Orthogroup	BTRY.longest_only	DHYD.longest_only
OG0007314	LOC120775145|XP_039961107.1|BTRY, LOC120775146|XP_039961110.1|BTRY	LOC111593424|XP_023161936.1|DHYD
OG0007315	LOC120773712|XP_039958687.1|BTRY	LOC111593387|XP_030079438.1|DHYD
OG0007316	LOC120782279|XP_039970414.1|BTRY	LOC111596699|XP_023166785.2|DHYD
OG0007317	LOC120772542|XP_039957159.1|BTRY	LOC111600240|XP_023172043.2|DHYD
OG0007318	LOC120772532|XP_039957138.1|BTRY	LOC111600238|XP_023172036.1|DHYD
OG0007319	LOC120778501|XP_039966263.1|BTRY	LOC111598728|XP_023169888.2|DHYD
OG0007320	LOC120774835|XP_039960585.1|BTRY	LOC111592670|XP_023160802.2|DHYD
OG0007321	LOC120775861|XP_039962165.1|BTRY	LOC111596782|XP_023166903.2|DHYD
OG0007322	LOC120774154|XP_039959496.1|BTRY	LOC111601921|XP_023174538.2|DHYD
OG0007323	LOC120775420|XP_039961536.1|BTRY	LOC111598345|XP_023169319.1|DHYD
OG0007324	LOC120771705|XP_039955778.1|BTRY	LOC111598511|XP_023169552.1|DHYD
OG0007325	LOC120767039|XP_039948820.1|BTRY	LOC111595912|XP_023165631.1|DHYD
OG0007326	LOC120773680|XP_039958647.1|BTRY	LOC111598492|XP_023169517.1|DHYD
OG0007327	LOC120776926|XP_039963931.1|BTRY	LOC111591933|XP_023159637.2|DHYD
OG0007328	LOC120777838|XP_039965310.1|BTRY	LOC111594551|XP_023163672.1|DHYD
OG0007329	LOC120782356|XP_039970529.1|BTRY	LOC111604834|XP_023178831.2|DHYD
OG0007330	LOC120774980|XP_039960815.1|BTRY	LOC111604022|XP_023177645.2|DHYD
OG0007331	LOC120773626|XP_039958565.1|BTRY	LOC111593082|XP_023161437.1|DHYD
OG0007332	LOC120774100|XP_039959388.1|BTRY	LOC111598151|XP_023169000.1|DHYD
OG0007333	LOC120766637|XP_039948189.1|BTRY	LOC111604957|XP_023179003.2|DHYD
OG0007334	LOC120775851|XP_039962155.1|BTRY	LOC111596446|XP_023166439.2|DHYD
OG0007335	LOC120776749|XP_039963637.1|BTRY	LOC111604754|XP_023178708.2|DHYD
OG0007336	LOC120766500|XP_039947986.1|BTRY	LOC111593068|XP_023161457.2|DHYD
OG0007337	LOC120778029|XP_039965636.1|BTRY	LOC111594865|XP_023164112.2|DHYD
OG0007338	LOC120778967|XP_039966977.1|BTRY	LOC111602910|XP_030081180.1|DHYD
OG0007339	LOC120766813|XP_039948457.1|BTRY	LOC111601400|XP_023173711.1|DHYD
OG0007340	LOC120782591|XP_039970876.1|BTRY	LOC111601329|XP_030081626.1|DHYD
OG0007341	LOC120766957|XP_039948680.1|BTRY	LOC111603578|XP_023176997.2|DHYD
OG0007342	LOC120766480|XP_039947955.1|BTRY	LOC111598073|XP_030080794.1|DHYD
OG0007343	LOC120770681|XP_039954203.1|BTRY	LOC111593386|XP_023161873.1|DHYD
OG0007344	LOC120767629|XP_039949723.1|BTRY, LOC120769589|XP_039952582.1|BTRY	LOC111595855|XP_023165538.2|DHYD
OG0007345	LOC120767067|XP_039948859.1|BTRY	LOC111593359|XP_023161840.1|DHYD
OG0007346	LOC120776574|XP_039963272.1|BTRY	LOC111592438|XP_023160390.1|DHYD
OG0007347	LOC120775016|XP_039960901.1|BTRY	LOC111591884|XP_030079546.1|DHYD
OG0007348	LOC120775363|XP_039961459.1|BTRY, LOC120779403|XP_039967535.1|BTRY	LOC111591879|XP_023159537.1|DHYD
OG0007349	LOC120774645|XP_039960303.1|BTRY	LOC111591899|XP_023159575.1|DHYD
OG0007350	LOC120776191|XP_039962750.1|BTRY	LOC111593644|XP_023162292.2|DHYD
OG0007351	LOC120777369|XP_039964573.1|BTRY	LOC111599782|XP_023171320.1|DHYD
OG0007352	LOC120772794|XP_039957511.1|BTRY	LOC111605208|XP_023179393.2|DHYD
OG0007353	LOC120782817|XP_039971297.1|BTRY	LOC111604859|XP_023178861.1|DHYD
OG0007354	LOC120772158|XP_039956528.1|BTRY	LOC111593328|XP_023161804.1|DHYD
OG0007355	LOC120773768|XP_039958782.1|BTRY	LOC111600867|XP_023172957.1|DHYD
OG0007356	LOC120771571|XP_039955570.1|BTRY	LOC111599957|XP_023171601.2|DHYD
OG0007357	LOC120772068|XP_039956392.1|BTRY	LOC111599591|XP_023171038.2|DHYD
OG0007358	LOC120767221|XP_039948979.1|BTRY	LOC111602938|XP_023176060.2|DHYD
OG0007359	LOC120766203|XP_039947501.1|BTRY	LOC111595925|XP_023165646.1|DHYD
OG0007360	LOC120766287|XP_039947623.1|BTRY	LOC111605447|XP_023179732.1|DHYD
OG0007361	LOC120774185|XP_039959540.1|BTRY	LOC111597367|XP_023167794.2|DHYD
OG0007362	LOC120768063|XP_039950518.1|BTRY	LOC111603893|XP_023177479.1|DHYD
OG0007363	LOC120775879|XP_039962190.1|BTRY	LOC111593289|XP_023161776.1|DHYD
OG0007364	LOC120776153|XP_039962633.1|BTRY	LOC111605328|XP_023179602.2|DHYD
OG0007365	LOC120775113|XP_039961064.1|BTRY	LOC111599954|XP_023175651.2|DHYD
OG0007366	LOC120779375|XP_039967507.1|BTRY	LOC111597184|XP_023167518.2|DHYD
OG0007367	LOC120778998|XP_039967035.1|BTRY	LOC111596014|XP_023165802.2|DHYD
OG0007368	LOC120782599|XP_039970888.1|BTRY	LOC111595395|XP_023164870.1|DHYD
OG0007369	LOC120766810|XP_039948456.1|BTRY	LOC111598504|XP_030081578.1|DHYD
OG0007370	LOC120772347|XP_039956843.1|BTRY	LOC111600792|XP_023172850.2|DHYD
OG0007371	LOC120773488|XP_039958366.1|BTRY	LOC111595241|XP_030080735.1|DHYD
OG0007372	LOC120767032|XP_039948812.1|BTRY	LOC111604914|XP_023178930.1|DHYD
OG0007373	LOC120774472|XP_039960062.1|BTRY	LOC111598139|XP_023168969.1|DHYD
OG0007374	LOC120775887|XP_039962201.1|BTRY	LOC111603098|XP_023176326.1|DHYD
OG0007375	LOC120774072|XP_039959318.1|BTRY	LOC111603194|XP_023176450.2|DHYD
OG0007376	LOC120774346|XP_039959860.1|BTRY	LOC111591889|XP_023159563.1|DHYD
OG0007377	LOC120776109|XP_039962535.1|BTRY	LOC111593493|XP_023162025.1|DHYD
OG0007378	LOC120774777|XP_039960484.1|BTRY	LOC111596881|XP_030078959.1|DHYD
OG0007379	LOC120774029|XP_039959261.1|BTRY	LOC111604927|XP_023178961.1|DHYD
OG0007380	LOC120773627|XP_039958567.1|BTRY	LOC111605154|XP_023179305.1|DHYD
OG0007381	LOC120774949|XP_039960763.1|BTRY	LOC111597438|XP_030079688.1|DHYD
OG0007382	LOC120773505|XP_039958391.1|BTRY	LOC111593397|XP_023161886.2|DHYD
OG0007383	LOC120776117|XP_039962555.1|BTRY	LOC111605612|XP_030079869.1|DHYD
OG0007384	LOC120775921|XP_039962257.1|BTRY	LOC111604061|XP_023177695.1|DHYD
OG0007385	LOC120775002|XP_039960861.1|BTRY	LOC111593636|XP_023162280.2|DHYD
OG0007386	LOC120775316|XP_039961386.1|BTRY	LOC111596798|XP_023166927.1|DHYD
OG0007387	LOC120774965|XP_039960788.1|BTRY	LOC111595985|XP_023165740.2|DHYD
OG0007388	LOC120774405|XP_039959961.1|BTRY	LOC111602804|XP_023175864.1|DHYD
OG0007389	LOC120768350|XP_039950937.1|BTRY	LOC111592505|XP_023160497.1|DHYD
OG0007390	LOC120774986|XP_039960828.1|BTRY	LOC111597245|XP_023167609.2|DHYD
OG0007391	LOC120766801|XP_039948439.1|BTRY	LOC111598532|XP_023169586.1|DHYD
OG0007392	LOC120775041|XP_039960950.1|BTRY	LOC111597357|XP_023167775.2|DHYD
OG0007393	LOC120780248|XP_039968444.1|BTRY	LOC111593374|XP_023161858.2|DHYD
OG0007394	LOC120774077|XP_039959329.1|BTRY	LOC111604068|XP_023177705.1|DHYD
OG0007395	LOC120773932|XP_039959065.1|BTRY	LOC111593001|XP_023161291.1|DHYD, LOC115482735|XP_030079332.1|DHYD
OG0007396	LOC120766955|XP_039948678.1|BTRY	LOC111603563|XP_023176971.2|DHYD
OG0007397	LOC120768504|XP_039951162.1|BTRY	LOC111603996|XP_023177609.2|DHYD
OG0007398	LOC120772121|XP_039956466.1|BTRY	LOC111600599|XP_023172559.2|DHYD, LOC115483803|XP_030081982.1|DHYD
OG0007399	LOC120773840|XP_039958903.1|BTRY	LOC111603177|XP_023176426.1|DHYD
OG0007400	LOC120773790|XP_039958819.1|BTRY	LOC111598127|XP_023168956.1|DHYD
OG0007401	LOC120775174|XP_039961160.1|BTRY	LOC111598405|XP_023169411.2|DHYD
OG0007402	LOC120781020|XP_039969146.1|BTRY	LOC111597893|XP_030080800.1|DHYD
OG0007403	LOC120766243|XP_039947597.1|BTRY	LOC111596204|XP_023166084.2|DHYD
OG0007404	LOC120780863|XP_039969033.1|BTRY	LOC111603639|XP_023177079.2|DHYD
OG0007405	LOC120778396|XP_039966118.1|BTRY	LOC111603548|XP_023176950.1|DHYD
OG0007406	LOC120782818|XP_039971265.1|BTRY	LOC111596256|XP_023166163.1|DHYD
OG0007407	LOC120767627|XP_039949719.1|BTRY	LOC111602331|XP_023175100.2|DHYD
OG0007408	LOC120778483|XP_039966234.1|BTRY	LOC111592264|XP_023160125.2|DHYD
OG0007409	LOC120769182|XP_039952001.1|BTRY	LOC111599317|XP_023170700.1|DHYD
OG0007410	LOC120774424|XP_039959991.1|BTRY	LOC111594077|XP_023162987.2|DHYD
OG0007411	LOC120773423|XP_039958230.1|BTRY	LOC111602416|XP_023175219.1|DHYD
OG0007412	LOC120774546|XP_039960211.1|BTRY	LOC111598154|XP_023169007.1|DHYD
OG0007413	LOC120770102|XP_039953206.1|BTRY	LOC111592308|XP_023160186.2|DHYD
OG0007414	LOC120774888|XP_039960684.1|BTRY	LOC111601900|XP_023174510.1|DHYD
OG0007415	LOC120774430|XP_039960002.1|BTRY	LOC111605681|XP_023180121.2|DHYD
OG0007416	LOC120774640|XP_039960298.1|BTRY	LOC111602422|XP_030079874.1|DHYD
OG0007417	LOC120775860|XP_039962164.1|BTRY	LOC111604043|XP_023177667.1|DHYD
OG0007418	LOC120774213|XP_039959600.1|BTRY	LOC111597087|XP_023167390.1|DHYD
OG0007419	LOC120782320|XP_039970475.1|BTRY	LOC111601499|XP_023173860.2|DHYD
OG0007420	LOC120770236|XP_039953460.1|BTRY	LOC111605266|XP_023179472.1|DHYD
OG0007421	LOC120775824|XP_039962114.1|BTRY	LOC111594253|XP_030081765.1|DHYD, LOC115483038|XP_030079704.1|DHYD
OG0007422	LOC120774419|XP_039959980.1|BTRY	LOC111605313|XP_023179542.1|DHYD
OG0007423	LOC120775361|XP_039961454.1|BTRY	LOC111602068|XP_023174754.2|DHYD
OG0007424	LOC120778993|XP_039967028.1|BTRY	LOC111604469|XP_023178319.2|DHYD
OG0007425	LOC120777250|XP_039964378.1|BTRY	LOC111605086|XP_023179191.2|DHYD
OG0007426	LOC120774398|XP_039959950.1|BTRY	LOC111603152|XP_023176397.2|DHYD
OG0007427	LOC120774843|XP_039960593.1|BTRY	LOC111593444|XP_023161965.1|DHYD
OG0007428	LOC120773443|XP_039958259.1|BTRY	LOC111602433|XP_023175246.2|DHYD
OG0007429	LOC120772837|XP_039957580.1|BTRY	LOC111604370|XP_023178209.1|DHYD
OG0007430	LOC120778171|XP_039965841.1|BTRY	LOC111591935|XP_023159642.1|DHYD
OG0007431	LOC120769422|XP_039952338.1|BTRY	LOC111605560|XP_023179901.1|DHYD
OG0007432	LOC120777240|XP_039964366.1|BTRY	LOC111595334|XP_023164763.2|DHYD
OG0007433	LOC120778759|XP_039966671.1|BTRY	LOC111598155|XP_023169008.2|DHYD
OG0007434	LOC120777668|XP_039965059.1|BTRY	LOC111592778|XP_023160950.1|DHYD
OG0007435	LOC120777967|XP_039965520.1|BTRY	LOC111592773|XP_023160945.1|DHYD
OG0007436	LOC120776464|XP_039963065.1|BTRY	LOC111605696|XP_023180138.2|DHYD
OG0007437	LOC120777395|XP_039964625.1|BTRY	LOC111604319|XP_023178140.2|DHYD
OG0007438	LOC120777411|XP_039964644.1|BTRY	LOC111592347|XP_023160250.2|DHYD
OG0007439	LOC120774009|XP_039959222.1|BTRY	LOC111592720|XP_023160877.2|DHYD
OG0007440	LOC120773679|XP_039958644.1|BTRY	LOC111598429|XP_030079324.1|DHYD
OG0007441	LOC120772822|XP_039957553.1|BTRY	LOC111594337|XP_023163352.1|DHYD
OG0007442	LOC120770219|XP_039953432.1|BTRY	LOC111601373|XP_023173680.2|DHYD
OG0007443	LOC120770560|XP_039954073.1|BTRY	LOC111593790|XP_023162576.1|DHYD
OG0007444	LOC120772543|XP_039957157.1|BTRY	LOC111601201|XP_023173459.2|DHYD
OG0007445	LOC120772541|XP_039957156.1|BTRY	LOC111601205|XP_023173464.1|DHYD
OG0007446	LOC120767541|XP_039949579.1|BTRY	LOC111595758|XP_023165398.2|DHYD
OG0007447	LOC120772499|XP_039957079.1|BTRY	LOC111595458|XP_023164964.1|DHYD
OG0007448	LOC120771692|XP_039955761.1|BTRY	LOC111600057|XP_023171754.2|DHYD
OG0007449	LOC120778678|XP_039966546.1|BTRY	LOC111598380|XP_030078879.1|DHYD
OG0007450	LOC120777666|XP_039965056.1|BTRY	LOC111599204|XP_023170568.2|DHYD
OG0007451	LOC120777991|XP_039965572.1|BTRY	LOC111598090|XP_023168907.1|DHYD
OG0007452	LOC120777074|XP_039964136.1|BTRY	LOC111598094|XP_023168912.1|DHYD
OG0007453	LOC120777259|XP_039964392.1|BTRY	LOC111593136|XP_023161504.2|DHYD
OG0007454	LOC120776623|XP_039963354.1|BTRY	LOC111597369|XP_023167792.2|DHYD
OG0007455	LOC120770222|XP_039953436.1|BTRY	LOC111600070|XP_023171769.1|DHYD
OG0007456	LOC120775561|XP_039961720.1|BTRY	LOC111602399|XP_023175184.2|DHYD
OG0007457	LOC120776792|XP_039963712.1|BTRY	LOC111595391|XP_023164861.1|DHYD
OG0007458	LOC120769462|XP_039952408.1|BTRY	LOC111592059|XP_023159826.1|DHYD
OG0007459	LOC120766863|XP_039948528.1|BTRY	LOC111599969|XP_023171633.1|DHYD
OG0007460	LOC120770359|XP_039953704.1|BTRY	LOC111601267|XP_023173542.1|DHYD
OG0007461	LOC120776419|XP_039962991.1|BTRY	LOC111601001|XP_023173165.2|DHYD
OG0007462	LOC120776431|XP_039963018.1|BTRY	LOC111599223|XP_023170588.1|DHYD
OG0007463	LOC120776421|XP_039962995.1|BTRY	LOC111599239|XP_023170604.1|DHYD
OG0007464	LOC120776420|XP_039962992.1|BTRY	LOC111601002|XP_030080984.1|DHYD
OG0007465	LOC120778617|XP_039966429.1|BTRY	LOC111599819|XP_023171375.2|DHYD
OG0007466	LOC120772518|XP_039957100.1|BTRY	LOC111595475|XP_023165009.2|DHYD
OG0007467	LOC120771098|XP_039954866.1|BTRY	LOC111595468|XP_023165001.2|DHYD
OG0007468	LOC120770070|XP_039953133.1|BTRY	LOC111592214|XP_023160054.1|DHYD
OG0007469	LOC120777711|XP_039965123.1|BTRY	LOC111603312|XP_023176601.2|DHYD
OG0007470	LOC120776734|XP_039963596.1|BTRY	LOC111605024|XP_023179123.2|DHYD
OG0007471	LOC120771380|XP_039955281.1|BTRY	LOC111594363|XP_023163398.2|DHYD
OG0007472	LOC120775693|XP_039961937.1|BTRY	LOC111605120|XP_023179242.1|DHYD
OG0007473	LOC120778941|XP_039966933.1|BTRY	LOC111605655|XP_023180084.1|DHYD
OG0007474	LOC120771612|XP_039955630.1|BTRY	LOC111600086|XP_023171793.2|DHYD
OG0007475	LOC120777766|XP_039965207.1|BTRY	LOC111600518|XP_023172414.1|DHYD
OG0007476	LOC120774167|XP_039959521.1|BTRY	LOC111592114|XP_023159952.2|DHYD
OG0007477	LOC120776097|XP_039962513.1|BTRY	LOC111604622|XP_023178559.2|DHYD
OG0007478	LOC120781756|XP_039969922.1|BTRY	LOC111592593|XP_023160676.2|DHYD
OG0007479	LOC120775434|XP_039961554.1|BTRY	LOC111595955|XP_023165695.1|DHYD
OG0007480	LOC120767226|XP_039948990.1|BTRY	LOC111603004|XP_030078730.1|DHYD
OG0007481	LOC120778563|XP_039966360.1|BTRY	LOC111596861|XP_023167065.2|DHYD
OG0007482	LOC120767437|XP_039949434.1|BTRY	LOC111601940|XP_023174563.1|DHYD
OG0007483	LOC120770845|XP_039954376.1|BTRY	LOC111592115|XP_023159914.2|DHYD
OG0007484	LOC120775193|XP_039961182.1|BTRY	LOC111596774|XP_023166892.1|DHYD
OG0007485	LOC120774001|XP_039959211.1|BTRY	LOC111593645|XP_023162293.1|DHYD
OG0007486	LOC120774842|XP_039960592.1|BTRY	LOC111593490|XP_023162023.1|DHYD
OG0007487	LOC120779606|XP_039967886.1|BTRY	LOC111595881|XP_023165575.2|DHYD
OG0007488	LOC120777040|XP_039964083.1|BTRY	LOC111592297|XP_023160169.2|DHYD
OG0007489	LOC120766821|XP_039948465.1|BTRY	LOC111601401|XP_023173713.1|DHYD
OG0007490	LOC120773683|XP_039958648.1|BTRY	LOC111598170|XP_023169031.2|DHYD
OG0007491	LOC120774379|XP_039959910.1|BTRY	LOC111597318|XP_023167715.2|DHYD
OG0007492	LOC120771559|XP_039955555.1|BTRY	LOC111597084|XP_023167387.2|DHYD
OG0007493	LOC120773418|XP_039958223.1|BTRY	LOC111598132|XP_030078857.1|DHYD
OG0007494	LOC120769250|XP_039952086.1|BTRY, LOC120769167|XP_039951986.1|BTRY	LOC111596332|XP_023166267.2|DHYD
OG0007495	LOC120774108|XP_039959400.1|BTRY	LOC111594900|XP_023164153.2|DHYD
OG0007496	LOC120778163|XP_039965829.1|BTRY	LOC111604453|XP_023178294.1|DHYD
OG0007497	LOC120778639|XP_039966472.1|BTRY	LOC115483478|XP_030081483.1|DHYD, LOC111599774|XP_023171304.2|DHYD
OG0007498	LOC120777119|XP_039964191.1|BTRY	LOC111600933|XP_023173071.2|DHYD
OG0007499	LOC120777498|XP_039964778.1|BTRY	LOC111605729|XP_023180189.2|DHYD
OG0007500	LOC120778287|XP_039966008.1|BTRY	LOC111605730|XP_023180190.2|DHYD
OG0007501	LOC120778667|XP_039966529.1|BTRY	LOC111592864|XP_023161077.2|DHYD
OG0007502	LOC120772406|XP_039956936.1|BTRY, LOC120772204|XP_039956605.1|BTRY	LOC111604367|XP_023178205.1|DHYD
OG0007503	LOC120771021|XP_039954731.1|BTRY	LOC111595190|XP_023164541.1|DHYD
OG0007504	LOC120777501|XP_039964786.1|BTRY	LOC111605717|XP_023180172.1|DHYD
OG0007505	LOC120777583|XP_039964932.1|BTRY	LOC111604308|XP_023178113.2|DHYD
OG0007506	LOC120778450|XP_039966177.1|BTRY	LOC111604298|XP_023178095.1|DHYD
OG0007507	LOC120767645|XP_039949751.1|BTRY	LOC111595016|XP_023164292.1|DHYD
OG0007508	LOC120769310|XP_039952186.1|BTRY	LOC111599401|XP_023170822.2|DHYD
OG0007509	LOC120768096|XP_039950570.1|BTRY	LOC111592553|XP_023160612.1|DHYD
OG0007510	LOC120770393|XP_039953758.1|BTRY	LOC111597937|XP_023168660.2|DHYD
OG0007511	LOC120769066|XP_039951857.1|BTRY	LOC111603900|XP_023177485.2|DHYD
OG0007512	LOC120768358|XP_039950950.1|BTRY	LOC111602041|XP_023174717.2|DHYD
OG0007513	LOC120767610|XP_039949697.1|BTRY	LOC111599091|XP_023170399.1|DHYD
OG0007514	LOC120779058|XP_039967126.1|BTRY	LOC111596976|XP_023167227.1|DHYD
OG0007515	LOC120769653|XP_039952692.1|BTRY	LOC111595932|XP_023165659.2|DHYD
OG0007516	LOC120768241|XP_039950764.1|BTRY	LOC111599194|XP_023170550.2|DHYD
OG0007517	LOC120778671|XP_039966538.1|BTRY	LOC111592271|XP_023160138.1|DHYD
OG0007518	LOC120771095|XP_039954862.1|BTRY	LOC111599710|XP_023171209.2|DHYD
OG0007520	LOC120773379|XP_039958139.1|BTRY	LOC111596741|XP_023166841.2|DHYD
OG0007521	LOC120774227|XP_039959619.1|BTRY	LOC111605325|XP_030080100.1|DHYD
OG0007522	LOC120776107|XP_039962532.1|BTRY	LOC111593468|XP_023161998.1|DHYD
OG0007523	LOC120772943|XP_039957779.1|BTRY	LOC111592240|XP_030081989.1|DHYD
OG0007524	LOC120769181|XP_039952000.1|BTRY	LOC111599344|XP_023170742.1|DHYD
OG0007525	LOC120767876|XP_039950135.1|BTRY	LOC111600403|XP_023172252.1|DHYD
OG0007526	LOC120782798|XP_039971209.1|BTRY	LOC111595224|XP_023164608.1|DHYD
OG0007527	LOC120777712|XP_039965124.1|BTRY	LOC111603679|XP_023177127.2|DHYD
OG0007528	LOC120770309|XP_039953613.1|BTRY	LOC111604337|XP_030081977.1|DHYD
OG0007529	LOC120772954|XP_039957790.1|BTRY	LOC111602577|XP_023175500.2|DHYD
OG0007530	LOC120773982|XP_039959172.1|BTRY	LOC111598524|XP_023169576.1|DHYD
OG0007531	LOC120771773|XP_039955897.1|BTRY	LOC111604349|XP_023178181.2|DHYD
OG0007532	LOC120771446|XP_039955385.1|BTRY	LOC111594306|XP_023163313.2|DHYD
OG0007533	LOC120779206|XP_039967413.1|BTRY, LOC120777747|XP_039965174.1|BTRY	LOC111596654|XP_023166723.2|DHYD
OG0007534	LOC120777532|XP_039964849.1|BTRY	LOC111600929|XP_023173062.1|DHYD
OG0007535	LOC120777744|XP_039965171.1|BTRY	LOC111591868|XP_023159518.2|DHYD
OG0007536	LOC120782557|XP_039970821.1|BTRY	LOC111604651|XP_023178576.1|DHYD
OG0007537	LOC120778707|XP_039966602.1|BTRY	LOC111605731|XP_023180199.2|DHYD
OG0007538	LOC120776455|XP_039963048.1|BTRY	LOC111591854|XP_023159502.2|DHYD
OG0007539	LOC120780699|XP_039968894.1|BTRY	LOC111594207|XP_023163173.2|DHYD
OG0007540	LOC120768044|XP_039950489.1|BTRY	LOC111597890|XP_023168594.2|DHYD
OG0007541	LOC120771803|XP_039955939.1|BTRY	LOC111595465|XP_023164996.2|DHYD
OG0007542	LOC120771503|XP_039955490.1|BTRY	LOC111593123|XP_023161496.2|DHYD
OG0007543	LOC120779468|XP_039967665.1|BTRY	LOC111597408|XP_023167867.2|DHYD
OG0007544	LOC120776687|XP_039963499.1|BTRY	LOC111604430|XP_023178261.1|DHYD
OG0007545	LOC120773348|XP_039958102.1|BTRY	LOC111597199|XP_023167540.2|DHYD
OG0007546	LOC120782609|XP_039970914.1|BTRY	LOC111595158|XP_023164507.1|DHYD
OG0007547	LOC120771770|XP_039955895.1|BTRY	LOC111595540|XP_023165093.2|DHYD
OG0007548	LOC120776771|XP_039963671.1|BTRY	LOC111603690|XP_030078678.1|DHYD
OG0007549	LOC120777366|XP_039964568.1|BTRY	LOC111605663|XP_023180094.1|DHYD
OG0007550	LOC120776744|XP_039963622.1|BTRY	LOC111604295|XP_023178092.2|DHYD
OG0007551	LOC120771187|XP_039955012.1|BTRY	LOC111593305|XP_023161760.2|DHYD
OG0007552	LOC120769552|XP_039952534.1|BTRY	LOC111599190|XP_030080376.1|DHYD
OG0007553	LOC120769082|XP_039951876.1|BTRY	LOC111595800|XP_023165458.1|DHYD
OG0007554	LOC120777938|XP_039965471.1|BTRY	LOC111595287|XP_023164708.1|DHYD
OG0007555	LOC120772011|XP_039956310.1|BTRY	LOC111592164|XP_023159983.2|DHYD
OG0007556	LOC120771448|XP_039955389.1|BTRY	LOC111599695|XP_023171183.1|DHYD
OG0007557	LOC120770858|XP_039954405.1|BTRY	LOC111599717|XP_023171223.2|DHYD
OG0007558	LOC120772584|XP_039957220.1|BTRY	LOC111600534|XP_023172440.1|DHYD
OG0007559	LOC120767795|XP_039949994.1|BTRY	LOC111599474|XP_023170912.1|DHYD
OG0007560	LOC120777400|XP_039964631.1|BTRY	LOC111596666|XP_023166741.2|DHYD
OG0007561	LOC120777292|XP_039964436.1|BTRY	LOC111592273|XP_030078833.1|DHYD
OG0007562	LOC120776721|XP_039963566.1|BTRY	LOC111599807|XP_023171358.2|DHYD
OG0007563	LOC120777610|XP_039964993.1|BTRY	LOC111603311|XP_023176600.1|DHYD
OG0007564	LOC120777825|XP_039965297.1|BTRY	LOC111594925|XP_023164187.1|DHYD
OG0007565	LOC120780139|XP_039968361.1|BTRY	LOC111601307|XP_023173595.1|DHYD
OG0007566	LOC120770977|XP_039954649.1|BTRY	LOC111597997|XP_023168752.2|DHYD
OG0007567	LOC120778129|XP_039965778.1|BTRY	LOC111598294|XP_023169246.1|DHYD
OG0007568	LOC120772307|XP_039956754.1|BTRY	LOC111592125|XP_023159928.2|DHYD
OG0007569	LOC120772188|XP_039956588.1|BTRY	LOC111597974|XP_023168716.2|DHYD
OG0007570	LOC120770878|XP_039954448.1|BTRY	LOC111592179|XP_023160014.2|DHYD
OG0007571	LOC120770303|XP_039953604.1|BTRY	LOC111592242|XP_023160094.2|DHYD
OG0007572	LOC120772574|XP_039957202.1|BTRY	LOC111593306|XP_023161768.1|DHYD
OG0007573	LOC120771324|XP_039955203.1|BTRY	LOC111599986|XP_023171648.2|DHYD
OG0007574	LOC120773052|XP_039957916.1|BTRY	LOC111593895|XP_023162731.2|DHYD
OG0007575	LOC120770232|XP_039953451.1|BTRY	LOC111599698|XP_023171188.2|DHYD
OG0007576	LOC120776044|XP_039962423.1|BTRY	LOC111602805|XP_030080134.1|DHYD
OG0007577	LOC120773503|XP_039958389.1|BTRY	LOC111604030|XP_023177654.2|DHYD
OG0007578	LOC120769595|XP_039952587.1|BTRY	LOC111594194|XP_030080506.1|DHYD
OG0007579	LOC120770571|XP_039954085.1|BTRY	LOC111597077|XP_023167375.2|DHYD
OG0007580	LOC120778115|XP_039965751.1|BTRY	LOC111597340|XP_023167753.2|DHYD
OG0007581	LOC120769345|XP_039952238.1|BTRY	LOC111602516|XP_023175367.2|DHYD
OG0007582	LOC120771218|XP_039955054.1|BTRY	LOC111598507|XP_023169546.1|DHYD
OG0007583	LOC120771443|XP_039955382.1|BTRY	LOC111597993|XP_023168740.2|DHYD
OG0007584	LOC120775604|XP_039961778.1|BTRY	LOC111593624|XP_030079412.1|DHYD
OG0007585	LOC120774371|XP_039959899.1|BTRY	LOC111600940|XP_023173079.2|DHYD
OG0007586	LOC120781480|XP_039969633.1|BTRY	LOC111594645|XP_023163807.1|DHYD
OG0007587	LOC120772655|XP_039957316.1|BTRY	LOC111597029|XP_030082016.1|DHYD
OG0007588	LOC120768005|XP_039950364.1|BTRY	LOC111594734|XP_023163936.2|DHYD
OG0007589	LOC120774221|XP_039959613.1|BTRY	LOC111594983|XP_023164251.2|DHYD
OG0007590	LOC120777621|XP_039965004.1|BTRY	LOC111599846|XP_023171407.2|DHYD
OG0007591	LOC120771353|XP_039955237.1|BTRY	LOC111592172|XP_023159994.1|DHYD
OG0007592	LOC120772147|XP_039956513.1|BTRY	LOC111593917|XP_023162757.2|DHYD
OG0007593	LOC120774533|XP_039960180.1|BTRY	LOC111592701|XP_023160887.1|DHYD
OG0007594	LOC120772184|XP_039956568.1|BTRY	LOC111592173|XP_023159997.2|DHYD
OG0007595	LOC120770446|XP_039953853.1|BTRY	LOC111598000|XP_023168757.1|DHYD
OG0007596	LOC120779150|XP_039967301.1|BTRY	LOC111601575|XP_023173994.2|DHYD
OG0007597	LOC120778299|XP_039966020.1|BTRY	LOC111593536|XP_023162107.1|DHYD
OG0007598	LOC120770149|XP_039953276.1|BTRY	LOC111592155|XP_023159973.1|DHYD
OG0007599	LOC120778694|XP_039966583.1|BTRY	LOC111604519|XP_023178384.1|DHYD
OG0007600	LOC120778219|XP_039965911.1|BTRY	LOC111604514|XP_023178379.1|DHYD
