Orthogroup	BTRY.longest_only	DNOV.longest_only
OG0007510	LOC120770393|XP_039953758.1|BTRY	LOC115764590|XP_030563601.1|DNOV
OG0007511	LOC120769066|XP_039951857.1|BTRY	LOC115763481|XP_030561926.1|DNOV
OG0007512	LOC120768358|XP_039950950.1|BTRY	LOC115763674|XP_030562206.1|DNOV
OG0007513	LOC120767610|XP_039949697.1|BTRY	LOC115765892|XP_030565494.1|DNOV
OG0007515	LOC120769653|XP_039952692.1|BTRY	LOC115765470|XP_030564910.1|DNOV
OG0007516	LOC120768241|XP_039950764.1|BTRY	LOC115765959|XP_030565571.1|DNOV
OG0007517	LOC120778671|XP_039966538.1|BTRY	LOC115771512|XP_030573107.1|DNOV
OG0007518	LOC120771095|XP_039954862.1|BTRY	LOC115757827|XP_030554111.1|DNOV
OG0007520	LOC120773379|XP_039958139.1|BTRY	LOC115768914|XP_030569504.1|DNOV
OG0007521	LOC120774227|XP_039959619.1|BTRY	LOC115766383|XP_030566146.1|DNOV
OG0007522	LOC120776107|XP_039962532.1|BTRY	LOC115769007|XP_030569576.1|DNOV
OG0007523	LOC120772943|XP_039957779.1|BTRY	LOC115758225|XP_030554637.1|DNOV
OG0007524	LOC120769181|XP_039952000.1|BTRY	LOC115758756|XP_030555375.1|DNOV
OG0007525	LOC120767876|XP_039950135.1|BTRY	LOC115769304|XP_030569892.1|DNOV
OG0007526	LOC120782798|XP_039971209.1|BTRY	LOC115771885|XP_030573631.1|DNOV
OG0007527	LOC120777712|XP_039965124.1|BTRY	LOC115769907|XP_030570789.1|DNOV
OG0007528	LOC120770309|XP_039953613.1|BTRY	LOC115767458|XP_030567622.1|DNOV
OG0007529	LOC120772954|XP_039957790.1|BTRY	LOC115760209|XP_030557309.1|DNOV
OG0007530	LOC120773982|XP_039959172.1|BTRY	LOC115760369|XP_030557522.1|DNOV
OG0007531	LOC120771773|XP_039955897.1|BTRY	LOC115767469|XP_030567635.1|DNOV
OG0007532	LOC120771446|XP_039955385.1|BTRY	LOC115757950|XP_030554283.1|DNOV
OG0007533	LOC120779206|XP_039967413.1|BTRY, LOC120777747|XP_039965174.1|BTRY	LOC115770217|XP_030571274.1|DNOV
OG0007534	LOC120777532|XP_039964849.1|BTRY	LOC115770388|XP_030571496.1|DNOV
OG0007535	LOC120777744|XP_039965171.1|BTRY	LOC115771543|XP_030573142.1|DNOV
OG0007536	LOC120782557|XP_039970821.1|BTRY	LOC115770620|XP_030571817.1|DNOV
OG0007537	LOC120778707|XP_039966602.1|BTRY	LOC115771546|XP_030573146.1|DNOV
OG0007538	LOC120776455|XP_039963048.1|BTRY	LOC115771485|XP_030573067.1|DNOV
OG0007539	LOC120780699|XP_039968894.1|BTRY	LOC115759872|XP_030556842.1|DNOV
OG0007540	LOC120768044|XP_039950489.1|BTRY	LOC115771613|XP_030573244.1|DNOV
OG0007541	LOC120771803|XP_039955939.1|BTRY	LOC115758001|XP_030554355.1|DNOV
OG0007542	LOC120771503|XP_039955490.1|BTRY	LOC115766587|XP_030566433.1|DNOV
OG0007543	LOC120779468|XP_039967665.1|BTRY	LOC115766735|XP_030566556.1|DNOV
OG0007544	LOC120776687|XP_039963499.1|BTRY	LOC115769312|XP_030569907.1|DNOV
OG0007545	LOC120773348|XP_039958102.1|BTRY	LOC115758818|XP_030555455.1|DNOV
OG0007546	LOC120782609|XP_039970914.1|BTRY	LOC115765729|XP_030565252.1|DNOV
OG0007547	LOC120771770|XP_039955895.1|BTRY	LOC115757953|XP_030554287.1|DNOV
OG0007548	LOC120776771|XP_039963671.1|BTRY	LOC115769504|XP_030570189.1|DNOV
OG0007549	LOC120777366|XP_039964568.1|BTRY	LOC115770284|XP_030571376.1|DNOV
OG0007550	LOC120776744|XP_039963622.1|BTRY	LOC115770466|XP_030571602.1|DNOV
OG0007551	LOC120771187|XP_039955012.1|BTRY	LOC115758557|XP_030555128.1|DNOV
OG0007552	LOC120769552|XP_039952534.1|BTRY	LOC115765899|XP_030565501.1|DNOV
OG0007553	LOC120769082|XP_039951876.1|BTRY	LOC115758724|XP_030555335.1|DNOV
OG0007554	LOC120777938|XP_039965471.1|BTRY	LOC115762594|XP_030560743.1|DNOV
OG0007555	LOC120772011|XP_039956310.1|BTRY	LOC115758234|XP_030554646.1|DNOV
OG0007556	LOC120771448|XP_039955389.1|BTRY	LOC115758082|XP_030554457.1|DNOV
OG0007557	LOC120770858|XP_039954405.1|BTRY	LOC115757977|XP_030554318.1|DNOV
OG0007558	LOC120772584|XP_039957220.1|BTRY	LOC115758596|XP_030555197.1|DNOV
OG0007559	LOC120767795|XP_039949994.1|BTRY	LOC115758615|XP_030555208.1|DNOV
OG0007560	LOC120777400|XP_039964631.1|BTRY	LOC115770164|XP_030571182.1|DNOV
OG0007561	LOC120777292|XP_039964436.1|BTRY	LOC115771515|XP_030573110.1|DNOV
OG0007562	LOC120776721|XP_039963566.1|BTRY	LOC115770373|XP_030571479.1|DNOV
OG0007563	LOC120777610|XP_039964993.1|BTRY	LOC115766527|XP_030566357.1|DNOV
OG0007564	LOC120777825|XP_039965297.1|BTRY	LOC115769669|XP_030570443.1|DNOV
OG0007566	LOC120770977|XP_039954649.1|BTRY	LOC115757942|XP_030554274.1|DNOV
OG0007567	LOC120778129|XP_039965778.1|BTRY	LOC115761638|XP_030559329.1|DNOV
OG0007568	LOC120772307|XP_039956754.1|BTRY	LOC115758195|XP_030554599.1|DNOV
OG0007569	LOC120772188|XP_039956588.1|BTRY	LOC115767428|XP_030567566.1|DNOV
OG0007570	LOC120770878|XP_039954448.1|BTRY	LOC115758285|XP_030554708.1|DNOV
OG0007571	LOC120770303|XP_039953604.1|BTRY	LOC115758194|XP_030554596.1|DNOV
OG0007572	LOC120772574|XP_039957202.1|BTRY	LOC115764555|XP_030563537.1|DNOV
OG0007573	LOC120771324|XP_039955203.1|BTRY	LOC115763948|XP_030562604.1|DNOV
OG0007574	LOC120773052|XP_039957916.1|BTRY	LOC115760573|XP_030557847.1|DNOV
OG0007575	LOC120770232|XP_039953451.1|BTRY	LOC115767426|XP_030567562.1|DNOV
OG0007576	LOC120776044|XP_039962423.1|BTRY	LOC115769154|XP_030569708.1|DNOV
OG0007577	LOC120773503|XP_039958389.1|BTRY	LOC115766413|XP_030566193.1|DNOV
OG0007578	LOC120769595|XP_039952587.1|BTRY	LOC115760144|XP_030557212.1|DNOV
OG0007579	LOC120770571|XP_039954085.1|BTRY	LOC115759478|XP_030556275.1|DNOV
OG0007580	LOC120778115|XP_039965751.1|BTRY	LOC115769963|XP_030570873.1|DNOV
OG0007581	LOC120769345|XP_039952238.1|BTRY	LOC115759011|XP_030555682.1|DNOV
OG0007582	LOC120771218|XP_039955054.1|BTRY	LOC115767922|XP_030568150.1|DNOV
OG0007583	LOC120771443|XP_039955382.1|BTRY	LOC115757833|XP_030554125.1|DNOV
OG0007584	LOC120775604|XP_039961778.1|BTRY	LOC115768173|XP_030568535.1|DNOV
OG0007585	LOC120774371|XP_039959899.1|BTRY	LOC115771475|XP_030573057.1|DNOV
OG0007586	LOC120781480|XP_039969633.1|BTRY	LOC115769266|XP_030569836.1|DNOV
OG0007587	LOC120772655|XP_039957316.1|BTRY	LOC115759102|XP_030555803.1|DNOV
OG0007588	LOC120768005|XP_039950364.1|BTRY	LOC115760156|XP_030557228.1|DNOV
OG0007589	LOC120774221|XP_039959613.1|BTRY	LOC115765350|XP_030564723.1|DNOV
OG0007590	LOC120777621|XP_039965004.1|BTRY	LOC115770473|XP_030571615.1|DNOV
OG0007591	LOC120771353|XP_039955237.1|BTRY	LOC115758302|XP_030554730.1|DNOV
OG0007592	LOC120772147|XP_039956513.1|BTRY	LOC115762198|XP_030560182.1|DNOV
OG0007593	LOC120774533|XP_039960180.1|BTRY	LOC115769043|XP_030569609.1|DNOV
OG0007594	LOC120772184|XP_039956568.1|BTRY	LOC115758304|XP_030554732.1|DNOV
OG0007595	LOC120770446|XP_039953853.1|BTRY	LOC115767436|XP_030567589.1|DNOV
OG0007596	LOC120779150|XP_039967301.1|BTRY	LOC115767125|XP_030567146.1|DNOV
OG0007597	LOC120778299|XP_039966020.1|BTRY	LOC115769796|XP_030570624.1|DNOV
OG0007598	LOC120770149|XP_039953276.1|BTRY	LOC115758158|XP_030554556.1|DNOV
OG0007599	LOC120778694|XP_039966583.1|BTRY	LOC115769540|XP_030570241.1|DNOV
OG0007600	LOC120778219|XP_039965911.1|BTRY	LOC115769870|XP_030570732.1|DNOV
OG0007601	LOC120779046|XP_039967117.1|BTRY	LOC115767270|XP_030567361.1|DNOV
OG0007602	LOC120778060|XP_039965675.1|BTRY	LOC115767259|XP_030567339.1|DNOV
OG0007603	LOC120777221|XP_039964334.1|BTRY	LOC115768005|XP_030568278.1|DNOV
OG0007604	LOC120779079|XP_039967160.1|BTRY	LOC115768091|XP_030568431.1|DNOV
OG0007605	LOC120777892|XP_039965393.1|BTRY	LOC115770509|XP_030571669.1|DNOV
OG0007606	LOC120776406|XP_039962962.1|BTRY	LOC115769691|XP_030570478.1|DNOV
OG0007607	LOC120775743|XP_039962005.1|BTRY	LOC115771602|XP_030573220.1|DNOV
OG0007608	LOC120777627|XP_039965015.1|BTRY	LOC115770498|XP_030571652.1|DNOV
OG0007609	LOC120774759|XP_039960453.1|BTRY	LOC115765118|XP_030564371.1|DNOV
OG0007610	LOC120772273|XP_039956711.1|BTRY	LOC115758260|XP_030554676.1|DNOV
OG0007611	LOC120779425|XP_039967560.1|BTRY	LOC115766716|XP_030566500.1|DNOV
OG0007612	LOC120770591|XP_039954116.1|BTRY	LOC115758206|XP_030554615.1|DNOV
OG0007613	LOC120770380|XP_039953734.1|BTRY	LOC115771130|XP_030572562.1|DNOV
OG0007614	LOC120776925|XP_039963930.1|BTRY	LOC115762785|XP_030560997.1|DNOV
OG0007615	LOC120782869|XP_039971346.1|BTRY	LOC115769610|XP_030570366.1|DNOV
OG0007616	LOC120782837|XP_039971296.1|BTRY	LOC115761637|XP_030559328.1|DNOV
OG0007617	LOC120779179|XP_039967356.1|BTRY	LOC115769849|XP_030570686.1|DNOV
OG0007618	LOC120778968|XP_039966978.1|BTRY	LOC115770137|XP_030571141.1|DNOV
OG0007619	LOC120777452|XP_039964705.1|BTRY	LOC115770017|XP_030570933.1|DNOV
OG0007620	LOC120777255|XP_039964385.1|BTRY	LOC115768917|XP_030569512.1|DNOV
OG0007621	LOC120771910|XP_039956130.1|BTRY	LOC115771796|XP_030573529.1|DNOV
OG0007622	LOC120778193|XP_039965865.1|BTRY	LOC115766484|XP_030566308.1|DNOV
OG0007623	LOC120776610|XP_039963332.1|BTRY	LOC115770401|XP_030571517.1|DNOV
OG0007624	LOC120779100|XP_039967200.1|BTRY	LOC115770291|XP_030571386.1|DNOV
OG0007625	LOC120776665|XP_039963469.1|BTRY	LOC115770309|XP_030571408.1|DNOV
OG0007626	LOC120777266|XP_039964403.1|BTRY	LOC115769686|XP_030570467.1|DNOV
OG0007627	LOC120776805|XP_039963734.1|BTRY	LOC115769523|XP_030570223.1|DNOV
OG0007628	LOC120781998|XP_039970097.1|BTRY	LOC115766802|XP_030566687.1|DNOV
OG0007629	LOC120778439|XP_039966159.1|BTRY	LOC115767166|XP_030567209.1|DNOV
OG0007630	LOC120766453|XP_039947908.1|BTRY	LOC115759644|XP_030556493.1|DNOV
OG0007631	LOC120766840|XP_039948488.1|BTRY	LOC115765036|XP_030564264.1|DNOV
OG0007632	LOC120776951|XP_039963972.1|BTRY	LOC115762570|XP_030560716.1|DNOV
OG0007633	LOC120768645|XP_039951348.1|BTRY	LOC115760125|XP_030557183.1|DNOV
OG0007634	LOC120777541|XP_039964866.1|BTRY	LOC115761182|XP_030558706.1|DNOV
OG0007635	LOC120777525|XP_039964840.1|BTRY	LOC115769192|XP_030569755.1|DNOV
OG0007636	LOC120775029|XP_039960919.1|BTRY, LOC120773903|XP_039959017.1|BTRY	LOC115771432|XP_030572997.1|DNOV
OG0007637	LOC120767887|XP_039950145.1|BTRY	LOC115760161|XP_030557233.1|DNOV
OG0007638	LOC120781284|XP_039969414.1|BTRY	LOC115762337|XP_030560362.1|DNOV
OG0007639	LOC120766745|XP_039948349.1|BTRY	LOC115768158|XP_030568512.1|DNOV
OG0007640	LOC120772131|XP_039956481.1|BTRY	LOC115763303|XP_030561659.1|DNOV
OG0007642	LOC120771204|XP_039955040.1|BTRY	LOC115761020|XP_030558494.1|DNOV, LOC115760976|XP_030558439.1|DNOV
OG0007643	LOC120767307|XP_039949159.1|BTRY, LOC120767304|XP_039949132.1|BTRY	LOC115770840|XP_030572135.1|DNOV, LOC115762970|XP_030561207.1|DNOV
OG0007644	LOC120774930|XP_039960744.1|BTRY	LOC115772043|XP_030573839.1|DNOV
OG0007645	LOC120778576|XP_039966377.1|BTRY, LOC120782477|XP_039970706.1|BTRY	LOC115766154|XP_030565850.1|DNOV
OG0007646	LOC120768602|XP_039951298.1|BTRY	LOC115759015|XP_030555686.1|DNOV
OG0007647	LOC120767197|XP_039948932.1|BTRY	LOC115759219|XP_030555971.1|DNOV
OG0007648	LOC120772399|XP_039956923.1|BTRY	LOC115764368|XP_030563193.1|DNOV
OG0007649	LOC120772318|XP_039956770.1|BTRY, LOC120772623|XP_039957273.1|BTRY, LOC120772813|XP_039957536.1|BTRY	LOC115769760|XP_030570575.1|DNOV
OG0007650	LOC120770768|XP_039954284.1|BTRY, LOC120770771|XP_039954287.1|BTRY, LOC120770774|XP_039954290.1|BTRY, LOC120770773|XP_039954289.1|BTRY	LOC115767422|XP_030567557.1|DNOV
OG0007651	LOC120774358|XP_039959877.1|BTRY, LOC120775570|XP_039961733.1|BTRY, LOC120776345|XP_039962832.1|BTRY, LOC120773560|XP_039958462.1|BTRY	LOC115767396|XP_030567519.1|DNOV
OG0007652	LOC120778568|XP_039966367.1|BTRY, LOC120777413|XP_039964648.1|BTRY, LOC120778703|XP_039966597.1|BTRY	LOC115764456|XP_030563352.1|DNOV, LOC115764455|XP_030563350.1|DNOV
OG0007653	LOC120780268|XP_039968466.1|BTRY	LOC115770138|XP_030571147.1|DNOV
OG0007664	LOC120766458|XP_039947916.1|BTRY	LOC115764790|XP_030563893.1|DNOV
OG0007665	LOC120776071|XP_039962474.1|BTRY	LOC115765429|XP_030564834.1|DNOV
OG0007666	LOC120775705|XP_039961950.1|BTRY	LOC115765375|XP_030564758.1|DNOV
OG0007667	LOC120775356|XP_039961448.1|BTRY	LOC115767815|XP_030568011.1|DNOV
OG0007668	LOC120770907|XP_039954519.1|BTRY	LOC115763330|XP_030561695.1|DNOV
OG0007669	LOC120774854|XP_039960609.1|BTRY	LOC115764376|XP_030563198.1|DNOV
OG0007670	LOC120774853|XP_039960607.1|BTRY	LOC115764375|XP_030563197.1|DNOV
OG0007671	LOC120774818|XP_039960556.1|BTRY	LOC115764260|XP_030563039.1|DNOV
OG0007672	LOC120775524|XP_039961678.1|BTRY	LOC115764409|XP_030563267.1|DNOV
OG0007673	LOC120768064|XP_039950523.1|BTRY	LOC115771837|XP_030573579.1|DNOV
OG0007674	LOC120776160|XP_039962689.1|BTRY	LOC115764383|XP_030563209.1|DNOV
OG0007675	LOC120773978|XP_039959162.1|BTRY	LOC115767243|XP_030567303.1|DNOV
OG0007676	LOC120774102|XP_039959390.1|BTRY	LOC115767019|XP_030567004.1|DNOV
OG0007677	LOC120775412|XP_039961514.1|BTRY	LOC115769065|XP_030569639.1|DNOV
OG0007678	LOC120774875|XP_039960662.1|BTRY	LOC115766407|XP_030566185.1|DNOV
OG0007679	LOC120774126|XP_039959431.1|BTRY	LOC115766459|XP_030566252.1|DNOV
OG0007680	LOC120767225|XP_039948985.1|BTRY	LOC115763337|XP_030561703.1|DNOV
OG0007681	LOC120771847|XP_039956024.1|BTRY	LOC115764927|XP_030564097.1|DNOV
OG0007682	LOC120774277|XP_039959701.1|BTRY	LOC115764336|XP_030563151.1|DNOV
OG0007683	LOC120775091|XP_039961025.1|BTRY	LOC115768131|XP_030568486.1|DNOV
OG0007684	LOC120775907|XP_039962232.1|BTRY	LOC115767247|XP_030567312.1|DNOV
OG0007685	LOC120775003|XP_039960863.1|BTRY	LOC115766294|XP_030566028.1|DNOV
OG0007686	LOC120775148|XP_039961113.1|BTRY	LOC115765347|XP_030564718.1|DNOV
OG0007687	LOC120774142|XP_039959470.1|BTRY	LOC115768750|XP_030569298.1|DNOV
OG0007688	LOC120771545|XP_039955538.1|BTRY	LOC115764088|XP_030562799.1|DNOV
OG0007689	LOC120775640|XP_039961829.1|BTRY	LOC115764338|XP_030563152.1|DNOV
OG0007690	LOC120775837|XP_039962140.1|BTRY	LOC115765167|XP_030564440.1|DNOV
OG0007691	LOC120778891|XP_039966877.1|BTRY	LOC115761609|XP_030559271.1|DNOV
OG0007692	LOC120773834|XP_039958890.1|BTRY	LOC115765306|XP_030564661.1|DNOV
OG0007693	LOC120774218|XP_039959608.1|BTRY	LOC115767802|XP_030567995.1|DNOV
OG0007694	LOC120775692|XP_039961936.1|BTRY	LOC115766754|XP_030566596.1|DNOV
OG0007695	LOC120775330|XP_039961406.1|BTRY	LOC115767553|XP_030567696.1|DNOV
OG0007696	LOC120775455|XP_039961575.1|BTRY	LOC115770434|XP_030571564.1|DNOV
OG0007697	LOC120768304|XP_039950875.1|BTRY	LOC115762641|XP_030560806.1|DNOV
OG0007698	LOC120775716|XP_039961962.1|BTRY	LOC115767386|XP_030567508.1|DNOV
OG0007699	LOC120775601|XP_039961774.1|BTRY	LOC115768495|XP_030568941.1|DNOV
OG0007700	LOC120775094|XP_039961029.1|BTRY	LOC115767985|XP_030568244.1|DNOV
OG0007701	LOC120775080|XP_039961008.1|BTRY	LOC115766825|XP_030566720.1|DNOV
OG0007702	LOC120775519|XP_039961666.1|BTRY	LOC115765131|XP_030564387.1|DNOV
OG0007703	LOC120773895|XP_039959005.1|BTRY	LOC115768768|XP_030569318.1|DNOV
OG0007704	LOC120766640|XP_039948193.1|BTRY	LOC115765023|XP_030564238.1|DNOV
OG0007705	LOC120773691|XP_039958658.1|BTRY	LOC115766329|XP_030566079.1|DNOV
OG0007706	LOC120776175|XP_039962722.1|BTRY	LOC115767322|XP_030567422.1|DNOV
OG0007707	LOC120774041|XP_039959275.1|BTRY	LOC115766308|XP_030566043.1|DNOV
OG0007708	LOC120775466|XP_039961590.1|BTRY	LOC115765345|XP_030564717.1|DNOV
OG0007709	LOC120775460|XP_039961578.1|BTRY	LOC115768803|XP_030569358.1|DNOV
OG0007710	LOC120775140|XP_039961104.1|BTRY	LOC115765271|XP_030564621.1|DNOV
OG0007711	LOC120774432|XP_039960004.1|BTRY	LOC115766371|XP_030566131.1|DNOV
OG0007712	LOC120775642|XP_039961831.1|BTRY	LOC115767755|XP_030567934.1|DNOV
OG0007713	LOC120774162|XP_039959513.1|BTRY	LOC115768283|XP_030568682.1|DNOV
OG0007714	LOC120775233|XP_039961248.1|BTRY	LOC115765249|XP_030564575.1|DNOV
OG0007716	LOC120774537|XP_039960195.1|BTRY	LOC115765380|XP_030564764.1|DNOV
OG0007717	LOC120767073|XP_039948869.1|BTRY	LOC115764883|XP_030564023.1|DNOV
OG0007718	LOC120776014|XP_039962393.1|BTRY	LOC115768308|XP_030568716.1|DNOV
OG0007719	LOC120776161|XP_039962691.1|BTRY	LOC115764390|XP_030563219.1|DNOV
OG0007720	LOC120773466|XP_039958304.1|BTRY	LOC115764366|XP_030563189.1|DNOV
OG0007721	LOC120774806|XP_039960536.1|BTRY	LOC115765263|XP_030564603.1|DNOV
OG0007722	LOC120775774|XP_039962040.1|BTRY	LOC115765419|XP_030564824.1|DNOV
OG0007723	LOC120774233|XP_039959627.1|BTRY	LOC115765356|XP_030564729.1|DNOV
OG0007724	LOC120775031|XP_039960921.1|BTRY	LOC115765958|XP_030565569.1|DNOV
OG0007725	LOC120773752|XP_039958752.1|BTRY	LOC115771349|XP_030572877.1|DNOV
OG0007726	LOC120776001|XP_039962367.1|BTRY	LOC115768804|XP_030569359.1|DNOV
OG0007727	LOC120774274|XP_039959696.1|BTRY	LOC115768802|XP_030569357.1|DNOV
OG0007728	LOC120775706|XP_039961951.1|BTRY	LOC115768675|XP_030569219.1|DNOV
OG0007730	LOC120774654|XP_039960313.1|BTRY	LOC115768683|XP_030569227.1|DNOV
OG0007731	LOC120774240|XP_039959634.1|BTRY	LOC115769728|XP_030570521.1|DNOV
OG0007732	LOC120773956|XP_039959118.1|BTRY	LOC115764414|XP_030563271.1|DNOV
OG0007733	LOC120775447|XP_039961566.1|BTRY	LOC115766432|XP_030566220.1|DNOV
OG0007734	LOC120776149|XP_039962624.1|BTRY	LOC115766481|XP_030566291.1|DNOV
OG0007735	LOC120773412|XP_039958215.1|BTRY	LOC115767838|XP_030568043.1|DNOV
OG0007736	LOC120773439|XP_039958255.1|BTRY	LOC115768910|XP_030569497.1|DNOV
OG0007737	LOC120781863|XP_039970027.1|BTRY	LOC115771801|XP_030573531.1|DNOV
OG0007738	LOC120766961|XP_039948688.1|BTRY	LOC115764644|XP_030563677.1|DNOV
OG0007739	LOC120775086|XP_039961017.1|BTRY	LOC115768350|XP_030568773.1|DNOV
OG0007740	LOC120775216|XP_039961218.1|BTRY	LOC115767608|XP_030567766.1|DNOV
OG0007741	LOC120775993|XP_039962358.1|BTRY	LOC115768670|XP_030569212.1|DNOV
OG0007742	LOC120773366|XP_039958125.1|BTRY	LOC115765211|XP_030564513.1|DNOV
OG0007743	LOC120766919|XP_039948598.1|BTRY	LOC115764899|XP_030564050.1|DNOV
OG0007744	LOC120774483|XP_039960079.1|BTRY	LOC115762651|XP_030560817.1|DNOV
OG0007745	LOC120766964|XP_039948687.1|BTRY	LOC115761449|XP_030559076.1|DNOV
OG0007746	LOC120773578|XP_039958499.1|BTRY	LOC115757759|XP_030554030.1|DNOV
OG0007747	LOC120775616|XP_039961796.1|BTRY, LOC120774485|XP_039960083.1|BTRY	LOC115767271|XP_030567356.1|DNOV
OG0007748	LOC120775754|XP_039962016.1|BTRY	LOC115764395|XP_030563236.1|DNOV
OG0007749	LOC120773502|XP_039958387.1|BTRY	LOC115768759|XP_030569309.1|DNOV
OG0007750	LOC120782855|XP_039971320.1|BTRY	LOC115757703|XP_030553910.1|DNOV
OG0007751	LOC120775833|XP_039962132.1|BTRY	LOC115765884|XP_030565485.1|DNOV
OG0007752	LOC120775054|XP_039960968.1|BTRY	LOC115767832|XP_030568033.1|DNOV
OG0007753	LOC120773395|XP_039958179.1|BTRY	LOC115765228|XP_030564531.1|DNOV
OG0007754	LOC120775093|XP_039961028.1|BTRY	LOC115767809|XP_030568002.1|DNOV
OG0007755	LOC120775932|XP_039962273.1|BTRY	LOC115767843|XP_030568051.1|DNOV
OG0007756	LOC120775547|XP_039961706.1|BTRY	LOC115768267|XP_030568660.1|DNOV
OG0007757	LOC120774710|XP_039960382.1|BTRY	LOC115767594|XP_030567747.1|DNOV
OG0007758	LOC120768277|XP_039950810.1|BTRY	LOC115763558|XP_030562038.1|DNOV
OG0007759	LOC120779257|XP_039967434.1|BTRY	LOC115759422|XP_030556179.1|DNOV
OG0007760	LOC120776189|XP_039962748.1|BTRY	LOC115764320|XP_030563125.1|DNOV
OG0007761	LOC120774171|XP_039959526.1|BTRY	LOC115767825|XP_030568026.1|DNOV
OG0007762	LOC120775699|XP_039961944.1|BTRY	LOC115767874|XP_030568094.1|DNOV
OG0007763	LOC120774915|XP_039960725.1|BTRY	LOC115765862|XP_030565452.1|DNOV
OG0007764	LOC120773795|XP_039958831.1|BTRY	LOC115767353|XP_030567466.1|DNOV
OG0007765	LOC120774529|XP_039960172.1|BTRY	LOC115767389|XP_030567512.1|DNOV
OG0007766	LOC120769269|XP_039952115.1|BTRY	LOC115761750|XP_030559509.1|DNOV
OG0007767	LOC120779536|XP_039967817.1|BTRY	LOC115766731|XP_030566551.1|DNOV
OG0007768	LOC120774404|XP_039959960.1|BTRY	LOC115764327|XP_030563137.1|DNOV
OG0007769	LOC120774294|XP_039959750.1|BTRY	LOC115767751|XP_030567927.1|DNOV
OG0007770	LOC120774295|XP_039959751.1|BTRY	LOC115767747|XP_030567920.1|DNOV
OG0007771	LOC120775566|XP_039961728.1|BTRY	LOC115758350|XP_030554792.1|DNOV
OG0007772	LOC120773343|XP_039958092.1|BTRY	LOC115767329|XP_030567434.1|DNOV
OG0007773	LOC120768312|XP_039950885.1|BTRY	LOC115759198|XP_030555940.1|DNOV
OG0007774	LOC120776042|XP_039962421.1|BTRY	LOC115771153|XP_030572586.1|DNOV
OG0007775	LOC120774718|XP_039960403.1|BTRY	LOC115765141|XP_030564404.1|DNOV
OG0007776	LOC120773402|XP_039958194.1|BTRY	LOC115764348|XP_030563166.1|DNOV
OG0007777	LOC120771251|XP_039955100.1|BTRY	LOC115765258|XP_030564597.1|DNOV
OG0007778	LOC120775869|XP_039962173.1|BTRY	LOC115768767|XP_030569317.1|DNOV
OG0007779	LOC120777211|XP_039964320.1|BTRY	LOC115762606|XP_030560762.1|DNOV
OG0007780	LOC120776069|XP_039962473.1|BTRY	LOC115767840|XP_030568046.1|DNOV
OG0007781	LOC120773767|XP_039958778.1|BTRY	LOC115768297|XP_030568702.1|DNOV
OG0007782	LOC120774543|XP_039960206.1|BTRY	LOC115768367|XP_030568799.1|DNOV
OG0007783	LOC120773613|XP_039958547.1|BTRY	LOC115768288|XP_030568691.1|DNOV
OG0007784	LOC120767016|XP_039948781.1|BTRY	LOC115771797|XP_030573526.1|DNOV
OG0007785	LOC120773821|XP_039958863.1|BTRY	LOC115766886|XP_030566817.1|DNOV
OG0007786	LOC120768485|XP_039951134.1|BTRY	LOC115765991|XP_030565619.1|DNOV
OG0007787	LOC120782196|XP_039970274.1|BTRY	LOC115761212|XP_030558758.1|DNOV
OG0007788	LOC120772242|XP_039956675.1|BTRY	LOC115771767|XP_030573479.1|DNOV
OG0007789	LOC120782648|XP_039970955.1|BTRY	LOC115761186|XP_030558709.1|DNOV
OG0007790	LOC120767000|XP_039948744.1|BTRY	LOC115764895|XP_030564046.1|DNOV
OG0007791	LOC120776835|XP_039963794.1|BTRY	LOC115765026|XP_030564246.1|DNOV
OG0007792	LOC120775626|XP_039961814.1|BTRY	LOC115768215|XP_030568592.1|DNOV
OG0007793	LOC120766791|XP_039948425.1|BTRY	LOC115765642|XP_030565159.1|DNOV
OG0007794	LOC120774170|XP_039959525.1|BTRY	LOC115769122|XP_030569687.1|DNOV
OG0007795	LOC120775784|XP_039962054.1|BTRY	LOC115766848|XP_030566758.1|DNOV
OG0007797	LOC120780830|XP_039969009.1|BTRY	LOC115761517|XP_030559146.1|DNOV
OG0007798	LOC120776697|XP_039963519.1|BTRY	LOC115761519|XP_030559149.1|DNOV
OG0007799	LOC120776627|XP_039963371.1|BTRY	LOC115761176|XP_030558698.1|DNOV
OG0007800	LOC120766623|XP_039948168.1|BTRY	LOC115761371|XP_030558980.1|DNOV
OG0007801	LOC120780353|XP_039968580.1|BTRY	LOC115760423|XP_030557593.1|DNOV
OG0007802	LOC120780492|XP_039968703.1|BTRY	LOC115761945|XP_030559841.1|DNOV
OG0007803	LOC120766553|XP_039948071.1|BTRY	LOC115759657|XP_030556506.1|DNOV
OG0007804	LOC120773853|XP_039958925.1|BTRY	LOC115767105|XP_030567112.1|DNOV
OG0007805	LOC120773702|XP_039958670.1|BTRY	LOC115767109|XP_030567121.1|DNOV
OG0007806	LOC120773699|XP_039958665.1|BTRY	LOC115767106|XP_030567118.1|DNOV
OG0007809	LOC120775428|XP_039961546.1|BTRY	LOC115768222|XP_030568608.1|DNOV
OG0007810	LOC120775780|XP_039962051.1|BTRY	LOC115769244|XP_030569817.1|DNOV
OG0007811	LOC120777755|XP_039965191.1|BTRY	LOC115761935|XP_030559826.1|DNOV
