Orthogroup	BTRY.longest_only	DSAN.longest_only
OG0007326	LOC120773680|XP_039958647.1|BTRY	LOC120451739|XP_039491580.1|DSAN
OG0007327	LOC120776926|XP_039963931.1|BTRY	LOC120448018|XP_039485689.1|DSAN
OG0007328	LOC120777838|XP_039965310.1|BTRY	LOC120451260|XP_039490722.1|DSAN
OG0007329	LOC120782356|XP_039970529.1|BTRY	LOC120451582|XP_039491327.1|DSAN
OG0007330	LOC120774980|XP_039960815.1|BTRY	LOC120456523|XP_039499326.1|DSAN
OG0007331	LOC120773626|XP_039958565.1|BTRY	LOC120455409|XP_039497485.1|DSAN
OG0007332	LOC120774100|XP_039959388.1|BTRY	LOC120456162|XP_039498735.1|DSAN
OG0007333	LOC120766637|XP_039948189.1|BTRY	LOC120453812|XP_039494624.1|DSAN
OG0007334	LOC120775851|XP_039962155.1|BTRY	LOC120454697|XP_039496168.1|DSAN
OG0007335	LOC120776749|XP_039963637.1|BTRY	LOC120448235|XP_039486069.1|DSAN
OG0007336	LOC120766500|XP_039947986.1|BTRY	LOC120457151|XP_039500358.1|DSAN
OG0007337	LOC120778029|XP_039965636.1|BTRY	LOC120448980|XP_039487176.1|DSAN
OG0007338	LOC120778967|XP_039966977.1|BTRY	LOC120450190|XP_039488989.1|DSAN
OG0007339	LOC120766813|XP_039948457.1|BTRY	LOC120454529|XP_039495834.1|DSAN
OG0007340	LOC120782591|XP_039970876.1|BTRY	LOC120453600|XP_039494299.1|DSAN
OG0007341	LOC120766957|XP_039948680.1|BTRY	LOC120451275|XP_039490752.1|DSAN
OG0007342	LOC120766480|XP_039947955.1|BTRY	LOC120453495|XP_039494165.1|DSAN
OG0007343	LOC120770681|XP_039954203.1|BTRY	LOC120452548|XP_039492756.1|DSAN
OG0007344	LOC120767629|XP_039949723.1|BTRY, LOC120769589|XP_039952582.1|BTRY	LOC120458281|XP_039501811.1|DSAN
OG0007345	LOC120767067|XP_039948859.1|BTRY	LOC120450746|XP_039489803.1|DSAN
OG0007346	LOC120776574|XP_039963272.1|BTRY	LOC120447538|XP_039484916.1|DSAN
OG0007347	LOC120775016|XP_039960901.1|BTRY	LOC120455828|XP_039498227.1|DSAN
OG0007348	LOC120775363|XP_039961459.1|BTRY, LOC120779403|XP_039967535.1|BTRY	LOC120455824|XP_039498223.1|DSAN
OG0007349	LOC120774645|XP_039960303.1|BTRY	LOC120455816|XP_039498213.1|DSAN
OG0007350	LOC120776191|XP_039962750.1|BTRY	LOC120456834|XP_039499818.1|DSAN
OG0007351	LOC120777369|XP_039964573.1|BTRY	LOC120448172|XP_039485943.1|DSAN
OG0007352	LOC120772794|XP_039957511.1|BTRY	LOC120445703|XP_039482197.1|DSAN
OG0007353	LOC120782817|XP_039971297.1|BTRY	LOC120451960|XP_039491918.1|DSAN
OG0007354	LOC120772158|XP_039956528.1|BTRY	LOC120455027|XP_039496792.1|DSAN
OG0007355	LOC120773768|XP_039958782.1|BTRY	LOC120454668|XP_039496113.1|DSAN
OG0007356	LOC120771571|XP_039955570.1|BTRY	LOC120449647|XP_039488177.1|DSAN
OG0007357	LOC120772068|XP_039956392.1|BTRY	LOC120452107|XP_039492116.1|DSAN
OG0007358	LOC120767221|XP_039948979.1|BTRY	LOC120451750|XP_039491607.1|DSAN
OG0007359	LOC120766203|XP_039947501.1|BTRY	LOC120454289|XP_039495409.1|DSAN
OG0007360	LOC120766287|XP_039947623.1|BTRY	LOC120454099|XP_039495043.1|DSAN
OG0007361	LOC120774185|XP_039959540.1|BTRY	LOC120455751|XP_039498109.1|DSAN
OG0007362	LOC120768063|XP_039950518.1|BTRY	LOC120444443|XP_039480036.1|DSAN
OG0007363	LOC120775879|XP_039962190.1|BTRY	LOC120456675|XP_039499566.1|DSAN
OG0007364	LOC120776153|XP_039962633.1|BTRY	LOC120457398|XP_039500903.1|DSAN
OG0007365	LOC120775113|XP_039961064.1|BTRY	LOC120455307|XP_039497290.1|DSAN
OG0007366	LOC120779375|XP_039967507.1|BTRY	LOC120452071|XP_039492068.1|DSAN
OG0007367	LOC120778998|XP_039967035.1|BTRY	LOC120447639|XP_039485080.1|DSAN
OG0007368	LOC120782599|XP_039970888.1|BTRY	LOC120452901|XP_039493292.1|DSAN
OG0007369	LOC120766810|XP_039948456.1|BTRY	LOC120450816|XP_039489926.1|DSAN
OG0007370	LOC120772347|XP_039956843.1|BTRY	LOC120443921|XP_039479300.1|DSAN
OG0007371	LOC120773488|XP_039958366.1|BTRY	LOC120453514|XP_039494196.1|DSAN
OG0007372	LOC120767032|XP_039948812.1|BTRY	LOC120454219|XP_039495252.1|DSAN
OG0007373	LOC120774472|XP_039960062.1|BTRY	LOC120456362|XP_039499091.1|DSAN
OG0007374	LOC120775887|XP_039962201.1|BTRY	LOC120456452|XP_039499225.1|DSAN
OG0007375	LOC120774072|XP_039959318.1|BTRY	LOC120455562|XP_039497856.1|DSAN
OG0007376	LOC120774346|XP_039959860.1|BTRY	LOC120455796|XP_039498188.1|DSAN
OG0007377	LOC120776109|XP_039962535.1|BTRY	LOC120455772|XP_039498162.1|DSAN
OG0007378	LOC120774777|XP_039960484.1|BTRY	LOC120455435|XP_039497565.1|DSAN
OG0007379	LOC120774029|XP_039959261.1|BTRY	LOC120455313|XP_039497297.1|DSAN
OG0007380	LOC120773627|XP_039958567.1|BTRY	LOC120456755|XP_039499682.1|DSAN
OG0007381	LOC120774949|XP_039960763.1|BTRY	LOC120455235|XP_039497145.1|DSAN
OG0007382	LOC120773505|XP_039958391.1|BTRY	LOC120455660|XP_039497988.1|DSAN
OG0007383	LOC120776117|XP_039962555.1|BTRY	LOC120455535|XP_039497808.1|DSAN
OG0007384	LOC120775921|XP_039962257.1|BTRY	LOC120455665|XP_039497994.1|DSAN
OG0007385	LOC120775002|XP_039960861.1|BTRY	LOC120455977|XP_039498464.1|DSAN
OG0007386	LOC120775316|XP_039961386.1|BTRY	LOC120456512|XP_039499313.1|DSAN
OG0007387	LOC120774965|XP_039960788.1|BTRY	LOC120456981|XP_039500064.1|DSAN
OG0007388	LOC120774405|XP_039959961.1|BTRY	LOC120456098|XP_039498627.1|DSAN
OG0007389	LOC120768350|XP_039950937.1|BTRY	LOC120445555|XP_039481960.1|DSAN
OG0007390	LOC120774986|XP_039960828.1|BTRY	LOC120457396|XP_039500900.1|DSAN
OG0007391	LOC120766801|XP_039948439.1|BTRY	LOC120454648|XP_039496083.1|DSAN
OG0007392	LOC120775041|XP_039960950.1|BTRY	LOC120455197|XP_039497074.1|DSAN
OG0007393	LOC120780248|XP_039968444.1|BTRY	LOC120454696|XP_039496163.1|DSAN
OG0007394	LOC120774077|XP_039959329.1|BTRY	LOC120455388|XP_039497450.1|DSAN, LOC120457860|XP_039501309.1|DSAN
OG0007395	LOC120773932|XP_039959065.1|BTRY	LOC120457327|XP_039500766.1|DSAN
OG0007396	LOC120766955|XP_039948678.1|BTRY	LOC120450951|XP_039490170.1|DSAN
OG0007397	LOC120768504|XP_039951162.1|BTRY	LOC120458027|XP_039501466.1|DSAN
OG0007398	LOC120772121|XP_039956466.1|BTRY	LOC120446761|XP_039483832.1|DSAN
OG0007399	LOC120773840|XP_039958903.1|BTRY	LOC120455563|XP_039497859.1|DSAN
OG0007400	LOC120773790|XP_039958819.1|BTRY	LOC120456965|XP_039500044.1|DSAN
OG0007401	LOC120775174|XP_039961160.1|BTRY	LOC120455441|XP_039497572.1|DSAN
OG0007402	LOC120781020|XP_039969146.1|BTRY	LOC120452143|XP_039492167.1|DSAN
OG0007403	LOC120766243|XP_039947597.1|BTRY	LOC120454330|XP_039495471.1|DSAN
OG0007404	LOC120780863|XP_039969033.1|BTRY	LOC120453246|XP_039493786.1|DSAN
OG0007405	LOC120778396|XP_039966118.1|BTRY	LOC120450733|XP_039489786.1|DSAN
OG0007406	LOC120782818|XP_039971265.1|BTRY	LOC120450760|XP_039489832.1|DSAN
OG0007407	LOC120767627|XP_039949719.1|BTRY	LOC120443871|XP_039479179.1|DSAN
OG0007408	LOC120778483|XP_039966234.1|BTRY	LOC120450482|XP_039489463.1|DSAN
OG0007409	LOC120769182|XP_039952001.1|BTRY	LOC120453820|XP_039494639.1|DSAN
OG0007410	LOC120774424|XP_039959991.1|BTRY	LOC120455248|XP_039497178.1|DSAN
OG0007411	LOC120773423|XP_039958230.1|BTRY	LOC120456848|XP_039499838.1|DSAN
OG0007412	LOC120774546|XP_039960211.1|BTRY	LOC120456163|XP_039498742.1|DSAN
OG0007413	LOC120770102|XP_039953206.1|BTRY	LOC120458324|XP_039501876.1|DSAN
OG0007414	LOC120774888|XP_039960684.1|BTRY	LOC120454964|XP_039496679.1|DSAN
OG0007415	LOC120774430|XP_039960002.1|BTRY	LOC120456661|XP_039499527.1|DSAN
OG0007416	LOC120774640|XP_039960298.1|BTRY	LOC120457137|XP_039500313.1|DSAN
OG0007417	LOC120775860|XP_039962164.1|BTRY	LOC120456768|XP_039499699.1|DSAN
OG0007418	LOC120774213|XP_039959600.1|BTRY	LOC120444456|XP_039480054.1|DSAN
OG0007419	LOC120782320|XP_039970475.1|BTRY	LOC120452200|XP_039492254.1|DSAN
OG0007420	LOC120770236|XP_039953460.1|BTRY	LOC120444470|XP_039480081.1|DSAN
OG0007421	LOC120775824|XP_039962114.1|BTRY	LOC120456999|XP_039500086.1|DSAN
OG0007422	LOC120774419|XP_039959980.1|BTRY	LOC120455871|XP_039498278.1|DSAN
OG0007423	LOC120775361|XP_039961454.1|BTRY	LOC120456406|XP_039499171.1|DSAN
OG0007424	LOC120778993|XP_039967028.1|BTRY	LOC120448099|XP_039485836.1|DSAN
OG0007425	LOC120777250|XP_039964378.1|BTRY	LOC120449762|XP_039488332.1|DSAN
OG0007426	LOC120774398|XP_039959950.1|BTRY	LOC120455743|XP_039498100.1|DSAN
OG0007427	LOC120774843|XP_039960593.1|BTRY	LOC120455718|XP_039498067.1|DSAN
OG0007428	LOC120773443|XP_039958259.1|BTRY	LOC120457256|XP_039500588.1|DSAN
OG0007429	LOC120772837|XP_039957580.1|BTRY	LOC120444705|XP_039480510.1|DSAN
OG0007430	LOC120778171|XP_039965841.1|BTRY	LOC120447602|XP_039485007.1|DSAN
OG0007431	LOC120769422|XP_039952338.1|BTRY	LOC120458202|XP_039501713.1|DSAN
OG0007432	LOC120777240|XP_039964366.1|BTRY	LOC120448735|XP_039486848.1|DSAN
OG0007433	LOC120778759|XP_039966671.1|BTRY	LOC120456202|XP_039498816.1|DSAN
OG0007434	LOC120777668|XP_039965059.1|BTRY	LOC120448932|XP_039487103.1|DSAN
OG0007435	LOC120777967|XP_039965520.1|BTRY	LOC120449359|XP_039487706.1|DSAN
OG0007436	LOC120776464|XP_039963065.1|BTRY	LOC120448632|XP_039486689.1|DSAN
OG0007437	LOC120777395|XP_039964625.1|BTRY	LOC120449123|XP_039487370.1|DSAN
OG0007438	LOC120777411|XP_039964644.1|BTRY	LOC120449614|XP_039488123.1|DSAN
OG0007439	LOC120774009|XP_039959222.1|BTRY	LOC120451835|XP_039491745.1|DSAN
OG0007440	LOC120773679|XP_039958644.1|BTRY	LOC120457341|XP_039500783.1|DSAN
OG0007441	LOC120772822|XP_039957553.1|BTRY	LOC120445281|XP_039481515.1|DSAN
OG0007442	LOC120770219|XP_039953432.1|BTRY	LOC120452344|XP_039492449.1|DSAN
OG0007443	LOC120770560|XP_039954073.1|BTRY	LOC120445433|XP_039481797.1|DSAN
OG0007444	LOC120772543|XP_039957157.1|BTRY	LOC120446504|XP_039483445.1|DSAN
OG0007445	LOC120772541|XP_039957156.1|BTRY	LOC120446503|XP_039483444.1|DSAN
OG0007446	LOC120767541|XP_039949579.1|BTRY	LOC120446580|XP_039483536.1|DSAN
OG0007447	LOC120772499|XP_039957079.1|BTRY	LOC120446319|XP_039483168.1|DSAN
OG0007448	LOC120771692|XP_039955761.1|BTRY	LOC120446219|XP_039483010.1|DSAN
OG0007449	LOC120778678|XP_039966546.1|BTRY	LOC120449888|XP_039488500.1|DSAN
OG0007450	LOC120777666|XP_039965056.1|BTRY	LOC120450569|XP_039489620.1|DSAN
OG0007451	LOC120777991|XP_039965572.1|BTRY	LOC120447476|XP_039484806.1|DSAN
OG0007452	LOC120777074|XP_039964136.1|BTRY	LOC120447475|XP_039484805.1|DSAN
OG0007453	LOC120777259|XP_039964392.1|BTRY	LOC120448759|XP_039486878.1|DSAN
OG0007454	LOC120776623|XP_039963354.1|BTRY	LOC120450251|XP_039489073.1|DSAN
OG0007455	LOC120770222|XP_039953436.1|BTRY	LOC120445873|XP_039482450.1|DSAN
OG0007456	LOC120775561|XP_039961720.1|BTRY	LOC120457338|XP_039500781.1|DSAN
OG0007457	LOC120776792|XP_039963712.1|BTRY	LOC120448347|XP_039486245.1|DSAN
OG0007458	LOC120769462|XP_039952408.1|BTRY	LOC120446065|XP_039482779.1|DSAN
OG0007459	LOC120766863|XP_039948528.1|BTRY	LOC120451462|XP_039491078.1|DSAN
OG0007460	LOC120770359|XP_039953704.1|BTRY	LOC120444727|XP_039480586.1|DSAN
OG0007461	LOC120776419|XP_039962991.1|BTRY	LOC120450601|XP_039489657.1|DSAN
OG0007462	LOC120776431|XP_039963018.1|BTRY	LOC120449477|XP_039487887.1|DSAN
OG0007463	LOC120776421|XP_039962995.1|BTRY	LOC120449476|XP_039487885.1|DSAN
OG0007464	LOC120776420|XP_039962992.1|BTRY	LOC120447485|XP_039484815.1|DSAN
OG0007465	LOC120778617|XP_039966429.1|BTRY	LOC120450073|XP_039488792.1|DSAN
OG0007466	LOC120772518|XP_039957100.1|BTRY	LOC120446602|XP_039483568.1|DSAN
OG0007467	LOC120771098|XP_039954866.1|BTRY	LOC120457656|XP_039501089.1|DSAN
OG0007468	LOC120770070|XP_039953133.1|BTRY	LOC120447138|XP_039484506.1|DSAN
OG0007469	LOC120777711|XP_039965123.1|BTRY	LOC120448423|XP_039486357.1|DSAN
OG0007470	LOC120776734|XP_039963596.1|BTRY	LOC120444722|XP_039480560.1|DSAN
OG0007471	LOC120771380|XP_039955281.1|BTRY	LOC120445854|XP_039482428.1|DSAN
OG0007472	LOC120775693|XP_039961937.1|BTRY	LOC120457311|XP_039500739.1|DSAN
OG0007473	LOC120778941|XP_039966933.1|BTRY	LOC120449663|XP_039488197.1|DSAN
OG0007474	LOC120771612|XP_039955630.1|BTRY	LOC120446221|XP_039483014.1|DSAN
OG0007475	LOC120777766|XP_039965207.1|BTRY	LOC120448355|XP_039486256.1|DSAN
OG0007476	LOC120774167|XP_039959521.1|BTRY	LOC120457145|XP_039500348.1|DSAN
OG0007477	LOC120776097|XP_039962513.1|BTRY	LOC120457138|XP_039500317.1|DSAN
OG0007478	LOC120781756|XP_039969922.1|BTRY	LOC120446979|XP_039484188.1|DSAN
OG0007479	LOC120775434|XP_039961554.1|BTRY	LOC120457072|XP_039500184.1|DSAN
OG0007480	LOC120767226|XP_039948990.1|BTRY	LOC120452952|XP_039493372.1|DSAN
OG0007481	LOC120778563|XP_039966360.1|BTRY	LOC120449791|XP_039488369.1|DSAN
OG0007482	LOC120767437|XP_039949434.1|BTRY	LOC120445757|XP_039482277.1|DSAN
OG0007483	LOC120770845|XP_039954376.1|BTRY	LOC120452735|XP_039493042.1|DSAN
OG0007484	LOC120775193|XP_039961182.1|BTRY	LOC120455611|XP_039497925.1|DSAN
OG0007485	LOC120774001|XP_039959211.1|BTRY	LOC120456150|XP_039498713.1|DSAN
OG0007486	LOC120774842|XP_039960592.1|BTRY	LOC120455847|XP_039498252.1|DSAN
OG0007487	LOC120779606|XP_039967886.1|BTRY	LOC120454820|XP_039496207.1|DSAN
OG0007488	LOC120777040|XP_039964083.1|BTRY	LOC120448131|XP_039485883.1|DSAN
OG0007489	LOC120766821|XP_039948465.1|BTRY	LOC120454531|XP_039495835.1|DSAN
OG0007490	LOC120773683|XP_039958648.1|BTRY	LOC120455737|XP_039498091.1|DSAN
OG0007491	LOC120774379|XP_039959910.1|BTRY	LOC120454987|XP_039496713.1|DSAN
OG0007492	LOC120771559|XP_039955555.1|BTRY	LOC120453014|XP_039493467.1|DSAN
OG0007493	LOC120773418|XP_039958223.1|BTRY	LOC120456453|XP_039499226.1|DSAN
OG0007494	LOC120769250|XP_039952086.1|BTRY, LOC120769167|XP_039951986.1|BTRY	LOC120458166|XP_039501659.1|DSAN
OG0007495	LOC120774108|XP_039959400.1|BTRY	LOC120457196|XP_039500484.1|DSAN
OG0007496	LOC120778163|XP_039965829.1|BTRY	LOC120447971|XP_039485597.1|DSAN
OG0007497	LOC120778639|XP_039966472.1|BTRY	LOC120447713|XP_039485179.1|DSAN
OG0007498	LOC120777119|XP_039964191.1|BTRY	LOC120450641|XP_039489728.1|DSAN
OG0007499	LOC120777498|XP_039964778.1|BTRY	LOC120450446|XP_039489394.1|DSAN
OG0007500	LOC120778287|XP_039966008.1|BTRY	LOC120450447|XP_039489398.1|DSAN
OG0007501	LOC120778667|XP_039966529.1|BTRY	LOC120450507|XP_039489493.1|DSAN
OG0007502	LOC120772406|XP_039956936.1|BTRY, LOC120772204|XP_039956605.1|BTRY	LOC120454677|XP_039496126.1|DSAN
OG0007503	LOC120771021|XP_039954731.1|BTRY	LOC120458075|XP_039501522.1|DSAN
OG0007504	LOC120777501|XP_039964786.1|BTRY	LOC120449962|XP_039488598.1|DSAN
OG0007505	LOC120777583|XP_039964932.1|BTRY	LOC120448991|XP_039487192.1|DSAN
OG0007506	LOC120778450|XP_039966177.1|BTRY	LOC120448214|XP_039486027.1|DSAN
OG0007507	LOC120767645|XP_039949751.1|BTRY	LOC120450854|XP_039490004.1|DSAN
OG0007508	LOC120769310|XP_039952186.1|BTRY	LOC120458637|XP_039502296.1|DSAN
OG0007509	LOC120768096|XP_039950570.1|BTRY	LOC120444957|XP_039480908.1|DSAN
OG0007510	LOC120770393|XP_039953758.1|BTRY	LOC120448440|XP_039486390.1|DSAN
OG0007511	LOC120769066|XP_039951857.1|BTRY	LOC120449221|XP_039487563.1|DSAN, LOC120448984|XP_039487186.1|DSAN
OG0007512	LOC120768358|XP_039950950.1|BTRY	LOC120450871|XP_039490028.1|DSAN
OG0007513	LOC120767610|XP_039949697.1|BTRY	LOC120458337|XP_039501888.1|DSAN
OG0007514	LOC120779058|XP_039967126.1|BTRY	LOC120450466|XP_039489439.1|DSAN
OG0007515	LOC120769653|XP_039952692.1|BTRY	LOC120458480|XP_039502075.1|DSAN
OG0007516	LOC120768241|XP_039950764.1|BTRY	LOC120450524|XP_039489544.1|DSAN
OG0007517	LOC120778671|XP_039966538.1|BTRY	LOC120448130|XP_039485882.1|DSAN
OG0007518	LOC120771095|XP_039954862.1|BTRY	LOC120445353|XP_039481632.1|DSAN
OG0007520	LOC120773379|XP_039958139.1|BTRY	LOC120455188|XP_039497059.1|DSAN
OG0007521	LOC120774227|XP_039959619.1|BTRY	LOC120456023|XP_039498522.1|DSAN
OG0007522	LOC120776107|XP_039962532.1|BTRY	LOC120455501|XP_039497696.1|DSAN
OG0007523	LOC120772943|XP_039957779.1|BTRY	LOC120445317|XP_039481572.1|DSAN
OG0007524	LOC120769181|XP_039952000.1|BTRY	LOC120453826|XP_039494654.1|DSAN
OG0007525	LOC120767876|XP_039950135.1|BTRY	LOC120458401|XP_039501960.1|DSAN
OG0007526	LOC120782798|XP_039971209.1|BTRY	LOC120450957|XP_039490178.1|DSAN
OG0007527	LOC120777712|XP_039965124.1|BTRY	LOC120449088|XP_039487330.1|DSAN
OG0007528	LOC120770309|XP_039953613.1|BTRY	LOC120444061|XP_039479502.1|DSAN
OG0007529	LOC120772954|XP_039957790.1|BTRY	LOC120446045|XP_039482752.1|DSAN
OG0007530	LOC120773982|XP_039959172.1|BTRY	LOC120453679|XP_039494428.1|DSAN
OG0007531	LOC120771773|XP_039955897.1|BTRY	LOC120458693|XP_039502369.1|DSAN
OG0007532	LOC120771446|XP_039955385.1|BTRY	LOC120444744|XP_039480606.1|DSAN
OG0007533	LOC120779206|XP_039967413.1|BTRY, LOC120777747|XP_039965174.1|BTRY	LOC120447959|XP_039485583.1|DSAN
OG0007534	LOC120777532|XP_039964849.1|BTRY	LOC120449606|XP_039488108.1|DSAN
OG0007535	LOC120777744|XP_039965171.1|BTRY	LOC120448443|XP_039486391.1|DSAN
OG0007536	LOC120782557|XP_039970821.1|BTRY	LOC120452352|XP_039492460.1|DSAN
OG0007537	LOC120778707|XP_039966602.1|BTRY	LOC120448185|XP_039485983.1|DSAN
OG0007538	LOC120776455|XP_039963048.1|BTRY	LOC120447463|XP_039484784.1|DSAN
OG0007539	LOC120780699|XP_039968894.1|BTRY	LOC120445211|XP_039481396.1|DSAN
OG0007540	LOC120768044|XP_039950489.1|BTRY	LOC120452691|XP_039492978.1|DSAN
OG0007541	LOC120771803|XP_039955939.1|BTRY	LOC120447163|XP_039484552.1|DSAN
OG0007542	LOC120771503|XP_039955490.1|BTRY	LOC120446285|XP_039483108.1|DSAN
OG0007543	LOC120779468|XP_039967665.1|BTRY	LOC120454883|XP_039496404.1|DSAN
OG0007544	LOC120776687|XP_039963499.1|BTRY	LOC120449842|XP_039488432.1|DSAN
OG0007545	LOC120773348|XP_039958102.1|BTRY	LOC120446018|XP_039482707.1|DSAN
OG0007546	LOC120782609|XP_039970914.1|BTRY	LOC120451437|XP_039491045.1|DSAN
OG0007547	LOC120771770|XP_039955895.1|BTRY	LOC120444354|XP_039479872.1|DSAN
OG0007548	LOC120776771|XP_039963671.1|BTRY	LOC120450529|XP_039489550.1|DSAN
OG0007549	LOC120777366|XP_039964568.1|BTRY	LOC120449499|XP_039487933.1|DSAN
OG0007550	LOC120776744|XP_039963622.1|BTRY	LOC120448357|XP_039486259.1|DSAN
OG0007551	LOC120771187|XP_039955012.1|BTRY	LOC120452849|XP_039493223.1|DSAN
OG0007552	LOC120769552|XP_039952534.1|BTRY	LOC120457942|XP_039501385.1|DSAN
OG0007553	LOC120769082|XP_039951876.1|BTRY	LOC120458164|XP_039501655.1|DSAN
OG0007554	LOC120777938|XP_039965471.1|BTRY	LOC120448867|XP_039487014.1|DSAN
OG0007555	LOC120772011|XP_039956310.1|BTRY	LOC120445747|XP_039482259.1|DSAN
OG0007556	LOC120771448|XP_039955389.1|BTRY	LOC120446207|XP_039482994.1|DSAN
OG0007557	LOC120770858|XP_039954405.1|BTRY	LOC120445570|XP_039481990.1|DSAN
OG0007558	LOC120772584|XP_039957220.1|BTRY	LOC120447082|XP_039484414.1|DSAN
OG0007559	LOC120767795|XP_039949994.1|BTRY	LOC120458572|XP_039502205.1|DSAN
OG0007560	LOC120777400|XP_039964631.1|BTRY	LOC120448674|XP_039486745.1|DSAN
OG0007561	LOC120777292|XP_039964436.1|BTRY	LOC120449405|XP_039487792.1|DSAN
OG0007562	LOC120776721|XP_039963566.1|BTRY	LOC120447548|XP_039484930.1|DSAN
OG0007563	LOC120777610|XP_039964993.1|BTRY	LOC120450597|XP_039489652.1|DSAN
OG0007564	LOC120777825|XP_039965297.1|BTRY	LOC120448500|XP_039486466.1|DSAN
OG0007565	LOC120780139|XP_039968361.1|BTRY	LOC120451914|XP_039491860.1|DSAN
OG0007566	LOC120770977|XP_039954649.1|BTRY	LOC120444342|XP_039479849.1|DSAN
OG0007567	LOC120778129|XP_039965778.1|BTRY	LOC120454562|XP_039495888.1|DSAN
OG0007568	LOC120772307|XP_039956754.1|BTRY	LOC120447144|XP_039484517.1|DSAN
OG0007569	LOC120772188|XP_039956588.1|BTRY	LOC120445181|XP_039481327.1|DSAN
OG0007570	LOC120770878|XP_039954448.1|BTRY	LOC120447142|XP_039484513.1|DSAN
OG0007571	LOC120770303|XP_039953604.1|BTRY	LOC120447143|XP_039484515.1|DSAN
OG0007572	LOC120772574|XP_039957202.1|BTRY	LOC120450552|XP_039489595.1|DSAN
OG0007573	LOC120771324|XP_039955203.1|BTRY	LOC120444758|XP_039480620.1|DSAN
OG0007574	LOC120773052|XP_039957916.1|BTRY	LOC120444284|XP_039479733.1|DSAN
OG0007575	LOC120770232|XP_039953451.1|BTRY	LOC120445083|XP_039481143.1|DSAN
OG0007576	LOC120776044|XP_039962423.1|BTRY	LOC120457171|XP_039500389.1|DSAN
OG0007577	LOC120773503|XP_039958389.1|BTRY	LOC120456698|XP_039499597.1|DSAN
OG0007578	LOC120769595|XP_039952587.1|BTRY	LOC120444355|XP_039479873.1|DSAN
OG0007579	LOC120770571|XP_039954085.1|BTRY	LOC120451315|XP_039490822.1|DSAN
OG0007580	LOC120778115|XP_039965751.1|BTRY	LOC120449288|XP_039487609.1|DSAN
OG0007581	LOC120769345|XP_039952238.1|BTRY	LOC120444925|XP_039480857.1|DSAN
OG0007582	LOC120771218|XP_039955054.1|BTRY	LOC120450737|XP_039489790.1|DSAN
OG0007583	LOC120771443|XP_039955382.1|BTRY	LOC120445964|XP_039482602.1|DSAN
OG0007584	LOC120775604|XP_039961778.1|BTRY	LOC120456691|XP_039499591.1|DSAN
OG0007585	LOC120774371|XP_039959899.1|BTRY	LOC120449838|XP_039488426.1|DSAN
OG0007586	LOC120781480|XP_039969633.1|BTRY	LOC120443965|XP_039479403.1|DSAN
OG0007587	LOC120772655|XP_039957316.1|BTRY	LOC120445018|XP_039481021.1|DSAN
OG0007588	LOC120768005|XP_039950364.1|BTRY	LOC120458008|XP_039501438.1|DSAN
OG0007589	LOC120774221|XP_039959613.1|BTRY	LOC120456187|XP_039498797.1|DSAN
OG0007590	LOC120777621|XP_039965004.1|BTRY	LOC120447685|XP_039485146.1|DSAN
OG0007591	LOC120771353|XP_039955237.1|BTRY	LOC120448318|XP_039486203.1|DSAN
OG0007592	LOC120772147|XP_039956513.1|BTRY	LOC120445400|XP_039481744.1|DSAN
OG0007593	LOC120774533|XP_039960180.1|BTRY	LOC120455289|XP_039497264.1|DSAN
OG0007594	LOC120772184|XP_039956568.1|BTRY	LOC120448342|XP_039486242.1|DSAN
OG0007595	LOC120770446|XP_039953853.1|BTRY	LOC120446534|XP_039483481.1|DSAN
OG0007596	LOC120779150|XP_039967301.1|BTRY	LOC120448330|XP_039486218.1|DSAN
OG0007597	LOC120778299|XP_039966020.1|BTRY	LOC120449551|XP_039488014.1|DSAN
OG0007598	LOC120770149|XP_039953276.1|BTRY	LOC120444462|XP_039480065.1|DSAN
OG0007599	LOC120778694|XP_039966583.1|BTRY	LOC120449454|XP_039487860.1|DSAN
OG0007600	LOC120778219|XP_039965911.1|BTRY	LOC120448047|XP_039485726.1|DSAN
OG0007601	LOC120779046|XP_039967117.1|BTRY	LOC120449251|XP_039487561.1|DSAN
OG0007602	LOC120778060|XP_039965675.1|BTRY	LOC120448702|XP_039486791.1|DSAN
OG0007603	LOC120777221|XP_039964334.1|BTRY	LOC120448700|XP_039486789.1|DSAN
OG0007604	LOC120779079|XP_039967160.1|BTRY	LOC120448686|XP_039486760.1|DSAN
OG0007605	LOC120777892|XP_039965393.1|BTRY	LOC120447625|XP_039485053.1|DSAN
OG0007606	LOC120776406|XP_039962962.1|BTRY	LOC120450515|XP_039489522.1|DSAN
OG0007607	LOC120775743|XP_039962005.1|BTRY	LOC120451178|XP_039490550.1|DSAN
OG0007608	LOC120777627|XP_039965015.1|BTRY	LOC120450453|XP_039489407.1|DSAN
OG0007609	LOC120774759|XP_039960453.1|BTRY	LOC120457314|XP_039500746.1|DSAN
OG0007610	LOC120772273|XP_039956711.1|BTRY	LOC120458705|XP_039502383.1|DSAN
OG0007611	LOC120779425|XP_039967560.1|BTRY	LOC120454879|XP_039496384.1|DSAN
OG0007612	LOC120770591|XP_039954116.1|BTRY	LOC120450899|XP_039490081.1|DSAN
OG0007613	LOC120770380|XP_039953734.1|BTRY	LOC120445042|XP_039481084.1|DSAN
OG0007614	LOC120776925|XP_039963930.1|BTRY	LOC120448016|XP_039485678.1|DSAN
