Orthogroup	DGUA.longest_only	DALB.longest_only
OG0007634	LOC117583640|XP_034127979.1|DGUA	LOC117576771|XP_034117713.1|DALB
OG0007635	LOC117587721|XP_034134520.1|DGUA	LOC117565368|XP_034100323.1|DALB
OG0007636	LOC117579046|XP_034120632.1|DGUA	LOC117572221|XP_034110788.1|DALB
OG0007637	LOC117588168|XP_034135170.1|DGUA	LOC117565434|XP_034100412.1|DALB
OG0007638	LOC117588624|XP_034135935.1|DGUA	LOC117566571|XP_034102004.1|DALB
OG0007639	LOC117590914|XP_034139837.1|DGUA	LOC117577542|XP_034118261.1|DALB
OG0007640	LOC117578832|XP_034120486.1|DGUA	LOC117571338|XP_034109322.1|DALB
OG0007641	LOC117586598|XP_034132669.1|DGUA	LOC117573802|XP_034113102.1|DALB
OG0007642	LOC117592115|XP_034141544.1|DGUA	LOC117569269|XP_034106260.1|DALB, LOC117566496|XP_034101927.1|DALB
OG0007643	LOC117585906|XP_034131554.1|DGUA	LOC117576419|XP_034117040.1|DALB, LOC117576421|XP_034117044.1|DALB
OG0007644	LOC117583665|XP_034128024.1|DGUA	LOC117574219|XP_034113815.1|DALB
OG0007645	LOC117584979|XP_034130075.1|DGUA	LOC117574623|XP_034114403.1|DALB
OG0007646	LOC117584240|XP_034128927.1|DGUA	LOC117565529|XP_034100564.1|DALB
OG0007647	LOC117588037|XP_034134974.1|DGUA	LOC117565934|XP_034101210.1|DALB
OG0007648	LOC117578858|XP_034120539.1|DGUA	LOC117572661|XP_034111549.1|DALB
OG0007649	LOC117580289|XP_034122654.1|DGUA	LOC117571756|XP_034109997.1|DALB
OG0007650	LOC117592660|XP_034142496.1|DGUA	LOC117569256|XP_034106221.1|DALB
OG0007651	LOC117590966|XP_034139915.1|DGUA	LOC117577797|XP_034118616.1|DALB
OG0007652	LOC117580270|XP_034122607.1|DGUA	LOC117566424|XP_034101845.1|DALB, LOC117566423|XP_034101844.1|DALB
OG0007653	LOC117579287|XP_034120979.1|DGUA	LOC117567359|XP_034103188.1|DALB
OG0007654	LOC117579181|XP_034120842.1|DGUA	LOC117571729|XP_034109926.1|DALB
OG0007655	LOC117580872|XP_034123513.1|DGUA, LOC117581480|XP_034124613.1|DGUA	LOC117571306|XP_034109268.1|DALB, LOC117568377|XP_034104875.1|DALB
OG0007656	LOC117585106|XP_034130276.1|DGUA	LOC117576215|XP_034116712.1|DALB
OG0007657	LOC117583155|XP_034127240.1|DGUA	LOC117570764|XP_034108488.1|DALB, LOC117566634|XP_034102066.1|DALB
OG0007658	LOC117592339|XP_034141924.1|DGUA	LOC117567756|XP_034103836.1|DALB, LOC117567757|XP_034103839.1|DALB
OG0007659	LOC117592283|XP_034141837.1|DGUA	LOC117570659|XP_034108336.1|DALB
OG0007660	LOC117585523|XP_034130922.1|DGUA	LOC117573789|XP_034113087.1|DALB, LOC117573786|XP_034113083.1|DALB, LOC117574476|XP_034114205.1|DALB, LOC117573787|XP_034113084.1|DALB, LOC117573790|XP_034113088.1|DALB, LOC117573788|XP_034113086.1|DALB, LOC117574538|XP_034114293.1|DALB
OG0007664	LOC117589548|XP_034137444.1|DGUA	LOC117576308|XP_034116854.1|DALB
OG0007665	LOC117588305|XP_034135382.1|DGUA	LOC117563452|XP_034097731.1|DALB
OG0007666	LOC117588351|XP_034135454.1|DGUA	LOC117569873|XP_034107106.1|DALB
OG0007667	LOC117581592|XP_034124838.1|DGUA	LOC117578115|XP_034119190.1|DALB
OG0007668	LOC117588120|XP_034135088.1|DGUA	LOC117563350|XP_034097527.1|DALB
OG0007669	LOC117581446|XP_034124546.1|DGUA	LOC117565018|XP_034099857.1|DALB
OG0007670	LOC117581445|XP_034124545.1|DGUA	LOC117565007|XP_034099846.1|DALB
OG0007671	LOC117590313|XP_034138692.1|DGUA	LOC117569032|XP_034105924.1|DALB
OG0007672	LOC117588344|XP_034135445.1|DGUA	LOC117577672|XP_034118451.1|DALB
OG0007674	LOC117588475|XP_034135657.1|DGUA	LOC117563280|XP_034097442.1|DALB
OG0007675	LOC117581560|XP_034124782.1|DGUA	LOC117563635|XP_034097936.1|DALB
OG0007676	LOC117588566|XP_034135847.1|DGUA	LOC117566938|XP_034102463.1|DALB
OG0007677	LOC117581163|XP_034123996.1|DGUA	LOC117577803|XP_034118625.1|DALB
OG0007678	LOC117588410|XP_034135567.1|DGUA	LOC117577688|XP_034118478.1|DALB
OG0007679	LOC117590964|XP_034139910.1|DGUA	LOC117578334|XP_034119690.1|DALB
OG0007681	LOC117585357|XP_034130694.1|DGUA	LOC117576830|XP_034117795.1|DALB
OG0007682	LOC117588312|XP_034135394.1|DGUA	LOC117575203|XP_034115215.1|DALB
OG0007683	LOC117590909|XP_034139831.1|DGUA	LOC117578230|XP_034119504.1|DALB
OG0007684	LOC117590850|XP_034139738.1|DGUA	LOC117577808|XP_034118630.1|DALB
OG0007685	LOC117588540|XP_034135800.1|DGUA	LOC117563487|XP_034097790.1|DALB
OG0007686	LOC117590349|XP_034138773.1|DGUA	LOC117563391|XP_034097618.1|DALB
OG0007687	LOC117580817|XP_034123427.1|DGUA	LOC117576876|XP_034117916.1|DALB
OG0007688	LOC117585600|XP_034131036.1|DGUA	LOC117574180|XP_034113764.1|DALB
OG0007689	LOC117588511|XP_034135723.1|DGUA	LOC117577549|XP_034118271.1|DALB
OG0007690	LOC117588274|XP_034135327.1|DGUA	LOC117577899|XP_034118773.1|DALB
OG0007691	LOC117583692|XP_034128060.1|DGUA	LOC117573625|XP_034112818.1|DALB
OG0007692	LOC117588440|XP_034135613.1|DGUA	LOC117577555|XP_034118278.1|DALB
OG0007693	LOC117590324|XP_034138707.1|DGUA	LOC117570577|XP_034108217.1|DALB
OG0007694	LOC117591228|XP_034140293.1|DGUA	LOC117572804|XP_034111796.1|DALB
OG0007695	LOC117580620|XP_034123089.1|DGUA	LOC117569842|XP_034107064.1|DALB
OG0007696	LOC117579555|XP_034121365.1|DGUA	LOC117571051|XP_034108910.1|DALB
OG0007697	LOC117579546|XP_034121353.1|DGUA	LOC117569401|XP_034106427.1|DALB
OG0007698	LOC117590939|XP_034139872.1|DGUA	LOC117565223|XP_034100160.1|DALB
OG0007699	LOC117581270|XP_034124172.1|DGUA	LOC117577546|XP_034118267.1|DALB
OG0007700	LOC117580879|XP_034123520.1|DGUA	LOC117570863|XP_034108644.1|DALB
OG0007701	LOC117581090|XP_034123867.1|DGUA	LOC117569550|XP_034106652.1|DALB
OG0007702	LOC117581081|XP_034123855.1|DGUA	LOC117577636|XP_034118396.1|DALB
OG0007703	LOC117590992|XP_034139961.1|DGUA	LOC117571400|XP_034109421.1|DALB
OG0007704	LOC117583540|XP_034127787.1|DGUA	LOC117575602|XP_034115762.1|DALB
OG0007705	LOC117580629|XP_034123102.1|DGUA	LOC117578188|XP_034119440.1|DALB
OG0007706	LOC117580720|XP_034123275.1|DGUA	LOC117575518|XP_034115659.1|DALB
OG0007707	LOC117590453|XP_034138964.1|DGUA	LOC117574714|XP_034114530.1|DALB
OG0007708	LOC117580924|XP_034123579.1|DGUA	LOC117574698|XP_034114544.1|DALB
OG0007709	LOC117580985|XP_034123671.1|DGUA	LOC117577723|XP_034118521.1|DALB
OG0007710	LOC117590350|XP_034138776.1|DGUA	LOC117575849|XP_034116161.1|DALB
OG0007711	LOC117580833|XP_034123462.1|DGUA	LOC117567264|XP_034103019.1|DALB
OG0007712	LOC117581549|XP_034124758.1|DGUA	LOC117575639|XP_034115821.1|DALB
OG0007713	LOC117590506|XP_034139059.1|DGUA	LOC117578124|XP_034119202.1|DALB
OG0007714	LOC117581285|XP_034124200.1|DGUA	LOC117578229|XP_034119498.1|DALB
OG0007715	LOC117588535|XP_034135785.1|DGUA	LOC117577908|XP_034118796.1|DALB
OG0007716	LOC117580699|XP_034123230.1|DGUA	LOC117577737|XP_034118536.1|DALB
OG0007717	LOC117583035|XP_034127084.1|DGUA	LOC117573891|XP_034113283.1|DALB
OG0007718	LOC117581202|XP_034124065.1|DGUA	LOC117577552|XP_034118273.1|DALB
OG0007719	LOC117581468|XP_034124580.1|DGUA	LOC117568249|XP_034104624.1|DALB
OG0007720	LOC117581444|XP_034124543.1|DGUA	LOC117571743|XP_034109974.1|DALB
OG0007721	LOC117581291|XP_034124215.1|DGUA	LOC117574014|XP_034113494.1|DALB
OG0007722	LOC117580865|XP_034123505.1|DGUA	LOC117567752|XP_034103835.1|DALB
OG0007723	LOC117580777|XP_034123364.1|DGUA	LOC117577580|XP_034118315.1|DALB
OG0007724	LOC117582275|XP_034125794.1|DGUA	LOC117566214|XP_034101648.1|DALB
OG0007725	LOC117588514|XP_034135731.1|DGUA	LOC117574929|XP_034114908.1|DALB
OG0007726	LOC117581100|XP_034123882.1|DGUA	LOC117576552|XP_034117328.1|DALB
OG0007727	LOC117580973|XP_034123657.1|DGUA	LOC117577773|XP_034118584.1|DALB
OG0007728	LOC117581433|XP_034124496.1|DGUA	LOC117570721|XP_034108428.1|DALB
OG0007729	LOC117581098|XP_034123878.1|DGUA	LOC117578071|XP_034119103.1|DALB
OG0007730	LOC117581191|XP_034124040.1|DGUA	LOC117575503|XP_034115641.1|DALB
OG0007731	LOC117579799|XP_034121761.1|DGUA	LOC117568916|XP_034105713.1|DALB
OG0007732	LOC117588269|XP_034135314.1|DGUA	LOC117565051|XP_034099888.1|DALB
OG0007733	LOC117591017|XP_034139994.1|DGUA	LOC117567282|XP_034103043.1|DALB
OG0007734	LOC117588445|XP_034135619.1|DGUA	LOC117567237|XP_034102966.1|DALB
OG0007735	LOC117591495|XP_034140677.1|DGUA	LOC117577633|XP_034118392.1|DALB
OG0007736	LOC117588398|XP_034135542.1|DGUA	LOC117563376|XP_034097575.1|DALB
OG0007738	LOC117583414|XP_034127595.1|DGUA	LOC117573294|XP_034112289.1|DALB
OG0007739	LOC117581085|XP_034123861.1|DGUA	LOC117578138|XP_034119242.1|DALB
OG0007740	LOC117590836|XP_034139717.1|DGUA	LOC117568674|XP_034105374.1|DALB
OG0007741	LOC117590514|XP_034139096.1|DGUA	LOC117578056|XP_034119080.1|DALB
OG0007742	LOC117590962|XP_034139905.1|DGUA	LOC117576037|XP_034116454.1|DALB
OG0007743	LOC117585478|XP_034130861.1|DGUA	LOC117575230|XP_034115251.1|DALB
OG0007744	LOC117588533|XP_034135782.1|DGUA	LOC117569745|XP_034106923.1|DALB
OG0007745	LOC117589534|XP_034137419.1|DGUA	LOC117575748|XP_034115997.1|DALB
OG0007746	LOC117585459|XP_034130840.1|DGUA	LOC117574645|XP_034114435.1|DALB
OG0007747	LOC117580633|XP_034123112.1|DGUA	LOC117577544|XP_034118263.1|DALB
OG0007748	LOC117588617|XP_034135919.1|DGUA	LOC117578048|XP_034119058.1|DALB
OG0007749	LOC117580929|XP_034123600.1|DGUA	LOC117578152|XP_034119262.1|DALB
OG0007750	LOC117583807|XP_034128278.1|DGUA	LOC117574424|XP_034114153.1|DALB
OG0007751	LOC117582280|XP_034125803.1|DGUA	LOC117566218|XP_034101653.1|DALB
OG0007752	LOC117580945|XP_034123619.1|DGUA	LOC117578116|XP_034119192.1|DALB
OG0007753	LOC117581239|XP_034124116.1|DGUA	LOC117578182|XP_034119386.1|DALB
OG0007754	LOC117588747|XP_034136116.1|DGUA	LOC117567198|XP_034102921.1|DALB
OG0007755	LOC117588632|XP_034135953.1|DGUA	LOC117567189|XP_034102910.1|DALB
OG0007756	LOC117581399|XP_034124433.1|DGUA	LOC117566873|XP_034102374.1|DALB
OG0007757	LOC117591157|XP_034140166.1|DGUA	LOC117568881|XP_034105675.1|DALB
OG0007758	LOC117591575|XP_034140779.1|DGUA	LOC117564785|XP_034099584.1|DALB
OG0007759	LOC117583252|XP_034127369.1|DGUA	LOC117575208|XP_034115223.1|DALB
OG0007760	LOC117580976|XP_034123661.1|DGUA	LOC117569235|XP_034106202.1|DALB
OG0007761	LOC117588460|XP_034135639.1|DGUA	LOC117572395|XP_034111066.1|DALB
OG0007762	LOC117588629|XP_034135945.1|DGUA	LOC117574205|XP_034113804.1|DALB
OG0007763	LOC117582285|XP_034125813.1|DGUA	LOC117566223|XP_034101659.1|DALB
OG0007764	LOC117581112|XP_034123909.1|DGUA	LOC117563360|XP_034097545.1|DALB
OG0007765	LOC117581122|XP_034123938.1|DGUA	LOC117578067|XP_034119098.1|DALB
OG0007766	LOC117589937|XP_034138112.1|DGUA	LOC117575178|XP_034115179.1|DALB
OG0007767	LOC117590637|XP_034139356.1|DGUA	LOC117573126|XP_034111941.1|DALB
OG0007768	LOC117581305|XP_034124239.1|DGUA	LOC117576413|XP_034117035.1|DALB
OG0007769	LOC117588263|XP_034135289.1|DGUA	LOC117577692|XP_034118483.1|DALB
OG0007770	LOC117588264|XP_034135290.1|DGUA	LOC117569784|XP_034106979.1|DALB
OG0007771	LOC117591532|XP_034140715.1|DGUA	LOC117564157|XP_034098713.1|DALB
OG0007772	LOC117591492|XP_034140670.1|DGUA	LOC117566012|XP_034101328.1|DALB
OG0007773	LOC117587556|XP_034134256.1|DGUA	LOC117565175|XP_034100058.1|DALB
OG0007774	LOC117579852|XP_034121849.1|DGUA	LOC117570397|XP_034107907.1|DALB
OG0007775	LOC117590239|XP_034138602.1|DGUA	LOC117564008|XP_034098494.1|DALB
OG0007776	LOC117588451|XP_034135628.1|DGUA	LOC117577610|XP_034118348.1|DALB
OG0007777	LOC117581563|XP_034124787.1|DGUA	LOC117564291|XP_034098884.1|DALB
OG0007778	LOC117581079|XP_034123853.1|DGUA	LOC117576372|XP_034116962.1|DALB
OG0007779	LOC117589135|XP_034136711.1|DGUA	LOC117567934|XP_034104114.1|DALB
OG0007780	LOC117590273|XP_034138649.1|DGUA	LOC117567468|XP_034103383.1|DALB
OG0007781	LOC117581198|XP_034124049.1|DGUA	LOC117568613|XP_034105269.1|DALB
OG0007782	LOC117580754|XP_034123339.1|DGUA	LOC117570220|XP_034107648.1|DALB
OG0007783	LOC117590108|XP_034138347.1|DGUA, LOC117588792|XP_034136190.1|DGUA	LOC117563604|XP_034097893.1|DALB
OG0007784	LOC117585722|XP_034131249.1|DGUA	LOC117574122|XP_034113666.1|DALB
OG0007785	LOC117580666|XP_034123169.1|DGUA	LOC117575961|XP_034116334.1|DALB
OG0007786	LOC117581942|XP_034125314.1|DGUA	LOC117565842|XP_034101049.1|DALB
OG0007787	LOC117583623|XP_034127962.1|DGUA	LOC117575630|XP_034115798.1|DALB
OG0007788	LOC117589873|XP_034138036.1|DGUA	LOC117576776|XP_034117720.1|DALB
OG0007789	LOC117589645|XP_034137668.1|DGUA	LOC117573434|XP_034112540.1|DALB
OG0007790	LOC117583359|XP_034127519.1|DGUA	LOC117576801|XP_034117751.1|DALB
OG0007791	LOC117583361|XP_034127530.1|DGUA	LOC117576748|XP_034117673.1|DALB
OG0007792	LOC117581605|XP_034124857.1|DGUA	LOC117574515|XP_034114269.1|DALB
OG0007793	LOC117586564|XP_034132614.1|DGUA	LOC117576497|XP_034117167.1|DALB
OG0007794	LOC117591512|XP_034140696.1|DGUA	LOC117578315|XP_034119661.1|DALB
OG0007795	LOC117581258|XP_034124156.1|DGUA	LOC117572601|XP_034111417.1|DALB
OG0007796	LOC117584974|XP_034130067.1|DGUA	LOC117573662|XP_034112881.1|DALB
OG0007797	LOC117591463|XP_034140635.1|DGUA	LOC117574597|XP_034114373.1|DALB
OG0007799	LOC117589681|XP_034137726.1|DGUA	LOC117573774|XP_034113064.1|DALB
OG0007800	LOC117583432|XP_034127622.1|DGUA	LOC117574746|XP_034114574.1|DALB
OG0007801	LOC117585302|XP_034130622.1|DGUA	LOC117573934|XP_034113350.1|DALB
OG0007802	LOC117583772|XP_034128216.1|DGUA	LOC117576952|XP_034118006.1|DALB
OG0007803	LOC117583146|XP_034127226.1|DGUA	LOC117573433|XP_034112539.1|DALB
OG0007804	LOC117591431|XP_034140583.1|DGUA	LOC117577779|XP_034118589.1|DALB
OG0007805	LOC117591444|XP_034140600.1|DGUA	LOC117577784|XP_034118600.1|DALB
OG0007806	LOC117591443|XP_034140599.1|DGUA	LOC117577781|XP_034118596.1|DALB
OG0007808	LOC117585670|XP_034131158.1|DGUA	LOC117575408|XP_034115478.1|DALB
OG0007809	LOC117581440|XP_034124535.1|DGUA	LOC117577974|XP_034118946.1|DALB
OG0007810	LOC117587798|XP_034134634.1|DGUA	LOC117563688|XP_034098011.1|DALB
OG0007811	LOC117589558|XP_034137461.1|DGUA	LOC117575646|XP_034115818.1|DALB
OG0007812	LOC117590221|XP_034138579.1|DGUA	LOC117567038|XP_034102642.1|DALB
OG0007813	LOC117582886|XP_034126855.1|DGUA	LOC117574130|XP_034113679.1|DALB
OG0007814	LOC117581236|XP_034124113.1|DGUA	LOC117564392|XP_034099006.1|DALB
OG0007815	LOC117590258|XP_034138635.1|DGUA	LOC117565331|XP_034100272.1|DALB
OG0007816	LOC117589185|XP_034136799.1|DGUA	LOC117571504|XP_034109563.1|DALB
OG0007818	LOC117585149|XP_034130370.1|DGUA	LOC117573482|XP_034112599.1|DALB
OG0007819	LOC117591411|XP_034140555.1|DGUA	LOC117565478|XP_034100476.1|DALB
OG0007820	LOC117582963|XP_034126967.1|DGUA	LOC117576531|XP_034117245.1|DALB
OG0007821	LOC117591459|XP_034140624.1|DGUA	LOC117574857|XP_034114764.1|DALB
OG0007822	LOC117591458|XP_034140620.1|DGUA	LOC117574856|XP_034114763.1|DALB
OG0007823	LOC117591461|XP_034140628.1|DGUA	LOC117575874|XP_034116195.1|DALB
OG0007824	LOC117585565|XP_034130988.1|DGUA	LOC117574870|XP_034114779.1|DALB
OG0007826	LOC117583376|XP_034127550.1|DGUA	LOC117575864|XP_034116176.1|DALB
OG0007827	LOC117581627|XP_034124886.1|DGUA	LOC117578089|XP_034119145.1|DALB
OG0007828	LOC117586896|XP_034133131.1|DGUA	LOC117567192|XP_034102912.1|DALB
OG0007830	LOC117589946|XP_034138128.1|DGUA	LOC117575467|XP_034115573.1|DALB
OG0007831	LOC117580800|XP_034123390.1|DGUA	LOC117578175|XP_034119357.1|DALB
OG0007832	LOC117581294|XP_034124222.1|DGUA	LOC117568591|XP_034105228.1|DALB
OG0007833	LOC117591175|XP_034140190.1|DGUA	LOC117566274|XP_034101699.1|DALB
OG0007834	LOC117585181|XP_034130415.1|DGUA	LOC117575528|XP_034115667.1|DALB
OG0007836	LOC117583575|XP_034127845.1|DGUA	LOC117575895|XP_034116229.1|DALB
OG0007837	LOC117582833|XP_034126779.1|DGUA	LOC117573445|XP_034112557.1|DALB
OG0007838	LOC117582912|XP_034126897.1|DGUA	LOC117574749|XP_034114580.1|DALB
OG0007839	LOC117590263|XP_034138640.1|DGUA	LOC117563588|XP_034097868.1|DALB
OG0007840	LOC117583630|XP_034127969.1|DGUA	LOC117576769|XP_034117711.1|DALB
OG0007841	LOC117585375|XP_034130713.1|DGUA	LOC117573716|XP_034112976.1|DALB
OG0007842	LOC117583661|XP_034128014.1|DGUA	LOC117573652|XP_034112866.1|DALB
OG0007843	LOC117583124|XP_034127207.1|DGUA	LOC117573577|XP_034112756.1|DALB
OG0007844	LOC117592705|XP_034142564.1|DGUA	LOC117571283|XP_034109237.1|DALB
OG0007845	LOC117589940|XP_034138117.1|DGUA	LOC117574771|XP_034114606.1|DALB
OG0007846	LOC117591153|XP_034140159.1|DGUA	LOC117569171|XP_034106133.1|DALB
OG0007847	LOC117585305|XP_034130625.1|DGUA	LOC117576518|XP_034117218.1|DALB
OG0007848	LOC117585145|XP_034130366.1|DGUA	LOC117573480|XP_034112598.1|DALB
OG0007849	LOC117589731|XP_034137797.1|DGUA	LOC117573794|XP_034113093.1|DALB
OG0007850	LOC117589727|XP_034137790.1|DGUA	LOC117573793|XP_034113091.1|DALB
OG0007851	LOC117583449|XP_034127639.1|DGUA	LOC117576145|XP_034116603.1|DALB
OG0007852	LOC117583023|XP_034127065.1|DGUA	LOC117576246|XP_034116758.1|DALB
OG0007853	LOC117583610|XP_034127939.1|DGUA	LOC117573394|XP_034112488.1|DALB
OG0007854	LOC117585006|XP_034130136.1|DGUA	LOC117576975|XP_034118045.1|DALB
OG0007855	LOC117583178|XP_034127269.1|DGUA	LOC117574903|XP_034114832.1|DALB
OG0007856	LOC117585156|XP_034130380.1|DGUA	LOC117573485|XP_034112603.1|DALB
OG0007857	LOC117582917|XP_034126905.1|DGUA	LOC117575069|XP_034115048.1|DALB
OG0007858	LOC117581776|XP_034125090.1|DGUA	LOC117565958|XP_034101244.1|DALB
OG0007859	LOC117581197|XP_034124048.1|DGUA	LOC117577543|XP_034118262.1|DALB
OG0007860	LOC117585387|XP_034130727.1|DGUA	LOC117575010|XP_034114977.1|DALB
OG0007861	LOC117585113|XP_034130285.1|DGUA	LOC117573275|XP_034112249.1|DALB
OG0007863	LOC117584207|XP_034128867.1|DGUA	LOC117564696|XP_034099460.1|DALB
OG0007864	LOC117584962|XP_034130047.1|DGUA	LOC117576802|XP_034117753.1|DALB
OG0007865	LOC117580131|XP_034122315.1|DGUA	LOC117568942|XP_034105771.1|DALB
OG0007866	LOC117589921|XP_034138095.1|DGUA	LOC117575102|XP_034115096.1|DALB
OG0007868	LOC117583570|XP_034127837.1|DGUA	LOC117575363|XP_034115417.1|DALB
OG0007869	LOC117581497|XP_034124637.1|DGUA	LOC117567096|XP_034102770.1|DALB
OG0007870	LOC117586837|XP_034133019.1|DGUA	LOC117566847|XP_034102329.1|DALB
OG0007871	LOC117580707|XP_034123253.1|DGUA	LOC117577752|XP_034118554.1|DALB
OG0007872	LOC117580298|XP_034122672.1|DGUA	LOC117572702|XP_034111649.1|DALB
OG0007873	LOC117580317|XP_034122703.1|DGUA	LOC117572354|XP_034111006.1|DALB
OG0007874	LOC117581061|XP_034123823.1|DGUA	LOC117576957|XP_034118018.1|DALB
OG0007875	LOC117592524|XP_034142268.1|DGUA	LOC117568421|XP_034104957.1|DALB
OG0007876	LOC117581004|XP_034123702.1|DGUA	LOC117569855|XP_034107083.1|DALB
OG0007877	LOC117581424|XP_034124483.1|DGUA	LOC117570644|XP_034108306.1|DALB
OG0007878	LOC117592327|XP_034141904.1|DGUA	LOC117568334|XP_034104809.1|DALB
OG0007879	LOC117586943|XP_034133200.1|DGUA	LOC117567933|XP_034104112.1|DALB
OG0007880	LOC117580758|XP_034123344.1|DGUA	LOC117570308|XP_034107771.1|DALB
OG0007881	LOC117587373|XP_034133912.1|DGUA	LOC117570998|XP_034108838.1|DALB
OG0007882	LOC117587447|XP_034134027.1|DGUA	LOC117568595|XP_034105234.1|DALB
OG0007883	LOC117587446|XP_034134022.1|DGUA	LOC117567446|XP_034103344.1|DALB
OG0007884	LOC117586987|XP_034133277.1|DGUA	LOC117566802|XP_034102240.1|DALB
OG0007885	LOC117592525|XP_034142274.1|DGUA	LOC117568233|XP_034104598.1|DALB
OG0007886	LOC117588059|XP_034135009.1|DGUA	LOC117563694|XP_034098029.1|DALB
OG0007887	LOC117587443|XP_034134017.1|DGUA	LOC117568594|XP_034105233.1|DALB
OG0007888	LOC117587054|XP_034133383.1|DGUA	LOC117567658|XP_034103667.1|DALB
OG0007889	LOC117589228|XP_034136872.1|DGUA	LOC117570177|XP_034107544.1|DALB
OG0007890	LOC117589202|XP_034136822.1|DGUA	LOC117572556|XP_034111319.1|DALB
OG0007891	LOC117585076|XP_034130231.1|DGUA	LOC117573756|XP_034113031.1|DALB
OG0007892	LOC117578428|XP_034119780.1|DGUA	LOC117566978|XP_034102531.1|DALB
OG0007893	LOC117591941|XP_034141242.1|DGUA	LOC117572169|XP_034110710.1|DALB
OG0007894	LOC117586880|XP_034133073.1|DGUA	LOC117568878|XP_034105659.1|DALB
OG0007895	LOC117589447|XP_034137282.1|DGUA	LOC117569739|XP_034106913.1|DALB
OG0007896	LOC117579504|XP_034121299.1|DGUA	LOC117566372|XP_034101761.1|DALB
OG0007897	LOC117589370|XP_034137171.1|DGUA	LOC117568822|XP_034105588.1|DALB
OG0007898	LOC117589161|XP_034136755.1|DGUA	LOC117568900|XP_034105694.1|DALB
OG0007899	LOC117587387|XP_034133932.1|DGUA	LOC117572311|XP_034110933.1|DALB
OG0007900	LOC117585664|XP_034131154.1|DGUA	LOC117567135|XP_034102836.1|DALB
OG0007901	LOC117579869|XP_034121880.1|DGUA	LOC117567596|XP_034103571.1|DALB
OG0007902	LOC117581023|XP_034123741.1|DGUA	LOC117576557|XP_034117289.1|DALB
OG0007903	LOC117588873|XP_034136270.1|DGUA	LOC117568727|XP_034105437.1|DALB
OG0007904	LOC117580212|XP_034122496.1|DGUA	LOC117572300|XP_034110903.1|DALB
OG0007905	LOC117582057|XP_034125499.1|DGUA	LOC117564724|XP_034099497.1|DALB
OG0007906	LOC117579257|XP_034120935.1|DGUA	LOC117572509|XP_034111253.1|DALB
OG0007907	LOC117589121|XP_034136693.1|DGUA	LOC117572361|XP_034111015.1|DALB
OG0007908	LOC117589123|XP_034136695.1|DGUA	LOC117572362|XP_034111016.1|DALB
OG0007909	LOC117591198|XP_034140229.1|DGUA	LOC117566300|XP_034101701.1|DALB
OG0007910	LOC117580320|XP_034122707.1|DGUA	LOC117569864|XP_034107090.1|DALB
OG0007911	LOC117586911|XP_034133151.1|DGUA	LOC117568987|XP_034105850.1|DALB
OG0007912	LOC117586914|XP_034133153.1|DGUA	LOC117568991|XP_034105853.1|DALB
OG0007913	LOC117586915|XP_034133154.1|DGUA	LOC117568993|XP_034105856.1|DALB
OG0007914	LOC117587486|XP_034134119.1|DGUA	LOC117570915|XP_034108714.1|DALB
OG0007915	LOC117589085|XP_034136611.1|DGUA	LOC117567684|XP_034103699.1|DALB
OG0007917	LOC117591166|XP_034140181.1|DGUA	LOC117568575|XP_034105195.1|DALB
OG0007918	LOC117578466|XP_034119889.1|DGUA	LOC117570066|XP_034107392.1|DALB
OG0007919	LOC117588098|XP_034135063.1|DGUA	LOC117566641|XP_034102074.1|DALB
OG0007920	LOC117592547|XP_034142310.1|DGUA	LOC117571178|XP_034109097.1|DALB
OG0007921	LOC117578892|XP_034120587.1|DGUA	LOC117569440|XP_034106494.1|DALB
OG0007922	LOC117586063|XP_034131799.1|DGUA	LOC117574700|XP_034114503.1|DALB
OG0007923	LOC117591193|XP_034140222.1|DGUA	LOC117566733|XP_034102170.1|DALB
OG0007924	LOC117586767|XP_034132965.1|DGUA	LOC117572213|XP_034110776.1|DALB
OG0007925	LOC117578605|XP_034120091.1|DGUA	LOC117570437|XP_034107985.1|DALB, LOC117566555|XP_034101987.1|DALB
OG0007926	LOC117587152|XP_034133552.1|DGUA	LOC117566401|XP_034101805.1|DALB
OG0007927	LOC117587630|XP_034134383.1|DGUA	LOC117564133|XP_034098684.1|DALB
OG0007928	LOC117584756|XP_034129746.1|DGUA	LOC117563340|XP_034097506.1|DALB
OG0007929	LOC117584860|XP_034129895.1|DGUA	LOC117563316|XP_034097465.1|DALB
OG0007930	LOC117590032|XP_034138232.1|DGUA	LOC117566799|XP_034102232.1|DALB
OG0007931	LOC117587914|XP_034134786.1|DGUA	LOC117563397|XP_034097621.1|DALB
OG0007932	LOC117590963|XP_034139908.1|DGUA	LOC117576074|XP_034116507.1|DALB
OG0007933	LOC117584936|XP_034129987.1|DGUA	LOC117575350|XP_034115407.1|DALB
OG0007934	LOC117588022|XP_034134953.1|DGUA	LOC117564843|XP_034099667.1|DALB
OG0007936	LOC117584291|XP_034129003.1|DGUA	LOC117563666|XP_034097975.1|DALB
OG0007937	LOC117581933|XP_034125305.1|DGUA	LOC117564002|XP_034098483.1|DALB
OG0007939	LOC117582264|XP_034125776.1|DGUA	LOC117565985|XP_034101288.1|DALB
