Orthogroup	DGUA.longest_only	DMEL.longest_only
OG0007663	LOC117580248|XP_034122566.1|DGUA	Obp57e|NP_611488.1|DMEL, Obp57d|NP_725973.1|DMEL
OG0007664	LOC117589548|XP_034137444.1|DGUA	Kif19A|NP_996208.1|DMEL
OG0007665	LOC117588305|XP_034135382.1|DGUA	Myc|NP_525062.2|DMEL
OG0007666	LOC117588351|XP_034135454.1|DGUA	CG10804|NP_001138150.1|DMEL
OG0007667	LOC117581592|XP_034124838.1|DGUA	wap|NP_608461.1|DMEL
OG0007668	LOC117588120|XP_034135088.1|DGUA	CG13392|NP_609220.1|DMEL
OG0007669	LOC117581446|XP_034124546.1|DGUA	stnA|NP_001036316.1|DMEL
OG0007670	LOC117581445|XP_034124545.1|DGUA	stnB|NP_001036319.2|DMEL
OG0007671	LOC117590313|XP_034138692.1|DGUA	CAH3|NP_572497.1|DMEL
OG0007672	LOC117588344|XP_034135445.1|DGUA	O-fut2|NP_569916.1|DMEL
OG0007673	LOC117582844|XP_034126789.1|DGUA	CG6066|NP_651538.1|DMEL
OG0007674	LOC117588475|XP_034135657.1|DGUA	NFAT|NP_001096974.1|DMEL
OG0007675	LOC117581560|XP_034124782.1|DGUA	Pdcd4|NP_001096977.1|DMEL
OG0007676	LOC117588566|XP_034135847.1|DGUA	Tsf1|NP_523401.2|DMEL
OG0007677	LOC117581163|XP_034123996.1|DGUA	CG4558|NP_001162683.1|DMEL
OG0007678	LOC117588410|XP_034135567.1|DGUA	CG32579|NP_001259606.1|DMEL
OG0007679	LOC117590964|XP_034139910.1|DGUA	Dsp1|NP_001138203.1|DMEL
OG0007680	LOC117584579|XP_034129446.1|DGUA	CG31694|NP_722858.1|DMEL
OG0007681	LOC117585357|XP_034130694.1|DGUA	MED25|NP_650854.1|DMEL
OG0007682	LOC117588312|XP_034135394.1|DGUA	CG8916|NP_573090.3|DMEL
OG0007683	LOC117590909|XP_034139831.1|DGUA	CG14207|NP_728275.1|DMEL
OG0007684	LOC117590850|XP_034139738.1|DGUA	Rtc1|NP_572919.1|DMEL
OG0007685	LOC117588540|XP_034135800.1|DGUA	sd|NP_001368984.1|DMEL
OG0007686	LOC117590349|XP_034138773.1|DGUA	CG4301|NP_573125.1|DMEL
OG0007687	LOC117580817|XP_034123427.1|DGUA	peb|NP_476674.3|DMEL
OG0007688	LOC117585600|XP_034131036.1|DGUA	CG5986|NP_651207.1|DMEL
OG0007689	LOC117588511|XP_034135723.1|DGUA	Npc1b|NP_608417.2|DMEL
OG0007690	LOC117588274|XP_034135327.1|DGUA	AMPdeam|NP_001285233.1|DMEL
OG0007691	LOC117583692|XP_034128060.1|DGUA	CG4884|NP_651604.1|DMEL
OG0007692	LOC117588440|XP_034135613.1|DGUA	CG15760|NP_001259527.1|DMEL
OG0007693	LOC117590324|XP_034138707.1|DGUA	CG7556|NP_573354.1|DMEL
OG0007694	LOC117591228|XP_034140293.1|DGUA	CG7275|NP_648767.1|DMEL
OG0007695	LOC117580620|XP_034123089.1|DGUA	CG5921|NP_727061.2|DMEL
OG0007696	LOC117579555|XP_034121365.1|DGUA	CG14074|NP_001246826.1|DMEL
OG0007697	LOC117579546|XP_034121353.1|DGUA	nAChRbeta1|NP_523927.2|DMEL
OG0007698	LOC117590939|XP_034139872.1|DGUA	CG43313|NP_572853.2|DMEL
OG0007699	LOC117581270|XP_034124172.1|DGUA	CARPA|NP_572407.3|DMEL
OG0007700	LOC117580879|XP_034123520.1|DGUA	Mct1|NP_477334.2|DMEL
OG0007701	LOC117581090|XP_034123867.1|DGUA	CG15765|NP_572269.1|DMEL
OG0007702	LOC117581081|XP_034123855.1|DGUA	fz3|NP_001096859.1|DMEL
OG0007703	LOC117590992|XP_034139961.1|DGUA	CG11436|NP_572169.1|DMEL
OG0007704	LOC117583540|XP_034127787.1|DGUA	Sox100B|NP_651839.1|DMEL
OG0007705	LOC117580629|XP_034123102.1|DGUA	CG6891|NP_573323.1|DMEL
OG0007706	LOC117580720|XP_034123275.1|DGUA	wgn|NP_728186.1|DMEL
OG0007707	LOC117590453|XP_034138964.1|DGUA	rut|NP_511156.2|DMEL
OG0007708	LOC117580924|XP_034123579.1|DGUA	Ac13E|NP_001259575.1|DMEL
OG0007709	LOC117580985|XP_034123671.1|DGUA	CG1673|NP_572884.1|DMEL
OG0007710	LOC117590350|XP_034138776.1|DGUA	fw|NP_511136.2|DMEL
OG0007711	LOC117580833|XP_034123462.1|DGUA	Nprl2|NP_573174.1|DMEL
OG0007712	LOC117581549|XP_034124758.1|DGUA	CG9095|NP_001096984.1|DMEL
OG0007713	LOC117590506|XP_034139059.1|DGUA	rg|NP_001284879.1|DMEL
OG0007714	LOC117581285|XP_034124200.1|DGUA	CG32512|NP_608428.1|DMEL
OG0007715	LOC117588535|XP_034135785.1|DGUA	Clic|NP_572928.1|DMEL
OG0007716	LOC117580699|XP_034123230.1|DGUA	stx|NP_572648.1|DMEL
OG0007717	LOC117583035|XP_034127084.1|DGUA	stops|NP_733416.2|DMEL
OG0007718	LOC117581202|XP_034124065.1|DGUA	mst|NP_523435.1|DMEL
OG0007719	LOC117581468|XP_034124580.1|DGUA	OtopLa|NP_001162676.1|DMEL
OG0007720	LOC117581444|XP_034124543.1|DGUA	OtopLc|NP_001303575.1|DMEL
OG0007721	LOC117581291|XP_034124215.1|DGUA	CG32694|NP_727383.1|DMEL
OG0007722	LOC117580865|XP_034123505.1|DGUA	CG15252|NP_572595.2|DMEL
OG0007723	LOC117580777|XP_034123364.1|DGUA	CG15249|NP_001096928.1|DMEL
OG0007724	LOC117582275|XP_034125794.1|DGUA	rempA|NP_995608.1|DMEL
OG0007725	LOC117588514|XP_034135731.1|DGUA	CG11178|NP_572901.1|DMEL
OG0007726	LOC117581100|XP_034123882.1|DGUA	Karl|NP_727559.1|DMEL
OG0007727	LOC117580973|XP_034123657.1|DGUA	Yippee|NP_572882.1|DMEL
OG0007728	LOC117581433|XP_034124496.1|DGUA	Shmt|NP_572278.1|DMEL
OG0007729	LOC117581098|XP_034123878.1|DGUA	prtp|NP_572742.1|DMEL
OG0007730	LOC117581191|XP_034124040.1|DGUA	CG3726|NP_001284917.1|DMEL
OG0007731	LOC117579799|XP_034121761.1|DGUA	CG5021|NP_001163390.1|DMEL
OG0007732	LOC117588269|XP_034135314.1|DGUA	CG1812|NP_608397.1|DMEL
OG0007733	LOC117591017|XP_034139994.1|DGUA	sing|NP_573146.1|DMEL
OG0007734	LOC117588445|XP_034135619.1|DGUA	CG15865|NP_573143.1|DMEL
OG0007735	LOC117591495|XP_034140677.1|DGUA	Ykt6|NP_572423.1|DMEL
OG0007736	LOC117588398|XP_034135542.1|DGUA	dor|NP_477286.2|DMEL
OG0007737	LOC117589799|XP_034137898.1|DGUA	Pi3K92E|NP_650902.1|DMEL
OG0007738	LOC117583414|XP_034127595.1|DGUA	CenB1A|NP_524458.1|DMEL
OG0007739	LOC117581085|XP_034123861.1|DGUA	Parg|NP_001245511.1|DMEL
OG0007740	LOC117590836|XP_034139717.1|DGUA	dx|NP_511064.2|DMEL
OG0007741	LOC117590514|XP_034139096.1|DGUA	rudhira|NP_001368979.1|DMEL
OG0007742	LOC117590962|XP_034139905.1|DGUA	kat80|NP_727940.1|DMEL
OG0007743	LOC117585478|XP_034130861.1|DGUA	Dop1R2|NP_001263072.1|DMEL
OG0007744	LOC117588533|XP_034135782.1|DGUA	CG31759|NP_723735.2|DMEL
OG0007745	LOC117589534|XP_034137419.1|DGUA	CG14304|NP_650731.3|DMEL
OG0007746	LOC117585459|XP_034130840.1|DGUA	CG33722|NP_001287229.1|DMEL
OG0007747	LOC117580633|XP_034123112.1|DGUA	f|NP_001036284.1|DMEL
OG0007748	LOC117588617|XP_034135919.1|DGUA	RunxB|NP_001259745.1|DMEL
OG0007749	LOC117580929|XP_034123600.1|DGUA	Nmd3|NP_477332.1|DMEL
OG0007750	LOC117583807|XP_034128278.1|DGUA	CG15547|NP_651833.1|DMEL
OG0007751	LOC117582280|XP_034125803.1|DGUA	Nle|NP_477294.2|DMEL
OG0007752	LOC117580945|XP_034123619.1|DGUA	CG14615|NP_608459.1|DMEL
OG0007753	LOC117581239|XP_034124116.1|DGUA	Aladin|NP_572557.1|DMEL
OG0007754	LOC117588747|XP_034136116.1|DGUA	Uba5|NP_572722.2|DMEL
OG0007755	LOC117588632|XP_034135953.1|DGUA	CG43155|NP_572720.2|DMEL
OG0007756	LOC117581399|XP_034124433.1|DGUA	CG6847|NP_573259.2|DMEL
OG0007757	LOC117591157|XP_034140166.1|DGUA	Tre1|NP_001284901.1|DMEL
OG0007758	LOC117591575|XP_034140779.1|DGUA	mmy|NP_609032.1|DMEL
OG0007759	LOC117583252|XP_034127369.1|DGUA	CG2218|NP_651790.1|DMEL
OG0007760	LOC117580976|XP_034123661.1|DGUA	CG15643|NP_788909.1|DMEL
OG0007761	LOC117588460|XP_034135639.1|DGUA	CG1486|NP_608450.1|DMEL
OG0007762	LOC117588629|XP_034135945.1|DGUA	tty|NP_728415.4|DMEL
OG0007763	LOC117582285|XP_034125813.1|DGUA	Ptth|NP_001285550.1|DMEL
OG0007764	LOC117581112|XP_034123909.1|DGUA	sws|NP_727224.2|DMEL
OG0007765	LOC117581122|XP_034123938.1|DGUA	sn|NP_727226.1|DMEL
OG0007766	LOC117589937|XP_034138112.1|DGUA	CG9813|NP_001262533.1|DMEL
OG0007767	LOC117590637|XP_034139356.1|DGUA	Actbeta|NP_651942.2|DMEL
OG0007768	LOC117581305|XP_034124239.1|DGUA	CG7872|NP_573044.1|DMEL
OG0007769	LOC117588263|XP_034135289.1|DGUA	mRpL3|NP_511166.2|DMEL
OG0007770	LOC117588264|XP_034135290.1|DGUA	CG12375|NP_609183.1|DMEL
OG0007771	LOC117591532|XP_034140715.1|DGUA	THG|NP_609737.1|DMEL
OG0007772	LOC117591492|XP_034140670.1|DGUA	CG14805|NP_569954.1|DMEL
OG0007773	LOC117587556|XP_034134256.1|DGUA	Gal|NP_608978.2|DMEL
OG0007774	LOC117579852|XP_034121849.1|DGUA	CG14838|NP_648138.1|DMEL
OG0007775	LOC117590239|XP_034138602.1|DGUA	mRNA-cap|NP_572952.1|DMEL
OG0007776	LOC117588451|XP_034135628.1|DGUA	CG6123|NP_573286.1|DMEL
OG0007777	LOC117581563|XP_034124787.1|DGUA	CG11134|NP_572916.1|DMEL
OG0007778	LOC117581079|XP_034123853.1|DGUA	l_1_G0004|NP_608387.1|DMEL
OG0007779	LOC117589135|XP_034136711.1|DGUA	Golgin104|NP_648879.1|DMEL
OG0007780	LOC117590273|XP_034138649.1|DGUA	CG32795|NP_570029.1|DMEL
OG0007781	LOC117581198|XP_034124049.1|DGUA	sol|NP_476738.3|DMEL
OG0007782	LOC117580754|XP_034123339.1|DGUA	CG6379|NP_572148.2|DMEL
OG0007783	LOC117590108|XP_034138347.1|DGUA, LOC117588792|XP_034136190.1|DGUA	Spt6|NP_651962.2|DMEL
OG0007784	LOC117585722|XP_034131249.1|DGUA	Cont|NP_649461.2|DMEL
OG0007785	LOC117580666|XP_034123169.1|DGUA	Socs16D|NP_001259662.1|DMEL
OG0007786	LOC117581942|XP_034125314.1|DGUA	Gsc|NP_001137762.2|DMEL
OG0007787	LOC117583623|XP_034127962.1|DGUA	TkR99D|NP_001263092.1|DMEL
OG0007788	LOC117589873|XP_034138036.1|DGUA	pinta|NP_651042.1|DMEL
OG0007789	LOC117589645|XP_034137668.1|DGUA	CG31191|NP_001097850.3|DMEL
OG0007790	LOC117583359|XP_034127519.1|DGUA	CG11873|NP_001263051.1|DMEL
OG0007791	LOC117583361|XP_034127530.1|DGUA	CG31068|NP_733205.3|DMEL
OG0007792	LOC117581605|XP_034124857.1|DGUA	CG17065|NP_001162805.1|DMEL
OG0007793	LOC117586564|XP_034132614.1|DGUA	CG14683|NP_788632.1|DMEL
OG0007794	LOC117591512|XP_034140696.1|DGUA	Naa15-16|NP_573384.1|DMEL
OG0007795	LOC117581258|XP_034124156.1|DGUA	CG3040|NP_572372.1|DMEL
OG0007796	LOC117584974|XP_034130067.1|DGUA	CG13663|NP_651351.1|DMEL
OG0007797	LOC117591463|XP_034140635.1|DGUA	CG9743|NP_651781.1|DMEL
OG0007799	LOC117589681|XP_034137726.1|DGUA	Pfdn5|NP_651053.1|DMEL
OG0007800	LOC117583432|XP_034127622.1|DGUA	rdhB|NP_651024.1|DMEL
OG0007801	LOC117585302|XP_034130622.1|DGUA	CG11836|NP_001356925.1|DMEL
OG0007802	LOC117583772|XP_034128216.1|DGUA	BBIP1|NP_001163568.1|DMEL
OG0007803	LOC117583146|XP_034127226.1|DGUA	ChAT|NP_477004.5|DMEL
OG0007804	LOC117591431|XP_034140583.1|DGUA	Evi5|NP_727526.2|DMEL
OG0007805	LOC117591444|XP_034140600.1|DGUA	dod|NP_523428.1|DMEL
OG0007806	LOC117591443|XP_034140599.1|DGUA	peng|NP_523429.1|DMEL
OG0007808	LOC117585670|XP_034131158.1|DGUA	Nepl16|NP_001097912.1|DMEL
OG0007809	LOC117581440|XP_034124535.1|DGUA	CG9577|NP_608375.1|DMEL
OG0007810	LOC117587798|XP_034134634.1|DGUA	CG7099|NP_609648.1|DMEL
OG0007811	LOC117589558|XP_034137461.1|DGUA	Bruce|NP_001262460.1|DMEL
OG0007812	LOC117590221|XP_034138579.1|DGUA	CG1789|NP_572504.1|DMEL
OG0007813	LOC117582886|XP_034126855.1|DGUA	CG31121|NP_733058.1|DMEL
OG0007814	LOC117581236|XP_034124113.1|DGUA	CG6398|NP_573244.1|DMEL
OG0007815	LOC117590258|XP_034138635.1|DGUA	Bx42|NP_511093.2|DMEL
OG0007816	LOC117589185|XP_034136799.1|DGUA	CG5282|NP_649221.1|DMEL
OG0007818	LOC117585149|XP_034130370.1|DGUA	Kal1|NP_651220.3|DMEL
OG0007819	LOC117591411|XP_034140555.1|DGUA	Rpp20|NP_001285462.1|DMEL
OG0007820	LOC117582963|XP_034126967.1|DGUA	CG1607|NP_001263139.1|DMEL
OG0007821	LOC117591459|XP_034140624.1|DGUA	CG15529|NP_651773.1|DMEL
OG0007822	LOC117591458|XP_034140620.1|DGUA	CG11498|NP_001334706.1|DMEL
OG0007823	LOC117591461|XP_034140628.1|DGUA	CG31028|NP_733352.3|DMEL
OG0007824	LOC117585565|XP_034130988.1|DGUA	CG2321|NP_651692.2|DMEL
OG0007826	LOC117583376|XP_034127550.1|DGUA	CG9986|NP_651623.1|DMEL
OG0007827	LOC117581627|XP_034124886.1|DGUA	CG3224|NP_572335.1|DMEL
OG0007828	LOC117586896|XP_034133131.1|DGUA	Ppat-Dpck|NP_647985.1|DMEL
OG0007829	LOC117590192|XP_034138511.1|DGUA	srl|NP_730835.2|DMEL
OG0007830	LOC117589946|XP_034138128.1|DGUA	CG14309|NP_650718.2|DMEL
OG0007831	LOC117580800|XP_034123390.1|DGUA	CG9240|NP_573054.2|DMEL
OG0007832	LOC117581294|XP_034124222.1|DGUA	Naxe|NP_572604.2|DMEL
OG0007833	LOC117591175|XP_034140190.1|DGUA	CG16903|NP_569980.1|DMEL
OG0007834	LOC117585181|XP_034130415.1|DGUA	CG11791|NP_651327.1|DMEL
OG0007836	LOC117583575|XP_034127845.1|DGUA	CG42375|NP_001138048.1|DMEL
OG0007837	LOC117582833|XP_034126779.1|DGUA	Osi11|NP_649630.1|DMEL
OG0007838	LOC117582912|XP_034126897.1|DGUA	Osi2|NP_649621.1|DMEL
OG0007839	LOC117590263|XP_034138640.1|DGUA	Arfrp1|NP_572526.1|DMEL
OG0007840	LOC117583630|XP_034127969.1|DGUA	eIF2Balpha|NP_651752.1|DMEL
OG0007841	LOC117585375|XP_034130713.1|DGUA	Cby|NP_650989.6|DMEL
OG0007842	LOC117583661|XP_034128014.1|DGUA	jus|NP_001097963.1|DMEL
OG0007843	LOC117583124|XP_034127207.1|DGUA	CG14515|NP_651681.2|DMEL
OG0007844	LOC117592705|XP_034142564.1|DGUA	CG33958|NP_001033958.1|DMEL
OG0007845	LOC117589940|XP_034138117.1|DGUA	CCHa2|NP_650285.1|DMEL
OG0007846	LOC117591153|XP_034140159.1|DGUA	CG4119|NP_572242.1|DMEL
OG0007847	LOC117585305|XP_034130625.1|DGUA	CG18428|NP_651213.1|DMEL
OG0007848	LOC117585145|XP_034130366.1|DGUA	Sec10|NP_651218.1|DMEL
OG0007849	LOC117589731|XP_034137797.1|DGUA	PpD3|NP_524946.1|DMEL
OG0007850	LOC117589727|XP_034137790.1|DGUA	CG16908|NP_649937.1|DMEL
OG0007851	LOC117583449|XP_034127639.1|DGUA	CG34293|NP_001097945.1|DMEL
OG0007852	LOC117583023|XP_034127065.1|DGUA	CG10035|NP_650182.1|DMEL
OG0007853	LOC117583610|XP_034127939.1|DGUA	CG10000|NP_651630.3|DMEL
OG0007854	LOC117585006|XP_034130136.1|DGUA	CG5510|NP_651224.1|DMEL
OG0007855	LOC117583178|XP_034127269.1|DGUA	nerfin-2|NP_001262446.1|DMEL
OG0007856	LOC117585156|XP_034130380.1|DGUA	Npc2f|NP_651219.1|DMEL
OG0007857	LOC117582917|XP_034126905.1|DGUA	CG10365|NP_651176.1|DMEL
OG0007858	LOC117581776|XP_034125090.1|DGUA	Snx6|NP_001245939.1|DMEL
OG0007859	LOC117581197|XP_034124048.1|DGUA	Zpr1|NP_572532.1|DMEL
OG0007860	LOC117585387|XP_034130727.1|DGUA	Mcm5|NP_524308.2|DMEL
OG0007861	LOC117585113|XP_034130285.1|DGUA	Desi|NP_650016.1|DMEL
OG0007862	LOC117590537|XP_034139154.1|DGUA, LOC117590538|XP_034139156.1|DGUA	CG45073|NP_001287601.1|DMEL
OG0007863	LOC117584207|XP_034128867.1|DGUA	CG6115|NP_652578.1|DMEL
OG0007864	LOC117584962|XP_034130047.1|DGUA	CG9626|NP_649781.1|DMEL
OG0007865	LOC117580131|XP_034122315.1|DGUA	CG7264|NP_648515.1|DMEL
OG0007866	LOC117589921|XP_034138095.1|DGUA	CG5285|NP_650609.1|DMEL
OG0007867	LOC117583111|XP_034127183.1|DGUA	AdipoR|NP_651061.1|DMEL
OG0007868	LOC117583570|XP_034127837.1|DGUA	mah|NP_651316.1|DMEL
OG0007869	LOC117581497|XP_034124637.1|DGUA	Nep1|NP_511056.2|DMEL
OG0007870	LOC117586837|XP_034133019.1|DGUA	SuUR|NP_524835.1|DMEL
OG0007871	LOC117580707|XP_034123253.1|DGUA	CG9114|NP_573016.1|DMEL
OG0007872	LOC117580298|XP_034122672.1|DGUA	unc-13-4A|NP_648096.4|DMEL
OG0007873	LOC117580317|XP_034122703.1|DGUA	CG42307|NP_001137899.1|DMEL
OG0007874	LOC117581061|XP_034123823.1|DGUA	CG3309|NP_572216.1|DMEL
OG0007875	LOC117592524|XP_034142268.1|DGUA	CG11883|NP_001097260.1|DMEL
OG0007876	LOC117581004|XP_034123702.1|DGUA	Tsp5D|NP_001259266.1|DMEL
OG0007877	LOC117581424|XP_034124483.1|DGUA	gce|NP_511160.2|DMEL
OG0007878	LOC117592327|XP_034141904.1|DGUA	CG33785|NP_001027443.1|DMEL
OG0007879	LOC117586943|XP_034133200.1|DGUA	Eip74EF|NP_730288.1|DMEL
OG0007880	LOC117580758|XP_034123344.1|DGUA	Xpac|NP_476866.1|DMEL
OG0007881	LOC117587373|XP_034133912.1|DGUA	CG14982|NP_647841.1|DMEL
OG0007882	LOC117587447|XP_034134027.1|DGUA	mge|NP_523910.1|DMEL
OG0007883	LOC117587446|XP_034134022.1|DGUA	Eip63F-1|NP_524902.2|DMEL
OG0007884	LOC117586987|XP_034133277.1|DGUA	Obp73a|NP_001097628.1|DMEL
OG0007885	LOC117592525|XP_034142274.1|DGUA	Git|NP_610599.3|DMEL
OG0007886	LOC117588059|XP_034135009.1|DGUA	CG7110|NP_609652.3|DMEL
OG0007887	LOC117587443|XP_034134017.1|DGUA	ida|NP_647837.2|DMEL
OG0007888	LOC117587054|XP_034133383.1|DGUA	APP-BP1|NP_648435.1|DMEL
OG0007889	LOC117589228|XP_034136872.1|DGUA	Syx7|NP_730632.1|DMEL
OG0007890	LOC117589202|XP_034136822.1|DGUA	Atg18a|NP_001261565.1|DMEL
OG0007891	LOC117585076|XP_034130231.1|DGUA	B9d1|NP_650470.1|DMEL
OG0007892	LOC117578428|XP_034119780.1|DGUA	l_2_09851|NP_610182.3|DMEL
OG0007893	LOC117591941|XP_034141242.1|DGUA	mi|NP_611803.1|DMEL
OG0007894	LOC117586880|XP_034133073.1|DGUA	nwk|NP_001286994.1|DMEL
OG0007895	LOC117589447|XP_034137282.1|DGUA	rno|NP_612007.2|DMEL
OG0007896	LOC117579504|XP_034121299.1|DGUA	ND-13B|NP_648409.1|DMEL
OG0007897	LOC117589370|XP_034137171.1|DGUA	ArfGAP1|NP_524040.2|DMEL
OG0007898	LOC117589161|XP_034136755.1|DGUA	yellow-g2|NP_647710.1|DMEL
OG0007899	LOC117587387|XP_034133932.1|DGUA	Ccn|NP_730294.1|DMEL
OG0007900	LOC117585664|XP_034131154.1|DGUA	ND-MWFE|NP_001097297.1|DMEL
OG0007901	LOC117579869|XP_034121880.1|DGUA	Prm|NP_523982.2|DMEL
OG0007902	LOC117581023|XP_034123741.1|DGUA	opm|NP_572994.1|DMEL
OG0007903	LOC117588873|XP_034136270.1|DGUA	Strump|NP_648840.1|DMEL
OG0007904	LOC117580212|XP_034122496.1|DGUA	HIPP1|NP_649261.1|DMEL
OG0007905	LOC117582057|XP_034125499.1|DGUA	Wwox|NP_609171.1|DMEL
OG0007906	LOC117579257|XP_034120935.1|DGUA	DIP-delta|NP_001097508.2|DMEL
OG0007907	LOC117589121|XP_034136693.1|DGUA	Fitm|NP_729053.2|DMEL
OG0007908	LOC117589123|XP_034136695.1|DGUA	Gdap1|NP_647945.1|DMEL
OG0007909	LOC117591198|XP_034140229.1|DGUA	Rtca|NP_569977.1|DMEL
OG0007910	LOC117580320|XP_034122707.1|DGUA	Ugt316A1|NP_649085.1|DMEL
OG0007911	LOC117586911|XP_034133151.1|DGUA	Ccz1|NP_647835.1|DMEL
OG0007912	LOC117586914|XP_034133153.1|DGUA	mRpL46|NP_647661.1|DMEL
OG0007913	LOC117586915|XP_034133154.1|DGUA	CG14977|NP_001261382.1|DMEL
OG0007914	LOC117587486|XP_034134119.1|DGUA	prc|NP_524658.2|DMEL
OG0007915	LOC117589085|XP_034136611.1|DGUA	Su_P_|NP_524116.2|DMEL
OG0007916	LOC117587967|XP_034134867.1|DGUA	CG14000|NP_608969.1|DMEL
OG0007917	LOC117591166|XP_034140181.1|DGUA	CG33774|NP_001027396.1|DMEL
OG0007918	LOC117578466|XP_034119889.1|DGUA	CG30157|NP_724519.1|DMEL
OG0007919	LOC117588098|XP_034135063.1|DGUA	CG8180|NP_001286458.1|DMEL
OG0007920	LOC117592547|XP_034142310.1|DGUA	CG15673|NP_611591.3|DMEL
OG0007921	LOC117578892|XP_034120587.1|DGUA	Tsp47F|NP_725044.1|DMEL
OG0007922	LOC117586063|XP_034131799.1|DGUA	CG4702|NP_001247070.1|DMEL
OG0007923	LOC117591193|XP_034140222.1|DGUA	Myo10A|NP_001036269.2|DMEL
OG0007924	LOC117586767|XP_034132965.1|DGUA	nemy|NP_725208.1|DMEL
OG0007925	LOC117578605|XP_034120091.1|DGUA	CG2736|NP_611991.1|DMEL
OG0007926	LOC117587152|XP_034133552.1|DGUA	CG8320|NP_611072.2|DMEL
OG0007927	LOC117587630|XP_034134383.1|DGUA	Liprin-alpha|NP_001260155.1|DMEL
OG0007928	LOC117584756|XP_034129746.1|DGUA	Hnf4|NP_723413.1|DMEL
OG0007929	LOC117584860|XP_034129895.1|DGUA	Nlg2|NP_523496.1|DMEL
OG0007930	LOC117590032|XP_034138232.1|DGUA	CG34038|NP_001033975.2|DMEL
OG0007931	LOC117587914|XP_034134786.1|DGUA	CG9527|NP_001137800.1|DMEL
OG0007932	LOC117590963|XP_034139908.1|DGUA	Mfe2|NP_573109.1|DMEL
OG0007933	LOC117584936|XP_034129987.1|DGUA	CG14906|NP_650573.1|DMEL
OG0007934	LOC117588022|XP_034134953.1|DGUA	CG14651|NP_649475.3|DMEL
OG0007935	LOC117588052|XP_034134997.1|DGUA	Edem2|NP_609611.1|DMEL
OG0007936	LOC117584291|XP_034129003.1|DGUA	RpS27A|NP_476778.1|DMEL
OG0007937	LOC117581933|XP_034125305.1|DGUA	mts|NP_476805.1|DMEL
OG0007938	LOC117584783|XP_034129786.1|DGUA	CG6729|NP_609449.1|DMEL
OG0007939	LOC117582264|XP_034125776.1|DGUA	Cep97|NP_608811.2|DMEL
OG0007940	LOC117582259|XP_034125764.1|DGUA	capu|NP_001137784.1|DMEL
OG0007941	LOC117591340|XP_034140457.1|DGUA	Atf6|NP_995745.1|DMEL
OG0007942	LOC117588655|XP_034135985.1|DGUA	CG15914|NP_573084.1|DMEL
OG0007943	LOC117587971|XP_034134871.1|DGUA	CG43778|NP_001369129.1|DMEL
OG0007944	LOC117586908|XP_034133148.1|DGUA	dlt|NP_728672.1|DMEL
OG0007945	LOC117584080|XP_034128719.1|DGUA	CG7384|NP_609417.1|DMEL
OG0007947	LOC117587818|XP_034134666.1|DGUA	Uvrag|NP_609632.1|DMEL
OG0007948	LOC117583977|XP_034128574.1|DGUA	CycE|NP_001246037.1|DMEL
OG0007949	LOC117580823|XP_034123434.1|DGUA	fz4|NP_511068.2|DMEL
OG0007950	LOC117581792|XP_034125114.1|DGUA	Oseg5|NP_610064.2|DMEL
OG0007951	LOC117584678|XP_034129598.1|DGUA	CG31650|NP_608899.1|DMEL
OG0007952	LOC117581967|XP_034125343.1|DGUA	slf|NP_608858.3|DMEL
OG0007953	LOC117587663|XP_034134445.1|DGUA	CG13982|NP_609025.1|DMEL
OG0007954	LOC117587858|XP_034134715.1|DGUA	meng|NP_609070.1|DMEL
OG0007955	LOC117587905|XP_034134774.1|DGUA	CG42366|NP_723501.2|DMEL
OG0007956	LOC117588036|XP_034134973.1|DGUA	Nf-YB|NP_609997.1|DMEL
OG0007957	LOC117584751|XP_034129734.1|DGUA	CG5731|NP_609354.1|DMEL
OG0007958	LOC117590420|XP_034138918.1|DGUA	CG13404|NP_572954.2|DMEL
OG0007959	LOC117582020|XP_034125436.1|DGUA	amos|NP_477446.1|DMEL
OG0007960	LOC117583955|XP_034128548.1|DGUA	SmB|NP_001188780.1|DMEL
OG0007961	LOC117585438|XP_034130804.1|DGUA	CG5112|NP_651400.1|DMEL
OG0007962	LOC117581384|XP_034124414.1|DGUA	Smyd3|NP_524768.2|DMEL
OG0007963	LOC117587730|XP_034134539.1|DGUA	CG9426|NP_609616.1|DMEL
OG0007964	LOC117584623|XP_034129535.1|DGUA	CG9596|NP_995638.1|DMEL
OG0007965	LOC117588027|XP_034134959.1|DGUA	stai|NP_001245912.1|DMEL
OG0007966	LOC117582115|XP_034125580.1|DGUA	Rrp40|NP_722725.1|DMEL
OG0007967	LOC117584113|XP_034128756.1|DGUA	Itgbn|NP_523608.2|DMEL
OG0007968	LOC117582398|XP_034125972.1|DGUA	haf|NP_001356954.1|DMEL
OG0007969	LOC117584512|XP_034129338.1|DGUA	Mob3|NP_609364.1|DMEL
OG0007970	LOC117592149|XP_034141608.1|DGUA	CNBP|NP_611739.1|DMEL
OG0007971	LOC117588701|XP_034136041.1|DGUA	hop|NP_511119.2|DMEL
OG0007972	LOC117588802|XP_034136212.1|DGUA	Cpr49Ah|NP_610777.1|DMEL
OG0007973	LOC117582013|XP_034125422.1|DGUA	CG6405|NP_609564.1|DMEL
OG0007974	LOC117590957|XP_034139898.1|DGUA	Fer3HCH|NP_572854.1|DMEL
OG0007975	LOC117585864|XP_034131514.1|DGUA	cas|NP_524677.1|DMEL
