Orthogroup	DGUA.longest_only	BTRY.longest_only
OG0007408	LOC117580323|XP_034122710.1|DGUA	LOC120778483|XP_039966234.1|BTRY
OG0007409	LOC117582158|XP_034125646.1|DGUA	LOC120769182|XP_039952001.1|BTRY
OG0007410	LOC117591025|XP_034140003.1|DGUA	LOC120774424|XP_039959991.1|BTRY
OG0007411	LOC117581249|XP_034124143.1|DGUA	LOC120773423|XP_039958230.1|BTRY
OG0007412	LOC117581203|XP_034124067.1|DGUA	LOC120774546|XP_039960211.1|BTRY
OG0007413	LOC117578835|XP_034120499.1|DGUA	LOC120770102|XP_039953206.1|BTRY
OG0007414	LOC117582233|XP_034125735.1|DGUA	LOC120774888|XP_039960684.1|BTRY
OG0007415	LOC117581460|XP_034124569.1|DGUA	LOC120774430|XP_039960002.1|BTRY
OG0007416	LOC117590969|XP_034139917.1|DGUA	LOC120774640|XP_039960298.1|BTRY
OG0007417	LOC117580749|XP_034123328.1|DGUA	LOC120775860|XP_039962164.1|BTRY
OG0007418	LOC117591821|XP_034141049.1|DGUA	LOC120774213|XP_039959600.1|BTRY
OG0007419	LOC117583788|XP_034128258.1|DGUA	LOC120782320|XP_039970475.1|BTRY
OG0007420	LOC117578725|XP_034120276.1|DGUA	LOC120770236|XP_039953460.1|BTRY
OG0007421	LOC117588725|XP_034136075.1|DGUA	LOC120775824|XP_039962114.1|BTRY
OG0007422	LOC117590777|XP_034139616.1|DGUA	LOC120774419|XP_039959980.1|BTRY
OG0007423	LOC117581576|XP_034124818.1|DGUA	LOC120775361|XP_039961454.1|BTRY
OG0007424	LOC117579648|XP_034121518.1|DGUA	LOC120778993|XP_039967028.1|BTRY
OG0007425	LOC117580336|XP_034122729.1|DGUA	LOC120777250|XP_039964378.1|BTRY
OG0007426	LOC117590457|XP_034138982.1|DGUA	LOC120774398|XP_039959950.1|BTRY
OG0007427	LOC117581426|XP_034124487.1|DGUA	LOC120774843|XP_039960593.1|BTRY
OG0007428	LOC117580701|XP_034123234.1|DGUA	LOC120773443|XP_039958259.1|BTRY
OG0007429	LOC117592226|XP_034141752.1|DGUA	LOC120772837|XP_039957580.1|BTRY
OG0007430	LOC117589343|XP_034137093.1|DGUA	LOC120778171|XP_039965841.1|BTRY
OG0007431	LOC117582459|XP_034126076.1|DGUA	LOC120769422|XP_039952338.1|BTRY
OG0007432	LOC117579665|XP_034121539.1|DGUA	LOC120777240|XP_039964366.1|BTRY
OG0007433	LOC117591496|XP_034140679.1|DGUA	LOC120778759|XP_039966671.1|BTRY
OG0007434	LOC117580266|XP_034122594.1|DGUA	LOC120777668|XP_039965059.1|BTRY
OG0007435	LOC117580083|XP_034122223.1|DGUA	LOC120777967|XP_039965520.1|BTRY
OG0007436	LOC117580011|XP_034122107.1|DGUA	LOC120776464|XP_039963065.1|BTRY
OG0007437	LOC117579578|XP_034121396.1|DGUA	LOC120777395|XP_039964625.1|BTRY
OG0007438	LOC117589262|XP_034136930.1|DGUA	LOC120777411|XP_039964644.1|BTRY
OG0007439	LOC117591426|XP_034140577.1|DGUA	LOC120774009|XP_039959222.1|BTRY
OG0007440	LOC117581598|XP_034124844.1|DGUA	LOC120773679|XP_039958644.1|BTRY
OG0007441	LOC117592067|XP_034141462.1|DGUA	LOC120772822|XP_039957553.1|BTRY
OG0007442	LOC117585220|XP_034130505.1|DGUA	LOC120770219|XP_039953432.1|BTRY
OG0007443	LOC117592083|XP_034141490.1|DGUA	LOC120770560|XP_039954073.1|BTRY
OG0007444	LOC117578522|XP_034119959.1|DGUA	LOC120772543|XP_039957157.1|BTRY
OG0007445	LOC117578518|XP_034119954.1|DGUA	LOC120772541|XP_039957156.1|BTRY
OG0007446	LOC117582041|XP_034125474.1|DGUA	LOC120767541|XP_039949579.1|BTRY
OG0007447	LOC117582468|XP_034126091.1|DGUA	LOC120772499|XP_039957079.1|BTRY
OG0007448	LOC117592686|XP_034142540.1|DGUA	LOC120771692|XP_039955761.1|BTRY
OG0007449	LOC117579660|XP_034121534.1|DGUA	LOC120778678|XP_039966546.1|BTRY
OG0007450	LOC117584483|XP_034129299.1|DGUA	LOC120777666|XP_039965056.1|BTRY
OG0007451	LOC117580568|XP_034123062.1|DGUA	LOC120777991|XP_039965572.1|BTRY
OG0007452	LOC117580567|XP_034123061.1|DGUA	LOC120777074|XP_039964136.1|BTRY
OG0007453	LOC117579124|XP_034120746.1|DGUA	LOC120777259|XP_039964392.1|BTRY
OG0007454	LOC117587310|XP_034133822.1|DGUA	LOC120776623|XP_039963354.1|BTRY
OG0007455	LOC117578682|XP_034120200.1|DGUA	LOC120770222|XP_039953436.1|BTRY
OG0007456	LOC117580684|XP_034123199.1|DGUA	LOC120775561|XP_039961720.1|BTRY
OG0007457	LOC117586958|XP_034133222.1|DGUA	LOC120776792|XP_039963712.1|BTRY
OG0007458	LOC117587605|XP_034134347.1|DGUA	LOC120769462|XP_039952408.1|BTRY
OG0007459	LOC117585636|XP_034131112.1|DGUA	LOC120766863|XP_039948528.1|BTRY
OG0007460	LOC117578515|XP_034119951.1|DGUA	LOC120770359|XP_039953704.1|BTRY
OG0007461	LOC117587481|XP_034134101.1|DGUA	LOC120776419|XP_039962991.1|BTRY
OG0007462	LOC117587495|XP_034134158.1|DGUA	LOC120776431|XP_039963018.1|BTRY
OG0007463	LOC117587506|XP_034134169.1|DGUA	LOC120776421|XP_039962995.1|BTRY
OG0007464	LOC117587482|XP_034134104.1|DGUA	LOC120776420|XP_039962992.1|BTRY
OG0007465	LOC117579674|XP_034121550.1|DGUA	LOC120778617|XP_039966429.1|BTRY
OG0007466	LOC117581009|XP_034123712.1|DGUA	LOC120772518|XP_039957100.1|BTRY
OG0007467	LOC117580148|XP_034122353.1|DGUA	LOC120771098|XP_039954866.1|BTRY
OG0007468	LOC117592060|XP_034141447.1|DGUA	LOC120770070|XP_039953133.1|BTRY
OG0007469	LOC117580538|XP_034123022.1|DGUA	LOC120777711|XP_039965123.1|BTRY
OG0007470	LOC117584297|XP_034129011.1|DGUA	LOC120776734|XP_039963596.1|BTRY
OG0007471	LOC117579538|XP_034121386.1|DGUA	LOC120771380|XP_039955281.1|BTRY
OG0007472	LOC117590213|XP_034138563.1|DGUA	LOC120775693|XP_039961937.1|BTRY
OG0007473	LOC117586956|XP_034133220.1|DGUA	LOC120778941|XP_039966933.1|BTRY
OG0007474	LOC117590872|XP_034139823.1|DGUA	LOC120771612|XP_039955630.1|BTRY
OG0007475	LOC117589036|XP_034136554.1|DGUA	LOC120777766|XP_039965207.1|BTRY
OG0007476	LOC117590987|XP_034139954.1|DGUA	LOC120774167|XP_039959521.1|BTRY
OG0007477	LOC117590970|XP_034139921.1|DGUA	LOC120776097|XP_039962513.1|BTRY
OG0007478	LOC117583951|XP_034128541.1|DGUA	LOC120781756|XP_039969922.1|BTRY
OG0007479	LOC117581069|XP_034123835.1|DGUA	LOC120775434|XP_039961554.1|BTRY
OG0007480	LOC117586366|XP_034132282.1|DGUA	LOC120767226|XP_039948990.1|BTRY
OG0007481	LOC117587066|XP_034133400.1|DGUA	LOC120778563|XP_039966360.1|BTRY
OG0007482	LOC117581782|XP_034125100.1|DGUA	LOC120767437|XP_039949434.1|BTRY
OG0007483	LOC117584234|XP_034128922.1|DGUA	LOC120770845|XP_039954376.1|BTRY
OG0007484	LOC117581324|XP_034124323.1|DGUA	LOC120775193|XP_039961182.1|BTRY
OG0007485	LOC117591161|XP_034140173.1|DGUA	LOC120774001|XP_039959211.1|BTRY
OG0007486	LOC117581662|XP_034124933.1|DGUA	LOC120774842|XP_039960592.1|BTRY
OG0007487	LOC117590672|XP_034139436.1|DGUA	LOC120779606|XP_039967886.1|BTRY
OG0007488	LOC117588895|XP_034136334.1|DGUA	LOC120777040|XP_039964083.1|BTRY
OG0007489	LOC117586645|XP_034132766.1|DGUA	LOC120766821|XP_039948465.1|BTRY
OG0007490	LOC117588358|XP_034135461.1|DGUA	LOC120773683|XP_039958648.1|BTRY
OG0007491	LOC117581620|XP_034124874.1|DGUA	LOC120774379|XP_039959910.1|BTRY
OG0007492	LOC117586517|XP_034132544.1|DGUA	LOC120771559|XP_039955555.1|BTRY
OG0007493	LOC117588713|XP_034136054.1|DGUA	LOC120773418|XP_039958223.1|BTRY
OG0007494	LOC117584393|XP_034129141.1|DGUA	LOC120769250|XP_039952086.1|BTRY, LOC120769167|XP_039951986.1|BTRY
OG0007495	LOC117588406|XP_034135563.1|DGUA	LOC120774108|XP_039959400.1|BTRY
OG0007496	LOC117580069|XP_034122202.1|DGUA	LOC120778163|XP_039965829.1|BTRY
OG0007497	LOC117580357|XP_034122766.1|DGUA	LOC120778639|XP_039966472.1|BTRY
OG0007498	LOC117579970|XP_034122037.1|DGUA	LOC120777119|XP_039964191.1|BTRY
OG0007499	LOC117589433|XP_034137260.1|DGUA	LOC120777498|XP_039964778.1|BTRY
OG0007500	LOC117589434|XP_034137262.1|DGUA	LOC120778287|XP_039966008.1|BTRY
OG0007501	LOC117589417|XP_034137237.1|DGUA	LOC120778667|XP_039966529.1|BTRY
OG0007502	LOC117592709|XP_034142574.1|DGUA	LOC120772406|XP_039956936.1|BTRY, LOC120772204|XP_039956605.1|BTRY
OG0007503	LOC117582027|XP_034125444.1|DGUA	LOC120771021|XP_039954731.1|BTRY
OG0007504	LOC117580012|XP_034122108.1|DGUA	LOC120777501|XP_039964786.1|BTRY
OG0007505	LOC117580381|XP_034122809.1|DGUA	LOC120777583|XP_039964932.1|BTRY
OG0007506	LOC117580384|XP_034122811.1|DGUA	LOC120778450|XP_039966177.1|BTRY
OG0007507	LOC117581864|XP_034125217.1|DGUA	LOC120767645|XP_039949751.1|BTRY
OG0007508	LOC117582524|XP_034126213.1|DGUA	LOC120769310|XP_039952186.1|BTRY
OG0007509	LOC117587685|XP_034134469.1|DGUA	LOC120768096|XP_039950570.1|BTRY
OG0007510	LOC117586984|XP_034133276.1|DGUA	LOC120770393|XP_039953758.1|BTRY
OG0007511	LOC117587824|XP_034134674.1|DGUA	LOC120769066|XP_039951857.1|BTRY
OG0007512	LOC117586196|XP_034132015.1|DGUA	LOC120768358|XP_039950950.1|BTRY
OG0007513	LOC117582642|XP_034126415.1|DGUA	LOC120767610|XP_039949697.1|BTRY
OG0007514	LOC117586835|XP_034133017.1|DGUA	LOC120779058|XP_039967126.1|BTRY
OG0007515	LOC117583967|XP_034128564.1|DGUA	LOC120769653|XP_039952692.1|BTRY
OG0007516	LOC117584473|XP_034129288.1|DGUA	LOC120768241|XP_039950764.1|BTRY
OG0007517	LOC117588894|XP_034136333.1|DGUA	LOC120778671|XP_039966538.1|BTRY
OG0007518	LOC117592678|XP_034142528.1|DGUA	LOC120771095|XP_039954862.1|BTRY
OG0007520	LOC117581425|XP_034124484.1|DGUA	LOC120773379|XP_039958139.1|BTRY
OG0007521	LOC117590989|XP_034139955.1|DGUA	LOC120774227|XP_039959619.1|BTRY
OG0007522	LOC117588763|XP_034136136.1|DGUA	LOC120776107|XP_039962532.1|BTRY
OG0007523	LOC117588923|XP_034136428.1|DGUA	LOC120772943|XP_039957779.1|BTRY
OG0007524	LOC117582159|XP_034125647.1|DGUA	LOC120769181|XP_039952000.1|BTRY
OG0007525	LOC117584415|XP_034129169.1|DGUA	LOC120767876|XP_039950135.1|BTRY
OG0007526	LOC117585077|XP_034130232.1|DGUA	LOC120782798|XP_039971209.1|BTRY
OG0007527	LOC117586832|XP_034133004.1|DGUA	LOC120777712|XP_039965124.1|BTRY
OG0007528	LOC117589475|XP_034137311.1|DGUA	LOC120770309|XP_039953613.1|BTRY
OG0007529	LOC117592439|XP_034142083.1|DGUA	LOC120772954|XP_039957790.1|BTRY
OG0007530	LOC117585303|XP_034130623.1|DGUA	LOC120773982|XP_039959172.1|BTRY
OG0007531	LOC117578550|XP_034120014.1|DGUA	LOC120771773|XP_039955897.1|BTRY
OG0007532	LOC117582176|XP_034125673.1|DGUA	LOC120771446|XP_039955385.1|BTRY
OG0007533	LOC117580377|XP_034122801.1|DGUA	LOC120779206|XP_039967413.1|BTRY, LOC120777747|XP_039965174.1|BTRY
OG0007534	LOC117579815|XP_034121796.1|DGUA	LOC120777532|XP_039964849.1|BTRY
OG0007535	LOC117579425|XP_034121196.1|DGUA	LOC120777744|XP_039965171.1|BTRY
OG0007536	LOC117586229|XP_034132055.1|DGUA	LOC120782557|XP_039970821.1|BTRY
OG0007537	LOC117580279|XP_034122629.1|DGUA	LOC120778707|XP_039966602.1|BTRY
OG0007538	LOC117580280|XP_034122641.1|DGUA	LOC120776455|XP_039963048.1|BTRY
OG0007539	LOC117581811|XP_034125143.1|DGUA	LOC120780699|XP_039968894.1|BTRY
OG0007540	LOC117583549|XP_034127799.1|DGUA	LOC120768044|XP_039950489.1|BTRY
OG0007541	LOC117582824|XP_034126769.1|DGUA	LOC120771803|XP_039955939.1|BTRY
OG0007542	LOC117579719|XP_034121608.1|DGUA	LOC120771503|XP_039955490.1|BTRY
OG0007543	LOC117590646|XP_034139379.1|DGUA	LOC120779468|XP_039967665.1|BTRY
OG0007544	LOC117579669|XP_034121543.1|DGUA	LOC120776687|XP_039963499.1|BTRY
OG0007545	LOC117587775|XP_034134608.1|DGUA	LOC120773348|XP_039958102.1|BTRY
OG0007546	LOC117591129|XP_034140124.1|DGUA	LOC120782609|XP_039970914.1|BTRY
OG0007547	LOC117586959|XP_034133226.1|DGUA	LOC120771770|XP_039955895.1|BTRY
OG0007548	LOC117586928|XP_034133178.1|DGUA	LOC120776771|XP_039963671.1|BTRY
OG0007549	LOC117588904|XP_034136352.1|DGUA	LOC120777366|XP_039964568.1|BTRY
OG0007550	LOC117579757|XP_034121679.1|DGUA	LOC120776744|XP_039963622.1|BTRY
OG0007551	LOC117583427|XP_034127619.1|DGUA	LOC120771187|XP_039955012.1|BTRY
OG0007552	LOC117582453|XP_034126069.1|DGUA	LOC120769552|XP_039952534.1|BTRY
OG0007553	LOC117581704|XP_034124973.1|DGUA	LOC120769082|XP_039951876.1|BTRY
OG0007554	LOC117579588|XP_034121409.1|DGUA	LOC120777938|XP_039965471.1|BTRY
OG0007555	LOC117586160|XP_034131955.1|DGUA	LOC120772011|XP_039956310.1|BTRY
OG0007556	LOC117587466|XP_034134086.1|DGUA	LOC120771448|XP_039955389.1|BTRY
OG0007557	LOC117584449|XP_034129261.1|DGUA	LOC120770858|XP_039954405.1|BTRY
OG0007558	LOC117583914|XP_034128538.1|DGUA	LOC120772584|XP_039957220.1|BTRY
OG0007559	LOC117584455|XP_034129264.1|DGUA	LOC120767795|XP_039949994.1|BTRY
OG0007560	LOC117580184|XP_034122434.1|DGUA	LOC120777400|XP_039964631.1|BTRY
OG0007561	LOC117579573|XP_034121391.1|DGUA	LOC120777292|XP_039964436.1|BTRY
OG0007562	LOC117587454|XP_034134066.1|DGUA	LOC120776721|XP_039963566.1|BTRY
OG0007563	LOC117580575|XP_034123070.1|DGUA	LOC120777610|XP_039964993.1|BTRY
OG0007564	LOC117579720|XP_034121604.1|DGUA	LOC120777825|XP_039965297.1|BTRY
OG0007565	LOC117584973|XP_034130065.1|DGUA	LOC120780139|XP_039968361.1|BTRY
OG0007566	LOC117578730|XP_034120284.1|DGUA	LOC120770977|XP_039954649.1|BTRY
OG0007567	LOC117582708|XP_034126518.1|DGUA	LOC120778129|XP_039965778.1|BTRY
OG0007568	LOC117585773|XP_034131350.1|DGUA	LOC120772307|XP_039956754.1|BTRY
OG0007569	LOC117590581|XP_034139226.1|DGUA	LOC120772188|XP_039956588.1|BTRY
OG0007570	LOC117585766|XP_034131338.1|DGUA	LOC120770878|XP_039954448.1|BTRY
OG0007571	LOC117585760|XP_034131312.1|DGUA	LOC120770303|XP_039953604.1|BTRY
OG0007572	LOC117584479|XP_034129295.1|DGUA	LOC120772574|XP_039957202.1|BTRY
OG0007573	LOC117579958|XP_034122026.1|DGUA	LOC120771324|XP_039955203.1|BTRY
OG0007574	LOC117578882|XP_034120567.1|DGUA	LOC120773052|XP_039957916.1|BTRY
OG0007575	LOC117592666|XP_034142513.1|DGUA	LOC120770232|XP_039953451.1|BTRY
OG0007576	LOC117580683|XP_034123193.1|DGUA	LOC120776044|XP_039962423.1|BTRY
OG0007577	LOC117581396|XP_034124432.1|DGUA	LOC120773503|XP_039958389.1|BTRY
OG0007578	LOC117582032|XP_034125457.1|DGUA	LOC120769595|XP_039952587.1|BTRY
OG0007579	LOC117591997|XP_034141335.1|DGUA	LOC120770571|XP_039954085.1|BTRY
OG0007580	LOC117591245|XP_034140314.1|DGUA	LOC120778115|XP_039965751.1|BTRY
OG0007581	LOC117584046|XP_034128677.1|DGUA	LOC120769345|XP_039952238.1|BTRY
OG0007582	LOC117585929|XP_034131586.1|DGUA	LOC120771218|XP_039955054.1|BTRY
OG0007583	LOC117584631|XP_034129550.1|DGUA	LOC120771443|XP_039955382.1|BTRY
OG0007584	LOC117581487|XP_034124621.1|DGUA	LOC120775604|XP_039961778.1|BTRY
OG0007585	LOC117587484|XP_034134112.1|DGUA	LOC120774371|XP_039959899.1|BTRY
OG0007586	LOC117588176|XP_034135182.1|DGUA	LOC120781480|XP_039969633.1|BTRY
OG0007587	LOC117586364|XP_034132315.1|DGUA	LOC120772655|XP_039957316.1|BTRY
OG0007588	LOC117587579|XP_034134302.1|DGUA	LOC120768005|XP_039950364.1|BTRY
OG0007589	LOC117590522|XP_034139130.1|DGUA	LOC120774221|XP_039959613.1|BTRY
OG0007590	LOC117579930|XP_034121974.1|DGUA	LOC120777621|XP_039965004.1|BTRY
OG0007591	LOC117592027|XP_034141377.1|DGUA	LOC120771353|XP_039955237.1|BTRY
OG0007592	LOC117578788|XP_034120400.1|DGUA	LOC120772147|XP_039956513.1|BTRY
OG0007593	LOC117581331|XP_034124336.1|DGUA	LOC120774533|XP_039960180.1|BTRY
OG0007594	LOC117592028|XP_034141378.1|DGUA	LOC120772184|XP_039956568.1|BTRY
OG0007595	LOC117590670|XP_034139435.1|DGUA	LOC120770446|XP_039953853.1|BTRY
OG0007596	LOC117586819|XP_034132989.1|DGUA	LOC120779150|XP_039967301.1|BTRY
OG0007597	LOC117579035|XP_034120612.1|DGUA	LOC120778299|XP_039966020.1|BTRY
OG0007598	LOC117592671|XP_034142522.1|DGUA	LOC120770149|XP_039953276.1|BTRY
OG0007599	LOC117579428|XP_034121201.1|DGUA	LOC120778694|XP_039966583.1|BTRY
OG0007600	LOC117579643|XP_034121514.1|DGUA	LOC120778219|XP_039965911.1|BTRY
OG0007601	LOC117591235|XP_034140300.1|DGUA	LOC120779046|XP_039967117.1|BTRY
OG0007602	LOC117579156|XP_034120806.1|DGUA	LOC120778060|XP_039965675.1|BTRY
OG0007603	LOC117579150|XP_034120799.1|DGUA	LOC120777221|XP_039964334.1|BTRY
OG0007604	LOC117587436|XP_034134006.1|DGUA	LOC120779079|XP_039967160.1|BTRY
OG0007605	LOC117580231|XP_034122538.1|DGUA	LOC120777892|XP_039965393.1|BTRY
OG0007606	LOC117580397|XP_034122830.1|DGUA	LOC120776406|XP_039962962.1|BTRY
OG0007607	LOC117582948|XP_034126948.1|DGUA	LOC120775743|XP_039962005.1|BTRY
OG0007608	LOC117580122|XP_034122307.1|DGUA	LOC120777627|XP_039965015.1|BTRY
OG0007609	LOC117590215|XP_034138567.1|DGUA	LOC120774759|XP_039960453.1|BTRY
OG0007610	LOC117592273|XP_034141825.1|DGUA	LOC120772273|XP_039956711.1|BTRY
OG0007611	LOC117590664|XP_034139411.1|DGUA	LOC120779425|XP_039967560.1|BTRY
OG0007612	LOC117578683|XP_034120202.1|DGUA	LOC120770591|XP_039954116.1|BTRY
OG0007613	LOC117592574|XP_034142350.1|DGUA	LOC120770380|XP_039953734.1|BTRY
OG0007614	LOC117579738|XP_034121641.1|DGUA	LOC120776925|XP_039963930.1|BTRY
OG0007615	LOC117580030|XP_034122148.1|DGUA	LOC120782869|XP_039971346.1|BTRY
OG0007616	LOC117582707|XP_034126517.1|DGUA	LOC120782837|XP_039971296.1|BTRY
OG0007617	LOC117587022|XP_034133327.1|DGUA	LOC120779179|XP_039967356.1|BTRY
OG0007618	LOC117579298|XP_034120996.1|DGUA	LOC120778968|XP_039966978.1|BTRY
OG0007619	LOC117580107|XP_034122269.1|DGUA	LOC120777452|XP_039964705.1|BTRY
OG0007620	LOC117580292|XP_034122658.1|DGUA	LOC120777255|XP_039964385.1|BTRY
OG0007621	LOC117578783|XP_034120384.1|DGUA	LOC120771910|XP_039956130.1|BTRY
OG0007622	LOC117580278|XP_034122623.1|DGUA	LOC120778193|XP_039965865.1|BTRY
OG0007623	LOC117587217|XP_034133663.1|DGUA	LOC120776610|XP_039963332.1|BTRY
OG0007624	LOC117579836|XP_034121825.1|DGUA	LOC120779100|XP_039967200.1|BTRY
OG0007625	LOC117579126|XP_034120752.1|DGUA	LOC120776665|XP_039963469.1|BTRY
OG0007626	LOC117589243|XP_034136899.1|DGUA	LOC120777266|XP_039964403.1|BTRY
OG0007627	LOC117589197|XP_034136815.1|DGUA	LOC120776805|XP_039963734.1|BTRY
OG0007628	LOC117590651|XP_034139383.1|DGUA	LOC120781998|XP_039970097.1|BTRY
OG0007629	LOC117586926|XP_034133176.1|DGUA	LOC120778439|XP_039966159.1|BTRY
OG0007630	LOC117586151|XP_034131940.1|DGUA	LOC120766453|XP_039947908.1|BTRY
OG0007631	LOC117583586|XP_034127865.1|DGUA	LOC120766840|XP_039948488.1|BTRY
OG0007632	LOC117587442|XP_034134016.1|DGUA	LOC120776951|XP_039963972.1|BTRY
OG0007633	LOC117582031|XP_034125453.1|DGUA	LOC120768645|XP_039951348.1|BTRY
OG0007634	LOC117583640|XP_034127979.1|DGUA	LOC120777541|XP_039964866.1|BTRY
OG0007635	LOC117587721|XP_034134520.1|DGUA	LOC120777525|XP_039964840.1|BTRY
OG0007636	LOC117579046|XP_034120632.1|DGUA	LOC120775029|XP_039960919.1|BTRY, LOC120773903|XP_039959017.1|BTRY
OG0007637	LOC117588168|XP_034135170.1|DGUA	LOC120767887|XP_039950145.1|BTRY
OG0007638	LOC117588624|XP_034135935.1|DGUA	LOC120781284|XP_039969414.1|BTRY
OG0007639	LOC117590914|XP_034139837.1|DGUA	LOC120766745|XP_039948349.1|BTRY
OG0007640	LOC117578832|XP_034120486.1|DGUA	LOC120772131|XP_039956481.1|BTRY
OG0007642	LOC117592115|XP_034141544.1|DGUA	LOC120771204|XP_039955040.1|BTRY
OG0007643	LOC117585906|XP_034131554.1|DGUA	LOC120767307|XP_039949159.1|BTRY, LOC120767304|XP_039949132.1|BTRY
OG0007644	LOC117583665|XP_034128024.1|DGUA	LOC120774930|XP_039960744.1|BTRY
OG0007645	LOC117584979|XP_034130075.1|DGUA	LOC120778576|XP_039966377.1|BTRY, LOC120782477|XP_039970706.1|BTRY
OG0007646	LOC117584240|XP_034128927.1|DGUA	LOC120768602|XP_039951298.1|BTRY
OG0007647	LOC117588037|XP_034134974.1|DGUA	LOC120767197|XP_039948932.1|BTRY
OG0007648	LOC117578858|XP_034120539.1|DGUA	LOC120772399|XP_039956923.1|BTRY
OG0007649	LOC117580289|XP_034122654.1|DGUA	LOC120772318|XP_039956770.1|BTRY, LOC120772623|XP_039957273.1|BTRY, LOC120772813|XP_039957536.1|BTRY
OG0007650	LOC117592660|XP_034142496.1|DGUA	LOC120770768|XP_039954284.1|BTRY, LOC120770771|XP_039954287.1|BTRY, LOC120770774|XP_039954290.1|BTRY, LOC120770773|XP_039954289.1|BTRY
OG0007651	LOC117590966|XP_034139915.1|DGUA	LOC120774358|XP_039959877.1|BTRY, LOC120775570|XP_039961733.1|BTRY, LOC120776345|XP_039962832.1|BTRY, LOC120773560|XP_039958462.1|BTRY
OG0007652	LOC117580270|XP_034122607.1|DGUA	LOC120778568|XP_039966367.1|BTRY, LOC120777413|XP_039964648.1|BTRY, LOC120778703|XP_039966597.1|BTRY
OG0007653	LOC117579287|XP_034120979.1|DGUA	LOC120780268|XP_039968466.1|BTRY
OG0007664	LOC117589548|XP_034137444.1|DGUA	LOC120766458|XP_039947916.1|BTRY
OG0007665	LOC117588305|XP_034135382.1|DGUA	LOC120776071|XP_039962474.1|BTRY
OG0007666	LOC117588351|XP_034135454.1|DGUA	LOC120775705|XP_039961950.1|BTRY
OG0007667	LOC117581592|XP_034124838.1|DGUA	LOC120775356|XP_039961448.1|BTRY
OG0007668	LOC117588120|XP_034135088.1|DGUA	LOC120770907|XP_039954519.1|BTRY
OG0007669	LOC117581446|XP_034124546.1|DGUA	LOC120774854|XP_039960609.1|BTRY
OG0007670	LOC117581445|XP_034124545.1|DGUA	LOC120774853|XP_039960607.1|BTRY
OG0007671	LOC117590313|XP_034138692.1|DGUA	LOC120774818|XP_039960556.1|BTRY
OG0007672	LOC117588344|XP_034135445.1|DGUA	LOC120775524|XP_039961678.1|BTRY
OG0007673	LOC117582844|XP_034126789.1|DGUA	LOC120768064|XP_039950523.1|BTRY
OG0007674	LOC117588475|XP_034135657.1|DGUA	LOC120776160|XP_039962689.1|BTRY
OG0007675	LOC117581560|XP_034124782.1|DGUA	LOC120773978|XP_039959162.1|BTRY
OG0007676	LOC117588566|XP_034135847.1|DGUA	LOC120774102|XP_039959390.1|BTRY
OG0007677	LOC117581163|XP_034123996.1|DGUA	LOC120775412|XP_039961514.1|BTRY
OG0007678	LOC117588410|XP_034135567.1|DGUA	LOC120774875|XP_039960662.1|BTRY
OG0007679	LOC117590964|XP_034139910.1|DGUA	LOC120774126|XP_039959431.1|BTRY
OG0007680	LOC117584579|XP_034129446.1|DGUA	LOC120767225|XP_039948985.1|BTRY
OG0007681	LOC117585357|XP_034130694.1|DGUA	LOC120771847|XP_039956024.1|BTRY
OG0007682	LOC117588312|XP_034135394.1|DGUA	LOC120774277|XP_039959701.1|BTRY
OG0007683	LOC117590909|XP_034139831.1|DGUA	LOC120775091|XP_039961025.1|BTRY
OG0007684	LOC117590850|XP_034139738.1|DGUA	LOC120775907|XP_039962232.1|BTRY
OG0007685	LOC117588540|XP_034135800.1|DGUA	LOC120775003|XP_039960863.1|BTRY
OG0007686	LOC117590349|XP_034138773.1|DGUA	LOC120775148|XP_039961113.1|BTRY
OG0007687	LOC117580817|XP_034123427.1|DGUA	LOC120774142|XP_039959470.1|BTRY
OG0007688	LOC117585600|XP_034131036.1|DGUA	LOC120771545|XP_039955538.1|BTRY
OG0007689	LOC117588511|XP_034135723.1|DGUA	LOC120775640|XP_039961829.1|BTRY
OG0007690	LOC117588274|XP_034135327.1|DGUA	LOC120775837|XP_039962140.1|BTRY
OG0007691	LOC117583692|XP_034128060.1|DGUA	LOC120778891|XP_039966877.1|BTRY
OG0007692	LOC117588440|XP_034135613.1|DGUA	LOC120773834|XP_039958890.1|BTRY
OG0007693	LOC117590324|XP_034138707.1|DGUA	LOC120774218|XP_039959608.1|BTRY
OG0007694	LOC117591228|XP_034140293.1|DGUA	LOC120775692|XP_039961936.1|BTRY
OG0007695	LOC117580620|XP_034123089.1|DGUA	LOC120775330|XP_039961406.1|BTRY
OG0007696	LOC117579555|XP_034121365.1|DGUA	LOC120775455|XP_039961575.1|BTRY
OG0007697	LOC117579546|XP_034121353.1|DGUA	LOC120768304|XP_039950875.1|BTRY
OG0007698	LOC117590939|XP_034139872.1|DGUA	LOC120775716|XP_039961962.1|BTRY
OG0007699	LOC117581270|XP_034124172.1|DGUA	LOC120775601|XP_039961774.1|BTRY
OG0007700	LOC117580879|XP_034123520.1|DGUA	LOC120775094|XP_039961029.1|BTRY
OG0007701	LOC117581090|XP_034123867.1|DGUA	LOC120775080|XP_039961008.1|BTRY
OG0007702	LOC117581081|XP_034123855.1|DGUA	LOC120775519|XP_039961666.1|BTRY
OG0007703	LOC117590992|XP_034139961.1|DGUA	LOC120773895|XP_039959005.1|BTRY
