Orthogroup	DGUA.longest_only	DYAK.longest_only
OG0008184	LOC117585736|XP_034131272.1|DGUA	LOC6528021|XP_002089088.3|DYAK
OG0008185	LOC117585661|XP_034131144.1|DGUA	LOC6539064|XP_002099566.1|DYAK
OG0008186	LOC117578583|XP_034120057.1|DGUA	LOC6531429|XP_002092232.1|DYAK
OG0008187	LOC117578587|XP_034120062.1|DGUA	LOC26535849|XP_039228195.1|DYAK
OG0008188	LOC117582317|XP_034125855.1|DGUA	LOC6526831|XP_002087932.1|DYAK
OG0008189	LOC117587825|XP_034134675.1|DGUA	LOC6527463|XP_002088554.1|DYAK
OG0008190	LOC117587048|XP_034133374.1|DGUA	LOC6532336|XP_002093096.1|DYAK
OG0008191	LOC117588295|XP_034135367.1|DGUA	LOC6523919|XP_002099792.3|DYAK
OG0008192	LOC117588755|XP_034136125.1|DGUA	LOC6525147|XP_002100985.1|DYAK
OG0008193	LOC117581278|XP_034124190.1|DGUA	LOC6526146|XP_002101960.1|DYAK
OG0008194	LOC117591535|XP_034140718.1|DGUA	LOC6528280|XP_002089333.1|DYAK
OG0008195	LOC117581106|XP_034123893.1|DGUA	LOC6529914|XP_002090871.1|DYAK
OG0008197	LOC117579565|XP_034121378.1|DGUA	LOC6534082|XP_002094768.3|DYAK
OG0008198	LOC117590740|XP_034139539.1|DGUA	LOC6523856|XP_002099729.3|DYAK
OG0008199	LOC117580771|XP_034123356.1|DGUA	LOC6525904|XP_002101724.1|DYAK
OG0008200	LOC117578624|XP_034120121.1|DGUA	LOC6529350|XP_002090355.1|DYAK
OG0008201	LOC117580088|XP_034122232.1|DGUA	LOC6533765|XP_002094469.1|DYAK
OG0008202	LOC117580132|XP_034122316.1|DGUA	LOC6533786|XP_002094488.1|DYAK
OG0008203	LOC117579804|XP_034121772.1|DGUA	LOC6532409|XP_002093160.1|DYAK
OG0008204	LOC117581411|XP_034124456.1|DGUA	LOC6525484|XP_002101319.1|DYAK
OG0008205	LOC117588749|XP_034136118.1|DGUA	LOC6525018|XP_002100857.1|DYAK
OG0008206	LOC117580402|XP_034122838.1|DGUA	LOC6539528|XP_002086416.1|DYAK
OG0008207	LOC117579107|XP_034120724.1|DGUA	LOC6534743|XP_002095418.1|DYAK
OG0008208	LOC117578571|XP_034120039.1|DGUA	LOC6531466|XP_002092265.1|DYAK
OG0008209	LOC117589146|XP_034136731.1|DGUA	LOC6532821|XP_002093558.1|DYAK
OG0008210	LOC117581846|XP_034125192.1|DGUA	LOC6534040|XP_002094726.1|DYAK
OG0008211	LOC117587822|XP_034134671.1|DGUA	LOC6527974|XP_002089041.1|DYAK
OG0008212	LOC117579444|XP_034121223.1|DGUA	LOC6534927|XP_002095598.2|DYAK
OG0008213	LOC117581117|XP_034123929.1|DGUA	LOC6523813|XP_039233745.1|DYAK
OG0008214	LOC117586904|XP_034133140.1|DGUA	LOC6533905|XP_002094605.1|DYAK
OG0008216	LOC117587227|XP_034133680.1|DGUA	LOC6534830|XP_002095502.1|DYAK
OG0008217	LOC117581659|XP_034124931.1|DGUA	LOC6525156|XP_002100994.1|DYAK
OG0008218	LOC117583607|XP_034127914.1|DGUA	LOC6531460|XP_002092259.1|DYAK
OG0008219	LOC117590378|XP_034138837.1|DGUA	LOC6525251|XP_039233436.1|DYAK
OG0008220	LOC117590853|XP_034139741.1|DGUA	LOC6526055|XP_015046614.1|DYAK
OG0008221	LOC117582658|XP_034126454.1|DGUA	LOC6529570|XP_015052385.1|DYAK
OG0008222	LOC117579949|XP_034122001.1|DGUA	LOC6535181|XP_002095843.1|DYAK
OG0008223	LOC117580489|XP_034122965.1|DGUA	LOC6534175|XP_039230158.1|DYAK
OG0008224	LOC117580116|XP_034122294.1|DGUA	LOC6534747|XP_002095422.1|DYAK
OG0008225	LOC117591419|XP_034140565.1|DGUA	LOC6525561|XP_002101396.1|DYAK
OG0008226	LOC117581087|XP_034123865.1|DGUA	LOC6524145|XP_002100008.1|DYAK
OG0008227	LOC117583448|XP_034127638.1|DGUA	LOC26535844|XP_039232130.1|DYAK
OG0008228	LOC117585829|XP_034131454.1|DGUA	LOC6538016|XP_002098551.1|DYAK
OG0008229	LOC117589544|XP_034137438.1|DGUA	LOC6536497|XP_015047767.1|DYAK
OG0008230	LOC117585622|XP_034131077.1|DGUA	LOC6535521|XP_002096150.1|DYAK
OG0008232	LOC117587299|XP_034133782.1|DGUA	LOC6532452|XP_002093199.1|DYAK
OG0008233	LOC117588211|XP_034135240.1|DGUA	LOC6529756|XP_002090746.1|DYAK
OG0008234	LOC117592207|XP_034141709.1|DGUA	LOC6532142|XP_002092918.2|DYAK
OG0008235	LOC117590875|XP_034139788.1|DGUA	LOC6526017|XP_002101834.1|DYAK
OG0008236	LOC117578432|XP_034119786.1|DGUA	LOC6529104|XP_002090117.1|DYAK
OG0008237	LOC117590604|XP_034139278.1|DGUA	LOC6528467|XP_002089513.1|DYAK
OG0008238	LOC117587165|XP_034133569.1|DGUA	LOC6532381|XP_002093132.1|DYAK
OG0008239	LOC117579097|XP_034120711.1|DGUA	LOC6534705|XP_002095380.2|DYAK
OG0008240	LOC117582047|XP_034125485.1|DGUA	LOC6531065|XP_002091899.1|DYAK
OG0008243	LOC117584805|XP_034129819.1|DGUA	LOC6530209|XP_002091147.2|DYAK
OG0008244	LOC117585175|XP_034130407.1|DGUA	LOC6537680|XP_002098225.1|DYAK
OG0008245	LOC117581257|XP_034124158.1|DGUA	LOC6530860|XP_002091739.1|DYAK
OG0008246	LOC117580635|XP_034123118.1|DGUA	LOC6531679|XP_002092470.1|DYAK
OG0008247	LOC117583298|XP_034127430.1|DGUA	LOC6526659|XP_002087767.1|DYAK
OG0008248	LOC117583425|XP_034127613.1|DGUA	LOC6538297|XP_002098824.1|DYAK
OG0008249	LOC117583390|XP_034127564.1|DGUA	LOC6538909|XP_002099413.1|DYAK
OG0008250	LOC117589866|XP_034138029.1|DGUA	LOC6530013|XP_002090959.1|DYAK
OG0008251	LOC117578474|XP_034119898.1|DGUA	LOC6528360|XP_002089409.1|DYAK
OG0008252	LOC117588640|XP_034135963.1|DGUA	LOC6528721|XP_002089756.1|DYAK
OG0008253	LOC117591855|XP_034141114.1|DGUA	LOC6528595|XP_002089638.1|DYAK
OG0008254	LOC117589241|XP_034136896.1|DGUA	LOC6532265|XP_002093037.1|DYAK
OG0008255	LOC117589412|XP_034137234.1|DGUA	LOC6535186|XP_002095848.1|DYAK
OG0008256	LOC117578663|XP_034120180.1|DGUA	LOC6528391|XP_002089438.1|DYAK
OG0008257	LOC117581001|XP_034123698.1|DGUA	LOC6524283|XP_002100145.1|DYAK
OG0008258	LOC117584097|XP_034128736.1|DGUA	LOC6529486|XP_002090488.2|DYAK, LOC26535700|XP_015046035.1|DYAK
OG0008259	LOC117582145|XP_034125621.1|DGUA, LOC117581885|XP_034125242.1|DGUA	LOC6526857|XP_002087957.2|DYAK
OG0008260	LOC117587084|XP_034133443.1|DGUA, LOC117587078|XP_034133435.1|DGUA	LOC6533480|XP_015050050.1|DYAK
OG0008261	LOC117591967|XP_034141295.1|DGUA	LOC6531181|XP_002092010.2|DYAK
OG0008262	LOC117591816|XP_034141042.1|DGUA	LOC6539207|XP_039226421.1|DYAK
OG0008263	LOC117582214|XP_034125716.1|DGUA	LOC6530803|XP_002091686.1|DYAK, LOC6530804|XP_002091687.1|DYAK
OG0008264	LOC117590383|XP_034138852.1|DGUA, LOC117590377|XP_034138838.1|DGUA	LOC6530798|XP_002091681.2|DYAK
OG0008265	LOC117585572|XP_034130995.1|DGUA, LOC117585078|XP_034130234.1|DGUA, LOC117585368|XP_034130705.1|DGUA, LOC117585369|XP_034130706.1|DGUA, LOC117585183|XP_034130416.1|DGUA	LOC6538044|XP_002098579.2|DYAK
OG0008266	LOC117589967|XP_034138163.1|DGUA	LOC6537512|XP_002098058.1|DYAK
OG0008267	LOC117582903|XP_034126885.1|DGUA	LOC6538340|XP_039231206.1|DYAK
OG0008268	LOC117584870|XP_034129912.1|DGUA	LOC6529240|XP_002090246.1|DYAK
OG0008269	LOC117584237|XP_034128924.1|DGUA	LOC6529846|XP_002090813.2|DYAK
OG0008270	LOC117588289|XP_034135358.1|DGUA	LOC6524371|XP_039229145.1|DYAK
OG0008271	LOC117579436|XP_034121214.1|DGUA	LOC6533442|XP_002094153.1|DYAK
OG0008272	LOC117581317|XP_034124305.1|DGUA	LOC6524110|XP_002099974.1|DYAK
OG0008273	LOC117586416|XP_034132344.1|DGUA	LOC6537423|XP_002097979.1|DYAK
OG0008274	LOC117591484|XP_034140661.1|DGUA	LOC6524482|XP_002100339.1|DYAK
OG0008275	LOC117591160|XP_034140172.1|DGUA	LOC6524117|XP_002099981.1|DYAK
OG0008276	LOC117581300|XP_034124230.1|DGUA	LOC6524849|XP_002100689.1|DYAK
OG0008277	LOC117581288|XP_034124209.1|DGUA	LOC6525975|XP_039233403.1|DYAK
OG0008278	LOC117584526|XP_034129366.1|DGUA	LOC6528046|XP_002089113.1|DYAK
OG0008279	LOC117590223|XP_034138581.1|DGUA	LOC6524749|XP_015045870.1|DYAK
OG0008280	LOC117590224|XP_034138585.1|DGUA	LOC6525529|XP_002101364.3|DYAK
OG0008281	LOC117590331|XP_034138717.1|DGUA	LOC6525883|XP_002101703.2|DYAK
OG0008282	LOC117581464|XP_034124573.1|DGUA	LOC6524504|XP_002100361.1|DYAK
OG0008283	LOC117590938|XP_034139870.1|DGUA	LOC6525576|XP_002101411.1|DYAK
OG0008284	LOC117590596|XP_034139247.1|DGUA	LOC6523752|XP_002099627.1|DYAK
OG0008285	LOC117581256|XP_034124153.1|DGUA	LOC6525966|XP_002101785.1|DYAK
OG0008286	LOC117581094|XP_034123873.1|DGUA	LOC6525543|XP_002101378.1|DYAK
OG0008287	LOC117588488|XP_034135680.1|DGUA	LOC6525324|XP_002101160.1|DYAK
OG0008288	LOC117589660|XP_034137687.1|DGUA	LOC6535651|XP_002096279.2|DYAK
OG0008289	LOC117583123|XP_034127205.1|DGUA	LOC6538645|XP_002099165.1|DYAK
OG0008290	LOC117588339|XP_034135440.1|DGUA	LOC6525918|XP_002101738.1|DYAK
OG0008291	LOC117590759|XP_034139589.1|DGUA	LOC6525330|XP_002101166.1|DYAK
OG0008292	LOC117591483|XP_034140660.1|DGUA	LOC6524483|XP_015045721.1|DYAK
OG0008293	LOC117582761|XP_034126615.1|DGUA	LOC6539027|XP_002099529.3|DYAK
OG0008294	LOC117585742|XP_034131281.1|DGUA	LOC6537960|XP_002098497.1|DYAK
OG0008295	LOC117590238|XP_034138601.1|DGUA	LOC6524710|XP_002100554.1|DYAK
OG0008296	LOC117588463|XP_034135643.1|DGUA	LOC6524951|XP_039227595.1|DYAK
OG0008297	LOC117588449|XP_034135625.1|DGUA	LOC6525322|XP_002101158.1|DYAK
OG0008298	LOC117581603|XP_034124854.1|DGUA	LOC6526060|XP_002101877.1|DYAK
OG0008299	LOC117583716|XP_034128112.1|DGUA	LOC6538331|XP_002098858.1|DYAK
OG0008300	LOC117590391|XP_034138868.1|DGUA	LOC6525288|XP_015046209.1|DYAK
OG0008301	LOC117589506|XP_034137379.1|DGUA	LOC6536436|XP_002097017.2|DYAK
OG0008302	LOC117581056|XP_034123786.1|DGUA	LOC6525668|XP_015046403.1|DYAK
OG0008303	LOC117580763|XP_034123348.1|DGUA	LOC6524267|XP_002100130.1|DYAK
OG0008304	LOC117590511|XP_034139090.1|DGUA	LOC6523789|XP_002099664.1|DYAK
OG0008305	LOC117588658|XP_034135989.1|DGUA	LOC6524887|XP_002100727.2|DYAK
OG0008306	LOC117588370|XP_034135476.1|DGUA	LOC6524314|XP_002100173.1|DYAK
OG0008307	LOC117589776|XP_034137864.1|DGUA	LOC6537361|XP_002097918.1|DYAK
OG0008308	LOC117585668|XP_034131156.1|DGUA	LOC6538587|XP_002099109.1|DYAK
OG0008309	LOC117588203|XP_034135228.1|DGUA	LOC6527493|XP_002088583.1|DYAK
OG0008310	LOC117579780|XP_034121730.1|DGUA	LOC6535011|XP_002095681.1|DYAK
OG0008311	LOC117590270|XP_034138646.1|DGUA	LOC6524728|XP_002100572.1|DYAK
OG0008312	LOC117582850|XP_034126809.1|DGUA	LOC26534819|XP_039232415.1|DYAK
OG0008313	LOC117588556|XP_034135832.1|DGUA	LOC6525988|XP_002101806.2|DYAK
OG0008314	LOC117578758|XP_034120339.1|DGUA	LOC6530173|XP_002091113.1|DYAK
OG0008315	LOC117580162|XP_034122373.1|DGUA	LOC6533071|XP_002093803.1|DYAK
OG0008317	LOC117589920|XP_034138091.1|DGUA	LOC6537733|XP_002098278.2|DYAK
OG0008318	LOC117588787|XP_034136182.1|DGUA	LOC6524947|XP_002100787.1|DYAK
OG0008319	LOC117587023|XP_034133335.1|DGUA	LOC6531195|XP_002092023.1|DYAK
OG0008320	LOC117588272|XP_034135317.1|DGUA	LOC6524665|XP_039233454.1|DYAK
OG0008321	LOC117589735|XP_034137802.1|DGUA	LOC6536420|XP_002097002.1|DYAK
OG0008322	LOC117584737|XP_034129700.1|DGUA	LOC6527998|XP_002089065.1|DYAK
OG0008323	LOC117585434|XP_034130800.1|DGUA	LOC6536554|XP_002097130.1|DYAK
OG0008324	LOC117581334|XP_034124344.1|DGUA	LOC6524106|XP_002099970.1|DYAK
OG0008325	LOC117581370|XP_034124395.1|DGUA	LOC6524836|XP_039233368.1|DYAK
OG0008326	LOC117585043|XP_034130189.1|DGUA	LOC6536692|XP_002097264.1|DYAK
OG0008327	LOC117592446|XP_034142100.1|DGUA	LOC6531952|XP_015051631.1|DYAK
OG0008328	LOC117580812|XP_034123418.1|DGUA	LOC6523992|XP_002099864.1|DYAK
OG0008329	LOC117590504|XP_034139057.1|DGUA	LOC6525475|XP_002101310.1|DYAK
OG0008331	LOC117579346|XP_034121063.1|DGUA	LOC6533564|XP_002094274.1|DYAK
OG0008332	LOC117589429|XP_034137256.1|DGUA	LOC6534404|XP_015050621.1|DYAK
OG0008333	LOC117589368|XP_034137168.1|DGUA	LOC6533891|XP_002094591.1|DYAK
OG0008334	LOC117589355|XP_034137132.1|DGUA	LOC6533889|XP_039229830.1|DYAK
OG0008335	LOC117579435|XP_034121213.1|DGUA	LOC6533443|XP_002094154.1|DYAK
OG0008336	LOC117579645|XP_034121516.1|DGUA	LOC6534962|XP_015050962.2|DYAK
OG0008337	LOC117578806|XP_034120428.1|DGUA	LOC6528694|XP_002089736.1|DYAK
OG0008338	LOC117580476|XP_034122951.1|DGUA	LOC6534894|XP_002095566.1|DYAK
OG0008339	LOC117590406|XP_034138894.1|DGUA	LOC6525232|XP_002101070.1|DYAK
OG0008341	LOC117579505|XP_034121300.1|DGUA	LOC6533614|XP_002094322.2|DYAK
OG0008342	LOC117589130|XP_034136706.1|DGUA	LOC6533489|XP_002094200.1|DYAK
OG0008343	LOC117583565|XP_034127824.1|DGUA	LOC6538344|XP_002098869.1|DYAK
OG0008344	LOC117587295|XP_034133775.1|DGUA	LOC6532450|XP_002093197.1|DYAK
OG0008345	LOC117579120|XP_034120742.1|DGUA	LOC6533420|XP_002094138.1|DYAK
OG0008346	LOC117590805|XP_034139662.1|DGUA	LOC6525458|XP_002101293.2|DYAK
OG0008347	LOC117582372|XP_034125923.1|DGUA	LOC6526407|XP_002087526.2|DYAK
OG0008348	LOC117588841|XP_034136225.1|DGUA	LOC6534333|XP_002095013.2|DYAK
OG0008349	LOC117579998|XP_034122086.1|DGUA	LOC6533982|XP_002094677.2|DYAK
OG0008350	LOC117588471|XP_034135654.1|DGUA	LOC6526088|XP_039233557.1|DYAK
OG0008351	LOC117587120|XP_034133507.1|DGUA	LOC6532464|XP_002093211.2|DYAK
OG0008352	LOC117589136|XP_034136712.1|DGUA	LOC6535049|XP_002095713.1|DYAK
OG0008353	LOC117589061|XP_034136583.1|DGUA	LOC6532247|XP_002093020.2|DYAK
OG0008354	LOC117588478|XP_034135666.1|DGUA	LOC6525042|XP_002100881.2|DYAK
OG0008355	LOC117578889|XP_034120578.1|DGUA	LOC120321115|XP_039228660.1|DYAK
OG0008356	LOC117586897|XP_034133132.1|DGUA	LOC6533907|XP_002094607.1|DYAK
OG0008357	LOC117586112|XP_034131864.1|DGUA	LOC6536297|XP_002096881.1|DYAK
OG0008358	LOC117587557|XP_034134257.1|DGUA	LOC6528077|XP_002089144.1|DYAK
OG0008359	LOC117592423|XP_034142062.1|DGUA	LOC6532156|XP_015051726.2|DYAK
OG0008360	LOC117592122|XP_034141557.1|DGUA	LOC6531727|XP_002092517.1|DYAK
OG0008361	LOC117587568|XP_034134283.1|DGUA	LOC6527749|XP_039226413.1|DYAK
OG0008362	LOC117581375|XP_034124401.1|DGUA	LOC6524390|XP_002100248.1|DYAK
OG0008363	LOC117587091|XP_034133458.1|DGUA	LOC6531233|XP_002092045.1|DYAK
OG0008364	LOC117584711|XP_034129646.1|DGUA	LOC6534499|XP_002095176.1|DYAK
OG0008365	LOC117588303|XP_034135385.1|DGUA	LOC6531055|XP_015052807.1|DYAK
OG0008366	LOC117585465|XP_034130847.1|DGUA	LOC6537028|XP_002097595.1|DYAK
OG0008367	LOC117590743|XP_034139544.1|DGUA	LOC6523859|XP_002099732.2|DYAK
OG0008368	LOC117584284|XP_034128994.1|DGUA	LOC6527225|XP_002088319.1|DYAK
OG0008369	LOC117588379|XP_034135492.1|DGUA	LOC6525306|XP_002101142.1|DYAK
OG0008370	LOC117585517|XP_034130912.1|DGUA	LOC6538595|XP_015048918.1|DYAK
OG0008371	LOC117585862|XP_034131506.1|DGUA	LOC6536576|XP_002097152.1|DYAK
OG0008372	LOC117584524|XP_034129363.1|DGUA	LOC26534583|XP_039227636.1|DYAK
OG0008373	LOC117584504|XP_034129327.1|DGUA	LOC6528045|XP_002089112.1|DYAK
OG0008374	LOC117587591|XP_034134325.1|DGUA	LOC6528620|XP_002089663.1|DYAK
OG0008375	LOC117584871|XP_034129913.1|DGUA	LOC6529241|XP_002090247.1|DYAK
OG0008376	LOC117584686|XP_034129606.1|DGUA	LOC26536066|XP_015054687.1|DYAK
OG0008377	LOC117581912|XP_034125271.1|DGUA	LOC26534939|XP_015052855.1|DYAK
OG0008378	LOC117582210|XP_034125709.1|DGUA	LOC6529563|XP_039229122.1|DYAK
OG0008379	LOC117588158|XP_034135156.1|DGUA	LOC6529218|XP_015052222.1|DYAK
OG0008380	LOC117584396|XP_034129144.1|DGUA	LOC6528051|XP_002089118.1|DYAK
OG0008381	LOC117581886|XP_034125243.1|DGUA	LOC6527622|XP_002088710.1|DYAK
OG0008383	LOC117584088|XP_034128727.1|DGUA	LOC6529841|XP_002090808.2|DYAK
OG0008384	LOC117584365|XP_034129095.1|DGUA	LOC6527285|XP_002088379.1|DYAK
OG0008385	LOC117582414|XP_034125996.1|DGUA	LOC6528163|XP_002089228.1|DYAK
OG0008386	LOC117590983|XP_034139949.1|DGUA	LOC6525565|XP_002101400.1|DYAK
OG0008388	LOC117588123|XP_034135091.1|DGUA	LOC6527714|XP_002088798.1|DYAK
OG0008389	LOC117584543|XP_034129387.1|DGUA	LOC6529822|XP_002090803.1|DYAK
OG0008390	LOC117584149|XP_034128800.1|DGUA	LOC6529252|XP_002090257.1|DYAK
OG0008391	LOC117582363|XP_034125912.1|DGUA	LOC6526517|XP_015053312.1|DYAK
OG0008392	LOC117587494|XP_034134157.1|DGUA	LOC6534842|XP_002095514.2|DYAK
OG0008393	LOC117586827|XP_034132999.1|DGUA	LOC6539412|XP_002086300.1|DYAK
OG0008394	LOC117579223|XP_034120886.1|DGUA	LOC6535112|XP_002095775.1|DYAK
OG0008395	LOC117580941|XP_034123615.1|DGUA	LOC6525903|XP_002101723.1|DYAK
OG0008396	LOC117581376|XP_034124402.1|DGUA	LOC6525356|XP_015046253.1|DYAK
OG0008397	LOC117581074|XP_034123847.1|DGUA	LOC6525437|XP_002101272.2|DYAK
OG0008398	LOC117580787|XP_034123374.1|DGUA	LOC6525413|XP_002101248.1|DYAK
OG0008399	LOC117590764|XP_034139601.1|DGUA	LOC6523896|XP_039233414.1|DYAK
OG0008400	LOC117589166|XP_034136764.1|DGUA	LOC6533527|XP_002094237.1|DYAK
OG0008401	LOC117584821|XP_034129836.1|DGUA	LOC6526286|XP_002087408.1|DYAK
OG0008402	LOC117582780|XP_034126644.1|DGUA	LOC6536817|XP_002097387.1|DYAK
OG0008403	LOC117588609|XP_034135910.1|DGUA	LOC6525040|XP_002100879.1|DYAK
OG0008404	LOC117586658|XP_034132792.1|DGUA	LOC6537474|XP_002098030.1|DYAK
OG0008405	LOC117591003|XP_034139976.1|DGUA	LOC6524519|XP_002100376.1|DYAK
OG0008406	LOC117588427|XP_034135598.1|DGUA	LOC6525557|XP_002101392.1|DYAK
OG0008407	LOC117590184|XP_034138484.1|DGUA	LOC6537395|XP_039232035.1|DYAK
OG0008408	LOC117581623|XP_034124877.1|DGUA	LOC6524050|XP_002099919.1|DYAK
OG0008409	LOC117588889|XP_034136320.1|DGUA	LOC26536128|XP_015045009.2|DYAK
OG0008410	LOC117586744|XP_034132937.1|DGUA	LOC6537424|XP_002097980.1|DYAK
OG0008411	LOC117585350|XP_034130685.1|DGUA	LOC6537151|XP_002097712.1|DYAK
OG0008412	LOC117591049|XP_034140035.1|DGUA	LOC26536297|XP_039226013.1|DYAK
OG0008413	LOC117580449|XP_034122900.1|DGUA	LOC6534880|XP_039229462.1|DYAK
OG0008414	LOC117588687|XP_034136027.1|DGUA	LOC6523913|XP_002099786.1|DYAK
OG0008415	LOC117580952|XP_034123629.1|DGUA	LOC6525661|XP_002101483.1|DYAK
OG0008416	LOC117588415|XP_034135575.1|DGUA	LOC6525856|XP_039233432.1|DYAK
OG0008417	LOC117581595|XP_034124842.1|DGUA	LOC6524426|XP_002100284.1|DYAK
OG0008418	LOC117590717|XP_034139510.1|DGUA	LOC6524212|XP_002100075.2|DYAK
OG0008419	LOC117581534|XP_034124737.1|DGUA	LOC6525154|XP_002100992.1|DYAK
OG0008420	LOC117588536|XP_034135786.1|DGUA	LOC6524571|XP_039226883.1|DYAK
OG0008421	LOC117590231|XP_034138591.1|DGUA	LOC6525517|XP_002101352.1|DYAK
OG0008422	LOC117590491|XP_034139043.1|DGUA	LOC6525476|XP_002101311.1|DYAK
OG0008423	LOC117591910|XP_034141197.1|DGUA	LOC6531772|XP_002092559.1|DYAK
OG0008424	LOC117581550|XP_034124759.1|DGUA	LOC6524750|XP_002100594.1|DYAK
OG0008425	LOC117586336|XP_034132222.1|DGUA	LOC6537047|XP_002097612.2|DYAK
OG0008426	LOC117592258|XP_034141794.1|DGUA	LOC6531449|XP_002092252.1|DYAK
OG0008427	LOC117581220|XP_034124089.1|DGUA	LOC6524034|XP_039232225.1|DYAK
OG0008428	LOC117581279|XP_034124192.1|DGUA	LOC6525970|XP_002101789.1|DYAK
OG0008429	LOC117586332|XP_034132216.1|DGUA	LOC6536285|XP_002096871.1|DYAK
OG0008430	LOC117581625|XP_034124884.1|DGUA	LOC6524233|XP_002100096.1|DYAK
OG0008431	LOC117591302|XP_034140398.1|DGUA	LOC6534570|XP_002095246.2|DYAK
OG0008432	LOC117583588|XP_034127867.1|DGUA	LOC6538232|XP_002098759.3|DYAK
OG0008433	LOC117579756|XP_034121672.1|DGUA	LOC6534032|XP_002094719.2|DYAK
OG0008434	LOC117582939|XP_034126934.1|DGUA	LOC6538930|XP_002099434.1|DYAK
OG0008435	LOC117584431|XP_034129219.1|DGUA	LOC6528055|XP_002089122.1|DYAK
OG0008436	LOC117578590|XP_034120064.1|DGUA	LOC6531430|XP_015051327.1|DYAK
OG0008438	LOC117586515|XP_034132538.1|DGUA	LOC6536253|XP_002096839.1|DYAK
OG0008439	LOC117586941|XP_034133203.1|DGUA	LOC6531149|XP_002091978.1|DYAK
OG0008440	LOC117584983|XP_034130082.1|DGUA	LOC6537497|XP_002098045.1|DYAK
OG0008441	LOC117589421|XP_034137244.1|DGUA	LOC6535195|XP_039230423.1|DYAK
OG0008442	LOC117592038|XP_034141398.1|DGUA	LOC6530983|XP_015051768.1|DYAK
OG0008443	LOC117591268|XP_034140354.1|DGUA	LOC6534493|XP_002095170.1|DYAK
OG0008444	LOC117579237|XP_034120910.1|DGUA	LOC6534202|XP_002094885.3|DYAK
OG0008445	LOC117590485|XP_034139033.1|DGUA	LOC6525470|XP_039233590.1|DYAK
OG0008446	LOC117590389|XP_034138864.1|DGUA	LOC6525611|XP_002101446.3|DYAK
OG0008447	LOC117581458|XP_034124561.1|DGUA	LOC6524568|XP_002100425.1|DYAK
OG0008448	LOC117581484|XP_034124617.1|DGUA	LOC6523966|XP_015045405.1|DYAK
OG0008449	LOC117581622|XP_034124876.1|DGUA	LOC6524984|XP_002100824.1|DYAK
OG0008450	LOC117588740|XP_034136108.1|DGUA	LOC26535577|XP_015046516.1|DYAK
OG0008451	LOC117586047|XP_034131782.1|DGUA	LOC6535744|XP_002096367.2|DYAK
OG0008452	LOC117582283|XP_034125808.1|DGUA	LOC6526329|XP_002087451.2|DYAK
OG0008453	LOC117585947|XP_034131617.1|DGUA	LOC6528501|XP_002089547.1|DYAK
OG0008454	LOC117581111|XP_034123906.1|DGUA	LOC6524465|XP_002100322.3|DYAK
OG0008455	LOC117579393|XP_034121157.1|DGUA	LOC6532923|XP_002093659.1|DYAK
OG0008456	LOC117590164|XP_034138448.1|DGUA	LOC6537390|XP_039231424.1|DYAK
OG0008457	LOC117586627|XP_034132737.1|DGUA	LOC6536367|XP_002096949.1|DYAK
OG0008458	LOC117592679|XP_034142529.1|DGUA	LOC6532013|XP_015051661.1|DYAK
OG0008459	LOC117580675|XP_034123180.1|DGUA	LOC6525127|XP_039233775.1|DYAK
OG0008460	LOC117584251|XP_034128944.1|DGUA	LOC6526990|XP_002088086.1|DYAK
OG0008461	LOC117581772|XP_034125077.1|DGUA	LOC6527684|XP_015053029.2|DYAK
OG0008462	LOC117582163|XP_034125653.1|DGUA	LOC6526524|XP_002087634.1|DYAK
OG0008463	LOC117584817|XP_034129829.1|DGUA	LOC6526284|XP_002087406.1|DYAK
OG0008464	LOC117592205|XP_034141708.1|DGUA	LOC6532143|XP_002092919.1|DYAK
OG0008465	LOC117590680|XP_034139463.1|DGUA	LOC26535292|XP_015052894.1|DYAK
OG0008466	LOC117580674|XP_034123183.1|DGUA	LOC6532100|XP_002092876.1|DYAK
OG0008467	LOC117592599|XP_034142376.1|DGUA	LOC6531048|XP_002091884.1|DYAK
OG0008468	LOC117581822|XP_034125156.1|DGUA	LOC6527362|XP_002088454.1|DYAK
OG0008469	LOC117582920|XP_034126912.1|DGUA	LOC6525799|XP_002101620.1|DYAK
OG0008470	LOC117578884|XP_034120570.1|DGUA	LOC6532085|XP_002092862.2|DYAK
OG0008472	LOC117592540|XP_034142302.1|DGUA	LOC6531640|XP_039227841.1|DYAK
OG0008473	LOC117591030|XP_034140016.1|DGUA	LOC6524961|XP_002100801.2|DYAK
OG0008474	LOC117586722|XP_034132906.1|DGUA	LOC6537036|XP_002097603.3|DYAK
OG0008475	LOC117587892|XP_034134760.1|DGUA	LOC6527469|XP_002088560.1|DYAK
OG0008476	LOC117586669|XP_034132808.1|DGUA	LOC6537223|XP_002097781.1|DYAK
OG0008477	LOC117584877|XP_034129919.1|DGUA	LOC6529974|XP_015052030.1|DYAK
OG0008478	LOC117585066|XP_034130219.1|DGUA	LOC6538589|XP_002099111.2|DYAK
OG0008479	LOC117586829|XP_034133041.1|DGUA	LOC6530680|XP_002091575.1|DYAK
OG0008480	LOC117591246|XP_034140316.1|DGUA	LOC6534516|XP_015050673.2|DYAK
OG0008481	LOC117581616|XP_034124869.1|DGUA	LOC6524028|XP_002099900.1|DYAK
OG0008482	LOC117589444|XP_034137277.1|DGUA	LOC6534344|XP_002095024.2|DYAK
