Orthogroup	DGUA.longest_only	DBUS.longest_only
OG0007582	LOC117585929|XP_034131586.1|DGUA	LOC108601894|XP_017845357.1|DBUS
OG0007583	LOC117584631|XP_034129550.1|DGUA	LOC108595657|XP_017836423.1|DBUS
OG0007584	LOC117581487|XP_034124621.1|DGUA	LOC117134953|XP_033150467.1|DBUS
OG0007585	LOC117587484|XP_034134112.1|DGUA	LOC108599452|XP_017841774.2|DBUS
OG0007586	LOC117588176|XP_034135182.1|DGUA	LOC108607580|XP_017853965.1|DBUS
OG0007587	LOC117586364|XP_034132315.1|DGUA	LOC108597394|XP_017839419.1|DBUS
OG0007588	LOC117587579|XP_034134302.1|DGUA	LOC108607955|XP_017854572.2|DBUS
OG0007589	LOC117590522|XP_034139130.1|DGUA	LOC108606743|XP_017852630.1|DBUS
OG0007590	LOC117579930|XP_034121974.1|DGUA	LOC108600425|XP_017843481.1|DBUS
OG0007591	LOC117592027|XP_034141377.1|DGUA	LOC108596702|XP_017838214.2|DBUS
OG0007592	LOC117578788|XP_034120400.1|DGUA	LOC108595385|XP_017836099.1|DBUS
OG0007593	LOC117581331|XP_034124336.1|DGUA	LOC108605511|XP_017850750.1|DBUS
OG0007594	LOC117592028|XP_034141378.1|DGUA	LOC108595201|XP_017835878.1|DBUS
OG0007595	LOC117590670|XP_034139435.1|DGUA	LOC108595421|XP_017836138.1|DBUS
OG0007596	LOC117586819|XP_034132989.1|DGUA	LOC108599150|XP_017841427.1|DBUS
OG0007597	LOC117579035|XP_034120612.1|DGUA	LOC108599675|XP_017842154.2|DBUS
OG0007598	LOC117592671|XP_034142522.1|DGUA	LOC108597151|XP_017839039.1|DBUS
OG0007599	LOC117579428|XP_034121201.1|DGUA	LOC108598876|XP_017841125.1|DBUS
OG0007600	LOC117579643|XP_034121514.1|DGUA	LOC108600538|XP_017843679.1|DBUS
OG0007601	LOC117591235|XP_034140300.1|DGUA	LOC108599072|XP_017841344.1|DBUS
OG0007602	LOC117579156|XP_034120806.1|DGUA	LOC108599258|XP_017841543.1|DBUS
OG0007603	LOC117579150|XP_034120799.1|DGUA	LOC108601035|XP_017844403.1|DBUS
OG0007604	LOC117587436|XP_034134006.1|DGUA	LOC108600960|XP_017844303.1|DBUS
OG0007605	LOC117580231|XP_034122538.1|DGUA	LOC108599826|XP_017842419.1|DBUS
OG0007606	LOC117580397|XP_034122830.1|DGUA	LOC108599829|XP_017842425.1|DBUS
OG0007607	LOC117582948|XP_034126948.1|DGUA	LOC108604292|XP_017849193.1|DBUS
OG0007608	LOC117580122|XP_034122307.1|DGUA	LOC108599952|XP_017842692.1|DBUS
OG0007609	LOC117590215|XP_034138567.1|DGUA	LOC108606694|XP_017852550.1|DBUS
OG0007610	LOC117592273|XP_034141825.1|DGUA	LOC108595127|XP_017839954.1|DBUS
OG0007611	LOC117590664|XP_034139411.1|DGUA	LOC108607377|XP_017853588.1|DBUS
OG0007612	LOC117578683|XP_034120202.1|DGUA	LOC108597332|XP_017839316.2|DBUS
OG0007613	LOC117592574|XP_034142350.1|DGUA	LOC108597718|XP_017839898.1|DBUS
OG0007614	LOC117579738|XP_034121641.1|DGUA	LOC108600767|XP_017844017.1|DBUS
OG0007615	LOC117580030|XP_034122148.1|DGUA	LOC108600114|XP_017842975.1|DBUS
OG0007616	LOC117582707|XP_034126517.1|DGUA	LOC108601984|XP_017845468.1|DBUS
OG0007617	LOC117587022|XP_034133327.1|DGUA	LOC108600867|XP_017844166.1|DBUS
OG0007618	LOC117579298|XP_034120996.1|DGUA	LOC108600351|XP_017843364.1|DBUS
OG0007619	LOC117580107|XP_034122269.1|DGUA	LOC108600320|XP_017843311.1|DBUS
OG0007620	LOC117580292|XP_034122658.1|DGUA	LOC108598378|XP_033149459.1|DBUS
OG0007621	LOC117578783|XP_034120384.1|DGUA	LOC108596988|XP_017838742.1|DBUS
OG0007622	LOC117580278|XP_034122623.1|DGUA	LOC108599620|XP_017842068.2|DBUS
OG0007623	LOC117587217|XP_034133663.1|DGUA	LOC108599795|XP_017842348.2|DBUS
OG0007624	LOC117579836|XP_034121825.1|DGUA	LOC108599234|XP_017841521.2|DBUS
OG0007625	LOC117579126|XP_034120752.1|DGUA	LOC108600339|XP_017843345.2|DBUS
OG0007626	LOC117589243|XP_034136899.1|DGUA	LOC108600163|XP_017843053.1|DBUS
OG0007627	LOC117589197|XP_034136815.1|DGUA	LOC108600161|XP_017843052.1|DBUS
OG0007628	LOC117590651|XP_034139383.1|DGUA	LOC108607349|XP_017853523.1|DBUS
OG0007629	LOC117586926|XP_034133176.1|DGUA	LOC108599965|XP_017842707.2|DBUS
OG0007630	LOC117586151|XP_034131940.1|DGUA	LOC108601487|XP_017844874.1|DBUS
OG0007631	LOC117583586|XP_034127865.1|DGUA	LOC108603635|XP_017848084.1|DBUS
OG0007632	LOC117587442|XP_034134016.1|DGUA	LOC108598832|XP_017841074.1|DBUS
OG0007633	LOC117582031|XP_034125453.1|DGUA	LOC108607796|XP_017854325.1|DBUS
OG0007634	LOC117583640|XP_034127979.1|DGUA	LOC108601865|XP_017845312.1|DBUS
OG0007635	LOC117587721|XP_034134520.1|DGUA	LOC108608459|XP_017855332.2|DBUS
OG0007636	LOC117579046|XP_034120632.1|DGUA	LOC108600224|XP_017843136.1|DBUS
OG0007637	LOC117588168|XP_034135170.1|DGUA	LOC108600815|XP_017844093.2|DBUS
OG0007638	LOC117588624|XP_034135935.1|DGUA	LOC108594760|XP_033149183.1|DBUS
OG0007639	LOC117590914|XP_034139837.1|DGUA	LOC108606216|XP_017851596.1|DBUS
OG0007640	LOC117578832|XP_034120486.1|DGUA	LOC108596412|XP_017837609.1|DBUS
OG0007641	LOC117586598|XP_034132669.1|DGUA	LOC108602423|XP_017846027.1|DBUS, LOC108602472|XP_017846085.1|DBUS, LOC108603380|XP_017847639.1|DBUS
OG0007642	LOC117592115|XP_034141544.1|DGUA	LOC108596691|XP_017838200.1|DBUS
OG0007643	LOC117585906|XP_034131554.1|DGUA	LOC108603260|XP_017847400.1|DBUS
OG0007644	LOC117583665|XP_034128024.1|DGUA	LOC108604311|XP_017849222.1|DBUS
OG0007645	LOC117584979|XP_034130075.1|DGUA	LOC108602506|XP_017846122.1|DBUS
OG0007646	LOC117584240|XP_034128927.1|DGUA	LOC108603859|XP_017848546.1|DBUS, LOC108600499|XP_017843626.2|DBUS
OG0007647	LOC117588037|XP_034134974.1|DGUA	LOC108607916|XP_033150899.1|DBUS
OG0007648	LOC117578858|XP_034120539.1|DGUA	LOC108597654|XP_017839798.1|DBUS
OG0007649	LOC117580289|XP_034122654.1|DGUA	LOC108600887|XP_017844196.2|DBUS
OG0007650	LOC117592660|XP_034142496.1|DGUA	LOC108595870|XP_017836651.1|DBUS
OG0007651	LOC117590966|XP_034139915.1|DGUA	LOC108607202|XP_017853354.1|DBUS
OG0007652	LOC117580270|XP_034122607.1|DGUA	LOC108596041|XP_017836911.1|DBUS
OG0007653	LOC117579287|XP_034120979.1|DGUA	LOC108598200|XP_033149624.1|DBUS
OG0007654	LOC117579181|XP_034120842.1|DGUA	LOC108600054|XP_017842890.1|DBUS
OG0007655	LOC117580872|XP_034123513.1|DGUA, LOC117581480|XP_034124613.1|DGUA	LOC108594655|XP_033148966.1|DBUS, LOC108598866|XP_017841113.2|DBUS
OG0007656	LOC117585106|XP_034130276.1|DGUA	LOC108603489|XP_017847830.1|DBUS
OG0007658	LOC117592339|XP_034141924.1|DGUA	LOC108596599|XP_017838017.1|DBUS
OG0007659	LOC117592281|XP_034141835.1|DGUA	LOC108595960|XP_017836736.1|DBUS
OG0007659	LOC117592283|XP_034141837.1|DGUA	LOC108597755|XP_017839953.1|DBUS
OG0007660	LOC117585523|XP_034130922.1|DGUA	LOC108601483|XP_017844870.1|DBUS, LOC108602495|XP_017846111.1|DBUS
OG0007664	LOC117589548|XP_034137444.1|DGUA	LOC108602241|XP_017845779.1|DBUS
OG0007665	LOC117588305|XP_034135382.1|DGUA	LOC108605032|XP_033150285.1|DBUS
OG0007666	LOC117588351|XP_034135454.1|DGUA	LOC108607128|XP_017853255.1|DBUS
OG0007667	LOC117581592|XP_034124838.1|DGUA	LOC108606394|XP_017851961.1|DBUS
OG0007669	LOC117581446|XP_034124546.1|DGUA	LOC108606382|XP_017851932.1|DBUS
OG0007670	LOC117581445|XP_034124545.1|DGUA	LOC108606381|XP_033150463.1|DBUS
OG0007671	LOC117590313|XP_034138692.1|DGUA	LOC108605284|XP_017850421.1|DBUS
OG0007672	LOC117588344|XP_034135445.1|DGUA	LOC108607101|XP_017853216.1|DBUS
OG0007673	LOC117582844|XP_034126789.1|DGUA	LOC108602162|XP_017845684.1|DBUS
OG0007674	LOC117588475|XP_034135657.1|DGUA	LOC108606532|XP_017852195.1|DBUS
OG0007675	LOC117581560|XP_034124782.1|DGUA	LOC108606811|XP_017852773.1|DBUS
OG0007676	LOC117588566|XP_034135847.1|DGUA	LOC108606353|XP_017851890.1|DBUS
OG0007677	LOC117581163|XP_034123996.1|DGUA	LOC108606574|XP_017852283.1|DBUS
OG0007678	LOC117588410|XP_034135567.1|DGUA	LOC108604927|XP_017849986.1|DBUS
OG0007679	LOC117590964|XP_034139910.1|DGUA	LOC108605547|XP_017850794.1|DBUS
OG0007680	LOC117584579|XP_034129446.1|DGUA	LOC108608427|XP_017855284.1|DBUS
OG0007681	LOC117585357|XP_034130694.1|DGUA	LOC108602973|XP_033149925.1|DBUS
OG0007682	LOC117588312|XP_034135394.1|DGUA	LOC108606387|XP_033150298.1|DBUS
OG0007683	LOC117590909|XP_034139831.1|DGUA	LOC108606214|XP_017851593.1|DBUS
OG0007684	LOC117590850|XP_034139738.1|DGUA	LOC108605945|XP_017851255.1|DBUS
OG0007685	LOC117588540|XP_034135800.1|DGUA	LOC108606538|XP_017852215.1|DBUS
OG0007686	LOC117590349|XP_034138773.1|DGUA	LOC108606554|XP_017852244.1|DBUS
OG0007687	LOC117580817|XP_034123427.1|DGUA	LOC108606894|XP_017852910.1|DBUS
OG0007688	LOC117585600|XP_034131036.1|DGUA	LOC108604059|XP_017848811.1|DBUS
OG0007689	LOC117588511|XP_034135723.1|DGUA	LOC108607270|XP_017853452.1|DBUS
OG0007690	LOC117588274|XP_034135327.1|DGUA	LOC108606307|XP_017851789.1|DBUS
OG0007691	LOC117583692|XP_034128060.1|DGUA	LOC108602770|XP_017846431.1|DBUS
OG0007692	LOC117588440|XP_034135613.1|DGUA	LOC108606461|XP_017852067.1|DBUS
OG0007693	LOC117590324|XP_034138707.1|DGUA	LOC108606300|XP_017851776.1|DBUS
OG0007694	LOC117591228|XP_034140293.1|DGUA	LOC108598930|XP_017841184.1|DBUS
OG0007695	LOC117580620|XP_034123089.1|DGUA	LOC108606846|XP_017852831.1|DBUS
OG0007696	LOC117579555|XP_034121365.1|DGUA	LOC108598744|XP_017840967.1|DBUS
OG0007697	LOC117579546|XP_034121353.1|DGUA	LOC108600281|XP_017843238.1|DBUS
OG0007698	LOC117590939|XP_034139872.1|DGUA	LOC108606660|XP_033150472.1|DBUS
OG0007699	LOC117581270|XP_034124172.1|DGUA	LOC108605848|XP_017851145.1|DBUS
OG0007700	LOC117580879|XP_034123520.1|DGUA	LOC108606885|XP_017852899.1|DBUS
OG0007701	LOC117581090|XP_034123867.1|DGUA	LOC108605058|XP_017850115.1|DBUS
OG0007702	LOC117581081|XP_034123855.1|DGUA	LOC108605256|XP_017850368.1|DBUS
OG0007703	LOC117590992|XP_034139961.1|DGUA	LOC108605211|XP_017850307.1|DBUS
OG0007704	LOC117583540|XP_034127787.1|DGUA	LOC108601908|XP_017845374.1|DBUS
OG0007705	LOC117580629|XP_034123102.1|DGUA	LOC108606447|XP_017852050.1|DBUS
OG0007706	LOC117580720|XP_034123275.1|DGUA	LOC108605714|XP_017850997.1|DBUS
OG0007707	LOC117590453|XP_034138964.1|DGUA	LOC108606377|XP_033150294.1|DBUS
OG0007708	LOC117580924|XP_034123579.1|DGUA	LOC108606599|XP_017852344.1|DBUS
OG0007709	LOC117580985|XP_034123671.1|DGUA	LOC108605510|XP_017850749.1|DBUS
OG0007710	LOC117590350|XP_034138776.1|DGUA	LOC108607052|XP_017853153.1|DBUS
OG0007711	LOC117580833|XP_034123462.1|DGUA	LOC108606712|XP_017852579.1|DBUS
OG0007712	LOC117581549|XP_034124758.1|DGUA	LOC108605616|XP_033150348.1|DBUS
OG0007713	LOC117590506|XP_034139059.1|DGUA	LOC108606195|XP_033150364.1|DBUS
OG0007714	LOC117581285|XP_034124200.1|DGUA	LOC108604912|XP_017849971.1|DBUS
OG0007715	LOC117588535|XP_034135785.1|DGUA	LOC108606612|XP_017852371.1|DBUS
OG0007716	LOC117580699|XP_034123230.1|DGUA	LOC108606476|XP_017852092.1|DBUS
OG0007717	LOC117583035|XP_034127084.1|DGUA	LOC108603828|XP_017848451.1|DBUS
OG0007718	LOC117581202|XP_034124065.1|DGUA	LOC108607074|XP_017853182.1|DBUS
OG0007719	LOC117581468|XP_034124580.1|DGUA	LOC108607006|XP_017853074.2|DBUS
OG0007720	LOC117581444|XP_034124543.1|DGUA	LOC108605363|XP_017850521.1|DBUS
OG0007721	LOC117581291|XP_034124215.1|DGUA	LOC108606786|XP_017852709.1|DBUS
OG0007722	LOC117580865|XP_034123505.1|DGUA	LOC108604958|XP_017850017.1|DBUS
OG0007723	LOC117580777|XP_034123364.1|DGUA	LOC108606063|XP_017851399.1|DBUS
OG0007724	LOC117582275|XP_034125794.1|DGUA	LOC108594519|XP_017835212.2|DBUS
OG0007725	LOC117588514|XP_034135731.1|DGUA	LOC108606217|XP_017851597.1|DBUS
OG0007726	LOC117581100|XP_034123882.1|DGUA	LOC108605057|XP_017850114.1|DBUS
OG0007727	LOC117580973|XP_034123657.1|DGUA	LOC108607180|XP_017853324.1|DBUS
OG0007728	LOC117581433|XP_034124496.1|DGUA	LOC108606423|XP_017852016.1|DBUS
OG0007729	LOC117581098|XP_034123878.1|DGUA	LOC108605625|XP_017850897.1|DBUS
OG0007730	LOC117581191|XP_034124040.1|DGUA	LOC108607193|XP_033150362.1|DBUS
OG0007731	LOC117579799|XP_034121761.1|DGUA	LOC108600526|XP_017843660.1|DBUS
OG0007732	LOC117588269|XP_034135314.1|DGUA	LOC108605583|XP_017850843.1|DBUS
OG0007733	LOC117591017|XP_034139994.1|DGUA	LOC108606715|XP_017852581.1|DBUS
OG0007734	LOC117588445|XP_034135619.1|DGUA	LOC108605542|XP_017850783.1|DBUS
OG0007735	LOC117591495|XP_034140677.1|DGUA	LOC108606969|XP_017853021.1|DBUS
OG0007736	LOC117588398|XP_034135542.1|DGUA	LOC108606289|XP_017851763.1|DBUS
OG0007737	LOC117589799|XP_034137898.1|DGUA	LOC108604635|XP_017849673.1|DBUS
OG0007738	LOC117583414|XP_034127595.1|DGUA	LOC108604178|XP_017849005.1|DBUS
OG0007739	LOC117581085|XP_034123861.1|DGUA	LOC108606494|XP_017852139.1|DBUS
OG0007740	LOC117590836|XP_034139717.1|DGUA	LOC108605300|XP_017850453.1|DBUS
OG0007741	LOC117590514|XP_034139096.1|DGUA	LOC108606254|XP_017851692.1|DBUS
OG0007742	LOC117590962|XP_034139905.1|DGUA	LOC108606672|XP_017852494.1|DBUS
OG0007743	LOC117585478|XP_034130861.1|DGUA	LOC108602816|XP_017846536.1|DBUS
OG0007744	LOC117588533|XP_034135782.1|DGUA	LOC108599482|XP_017841818.1|DBUS
OG0007745	LOC117589534|XP_034137419.1|DGUA	LOC108603286|XP_017847443.1|DBUS
OG0007746	LOC117585459|XP_034130840.1|DGUA	LOC108601704|XP_017845106.1|DBUS
OG0007747	LOC117580633|XP_034123112.1|DGUA	LOC108606428|XP_017852025.1|DBUS
OG0007748	LOC117588617|XP_034135919.1|DGUA	LOC108605380|XP_033150260.1|DBUS
OG0007749	LOC117580929|XP_034123600.1|DGUA	LOC108605210|XP_017850304.1|DBUS
OG0007750	LOC117583807|XP_034128278.1|DGUA	LOC108603547|XP_017847952.1|DBUS
OG0007751	LOC117582280|XP_034125803.1|DGUA	LOC108594328|XP_017834967.1|DBUS
OG0007753	LOC117581239|XP_034124116.1|DGUA	LOC108606638|XP_017852423.1|DBUS
OG0007754	LOC117588747|XP_034136116.1|DGUA	LOC108605493|XP_017850727.1|DBUS
OG0007755	LOC117588632|XP_034135953.1|DGUA	LOC108605958|XP_017851267.1|DBUS
OG0007756	LOC117581399|XP_034124433.1|DGUA	LOC108605407|XP_033150392.1|DBUS
OG0007757	LOC117591157|XP_034140166.1|DGUA	LOC108606550|XP_017852239.1|DBUS
OG0007758	LOC117591575|XP_034140779.1|DGUA	LOC108606016|XP_017851335.1|DBUS
OG0007759	LOC117583252|XP_034127369.1|DGUA	LOC108601730|XP_017845140.1|DBUS
OG0007760	LOC117580976|XP_034123661.1|DGUA	LOC108605948|XP_017851258.1|DBUS
OG0007761	LOC117588460|XP_034135639.1|DGUA	LOC108605451|XP_033150282.1|DBUS
OG0007762	LOC117588629|XP_034135945.1|DGUA	LOC108605450|XP_017850622.1|DBUS
OG0007763	LOC117582285|XP_034125813.1|DGUA	LOC108603577|XP_017848416.2|DBUS
OG0007764	LOC117581112|XP_034123909.1|DGUA	LOC108606950|XP_033150153.1|DBUS
OG0007765	LOC117581122|XP_034123938.1|DGUA	LOC108607049|XP_017853146.1|DBUS
OG0007766	LOC117589937|XP_034138112.1|DGUA	LOC108603203|XP_017847274.1|DBUS
OG0007767	LOC117590637|XP_034139356.1|DGUA	LOC108607328|XP_017853486.1|DBUS
OG0007768	LOC117581305|XP_034124239.1|DGUA	LOC108605728|XP_017851010.1|DBUS
OG0007769	LOC117588263|XP_034135289.1|DGUA	LOC108605883|XP_017851184.1|DBUS
OG0007770	LOC117588264|XP_034135290.1|DGUA	LOC108606633|XP_017852414.1|DBUS
OG0007771	LOC117591532|XP_034140715.1|DGUA	LOC108599216|XP_017841503.2|DBUS
OG0007772	LOC117591492|XP_034140670.1|DGUA	LOC108605149|XP_017850212.1|DBUS
OG0007773	LOC117587556|XP_034134256.1|DGUA	LOC108608400|XP_017855247.1|DBUS
OG0007774	LOC117579852|XP_034121849.1|DGUA	LOC108601163|XP_017844584.1|DBUS
OG0007775	LOC117590239|XP_034138602.1|DGUA	LOC108606628|XP_017852404.1|DBUS
OG0007776	LOC117588451|XP_034135628.1|DGUA	LOC108606838|XP_017852820.1|DBUS
OG0007777	LOC117581563|XP_034124787.1|DGUA	LOC108607035|XP_017853117.1|DBUS
OG0007778	LOC117581079|XP_034123853.1|DGUA	LOC108606987|XP_017853049.1|DBUS
OG0007779	LOC117589135|XP_034136711.1|DGUA	LOC108601057|XP_017844437.1|DBUS
OG0007780	LOC117590273|XP_034138649.1|DGUA	LOC108607257|XP_017853430.1|DBUS
OG0007781	LOC117581198|XP_034124049.1|DGUA	LOC108605200|XP_017850282.1|DBUS
OG0007782	LOC117580754|XP_034123339.1|DGUA	LOC108607260|XP_017853437.1|DBUS
OG0007783	LOC117590108|XP_034138347.1|DGUA, LOC117588792|XP_034136190.1|DGUA	LOC108606771|XP_017852673.1|DBUS
OG0007784	LOC117585722|XP_034131249.1|DGUA	LOC108604207|XP_017849057.1|DBUS
OG0007785	LOC117580666|XP_034123169.1|DGUA	LOC108607159|XP_033150357.1|DBUS
OG0007786	LOC117581942|XP_034125314.1|DGUA	LOC108599824|XP_017842422.1|DBUS
OG0007787	LOC117583623|XP_034127962.1|DGUA	LOC108601603|XP_017844991.1|DBUS
OG0007788	LOC117589873|XP_034138036.1|DGUA	LOC108603061|XP_017846986.1|DBUS
OG0007789	LOC117589645|XP_034137668.1|DGUA	LOC108604132|XP_017848928.1|DBUS
OG0007790	LOC117583359|XP_034127519.1|DGUA	LOC108601384|XP_033149911.1|DBUS
OG0007791	LOC117583361|XP_034127530.1|DGUA	LOC108603395|XP_017847663.1|DBUS
OG0007792	LOC117581605|XP_034124857.1|DGUA	LOC108605793|XP_017851084.1|DBUS
OG0007793	LOC117586564|XP_034132614.1|DGUA	LOC108603098|XP_017847083.1|DBUS
OG0007794	LOC117591512|XP_034140696.1|DGUA	LOC108606608|XP_017852365.1|DBUS
OG0007795	LOC117581258|XP_034124156.1|DGUA	LOC108606920|XP_017852950.1|DBUS
OG0007797	LOC117591463|XP_034140635.1|DGUA	LOC108604102|XP_017848871.1|DBUS
OG0007799	LOC117589681|XP_034137726.1|DGUA	LOC108602131|XP_017845647.1|DBUS
OG0007800	LOC117583432|XP_034127622.1|DGUA	LOC108601879|XP_017845340.1|DBUS
OG0007801	LOC117585302|XP_034130622.1|DGUA	LOC117134665|XP_033148958.1|DBUS
OG0007802	LOC117583772|XP_034128216.1|DGUA	LOC108603706|XP_017848235.1|DBUS
OG0007803	LOC117583146|XP_034127226.1|DGUA	LOC108601267|XP_017844656.1|DBUS
OG0007804	LOC117591431|XP_034140583.1|DGUA	LOC108606489|XP_017852119.1|DBUS
OG0007805	LOC117591444|XP_034140600.1|DGUA	LOC108606491|XP_017852123.1|DBUS
OG0007806	LOC117591443|XP_034140599.1|DGUA	LOC108605646|XP_017850918.1|DBUS
OG0007808	LOC117585670|XP_034131158.1|DGUA	LOC108601858|XP_017845299.1|DBUS
OG0007809	LOC117581440|XP_034124535.1|DGUA	LOC108606222|XP_017851608.1|DBUS
OG0007810	LOC117587798|XP_034134634.1|DGUA	LOC108608402|XP_033150738.1|DBUS
OG0007811	LOC117589558|XP_034137461.1|DGUA	LOC108603231|XP_017847335.1|DBUS
OG0007812	LOC117590221|XP_034138579.1|DGUA	LOC108606000|XP_017851311.1|DBUS
OG0007813	LOC117582886|XP_034126855.1|DGUA	LOC108603803|XP_017848390.1|DBUS
OG0007814	LOC117581236|XP_034124113.1|DGUA	LOC108605518|XP_017850756.1|DBUS
OG0007815	LOC117590258|XP_034138635.1|DGUA	LOC108607105|XP_017853222.1|DBUS
OG0007816	LOC117589185|XP_034136799.1|DGUA	LOC108598945|XP_017841204.2|DBUS
OG0007818	LOC117585149|XP_034130370.1|DGUA	LOC108604515|XP_017849508.1|DBUS
OG0007819	LOC117591411|XP_034140555.1|DGUA	LOC108606803|XP_017852762.1|DBUS
OG0007820	LOC117582963|XP_034126967.1|DGUA	LOC108604134|XP_017848929.1|DBUS
OG0007821	LOC117591459|XP_034140624.1|DGUA	LOC108602092|XP_017845605.1|DBUS
OG0007822	LOC117591458|XP_034140620.1|DGUA	LOC108602091|XP_017845604.1|DBUS
OG0007823	LOC117591461|XP_034140628.1|DGUA	LOC108604530|XP_017849532.1|DBUS
OG0007824	LOC117585565|XP_034130988.1|DGUA	LOC108602987|XP_017846866.1|DBUS
OG0007826	LOC117583376|XP_034127550.1|DGUA	LOC108602343|XP_017845927.1|DBUS
OG0007827	LOC117581627|XP_034124886.1|DGUA	LOC108605442|XP_017850614.1|DBUS
OG0007828	LOC117586896|XP_034133131.1|DGUA	LOC108599183|XP_017841465.1|DBUS
OG0007829	LOC117590192|XP_034138511.1|DGUA	LOC108603295|XP_017847455.1|DBUS
OG0007830	LOC117589946|XP_034138128.1|DGUA	LOC108601359|XP_017844747.1|DBUS
OG0007831	LOC117580800|XP_034123390.1|DGUA	LOC108607196|XP_017853346.1|DBUS
OG0007832	LOC117581294|XP_034124222.1|DGUA	LOC108606682|XP_017852520.1|DBUS
OG0007833	LOC117591175|XP_034140190.1|DGUA	LOC108605268|XP_017850384.1|DBUS
OG0007834	LOC117585181|XP_034130415.1|DGUA	LOC108601911|XP_017845378.1|DBUS
OG0007836	LOC117583575|XP_034127845.1|DGUA	LOC108602759|XP_017846419.1|DBUS
OG0007837	LOC117582833|XP_034126779.1|DGUA	LOC108601460|XP_017844847.1|DBUS
OG0007838	LOC117582912|XP_034126897.1|DGUA	LOC108602421|XP_017846024.1|DBUS
OG0007839	LOC117590263|XP_034138640.1|DGUA	LOC108606062|XP_017851398.1|DBUS
OG0007840	LOC117583630|XP_034127969.1|DGUA	LOC108601863|XP_017845309.1|DBUS
OG0007841	LOC117585375|XP_034130713.1|DGUA	LOC108602353|XP_017845941.1|DBUS
OG0007842	LOC117583661|XP_034128014.1|DGUA	LOC108603614|XP_017848052.1|DBUS
OG0007843	LOC117583124|XP_034127207.1|DGUA	LOC108601501|XP_017844889.1|DBUS
OG0007844	LOC117592705|XP_034142564.1|DGUA	LOC108594751|XP_017835379.1|DBUS
OG0007845	LOC117589940|XP_034138117.1|DGUA	LOC108602079|XP_017845587.1|DBUS
OG0007846	LOC117591153|XP_034140159.1|DGUA	LOC108606549|XP_017852237.1|DBUS
OG0007847	LOC117585305|XP_034130625.1|DGUA	LOC108604801|XP_017849890.1|DBUS
OG0007848	LOC117585145|XP_034130366.1|DGUA	LOC108604695|XP_017849741.1|DBUS
OG0007849	LOC117589731|XP_034137797.1|DGUA	LOC108604472|XP_017849448.1|DBUS
OG0007850	LOC117589727|XP_034137790.1|DGUA	LOC108601862|XP_017845308.1|DBUS
OG0007851	LOC117583449|XP_034127639.1|DGUA	LOC108602579|XP_017846206.1|DBUS
OG0007852	LOC117583023|XP_034127065.1|DGUA	LOC108602450|XP_017846062.1|DBUS
OG0007853	LOC117583610|XP_034127939.1|DGUA	LOC108602171|XP_017845696.1|DBUS
OG0007854	LOC117585006|XP_034130136.1|DGUA	LOC108602185|XP_017845718.1|DBUS
OG0007855	LOC117583178|XP_034127269.1|DGUA	LOC108601424|XP_033149917.1|DBUS
OG0007856	LOC117585156|XP_034130380.1|DGUA	LOC108604696|XP_017849743.1|DBUS
OG0007858	LOC117581776|XP_034125090.1|DGUA	LOC108607539|XP_017853910.1|DBUS
OG0007859	LOC117581197|XP_034124048.1|DGUA	LOC108606988|XP_017853050.1|DBUS
OG0007860	LOC117585387|XP_034130727.1|DGUA	LOC108602056|XP_017845559.1|DBUS
OG0007861	LOC117585113|XP_034130285.1|DGUA	LOC108601468|XP_017844856.1|DBUS
OG0007863	LOC117584207|XP_034128867.1|DGUA	LOC108596662|XP_017838142.1|DBUS
OG0007864	LOC117584962|XP_034130047.1|DGUA	LOC108604159|XP_017848977.1|DBUS
OG0007865	LOC117580131|XP_034122315.1|DGUA	LOC108600378|XP_017843407.1|DBUS
OG0007866	LOC117589921|XP_034138095.1|DGUA	LOC108604217|XP_017849071.1|DBUS
OG0007867	LOC117583111|XP_034127183.1|DGUA	LOC108603318|XP_017847522.1|DBUS
OG0007868	LOC117583570|XP_034127837.1|DGUA	LOC108601420|XP_017844807.1|DBUS
OG0007869	LOC117581497|XP_034124637.1|DGUA	LOC108605549|XP_017850799.1|DBUS
OG0007870	LOC117586837|XP_034133019.1|DGUA	LOC108600359|XP_017843380.2|DBUS
OG0007871	LOC117580707|XP_034123253.1|DGUA	LOC108605084|XP_017850140.1|DBUS
OG0007872	LOC117580298|XP_034122672.1|DGUA	LOC108601168|XP_017844589.2|DBUS
OG0007873	LOC117580317|XP_034122703.1|DGUA	LOC108600405|XP_017843445.1|DBUS
OG0007874	LOC117581061|XP_034123823.1|DGUA	LOC108607276|XP_017853460.1|DBUS
OG0007875	LOC117592524|XP_034142268.1|DGUA	LOC108596840|XP_017838457.1|DBUS
OG0007876	LOC117581004|XP_034123702.1|DGUA	LOC108605560|XP_017850814.1|DBUS
OG0007877	LOC117581424|XP_034124483.1|DGUA	LOC108606648|XP_017852447.1|DBUS
OG0007878	LOC117592327|XP_034141904.1|DGUA	LOC108597761|XP_017839961.1|DBUS
OG0007879	LOC117586943|XP_034133200.1|DGUA	LOC108599844|XP_017842457.1|DBUS
OG0007880	LOC117580758|XP_034123344.1|DGUA	LOC108605932|XP_017851240.1|DBUS
OG0007881	LOC117587373|XP_034133912.1|DGUA	LOC108598517|XP_017840684.2|DBUS
OG0007882	LOC117587447|XP_034134027.1|DGUA	LOC108600940|XP_017844268.1|DBUS
