Orthogroup	DGUA.longest_only	DKIK.longest_only
OG0010838	LOC117579088|XP_034120690.1|DGUA	LOC108083048|XP_017034166.1|DKIK
OG0010839	LOC117587219|XP_034133671.1|DGUA	LOC108075017|XP_017022757.1|DKIK
OG0010840	LOC117587490|XP_034134152.1|DGUA	LOC108075240|XP_017023085.1|DKIK
OG0010842	LOC117578651|XP_034120159.1|DGUA	LOC108074959|XP_017022682.1|DKIK
OG0010843	LOC117578503|XP_034119929.1|DGUA	LOC108078422|XP_017027776.1|DKIK
OG0010844	LOC117589592|XP_034137549.1|DGUA	LOC108084111|XP_017035629.1|DKIK
OG0010847	LOC117590858|XP_034139748.1|DGUA	LOC108085940|XP_017038213.1|DKIK
OG0010848	LOC117581268|XP_034124169.1|DGUA	LOC108079163|XP_017028903.1|DKIK
OG0010849	LOC117590715|XP_034139508.1|DGUA	LOC108080228|XP_017030373.1|DKIK
OG0010850	LOC117591000|XP_034139973.1|DGUA	LOC108083612|XP_017034973.1|DKIK
OG0010851	LOC117588615|XP_034135915.1|DGUA	LOC108080016|XP_017030072.1|DKIK
OG0010853	LOC117580932|XP_034123603.1|DGUA	LOC108083368|XP_017034601.1|DKIK
OG0010854	LOC117588702|XP_034136042.1|DGUA	LOC108079139|XP_017028876.1|DKIK
OG0010855	LOC117590281|XP_034138658.1|DGUA	LOC108080010|XP_017030065.1|DKIK
OG0010856	LOC117580851|XP_034123488.1|DGUA	LOC108080074|XP_017030147.1|DKIK
OG0010858	LOC117581362|XP_034124385.1|DGUA	LOC108071223|XP_017017396.1|DKIK
OG0010859	LOC117583884|XP_034128429.1|DGUA	LOC108075332|XP_017023235.1|DKIK, LOC108085269|XP_017037309.1|DKIK
OG0010860	LOC117587873|XP_034134742.1|DGUA	LOC108072491|XP_017019147.1|DKIK
OG0010861	LOC117582324|XP_034125861.1|DGUA	LOC108077459|XP_017026272.1|DKIK
OG0010863	LOC117588111|XP_034135075.1|DGUA	LOC108082023|XP_017032780.1|DKIK
OG0010864	LOC117584564|XP_034129418.1|DGUA	LOC108077003|XP_017025567.1|DKIK
OG0010865	LOC117584386|XP_034129131.1|DGUA	LOC108086205|XP_017038555.1|DKIK
OG0010866	LOC117589331|XP_034137070.1|DGUA	LOC108075261|XP_017023115.1|DKIK
OG0010870	LOC117587157|XP_034133554.1|DGUA	LOC108074976|XP_017022698.1|DKIK
OG0010871	LOC117587168|XP_034133571.1|DGUA	LOC108075102|XP_017022873.1|DKIK
OG0010872	LOC117586990|XP_034133281.1|DGUA	LOC108071963|XP_017018428.1|DKIK
OG0010873	LOC117586980|XP_034133266.1|DGUA	LOC108078953|XP_017028594.1|DKIK
OG0010876	LOC117589064|XP_034136586.1|DGUA	LOC108078697|XP_017028138.1|DKIK
OG0010877	LOC117587004|XP_034133300.1|DGUA	LOC108071900|XP_017018319.1|DKIK
OG0010878	LOC117579936|XP_034121982.1|DGUA	LOC108072748|XP_017019506.1|DKIK
OG0010881	LOC117578657|XP_034120172.1|DGUA	LOC108078034|XP_017027084.1|DKIK
OG0010882	LOC117592298|XP_034141859.1|DGUA	LOC108076234|XP_017024467.1|DKIK
OG0010884	LOC117579725|XP_034121613.1|DGUA	LOC108085501|XP_017037610.1|DKIK
OG0010886	LOC117586620|XP_034132717.1|DGUA	LOC108072808|XP_017019590.1|DKIK
OG0010887	LOC117580380|XP_034122807.1|DGUA	LOC108072662|XP_017019386.1|DKIK
OG0010888	LOC117591893|XP_034141168.1|DGUA	LOC108078417|XP_017027770.1|DKIK
OG0010889	LOC117584619|XP_034129527.1|DGUA	LOC108072410|XP_017019003.1|DKIK
OG0010894	LOC117591835|XP_034141093.1|DGUA	LOC108085046|XP_017036998.1|DKIK
OG0010895	LOC117591844|XP_034141104.1|DGUA	LOC108085200|XP_017037198.1|DKIK
OG0010898	LOC117586354|XP_034132263.1|DGUA	LOC108080836|XP_017031229.1|DKIK
OG0010899	LOC117583468|XP_034127667.1|DGUA	LOC108085664|XP_017037843.1|DKIK
OG0010900	LOC117582971|XP_034126982.1|DGUA	LOC108084265|XP_017035910.1|DKIK
OG0010901	LOC117589672|XP_034137706.1|DGUA	LOC108073188|XP_017020189.1|DKIK
OG0010902	LOC117585191|XP_034130429.1|DGUA	LOC108074365|XP_017021879.1|DKIK
OG0010903	LOC117583083|XP_034127151.1|DGUA	LOC108082813|XP_017033864.1|DKIK
OG0010904	LOC117585300|XP_034130619.1|DGUA	LOC108081510|XP_017032218.1|DKIK
OG0010906	LOC117581944|XP_034125317.1|DGUA	LOC108082081|XP_017032865.1|DKIK, LOC108082083|XP_017032867.1|DKIK, LOC108082082|XP_017032866.1|DKIK, LOC108081966|XP_017032690.1|DKIK, LOC108073399|XP_017020480.1|DKIK
OG0010907	LOC117586125|XP_034131881.1|DGUA	LOC108084110|XP_017035625.1|DKIK
OG0010908	LOC117590167|XP_034138453.1|DGUA	LOC108072198|XP_017018746.1|DKIK
OG0010910	LOC117583174|XP_034127262.1|DGUA	LOC108080966|XP_017031369.1|DKIK
OG0010911	LOC117586280|XP_034132125.1|DGUA	LOC108080780|XP_017031135.1|DKIK
OG0010912	LOC117585979|XP_034131687.1|DGUA	LOC108084173|XP_017035750.1|DKIK
OG0010913	LOC117583700|XP_034128073.1|DGUA	LOC108084901|XP_017036784.1|DKIK
OG0010914	LOC117592095|XP_034141503.1|DGUA	LOC108076547|XP_017024948.1|DKIK
OG0010915	LOC117592064|XP_034141453.1|DGUA	LOC108076489|XP_017024868.1|DKIK
OG0010916	LOC117583863|XP_034128389.1|DGUA	LOC108078030|XP_017027079.1|DKIK
OG0010917	LOC117587180|XP_034133634.1|DGUA	LOC108072909|XP_017019723.1|DKIK
OG0010918	LOC117587760|XP_034134583.1|DGUA	LOC108076396|XP_017024725.1|DKIK, LOC108083045|XP_017034163.1|DKIK
OG0010919	LOC117581751|XP_034125039.1|DGUA	LOC108074502|XP_017022066.1|DKIK
OG0010921	LOC117587839|XP_034134694.1|DGUA	LOC108082853|XP_017033918.1|DKIK
OG0010922	LOC117582371|XP_034125922.1|DGUA	LOC108074408|XP_017021925.1|DKIK
OG0010923	LOC117581569|XP_034124804.1|DGUA	LOC108083834|XP_017035300.1|DKIK
OG0010924	LOC117584472|XP_034129287.1|DGUA	LOC108077322|XP_017026099.1|DKIK
OG0010925	LOC117589425|XP_034137251.1|DGUA	LOC108072674|XP_017019401.1|DKIK
OG0010926	LOC117579038|XP_034120623.1|DGUA	LOC108075199|XP_017023024.1|DKIK, LOC108075169|XP_017022965.1|DKIK
OG0010927	LOC117588870|XP_034136268.1|DGUA	LOC108079798|XP_017029766.1|DKIK
OG0010928	LOC117587355|XP_034133887.1|DGUA	LOC108071618|XP_017017889.1|DKIK
OG0010929	LOC117587828|XP_034134679.1|DGUA	LOC108072618|XP_017019334.1|DKIK
OG0010931	LOC117587733|XP_034134542.1|DGUA	LOC108072506|XP_017019167.1|DKIK
OG0010932	LOC117590898|XP_034139820.1|DGUA	LOC108074608|XP_017022217.1|DKIK
OG0010933	LOC117582003|XP_034125389.1|DGUA	LOC108081996|XP_017032729.1|DKIK
OG0010934	LOC117588013|XP_034134932.1|DGUA	LOC108082096|XP_017032880.1|DKIK
OG0010935	LOC117587633|XP_034134391.1|DGUA	LOC108075802|XP_017023863.1|DKIK
OG0010936	LOC117584091|XP_034128730.1|DGUA	LOC108080957|XP_017031361.1|DKIK
OG0010937	LOC117583957|XP_034128550.1|DGUA	LOC108076847|XP_017025365.1|DKIK, LOC108076848|XP_017025366.1|DKIK, LOC108076849|XP_017025368.1|DKIK
OG0010946	LOC117585898|XP_034131545.1|DGUA	LOC108080874|XP_017031266.1|DKIK
OG0010957	LOC117584965|XP_034130054.1|DGUA	LOC108084935|XP_017036822.1|DKIK
OG0010962	LOC117587533|XP_034134229.1|DGUA	LOC108077762|XP_017026737.1|DKIK
OG0010963	LOC117591148|XP_034140149.1|DGUA	LOC108072594|XP_017019296.1|DKIK
OG0010964	LOC117587661|XP_034134442.1|DGUA	LOC108082817|XP_017033865.1|DKIK
OG0010965	LOC117588474|XP_034135661.1|DGUA	LOC108076126|XP_017024343.1|DKIK
OG0010966	LOC117579774|XP_034121721.1|DGUA	LOC108085495|XP_017037604.1|DKIK, LOC108080584|XP_017030878.1|DKIK
OG0010967	LOC117590439|XP_034138950.1|DGUA	LOC108080012|XP_017030067.1|DKIK
OG0010968	LOC117588916|XP_034136380.1|DGUA	LOC108075058|XP_017022828.1|DKIK
OG0010969	LOC117585399|XP_034130754.1|DGUA	LOC108073337|XP_017020390.1|DKIK
OG0010972	LOC117586445|XP_034132376.1|DGUA	LOC108084332|XP_017035982.1|DKIK
OG0010974	LOC117580052|XP_034122180.1|DGUA	LOC108077490|XP_017026302.1|DKIK
OG0010975	LOC117583516|XP_034127752.1|DGUA	LOC108075477|XP_017023420.1|DKIK
OG0010977	LOC117584997|XP_034130116.1|DGUA	LOC108071425|XP_017017664.1|DKIK
OG0010978	LOC117590936|XP_034139868.1|DGUA	LOC108079923|XP_017029946.1|DKIK
OG0010979	LOC117591028|XP_034140014.1|DGUA	LOC108079316|XP_017029099.1|DKIK
OG0010981	LOC117590781|XP_034139622.1|DGUA	LOC108075975|XP_017024116.1|DKIK
OG0010982	LOC117590532|XP_034139141.1|DGUA	LOC108081371|XP_017032013.1|DKIK
OG0010985	LOC117585865|XP_034131516.1|DGUA	LOC108085426|XP_017037504.1|DKIK
OG0010987	LOC117591385|XP_034140519.1|DGUA	LOC108076042|XP_017024190.1|DKIK
OG0010988	LOC117581274|XP_034124176.1|DGUA	LOC108074933|XP_017022650.1|DKIK
OG0010989	LOC117583518|XP_034127753.1|DGUA	LOC108075378|XP_017023278.1|DKIK
OG0010990	LOC117587652|XP_034134433.1|DGUA	LOC108082703|XP_017033700.1|DKIK
OG0010991	LOC117587724|XP_034134533.1|DGUA	LOC108075830|XP_017023890.1|DKIK
OG0010993	LOC117582186|XP_034125680.1|DGUA	LOC108074482|XP_017022044.1|DKIK
OG0010996	LOC117579347|XP_034121064.1|DGUA	LOC108075123|XP_017022894.1|DKIK
OG0010997	LOC117580579|XP_034123075.1|DGUA	LOC108078573|XP_017027982.1|DKIK
OG0010998	LOC117579062|XP_034120657.1|DGUA	LOC108078825|XP_017028401.1|DKIK
OG0010999	LOC117588958|XP_034136436.1|DGUA	LOC108078677|XP_017028099.1|DKIK
OG0011002	LOC117591274|XP_034140364.1|DGUA	LOC108082982|XP_017034093.1|DKIK
OG0011004	LOC117591975|XP_034141301.1|DGUA	LOC108076560|XP_017024960.1|DKIK
OG0011005	LOC117583562|XP_034127825.1|DGUA	LOC108074662|XP_017022269.1|DKIK
OG0011006	LOC117588239|XP_034135284.1|DGUA	LOC108078023|XP_017027073.1|DKIK
OG0011007	LOC117592559|XP_034142325.1|DGUA	LOC108070620|XP_017016674.1|DKIK
OG0011009	LOC117583759|XP_034128181.1|DGUA	LOC108073374|XP_017020436.1|DKIK
OG0011010	LOC117586254|XP_034132086.1|DGUA	LOC108070671|XP_017016734.1|DKIK
OG0011011	LOC117582921|XP_034126909.1|DGUA	LOC108075376|XP_017023276.1|DKIK
OG0011013	LOC117584937|XP_034129988.1|DGUA	LOC108077818|XP_017026829.1|DKIK
OG0011016	LOC117579255|XP_034120933.1|DGUA	LOC108075117|XP_017022889.1|DKIK
OG0011017	LOC117583594|XP_034127875.1|DGUA	LOC108084031|XP_017035534.1|DKIK
OG0011018	LOC117589884|XP_034138046.1|DGUA	LOC108074068|XP_017021429.1|DKIK
OG0011019	LOC117589692|XP_034137743.1|DGUA	LOC108074063|XP_017021423.1|DKIK
OG0011020	LOC117586119|XP_034131873.1|DGUA	LOC108085402|XP_017037460.1|DKIK, LOC108085406|XP_017037463.1|DKIK
OG0011021	LOC117586244|XP_034132073.1|DGUA	LOC108080995|XP_017031410.1|DKIK
OG0011023	LOC117583069|XP_034127133.1|DGUA	LOC108073573|XP_017020749.1|DKIK
OG0011024	LOC117585237|XP_034130528.1|DGUA	LOC108079927|XP_017029951.1|DKIK, LOC108084897|XP_017036782.1|DKIK
OG0011025	LOC117589635|XP_034137616.1|DGUA	LOC108084931|XP_017036817.1|DKIK, LOC108077645|XP_017026551.1|DKIK
OG0011027	LOC117583733|XP_034128141.1|DGUA	LOC108084906|XP_017036791.1|DKIK
OG0011029	LOC117579406|XP_034121179.1|DGUA	LOC108076318|XP_017024590.1|DKIK, LOC108076317|XP_017024589.1|DKIK
OG0011030	LOC117592074|XP_034141472.1|DGUA	LOC108082344|XP_017033167.1|DKIK
OG0011031	LOC117592323|XP_034141893.1|DGUA	LOC108078296|XP_017027562.1|DKIK
OG0011032	LOC117590882|XP_034139805.1|DGUA	LOC108076528|XP_017024929.1|DKIK
OG0011033	LOC117578721|XP_034120264.1|DGUA	LOC108072195|XP_017018743.1|DKIK
OG0011034	LOC117590297|XP_034138678.1|DGUA	LOC108082313|XP_017033133.1|DKIK
OG0011035	LOC117583908|XP_034128477.1|DGUA	LOC108076383|XP_017024699.1|DKIK
OG0011037	LOC117582337|XP_034125880.1|DGUA	LOC108074399|XP_017021915.1|DKIK
OG0011038	LOC117582067|XP_034125514.1|DGUA	LOC108081980|XP_017032705.1|DKIK
OG0011039	LOC117582669|XP_034126492.1|DGUA	LOC108081978|XP_017032704.1|DKIK
OG0011040	LOC117581976|XP_034125353.1|DGUA	LOC108081992|XP_017032723.1|DKIK
OG0011041	LOC117582296|XP_034125825.1|DGUA	LOC108082698|XP_017033693.1|DKIK
OG0011043	LOC117584127|XP_034128770.1|DGUA	LOC108075880|XP_017023974.1|DKIK
OG0011045	LOC117590438|XP_034138949.1|DGUA	LOC108080011|XP_017030066.1|DKIK
OG0011047	LOC117581047|XP_034123773.1|DGUA	LOC108079195|XP_017028946.1|DKIK
OG0011048	LOC117585008|XP_034130138.1|DGUA	LOC108080033|XP_017030099.1|DKIK
OG0011050	LOC117581645|XP_034124910.1|DGUA	LOC108083842|XP_017035310.1|DKIK
OG0011052	LOC117579696|XP_034121577.1|DGUA	LOC108073843|XP_017021113.1|DKIK
OG0011053	LOC117589301|XP_034136985.1|DGUA	LOC108079703|XP_017029598.1|DKIK
OG0011054	LOC117589277|XP_034136958.1|DGUA	LOC108079019|XP_017028687.1|DKIK
OG0011055	LOC117580232|XP_034122545.1|DGUA, LOC117581151|XP_034123974.1|DGUA	LOC108084758|XP_017036562.1|DKIK
OG0011056	LOC117582040|XP_034125473.1|DGUA	LOC108072507|XP_017019168.1|DKIK
OG0011057	LOC117592624|XP_034142450.1|DGUA	LOC108085083|XP_017037045.1|DKIK
OG0011058	LOC117583920|XP_034128490.1|DGUA	LOC108075904|XP_017024018.1|DKIK
OG0011061	LOC117583690|XP_034128058.1|DGUA	LOC108077838|XP_017026852.1|DKIK
OG0011062	LOC117589094|XP_034136622.1|DGUA	LOC108083305|XP_017034531.1|DKIK
OG0011063	LOC117583887|XP_034128433.1|DGUA	LOC108085275|XP_017037314.1|DKIK
OG0011078	LOC117588867|XP_034136264.1|DGUA	LOC108079713|XP_017029610.1|DKIK
OG0011079	LOC117589571|XP_034137513.1|DGUA	LOC108073235|XP_017020273.1|DKIK
OG0011080	LOC117589816|XP_034137938.1|DGUA	LOC108080804|XP_017031186.1|DKIK
OG0011082	LOC117578674|XP_034120192.1|DGUA	LOC108073132|XP_017020121.1|DKIK
OG0011086	LOC117581102|XP_034123884.1|DGUA	LOC108079309|XP_017029092.1|DKIK
OG0011087	LOC117591180|XP_034140197.1|DGUA	LOC108080384|XP_017030594.1|DKIK
OG0011089	LOC117590645|XP_034139378.1|DGUA	LOC108077228|XP_017025978.1|DKIK
OG0011090	LOC117592185|XP_034141678.1|DGUA	LOC108073069|XP_017020023.1|DKIK
OG0011095	LOC117588038|XP_034134975.1|DGUA, LOC117588039|XP_034134977.1|DGUA	LOC108082688|XP_017033682.1|DKIK
OG0011096	LOC117579940|XP_034121986.1|DGUA	LOC108080597|XP_017030897.1|DKIK
OG0011099	LOC117579351|XP_034121068.1|DGUA	LOC108077524|XP_017026378.1|DKIK
OG0011100	LOC117580053|XP_034122181.1|DGUA	LOC108077486|XP_017026298.1|DKIK
OG0011101	LOC117579870|XP_034121882.1|DGUA	LOC108077512|XP_017026365.1|DKIK
OG0011103	LOC117579451|XP_034121230.1|DGUA	LOC108075177|XP_017022989.1|DKIK
OG0011104	LOC117585165|XP_034130396.1|DGUA	LOC108071391|XP_017017623.1|DKIK
OG0011105	LOC117592271|XP_034141822.1|DGUA	LOC108082346|XP_017033169.1|DKIK
OG0011106	LOC117583877|XP_034128424.1|DGUA	LOC108078426|XP_017027779.1|DKIK
OG0011108	LOC117586397|XP_034132320.1|DGUA, LOC117586114|XP_034131867.1|DGUA	LOC108085393|XP_017037450.1|DKIK
OG0011109	LOC117586108|XP_034131861.1|DGUA	LOC108085386|XP_017037443.1|DKIK
OG0011110	LOC117586544|XP_034132596.1|DGUA	LOC108075514|XP_017023490.1|DKIK
OG0011112	LOC117583295|XP_034127427.1|DGUA	LOC108073746|XP_017021002.1|DKIK
OG0011113	LOC117583541|XP_034127788.1|DGUA	LOC108082782|XP_017033813.1|DKIK
OG0011114	LOC117590129|XP_034138393.1|DGUA	LOC108083171|XP_017034347.1|DKIK
OG0011115	LOC117583089|XP_034127158.1|DGUA	LOC108075382|XP_017023281.1|DKIK
OG0011116	LOC117583482|XP_034127682.1|DGUA	LOC108080954|XP_017031358.1|DKIK
OG0011117	LOC117589693|XP_034137744.1|DGUA	LOC108073182|XP_017020176.1|DKIK, LOC108073180|XP_017020175.1|DKIK
OG0011118	LOC117589882|XP_034138043.1|DGUA	LOC108074058|XP_017021419.1|DKIK
OG0011119	LOC117586344|XP_034132250.1|DGUA	LOC108076064|XP_017024290.1|DKIK
OG0011121	LOC117586045|XP_034131780.1|DGUA	LOC108080461|XP_017030687.1|DKIK
OG0011122	LOC117589480|XP_034137332.1|DGUA	LOC108075430|XP_017023343.1|DKIK
OG0011123	LOC117582767|XP_034126622.1|DGUA	LOC108081125|XP_017031632.1|DKIK
OG0011125	LOC117585905|XP_034131553.1|DGUA	LOC108080875|XP_017031267.1|DKIK
OG0011126	LOC117583165|XP_034127251.1|DGUA, LOC117591673|XP_034140887.1|DGUA, LOC117583169|XP_034127256.1|DGUA	LOC108075452|XP_017023396.1|DKIK
OG0011128	LOC117592648|XP_034142483.1|DGUA	LOC108072876|XP_017019683.1|DKIK
OG0011129	LOC117590620|XP_034139318.1|DGUA	LOC108070892|XP_017017026.1|DKIK
OG0011130	LOC117587862|XP_034134722.1|DGUA	LOC108072415|XP_017019008.1|DKIK
OG0011131	LOC117591891|XP_034141166.1|DGUA	LOC108078021|XP_017027070.1|DKIK
OG0011133	LOC117584542|XP_034129384.1|DGUA	LOC108081975|XP_017032699.1|DKIK
OG0011134	LOC117581730|XP_034125001.1|DGUA	LOC108079991|XP_017030047.1|DKIK
OG0011135	LOC117582149|XP_034125624.1|DGUA	LOC108074607|XP_017022221.1|DKIK
OG0011136	LOC117582167|XP_034125658.1|DGUA	LOC108074214|XP_017021649.1|DKIK
OG0011137	LOC117584461|XP_034129269.1|DGUA	LOC108075950|XP_017024085.1|DKIK
OG0011138	LOC117584469|XP_034129281.1|DGUA	LOC108075807|XP_017023868.1|DKIK, LOC108075788|XP_017023842.1|DKIK
OG0011140	LOC117588649|XP_034135972.1|DGUA	LOC108075034|XP_017022779.1|DKIK
OG0011141	LOC117590419|XP_034138917.1|DGUA	LOC108076607|XP_017025014.1|DKIK
OG0011145	LOC117584268|XP_034128971.1|DGUA	LOC108085345|XP_017037392.1|DKIK
OG0011146	LOC117584267|XP_034128970.1|DGUA	LOC108085332|XP_017037376.1|DKIK
OG0011148	LOC117581485|XP_034124619.1|DGUA	LOC108076024|XP_017024173.1|DKIK
OG0011149	LOC117580935|XP_034123607.1|DGUA	LOC108079223|XP_017028994.1|DKIK
OG0011150	LOC117587158|XP_034133555.1|DGUA	LOC108074975|XP_017022697.1|DKIK
OG0011151	LOC117579232|XP_034120904.1|DGUA	LOC108079775|XP_017029707.1|DKIK
OG0011152	LOC117579074|XP_034120671.1|DGUA	LOC108070485|XP_017016463.1|DKIK
OG0011154	LOC117587364|XP_034133898.1|DGUA	LOC108071613|XP_017017884.1|DKIK
OG0011155	LOC117587672|XP_034134455.1|DGUA	LOC108082116|XP_017032904.1|DKIK
OG0011156	LOC117587552|XP_034134249.1|DGUA	LOC108077085|XP_017025741.1|DKIK
OG0011157	LOC117587777|XP_034134610.1|DGUA	LOC108072534|XP_017019196.1|DKIK
OG0011158	LOC117587996|XP_034134901.1|DGUA	LOC108072520|XP_017019180.1|DKIK
OG0011159	LOC117587539|XP_034134235.1|DGUA	LOC108086204|XP_017038557.1|DKIK
OG0011160	LOC117584373|XP_034129104.1|DGUA	LOC108077252|XP_017026003.1|DKIK
OG0011162	LOC117587895|XP_034134763.1|DGUA	LOC108074341|XP_017021856.1|DKIK
OG0011179	LOC117583894|XP_034128448.1|DGUA	LOC108081352|XP_017031988.1|DKIK
OG0011185	LOC117590104|XP_034138342.1|DGUA	LOC108073295|XP_017020339.1|DKIK
OG0011187	LOC117581328|XP_034124333.1|DGUA	LOC108079932|XP_017029955.1|DKIK
OG0011192	LOC117582854|XP_034126813.1|DGUA	LOC108085699|XP_017037900.1|DKIK
OG0011193	LOC117585856|XP_034131497.1|DGUA	LOC108073308|XP_017020355.1|DKIK
OG0011197	LOC117580842|XP_034123474.1|DGUA	LOC108079988|XP_017030044.1|DKIK
OG0011201	LOC117588078|XP_034135034.1|DGUA	LOC108082760|XP_017033766.1|DKIK
OG0011206	LOC117579707|XP_034121591.1|DGUA	LOC108079764|XP_017029676.1|DKIK
OG0011207	LOC117579658|XP_034121531.1|DGUA	LOC108078645|XP_017028063.1|DKIK
OG0011208	LOC117579558|XP_034121370.1|DGUA	LOC108078087|XP_017027168.1|DKIK
OG0011213	LOC117583131|XP_034127216.1|DGUA	LOC108078228|XP_017027417.1|DKIK
OG0011214	LOC117590296|XP_034138713.1|DGUA	LOC108070857|XP_017016977.1|DKIK
OG0011215	LOC117583363|XP_034127536.1|DGUA	LOC108078492|XP_017027864.1|DKIK
OG0011217	LOC117590657|XP_034139399.1|DGUA	LOC108082640|XP_017033599.1|DKIK
OG0011220	LOC117586077|XP_034131823.1|DGUA	LOC108070708|XP_017016790.1|DKIK
OG0011221	LOC117585338|XP_034130668.1|DGUA	LOC108085028|XP_017036962.1|DKIK
OG0011222	LOC117585050|XP_034130199.1|DGUA	LOC108077665|XP_017026574.1|DKIK
OG0011223	LOC117589818|XP_034137941.1|DGUA	LOC108080806|XP_017031188.1|DKIK
OG0011224	LOC117586299|XP_034132146.1|DGUA	LOC108081769|XP_017032460.1|DKIK
OG0011225	LOC117585731|XP_034131266.1|DGUA	LOC108075582|XP_017023589.1|DKIK
OG0011226	LOC117589847|XP_034137995.1|DGUA	LOC108084583|XP_017036346.1|DKIK
OG0011227	LOC117582990|XP_034127029.1|DGUA	LOC108071335|XP_017017546.1|DKIK
OG0011228	LOC117583319|XP_034127469.1|DGUA	LOC108075483|XP_017023427.1|DKIK
OG0011229	LOC117589950|XP_034138137.1|DGUA	LOC108083940|XP_017035435.1|DKIK
OG0011232	LOC117583845|XP_034128354.1|DGUA	LOC108084094|XP_017035610.1|DKIK
OG0011235	LOC117585295|XP_034130615.1|DGUA	LOC108078807|XP_017028378.1|DKIK
OG0011237	LOC117582033|XP_034125462.1|DGUA	LOC108085135|XP_017037131.1|DKIK
OG0011238	LOC117578709|XP_034120250.1|DGUA	LOC108079853|XP_017029854.1|DKIK
OG0011239	LOC117584682|XP_034129642.1|DGUA	LOC108076225|XP_017024457.1|DKIK
OG0011240	LOC117582395|XP_034125973.1|DGUA	LOC108072129|XP_017018653.1|DKIK
OG0011241	LOC117591337|XP_034140456.1|DGUA	LOC108072040|XP_017018511.1|DKIK
OG0011243	LOC117581552|XP_034124773.1|DGUA	LOC108072940|XP_017019782.1|DKIK
OG0011244	LOC117581364|XP_034124388.1|DGUA	LOC108078049|XP_017027101.1|DKIK
OG0011245	LOC117592492|XP_034142228.1|DGUA	LOC108076567|XP_017024966.1|DKIK
OG0011246	LOC117581589|XP_034124835.1|DGUA	LOC108076646|XP_017025067.1|DKIK
OG0011247	LOC117584650|XP_034129568.1|DGUA	LOC108072204|XP_017018754.1|DKIK
OG0011248	LOC117592553|XP_034142318.1|DGUA	LOC108072205|XP_017018755.1|DKIK
OG0011249	LOC117587450|XP_034134062.1|DGUA	LOC108072049|XP_017018522.1|DKIK
OG0011250	LOC117584713|XP_034129649.1|DGUA	LOC108075748|XP_017023795.1|DKIK
OG0011251	LOC117588023|XP_034134954.1|DGUA	LOC108082213|XP_017033032.1|DKIK
OG0011252	LOC117584111|XP_034128754.1|DGUA	LOC108081981|XP_017032706.1|DKIK
OG0011253	LOC117590839|XP_034139723.1|DGUA	LOC108081969|XP_017032693.1|DKIK
OG0011254	LOC117587747|XP_034134561.1|DGUA	LOC108074766|XP_017022433.1|DKIK
OG0011256	LOC117588700|XP_034136040.1|DGUA	LOC108074134|XP_017021522.1|DKIK
OG0011258	LOC117590434|XP_034138944.1|DGUA	LOC108080005|XP_017030059.1|DKIK
OG0011259	LOC117590295|XP_034138674.1|DGUA	LOC108080006|XP_017030060.1|DKIK
OG0011260	LOC117580871|XP_034123512.1|DGUA	LOC108082651|XP_017033628.1|DKIK
OG0011264	LOC117581044|XP_034123769.1|DGUA	LOC108079193|XP_017028943.1|DKIK
OG0011265	LOC117589390|XP_034137197.1|DGUA	LOC108078951|XP_017028591.1|DKIK
OG0011266	LOC117579484|XP_034121272.1|DGUA	LOC108073881|XP_017021154.1|DKIK
OG0011267	LOC117587463|XP_034134078.1|DGUA	LOC108073803|XP_017021065.1|DKIK
OG0011269	LOC117588961|XP_034136439.1|DGUA	LOC108078607|XP_017028017.1|DKIK
OG0011270	LOC117589279|XP_034136960.1|DGUA	LOC108078605|XP_017028015.1|DKIK
OG0011271	LOC117580014|XP_034122112.1|DGUA	LOC108075335|XP_017023239.1|DKIK
OG0011272	LOC117587321|XP_034133843.1|DGUA	LOC108082974|XP_017034085.1|DKIK
OG0011273	LOC117580181|XP_034122431.1|DGUA	LOC108071909|XP_017018346.1|DKIK
OG0011274	LOC117579653|XP_034121528.1|DGUA	LOC108072690|XP_017019415.1|DKIK
OG0011275	LOC117580513|XP_034122996.1|DGUA	LOC108083037|XP_017034156.1|DKIK
OG0011276	LOC117580566|XP_034123058.1|DGUA	LOC108086279|XP_017038656.1|DKIK
OG0011279	LOC117584034|XP_034128662.1|DGUA	LOC108077042|XP_017025663.1|DKIK
OG0011281	LOC117585539|XP_034130951.1|DGUA	LOC108074460|XP_017022010.1|DKIK
OG0011313	LOC117591544|XP_034140732.1|DGUA	LOC108085240|XP_017037270.1|DKIK
OG0011330	LOC117588077|XP_034135033.1|DGUA	LOC108082759|XP_017033765.1|DKIK
OG0011331	LOC117582426|XP_034126022.1|DGUA	LOC108073599|XP_017020779.1|DKIK
OG0011338	LOC117586232|XP_034132059.1|DGUA	LOC108085410|XP_017037469.1|DKIK
OG0011341	LOC117586391|XP_034132313.1|DGUA	LOC108075369|XP_017023268.1|DKIK
OG0011342	LOC117585401|XP_034130760.1|DGUA	LOC108073477|XP_017020618.1|DKIK
OG0011344	LOC117582981|XP_034126994.1|DGUA	LOC108075459|XP_017023403.1|DKIK
OG0011346	LOC117585857|XP_034131499.1|DGUA	LOC108073365|XP_017020417.1|DKIK
OG0011347	LOC117590166|XP_034138452.1|DGUA	LOC108072197|XP_017018745.1|DKIK
OG0011348	LOC117583500|XP_034127732.1|DGUA	LOC108083113|XP_017034269.1|DKIK
