Orthogroup	DGUA.longest_only	DSEC.longest_only
OG0008530	LOC117588278|XP_034135340.1|DGUA	LOC6618433|XP_002042703.2|DSEC
OG0008531	LOC117581238|XP_034124115.1|DGUA	LOC6614794|XP_002039213.1|DSEC
OG0008532	LOC117590940|XP_034139873.1|DGUA	LOC6617982|XP_002042290.1|DSEC
OG0008534	LOC117588319|XP_034135407.1|DGUA	LOC6619883|XP_032581494.1|DSEC
OG0008535	LOC117588571|XP_034135858.1|DGUA	LOC6618957|XP_032581612.1|DSEC
OG0008536	LOC117581217|XP_034124086.1|DGUA	LOC6612200|XP_002036717.2|DSEC
OG0008537	LOC117589570|XP_034137512.1|DGUA	LOC6606570|XP_002031371.2|DSEC
OG0008538	LOC117590304|XP_034138682.1|DGUA	LOC6619841|XP_002044054.2|DSEC
OG0008540	LOC117583441|XP_034127633.1|DGUA	LOC6607107|XP_002031895.1|DSEC
OG0008541	LOC117578845|XP_034120521.1|DGUA	LOC6608113|XP_002032861.2|DSEC
OG0008542	LOC117579082|XP_034120684.1|DGUA	LOC6610585|XP_032573598.1|DSEC
OG0008544	LOC117592215|XP_034141732.1|DGUA	LOC116800654|XP_032572688.1|DSEC
OG0008545	LOC117591467|XP_034140646.1|DGUA	LOC6613006|XP_002037496.1|DSEC
OG0008546	LOC117589157|XP_034136751.1|DGUA	LOC6610454|XP_002035035.1|DSEC
OG0008547	LOC117590819|XP_034139678.1|DGUA	LOC6612255|XP_002036767.1|DSEC
OG0008549	LOC117582879|XP_034126844.1|DGUA	LOC6607804|XP_002032562.1|DSEC
OG0008551	LOC117587143|XP_034133540.1|DGUA	LOC6610410|XP_032574547.1|DSEC
OG0008552	LOC117579683|XP_034121562.1|DGUA	LOC6604923|XP_002029766.1|DSEC
OG0008553	LOC117578823|XP_034120471.1|DGUA	LOC6608316|XP_002033053.1|DSEC
OG0008554	LOC117588678|XP_034136016.1|DGUA	LOC6615980|XP_002040347.2|DSEC
OG0008555	LOC117588797|XP_034136201.1|DGUA	LOC6616017|XP_002040383.1|DSEC
OG0008556	LOC117578610|XP_034120095.1|DGUA	LOC6608225|XP_032571135.1|DSEC
OG0008557	LOC117583634|XP_034127974.1|DGUA	LOC6612780|XP_002037281.1|DSEC
OG0008558	LOC117587823|XP_034134672.1|DGUA	LOC6611919|XP_032569874.1|DSEC
OG0008561	LOC117582370|XP_034125921.1|DGUA	LOC6618182|XP_002042457.1|DSEC
OG0008562	LOC117587915|XP_034134790.1|DGUA	LOC6613626|XP_032583649.1|DSEC
OG0008563	LOC117583416|XP_034127598.1|DGUA	LOC6607538|XP_002032307.1|DSEC
OG0008564	LOC117584153|XP_034128803.1|DGUA	LOC6611972|XP_002036489.2|DSEC
OG0008565	LOC117588544|XP_034135815.1|DGUA	LOC6606045|XP_002030856.1|DSEC
OG0008566	LOC117583882|XP_034128426.1|DGUA	LOC6611222|XP_002035778.1|DSEC
OG0008567	LOC117582227|XP_034125725.1|DGUA	LOC6613696|XP_002038166.1|DSEC
OG0008569	LOC117580715|XP_034123267.1|DGUA	LOC6616100|XP_032582251.1|DSEC
OG0008570	LOC117580953|XP_034123630.1|DGUA	LOC6618941|XP_032580775.1|DSEC
OG0008571	LOC117579350|XP_034121067.1|DGUA	LOC6604925|XP_002029768.1|DSEC
OG0008572	LOC117586352|XP_034132259.1|DGUA	LOC6613889|XP_002038355.1|DSEC
OG0008573	LOC117580969|XP_034123651.1|DGUA	LOC6616137|XP_002040502.2|DSEC
OG0008576	LOC117591188|XP_034140213.1|DGUA	LOC6620591|XP_002044796.2|DSEC
OG0008577	LOC117589387|XP_034137193.1|DGUA	LOC6605433|XP_002030266.1|DSEC
OG0008579	LOC117587085|XP_034133444.1|DGUA	LOC6605004|XP_002029847.1|DSEC
OG0008581	LOC117579445|XP_034121224.1|DGUA	LOC6619371|XP_002043587.1|DSEC
OG0008582	LOC117590843|XP_034139730.1|DGUA	LOC6612264|XP_002036775.1|DSEC
OG0008583	LOC117588593|XP_034135889.1|DGUA	LOC6620587|XP_032582235.1|DSEC
OG0008584	LOC117581118|XP_034123932.1|DGUA	LOC6616077|XP_032581249.1|DSEC
OG0008585	LOC117590463|XP_034138991.1|DGUA	LOC6618951|XP_002043196.1|DSEC
OG0008586	LOC117590462|XP_034138990.1|DGUA	LOC6618950|XP_002043195.1|DSEC
OG0008587	LOC117586148|XP_034131934.1|DGUA	LOC6619056|XP_032576123.1|DSEC
OG0008588	LOC117585883|XP_034131525.1|DGUA	LOC116801461|XP_032577092.1|DSEC
OG0008590	LOC117591130|XP_034140125.1|DGUA	LOC116801737|XP_032578847.1|DSEC
OG0008592	LOC117584640|XP_034129557.1|DGUA	LOC6615426|XP_002039808.1|DSEC
OG0008593	LOC117579293|XP_034120989.1|DGUA	LOC6605134|XP_032573467.1|DSEC
OG0008594	LOC117585332|XP_034130662.1|DGUA	LOC6619257|XP_002043474.1|DSEC
OG0008595	LOC117592672|XP_034142523.1|DGUA	LOC6609352|XP_002034041.1|DSEC
OG0008596	LOC117592668|XP_034142519.1|DGUA	LOC6609347|XP_002034036.2|DSEC
OG0008597	LOC117585774|XP_034131349.1|DGUA	LOC6607730|XP_002032493.1|DSEC
OG0008598	LOC117581572|XP_034124812.1|DGUA	LOC6617540|XP_032581962.1|DSEC
OG0008599	LOC117580644|XP_034123133.1|DGUA	LOC6612237|XP_032581538.1|DSEC
OG0008600	LOC117585133|XP_034130352.1|DGUA	LOC6620054|XP_002044266.1|DSEC
OG0008601	LOC117583968|XP_034128565.1|DGUA	LOC6611496|XP_002036037.1|DSEC
OG0008602	LOC117583827|XP_034128306.1|DGUA	LOC6607781|XP_002032540.2|DSEC
OG0008603	LOC117589525|XP_034137407.1|DGUA	LOC6606560|XP_002031361.1|DSEC
OG0008604	LOC117592203|XP_034141706.1|DGUA	LOC6618910|XP_002043158.1|DSEC
OG0008605	LOC117587650|XP_034134431.1|DGUA	LOC6614681|XP_032576047.1|DSEC
OG0008606	LOC117581812|XP_034125144.1|DGUA	LOC6613364|XP_002037838.1|DSEC
OG0008607	LOC117585746|XP_034131286.1|DGUA	LOC6614022|XP_002038476.1|DSEC
OG0008608	LOC117580940|XP_034123614.1|DGUA	LOC6612484|XP_002036992.1|DSEC
OG0008609	LOC117585131|XP_034130349.1|DGUA	LOC6606851|XP_002031648.1|DSEC
OG0008610	LOC117588389|XP_034135518.1|DGUA	LOC6609464|XP_002034149.2|DSEC
OG0008612	LOC117582640|XP_034126413.1|DGUA, LOC117590861|XP_034139767.1|DGUA	LOC6608364|XP_002033101.1|DSEC
OG0008613	LOC117589642|XP_034137658.1|DGUA	LOC6614360|XP_032576727.1|DSEC
OG0008614	LOC117590450|XP_034138962.1|DGUA	LOC6614977|XP_002039394.1|DSEC
OG0008615	LOC117586705|XP_034132866.1|DGUA	LOC6614222|XP_002038667.1|DSEC
OG0008616	LOC117583265|XP_034127383.1|DGUA	LOC6612963|XP_032576536.1|DSEC
OG0008617	LOC117583104|XP_034127177.1|DGUA	LOC6607581|XP_032577773.1|DSEC
OG0008619	LOC117591616|XP_034140819.1|DGUA, LOC117584238|XP_034128925.1|DGUA	LOC6612184|XP_002036701.1|DSEC
OG0008620	LOC117578867|XP_034120552.1|DGUA	LOC6608124|XP_002032872.1|DSEC
OG0008621	LOC117589505|XP_034137378.1|DGUA	LOC6607032|XP_032577032.1|DSEC
OG0008622	LOC117578544|XP_034120006.1|DGUA	LOC6609519|XP_002034203.1|DSEC
OG0008623	LOC117579281|XP_034120973.1|DGUA	LOC6609032|XP_032571719.1|DSEC
OG0008624	LOC117592534|XP_034142285.1|DGUA	LOC6609103|XP_032571185.1|DSEC
OG0008625	LOC117578814|XP_034120455.1|DGUA	LOC6608428|XP_002033162.1|DSEC
OG0008626	LOC117591568|XP_034140769.1|DGUA	LOC6619112|XP_002043352.2|DSEC
OG0008627	LOC117580198|XP_034122465.1|DGUA	LOC6604952|XP_032575261.1|DSEC
OG0008629	LOC117591058|XP_034140049.1|DGUA	LOC116803540|XP_032583155.1|DSEC
OG0008630	LOC117590598|XP_034139256.1|DGUA	LOC6619484|XP_032579962.1|DSEC
OG0008631	LOC117585390|XP_034130743.1|DGUA	LOC6607351|XP_002032124.1|DSEC
OG0008632	LOC117585659|XP_034131140.1|DGUA	LOC6619546|XP_032579364.1|DSEC
OG0008633	LOC117583606|XP_034127957.1|DGUA	LOC6609231|XP_032570272.1|DSEC
OG0008634	LOC117587580|XP_034134305.1|DGUA	LOC6620144|XP_002044352.1|DSEC
OG0008635	LOC117578848|XP_034120525.1|DGUA	LOC6608119|XP_002032867.1|DSEC
OG0008636	LOC117586285|XP_034132130.1|DGUA	LOC6606712|XP_002031511.1|DSEC
OG0008637	LOC117580126|XP_034122310.1|DGUA	LOC116801130|XP_032574806.1|DSEC
OG0008638	LOC117582922|XP_034126910.1|DGUA	LOC6613744|XP_002038213.1|DSEC
OG0008639	LOC117583365|XP_034127534.1|DGUA	LOC6617158|XP_032577791.1|DSEC
OG0008640	LOC117585698|XP_034131205.1|DGUA	LOC6613705|XP_002038175.1|DSEC
OG0008641	LOC117590546|XP_034139166.1|DGUA, LOC117590547|XP_034139167.1|DGUA	LOC6612818|XP_032579158.1|DSEC
OG0008642	LOC117582801|XP_034126720.1|DGUA, LOC117582848|XP_034126806.1|DGUA	LOC6616794|XP_032578182.1|DSEC
OG0008643	LOC117585660|XP_034131143.1|DGUA	LOC6619545|XP_002043760.1|DSEC
OG0008644	LOC117582970|XP_034126981.1|DGUA	LOC6612900|XP_032578537.1|DSEC
OG0008645	LOC117581988|XP_034125374.1|DGUA	LOC6614389|XP_002038826.1|DSEC
OG0008646	LOC117582392|XP_034125967.1|DGUA	LOC6614480|XP_002038913.1|DSEC
OG0008647	LOC117582609|XP_034126373.1|DGUA	LOC6613272|XP_002037749.1|DSEC
OG0008648	LOC117582437|XP_034126036.1|DGUA	LOC6614390|XP_002038827.1|DSEC
OG0008649	LOC117591334|XP_034140450.1|DGUA	LOC6615686|XP_002040057.1|DSEC
OG0008650	LOC117585585|XP_034131014.1|DGUA	LOC6606215|XP_002031023.1|DSEC
OG0008651	LOC117585577|XP_034131009.1|DGUA	LOC6609141|XP_002033843.2|DSEC
OG0008652	LOC117579454|XP_034121236.1|DGUA	LOC6609780|XP_002034434.1|DSEC
OG0008653	LOC117592051|XP_034141428.1|DGUA	LOC6609406|XP_002034091.2|DSEC
OG0008654	LOC117578423|XP_034119775.1|DGUA	LOC6615795|XP_002040165.1|DSEC
OG0008655	LOC117591854|XP_034141113.1|DGUA	LOC6608182|XP_002032927.1|DSEC
OG0008656	LOC117580982|XP_034123668.1|DGUA	LOC6612402|XP_002036910.1|DSEC
OG0008657	LOC117581031|XP_034123752.1|DGUA	LOC6619573|XP_002043788.1|DSEC
OG0008658	LOC117588695|XP_034136034.1|DGUA	LOC6612213|XP_032582407.1|DSEC
OG0008659	LOC117579978|XP_034122047.1|DGUA	LOC6605327|XP_032574381.1|DSEC
OG0008660	LOC117587383|XP_034133926.1|DGUA	LOC6606126|XP_032574512.1|DSEC
OG0008661	LOC117589220|XP_034136857.1|DGUA	LOC6610218|XP_002034825.1|DSEC
OG0008662	LOC117589092|XP_034136621.1|DGUA	LOC6616615|XP_032574544.1|DSEC
OG0008663	LOC117579765|XP_034121709.1|DGUA	LOC6619388|XP_002043604.1|DSEC
OG0008664	LOC117589196|XP_034136813.1|DGUA	LOC6610308|XP_032574675.1|DSEC
OG0008665	LOC117584831|XP_034129852.1|DGUA	LOC6611260|XP_002035815.2|DSEC
OG0008666	LOC117579228|XP_034120898.1|DGUA	LOC6616503|XP_032575228.1|DSEC
OG0008667	LOC117587480|XP_034134100.1|DGUA	LOC6605381|XP_002030214.2|DSEC
OG0008668	LOC117587059|XP_034133391.1|DGUA	LOC6610324|XP_002034911.1|DSEC
OG0008669	LOC117584544|XP_034129388.1|DGUA	LOC6613643|XP_002038113.1|DSEC
OG0008670	LOC117589778|XP_034137866.1|DGUA	LOC6606422|XP_002031226.1|DSEC
OG0008672	LOC117584248|XP_034128943.1|DGUA	LOC6614443|XP_002038876.1|DSEC
OG0008673	LOC117581788|XP_034125109.1|DGUA, LOC117581783|XP_034125103.1|DGUA	LOC6611646|XP_002036182.1|DSEC
OG0008675	LOC117579656|XP_034121530.1|DGUA	LOC6605729|XP_032573808.1|DSEC, LOC6605730|XP_002030546.1|DSEC
OG0008677	LOC117585644|XP_034131122.1|DGUA	LOC6607492|XP_032578935.1|DSEC
OG0008679	LOC117580774|XP_034123359.1|DGUA	LOC6617493|XP_002041810.1|DSEC
OG0008680	LOC117583579|XP_034127849.1|DGUA	LOC6612583|XP_002037088.1|DSEC
OG0008681	LOC117588748|XP_034136117.1|DGUA	LOC6618678|XP_002042937.2|DSEC
OG0008682	LOC117588735|XP_034136102.1|DGUA	LOC6614907|XP_002039324.1|DSEC
OG0008683	LOC117580732|XP_034123293.1|DGUA	LOC6616035|XP_032581937.1|DSEC
OG0008684	LOC117590225|XP_034138586.1|DGUA, LOC117590228|XP_034138588.1|DGUA, LOC117591764|XP_034140966.1|DGUA	LOC6618520|XP_002042780.1|DSEC
OG0008685	LOC117578640|XP_034120138.1|DGUA	LOC6615430|XP_002039812.1|DSEC
OG0008686	LOC117583070|XP_034127134.1|DGUA	LOC6607529|XP_032579384.1|DSEC
OG0008687	LOC117578560|XP_034120024.1|DGUA	LOC6615836|XP_032572497.1|DSEC
OG0008688	LOC117580936|XP_034123608.1|DGUA	LOC6616118|XP_032581981.1|DSEC
OG0008689	LOC117590169|XP_034138455.1|DGUA	LOC6607067|XP_032576919.1|DSEC
OG0008691	LOC117587427|XP_034133989.1|DGUA	LOC6610957|XP_002035514.2|DSEC
OG0008692	LOC117590541|XP_034139160.1|DGUA	LOC6620175|XP_002044386.1|DSEC
OG0008694	LOC117581003|XP_034123701.1|DGUA	LOC6614894|XP_002039311.1|DSEC
OG0008695	LOC117592345|XP_034141929.1|DGUA	LOC6619177|XP_002043403.1|DSEC
OG0008696	LOC117585609|XP_034131054.1|DGUA	LOC6616941|XP_032577300.1|DSEC
OG0008697	LOC117580577|XP_034123073.1|DGUA	LOC6610731|XP_032573803.1|DSEC
OG0008698	LOC117581341|XP_034124356.1|DGUA	LOC6617652|XP_002041965.1|DSEC
OG0008699	LOC117589265|XP_034136936.1|DGUA	LOC6616479|XP_032575950.1|DSEC
OG0008700	LOC117586208|XP_034132037.1|DGUA	LOC6620391|XP_002044599.2|DSEC
OG0008701	LOC117579737|XP_034121643.1|DGUA	LOC6615492|XP_032570352.1|DSEC
OG0008702	LOC117586437|XP_034132366.1|DGUA	LOC6606735|XP_002031532.1|DSEC
OG0008703	LOC117589088|XP_034136617.1|DGUA	LOC6605988|XP_002030800.1|DSEC
OG0008704	LOC117581896|XP_034125255.1|DGUA	LOC6613254|XP_002037731.2|DSEC
OG0008705	LOC117584264|XP_034128964.1|DGUA	LOC6611489|XP_032569993.1|DSEC
OG0008706	LOC117583678|XP_034128040.1|DGUA	LOC6619519|XP_002043734.1|DSEC
OG0008707	LOC117584615|XP_034129522.1|DGUA	LOC6620022|XP_032581967.1|DSEC
OG0008708	LOC117591413|XP_034140558.1|DGUA	LOC6615057|XP_002039474.1|DSEC
OG0008709	LOC117583614|XP_034127946.1|DGUA	LOC6617169|XP_002041496.1|DSEC
OG0008710	LOC117589726|XP_034137789.1|DGUA	LOC6606556|XP_002031357.1|DSEC
OG0008711	LOC117585097|XP_034130258.1|DGUA	LOC6620068|XP_032578060.1|DSEC
OG0008712	LOC117587141|XP_034133542.1|DGUA	LOC6609353|XP_002034042.2|DSEC
OG0008714	LOC117582164|XP_034125655.1|DGUA	LOC6613056|XP_002037539.1|DSEC
OG0008715	LOC117583528|XP_034127765.1|DGUA	LOC6607226|XP_002032010.1|DSEC
OG0008716	LOC117585778|XP_034131355.1|DGUA	LOC6607759|XP_002032522.2|DSEC
OG0008717	LOC117589271|XP_034136953.1|DGUA	LOC6604786|XP_002029637.1|DSEC
OG0008718	LOC117591966|XP_034141294.1|DGUA	LOC6609693|XP_002034351.1|DSEC
OG0008719	LOC117583664|XP_034128020.1|DGUA	LOC6619513|XP_032578730.1|DSEC
OG0008721	LOC117581640|XP_034124900.1|DGUA	LOC6618667|XP_002042926.2|DSEC
OG0008722	LOC117586602|XP_034132676.1|DGUA	LOC6607196|XP_002031980.1|DSEC
OG0008723	LOC117589313|XP_034137002.1|DGUA	LOC6604819|XP_002029664.1|DSEC
OG0008724	LOC117587752|XP_034134567.1|DGUA	LOC6611884|XP_032576391.1|DSEC
OG0008725	LOC117590865|XP_034139781.1|DGUA	LOC6610118|XP_002034727.1|DSEC
OG0008726	LOC117586690|XP_034132841.1|DGUA	LOC6608932|XP_002033646.2|DSEC
OG0008727	LOC117589781|XP_034137869.1|DGUA	LOC6606597|XP_002031398.1|DSEC
OG0008728	LOC117582915|XP_034126902.1|DGUA	LOC6616856|XP_002041192.2|DSEC
OG0008729	LOC117588452|XP_034135629.1|DGUA	LOC6614846|XP_032581983.1|DSEC
OG0008730	LOC117581428|XP_034124489.1|DGUA, LOC117582875|XP_034126835.1|DGUA	LOC6618109|XP_002042407.1|DSEC
OG0008731	LOC117583803|XP_034128275.1|DGUA	LOC6606397|XP_032579141.1|DSEC
OG0008732	LOC117584355|XP_034129082.1|DGUA	LOC6617804|XP_002042116.1|DSEC
OG0008734	LOC117585723|XP_034131252.1|DGUA	LOC6613818|XP_002038287.1|DSEC
OG0008735	LOC117580238|XP_034122554.1|DGUA	LOC6610081|XP_002034697.1|DSEC
OG0008736	LOC117578497|XP_034119925.1|DGUA	LOC6608641|XP_002033375.1|DSEC
OG0008737	LOC117586592|XP_034132660.1|DGUA	LOC6607194|XP_002031978.1|DSEC
OG0008738	LOC117587911|XP_034134783.1|DGUA	LOC6613623|XP_032575260.1|DSEC
OG0008739	LOC117580015|XP_034122113.1|DGUA	LOC6616329|XP_002040689.1|DSEC
OG0008740	LOC117590125|XP_034138388.1|DGUA	LOC6621154|XP_032571411.1|DSEC
OG0008741	LOC117590351|XP_034138781.1|DGUA	LOC6608370|XP_032570796.1|DSEC
OG0008742	LOC117579608|XP_034121433.1|DGUA	LOC6610576|XP_002035149.1|DSEC
OG0008743	LOC117591882|XP_034141154.1|DGUA	LOC6608626|XP_002033360.1|DSEC
OG0008744	LOC117592644|XP_034142477.1|DGUA	LOC6608036|XP_002032784.1|DSEC
OG0008745	LOC117581347|XP_034124364.1|DGUA	LOC6620444|XP_002044648.1|DSEC
OG0008746	LOC117586132|XP_034131914.1|DGUA	LOC6619057|XP_032576127.1|DSEC
OG0008747	LOC117587181|XP_034133589.1|DGUA	LOC6616432|XP_002040793.2|DSEC
OG0008748	LOC117582089|XP_034125542.1|DGUA	LOC6617354|XP_002041679.1|DSEC
OG0008749	LOC117582667|XP_034126491.1|DGUA	LOC6612136|XP_002036653.1|DSEC
OG0008750	LOC117587843|XP_034134698.1|DGUA	LOC6611897|XP_002036414.1|DSEC
OG0008751	LOC117586161|XP_034131952.1|DGUA	LOC6614279|XP_002038719.1|DSEC
OG0008752	LOC117586589|XP_034132648.1|DGUA	LOC6607203|XP_032578782.1|DSEC
OG0008753	LOC117579378|XP_034121142.1|DGUA	LOC6605229|XP_002030067.1|DSEC
OG0008754	LOC117579271|XP_034120961.1|DGUA	LOC6609031|XP_002033734.1|DSEC
OG0008755	LOC117583162|XP_034127248.1|DGUA	LOC6617183|XP_002041510.2|DSEC
OG0008756	LOC117583007|XP_034127049.1|DGUA	LOC6613728|XP_002038198.1|DSEC
OG0008757	LOC117583315|XP_034127464.1|DGUA	LOC6607392|XP_002032165.2|DSEC
OG0008758	LOC117582439|XP_034126037.1|DGUA	LOC6617315|XP_002041641.2|DSEC
OG0008759	LOC117581974|XP_034125350.1|DGUA	LOC6612148|XP_032581606.1|DSEC
OG0008760	LOC117584074|XP_034128710.1|DGUA	LOC6612031|XP_032583416.1|DSEC
OG0008761	LOC117588220|XP_034135256.1|DGUA	LOC6611771|XP_002036294.1|DSEC
OG0008762	LOC117591852|XP_034141112.1|DGUA	LOC6608183|XP_002032928.1|DSEC
OG0008763	LOC117587701|XP_034134489.1|DGUA	LOC6613617|XP_002038087.1|DSEC
OG0008764	LOC117584183|XP_034128842.1|DGUA	LOC6611220|XP_002035776.1|DSEC
OG0008765	LOC117588736|XP_034136106.1|DGUA	LOC6608868|XP_002033582.1|DSEC
OG0008766	LOC117591525|XP_034140710.1|DGUA, LOC117591528|XP_034140711.1|DGUA, LOC117582592|XP_034126339.1|DGUA	LOC6617425|XP_032579986.1|DSEC
OG0008767	LOC117579465|XP_034121247.1|DGUA	LOC6609781|XP_002034435.1|DSEC
OG0008768	LOC117583806|XP_034128281.1|DGUA	LOC6618825|XP_002043074.1|DSEC
OG0008769	LOC117579053|XP_034120647.1|DGUA	LOC6615380|XP_002039762.2|DSEC
OG0008770	LOC117585155|XP_034130384.1|DGUA	LOC6607991|XP_002032739.2|DSEC
OG0008771	LOC117578511|XP_034119941.1|DGUA	LOC6608659|XP_032573061.1|DSEC
OG0008772	LOC117591886|XP_034141160.1|DGUA	LOC6608625|XP_002033359.1|DSEC
OG0008773	LOC117578874|XP_034120560.1|DGUA	LOC6609632|XP_002034309.1|DSEC
OG0008774	LOC117591923|XP_034141206.1|DGUA	LOC6610064|XP_002034680.1|DSEC
OG0008775	LOC117586194|XP_034132016.1|DGUA	LOC6609544|XP_002034227.1|DSEC
OG0008776	LOC117578738|XP_034120293.1|DGUA	LOC6609213|XP_002033904.1|DSEC
OG0008777	LOC117591244|XP_034140317.1|DGUA	LOC6615543|XP_032570700.1|DSEC
OG0008778	LOC117591345|XP_034140465.1|DGUA	LOC6607860|XP_002032614.1|DSEC
OG0008779	LOC117588293|XP_034135364.1|DGUA	LOC6616183|XP_002040548.1|DSEC
OG0008780	LOC117585904|XP_034131552.1|DGUA	LOC6613842|XP_002038311.1|DSEC
OG0008781	LOC117581018|XP_034123735.1|DGUA	LOC6612279|XP_002036789.1|DSEC
OG0008782	LOC117587075|XP_034133421.1|DGUA	LOC6604999|XP_032575791.1|DSEC
OG0008783	LOC117590754|XP_034139582.1|DGUA	LOC6615671|XP_002040042.1|DSEC
OG0008784	LOC117580187|XP_034122438.1|DGUA	LOC6616306|XP_032573986.1|DSEC
OG0008785	LOC117580355|XP_034122765.1|DGUA	LOC6605171|XP_002030010.2|DSEC
OG0008786	LOC117587753|XP_034134568.1|DGUA, LOC117587781|XP_034134616.1|DGUA	LOC6613511|XP_032582981.1|DSEC
OG0008787	LOC117589389|XP_034137196.1|DGUA	LOC6605102|XP_002029943.1|DSEC
OG0008788	LOC117580430|XP_034122877.1|DGUA	LOC6610936|XP_032574971.1|DSEC
OG0008789	LOC117587058|XP_034133390.1|DGUA	LOC6610322|XP_032575379.1|DSEC
OG0008790	LOC117591998|XP_034141337.1|DGUA	LOC6608204|XP_002032949.2|DSEC
OG0008791	LOC117581276|XP_034124183.1|DGUA	LOC6609725|XP_032570811.1|DSEC
OG0008792	LOC117579089|XP_034120695.1|DGUA	LOC6615483|XP_032572613.1|DSEC
OG0008793	LOC117589495|XP_034137356.1|DGUA	LOC6619174|XP_002043401.2|DSEC
OG0008794	LOC117582190|XP_034125684.1|DGUA	LOC6614398|XP_002038835.1|DSEC
OG0008795	LOC117585610|XP_034131055.1|DGUA	LOC6606322|XP_032576441.1|DSEC
OG0008796	LOC117591207|XP_034140239.1|DGUA	LOC6616987|XP_002041315.1|DSEC
OG0008797	LOC117589482|XP_034137334.1|DGUA	LOC6606354|XP_032578336.1|DSEC
OG0008798	LOC117583095|XP_034127166.1|DGUA	LOC6612896|XP_002037388.1|DSEC
OG0008799	LOC117591572|XP_034140780.1|DGUA	LOC6608055|XP_002032803.1|DSEC
OG0008805	LOC117581477|XP_034124604.1|DGUA	LOC6618094|XP_032581057.1|DSEC
OG0008806	LOC117588656|XP_034135986.1|DGUA	LOC6619985|XP_002044197.2|DSEC
OG0008807	LOC117581316|XP_034124302.1|DGUA	LOC6617939|XP_032581838.1|DSEC
OG0008808	LOC117591173|XP_034140189.1|DGUA	LOC6618653|XP_002042912.2|DSEC
OG0008809	LOC117583273|XP_034127389.1|DGUA	LOC6607795|XP_032578045.1|DSEC
OG0008811	LOC117583816|XP_034128292.1|DGUA	LOC6606272|XP_032577856.1|DSEC
OG0008813	LOC117589732|XP_034137798.1|DGUA	LOC6607052|XP_032579222.1|DSEC
OG0008814	LOC117578559|XP_034120023.1|DGUA	LOC6615832|XP_032572496.1|DSEC
OG0008815	LOC117588917|XP_034136381.1|DGUA	LOC6610482|XP_032575595.1|DSEC
OG0008816	LOC117586986|XP_034133274.1|DGUA	LOC6606035|XP_002030846.1|DSEC
OG0008819	LOC117585805|XP_034131414.1|DGUA	LOC6610085|XP_002034701.1|DSEC
OG0008820	LOC117587941|XP_034134825.1|DGUA	LOC6611820|XP_002036342.1|DSEC
OG0008821	LOC117581201|XP_034124064.1|DGUA	LOC6615230|XP_002039636.2|DSEC
OG0008822	LOC117584509|XP_034129336.1|DGUA	LOC6611977|XP_032582560.1|DSEC
OG0008824	LOC117584336|XP_034129061.1|DGUA	LOC6605544|XP_002030372.2|DSEC
OG0008825	LOC117579362|XP_034121087.1|DGUA	LOC6605537|XP_002030365.1|DSEC
OG0008826	LOC117586514|XP_034132535.1|DGUA	LOC6614306|XP_032579476.1|DSEC
OG0008829	LOC117591487|XP_034140666.1|DGUA	LOC6616044|XP_002040410.1|DSEC
OG0008830	LOC117588560|XP_034135836.1|DGUA	LOC6614858|XP_032580119.1|DSEC
OG0008831	LOC117581121|XP_034123937.1|DGUA	LOC6616075|XP_002040441.1|DSEC
OG0008832	LOC117581119|XP_034123933.1|DGUA	LOC6616074|XP_032581250.1|DSEC
OG0008833	LOC117590530|XP_034139139.1|DGUA	LOC6620179|XP_032580868.1|DSEC
OG0008834	LOC117585674|XP_034131166.1|DGUA	LOC6619663|XP_002043878.1|DSEC
OG0008835	LOC117585334|XP_034130665.1|DGUA	LOC116801779|XP_032579151.1|DSEC
OG0008836	LOC117578414|XP_034119767.1|DGUA	LOC6608263|XP_002033007.1|DSEC
OG0008837	LOC117592094|XP_034141501.1|DGUA	LOC6615572|XP_002039946.1|DSEC
OG0008838	LOC117587772|XP_034134599.1|DGUA	LOC6611848|XP_002036370.1|DSEC
OG0008839	LOC117578757|XP_034120338.1|DGUA	LOC6608775|XP_002033496.1|DSEC
OG0008840	LOC117584081|XP_034128720.1|DGUA	LOC6618131|XP_002042428.1|DSEC
OG0008841	LOC117579301|XP_034121000.1|DGUA	LOC6610610|XP_002035177.1|DSEC
OG0008842	LOC117592526|XP_034142276.1|DGUA	LOC6615731|XP_002040102.1|DSEC
OG0008843	LOC117589402|XP_034137215.1|DGUA	LOC6610621|XP_002035188.1|DSEC
OG0008845	LOC117584497|XP_034129319.1|DGUA	LOC6611357|XP_032583100.1|DSEC
OG0008846	LOC117587717|XP_034134517.1|DGUA, LOC117587718|XP_034134518.1|DGUA	LOC6618367|XP_002042637.2|DSEC
OG0008847	LOC117586583|XP_034132642.1|DGUA	LOC6614142|XP_002038595.1|DSEC
OG0008848	LOC117592554|XP_034142319.1|DGUA	LOC6609496|XP_002034181.2|DSEC
OG0008849	LOC117581520|XP_034124704.1|DGUA, LOC117580726|XP_034123285.1|DGUA	LOC116802211|XP_032581817.1|DSEC
OG0008850	LOC117592483|XP_034142212.1|DGUA	LOC6615259|XP_032571350.1|DSEC
OG0008851	LOC117584538|XP_034129381.1|DGUA	LOC6612024|XP_032583180.1|DSEC
OG0008852	LOC117589415|XP_034137239.1|DGUA	LOC6608145|XP_002032891.1|DSEC
