Orthogroup	DGUA.longest_only	DVIR.longest_only
OG0007626	LOC117589243|XP_034136899.1|DGUA	LOC6622735|XP_002047031.1|DVIR
OG0007627	LOC117589197|XP_034136815.1|DGUA	LOC6622715|XP_002047030.1|DVIR
OG0007628	LOC117590651|XP_034139383.1|DGUA	LOC6636234|XP_002059748.1|DVIR
OG0007629	LOC117586926|XP_034133176.1|DGUA	LOC6624463|XP_002046602.1|DVIR
OG0007630	LOC117586151|XP_034131940.1|DGUA	LOC6630538|XP_002054603.3|DVIR
OG0007631	LOC117583586|XP_034127865.1|DGUA	LOC6633211|XP_002055976.1|DVIR
OG0007632	LOC117587442|XP_034134016.1|DGUA	LOC26531257|XP_032289262.1|DVIR, LOC116650579|XP_032290494.1|DVIR
OG0007633	LOC117582031|XP_034125453.1|DGUA	LOC6628338|XP_032294491.1|DVIR
OG0007634	LOC117583640|XP_034127979.1|DGUA	LOC6635211|XP_032295123.1|DVIR
OG0007635	LOC117587721|XP_034134520.1|DGUA	LOC6634335|XP_002057463.2|DVIR
OG0007636	LOC117579046|XP_034120632.1|DGUA	LOC6623997|XP_002047588.2|DVIR
OG0007637	LOC117588168|XP_034135170.1|DGUA	LOC6629073|XP_002052375.1|DVIR
OG0007638	LOC117588624|XP_034135935.1|DGUA	LOC6635929|XP_032292495.1|DVIR
OG0007639	LOC117590914|XP_034139837.1|DGUA	LOC116649736|XP_032296490.1|DVIR
OG0007640	LOC117578832|XP_034120486.1|DGUA	LOC6626107|XP_002050511.1|DVIR
OG0007641	LOC117586598|XP_034132669.1|DGUA	LOC6629440|XP_002053157.1|DVIR
OG0007642	LOC117592115|XP_034141544.1|DGUA	LOC6626502|XP_002050871.1|DVIR, LOC6626366|XP_002050695.1|DVIR
OG0007643	LOC117585906|XP_034131554.1|DGUA	LOC6631100|XP_032291097.1|DVIR
OG0007644	LOC117583665|XP_034128024.1|DGUA	LOC6630946|XP_002054048.1|DVIR
OG0007645	LOC117584979|XP_034130075.1|DGUA	LOC6633228|XP_002056286.1|DVIR
OG0007646	LOC117584240|XP_034128927.1|DGUA	LOC6627715|XP_002051637.1|DVIR
OG0007647	LOC117588037|XP_034134974.1|DGUA	LOC6628324|XP_032293662.1|DVIR
OG0007648	LOC117578858|XP_034120539.1|DGUA	LOC6627176|XP_002050394.2|DVIR
OG0007649	LOC117580289|XP_034122654.1|DGUA	LOC6623445|XP_002047281.1|DVIR
OG0007650	LOC117592660|XP_034142496.1|DGUA	LOC6626400|XP_002049137.3|DVIR
OG0007651	LOC117590966|XP_034139915.1|DGUA	LOC26531350|XP_032296644.1|DVIR
OG0007652	LOC117580270|XP_034122607.1|DGUA	LOC26531799|XP_015024750.1|DVIR, LOC26530875|XP_015024747.1|DVIR
OG0007653	LOC117579287|XP_034120979.1|DGUA	LOC116650469|XP_032290030.1|DVIR, LOC6622547|XP_002048436.1|DVIR
OG0007654	LOC117579181|XP_034120842.1|DGUA	LOC6623165|XP_002047745.1|DVIR
OG0007655	LOC117580872|XP_034123513.1|DGUA, LOC117581480|XP_034124613.1|DGUA	LOC6635353|XP_002058899.2|DVIR, LOC6627181|XP_002049746.2|DVIR, LOC6622686|XP_032289987.1|DVIR
OG0007656	LOC117585106|XP_034130276.1|DGUA	LOC6632866|XP_015025811.1|DVIR
OG0007657	LOC117583155|XP_034127240.1|DGUA	LOC26531719|XP_015027927.2|DVIR, LOC116651929|XP_032295313.1|DVIR
OG0007659	LOC117592281|XP_034141835.1|DGUA	LOC26530911|XP_015030260.1|DVIR
OG0007659	LOC117592283|XP_034141837.1|DGUA	LOC6626742|XP_002049305.2|DVIR
OG0007660	LOC117585523|XP_034130922.1|DGUA	LOC6630266|XP_002053425.1|DVIR, LOC6630265|XP_002053424.1|DVIR
OG0007664	LOC117589548|XP_034137444.1|DGUA	LOC6630004|XP_002054766.2|DVIR
OG0007665	LOC117588305|XP_034135382.1|DGUA	LOC6631934|XP_002055481.2|DVIR, LOC116652020|XP_032295559.1|DVIR
OG0007666	LOC117588351|XP_034135454.1|DGUA	LOC6631832|XP_032295848.1|DVIR
OG0007667	LOC117581592|XP_034124838.1|DGUA	LOC6631313|XP_002055056.1|DVIR
OG0007668	LOC117588120|XP_034135088.1|DGUA	LOC6634313|XP_002057563.1|DVIR
OG0007669	LOC117581446|XP_034124546.1|DGUA	LOC6631857|XP_032295556.1|DVIR
OG0007670	LOC117581445|XP_034124545.1|DGUA	LOC6631856|XP_002055200.1|DVIR
OG0007671	LOC117590313|XP_034138692.1|DGUA	LOC6632121|XP_002055259.1|DVIR
OG0007672	LOC117588344|XP_034135445.1|DGUA	LOC6632059|XP_002055112.1|DVIR
OG0007673	LOC117582844|XP_034126789.1|DGUA	LOC6629756|XP_002053898.3|DVIR
OG0007674	LOC117588475|XP_034135657.1|DGUA	LOC6632172|XP_032295987.1|DVIR
OG0007675	LOC117581560|XP_034124782.1|DGUA	LOC6631532|XP_002055339.1|DVIR
OG0007676	LOC117588566|XP_034135847.1|DGUA	LOC6635453|XP_002059055.1|DVIR
OG0007677	LOC117581163|XP_034123996.1|DGUA	LOC6633632|XP_002057276.2|DVIR
OG0007678	LOC117588410|XP_034135567.1|DGUA	LOC6631910|XP_002055591.1|DVIR
OG0007679	LOC117590964|XP_034139910.1|DGUA	LOC6631914|XP_002055595.1|DVIR
OG0007680	LOC117584579|XP_034129446.1|DGUA	LOC6634189|XP_015025182.1|DVIR
OG0007681	LOC117585357|XP_034130694.1|DGUA	LOC6632227|XP_002055875.1|DVIR
OG0007682	LOC117588312|XP_034135394.1|DGUA	LOC6631477|XP_032295896.1|DVIR
OG0007683	LOC117590909|XP_034139831.1|DGUA	LOC6634489|XP_002058227.1|DVIR, LOC116652290|XP_032296487.1|DVIR
OG0007684	LOC117590850|XP_034139738.1|DGUA	LOC6631530|XP_002055337.1|DVIR
OG0007685	LOC117588540|XP_034135800.1|DGUA	LOC6632155|XP_032295571.1|DVIR
OG0007686	LOC117590349|XP_034138773.1|DGUA	LOC6631415|XP_002055424.1|DVIR
OG0007687	LOC117580817|XP_034123427.1|DGUA	LOC6634396|XP_032296275.1|DVIR
OG0007688	LOC117585600|XP_034131036.1|DGUA	LOC6635010|XP_002058654.1|DVIR
OG0007689	LOC117588511|XP_034135723.1|DGUA	LOC6631966|XP_002055229.1|DVIR
OG0007690	LOC117588274|XP_034135327.1|DGUA	LOC6631389|XP_015026605.1|DVIR
OG0007691	LOC117583692|XP_034128060.1|DGUA	LOC6632934|XP_002056121.1|DVIR
OG0007692	LOC117588440|XP_034135613.1|DGUA	LOC6631456|XP_002055544.2|DVIR
OG0007693	LOC117590324|XP_034138707.1|DGUA	LOC6631539|XP_002055063.1|DVIR
OG0007694	LOC117591228|XP_034140293.1|DGUA	LOC6623089|XP_002048238.1|DVIR
OG0007695	LOC117580620|XP_034123089.1|DGUA	LOC6633644|XP_032289088.1|DVIR
OG0007696	LOC117579555|XP_034121365.1|DGUA	LOC6622846|XP_002048026.2|DVIR
OG0007697	LOC117579546|XP_034121353.1|DGUA	LOC6622215|XP_002046087.1|DVIR
OG0007698	LOC117590939|XP_034139872.1|DGUA	LOC6633828|XP_002057107.2|DVIR
OG0007699	LOC117581270|XP_034124172.1|DGUA	LOC6634653|XP_002058106.2|DVIR
OG0007700	LOC117580879|XP_034123520.1|DGUA	LOC6633396|XP_002057206.1|DVIR
OG0007701	LOC117581090|XP_034123867.1|DGUA	LOC6633608|XP_032289038.1|DVIR
OG0007702	LOC117581081|XP_034123855.1|DGUA	LOC6631448|XP_002054959.1|DVIR
OG0007703	LOC117590992|XP_034139961.1|DGUA	LOC6634531|XP_002057960.2|DVIR
OG0007704	LOC117583540|XP_034127787.1|DGUA	LOC6632877|XP_032289507.1|DVIR
OG0007705	LOC117580629|XP_034123102.1|DGUA	LOC6636720|XP_002060193.1|DVIR
OG0007706	LOC117580720|XP_034123275.1|DGUA	LOC6635496|XP_002059085.2|DVIR
OG0007707	LOC117590453|XP_034138964.1|DGUA	LOC6631926|XP_032295584.1|DVIR
OG0007708	LOC117580924|XP_034123579.1|DGUA	LOC6632141|XP_015026433.2|DVIR
OG0007709	LOC117580985|XP_034123671.1|DGUA	LOC6636142|XP_002059536.2|DVIR
OG0007710	LOC117590350|XP_034138776.1|DGUA	LOC6631429|XP_002055537.2|DVIR
OG0007711	LOC117580833|XP_034123462.1|DGUA	LOC6631983|XP_002055608.1|DVIR
OG0007712	LOC117581549|XP_034124758.1|DGUA	LOC6634444|XP_002058059.1|DVIR
OG0007713	LOC117590506|XP_034139059.1|DGUA	LOC6633728|XP_032296623.1|DVIR
OG0007714	LOC117581285|XP_034124200.1|DGUA	LOC6631589|XP_002055441.1|DVIR
OG0007715	LOC117588535|XP_034135785.1|DGUA	LOC6631675|XP_002055001.1|DVIR
OG0007716	LOC117580699|XP_034123230.1|DGUA	LOC6631949|XP_002055401.3|DVIR
OG0007717	LOC117583035|XP_034127084.1|DGUA	LOC6632918|XP_002055921.2|DVIR
OG0007718	LOC117581202|XP_034124065.1|DGUA	LOC6634694|XP_002058305.1|DVIR
OG0007719	LOC117581468|XP_034124580.1|DGUA	LOC6631897|XP_015026641.1|DVIR
OG0007720	LOC117581444|XP_034124543.1|DGUA	LOC6631862|XP_032295869.1|DVIR
OG0007721	LOC117581291|XP_034124215.1|DGUA	LOC6631564|XP_015026360.1|DVIR
OG0007722	LOC117580865|XP_034123505.1|DGUA	LOC6631566|XP_002055553.2|DVIR
OG0007723	LOC117580777|XP_034123364.1|DGUA	LOC6631618|XP_032295954.1|DVIR
OG0007724	LOC117582275|XP_034125794.1|DGUA	LOC6627853|XP_002052848.1|DVIR
OG0007725	LOC117588514|XP_034135731.1|DGUA	LOC6631785|XP_032295724.1|DVIR
OG0007726	LOC117581100|XP_034123882.1|DGUA	LOC6636021|XP_002059545.1|DVIR
OG0007727	LOC117580973|XP_034123657.1|DGUA	LOC6636140|XP_002059534.1|DVIR
OG0007728	LOC117581433|XP_034124496.1|DGUA	LOC6636045|XP_032295971.1|DVIR
OG0007729	LOC117581098|XP_034123878.1|DGUA	LOC6636171|XP_002059557.1|DVIR
OG0007730	LOC117581191|XP_034124040.1|DGUA	LOC6636044|XP_002059571.1|DVIR
OG0007731	LOC117579799|XP_034121761.1|DGUA	LOC6624531|XP_015031245.1|DVIR
OG0007732	LOC117588269|XP_034135314.1|DGUA	LOC6632057|XP_002055110.1|DVIR
OG0007733	LOC117591017|XP_034139994.1|DGUA	LOC6631985|XP_002055610.1|DVIR
OG0007734	LOC117588445|XP_034135619.1|DGUA	LOC6631989|XP_002055614.1|DVIR
OG0007735	LOC117591495|XP_034140677.1|DGUA	LOC6631305|XP_002055048.1|DVIR
OG0007736	LOC117588398|XP_034135542.1|DGUA	LOC6634687|XP_032289214.1|DVIR
OG0007737	LOC117589799|XP_034137898.1|DGUA	LOC6629966|XP_015027598.1|DVIR
OG0007738	LOC117583414|XP_034127595.1|DGUA	LOC6630958|XP_015027762.1|DVIR
OG0007739	LOC117581085|XP_034123861.1|DGUA	LOC6631646|XP_002055365.2|DVIR
OG0007740	LOC117590836|XP_034139717.1|DGUA	LOC6633417|XP_032296305.1|DVIR
OG0007741	LOC117590514|XP_034139096.1|DGUA	LOC6636088|XP_032296154.1|DVIR
OG0007742	LOC117590962|XP_034139905.1|DGUA	LOC6636672|XP_002060150.1|DVIR
OG0007743	LOC117585478|XP_034130861.1|DGUA	LOC6633134|XP_032288805.1|DVIR
OG0007744	LOC117588533|XP_034135782.1|DGUA	LOC26531712|XP_015031785.1|DVIR
OG0007745	LOC117589534|XP_034137419.1|DGUA	LOC6632591|XP_032289445.1|DVIR
OG0007746	LOC117585459|XP_034130840.1|DGUA	LOC6631273|XP_002054057.1|DVIR
OG0007747	LOC117580633|XP_034123112.1|DGUA	LOC6636161|XP_032296225.1|DVIR
OG0007748	LOC117588617|XP_034135919.1|DGUA	LOC6631900|XP_032295929.1|DVIR
OG0007749	LOC117580929|XP_034123600.1|DGUA	LOC6634528|XP_002057957.1|DVIR
OG0007750	LOC117583807|XP_034128278.1|DGUA	LOC6630200|XP_032296222.1|DVIR
OG0007751	LOC117582280|XP_034125803.1|DGUA	LOC6628194|XP_002052853.1|DVIR
OG0007752	LOC117580945|XP_034123619.1|DGUA	LOC6631311|XP_002055054.1|DVIR
OG0007753	LOC117581239|XP_034124116.1|DGUA	LOC6631828|XP_002055470.1|DVIR
OG0007754	LOC117588747|XP_034136116.1|DGUA	LOC6631874|XP_002055031.1|DVIR
OG0007755	LOC117588632|XP_034135953.1|DGUA	LOC6631750|XP_002055029.2|DVIR
OG0007756	LOC117581399|XP_034124433.1|DGUA	LOC6633689|XP_002057006.2|DVIR
OG0007757	LOC117591157|XP_034140166.1|DGUA	LOC6633388|XP_032296392.1|DVIR
OG0007758	LOC117591575|XP_034140779.1|DGUA	LOC6634211|XP_002057804.2|DVIR
OG0007759	LOC117583252|XP_034127369.1|DGUA	LOC6629496|XP_002054516.1|DVIR
OG0007760	LOC117580976|XP_034123661.1|DGUA	LOC6631775|XP_032296015.1|DVIR
OG0007761	LOC117588460|XP_034135639.1|DGUA	LOC6631449|XP_002055025.3|DVIR
OG0007762	LOC117588629|XP_034135945.1|DGUA	LOC6631469|XP_002055026.1|DVIR
OG0007763	LOC117582285|XP_034125813.1|DGUA	LOC6628198|XP_002052857.3|DVIR
OG0007764	LOC117581112|XP_034123909.1|DGUA	LOC6633725|XP_002057090.2|DVIR
OG0007765	LOC117581122|XP_034123938.1|DGUA	LOC6633724|XP_002057089.1|DVIR
OG0007766	LOC117589937|XP_034138112.1|DGUA	LOC6632252|XP_015026047.1|DVIR
OG0007767	LOC117590637|XP_034139356.1|DGUA	LOC6636208|XP_032290092.1|DVIR
OG0007768	LOC117581305|XP_034124239.1|DGUA	LOC6631773|XP_002055181.1|DVIR
OG0007769	LOC117588263|XP_034135289.1|DGUA	LOC6634768|XP_002058007.1|DVIR
OG0007770	LOC117588264|XP_034135290.1|DGUA	LOC6634770|XP_015025035.1|DVIR
OG0007771	LOC117591532|XP_034140715.1|DGUA	LOC6628657|XP_002051507.2|DVIR
OG0007772	LOC117591492|XP_034140670.1|DGUA	LOC6633572|XP_002057076.1|DVIR
OG0007773	LOC117587556|XP_034134256.1|DGUA	LOC6628919|XP_002051387.1|DVIR
OG0007774	LOC117579852|XP_034121849.1|DGUA	LOC6623059|XP_002046678.1|DVIR
OG0007775	LOC117590239|XP_034138602.1|DGUA	LOC6631663|XP_002054941.1|DVIR
OG0007776	LOC117588451|XP_034135628.1|DGUA	LOC6632002|XP_002055094.2|DVIR
OG0007777	LOC117581563|XP_034124787.1|DGUA	LOC6631826|XP_032295850.1|DVIR
OG0007778	LOC117581079|XP_034123853.1|DGUA	LOC6634460|XP_002057948.2|DVIR
OG0007779	LOC117589135|XP_034136711.1|DGUA	LOC6623872|XP_002046231.1|DVIR
OG0007780	LOC117590273|XP_034138649.1|DGUA	LOC6636695|XP_002060115.1|DVIR
OG0007781	LOC117581198|XP_034124049.1|DGUA	LOC6634645|XP_032296453.1|DVIR
OG0007782	LOC117580754|XP_034123339.1|DGUA	LOC6633704|XP_002057299.1|DVIR
OG0007783	LOC117590108|XP_034138347.1|DGUA, LOC117588792|XP_034136190.1|DGUA	LOC6634509|XP_002058279.1|DVIR
OG0007784	LOC117585722|XP_034131249.1|DGUA	LOC6631034|XP_002054125.2|DVIR
OG0007785	LOC117580666|XP_034123169.1|DGUA	LOC6633482|XP_032296622.1|DVIR
OG0007786	LOC117581942|XP_034125314.1|DGUA	LOC6628305|XP_032294257.1|DVIR
OG0007787	LOC117583623|XP_034127962.1|DGUA	LOC6635215|XP_032294790.1|DVIR
OG0007788	LOC117589873|XP_034138036.1|DGUA	LOC6630566|XP_002054383.1|DVIR
OG0007789	LOC117589645|XP_034137668.1|DGUA	LOC6635142|XP_032294903.1|DVIR
OG0007790	LOC117583359|XP_034127519.1|DGUA	LOC6632759|XP_032288739.1|DVIR
OG0007791	LOC117583361|XP_034127530.1|DGUA	LOC6632213|XP_015025929.1|DVIR
OG0007792	LOC117581605|XP_034124857.1|DGUA	LOC6634427|XP_002057939.1|DVIR
OG0007793	LOC117586564|XP_034132614.1|DGUA	LOC6629960|XP_002053618.2|DVIR
OG0007794	LOC117591512|XP_034140696.1|DGUA	LOC6634682|XP_002057998.1|DVIR
OG0007795	LOC117581258|XP_034124156.1|DGUA	LOC6633791|XP_002056963.2|DVIR
OG0007796	LOC117584974|XP_034130067.1|DGUA	LOC6632886|XP_002055789.1|DVIR
OG0007797	LOC117591463|XP_034140635.1|DGUA	LOC6632620|XP_002056102.2|DVIR
OG0007799	LOC117589681|XP_034137726.1|DGUA	LOC6635189|XP_002058388.1|DVIR
OG0007800	LOC117583432|XP_034127622.1|DGUA	LOC6630920|XP_002053779.1|DVIR
OG0007801	LOC117585302|XP_034130622.1|DGUA	LOC6635271|XP_015024778.2|DVIR
OG0007802	LOC117583772|XP_034128216.1|DGUA	LOC26531808|XP_015027947.1|DVIR
OG0007803	LOC117583146|XP_034127226.1|DGUA	LOC6634979|XP_032295000.1|DVIR
OG0007804	LOC117591431|XP_034140583.1|DGUA	LOC6635470|XP_002058978.2|DVIR
OG0007805	LOC117591444|XP_034140600.1|DGUA	LOC6635468|XP_002058976.1|DVIR
OG0007806	LOC117591443|XP_034140599.1|DGUA	LOC6635467|XP_002058975.1|DVIR
OG0007808	LOC117585670|XP_034131158.1|DGUA	LOC6630859|XP_002052954.2|DVIR
OG0007809	LOC117581440|XP_034124535.1|DGUA	LOC6634409|XP_002057930.1|DVIR
OG0007810	LOC117587798|XP_034134634.1|DGUA	LOC6634182|XP_002057440.1|DVIR
OG0007811	LOC117589558|XP_034137461.1|DGUA	LOC6631142|XP_032288929.1|DVIR
OG0007812	LOC117590221|XP_034138579.1|DGUA	LOC6635542|XP_032296263.1|DVIR
OG0007813	LOC117582886|XP_034126855.1|DGUA	LOC6632508|XP_002056013.2|DVIR
OG0007814	LOC117581236|XP_034124113.1|DGUA	LOC6633875|XP_002057386.1|DVIR
OG0007815	LOC117590258|XP_034138635.1|DGUA	LOC6631851|XP_002055587.1|DVIR
OG0007816	LOC117589185|XP_034136799.1|DGUA	LOC6624673|XP_002047610.2|DVIR
OG0007818	LOC117585149|XP_034130370.1|DGUA	LOC6635153|XP_002058637.3|DVIR
OG0007819	LOC117591411|XP_034140555.1|DGUA	LOC6634557|XP_002057974.1|DVIR
OG0007820	LOC117582963|XP_034126967.1|DGUA	LOC6631044|XP_002054218.2|DVIR
OG0007821	LOC117591459|XP_034140624.1|DGUA	LOC6632430|XP_002056160.1|DVIR
OG0007822	LOC117591458|XP_034140620.1|DGUA	LOC6632431|XP_002056161.1|DVIR
OG0007823	LOC117591461|XP_034140628.1|DGUA	LOC6632433|XP_002056163.1|DVIR
OG0007824	LOC117585565|XP_034130988.1|DGUA	LOC6635035|XP_032295328.1|DVIR
OG0007826	LOC117583376|XP_034127550.1|DGUA	LOC6630154|XP_032295301.1|DVIR
OG0007827	LOC117581627|XP_034124886.1|DGUA	LOC6633549|XP_002057246.1|DVIR
OG0007828	LOC117586896|XP_034133131.1|DGUA	LOC6622234|XP_002046356.1|DVIR
OG0007829	LOC117590192|XP_034138511.1|DGUA	LOC6633032|XP_002056059.2|DVIR
OG0007830	LOC117589946|XP_034138128.1|DGUA	LOC6632848|XP_002056246.1|DVIR
OG0007831	LOC117580800|XP_034123390.1|DGUA	LOC6634625|XP_002058024.1|DVIR
OG0007832	LOC117581294|XP_034124222.1|DGUA	LOC6632162|XP_002055771.2|DVIR
OG0007833	LOC117591175|XP_034140190.1|DGUA	LOC6633722|XP_002057087.1|DVIR
OG0007834	LOC117585181|XP_034130415.1|DGUA	LOC6629701|XP_002052959.2|DVIR
OG0007836	LOC117583575|XP_034127845.1|DGUA	LOC6634849|XP_015024939.1|DVIR
OG0007837	LOC117582833|XP_034126779.1|DGUA	LOC6634900|XP_002058552.2|DVIR
OG0007838	LOC117582912|XP_034126897.1|DGUA	LOC6634911|XP_002058563.1|DVIR
OG0007839	LOC117590263|XP_034138640.1|DGUA	LOC6636030|XP_002059635.1|DVIR
OG0007840	LOC117583630|XP_034127969.1|DGUA	LOC6635213|XP_002058401.2|DVIR
OG0007841	LOC117585375|XP_034130713.1|DGUA	LOC6630407|XP_002054195.2|DVIR
OG0007842	LOC117583661|XP_034128014.1|DGUA	LOC6634960|XP_032294882.1|DVIR
OG0007843	LOC117583124|XP_034127207.1|DGUA	LOC6634961|XP_002058595.1|DVIR
OG0007844	LOC117592705|XP_034142564.1|DGUA	LOC6625505|XP_032292266.1|DVIR
OG0007845	LOC117589940|XP_034138117.1|DGUA	LOC6632248|XP_002056077.1|DVIR
OG0007846	LOC117591153|XP_034140159.1|DGUA	LOC6633384|XP_015025553.1|DVIR
OG0007847	LOC117585305|XP_034130625.1|DGUA	LOC6634855|XP_002058645.1|DVIR
OG0007848	LOC117585145|XP_034130366.1|DGUA	LOC6635155|XP_002058639.1|DVIR
OG0007849	LOC117589731|XP_034137797.1|DGUA	LOC6629890|XP_002054550.1|DVIR
OG0007850	LOC117589727|XP_034137790.1|DGUA	LOC6629889|XP_002054549.3|DVIR
OG0007851	LOC117583449|XP_034127639.1|DGUA	LOC6630618|XP_002053747.2|DVIR
OG0007852	LOC117583023|XP_034127065.1|DGUA	LOC6629931|XP_032294958.1|DVIR
OG0007853	LOC117583610|XP_034127939.1|DGUA	LOC6629684|XP_032292210.1|DVIR
OG0007854	LOC117585006|XP_034130136.1|DGUA	LOC6635062|XP_002058629.1|DVIR
OG0007855	LOC117583178|XP_034127269.1|DGUA	LOC6632715|XP_032289611.1|DVIR
OG0007856	LOC117585156|XP_034130380.1|DGUA	LOC6635154|XP_015024836.1|DVIR
OG0007857	LOC117582917|XP_034126905.1|DGUA	LOC6630022|XP_002054472.1|DVIR
OG0007858	LOC117581776|XP_034125090.1|DGUA	LOC6629221|XP_015028285.1|DVIR
OG0007859	LOC117581197|XP_034124048.1|DGUA	LOC6635463|XP_002058971.1|DVIR
OG0007860	LOC117585387|XP_034130727.1|DGUA	LOC6633167|XP_002055797.1|DVIR
OG0007861	LOC117585113|XP_034130285.1|DGUA	LOC6633109|XP_032288892.1|DVIR
OG0007863	LOC117584207|XP_034128867.1|DGUA	LOC6629039|XP_002052185.1|DVIR
OG0007864	LOC117584962|XP_034130047.1|DGUA	LOC6632786|XP_032288790.1|DVIR
OG0007865	LOC117580131|XP_034122315.1|DGUA	LOC6624595|XP_002047645.1|DVIR
OG0007866	LOC117589921|XP_034138095.1|DGUA	LOC6630495|XP_002054389.1|DVIR
OG0007867	LOC117583111|XP_034127183.1|DGUA	LOC6629636|XP_002054841.1|DVIR
OG0007868	LOC117583570|XP_034127837.1|DGUA	LOC6631125|XP_002054245.1|DVIR
OG0007869	LOC117581497|XP_034124637.1|DGUA	LOC6633504|XP_002056828.1|DVIR
OG0007870	LOC117586837|XP_034133019.1|DGUA	LOC6623680|XP_032291107.1|DVIR
OG0007871	LOC117580707|XP_034123253.1|DGUA	LOC6633813|XP_002057034.1|DVIR
OG0007872	LOC117580298|XP_034122672.1|DGUA	LOC6622318|XP_032290510.1|DVIR
OG0007873	LOC117580317|XP_034122703.1|DGUA	LOC6624376|XP_002046399.1|DVIR, LOC116650700|XP_032291026.1|DVIR
OG0007874	LOC117581061|XP_034123823.1|DGUA	LOC6636058|XP_002059522.1|DVIR
OG0007875	LOC117592524|XP_034142268.1|DGUA	LOC6626608|XP_002050560.2|DVIR
OG0007876	LOC117581004|XP_034123702.1|DGUA	LOC6633640|XP_032296410.1|DVIR
OG0007877	LOC117581424|XP_034124483.1|DGUA	LOC6633365|XP_032296571.1|DVIR
OG0007878	LOC117592327|XP_034141904.1|DGUA	LOC6635840|XP_002059452.1|DVIR
OG0007879	LOC117586943|XP_034133200.1|DGUA	LOC6623653|XP_002046824.1|DVIR
OG0007880	LOC117580758|XP_034123344.1|DGUA	LOC6633705|XP_002057300.1|DVIR
OG0007881	LOC117587373|XP_034133912.1|DGUA	LOC6636921|XP_002060377.1|DVIR
OG0007882	LOC117587447|XP_034134027.1|DGUA	LOC6636830|XP_002060269.1|DVIR
OG0007883	LOC117587446|XP_034134022.1|DGUA	LOC26530952|XP_032291478.1|DVIR
OG0007884	LOC117586987|XP_034133277.1|DGUA	LOC6622610|XP_002047251.2|DVIR
OG0007885	LOC117592525|XP_034142274.1|DGUA	LOC6626609|XP_002050561.2|DVIR
OG0007886	LOC117588059|XP_034135009.1|DGUA	LOC6634179|XP_002057437.2|DVIR
OG0007887	LOC117587443|XP_034134017.1|DGUA	LOC6636827|XP_015023705.1|DVIR
OG0007888	LOC117587054|XP_034133383.1|DGUA	LOC6623598|XP_002047369.2|DVIR
OG0007889	LOC117589228|XP_034136872.1|DGUA	LOC6623522|XP_002046866.1|DVIR
OG0007890	LOC117589202|XP_034136822.1|DGUA	LOC6622480|XP_015030947.1|DVIR
OG0007891	LOC117585076|XP_034130231.1|DGUA	LOC6631016|XP_032295247.1|DVIR
OG0007892	LOC117578428|XP_034119780.1|DGUA	LOC6625533|XP_002051015.3|DVIR
OG0007893	LOC117591941|XP_034141242.1|DGUA	LOC6626837|XP_002050839.1|DVIR
OG0007894	LOC117586880|XP_034133073.1|DGUA	LOC6623473|XP_032291424.1|DVIR
OG0007895	LOC117589447|XP_034137282.1|DGUA	LOC6623454|XP_032291456.1|DVIR
OG0007896	LOC117579504|XP_034121299.1|DGUA	LOC6623954|XP_002046278.1|DVIR
OG0007897	LOC117589370|XP_034137171.1|DGUA	LOC6624295|XP_002047141.1|DVIR
OG0007898	LOC117589161|XP_034136755.1|DGUA	LOC6622188|XP_002047412.1|DVIR
OG0007899	LOC117587387|XP_034133932.1|DGUA	LOC6623690|XP_032290187.1|DVIR
OG0007900	LOC117585664|XP_034131154.1|DGUA	LOC26531913|XP_032291611.1|DVIR
OG0007901	LOC117579869|XP_034121880.1|DGUA	LOC6623501|XP_002046774.1|DVIR
OG0007902	LOC117581023|XP_034123741.1|DGUA	LOC6633671|XP_002056930.1|DVIR
OG0007903	LOC117588873|XP_034136270.1|DGUA	LOC6623903|XP_032290861.1|DVIR
OG0007904	LOC117580212|XP_034122496.1|DGUA	LOC6624135|XP_002046283.1|DVIR
OG0007905	LOC117582057|XP_034125499.1|DGUA	LOC6628669|XP_002051825.1|DVIR
OG0007906	LOC117579257|XP_034120935.1|DGUA	LOC6623921|XP_032290860.1|DVIR
OG0007907	LOC117589121|XP_034136693.1|DGUA	LOC6622247|XP_002046940.1|DVIR
OG0007908	LOC117589123|XP_034136695.1|DGUA	LOC6624210|XP_002046939.1|DVIR
OG0007909	LOC117591198|XP_034140229.1|DGUA	LOC6633720|XP_002057085.1|DVIR
OG0007910	LOC117580320|XP_034122707.1|DGUA	LOC6622171|XP_002047569.1|DVIR
OG0007911	LOC117586911|XP_034133151.1|DGUA	LOC6636824|XP_015023707.1|DVIR
OG0007912	LOC117586914|XP_034133153.1|DGUA	LOC6636847|XP_015023704.2|DVIR
OG0007913	LOC117586915|XP_034133154.1|DGUA	LOC6636825|XP_002060274.1|DVIR
OG0007914	LOC117587486|XP_034134119.1|DGUA	LOC6624621|XP_002047493.2|DVIR
OG0007915	LOC117589085|XP_034136611.1|DGUA	LOC6622949|XP_002046503.1|DVIR
OG0007916	LOC117587967|XP_034134867.1|DGUA	LOC6623648|XP_002047342.2|DVIR
OG0007917	LOC117591166|XP_034140181.1|DGUA	LOC6635987|XP_002059305.1|DVIR
OG0007918	LOC117578466|XP_034119889.1|DGUA	LOC6635800|XP_032291907.1|DVIR
OG0007919	LOC117588098|XP_034135063.1|DGUA	LOC6625485|XP_002051030.3|DVIR
