Orthogroup	DGUA.longest_only	DMAU.longest_only
OG0010417	LOC117584213|XP_034128873.1|DGUA	LOC117148932|XP_033172551.1|DMAU
OG0010418	LOC117584223|XP_034128895.1|DGUA	LOC117144467|XP_033165528.1|DMAU
OG0010419	LOC117584463|XP_034129271.1|DGUA	LOC117150718|XP_033173626.1|DMAU
OG0010420	LOC117584665|XP_034129584.1|DGUA	LOC117150350|XP_033173092.1|DMAU
OG0010421	LOC117582075|XP_034125523.1|DGUA	LOC117145318|XP_033166807.1|DMAU
OG0010422	LOC117584446|XP_034129254.1|DGUA	LOC117141781|XP_033161308.1|DMAU
OG0010423	LOC117587681|XP_034134464.1|DGUA	LOC117135198|XP_033151164.1|DMAU
OG0010424	LOC117584395|XP_034129143.1|DGUA	LOC117142899|XP_033163075.1|DMAU
OG0010425	LOC117582005|XP_034125391.1|DGUA	LOC117150268|XP_033172965.1|DMAU
OG0010426	LOC117581902|XP_034125261.1|DGUA	LOC117147130|XP_033169793.1|DMAU
OG0010427	LOC117584400|XP_034129154.1|DGUA	LOC117143676|XP_033164393.1|DMAU
OG0010428	LOC117584835|XP_034129856.1|DGUA	LOC117150372|XP_033173125.1|DMAU
OG0010429	LOC117581695|XP_034124963.1|DGUA	LOC117148843|XP_033172392.1|DMAU
OG0010430	LOC117582116|XP_034125581.1|DGUA	LOC117148941|XP_033172561.1|DMAU
OG0010431	LOC117581995|XP_034125382.1|DGUA	LOC117149016|XP_033172594.1|DMAU
OG0010432	LOC117581996|XP_034125383.1|DGUA	LOC117150990|XP_033174085.1|DMAU
OG0010433	LOC117582613|XP_034126378.1|DGUA	LOC117151003|XP_033174100.1|DMAU
OG0010434	LOC117582528|XP_034126220.1|DGUA	LOC117141632|XP_033161075.1|DMAU
OG0010435	LOC117584772|XP_034129765.1|DGUA	LOC117135212|XP_033151192.1|DMAU
OG0010436	LOC117582118|XP_034125585.1|DGUA	LOC117146723|XP_033169055.1|DMAU
OG0010437	LOC117584342|XP_034129065.1|DGUA	LOC117143787|XP_033164522.1|DMAU
OG0010438	LOC117579448|XP_034121228.1|DGUA	LOC117148051|XP_033171130.1|DMAU
OG0010439	LOC117591069|XP_034140062.1|DGUA	LOC117148176|XP_033171339.1|DMAU
OG0010440	LOC117584218|XP_034128888.1|DGUA	LOC117145643|XP_033167261.1|DMAU
OG0010441	LOC117584468|XP_034129280.1|DGUA	LOC117150442|XP_033173218.1|DMAU
OG0010442	LOC117586399|XP_034132322.1|DGUA	LOC117145573|XP_033167170.1|DMAU
OG0010443	LOC117584108|XP_034128747.1|DGUA	LOC117147184|XP_033169879.1|DMAU
OG0010444	LOC117584130|XP_034128774.1|DGUA	LOC117147063|XP_033169717.1|DMAU
OG0010445	LOC117584101|XP_034128741.1|DGUA	LOC117145822|XP_033167518.1|DMAU
OG0010446	LOC117581884|XP_034125241.1|DGUA	LOC117144700|XP_033165922.1|DMAU
OG0010447	LOC117589291|XP_034136972.1|DGUA	LOC117140124|XP_033158779.1|DMAU
OG0010448	LOC117580406|XP_034122844.1|DGUA	LOC117141845|XP_033161411.1|DMAU
OG0010449	LOC117579207|XP_034120867.1|DGUA	LOC117140137|XP_033158794.1|DMAU
OG0010450	LOC117587200|XP_034133635.1|DGUA	LOC117140199|XP_033158875.1|DMAU
OG0010451	LOC117587400|XP_034133947.1|DGUA	LOC117141553|XP_033160950.1|DMAU
OG0010452	LOC117579275|XP_034120962.1|DGUA	LOC117139562|XP_033157849.1|DMAU
OG0010453	LOC117579273|XP_034120959.1|DGUA	LOC117141896|XP_033161488.1|DMAU
OG0010454	LOC117588871|XP_034136269.1|DGUA	LOC117142011|XP_033161755.1|DMAU
OG0010455	LOC117580337|XP_034122732.1|DGUA	LOC117141571|XP_033160975.1|DMAU
OG0010456	LOC117589190|XP_034136807.1|DGUA	LOC117139755|XP_033158212.1|DMAU
OG0010457	LOC117579464|XP_034121243.1|DGUA	LOC117140217|XP_033158898.1|DMAU
OG0010458	LOC117579560|XP_034121372.1|DGUA	LOC117141848|XP_033161413.1|DMAU
OG0010459	LOC117579682|XP_034121561.1|DGUA	LOC117141627|XP_033161048.1|DMAU
OG0010460	LOC117579686|XP_034121564.1|DGUA	LOC117141223|XP_033160473.1|DMAU
OG0010461	LOC117579542|XP_034121351.1|DGUA	LOC117140248|XP_033158942.1|DMAU
OG0010462	LOC117588997|XP_034136496.1|DGUA	LOC117141638|XP_033161084.1|DMAU
OG0010463	LOC117588969|XP_034136448.1|DGUA	LOC117140503|XP_033159361.1|DMAU
OG0010464	LOC117588946|XP_034136416.1|DGUA	LOC117140443|XP_033159258.1|DMAU
OG0010465	LOC117588964|XP_034136443.1|DGUA	LOC117140943|XP_033160031.1|DMAU
OG0010466	LOC117588934|XP_034136402.1|DGUA	LOC117140236|XP_033158926.1|DMAU
OG0010467	LOC117588955|XP_034136433.1|DGUA	LOC117141665|XP_033161145.1|DMAU
OG0010468	LOC117580512|XP_034122995.1|DGUA	LOC117139814|XP_033158336.1|DMAU
OG0010469	LOC117579800|XP_034121765.1|DGUA	LOC117142121|XP_033161908.1|DMAU
OG0010470	LOC117589273|XP_034136955.1|DGUA	LOC117140264|XP_033158980.1|DMAU
OG0010471	LOC117589442|XP_034137272.1|DGUA	LOC117139826|XP_033158353.1|DMAU
OG0010472	LOC117589137|XP_034136713.1|DGUA	LOC117140346|XP_033159085.1|DMAU
OG0010473	LOC117579429|XP_034121202.1|DGUA	LOC117140458|XP_033159288.1|DMAU
OG0010474	LOC117587344|XP_034133875.1|DGUA	LOC117140830|XP_033159829.1|DMAU
OG0010475	LOC117587155|XP_034133551.1|DGUA	LOC117142061|XP_033161830.1|DMAU
OG0010476	LOC117580290|XP_034122655.1|DGUA	LOC117140697|XP_033159652.1|DMAU
OG0010477	LOC117587202|XP_034133638.1|DGUA	LOC117141480|XP_033160849.1|DMAU
OG0010478	LOC117579561|XP_034121373.1|DGUA	LOC117141375|XP_033160674.1|DMAU
OG0010479	LOC117579855|XP_034121857.1|DGUA	LOC117141525|XP_033160907.1|DMAU
OG0010480	LOC117589048|XP_034136566.1|DGUA	LOC117140341|XP_033159081.1|DMAU
OG0010481	LOC117587384|XP_034133928.1|DGUA	LOC117139862|XP_033158409.1|DMAU
OG0010482	LOC117589371|XP_034137173.1|DGUA	LOC117140781|XP_033159758.1|DMAU
OG0010483	LOC117579937|XP_034121983.1|DGUA	LOC117141816|XP_033161360.1|DMAU
OG0010484	LOC117589031|XP_034136550.1|DGUA	LOC117141236|XP_033160490.1|DMAU
OG0010485	LOC117580565|XP_034123057.1|DGUA	LOC117141502|XP_033160879.1|DMAU
OG0010486	LOC117579154|XP_034120804.1|DGUA	LOC117141486|XP_033160854.1|DMAU
OG0010487	LOC117580398|XP_034122835.1|DGUA	LOC117139111|XP_033157139.1|DMAU
OG0010488	LOC117579191|XP_034120850.1|DGUA	LOC117140686|XP_033159632.1|DMAU
OG0010489	LOC117579225|XP_034120890.1|DGUA	LOC117139980|XP_033158574.1|DMAU
OG0010490	LOC117588390|XP_034135533.1|DGUA	LOC117136369|XP_033153143.1|DMAU
OG0010491	LOC117592650|XP_034142485.1|DGUA	LOC117136707|XP_033153617.1|DMAU
OG0010492	LOC117579371|XP_034121129.1|DGUA	LOC117139319|XP_033157454.1|DMAU
OG0010493	LOC117579206|XP_034120866.1|DGUA	LOC117140058|XP_033158689.1|DMAU
OG0010494	LOC117579379|XP_034121143.1|DGUA	LOC117140098|XP_033158744.1|DMAU
OG0010495	LOC117580108|XP_034122272.1|DGUA	LOC117139668|XP_033158036.1|DMAU
OG0010496	LOC117579072|XP_034120667.1|DGUA	LOC117139352|XP_033157491.1|DMAU
OG0010497	LOC117580484|XP_034122957.1|DGUA	LOC117139901|XP_033158472.1|DMAU
OG0010498	LOC117588674|XP_034136012.1|DGUA	LOC117137019|XP_033154107.1|DMAU
OG0010499	LOC117582291|XP_034125822.1|DGUA	LOC117136873|XP_033153866.1|DMAU
OG0010500	LOC117592497|XP_034142233.1|DGUA	LOC117138518|XP_033156543.1|DMAU
OG0010501	LOC117592558|XP_034142324.1|DGUA	LOC117138485|XP_033156506.1|DMAU
OG0010502	LOC117580490|XP_034122969.1|DGUA	LOC117141786|XP_033161311.1|DMAU
OG0010503	LOC117582591|XP_034126343.1|DGUA	LOC117136821|XP_033153782.1|DMAU
OG0010504	LOC117591938|XP_034141237.1|DGUA	LOC117137966|XP_033155628.1|DMAU
OG0010506	LOC117578454|XP_034119870.1|DGUA	LOC117135527|XP_033151681.1|DMAU
OG0010507	LOC117587313|XP_034133833.1|DGUA	LOC117136521|XP_033153357.1|DMAU
OG0010508	LOC117579646|XP_034121521.1|DGUA	LOC117138557|XP_033156608.1|DMAU
OG0010509	LOC117591908|XP_034141190.1|DGUA	LOC117135557|XP_033151749.1|DMAU
OG0010510	LOC117583638|XP_034127980.1|DGUA	LOC117137726|XP_033155192.1|DMAU
OG0010511	LOC117592565|XP_034142336.1|DGUA	LOC117135649|XP_033151924.1|DMAU
OG0010512	LOC117587266|XP_034133735.1|DGUA	LOC117137648|XP_033155076.1|DMAU
OG0010513	LOC117583627|XP_034127970.1|DGUA	LOC117136820|XP_033153781.1|DMAU
OG0010514	LOC117582185|XP_034125682.1|DGUA	LOC117136254|XP_033152952.1|DMAU
OG0010515	LOC117592700|XP_034142557.1|DGUA	LOC117137778|XP_033155293.1|DMAU
OG0010516	LOC117582330|XP_034125874.1|DGUA	LOC117138091|XP_033155831.1|DMAU
OG0010517	LOC117590388|XP_034138866.1|DGUA	LOC117137596|XP_033154998.1|DMAU
OG0010518	LOC117589858|XP_034138017.1|DGUA	LOC117135592|XP_033151818.1|DMAU
OG0010519	LOC117592110|XP_034141523.1|DGUA	LOC117137294|XP_033154557.1|DMAU
OG0010520	LOC117591974|XP_034141300.1|DGUA	LOC117138126|XP_033155881.1|DMAU
OG0010521	LOC117583835|XP_034128328.1|DGUA	LOC117136430|XP_033153235.1|DMAU
OG0010522	LOC117592307|XP_034141872.1|DGUA	LOC117137980|XP_033155646.1|DMAU
OG0010523	LOC117592305|XP_034141870.1|DGUA	LOC117136893|XP_033153897.1|DMAU
OG0010524	LOC117590747|XP_034139551.1|DGUA	LOC117138643|XP_033156749.1|DMAU
OG0010525	LOC117592452|XP_034142107.1|DGUA	LOC117138083|XP_033155799.1|DMAU
OG0010526	LOC117583898|XP_034128462.1|DGUA	LOC117137478|XP_033154846.1|DMAU
OG0010527	LOC117592641|XP_034142475.1|DGUA	LOC117137407|XP_033154722.1|DMAU
OG0010528	LOC117590760|XP_034139596.1|DGUA	LOC117137804|XP_033155369.1|DMAU
OG0010529	LOC117584296|XP_034129014.1|DGUA	LOC117137309|XP_033154580.1|DMAU
OG0010530	LOC117580123|XP_034122349.1|DGUA	LOC117136921|XP_033153948.1|DMAU
OG0010531	LOC117585549|XP_034130961.1|DGUA	LOC117143210|XP_033163647.1|DMAU
OG0010532	LOC117586601|XP_034132675.1|DGUA	LOC117145890|XP_033167622.1|DMAU
OG0010533	LOC117580370|XP_034122790.1|DGUA	LOC117139065|XP_033157065.1|DMAU
OG0010534	LOC117585105|XP_034130275.1|DGUA	LOC117143911|XP_033164716.1|DMAU
OG0010535	LOC117586213|XP_034132043.1|DGUA	LOC117142611|XP_033162584.1|DMAU
OG0010536	LOC117586122|XP_034131877.1|DGUA	LOC117144131|XP_033165046.1|DMAU
OG0010537	LOC117586128|XP_034131884.1|DGUA	LOC117144208|XP_033165149.1|DMAU
OG0010538	LOC117586715|XP_034132884.1|DGUA	LOC117142490|XP_033162406.1|DMAU
OG0010540	LOC117583294|XP_034127423.1|DGUA	LOC117143825|XP_033164562.1|DMAU
OG0010541	LOC117579839|XP_034121827.1|DGUA	LOC117141710|XP_033161215.1|DMAU
OG0010542	LOC117583006|XP_034127048.1|DGUA	LOC117143662|XP_033164333.1|DMAU
OG0010543	LOC117591462|XP_034140630.1|DGUA	LOC117143419|XP_033164013.1|DMAU
OG0010544	LOC117589513|XP_034137391.1|DGUA	LOC117143963|XP_033164787.1|DMAU
OG0010545	LOC117589577|XP_034137524.1|DGUA	LOC117143708|XP_033164396.1|DMAU
OG0010546	LOC117585021|XP_034130153.1|DGUA	LOC117143510|XP_033164124.1|DMAU
OG0010547	LOC117585023|XP_034130155.1|DGUA	LOC117143513|XP_033164127.1|DMAU
OG0010548	LOC117583228|XP_034127338.1|DGUA	LOC117146002|XP_033167812.1|DMAU
OG0010549	LOC117585759|XP_034131306.1|DGUA	LOC117145311|XP_033166797.1|DMAU
OG0010550	LOC117584967|XP_034130056.1|DGUA	LOC117145627|XP_033167237.1|DMAU
OG0010551	LOC117585837|XP_034131469.1|DGUA	LOC117145754|XP_033167410.1|DMAU
OG0010552	LOC117583199|XP_034127293.1|DGUA	LOC117144236|XP_033165196.1|DMAU
OG0010553	LOC117583200|XP_034127295.1|DGUA	LOC117145628|XP_033167238.1|DMAU
OG0010554	LOC117583411|XP_034127590.1|DGUA	LOC117144120|XP_033165032.1|DMAU
OG0010555	LOC117589504|XP_034137377.1|DGUA	LOC117144432|XP_033165470.1|DMAU
OG0010556	LOC117591204|XP_034140235.1|DGUA	LOC117143635|XP_033164303.1|DMAU
OG0010557	LOC117585092|XP_034130251.1|DGUA	LOC117144127|XP_033165042.1|DMAU
OG0010558	LOC117585161|XP_034130388.1|DGUA	LOC117144889|XP_033166201.1|DMAU
OG0010559	LOC117591133|XP_034140133.1|DGUA	LOC117144859|XP_033166153.1|DMAU
OG0010560	LOC117586187|XP_034132002.1|DGUA	LOC117145164|XP_033166601.1|DMAU
OG0010561	LOC117585582|XP_034131010.1|DGUA	LOC117142235|XP_033161979.1|DMAU
OG0010562	LOC117586567|XP_034132618.1|DGUA	LOC117144612|XP_033165795.1|DMAU
OG0010563	LOC117586568|XP_034132619.1|DGUA	LOC117144613|XP_033165796.1|DMAU
OG0010564	LOC117582709|XP_034126521.1|DGUA	LOC117145732|XP_033167383.1|DMAU
OG0010565	LOC117583452|XP_034127643.1|DGUA	LOC117143823|XP_033164560.1|DMAU
OG0010566	LOC117582991|XP_034127031.1|DGUA	LOC117145800|XP_033167489.1|DMAU
OG0010567	LOC117585542|XP_034130949.1|DGUA	LOC117143648|XP_033164318.1|DMAU
OG0010568	LOC117583097|XP_034127168.1|DGUA	LOC117145691|XP_033167323.1|DMAU
OG0010569	LOC117582978|XP_034126992.1|DGUA	LOC117144027|XP_033164878.1|DMAU
OG0010570	LOC117583433|XP_034127623.1|DGUA	LOC117143611|XP_033164256.1|DMAU
OG0010571	LOC117585328|XP_034130659.1|DGUA	LOC117142643|XP_033162640.1|DMAU
OG0010572	LOC117585404|XP_034130764.1|DGUA	LOC117143166|XP_033163568.1|DMAU
OG0010573	LOC117583495|XP_034127726.1|DGUA	LOC117144822|XP_033166095.1|DMAU
OG0010574	LOC117583501|XP_034127734.1|DGUA	LOC117143424|XP_033164021.1|DMAU
OG0010575	LOC117583455|XP_034127646.1|DGUA	LOC117145475|XP_033167042.1|DMAU
OG0010576	LOC117583193|XP_034127287.1|DGUA	LOC117143225|XP_033163665.1|DMAU
OG0010577	LOC117583084|XP_034127152.1|DGUA	LOC117144063|XP_033164963.1|DMAU
OG0010578	LOC117582863|XP_034126823.1|DGUA	LOC117142355|XP_033162168.1|DMAU
OG0010579	LOC117585014|XP_034130145.1|DGUA	LOC117143715|XP_033164405.1|DMAU
OG0010580	LOC117586392|XP_034132314.1|DGUA	LOC117144132|XP_033165047.1|DMAU
OG0010581	LOC117590040|XP_034138243.1|DGUA	LOC117145997|XP_033167802.1|DMAU
OG0010582	LOC117589877|XP_034138038.1|DGUA	LOC117144535|XP_033165657.1|DMAU
OG0010583	LOC117583509|XP_034127742.1|DGUA	LOC117144110|XP_033165021.1|DMAU
OG0010584	LOC117583833|XP_034128318.1|DGUA	LOC117143382|XP_033163953.1|DMAU
OG0010585	LOC117589791|XP_034137883.1|DGUA	LOC117144334|XP_033165337.1|DMAU
OG0010586	LOC117586164|XP_034131956.1|DGUA	LOC117144192|XP_033165131.1|DMAU
OG0010587	LOC117583470|XP_034127669.1|DGUA	LOC117144997|XP_033166368.1|DMAU
OG0010588	LOC117583736|XP_034128144.1|DGUA	LOC117144665|XP_033165873.1|DMAU
OG0010589	LOC117584150|XP_034128804.1|DGUA	LOC117137123|XP_033154312.1|DMAU
OG0010590	LOC117581716|XP_034124985.1|DGUA	LOC117150642|XP_033173508.1|DMAU
OG0010592	LOC117584109|XP_034128750.1|DGUA	LOC117150835|XP_033173793.1|DMAU
OG0010593	LOC117587492|XP_034134155.1|DGUA	LOC117139392|XP_033157549.1|DMAU
OG0010594	LOC117585341|XP_034130673.1|DGUA, LOC117585257|XP_034130563.1|DGUA	LOC117139058|XP_033157059.1|DMAU
OG0010595	LOC117579130|XP_034120760.1|DGUA	LOC117141436|XP_033160779.1|DMAU
OG0010596	LOC117579131|XP_034120761.1|DGUA, LOC117580094|XP_034122243.1|DGUA	LOC117141744|XP_033161258.1|DMAU
OG0010597	LOC117580395|XP_034122828.1|DGUA	LOC117141872|XP_033161450.1|DMAU
OG0010598	LOC117579977|XP_034122046.1|DGUA	LOC117141500|XP_033160878.1|DMAU
OG0010599	LOC117587995|XP_034134900.1|DGUA	LOC117145404|XP_033166937.1|DMAU
OG0010600	LOC117588202|XP_034135226.1|DGUA	LOC117136732|XP_033153657.1|DMAU
OG0010601	LOC117587812|XP_034134659.1|DGUA	LOC117150940|XP_033174000.1|DMAU
OG0010603	LOC117589758|XP_034137836.1|DGUA	LOC117144522|XP_033165634.1|DMAU
OG0010612	LOC117588097|XP_034135059.1|DGUA	LOC117135156|XP_033151107.1|DMAU
OG0010613	LOC117591545|XP_034140733.1|DGUA	LOC117150160|XP_033172846.1|DMAU
OG0010616	LOC117589640|XP_034137655.1|DGUA	LOC117142473|XP_033162379.1|DMAU
OG0010619	LOC117581389|XP_034124423.1|DGUA	LOC117140876|XP_033159910.1|DMAU
OG0010621	LOC117588318|XP_034135405.1|DGUA	LOC117150631|XP_033173491.1|DMAU
OG0010624	LOC117590109|XP_034138349.1|DGUA	LOC117146124|XP_033168019.1|DMAU
OG0010626	LOC117585107|XP_034130277.1|DGUA	LOC117143149|XP_033163538.1|DMAU
OG0010628	LOC117590001|XP_034138177.1|DGUA	LOC117144072|XP_033164973.1|DMAU
OG0010629	LOC117589598|XP_034137562.1|DGUA	LOC117143130|XP_033163511.1|DMAU
OG0010630	LOC117585386|XP_034130726.1|DGUA	LOC117144676|XP_033165890.1|DMAU
OG0010631	LOC117587702|XP_034134490.1|DGUA	LOC117150667|XP_033173555.1|DMAU
OG0010632	LOC117591132|XP_034140137.1|DGUA	LOC117135688|XP_033151980.1|DMAU
OG0010633	LOC117578795|XP_034120408.1|DGUA	LOC117136179|XP_033152813.1|DMAU
OG0010634	LOC117584908|XP_034129947.1|DGUA	LOC117137878|XP_033155498.1|DMAU
OG0010636	LOC117585701|XP_034131213.1|DGUA	LOC117137128|XP_033154318.1|DMAU
OG0010637	LOC117584071|XP_034128706.1|DGUA	LOC117139446|XP_033157647.1|DMAU
OG0010639	LOC117588618|XP_034135921.1|DGUA	LOC117148869|XP_033172432.1|DMAU
OG0010640	LOC117588627|XP_034135942.1|DGUA	LOC117148866|XP_033172429.1|DMAU
OG0010641	LOC117588500|XP_034135703.1|DGUA	LOC117148871|XP_033172433.1|DMAU
OG0010642	LOC117581170|XP_034124003.1|DGUA	LOC117148760|XP_033172247.1|DMAU
OG0010643	LOC117588296|XP_034135368.1|DGUA	LOC117146427|XP_033168521.1|DMAU
OG0010644	LOC117588333|XP_034135435.1|DGUA	LOC117145042|XP_033166480.1|DMAU
OG0010645	LOC117581127|XP_034123944.1|DGUA	LOC117148392|XP_033171647.1|DMAU
OG0010646	LOC117588967|XP_034136446.1|DGUA	LOC117141113|XP_033160327.1|DMAU
OG0010647	LOC117579325|XP_034121030.1|DGUA	LOC117140953|XP_033160063.1|DMAU
OG0010648	LOC117580412|XP_034122851.1|DGUA	LOC117139768|XP_033158255.1|DMAU
OG0010650	LOC117579381|XP_034121144.1|DGUA	LOC117140277|XP_033158997.1|DMAU
OG0010651	LOC117588965|XP_034136444.1|DGUA	LOC117141429|XP_033160758.1|DMAU
OG0010653	LOC117585415|XP_034130779.1|DGUA	LOC117143826|XP_033164563.1|DMAU
OG0010655	LOC117591265|XP_034140346.1|DGUA	LOC117140088|XP_033158735.1|DMAU
OG0010657	LOC117581647|XP_034124913.1|DGUA	LOC117147998|XP_033171045.1|DMAU
OG0010658	LOC117581463|XP_034124572.1|DGUA	LOC117147154|XP_033169828.1|DMAU
OG0010659	LOC117590709|XP_034139499.1|DGUA	LOC117147945|XP_033170980.1|DMAU
OG0010660	LOC117590707|XP_034139496.1|DGUA	LOC117147885|XP_033170860.1|DMAU
OG0010661	LOC117580920|XP_034123575.1|DGUA	LOC117147524|XP_033170333.1|DMAU
OG0010662	LOC117590748|XP_034139548.1|DGUA	LOC117146457|XP_033168577.1|DMAU
OG0010663	LOC117588662|XP_034135996.1|DGUA	LOC117147108|XP_033169769.1|DMAU
OG0010664	LOC117580691|XP_034123207.1|DGUA	LOC117147404|XP_033170167.1|DMAU
OG0010665	LOC117588385|XP_034135501.1|DGUA	LOC117147267|XP_033169982.1|DMAU
OG0010666	LOC117581472|XP_034124600.1|DGUA	LOC117147535|XP_033170358.1|DMAU
OG0010667	LOC117588704|XP_034136043.1|DGUA	LOC117146808|XP_033169243.1|DMAU
OG0010668	LOC117588606|XP_034135906.1|DGUA	LOC117146909|XP_033169418.1|DMAU
OG0010669	LOC117581522|XP_034124707.1|DGUA	LOC117147058|XP_033169703.1|DMAU
OG0010670	LOC117590435|XP_034138945.1|DGUA	LOC117148088|XP_033171191.1|DMAU
OG0010671	LOC117590437|XP_034138947.1|DGUA	LOC117147560|XP_033170392.1|DMAU
OG0010672	LOC117581145|XP_034123968.1|DGUA	LOC117139998|XP_033158596.1|DMAU
OG0010673	LOC117590429|XP_034138938.1|DGUA	LOC117147615|XP_033170463.1|DMAU
OG0010674	LOC117581086|XP_034123863.1|DGUA	LOC117148206|XP_033171382.1|DMAU
OG0010675	LOC117591448|XP_034140606.1|DGUA	LOC117148399|XP_033171654.1|DMAU
OG0010676	LOC117583445|XP_034127637.1|DGUA	LOC117138075|XP_033155789.1|DMAU
OG0010677	LOC117590813|XP_034139672.1|DGUA	LOC117146673|XP_033168912.1|DMAU
OG0010679	LOC117584848|XP_034129877.1|DGUA	LOC117139722|XP_033158147.1|DMAU
OG0010681	LOC117580956|XP_034123632.1|DGUA	LOC117147798|XP_033170738.1|DMAU
OG0010682	LOC117581272|XP_034124174.1|DGUA	LOC117146987|XP_033169546.1|DMAU
OG0010684	LOC117591313|XP_034140410.1|DGUA	LOC117150563|XP_033173405.1|DMAU
OG0010685	LOC117591144|XP_034140143.1|DGUA	LOC117150620|XP_033173480.1|DMAU
OG0010686	LOC117587729|XP_034134538.1|DGUA	LOC117141320|XP_033160608.1|DMAU
OG0010687	LOC117583923|XP_034128493.1|DGUA	LOC117141149|XP_033160381.1|DMAU
OG0010688	LOC117584658|XP_034129576.1|DGUA	LOC117150488|XP_033173283.1|DMAU
OG0010689	LOC117584129|XP_034128773.1|DGUA	LOC117149540|XP_033172685.1|DMAU
OG0010690	LOC117584003|XP_034128623.1|DGUA	LOC117150444|XP_033173221.1|DMAU
OG0010691	LOC117584038|XP_034128666.1|DGUA	LOC117141028|XP_033160204.1|DMAU
OG0010692	LOC117584035|XP_034128663.1|DGUA	LOC117141018|XP_033160176.1|DMAU
OG0010693	LOC117584131|XP_034128776.1|DGUA	LOC117136861|XP_033154177.1|DMAU
OG0010694	LOC117584164|XP_034128819.1|DGUA	LOC117145331|XP_033166832.1|DMAU
OG0010695	LOC117581923|XP_034125288.1|DGUA	LOC117145214|XP_033166676.1|DMAU
OG0010696	LOC117581746|XP_034125034.1|DGUA	LOC117141843|XP_033161399.1|DMAU
OG0010697	LOC117584298|XP_034129012.1|DGUA	LOC117150599|XP_033173448.1|DMAU
OG0010698	LOC117584309|XP_034129025.1|DGUA	LOC117146470|XP_033168600.1|DMAU
OG0010699	LOC117591063|XP_034140056.1|DGUA	LOC117144799|XP_033166075.1|DMAU
OG0010700	LOC117584181|XP_034128840.1|DGUA	LOC117150945|XP_033174004.1|DMAU
OG0010701	LOC117584552|XP_034129395.1|DGUA	LOC117143360|XP_033163927.1|DMAU
OG0010702	LOC117581872|XP_034125225.1|DGUA	LOC117150639|XP_033173503.1|DMAU
OG0010703	LOC117582460|XP_034126077.1|DGUA	LOC117147110|XP_033169773.1|DMAU
OG0010704	LOC117581908|XP_034125267.1|DGUA	LOC117146117|XP_033168006.1|DMAU
OG0010705	LOC117589043|XP_034136562.1|DGUA	LOC117140354|XP_033159100.1|DMAU
OG0010706	LOC117580354|XP_034122763.1|DGUA	LOC117141727|XP_033161236.1|DMAU
OG0010707	LOC117579297|XP_034120993.1|DGUA	LOC117141523|XP_033160905.1|DMAU
OG0010708	LOC117588924|XP_034136391.1|DGUA	LOC117140537|XP_033159417.1|DMAU
OG0010709	LOC117589070|XP_034136593.1|DGUA	LOC117140317|XP_033159056.1|DMAU
OG0010710	LOC117579457|XP_034121235.1|DGUA	LOC117139013|XP_033156997.1|DMAU
OG0010711	LOC117586425|XP_034132354.1|DGUA	LOC117144414|XP_033165446.1|DMAU
OG0010712	LOC117579872|XP_034121884.1|DGUA	LOC117138997|XP_033156964.1|DMAU
OG0010713	LOC117587390|XP_034133935.1|DGUA	LOC117139864|XP_033158412.1|DMAU
OG0010714	LOC117579626|XP_034121470.1|DGUA	LOC117141012|XP_033160162.1|DMAU
OG0010715	LOC117580071|XP_034122206.1|DGUA	LOC117139154|XP_033157204.1|DMAU
OG0010716	LOC117579254|XP_034120932.1|DGUA	LOC117141709|XP_033161214.1|DMAU
OG0010717	LOC117591243|XP_034140312.1|DGUA	LOC117141605|XP_033161012.1|DMAU
OG0010718	LOC117579469|XP_034121249.1|DGUA	LOC117141003|XP_033160147.1|DMAU
OG0010719	LOC117586013|XP_034131734.1|DGUA	LOC117144288|XP_033165283.1|DMAU
OG0010720	LOC117591276|XP_034140366.1|DGUA	LOC117139991|XP_033158592.1|DMAU
OG0010721	LOC117591259|XP_034140336.1|DGUA	LOC117139957|XP_033158541.1|DMAU
OG0010722	LOC117592390|XP_034141997.1|DGUA	LOC117136005|XP_033152512.1|DMAU
OG0010723	LOC117579604|XP_034121430.1|DGUA	LOC117140557|XP_033159443.1|DMAU
OG0010724	LOC117592494|XP_034142230.1|DGUA	LOC117138607|XP_033156707.1|DMAU
OG0010725	LOC117592496|XP_034142232.1|DGUA	LOC117138436|XP_033156438.1|DMAU
OG0010726	LOC117584951|XP_034130040.1|DGUA	LOC117136981|XP_033154048.1|DMAU
OG0010727	LOC117578467|XP_034119890.1|DGUA	LOC117138683|XP_033156829.1|DMAU
OG0010728	LOC117578461|XP_034119884.1|DGUA	LOC117136620|XP_033153499.1|DMAU
OG0010729	LOC117592611|XP_034142385.1|DGUA	LOC117136172|XP_033152805.1|DMAU
OG0010730	LOC117583891|XP_034128449.1|DGUA	LOC117136946|XP_033153985.1|DMAU
OG0010731	LOC117581901|XP_034125264.1|DGUA	LOC117135859|XP_033152276.1|DMAU
OG0010732	LOC117588865|XP_034136266.1|DGUA	LOC117135796|XP_033152180.1|DMAU
OG0010734	LOC117591973|XP_034141299.1|DGUA	LOC117138090|XP_033155830.1|DMAU
OG0010735	LOC117580502|XP_034122985.1|DGUA	LOC117135708|XP_033152017.1|DMAU
OG0010736	LOC117592224|XP_034141750.1|DGUA	LOC117137772|XP_033155285.1|DMAU
OG0010737	LOC117578409|XP_034119763.1|DGUA	LOC117137655|XP_033155083.1|DMAU
