Orthogroup	DGUA.longest_only	DEUG.longest_only
OG0008782	LOC117587075|XP_034133421.1|DGUA	LOC108117394|XP_017085282.1|DEUG
OG0008783	LOC117590754|XP_034139582.1|DGUA	LOC108112323|XP_017077642.1|DEUG
OG0008784	LOC117580187|XP_034122438.1|DGUA	LOC108115314|XP_017082247.1|DEUG, LOC108115095|XP_017081869.1|DEUG, LOC108109657|XP_017073726.1|DEUG, LOC108114465|XP_017080961.1|DEUG
OG0008785	LOC117580355|XP_034122765.1|DGUA	LOC108114352|XP_017080781.1|DEUG
OG0008786	LOC117587753|XP_034134568.1|DGUA, LOC117587781|XP_034134616.1|DGUA	LOC108102483|XP_017062985.1|DEUG, LOC108103388|XP_017064323.1|DEUG
OG0008787	LOC117589389|XP_034137196.1|DGUA	LOC108114481|XP_017080988.1|DEUG
OG0008788	LOC117580430|XP_034122877.1|DGUA	LOC108107522|XP_017070552.1|DEUG
OG0008789	LOC117587058|XP_034133390.1|DGUA	LOC108102777|XP_017063426.1|DEUG
OG0008790	LOC117591998|XP_034141337.1|DGUA	LOC108104441|XP_017065991.1|DEUG
OG0008791	LOC117581276|XP_034124183.1|DGUA	LOC108112274|XP_017077586.1|DEUG
OG0008792	LOC117579089|XP_034120695.1|DGUA	LOC108112010|XP_017077237.1|DEUG
OG0008793	LOC117589495|XP_034137356.1|DGUA	LOC108110338|XP_017074858.1|DEUG, LOC108116972|XP_017084620.1|DEUG
OG0008794	LOC117582190|XP_034125684.1|DGUA	LOC108118403|XP_017086568.1|DEUG
OG0008795	LOC117585610|XP_034131055.1|DGUA	LOC108116180|XP_017083410.1|DEUG
OG0008796	LOC117591207|XP_034140239.1|DGUA	LOC108113513|XP_017079593.1|DEUG
OG0008797	LOC117589482|XP_034137334.1|DGUA	LOC108109264|XP_017073242.1|DEUG, LOC108109167|XP_017073082.1|DEUG
OG0008798	LOC117583095|XP_034127166.1|DGUA	LOC108111278|XP_017076155.1|DEUG
OG0008799	LOC117591572|XP_034140780.1|DGUA	LOC108113187|XP_017079202.1|DEUG
OG0008805	LOC117581477|XP_034124604.1|DGUA	LOC108105379|XP_017067409.1|DEUG
OG0008806	LOC117588656|XP_034135986.1|DGUA	LOC108115218|XP_017082061.1|DEUG
OG0008807	LOC117581316|XP_034124302.1|DGUA	LOC108103863|XP_017065064.1|DEUG
OG0008808	LOC117591173|XP_034140189.1|DGUA	LOC108103919|XP_017065157.1|DEUG
OG0008809	LOC117583273|XP_034127389.1|DGUA	LOC108117520|XP_017085504.1|DEUG
OG0008811	LOC117583816|XP_034128292.1|DGUA	LOC108105633|XP_017067811.1|DEUG
OG0008813	LOC117589732|XP_034137798.1|DGUA	LOC108110579|XP_017075168.1|DEUG
OG0008814	LOC117578559|XP_034120023.1|DGUA	LOC108107214|XP_017070120.1|DEUG
OG0008815	LOC117588917|XP_034136381.1|DGUA	LOC108107694|XP_017070788.1|DEUG
OG0008816	LOC117586986|XP_034133274.1|DGUA	LOC108114093|XP_017080335.1|DEUG
OG0008819	LOC117585805|XP_034131414.1|DGUA	LOC108109285|XP_017073267.1|DEUG
OG0008821	LOC117581201|XP_034124064.1|DGUA	LOC108117672|XP_017085689.1|DEUG
OG0008822	LOC117584509|XP_034129336.1|DGUA	LOC108110478|XP_017075038.1|DEUG
OG0008824	LOC117584336|XP_034129061.1|DGUA	LOC108113848|XP_017080048.1|DEUG
OG0008825	LOC117579362|XP_034121087.1|DGUA	LOC108114036|XP_017080271.1|DEUG
OG0008826	LOC117586514|XP_034132535.1|DGUA	LOC108115057|XP_017081792.1|DEUG
OG0008829	LOC117591487|XP_034140666.1|DGUA	LOC108104397|XP_017065925.1|DEUG
OG0008830	LOC117588560|XP_034135836.1|DGUA	LOC108110008|XP_017074335.1|DEUG
OG0008831	LOC117581121|XP_034123937.1|DGUA	LOC108104375|XP_017065882.1|DEUG
OG0008832	LOC117581119|XP_034123933.1|DGUA	LOC108104374|XP_017065879.1|DEUG
OG0008833	LOC117590530|XP_034139139.1|DGUA	LOC108103456|XP_017064439.1|DEUG
OG0008834	LOC117585674|XP_034131166.1|DGUA	LOC108113764|XP_017079949.1|DEUG
OG0008835	LOC117585334|XP_034130665.1|DGUA	LOC108117137|XP_017084882.1|DEUG
OG0008836	LOC117578414|XP_034119767.1|DGUA	LOC108104520|XP_017066140.1|DEUG
OG0008837	LOC117592094|XP_034141501.1|DGUA	LOC108112298|XP_017077611.1|DEUG
OG0008838	LOC117587772|XP_034134599.1|DGUA	LOC108111059|XP_017075877.1|DEUG
OG0008839	LOC117578757|XP_034120338.1|DGUA	LOC108106757|XP_017069485.1|DEUG
OG0008840	LOC117584081|XP_034128720.1|DGUA	LOC108115515|XP_017082502.1|DEUG
OG0008841	LOC117579301|XP_034121000.1|DGUA	LOC108107599|XP_017070651.1|DEUG
OG0008842	LOC117592526|XP_034142276.1|DGUA	LOC108108857|XP_017072563.1|DEUG
OG0008843	LOC117589402|XP_034137215.1|DGUA	LOC108108033|XP_017071394.1|DEUG
OG0008845	LOC117584497|XP_034129319.1|DGUA	LOC108105122|XP_017067044.1|DEUG
OG0008846	LOC117587717|XP_034134517.1|DGUA, LOC117587718|XP_034134518.1|DGUA	LOC108108466|XP_017072012.1|DEUG
OG0008847	LOC117586583|XP_034132642.1|DGUA	LOC108116147|XP_017083372.1|DEUG
OG0008848	LOC117592554|XP_034142319.1|DGUA	LOC108112952|XP_017078841.1|DEUG
OG0008849	LOC117581520|XP_034124704.1|DGUA, LOC117580726|XP_034123285.1|DGUA	LOC108117431|XP_017085333.1|DEUG
OG0008850	LOC117592483|XP_034142212.1|DGUA	LOC108108985|XP_017072729.1|DEUG
OG0008851	LOC117584538|XP_034129381.1|DGUA	LOC108111229|XP_017076120.1|DEUG
OG0008852	LOC117589415|XP_034137239.1|DGUA	LOC108105405|XP_017067440.1|DEUG
OG0008854	LOC117582444|XP_034126049.1|DGUA	LOC108111058|XP_017075876.1|DEUG
OG0008855	LOC117590868|XP_034139780.1|DGUA	LOC108110147|XP_017074550.1|DEUG
OG0008856	LOC117590585|XP_034139232.1|DGUA	LOC108108741|XP_017072372.1|DEUG
OG0008857	LOC117580114|XP_034122292.1|DGUA	LOC108102750|XP_017063391.1|DEUG
OG0008858	LOC117585510|XP_034130901.1|DGUA	LOC108111553|XP_017076563.1|DEUG
OG0008859	LOC117589377|XP_034137180.1|DGUA	LOC108114717|XP_017081307.1|DEUG
OG0008860	LOC117582862|XP_034126822.1|DGUA	LOC108111381|XP_017076302.1|DEUG
OG0008861	LOC117582725|XP_034126546.1|DGUA	LOC108104550|XP_017066180.1|DEUG
OG0008862	LOC117584940|XP_034129990.1|DGUA	LOC108117140|XP_017084888.1|DEUG
OG0008863	LOC117584332|XP_034129054.1|DGUA	LOC108105187|XP_017067126.1|DEUG
OG0008864	LOC117581692|XP_034124964.1|DGUA	LOC108112158|XP_017077394.1|DEUG
OG0008865	LOC117584662|XP_034129581.1|DGUA	LOC108104095|XP_017065481.1|DEUG
OG0008866	LOC117582484|XP_034126128.1|DGUA	LOC108104180|XP_017065594.1|DEUG
OG0008867	LOC117590533|XP_034139142.1|DGUA	LOC108103444|XP_017064414.1|DEUG
OG0008868	LOC117578543|XP_034120008.1|DGUA	LOC108104464|XP_017066017.1|DEUG
OG0008869	LOC117589418|XP_034137240.1|DGUA	LOC108116762|XP_017084275.1|DEUG
OG0008870	LOC117579966|XP_034122031.1|DGUA	LOC108108585|XP_017072169.1|DEUG
OG0008871	LOC117580106|XP_034122266.1|DGUA	LOC108104015|XP_017065332.1|DEUG
OG0008872	LOC117584716|XP_034129653.1|DGUA	LOC108107127|XP_017070010.1|DEUG
OG0008873	LOC117584793|XP_034129798.1|DGUA	LOC108107174|XP_017070079.1|DEUG
OG0008874	LOC117592050|XP_034141427.1|DGUA	LOC108112493|XP_017077850.1|DEUG
OG0008875	LOC117591971|XP_034141297.1|DGUA	LOC108113358|XP_017079411.1|DEUG
OG0008876	LOC117590668|XP_034139425.1|DGUA	LOC108102365|XP_017062766.1|DEUG
OG0008877	LOC117587061|XP_034133393.1|DGUA	LOC108108160|XP_017071586.1|DEUG
OG0008878	LOC117587961|XP_034134855.1|DGUA	LOC108106160|XP_017068560.1|DEUG
OG0008879	LOC117583839|XP_034128748.1|DGUA	LOC108112951|XP_017078839.1|DEUG
OG0008880	LOC117583487|XP_034127717.1|DGUA, LOC117590808|XP_034139666.1|DGUA	LOC108105222|XP_017067173.1|DEUG
OG0008881	LOC117584859|XP_034129898.1|DGUA	LOC108107228|XP_017070136.1|DEUG
OG0008882	LOC117587554|XP_034134252.1|DGUA	LOC108110936|XP_017075718.1|DEUG
OG0008883	LOC117586629|XP_034132739.1|DGUA	LOC108109659|XP_017073730.1|DEUG
OG0008884	LOC117585428|XP_034130793.1|DGUA	LOC108113518|XP_017079599.1|DEUG
OG0008885	LOC117587646|XP_034134423.1|DGUA	LOC108107105|XP_017069981.1|DEUG
OG0008886	LOC117592241|XP_034141766.1|DGUA	LOC108113094|XP_017079029.1|DEUG
OG0008887	LOC117592157|XP_034141623.1|DGUA	LOC108109098|XP_017072970.1|DEUG
OG0008888	LOC117586833|XP_034133005.1|DGUA	LOC108114675|XP_017081247.1|DEUG
OG0008889	LOC117579044|XP_034120634.1|DGUA	LOC108112851|XP_017078658.1|DEUG
OG0008890	LOC117590123|XP_034138378.1|DGUA	LOC108116178|XP_017083408.1|DEUG
OG0008891	LOC117579329|XP_034121044.1|DGUA	LOC108107953|XP_017071275.1|DEUG
OG0008892	LOC117592134|XP_034141575.1|DGUA	LOC108107369|XP_017070362.1|DEUG
OG0008893	LOC117588854|XP_034136245.1|DGUA	LOC108108009|XP_017071354.1|DEUG
OG0008894	LOC117583460|XP_034127656.1|DGUA	LOC108115640|XP_017082682.1|DEUG
OG0008895	LOC117590168|XP_034138454.1|DGUA	LOC108110384|XP_017074915.1|DEUG
OG0008896	LOC117587316|XP_034133838.1|DGUA	LOC108118210|XP_017086266.1|DEUG
OG0008897	LOC117590122|XP_034138377.1|DGUA	LOC108105265|XP_017067233.1|DEUG
OG0008898	LOC117592332|XP_034141913.1|DGUA	LOC108111942|XP_017077106.1|DEUG
OG0008899	LOC117582035|XP_034125465.1|DGUA	LOC108106943|XP_017069699.1|DEUG
OG0008900	LOC117581905|XP_034125265.1|DGUA	LOC108105695|XP_017067894.1|DEUG
OG0008901	LOC117579625|XP_034121469.1|DGUA	LOC108108102|XP_017071495.1|DEUG
OG0008902	LOC117590682|XP_034139466.1|DGUA	LOC108102333|XP_017062625.1|DEUG
OG0008903	LOC117582457|XP_034126073.1|DGUA	LOC108110559|XP_017075139.1|DEUG
OG0008904	LOC117590835|XP_034139720.1|DGUA	LOC108112798|XP_017078574.1|DEUG
OG0008905	LOC117590619|XP_034139311.1|DGUA	LOC108102309|XP_017062559.1|DEUG
OG0008906	LOC117579476|XP_034121257.1|DGUA	LOC108114591|XP_017081135.1|DEUG
OG0008907	LOC117585070|XP_034130226.1|DGUA	LOC108116566|XP_017083995.1|DEUG
OG0008908	LOC117586356|XP_034132265.1|DGUA	LOC108116238|XP_017083518.1|DEUG
OG0008909	LOC117583612|XP_034127940.1|DGUA	LOC108115934|XP_017083059.1|DEUG
OG0008910	LOC117582807|XP_034126729.1|DGUA	LOC108109343|XP_017073295.1|DEUG
OG0008911	LOC117583152|XP_034127234.1|DGUA	LOC108117280|XP_017085122.1|DEUG
OG0008912	LOC117590084|XP_034138315.1|DGUA	LOC108114936|XP_017081610.1|DEUG
OG0008913	LOC117589678|XP_034137723.1|DGUA	LOC108115674|XP_017082728.1|DEUG
OG0008914	LOC117585784|XP_034131366.1|DGUA	LOC108111654|XP_017076674.1|DEUG
OG0008915	LOC117586189|XP_034132006.1|DGUA	LOC108116548|XP_017083975.1|DEUG
OG0008916	LOC117581689|XP_034124956.1|DGUA	LOC108107151|XP_017070048.1|DEUG
OG0008917	LOC117582369|XP_034125919.1|DGUA	LOC108107144|XP_017070037.1|DEUG
OG0008918	LOC117582262|XP_034125774.1|DGUA	LOC108105326|XP_017067309.1|DEUG
OG0008919	LOC117582629|XP_034126395.1|DGUA	LOC108110875|XP_017075611.1|DEUG
OG0008920	LOC117591275|XP_034140365.1|DGUA	LOC108118258|XP_017086338.1|DEUG
OG0008921	LOC117588091|XP_034135053.1|DGUA	LOC108110835|XP_017075564.1|DEUG
OG0008922	LOC117587964|XP_034134863.1|DGUA	LOC108105203|XP_017067143.1|DEUG, LOC108106144|XP_017068527.1|DEUG
OG0008923	LOC117579227|XP_034120901.1|DGUA	LOC108112048|XP_017077290.1|DEUG
OG0008924	LOC117592301|XP_034141865.1|DGUA	LOC108108854|XP_017072560.1|DEUG
OG0008925	LOC117587609|XP_034134355.1|DGUA	LOC108112651|XP_017078271.1|DEUG
OG0008926	LOC117590277|XP_034138657.1|DGUA, LOC117580186|XP_034122480.1|DGUA	LOC108104553|XP_017066184.1|DEUG
OG0008927	LOC117588926|XP_034136396.1|DGUA	LOC108107494|XP_017070531.1|DEUG
OG0008928	LOC117578482|XP_034119905.1|DGUA	LOC108112892|XP_017078737.1|DEUG
OG0008929	LOC117578766|XP_034120362.1|DGUA	LOC108111952|XP_017077123.1|DEUG
OG0008930	LOC117589690|XP_034137740.1|DGUA	LOC108116859|XP_017084410.1|DEUG, LOC108111641|XP_017076661.1|DEUG
OG0008931	LOC117578811|XP_034120452.1|DGUA	LOC108104786|XP_017066531.1|DEUG
OG0008932	LOC117586673|XP_034132816.1|DGUA	LOC108107243|XP_017070149.1|DEUG
OG0008933	LOC117591884|XP_034141158.1|DGUA	LOC108106270|XP_017068724.1|DEUG
OG0008934	LOC117579470|XP_034121250.1|DGUA	LOC108102714|XP_017063343.1|DEUG, LOC108102716|XP_017063344.1|DEUG
OG0008935	LOC117578667|XP_034120184.1|DGUA	LOC108112231|XP_017077540.1|DEUG
OG0008936	LOC117592404|XP_034142020.1|DGUA	LOC108113293|XP_017079331.1|DEUG
OG0008937	LOC117592272|XP_034141824.1|DGUA	LOC108113129|XP_017079122.1|DEUG
OG0008938	LOC117592520|XP_034142262.1|DGUA	LOC108114902|XP_017081564.1|DEUG
OG0008939	LOC117581196|XP_034124052.1|DGUA	LOC108109084|XP_017072939.1|DEUG
OG0008940	LOC117578974|XP_034120598.1|DGUA	LOC108112987|XP_017078882.1|DEUG
OG0008941	LOC117581219|XP_034124088.1|DGUA	LOC108110315|XP_017074817.1|DEUG
OG0008942	LOC117588630|XP_034135950.1|DGUA	LOC108117620|XP_017085635.1|DEUG
OG0008943	LOC117590482|XP_034139029.1|DGUA	LOC108103701|XP_017064786.1|DEUG
OG0008944	LOC117581076|XP_034123851.1|DGUA	LOC108110055|XP_017074419.1|DEUG
OG0008945	LOC117581242|XP_034124123.1|DGUA	LOC108103261|XP_017064162.1|DEUG
OG0008946	LOC117591022|XP_034140000.1|DGUA	LOC108111870|XP_017076983.1|DEUG
OG0008947	LOC117590688|XP_034139479.1|DGUA	LOC108118503|XP_017086730.1|DEUG
OG0008948	LOC117590758|XP_034139588.1|DGUA	LOC108105427|XP_017067486.1|DEUG
OG0008949	LOC117587343|XP_034133874.1|DGUA	LOC108108011|XP_017071356.1|DEUG
OG0008950	LOC117588288|XP_034135357.1|DGUA	LOC108103368|XP_017064303.1|DEUG
OG0008951	LOC117589182|XP_034136796.1|DGUA	LOC108114029|XP_017080265.1|DEUG
OG0008952	LOC117580637|XP_034123116.1|DGUA	LOC108105356|XP_017067360.1|DEUG
OG0008953	LOC117589411|XP_034137233.1|DGUA	LOC108116737|XP_017084243.1|DEUG
OG0008955	LOC117579456|XP_034121234.1|DGUA	LOC108107651|XP_017070726.1|DEUG
OG0008956	LOC117583748|XP_034128157.1|DGUA, LOC117583383|XP_034127559.1|DGUA	LOC108112300|XP_017077615.1|DEUG
OG0008957	LOC117579971|XP_034122039.1|DGUA	LOC108106021|XP_017068360.1|DEUG
OG0008958	LOC117580237|XP_034122550.1|DGUA	LOC108108764|XP_017072420.1|DEUG
OG0008959	LOC117587223|XP_034133674.1|DGUA	LOC108113981|XP_017080214.1|DEUG
OG0008960	LOC117587451|XP_034134061.1|DGUA	LOC108114377|XP_017080818.1|DEUG
OG0008961	LOC117581893|XP_034125252.1|DGUA, LOC117581964|XP_034125340.1|DGUA	LOC108103078|XP_017063916.1|DEUG
OG0008962	LOC117590562|XP_034139194.1|DGUA, LOC117583424|XP_034127612.1|DGUA	LOC108103437|XP_017064396.1|DEUG
OG0008963	LOC117581355|XP_034124378.1|DGUA, LOC117580859|XP_034123498.1|DGUA	LOC108105318|XP_017067299.1|DEUG
OG0008964	LOC117588680|XP_034136020.1|DGUA	LOC108118514|XP_017086747.1|DEUG
OG0008965	LOC117587969|XP_034134869.1|DGUA	LOC108110958|XP_017075744.1|DEUG
OG0008966	LOC117584470|XP_034129282.1|DGUA	LOC108105135|XP_017067057.1|DEUG
OG0008968	LOC117581903|XP_034125262.1|DGUA	LOC108110878|XP_017075623.1|DEUG
OG0008969	LOC117582307|XP_034125841.1|DGUA	LOC108111227|XP_017076122.1|DEUG
OG0008970	LOC117582336|XP_034125879.1|DGUA	LOC108110813|XP_017075537.1|DEUG
OG0008971	LOC117589216|XP_034136852.1|DGUA	LOC108109780|XP_017073946.1|DEUG
OG0008972	LOC117589239|XP_034136894.1|DGUA	LOC108113946|XP_017080147.1|DEUG
OG0008973	LOC117579285|XP_034120975.1|DGUA	LOC108118273|XP_017086359.1|DEUG, LOC108118272|XP_017086358.1|DEUG, LOC108118187|XP_017086235.1|DEUG, LOC108118271|XP_017086357.1|DEUG
OG0008974	LOC117583631|XP_034127971.1|DGUA	LOC108111441|XP_017076399.1|DEUG, LOC108111442|XP_017076400.1|DEUG, LOC108111305|XP_017076187.1|DEUG
OG0008975	LOC117592491|XP_034142226.1|DGUA	LOC108104517|XP_017066135.1|DEUG
OG0008976	LOC117579575|XP_034121393.1|DGUA	LOC108108404|XP_017071946.1|DEUG, LOC108108400|XP_017071942.1|DEUG
OG0008977	LOC117587795|XP_034134631.1|DGUA	LOC108110417|XP_017074974.1|DEUG
OG0008978	LOC117584422|XP_034129200.1|DGUA	LOC108110343|XP_017074862.1|DEUG
OG0008979	LOC117587807|XP_034134652.1|DGUA, LOC117587809|XP_034134654.1|DGUA	LOC108105806|XP_017068036.1|DEUG
OG0008983	LOC117591367|XP_034140498.1|DGUA	LOC108107311|XP_017070271.1|DEUG
OG0008985	LOC117589104|XP_034136647.1|DGUA	LOC108114428|XP_017080905.1|DEUG
OG0008986	LOC117585886|XP_034131531.1|DGUA	LOC108109622|XP_017073688.1|DEUG
OG0008988	LOC117589665|XP_034137693.1|DGUA	LOC108116941|XP_017084578.1|DEUG
OG0008989	LOC117588554|XP_034135827.1|DGUA	LOC108103371|XP_017064307.1|DEUG
OG0008990	LOC117579322|XP_034121027.1|DGUA	LOC108114167|XP_017080448.1|DEUG
OG0008992	LOC117584992|XP_034130112.1|DGUA	LOC108116463|XP_017083882.1|DEUG
OG0008993	LOC117579458|XP_034121237.1|DGUA	LOC108114448|XP_017080937.1|DEUG
OG0008994	LOC117581779|XP_034125093.1|DGUA	LOC108106105|XP_017068469.1|DEUG
OG0008996	LOC117581541|XP_034124747.1|DGUA	LOC108110094|XP_017074477.1|DEUG
OG0008997	LOC117590826|XP_034139691.1|DGUA	LOC108105436|XP_017067509.1|DEUG
OG0008999	LOC117588298|XP_034135371.1|DGUA	LOC108103582|XP_017064594.1|DEUG
OG0009001	LOC117587607|XP_034134349.1|DGUA	LOC108107023|XP_017069859.1|DEUG
OG0009002	LOC117589661|XP_034137688.1|DGUA	LOC108117217|XP_017085032.1|DEUG
OG0009003	LOC117590477|XP_034139026.1|DGUA	LOC108113960|XP_017080163.1|DEUG
OG0009004	LOC117591869|XP_034141134.1|DGUA	LOC108106228|XP_017068643.1|DEUG
OG0009005	LOC117584361|XP_034129090.1|DGUA	LOC108110770|XP_017075473.1|DEUG
OG0009006	LOC117585325|XP_034130655.1|DGUA	LOC108117038|XP_017084697.1|DEUG
OG0009007	LOC117587176|XP_034133584.1|DGUA	LOC108108308|XP_017071816.1|DEUG
OG0009008	LOC117586693|XP_034132849.1|DGUA	LOC108117103|XP_017084808.1|DEUG
OG0009009	LOC117587093|XP_034133457.1|DGUA	LOC108102825|XP_017063503.1|DEUG
OG0009010	LOC117586812|XP_034132977.1|DGUA	LOC108109807|XP_017074017.1|DEUG
OG0009011	LOC117579391|XP_034121155.1|DGUA	LOC108107827|XP_017071066.1|DEUG
OG0009012	LOC117587712|XP_034134511.1|DGUA	LOC108109058|XP_017072869.1|DEUG
OG0009013	LOC117580729|XP_034123284.1|DGUA	LOC108109748|XP_017073902.1|DEUG
OG0009014	LOC117589256|XP_034136922.1|DGUA	LOC108114132|XP_017080397.1|DEUG
OG0009015	LOC117579136|XP_034120768.1|DGUA	LOC108102710|XP_017063340.1|DEUG
OG0009016	LOC117589436|XP_034137266.1|DGUA	LOC108109889|XP_017074180.1|DEUG
OG0009017	LOC117584117|XP_034128758.1|DGUA	LOC108111132|XP_017075986.1|DEUG
OG0009018	LOC117590684|XP_034139474.1|DGUA	LOC108102336|XP_017062644.1|DEUG
OG0009019	LOC117590580|XP_034139219.1|DGUA	LOC108102351|XP_017062704.1|DEUG
OG0009020	LOC117583704|XP_034128079.1|DGUA	LOC108105623|XP_017067796.1|DEUG
OG0009021	LOC117585894|XP_034131540.1|DGUA	LOC108114988|XP_017081709.1|DEUG
OG0009022	LOC117589802|XP_034137901.1|DGUA	LOC108116969|XP_017084616.1|DEUG
OG0009023	LOC117582957|XP_034126957.1|DGUA	LOC108115775|XP_017082836.1|DEUG
OG0009024	LOC117582794|XP_034126694.1|DGUA	LOC108117519|XP_017085503.1|DEUG
OG0009025	LOC117583016|XP_034127058.1|DGUA	LOC108111753|XP_017076797.1|DEUG
OG0009026	LOC117585274|XP_034130588.1|DGUA	LOC108116677|XP_017084166.1|DEUG
OG0009027	LOC117590730|XP_034139572.1|DGUA	LOC108111972|XP_017077170.1|DEUG
OG0009028	LOC117580343|XP_034122739.1|DGUA	LOC108117365|XP_017085237.1|DEUG
OG0009029	LOC117587558|XP_034134262.1|DGUA	LOC108113436|XP_017079492.1|DEUG
OG0009030	LOC117582191|XP_034125685.1|DGUA	LOC108102666|XP_017063295.1|DEUG
OG0009031	LOC117586707|XP_034132868.1|DGUA	LOC108116207|XP_017083480.1|DEUG
OG0009032	LOC117586708|XP_034132869.1|DGUA	LOC108116208|XP_017083481.1|DEUG
OG0009033	LOC117584360|XP_034129089.1|DGUA	LOC108108449|XP_017071995.1|DEUG
OG0009034	LOC117584429|XP_034129217.1|DGUA	LOC108105197|XP_017067138.1|DEUG
OG0009035	LOC117588132|XP_034135113.1|DGUA	LOC108111221|XP_017076111.1|DEUG
OG0009036	LOC117591894|XP_034141169.1|DGUA	LOC108104856|XP_017066664.1|DEUG
OG0009037	LOC117582479|XP_034126120.1|DGUA	LOC108110818|XP_017075539.1|DEUG
OG0009038	LOC117583689|XP_034128057.1|DGUA	LOC108116081|XP_017083288.1|DEUG
OG0009039	LOC117586470|XP_034132448.1|DGUA	LOC108116319|XP_017083614.1|DEUG
OG0009040	LOC117581525|XP_034124714.1|DGUA	LOC108106533|XP_017069159.1|DEUG
OG0009041	LOC117589651|XP_034137675.1|DGUA	LOC108117110|XP_017084821.1|DEUG
OG0009042	LOC117582602|XP_034126361.1|DGUA	LOC108102697|XP_017063330.1|DEUG
OG0009043	LOC117587803|XP_034134646.1|DGUA	LOC108114835|XP_017081465.1|DEUG
OG0009044	LOC117584675|XP_034129596.1|DGUA	LOC108102570|XP_017063139.1|DEUG
OG0009045	LOC117586180|XP_034131983.1|DGUA	LOC108116143|XP_017083368.1|DEUG
OG0009046	LOC117579363|XP_034121088.1|DGUA	LOC108108794|XP_017072458.1|DEUG
OG0009047	LOC117578452|XP_034119866.1|DGUA	LOC108112721|XP_017078445.1|DEUG
OG0009048	LOC117587541|XP_034134238.1|DGUA	LOC108105794|XP_017068013.1|DEUG
OG0009049	LOC117586059|XP_034131796.1|DGUA	LOC108116468|XP_017083888.1|DEUG
OG0009050	LOC117584695|XP_034129619.1|DGUA	LOC108105787|XP_017068003.1|DEUG
OG0009051	LOC117589941|XP_034138125.1|DGUA	LOC108109164|XP_017073076.1|DEUG
OG0009052	LOC117586521|XP_034132545.1|DGUA	LOC108115064|XP_017081801.1|DEUG
OG0009053	LOC117585772|XP_034131345.1|DGUA	LOC108116682|XP_017084172.1|DEUG
OG0009054	LOC117586640|XP_034132761.1|DGUA	LOC108111804|XP_017076886.1|DEUG
OG0009055	LOC117588190|XP_034135202.1|DGUA	LOC108106846|XP_017069577.1|DEUG
OG0009056	LOC117584303|XP_034129020.1|DGUA	LOC108107126|XP_017070009.1|DEUG
OG0009057	LOC117589004|XP_034136510.1|DGUA	LOC108104682|XP_017066372.1|DEUG
OG0009058	LOC117590574|XP_034139208.1|DGUA	LOC108102332|XP_017062621.1|DEUG
OG0009059	LOC117588976|XP_034136456.1|DGUA	LOC108108568|XP_017072145.1|DEUG
OG0009060	LOC117586251|XP_034132083.1|DGUA	LOC108109871|XP_017074158.1|DEUG
OG0009061	LOC117585793|XP_034131385.1|DGUA	LOC108113002|XP_017078904.1|DEUG
OG0009062	LOC117592486|XP_034142216.1|DGUA	LOC108112635|XP_017078231.1|DEUG
OG0009063	LOC117582300|XP_034125832.1|DGUA	LOC108105684|XP_017067882.1|DEUG
OG0009064	LOC117592710|XP_034119755.1|DGUA	LOC108106384|XP_017068879.1|DEUG
OG0009065	LOC117583012|XP_034127053.1|DGUA	LOC108108849|XP_017072554.1|DEUG
OG0009066	LOC117579590|XP_034121412.1|DGUA	LOC108114452|XP_017080941.1|DEUG
OG0009067	LOC117580251|XP_034122563.1|DGUA	LOC108108742|XP_017072368.1|DEUG
OG0009068	LOC117590933|XP_034139869.1|DGUA	LOC108112819|XP_017078613.1|DEUG
OG0009069	LOC117584828|XP_034129845.1|DGUA	LOC108104032|XP_017065353.1|DEUG
OG0009070	LOC117592277|XP_034141828.1|DGUA	LOC108104866|XP_017066677.1|DEUG
OG0009071	LOC117585612|XP_034131058.1|DGUA	LOC108116606|XP_017084056.1|DEUG
OG0009072	LOC117586145|XP_034131929.1|DGUA	LOC108115171|XP_017081980.1|DEUG
OG0009073	LOC117586198|XP_034132019.1|DGUA	LOC108117330|XP_017085194.1|DEUG
OG0009074	LOC117590179|XP_034138466.1|DGUA	LOC108116427|XP_017083810.1|DEUG
OG0009075	LOC117585997|XP_034131715.1|DGUA	LOC108108563|XP_017072138.1|DEUG, LOC108108569|XP_017072151.1|DEUG, LOC108115024|XP_017081755.1|DEUG
OG0009076	LOC117586600|XP_034132673.1|DGUA	LOC108109495|XP_017073521.1|DEUG
OG0009077	LOC117584913|XP_034129951.1|DGUA	LOC108115039|XP_017081776.1|DEUG
OG0009078	LOC117585140|XP_034130359.1|DGUA	LOC108116340|XP_017083643.1|DEUG
OG0009079	LOC117586719|XP_034132899.1|DGUA	LOC108117486|XP_017085451.1|DEUG
OG0009080	LOC117586385|XP_034132306.1|DGUA	LOC108116437|XP_017083831.1|DEUG
OG0009081	LOC117591094|XP_034140086.1|DGUA	LOC108113557|XP_017079639.1|DEUG
OG0009082	LOC117586230|XP_034132056.1|DGUA	LOC108116400|XP_017083759.1|DEUG
OG0009083	LOC117581510|XP_034124678.1|DGUA	LOC108117439|XP_017085348.1|DEUG
OG0009084	LOC117586671|XP_034132810.1|DGUA	LOC108116491|XP_017083913.1|DEUG
OG0009085	LOC117585468|XP_034130850.1|DGUA	LOC108116494|XP_017083917.1|DEUG
OG0009086	LOC117585726|XP_034131255.1|DGUA	LOC108115022|XP_017081753.1|DEUG
