Orthogroup	DGUA.longest_only	DPER.longest_only
OG0010318	LOC117591047|XP_034140034.1|DGUA	LOC6602602|XP_002027596.1|DPER
OG0010319	LOC117580931|XP_034123602.1|DGUA	LOC6600173|XP_002025272.1|DPER
OG0010320	LOC117591295|XP_034140387.1|DGUA	LOC6600720|XP_002025790.1|DPER
OG0010321	LOC117579951|XP_034122016.1|DGUA	LOC6599753|XP_026847398.1|DPER
OG0010322	LOC117579692|XP_034121573.1|DGUA	LOC6599745|XP_002024815.1|DPER
OG0010323	LOC117588845|XP_034136231.1|DGUA	LOC6601101|XP_026847435.1|DPER
OG0010324	LOC117579390|XP_034121154.1|DGUA	LOC113566714|XP_026849380.1|DPER
OG0010325	LOC117579562|XP_034121375.1|DGUA	LOC6597199|XP_002022344.1|DPER
OG0010327	LOC117589260|XP_034136928.1|DGUA	LOC6599587|XP_002024707.2|DPER
OG0010328	LOC117588960|XP_034136438.1|DGUA	LOC113566360|XP_026847459.1|DPER
OG0010329	LOC117588938|XP_034136407.1|DGUA	LOC6599689|XP_026847292.1|DPER
OG0010330	LOC117579941|XP_034121988.1|DGUA	LOC6599022|XP_002024139.2|DPER
OG0010331	LOC117579602|XP_034121426.1|DGUA	LOC6598894|XP_026847778.1|DPER
OG0010332	LOC117581032|XP_034123753.1|DGUA	LOC6602889|XP_002027887.1|DPER
OG0010333	LOC117584625|XP_034129537.1|DGUA	LOC6593766|XP_002018958.1|DPER
OG0010334	LOC117582475|XP_034126109.1|DGUA	LOC6589336|XP_002014554.1|DPER
OG0010335	LOC117590943|XP_034139877.1|DGUA	LOC6600044|XP_026849165.1|DPER
OG0010336	LOC117588664|XP_034135997.1|DGUA	LOC6596701|XP_002021970.1|DPER, LOC6596699|XP_002021968.2|DPER, LOC113566092|XP_026845919.1|DPER
OG0010337	LOC117591029|XP_034140015.1|DGUA	LOC6602593|XP_002027617.1|DPER
OG0010338	LOC117581538|XP_034124743.1|DGUA	LOC6597701|XP_002022882.1|DPER
OG0010339	LOC117587065|XP_034133398.1|DGUA	LOC6596006|XP_002020995.1|DPER
OG0010340	LOC117588573|XP_034135860.1|DGUA	LOC6599907|XP_026849163.1|DPER
OG0010341	LOC117588572|XP_034135859.1|DGUA	LOC113566675|XP_026849162.1|DPER
OG0010342	LOC117590544|XP_034139164.1|DGUA	LOC6598251|XP_026846253.1|DPER
OG0010343	LOC117580984|XP_034123670.1|DGUA	LOC6600073|XP_026845133.1|DPER
OG0010344	LOC117581466|XP_034124579.1|DGUA	LOC6597033|XP_026845445.1|DPER
OG0010345	LOC117591376|XP_034140509.1|DGUA	LOC6602897|XP_002027920.1|DPER
OG0010346	LOC117590768|XP_034139605.1|DGUA	LOC6596674|XP_002021977.2|DPER
OG0010347	LOC117581523|XP_034124708.1|DGUA	LOC6602617|XP_026846655.1|DPER
OG0010348	LOC117592310|XP_034141875.1|DGUA	LOC6592465|XP_002017799.2|DPER
OG0010349	LOC117590710|XP_034139501.1|DGUA	LOC6596816|XP_002022052.1|DPER
OG0010350	LOC117580751|XP_034123334.1|DGUA	LOC6602767|XP_026847739.1|DPER
OG0010351	LOC117591043|XP_034140029.1|DGUA	LOC6599993|XP_002025151.1|DPER
OG0010352	LOC117588739|XP_034136107.1|DGUA	LOC6599969|XP_002025158.1|DPER
OG0010353	LOC117581175|XP_034124009.1|DGUA	LOC6597215|XP_026846534.1|DPER
OG0010354	LOC117581584|XP_034124826.1|DGUA	LOC6598472|XP_002023700.1|DPER
OG0010355	LOC117580788|XP_034123375.1|DGUA	LOC6600356|XP_002025480.1|DPER
OG0010356	LOC117588382|XP_034135497.1|DGUA	LOC113566277|XP_026847031.1|DPER, LOC6601760|XP_026849838.1|DPER
OG0010357	LOC117588371|XP_034135478.1|DGUA	LOC6597205|XP_002022613.1|DPER
OG0010358	LOC117581352|XP_034124375.1|DGUA	LOC6598445|XP_026848632.1|DPER
OG0010359	LOC117590784|XP_034139624.1|DGUA	LOC6596677|XP_026845955.1|DPER
OG0010360	LOC117590702|XP_034139492.1|DGUA	LOC6596679|XP_002021982.1|DPER
OG0010361	LOC117590697|XP_034139489.1|DGUA	LOC113566107|XP_026845978.1|DPER
OG0010362	LOC117590731|XP_034139530.1|DGUA	LOC6596656|XP_002021994.1|DPER
OG0010363	LOC117581345|XP_034124363.1|DGUA	LOC6600660|XP_026848700.1|DPER
OG0010364	LOC117590354|XP_034138780.1|DGUA	LOC6599422|XP_002024472.1|DPER
OG0010365	LOC117581252|XP_034124147.1|DGUA	LOC6597734|XP_026846983.1|DPER
OG0010366	LOC117580981|XP_034123666.1|DGUA	LOC6597220|XP_002022597.1|DPER
OG0010367	LOC117588603|XP_034135903.1|DGUA	LOC6599181|XP_026848330.1|DPER
OG0010368	LOC117588610|XP_034135911.1|DGUA	LOC6599176|XP_002024367.1|DPER
OG0010369	LOC117590247|XP_034138611.1|DGUA	LOC6598474|XP_002023665.1|DPER
OG0010370	LOC117580776|XP_034123363.1|DGUA	LOC6597859|XP_002023052.2|DPER
OG0010371	LOC117581284|XP_034124199.1|DGUA	LOC6597906|XP_002023033.2|DPER
OG0010372	LOC117588693|XP_034136032.1|DGUA	LOC6598222|XP_002023364.1|DPER
OG0010373	LOC117588362|XP_034135468.1|DGUA	LOC6598229|XP_002023371.1|DPER
OG0010374	LOC117590952|XP_034139891.1|DGUA	LOC6600039|XP_026849236.1|DPER
OG0010375	LOC117590953|XP_034139892.1|DGUA	LOC6600040|XP_002025087.2|DPER
OG0010376	LOC117581303|XP_034124235.1|DGUA	LOC6597819|XP_002022951.1|DPER
OG0010377	LOC117580860|XP_034123499.1|DGUA	LOC6597806|XP_026846987.1|DPER
OG0010378	LOC117580781|XP_034123368.1|DGUA	LOC6597746|XP_002022966.1|DPER
OG0010379	LOC117588596|XP_034135892.1|DGUA	LOC6597464|XP_002022630.2|DPER
OG0010380	LOC117580794|XP_034123380.1|DGUA	LOC6597475|XP_002022711.2|DPER
OG0010381	LOC117581367|XP_034124393.1|DGUA	LOC113566703|XP_026849317.1|DPER
OG0010382	LOC117580898|XP_034123549.1|DGUA	LOC6597658|XP_002022689.1|DPER
OG0010383	LOC117580829|XP_034123441.1|DGUA	LOC6597652|XP_002022683.1|DPER
OG0010384	LOC117590773|XP_034139612.1|DGUA	LOC6596864|XP_026845861.1|DPER
OG0010385	LOC117591309|XP_034140406.1|DGUA	LOC6593347|XP_002018813.1|DPER
OG0010386	LOC117590917|XP_034139840.1|DGUA	LOC6593782|XP_026843372.1|DPER
OG0010387	LOC117590905|XP_034139826.1|DGUA	LOC6593277|XP_002018793.1|DPER
OG0010388	LOC117588192|XP_034135205.1|DGUA	LOC6589019|XP_002014438.1|DPER
OG0010389	LOC117588189|XP_034135200.1|DGUA	LOC6593997|XP_002019049.1|DPER
OG0010390	LOC117584636|XP_034129552.1|DGUA	LOC113565527|XP_026843617.1|DPER
OG0010391	LOC117584624|XP_034129536.1|DGUA	LOC6593967|XP_002018952.1|DPER
OG0010392	LOC117587678|XP_034134460.1|DGUA	LOC6593849|XP_002019217.1|DPER
OG0010393	LOC117584310|XP_034129027.1|DGUA	LOC6603388|XP_002028357.1|DPER
OG0010394	LOC117584519|XP_034129355.1|DGUA	LOC6593773|XP_002018965.1|DPER
OG0010395	LOC117588159|XP_034135158.1|DGUA	LOC6596528|XP_002021725.1|DPER
OG0010396	LOC117583921|XP_034128491.1|DGUA	LOC6593497|XP_002019160.1|DPER
OG0010397	LOC117584635|XP_034129551.1|DGUA	LOC6593319|XP_002018941.1|DPER
OG0010398	LOC117587666|XP_034134448.1|DGUA	LOC6593717|XP_002018896.1|DPER
OG0010399	LOC117587538|XP_034134233.1|DGUA	LOC6593722|XP_002018901.1|DPER
OG0010400	LOC117587813|XP_034134660.1|DGUA	LOC6593476|XP_002018915.1|DPER
OG0010401	LOC117587808|XP_034134653.1|DGUA	LOC6593483|XP_002018922.1|DPER
OG0010402	LOC117587713|XP_034134507.1|DGUA	LOC6589886|XP_026843883.1|DPER
OG0010403	LOC117587710|XP_034134505.1|DGUA	LOC6589882|XP_002014486.1|DPER
OG0010404	LOC117587874|XP_034134743.1|DGUA	LOC6596465|XP_002021760.1|DPER
OG0010405	LOC117587875|XP_034134744.1|DGUA	LOC6596464|XP_002021759.1|DPER
OG0010406	LOC117587877|XP_034134745.1|DGUA	LOC6596461|XP_002021756.1|DPER
OG0010407	LOC117587703|XP_034134491.1|DGUA	LOC6593574|XP_002019254.1|DPER
OG0010408	LOC117587537|XP_034134232.1|DGUA	LOC6598080|XP_002023252.1|DPER, LOC6593822|XP_002019069.1|DPER
OG0010409	LOC117584254|XP_034128949.1|DGUA	LOC113565538|XP_026843637.1|DPER
OG0010410	LOC117583979|XP_034128576.1|DGUA	LOC6603515|XP_002028497.2|DPER
OG0010411	LOC117581797|XP_034125129.1|DGUA	LOC6588682|XP_002015210.1|DPER
OG0010412	LOC117581948|XP_034125321.1|DGUA	LOC6589556|XP_026844563.1|DPER
OG0010413	LOC117581953|XP_034125327.1|DGUA	LOC6589616|XP_002014874.1|DPER
OG0010414	LOC117581986|XP_034125369.1|DGUA	LOC6589615|XP_002014873.1|DPER
OG0010415	LOC117584459|XP_034129266.1|DGUA	LOC6595462|XP_002020895.1|DPER
OG0010416	LOC117584163|XP_034128818.1|DGUA	LOC6589663|XP_002014299.2|DPER
OG0010417	LOC117584213|XP_034128873.1|DGUA	LOC6589585|XP_026843892.1|DPER
OG0010418	LOC117584223|XP_034128895.1|DGUA	LOC6596539|XP_002021676.1|DPER
OG0010419	LOC117584463|XP_034129271.1|DGUA	LOC6596634|XP_002021642.1|DPER
OG0010420	LOC117584665|XP_034129584.1|DGUA	LOC6595560|XP_026843963.1|DPER
OG0010421	LOC117582075|XP_034125523.1|DGUA	LOC6595668|XP_002020728.1|DPER
OG0010422	LOC117584446|XP_034129254.1|DGUA	LOC113565519|XP_026843586.1|DPER
OG0010423	LOC117587681|XP_034134464.1|DGUA	LOC6598074|XP_026843411.1|DPER
OG0010424	LOC117584395|XP_034129143.1|DGUA	LOC6602254|XP_026843513.1|DPER
OG0010425	LOC117582005|XP_034125391.1|DGUA	LOC6595711|XP_002020747.1|DPER
OG0010426	LOC117581902|XP_034125261.1|DGUA	LOC6595710|XP_002020746.1|DPER
OG0010427	LOC117584400|XP_034129154.1|DGUA	LOC6593675|XP_002018622.2|DPER
OG0010428	LOC117584835|XP_034129856.1|DGUA	LOC6593668|XP_026843504.1|DPER
OG0010429	LOC117581695|XP_034124963.1|DGUA	LOC6589177|XP_002014626.1|DPER
OG0010430	LOC117582116|XP_034125581.1|DGUA	LOC6589642|XP_002015346.2|DPER
OG0010431	LOC117581995|XP_034125382.1|DGUA	LOC6588897|XP_026844404.1|DPER
OG0010432	LOC117581996|XP_034125383.1|DGUA	LOC6588896|XP_026844369.1|DPER
OG0010433	LOC117582613|XP_034126378.1|DGUA	LOC6589091|XP_002014973.1|DPER
OG0010434	LOC117582528|XP_034126220.1|DGUA	LOC6589373|XP_002014899.1|DPER
OG0010435	LOC117584772|XP_034129765.1|DGUA	LOC6596315|XP_026843000.1|DPER
OG0010436	LOC117582118|XP_034125585.1|DGUA	LOC6589761|XP_002015112.1|DPER
OG0010437	LOC117584342|XP_034129065.1|DGUA	LOC6593433|XP_002019118.1|DPER
OG0010438	LOC117579448|XP_034121228.1|DGUA	LOC6587456|XP_026851032.1|DPER, LOC6595715|XP_002020751.1|DPER
OG0010439	LOC117591069|XP_034140062.1|DGUA	LOC6593742|XP_002019000.1|DPER
OG0010440	LOC117584218|XP_034128888.1|DGUA	LOC113565765|XP_026844664.1|DPER
OG0010441	LOC117584468|XP_034129280.1|DGUA	LOC113565806|XP_026844784.1|DPER
OG0010442	LOC117586399|XP_034132322.1|DGUA	LOC6591582|XP_002017370.1|DPER
OG0010443	LOC117584108|XP_034128747.1|DGUA	LOC6596412|XP_002021597.1|DPER
OG0010444	LOC117584130|XP_034128774.1|DGUA	LOC6596414|XP_002021599.1|DPER
OG0010445	LOC117584101|XP_034128741.1|DGUA	LOC6596366|XP_026843472.1|DPER
OG0010446	LOC117581884|XP_034125241.1|DGUA	LOC113565690|XP_026844286.1|DPER
OG0010447	LOC117589291|XP_034136972.1|DGUA	LOC6599473|XP_002024593.1|DPER
OG0010448	LOC117580406|XP_034122844.1|DGUA	LOC6600260|XP_002025425.2|DPER
OG0010449	LOC117579207|XP_034120867.1|DGUA	LOC6596103|XP_002021256.1|DPER
OG0010450	LOC117587200|XP_034133635.1|DGUA	LOC6603282|XP_002028258.2|DPER
OG0010451	LOC117587400|XP_034133947.1|DGUA	LOC6603296|XP_002028277.1|DPER
OG0010452	LOC117579275|XP_034120962.1|DGUA	LOC6599652|XP_026849590.1|DPER
OG0010453	LOC117579273|XP_034120959.1|DGUA	LOC6599644|XP_002024754.1|DPER
OG0010454	LOC117588871|XP_034136269.1|DGUA	LOC113566409|XP_026847653.1|DPER
OG0010455	LOC117580337|XP_034122732.1|DGUA	LOC6599774|XP_002024861.1|DPER
OG0010456	LOC117589190|XP_034136807.1|DGUA	LOC6601374|XP_002026510.1|DPER
OG0010457	LOC117579464|XP_034121243.1|DGUA	LOC6599756|XP_026847266.1|DPER
OG0010458	LOC117579560|XP_034121372.1|DGUA	LOC113566343|XP_026847396.1|DPER
OG0010459	LOC117579682|XP_034121561.1|DGUA	LOC6599754|XP_002024824.1|DPER
OG0010460	LOC117579686|XP_034121564.1|DGUA	LOC6599750|XP_026847401.1|DPER
OG0010461	LOC117579542|XP_034121351.1|DGUA	LOC113566607|XP_026848809.1|DPER
OG0010462	LOC117588997|XP_034136496.1|DGUA	LOC6601083|XP_026847374.1|DPER
OG0010463	LOC117588969|XP_034136448.1|DGUA	LOC6599701|XP_002024954.1|DPER
OG0010464	LOC117588946|XP_034136416.1|DGUA	LOC6599693|XP_002024946.1|DPER
OG0010465	LOC117588964|XP_034136443.1|DGUA	LOC6599877|XP_002024931.1|DPER
OG0010466	LOC117588934|XP_034136402.1|DGUA	LOC113566356|XP_026847453.1|DPER
OG0010467	LOC117588955|XP_034136433.1|DGUA	LOC113566359|XP_026847458.1|DPER
OG0010468	LOC117580512|XP_034122995.1|DGUA	LOC6597125|XP_026845352.1|DPER
OG0010469	LOC117579800|XP_034121765.1|DGUA	LOC6600280|XP_002025393.1|DPER
OG0010470	LOC117589273|XP_034136955.1|DGUA	LOC6599841|XP_026847328.1|DPER
OG0010471	LOC117589442|XP_034137272.1|DGUA	LOC6599852|XP_002025001.1|DPER
OG0010472	LOC117589137|XP_034136713.1|DGUA	LOC113566938|XP_026849971.1|DPER
OG0010473	LOC117579429|XP_034121202.1|DGUA	LOC6600314|XP_026849107.1|DPER
OG0010474	LOC117587344|XP_034133875.1|DGUA	LOC113566727|XP_026849431.1|DPER
OG0010475	LOC117587155|XP_034133551.1|DGUA	LOC6601232|XP_026848165.1|DPER
OG0010476	LOC117580290|XP_034122655.1|DGUA	LOC6602456|XP_002027492.2|DPER
OG0010477	LOC117587202|XP_034133638.1|DGUA	LOC113566768|XP_026849622.1|DPER
OG0010478	LOC117579561|XP_034121373.1|DGUA	LOC6597167|XP_026845680.1|DPER
OG0010479	LOC117579855|XP_034121857.1|DGUA	LOC6597178|XP_002022356.1|DPER
OG0010480	LOC117589048|XP_034136566.1|DGUA	LOC6589515|XP_002015189.1|DPER
OG0010481	LOC117587384|XP_034133928.1|DGUA	LOC6596086|XP_026845360.1|DPER
OG0010482	LOC117589371|XP_034137173.1|DGUA	LOC6596228|XP_002021188.2|DPER
OG0010483	LOC117579937|XP_034121983.1|DGUA	LOC6597123|XP_002022280.1|DPER
OG0010484	LOC117589031|XP_034136550.1|DGUA	LOC6596143|XP_026845516.1|DPER
OG0010485	LOC117580565|XP_034123057.1|DGUA	LOC6598963|XP_002024201.1|DPER
OG0010486	LOC117579154|XP_034120804.1|DGUA	LOC6595759|XP_026845681.1|DPER
OG0010487	LOC117580398|XP_034122835.1|DGUA	LOC6600654|XP_026847666.1|DPER
OG0010488	LOC117579191|XP_034120850.1|DGUA	LOC6598887|XP_026847835.1|DPER
OG0010489	LOC117579225|XP_034120890.1|DGUA	LOC6601950|XP_002027001.2|DPER
OG0010490	LOC117588390|XP_034135533.1|DGUA	LOC6590612|XP_026842502.1|DPER
OG0010491	LOC117592650|XP_034142485.1|DGUA	LOC6592591|XP_026840811.1|DPER
OG0010492	LOC117579371|XP_034121129.1|DGUA	LOC6599061|XP_026848970.1|DPER
OG0010493	LOC117579206|XP_034120866.1|DGUA	LOC6598930|XP_026849003.1|DPER
OG0010494	LOC117579379|XP_034121143.1|DGUA	LOC6603266|XP_002028240.1|DPER
OG0010495	LOC117580108|XP_034122272.1|DGUA	LOC6600498|XP_002025605.1|DPER
OG0010496	LOC117579072|XP_034120667.1|DGUA	LOC6602284|XP_026848478.1|DPER
OG0010497	LOC117580484|XP_034122957.1|DGUA	LOC6602283|XP_026848571.1|DPER
OG0010498	LOC117588674|XP_034136012.1|DGUA	LOC6592996|XP_002017979.1|DPER
OG0010499	LOC117582291|XP_034125822.1|DGUA	LOC6593076|XP_002017889.1|DPER
OG0010500	LOC117592497|XP_034142233.1|DGUA	LOC6593261|XP_002017912.2|DPER
OG0010501	LOC117592558|XP_034142324.1|DGUA	LOC6590225|XP_002016074.2|DPER
OG0010502	LOC117580490|XP_034122969.1|DGUA	LOC6596945|XP_026845429.1|DPER
OG0010503	LOC117582591|XP_034126343.1|DGUA	LOC6601349|XP_026842073.1|DPER
OG0010504	LOC117591938|XP_034141237.1|DGUA	LOC6590263|XP_026842813.1|DPER
OG0010506	LOC117578454|XP_034119870.1|DGUA	LOC6590881|XP_026840763.1|DPER
OG0010507	LOC117587313|XP_034133833.1|DGUA	LOC6592292|XP_002018411.1|DPER
OG0010508	LOC117579646|XP_034121521.1|DGUA	LOC6593164|XP_002018178.1|DPER
OG0010509	LOC117591908|XP_034141190.1|DGUA	LOC6590174|XP_002016108.1|DPER
OG0010510	LOC117583638|XP_034127980.1|DGUA	LOC6592316|XP_002017575.1|DPER
OG0010511	LOC117592565|XP_034142336.1|DGUA	LOC6592814|XP_002017611.1|DPER
OG0010512	LOC117587266|XP_034133735.1|DGUA	LOC6601277|XP_002026349.2|DPER
OG0010513	LOC117583627|XP_034127970.1|DGUA	LOC113565091|XP_026841455.1|DPER
OG0010514	LOC117582185|XP_034125682.1|DGUA	LOC6601285|XP_002026357.2|DPER
OG0010515	LOC117592700|XP_034142557.1|DGUA	LOC6592688|XP_026842010.1|DPER
OG0010516	LOC117582330|XP_034125874.1|DGUA	LOC6591071|XP_002015709.1|DPER
OG0010517	LOC117590388|XP_034138866.1|DGUA	LOC6593232|XP_002018353.1|DPER
OG0010518	LOC117589858|XP_034138017.1|DGUA	LOC6591211|XP_002016201.1|DPER
OG0010519	LOC117592110|XP_034141523.1|DGUA	LOC6604416|XP_026842246.1|DPER
OG0010520	LOC117591974|XP_034141300.1|DGUA	LOC113565261|XP_026842905.1|DPER
OG0010521	LOC117583835|XP_034128328.1|DGUA	LOC6602431|XP_002027466.1|DPER
OG0010522	LOC117592307|XP_034141872.1|DGUA	LOC6592459|XP_002017794.2|DPER
OG0010523	LOC117592305|XP_034141870.1|DGUA	LOC6592460|XP_002017795.1|DPER
OG0010524	LOC117590747|XP_034139551.1|DGUA	LOC6592226|XP_026841159.1|DPER
OG0010525	LOC117592452|XP_034142107.1|DGUA	LOC6590629|XP_002016720.1|DPER
OG0010526	LOC117583898|XP_034128462.1|DGUA	LOC6590626|XP_002016717.1|DPER
OG0010527	LOC117592641|XP_034142475.1|DGUA	LOC6590310|XP_002015855.1|DPER
OG0010528	LOC117590760|XP_034139596.1|DGUA	LOC6590443|XP_002015870.1|DPER
OG0010529	LOC117584296|XP_034129014.1|DGUA	LOC113565065|XP_026841120.1|DPER
OG0010530	LOC117580123|XP_034122349.1|DGUA	LOC6590658|XP_002016416.1|DPER
OG0010531	LOC117585549|XP_034130961.1|DGUA	LOC6591385|XP_002016784.2|DPER
OG0010532	LOC117586601|XP_034132675.1|DGUA	LOC6594278|XP_002019604.1|DPER
OG0010533	LOC117580370|XP_034122790.1|DGUA	LOC113566654|XP_026849015.1|DPER
OG0010534	LOC117585105|XP_034130275.1|DGUA	LOC6594359|XP_002019951.1|DPER
OG0010535	LOC117586213|XP_034132043.1|DGUA	LOC113567263|XP_026850330.1|DPER
OG0010536	LOC117586122|XP_034131877.1|DGUA	LOC6594092|XP_002019684.1|DPER
OG0010537	LOC117586128|XP_034131884.1|DGUA	LOC6594342|XP_002019600.1|DPER
OG0010538	LOC117586715|XP_034132884.1|DGUA	LOC6594517|XP_026850524.1|DPER
OG0010539	LOC117586386|XP_034132308.1|DGUA	LOC113567451|XP_026851181.1|DPER
OG0010540	LOC117583294|XP_034127423.1|DGUA	LOC6595333|XP_002020546.1|DPER
OG0010541	LOC117579839|XP_034121827.1|DGUA	LOC6598871|XP_026847926.1|DPER
OG0010542	LOC117583006|XP_034127048.1|DGUA	LOC6587906|XP_002013313.2|DPER
OG0010543	LOC117591462|XP_034140630.1|DGUA	LOC6594736|XP_026849943.1|DPER
OG0010544	LOC117589513|XP_034137391.1|DGUA	LOC6587651|XP_002013911.1|DPER
OG0010545	LOC117589577|XP_034137524.1|DGUA	LOC6587421|XP_026850483.1|DPER
OG0010546	LOC117585021|XP_034130153.1|DGUA	LOC6588229|XP_002013382.1|DPER
OG0010547	LOC117585023|XP_034130155.1|DGUA	LOC6588195|XP_002013380.2|DPER
OG0010548	LOC117583228|XP_034127338.1|DGUA	LOC6588539|XP_002013974.1|DPER
OG0010549	LOC117585759|XP_034131306.1|DGUA	LOC6594946|XP_026851142.1|DPER
OG0010550	LOC117584967|XP_034130056.1|DGUA	LOC6595132|XP_026840170.1|DPER
OG0010551	LOC117585837|XP_034131469.1|DGUA	LOC6587930|XP_002012826.2|DPER
OG0010552	LOC117583199|XP_034127293.1|DGUA	LOC6594754|XP_002020406.2|DPER
OG0010553	LOC117583200|XP_034127295.1|DGUA	LOC6595053|XP_002020407.2|DPER
OG0010554	LOC117583411|XP_034127590.1|DGUA	LOC6595186|XP_026839910.1|DPER
OG0010555	LOC117589504|XP_034137377.1|DGUA	LOC6588250|XP_002013762.1|DPER
OG0010556	LOC117591204|XP_034140235.1|DGUA	LOC6591754|XP_002017415.1|DPER
OG0010557	LOC117585092|XP_034130251.1|DGUA	LOC6594075|XP_002019735.2|DPER
OG0010558	LOC117585161|XP_034130388.1|DGUA	LOC6594136|XP_002019762.1|DPER, LOC6594139|XP_002019765.1|DPER, LOC6594024|XP_002019722.1|DPER
OG0010559	LOC117591133|XP_034140133.1|DGUA	LOC6591722|XP_002016899.1|DPER
OG0010560	LOC117586187|XP_034132002.1|DGUA	LOC6591441|XP_026847888.1|DPER
OG0010561	LOC117585582|XP_034131010.1|DGUA	LOC6594086|XP_026850342.1|DPER
OG0010562	LOC117586567|XP_034132618.1|DGUA	LOC6594066|XP_002019865.1|DPER
OG0010563	LOC117586568|XP_034132619.1|DGUA	LOC6594044|XP_002019867.1|DPER
OG0010564	LOC117582709|XP_034126521.1|DGUA	LOC6587182|XP_002013041.1|DPER
OG0010565	LOC117583452|XP_034127643.1|DGUA	LOC6595331|XP_002020544.1|DPER
OG0010566	LOC117582991|XP_034127031.1|DGUA	LOC113567428|XP_026851009.1|DPER
OG0010567	LOC117585542|XP_034130949.1|DGUA	LOC6587968|XP_002013336.1|DPER
OG0010568	LOC117583097|XP_034127168.1|DGUA	LOC6595319|XP_002020446.2|DPER
OG0010569	LOC117582978|XP_034126992.1|DGUA	LOC6595057|XP_002020411.1|DPER
OG0010570	LOC117583433|XP_034127623.1|DGUA	LOC6598756|XP_002023790.1|DPER
OG0010571	LOC117585328|XP_034130659.1|DGUA	LOC6594962|XP_002020330.2|DPER
OG0010572	LOC117585404|XP_034130764.1|DGUA	LOC6587900|XP_002012808.1|DPER
OG0010573	LOC117583495|XP_034127726.1|DGUA	LOC6595283|XP_002020349.1|DPER
OG0010574	LOC117583501|XP_034127734.1|DGUA	LOC6595282|XP_002020348.1|DPER
OG0010575	LOC117583455|XP_034127646.1|DGUA	LOC6598856|XP_002023743.1|DPER
OG0010576	LOC117583193|XP_034127287.1|DGUA	LOC6598647|XP_002023828.2|DPER
OG0010577	LOC117583084|XP_034127152.1|DGUA	LOC6598733|XP_002023802.1|DPER
OG0010578	LOC117582863|XP_034126823.1|DGUA	LOC6594973|XP_002020492.2|DPER
OG0010579	LOC117585014|XP_034130145.1|DGUA	LOC6591615|XP_002017117.1|DPER
OG0010580	LOC117586392|XP_034132314.1|DGUA	LOC6591359|XP_026849651.1|DPER
OG0010581	LOC117590040|XP_034138243.1|DGUA	LOC6594657|XP_026851083.1|DPER
OG0010582	LOC117589877|XP_034138038.1|DGUA	LOC6587213|XP_002013541.2|DPER
OG0010583	LOC117583509|XP_034127742.1|DGUA	LOC6587568|XP_002013092.2|DPER
OG0010584	LOC117583833|XP_034128318.1|DGUA	LOC6588661|XP_002013941.2|DPER
OG0010585	LOC117589791|XP_034137883.1|DGUA	LOC6588030|XP_002013593.1|DPER
OG0010586	LOC117586164|XP_034131956.1|DGUA	LOC6591696|XP_002017267.1|DPER
OG0010587	LOC117583470|XP_034127669.1|DGUA	LOC6594828|XP_002020523.2|DPER, LOC113567356|XP_026850696.1|DPER
OG0010588	LOC117583736|XP_034128144.1|DGUA	LOC113567329|XP_026850572.1|DPER
OG0010589	LOC117584150|XP_034128804.1|DGUA	LOC6592529|XP_002018231.1|DPER
OG0010590	LOC117581716|XP_034124985.1|DGUA	LOC6589562|XP_026844796.1|DPER
OG0010592	LOC117584109|XP_034128750.1|DGUA	LOC6603530|XP_026843368.1|DPER
OG0010593	LOC117587492|XP_034134155.1|DGUA	LOC6595995|XP_002021016.1|DPER
OG0010594	LOC117585341|XP_034130673.1|DGUA	LOC6588024|XP_002013361.2|DPER
OG0010594	LOC117585257|XP_034130563.1|DGUA	LOC6588099|XP_002013378.1|DPER
OG0010595	LOC117579130|XP_034120760.1|DGUA	LOC6602525|XP_002027506.2|DPER
OG0010596	LOC117579131|XP_034120761.1|DGUA, LOC117580094|XP_034122243.1|DGUA	LOC6593605|XP_026843499.1|DPER
OG0010597	LOC117580395|XP_034122828.1|DGUA	LOC6595685|XP_002020711.1|DPER
OG0010598	LOC117579977|XP_034122046.1|DGUA	LOC113566505|XP_026848215.1|DPER
OG0010599	LOC117587995|XP_034134900.1|DGUA	LOC6596252|XP_002021781.1|DPER
OG0010600	LOC117588202|XP_034135226.1|DGUA	LOC6593584|XP_002018875.1|DPER
OG0010601	LOC117587812|XP_034134659.1|DGUA	LOC6593481|XP_002018920.1|DPER
OG0010603	LOC117589758|XP_034137836.1|DGUA	LOC6587897|XP_002013715.1|DPER, LOC6599333|XP_026850172.1|DPER
OG0010608	LOC117587923|XP_034134801.1|DGUA	LOC113565508|XP_026843543.1|DPER
OG0010612	LOC117588097|XP_034135059.1|DGUA	LOC113565877|XP_026845040.1|DPER, LOC6589227|XP_002014216.1|DPER
OG0010613	LOC117591300|XP_034140395.1|DGUA, LOC117591545|XP_034140733.1|DGUA	LOC6602920|XP_026846819.1|DPER
OG0010616	LOC117589640|XP_034137655.1|DGUA	LOC6598815|XP_026845164.1|DPER
OG0010619	LOC117581389|XP_034124423.1|DGUA	LOC113566280|XP_026847061.1|DPER
OG0010621	LOC117588318|XP_034135405.1|DGUA	LOC6601710|XP_026847036.1|DPER
OG0010623	LOC117579915|XP_034121944.1|DGUA	LOC6598971|XP_026847847.1|DPER
OG0010624	LOC117590109|XP_034138349.1|DGUA	LOC6592076|XP_002017525.2|DPER
OG0010626	LOC117585107|XP_034130277.1|DGUA	LOC6594358|XP_002019950.1|DPER
