Orthogroup	DGUA.longest_only	DSUP.longest_only
OG0010299	LOC117584368|XP_034129099.1|DGUA	LOC119549591|XP_037713678.1|DSUP
OG0010300	LOC117584657|XP_034129579.1|DGUA	LOC119551953|XP_037717576.1|DSUP
OG0010301	LOC117586037|XP_034131774.1|DGUA	LOC119560157|XP_037729440.1|DSUP
OG0010302	LOC117589811|XP_034137934.1|DGUA	LOC119549296|XP_037713180.1|DSUP
OG0010303	LOC117580889|XP_034123569.1|DGUA	LOC119550195|XP_037714667.1|DSUP
OG0010304	LOC117580873|XP_034123514.1|DGUA	LOC119557268|XP_037725882.1|DSUP
OG0010305	LOC117590961|XP_034139904.1|DGUA	LOC119555933|XP_037723561.1|DSUP
OG0010306	LOC117590946|XP_034139885.1|DGUA	LOC119556619|XP_037724867.1|DSUP
OG0010307	LOC117581431|XP_034124491.1|DGUA	LOC119556010|XP_037723705.1|DSUP
OG0010308	LOC117588588|XP_034135883.1|DGUA	LOC119557872|XP_037726799.1|DSUP
OG0010309	LOC117586877|XP_034133068.1|DGUA	LOC119554663|XP_037721593.1|DSUP
OG0010310	LOC117588345|XP_034135446.1|DGUA	LOC119557236|XP_037725848.1|DSUP
OG0010311	LOC117590208|XP_034138551.1|DGUA	LOC119557744|XP_037726558.1|DSUP
OG0010312	LOC117590330|XP_034138716.1|DGUA	LOC119555982|XP_037723638.1|DSUP
OG0010313	LOC117589285|XP_034136967.1|DGUA	LOC119553906|XP_037720505.1|DSUP
OG0010314	LOC117588363|XP_034135469.1|DGUA	LOC119557906|XP_037726840.1|DSUP
OG0010315	LOC117580775|XP_034123362.1|DGUA	LOC119556691|XP_037725014.1|DSUP
OG0010316	LOC117592376|XP_034141966.1|DGUA, LOC117588323|XP_034135414.1|DGUA	LOC119551687|XP_037717079.1|DSUP
OG0010318	LOC117591047|XP_034140034.1|DGUA	LOC119558175|XP_037727369.1|DSUP
OG0010319	LOC117580931|XP_034123602.1|DGUA	LOC119556903|XP_037725317.1|DSUP
OG0010320	LOC117591295|XP_034140387.1|DGUA	LOC119557742|XP_037726556.1|DSUP
OG0010321	LOC117579951|XP_034122016.1|DGUA	LOC119555269|XP_037722501.1|DSUP
OG0010322	LOC117579692|XP_034121573.1|DGUA	LOC119554204|XP_037720932.1|DSUP
OG0010323	LOC117588845|XP_034136231.1|DGUA	LOC119552599|XP_037718184.1|DSUP
OG0010324	LOC117579390|XP_034121154.1|DGUA	LOC119554292|XP_037721079.1|DSUP
OG0010326	LOC117587378|XP_034133919.1|DGUA	LOC119555280|XP_037722511.1|DSUP
OG0010327	LOC117589260|XP_034136928.1|DGUA	LOC119552547|XP_037718094.1|DSUP
OG0010328	LOC117588960|XP_034136438.1|DGUA	LOC119554637|XP_037721562.1|DSUP
OG0010329	LOC117588938|XP_034136407.1|DGUA	LOC119554290|XP_037721075.1|DSUP
OG0010330	LOC117579941|XP_034121988.1|DGUA	LOC119553910|XP_037720514.1|DSUP
OG0010331	LOC117579602|XP_034121426.1|DGUA	LOC119554799|XP_037721776.1|DSUP
OG0010332	LOC117581032|XP_034123753.1|DGUA	LOC119558227|XP_037727473.1|DSUP
OG0010333	LOC117584625|XP_034129537.1|DGUA	LOC119547705|XP_037710608.1|DSUP
OG0010334	LOC117582475|XP_034126109.1|DGUA	LOC119548689|XP_037712079.1|DSUP
OG0010335	LOC117590943|XP_034139877.1|DGUA	LOC119556980|XP_037725427.1|DSUP
OG0010336	LOC117588664|XP_034135997.1|DGUA	LOC119558104|XP_037727245.1|DSUP
OG0010337	LOC117591029|XP_034140015.1|DGUA	LOC119556458|XP_037724632.1|DSUP
OG0010338	LOC117581538|XP_034124743.1|DGUA	LOC119557937|XP_037726874.1|DSUP
OG0010339	LOC117587065|XP_034133398.1|DGUA	LOC119559199|XP_037728195.1|DSUP
OG0010340	LOC117588573|XP_034135860.1|DGUA	LOC119557596|XP_037726326.1|DSUP
OG0010341	LOC117588572|XP_034135859.1|DGUA	LOC119557595|XP_037726325.1|DSUP
OG0010342	LOC117590544|XP_034139164.1|DGUA	LOC119556854|XP_037725254.1|DSUP
OG0010343	LOC117580984|XP_034123670.1|DGUA	LOC119559979|XP_037729150.1|DSUP
OG0010344	LOC117581466|XP_034124579.1|DGUA	LOC119557212|XP_037725795.1|DSUP
OG0010345	LOC117591376|XP_034140509.1|DGUA	LOC119556103|XP_037723900.1|DSUP
OG0010346	LOC117590768|XP_034139605.1|DGUA	LOC119557421|XP_037726101.1|DSUP
OG0010347	LOC117581523|XP_034124708.1|DGUA	LOC119555905|XP_037723523.1|DSUP
OG0010348	LOC117592310|XP_034141875.1|DGUA	LOC119552165|XP_037717917.1|DSUP
OG0010349	LOC117590710|XP_034139501.1|DGUA	LOC119556826|XP_037725210.1|DSUP
OG0010350	LOC117580751|XP_034123334.1|DGUA	LOC119557164|XP_037725692.1|DSUP
OG0010351	LOC117591043|XP_034140029.1|DGUA	LOC119556942|XP_037725362.1|DSUP
OG0010352	LOC117588739|XP_034136107.1|DGUA	LOC119558055|XP_037727133.1|DSUP
OG0010353	LOC117581175|XP_034124009.1|DGUA	LOC119556722|XP_037725048.1|DSUP
OG0010354	LOC117581584|XP_034124826.1|DGUA	LOC119556410|XP_037724534.1|DSUP
OG0010355	LOC117580788|XP_034123375.1|DGUA	LOC119557795|XP_037726626.1|DSUP
OG0010356	LOC117588382|XP_034135497.1|DGUA	LOC119557135|XP_037725646.1|DSUP
OG0010357	LOC117588371|XP_034135478.1|DGUA	LOC119557677|XP_037726474.1|DSUP
OG0010358	LOC117581352|XP_034124375.1|DGUA	LOC119556533|XP_037724741.1|DSUP
OG0010359	LOC117590784|XP_034139624.1|DGUA	LOC119555994|XP_037723652.1|DSUP
OG0010360	LOC117590702|XP_034139492.1|DGUA	LOC119557425|XP_037726104.1|DSUP
OG0010361	LOC117590697|XP_034139489.1|DGUA	LOC119557418|XP_037726095.1|DSUP
OG0010362	LOC117590731|XP_034139530.1|DGUA	LOC119558205|XP_037727430.1|DSUP
OG0010363	LOC117581345|XP_034124363.1|DGUA	LOC119555961|XP_037723607.1|DSUP
OG0010364	LOC117590354|XP_034138780.1|DGUA	LOC119556850|XP_037725248.1|DSUP
OG0010365	LOC117581252|XP_034124147.1|DGUA	LOC119546855|XP_037709381.1|DSUP
OG0010366	LOC117580981|XP_034123666.1|DGUA	LOC119557311|XP_037725951.1|DSUP
OG0010367	LOC117588603|XP_034135903.1|DGUA	LOC119557750|XP_037726564.1|DSUP
OG0010368	LOC117588610|XP_034135911.1|DGUA	LOC119555896|XP_037723490.1|DSUP
OG0010369	LOC117590247|XP_034138611.1|DGUA	LOC119557188|XP_037725765.1|DSUP
OG0010370	LOC117580776|XP_034123363.1|DGUA	LOC119556551|XP_037724763.1|DSUP
OG0010371	LOC117581284|XP_034124199.1|DGUA	LOC119557623|XP_037726378.1|DSUP
OG0010372	LOC117588693|XP_034136032.1|DGUA	LOC119558373|XP_037727817.1|DSUP
OG0010373	LOC117588362|XP_034135468.1|DGUA	LOC119557483|XP_037726180.1|DSUP
OG0010374	LOC117590952|XP_034139891.1|DGUA	LOC119555932|XP_037723560.1|DSUP
OG0010375	LOC117590953|XP_034139892.1|DGUA	LOC119555931|XP_037723559.1|DSUP
OG0010376	LOC117581303|XP_034124235.1|DGUA	LOC119556448|XP_037724615.1|DSUP
OG0010377	LOC117580860|XP_034123499.1|DGUA	LOC119558264|XP_037727543.1|DSUP
OG0010378	LOC117580781|XP_034123368.1|DGUA	LOC119557733|XP_037726546.1|DSUP
OG0010379	LOC117588596|XP_034135892.1|DGUA	LOC119556561|XP_037724783.1|DSUP
OG0010380	LOC117580794|XP_034123380.1|DGUA	LOC119556770|XP_037725123.1|DSUP
OG0010381	LOC117581367|XP_034124393.1|DGUA	LOC119557820|XP_037726688.1|DSUP
OG0010382	LOC117580898|XP_034123549.1|DGUA	LOC119557001|XP_037725460.1|DSUP
OG0010383	LOC117580829|XP_034123441.1|DGUA	LOC119557004|XP_037725463.1|DSUP
OG0010384	LOC117590773|XP_034139612.1|DGUA	LOC119557913|XP_037726848.1|DSUP
OG0010385	LOC117591309|XP_034140406.1|DGUA	LOC119547463|XP_037710276.1|DSUP
OG0010386	LOC117590917|XP_034139840.1|DGUA	LOC119547484|XP_037710300.1|DSUP
OG0010387	LOC117590905|XP_034139826.1|DGUA	LOC119547425|XP_037710210.1|DSUP
OG0010388	LOC117588192|XP_034135205.1|DGUA	LOC119547618|XP_037710471.1|DSUP
OG0010389	LOC117588189|XP_034135200.1|DGUA	LOC119548065|XP_037711079.1|DSUP
OG0010390	LOC117584636|XP_034129552.1|DGUA	LOC119548012|XP_037711009.1|DSUP
OG0010391	LOC117584624|XP_034129536.1|DGUA	LOC119546957|XP_037709530.1|DSUP
OG0010392	LOC117587678|XP_034134460.1|DGUA	LOC119547738|XP_037710653.1|DSUP
OG0010393	LOC117584310|XP_034129027.1|DGUA	LOC119547403|XP_037710180.1|DSUP
OG0010394	LOC117584519|XP_034129355.1|DGUA	LOC119548711|XP_037712104.1|DSUP
OG0010395	LOC117588159|XP_034135158.1|DGUA	LOC119546323|XP_037708450.1|DSUP
OG0010396	LOC117583921|XP_034128491.1|DGUA	LOC119547414|XP_037710191.1|DSUP
OG0010397	LOC117584635|XP_034129551.1|DGUA	LOC119547621|XP_037710476.1|DSUP
OG0010398	LOC117587666|XP_034134448.1|DGUA	LOC119547198|XP_037709866.1|DSUP
OG0010399	LOC117587538|XP_034134233.1|DGUA	LOC119546680|XP_037709075.1|DSUP
OG0010400	LOC117587813|XP_034134660.1|DGUA	LOC119546932|XP_037709497.1|DSUP
OG0010401	LOC117587808|XP_034134653.1|DGUA	LOC119546929|XP_037709493.1|DSUP
OG0010402	LOC117587713|XP_034134507.1|DGUA	LOC119546120|XP_037708139.1|DSUP
OG0010403	LOC117587710|XP_034134505.1|DGUA	LOC119546209|XP_037708272.1|DSUP
OG0010404	LOC117587874|XP_034134743.1|DGUA	LOC119548333|XP_037711451.1|DSUP
OG0010405	LOC117587875|XP_034134744.1|DGUA	LOC119548539|XP_037711761.1|DSUP
OG0010406	LOC117587877|XP_034134745.1|DGUA	LOC119547072|XP_037709687.1|DSUP
OG0010408	LOC117587537|XP_034134232.1|DGUA	LOC119547722|XP_037710628.1|DSUP
OG0010409	LOC117584254|XP_034128949.1|DGUA	LOC119547320|XP_037710047.1|DSUP
OG0010410	LOC117583979|XP_034128576.1|DGUA	LOC119548435|XP_037711612.1|DSUP
OG0010411	LOC117581797|XP_034125129.1|DGUA	LOC119555524|XP_037722877.1|DSUP
OG0010412	LOC117581948|XP_034125321.1|DGUA	LOC119547492|XP_037710310.1|DSUP
OG0010413	LOC117581953|XP_034125327.1|DGUA	LOC119548385|XP_037711538.1|DSUP
OG0010414	LOC117581986|XP_034125369.1|DGUA	LOC119548390|XP_037711543.1|DSUP
OG0010415	LOC117584459|XP_034129266.1|DGUA	LOC119548543|XP_037711766.1|DSUP
OG0010416	LOC117584163|XP_034128818.1|DGUA	LOC119547691|XP_037710587.1|DSUP
OG0010417	LOC117584213|XP_034128873.1|DGUA	LOC119547447|XP_037710235.1|DSUP
OG0010418	LOC117584223|XP_034128895.1|DGUA	LOC119546266|XP_037708367.1|DSUP
OG0010419	LOC117584463|XP_034129271.1|DGUA	LOC119546989|XP_037709572.1|DSUP
OG0010420	LOC117584665|XP_034129584.1|DGUA	LOC119547106|XP_037709740.1|DSUP
OG0010421	LOC117582075|XP_034125523.1|DGUA	LOC119548243|XP_037711311.1|DSUP
OG0010422	LOC117584446|XP_034129254.1|DGUA	LOC119548707|XP_037712098.1|DSUP
OG0010423	LOC117587681|XP_034134464.1|DGUA	LOC119547938|XP_037710914.1|DSUP
OG0010424	LOC117584395|XP_034129143.1|DGUA	LOC119548446|XP_037711636.1|DSUP
OG0010425	LOC117582005|XP_034125391.1|DGUA	LOC119546341|XP_037708471.1|DSUP
OG0010426	LOC117581902|XP_034125261.1|DGUA	LOC119547809|XP_037710755.1|DSUP
OG0010427	LOC117584400|XP_034129154.1|DGUA	LOC119547656|XP_037710531.1|DSUP
OG0010428	LOC117584835|XP_034129856.1|DGUA	LOC119548700|XP_037712092.1|DSUP
OG0010429	LOC117581695|XP_034124963.1|DGUA	LOC119547950|XP_037710927.1|DSUP
OG0010430	LOC117582116|XP_034125581.1|DGUA	LOC119548030|XP_037711032.1|DSUP
OG0010431	LOC117581995|XP_034125382.1|DGUA	LOC119546654|XP_037709037.1|DSUP
OG0010432	LOC117581996|XP_034125383.1|DGUA	LOC119546604|XP_037708970.1|DSUP
OG0010433	LOC117582613|XP_034126378.1|DGUA	LOC119547244|XP_037709951.1|DSUP
OG0010434	LOC117582528|XP_034126220.1|DGUA	LOC119547654|XP_037710525.1|DSUP
OG0010435	LOC117584772|XP_034129765.1|DGUA	LOC119546609|XP_037708974.1|DSUP
OG0010436	LOC117582118|XP_034125585.1|DGUA	LOC119548745|XP_037712188.1|DSUP
OG0010437	LOC117584342|XP_034129065.1|DGUA	LOC119548040|XP_037711043.1|DSUP
OG0010438	LOC117579448|XP_034121228.1|DGUA	LOC119547759|XP_037710693.1|DSUP
OG0010439	LOC117591069|XP_034140062.1|DGUA	LOC119547821|XP_037710772.1|DSUP
OG0010440	LOC117584218|XP_034128888.1|DGUA	LOC119547737|XP_037710652.1|DSUP
OG0010441	LOC117584468|XP_034129280.1|DGUA	LOC119547907|XP_037710873.1|DSUP
OG0010442	LOC117586399|XP_034132322.1|DGUA	LOC119556435|XP_037724596.1|DSUP
OG0010443	LOC117584108|XP_034128747.1|DGUA	LOC119547780|XP_037710719.1|DSUP
OG0010444	LOC117584130|XP_034128774.1|DGUA	LOC119547778|XP_037710717.1|DSUP
OG0010445	LOC117584101|XP_034128741.1|DGUA	LOC119547781|XP_037710720.1|DSUP
OG0010446	LOC117581884|XP_034125241.1|DGUA	LOC119545986|XP_037707899.1|DSUP
OG0010447	LOC117589291|XP_034136972.1|DGUA	LOC119553912|XP_037720516.1|DSUP
OG0010448	LOC117580406|XP_034122844.1|DGUA	LOC119554545|XP_037721434.1|DSUP
OG0010449	LOC117579207|XP_034120867.1|DGUA	LOC119555688|XP_037723263.1|DSUP
OG0010450	LOC117587200|XP_034133635.1|DGUA	LOC119553579|XP_037719955.1|DSUP
OG0010451	LOC117587400|XP_034133947.1|DGUA	LOC119553166|XP_037719329.1|DSUP
OG0010452	LOC117579275|XP_034120962.1|DGUA	LOC119554289|XP_037721074.1|DSUP
OG0010453	LOC117579273|XP_034120959.1|DGUA	LOC119553181|XP_037719350.1|DSUP
OG0010454	LOC117588871|XP_034136269.1|DGUA	LOC119552589|XP_037718151.1|DSUP
OG0010455	LOC117580337|XP_034122732.1|DGUA	LOC119552508|XP_037718050.1|DSUP
OG0010456	LOC117589190|XP_034136807.1|DGUA	LOC119553853|XP_037720428.1|DSUP
OG0010457	LOC117579464|XP_034121243.1|DGUA	LOC119554500|XP_037721361.1|DSUP
OG0010458	LOC117579560|XP_034121372.1|DGUA	LOC119554364|XP_037721166.1|DSUP
OG0010459	LOC117579682|XP_034121561.1|DGUA	LOC119555013|XP_037722084.1|DSUP
OG0010460	LOC117579686|XP_034121564.1|DGUA	LOC119554333|XP_037721126.1|DSUP
OG0010461	LOC117579542|XP_034121351.1|DGUA	LOC119553236|XP_037719433.1|DSUP
OG0010462	LOC117588997|XP_034136496.1|DGUA	LOC119553392|XP_037719680.1|DSUP
OG0010463	LOC117588969|XP_034136448.1|DGUA	LOC119554586|XP_037721496.1|DSUP
OG0010464	LOC117588946|XP_034136416.1|DGUA	LOC119553952|XP_037720574.1|DSUP
OG0010465	LOC117588964|XP_034136443.1|DGUA	LOC119553990|XP_037720625.1|DSUP
OG0010466	LOC117588934|XP_034136402.1|DGUA	LOC119554002|XP_037720637.1|DSUP
OG0010467	LOC117588955|XP_034136433.1|DGUA	LOC119554615|XP_037721537.1|DSUP
OG0010468	LOC117580512|XP_034122995.1|DGUA	LOC119552741|XP_037718434.1|DSUP
OG0010469	LOC117579800|XP_034121765.1|DGUA	LOC119554653|XP_037721581.1|DSUP
OG0010470	LOC117589273|XP_034136955.1|DGUA	LOC119553843|XP_037720415.1|DSUP
OG0010471	LOC117589442|XP_034137272.1|DGUA	LOC119553621|XP_037720014.1|DSUP
OG0010472	LOC117589137|XP_034136713.1|DGUA	LOC119554644|XP_037721572.1|DSUP
OG0010473	LOC117579429|XP_034121202.1|DGUA	LOC119554562|XP_037721461.1|DSUP
OG0010474	LOC117587344|XP_034133875.1|DGUA	LOC119554402|XP_037721218.1|DSUP
OG0010475	LOC117587155|XP_034133551.1|DGUA	LOC119552490|XP_037718018.1|DSUP
OG0010476	LOC117580290|XP_034122655.1|DGUA	LOC119554525|XP_037721399.1|DSUP
OG0010477	LOC117587202|XP_034133638.1|DGUA	LOC119554436|XP_037721275.1|DSUP
OG0010478	LOC117579561|XP_034121373.1|DGUA	LOC119554885|XP_037721902.1|DSUP
OG0010479	LOC117579855|XP_034121857.1|DGUA	LOC119553596|XP_037719978.1|DSUP
OG0010480	LOC117589048|XP_034136566.1|DGUA	LOC119554096|XP_037720773.1|DSUP
OG0010481	LOC117587384|XP_034133928.1|DGUA	LOC119553506|XP_037719857.1|DSUP
OG0010482	LOC117589371|XP_034137173.1|DGUA	LOC119554446|XP_037721286.1|DSUP
OG0010483	LOC117579937|XP_034121983.1|DGUA	LOC119553864|XP_037720445.1|DSUP
OG0010484	LOC117589031|XP_034136550.1|DGUA	LOC119553904|XP_037720503.1|DSUP
OG0010485	LOC117580565|XP_034123057.1|DGUA	LOC119553197|XP_037719376.1|DSUP
OG0010486	LOC117579154|XP_034120804.1|DGUA	LOC119554823|XP_037721825.1|DSUP
OG0010487	LOC117580398|XP_034122835.1|DGUA	LOC119552500|XP_037718033.1|DSUP
OG0010488	LOC117579191|XP_034120850.1|DGUA	LOC119555520|XP_037722873.1|DSUP
OG0010489	LOC117579225|XP_034120890.1|DGUA	LOC119553704|XP_037720193.1|DSUP
OG0010490	LOC117588390|XP_034135533.1|DGUA	LOC119549406|XP_037713390.1|DSUP
OG0010491	LOC117592650|XP_034142485.1|DGUA	LOC119551144|XP_037716263.1|DSUP
OG0010492	LOC117579371|XP_034121129.1|DGUA	LOC119553935|XP_037720553.1|DSUP
OG0010493	LOC117579206|XP_034120866.1|DGUA	LOC119553668|XP_037720108.1|DSUP
OG0010494	LOC117579379|XP_034121143.1|DGUA	LOC119552611|XP_037718203.1|DSUP
OG0010495	LOC117580108|XP_034122272.1|DGUA	LOC119553119|XP_037719234.1|DSUP
OG0010496	LOC117579072|XP_034120667.1|DGUA	LOC119552868|XP_037718691.1|DSUP
OG0010497	LOC117580484|XP_034122957.1|DGUA	LOC119555495|XP_037722836.1|DSUP
OG0010498	LOC117588674|XP_034136012.1|DGUA	LOC119550521|XP_037715159.1|DSUP
OG0010499	LOC117582291|XP_034125822.1|DGUA	LOC119551226|XP_037716391.1|DSUP
OG0010500	LOC117592497|XP_034142233.1|DGUA	LOC119551933|XP_037717512.1|DSUP
OG0010501	LOC117592558|XP_034142324.1|DGUA	LOC119551965|XP_037717594.1|DSUP
OG0010502	LOC117580490|XP_034122969.1|DGUA	LOC119552774|XP_037718511.1|DSUP
OG0010503	LOC117582591|XP_034126343.1|DGUA	LOC119550731|XP_037715563.1|DSUP
OG0010504	LOC117591938|XP_034141237.1|DGUA	LOC119550986|XP_037715949.1|DSUP
OG0010506	LOC117578454|XP_034119870.1|DGUA	LOC119549135|XP_037712834.1|DSUP
OG0010508	LOC117579646|XP_034121521.1|DGUA	LOC119550796|XP_037715656.1|DSUP
OG0010509	LOC117591908|XP_034141190.1|DGUA	LOC119549172|XP_037712900.1|DSUP
OG0010510	LOC117583638|XP_034127980.1|DGUA	LOC119550288|XP_037714807.1|DSUP
OG0010511	LOC117592565|XP_034142336.1|DGUA	LOC119549858|XP_037714082.1|DSUP
OG0010512	LOC117587266|XP_034133735.1|DGUA	LOC119551272|XP_037716463.1|DSUP
OG0010513	LOC117583627|XP_034127970.1|DGUA	LOC119550803|XP_037715665.1|DSUP
OG0010514	LOC117582185|XP_034125682.1|DGUA	LOC119549562|XP_037713642.1|DSUP
OG0010515	LOC117592700|XP_034142557.1|DGUA	LOC119550320|XP_037714854.1|DSUP
OG0010516	LOC117582330|XP_034125874.1|DGUA	LOC119550662|XP_037715436.1|DSUP
OG0010517	LOC117590388|XP_034138866.1|DGUA	LOC119551906|XP_037717447.1|DSUP
OG0010518	LOC117589858|XP_034138017.1|DGUA	LOC119550942|XP_037715895.1|DSUP
OG0010519	LOC117592110|XP_034141523.1|DGUA	LOC119551481|XP_037716772.1|DSUP
OG0010520	LOC117591974|XP_034141300.1|DGUA	LOC119550590|XP_037715322.1|DSUP
OG0010521	LOC117583835|XP_034128328.1|DGUA	LOC119549121|XP_037712812.1|DSUP
OG0010522	LOC117592307|XP_034141872.1|DGUA	LOC119550294|XP_037714816.1|DSUP
OG0010523	LOC117592305|XP_034141870.1|DGUA	LOC119551217|XP_037716382.1|DSUP
OG0010524	LOC117590747|XP_034139551.1|DGUA	LOC119551739|XP_037717168.1|DSUP
OG0010525	LOC117592452|XP_034142107.1|DGUA	LOC119549530|XP_037713579.1|DSUP
OG0010526	LOC117583898|XP_034128462.1|DGUA	LOC119550255|XP_037714759.1|DSUP
OG0010527	LOC117592641|XP_034142475.1|DGUA	LOC119550813|XP_037715682.1|DSUP
OG0010528	LOC117590760|XP_034139596.1|DGUA	LOC119551066|XP_037716116.1|DSUP
OG0010529	LOC117584296|XP_034129014.1|DGUA	LOC119551618|XP_037716959.1|DSUP
OG0010530	LOC117580123|XP_034122349.1|DGUA	LOC119551978|XP_037717621.1|DSUP
OG0010531	LOC117585549|XP_034130961.1|DGUA	LOC119546950|XP_037709522.1|DSUP
OG0010532	LOC117586601|XP_034132675.1|DGUA	LOC119562917|XP_037731993.1|DSUP
OG0010533	LOC117580370|XP_034122790.1|DGUA	LOC119554835|XP_037721837.1|DSUP
OG0010534	LOC117585105|XP_034130275.1|DGUA	LOC119560138|XP_037729418.1|DSUP
OG0010535	LOC117586213|XP_034132043.1|DGUA	LOC119559823|XP_037728842.1|DSUP
OG0010536	LOC117586122|XP_034131877.1|DGUA	LOC119559856|XP_037728889.1|DSUP
OG0010537	LOC117586128|XP_034131884.1|DGUA	LOC119562882|XP_037731924.1|DSUP
OG0010538	LOC117586715|XP_034132884.1|DGUA	LOC119550565|XP_037715286.1|DSUP
OG0010539	LOC117586386|XP_034132308.1|DGUA	LOC119560155|XP_037729438.1|DSUP, LOC119562642|XP_037731796.1|DSUP
OG0010540	LOC117583294|XP_034127423.1|DGUA	LOC119553044|XP_037719054.1|DSUP
OG0010541	LOC117579839|XP_034121827.1|DGUA	LOC119553265|XP_037719483.1|DSUP
OG0010542	LOC117583006|XP_034127048.1|DGUA	LOC119560621|XP_037730088.1|DSUP
OG0010543	LOC117591462|XP_034140630.1|DGUA	LOC119545806|XP_037707621.1|DSUP
OG0010544	LOC117589513|XP_034137391.1|DGUA	LOC119560561|XP_037730010.1|DSUP
OG0010545	LOC117589577|XP_034137524.1|DGUA	LOC119563124|XP_037732300.1|DSUP
OG0010546	LOC117585021|XP_034130153.1|DGUA	LOC119559826|XP_037728845.1|DSUP
OG0010547	LOC117585023|XP_034130155.1|DGUA	LOC119560233|XP_037729523.1|DSUP
OG0010548	LOC117583228|XP_034127338.1|DGUA	LOC119553905|XP_037720508.1|DSUP
OG0010549	LOC117585759|XP_034131306.1|DGUA	LOC119560005|XP_037729207.1|DSUP
OG0010550	LOC117584967|XP_034130056.1|DGUA	LOC119553365|XP_037719642.1|DSUP
OG0010551	LOC117585837|XP_034131469.1|DGUA	LOC119545639|XP_037707279.1|DSUP
OG0010552	LOC117583199|XP_034127293.1|DGUA	LOC119561010|XP_037730762.1|DSUP
OG0010553	LOC117583200|XP_034127295.1|DGUA	LOC119556167|XP_037724016.1|DSUP
OG0010554	LOC117583411|XP_034127590.1|DGUA	LOC119552711|XP_037718392.1|DSUP
OG0010555	LOC117589504|XP_034137377.1|DGUA	LOC119551373|XP_037716626.1|DSUP
OG0010556	LOC117591204|XP_034140235.1|DGUA	LOC119557098|XP_037725603.1|DSUP
OG0010557	LOC117585092|XP_034130251.1|DGUA	LOC119561038|XP_037730796.1|DSUP
OG0010558	LOC117585161|XP_034130388.1|DGUA	LOC119545798|XP_037707610.1|DSUP
OG0010559	LOC117591133|XP_034140133.1|DGUA	LOC119545667|XP_037707322.1|DSUP
OG0010560	LOC117586187|XP_034132002.1|DGUA	LOC119560841|XP_037730420.1|DSUP
OG0010561	LOC117585582|XP_034131010.1|DGUA	LOC119563025|XP_037732151.1|DSUP
OG0010562	LOC117586567|XP_034132618.1|DGUA	LOC119560061|XP_037729299.1|DSUP
OG0010563	LOC117586568|XP_034132619.1|DGUA	LOC119560072|XP_037729311.1|DSUP
OG0010564	LOC117582709|XP_034126521.1|DGUA	LOC119556737|XP_037725078.1|DSUP
OG0010565	LOC117583452|XP_034127643.1|DGUA	LOC119553032|XP_037719026.1|DSUP
OG0010566	LOC117582991|XP_034127031.1|DGUA	LOC119562746|XP_037731881.1|DSUP
OG0010567	LOC117585542|XP_034130949.1|DGUA	LOC119558331|XP_037727687.1|DSUP
OG0010568	LOC117583097|XP_034127168.1|DGUA	LOC119557276|XP_037725893.1|DSUP
OG0010569	LOC117582978|XP_034126992.1|DGUA	LOC119554995|XP_037722066.1|DSUP
OG0010570	LOC117583433|XP_034127623.1|DGUA	LOC119553503|XP_037719856.1|DSUP
OG0010571	LOC117585328|XP_034130659.1|DGUA	LOC119547831|XP_037710790.1|DSUP
OG0010572	LOC117585404|XP_034130764.1|DGUA	LOC119560950|XP_037730616.1|DSUP
OG0010573	LOC117583495|XP_034127726.1|DGUA	LOC119557106|XP_037725614.1|DSUP
OG0010574	LOC117583501|XP_034127734.1|DGUA	LOC119561502|XP_037731084.1|DSUP
OG0010575	LOC117583455|XP_034127646.1|DGUA	LOC119557369|XP_037726042.1|DSUP
OG0010576	LOC117583193|XP_034127287.1|DGUA	LOC119559999|XP_037729198.1|DSUP
OG0010577	LOC117583084|XP_034127152.1|DGUA	LOC119563292|XP_037732548.1|DSUP
OG0010578	LOC117582863|XP_034126823.1|DGUA	LOC119563084|XP_037732238.1|DSUP
OG0010579	LOC117585014|XP_034130145.1|DGUA	LOC119558234|XP_037727486.1|DSUP
OG0010580	LOC117586392|XP_034132314.1|DGUA	LOC119562943|XP_037732028.1|DSUP
OG0010581	LOC117590040|XP_034138243.1|DGUA	LOC119560212|XP_037729499.1|DSUP
OG0010582	LOC117589877|XP_034138038.1|DGUA	LOC119556589|XP_037724822.1|DSUP
OG0010583	LOC117583509|XP_034127742.1|DGUA	LOC119556164|XP_037724004.1|DSUP
OG0010584	LOC117583833|XP_034128318.1|DGUA	LOC119546224|XP_037708295.1|DSUP
OG0010585	LOC117589791|XP_034137883.1|DGUA	LOC119560264|XP_037729559.1|DSUP
OG0010586	LOC117586164|XP_034131956.1|DGUA	LOC119560629|XP_037730100.1|DSUP
OG0010587	LOC117583470|XP_034127669.1|DGUA	LOC119554135|XP_037720842.1|DSUP
OG0010588	LOC117583736|XP_034128144.1|DGUA	LOC119561354|XP_037730987.1|DSUP
OG0010589	LOC117584150|XP_034128804.1|DGUA	LOC119550086|XP_037714490.1|DSUP, LOC119558809|XP_037728002.1|DSUP
OG0010590	LOC117581716|XP_034124985.1|DGUA	LOC119546088|XP_037708096.1|DSUP
OG0010592	LOC117584109|XP_034128750.1|DGUA	LOC119547115|XP_037709752.1|DSUP
OG0010593	LOC117587492|XP_034134155.1|DGUA	LOC119552724|XP_037718403.1|DSUP
