Orthogroup	DGUA.longest_only	CCAP.longest_only
OG0006707	LOC117592055|XP_034141444.1|DGUA	CCAP1982_LOCUS21888|CAD7013871.1|CCAP
OG0006708	LOC117590912|XP_034139835.1|DGUA	CCAP1982_LOCUS600|CAD6991687.1|CCAP
OG0006709	LOC117581137|XP_034123957.1|DGUA	CCAP1982_LOCUS21316|CAD7013245.1|CCAP
OG0006710	LOC117587510|XP_034134193.1|DGUA	CCAP1982_LOCUS14796|CAD7006479.1|CCAP
OG0006711	LOC117587127|XP_034133517.1|DGUA	CCAP1982_LOCUS14801|CAD7006484.1|CCAP, CCAP1982_LOCUS14800|CAD7006483.1|CCAP, CCAP1982_LOCUS14799|CAD7006482.1|CCAP
OG0006712	LOC117589110|XP_034136664.1|DGUA	CCAP1982_LOCUS11065|CAD7002577.1|CCAP
OG0006713	LOC117587008|XP_034133309.1|DGUA	CCAP1982_LOCUS12231|CAD7003798.1|CCAP
OG0006714	LOC117587007|XP_034133308.1|DGUA	CCAP1982_LOCUS12230|CAD7003797.1|CCAP
OG0006715	LOC117589455|XP_034137298.1|DGUA	CCAP1982_LOCUS11732|CAD7003270.1|CCAP
OG0006716	LOC117581699|XP_034124968.1|DGUA	CCAP1982_LOCUS8575|CAD7000077.1|CCAP
OG0006717	LOC117589372|XP_034137174.1|DGUA	CCAP1982_LOCUS10793|CAD7002302.1|CCAP
OG0006718	LOC117589385|XP_034137191.1|DGUA	CCAP1982_LOCUS10791|CAD7002299.1|CCAP
OG0006719	LOC117586981|XP_034133269.1|DGUA	CCAP1982_LOCUS12921|CAD7004523.1|CCAP
OG0006721	LOC117589369|XP_034137170.1|DGUA	CCAP1982_LOCUS11809|CAD7003350.1|CCAP
OG0006722	LOC117588921|XP_034136385.1|DGUA	CCAP1982_LOCUS14832|CAD7006518.1|CCAP
OG0006723	LOC117584300|XP_034129017.1|DGUA	CCAP1982_LOCUS5763|CAD6997114.1|CCAP
OG0006724	LOC117583813|XP_034128287.1|DGUA	CCAP1982_LOCUS859|CAD6991972.1|CCAP
OG0006725	LOC117582880|XP_034126845.1|DGUA	CCAP1982_LOCUS21249|CAD7013178.1|CCAP
OG0006726	LOC117583799|XP_034128272.1|DGUA	CCAP1982_LOCUS4097|CAD6995379.1|CCAP
OG0006727	LOC117582878|XP_034126842.1|DGUA	CCAP1982_LOCUS855|CAD6991968.1|CCAP
OG0006728	LOC117586452|XP_034132386.1|DGUA	CCAP1982_LOCUS4866|CAD6996174.1|CCAP
OG0006729	LOC117592354|XP_034141941.1|DGUA	CCAP1982_LOCUS23305|CAD7015360.1|CCAP
OG0006730	LOC117592351|XP_034141936.1|DGUA	CCAP1982_LOCUS23307|CAD7015362.1|CCAP
OG0006731	LOC117584294|XP_034129008.1|DGUA	CCAP1982_LOCUS13323|CAD7004944.1|CCAP
OG0006732	LOC117589311|XP_034137000.1|DGUA	CCAP1982_LOCUS13216|CAD7004827.1|CCAP, CCAP1982_LOCUS13201|CAD7004812.1|CCAP
OG0006733	LOC117589011|XP_034136522.1|DGUA	CCAP1982_LOCUS10803|CAD7002312.1|CCAP
OG0006734	LOC117589059|XP_034136580.1|DGUA	CCAP1982_LOCUS10806|CAD7002315.1|CCAP
OG0006735	LOC117589424|XP_034137250.1|DGUA	CCAP1982_LOCUS13034|CAD7004639.1|CCAP
OG0006736	LOC117588855|XP_034136246.1|DGUA	CCAP1982_LOCUS13219|CAD7004830.1|CCAP
OG0006737	LOC117586963|XP_034133227.1|DGUA	CCAP1982_LOCUS12179|CAD7003743.1|CCAP
OG0006738	LOC117578704|XP_034120242.1|DGUA	CCAP1982_LOCUS12246|CAD7003813.1|CCAP
OG0006739	LOC117586898|XP_034133133.1|DGUA	CCAP1982_LOCUS11321|CAD7002852.1|CCAP
OG0006740	LOC117589168|XP_034136768.1|DGUA	CCAP1982_LOCUS10795|CAD7002305.1|CCAP
OG0006741	LOC117589167|XP_034136765.1|DGUA	CCAP1982_LOCUS10794|CAD7002304.1|CCAP
OG0006742	LOC117585532|XP_034130940.1|DGUA	CCAP1982_LOCUS4684|CAD6995974.1|CCAP
OG0006743	LOC117584147|XP_034128798.1|DGUA	CCAP1982_LOCUS6983|CAD6998383.1|CCAP
OG0006744	LOC117589353|XP_034137129.1|DGUA	CCAP1982_LOCUS13326|CAD7004947.1|CCAP
OG0006745	LOC117586171|XP_034131972.1|DGUA	CCAP1982_LOCUS902|CAD6992018.1|CCAP
OG0006746	LOC117589326|XP_034137063.1|DGUA	CCAP1982_LOCUS11201|CAD7002726.1|CCAP
OG0006747	LOC117589195|XP_034136812.1|DGUA	CCAP1982_LOCUS13041|CAD7004646.1|CCAP
OG0006749	LOC117587099|XP_034133470.1|DGUA	CCAP1982_LOCUS14919|CAD7006610.1|CCAP
OG0006752	LOC117587377|XP_034133918.1|DGUA	CCAP1982_LOCUS13058|CAD7004663.1|CCAP
OG0006753	LOC117587260|XP_034133725.1|DGUA	CCAP1982_LOCUS13065|CAD7004670.1|CCAP
OG0006754	LOC117588995|XP_034136492.1|DGUA	CCAP1982_LOCUS12574|CAD7004154.1|CCAP
OG0006755	LOC117588899|XP_034136339.1|DGUA	CCAP1982_LOCUS11812|CAD7003353.1|CCAP
OG0006756	LOC117587413|XP_034133962.1|DGUA	CCAP1982_LOCUS12567|CAD7004147.1|CCAP
OG0006757	LOC117587434|XP_034134002.1|DGUA	CCAP1982_LOCUS12568|CAD7004148.1|CCAP
OG0006758	LOC117589128|XP_034136704.1|DGUA	CCAP1982_LOCUS13299|CAD7004916.1|CCAP
OG0006759	LOC117589112|XP_034136679.1|DGUA	CCAP1982_LOCUS13042|CAD7004647.1|CCAP
OG0006760	LOC117579240|XP_034120913.1|DGUA	CCAP1982_LOCUS12975|CAD7004579.1|CCAP
OG0006761	LOC117585684|XP_034131189.1|DGUA	CCAP1982_LOCUS767|CAD6991875.1|CCAP
OG0006763	LOC117587935|XP_034134821.1|DGUA	CCAP1982_LOCUS23418|CAD7015479.1|CCAP
OG0006764	LOC117591761|XP_034140967.1|DGUA	CCAP1982_LOCUS19731|CAD7011644.1|CCAP
OG0006765	LOC117585321|XP_034130652.1|DGUA	CCAP1982_LOCUS22759|CAD7014789.1|CCAP
OG0006766	LOC117587088|XP_034133446.1|DGUA	CCAP1982_LOCUS12772|CAD7004360.1|CCAP
OG0006767	LOC117586857|XP_034133044.1|DGUA	CCAP1982_LOCUS13073|CAD7004679.1|CCAP
OG0006768	LOC117586845|XP_034133028.1|DGUA	CCAP1982_LOCUS13072|CAD7004678.1|CCAP
OG0006769	LOC117586850|XP_034133035.1|DGUA	CCAP1982_LOCUS13074|CAD7004680.1|CCAP
OG0006770	LOC117580427|XP_034122873.1|DGUA	CCAP1982_LOCUS11920|CAD7003467.1|CCAP
OG0006772	LOC117591559|XP_034140759.1|DGUA	CCAP1982_LOCUS21652|CAD7013598.1|CCAP
OG0006773	LOC117579831|XP_034121815.1|DGUA	CCAP1982_LOCUS12324|CAD7003894.1|CCAP
OG0006774	LOC117580139|XP_034122327.1|DGUA	CCAP1982_LOCUS14523|CAD7006195.1|CCAP
OG0006775	LOC117587252|XP_034133716.1|DGUA	CCAP1982_LOCUS14926|CAD7006618.1|CCAP
OG0006776	LOC117587256|XP_034133720.1|DGUA	CCAP1982_LOCUS11503|CAD7003040.1|CCAP
OG0006777	LOC117587262|XP_034133727.1|DGUA	CCAP1982_LOCUS11504|CAD7003041.1|CCAP
OG0006778	LOC117589159|XP_034136753.1|DGUA	CCAP1982_LOCUS11498|CAD7003035.1|CCAP
OG0006779	LOC117587392|XP_034133936.1|DGUA	CCAP1982_LOCUS12215|CAD7003779.1|CCAP
OG0006780	LOC117579440|XP_034121218.1|DGUA	CCAP1982_LOCUS12379|CAD7003956.1|CCAP
OG0006781	LOC117580225|XP_034122530.1|DGUA	CCAP1982_LOCUS11281|CAD7002811.1|CCAP
OG0006782	LOC117580167|XP_034122379.1|DGUA	CCAP1982_LOCUS10877|CAD7002384.1|CCAP
OG0006783	LOC117591811|XP_034141012.1|DGUA	CCAP1982_LOCUS7224|CAD6998659.1|CCAP
OG0006784	LOC117579326|XP_034121032.1|DGUA	CCAP1982_LOCUS10883|CAD7002390.1|CCAP
OG0006785	LOC117585557|XP_034130975.1|DGUA	CCAP1982_LOCUS7106|CAD6998518.1|CCAP
OG0006786	LOC117582056|XP_034125498.1|DGUA	CCAP1982_LOCUS21704|CAD7013662.1|CCAP
OG0006787	LOC117580078|XP_034122214.1|DGUA	CCAP1982_LOCUS14017|CAD7005660.1|CCAP
OG0006788	LOC117580087|XP_034122231.1|DGUA	CCAP1982_LOCUS14016|CAD7005659.1|CCAP
OG0006791	LOC117580144|XP_034122340.1|DGUA	CCAP1982_LOCUS10830|CAD7002344.1|CCAP
OG0006792	LOC117580029|XP_034122147.1|DGUA	CCAP1982_LOCUS11819|CAD7003360.1|CCAP
OG0006793	LOC117580019|XP_034122130.1|DGUA	CCAP1982_LOCUS11825|CAD7003366.1|CCAP
OG0006794	LOC117578488|XP_034119912.1|DGUA	CCAP1982_LOCUS22771|CAD7014803.1|CCAP
OG0006795	LOC117587244|XP_034133707.1|DGUA	CCAP1982_LOCUS11223|CAD7002749.1|CCAP
OG0006796	LOC117589175|XP_034136785.1|DGUA	CCAP1982_LOCUS13876|CAD7005516.1|CCAP
OG0006797	LOC117584506|XP_034129332.1|DGUA	CCAP1982_LOCUS23178|CAD7015230.1|CCAP
OG0006798	LOC117579874|XP_034121885.1|DGUA	CCAP1982_LOCUS11086|CAD7002600.1|CCAP
OG0006799	LOC117580100|XP_034122253.1|DGUA	CCAP1982_LOCUS11439|CAD7002976.1|CCAP
OG0006800	LOC117580092|XP_034122235.1|DGUA	CCAP1982_LOCUS14319|CAD7005982.1|CCAP
OG0006802	LOC117587817|XP_034134669.1|DGUA	CCAP1982_LOCUS22732|CAD7014758.1|CCAP
OG0006803	LOC117583121|XP_034127206.1|DGUA	CCAP1982_LOCUS22731|CAD7014754.1|CCAP
OG0006804	LOC117589378|XP_034137181.1|DGUA	CCAP1982_LOCUS12218|CAD7003782.1|CCAP
OG0006805	LOC117578741|XP_034120297.1|DGUA	CCAP1982_LOCUS21586|CAD7013526.1|CCAP
OG0006806	LOC117589097|XP_034136631.1|DGUA	CCAP1982_LOCUS10782|CAD7002290.1|CCAP
OG0006808	LOC117591055|XP_034140050.1|DGUA	CCAP1982_LOCUS22812|CAD7014845.1|CCAP
OG0006809	LOC117589148|XP_034136734.1|DGUA	CCAP1982_LOCUS11949|CAD7003499.1|CCAP
OG0006810	LOC117587452|XP_034134064.1|DGUA	CCAP1982_LOCUS12057|CAD7003613.1|CCAP
OG0006811	LOC117585277|XP_034130591.1|DGUA	CCAP1982_LOCUS12056|CAD7003612.1|CCAP
OG0006812	LOC117589208|XP_034136838.1|DGUA	CCAP1982_LOCUS11262|CAD7002791.1|CCAP
OG0006813	LOC117589949|XP_034138132.1|DGUA	CCAP1982_LOCUS21788|CAD7013763.1|CCAP
OG0006814	LOC117579167|XP_034120819.1|DGUA	CCAP1982_LOCUS11577|CAD7003114.1|CCAP
OG0006815	LOC117589015|XP_034136529.1|DGUA	CCAP1982_LOCUS11766|CAD7003305.1|CCAP
OG0006816	LOC117588979|XP_034136459.1|DGUA	CCAP1982_LOCUS11759|CAD7003298.1|CCAP
OG0006817	LOC117589152|XP_034136739.1|DGUA	CCAP1982_LOCUS11401|CAD7002935.1|CCAP
OG0006820	LOC117579359|XP_034121085.1|DGUA	CCAP1982_LOCUS11817|CAD7003358.1|CCAP
OG0006822	LOC117578859|XP_034120543.1|DGUA	CCAP1982_LOCUS7185|CAD6998610.1|CCAP
OG0006823	LOC117589226|XP_034136869.1|DGUA	CCAP1982_LOCUS12185|CAD7003749.1|CCAP
OG0006825	LOC117579954|XP_034122018.1|DGUA	CCAP1982_LOCUS12860|CAD7004454.1|CCAP, CCAP1982_LOCUS12847|CAD7004441.1|CCAP
OG0006826	LOC117588864|XP_034136261.1|DGUA	CCAP1982_LOCUS11999|CAD7003551.1|CCAP
OG0006827	LOC117586501|XP_034132514.1|DGUA	CCAP1982_LOCUS4679|CAD6995969.1|CCAP
OG0006828	LOC117584242|XP_034128930.1|DGUA	CCAP1982_LOCUS6487|CAD6997867.1|CCAP
OG0006830	LOC117586909|XP_034133149.1|DGUA	CCAP1982_LOCUS14923|CAD7006615.1|CCAP
OG0006831	LOC117586922|XP_034133168.1|DGUA	CCAP1982_LOCUS11877|CAD7003421.1|CCAP
OG0006832	LOC117579992|XP_034122078.1|DGUA	CCAP1982_LOCUS11240|CAD7002768.1|CCAP
OG0006833	LOC117586809|XP_034132973.1|DGUA	CCAP1982_LOCUS13013|CAD7004618.1|CCAP
OG0006835	LOC117589310|XP_034136999.1|DGUA	CCAP1982_LOCUS12992|CAD7004597.1|CCAP
OG0006836	LOC117580362|XP_034122783.1|DGUA	CCAP1982_LOCUS13163|CAD7004773.1|CCAP
OG0006837	LOC117579404|XP_034121174.1|DGUA	CCAP1982_LOCUS12319|CAD7003889.1|CCAP
OG0006838	LOC117580394|XP_034122825.1|DGUA	CCAP1982_LOCUS12084|CAD7003645.1|CCAP
OG0006839	LOC117579441|XP_034121220.1|DGUA	CCAP1982_LOCUS12316|CAD7003886.1|CCAP
OG0006840	LOC117584141|XP_034128789.1|DGUA	CCAP1982_LOCUS13320|CAD7004940.1|CCAP
OG0006841	LOC117580580|XP_034123076.1|DGUA	CCAP1982_LOCUS12909|CAD7004510.1|CCAP
OG0006842	LOC117587194|XP_034133629.1|DGUA	CCAP1982_LOCUS12429|CAD7004006.1|CCAP
OG0006844	LOC117589606|XP_034137572.1|DGUA	CCAP1982_LOCUS3657|CAD6994924.1|CCAP
OG0006846	LOC117589233|XP_034136882.1|DGUA	CCAP1982_LOCUS11858|CAD7003402.1|CCAP
OG0006847	LOC117589024|XP_034136544.1|DGUA	CCAP1982_LOCUS11863|CAD7003407.1|CCAP
OG0006848	LOC117591014|XP_034139995.1|DGUA	CCAP1982_LOCUS21649|CAD7013594.1|CCAP
OG0006849	LOC117580207|XP_034122491.1|DGUA	CCAP1982_LOCUS11226|CAD7002752.1|CCAP
OG0006850	LOC117579985|XP_034122055.1|DGUA	CCAP1982_LOCUS11227|CAD7002753.1|CCAP
OG0006851	LOC117579988|XP_034122071.1|DGUA	CCAP1982_LOCUS11230|CAD7002756.1|CCAP
OG0006852	LOC117591836|XP_034141091.1|DGUA	CCAP1982_LOCUS21610|CAD7013551.1|CCAP
OG0006853	LOC117589214|XP_034136849.1|DGUA	CCAP1982_LOCUS11843|CAD7003384.1|CCAP
OG0006854	LOC117578810|XP_034120451.1|DGUA	CCAP1982_LOCUS22284|CAD7014281.1|CCAP
OG0006855	LOC117586892|XP_034133125.1|DGUA	CCAP1982_LOCUS10776|CAD7002281.1|CCAP
OG0006856	LOC117587498|XP_034134164.1|DGUA	CCAP1982_LOCUS22764|CAD7014795.1|CCAP
OG0006857	LOC117587009|XP_034133313.1|DGUA	CCAP1982_LOCUS21317|CAD7013246.1|CCAP
OG0006858	LOC117589268|XP_034136941.1|DGUA	CCAP1982_LOCUS10960|CAD7002471.1|CCAP
OG0006859	LOC117591548|XP_034140737.1|DGUA	CCAP1982_LOCUS22323|CAD7014325.1|CCAP
OG0006861	LOC117578722|XP_034120265.1|DGUA	CCAP1982_LOCUS21574|CAD7013514.1|CCAP
OG0006862	LOC117587172|XP_034133579.1|DGUA	CCAP1982_LOCUS10905|CAD7002413.1|CCAP
OG0006864	LOC117578426|XP_034119781.1|DGUA	CCAP1982_LOCUS23199|CAD7015250.1|CCAP
OG0006865	LOC117583289|XP_034127416.1|DGUA	CCAP1982_LOCUS3034|CAD6994273.1|CCAP
OG0006866	LOC117592078|XP_034141481.1|DGUA	CCAP1982_LOCUS22599|CAD7014606.1|CCAP
OG0006867	LOC117587029|XP_034133348.1|DGUA	CCAP1982_LOCUS22612|CAD7014621.1|CCAP
OG0006868	LOC117591950|XP_034141256.1|DGUA	CCAP1982_LOCUS22611|CAD7014620.1|CCAP, CCAP1982_LOCUS22610|CAD7014619.1|CCAP
OG0006869	LOC117585652|XP_034131133.1|DGUA	CCAP1982_LOCUS21592|CAD7013533.1|CCAP
OG0006870	LOC117592348|XP_034141932.1|DGUA	CCAP1982_LOCUS23310|CAD7015365.1|CCAP, CCAP1982_LOCUS23311|CAD7015366.1|CCAP
OG0006871	LOC117578860|XP_034120540.1|DGUA	CCAP1982_LOCUS22386|CAD7014392.1|CCAP
OG0006872	LOC117592645|XP_034142478.1|DGUA	CCAP1982_LOCUS21203|CAD7013131.1|CCAP
OG0006873	LOC117585854|XP_034131498.1|DGUA	CCAP1982_LOCUS22163|CAD7014157.1|CCAP
OG0006874	LOC117587576|XP_034134294.1|DGUA	CCAP1982_LOCUS5573|CAD6996900.1|CCAP
OG0006875	LOC117582045|XP_034125478.1|DGUA	CCAP1982_LOCUS8282|CAD6999759.1|CCAP
OG0006876	LOC117591174|XP_034140193.1|DGUA	CCAP1982_LOCUS20496|CAD7012409.1|CCAP
OG0006877	LOC117582454|XP_034126070.1|DGUA	CCAP1982_LOCUS21126|CAD7013044.1|CCAP
OG0006878	LOC117588230|XP_034135269.1|DGUA	CCAP1982_LOCUS5602|CAD6996932.1|CCAP
OG0006879	LOC117582556|XP_034126688.1|DGUA	CCAP1982_LOCUS21394|CAD7013324.1|CCAP
OG0006880	LOC117584533|XP_034129375.1|DGUA	CCAP1982_LOCUS6974|CAD6998374.1|CCAP
OG0006881	LOC117590894|XP_034139818.1|DGUA	CCAP1982_LOCUS5325|CAD6996641.1|CCAP
OG0006882	LOC117592352|XP_034141937.1|DGUA	CCAP1982_LOCUS23304|CAD7015359.1|CCAP
OG0006883	LOC117587913|XP_034134785.1|DGUA	CCAP1982_LOCUS6145|CAD6997506.1|CCAP
OG0006884	LOC117584259|XP_034128955.1|DGUA	CCAP1982_LOCUS5398|CAD6996715.1|CCAP
OG0006885	LOC117584033|XP_034128660.1|DGUA	CCAP1982_LOCUS7946|CAD6999421.1|CCAP
OG0006886	LOC117583062|XP_034127125.1|DGUA	CCAP1982_LOCUS4026|CAD6995307.1|CCAP
OG0006888	LOC117584290|XP_034129000.1|DGUA	CCAP1982_LOCUS5625|CAD6996958.1|CCAP
OG0006890	LOC117582063|XP_034125509.1|DGUA	CCAP1982_LOCUS7413|CAD6998865.1|CCAP
OG0006891	LOC117582180|XP_034125675.1|DGUA	CCAP1982_LOCUS7414|CAD6998866.1|CCAP
OG0006892	LOC117582440|XP_034126038.1|DGUA	CCAP1982_LOCUS8684|CAD7000191.1|CCAP
OG0006893	LOC117584440|XP_034129244.1|DGUA	CCAP1982_LOCUS8688|CAD7000195.1|CCAP
OG0006894	LOC117584439|XP_034129243.1|DGUA	CCAP1982_LOCUS8689|CAD7000196.1|CCAP
OG0006896	LOC117584527|XP_034129367.1|DGUA	CCAP1982_LOCUS6215|CAD6997576.1|CCAP
OG0006897	LOC117587932|XP_034134810.1|DGUA	CCAP1982_LOCUS7852|CAD6999325.1|CCAP
OG0006898	LOC117582048|XP_034125482.1|DGUA	CCAP1982_LOCUS7032|CAD6998432.1|CCAP
OG0006899	LOC117582155|XP_034125637.1|DGUA	CCAP1982_LOCUS6975|CAD6998375.1|CCAP
OG0006900	LOC117591428|XP_034140579.1|DGUA	CCAP1982_LOCUS7278|CAD6998721.1|CCAP
OG0006901	LOC117584340|XP_034129062.1|DGUA	CCAP1982_LOCUS8472|CAD6999965.1|CCAP
OG0006903	LOC117585845|XP_034131479.1|DGUA	CCAP1982_LOCUS2497|CAD6993691.1|CCAP
OG0006905	LOC117582568|XP_034126299.1|DGUA	CCAP1982_LOCUS7299|CAD6998744.1|CCAP
OG0006906	LOC117582268|XP_034125785.1|DGUA	CCAP1982_LOCUS7285|CAD6998730.1|CCAP
OG0006907	LOC117584595|XP_034129460.1|DGUA	CCAP1982_LOCUS8331|CAD6999819.1|CCAP
OG0006908	LOC117591531|XP_034140714.1|DGUA	CCAP1982_LOCUS5438|CAD6996759.1|CCAP
OG0006909	LOC117584487|XP_034129302.1|DGUA	CCAP1982_LOCUS5631|CAD6996965.1|CCAP
OG0006910	LOC117587529|XP_034134222.1|DGUA	CCAP1982_LOCUS5520|CAD6996844.1|CCAP
OG0006911	LOC117580678|XP_034123187.1|DGUA	CCAP1982_LOCUS9322|CAD7000848.1|CCAP
OG0006912	LOC117584628|XP_034129542.1|DGUA	CCAP1982_LOCUS5534|CAD6996858.1|CCAP
OG0006913	LOC117584023|XP_034128651.1|DGUA	CCAP1982_LOCUS7868|CAD6999341.1|CCAP
OG0006914	LOC117579676|XP_034121554.1|DGUA	CCAP1982_LOCUS13879|CAD7005519.1|CCAP
OG0006915	LOC117581755|XP_034125047.1|DGUA	CCAP1982_LOCUS12890|CAD7004486.1|CCAP
OG0006916	LOC117587799|XP_034134636.1|DGUA	CCAP1982_LOCUS6608|CAD6997992.1|CCAP
OG0006917	LOC117584556|XP_034129401.1|DGUA	CCAP1982_LOCUS6276|CAD6997643.1|CCAP
OG0006918	LOC117584560|XP_034129409.1|DGUA	CCAP1982_LOCUS6219|CAD6997580.1|CCAP
OG0006921	LOC117582598|XP_034126348.1|DGUA	CCAP1982_LOCUS8766|CAD7000276.1|CCAP
OG0006922	LOC117587684|XP_034134468.1|DGUA	CCAP1982_LOCUS5501|CAD6996828.1|CCAP, CCAP1982_LOCUS5502|CAD6996829.1|CCAP
OG0006923	LOC117581718|XP_034124987.1|DGUA	CCAP1982_LOCUS8722|CAD7000230.1|CCAP
OG0006924	LOC117587603|XP_034134345.1|DGUA	CCAP1982_LOCUS5568|CAD6996895.1|CCAP
OG0006925	LOC117585569|XP_034130993.1|DGUA	CCAP1982_LOCUS2530|CAD6993732.1|CCAP
OG0006926	LOC117584156|XP_034128808.1|DGUA	CCAP1982_LOCUS8948|CAD7000471.1|CCAP
OG0006927	LOC117584200|XP_034128860.1|DGUA	CCAP1982_LOCUS8942|CAD7000465.1|CCAP
OG0006928	LOC117584202|XP_034128863.1|DGUA	CCAP1982_LOCUS8939|CAD7000462.1|CCAP
OG0006929	LOC117581813|XP_034125146.1|DGUA	CCAP1982_LOCUS8843|CAD7000361.1|CCAP
OG0006930	LOC117581965|XP_034125341.1|DGUA	CCAP1982_LOCUS8846|CAD7000366.1|CCAP
OG0006932	LOC117584503|XP_034129325.1|DGUA	CCAP1982_LOCUS5658|CAD6996997.1|CCAP
OG0006933	LOC117584796|XP_034129804.1|DGUA	CCAP1982_LOCUS5646|CAD6996984.1|CCAP
OG0006934	LOC117585859|XP_034131501.1|DGUA	CCAP1982_LOCUS4601|CAD6995900.1|CCAP
OG0006935	LOC117584559|XP_034129408.1|DGUA	CCAP1982_LOCUS6277|CAD6997644.1|CCAP
OG0006936	LOC117588058|XP_034135006.1|DGUA	CCAP1982_LOCUS8400|CAD6999890.1|CCAP
OG0006937	LOC117584432|XP_034129220.1|DGUA	CCAP1982_LOCUS5709|CAD6997055.1|CCAP
OG0006938	LOC117588114|XP_034135078.1|DGUA	CCAP1982_LOCUS5742|CAD6997089.1|CCAP
OG0006939	LOC117581473|XP_034124601.1|DGUA	CCAP1982_LOCUS21452|CAD7013387.1|CCAP
OG0006940	LOC117584270|XP_034128973.1|DGUA	CCAP1982_LOCUS8047|CAD6999523.1|CCAP
OG0006941	LOC117581680|XP_034124945.1|DGUA	CCAP1982_LOCUS7072|CAD6998478.1|CCAP
OG0006942	LOC117591834|XP_034141088.1|DGUA	CCAP1982_LOCUS22668|CAD7014684.1|CCAP
OG0006943	LOC117584705|XP_034129637.1|DGUA	CCAP1982_LOCUS8610|CAD7000115.1|CCAP, CCAP1982_LOCUS8608|CAD7000113.1|CCAP
OG0006944	LOC117582110|XP_034125573.1|DGUA	CCAP1982_LOCUS8104|CAD6999579.1|CCAP
OG0006945	LOC117581904|XP_034125263.1|DGUA	CCAP1982_LOCUS6725|CAD6998111.1|CCAP
OG0006946	LOC117589702|XP_034137756.1|DGUA	CCAP1982_LOCUS1984|CAD6993158.1|CCAP
OG0006947	LOC117591533|XP_034140716.1|DGUA	CCAP1982_LOCUS5689|CAD6997030.1|CCAP
OG0006948	LOC117588161|XP_034135160.1|DGUA	CCAP1982_LOCUS5700|CAD6997043.1|CCAP
OG0006949	LOC117582315|XP_034125851.1|DGUA	CCAP1982_LOCUS7007|CAD6998407.1|CCAP
OG0006950	LOC117587592|XP_034134326.1|DGUA	CCAP1982_LOCUS5453|CAD6996778.1|CCAP
OG0006951	LOC117587962|XP_034134857.1|DGUA	CCAP1982_LOCUS5401|CAD6996721.1|CCAP
OG0006952	LOC117585768|XP_034131340.1|DGUA	CCAP1982_LOCUS2929|CAD6994163.1|CCAP
OG0006953	LOC117589438|XP_034137269.1|DGUA	CCAP1982_LOCUS11447|CAD7002984.1|CCAP
OG0006954	LOC117583998|XP_034128617.1|DGUA	CCAP1982_LOCUS8264|CAD6999738.1|CCAP
OG0006955	LOC117585331|XP_034130661.1|DGUA	CCAP1982_LOCUS3183|CAD6994432.1|CCAP
OG0006956	LOC117581702|XP_034124972.1|DGUA	CCAP1982_LOCUS7877|CAD6999350.1|CCAP
OG0006957	LOC117583893|XP_034128446.1|DGUA	CCAP1982_LOCUS5533|CAD6996857.1|CCAP
OG0006958	LOC117578421|XP_034119773.1|DGUA	CCAP1982_LOCUS21120|CAD7013036.1|CCAP
OG0006959	LOC117587056|XP_034133385.1|DGUA	CCAP1982_LOCUS14815|CAD7006498.1|CCAP
OG0006960	LOC117588121|XP_034135089.1|DGUA	CCAP1982_LOCUS5523|CAD6996847.1|CCAP
OG0006961	LOC117582138|XP_034125611.1|DGUA	CCAP1982_LOCUS7652|CAD6999107.1|CCAP
OG0006962	LOC117584575|XP_034129437.1|DGUA	CCAP1982_LOCUS6387|CAD6997756.1|CCAP
OG0006964	LOC117587902|XP_034134771.1|DGUA	CCAP1982_LOCUS5407|CAD6996727.1|CCAP
OG0006965	LOC117582053|XP_034125488.1|DGUA	CCAP1982_LOCUS8795|CAD7000309.1|CCAP
OG0006966	LOC117584383|XP_034129128.1|DGUA	CCAP1982_LOCUS6898|CAD6998289.1|CCAP
OG0006967	LOC117592191|XP_034141694.1|DGUA	CCAP1982_LOCUS21717|CAD7013674.1|CCAP
OG0006968	LOC117578512|XP_034119942.1|DGUA	CCAP1982_LOCUS21444|CAD7013379.1|CCAP
OG0006969	LOC117586935|XP_034133190.1|DGUA	CCAP1982_LOCUS11003|CAD7002514.1|CCAP
OG0006970	LOC117582822|XP_034126758.1|DGUA	CCAP1982_LOCUS2702|CAD6993910.1|CCAP
OG0006971	LOC117582079|XP_034125530.1|DGUA	CCAP1982_LOCUS7040|CAD6998441.1|CCAP
OG0006972	LOC117583964|XP_034128556.1|DGUA	CCAP1982_LOCUS5634|CAD6996968.1|CCAP
OG0006973	LOC117582215|XP_034125713.1|DGUA	CCAP1982_LOCUS6676|CAD6998062.1|CCAP
OG0006975	LOC117584676|XP_034129597.1|DGUA	CCAP1982_LOCUS8458|CAD6999950.1|CCAP
OG0006976	LOC117588014|XP_034134933.1|DGUA	CCAP1982_LOCUS7752|CAD6999218.1|CCAP
OG0006979	LOC117582635|XP_034126405.1|DGUA	CCAP1982_LOCUS6941|CAD6998337.1|CCAP
OG0006980	LOC117588026|XP_034134958.1|DGUA	CCAP1982_LOCUS5413|CAD6996733.1|CCAP
OG0006981	LOC117588050|XP_034134992.1|DGUA	CCAP1982_LOCUS6234|CAD6997598.1|CCAP
OG0006982	LOC117588020|XP_034134948.1|DGUA	CCAP1982_LOCUS7781|CAD6999250.1|CCAP
OG0006983	LOC117582487|XP_034126141.1|DGUA	CCAP1982_LOCUS6675|CAD6998061.1|CCAP
