Orthogroup	DGUA.longest_only	DFIC.longest_only
OG0011027	LOC117583733|XP_034128141.1|DGUA	LOC108086546|XP_017038973.1|DFIC
OG0011029	LOC117579406|XP_034121179.1|DGUA	LOC108086644|XP_017039111.1|DFIC
OG0011030	LOC117592074|XP_034141472.1|DGUA	LOC108087619|XP_017040550.1|DFIC
OG0011031	LOC117592323|XP_034141893.1|DGUA	LOC108096868|XP_017054283.1|DFIC
OG0011032	LOC117590882|XP_034139805.1|DGUA	LOC108101941|XP_017062015.1|DFIC
OG0011033	LOC117578721|XP_034120264.1|DGUA	LOC108090827|XP_017045176.1|DFIC
OG0011034	LOC117590297|XP_034138678.1|DGUA	LOC108086614|XP_017039078.1|DFIC
OG0011035	LOC117583908|XP_034128477.1|DGUA	LOC108088224|XP_017041423.1|DFIC
OG0011036	LOC117582127|XP_034125600.1|DGUA	LOC108096043|XP_017052879.1|DFIC
OG0011037	LOC117582337|XP_034125880.1|DGUA	LOC108095190|XP_017051674.1|DFIC
OG0011038	LOC117582067|XP_034125514.1|DGUA	LOC108094838|XP_017051129.1|DFIC, LOC108100086|XP_017059318.1|DFIC, LOC108100087|XP_017059319.1|DFIC
OG0011039	LOC117582669|XP_034126492.1|DGUA	LOC108100044|XP_017059264.1|DFIC
OG0011040	LOC117581976|XP_034125353.1|DGUA	LOC108098694|XP_017057291.1|DFIC
OG0011041	LOC117582296|XP_034125825.1|DGUA	LOC108095096|XP_017051520.1|DFIC
OG0011043	LOC117584127|XP_034128770.1|DGUA	LOC108094540|XP_017050633.1|DFIC
OG0011045	LOC117590438|XP_034138949.1|DGUA	LOC108097212|XP_017054849.1|DFIC
OG0011047	LOC117581047|XP_034123773.1|DGUA	LOC108094718|XP_017050947.1|DFIC
OG0011048	LOC117585008|XP_034130138.1|DGUA	LOC108088667|XP_017042087.1|DFIC
OG0011050	LOC117581645|XP_034124910.1|DGUA	LOC108097163|XP_017054784.1|DFIC
OG0011052	LOC117579696|XP_034121577.1|DGUA	LOC108100180|XP_017059438.1|DFIC
OG0011053	LOC117589301|XP_034136985.1|DGUA	LOC108089308|XP_017042974.1|DFIC
OG0011054	LOC117589277|XP_034136958.1|DGUA	LOC108093028|XP_017048421.1|DFIC
OG0011055	LOC117580232|XP_034122545.1|DGUA, LOC117581151|XP_034123974.1|DGUA	LOC108088766|XP_017042205.1|DFIC
OG0011056	LOC117582040|XP_034125473.1|DGUA	LOC108098221|XP_017056491.1|DFIC
OG0011057	LOC117592624|XP_034142450.1|DGUA	LOC108090640|XP_017044907.1|DFIC
OG0011058	LOC117583920|XP_034128490.1|DGUA	LOC108091183|XP_017045783.1|DFIC, LOC108091107|XP_017045656.1|DFIC, LOC108098724|XP_017057331.1|DFIC
OG0011059	LOC117591433|XP_034140590.1|DGUA	LOC108094274|XP_017050234.1|DFIC
OG0011061	LOC117583690|XP_034128058.1|DGUA	LOC108088386|XP_017041623.1|DFIC
OG0011062	LOC117589094|XP_034136622.1|DGUA	LOC108088760|XP_017042198.1|DFIC
OG0011063	LOC117583887|XP_034128433.1|DGUA	LOC108098341|XP_017056672.1|DFIC
OG0011078	LOC117588867|XP_034136264.1|DGUA	LOC108089403|XP_017043081.1|DFIC
OG0011079	LOC117589571|XP_034137513.1|DGUA	LOC108087210|XP_017039966.1|DFIC
OG0011080	LOC117589816|XP_034137938.1|DGUA	LOC108087123|XP_017039807.1|DFIC
OG0011084	LOC117579422|XP_034121193.1|DGUA	LOC108088758|XP_017042195.1|DFIC
OG0011086	LOC117581102|XP_034123884.1|DGUA	LOC108101702|XP_017061629.1|DFIC
OG0011087	LOC117591180|XP_034140197.1|DGUA	LOC108102125|XP_017062275.1|DFIC
OG0011089	LOC117590645|XP_034139378.1|DGUA	LOC108098398|XP_017056764.1|DFIC
OG0011090	LOC117592185|XP_034141678.1|DGUA	LOC108093601|XP_017049216.1|DFIC
OG0011096	LOC117579940|XP_034121986.1|DGUA	LOC108099738|XP_017058850.1|DFIC
OG0011103	LOC117579451|XP_034121230.1|DGUA	LOC108086907|XP_017039469.1|DFIC
OG0011104	LOC117585165|XP_034130396.1|DGUA	LOC108096218|XP_017053096.1|DFIC
OG0011106	LOC117583877|XP_034128424.1|DGUA	LOC108094045|XP_017049967.1|DFIC
OG0011108	LOC117586397|XP_034132320.1|DGUA, LOC117586114|XP_034131867.1|DGUA	LOC108093526|XP_017049108.1|DFIC, LOC108093527|XP_017049109.1|DFIC
OG0011109	LOC117586108|XP_034131861.1|DGUA	LOC108093547|XP_017049132.1|DFIC
OG0011110	LOC117586544|XP_034132596.1|DGUA	LOC108090106|XP_017044109.1|DFIC
OG0011112	LOC117583295|XP_034127427.1|DGUA	LOC108099614|XP_017058726.1|DFIC
OG0011113	LOC117583541|XP_034127788.1|DGUA	LOC108086797|XP_017039327.1|DFIC
OG0011114	LOC117590129|XP_034138393.1|DGUA	LOC108098506|XP_017056922.1|DFIC
OG0011115	LOC117583089|XP_034127158.1|DGUA	LOC108099243|XP_017058104.1|DFIC
OG0011116	LOC117583482|XP_034127682.1|DGUA	LOC108102271|XP_017062511.1|DFIC
OG0011117	LOC117589693|XP_034137744.1|DGUA	LOC108087094|XP_017039764.1|DFIC
OG0011118	LOC117589882|XP_034138043.1|DGUA	LOC108091595|XP_017046359.1|DFIC
OG0011119	LOC117586344|XP_034132250.1|DGUA	LOC108101032|XP_017060689.1|DFIC
OG0011120	LOC117586236|XP_034132064.1|DGUA	LOC108098308|XP_017056613.1|DFIC
OG0011121	LOC117586045|XP_034131780.1|DGUA	LOC108087922|XP_017040996.1|DFIC
OG0011122	LOC117589480|XP_034137332.1|DGUA	LOC108098777|XP_017057400.1|DFIC
OG0011123	LOC117582767|XP_034126622.1|DGUA	LOC108097019|XP_017054526.1|DFIC
OG0011125	LOC117585905|XP_034131553.1|DGUA	LOC108096509|XP_017053610.1|DFIC
OG0011126	LOC117583165|XP_034127251.1|DGUA, LOC117591673|XP_034140887.1|DGUA, LOC117583169|XP_034127256.1|DGUA	LOC108092184|XP_017047199.1|DFIC
OG0011128	LOC117592648|XP_034142483.1|DGUA	LOC108093690|XP_017049358.1|DFIC
OG0011129	LOC117590620|XP_034139318.1|DGUA	LOC108101593|XP_017061494.1|DFIC
OG0011130	LOC117587862|XP_034134722.1|DGUA	LOC108101924|XP_017061992.1|DFIC
OG0011131	LOC117591891|XP_034141166.1|DGUA	LOC108086383|XP_017038773.1|DFIC
OG0011133	LOC117584542|XP_034129384.1|DGUA	LOC108089030|XP_017042654.1|DFIC
OG0011134	LOC117581730|XP_034125001.1|DGUA	LOC108092418|XP_017047475.1|DFIC
OG0011135	LOC117582149|XP_034125624.1|DGUA	LOC108094175|XP_017050124.1|DFIC
OG0011136	LOC117582167|XP_034125658.1|DGUA	LOC108094116|XP_017050027.1|DFIC
OG0011137	LOC117584461|XP_034129269.1|DGUA	LOC108086348|XP_017038738.1|DFIC, LOC108093637|XP_017049287.1|DFIC
OG0011138	LOC117584469|XP_034129281.1|DGUA	LOC108101358|XP_017061156.1|DFIC
OG0011140	LOC117588649|XP_034135972.1|DGUA	LOC108091208|XP_017045787.1|DFIC
OG0011141	LOC117590419|XP_034138917.1|DGUA	LOC108097761|XP_017055769.1|DFIC
OG0011142	LOC117580828|XP_034123440.1|DGUA	LOC108095277|XP_017051808.1|DFIC
OG0011145	LOC117584268|XP_034128971.1|DGUA	LOC108092351|XP_017047374.1|DFIC
OG0011146	LOC117584267|XP_034128970.1|DGUA	LOC108092300|XP_017047324.1|DFIC
OG0011148	LOC117581485|XP_034124619.1|DGUA	LOC108097886|XP_017055913.1|DFIC
OG0011149	LOC117580935|XP_034123607.1|DGUA	LOC108095629|XP_017052285.1|DFIC
OG0011151	LOC117579232|XP_034120904.1|DGUA	LOC108100321|XP_017059617.1|DFIC
OG0011152	LOC117579074|XP_034120671.1|DGUA	LOC108095431|XP_017052029.1|DFIC, LOC108095405|XP_017051978.1|DFIC
OG0011154	LOC117587364|XP_034133898.1|DGUA	LOC108093139|XP_017048573.1|DFIC
OG0011155	LOC117587672|XP_034134455.1|DGUA	LOC108086898|XP_017039496.1|DFIC, LOC108097861|XP_017055887.1|DFIC
OG0011156	LOC117587552|XP_034134249.1|DGUA	LOC108101144|XP_017060855.1|DFIC, LOC108101625|XP_017061529.1|DFIC
OG0011157	LOC117587777|XP_034134610.1|DGUA	LOC108092640|XP_017047767.1|DFIC
OG0011158	LOC117587996|XP_034134901.1|DGUA	LOC108092634|XP_017047761.1|DFIC
OG0011159	LOC117587539|XP_034134235.1|DGUA	LOC108092755|XP_017047975.1|DFIC, LOC108101168|XP_017060889.1|DFIC
OG0011160	LOC117584373|XP_034129104.1|DGUA	LOC108100029|XP_017059234.1|DFIC
OG0011162	LOC117587895|XP_034134763.1|DGUA	LOC108088108|XP_017041248.1|DFIC
OG0011174	LOC117590063|XP_034138276.1|DGUA	LOC108101660|XP_017061567.1|DFIC
OG0011179	LOC117583894|XP_034128448.1|DGUA	LOC108092262|XP_017047313.1|DFIC, LOC108092598|XP_017047727.1|DFIC
OG0011185	LOC117590104|XP_034138342.1|DGUA	LOC108098660|XP_017057225.1|DFIC
OG0011187	LOC117581328|XP_034124333.1|DGUA	LOC108098146|XP_017056361.1|DFIC
OG0011192	LOC117582854|XP_034126813.1|DGUA	LOC108087934|XP_017041011.1|DFIC
OG0011193	LOC117585856|XP_034131497.1|DGUA	LOC108091696|XP_017046518.1|DFIC
OG0011194	LOC117587300|XP_034133783.1|DGUA	LOC108100842|XP_017060405.1|DFIC
OG0011197	LOC117580842|XP_034123474.1|DGUA	LOC108097396|XP_017055141.1|DFIC
OG0011198	LOC117591016|XP_034139993.1|DGUA	LOC108097946|XP_017056027.1|DFIC
OG0011201	LOC117588078|XP_034135034.1|DGUA	LOC108101658|XP_017061566.1|DFIC
OG0011206	LOC117579707|XP_034121591.1|DGUA	LOC108098978|XP_017057683.1|DFIC
OG0011207	LOC117579658|XP_034121531.1|DGUA	LOC108096178|XP_017053050.1|DFIC
OG0011208	LOC117579558|XP_034121370.1|DGUA	LOC108086967|XP_017039569.1|DFIC
OG0011210	LOC117578853|XP_034120533.1|DGUA	LOC108101565|XP_017061461.1|DFIC
OG0011213	LOC117583131|XP_034127216.1|DGUA	LOC108090772|XP_017045103.1|DFIC
OG0011214	LOC117590296|XP_034138713.1|DGUA	LOC108093861|XP_017049690.1|DFIC
OG0011215	LOC117583363|XP_034127536.1|DGUA	LOC108090271|XP_017044371.1|DFIC
OG0011217	LOC117590657|XP_034139399.1|DGUA	LOC108095019|XP_017051374.1|DFIC
OG0011222	LOC117585050|XP_034130199.1|DGUA	LOC108098677|XP_017057262.1|DFIC
OG0011223	LOC117589818|XP_034137941.1|DGUA	LOC108087124|XP_017039809.1|DFIC
OG0011224	LOC117586299|XP_034132146.1|DGUA	LOC108101039|XP_017060698.1|DFIC
OG0011225	LOC117585731|XP_034131266.1|DGUA	LOC108090152|XP_017044198.1|DFIC
OG0011226	LOC117589847|XP_034137995.1|DGUA	LOC108087278|XP_017040076.1|DFIC
OG0011227	LOC117582990|XP_034127029.1|DGUA	LOC108091619|XP_017046404.1|DFIC
OG0011228	LOC117583319|XP_034127469.1|DGUA	LOC108099309|XP_017058191.1|DFIC
OG0011229	LOC117589950|XP_034138137.1|DGUA	LOC108087344|XP_017040173.1|DFIC
OG0011232	LOC117583845|XP_034128354.1|DGUA	LOC108091964|XP_017046861.1|DFIC
OG0011235	LOC117585295|XP_034130615.1|DGUA	LOC108096000|XP_017052835.1|DFIC
OG0011237	LOC117582033|XP_034125462.1|DGUA	LOC108096716|XP_017054040.1|DFIC
OG0011239	LOC117584682|XP_034129642.1|DGUA	LOC108086657|XP_017039130.1|DFIC
OG0011240	LOC117582395|XP_034125973.1|DGUA	LOC108090663|XP_017044934.1|DFIC
OG0011241	LOC117591337|XP_034140456.1|DGUA	LOC108090885|XP_017045276.1|DFIC
OG0011243	LOC117581552|XP_034124773.1|DGUA	LOC108093976|XP_017049872.1|DFIC
OG0011244	LOC117581364|XP_034124388.1|DGUA	LOC108096567|XP_017053751.1|DFIC
OG0011245	LOC117592492|XP_034142228.1|DGUA	LOC108095147|XP_017051572.1|DFIC
OG0011246	LOC117581589|XP_034124835.1|DGUA	LOC108096545|XP_017053721.1|DFIC
OG0011247	LOC117584650|XP_034129568.1|DGUA	LOC108086387|XP_017038778.1|DFIC
OG0011248	LOC117592553|XP_034142318.1|DGUA	LOC108086388|XP_017038779.1|DFIC
OG0011249	LOC117587450|XP_034134062.1|DGUA	LOC108086396|XP_017038787.1|DFIC
OG0011250	LOC117584713|XP_034129649.1|DGUA	LOC108090101|XP_017044087.1|DFIC
OG0011251	LOC117588023|XP_034134954.1|DGUA	LOC108093410|XP_017048936.1|DFIC
OG0011252	LOC117584111|XP_034128754.1|DGUA	LOC108098709|XP_017057313.1|DFIC
OG0011253	LOC117590839|XP_034139723.1|DGUA	LOC108102100|XP_017062243.1|DFIC
OG0011254	LOC117587747|XP_034134561.1|DGUA	LOC108101160|XP_017060872.1|DFIC
OG0011256	LOC117588700|XP_034136040.1|DGUA	LOC108091049|XP_017045488.1|DFIC, LOC108091030|XP_017045471.1|DFIC
OG0011258	LOC117590434|XP_034138944.1|DGUA	LOC108096996|XP_017054473.1|DFIC
OG0011259	LOC117590295|XP_034138674.1|DGUA	LOC108096995|XP_017054471.1|DFIC
OG0011260	LOC117580871|XP_034123512.1|DGUA	LOC108098056|XP_017056230.1|DFIC
OG0011261	LOC117581881|XP_034125238.1|DGUA	LOC108091216|XP_017045805.1|DFIC, LOC108096046|XP_017052880.1|DFIC
OG0011264	LOC117581044|XP_034123769.1|DGUA	LOC108094653|XP_017050851.1|DFIC
OG0011265	LOC117589390|XP_034137197.1|DGUA	LOC108087549|XP_017040459.1|DFIC
OG0011266	LOC117579484|XP_034121272.1|DGUA	LOC108100198|XP_017059461.1|DFIC
OG0011267	LOC117587463|XP_034134078.1|DGUA	LOC108100414|XP_017059792.1|DFIC
OG0011268	LOC117587079|XP_034133437.1|DGUA	LOC108099122|XP_017057945.1|DFIC
OG0011269	LOC117588961|XP_034136439.1|DGUA	LOC108089303|XP_017042968.1|DFIC
OG0011270	LOC117589279|XP_034136960.1|DGUA	LOC108089301|XP_017042967.1|DFIC
OG0011271	LOC117580014|XP_034122112.1|DGUA	LOC108100679|XP_017060182.1|DFIC
OG0011272	LOC117587321|XP_034133843.1|DGUA	LOC108099701|XP_017058812.1|DFIC, LOC108096157|XP_017053027.1|DFIC
OG0011273	LOC117580181|XP_034122431.1|DGUA	LOC108089720|XP_017043576.1|DFIC
OG0011274	LOC117579653|XP_034121528.1|DGUA	LOC108087521|XP_017040414.1|DFIC
OG0011275	LOC117580513|XP_034122996.1|DGUA	LOC108088274|XP_017041482.1|DFIC
OG0011276	LOC117580566|XP_034123058.1|DGUA	LOC108089530|XP_017043354.1|DFIC
OG0011279	LOC117584034|XP_034128662.1|DGUA	LOC108089133|XP_017042738.1|DFIC
OG0011281	LOC117585539|XP_034130951.1|DGUA	LOC108096592|XP_017053780.1|DFIC
OG0011282	LOC117590711|XP_034139502.1|DGUA	LOC108091294|XP_017045906.1|DFIC
OG0011313	LOC117591544|XP_034140732.1|DGUA	LOC108101741|XP_017061691.1|DFIC, LOC108101738|XP_017061686.1|DFIC
OG0011319	LOC117590509|XP_034139087.1|DGUA	LOC108095274|XP_017051807.1|DFIC
OG0011326	LOC117591382|XP_034140517.1|DGUA	LOC108101766|XP_017061720.1|DFIC
OG0011330	LOC117588077|XP_034135033.1|DGUA	LOC108101657|XP_017061565.1|DFIC
OG0011331	LOC117582426|XP_034126022.1|DGUA	LOC108100822|XP_017060379.1|DFIC
OG0011332	LOC117579540|XP_034121349.1|DGUA	LOC108096146|XP_017053016.1|DFIC
OG0011339	LOC117589643|XP_034137659.1|DGUA	LOC108098510|XP_017056951.1|DFIC
OG0011341	LOC117586391|XP_034132313.1|DGUA	LOC108091848|XP_017046717.1|DFIC
OG0011342	LOC117585401|XP_034130760.1|DGUA	LOC108099570|XP_017058659.1|DFIC
OG0011344	LOC117582981|XP_034126994.1|DGUA	LOC108099286|XP_017058167.1|DFIC
OG0011346	LOC117585857|XP_034131499.1|DGUA	LOC108091697|XP_017046519.1|DFIC
OG0011347	LOC117590166|XP_034138452.1|DGUA	LOC108102062|XP_017062181.1|DFIC
OG0011348	LOC117583500|XP_034127732.1|DGUA	LOC108099588|XP_017058683.1|DFIC
OG0011349	LOC117586113|XP_034131866.1|DGUA	LOC108097838|XP_017055858.1|DFIC
OG0011350	LOC117583483|XP_034127683.1|DGUA	LOC108102272|XP_017062512.1|DFIC
OG0011351	LOC117583172|XP_034127260.1|DGUA	LOC108091854|XP_017046723.1|DFIC
OG0011352	LOC117583129|XP_034127211.1|DGUA	LOC108091721|XP_017046553.1|DFIC
OG0011353	LOC117583462|XP_034127658.1|DGUA	LOC108099263|XP_017058127.1|DFIC
OG0011354	LOC117582979|XP_034126993.1|DGUA	LOC108086786|XP_017039315.1|DFIC
OG0011355	LOC117581323|XP_034124325.1|DGUA	LOC108095121|XP_017051550.1|DFIC
OG0011356	LOC117592049|XP_034141426.1|DGUA	LOC108094862|XP_017051171.1|DFIC
OG0011359	LOC117578546|XP_034120009.1|DGUA	LOC108093687|XP_017049356.1|DFIC
OG0011360	LOC117591949|XP_034141254.1|DGUA	LOC108093798|XP_017049570.1|DFIC
OG0011362	LOC117592454|XP_034142127.1|DGUA	LOC108094765|XP_017051027.1|DFIC
OG0011363	LOC117592031|XP_034141380.1|DGUA	LOC108096964|XP_017054430.1|DFIC
OG0011364	LOC117584667|XP_034129590.1|DGUA	LOC108096617|XP_017053851.1|DFIC
OG0011365	LOC117578664|XP_034120185.1|DGUA	LOC108096837|XP_017054230.1|DFIC
OG0011366	LOC117592186|XP_034141679.1|DGUA	LOC108086619|XP_017039084.1|DFIC
OG0011367	LOC117592400|XP_034142009.1|DGUA	LOC108090339|XP_017044444.1|DFIC
OG0011368	LOC117578668|XP_034120186.1|DGUA	LOC108094335|XP_017050373.1|DFIC
OG0011369	LOC117584869|XP_034129910.1|DGUA	LOC108088155|XP_017041308.1|DFIC
OG0011371	LOC117588122|XP_034135090.1|DGUA	LOC108100990|XP_017060643.1|DFIC
OG0011372	LOC117591537|XP_034140722.1|DGUA	LOC108101732|XP_017061673.1|DFIC
OG0011373	LOC117584411|XP_034129166.1|DGUA	LOC108101363|XP_017061163.1|DFIC
OG0011374	LOC117588508|XP_034135720.1|DGUA	LOC108088588|XP_017041927.1|DFIC
OG0011375	LOC117578491|XP_034119915.1|DGUA	LOC108088600|XP_017041957.1|DFIC
OG0011376	LOC117588467|XP_034135649.1|DGUA	LOC108097211|XP_017054848.1|DFIC
OG0011377	LOC117581292|XP_034124221.1|DGUA	LOC108098136|XP_017056348.1|DFIC
OG0011378	LOC117581177|XP_034124012.1|DGUA	LOC108097466|XP_017055227.1|DFIC
OG0011379	LOC117588734|XP_034136101.1|DGUA	LOC108088641|XP_017042047.1|DFIC
OG0011380	LOC117580886|XP_034123529.1|DGUA	LOC108095263|XP_017051777.1|DFIC
OG0011381	LOC117580959|XP_034123635.1|DGUA	LOC108095284|XP_017051815.1|DFIC
OG0011382	LOC117581417|XP_034124462.1|DGUA	LOC108094605|XP_017050746.1|DFIC
OG0011385	LOC117584179|XP_034128836.1|DGUA	LOC108094530|XP_017050621.1|DFIC
OG0011387	LOC117590928|XP_034139856.1|DGUA	LOC108095496|XP_017052092.1|DFIC
OG0011388	LOC117579689|XP_034121569.1|DGUA	LOC108096153|XP_017053024.1|DFIC
OG0011389	LOC117579471|XP_034121251.1|DGUA	LOC108096446|XP_017053539.1|DFIC
OG0011390	LOC117579514|XP_034121311.1|DGUA	LOC108087481|XP_017040348.1|DFIC
OG0011391	LOC117579844|XP_034121832.1|DGUA	LOC108086953|XP_017039555.1|DFIC
OG0011392	LOC117588972|XP_034136450.1|DGUA	LOC108089338|XP_017043008.1|DFIC
OG0011393	LOC117579133|XP_034120765.1|DGUA	LOC108086880|XP_017039430.1|DFIC
OG0011394	LOC117589082|XP_034136609.1|DGUA	LOC108089391|XP_017043063.1|DFIC
OG0011395	LOC117586946|XP_034133206.1|DGUA	LOC108099855|XP_017058990.1|DFIC
OG0011396	LOC117579401|XP_034121172.1|DGUA	LOC108100363|XP_017059692.1|DFIC
OG0011397	LOC117579790|XP_034121742.1|DGUA	LOC108089282|XP_017042950.1|DFIC
OG0011398	LOC117579654|XP_034121529.1|DGUA	LOC108087519|XP_017040411.1|DFIC
OG0011399	LOC117580244|XP_034122558.1|DGUA	LOC108099979|XP_017059163.1|DFIC
OG0011400	LOC117580072|XP_034122207.1|DGUA	LOC108100510|XP_017059951.1|DFIC
OG0011401	LOC117580474|XP_034122947.1|DGUA	LOC108100722|XP_017060244.1|DFIC
OG0011402	LOC117588042|XP_034134981.1|DGUA	LOC108098723|XP_017057330.1|DFIC
OG0011403	LOC117587929|XP_034134806.1|DGUA	LOC108092726|XP_017047944.1|DFIC
OG0011404	LOC117591064|XP_034140057.1|DGUA	LOC108094395|XP_017050452.1|DFIC
OG0011405	LOC117591083|XP_034140075.1|DGUA	LOC108094401|XP_017050458.1|DFIC
OG0011408	LOC117581798|XP_034125130.1|DGUA	LOC108089975|XP_017043965.1|DFIC
OG0011410	LOC117581997|XP_034125384.1|DGUA	LOC108092345|XP_017047371.1|DFIC
OG0011411	LOC117581681|XP_034124948.1|DGUA	LOC108099997|XP_017059187.1|DFIC
OG0011413	LOC117591991|XP_034141326.1|DGUA	LOC108087674|XP_017040659.1|DFIC
OG0011414	LOC117583886|XP_034128435.1|DGUA	LOC108094067|XP_017049997.1|DFIC
OG0011415	LOC117579842|XP_034121830.1|DGUA	LOC108088807|XP_017042266.1|DFIC
OG0011416	LOC117582208|XP_034125707.1|DGUA	LOC108095065|XP_017051476.1|DFIC
OG0011444	LOC117592385|XP_034141987.1|DGUA	LOC108096576|XP_017053762.1|DFIC
OG0011446	LOC117589638|XP_034137652.1|DGUA	LOC108098456|XP_017056849.1|DFIC
OG0011447	LOC117587548|XP_034134246.1|DGUA	LOC108101986|XP_017062068.1|DFIC
OG0011456	LOC117582295|XP_034125824.1|DGUA	LOC108095073|XP_017051485.1|DFIC
OG0011458	LOC117579360|XP_034121086.1|DGUA	LOC108089693|XP_017043529.1|DFIC
OG0011466	LOC117582808|XP_034126732.1|DGUA	LOC108099593|XP_017058691.1|DFIC
OG0011467	LOC117589698|XP_034137750.1|DGUA	LOC108098840|XP_017057490.1|DFIC
OG0011468	LOC117591225|XP_034140290.1|DGUA	LOC108095708|XP_017052369.1|DFIC
OG0011469	LOC117582924|XP_034126913.1|DGUA	LOC108088382|XP_017041619.1|DFIC
OG0011475	LOC117589211|XP_034136889.1|DGUA	LOC108093664|XP_017049333.1|DFIC
OG0011476	LOC117582401|XP_034125979.1|DGUA	LOC108096197|XP_017053074.1|DFIC
OG0011478	LOC117588455|XP_034135636.1|DGUA	LOC108095143|XP_017051569.1|DFIC
OG0011479	LOC117592493|XP_034142229.1|DGUA	LOC108095108|XP_017051535.1|DFIC
OG0011480	LOC117592530|XP_034142280.1|DGUA	LOC108101518|XP_017061369.1|DFIC
OG0011482	LOC117582579|XP_034126315.1|DGUA	LOC108089913|XP_017043884.1|DFIC
OG0011483	LOC117588116|XP_034135081.1|DGUA	LOC108101003|XP_017060660.1|DFIC
OG0011484	LOC117587838|XP_034134693.1|DGUA	LOC108095437|XP_017052039.1|DFIC, LOC108101237|XP_017060980.1|DFIC
OG0011485	LOC117590901|XP_034139824.1|DGUA	LOC108090021|XP_017044010.1|DFIC
OG0011487	LOC117581356|XP_034124379.1|DGUA	LOC108097966|XP_017056069.1|DFIC
OG0011488	LOC117580900|XP_034123551.1|DGUA	LOC108097113|XP_017054678.1|DFIC
OG0011489	LOC117580796|XP_034123383.1|DGUA	LOC108098013|XP_017056147.1|DFIC
OG0011492	LOC117581179|XP_034124015.1|DGUA	LOC108097328|XP_017055041.1|DFIC
OG0011493	LOC117581273|XP_034124175.1|DGUA	LOC108095380|XP_017051949.1|DFIC
OG0011494	LOC117580696|XP_034123212.1|DGUA	LOC108095525|XP_017052132.1|DFIC
OG0011496	LOC117579571|XP_034121389.1|DGUA	LOC108086936|XP_017039535.1|DFIC
OG0011500	LOC117579715|XP_034121600.1|DGUA	LOC108088832|XP_017042288.1|DFIC
OG0011501	LOC117582039|XP_034125472.1|DGUA	LOC108098220|XP_017056490.1|DFIC
OG0011502	LOC117588112|XP_034135076.1|DGUA	LOC108101156|XP_017060867.1|DFIC
OG0011505	LOC117589565|XP_034137505.1|DGUA	LOC108087100|XP_017039771.1|DFIC
OG0011506	LOC117587206|XP_034133646.1|DGUA	LOC108099036|XP_017057786.1|DFIC
OG0011509	LOC117592085|XP_034141489.1|DGUA	LOC108096924|XP_017054365.1|DFIC
OG0011510	LOC117579786|XP_034121736.1|DGUA	LOC108089694|XP_017043530.1|DFIC
OG0011511	LOC117580515|XP_034122999.1|DGUA	LOC108087406|XP_017040235.1|DFIC
OG0011542	LOC117583980|XP_034128578.1|DGUA	LOC108086356|XP_017038747.1|DFIC
OG0011546	LOC117587465|XP_034134081.1|DGUA	LOC108100686|XP_017060191.1|DFIC
OG0011547	LOC117587461|XP_034134076.1|DGUA	LOC108100181|XP_017059439.1|DFIC
OG0011550	LOC117586398|XP_034132321.1|DGUA	LOC108093521|XP_017049102.1|DFIC
OG0011555	LOC117585892|XP_034131539.1|DGUA	LOC108096473|XP_017053580.1|DFIC
OG0011556	LOC117583303|XP_034127437.1|DGUA	LOC108092177|XP_017047190.1|DFIC
OG0011562	LOC117592586|XP_034142364.1|DGUA	LOC108094022|XP_017049942.1|DFIC
OG0011564	LOC117588271|XP_034135321.1|DGUA	LOC108094737|XP_017050974.1|DFIC
OG0011566	LOC117592133|XP_034141570.1|DGUA	LOC108096648|XP_017053901.1|DFIC
OG0011569	LOC117579838|XP_034121829.1|DGUA	LOC108086391|XP_017038782.1|DFIC
OG0011571	LOC117582294|XP_034125823.1|DGUA	LOC108095095|XP_017051519.1|DFIC
OG0011574	LOC117582659|XP_034126463.1|DGUA	LOC108096055|XP_017052894.1|DFIC
OG0011575	LOC117588300|XP_034135374.1|DGUA	LOC108097953|XP_017056048.1|DFIC
OG0011576	LOC117580965|XP_034123644.1|DGUA	LOC108095324|XP_017051892.1|DFIC
OG0011577	LOC117590560|XP_034139192.1|DGUA	LOC108092835|XP_017048127.1|DFIC
OG0011578	LOC117580845|XP_034123482.1|DGUA	LOC108095532|XP_017052148.1|DFIC
OG0011579	LOC117588138|XP_034135121.1|DGUA	LOC108102188|XP_017062380.1|DFIC
OG0011581	LOC117587397|XP_034133943.1|DGUA	LOC108100629|XP_017060121.1|DFIC
OG0011584	LOC117580553|XP_034123044.1|DGUA	LOC108100726|XP_017060252.1|DFIC
OG0011585	LOC117587201|XP_034133636.1|DGUA	LOC108099197|XP_017058059.1|DFIC
OG0011586	LOC117589281|XP_034136962.1|DGUA	LOC108089318|XP_017042984.1|DFIC
OG0011590	LOC117590712|XP_034139503.1|DGUA	LOC108091295|XP_017045907.1|DFIC
OG0011592	LOC117582251|XP_034125753.1|DGUA	LOC108094127|XP_017050038.1|DFIC
OG0011593	LOC117578698|XP_034120234.1|DGUA	LOC108094731|XP_017050967.1|DFIC
OG0011595	LOC117589896|XP_034138058.1|DGUA	LOC108091884|XP_017046756.1|DFIC
OG0011596	LOC117586419|XP_034132348.1|DGUA	LOC108088091|XP_017041236.1|DFIC
OG0011610	LOC117587584|XP_034134315.1|DGUA	LOC108101653|XP_017061556.1|DFIC
OG0011624	LOC117591930|XP_034141227.1|DGUA	LOC108086367|XP_017038758.1|DFIC
