Orthogroup	DGUA.longest_only	AAEG.longest_only
OG0006057	LOC117589325|XP_034137060.1|DGUA	LOC5575535|XP_021708643.1|AAEG
OG0006058	LOC117585700|XP_034131208.1|DGUA	LOC5574814|XP_021706192.1|AAEG
OG0006059	LOC117580065|XP_034122197.1|DGUA	LOC5579092|XP_021706125.1|AAEG
OG0006060	LOC117580067|XP_034122199.1|DGUA	LOC5579091|XP_021706128.1|AAEG
OG0006061	LOC117588628|XP_034135944.1|DGUA	LOC5579103|XP_001657298.2|AAEG
OG0006062	LOC117585141|XP_034130361.1|DGUA	LOC5579106|XP_021705727.1|AAEG
OG0006063	LOC117587849|XP_034134707.1|DGUA	LOC5579107|XP_001657302.2|AAEG
OG0006064	LOC117592119|XP_034141548.1|DGUA	LOC5579109|XP_001657306.2|AAEG
OG0006065	LOC117589089|XP_034136618.1|DGUA	LOC5579110|XP_001657307.2|AAEG
OG0006066	LOC117578678|XP_034120195.1|DGUA	LOC5579114|XP_001657313.2|AAEG
OG0006067	LOC117582620|XP_034126388.1|DGUA	LOC5579122|XP_021707507.1|AAEG
OG0006068	LOC117588759|XP_034136130.1|DGUA	LOC5572093|XP_021704708.1|AAEG
OG0006069	LOC117579969|XP_034122033.1|DGUA	LOC110678752|XP_021707732.1|AAEG, LOC110681331|XP_021712776.1|AAEG
OG0006070	LOC117588920|XP_034136383.1|DGUA	LOC110680268|XP_021711780.1|AAEG, LOC5566060|XP_001650411.1|AAEG
OG0006071	LOC117583283|XP_034127407.1|DGUA	LOC5566047|XP_001650415.2|AAEG
OG0006072	LOC117589237|XP_034136891.1|DGUA	LOC5566055|XP_001650427.2|AAEG
OG0006073	LOC117587243|XP_034133706.1|DGUA	LOC110677949|XP_021705719.1|AAEG
OG0006074	LOC117591417|XP_034140561.1|DGUA	LOC5578081|XP_021709335.1|AAEG
OG0006075	LOC117581519|XP_034124703.1|DGUA, LOC117580718|XP_034123276.1|DGUA	LOC5578082|XP_001656776.1|AAEG
OG0006076	LOC117578737|XP_034120292.1|DGUA	LOC5578094|XP_021707463.1|AAEG
OG0006077	LOC117579515|XP_034121312.1|DGUA	LOC5578122|XP_001656822.2|AAEG
OG0006078	LOC117579437|XP_034121215.1|DGUA	LOC5578124|XP_001656823.1|AAEG
OG0006079	LOC117579106|XP_034120723.1|DGUA	LOC5578906|XP_001664114.2|AAEG
OG0006080	LOC117580400|XP_034122836.1|DGUA	LOC5580209|XP_001662068.2|AAEG
OG0006081	LOC117592023|XP_034141369.1|DGUA	LOC5568261|XP_001657958.2|AAEG
OG0006082	LOC117592029|XP_034141379.1|DGUA	LOC5568260|XP_001657955.1|AAEG
OG0006083	LOC117580350|XP_034122755.1|DGUA	LOC5571706|XP_021709357.1|AAEG
OG0006084	LOC117587312|XP_034133828.1|DGUA	LOC5574073|XP_001661146.1|AAEG
OG0006085	LOC117588901|XP_034136348.1|DGUA	LOC5574080|XP_001661151.2|AAEG
OG0006086	LOC117589244|XP_034136900.1|DGUA	LOC5568514|XP_021706187.1|AAEG
OG0006087	LOC117592054|XP_034141439.1|DGUA	LOC5568520|XP_011493363.2|AAEG
OG0006088	LOC117579188|XP_034120848.1|DGUA	LOC5568522|XP_021705413.1|AAEG
OG0006089	LOC117590846|XP_034139734.1|DGUA	LOC5576713|XP_021712506.1|AAEG, LOC5563836|XP_001648152.1|AAEG
OG0006090	LOC117589096|XP_034136626.1|DGUA	LOC5566900|XP_021708665.1|AAEG
OG0006091	LOC117579585|XP_034121403.1|DGUA	LOC110678373|XP_021706867.1|AAEG
OG0006092	LOC117591493|XP_034140675.1|DGUA	LOC5566875|XP_021710311.1|AAEG
OG0006093	LOC117589507|XP_034137383.1|DGUA	LOC5566860|XP_001651286.2|AAEG
OG0006094	LOC117579372|XP_034121131.1|DGUA	LOC5566859|XP_001651285.1|AAEG
OG0006095	LOC117583746|XP_034128158.1|DGUA	LOC5579922|XP_001652211.1|AAEG
OG0006096	LOC117592437|XP_034142081.1|DGUA	LOC5577281|XP_021706774.1|AAEG
OG0006097	LOC117580240|XP_034122552.1|DGUA	LOC5571245|XP_021706897.1|AAEG
OG0006098	LOC117582382|XP_034125945.1|DGUA	LOC5573258|XP_001654471.1|AAEG
OG0006099	LOC117578407|XP_034119757.1|DGUA	LOC5576492|XP_001662684.2|AAEG
OG0006100	LOC117591926|XP_034141210.1|DGUA	LOC5576491|XP_001662683.1|AAEG
OG0006101	LOC117584495|XP_034129314.1|DGUA	LOC5574205|XP_021707443.1|AAEG, LOC5574204|XP_001661261.1|AAEG
OG0006102	LOC117578679|XP_034120197.1|DGUA	LOC5574194|XP_001661251.2|AAEG
OG0006103	LOC117591178|XP_034140195.1|DGUA	LOC5574186|XP_021708046.1|AAEG
OG0006104	LOC117581103|XP_034123885.1|DGUA	LOC5574184|XP_001661241.1|AAEG
OG0006105	LOC117580987|XP_034123674.1|DGUA	LOC110678272|XP_021706587.1|AAEG
OG0006106	LOC117579716|XP_034121601.1|DGUA	LOC5575195|XP_021706591.1|AAEG
OG0006107	LOC117578774|XP_034120371.1|DGUA	LOC5567482|XP_021708246.1|AAEG
OG0006108	LOC117588686|XP_034136026.1|DGUA	LOC5567476|XP_001657481.2|AAEG
OG0006109	LOC117589420|XP_034137243.1|DGUA	LOC5567465|XP_001657467.1|AAEG
OG0006110	LOC117579312|XP_034121015.1|DGUA	LOC5567463|XP_001657463.1|AAEG
OG0006111	LOC117579450|XP_034121268.1|DGUA	LOC5571921|XP_021708626.1|AAEG
OG0006112	LOC117588407|XP_034135568.1|DGUA	LOC5571927|XP_021708642.1|AAEG
OG0006113	LOC117587049|XP_034133376.1|DGUA	LOC5571929|XP_021708648.1|AAEG
OG0006114	LOC117582706|XP_034126516.1|DGUA	LOC5571931|XP_001660028.1|AAEG
OG0006115	LOC117581019|XP_034123776.1|DGUA	LOC5569731|XP_021708744.1|AAEG
OG0006116	LOC117586884|XP_034133108.1|DGUA	LOC5569737|XP_021708789.1|AAEG
OG0006117	LOC117583527|XP_034127768.1|DGUA	LOC5569739|XP_001652965.2|AAEG
OG0006118	LOC117592062|XP_034141451.1|DGUA	LOC5566546|XP_021708860.1|AAEG
OG0006119	LOC117587958|XP_034134856.1|DGUA	LOC5566545|XP_021708901.1|AAEG
OG0006120	LOC117592575|XP_034142351.1|DGUA	LOC5566536|XP_001650931.2|AAEG
OG0006121	LOC117589264|XP_034136934.1|DGUA	LOC5563668|XP_001647965.1|AAEG
OG0006122	LOC117590579|XP_034139215.1|DGUA	LOC5563695|XP_021709532.1|AAEG
OG0006123	LOC117587220|XP_034133675.1|DGUA	LOC5563693|XP_001647960.3|AAEG
OG0006124	LOC117585272|XP_034130585.1|DGUA	LOC5563688|XP_001647961.1|AAEG
OG0006125	LOC117579244|XP_034120920.1|DGUA	LOC5568960|XP_001652616.2|AAEG
OG0006126	LOC117580305|XP_034122686.1|DGUA	LOC5571611|XP_001659805.1|AAEG
OG0006127	LOC117579423|XP_034121194.1|DGUA	LOC5565427|XP_001649813.1|AAEG
OG0006128	LOC117591258|XP_034140335.1|DGUA	LOC5565451|XP_021710495.1|AAEG
OG0006129	LOC117579286|XP_034120978.1|DGUA	LOC5565441|XP_011493116.1|AAEG
OG0006130	LOC117591239|XP_034140306.1|DGUA	LOC5567902|XP_001651941.1|AAEG
OG0006131	LOC117591279|XP_034140369.1|DGUA	LOC110680335|XP_021711849.1|AAEG, LOC5567891|XP_001651929.1|AAEG
OG0006132	LOC117591270|XP_034140356.1|DGUA	LOC5567890|XP_001651928.1|AAEG
OG0006133	LOC117591240|XP_034140307.1|DGUA	LOC5567888|XP_001651923.1|AAEG
OG0006134	LOC117580486|XP_034122959.1|DGUA	LOC5567881|XP_021710667.1|AAEG
OG0006135	LOC117591242|XP_034140311.1|DGUA	LOC5567874|XP_001651908.2|AAEG
OG0006136	LOC117579245|XP_034120923.1|DGUA	LOC5576321|XP_001656059.1|AAEG
OG0006137	LOC117579410|XP_034121180.1|DGUA	LOC110679716|XP_021711090.1|AAEG
OG0006138	LOC117581652|XP_034124923.1|DGUA	LOC5564142|XP_001648441.1|AAEG
OG0006139	LOC117592044|XP_034141418.1|DGUA	LOC5566693|XP_021711453.1|AAEG
OG0006140	LOC117592189|XP_034141682.1|DGUA	LOC5566685|XP_001651092.2|AAEG
OG0006141	LOC117586473|XP_034132474.1|DGUA	LOC5568576|XP_021711531.1|AAEG
OG0006142	LOC117580322|XP_034122709.1|DGUA	LOC5568595|XP_021711629.1|AAEG
OG0006143	LOC117579075|XP_034120672.1|DGUA	LOC5568600|XP_001652432.2|AAEG
OG0006144	LOC117579773|XP_034121720.1|DGUA	LOC5568601|XP_001652433.2|AAEG
OG0006145	LOC117579611|XP_034121437.1|DGUA	LOC5568602|XP_001652434.1|AAEG
OG0006146	LOC117588119|XP_034135086.1|DGUA	LOC5569494|XP_001658579.2|AAEG
OG0006147	LOC117582736|XP_034126557.1|DGUA	LOC5573233|XP_021704288.1|AAEG
OG0006148	LOC117586826|XP_034132997.1|DGUA	LOC5573222|XP_001654438.2|AAEG
OG0006149	LOC117579421|XP_034121192.1|DGUA	LOC5573217|XP_021704310.1|AAEG
OG0006150	LOC117579418|XP_034121188.1|DGUA	LOC5573224|XP_021704309.1|AAEG
OG0006151	LOC117587847|XP_034134705.1|DGUA	LOC5573210|XP_021704327.1|AAEG
OG0006181	LOC117589658|XP_034137684.1|DGUA	LOC5575827|XP_001655854.1|AAEG
OG0006182	LOC117583380|XP_034127555.1|DGUA	LOC5575824|XP_001655849.1|AAEG
OG0006183	LOC117589666|XP_034137696.1|DGUA	LOC110674709|XP_021694453.1|AAEG
OG0006184	LOC117585397|XP_034130752.1|DGUA	LOC5574751|XP_001655319.2|AAEG
OG0006185	LOC117589624|XP_034137602.1|DGUA	LOC5574752|XP_001655318.1|AAEG
OG0006186	LOC117585405|XP_034130765.1|DGUA	LOC5574753|XP_001655317.2|AAEG
OG0006187	LOC117591469|XP_034140644.1|DGUA	LOC5577736|XP_001663510.1|AAEG
OG0006188	LOC117588330|XP_034135427.1|DGUA	LOC5574744|XP_021694466.1|AAEG
OG0006189	LOC117588331|XP_034135433.1|DGUA	LOC5574741|XP_021694467.1|AAEG
OG0006190	LOC117582896|XP_034126880.1|DGUA	LOC5571578|XP_021694471.1|AAEG
OG0006191	LOC117583654|XP_034128002.1|DGUA	LOC5574533|XP_021694480.1|AAEG
OG0006192	LOC117580850|XP_034123487.1|DGUA	LOC5574528|XP_001655180.1|AAEG
OG0006193	LOC117590342|XP_034138732.1|DGUA	LOC5574522|XP_001655173.1|AAEG
OG0006194	LOC117588784|XP_034136177.1|DGUA	LOC5572377|XP_001660334.1|AAEG
OG0006195	LOC117581194|XP_034124047.1|DGUA	LOC5572378|XP_001660333.1|AAEG
OG0006196	LOC117585800|XP_034131396.1|DGUA	LOC5572036|XP_021694489.1|AAEG
OG0006197	LOC117590683|XP_034139470.1|DGUA	LOC5572033|XP_021694494.1|AAEG
OG0006198	LOC117581401|XP_034124434.1|DGUA	LOC5572028|XP_021694514.1|AAEG
OG0006199	LOC117583569|XP_034127836.1|DGUA	LOC5572024|XP_001660130.1|AAEG
OG0006200	LOC117583301|XP_034127433.1|DGUA	LOC5574332|XP_021694631.1|AAEG
OG0006201	LOC117588569|XP_034135851.1|DGUA	LOC23687935|XP_021694662.1|AAEG
OG0006202	LOC117588568|XP_034135849.1|DGUA	LOC5569474|XP_001658560.1|AAEG
OG0006203	LOC117581349|XP_034124370.1|DGUA	LOC5569475|XP_021694672.1|AAEG
OG0006204	LOC117583809|XP_034128280.1|DGUA	LOC5569478|XP_021694694.1|AAEG
OG0006205	LOC117588335|XP_034135436.1|DGUA	LOC5574647|XP_001661571.1|AAEG
OG0006206	LOC117588804|XP_034136210.1|DGUA	LOC5564249|XP_001648600.1|AAEG
OG0006207	LOC117584478|XP_034129294.1|DGUA	LOC5564252|XP_021694709.1|AAEG
OG0006208	LOC117588988|XP_034136476.1|DGUA	LOC5564219|XP_021694708.1|AAEG
OG0006209	LOC117590984|XP_034139950.1|DGUA	LOC110680804|XP_021712271.1|AAEG, LOC5574717|XP_001655297.2|AAEG
OG0006210	LOC117590376|XP_034138811.1|DGUA	LOC5578809|XP_021694724.1|AAEG
OG0006211	LOC117584569|XP_034129427.1|DGUA	LOC5578729|XP_021694733.1|AAEG
OG0006212	LOC117584568|XP_034129426.1|DGUA	LOC5578727|XP_021694734.1|AAEG
OG0006213	LOC117590062|XP_034138275.1|DGUA	LOC110681277|XP_021712737.1|AAEG, LOC110674366|XP_021694338.1|AAEG
OG0006214	LOC117591039|XP_034140025.1|DGUA	LOC5564724|XP_001649065.1|AAEG
OG0006215	LOC117581108|XP_034123903.1|DGUA	LOC5576538|XP_021694801.1|AAEG
OG0006216	LOC117583274|XP_034127390.1|DGUA	LOC5567107|XP_001651485.1|AAEG
OG0006217	LOC117591445|XP_034140601.1|DGUA	LOC5572314|XP_021694825.1|AAEG
OG0006218	LOC117584089|XP_034128728.1|DGUA	LOC5579242|XP_021694828.1|AAEG
OG0006219	LOC117588796|XP_034136199.1|DGUA	LOC5574750|XP_021694834.1|AAEG
OG0006220	LOC117579479|XP_034121265.1|DGUA	LOC5577045|XP_001663141.2|AAEG
OG0006221	LOC117582726|XP_034126543.1|DGUA	LOC5565087|XP_001649427.2|AAEG
OG0006222	LOC117582730|XP_034126548.1|DGUA	LOC110674796|XP_021694846.1|AAEG
OG0006223	LOC117588583|XP_034135880.1|DGUA	LOC5564286|XP_001648636.2|AAEG
OG0006224	LOC117588337|XP_034135437.1|DGUA	LOC5566787|XP_021694862.1|AAEG
OG0006225	LOC117581489|XP_034124625.1|DGUA	LOC5564667|XP_021694871.1|AAEG
OG0006226	LOC117578633|XP_034120130.1|DGUA	LOC5580072|XP_001654818.1|AAEG
OG0006227	LOC117581555|XP_034124778.1|DGUA	LOC5580071|XP_001654812.1|AAEG
OG0006228	LOC117590636|XP_034139359.1|DGUA	LOC5580062|XP_001654808.1|AAEG
OG0006229	LOC117590597|XP_034139249.1|DGUA	LOC5578710|XP_021694900.1|AAEG
OG0006230	LOC117591053|XP_034140042.1|DGUA	LOC5578281|XP_021694910.1|AAEG
OG0006231	LOC117590878|XP_034139789.1|DGUA	LOC110675165|XP_021695245.1|AAEG, LOC5569245|XP_021694914.1|AAEG
OG0006232	LOC117588381|XP_034135495.1|DGUA	LOC5573728|XP_001661035.2|AAEG
OG0006233	LOC117588800|XP_034136205.1|DGUA	LOC5573727|XP_021694936.1|AAEG
OG0006234	LOC117590315|XP_034138695.1|DGUA	LOC5570517|XP_001659205.1|AAEG
OG0006235	LOC117590329|XP_034138714.1|DGUA	LOC5568336|XP_021694950.1|AAEG
OG0006236	LOC117581649|XP_034124915.1|DGUA	LOC23687501|XP_011493011.1|AAEG
OG0006237	LOC117588338|XP_034135438.1|DGUA	LOC5564076|XP_021694973.1|AAEG
OG0006238	LOC117590361|XP_034138793.1|DGUA	LOC5574725|XP_021694985.1|AAEG
OG0006239	LOC117591186|XP_034140208.1|DGUA	LOC5579033|XP_021694991.1|AAEG
OG0006240	LOC117585836|XP_034131468.1|DGUA	LOC5579034|XP_021694992.1|AAEG
OG0006241	LOC117590307|XP_034138685.1|DGUA	LOC5579269|XP_001647577.1|AAEG
OG0006242	LOC117581099|XP_034123879.1|DGUA	LOC5577194|XP_021695013.1|AAEG
OG0006243	LOC117589728|XP_034137791.1|DGUA	LOC5564018|XP_021695017.1|AAEG
OG0006244	LOC117582804|XP_034126725.1|DGUA	LOC110674839|XP_021695039.1|AAEG
OG0006245	LOC117589518|XP_034137399.1|DGUA	LOC5571724|XP_021695068.1|AAEG
OG0006246	LOC117590413|XP_034138903.1|DGUA	LOC5566751|XP_001651159.1|AAEG
OG0006247	LOC117580711|XP_034123265.1|DGUA	LOC5573032|XP_021695105.1|AAEG
OG0006248	LOC117589748|XP_034137820.1|DGUA	LOC5576759|XP_021695123.1|AAEG
OG0006249	LOC117582654|XP_034126447.1|DGUA	LOC5576924|XP_021695160.1|AAEG
OG0006250	LOC117581301|XP_034124231.1|DGUA	LOC5568027|XP_021695522.1|AAEG
OG0006251	LOC117583564|XP_034127823.1|DGUA	LOC5579467|XP_021693196.1|AAEG
OG0006252	LOC117583563|XP_034127822.1|DGUA	LOC5578380|XP_021693622.1|AAEG
OG0006253	LOC117590461|XP_034138989.1|DGUA	LOC5573035|XP_021693722.1|AAEG
OG0006254	LOC117588769|XP_034136141.1|DGUA	LOC5579004|XP_021695716.1|AAEG
OG0006255	LOC117585639|XP_034131115.1|DGUA	LOC110675593|XP_021696708.1|AAEG, LOC5578999|XP_021696520.1|AAEG
OG0006256	LOC117590314|XP_034138693.1|DGUA	LOC110681301|XP_021712751.1|AAEG, LOC110675740|XP_021697182.1|AAEG
OG0006257	LOC117581509|XP_034124676.1|DGUA	LOC5565025|XP_021697607.1|AAEG
OG0006258	LOC117590978|XP_034139942.1|DGUA	LOC5565023|XP_021697735.1|AAEG
OG0006259	LOC117589905|XP_034138068.1|DGUA	LOC5569197|XP_021699670.1|AAEG
OG0006260	LOC117588439|XP_034135611.1|DGUA	LOC5566776|XP_021700021.1|AAEG
OG0006261	LOC117584829|XP_034129847.1|DGUA	LOC5566775|XP_001651184.2|AAEG
OG0006262	LOC117581283|XP_034124195.1|DGUA	LOC5566773|XP_001651182.2|AAEG
OG0006263	LOC117591163|XP_034140175.1|DGUA	LOC5566772|XP_001651180.1|AAEG
OG0006264	LOC117591500|XP_034140688.1|DGUA	LOC5566770|XP_021701011.1|AAEG
OG0006265	LOC117579952|XP_034122014.1|DGUA	LOC5566768|XP_021701317.1|AAEG
OG0006266	LOC117591504|XP_034140691.1|DGUA, LOC117591499|XP_034140685.1|DGUA	LOC5566778|XP_001651175.2|AAEG
OG0006267	LOC117588359|XP_034135463.1|DGUA	LOC5566766|XP_001651173.2|AAEG
OG0006268	LOC117592315|XP_034141883.1|DGUA	LOC5569486|XP_001658571.2|AAEG
OG0006269	LOC117583572|XP_034127841.1|DGUA	LOC5573512|XP_001660915.1|AAEG
OG0006270	LOC117581296|XP_034124227.1|DGUA	LOC5573519|XP_001660912.2|AAEG, LOC110680671|XP_021712154.1|AAEG
OG0006271	LOC117589531|XP_034137416.1|DGUA	LOC5568404|XP_001658056.1|AAEG
OG0006272	LOC117581554|XP_034124776.1|DGUA	LOC5570650|XP_001659245.1|AAEG
OG0006273	LOC117578492|XP_034119916.1|DGUA	LOC5570654|XP_001659249.1|AAEG
OG0006274	LOC117581309|XP_034124243.1|DGUA	LOC5574016|XP_001661110.2|AAEG
OG0006275	LOC117588283|XP_034135351.1|DGUA	LOC110679564|XP_021710277.1|AAEG, LOC5564965|XP_021710653.1|AAEG
OG0006276	LOC117586965|XP_034133229.1|DGUA	LOC110681430|XP_021712864.1|AAEG, LOC5571991|XP_001660095.2|AAEG
OG0006277	LOC117583207|XP_034127303.1|DGUA	LOC5571977|XP_001660079.2|AAEG
OG0006278	LOC117581478|XP_034124609.1|DGUA	LOC5579136|XP_001664229.2|AAEG
OG0006279	LOC117590400|XP_034138886.1|DGUA	LOC5576072|XP_021713191.1|AAEG, LOC5576066|XP_021713140.1|AAEG
OG0006280	LOC117580632|XP_034123110.1|DGUA	LOC5564154|XP_021713278.1|AAEG
OG0006281	LOC117580631|XP_034123107.1|DGUA	LOC5564153|XP_001648484.2|AAEG
OG0006282	LOC117580672|XP_034123177.1|DGUA	LOC5573487|XP_021713334.1|AAEG
OG0006283	LOC117585290|XP_034130608.1|DGUA	LOC5564534|XP_021713347.1|AAEG
OG0006284	LOC117588949|XP_034136422.1|DGUA	LOC5564532|XP_001648875.1|AAEG
OG0006285	LOC117590107|XP_034138346.1|DGUA	LOC5580024|XP_001653907.2|AAEG
OG0006286	LOC117589492|XP_034137349.1|DGUA	LOC5580026|XP_021713401.1|AAEG
OG0006287	LOC117590336|XP_034138722.1|DGUA	LOC5570123|XP_021693098.1|AAEG
OG0006288	LOC117583348|XP_034127508.1|DGUA	LOC5570124|XP_021693114.1|AAEG
OG0006289	LOC117589768|XP_034137854.1|DGUA	LOC5569752|XP_001652976.1|AAEG
OG0006290	LOC117590216|XP_034138568.1|DGUA	LOC5569750|XP_021693568.1|AAEG
OG0006291	LOC117584357|XP_034129085.1|DGUA	LOC5570747|XP_021693712.1|AAEG
OG0006292	LOC117581461|XP_034124570.1|DGUA	LOC5578392|XP_021694023.1|AAEG
OG0006293	LOC117587095|XP_034133464.1|DGUA	LOC110674241|XP_021694157.1|AAEG
OG0006294	LOC117590337|XP_034138723.1|DGUA	LOC110680398|XP_021711896.1|AAEG, LOC5572787|XP_021694297.1|AAEG
OG0006295	LOC117581186|XP_034124026.1|DGUA	LOC5572391|XP_001654045.2|AAEG
OG0006296	LOC117590447|XP_034138958.1|DGUA	LOC5572395|XP_021694382.1|AAEG
OG0006297	LOC117581423|XP_034124480.1|DGUA	LOC110674718|XP_021694472.1|AAEG
OG0006299	LOC117580893|XP_034123536.1|DGUA	LOC5564151|XP_021694519.1|AAEG
OG0006300	LOC117588290|XP_034135360.1|DGUA	LOC5578291|XP_001663817.1|AAEG
OG0006301	LOC117581436|XP_034124526.1|DGUA	LOC5574147|XP_001661213.2|AAEG
OG0006302	LOC117591353|XP_034140471.1|DGUA	LOC5569551|XP_021695167.1|AAEG
OG0006303	LOC117592528|XP_034142281.1|DGUA	LOC5565400|XP_001649725.2|AAEG, LOC110675150|XP_021695225.1|AAEG
OG0006304	LOC117583456|XP_034127647.1|DGUA	LOC5578884|XP_021695292.1|AAEG, LOC5569569|XP_021712700.1|AAEG
OG0006305	LOC117583459|XP_034127650.1|DGUA	LOC5578888|XP_021695333.1|AAEG
OG0006306	LOC117585546|XP_034130956.1|DGUA	LOC5563948|XP_021695343.1|AAEG
OG0006307	LOC117583787|XP_034128257.1|DGUA	LOC5563947|XP_021695396.1|AAEG
OG0006308	LOC117580837|XP_034123467.1|DGUA	LOC110675293|XP_021695488.1|AAEG
OG0006309	LOC117590944|XP_034139878.1|DGUA	LOC5574253|XP_021695648.1|AAEG
OG0006310	LOC117585192|XP_034130430.1|DGUA	LOC5574257|XP_021695746.1|AAEG
OG0006311	LOC117581387|XP_034124419.1|DGUA	LOC5569922|XP_001658821.2|AAEG
OG0006312	LOC117581386|XP_034124418.1|DGUA	LOC5569925|XP_021695873.1|AAEG
OG0006313	LOC117591489|XP_034140668.1|DGUA	LOC5569926|XP_001658823.2|AAEG
OG0006314	LOC117588543|XP_034135814.1|DGUA	LOC5576024|XP_001662362.1|AAEG
OG0006315	LOC117582798|XP_034126715.1|DGUA	LOC5566493|XP_001650886.2|AAEG
OG0006316	LOC117580840|XP_034123471.1|DGUA	LOC5571323|XP_021696697.1|AAEG
OG0006317	LOC117580947|XP_034123622.1|DGUA	LOC5571322|XP_001653610.1|AAEG
OG0006318	LOC117590234|XP_034138595.1|DGUA	LOC5570448|XP_021696888.1|AAEG
OG0006319	LOC117578635|XP_034120132.1|DGUA	LOC5564010|XP_021697066.1|AAEG
OG0006320	LOC117580784|XP_034123370.1|DGUA	LOC5564829|XP_021697212.1|AAEG
OG0006321	LOC117590409|XP_034138898.1|DGUA	LOC5576595|XP_001656178.2|AAEG
OG0006322	LOC117590317|XP_034138698.1|DGUA	LOC5576592|XP_001656173.1|AAEG
OG0006323	LOC117588806|XP_034136213.1|DGUA	LOC5576586|XP_021697461.1|AAEG
OG0006324	LOC117581091|XP_034123868.1|DGUA	LOC5574996|XP_021697597.1|AAEG
OG0006325	LOC117589762|XP_034137840.1|DGUA	LOC5574988|XP_021697667.1|AAEG
OG0006326	LOC117591230|XP_034140295.1|DGUA	LOC5574986|XP_001655459.2|AAEG
OG0006327	LOC117582843|XP_034126788.1|DGUA	LOC5574983|XP_001655456.2|AAEG
OG0006328	LOC117585630|XP_034131096.1|DGUA	LOC5574982|XP_021697717.1|AAEG
OG0006329	LOC117581452|XP_034124553.1|DGUA	LOC5574971|XP_021697845.1|AAEG
OG0006330	LOC117583566|XP_034127826.1|DGUA	LOC5577024|XP_021698112.1|AAEG
OG0006331	LOC117581350|XP_034124373.1|DGUA	LOC5572545|XP_001660477.2|AAEG
OG0006332	LOC117581457|XP_034124560.1|DGUA	LOC5572540|XP_001660476.2|AAEG
OG0006333	LOC117588518|XP_034135739.1|DGUA	LOC5572543|XP_021698170.1|AAEG
OG0006334	LOC117581187|XP_034124027.1|DGUA	LOC5572548|XP_021698233.1|AAEG
OG0006335	LOC117583415|XP_034127597.1|DGUA	LOC5566388|XP_021698878.1|AAEG
OG0006336	LOC117590959|XP_034139902.1|DGUA	LOC5572011|XP_021698892.1|AAEG
OG0006337	LOC117588647|XP_034135971.1|DGUA	LOC5580122|XP_021699339.1|AAEG
OG0006338	LOC117590093|XP_034138326.1|DGUA	LOC5567929|XP_001651968.2|AAEG
OG0006339	LOC117588446|XP_034135620.1|DGUA	LOC5580055|XP_021699699.1|AAEG
OG0006340	LOC117581609|XP_034124862.1|DGUA	LOC5580058|XP_011493555.1|AAEG
OG0006341	LOC117580783|XP_034123369.1|DGUA	LOC5580070|XP_001654823.1|AAEG
OG0006342	LOC117581070|XP_034123836.1|DGUA	LOC5576247|XP_021699775.1|AAEG
OG0006343	LOC117580863|XP_034123503.1|DGUA	LOC5569694|XP_001658675.2|AAEG
OG0006344	LOC117580911|XP_034123564.1|DGUA	LOC5568097|XP_021699868.1|AAEG
OG0006345	LOC117583650|XP_034127995.1|DGUA	LOC5564403|XP_021699994.1|AAEG
OG0006346	LOC117582959|XP_034126961.1|DGUA	LOC5564392|XP_001648745.1|AAEG
OG0006347	LOC117585264|XP_034130570.1|DGUA	LOC5564399|XP_021700076.1|AAEG
OG0006348	LOC117590279|XP_034138654.1|DGUA	LOC23687419|XP_021700400.1|AAEG
OG0006349	LOC117591481|XP_034140657.1|DGUA	LOC5576477|XP_021700521.1|AAEG
OG0006350	LOC117585498|XP_034130888.1|DGUA	LOC5576483|XP_001662676.2|AAEG
OG0006351	LOC117580681|XP_034123191.1|DGUA	LOC5576486|XP_001662679.2|AAEG
OG0006352	LOC117591800|XP_034141000.1|DGUA	LOC5576487|XP_001662680.2|AAEG
OG0006353	LOC117591455|XP_034140615.1|DGUA	LOC5575639|XP_021700696.1|AAEG
OG0006354	LOC117585642|XP_034131118.1|DGUA	LOC5570714|XP_021700801.1|AAEG
OG0006355	LOC117581067|XP_034123833.1|DGUA	LOC5570702|XP_021700994.1|AAEG
OG0006356	LOC117591176|XP_034140192.1|DGUA	LOC5571573|XP_001653710.2|AAEG
OG0006357	LOC117581160|XP_034123985.1|DGUA	LOC5571574|XP_021701329.1|AAEG
OG0006358	LOC117580168|XP_034122381.1|DGUA	LOC5567106|XP_001651492.1|AAEG
OG0006359	LOC117589930|XP_034138105.1|DGUA	LOC5567104|XP_021701584.1|AAEG
OG0006360	LOC117588622|XP_034135927.1|DGUA	LOC5567102|XP_021701592.1|AAEG
OG0006361	LOC117586581|XP_034132640.1|DGUA	LOC5565274|XP_001649600.2|AAEG
OG0006362	LOC117581383|XP_034124412.1|DGUA	LOC5565253|XP_021701766.1|AAEG
OG0006363	LOC117588297|XP_034135369.1|DGUA	LOC5564185|XP_001648523.2|AAEG
OG0006364	LOC117584720|XP_034129664.1|DGUA	LOC5567564|XP_001657555.2|AAEG
OG0006365	LOC117588616|XP_034135917.1|DGUA	LOC5567562|XP_021702952.1|AAEG
OG0006366	LOC117588315|XP_034135399.1|DGUA	LOC5567558|XP_021702974.1|AAEG
OG0006367	LOC117588598|XP_034135893.1|DGUA	LOC110681435|XP_021712879.1|AAEG, LOC5568687|XP_021703023.1|AAEG
OG0006368	LOC117583271|XP_034127388.1|DGUA	LOC5568679|XP_001658089.1|AAEG
