Orthogroup	DGUA.longest_only	DHYD.longest_only
OG0009350	LOC117582968|XP_034126975.1|DGUA	LOC111602006|XP_023174661.2|DHYD
OG0009351	LOC117583094|XP_034127164.1|DGUA	LOC111602013|XP_023174675.2|DHYD
OG0009352	LOC117582835|XP_034126781.1|DGUA	LOC111594570|XP_023163695.2|DHYD
OG0009353	LOC117589591|XP_034137548.1|DGUA	LOC111603612|XP_030080718.1|DHYD
OG0009354	LOC117582394|XP_034125969.1|DGUA	LOC111596126|XP_023165964.1|DHYD
OG0009355	LOC117582193|XP_034125688.1|DGUA	LOC111595809|XP_023165469.2|DHYD
OG0009356	LOC117581757|XP_034125049.1|DGUA	LOC111596132|XP_023165973.1|DHYD
OG0009357	LOC117581688|XP_034124955.1|DGUA	LOC111603767|XP_023177269.1|DHYD
OG0009358	LOC117582600|XP_034126354.1|DGUA	LOC111601404|XP_023173726.1|DHYD
OG0009359	LOC117582599|XP_034126353.1|DGUA	LOC111601397|XP_023173712.2|DHYD
OG0009360	LOC117582361|XP_034125908.1|DGUA	LOC111595782|XP_023165434.2|DHYD
OG0009361	LOC117582179|XP_034125674.1|DGUA	LOC111595769|XP_023165419.2|DHYD
OG0009362	LOC117581873|XP_034125226.1|DGUA	LOC111595771|XP_023165421.2|DHYD
OG0009363	LOC117584773|XP_034129766.1|DGUA	LOC111601866|XP_023174475.1|DHYD
OG0009364	LOC117584426|XP_034129213.1|DGUA	LOC111599360|XP_023170760.2|DHYD
OG0009365	LOC117581922|XP_034125282.1|DGUA	LOC111605472|XP_023179759.2|DHYD
OG0009366	LOC117584112|XP_034128755.1|DGUA	LOC111599477|XP_023170915.2|DHYD
OG0009367	LOC117582343|XP_034125886.1|DGUA	LOC111599389|XP_023170793.1|DHYD
OG0009368	LOC117582514|XP_034126201.1|DGUA	LOC111596122|XP_023165959.1|DHYD
OG0009369	LOC117584801|XP_034129811.1|DGUA	LOC111602531|XP_023175424.1|DHYD
OG0009370	LOC117581805|XP_034125137.1|DGUA	LOC111596115|XP_023165948.2|DHYD
OG0009371	LOC117581804|XP_034125136.1|DGUA	LOC111596113|XP_023165946.2|DHYD
OG0009372	LOC117584819|XP_034129832.1|DGUA	LOC111601965|XP_023174607.2|DHYD
OG0009373	LOC117582004|XP_034125390.1|DGUA	LOC111594206|XP_023163172.2|DHYD
OG0009374	LOC117584203|XP_034128864.1|DGUA	LOC111601140|XP_023173376.2|DHYD
OG0009376	LOC117581708|XP_034124978.1|DGUA	LOC111604009|XP_023177634.1|DHYD
OG0009377	LOC117590915|XP_034139839.1|DGUA	LOC111594088|XP_023163003.2|DHYD
OG0009378	LOC117588007|XP_034134922.1|DGUA	LOC111603897|XP_023177483.2|DHYD
OG0009379	LOC117588012|XP_034134931.1|DGUA	LOC111602286|XP_023175055.2|DHYD, LOC111602315|XP_023175086.2|DHYD
OG0009380	LOC117587623|XP_034134372.1|DGUA	LOC111597789|XP_023168432.1|DHYD
OG0009381	LOC117587668|XP_034134450.1|DGUA	LOC111596310|XP_023166239.2|DHYD
OG0009382	LOC117583881|XP_034128425.1|DGUA	LOC111593160|XP_030079165.1|DHYD
OG0009383	LOC117587657|XP_034134439.1|DGUA	LOC111602357|XP_023175134.2|DHYD
OG0009384	LOC117584328|XP_034129048.1|DGUA	LOC111600382|XP_030081052.1|DHYD
OG0009385	LOC117584330|XP_034129050.1|DGUA	LOC111600432|XP_023172293.2|DHYD
OG0009386	LOC117584697|XP_034129622.1|DGUA	LOC111600408|XP_023172257.1|DHYD
OG0009387	LOC117592542|XP_034142308.1|DGUA	LOC111592418|XP_023160362.2|DHYD
OG0009388	LOC117579511|XP_034121717.1|DGUA	LOC111592410|XP_023160353.2|DHYD
OG0009389	LOC117579675|XP_034121555.1|DGUA	LOC111603816|XP_023177342.2|DHYD
OG0009390	LOC117582421|XP_034126057.1|DGUA	LOC111602092|XP_023174794.2|DHYD
OG0009391	LOC117583983|XP_034128581.1|DGUA	LOC111596062|XP_023165879.2|DHYD
OG0009392	LOC117578475|XP_034119899.1|DGUA	LOC111593978|XP_023162839.2|DHYD
OG0009393	LOC117586362|XP_034132272.1|DGUA	LOC111600137|XP_030081249.1|DHYD
OG0009394	LOC117580273|XP_034122621.1|DGUA	LOC111600587|XP_023172545.1|DHYD
OG0009395	LOC117592249|XP_034141777.1|DGUA	LOC111600156|XP_030080938.1|DHYD
OG0009396	LOC117580281|XP_034122646.1|DGUA	LOC111604615|XP_023178497.2|DHYD
OG0009397	LOC117585885|XP_034131532.1|DGUA	LOC111604149|XP_023177841.2|DHYD
OG0009398	LOC117578740|XP_034120295.1|DGUA	LOC111593822|XP_023162621.1|DHYD
OG0009399	LOC117583181|XP_034127276.1|DGUA	LOC111599956|XP_030079784.1|DHYD
OG0009400	LOC117592434|XP_034142080.1|DGUA	LOC111597698|XP_023168301.1|DHYD
OG0009401	LOC117581832|XP_034125171.1|DGUA	LOC111592617|XP_023160720.1|DHYD
OG0009402	LOC117586127|XP_034131883.1|DGUA	LOC111603434|XP_023176787.1|DHYD
OG0009403	LOC117578586|XP_034120060.1|DGUA	LOC111600721|XP_023172762.1|DHYD
OG0009404	LOC117578451|XP_034119865.1|DGUA	LOC111599937|XP_023171554.2|DHYD
OG0009405	LOC117578524|XP_034119975.1|DGUA	LOC111597732|XP_023168345.2|DHYD
OG0009406	LOC117589065|XP_034136590.1|DGUA	LOC111605256|XP_023179461.2|DHYD
OG0009407	LOC117591113|XP_034140107.1|DGUA	LOC111599923|XP_023171533.1|DHYD
OG0009408	LOC117592204|XP_034141707.1|DGUA	LOC111605382|XP_023179639.2|DHYD
OG0009409	LOC117584059|XP_034128695.1|DGUA	LOC111597896|XP_030081374.1|DHYD
OG0009410	LOC117591876|XP_034141144.1|DGUA	LOC111605255|XP_023179460.2|DHYD
OG0009411	LOC117578675|XP_034120196.1|DGUA	LOC111605150|XP_023179304.2|DHYD
OG0009412	LOC117588151|XP_034135144.1|DGUA	LOC111600719|XP_023172744.1|DHYD
OG0009413	LOC117578479|XP_034119903.1|DGUA	LOC111593915|XP_023162756.2|DHYD
OG0009414	LOC117578476|XP_034119900.1|DGUA	LOC111593888|XP_023162723.2|DHYD
OG0009415	LOC117583472|XP_034127674.1|DGUA	LOC111593956|XP_023162815.2|DHYD
OG0009416	LOC117582252|XP_034125758.1|DGUA	LOC111600705|XP_023172730.2|DHYD
OG0009417	LOC117582273|XP_034125796.1|DGUA	LOC111600752|XP_023172798.1|DHYD
OG0009418	LOC117582260|XP_034125771.1|DGUA	LOC111600656|XP_023172648.2|DHYD
OG0009419	LOC117592090|XP_034141497.1|DGUA	LOC111600685|XP_023172707.2|DHYD
OG0009420	LOC117592096|XP_034141504.1|DGUA	LOC111600683|XP_023172705.1|DHYD
OG0009421	LOC117591958|XP_034141278.1|DGUA	LOC111595435|XP_023164927.2|DHYD
OG0009422	LOC117578619|XP_034120112.1|DGUA	LOC111592226|XP_023160073.2|DHYD
OG0009423	LOC117592061|XP_034141448.1|DGUA	LOC111592920|XP_023161144.1|DHYD
OG0009424	LOC117590655|XP_034139398.1|DGUA	LOC111592943|XP_023161182.1|DHYD
OG0009425	LOC117591805|XP_034141005.1|DGUA	LOC111604345|XP_023178177.2|DHYD
OG0009426	LOC117582008|XP_034125407.1|DGUA	LOC111595529|XP_023165079.2|DHYD
OG0009427	LOC117579348|XP_034121069.1|DGUA	LOC111604257|XP_023178020.2|DHYD
OG0009428	LOC117588253|XP_034135285.1|DGUA	LOC111594794|XP_023164032.2|DHYD
OG0009429	LOC117579809|XP_034121785.1|DGUA	LOC111595432|XP_023164923.1|DHYD
OG0009430	LOC117591945|XP_034141250.1|DGUA	LOC111592158|XP_023159978.2|DHYD
OG0009431	LOC117582734|XP_034126558.1|DGUA	LOC111600073|XP_023171778.2|DHYD
OG0009432	LOC117592195|XP_034141696.1|DGUA	LOC111599720|XP_023171231.2|DHYD
OG0009433	LOC117592320|XP_034141889.1|DGUA	LOC111595262|XP_023164676.1|DHYD
OG0009434	LOC117592316|XP_034141884.1|DGUA	LOC111595242|XP_023164648.1|DHYD
OG0009435	LOC117592314|XP_034141881.1|DGUA	LOC111595248|XP_023164658.1|DHYD
OG0009437	LOC117592025|XP_034141375.1|DGUA	LOC111592169|XP_023159991.1|DHYD
OG0009438	LOC117590796|XP_034139645.1|DGUA	LOC111594152|XP_023163098.2|DHYD
OG0009439	LOC117587457|XP_034134074.1|DGUA	LOC111594165|XP_023163117.1|DHYD
OG0009440	LOC117592609|XP_034142387.1|DGUA	LOC111600111|XP_023171841.2|DHYD
OG0009441	LOC117580989|XP_034123675.1|DGUA	LOC111598853|XP_030079335.1|DHYD
OG0009442	LOC117580919|XP_034123574.1|DGUA	LOC111601956|XP_023174588.2|DHYD
OG0009443	LOC117580448|XP_034122902.1|DGUA	LOC111603821|XP_023177350.1|DHYD
OG0009444	LOC117590881|XP_034139800.1|DGUA, LOC117590883|XP_034139802.1|DGUA	LOC111598283|XP_023169233.2|DHYD
OG0009445	LOC117590293|XP_034138673.1|DGUA	LOC111595373|XP_023164835.1|DHYD
OG0009446	LOC117590467|XP_034139000.1|DGUA	LOC111592992|XP_030078910.1|DHYD
OG0009448	LOC117590428|XP_034138937.1|DGUA	LOC111598279|XP_023169225.1|DHYD
OG0009449	LOC117590303|XP_034138681.1|DGUA	LOC111594048|XP_023162931.1|DHYD
OG0009450	LOC117590374|XP_034138809.1|DGUA	LOC111601615|XP_023174049.2|DHYD
OG0009451	LOC117587748|XP_034134562.1|DGUA	LOC111596317|XP_023166251.1|DHYD
OG0009452	LOC117580968|XP_034123649.1|DGUA, LOC117581602|XP_034124853.1|DGUA	LOC111598444|XP_023169453.1|DHYD
OG0009453	LOC117583653|XP_034128001.1|DGUA	LOC111595905|XP_023165616.2|DHYD
OG0009454	LOC117579311|XP_034121013.1|DGUA	LOC111592335|XP_023160230.1|DHYD
OG0009455	LOC117581617|XP_034124870.1|DGUA	LOC111602040|XP_023174714.1|DHYD
OG0009456	LOC117588558|XP_034135834.1|DGUA	LOC111604335|XP_023178202.2|DHYD
OG0009457	LOC117580762|XP_034123347.1|DGUA	LOC111593952|XP_023162846.1|DHYD
OG0009458	LOC117581147|XP_034123970.1|DGUA	LOC111598103|XP_023168923.2|DHYD
OG0009459	LOC117589068|XP_034136589.1|DGUA	LOC111600486|XP_023172380.1|DHYD
OG0009460	LOC117579922|XP_034121956.1|DGUA	LOC111604488|XP_023178345.1|DHYD
OG0009461	LOC117579834|XP_034121819.1|DGUA	LOC111604500|XP_030081177.1|DHYD
OG0009462	LOC117587395|XP_034133940.1|DGUA	LOC111592443|XP_023160395.2|DHYD
OG0009463	LOC117588861|XP_034136255.1|DGUA	LOC111605630|XP_023180051.2|DHYD
OG0009464	LOC117589336|XP_034137079.1|DGUA	LOC111605181|XP_023179346.1|DHYD
OG0009465	LOC117589405|XP_034137221.1|DGUA	LOC111598486|XP_030081462.1|DHYD
OG0009466	LOC117579860|XP_034121864.1|DGUA	LOC111595092|XP_023164419.1|DHYD
OG0009467	LOC117579337|XP_034121053.1|DGUA	LOC111591924|XP_023159618.1|DHYD
OG0009468	LOC117589120|XP_034136692.1|DGUA	LOC111602928|XP_023176045.2|DHYD
OG0009469	LOC117587420|XP_034133980.1|DGUA	LOC111596935|XP_023167152.1|DHYD
OG0009470	LOC117587339|XP_034133869.1|DGUA	LOC111592312|XP_023160189.1|DHYD
OG0009471	LOC117584514|XP_034129346.1|DGUA	LOC115483011|XP_030079561.1|DHYD, LOC111600381|XP_023172225.2|DHYD
OG0009472	LOC117588913|XP_034136376.1|DGUA	LOC111597784|XP_023168423.2|DHYD
OG0009473	LOC117587025|XP_034133337.1|DGUA	LOC111601703|XP_023174187.1|DHYD
OG0009474	LOC117586874|XP_034133063.1|DGUA	LOC111598794|XP_023169978.2|DHYD
OG0009475	LOC117579279|XP_034120966.1|DGUA	LOC111592761|XP_023160929.2|DHYD
OG0009476	LOC117586982|XP_034133271.1|DGUA	LOC111594869|XP_023164117.1|DHYD, LOC115483476|XP_030081465.1|DHYD
OG0009477	LOC117588954|XP_034136431.1|DGUA	LOC111604717|XP_023178658.2|DHYD
OG0009478	LOC117588966|XP_034136445.1|DGUA	LOC111604712|XP_023178652.1|DHYD
OG0009479	LOC117583971|XP_034128569.1|DGUA	LOC111593364|XP_023161848.1|DHYD
OG0009480	LOC117589172|XP_034136779.1|DGUA	LOC115483761|XP_030081866.1|DHYD, LOC111603057|XP_023176282.2|DHYD
OG0009481	LOC117579818|XP_034121801.1|DGUA	LOC111599457|XP_023170898.2|DHYD
OG0009482	LOC117579101|XP_034120713.1|DGUA	LOC111592252|XP_023160098.2|DHYD
OG0009483	LOC117579994|XP_034122082.1|DGUA	LOC111592294|XP_023160165.2|DHYD
OG0009484	LOC117585534|XP_034130944.1|DGUA	LOC111603444|XP_023176799.1|DHYD
OG0009485	LOC117589319|XP_034137028.1|DGUA	LOC111605636|XP_023180061.1|DHYD
OG0009486	LOC117589320|XP_034137029.1|DGUA	LOC111594839|XP_023164071.1|DHYD
OG0009487	LOC117579459|XP_034121238.1|DGUA	LOC111600988|XP_023173148.1|DHYD, LOC115483753|XP_030081861.1|DHYD
OG0009488	LOC117579277|XP_034120964.1|DGUA	LOC111604316|XP_023178137.2|DHYD
OG0009489	LOC117579480|XP_034121266.1|DGUA	LOC111597270|XP_023167652.2|DHYD
OG0009490	LOC117582018|XP_034125434.1|DGUA	LOC111595399|XP_023164874.2|DHYD
OG0009491	LOC117589453|XP_034137294.1|DGUA	LOC111605739|XP_023180208.1|DHYD
OG0009492	LOC117579250|XP_034120927.1|DGUA	LOC111597528|XP_023168072.1|DHYD
OG0009493	LOC117580499|XP_034122978.1|DGUA	LOC111597614|XP_023168181.2|DHYD
OG0009494	LOC117580500|XP_034122979.1|DGUA	LOC111597615|XP_023168182.1|DHYD
OG0009495	LOC117580549|XP_034123038.1|DGUA	LOC111605721|XP_023180178.2|DHYD
OG0009496	LOC117580239|XP_034122551.1|DGUA	LOC111600986|XP_023173145.1|DHYD
OG0009497	LOC117589828|XP_034137950.1|DGUA	LOC111593266|XP_023161701.1|DHYD
OG0009498	LOC117580118|XP_034122299.1|DGUA	LOC111605720|XP_023180176.2|DHYD
OG0009499	LOC117580006|XP_034122102.1|DGUA	LOC111605716|XP_023180169.2|DHYD
OG0009500	LOC117579288|XP_034120982.1|DGUA	LOC111605700|XP_023180143.2|DHYD
OG0009501	LOC117591229|XP_034140294.1|DGUA	LOC111595064|XP_023164388.2|DHYD
OG0009502	LOC117586312|XP_034132187.1|DGUA	LOC111602972|XP_030078705.1|DHYD
OG0009503	LOC117587898|XP_034134764.1|DGUA	LOC111602256|XP_023175017.2|DHYD
OG0009505	LOC117583938|XP_034128512.1|DGUA	LOC111601420|XP_023173767.1|DHYD
OG0009506	LOC117579805|XP_034121773.1|DGUA	LOC111592746|XP_023160911.2|DHYD
OG0009507	LOC117589189|XP_034136806.1|DGUA	LOC111598772|XP_023169956.2|DHYD
OG0009508	LOC117584118|XP_034128759.1|DGUA	LOC111601379|XP_023173685.1|DHYD
OG0009509	LOC117592290|XP_034141848.1|DGUA	LOC111594120|XP_023163048.2|DHYD
OG0009510	LOC117580810|XP_034123416.1|DGUA	LOC111598191|XP_023169085.1|DHYD
OG0009511	LOC117581064|XP_034123827.1|DGUA	LOC111595998|XP_023165810.1|DHYD
OG0009512	LOC117590716|XP_034139509.1|DGUA	LOC111605226|XP_023179425.2|DHYD
OG0009513	LOC117580858|XP_034123497.1|DGUA	LOC111603136|XP_023176379.2|DHYD
OG0009515	LOC117581722|XP_034124993.1|DGUA	LOC111595777|XP_023165429.2|DHYD
OG0009517	LOC117584838|XP_034129865.1|DGUA	LOC111601817|XP_023174409.2|DHYD
OG0009518	LOC117579782|XP_034121732.1|DGUA	LOC111599773|XP_023171299.1|DHYD, LOC115482743|XP_030081526.1|DHYD
OG0009519	LOC117587142|XP_034133539.1|DGUA	LOC111603204|XP_023176461.1|DHYD, LOC111601052|XP_023173237.2|DHYD
OG0009520	LOC117583443|XP_034127635.1|DGUA	LOC111594546|XP_023163666.2|DHYD
OG0009521	LOC117579183|XP_034120844.1|DGUA	LOC111592794|XP_030079603.1|DHYD
OG0009522	LOC117584389|XP_034129138.1|DGUA	LOC111601239|XP_023173505.2|DHYD
OG0009523	LOC117578888|XP_034120582.1|DGUA	LOC111595251|XP_023164664.2|DHYD, LOC115483435|XP_030081264.1|DHYD, LOC115482849|XP_030078949.1|DHYD
OG0009524	LOC117592382|XP_034141983.1|DGUA	LOC111600722|XP_023172763.1|DHYD
OG0009525	LOC117581313|XP_034124253.1|DGUA	LOC111605254|XP_023179459.2|DHYD
OG0009526	LOC117585492|XP_034130882.1|DGUA	LOC111605252|XP_030081071.1|DHYD
OG0009527	LOC117590972|XP_034139933.1|DGUA	LOC111597677|XP_023168271.2|DHYD
OG0009528	LOC117587632|XP_034134392.1|DGUA	LOC111603812|XP_023177336.2|DHYD
OG0009529	LOC117592012|XP_034141357.1|DGUA	LOC111600581|XP_030082033.1|DHYD
OG0009530	LOC117592508|XP_034142244.1|DGUA	LOC111595427|XP_023164918.2|DHYD
OG0009531	LOC117592111|XP_034141524.1|DGUA	LOC111592241|XP_023160093.1|DHYD
OG0009532	LOC117583256|XP_034127374.1|DGUA	LOC111597132|XP_023167460.2|DHYD
OG0009533	LOC117580752|XP_034123340.1|DGUA	LOC111593102|XP_023161473.2|DHYD
OG0009534	LOC117581248|XP_034124146.1|DGUA	LOC111593708|XP_023162443.1|DHYD
OG0009535	LOC117592631|XP_034142463.1|DGUA	LOC111594871|XP_023164121.2|DHYD
OG0009536	LOC117586639|XP_034132760.1|DGUA	LOC111592023|XP_023159784.1|DHYD
OG0009537	LOC117589605|XP_034137571.1|DGUA	LOC111601787|XP_023174322.2|DHYD
OG0009538	LOC117582728|XP_034126545.1|DGUA	LOC111598568|XP_023169637.2|DHYD, LOC111598563|XP_023169629.2|DHYD
OG0009539	LOC117585103|XP_034130273.1|DGUA	LOC111596432|XP_023166414.2|DHYD
OG0009540	LOC117585080|XP_034130236.1|DGUA	LOC111599421|XP_023170840.2|DHYD
OG0009541	LOC117585254|XP_034130557.1|DGUA	LOC111596914|XP_023167135.2|DHYD
OG0009542	LOC117582969|XP_034126978.1|DGUA	LOC111601975|XP_023174621.1|DHYD
OG0009545	LOC117590212|XP_034138560.1|DGUA	LOC111598437|XP_023169446.1|DHYD
OG0009546	LOC117589647|XP_034137670.1|DGUA	LOC111602696|XP_023175696.2|DHYD
OG0009560	LOC117590531|XP_034139140.1|DGUA	LOC111594986|XP_023164253.2|DHYD
OG0009562	LOC117582095|XP_034125548.1|DGUA	LOC111594690|XP_023163877.2|DHYD
OG0009563	LOC117579518|XP_034121316.1|DGUA	LOC111597291|XP_023167674.2|DHYD
OG0009564	LOC117591418|XP_034140562.1|DGUA	LOC111592711|XP_023160866.2|DHYD
OG0009565	LOC117579871|XP_034121883.1|DGUA	LOC111592758|XP_023160926.2|DHYD
OG0009567	LOC117589639|XP_034137654.1|DGUA	LOC111602677|XP_023175664.1|DHYD
OG0009569	LOC117580628|XP_034123101.1|DGUA	LOC111595962|XP_023165704.1|DHYD
OG0009570	LOC117586209|XP_034132038.1|DGUA	LOC111602081|XP_023174782.1|DHYD
OG0009571	LOC117585960|XP_034131657.1|DGUA	LOC111604208|XP_023177937.2|DHYD
OG0009572	LOC117581512|XP_034124695.1|DGUA	LOC111598826|XP_023170026.2|DHYD
OG0009573	LOC117581498|XP_034124641.1|DGUA	LOC111596474|XP_023166495.2|DHYD
OG0009574	LOC117590488|XP_034139036.1|DGUA	LOC111593986|XP_023162843.2|DHYD
OG0009575	LOC117591875|XP_034141141.1|DGUA	LOC111605219|XP_023179410.2|DHYD
OG0009576	LOC117583241|XP_034127354.1|DGUA	LOC111594573|XP_023163699.2|DHYD
OG0009577	LOC117587676|XP_034134459.1|DGUA	LOC111596365|XP_023166330.2|DHYD
OG0009578	LOC117584633|XP_034129547.1|DGUA	LOC111594112|XP_023163038.2|DHYD
OG0009579	LOC117581290|XP_034124214.1|DGUA	LOC111600194|XP_023171975.2|DHYD
OG0009580	LOC117583782|XP_034128240.1|DGUA	LOC111593830|XP_023162635.2|DHYD
OG0009581	LOC117584196|XP_034128857.1|DGUA	LOC111594144|XP_023163081.2|DHYD
OG0009582	LOC117586976|XP_034133246.1|DGUA	LOC115482727|XP_023161609.2|DHYD
OG0009583	LOC117588499|XP_034135700.1|DGUA	LOC111600197|XP_023171980.2|DHYD
OG0009584	LOC117588396|XP_034135541.1|DGUA	LOC111598855|XP_023170058.2|DHYD
OG0009585	LOC117585666|XP_034131153.1|DGUA	LOC111600851|XP_023172927.2|DHYD
OG0009586	LOC117586985|XP_034133273.1|DGUA	LOC111603702|XP_023177170.2|DHYD
OG0009587	LOC117592091|XP_034141498.1|DGUA	LOC111600744|XP_023172791.2|DHYD
OG0009588	LOC117585671|XP_034131160.1|DGUA	LOC111601339|XP_023173636.2|DHYD
OG0009589	LOC117579529|XP_034121336.1|DGUA	LOC111602888|XP_023175991.2|DHYD
OG0009590	LOC117579627|XP_034121472.1|DGUA	LOC111597381|XP_030081488.1|DHYD
OG0009591	LOC117585937|XP_034131597.1|DGUA	LOC111604835|XP_023178832.2|DHYD
OG0009592	LOC117586149|XP_034131939.1|DGUA	LOC111604219|XP_023177956.1|DHYD
OG0009593	LOC117586134|XP_034131916.1|DGUA	LOC111604265|XP_023178030.2|DHYD
OG0009594	LOC117586319|XP_034132199.1|DGUA	LOC111604802|XP_023178790.2|DHYD
OG0009595	LOC117586118|XP_034131871.1|DGUA	LOC111603456|XP_023176812.2|DHYD
OG0009596	LOC117586367|XP_034132284.1|DGUA	LOC111602712|XP_023175720.2|DHYD
OG0009597	LOC117586144|XP_034131928.1|DGUA	LOC111602757|XP_023175779.2|DHYD
OG0009598	LOC117586143|XP_034131926.1|DGUA	LOC111602711|XP_023175717.1|DHYD
OG0009599	LOC117585861|XP_034131505.1|DGUA	LOC111600281|XP_023172099.2|DHYD
OG0009600	LOC117586460|XP_034132403.1|DGUA	LOC111604630|XP_023178529.2|DHYD
OG0009601	LOC117585697|XP_034131204.1|DGUA	LOC111593362|XP_023161843.2|DHYD
OG0009602	LOC117591205|XP_034140236.1|DGUA	LOC111604245|XP_023177998.1|DHYD
OG0009603	LOC117585945|XP_034131610.1|DGUA	LOC111603650|XP_023177097.1|DHYD
OG0009604	LOC117581227|XP_034124101.1|DGUA	LOC111596722|XP_023166819.1|DHYD
OG0009605	LOC117591124|XP_034140118.1|DGUA	LOC111595168|XP_023164517.2|DHYD
OG0009606	LOC117591115|XP_034140106.1|DGUA	LOC111595164|XP_023164512.1|DHYD
OG0009607	LOC117591090|XP_034140082.1|DGUA	LOC111595171|XP_023164519.2|DHYD
OG0009608	LOC117585084|XP_034130242.1|DGUA	LOC111593379|XP_023161866.2|DHYD
OG0009609	LOC117586753|XP_034132952.1|DGUA	LOC111602994|XP_023176159.2|DHYD
OG0009610	LOC117586527|XP_034132552.1|DGUA	LOC111597892|XP_023168595.2|DHYD
OG0009611	LOC117586532|XP_034132557.1|DGUA	LOC111596213|XP_023166095.2|DHYD
OG0009612	LOC117585108|XP_034130279.1|DGUA	LOC111596450|XP_023166444.2|DHYD
OG0009613	LOC117584701|XP_034129628.1|DGUA	LOC111601167|XP_023173413.2|DHYD
OG0009614	LOC117589557|XP_034137460.1|DGUA	LOC111593261|XP_023161696.1|DHYD
OG0009615	LOC117583730|XP_034128138.1|DGUA	LOC111603280|XP_030079667.1|DHYD
OG0009616	LOC117583717|XP_034128115.1|DGUA	LOC111597767|XP_023168393.2|DHYD
OG0009617	LOC117589473|XP_034137301.1|DGUA	LOC111592945|XP_023161183.2|DHYD
OG0009619	LOC117589919|XP_034138089.1|DGUA	LOC111603627|XP_023177063.2|DHYD
OG0009620	LOC117584963|XP_034130052.1|DGUA	LOC111596251|XP_023166152.2|DHYD
OG0009621	LOC117584964|XP_034130053.1|DGUA	LOC111596254|XP_023166157.2|DHYD
OG0009622	LOC117585042|XP_034130188.1|DGUA	LOC111604240|XP_023177991.1|DHYD
OG0009624	LOC117583794|XP_034128267.1|DGUA	LOC111601515|XP_023173889.2|DHYD
OG0009625	LOC117583292|XP_034127421.1|DGUA	LOC111592466|XP_023160435.2|DHYD
OG0009626	LOC117585649|XP_034131128.1|DGUA	LOC111600068|XP_023171770.2|DHYD
OG0009627	LOC117585383|XP_034130723.1|DGUA	LOC111599864|XP_023171453.2|DHYD
OG0009628	LOC117585634|XP_034131109.1|DGUA	LOC111599961|XP_023171624.2|DHYD
OG0009629	LOC117583260|XP_034127376.1|DGUA	LOC111594608|XP_023163752.2|DHYD
OG0009630	LOC117583086|XP_034127155.1|DGUA	LOC111594500|XP_023163579.2|DHYD
OG0009631	LOC117589713|XP_034137768.1|DGUA	LOC111594457|XP_023163521.2|DHYD
OG0009632	LOC117588459|XP_034135638.1|DGUA	LOC111600211|XP_023172000.2|DHYD
OG0009633	LOC117580217|XP_034122506.1|DGUA	LOC111600591|XP_023172551.1|DHYD
OG0009634	LOC117582964|XP_034126971.1|DGUA	LOC111597909|XP_023168617.2|DHYD
OG0009635	LOC117589765|XP_034137845.1|DGUA	LOC111593257|XP_023161689.2|DHYD
OG0009636	LOC117580188|XP_034122440.1|DGUA	LOC111605708|XP_023180162.2|DHYD
OG0009637	LOC117582787|XP_034126659.1|DGUA	LOC111594525|XP_023163623.2|DHYD
OG0009638	LOC117583040|XP_034127093.1|DGUA	LOC111598088|XP_023168905.1|DHYD
OG0009639	LOC117586188|XP_034132004.1|DGUA	LOC111595461|XP_023164975.2|DHYD
OG0009640	LOC117583426|XP_034127614.1|DGUA	LOC111595630|XP_023165211.2|DHYD
OG0009641	LOC117583317|XP_034127467.1|DGUA	LOC111597869|XP_023168562.1|DHYD
OG0009642	LOC117583316|XP_034127466.1|DGUA	LOC111597879|XP_023168572.2|DHYD
OG0009643	LOC117583404|XP_034127581.1|DGUA	LOC111598903|XP_023170144.2|DHYD
OG0009644	LOC117583108|XP_034127181.1|DGUA	LOC111601437|XP_023173781.2|DHYD
OG0009645	LOC117583357|XP_034127518.1|DGUA	LOC111601517|XP_023173891.1|DHYD
OG0009646	LOC117582982|XP_034126995.1|DGUA	LOC111592489|XP_023160477.2|DHYD
OG0009647	LOC117583290|XP_034127420.1|DGUA	LOC111592474|XP_023160459.1|DHYD
OG0009648	LOC117582838|XP_034126786.1|DGUA	LOC111594418|XP_023163473.1|DHYD
OG0009649	LOC117589860|XP_034138015.1|DGUA	LOC111598571|XP_023169643.2|DHYD
OG0009650	LOC117581962|XP_034125337.1|DGUA	LOC111594187|XP_023163139.2|DHYD
OG0009651	LOC117582496|XP_034126171.1|DGUA	LOC111603781|XP_023177291.2|DHYD
OG0009652	LOC117582431|XP_034126026.1|DGUA	LOC115483196|XP_030080255.1|DHYD, LOC111600862|XP_030079013.1|DHYD
OG0009653	LOC117582611|XP_034126375.1|DGUA	LOC111601953|XP_023174589.1|DHYD
OG0009654	LOC117582612|XP_034126376.1|DGUA	LOC111601070|XP_023173267.1|DHYD
OG0009655	LOC117582472|XP_034126106.1|DGUA	LOC111603776|XP_023177279.2|DHYD
OG0009656	LOC117584727|XP_034129684.1|DGUA	LOC111599342|XP_023170740.2|DHYD
OG0009657	LOC117583932|XP_034128505.1|DGUA	LOC111599313|XP_023170691.2|DHYD
OG0009658	LOC117584166|XP_034128821.1|DGUA	LOC111602510|XP_023175358.2|DHYD
OG0009659	LOC117582450|XP_034126064.1|DGUA	LOC111605557|XP_023179893.1|DHYD
OG0009660	LOC117582357|XP_034125904.1|DGUA	LOC111594235|XP_030080301.1|DHYD
