Orthogroup	DGUA.longest_only	DANA.longest_only
OG0009501	LOC117591229|XP_034140294.1|DGUA	LOC6506337|XP_001958075.1|DANA
OG0009502	LOC117586312|XP_034132187.1|DGUA	LOC6494578|XP_001965933.1|DANA
OG0009503	LOC117587898|XP_034134764.1|DGUA	LOC6497119|XP_001962718.1|DANA
OG0009505	LOC117583938|XP_034128512.1|DGUA	LOC6496851|XP_001963275.1|DANA
OG0009506	LOC117579805|XP_034121773.1|DGUA	LOC6506989|XP_001956871.1|DANA
OG0009507	LOC117589189|XP_034136806.1|DGUA	LOC6506711|XP_001957382.1|DANA
OG0009508	LOC117584118|XP_034128759.1|DGUA	LOC6497797|XP_001961466.1|DANA
OG0009509	LOC117592290|XP_034141848.1|DGUA	LOC6494125|XP_001960918.1|DANA
OG0009510	LOC117580810|XP_034123416.1|DGUA	LOC6503745|XP_001963820.1|DANA
OG0009511	LOC117581064|XP_034123827.1|DGUA	LOC6502917|XP_001963591.1|DANA
OG0009512	LOC117590716|XP_034139509.1|DGUA	LOC6504163|XP_001964298.1|DANA
OG0009513	LOC117580858|XP_034123497.1|DGUA	LOC6504989|XP_001965680.2|DANA
OG0009514	LOC117589042|XP_034136561.1|DGUA	LOC116655918|XP_032310811.1|DANA
OG0009515	LOC117581722|XP_034124993.1|DGUA	LOC6497464|XP_001962026.1|DANA
OG0009517	LOC117584838|XP_034129865.1|DGUA	LOC6496849|XP_001963279.2|DANA
OG0009518	LOC117579782|XP_034121732.1|DGUA	LOC26514296|XP_014765601.1|DANA
OG0009519	LOC117587142|XP_034133539.1|DGUA	LOC6507662|XP_001956098.2|DANA
OG0009520	LOC117583443|XP_034127635.1|DGUA	LOC26513652|XP_014767195.1|DANA
OG0009521	LOC117579183|XP_034120844.1|DGUA	LOC6493103|XP_001957048.1|DANA
OG0009522	LOC117584389|XP_034129138.1|DGUA	LOC6495356|XP_001958651.1|DANA
OG0009523	LOC117578888|XP_034120582.1|DGUA	LOC6495866|XP_001959742.2|DANA
OG0009524	LOC117592382|XP_034141983.1|DGUA	LOC6494137|XP_001960889.1|DANA
OG0009525	LOC117581313|XP_034124253.1|DGUA	LOC6495280|XP_001958711.1|DANA
OG0009526	LOC117585492|XP_034130882.1|DGUA	LOC6495281|XP_001958710.1|DANA
OG0009527	LOC117590972|XP_034139933.1|DGUA	LOC6495615|XP_001959224.1|DANA
OG0009528	LOC117587632|XP_034134392.1|DGUA	LOC6495177|XP_001958907.1|DANA
OG0009529	LOC117592012|XP_034141357.1|DGUA	LOC6495964|XP_001959943.1|DANA
OG0009530	LOC117592508|XP_034142244.1|DGUA	LOC6496545|XP_032306625.1|DANA
OG0009531	LOC117592111|XP_034141524.1|DGUA	LOC26515563|XP_014764141.1|DANA
OG0009532	LOC117583256|XP_034127374.1|DGUA	LOC6496122|XP_001960271.1|DANA
OG0009533	LOC117580752|XP_034123340.1|DGUA	LOC6496004|XP_001960026.1|DANA, LOC6496003|XP_032306464.1|DANA
OG0009534	LOC117581248|XP_034124146.1|DGUA	LOC6496002|XP_001960019.1|DANA
OG0009535	LOC117592631|XP_034142463.1|DGUA	LOC6496139|XP_001960324.2|DANA
OG0009536	LOC117586639|XP_034132760.1|DGUA	LOC6500538|XP_001953412.2|DANA
OG0009537	LOC117589605|XP_034137571.1|DGUA	LOC6500311|XP_014766494.1|DANA
OG0009538	LOC117582728|XP_034126545.1|DGUA	LOC6500561|XP_001953481.1|DANA
OG0009540	LOC117585080|XP_034130236.1|DGUA	LOC6505529|XP_001964754.1|DANA
OG0009541	LOC117585254|XP_034130557.1|DGUA	LOC6500299|XP_001952926.1|DANA
OG0009542	LOC117582969|XP_034126978.1|DGUA	LOC6505956|XP_014760856.1|DANA
OG0009544	LOC117583498|XP_034127730.1|DGUA	LOC6502678|XP_001954746.2|DANA
OG0009545	LOC117590212|XP_034138560.1|DGUA	LOC6498983|XP_014765866.1|DANA
OG0009546	LOC117590283|XP_034138660.1|DGUA, LOC117589647|XP_034137670.1|DGUA	LOC6501663|XP_001955710.2|DANA
OG0009549	LOC117580058|XP_034122188.1|DGUA	LOC6493683|XP_001958228.3|DANA
OG0009560	LOC117590531|XP_034139140.1|DGUA	LOC6503992|XP_001963971.1|DANA
OG0009562	LOC117582095|XP_034125548.1|DGUA	LOC6497375|XP_001962213.1|DANA
OG0009563	LOC117579518|XP_034121316.1|DGUA	LOC6506384|XP_001957976.1|DANA
OG0009564	LOC117591418|XP_034140562.1|DGUA	LOC26515462|XP_032311983.1|DANA
OG0009565	LOC117579871|XP_034121883.1|DGUA	LOC6502833|XP_001956879.2|DANA
OG0009567	LOC117589639|XP_034137654.1|DGUA	LOC6498844|XP_032312276.1|DANA
OG0009569	LOC117580628|XP_034123101.1|DGUA	LOC6501984|XP_001966815.2|DANA
OG0009570	LOC117586209|XP_034132038.1|DGUA	LOC6500417|XP_001953175.1|DANA
OG0009571	LOC117585960|XP_034131657.1|DGUA	LOC6499647|XP_001954221.1|DANA
OG0009572	LOC117581512|XP_034124695.1|DGUA	LOC6503925|XP_001963858.2|DANA
OG0009573	LOC117581498|XP_034124641.1|DGUA	LOC6504004|XP_001963991.1|DANA
OG0009574	LOC117590488|XP_034139036.1|DGUA	LOC6503047|XP_032308934.1|DANA
OG0009575	LOC117591875|XP_034141141.1|DGUA	LOC6495387|XP_001958720.1|DANA
OG0009576	LOC117583241|XP_034127354.1|DGUA	LOC6499181|XP_001955155.1|DANA
OG0009577	LOC117587676|XP_034134459.1|DGUA	LOC6497124|XP_001962706.3|DANA
OG0009578	LOC117584633|XP_034129547.1|DGUA	LOC6498431|XP_014762125.1|DANA
OG0009579	LOC117581290|XP_034124214.1|DGUA	LOC6504529|XP_001967080.1|DANA
OG0009580	LOC117583782|XP_034128240.1|DGUA	LOC6494817|XP_001959605.1|DANA
OG0009581	LOC117584196|XP_034128857.1|DGUA	LOC6497752|XP_032307470.1|DANA
OG0009582	LOC117586976|XP_034133246.1|DGUA	LOC6506579|XP_014764823.1|DANA
OG0009583	LOC117588499|XP_034135700.1|DGUA	LOC6505029|XP_001965601.1|DANA
OG0009584	LOC117588396|XP_034135541.1|DGUA	LOC6502392|XP_001967185.3|DANA
OG0009585	LOC117585666|XP_034131153.1|DGUA	LOC6499888|XP_032305418.1|DANA
OG0009586	LOC117586985|XP_034133273.1|DGUA	LOC6506580|XP_001957609.1|DANA
OG0009587	LOC117592091|XP_034141498.1|DGUA	LOC6494499|XP_001960215.1|DANA
OG0009588	LOC117585671|XP_034131160.1|DGUA	LOC6500675|XP_001953702.1|DANA
OG0009589	LOC117579529|XP_034121336.1|DGUA	LOC6493296|XP_001957464.1|DANA
OG0009590	LOC117579627|XP_034121472.1|DGUA	LOC6507631|XP_001956038.1|DANA
OG0009591	LOC117585937|XP_034131597.1|DGUA	LOC6501212|XP_001954774.1|DANA
OG0009592	LOC117586149|XP_034131939.1|DGUA	LOC26514686|XP_014767321.1|DANA
OG0009593	LOC117586134|XP_034131916.1|DGUA	LOC6499352|XP_032312242.1|DANA
OG0009594	LOC117586319|XP_034132199.1|DGUA	LOC26514404|XP_014767285.1|DANA
OG0009595	LOC117586118|XP_034131871.1|DGUA	LOC6500460|XP_014766566.1|DANA
OG0009596	LOC117586367|XP_034132284.1|DGUA	LOC6500466|XP_001953280.1|DANA
OG0009597	LOC117586144|XP_034131928.1|DGUA	LOC6505730|XP_001964368.1|DANA
OG0009598	LOC117586143|XP_034131926.1|DGUA	LOC6505729|XP_014760775.1|DANA
OG0009599	LOC117585861|XP_034131505.1|DGUA	LOC6498968|XP_001955589.1|DANA
OG0009600	LOC117586460|XP_034132403.1|DGUA	LOC6498951|XP_001955618.1|DANA
OG0009601	LOC117585697|XP_034131204.1|DGUA	LOC6503402|XP_001967499.1|DANA
OG0009602	LOC117591205|XP_034140236.1|DGUA	LOC6499576|XP_001954354.1|DANA
OG0009603	LOC117585945|XP_034131610.1|DGUA	LOC6500960|XP_032312279.1|DANA
OG0009604	LOC117581227|XP_034124101.1|DGUA	LOC6503856|XP_001963724.1|DANA
OG0009605	LOC117591124|XP_034140118.1|DGUA	LOC6499595|XP_001954329.1|DANA
OG0009606	LOC117591115|XP_034140106.1|DGUA	LOC6499593|XP_001954333.1|DANA
OG0009607	LOC117591090|XP_034140082.1|DGUA	LOC6501002|XP_001954334.3|DANA
OG0009608	LOC117585084|XP_034130242.1|DGUA	LOC6503408|XP_032312314.1|DANA
OG0009609	LOC117586753|XP_034132952.1|DGUA	LOC6501258|XP_001954867.1|DANA
OG0009610	LOC117586527|XP_034132552.1|DGUA	LOC6501233|XP_001954816.1|DANA
OG0009611	LOC117586532|XP_034132557.1|DGUA	LOC6499348|XP_001954817.3|DANA
OG0009612	LOC117585108|XP_034130279.1|DGUA	LOC6499288|XP_001954945.1|DANA
OG0009613	LOC117584701|XP_034129628.1|DGUA	LOC6502426|XP_001962244.1|DANA
OG0009614	LOC117589557|XP_034137460.1|DGUA	LOC6501556|XP_001955467.1|DANA
OG0009615	LOC117583730|XP_034128138.1|DGUA	LOC6505916|XP_001964613.1|DANA
OG0009616	LOC117583717|XP_034128115.1|DGUA	LOC6505908|XP_001964596.1|DANA
OG0009617	LOC117589473|XP_034137301.1|DGUA	LOC6500885|XP_032311353.1|DANA
OG0009619	LOC117589919|XP_034138089.1|DGUA	LOC6499367|XP_001954782.1|DANA
OG0009620	LOC117584963|XP_034130052.1|DGUA	LOC6501114|XP_001954574.1|DANA
OG0009621	LOC117584964|XP_034130053.1|DGUA	LOC6499471|XP_001954572.2|DANA
OG0009622	LOC117585042|XP_034130188.1|DGUA	LOC6505860|XP_001964503.1|DANA
OG0009624	LOC117583794|XP_034128267.1|DGUA	LOC6500275|XP_032309247.1|DANA
OG0009625	LOC117583292|XP_034127421.1|DGUA	LOC6505973|XP_001964705.1|DANA
OG0009626	LOC117585649|XP_034131128.1|DGUA	LOC6499508|XP_001954478.1|DANA
OG0009627	LOC117585383|XP_034130723.1|DGUA	LOC6501056|XP_001954476.2|DANA
OG0009628	LOC117585634|XP_034131109.1|DGUA	LOC6501059|XP_001954483.1|DANA
OG0009629	LOC117583260|XP_034127376.1|DGUA	LOC6500643|XP_032305778.1|DANA
OG0009630	LOC117583086|XP_034127155.1|DGUA	LOC6499919|XP_001953634.1|DANA
OG0009631	LOC117589713|XP_034137768.1|DGUA	LOC6499713|XP_001954079.1|DANA
OG0009632	LOC117588459|XP_034135638.1|DGUA	LOC6505016|XP_001965624.1|DANA
OG0009633	LOC117580217|XP_034122506.1|DGUA	LOC6495979|XP_001959965.1|DANA
OG0009634	LOC117582964|XP_034126971.1|DGUA	LOC6499985|XP_001953488.1|DANA
OG0009635	LOC117589765|XP_034137845.1|DGUA	LOC6501561|XP_001955475.3|DANA
OG0009636	LOC117580188|XP_034122440.1|DGUA	LOC6493215|XP_001957283.1|DANA
OG0009637	LOC117582787|XP_034126659.1|DGUA	LOC6499109|XP_032310198.1|DANA
OG0009638	LOC117583040|XP_034127093.1|DGUA	LOC6500652|XP_001953653.1|DANA
OG0009639	LOC117586188|XP_034132004.1|DGUA	LOC6500578|XP_001953511.1|DANA
OG0009640	LOC117583426|XP_034127614.1|DGUA	LOC6501341|XP_001955029.1|DANA
OG0009641	LOC117583317|XP_034127467.1|DGUA	LOC6499732|XP_001954042.1|DANA
OG0009642	LOC117583316|XP_034127466.1|DGUA	LOC6500854|XP_001954040.1|DANA
OG0009643	LOC117583404|XP_034127581.1|DGUA	LOC6500719|XP_001953788.2|DANA
OG0009644	LOC117583108|XP_034127181.1|DGUA	LOC6499050|XP_001955407.1|DANA
OG0009645	LOC117583357|XP_034127518.1|DGUA	LOC6499052|XP_001955405.1|DANA
OG0009646	LOC117582982|XP_034126995.1|DGUA	LOC6505559|XP_001964699.2|DANA
OG0009647	LOC117583290|XP_034127420.1|DGUA	LOC6505972|XP_001964704.1|DANA
OG0009648	LOC117582838|XP_034126786.1|DGUA	LOC6499164|XP_001955178.2|DANA
OG0009649	LOC117589860|XP_034138015.1|DGUA	LOC6500770|XP_001953886.1|DANA
OG0009650	LOC117581962|XP_034125337.1|DGUA	LOC6498684|XP_032311070.1|DANA
OG0009651	LOC117582496|XP_034126171.1|DGUA	LOC6506032|XP_001965085.1|DANA
OG0009652	LOC117582431|XP_034126026.1|DGUA	LOC6498054|XP_001961979.1|DANA
OG0009653	LOC117582611|XP_034126375.1|DGUA	LOC6497472|XP_001962005.1|DANA
OG0009654	LOC117582612|XP_034126376.1|DGUA	LOC6497473|XP_001962004.1|DANA
OG0009655	LOC117582472|XP_034126106.1|DGUA	LOC6506045|XP_014760534.2|DANA
OG0009656	LOC117584727|XP_034129684.1|DGUA	LOC6497231|XP_001962515.1|DANA
OG0009657	LOC117583932|XP_034128505.1|DGUA	LOC6497227|XP_001962522.2|DANA
OG0009658	LOC117584166|XP_034128821.1|DGUA	LOC6504236|XP_001965112.2|DANA
OG0009659	LOC117582450|XP_034126064.1|DGUA	LOC6506148|XP_001965121.2|DANA
OG0009660	LOC117582357|XP_034125904.1|DGUA	LOC6498106|XP_001962090.1|DANA
OG0009661	LOC117581960|XP_034125334.1|DGUA	LOC6504447|XP_001964953.1|DANA
OG0009662	LOC117584110|XP_034128751.1|DGUA	LOC6498153|XP_001962189.1|DANA
OG0009663	LOC117582488|XP_034126143.1|DGUA	LOC6497444|XP_032307682.1|DANA
OG0009664	LOC117584645|XP_034129559.1|DGUA	LOC6496725|XP_014759265.1|DANA
OG0009665	LOC117582207|XP_034125706.1|DGUA	LOC6497887|XP_001961648.1|DANA
OG0009666	LOC117584055|XP_034128687.1|DGUA	LOC6503534|XP_014760390.1|DANA
OG0009667	LOC117582581|XP_034126318.1|DGUA	LOC6498159|XP_001962204.1|DANA
OG0009668	LOC117581802|XP_034125133.1|DGUA	LOC6503654|XP_001965275.1|DANA
OG0009669	LOC117581842|XP_034125188.1|DGUA	LOC6497653|XP_001961628.1|DANA
OG0009670	LOC117584683|XP_034129603.1|DGUA	LOC6498517|XP_001962983.1|DANA
OG0009671	LOC117582130|XP_034125604.1|DGUA	LOC6498226|XP_001962342.1|DANA
OG0009672	LOC117587938|XP_034134820.1|DGUA	LOC6505414|XP_001964885.1|DANA
OG0009673	LOC117587940|XP_034134824.1|DGUA	LOC6505422|XP_001964887.1|DANA
OG0009674	LOC117587830|XP_034134683.1|DGUA	LOC6498287|XP_001962464.2|DANA
OG0009675	LOC117591142|XP_034140142.1|DGUA	LOC6498364|XP_001962628.1|DANA
OG0009676	LOC117591070|XP_034140063.1|DGUA	LOC6504146|XP_032311114.1|DANA
OG0009677	LOC117587934|XP_034134817.1|DGUA	LOC6498336|XP_001962573.1|DANA
OG0009678	LOC117587956|XP_034134851.1|DGUA	LOC6498375|XP_001962662.2|DANA
OG0009679	LOC117587667|XP_034134449.1|DGUA	LOC6498388|XP_032311030.1|DANA
OG0009680	LOC117587806|XP_034134651.1|DGUA	LOC6505991|XP_001965062.2|DANA
OG0009681	LOC117580425|XP_034122875.1|DGUA	LOC6494712|XP_014762926.1|DANA
OG0009682	LOC117587280|XP_034133761.1|DGUA	LOC6495055|XP_001959161.1|DANA
OG0009683	LOC117578478|XP_034119902.1|DGUA	LOC6495531|XP_001959046.1|DANA
OG0009684	LOC117578465|XP_034119887.1|DGUA	LOC6495532|XP_001959047.1|DANA
OG0009685	LOC117578471|XP_034119894.1|DGUA	LOC6495534|XP_001959049.1|DANA
OG0009686	LOC117592449|XP_034142104.1|DGUA	LOC6494550|XP_001960124.3|DANA
OG0009687	LOC117581597|XP_034124847.1|DGUA	LOC6496053|XP_001960120.2|DANA
OG0009688	LOC117586803|XP_034132969.1|DGUA	LOC6496588|XP_001961206.1|DANA
OG0009689	LOC117585330|XP_034130664.1|DGUA	LOC6494825|XP_001959592.1|DANA
OG0009690	LOC117583532|XP_034127781.1|DGUA	LOC6494220|XP_001960720.1|DANA
OG0009691	LOC117581870|XP_034125227.1|DGUA	LOC6495650|XP_001959298.2|DANA
OG0009692	LOC117578589|XP_034120063.1|DGUA	LOC6496424|XP_001960887.1|DANA
OG0009693	LOC117592139|XP_034141582.1|DGUA	LOC6495367|XP_032306989.1|DANA
OG0009694	LOC117583211|XP_034127321.1|DGUA	LOC116654670|XP_032305934.1|DANA
OG0009695	LOC117582544|XP_034126247.1|DGUA	LOC6494395|XP_001960410.1|DANA
OG0009696	LOC117578412|XP_034119765.1|DGUA	LOC26515031|XP_014764079.1|DANA
OG0009697	LOC117586226|XP_034132054.1|DGUA	LOC6502238|XP_001966043.1|DANA
OG0009698	LOC117578453|XP_034119869.1|DGUA	LOC6495989|XP_001959992.3|DANA
OG0009699	LOC117591881|XP_034141149.1|DGUA	LOC6495264|XP_014763212.1|DANA
OG0009700	LOC117587207|XP_034133650.1|DGUA	LOC6494780|XP_001959683.1|DANA
OG0009701	LOC117583639|XP_034127978.1|DGUA	LOC6501583|XP_001955520.1|DANA
OG0009703	LOC117584806|XP_034129815.1|DGUA	LOC6504437|XP_001964955.1|DANA
OG0009704	LOC117578588|XP_034120066.1|DGUA	LOC6494084|XP_001961009.1|DANA
OG0009705	LOC117588881|XP_034136293.1|DGUA	LOC6494921|XP_001959419.1|DANA
OG0009706	LOC117588717|XP_034136066.1|DGUA	LOC6495710|XP_001959412.1|DANA
OG0009707	LOC117589729|XP_034137793.1|DGUA	LOC6505835|XP_014760811.1|DANA
OG0009708	LOC117578481|XP_034119904.1|DGUA	LOC6495536|XP_001959051.1|DANA
OG0009709	LOC117578477|XP_034119901.1|DGUA	LOC6495539|XP_001959054.1|DANA
OG0009710	LOC117578463|XP_034119885.1|DGUA	LOC6495106|XP_001959055.1|DANA
OG0009711	LOC117578666|XP_034120183.1|DGUA	LOC6495099|XP_001959071.1|DANA
OG0009712	LOC117588951|XP_034136424.1|DGUA	LOC6506812|XP_001957190.1|DANA
OG0009713	LOC117582683|XP_034126494.1|DGUA	LOC6495414|XP_001958789.1|DANA
OG0009714	LOC117578629|XP_034120125.1|DGUA	LOC6494014|XP_001961146.1|DANA
OG0009715	LOC117584398|XP_034129152.1|DGUA	LOC6495311|XP_032306157.1|DANA
OG0009716	LOC117592372|XP_034141964.1|DGUA	LOC6502548|XP_001958800.1|DANA
OG0009717	LOC117582911|XP_034126900.1|DGUA	LOC6496134|XP_014763638.1|DANA
OG0009718	LOC117587950|XP_034134843.1|DGUA	LOC6496550|XP_001961124.1|DANA
OG0009719	LOC117587236|XP_034133700.1|DGUA	LOC6496451|XP_001960939.1|DANA
OG0009720	LOC117578816|XP_034120461.1|DGUA	LOC6494267|XP_032306731.1|DANA
OG0009721	LOC117581133|XP_034123989.1|DGUA	LOC6495686|XP_001959380.1|DANA
OG0009722	LOC117578751|XP_034120328.1|DGUA	LOC6495675|XP_001959363.2|DANA
OG0009723	LOC117579485|XP_034121274.1|DGUA	LOC6507700|XP_032310776.1|DANA
OG0009724	LOC117578775|XP_034120372.1|DGUA	LOC6494792|XP_001959657.1|DANA
OG0009725	LOC117592313|XP_034141880.1|DGUA	LOC6494754|XP_001959732.1|DANA
OG0009726	LOC117585538|XP_034130948.1|DGUA	LOC6500704|XP_001953760.1|DANA
OG0009727	LOC117582195|XP_034125694.1|DGUA	LOC6496540|XP_001961103.1|DANA
OG0009728	LOC117592661|XP_034142497.1|DGUA	LOC6496011|XP_001960036.2|DANA
OG0009729	LOC117591841|XP_034141098.1|DGUA	LOC6496012|XP_001960037.1|DANA
OG0009730	LOC117591021|XP_034139999.1|DGUA	LOC6503009|XP_001963420.1|DANA
OG0009732	LOC117591847|XP_034141103.1|DGUA	LOC6495437|XP_001958845.1|DANA
OG0009733	LOC117588395|XP_034135540.1|DGUA	LOC6505058|XP_001965541.1|DANA
OG0009734	LOC117580883|XP_034123526.1|DGUA	LOC6503931|XP_001963865.3|DANA
OG0009735	LOC117582288|XP_034125816.1|DGUA, LOC117582287|XP_034125815.1|DGUA	LOC6497697|XP_001961546.1|DANA
OG0009736	LOC117581533|XP_034124735.1|DGUA	LOC6504109|XP_032308750.1|DANA
OG0009737	LOC117589663|XP_034137690.1|DGUA	LOC6500368|XP_001953064.3|DANA
OG0009738	LOC117588732|XP_034136098.1|DGUA	LOC6505075|XP_001965513.1|DANA
OG0009739	LOC117588742|XP_034136111.1|DGUA	LOC6505073|XP_001965515.1|DANA
OG0009740	LOC117590844|XP_034139732.1|DGUA	LOC6502306|XP_001966210.2|DANA
OG0009741	LOC117587727|XP_034134536.1|DGUA	LOC6505379|XP_001964868.1|DANA
OG0009743	LOC117590425|XP_034138932.1|DGUA	LOC6504417|XP_001967019.1|DANA
OG0009744	LOC117581336|XP_034124350.1|DGUA	LOC6503495|XP_001964273.1|DANA
OG0009745	LOC117588490|XP_034135684.1|DGUA	LOC6505106|XP_001965446.1|DANA
OG0009747	LOC117591395|XP_034140531.1|DGUA	LOC6498129|XP_001962137.1|DANA
OG0009748	LOC117590449|XP_034138961.1|DGUA	LOC6498752|XP_001967273.1|DANA
OG0009749	LOC117579481|XP_034121267.1|DGUA	LOC6507863|XP_001956486.1|DANA
OG0009750	LOC117588919|XP_034136382.1|DGUA	LOC6507482|XP_001955914.1|DANA
OG0009751	LOC117588577|XP_034135863.1|DGUA	LOC6504468|XP_001966959.2|DANA
OG0009752	LOC117580803|XP_034123394.1|DGUA	LOC6504637|XP_001966492.1|DANA
OG0009753	LOC117580804|XP_034123395.1|DGUA	LOC6504638|XP_001966491.1|DANA
OG0009754	LOC117582537|XP_034126236.1|DGUA	LOC6496191|XP_001960409.1|DANA
OG0009755	LOC117588405|XP_034135559.1|DGUA	LOC6502373|XP_001967169.1|DANA
OG0009756	LOC117581289|XP_034124213.1|DGUA	LOC6501917|XP_001966682.3|DANA
OG0009757	LOC117584500|XP_034129323.1|DGUA	LOC6494367|XP_001960450.1|DANA
OG0009758	LOC117583660|XP_034128013.1|DGUA	LOC6499399|XP_001954715.1|DANA
OG0009759	LOC117591187|XP_034140212.1|DGUA	LOC26515171|XP_014760044.1|DANA
OG0009760	LOC117590783|XP_034139623.1|DGUA	LOC6504809|XP_001966380.1|DANA
OG0009761	LOC117590698|XP_034139490.1|DGUA	LOC6504803|XP_001966374.1|DANA, LOC6504802|XP_001966373.1|DANA
OG0009762	LOC117580949|XP_034123626.1|DGUA	LOC6504623|XP_001966512.1|DANA
OG0009763	LOC117579526|XP_034121330.1|DGUA	LOC6506660|XP_001957461.3|DANA
OG0009764	LOC117586983|XP_034133272.1|DGUA	LOC6493368|XP_001957608.1|DANA
OG0009765	LOC117589246|XP_034136908.1|DGUA	LOC6507064|XP_001956729.1|DANA
OG0009766	LOC117587360|XP_034133893.1|DGUA	LOC6493791|XP_001958440.1|DANA
OG0009767	LOC117587359|XP_034133891.1|DGUA	LOC6493782|XP_001958423.1|DANA
OG0009768	LOC117579923|XP_034121959.1|DGUA	LOC6493001|XP_001956833.1|DANA
OG0009769	LOC117586887|XP_034133112.1|DGUA	LOC6493723|XP_001958309.1|DANA
OG0009770	LOC117580562|XP_034123055.1|DGUA	LOC6506418|XP_032310649.1|DANA
OG0009771	LOC117589008|XP_034136521.1|DGUA	LOC26513735|XP_014765527.1|DANA
OG0009772	LOC117586878|XP_034133070.1|DGUA	LOC6507390|XP_032310286.1|DANA
OG0009773	LOC117588868|XP_034136265.1|DGUA	LOC6493376|XP_001957634.1|DANA
OG0009774	LOC117589282|XP_034136963.1|DGUA	LOC6493041|XP_001956925.3|DANA
OG0009775	LOC117579856|XP_034121858.1|DGUA	LOC6506411|XP_032309934.1|DANA
OG0009776	LOC117579512|XP_034121309.1|DGUA	LOC6506489|XP_001957781.2|DANA
OG0009777	LOC117579477|XP_034121262.1|DGUA	LOC6506479|XP_001957796.2|DANA
OG0009778	LOC117589125|XP_034136698.1|DGUA	LOC6506875|XP_001957081.1|DANA
OG0009779	LOC117587423|XP_034133984.1|DGUA	LOC6506393|XP_001957949.1|DANA
OG0009780	LOC117587149|XP_034133547.1|DGUA	LOC6493530|XP_001957950.1|DANA
OG0009781	LOC117587335|XP_034133863.1|DGUA	LOC6493768|XP_001958403.1|DANA
OG0009782	LOC117579084|XP_034120686.1|DGUA	LOC6492996|XP_001956816.1|DANA
OG0009783	LOC117589299|XP_034136983.1|DGUA	LOC6507408|XP_001956076.1|DANA
OG0009784	LOC117588914|XP_034136378.1|DGUA	LOC6507493|XP_001955895.1|DANA
OG0009785	LOC117586866|XP_034133054.1|DGUA	LOC6506828|XP_001957157.2|DANA
OG0009786	LOC117579270|XP_034120957.1|DGUA	LOC6506379|XP_001957989.1|DANA
OG0009787	LOC117579267|XP_034120954.1|DGUA	LOC6493558|XP_001957993.1|DANA
OG0009788	LOC117589230|XP_034136878.1|DGUA	LOC6507558|XP_001955913.1|DANA
OG0009789	LOC117579607|XP_034121432.1|DGUA	LOC6493091|XP_001957021.1|DANA
OG0009790	LOC117586729|XP_034132919.1|DGUA	LOC6496113|XP_001960250.1|DANA
OG0009791	LOC117579991|XP_034122077.1|DGUA	LOC6493027|XP_001956891.2|DANA
OG0009792	LOC117589337|XP_034137080.1|DGUA	LOC6493036|XP_001956915.1|DANA
OG0009793	LOC117587233|XP_034133694.1|DGUA	LOC6507505|XP_001955866.1|DANA
OG0009794	LOC117585965|XP_034131664.1|DGUA	LOC6499725|XP_001954057.1|DANA
OG0009795	LOC117588785|XP_034136179.1|DGUA	LOC6501816|XP_001966867.1|DANA
OG0009796	LOC117587044|XP_034133366.1|DGUA	LOC6493489|XP_001957854.1|DANA
OG0009797	LOC117589452|XP_034137293.1|DGUA	LOC6493195|XP_001957242.1|DANA
OG0009798	LOC117589179|XP_034136792.1|DGUA	LOC6493194|XP_001957241.3|DANA
OG0009799	LOC117580510|XP_034122993.1|DGUA	LOC6506920|XP_001956994.1|DANA
OG0009800	LOC117589020|XP_034136536.1|DGUA	LOC6493570|XP_001958017.1|DANA
OG0009801	LOC117588847|XP_034136238.1|DGUA	LOC6493137|XP_001957125.1|DANA
OG0009802	LOC117589397|XP_034137204.1|DGUA	LOC6506848|XP_014764923.1|DANA
OG0009803	LOC117588936|XP_034136405.1|DGUA	LOC6506820|XP_001957178.2|DANA
OG0009804	LOC117588953|XP_034136430.1|DGUA	LOC6506809|XP_001957196.1|DANA
OG0009805	LOC117588944|XP_034136414.1|DGUA	LOC6493172|XP_001957197.1|DANA
OG0009806	LOC117588939|XP_034136408.1|DGUA	LOC26514874|XP_014765676.2|DANA
OG0009807	LOC117588973|XP_034136451.1|DGUA	LOC6493183|XP_001957216.1|DANA
OG0009808	LOC117579086|XP_034120688.1|DGUA	LOC6507018|XP_032309799.1|DANA
OG0009809	LOC117579903|XP_034121929.1|DGUA	LOC6507635|XP_001956048.1|DANA
OG0009810	LOC117586971|XP_034133237.1|DGUA	LOC6493145|XP_001957144.1|DANA
OG0009811	LOC117586974|XP_034133243.1|DGUA	LOC6506836|XP_001957143.1|DANA
OG0009812	LOC117589062|XP_034136584.1|DGUA	LOC6493747|XP_001958360.2|DANA
OG0009813	LOC117579878|XP_034121891.1|DGUA	LOC6507104|XP_001956668.1|DANA
OG0009814	LOC117579094|XP_034120708.1|DGUA	LOC6506610|XP_001957551.1|DANA
OG0009815	LOC117579995|XP_034122083.1|DGUA	LOC6506297|XP_001958176.1|DANA
OG0009816	LOC117579972|XP_034122041.1|DGUA	LOC6507832|XP_001956435.1|DANA
OG0009817	LOC117579974|XP_034122043.1|DGUA	LOC6507226|XP_001956436.3|DANA
OG0009818	LOC117579483|XP_034121269.1|DGUA	LOC6493284|XP_001957437.1|DANA
OG0009819	LOC117579215|XP_034120873.1|DGUA	LOC6506676|XP_001957436.1|DANA
OG0009820	LOC117579427|XP_034121200.1|DGUA	LOC6506677|XP_001957435.1|DANA
