Orthogroup	DGUA.longest_only	DNOV.longest_only
OG0009203	LOC117581714|XP_034124986.1|DGUA	LOC115762487|XP_030560584.1|DNOV
OG0009204	LOC117580491|XP_034122973.1|DGUA	LOC115758047|XP_030554421.1|DNOV, LOC115758151|XP_030554545.1|DNOV
OG0009205	LOC117583009|XP_034127055.1|DGUA	LOC115758149|XP_030554543.1|DNOV
OG0009206	LOC117578521|XP_034119956.1|DGUA	LOC115764219|XP_030562994.1|DNOV
OG0009207	LOC117585258|XP_034130564.1|DGUA	LOC115766155|XP_030565851.1|DNOV, LOC115766140|XP_030565833.1|DNOV
OG0009208	LOC117585479|XP_034130863.1|DGUA	LOC115771713|XP_030573393.1|DNOV, LOC115771711|XP_030573391.1|DNOV, LOC115771712|XP_030573392.1|DNOV
OG0009209	LOC117585301|XP_034130621.1|DGUA	LOC115770560|XP_030571732.1|DNOV
OG0009211	LOC117583961|XP_034128553.1|DGUA, LOC117584528|XP_034129368.1|DGUA, LOC117583960|XP_034128552.1|DGUA, LOC117590286|XP_034138663.1|DGUA	LOC115768565|XP_030569040.1|DNOV
OG0009213	LOC117580807|XP_034123399.1|DGUA	LOC115769145|XP_030569704.1|DNOV
OG0009214	LOC117579182|XP_034120843.1|DGUA	LOC115770162|XP_030571181.1|DNOV
OG0009219	LOC117583242|XP_034127355.1|DGUA	LOC115761958|XP_030559856.1|DNOV
OG0009221	LOC117583954|XP_034128545.1|DGUA	LOC115763190|XP_030561511.1|DNOV
OG0009224	LOC117586400|XP_034132323.1|DGUA	LOC115765609|XP_030565120.1|DNOV
OG0009226	LOC117588521|XP_034135766.1|DGUA	LOC115771308|XP_030572807.1|DNOV
OG0009228	LOC117590527|XP_034139135.1|DGUA	LOC115765278|XP_030564627.1|DNOV
OG0009229	LOC117585626|XP_034131082.1|DGUA	LOC115765683|XP_030565201.1|DNOV
OG0009230	LOC117588166|XP_034135167.1|DGUA	LOC115760285|XP_030557416.1|DNOV
OG0009231	LOC117581632|XP_034124892.1|DGUA	LOC115767358|XP_030567475.1|DNOV
OG0009232	LOC117580738|XP_034123306.1|DGUA	LOC115765329|XP_030564691.1|DNOV
OG0009234	LOC117581500|XP_034124642.1|DGUA	LOC115767612|XP_030567770.1|DNOV
OG0009238	LOC117580129|XP_034122314.1|DGUA	LOC115771538|XP_030573135.1|DNOV
OG0009239	LOC117589176|XP_034136786.1|DGUA	LOC115771422|XP_030572984.1|DNOV
OG0009241	LOC117584586|XP_034129454.1|DGUA	LOC115763338|XP_030561705.1|DNOV
OG0009243	LOC117580206|XP_034122494.1|DGUA	LOC115771069|XP_030572484.1|DNOV
OG0009245	LOC117585228|XP_034130512.1|DGUA	LOC115765617|XP_030565128.1|DNOV
OG0009247	LOC117585004|XP_034130132.1|DGUA	LOC115765763|XP_030565287.1|DNOV
OG0009248	LOC117581565|XP_034124788.1|DGUA	LOC115765259|XP_030564598.1|DNOV
OG0009249	LOC117583925|XP_034128496.1|DGUA	LOC115759240|XP_030555998.1|DNOV
OG0009251	LOC117591189|XP_034140216.1|DGUA	LOC115767573|XP_030567719.1|DNOV
OG0009252	LOC117590745|XP_034139546.1|DGUA	LOC115767038|XP_030567027.1|DNOV
OG0009253	LOC117590299|XP_034138676.1|DGUA	LOC115764384|XP_030563210.1|DNOV
OG0009254	LOC117590489|XP_034139041.1|DGUA	LOC115768152|XP_030568507.1|DNOV
OG0009255	LOC117591486|XP_034140665.1|DGUA	LOC115765154|XP_030564427.1|DNOV
OG0009256	LOC117581057|XP_034123789.1|DGUA	LOC115766265|XP_030565988.1|DNOV
OG0009257	LOC117590310|XP_034138687.1|DGUA	LOC115765371|XP_030564754.1|DNOV
OG0009258	LOC117581218|XP_034124087.1|DGUA	LOC115767760|XP_030567942.1|DNOV
OG0009259	LOC117588450|XP_034135627.1|DGUA	LOC115767856|XP_030568072.1|DNOV
OG0009260	LOC117581451|XP_034124552.1|DGUA	LOC115764335|XP_030563150.1|DNOV
OG0009261	LOC117588756|XP_034136127.1|DGUA	LOC115769016|XP_030569586.1|DNOV
OG0009262	LOC117580723|XP_034123281.1|DGUA	LOC115769018|XP_030569589.1|DNOV
OG0009263	LOC117590339|XP_034138728.1|DGUA	LOC115768051|XP_030568350.1|DNOV
OG0009264	LOC117590319|XP_034138699.1|DGUA	LOC115766473|XP_030566278.1|DNOV
OG0009265	LOC117590323|XP_034138706.1|DGUA	LOC115766424|XP_030566208.1|DNOV
OG0009266	LOC117584728|XP_034129685.1|DGUA	LOC115759332|XP_030556107.1|DNOV
OG0009267	LOC117588125|XP_034135094.1|DGUA	LOC115759182|XP_030555917.1|DNOV
OG0009268	LOC117592278|XP_034141831.1|DGUA	LOC115758186|XP_030554587.1|DNOV
OG0009271	LOC117588277|XP_034135337.1|DGUA	LOC115766448|XP_030566236.1|DNOV
OG0009272	LOC117580061|XP_034122190.1|DGUA	LOC115770143|XP_030571151.1|DNOV
OG0009273	LOC117582106|XP_034125562.1|DGUA	LOC115759880|XP_030556853.1|DNOV
OG0009274	LOC117579736|XP_034121635.1|DGUA	LOC115771015|XP_030572393.1|DNOV
OG0009275	LOC117581125|XP_034123941.1|DGUA	LOC115765095|XP_030564339.1|DNOV
OG0009276	LOC117592182|XP_034141672.1|DGUA	LOC115762199|XP_030560183.1|DNOV
OG0009277	LOC117590699|XP_034139491.1|DGUA	LOC115767003|XP_030566985.1|DNOV
OG0009278	LOC117588675|XP_034136008.1|DGUA	LOC115764424|XP_030563282.1|DNOV
OG0009279	LOC117584763|XP_034129756.1|DGUA	LOC115759700|XP_030556559.1|DNOV
OG0009280	LOC117590792|XP_034139638.1|DGUA	LOC115764302|XP_030563097.1|DNOV
OG0009281	LOC117581138|XP_034123959.1|DGUA	LOC115768358|XP_030568785.1|DNOV
OG0009282	LOC117584438|XP_034129241.1|DGUA	LOC115758373|XP_030554825.1|DNOV
OG0009284	LOC117579145|XP_034120776.1|DGUA	LOC115770174|XP_030571194.1|DNOV
OG0009286	LOC117587363|XP_034133897.1|DGUA	LOC115762770|XP_030560979.1|DNOV
OG0009287	LOC117587515|XP_034134204.1|DGUA	LOC115771036|XP_030572432.1|DNOV
OG0009288	LOC117581488|XP_034124624.1|DGUA	LOC115768680|XP_030569223.1|DNOV
OG0009289	LOC117590601|XP_034139267.1|DGUA	LOC115766710|XP_030566492.1|DNOV
OG0009290	LOC117591889|XP_034141163.1|DGUA	LOC115762235|XP_030560237.1|DNOV
OG0009291	LOC117590602|XP_034139269.1|DGUA	LOC115766711|XP_030566494.1|DNOV
OG0009292	LOC117590528|XP_034139137.1|DGUA	LOC115765301|XP_030564656.1|DNOV
OG0009293	LOC117590545|XP_034139165.1|DGUA	LOC115765335|XP_030564699.1|DNOV
OG0009294	LOC117586539|XP_034132584.1|DGUA	LOC115766528|XP_030566354.1|DNOV
OG0009295	LOC117581531|XP_034124730.1|DGUA	LOC115767405|XP_030567531.1|DNOV
OG0009296	LOC117591136|XP_034140138.1|DGUA, LOC117591093|XP_034140085.1|DGUA	LOC115765635|XP_030565148.1|DNOV
OG0009297	LOC117591098|XP_034140090.1|DGUA	LOC115765733|XP_030565259.1|DNOV
OG0009298	LOC117586647|XP_034132772.1|DGUA	LOC115767896|XP_030568127.1|DNOV
OG0009299	LOC117586210|XP_034132040.1|DGUA	LOC115763820|XP_030562430.1|DNOV
OG0009300	LOC117586193|XP_034132011.1|DGUA	LOC115763709|XP_030562261.1|DNOV
OG0009301	LOC117585352|XP_034130687.1|DGUA	LOC115763631|XP_030562119.1|DNOV
OG0009302	LOC117586330|XP_034132214.1|DGUA	LOC115761447|XP_030559074.1|DNOV
OG0009303	LOC117586291|XP_034132137.1|DGUA	LOC115759608|XP_030556440.1|DNOV
OG0009304	LOC117586197|XP_034132018.1|DGUA	LOC115763893|XP_030562531.1|DNOV
OG0009305	LOC117586725|XP_034132911.1|DGUA	LOC115770725|XP_030571984.1|DNOV
OG0009306	LOC117591364|XP_034140488.1|DGUA	LOC115768190|XP_030568560.1|DNOV
OG0009307	LOC117585860|XP_034131504.1|DGUA	LOC115765595|XP_030565105.1|DNOV
OG0009308	LOC117586052|XP_034131786.1|DGUA	LOC115764700|XP_030563758.1|DNOV
OG0009309	LOC117585528|XP_034130928.1|DGUA	LOC115761503|XP_030559130.1|DNOV
OG0009310	LOC117585123|XP_034130337.1|DGUA	LOC115765756|XP_030565279.1|DNOV
OG0009311	LOC117590049|XP_034138258.1|DGUA	LOC115767905|XP_030568138.1|DNOV
OG0009312	LOC117586253|XP_034132085.1|DGUA	LOC115770705|XP_030571960.1|DNOV
OG0009313	LOC117586173|XP_034131974.1|DGUA	LOC115770772|XP_030572046.1|DNOV
OG0009314	LOC117586716|XP_034132890.1|DGUA	LOC115770769|XP_030572040.1|DNOV
OG0009315	LOC117590098|XP_034138333.1|DGUA	LOC115763852|XP_030562480.1|DNOV
OG0009316	LOC117586697|XP_034132855.1|DGUA	LOC115759567|XP_030556392.1|DNOV
OG0009317	LOC117583503|XP_034127736.1|DGUA	LOC115764840|XP_030563949.1|DNOV
OG0009318	LOC117590128|XP_034138392.1|DGUA	LOC115770921|XP_030572239.1|DNOV
OG0009319	LOC117585895|XP_034131541.1|DGUA	LOC115770833|XP_030572128.1|DNOV
OG0009320	LOC117591095|XP_034140087.1|DGUA	LOC115765765|XP_030565291.1|DNOV
OG0009321	LOC117591091|XP_034140083.1|DGUA	LOC115765741|XP_030565265.1|DNOV
OG0009322	LOC117585437|XP_034130803.1|DGUA	LOC115764787|XP_030563888.1|DNOV
OG0009323	LOC117586368|XP_034132285.1|DGUA	LOC115764696|XP_030563750.1|DNOV
OG0009324	LOC117589583|XP_034137536.1|DGUA	LOC115763781|XP_030562361.1|DNOV
OG0009325	LOC117585814|XP_034131433.1|DGUA	LOC115764905|XP_030564061.1|DNOV
OG0009326	LOC117585062|XP_034130214.1|DGUA	LOC115772015|XP_030573806.1|DNOV
OG0009327	LOC117583636|XP_034127976.1|DGUA	LOC115759407|XP_030556158.1|DNOV
OG0009328	LOC117583633|XP_034127973.1|DGUA	LOC115764943|XP_030564119.1|DNOV
OG0009329	LOC117585385|XP_034130725.1|DGUA	LOC115764622|XP_030563645.1|DNOV
OG0009330	LOC117582895|XP_034126879.1|DGUA	LOC115764164|XP_030562909.1|DNOV
OG0009331	LOC117585022|XP_034130154.1|DGUA	LOC115764152|XP_030562887.1|DNOV
OG0009332	LOC117589823|XP_034137945.1|DGUA	LOC115761540|XP_030559182.1|DNOV
OG0009333	LOC117585808|XP_034131417.1|DGUA	LOC115771645|XP_030573309.1|DNOV
OG0009334	LOC117583349|XP_034127509.1|DGUA	LOC115757680|XP_030553876.1|DNOV
OG0009335	LOC117585312|XP_034130632.1|DGUA	LOC115759458|XP_030556250.1|DNOV
OG0009336	LOC117583551|XP_034127802.1|DGUA	LOC115771663|XP_030573337.1|DNOV
OG0009338	LOC117590102|XP_034138338.1|DGUA	LOC115764044|XP_030562744.1|DNOV
OG0009339	LOC117590088|XP_034138321.1|DGUA	LOC115764181|XP_030562928.1|DNOV
OG0009340	LOC117589576|XP_034137523.1|DGUA	LOC115761463|XP_030559090.1|DNOV
OG0009341	LOC117585763|XP_034131327.1|DGUA	LOC115771995|XP_030573783.1|DNOV
OG0009342	LOC117589789|XP_034137881.1|DGUA	LOC115764651|XP_030563691.1|DNOV
OG0009343	LOC117589650|XP_034137674.1|DGUA	LOC115764825|XP_030563934.1|DNOV
OG0009344	LOC117585381|XP_034130720.1|DGUA	LOC115764728|XP_030563798.1|DNOV
OG0009345	LOC117582825|XP_034126767.1|DGUA	LOC115764856|XP_030563986.1|DNOV
OG0009346	LOC117582909|XP_034126895.1|DGUA	LOC115764767|XP_030563864.1|DNOV
OG0009347	LOC117582941|XP_034126937.1|DGUA	LOC115764104|XP_030562816.1|DNOV
OG0009348	LOC117585741|XP_034131280.1|DGUA	LOC115761366|XP_030558975.1|DNOV
OG0009349	LOC117583371|XP_034127544.1|DGUA	LOC115762261|XP_030560278.1|DNOV, LOC115762262|XP_030560281.1|DNOV
OG0009350	LOC117582968|XP_034126975.1|DGUA	LOC115771990|XP_030573772.1|DNOV
OG0009351	LOC117583094|XP_034127164.1|DGUA	LOC115772000|XP_030573792.1|DNOV
OG0009352	LOC117582835|XP_034126781.1|DGUA	LOC115764197|XP_030562944.1|DNOV
OG0009353	LOC117589591|XP_034137548.1|DGUA	LOC115771953|XP_030573718.1|DNOV
OG0009354	LOC117582394|XP_034125969.1|DGUA	LOC115758567|XP_030555138.1|DNOV
OG0009355	LOC117582193|XP_034125688.1|DGUA	LOC115765507|XP_030564984.1|DNOV
OG0009356	LOC117581757|XP_034125049.1|DGUA	LOC115758727|XP_030555339.1|DNOV
OG0009357	LOC117581688|XP_034124955.1|DGUA	LOC115760204|XP_030557298.1|DNOV
OG0009358	LOC117582600|XP_034126354.1|DGUA	LOC115760012|XP_030557034.1|DNOV
OG0009359	LOC117582599|XP_034126353.1|DGUA	LOC115760011|XP_030557033.1|DNOV
OG0009360	LOC117582361|XP_034125908.1|DGUA	LOC115760095|XP_030557140.1|DNOV
OG0009361	LOC117582179|XP_034125674.1|DGUA	LOC115759816|XP_030556767.1|DNOV
OG0009362	LOC117581873|XP_034125226.1|DGUA	LOC115759985|XP_030556999.1|DNOV
OG0009363	LOC117584773|XP_034129766.1|DGUA	LOC115758523|XP_030555076.1|DNOV
OG0009364	LOC117584426|XP_034129213.1|DGUA	LOC115758894|XP_030555551.1|DNOV
OG0009365	LOC117581922|XP_034125282.1|DGUA	LOC115768537|XP_030568995.1|DNOV
OG0009366	LOC117584112|XP_034128755.1|DGUA	LOC115758740|XP_030555351.1|DNOV
OG0009367	LOC117582343|XP_034125886.1|DGUA	LOC115758642|XP_030555238.1|DNOV
OG0009368	LOC117582514|XP_034126201.1|DGUA	LOC115759165|XP_030555894.1|DNOV
OG0009369	LOC117584801|XP_034129811.1|DGUA	LOC115758382|XP_030554844.1|DNOV
OG0009370	LOC117581805|XP_034125137.1|DGUA	LOC115758560|XP_030555127.1|DNOV
OG0009371	LOC117581804|XP_034125136.1|DGUA	LOC115758733|XP_030555343.1|DNOV
OG0009372	LOC117584819|XP_034129832.1|DGUA	LOC115758475|XP_030555012.1|DNOV
OG0009373	LOC117582004|XP_034125390.1|DGUA	LOC115760013|XP_030557035.1|DNOV
OG0009374	LOC117584203|XP_034128864.1|DGUA	LOC115763008|XP_030561258.1|DNOV
OG0009376	LOC117581708|XP_034124978.1|DGUA	LOC115759993|XP_030557007.1|DNOV
OG0009377	LOC117590915|XP_034139839.1|DGUA	LOC115763577|XP_030562056.1|DNOV
OG0009378	LOC117588007|XP_034134922.1|DGUA	LOC115763483|XP_030561928.1|DNOV
OG0009379	LOC117588012|XP_034134931.1|DGUA	LOC115758676|XP_030555277.1|DNOV
OG0009380	LOC117587623|XP_034134372.1|DGUA	LOC115759723|XP_030556599.1|DNOV
OG0009381	LOC117587668|XP_034134450.1|DGUA	LOC115758706|XP_030555314.1|DNOV
OG0009382	LOC117583881|XP_034128425.1|DGUA	LOC115763286|XP_030561631.1|DNOV
OG0009383	LOC117587657|XP_034134439.1|DGUA	LOC115759125|XP_030555828.1|DNOV
OG0009384	LOC117584328|XP_034129048.1|DGUA	LOC115769184|XP_030569748.1|DNOV
OG0009385	LOC117584330|XP_034129050.1|DGUA	LOC115769268|XP_030569839.1|DNOV
OG0009386	LOC117584697|XP_034129622.1|DGUA	LOC115769310|XP_030569899.1|DNOV
OG0009387	LOC117592542|XP_034142308.1|DGUA	LOC115760639|XP_030557957.1|DNOV
OG0009388	LOC117579511|XP_034121717.1|DGUA	LOC115760713|XP_030558040.1|DNOV
OG0009389	LOC117579675|XP_034121555.1|DGUA	LOC115760742|XP_030558080.1|DNOV
OG0009390	LOC117582421|XP_034126057.1|DGUA	LOC115762078|XP_030560030.1|DNOV
OG0009391	LOC117583983|XP_034128581.1|DGUA	LOC115758888|XP_030555543.1|DNOV
OG0009392	LOC117578475|XP_034119899.1|DGUA	LOC115762421|XP_030560476.1|DNOV
OG0009393	LOC117586362|XP_034132272.1|DGUA	LOC115762944|XP_030561193.1|DNOV
OG0009394	LOC117580273|XP_034122621.1|DGUA	LOC115759154|XP_030555873.1|DNOV
OG0009395	LOC117592249|XP_034141777.1|DGUA	LOC115763706|XP_030562259.1|DNOV
OG0009396	LOC117580281|XP_034122646.1|DGUA	LOC115762338|XP_030560363.1|DNOV
OG0009397	LOC117585885|XP_034131532.1|DGUA	LOC115758008|XP_030554368.1|DNOV
OG0009398	LOC117578740|XP_034120295.1|DGUA	LOC115762389|XP_030560430.1|DNOV
OG0009399	LOC117583181|XP_034127276.1|DGUA	LOC115762086|XP_030560041.1|DNOV
OG0009400	LOC117592434|XP_034142080.1|DGUA	LOC115760917|XP_030558350.1|DNOV
OG0009401	LOC117581832|XP_034125171.1|DGUA	LOC115763119|XP_030561422.1|DNOV
OG0009402	LOC117586127|XP_034131883.1|DGUA	LOC115761300|XP_030558887.1|DNOV
OG0009403	LOC117578586|XP_034120060.1|DGUA	LOC115766729|XP_030566588.1|DNOV
OG0009404	LOC117578451|XP_034119865.1|DGUA	LOC115762050|XP_030559989.1|DNOV
OG0009405	LOC117578524|XP_034119975.1|DGUA	LOC115760630|XP_030557941.1|DNOV
OG0009406	LOC117589065|XP_034136590.1|DGUA	LOC115762346|XP_030560373.1|DNOV
OG0009407	LOC117591113|XP_034140107.1|DGUA	LOC115762040|XP_030559966.1|DNOV
OG0009408	LOC117592204|XP_034141707.1|DGUA	LOC115760543|XP_030557790.1|DNOV
OG0009409	LOC117584059|XP_034128695.1|DGUA	LOC115760682|XP_030558008.1|DNOV
OG0009410	LOC117591876|XP_034141144.1|DGUA	LOC115762345|XP_030560372.1|DNOV
OG0009411	LOC117578675|XP_034120196.1|DGUA	LOC115762214|XP_030560211.1|DNOV
OG0009412	LOC117588151|XP_034135144.1|DGUA	LOC115760090|XP_030557146.1|DNOV
OG0009413	LOC117578479|XP_034119903.1|DGUA	LOC115762495|XP_030560592.1|DNOV
OG0009414	LOC117578476|XP_034119900.1|DGUA	LOC115762494|XP_030560591.1|DNOV
OG0009415	LOC117583472|XP_034127674.1|DGUA	LOC115762376|XP_030560416.1|DNOV
OG0009416	LOC117582252|XP_034125758.1|DGUA	LOC115760691|XP_030558056.1|DNOV
OG0009417	LOC117582273|XP_034125796.1|DGUA	LOC115760938|XP_030558419.1|DNOV
OG0009418	LOC117582260|XP_034125771.1|DGUA	LOC115760784|XP_030558179.1|DNOV
OG0009419	LOC117592090|XP_034141497.1|DGUA	LOC115760769|XP_030558119.1|DNOV
OG0009420	LOC117592096|XP_034141504.1|DGUA	LOC115758171|XP_030554575.1|DNOV
OG0009421	LOC117591958|XP_034141278.1|DGUA	LOC115757939|XP_030554269.1|DNOV
OG0009422	LOC117578619|XP_034120112.1|DGUA	LOC115758287|XP_030554711.1|DNOV
OG0009423	LOC117592061|XP_034141448.1|DGUA	LOC115766535|XP_030566362.1|DNOV
OG0009424	LOC117590655|XP_034139398.1|DGUA	LOC115766538|XP_030566366.1|DNOV
OG0009425	LOC117591805|XP_034141005.1|DGUA	LOC115767444|XP_030567601.1|DNOV
OG0009426	LOC117582008|XP_034125407.1|DGUA	LOC115757924|XP_030554247.1|DNOV
OG0009427	LOC117579348|XP_034121069.1|DGUA	LOC115771489|XP_030573076.1|DNOV
OG0009428	LOC117588253|XP_034135285.1|DGUA	LOC115767423|XP_030567559.1|DNOV
OG0009429	LOC117579809|XP_034121785.1|DGUA	LOC115758045|XP_030554419.1|DNOV
OG0009430	LOC117591945|XP_034141250.1|DGUA	LOC115758239|XP_030554656.1|DNOV
OG0009431	LOC117582734|XP_034126558.1|DGUA	LOC115762249|XP_030560301.1|DNOV
OG0009432	LOC117592195|XP_034141696.1|DGUA	LOC115757975|XP_030554316.1|DNOV
OG0009433	LOC117592320|XP_034141889.1|DGUA	LOC115760736|XP_030558071.1|DNOV
OG0009434	LOC117592316|XP_034141884.1|DGUA	LOC115760637|XP_030557953.1|DNOV
OG0009435	LOC117592314|XP_034141881.1|DGUA	LOC115760635|XP_030557949.1|DNOV
OG0009436	LOC117592521|XP_034142263.1|DGUA	LOC115764560|XP_030563544.1|DNOV
OG0009437	LOC117592025|XP_034141375.1|DGUA	LOC115758300|XP_030554728.1|DNOV
OG0009438	LOC117590796|XP_034139645.1|DGUA	LOC115757929|XP_030554255.1|DNOV
OG0009439	LOC117587457|XP_034134074.1|DGUA	LOC115757996|XP_030554349.1|DNOV
OG0009440	LOC117592609|XP_034142387.1|DGUA	LOC115760929|XP_030558367.1|DNOV
OG0009441	LOC117580989|XP_034123675.1|DGUA	LOC115769023|XP_030569592.1|DNOV
OG0009442	LOC117580919|XP_034123574.1|DGUA	LOC115764324|XP_030563133.1|DNOV
OG0009443	LOC117580448|XP_034122902.1|DGUA	LOC115760948|XP_030558393.1|DNOV
OG0009444	LOC117590881|XP_034139800.1|DGUA, LOC117590883|XP_034139802.1|DGUA	LOC115766482|XP_030566292.1|DNOV
OG0009445	LOC117590293|XP_034138673.1|DGUA	LOC115767863|XP_030568081.1|DNOV
OG0009446	LOC117590467|XP_034139000.1|DGUA	LOC115768228|XP_030568615.1|DNOV
OG0009448	LOC117590428|XP_034138937.1|DGUA	LOC115766449|XP_030566241.1|DNOV
OG0009449	LOC117590303|XP_034138681.1|DGUA	LOC115765283|XP_030564633.1|DNOV
OG0009450	LOC117590374|XP_034138809.1|DGUA	LOC115769079|XP_030569651.1|DNOV
OG0009451	LOC117587748|XP_034134562.1|DGUA	LOC115758749|XP_030555367.1|DNOV
OG0009453	LOC117583653|XP_034128001.1|DGUA	LOC115771980|XP_030573760.1|DNOV
OG0009454	LOC117579311|XP_034121013.1|DGUA	LOC115770366|XP_030571472.1|DNOV
OG0009455	LOC117581617|XP_034124870.1|DGUA	LOC115769094|XP_030569664.1|DNOV
OG0009456	LOC117588558|XP_034135834.1|DGUA	LOC115767567|XP_030567712.1|DNOV
OG0009457	LOC117580762|XP_034123347.1|DGUA	LOC115768373|XP_030568805.1|DNOV
OG0009458	LOC117581147|XP_034123970.1|DGUA	LOC115765096|XP_030564340.1|DNOV
OG0009459	LOC117589068|XP_034136589.1|DGUA	LOC115762870|XP_030561105.1|DNOV
OG0009460	LOC117579922|XP_034121956.1|DGUA	LOC115766973|XP_030566928.1|DNOV
OG0009461	LOC117579834|XP_034121819.1|DGUA	LOC115766945|XP_030566893.1|DNOV
OG0009462	LOC117587395|XP_034133940.1|DGUA	LOC115765806|XP_030565381.1|DNOV
OG0009463	LOC117588861|XP_034136255.1|DGUA	LOC115769971|XP_030570883.1|DNOV
OG0009464	LOC117589336|XP_034137079.1|DGUA	LOC115771088|XP_030572502.1|DNOV
OG0009465	LOC117589405|XP_034137221.1|DGUA	LOC115771142|XP_030572572.1|DNOV
OG0009466	LOC117579860|XP_034121864.1|DGUA	LOC115770160|XP_030571179.1|DNOV
OG0009467	LOC117579337|XP_034121053.1|DGUA	LOC115762834|XP_030561061.1|DNOV
OG0009468	LOC117589120|XP_034136692.1|DGUA	LOC115770973|XP_030572297.1|DNOV
OG0009469	LOC117587420|XP_034133980.1|DGUA	LOC115767647|XP_030567794.1|DNOV
OG0009470	LOC117587339|XP_034133869.1|DGUA	LOC115769466|XP_030570140.1|DNOV
OG0009471	LOC117584514|XP_034129346.1|DGUA	LOC115763003|XP_030561252.1|DNOV
OG0009472	LOC117588913|XP_034136376.1|DGUA	LOC115768086|XP_030568421.1|DNOV
OG0009473	LOC117587025|XP_034133337.1|DGUA	LOC115769549|XP_030570252.1|DNOV
OG0009474	LOC117586874|XP_034133063.1|DGUA	LOC115769422|XP_030570090.1|DNOV
OG0009475	LOC117579279|XP_034120966.1|DGUA	LOC115771222|XP_030572682.1|DNOV
OG0009476	LOC117586982|XP_034133271.1|DGUA	LOC115771163|XP_030572604.1|DNOV
OG0009477	LOC117588954|XP_034136431.1|DGUA	LOC115762854|XP_030561089.1|DNOV
OG0009478	LOC117588966|XP_034136445.1|DGUA	LOC115762817|XP_030561040.1|DNOV
OG0009479	LOC117583971|XP_034128569.1|DGUA	LOC115764569|XP_030563556.1|DNOV
OG0009480	LOC117589172|XP_034136779.1|DGUA	LOC115769454|XP_030570130.1|DNOV
OG0009481	LOC117579818|XP_034121801.1|DGUA	LOC115766972|XP_030566925.1|DNOV
OG0009482	LOC117579101|XP_034120713.1|DGUA	LOC115771585|XP_030573206.1|DNOV
OG0009483	LOC117579994|XP_034122082.1|DGUA	LOC115771386|XP_030572931.1|DNOV
OG0009484	LOC117585534|XP_034130944.1|DGUA	LOC115761715|XP_030559453.1|DNOV
OG0009485	LOC117589319|XP_034137028.1|DGUA	LOC115769687|XP_030570468.1|DNOV
OG0009486	LOC117589320|XP_034137029.1|DGUA	LOC115769689|XP_030570473.1|DNOV
OG0009487	LOC117579459|XP_034121238.1|DGUA	LOC115770315|XP_030571411.1|DNOV
OG0009488	LOC117579277|XP_034120964.1|DGUA	LOC115770245|XP_030571313.1|DNOV
OG0009489	LOC117579480|XP_034121266.1|DGUA	LOC115766941|XP_030566892.1|DNOV
OG0009490	LOC117582018|XP_034125434.1|DGUA	LOC115757918|XP_030554241.1|DNOV
OG0009491	LOC117589453|XP_034137294.1|DGUA	LOC115771421|XP_030572983.1|DNOV
OG0009492	LOC117579250|XP_034120927.1|DGUA	LOC115770280|XP_030571368.1|DNOV
OG0009493	LOC117580499|XP_034122978.1|DGUA	LOC115770515|XP_030571676.1|DNOV
OG0009494	LOC117580500|XP_034122979.1|DGUA	LOC115770517|XP_030571678.1|DNOV
OG0009495	LOC117580549|XP_034123038.1|DGUA	LOC115770061|XP_030571016.1|DNOV
OG0009496	LOC117580239|XP_034122551.1|DGUA	LOC115769077|XP_030569653.1|DNOV, LOC115769426|XP_030570093.1|DNOV
OG0009497	LOC117589828|XP_034137950.1|DGUA	LOC115764801|XP_030563908.1|DNOV
OG0009498	LOC117580118|XP_034122299.1|DGUA	LOC115770417|XP_030571540.1|DNOV
OG0009499	LOC117580006|XP_034122102.1|DGUA	LOC115770210|XP_030571265.1|DNOV
OG0009500	LOC117579288|XP_034120982.1|DGUA	LOC115770260|XP_030571335.1|DNOV
OG0009501	LOC117591229|XP_034140294.1|DGUA	LOC115769436|XP_030570107.1|DNOV
OG0009502	LOC117586312|XP_034132187.1|DGUA	LOC115766190|XP_030565893.1|DNOV
OG0009503	LOC117587898|XP_034134764.1|DGUA	LOC115759316|XP_030556087.1|DNOV
OG0009505	LOC117583938|XP_034128512.1|DGUA	LOC115759786|XP_030556724.1|DNOV
OG0009506	LOC117579805|XP_034121773.1|DGUA	LOC115771221|XP_030572681.1|DNOV
OG0009507	LOC117589189|XP_034136806.1|DGUA	LOC115769619|XP_030570376.1|DNOV
OG0009508	LOC117584118|XP_034128759.1|DGUA	LOC115769162|XP_030569718.1|DNOV
OG0009509	LOC117592290|XP_034141848.1|DGUA	LOC115760993|XP_030558460.1|DNOV
OG0009510	LOC117580810|XP_034123416.1|DGUA	LOC115767736|XP_030567908.1|DNOV
OG0009512	LOC117590716|XP_034139509.1|DGUA	LOC115768371|XP_030568804.1|DNOV
OG0009514	LOC117589042|XP_034136561.1|DGUA	LOC115771084|XP_030572496.1|DNOV
OG0009515	LOC117581722|XP_034124993.1|DGUA	LOC115759827|XP_030556777.1|DNOV
OG0009517	LOC117584838|XP_034129865.1|DGUA	LOC115760210|XP_030557316.1|DNOV, LOC115760211|XP_030557317.1|DNOV
OG0009518	LOC117579782|XP_034121732.1|DGUA	LOC115770385|XP_030571494.1|DNOV
OG0009519	LOC117587142|XP_034133539.1|DGUA	LOC115767255|XP_030567326.1|DNOV, LOC115765826|XP_030565410.1|DNOV
