Orthogroup	DGUA.longest_only	AALB.longest_only
OG0007384	LOC117581166|XP_034124000.1|DGUA	LOC118459343|XP_035778508.1|AALB
OG0007385	LOC117580950|XP_034123627.1|DGUA	LOC118460541|XP_035780824.1|AALB
OG0007386	LOC117581471|XP_034124599.1|DGUA	LOC118458192|XP_035776329.1|AALB
OG0007387	LOC117588722|XP_034136073.1|DGUA	LOC118458195|XP_035776333.1|AALB
OG0007388	LOC117588807|XP_034136214.1|DGUA	LOC118458185|XP_035776310.1|AALB
OG0007389	LOC117587735|XP_034134544.1|DGUA	LOC118458590|XP_035777146.1|AALB
OG0007390	LOC117591185|XP_034140207.1|DGUA	LOC118461861|XP_035783557.1|AALB
OG0007391	LOC117586674|XP_034132814.1|DGUA	LOC118458593|XP_035777151.1|AALB
OG0007392	LOC117588308|XP_034135387.1|DGUA	LOC118461857|XP_035783550.1|AALB
OG0007393	LOC117585770|XP_034131342.1|DGUA	LOC118458140|XP_035776227.1|AALB
OG0007394	LOC117581115|XP_034123924.1|DGUA	LOC118461915|XP_035783671.1|AALB
OG0007395	LOC117588301|XP_034135375.1|DGUA	LOC118461565|XP_035782923.1|AALB
OG0007396	LOC117586573|XP_034132629.1|DGUA	LOC118458135|XP_035776214.1|AALB
OG0007397	LOC117584709|XP_034129643.1|DGUA	LOC118460220|XP_035780234.1|AALB
OG0007398	LOC117592537|XP_034142298.1|DGUA	LOC118466602|XP_035792072.1|AALB
OG0007399	LOC117590288|XP_034138664.1|DGUA	LOC118464447|XP_035787722.1|AALB
OG0007400	LOC117581157|XP_034123981.1|DGUA	LOC118463427|XP_035785886.1|AALB
OG0007401	LOC117588581|XP_034135876.1|DGUA	LOC118460014|XP_035779838.1|AALB
OG0007402	LOC117586533|XP_034132558.1|DGUA	LOC118456541|XP_035773288.1|AALB
OG0007404	LOC117585882|XP_034131524.1|DGUA	LOC118460825|XP_035781360.1|AALB
OG0007405	LOC117585907|XP_034131557.1|DGUA	LOC118458004|XP_035775971.1|AALB
OG0007406	LOC117586614|XP_034132710.1|DGUA	LOC118468442|XP_035795103.1|AALB
OG0007407	LOC117588206|XP_034135232.1|DGUA	LOC118458926|XP_035777787.1|AALB, LOC118461219|XP_035782186.1|AALB
OG0007408	LOC117580323|XP_034122710.1|DGUA	LOC118464491|XP_035787811.1|AALB
OG0007409	LOC117582158|XP_034125646.1|DGUA	LOC118457937|XP_035775842.1|AALB
OG0007410	LOC117591025|XP_034140003.1|DGUA	LOC118466377|XP_035791495.1|AALB
OG0007411	LOC117581249|XP_034124143.1|DGUA	LOC118466384|XP_035791509.1|AALB
OG0007412	LOC117581203|XP_034124067.1|DGUA	LOC118466379|XP_035791497.1|AALB
OG0007413	LOC117578835|XP_034120499.1|DGUA	LOC118466878|XP_035792626.1|AALB
OG0007414	LOC117582233|XP_034125735.1|DGUA	LOC118466702|XP_035792234.1|AALB
OG0007415	LOC117581460|XP_034124569.1|DGUA	LOC118467220|XP_035793361.1|AALB
OG0007416	LOC117590969|XP_034139917.1|DGUA	LOC118466168|XP_035791040.1|AALB
OG0007417	LOC117580749|XP_034123328.1|DGUA	LOC118466173|XP_035791051.1|AALB
OG0007418	LOC117591821|XP_034141049.1|DGUA	LOC118462479|XP_035784072.1|AALB
OG0007419	LOC117583788|XP_034128258.1|DGUA	LOC118465873|XP_035790402.1|AALB
OG0007420	LOC117578725|XP_034120276.1|DGUA	LOC118466374|XP_035791492.1|AALB
OG0007421	LOC117588725|XP_034136075.1|DGUA	LOC118464235|XP_035787312.1|AALB
OG0007422	LOC117590777|XP_034139616.1|DGUA	LOC118465415|XP_035789533.1|AALB
OG0007423	LOC117581576|XP_034124818.1|DGUA	LOC118467674|XP_035794334.1|AALB
OG0007424	LOC117579648|XP_034121518.1|DGUA	LOC118463400|XP_035785841.1|AALB
OG0007425	LOC117580336|XP_034122729.1|DGUA	LOC118466572|XP_035792009.1|AALB
OG0007426	LOC117590457|XP_034138982.1|DGUA	LOC118466554|XP_035791971.1|AALB
OG0007427	LOC117581426|XP_034124487.1|DGUA	LOC118466566|XP_035792002.1|AALB
OG0007428	LOC117580701|XP_034123234.1|DGUA	LOC118467386|XP_035793720.1|AALB
OG0007429	LOC117592226|XP_034141752.1|DGUA	LOC118464259|XP_035787391.1|AALB
OG0007430	LOC117589343|XP_034137093.1|DGUA	LOC118462751|XP_035784608.1|AALB
OG0007431	LOC117582459|XP_034126076.1|DGUA	LOC118462747|XP_035784603.1|AALB
OG0007432	LOC117579665|XP_034121539.1|DGUA	LOC118466895|XP_035792644.1|AALB
OG0007433	LOC117591496|XP_034140679.1|DGUA	LOC118466859|XP_035792587.1|AALB
OG0007434	LOC117580266|XP_034122594.1|DGUA	LOC118467269|XP_035793450.1|AALB
OG0007435	LOC117580083|XP_034122223.1|DGUA	LOC118467271|XP_035793453.1|AALB
OG0007436	LOC117580011|XP_034122107.1|DGUA	LOC118466801|XP_035792445.1|AALB
OG0007437	LOC117579578|XP_034121396.1|DGUA	LOC118463269|XP_035785635.1|AALB
OG0007438	LOC117589262|XP_034136930.1|DGUA	LOC118466052|XP_035790782.1|AALB
OG0007439	LOC117591426|XP_034140577.1|DGUA	LOC118466180|XP_035791064.1|AALB
OG0007440	LOC117581598|XP_034124844.1|DGUA	LOC118466178|XP_035791059.1|AALB
OG0007441	LOC117592067|XP_034141462.1|DGUA	LOC118465912|XP_035790496.1|AALB
OG0007442	LOC117585220|XP_034130505.1|DGUA	LOC118468308|XP_035794938.1|AALB
OG0007443	LOC117592083|XP_034141490.1|DGUA	LOC118466004|XP_035790693.1|AALB
OG0007444	LOC117578522|XP_034119959.1|DGUA	LOC118466745|XP_035792323.1|AALB
OG0007445	LOC117578518|XP_034119954.1|DGUA	LOC118466051|XP_035790781.1|AALB
OG0007446	LOC117582041|XP_034125474.1|DGUA	LOC118466736|XP_035792311.1|AALB
OG0007447	LOC117582468|XP_034126091.1|DGUA	LOC118465566|XP_035789820.1|AALB
OG0007448	LOC117592686|XP_034142540.1|DGUA	LOC118467140|XP_035793154.1|AALB
OG0007449	LOC117579660|XP_034121534.1|DGUA	LOC118464794|XP_035788320.1|AALB
OG0007450	LOC117584483|XP_034129299.1|DGUA	LOC118464798|XP_035788350.1|AALB
OG0007451	LOC117580568|XP_034123062.1|DGUA	LOC118467979|XP_035794860.1|AALB
OG0007452	LOC117580567|XP_034123061.1|DGUA	LOC118467978|XP_035794858.1|AALB
OG0007453	LOC117579124|XP_034120746.1|DGUA	LOC118465258|XP_035789172.1|AALB
OG0007454	LOC117587310|XP_034133822.1|DGUA	LOC118466931|XP_035792712.1|AALB
OG0007455	LOC117578682|XP_034120200.1|DGUA	LOC118467499|XP_035793943.1|AALB
OG0007456	LOC117580684|XP_034123199.1|DGUA	LOC118467958|XP_035794834.1|AALB
OG0007457	LOC117586958|XP_034133222.1|DGUA	LOC118466704|XP_035792239.1|AALB
OG0007458	LOC117587605|XP_034134347.1|DGUA	LOC118464159|XP_035787185.1|AALB
OG0007459	LOC117585636|XP_034131112.1|DGUA	LOC118464153|XP_035787173.1|AALB
OG0007460	LOC117578515|XP_034119951.1|DGUA	LOC118464151|XP_035787167.1|AALB
OG0007461	LOC117587481|XP_034134101.1|DGUA	LOC118463857|XP_035786656.1|AALB
OG0007462	LOC117587495|XP_034134158.1|DGUA	LOC118465886|XP_035790429.1|AALB
OG0007463	LOC117587506|XP_034134169.1|DGUA	LOC118465884|XP_035790427.1|AALB
OG0007464	LOC117587482|XP_034134104.1|DGUA	LOC118465883|XP_035790413.1|AALB
OG0007465	LOC117579674|XP_034121550.1|DGUA	LOC118464384|XP_035787621.1|AALB
OG0007466	LOC117581009|XP_034123712.1|DGUA	LOC118466596|XP_035792057.1|AALB
OG0007468	LOC117592060|XP_034141447.1|DGUA	LOC118465559|XP_035789801.1|AALB
OG0007469	LOC117580538|XP_034123022.1|DGUA	LOC118466003|XP_035790692.1|AALB
OG0007470	LOC117584297|XP_034129011.1|DGUA	LOC118467491|XP_035793935.1|AALB
OG0007471	LOC117579538|XP_034121386.1|DGUA	LOC118464228|XP_035787302.1|AALB
OG0007472	LOC117590213|XP_034138563.1|DGUA	LOC118467451|XP_035793850.1|AALB
OG0007473	LOC117586956|XP_034133220.1|DGUA	LOC118463848|XP_035786645.1|AALB
OG0007474	LOC117590872|XP_034139823.1|DGUA	LOC118464138|XP_035787134.1|AALB
OG0007475	LOC117589036|XP_034136554.1|DGUA	LOC118467555|XP_035794073.1|AALB
OG0007476	LOC117590987|XP_034139954.1|DGUA	LOC118466193|XP_035791099.1|AALB
OG0007477	LOC117590970|XP_034139921.1|DGUA	LOC118467662|XP_035794303.1|AALB
OG0007478	LOC117583951|XP_034128541.1|DGUA	LOC118463194|XP_035785517.1|AALB
OG0007479	LOC117581069|XP_034123835.1|DGUA	LOC118464750|XP_035788259.1|AALB
OG0007480	LOC117586366|XP_034132282.1|DGUA	LOC118464738|XP_035788237.1|AALB
OG0007481	LOC117587066|XP_034133400.1|DGUA	LOC118464757|XP_035788269.1|AALB
OG0007482	LOC117581782|XP_034125100.1|DGUA	LOC118466334|XP_035791346.1|AALB
OG0007483	LOC117584234|XP_034128922.1|DGUA	LOC118467101|XP_035793044.1|AALB
OG0007484	LOC117581324|XP_034124323.1|DGUA	LOC118464020|XP_035786968.1|AALB
OG0007485	LOC117591161|XP_034140173.1|DGUA	LOC118464925|XP_035788591.1|AALB
OG0007486	LOC117581662|XP_034124933.1|DGUA	LOC118462670|XP_035784460.1|AALB
OG0007487	LOC117590672|XP_034139436.1|DGUA	LOC118462666|XP_035784455.1|AALB
OG0007488	LOC117588895|XP_034136334.1|DGUA	LOC118463847|XP_035786644.1|AALB
OG0007489	LOC117586645|XP_034132766.1|DGUA	LOC118462913|XP_035784909.1|AALB
OG0007490	LOC117588358|XP_034135461.1|DGUA	LOC118465847|XP_035790352.1|AALB
OG0007491	LOC117581620|XP_034124874.1|DGUA	LOC118464723|XP_035788187.1|AALB
OG0007492	LOC117586517|XP_034132544.1|DGUA	LOC118464717|XP_035788182.1|AALB
OG0007493	LOC117588713|XP_034136054.1|DGUA	LOC118467380|XP_035793704.1|AALB
OG0007494	LOC117584393|XP_034129141.1|DGUA	LOC118467132|XP_035793135.1|AALB
OG0007495	LOC117588406|XP_034135563.1|DGUA	LOC118467743|XP_035794444.1|AALB
OG0007496	LOC117580069|XP_034122202.1|DGUA	LOC118464438|XP_035787705.1|AALB
OG0007497	LOC117580357|XP_034122766.1|DGUA	LOC118464439|XP_035787707.1|AALB
OG0007498	LOC117579970|XP_034122037.1|DGUA	LOC118465450|XP_035789607.1|AALB
OG0007499	LOC117589433|XP_034137260.1|DGUA	LOC118463685|XP_035786345.1|AALB
OG0007500	LOC117589434|XP_034137262.1|DGUA	LOC118468935|XP_035796160.1|AALB
OG0007501	LOC117589417|XP_034137237.1|DGUA	LOC118466024|XP_035790737.1|AALB
OG0007502	LOC117592709|XP_034142574.1|DGUA	LOC118462770|XP_035784628.1|AALB
OG0007503	LOC117582027|XP_034125444.1|DGUA	LOC118462765|XP_035784620.1|AALB
OG0007504	LOC117580012|XP_034122108.1|DGUA	LOC118462768|XP_035784626.1|AALB
OG0007505	LOC117580381|XP_034122809.1|DGUA	LOC118465911|XP_035790495.1|AALB
OG0007506	LOC117580384|XP_034122811.1|DGUA	LOC118465208|XP_035789089.1|AALB
OG0007507	LOC117581864|XP_034125217.1|DGUA	LOC118464189|XP_035787236.1|AALB
OG0007508	LOC117582524|XP_034126213.1|DGUA	LOC118467217|XP_035793355.1|AALB
OG0007509	LOC117587685|XP_034134469.1|DGUA	LOC118465459|XP_035789645.1|AALB
OG0007510	LOC117586984|XP_034133276.1|DGUA	LOC118467833|XP_035794617.1|AALB
OG0007511	LOC117587824|XP_034134674.1|DGUA	LOC118466042|XP_035790770.1|AALB
OG0007512	LOC117586196|XP_034132015.1|DGUA	LOC118467658|XP_035794293.1|AALB
OG0007513	LOC117582642|XP_034126415.1|DGUA	LOC118466852|XP_035792573.1|AALB
OG0007514	LOC117586835|XP_034133017.1|DGUA	LOC118466843|XP_035792558.1|AALB
OG0007515	LOC117583967|XP_034128564.1|DGUA	LOC118467731|XP_035794428.1|AALB
OG0007516	LOC117584473|XP_034129288.1|DGUA	LOC118467724|XP_035794420.1|AALB
OG0007517	LOC117588894|XP_034136333.1|DGUA	LOC118465854|XP_035790375.1|AALB
OG0007518	LOC117592678|XP_034142528.1|DGUA	LOC118462537|XP_035784196.1|AALB
OG0007519	LOC117592567|XP_034142338.1|DGUA	LOC118465501|XP_035789703.1|AALB
OG0007520	LOC117581425|XP_034124484.1|DGUA	LOC118465502|XP_035789712.1|AALB
OG0007521	LOC117590989|XP_034139955.1|DGUA	LOC118467539|XP_035794031.1|AALB
OG0007522	LOC117588763|XP_034136136.1|DGUA	LOC118462543|XP_035784203.1|AALB
OG0007523	LOC117588923|XP_034136428.1|DGUA	LOC118464349|XP_035787562.1|AALB
OG0007524	LOC117582159|XP_034125647.1|DGUA	LOC118467017|XP_035792856.1|AALB
OG0007525	LOC117584415|XP_034129169.1|DGUA	LOC118464004|XP_035786944.1|AALB
OG0007526	LOC117585077|XP_034130232.1|DGUA	LOC118466166|XP_035791037.1|AALB
OG0007527	LOC117586832|XP_034133004.1|DGUA	LOC118466160|XP_035791029.1|AALB
OG0007528	LOC117589475|XP_034137311.1|DGUA	LOC118466875|XP_035792618.1|AALB
OG0007529	LOC117592439|XP_034142083.1|DGUA	LOC118465414|XP_035789529.1|AALB
OG0007530	LOC117585303|XP_034130623.1|DGUA	LOC118465075|XP_035788865.1|AALB
OG0007531	LOC117578550|XP_034120014.1|DGUA	LOC118465057|XP_035788832.1|AALB
OG0007532	LOC117582176|XP_034125673.1|DGUA	LOC118467246|XP_035793410.1|AALB
OG0007533	LOC117580377|XP_034122801.1|DGUA	LOC118467976|XP_035794856.1|AALB
OG0007534	LOC117579815|XP_034121796.1|DGUA	LOC118465224|XP_035789112.1|AALB
OG0007535	LOC117579425|XP_034121196.1|DGUA	LOC118465660|XP_035789967.1|AALB
OG0007536	LOC117586229|XP_034132055.1|DGUA	LOC118464336|XP_035787547.1|AALB
OG0007537	LOC117580279|XP_034122629.1|DGUA	LOC118467030|XP_035792889.1|AALB
OG0007538	LOC117580280|XP_034122641.1|DGUA	LOC118462793|XP_035784678.1|AALB
OG0007539	LOC117581811|XP_034125143.1|DGUA	LOC118467723|XP_035794419.1|AALB
OG0007540	LOC117583549|XP_034127799.1|DGUA	LOC118467725|XP_035794422.1|AALB
OG0007541	LOC117582824|XP_034126769.1|DGUA	LOC118465259|XP_035789173.1|AALB
OG0007542	LOC117579719|XP_034121608.1|DGUA	LOC118465261|XP_035789176.1|AALB
OG0007543	LOC117590646|XP_034139379.1|DGUA	LOC118466017|XP_035790722.1|AALB
OG0007544	LOC117579669|XP_034121543.1|DGUA	LOC118466045|XP_035790774.1|AALB
OG0007545	LOC117587775|XP_034134608.1|DGUA	LOC118457829|XP_035775597.1|AALB
OG0007546	LOC117591129|XP_034140124.1|DGUA	LOC118466872|XP_035792614.1|AALB
OG0007547	LOC117586959|XP_034133226.1|DGUA	LOC118465277|XP_035789211.1|AALB
OG0007548	LOC117586928|XP_034133178.1|DGUA	LOC118466951|XP_035792743.1|AALB
OG0007549	LOC117588904|XP_034136352.1|DGUA	LOC118466824|XP_035792508.1|AALB
OG0007550	LOC117579757|XP_034121679.1|DGUA	LOC118466525|XP_035791915.1|AALB
OG0007551	LOC117583427|XP_034127619.1|DGUA	LOC118466526|XP_035791924.1|AALB
OG0007552	LOC117582453|XP_034126069.1|DGUA	LOC118466716|XP_035792273.1|AALB
OG0007553	LOC117581704|XP_034124973.1|DGUA	LOC118467427|XP_035793805.1|AALB
OG0007554	LOC117579588|XP_034121409.1|DGUA	LOC118462662|XP_035784447.1|AALB
OG0007555	LOC117586160|XP_034131955.1|DGUA	LOC118466096|XP_035790904.1|AALB
OG0007556	LOC117587466|XP_034134086.1|DGUA	LOC118465093|XP_035788894.1|AALB
OG0007557	LOC117584449|XP_034129261.1|DGUA	LOC118467903|XP_035794720.1|AALB
OG0007558	LOC117583914|XP_034128538.1|DGUA	LOC118465089|XP_035788886.1|AALB
OG0007559	LOC117584455|XP_034129264.1|DGUA	LOC118465081|XP_035788877.1|AALB
OG0007560	LOC117580184|XP_034122434.1|DGUA	LOC118462772|XP_035784629.1|AALB
OG0007561	LOC117579573|XP_034121391.1|DGUA	LOC118463179|XP_035785479.1|AALB
OG0007562	LOC117587454|XP_034134066.1|DGUA	LOC118462899|XP_035784888.1|AALB
OG0007563	LOC117580575|XP_034123070.1|DGUA	LOC118467027|XP_035792885.1|AALB
OG0007564	LOC117579720|XP_034121604.1|DGUA	LOC118465688|XP_035790012.1|AALB
OG0007565	LOC117584973|XP_034130065.1|DGUA	LOC118463461|XP_035785943.1|AALB
OG0007566	LOC117578730|XP_034120284.1|DGUA	LOC118466820|XP_035792501.1|AALB
OG0007567	LOC117582708|XP_034126518.1|DGUA	LOC118467933|XP_035794787.1|AALB
OG0007568	LOC117585773|XP_034131350.1|DGUA	LOC118467929|XP_035794782.1|AALB
OG0007569	LOC117590581|XP_034139226.1|DGUA	LOC118467931|XP_035794785.1|AALB
OG0007570	LOC117585766|XP_034131338.1|DGUA	LOC118467928|XP_035794780.1|AALB
OG0007571	LOC117585760|XP_034131312.1|DGUA	LOC118467925|XP_035794773.1|AALB
OG0007572	LOC117584479|XP_034129295.1|DGUA	LOC118465166|XP_035789019.1|AALB
OG0007573	LOC117579958|XP_034122026.1|DGUA	LOC118467295|XP_035793505.1|AALB
OG0007574	LOC117578882|XP_034120567.1|DGUA	LOC118465972|XP_035790625.1|AALB
OG0007575	LOC117592666|XP_034142513.1|DGUA	LOC118464699|XP_035788114.1|AALB
OG0007576	LOC117580683|XP_034123193.1|DGUA	LOC118465555|XP_035789781.1|AALB
OG0007577	LOC117581396|XP_034124432.1|DGUA	LOC118462671|XP_035784461.1|AALB
OG0007578	LOC117582032|XP_034125457.1|DGUA	LOC118464981|XP_035788705.1|AALB
OG0007579	LOC117591997|XP_034141335.1|DGUA	LOC118466462|XP_035791712.1|AALB
OG0007580	LOC117591245|XP_034140314.1|DGUA	LOC118466464|XP_035791715.1|AALB
OG0007581	LOC117584046|XP_034128677.1|DGUA	LOC118462799|XP_035784689.1|AALB
OG0007582	LOC117585929|XP_034131586.1|DGUA	LOC118462800|XP_035784691.1|AALB
OG0007583	LOC117584631|XP_034129550.1|DGUA	LOC118465438|XP_035789581.1|AALB
OG0007584	LOC117581487|XP_034124621.1|DGUA	LOC118464347|XP_035787560.1|AALB
OG0007585	LOC117587484|XP_034134112.1|DGUA	LOC118463874|XP_035786687.1|AALB
OG0007586	LOC117588176|XP_034135182.1|DGUA	LOC118467282|XP_035793480.1|AALB
OG0007587	LOC117586364|XP_034132315.1|DGUA	LOC118467306|XP_035793522.1|AALB
OG0007588	LOC117587579|XP_034134302.1|DGUA	LOC118467307|XP_035793528.1|AALB
OG0007589	LOC117590522|XP_034139130.1|DGUA	LOC118467418|XP_035793797.1|AALB
OG0007590	LOC117579930|XP_034121974.1|DGUA	LOC118465148|XP_035788987.1|AALB
OG0007591	LOC117592027|XP_034141377.1|DGUA	LOC118462745|XP_035784598.1|AALB
OG0007592	LOC117578788|XP_034120400.1|DGUA	LOC118462729|XP_035784567.1|AALB
OG0007593	LOC117581331|XP_034124336.1|DGUA	LOC118462741|XP_035784595.1|AALB
OG0007594	LOC117592028|XP_034141378.1|DGUA	LOC118463304|XP_035785683.1|AALB
OG0007595	LOC117590670|XP_034139435.1|DGUA	LOC118464203|XP_035787256.1|AALB
OG0007596	LOC117586819|XP_034132989.1|DGUA	LOC118464944|XP_035788624.1|AALB
OG0007597	LOC117579035|XP_034120612.1|DGUA	LOC118463069|XP_035785221.1|AALB
OG0007598	LOC117592671|XP_034142522.1|DGUA	LOC118464980|XP_035788704.1|AALB
OG0007599	LOC117579428|XP_034121201.1|DGUA	LOC118466976|XP_035792781.1|AALB
OG0007600	LOC117579643|XP_034121514.1|DGUA	LOC118464707|XP_035788132.1|AALB
OG0007601	LOC117591235|XP_034140300.1|DGUA	LOC118462757|XP_035784614.1|AALB
OG0007602	LOC117579156|XP_034120806.1|DGUA	LOC118465687|XP_035790011.1|AALB
OG0007603	LOC117579150|XP_034120799.1|DGUA	LOC118465822|XP_035790301.1|AALB
OG0007604	LOC117587436|XP_034134006.1|DGUA	LOC118464999|XP_035788733.1|AALB
OG0007605	LOC117580231|XP_034122538.1|DGUA	LOC118463996|XP_035786921.1|AALB
OG0007606	LOC117580397|XP_034122830.1|DGUA	LOC118466386|XP_035791510.1|AALB
OG0007607	LOC117582948|XP_034126948.1|DGUA	LOC118463519|XP_035786015.1|AALB
OG0007608	LOC117580122|XP_034122307.1|DGUA	LOC118466977|XP_035792784.1|AALB
OG0007609	LOC117590215|XP_034138567.1|DGUA	LOC118463467|XP_035785950.1|AALB
OG0007610	LOC117592273|XP_034141825.1|DGUA	LOC118466491|XP_035791785.1|AALB
OG0007611	LOC117590664|XP_034139411.1|DGUA	LOC118466493|XP_035791791.1|AALB
OG0007612	LOC117578683|XP_034120202.1|DGUA	LOC118466492|XP_035791787.1|AALB
OG0007613	LOC117592574|XP_034142350.1|DGUA	LOC118466504|XP_035791827.1|AALB
OG0007614	LOC117579738|XP_034121641.1|DGUA	LOC118462876|XP_035784840.1|AALB
OG0007615	LOC117580030|XP_034122148.1|DGUA	LOC118462879|XP_035784843.1|AALB
OG0007616	LOC117582707|XP_034126517.1|DGUA	LOC118462878|XP_035784842.1|AALB
OG0007617	LOC117587022|XP_034133327.1|DGUA	LOC118463931|XP_035786783.1|AALB
OG0007618	LOC117579298|XP_034120996.1|DGUA	LOC118465798|XP_035790255.1|AALB
OG0007619	LOC117580107|XP_034122269.1|DGUA	LOC118463994|XP_035786917.1|AALB
OG0007620	LOC117580292|XP_034122658.1|DGUA	LOC118465928|XP_035790521.1|AALB
OG0007621	LOC117578783|XP_034120384.1|DGUA	LOC118466925|XP_035792703.1|AALB
OG0007622	LOC117580278|XP_034122623.1|DGUA	LOC118463755|XP_035786450.1|AALB
OG0007623	LOC117587217|XP_034133663.1|DGUA	LOC118462684|XP_035784486.1|AALB
OG0007624	LOC117579836|XP_034121825.1|DGUA	LOC118466098|XP_035790906.1|AALB
OG0007625	LOC117579126|XP_034120752.1|DGUA	LOC118465978|XP_035790633.1|AALB
OG0007626	LOC117589243|XP_034136899.1|DGUA	LOC118465992|XP_035790677.1|AALB
OG0007627	LOC117589197|XP_034136815.1|DGUA	LOC118465989|XP_035790671.1|AALB
OG0007628	LOC117590651|XP_034139383.1|DGUA	LOC118456878|XP_035773887.1|AALB
OG0007629	LOC117586926|XP_034133176.1|DGUA	LOC118460913|XP_035781557.1|AALB
OG0007630	LOC117586151|XP_034131940.1|DGUA	LOC118465939|XP_035790551.1|AALB
OG0007631	LOC117583586|XP_034127865.1|DGUA	LOC118460683|XP_035781074.1|AALB
OG0007632	LOC117587442|XP_034134016.1|DGUA	LOC118468349|XP_035795002.1|AALB
OG0007633	LOC117582031|XP_034125453.1|DGUA	LOC118457152|XP_035774370.1|AALB
OG0007634	LOC117583640|XP_034127979.1|DGUA	LOC118468401|XP_035795058.1|AALB
OG0007635	LOC117587721|XP_034134520.1|DGUA	LOC118461204|XP_035782149.1|AALB
OG0007636	LOC117579046|XP_034120632.1|DGUA	LOC118466863|XP_035792592.1|AALB
OG0007637	LOC117588168|XP_034135170.1|DGUA	LOC118464130|XP_035787118.1|AALB
OG0007638	LOC117588624|XP_034135935.1|DGUA	LOC118464530|XP_035787859.1|AALB
OG0007639	LOC117590914|XP_034139837.1|DGUA	LOC118463263|XP_035785627.1|AALB
OG0007665	LOC117588305|XP_034135382.1|DGUA	LOC118459890|XP_035779587.1|AALB
OG0007666	LOC117588351|XP_034135454.1|DGUA	LOC118459902|XP_035779621.1|AALB
OG0007667	LOC117581592|XP_034124838.1|DGUA	LOC118463704|XP_035786392.1|AALB
OG0007668	LOC117588120|XP_034135088.1|DGUA	LOC118466605|XP_035792106.1|AALB
OG0007669	LOC117581446|XP_034124546.1|DGUA	LOC118462035|XP_035783906.1|AALB
OG0007670	LOC117581445|XP_034124545.1|DGUA	LOC118462026|XP_035783894.1|AALB
OG0007671	LOC117590313|XP_034138692.1|DGUA	LOC118463623|XP_035786214.1|AALB
OG0007672	LOC117588344|XP_034135445.1|DGUA	LOC118463063|XP_035785215.1|AALB
OG0007673	LOC117582844|XP_034126789.1|DGUA	LOC118467038|XP_035792920.1|AALB
OG0007674	LOC117588475|XP_034135657.1|DGUA	LOC118456371|XP_035772948.1|AALB
OG0007675	LOC117581560|XP_034124782.1|DGUA	LOC118463206|XP_035785583.1|AALB
OG0007676	LOC117588566|XP_034135847.1|DGUA	LOC118462076|XP_035783977.1|AALB
OG0007677	LOC117581163|XP_034123996.1|DGUA	LOC118466216|XP_035791132.1|AALB
OG0007679	LOC117590964|XP_034139910.1|DGUA	LOC118464627|XP_035787968.1|AALB
OG0007680	LOC117584579|XP_034129446.1|DGUA	LOC118457096|XP_035774280.1|AALB
OG0007682	LOC117588312|XP_034135394.1|DGUA	LOC118458641|XP_035777226.1|AALB
OG0007683	LOC117590909|XP_034139831.1|DGUA	LOC118461566|XP_035782935.1|AALB
OG0007684	LOC117590850|XP_034139738.1|DGUA	LOC118462940|XP_035784971.1|AALB
OG0007685	LOC117588540|XP_034135800.1|DGUA	LOC118463151|XP_035785430.1|AALB
OG0007686	LOC117590349|XP_034138773.1|DGUA	LOC118457697|XP_035775367.1|AALB
OG0007687	LOC117580817|XP_034123427.1|DGUA	LOC118461954|XP_035783747.1|AALB
OG0007688	LOC117585600|XP_034131036.1|DGUA	LOC118458033|XP_035776045.1|AALB
OG0007689	LOC117588511|XP_034135723.1|DGUA	LOC118460147|XP_035780137.1|AALB
OG0007690	LOC117588274|XP_034135327.1|DGUA	LOC118466351|XP_035791381.1|AALB
OG0007691	LOC117583692|XP_034128060.1|DGUA	LOC118458658|XP_035777246.1|AALB
OG0007692	LOC117588440|XP_034135613.1|DGUA	LOC118465101|XP_035788960.1|AALB
OG0007693	LOC117590324|XP_034138707.1|DGUA	LOC118464479|XP_035787792.1|AALB
OG0007694	LOC117591228|XP_034140293.1|DGUA	LOC118458932|XP_035777800.1|AALB
OG0007695	LOC117580620|XP_034123089.1|DGUA	LOC118456341|XP_035772891.1|AALB
OG0007696	LOC117579555|XP_034121365.1|DGUA	LOC118461964|XP_035783767.1|AALB
OG0007697	LOC117579546|XP_034121353.1|DGUA	LOC118459082|XP_035778034.1|AALB
OG0007698	LOC117590939|XP_034139872.1|DGUA	LOC118459598|XP_035779035.1|AALB
OG0007699	LOC117581270|XP_034124172.1|DGUA	LOC118460060|XP_035779949.1|AALB
OG0007700	LOC117580879|XP_034123520.1|DGUA	LOC118460510|XP_035780771.1|AALB
OG0007701	LOC117581090|XP_034123867.1|DGUA	LOC118461497|XP_035782817.1|AALB
OG0007702	LOC117581081|XP_034123855.1|DGUA	LOC118457139|XP_035774387.1|AALB
OG0007703	LOC117590992|XP_034139961.1|DGUA	LOC118459807|XP_035779441.1|AALB
OG0007704	LOC117583540|XP_034127787.1|DGUA	LOC118468869|XP_035796048.1|AALB
OG0007705	LOC117580629|XP_034123102.1|DGUA	LOC118460330|XP_035780441.1|AALB
OG0007706	LOC117580720|XP_034123275.1|DGUA	LOC118459584|XP_035779008.1|AALB
OG0007707	LOC117590453|XP_034138964.1|DGUA	LOC118468659|XP_035795588.1|AALB
OG0007708	LOC117580924|XP_034123579.1|DGUA	LOC118464777|XP_035788299.1|AALB
