Orthogroup	DGUA.longest_only	DMIR.longest_only
OG0008121	LOC117592276|XP_034141827.1|DGUA	LOC108158629|XP_017146597.2|DMIR, LOC117187776|XP_033246501.1|DMIR
OG0008122	LOC117580641|XP_034123124.1|DGUA	LOC108154768|XP_017140643.1|DMIR
OG0008123	LOC117588781|XP_034136175.1|DGUA	LOC108164525|XP_017155802.1|DMIR
OG0008124	LOC117591667|XP_034140881.1|DGUA, LOC117590691|XP_034139481.1|DGUA	LOC108153499|XP_033242914.1|DMIR
OG0008125	LOC117590806|XP_034139664.1|DGUA	LOC108165463|XP_017156999.1|DMIR
OG0008126	LOC117581021|XP_034123738.1|DGUA	LOC108165074|XP_017156613.1|DMIR
OG0008127	LOC117581611|XP_034124864.1|DGUA	LOC108152708|XP_017137733.1|DMIR
OG0008128	LOC117581621|XP_034124875.1|DGUA	LOC108164047|XP_017155117.1|DMIR
OG0008129	LOC117590772|XP_034139610.1|DGUA	LOC108153063|XP_033243946.1|DMIR
OG0008130	LOC117581443|XP_034124541.1|DGUA	LOC108164566|XP_017155872.1|DMIR
OG0008131	LOC117588546|XP_034135816.1|DGUA	LOC108151131|XP_017135047.1|DMIR
OG0008132	LOC117585446|XP_034130814.1|DGUA	LOC108157704|XP_017145363.1|DMIR
OG0008133	LOC117588368|XP_034135473.1|DGUA	LOC108159443|XP_017148223.1|DMIR
OG0008134	LOC117581010|XP_034123710.1|DGUA	LOC108162127|XP_033248418.1|DMIR
OG0008135	LOC117586695|XP_034132853.1|DGUA	LOC108155014|XP_017141055.1|DMIR
OG0008136	LOC117582151|XP_034125626.1|DGUA	LOC108164209|XP_017155329.1|DMIR
OG0008137	LOC117581068|XP_034123834.1|DGUA	LOC108152568|XP_017137496.1|DMIR
OG0008138	LOC117588937|XP_034136406.1|DGUA	LOC108151287|XP_017135308.1|DMIR
OG0008139	LOC117592046|XP_034141421.1|DGUA	LOC108159050|XP_017147471.1|DMIR
OG0008140	LOC117590807|XP_034139665.1|DGUA	LOC108165468|XP_033242815.1|DMIR
OG0008141	LOC117588637|XP_034135956.1|DGUA	LOC108158969|XP_017147298.1|DMIR
OG0008142	LOC117590913|XP_034139836.1|DGUA	LOC108152691|XP_017137687.1|DMIR
OG0008143	LOC117588262|XP_034135287.1|DGUA	LOC117186296|XP_033242751.1|DMIR
OG0008144	LOC117578727|XP_034120277.1|DGUA	LOC108158923|XP_017147215.1|DMIR, LOC117193631|XP_033254269.1|DMIR
OG0008145	LOC117581136|XP_034123953.1|DGUA	LOC108152729|XP_033242714.1|DMIR
OG0008146	LOC117581665|XP_034124939.1|DGUA	LOC108164761|XP_017156161.1|DMIR
OG0008147	LOC117581663|XP_034124934.1|DGUA	LOC108161134|XP_017150848.1|DMIR
OG0008148	LOC117588620|XP_034135924.1|DGUA	LOC108160167|XP_017149482.1|DMIR
OG0008149	LOC117590985|XP_034139951.1|DGUA	LOC108164826|XP_017156236.1|DMIR
OG0008150	LOC117591368|XP_034140495.1|DGUA	LOC108155262|XP_017141455.1|DMIR
OG0008151	LOC117581524|XP_034124709.1|DGUA	LOC108152912|XP_017138077.1|DMIR
OG0008152	LOC117581110|XP_034123904.1|DGUA	LOC108163887|XP_033253602.1|DMIR
OG0008153	LOC117585203|XP_034130475.1|DGUA	LOC108160019|XP_017149243.1|DMIR
OG0008154	LOC117579933|XP_034121977.1|DGUA	LOC108151135|XP_017135049.1|DMIR
OG0008155	LOC117580090|XP_034122234.1|DGUA	LOC108153124|XP_017138402.1|DMIR
OG0008156	LOC117583698|XP_034128070.1|DGUA	LOC108154777|XP_017140651.1|DMIR
OG0008157	LOC117589530|XP_034137415.1|DGUA	LOC108157154|XP_017144551.2|DMIR
OG0008158	LOC117581333|XP_034124343.1|DGUA	LOC108152123|XP_017136699.1|DMIR
OG0008159	LOC117580247|XP_034122561.1|DGUA	LOC108165512|XP_017157057.1|DMIR
OG0008160	LOC117584969|XP_034130061.1|DGUA	LOC108160000|XP_017149209.1|DMIR
OG0008161	LOC117591424|XP_034140575.1|DGUA	LOC108160692|XP_017150336.1|DMIR
OG0008162	LOC117588438|XP_034135609.1|DGUA	LOC108158996|XP_017147351.1|DMIR
OG0008163	LOC117580386|XP_034122815.1|DGUA	LOC108151752|XP_017136079.1|DMIR
OG0008164	LOC117591155|XP_034140162.1|DGUA	LOC108152400|XP_017137192.1|DMIR
OG0008165	LOC117581244|XP_034124132.1|DGUA	LOC108155566|XP_017141951.1|DMIR
OG0008166	LOC117581247|XP_034124141.1|DGUA	LOC108155600|XP_017142015.1|DMIR
OG0008167	LOC117591006|XP_034139979.1|DGUA	LOC108152822|XP_017137904.1|DMIR
OG0008168	LOC117590999|XP_034139971.1|DGUA	LOC108152821|XP_017137903.1|DMIR
OG0008169	LOC117590801|XP_034139657.1|DGUA	LOC108151731|XP_017136020.1|DMIR
OG0008170	LOC117591795|XP_034140993.1|DGUA	LOC108158600|XP_017146551.1|DMIR
OG0008171	LOC117581114|XP_034123923.1|DGUA	LOC108164417|XP_017155626.1|DMIR
OG0008172	LOC117585618|XP_034131070.1|DGUA	LOC108155835|XP_017142435.1|DMIR
OG0008173	LOC117588019|XP_034134947.1|DGUA	LOC108163087|XP_017153657.1|DMIR
OG0008174	LOC117589830|XP_034137956.1|DGUA	LOC108159008|XP_017147371.1|DMIR
OG0008175	LOC117580770|XP_034123355.1|DGUA	LOC108164967|XP_017156471.1|DMIR
OG0008176	LOC117590991|XP_034139960.1|DGUA	LOC108153528|XP_017139082.1|DMIR
OG0008177	LOC117591162|XP_034140174.1|DGUA	LOC108152441|XP_017137276.1|DMIR
OG0008178	LOC117591406|XP_034140549.1|DGUA	LOC108161337|XP_017151097.1|DMIR
OG0008179	LOC117581661|XP_034124932.1|DGUA	LOC108161434|XP_017151189.1|DMIR
OG0008180	LOC117590724|XP_034139524.1|DGUA	LOC108152657|XP_033242746.1|DMIR
OG0008181	LOC117590728|XP_034139527.1|DGUA	LOC108152874|XP_017137993.1|DMIR
OG0008182	LOC117592247|XP_034141773.1|DGUA	LOC108158957|XP_017147274.1|DMIR, LOC117193723|XP_033254339.1|DMIR
OG0008183	LOC117578652|XP_034120160.1|DGUA	LOC108160099|XP_017149374.1|DMIR
OG0008184	LOC117585736|XP_034131272.1|DGUA	LOC108156000|XP_017142689.1|DMIR
OG0008185	LOC117585661|XP_034131144.1|DGUA	LOC108156702|XP_017143839.1|DMIR
OG0008186	LOC117578583|XP_034120057.1|DGUA	LOC108159146|XP_017147631.1|DMIR
OG0008187	LOC117578587|XP_034120062.1|DGUA	LOC108159153|XP_017147639.1|DMIR
OG0008188	LOC117582317|XP_034125855.1|DGUA	LOC108163506|XP_017154325.2|DMIR
OG0008189	LOC117587825|XP_034134675.1|DGUA	LOC108162545|XP_017152818.1|DMIR
OG0008190	LOC117587048|XP_034133374.1|DGUA	LOC108152866|XP_017137985.1|DMIR
OG0008191	LOC117588295|XP_034135367.1|DGUA	LOC108153100|XP_017138373.1|DMIR
OG0008192	LOC117588755|XP_034136125.1|DGUA	LOC108164576|XP_017155884.1|DMIR
OG0008193	LOC117581278|XP_034124190.1|DGUA	LOC108164823|XP_017156233.1|DMIR
OG0008194	LOC117591535|XP_034140718.1|DGUA	LOC108162494|XP_017152736.1|DMIR
OG0008195	LOC117581106|XP_034123893.1|DGUA	LOC108160990|XP_017150784.1|DMIR
OG0008196	LOC117583313|XP_034127463.1|DGUA	LOC108158568|XP_017146492.1|DMIR, LOC117191533|XP_033252262.1|DMIR
OG0008197	LOC117579565|XP_034121378.1|DGUA	LOC108153163|XP_033243279.1|DMIR
OG0008198	LOC117590740|XP_034139539.1|DGUA	LOC108152868|XP_017137986.1|DMIR
OG0008199	LOC117580771|XP_034123356.1|DGUA	LOC108164976|XP_017156484.1|DMIR
OG0008200	LOC117578624|XP_034120121.1|DGUA	LOC108160079|XP_017149335.1|DMIR
OG0008201	LOC117580088|XP_034122232.1|DGUA	LOC108153123|XP_017138400.1|DMIR
OG0008202	LOC117580132|XP_034122316.1|DGUA	LOC108151782|XP_017136115.1|DMIR
OG0008203	LOC117579804|XP_034121772.1|DGUA	LOC108151920|XP_017136326.1|DMIR
OG0008204	LOC117581411|XP_034124456.1|DGUA	LOC108164554|XP_017155857.1|DMIR
OG0008205	LOC117588749|XP_034136118.1|DGUA	LOC108164780|XP_017156190.1|DMIR
OG0008206	LOC117580402|XP_034122838.1|DGUA	LOC108153021|XP_017138261.1|DMIR
OG0008207	LOC117579107|XP_034120724.1|DGUA	LOC108151903|XP_017136301.1|DMIR
OG0008208	LOC117578571|XP_034120039.1|DGUA	LOC108158817|XP_017146996.2|DMIR
OG0008209	LOC117589146|XP_034136731.1|DGUA	LOC108152848|XP_017137954.1|DMIR
OG0008210	LOC117581846|XP_034125192.1|DGUA	LOC108160785|XP_017150479.1|DMIR
OG0008211	LOC117587822|XP_034134671.1|DGUA	LOC108163756|XP_017154715.1|DMIR
OG0008212	LOC117579444|XP_034121223.1|DGUA	LOC108152316|XP_017137038.1|DMIR
OG0008213	LOC117581117|XP_034123929.1|DGUA	LOC108164702|XP_017156065.1|DMIR
OG0008214	LOC117586904|XP_034133140.1|DGUA	LOC108151514|XP_017135647.1|DMIR
OG0008216	LOC117587227|XP_034133680.1|DGUA	LOC108152045|XP_017136537.1|DMIR
OG0008217	LOC117581659|XP_034124931.1|DGUA	LOC108163878|XP_017154884.1|DMIR
OG0008218	LOC117583607|XP_034127914.1|DGUA	LOC117190149|XP_033251115.1|DMIR, LOC108159862|XP_017148952.1|DMIR
OG0008219	LOC117590378|XP_034138837.1|DGUA	LOC108154240|XP_017139965.1|DMIR
OG0008220	LOC117590853|XP_034139741.1|DGUA	LOC108152779|XP_017137850.1|DMIR
OG0008221	LOC117582658|XP_034126454.1|DGUA	LOC108162645|XP_017152958.1|DMIR
OG0008222	LOC117579949|XP_034122001.1|DGUA	LOC108152460|XP_017137313.1|DMIR
OG0008223	LOC117580489|XP_034122965.1|DGUA	LOC108151695|XP_017135937.1|DMIR
OG0008224	LOC117580116|XP_034122294.1|DGUA	LOC108151652|XP_017135860.1|DMIR
OG0008225	LOC117591419|XP_034140565.1|DGUA	LOC108164530|XP_017155812.1|DMIR
OG0008226	LOC117581087|XP_034123865.1|DGUA	LOC108165005|XP_017156529.1|DMIR
OG0008227	LOC117583448|XP_034127638.1|DGUA	LOC108157588|XP_017145201.1|DMIR
OG0008228	LOC117585829|XP_034131454.1|DGUA	LOC108156102|XP_017142884.1|DMIR
OG0008229	LOC117589544|XP_034137438.1|DGUA	LOC108157537|XP_017145129.1|DMIR
OG0008230	LOC117585622|XP_034131077.1|DGUA	LOC108155838|XP_017142438.1|DMIR
OG0008231	LOC117590630|XP_034139338.1|DGUA	LOC117193783|XP_033254400.1|DMIR
OG0008232	LOC117587299|XP_034133782.1|DGUA	LOC108152610|XP_017137564.1|DMIR, LOC117186077|XP_033242064.1|DMIR
OG0008233	LOC117588211|XP_034135240.1|DGUA	LOC108163202|XP_017153836.1|DMIR
OG0008234	LOC117592207|XP_034141709.1|DGUA	LOC108159651|XP_017148606.1|DMIR, LOC117190714|XP_033251671.1|DMIR
OG0008235	LOC117590875|XP_034139788.1|DGUA	LOC108164799|XP_017156213.1|DMIR
OG0008236	LOC117578432|XP_034119786.1|DGUA	LOC108158711|XP_017146743.1|DMIR, LOC117192784|XP_033253429.1|DMIR
OG0008237	LOC117590604|XP_034139278.1|DGUA	LOC117191067|XP_033251924.1|DMIR, LOC108160003|XP_017149216.1|DMIR
OG0008238	LOC117587165|XP_034133569.1|DGUA	LOC108151321|XP_017135363.1|DMIR
OG0008239	LOC117579097|XP_034120711.1|DGUA	LOC108153112|XP_017138386.1|DMIR
OG0008240	LOC117582047|XP_034125485.1|DGUA	LOC108158979|XP_017147312.1|DMIR
OG0008243	LOC117584805|XP_034129819.1|DGUA	LOC108158500|XP_017146303.2|DMIR, LOC117188057|XP_033247191.1|DMIR
OG0008244	LOC117585175|XP_034130407.1|DGUA	LOC108156092|XP_017142870.1|DMIR
OG0008245	LOC117581257|XP_034124158.1|DGUA	LOC108158272|XP_017145997.1|DMIR
OG0008246	LOC117580635|XP_034123118.1|DGUA	LOC108158274|XP_017145999.1|DMIR
OG0008247	LOC117583298|XP_034127430.1|DGUA	LOC108156478|XP_033245276.1|DMIR
OG0008248	LOC117583425|XP_034127613.1|DGUA	LOC108157050|XP_017144357.1|DMIR
OG0008249	LOC117583390|XP_034127564.1|DGUA	LOC108155788|XP_017142336.1|DMIR
OG0008250	LOC117589866|XP_034138029.1|DGUA	LOC117189684|XP_033250676.1|DMIR, LOC108158464|XP_033250672.1|DMIR, LOC117189681|XP_033250673.1|DMIR, LOC117189682|XP_033250674.1|DMIR, LOC117189675|XP_033250670.1|DMIR, LOC117187919|XP_033246765.1|DMIR
OG0008251	LOC117578474|XP_034119898.1|DGUA	LOC117188479|XP_033248293.1|DMIR
OG0008252	LOC117588640|XP_034135963.1|DGUA	LOC117187798|XP_033246540.1|DMIR, LOC108159597|XP_017148540.2|DMIR
OG0008253	LOC117591855|XP_034141114.1|DGUA	LOC117188279|XP_033247729.1|DMIR, LOC108160920|XP_033252641.1|DMIR
OG0008254	LOC117589241|XP_034136896.1|DGUA	LOC108153047|XP_017138304.1|DMIR
OG0008255	LOC117589412|XP_034137234.1|DGUA	LOC108152763|XP_017137824.1|DMIR
OG0008256	LOC117578663|XP_034120180.1|DGUA	LOC108159888|XP_017148993.2|DMIR, LOC117187684|XP_033246253.1|DMIR
OG0008257	LOC117581001|XP_034123698.1|DGUA	LOC108159029|XP_017147442.1|DMIR
OG0008258	LOC117584097|XP_034128736.1|DGUA	LOC108164289|XP_017155425.1|DMIR
OG0008259	LOC117582145|XP_034125621.1|DGUA	LOC117188637|XP_033248682.1|DMIR, LOC108163479|XP_017154274.2|DMIR
OG0008259	LOC117581885|XP_034125242.1|DGUA	LOC117189070|XP_033249920.1|DMIR
OG0008260	LOC117587084|XP_034133443.1|DGUA	LOC108153255|XP_017138607.1|DMIR
OG0008260	LOC117587078|XP_034133435.1|DGUA	LOC108153256|XP_017138608.1|DMIR
OG0008261	LOC117591967|XP_034141295.1|DGUA	LOC117194300|XP_033254766.1|DMIR, LOC117194882|XP_033255234.1|DMIR, LOC117193858|XP_033254445.1|DMIR, LOC117193854|XP_033254443.1|DMIR, LOC117193306|XP_033253932.1|DMIR, LOC117193307|XP_033253933.1|DMIR, LOC108159066|XP_017147501.2|DMIR, LOC117193346|XP_033253960.1|DMIR, LOC117192757|XP_033253391.1|DMIR, LOC117192393|XP_033252961.1|DMIR, LOC117187879|XP_033246666.1|DMIR
OG0008262	LOC117591816|XP_034141042.1|DGUA	LOC108160936|XP_017150713.1|DMIR
OG0008264	LOC117590383|XP_034138852.1|DGUA	LOC108160877|XP_017150632.1|DMIR, LOC117193533|XP_033254171.1|DMIR
OG0008264	LOC117590377|XP_034138838.1|DGUA	LOC117193392|XP_033254033.1|DMIR, LOC108160876|XP_017150631.1|DMIR
OG0008265	LOC117585572|XP_034130995.1|DGUA, LOC117585078|XP_034130234.1|DGUA, LOC117585368|XP_034130705.1|DGUA, LOC117585369|XP_034130706.1|DGUA, LOC117585183|XP_034130416.1|DGUA	LOC108154514|XP_017140303.2|DMIR
OG0008266	LOC117589967|XP_034138163.1|DGUA	LOC108156668|XP_017143780.1|DMIR
OG0008267	LOC117582903|XP_034126885.1|DGUA	LOC108156475|XP_017143435.1|DMIR
OG0008268	LOC117584870|XP_034129912.1|DGUA	LOC108162666|XP_017152996.2|DMIR
OG0008269	LOC117584237|XP_034128924.1|DGUA	LOC108161748|XP_017151570.1|DMIR
OG0008270	LOC117588289|XP_034135358.1|DGUA	LOC108159214|XP_017147786.1|DMIR
OG0008271	LOC117579436|XP_034121214.1|DGUA	LOC108151331|XP_017135372.1|DMIR
OG0008272	LOC117581317|XP_034124305.1|DGUA	LOC108152185|XP_017136816.1|DMIR
OG0008273	LOC117586416|XP_034132344.1|DGUA	LOC108154693|XP_017140531.1|DMIR
OG0008274	LOC117591484|XP_034140661.1|DGUA	LOC108152557|XP_017137474.1|DMIR
OG0008275	LOC117591160|XP_034140172.1|DGUA	LOC108152428|XP_017137249.1|DMIR
OG0008276	LOC117581300|XP_034124230.1|DGUA	LOC108161821|XP_017151672.1|DMIR
OG0008277	LOC117581288|XP_034124209.1|DGUA	LOC108157132|XP_017144523.1|DMIR
OG0008278	LOC117584526|XP_034129366.1|DGUA	LOC108163007|XP_017153520.1|DMIR
OG0008279	LOC117590223|XP_034138581.1|DGUA	LOC108164765|XP_017156164.1|DMIR
OG0008280	LOC117590224|XP_034138585.1|DGUA	LOC108164917|XP_017156390.1|DMIR
OG0008281	LOC117590331|XP_034138717.1|DGUA	LOC108164747|XP_017156133.1|DMIR
OG0008282	LOC117581464|XP_034124573.1|DGUA	LOC108165605|XP_017157169.1|DMIR
OG0008283	LOC117590938|XP_034139870.1|DGUA	LOC108159877|XP_017148976.1|DMIR
OG0008284	LOC117590596|XP_034139247.1|DGUA	LOC108164463|XP_017155685.1|DMIR
OG0008285	LOC117581256|XP_034124153.1|DGUA	LOC108165061|XP_017156596.1|DMIR
OG0008286	LOC117581094|XP_034123873.1|DGUA	LOC108165128|XP_017156682.1|DMIR
OG0008287	LOC117588488|XP_034135680.1|DGUA	LOC108159070|XP_017147510.1|DMIR
OG0008288	LOC117589660|XP_034137687.1|DGUA	LOC108157479|XP_017145052.1|DMIR
OG0008289	LOC117583123|XP_034127205.1|DGUA	LOC108154560|XP_017140350.1|DMIR
OG0008290	LOC117588339|XP_034135440.1|DGUA	LOC108164697|XP_017156058.1|DMIR
OG0008291	LOC117590759|XP_034139589.1|DGUA	LOC108152605|XP_017137555.1|DMIR
OG0008292	LOC117591483|XP_034140660.1|DGUA	LOC108152546|XP_017137451.1|DMIR
OG0008293	LOC117582761|XP_034126615.1|DGUA	LOC108157638|XP_017145271.1|DMIR
OG0008294	LOC117585742|XP_034131281.1|DGUA	LOC108156005|XP_017142696.1|DMIR
OG0008295	LOC117590238|XP_034138601.1|DGUA	LOC108155329|XP_017141563.1|DMIR
OG0008296	LOC117588463|XP_034135643.1|DGUA	LOC108164861|XP_017156284.1|DMIR
OG0008297	LOC117588449|XP_034135625.1|DGUA	LOC108159091|XP_017147543.1|DMIR
OG0008298	LOC117581603|XP_034124854.1|DGUA	LOC108164527|XP_017155808.1|DMIR
OG0008299	LOC117583716|XP_034128112.1|DGUA	LOC108156053|XP_017142815.1|DMIR
OG0008300	LOC117590391|XP_034138868.1|DGUA	LOC108164679|XP_017156025.1|DMIR
OG0008301	LOC117589506|XP_034137379.1|DGUA	LOC108156555|XP_017143565.1|DMIR
OG0008302	LOC117581056|XP_034123786.1|DGUA	LOC108164728|XP_017156110.1|DMIR
OG0008303	LOC117580763|XP_034123348.1|DGUA	LOC108152857|XP_017137971.1|DMIR
OG0008304	LOC117590511|XP_034139090.1|DGUA	LOC108165098|XP_017156641.1|DMIR
OG0008305	LOC117588658|XP_034135989.1|DGUA	LOC117186278|XP_033242704.1|DMIR
OG0008306	LOC117588370|XP_034135476.1|DGUA	LOC108159295|XP_017147957.1|DMIR
OG0008307	LOC117589776|XP_034137864.1|DGUA	LOC108157616|XP_017145240.1|DMIR
OG0008308	LOC117585668|XP_034131156.1|DGUA	LOC108155005|XP_017141043.1|DMIR
OG0008309	LOC117588203|XP_034135228.1|DGUA	LOC108163369|XP_017154109.1|DMIR
OG0008310	LOC117579780|XP_034121730.1|DGUA	LOC108153096|XP_017138367.1|DMIR
OG0008311	LOC117590270|XP_034138646.1|DGUA	LOC108153545|XP_033241996.1|DMIR
OG0008312	LOC117582850|XP_034126809.1|DGUA	LOC108157196|XP_017144617.1|DMIR
OG0008313	LOC117588556|XP_034135832.1|DGUA	LOC108163493|XP_033243050.1|DMIR
OG0008314	LOC117578758|XP_034120339.1|DGUA	LOC117189849|XP_033250812.1|DMIR, LOC108159105|XP_017147567.1|DMIR
OG0008315	LOC117580162|XP_034122373.1|DGUA	LOC108150913|XP_017134727.1|DMIR
OG0008317	LOC117589920|XP_034138091.1|DGUA	LOC108155203|XP_017141366.1|DMIR
OG0008318	LOC117588787|XP_034136182.1|DGUA	LOC108164831|XP_017156242.1|DMIR
OG0008319	LOC117587023|XP_034133335.1|DGUA	LOC108160950|XP_017150730.1|DMIR
OG0008320	LOC117588272|XP_034135317.1|DGUA	LOC108161142|XP_033255157.1|DMIR
OG0008321	LOC117589735|XP_034137802.1|DGUA	LOC108156298|XP_033245231.1|DMIR
OG0008322	LOC117584737|XP_034129700.1|DGUA	LOC108161330|XP_017151056.2|DMIR
OG0008323	LOC117585434|XP_034130800.1|DGUA	LOC108155885|XP_017142510.1|DMIR
OG0008324	LOC117581334|XP_034124344.1|DGUA	LOC108152020|XP_017136486.1|DMIR
OG0008325	LOC117581370|XP_034124395.1|DGUA	LOC108155661|XP_017142115.1|DMIR
OG0008326	LOC117585043|XP_034130189.1|DGUA	LOC108155233|XP_017141411.1|DMIR
OG0008327	LOC117592446|XP_034142100.1|DGUA	LOC108160711|XP_017150373.1|DMIR
OG0008328	LOC117580812|XP_034123418.1|DGUA	LOC108165054|XP_017156584.1|DMIR
OG0008329	LOC117590504|XP_034139057.1|DGUA	LOC108164993|XP_017156507.1|DMIR
OG0008331	LOC117579346|XP_034121063.1|DGUA	LOC108152002|XP_017136461.1|DMIR
OG0008332	LOC117589429|XP_034137256.1|DGUA	LOC108152990|XP_017138211.1|DMIR
OG0008333	LOC117589368|XP_034137168.1|DGUA	LOC108153540|XP_017139095.1|DMIR
OG0008334	LOC117589355|XP_034137132.1|DGUA	LOC108152905|XP_017138040.1|DMIR
OG0008335	LOC117579435|XP_034121213.1|DGUA	LOC108151324|XP_017135365.1|DMIR
OG0008336	LOC117579645|XP_034121516.1|DGUA	LOC108150952|XP_017134775.1|DMIR
OG0008338	LOC117580476|XP_034122951.1|DGUA	LOC108151721|XP_017135986.1|DMIR
OG0008339	LOC117590406|XP_034138894.1|DGUA	LOC108157707|XP_017145369.1|DMIR
OG0008341	LOC117579505|XP_034121300.1|DGUA	LOC108153226|XP_017138545.1|DMIR
OG0008342	LOC117589130|XP_034136706.1|DGUA	LOC108152155|XP_017136763.1|DMIR
OG0008343	LOC117583565|XP_034127824.1|DGUA	LOC108156050|XP_017142811.1|DMIR
OG0008344	LOC117587295|XP_034133775.1|DGUA	LOC108153071|XP_017138341.1|DMIR
OG0008345	LOC117579120|XP_034120742.1|DGUA	LOC108151504|XP_017135638.1|DMIR
OG0008346	LOC117590805|XP_034139662.1|DGUA	LOC108152875|XP_017137994.1|DMIR
OG0008347	LOC117582372|XP_034125923.1|DGUA	LOC108161773|XP_017151601.1|DMIR
OG0008348	LOC117588841|XP_034136225.1|DGUA	LOC108151873|XP_033242729.1|DMIR
OG0008349	LOC117579998|XP_034122086.1|DGUA	LOC108153764|XP_017139392.1|DMIR
OG0008350	LOC117588471|XP_034135654.1|DGUA	LOC108156967|XP_017144244.1|DMIR
OG0008351	LOC117587120|XP_034133507.1|DGUA	LOC108152728|XP_017137755.2|DMIR
OG0008352	LOC117589136|XP_034136712.1|DGUA	LOC108152893|XP_017138022.1|DMIR
OG0008353	LOC117589061|XP_034136583.1|DGUA	LOC108153284|XP_017138645.1|DMIR
OG0008354	LOC117588478|XP_034135666.1|DGUA	LOC108152970|XP_017138182.1|DMIR
OG0008355	LOC117578889|XP_034120578.1|DGUA	LOC108160408|XP_017149890.1|DMIR
OG0008356	LOC117586897|XP_034133132.1|DGUA	LOC108151509|XP_017135643.1|DMIR
OG0008357	LOC117586112|XP_034131864.1|DGUA	LOC108155389|XP_017141658.1|DMIR
OG0008358	LOC117587557|XP_034134257.1|DGUA	LOC108161374|XP_017151112.1|DMIR
OG0008359	LOC117592423|XP_034142062.1|DGUA	LOC108158556|XP_017146460.1|DMIR
OG0008360	LOC117592122|XP_034141557.1|DGUA	LOC108160641|XP_017150262.1|DMIR
OG0008361	LOC117587568|XP_034134283.1|DGUA	LOC108162721|XP_017153075.1|DMIR
OG0008362	LOC117581375|XP_034124401.1|DGUA	LOC108155752|XP_017142280.1|DMIR
OG0008363	LOC117587091|XP_034133458.1|DGUA	LOC108159820|XP_017148880.2|DMIR, LOC117185782|XP_033246886.1|DMIR
OG0008364	LOC117584711|XP_034129646.1|DGUA	LOC108150879|XP_017134678.1|DMIR
OG0008365	LOC117588303|XP_034135385.1|DGUA	LOC108159748|XP_017148777.1|DMIR, LOC117192759|XP_033253392.1|DMIR
OG0008366	LOC117585465|XP_034130847.1|DGUA	LOC108154143|XP_017139768.1|DMIR
OG0008367	LOC117590743|XP_034139544.1|DGUA	LOC108152787|XP_017137860.1|DMIR
OG0008368	LOC117584284|XP_034128994.1|DGUA	LOC108162989|XP_017153486.1|DMIR
OG0008369	LOC117588379|XP_034135492.1|DGUA	LOC108164671|XP_017156012.1|DMIR
OG0008370	LOC117585517|XP_034130912.1|DGUA	LOC108156282|XP_017143145.1|DMIR
OG0008371	LOC117585862|XP_034131506.1|DGUA	LOC108156045|XP_017142805.1|DMIR
OG0008372	LOC117584524|XP_034129363.1|DGUA	LOC108161251|XP_033249750.1|DMIR
OG0008373	LOC117584504|XP_034129327.1|DGUA	LOC108163264|XP_017153923.1|DMIR
OG0008374	LOC117587591|XP_034134325.1|DGUA	LOC108162389|XP_017152595.1|DMIR
OG0008375	LOC117584871|XP_034129913.1|DGUA	LOC108162667|XP_017152997.2|DMIR
OG0008376	LOC117584686|XP_034129606.1|DGUA	LOC108162359|XP_017152553.1|DMIR
OG0008377	LOC117581912|XP_034125271.1|DGUA	LOC108163226|XP_017153871.1|DMIR
OG0008378	LOC117582210|XP_034125709.1|DGUA	LOC108163224|XP_017153870.1|DMIR
OG0008379	LOC117588158|XP_034135156.1|DGUA	LOC108163067|XP_017153630.1|DMIR
OG0008380	LOC117584396|XP_034129144.1|DGUA	LOC108163190|XP_017153819.1|DMIR
OG0008381	LOC117581886|XP_034125243.1|DGUA	LOC108163601|XP_017154478.1|DMIR
OG0008383	LOC117584088|XP_034128727.1|DGUA	LOC108163511|XP_017154331.1|DMIR
OG0008384	LOC117584365|XP_034129095.1|DGUA	LOC108162532|XP_033249982.1|DMIR
OG0008385	LOC117582414|XP_034125996.1|DGUA	LOC108164309|XP_017155446.1|DMIR
OG0008386	LOC117590983|XP_034139949.1|DGUA	LOC108164410|XP_017155570.1|DMIR
OG0008388	LOC117588123|XP_034135091.1|DGUA	LOC108162199|XP_017152299.1|DMIR
OG0008389	LOC117584543|XP_034129387.1|DGUA	LOC108161154|XP_017150865.2|DMIR
OG0008390	LOC117584149|XP_034128800.1|DGUA	LOC108161802|XP_017151647.2|DMIR
OG0008391	LOC117582363|XP_034125912.1|DGUA	LOC108164171|XP_017155276.1|DMIR
OG0008392	LOC117587494|XP_034134157.1|DGUA	LOC108151015|XP_017134865.1|DMIR
OG0008393	LOC117586827|XP_034132999.1|DGUA	LOC108151582|XP_017135747.1|DMIR
OG0008394	LOC117579223|XP_034120886.1|DGUA	LOC108152833|XP_017137927.1|DMIR
OG0008395	LOC117580941|XP_034123615.1|DGUA	LOC108164955|XP_017156450.1|DMIR
OG0008396	LOC117581376|XP_034124402.1|DGUA	LOC108159175|XP_017147713.1|DMIR
OG0008397	LOC117581074|XP_034123847.1|DGUA	LOC108164592|XP_017155906.2|DMIR
OG0008398	LOC117580787|XP_034123374.1|DGUA	LOC108150929|XP_017134751.2|DMIR
OG0008399	LOC117590764|XP_034139601.1|DGUA	LOC108152053|XP_017136546.1|DMIR
OG0008400	LOC117589166|XP_034136764.1|DGUA	LOC108151564|XP_017135728.1|DMIR
OG0008401	LOC117584821|XP_034129836.1|DGUA	LOC108163799|XP_017154778.1|DMIR
