Orthogroup	DGUA.longest_only	BCOP.longest_only
OG0006226	LOC117578633|XP_034120130.1|DGUA	LOC119067545|XP_037026504.1|BCOP
OG0006227	LOC117581555|XP_034124778.1|DGUA	LOC119067383|XP_037026199.1|BCOP
OG0006228	LOC117590636|XP_034139359.1|DGUA	LOC119070283|XP_037030445.1|BCOP
OG0006229	LOC117590597|XP_034139249.1|DGUA	LOC119073784|XP_037035362.1|BCOP
OG0006230	LOC117591053|XP_034140042.1|DGUA	LOC119076567|XP_037039250.1|BCOP
OG0006231	LOC117590878|XP_034139789.1|DGUA	LOC119076646|XP_037039407.1|BCOP
OG0006232	LOC117588381|XP_034135495.1|DGUA	LOC119069890|XP_037029977.1|BCOP
OG0006233	LOC117588800|XP_034136205.1|DGUA	LOC119069898|XP_037030005.1|BCOP
OG0006234	LOC117590315|XP_034138695.1|DGUA	LOC119069647|XP_037029665.1|BCOP
OG0006235	LOC117590329|XP_034138714.1|DGUA	LOC119069644|XP_037029662.1|BCOP
OG0006237	LOC117588338|XP_034135438.1|DGUA	LOC119079507|XP_037043361.1|BCOP
OG0006238	LOC117590361|XP_034138793.1|DGUA	LOC119068867|XP_037028600.1|BCOP
OG0006239	LOC117591186|XP_034140208.1|DGUA	LOC119075610|XP_037037981.1|BCOP
OG0006240	LOC117585836|XP_034131468.1|DGUA	LOC119082509|XP_037047920.1|BCOP
OG0006241	LOC117590307|XP_034138685.1|DGUA	LOC119080229|XP_037044370.1|BCOP
OG0006242	LOC117581099|XP_034123879.1|DGUA	LOC119069584|XP_037029567.1|BCOP
OG0006243	LOC117589728|XP_034137791.1|DGUA	LOC119069488|XP_037029453.1|BCOP
OG0006244	LOC117582804|XP_034126725.1|DGUA	LOC119069041|XP_037028805.1|BCOP
OG0006245	LOC117589518|XP_034137399.1|DGUA	LOC119069773|XP_037029806.1|BCOP
OG0006246	LOC117590413|XP_034138903.1|DGUA	LOC119070316|XP_037030480.1|BCOP
OG0006248	LOC117589748|XP_034137820.1|DGUA	LOC119070593|XP_037030907.1|BCOP
OG0006249	LOC117582654|XP_034126447.1|DGUA	LOC119081469|XP_037046359.1|BCOP
OG0006250	LOC117581301|XP_034124231.1|DGUA	LOC119066524|XP_037024936.1|BCOP
OG0006251	LOC117583564|XP_034127823.1|DGUA	LOC119068202|XP_037027598.1|BCOP
OG0006252	LOC117583563|XP_034127822.1|DGUA	LOC119068195|XP_037027589.1|BCOP
OG0006253	LOC117590461|XP_034138989.1|DGUA	LOC119068746|XP_037028345.1|BCOP
OG0006254	LOC117588769|XP_034136141.1|DGUA	LOC119083084|XP_037048602.1|BCOP
OG0006255	LOC117585639|XP_034131115.1|DGUA	LOC119067443|XP_037026318.1|BCOP
OG0006256	LOC117590314|XP_034138693.1|DGUA	LOC119067618|XP_037026605.1|BCOP
OG0006257	LOC117581509|XP_034124676.1|DGUA	LOC119084249|XP_037050049.1|BCOP
OG0006258	LOC117590978|XP_034139942.1|DGUA	LOC119084215|XP_037050008.1|BCOP
OG0006259	LOC117589905|XP_034138068.1|DGUA	LOC119080412|XP_037044645.1|BCOP
OG0006260	LOC117588439|XP_034135611.1|DGUA	LOC119067767|XP_037026806.1|BCOP
OG0006261	LOC117584829|XP_034129847.1|DGUA	LOC119077126|XP_037040195.1|BCOP
OG0006262	LOC117581283|XP_034124195.1|DGUA	LOC119067763|XP_037026790.1|BCOP
OG0006263	LOC117591163|XP_034140175.1|DGUA	LOC119067770|XP_037026809.1|BCOP
OG0006264	LOC117591500|XP_034140688.1|DGUA	LOC119068056|XP_037027349.1|BCOP, LOC119068057|XP_037027350.1|BCOP
OG0006265	LOC117579952|XP_034122014.1|DGUA	LOC119081884|XP_037047012.1|BCOP
OG0006266	LOC117591504|XP_034140691.1|DGUA, LOC117591499|XP_034140685.1|DGUA	LOC119068726|XP_037028315.1|BCOP
OG0006267	LOC117588359|XP_034135463.1|DGUA	LOC119068503|XP_037028008.1|BCOP
OG0006268	LOC117592315|XP_034141883.1|DGUA	LOC119068029|XP_037027287.1|BCOP
OG0006269	LOC117583572|XP_034127841.1|DGUA	LOC119067492|XP_037026394.1|BCOP
OG0006270	LOC117581296|XP_034124227.1|DGUA	LOC119080351|XP_037044550.1|BCOP
OG0006271	LOC117589531|XP_034137416.1|DGUA	LOC119081194|XP_037045805.1|BCOP
OG0006272	LOC117581554|XP_034124776.1|DGUA	LOC119068973|XP_037028735.1|BCOP
OG0006273	LOC117578492|XP_034119916.1|DGUA	LOC119067318|XP_037026124.1|BCOP
OG0006274	LOC117581309|XP_034124243.1|DGUA	LOC119067400|XP_037026240.1|BCOP
OG0006275	LOC117588283|XP_034135351.1|DGUA	LOC119067653|XP_037026646.1|BCOP
OG0006276	LOC117586965|XP_034133229.1|DGUA	LOC119069195|XP_037029037.1|BCOP
OG0006277	LOC117583207|XP_034127303.1|DGUA	LOC119068276|XP_037027699.1|BCOP
OG0006278	LOC117581478|XP_034124609.1|DGUA	LOC119068411|XP_037027867.1|BCOP
OG0006279	LOC117590400|XP_034138886.1|DGUA	LOC119070335|XP_037030504.1|BCOP
OG0006280	LOC117580632|XP_034123110.1|DGUA	LOC119070329|XP_037030493.1|BCOP
OG0006281	LOC117580631|XP_034123107.1|DGUA	LOC119070328|XP_037030492.1|BCOP
OG0006282	LOC117580672|XP_034123177.1|DGUA	LOC119067433|XP_037026300.1|BCOP
OG0006283	LOC117585290|XP_034130608.1|DGUA	LOC119070380|XP_037030586.1|BCOP
OG0006284	LOC117588949|XP_034136422.1|DGUA	LOC119068384|XP_037027845.1|BCOP
OG0006285	LOC117590107|XP_034138346.1|DGUA	LOC119081571|XP_037046500.1|BCOP
OG0006286	LOC117589492|XP_034137349.1|DGUA	LOC119081570|XP_037046496.1|BCOP
OG0006287	LOC117590336|XP_034138722.1|DGUA	LOC119085725|XP_037052069.1|BCOP
OG0006288	LOC117583348|XP_034127508.1|DGUA	LOC119085724|XP_037052068.1|BCOP
OG0006289	LOC117589768|XP_034137854.1|DGUA	LOC119068629|XP_037028191.1|BCOP
OG0006290	LOC117590216|XP_034138568.1|DGUA	LOC119068630|XP_037028192.1|BCOP
OG0006291	LOC117584357|XP_034129085.1|DGUA	LOC119068620|XP_037028176.1|BCOP
OG0006292	LOC117581461|XP_034124570.1|DGUA	LOC119067710|XP_037026719.1|BCOP
OG0006293	LOC117587095|XP_034133464.1|DGUA	LOC119075201|XP_037037488.1|BCOP
OG0006294	LOC117590337|XP_034138723.1|DGUA	LOC119068636|XP_037028198.1|BCOP
OG0006295	LOC117581186|XP_034124026.1|DGUA	LOC119070617|XP_037030940.1|BCOP
OG0006296	LOC117590447|XP_034138958.1|DGUA	LOC119069629|XP_037029622.1|BCOP
OG0006297	LOC117581423|XP_034124480.1|DGUA	LOC119083356|XP_037048968.1|BCOP
OG0006299	LOC117580893|XP_034123536.1|DGUA	LOC119068856|XP_037028577.1|BCOP
OG0006300	LOC117588290|XP_034135360.1|DGUA	LOC119069877|XP_037029947.1|BCOP
OG0006301	LOC117581436|XP_034124526.1|DGUA	LOC119080579|XP_037044873.1|BCOP
OG0006302	LOC117591353|XP_034140471.1|DGUA	LOC119074800|XP_037036973.1|BCOP
OG0006303	LOC117592528|XP_034142281.1|DGUA	LOC119079438|XP_037043246.1|BCOP
OG0006304	LOC117583456|XP_034127647.1|DGUA	LOC119070576|XP_037030878.1|BCOP
OG0006305	LOC117583459|XP_034127650.1|DGUA	LOC119069638|XP_037029639.1|BCOP
OG0006306	LOC117585546|XP_034130956.1|DGUA	LOC119067080|XP_037025716.1|BCOP
OG0006307	LOC117583787|XP_034128257.1|DGUA	LOC119081772|XP_037046872.1|BCOP
OG0006308	LOC117580837|XP_034123467.1|DGUA	LOC119068626|XP_037028188.1|BCOP
OG0006309	LOC117590944|XP_034139878.1|DGUA	LOC119067301|XP_037026096.1|BCOP
OG0006310	LOC117585192|XP_034130430.1|DGUA	LOC119069841|XP_037029904.1|BCOP
OG0006311	LOC117581387|XP_034124419.1|DGUA	LOC119083648|XP_037049319.1|BCOP
OG0006312	LOC117581386|XP_034124418.1|DGUA	LOC119083645|XP_037049305.1|BCOP
OG0006313	LOC117591489|XP_034140668.1|DGUA	LOC119068397|XP_037027851.1|BCOP
OG0006314	LOC117588543|XP_034135814.1|DGUA	LOC119070405|XP_037030625.1|BCOP
OG0006315	LOC117582798|XP_034126715.1|DGUA	LOC119067513|XP_037026422.1|BCOP
OG0006316	LOC117580840|XP_034123471.1|DGUA	LOC119070604|XP_037030918.1|BCOP
OG0006317	LOC117580947|XP_034123622.1|DGUA	LOC119070605|XP_037030919.1|BCOP
OG0006318	LOC117590234|XP_034138595.1|DGUA	LOC119068912|XP_037028668.1|BCOP
OG0006319	LOC117578635|XP_034120132.1|DGUA	LOC119068652|XP_037028223.1|BCOP
OG0006320	LOC117580784|XP_034123370.1|DGUA	LOC119069667|XP_037029678.1|BCOP
OG0006321	LOC117590409|XP_034138898.1|DGUA	LOC119068948|XP_037028709.1|BCOP, LOC119068631|XP_037028195.1|BCOP
OG0006322	LOC117590317|XP_034138698.1|DGUA	LOC119069934|XP_037030055.1|BCOP
OG0006323	LOC117588806|XP_034136213.1|DGUA	LOC119084884|XP_037050924.1|BCOP, LOC119085491|XP_037051802.1|BCOP
OG0006324	LOC117581091|XP_034123868.1|DGUA	LOC119067131|XP_037025810.1|BCOP
OG0006325	LOC117589762|XP_034137840.1|DGUA	LOC119070061|XP_037030250.1|BCOP
OG0006326	LOC117591230|XP_034140295.1|DGUA	LOC119084235|XP_037050029.1|BCOP
OG0006327	LOC117582843|XP_034126788.1|DGUA	LOC119068146|XP_037027510.1|BCOP
OG0006328	LOC117585630|XP_034131096.1|DGUA	LOC119069544|XP_037029514.1|BCOP
OG0006329	LOC117581452|XP_034124553.1|DGUA	LOC119067417|XP_037026271.1|BCOP
OG0006330	LOC117583566|XP_034127826.1|DGUA	LOC119070026|XP_037030206.1|BCOP
OG0006331	LOC117581350|XP_034124373.1|DGUA	LOC119069941|XP_037030061.1|BCOP
OG0006332	LOC117581457|XP_034124560.1|DGUA	LOC119069068|XP_037028839.1|BCOP
OG0006333	LOC117588518|XP_034135739.1|DGUA	LOC119068527|XP_037028032.1|BCOP
OG0006334	LOC117581187|XP_034124027.1|DGUA	LOC119080908|XP_037045411.1|BCOP
OG0006335	LOC117583415|XP_034127597.1|DGUA	LOC119067584|XP_037026574.1|BCOP
OG0006336	LOC117590959|XP_034139902.1|DGUA	LOC119069077|XP_037028849.1|BCOP
OG0006337	LOC117588647|XP_034135971.1|DGUA	LOC119067395|XP_037026218.1|BCOP
OG0006338	LOC117590093|XP_034138326.1|DGUA	LOC119069047|XP_037028812.1|BCOP
OG0006339	LOC117588446|XP_034135620.1|DGUA	LOC119067133|XP_037025816.1|BCOP
OG0006340	LOC117581609|XP_034124862.1|DGUA	LOC119067146|XP_037025839.1|BCOP
OG0006341	LOC117580783|XP_034123369.1|DGUA	LOC119067139|XP_037025832.1|BCOP
OG0006342	LOC117581070|XP_034123836.1|DGUA	LOC119067127|XP_037025796.1|BCOP
OG0006343	LOC117580863|XP_034123503.1|DGUA	LOC119067128|XP_037025805.1|BCOP
OG0006344	LOC117580911|XP_034123564.1|DGUA	LOC119067138|XP_037025830.1|BCOP
OG0006345	LOC117583650|XP_034127995.1|DGUA	LOC119068318|XP_037027764.1|BCOP
OG0006346	LOC117582959|XP_034126961.1|DGUA	LOC119068325|XP_037027776.1|BCOP
OG0006347	LOC117585264|XP_034130570.1|DGUA	LOC119068317|XP_037027761.1|BCOP
OG0006348	LOC117590279|XP_034138654.1|DGUA	LOC119071867|XP_037032823.1|BCOP
OG0006349	LOC117591481|XP_034140657.1|DGUA	LOC119067441|XP_037026311.1|BCOP
OG0006350	LOC117585498|XP_034130888.1|DGUA	LOC119068700|XP_037028286.1|BCOP
OG0006351	LOC117580681|XP_034123191.1|DGUA	LOC119070396|XP_037030610.1|BCOP
OG0006352	LOC117591800|XP_034141000.1|DGUA	LOC119082541|XP_037047949.1|BCOP
OG0006353	LOC117591455|XP_034140615.1|DGUA	LOC119081989|XP_037047208.1|BCOP
OG0006354	LOC117585642|XP_034131118.1|DGUA	LOC119080714|XP_037045089.1|BCOP
OG0006355	LOC117581067|XP_034123833.1|DGUA	LOC119070398|XP_037030614.1|BCOP
OG0006356	LOC117591176|XP_034140192.1|DGUA	LOC119084407|XP_037050272.1|BCOP
OG0006357	LOC117581160|XP_034123985.1|DGUA	LOC119068052|XP_037027317.1|BCOP
OG0006358	LOC117580168|XP_034122381.1|DGUA	LOC119070350|XP_037030532.1|BCOP
OG0006359	LOC117589930|XP_034138105.1|DGUA	LOC119068398|XP_037027854.1|BCOP, LOC119080366|XP_037044558.1|BCOP
OG0006360	LOC117588622|XP_034135927.1|DGUA	LOC119068396|XP_037027847.1|BCOP
OG0006362	LOC117581383|XP_034124412.1|DGUA	LOC119082186|XP_037047508.1|BCOP
OG0006363	LOC117588297|XP_034135369.1|DGUA	LOC119069870|XP_037029939.1|BCOP, LOC119070110|XP_037030318.1|BCOP, LOC119083412|XP_037049025.1|BCOP, LOC119070118|XP_037030327.1|BCOP
OG0006364	LOC117584720|XP_034129664.1|DGUA	LOC119070074|XP_037030269.1|BCOP
OG0006365	LOC117588616|XP_034135917.1|DGUA	LOC119068965|XP_037028724.1|BCOP
OG0006366	LOC117588315|XP_034135399.1|DGUA	LOC119068959|XP_037028722.1|BCOP
OG0006367	LOC117588598|XP_034135893.1|DGUA	LOC119068549|XP_037028072.1|BCOP
OG0006368	LOC117583271|XP_034127388.1|DGUA	LOC119067745|XP_037026770.1|BCOP
OG0006369	LOC117582987|XP_034127027.1|DGUA	LOC119067738|XP_037026751.1|BCOP
OG0006370	LOC117588727|XP_034136088.1|DGUA	LOC119066993|XP_037025612.1|BCOP
OG0006371	LOC117583367|XP_034127539.1|DGUA	LOC119069324|XP_037029276.1|BCOP
OG0006372	LOC117583721|XP_034128121.1|DGUA	LOC119069319|XP_037029269.1|BCOP
OG0006373	LOC117581159|XP_034123983.1|DGUA	LOC119067684|XP_037026698.1|BCOP
OG0006374	LOC117590517|XP_034139118.1|DGUA	LOC119067669|XP_037026670.1|BCOP
OG0006375	LOC117581636|XP_034124895.1|DGUA	LOC119071516|XP_037032286.1|BCOP
OG0006376	LOC117581474|XP_034124602.1|DGUA	LOC119067612|XP_037026601.1|BCOP
OG0006377	LOC117581254|XP_034124150.1|DGUA	LOC119082725|XP_037048210.1|BCOP
OG0006378	LOC117585841|XP_034131474.1|DGUA	LOC119082747|XP_037048228.1|BCOP
OG0006379	LOC117581017|XP_034123733.1|DGUA	LOC119069624|XP_037029618.1|BCOP
OG0006380	LOC117591008|XP_034139984.1|DGUA	LOC119069610|XP_037029598.1|BCOP
OG0006381	LOC117590338|XP_034138727.1|DGUA	LOC119083233|XP_037048790.1|BCOP
OG0006382	LOC117591056|XP_034140047.1|DGUA	LOC119085586|XP_037051899.1|BCOP
OG0006383	LOC117580697|XP_034123213.1|DGUA	LOC119067801|XP_037026843.1|BCOP
OG0006384	LOC117581213|XP_034124081.1|DGUA	LOC119067804|XP_037026849.1|BCOP
OG0006385	LOC117585628|XP_034131085.1|DGUA	LOC119068285|XP_037027715.1|BCOP
OG0006386	LOC117584304|XP_034129021.1|DGUA	LOC119068281|XP_037027708.1|BCOP
OG0006387	LOC117583453|XP_034127644.1|DGUA	LOC119068284|XP_037027713.1|BCOP
OG0006388	LOC117581183|XP_034124017.1|DGUA	LOC119081602|XP_037046536.1|BCOP
OG0006389	LOC117580847|XP_034123484.1|DGUA	LOC119082345|XP_037047758.1|BCOP
OG0006390	LOC117586088|XP_034131834.1|DGUA	LOC119074916|XP_037037204.1|BCOP, LOC119069850|XP_037029918.1|BCOP
OG0006391	LOC117589512|XP_034137389.1|DGUA	LOC119069708|XP_037029727.1|BCOP
OG0006392	LOC117591152|XP_034140155.1|DGUA	LOC119068750|XP_037028365.1|BCOP
OG0006393	LOC117584377|XP_034129111.1|DGUA	LOC119067334|XP_037026134.1|BCOP, LOC119082408|XP_037047834.1|BCOP
OG0006394	LOC117582827|XP_034126770.1|DGUA	LOC119068309|XP_037027745.1|BCOP
OG0006395	LOC117583280|XP_034127403.1|DGUA	LOC119069232|XP_037029167.1|BCOP
OG0006396	LOC117588761|XP_034136133.1|DGUA	LOC119075794|XP_037038256.1|BCOP
OG0006397	LOC117580971|XP_034123654.1|DGUA	LOC119067830|XP_037026898.1|BCOP
OG0006398	LOC117590996|XP_034139967.1|DGUA	LOC119074640|XP_037036811.1|BCOP
OG0006399	LOC117581390|XP_034124424.1|DGUA	LOC119079764|XP_037043742.1|BCOP
OG0006400	LOC117581381|XP_034124410.1|DGUA	LOC119067813|XP_037026861.1|BCOP
OG0006401	LOC117579388|XP_034121149.1|DGUA	LOC119071281|XP_037032042.1|BCOP
OG0006402	LOC117585122|XP_034130335.1|DGUA	LOC119069682|XP_037029697.1|BCOP
OG0006403	LOC117585101|XP_034130271.1|DGUA	LOC119069677|XP_037029691.1|BCOP
OG0006404	LOC117590201|XP_034138541.1|DGUA	LOC119068335|XP_037027788.1|BCOP
OG0006405	LOC117579303|XP_034121002.1|DGUA	LOC119068342|XP_037027792.1|BCOP
OG0006406	LOC117589716|XP_034137772.1|DGUA	LOC119068794|XP_037028452.1|BCOP
OG0006407	LOC117590459|XP_034138986.1|DGUA	LOC119069218|XP_037029090.1|BCOP
OG0006408	LOC117581607|XP_034124859.1|DGUA	LOC119068829|XP_037028493.1|BCOP
OG0006409	LOC117590539|XP_034139157.1|DGUA	LOC119069279|XP_037029236.1|BCOP
OG0006410	LOC117591494|XP_034140676.1|DGUA	LOC119068783|XP_037028438.1|BCOP
OG0006411	LOC117581337|XP_034124351.1|DGUA	LOC119069611|XP_037029599.1|BCOP
OG0006412	LOC117583282|XP_034127406.1|DGUA	LOC119069360|XP_037029328.1|BCOP
OG0006413	LOC117582773|XP_034126629.1|DGUA	LOC119068478|XP_037027984.1|BCOP
OG0006414	LOC117583525|XP_034127763.1|DGUA	LOC119068480|XP_037027986.1|BCOP
OG0006415	LOC117581277|XP_034124185.1|DGUA	LOC119074402|XP_037036419.1|BCOP
OG0006416	LOC117580964|XP_034123643.1|DGUA	LOC119068463|XP_037027951.1|BCOP
OG0006417	LOC117584582|XP_034129449.1|DGUA	LOC119081352|XP_037046095.1|BCOP
OG0006418	LOC117581075|XP_034123848.1|DGUA	LOC119067234|XP_037025985.1|BCOP
OG0006419	LOC117583552|XP_034127803.1|DGUA	LOC119068222|XP_037027613.1|BCOP
OG0006420	LOC117585280|XP_034130593.1|DGUA	LOC119070511|XP_037030767.1|BCOP
OG0006421	LOC117587624|XP_034134373.1|DGUA	LOC119067197|XP_037025923.1|BCOP
OG0006422	LOC117588010|XP_034134927.1|DGUA	LOC119070225|XP_037030394.1|BCOP
OG0006423	LOC117589872|XP_034138034.1|DGUA	LOC119083146|XP_037048684.1|BCOP
OG0006424	LOC117589875|XP_034138037.1|DGUA	LOC119083152|XP_037048693.1|BCOP
OG0006425	LOC117589696|XP_034137747.1|DGUA	LOC119067081|XP_037025719.1|BCOP
OG0006426	LOC117589694|XP_034137745.1|DGUA	LOC119067079|XP_037025714.1|BCOP
OG0006427	LOC117583267|XP_034127384.1|DGUA	LOC119082158|XP_037047457.1|BCOP
OG0006428	LOC117589644|XP_034137662.1|DGUA	LOC119085108|XP_037051261.1|BCOP
OG0006429	LOC117584898|XP_034129922.1|DGUA	LOC119069186|XP_037029022.1|BCOP
OG0006430	LOC117580013|XP_034122109.1|DGUA	LOC119069817|XP_037029874.1|BCOP
OG0006431	LOC117582742|XP_034126573.1|DGUA	LOC119067912|XP_037027105.1|BCOP
OG0006432	LOC117589962|XP_034138153.1|DGUA	LOC119067937|XP_037027147.1|BCOP
OG0006433	LOC117585007|XP_034130137.1|DGUA	LOC119068716|XP_037028300.1|BCOP
OG0006434	LOC117584739|XP_034129703.1|DGUA	LOC119081543|XP_037046449.1|BCOP
OG0006435	LOC117583360|XP_034127520.1|DGUA	LOC119067880|XP_037027046.1|BCOP
OG0006436	LOC117590306|XP_034138684.1|DGUA	LOC119066995|XP_037025618.1|BCOP, LOC119069886|XP_037029959.1|BCOP
OG0006437	LOC117588519|XP_034135743.1|DGUA	LOC119084261|XP_037050069.1|BCOP
OG0006438	LOC117582641|XP_034126414.1|DGUA	LOC119069512|XP_037029484.1|BCOP
OG0006439	LOC117583170|XP_034127257.1|DGUA	LOC119068459|XP_037027939.1|BCOP
OG0006440	LOC117583171|XP_034127258.1|DGUA	LOC119067432|XP_037026299.1|BCOP
OG0006441	LOC117582738|XP_034126563.1|DGUA	LOC119077413|XP_037040521.1|BCOP
OG0006442	LOC117583341|XP_034127494.1|DGUA	LOC119074148|XP_037036043.1|BCOP
OG0006443	LOC117586585|XP_034132644.1|DGUA	LOC119069909|XP_037030010.1|BCOP
OG0006444	LOC117582865|XP_034126826.1|DGUA	LOC119082481|XP_037047896.1|BCOP
OG0006445	LOC117581225|XP_034124095.1|DGUA	LOC119070123|XP_037030337.1|BCOP
OG0006446	LOC117585374|XP_034130712.1|DGUA	LOC119069926|XP_037030044.1|BCOP
OG0006447	LOC117585669|XP_034131157.1|DGUA	LOC119069930|XP_037030048.1|BCOP
OG0006448	LOC117585658|XP_034131139.1|DGUA	LOC119068561|XP_037028084.1|BCOP
OG0006449	LOC117585439|XP_034130805.1|DGUA	LOC119068558|XP_037028079.1|BCOP
OG0006450	LOC117581892|XP_034125251.1|DGUA	LOC119078020|XP_037041307.1|BCOP
OG0006451	LOC117588503|XP_034135713.1|DGUA	LOC119070592|XP_037030905.1|BCOP
OG0006452	LOC117585547|XP_034130959.1|DGUA	LOC119080307|XP_037044480.1|BCOP
OG0006453	LOC117588977|XP_034136457.1|DGUA	LOC119079065|XP_037042768.1|BCOP
OG0006454	LOC117590741|XP_034139541.1|DGUA	LOC119078355|XP_037041750.1|BCOP
OG0006455	LOC117590194|XP_034138515.1|DGUA	LOC119069448|XP_037029398.1|BCOP
OG0006456	LOC117590097|XP_034138332.1|DGUA	LOC119078482|XP_037041933.1|BCOP
OG0006457	LOC117589936|XP_034138110.1|DGUA	LOC119067351|XP_037026156.1|BCOP
OG0006458	LOC117584244|XP_034128932.1|DGUA	LOC119083218|XP_037048780.1|BCOP, LOC119082187|XP_037047505.1|BCOP
OG0006459	LOC117583463|XP_034127660.1|DGUA	LOC119078257|XP_037041647.1|BCOP
OG0006460	LOC117585587|XP_034131015.1|DGUA	LOC119081699|XP_037046701.1|BCOP
OG0006461	LOC117589928|XP_034138102.1|DGUA	LOC119082805|XP_037048350.1|BCOP
OG0006462	LOC117583430|XP_034127620.1|DGUA	LOC119070462|XP_037030710.1|BCOP
OG0006463	LOC117582760|XP_034126614.1|DGUA	LOC119069962|XP_037030090.1|BCOP
OG0006464	LOC117580193|XP_034122445.1|DGUA	LOC119069982|XP_037030121.1|BCOP
OG0006465	LOC117581132|XP_034123950.1|DGUA	LOC119073276|XP_037034553.1|BCOP
OG0006466	LOC117588737|XP_034136103.1|DGUA	LOC119079296|XP_037042978.1|BCOP
OG0006467	LOC117583043|XP_034127095.1|DGUA	LOC119068460|XP_037027941.1|BCOP
OG0006468	LOC117585157|XP_034130381.1|DGUA	LOC119080938|XP_037045459.1|BCOP
OG0006469	LOC117591407|XP_034140550.1|DGUA	LOC119068776|XP_037028431.1|BCOP
OG0006470	LOC117587409|XP_034133958.1|DGUA	LOC119068428|XP_037027891.1|BCOP
OG0006471	LOC117585150|XP_034130372.1|DGUA	LOC119073968|XP_037035769.1|BCOP
OG0006472	LOC117585146|XP_034130367.1|DGUA	LOC119067217|XP_037025958.1|BCOP
OG0006473	LOC117589357|XP_034137134.1|DGUA	LOC119081915|XP_037047050.1|BCOP
OG0006474	LOC117590067|XP_034138292.1|DGUA	LOC119082692|XP_037048163.1|BCOP
OG0006475	LOC117582748|XP_034126579.1|DGUA	LOC119067896|XP_037027081.1|BCOP
OG0006476	LOC117581216|XP_034124085.1|DGUA	LOC119068097|XP_037027415.1|BCOP
OG0006477	LOC117580814|XP_034123422.1|DGUA	LOC119068115|XP_037027459.1|BCOP
OG0006479	LOC117585788|XP_034131370.1|DGUA	LOC119085649|XP_037051983.1|BCOP
OG0006480	LOC117581314|XP_034124269.1|DGUA	LOC119080197|XP_037044332.1|BCOP
OG0006481	LOC117582181|XP_034125676.1|DGUA	LOC119085434|XP_037051745.1|BCOP
OG0006482	LOC117582700|XP_034126495.1|DGUA	LOC119068972|XP_037028733.1|BCOP
OG0006483	LOC117582893|XP_034126876.1|DGUA	LOC119085249|XP_037051480.1|BCOP
OG0006484	LOC117582889|XP_034126867.1|DGUA	LOC119068377|XP_037027841.1|BCOP
OG0006485	LOC117585318|XP_034130641.1|DGUA	LOC119082530|XP_037047940.1|BCOP
OG0006486	LOC117586060|XP_034131797.1|DGUA	LOC119068559|XP_037028080.1|BCOP
OG0006487	LOC117589746|XP_034137818.1|DGUA	LOC119067077|XP_037025712.1|BCOP
OG0006488	LOC117589294|XP_034136977.1|DGUA	LOC119069434|XP_037029386.1|BCOP
OG0006489	LOC117589935|XP_034138109.1|DGUA	LOC119068104|XP_037027425.1|BCOP
OG0006490	LOC117585096|XP_034130257.1|DGUA	LOC119067971|XP_037027208.1|BCOP
OG0006491	LOC117582038|XP_034125471.1|DGUA	LOC119077136|XP_037040210.1|BCOP
OG0006492	LOC117585198|XP_034130467.1|DGUA	LOC119067090|XP_037025744.1|BCOP
OG0006493	LOC117580634|XP_034123113.1|DGUA	LOC119067025|XP_037025652.1|BCOP, LOC119070126|XP_037030341.1|BCOP
OG0006494	LOC117580705|XP_034123248.1|DGUA	LOC119081751|XP_037046828.1|BCOP
OG0006495	LOC117588465|XP_034135645.1|DGUA	LOC119068563|XP_037028087.1|BCOP
OG0006496	LOC117585144|XP_034130365.1|DGUA	LOC119067268|XP_037026042.1|BCOP
OG0006497	LOC117589824|XP_034137947.1|DGUA	LOC119067895|XP_037027079.1|BCOP
OG0006498	LOC117589759|XP_034137837.1|DGUA	LOC119067883|XP_037027057.1|BCOP
OG0006499	LOC117583829|XP_034128308.1|DGUA	LOC119067877|XP_037027041.1|BCOP
OG0006500	LOC117584799|XP_034129809.1|DGUA	LOC119085007|XP_037051084.1|BCOP
OG0006501	LOC117591456|XP_034140617.1|DGUA	LOC119067891|XP_037027071.1|BCOP
OG0006502	LOC117591464|XP_034140639.1|DGUA	LOC119069237|XP_037029173.1|BCOP
OG0006503	LOC117591466|XP_034140642.1|DGUA	LOC119069272|XP_037029225.1|BCOP
OG0006504	LOC117591465|XP_034140640.1|DGUA	LOC119075756|XP_037038188.1|BCOP
OG0006505	LOC117585830|XP_034131457.1|DGUA	LOC119069138|XP_037028939.1|BCOP
OG0006506	LOC117579685|XP_034121563.1|DGUA	LOC119069144|XP_037028944.1|BCOP
OG0006507	LOC117590051|XP_034138262.1|DGUA	LOC119080404|XP_037044627.1|BCOP
OG0006509	LOC117580902|XP_034123553.1|DGUA	LOC119070501|XP_037030744.1|BCOP
OG0006510	LOC117589853|XP_034138005.1|DGUA	LOC119069224|XP_037029145.1|BCOP
OG0006511	LOC117589805|XP_034137908.1|DGUA	LOC119067518|XP_037026433.1|BCOP
OG0006512	LOC117589669|XP_034137701.1|DGUA	LOC119070569|XP_037030869.1|BCOP
OG0006513	LOC117589810|XP_034137919.1|DGUA	LOC119067793|XP_037026832.1|BCOP
OG0006514	LOC117582956|XP_034126956.1|DGUA	LOC119067999|XP_037027255.1|BCOP
OG0006515	LOC117585710|XP_034131238.1|DGUA	LOC119067998|XP_037027254.1|BCOP
OG0006516	LOC117582931|XP_034126922.1|DGUA	LOC119067840|XP_037026910.1|BCOP
