Orthogroup	DGUA.longest_only	SLEB.longest_only
OG0010708	LOC117588924|XP_034136391.1|DGUA	LOC115632609|XP_030385697.1|SLEB
OG0010711	LOC117586425|XP_034132354.1|DGUA	LOC115623778|XP_030374177.1|SLEB
OG0010712	LOC117579872|XP_034121884.1|DGUA	LOC115623136|XP_030373205.1|SLEB
OG0010714	LOC117579626|XP_034121470.1|DGUA	LOC115632127|XP_030384993.1|SLEB
OG0010717	LOC117591243|XP_034140312.1|DGUA	LOC115622418|XP_030372211.1|SLEB
OG0010718	LOC117579469|XP_034121249.1|DGUA	LOC115632799|XP_030385911.1|SLEB
OG0010722	LOC117592390|XP_034141997.1|DGUA	LOC115634336|XP_030387853.1|SLEB
OG0010723	LOC117579604|XP_034121430.1|DGUA	LOC115632847|XP_030385965.1|SLEB
OG0010726	LOC117584951|XP_034130040.1|DGUA	LOC115634499|XP_030388118.1|SLEB
OG0010728	LOC117578461|XP_034119884.1|DGUA	LOC115634072|XP_030387479.1|SLEB
OG0010729	LOC117592611|XP_034142385.1|DGUA	LOC115633849|XP_030387201.1|SLEB
OG0010734	LOC117591973|XP_034141299.1|DGUA	LOC115634130|XP_030387555.1|SLEB
OG0010736	LOC117592224|XP_034141750.1|DGUA	LOC115624794|XP_030375497.1|SLEB
OG0010738	LOC117583647|XP_034127991.1|DGUA	LOC115625153|XP_030375938.1|SLEB
OG0010739	LOC117584919|XP_034129956.1|DGUA	LOC115624092|XP_030374542.1|SLEB
OG0010740	LOC117586296|XP_034132143.1|DGUA	LOC115623644|XP_030373949.1|SLEB
OG0010741	LOC117586333|XP_034132217.1|DGUA	LOC115623905|XP_030374321.1|SLEB
OG0010744	LOC117586349|XP_034132257.1|DGUA	LOC115624246|XP_030374726.1|SLEB
OG0010745	LOC117586469|XP_034132447.1|DGUA	LOC115623796|XP_030374196.1|SLEB
OG0010746	LOC117585940|XP_034131600.1|DGUA	LOC115623081|XP_030373140.1|SLEB
OG0010747	LOC117585027|XP_034130161.1|DGUA	LOC115629542|XP_030381885.1|SLEB
OG0010748	LOC117585189|XP_034130428.1|DGUA	LOC115625552|XP_030376504.1|SLEB
OG0010751	LOC117586535|XP_034132560.1|DGUA	LOC115624357|XP_030374876.1|SLEB
OG0010752	LOC117582972|XP_034126983.1|DGUA	LOC115621696|XP_030371262.1|SLEB
OG0010753	LOC117585647|XP_034131126.1|DGUA	LOC115620959|XP_030370338.1|SLEB
OG0010757	LOC117585232|XP_034130517.1|DGUA	LOC115620272|XP_030369299.1|SLEB
OG0010760	LOC117585211|XP_034130485.1|DGUA	LOC115623982|XP_030374413.1|SLEB
OG0010761	LOC117586401|XP_034132324.1|DGUA	LOC115623889|XP_030374302.1|SLEB
OG0010762	LOC117582923|XP_034126911.1|DGUA	LOC115620244|XP_030369253.1|SLEB
OG0010763	LOC117585403|XP_034130763.1|DGUA	LOC115620343|XP_030369404.1|SLEB
OG0010764	LOC117582904|XP_034126889.1|DGUA	LOC115621292|XP_030370754.1|SLEB
OG0010765	LOC117583504|XP_034127737.1|DGUA	LOC115621496|XP_030371024.1|SLEB
OG0010768	LOC117583122|XP_034127204.1|DGUA	LOC115621940|XP_030371646.1|SLEB
OG0010769	LOC117583478|XP_034127678.1|DGUA	LOC115621846|XP_030371518.1|SLEB
OG0010771	LOC117578595|XP_034120079.1|DGUA	LOC115624176|XP_030374632.1|SLEB
OG0010772	LOC117586395|XP_034132317.1|DGUA	LOC115623938|XP_030374360.1|SLEB
OG0010774	LOC117590014|XP_034138192.1|DGUA	LOC115620626|XP_030369815.1|SLEB
OG0010775	LOC117589885|XP_034138047.1|DGUA	LOC115621957|XP_030371664.1|SLEB
OG0010776	LOC117588143|XP_034135128.1|DGUA	LOC115628983|XP_030381122.1|SLEB
OG0010777	LOC117586162|XP_034131953.1|DGUA	LOC115629626|XP_030381987.1|SLEB
OG0010778	LOC117586121|XP_034131876.1|DGUA	LOC115624216|XP_030374689.1|SLEB
OG0010779	LOC117586420|XP_034132349.1|DGUA	LOC115624259|XP_030374742.1|SLEB
OG0010780	LOC117585635|XP_034131110.1|DGUA	LOC115621408|XP_030370912.1|SLEB
OG0010781	LOC117585011|XP_034130142.1|DGUA	LOC115621632|XP_030371193.1|SLEB
OG0010783	LOC117586153|XP_034131942.1|DGUA	LOC115623922|XP_030374339.1|SLEB
OG0010784	LOC117591946|XP_034141251.1|DGUA	LOC115633493|XP_030386820.1|SLEB
OG0010785	LOC117592112|XP_034141528.1|DGUA	LOC115624695|XP_030375368.1|SLEB
OG0010786	LOC117592032|XP_034141381.1|DGUA	LOC115622204|XP_030371960.1|SLEB
OG0010788	LOC117578538|XP_034119997.1|DGUA	LOC115634483|XP_030388079.1|SLEB
OG0010791	LOC117584318|XP_034129038.1|DGUA, LOC117583970|XP_034128568.1|DGUA	LOC115633515|XP_030386839.1|SLEB
OG0010792	LOC117581654|XP_034124922.1|DGUA	LOC115627522|XP_030379082.1|SLEB
OG0010793	LOC117591184|XP_034140205.1|DGUA	LOC115627669|XP_030379270.1|SLEB
OG0010794	LOC117579055|XP_034120648.1|DGUA	LOC115629710|XP_030382089.1|SLEB, LOC115623020|XP_030373052.1|SLEB
OG0010795	LOC117579475|XP_034121256.1|DGUA	LOC115632181|XP_030385075.1|SLEB
OG0010797	LOC117588950|XP_034136423.1|DGUA	LOC115632991|XP_030386172.1|SLEB
OG0010799	LOC117579073|XP_034120668.1|DGUA	LOC115625244|XP_030376095.1|SLEB, LOC115625243|XP_030376094.1|SLEB
OG0010800	LOC117586843|XP_034133026.1|DGUA	LOC115623180|XP_030373260.1|SLEB
OG0010801	LOC117587734|XP_034134543.1|DGUA	LOC115625899|XP_030376988.1|SLEB
OG0010802	LOC117582274|XP_034125793.1|DGUA	LOC115621936|XP_030371643.1|SLEB
OG0010804	LOC117584531|XP_034129372.1|DGUA	LOC115631415|XP_030384001.1|SLEB
OG0010805	LOC117582375|XP_034125932.1|DGUA	LOC115628560|XP_030380583.1|SLEB
OG0010806	LOC117581682|XP_034124949.1|DGUA	LOC115631640|XP_030384308.1|SLEB
OG0010807	LOC117587907|XP_034134778.1|DGUA	LOC115626282|XP_030377467.1|SLEB
OG0010810	LOC117582980|XP_034126997.1|DGUA	LOC115624574|XP_030375165.1|SLEB
OG0010813	LOC117587531|XP_034134224.1|DGUA	LOC115625729|XP_030376738.1|SLEB
OG0010828	LOC117590267|XP_034138643.1|DGUA	LOC115630197|XP_030382625.1|SLEB
OG0010829	LOC117590086|XP_034138319.1|DGUA	LOC115621038|XP_030370420.1|SLEB
OG0010830	LOC117584653|XP_034129572.1|DGUA	LOC115629974|XP_030382455.1|SLEB, LOC115630732|XP_030383246.1|SLEB
OG0010832	LOC117585210|XP_034130488.1|DGUA	LOC115628706|XP_030380755.1|SLEB
OG0010833	LOC117585248|XP_034130552.1|DGUA	LOC115633975|XP_030387355.1|SLEB
OG0010834	LOC117580980|XP_034123665.1|DGUA	LOC115633293|XP_030386565.1|SLEB
OG0010836	LOC117587234|XP_034133695.1|DGUA	LOC115624835|XP_030375542.1|SLEB
OG0010838	LOC117579088|XP_034120690.1|DGUA	LOC115622322|XP_030372089.1|SLEB
OG0010839	LOC117587219|XP_034133671.1|DGUA	LOC115622259|XP_030372020.1|SLEB
OG0010841	LOC117587885|XP_034134753.1|DGUA	LOC115625704|XP_030376705.1|SLEB
OG0010842	LOC117578651|XP_034120159.1|DGUA	LOC115634132|XP_030387557.1|SLEB
OG0010843	LOC117578503|XP_034119929.1|DGUA	LOC115631375|XP_030383960.1|SLEB
OG0010845	LOC117580938|XP_034123612.1|DGUA	LOC115627297|XP_030378790.1|SLEB
OG0010846	LOC117591109|XP_034140102.1|DGUA	LOC115626903|XP_030378273.1|SLEB
OG0010849	LOC117590715|XP_034139508.1|DGUA	LOC115629471|XP_030381802.1|SLEB
OG0010851	LOC117588615|XP_034135915.1|DGUA	LOC115627491|XP_030379037.1|SLEB
OG0010856	LOC117580851|XP_034123488.1|DGUA	LOC115627900|XP_030379654.1|SLEB
OG0010858	LOC117581362|XP_034124385.1|DGUA	LOC115633395|XP_030386698.1|SLEB
OG0010859	LOC117583884|XP_034128429.1|DGUA	LOC115625698|XP_030376699.1|SLEB
OG0010861	LOC117582324|XP_034125861.1|DGUA	LOC115630470|XP_030382901.1|SLEB
OG0010862	LOC117584152|XP_034128802.1|DGUA	LOC115631852|XP_030384556.1|SLEB
OG0010864	LOC117584564|XP_034129418.1|DGUA	LOC115630507|XP_030382965.1|SLEB
OG0010866	LOC117589331|XP_034137070.1|DGUA	LOC115632777|XP_030385886.1|SLEB
OG0010868	LOC117579813|XP_034121794.1|DGUA	LOC115622748|XP_030372659.1|SLEB
OG0010869	LOC117589173|XP_034136782.1|DGUA	LOC115632737|XP_030385843.1|SLEB
OG0010870	LOC117587157|XP_034133554.1|DGUA	LOC115622445|XP_030372246.1|SLEB
OG0010871	LOC117587168|XP_034133571.1|DGUA	LOC115622446|XP_030372247.1|SLEB
OG0010873	LOC117586980|XP_034133266.1|DGUA	LOC115632719|XP_030385824.1|SLEB
OG0010874	LOC117579942|XP_034121989.1|DGUA	LOC115632813|XP_030385924.1|SLEB
OG0010875	LOC117579412|XP_034121182.1|DGUA	LOC115628259|XP_030380138.1|SLEB
OG0010876	LOC117589064|XP_034136586.1|DGUA	LOC115632370|XP_030385349.1|SLEB
OG0010878	LOC117579936|XP_034121982.1|DGUA	LOC115632988|XP_030386165.1|SLEB
OG0010879	LOC117579439|XP_034121216.1|DGUA	LOC115632806|XP_030385917.1|SLEB
OG0010880	LOC117579175|XP_034120828.1|DGUA	LOC115622300|XP_030372064.1|SLEB
OG0010882	LOC117592298|XP_034141859.1|DGUA	LOC115634527|XP_030388193.1|SLEB
OG0010883	LOC117579822|XP_034121804.1|DGUA	LOC115634258|XP_030387711.1|SLEB
OG0010884	LOC117579725|XP_034121613.1|DGUA	LOC115634364|XP_030387886.1|SLEB
OG0010885	LOC117579792|XP_034121746.1|DGUA	LOC115634075|XP_030387486.1|SLEB
OG0010886	LOC117586620|XP_034132717.1|DGUA	LOC115632146|XP_030385025.1|SLEB
OG0010890	LOC117578803|XP_034120423.1|DGUA	LOC115633890|XP_030387255.1|SLEB, LOC115628113|XP_030379959.1|SLEB
OG0010891	LOC117578739|XP_034120294.1|DGUA	LOC115634082|XP_030387495.1|SLEB
OG0010896	LOC117592697|XP_034142553.1|DGUA	LOC115629165|XP_030381441.1|SLEB
OG0010899	LOC117583468|XP_034127667.1|DGUA	LOC115621931|XP_030371639.1|SLEB
OG0010900	LOC117582971|XP_034126982.1|DGUA	LOC115622010|XP_030371725.1|SLEB
OG0010901	LOC117589672|XP_034137706.1|DGUA	LOC115621623|XP_030371178.1|SLEB
OG0010902	LOC117585191|XP_034130429.1|DGUA	LOC115620273|XP_030369300.1|SLEB
OG0010903	LOC117583083|XP_034127151.1|DGUA	LOC115620312|XP_030369358.1|SLEB
OG0010905	LOC117583758|XP_034128179.1|DGUA	LOC115622028|XP_030371746.1|SLEB
OG0010906	LOC117581944|XP_034125317.1|DGUA	LOC115621904|XP_030371594.1|SLEB
OG0010907	LOC117586125|XP_034131881.1|DGUA	LOC115624228|XP_030374703.1|SLEB
OG0010910	LOC117583174|XP_034127262.1|DGUA	LOC115621557|XP_030371090.1|SLEB
OG0010915	LOC117592064|XP_034141453.1|DGUA	LOC115631180|XP_030383734.1|SLEB
OG0010917	LOC117587180|XP_034133634.1|DGUA	LOC115622032|XP_030371788.1|SLEB
OG0010918	LOC117587760|XP_034134583.1|DGUA	LOC115631818|XP_030384515.1|SLEB
OG0010922	LOC117582371|XP_034125922.1|DGUA	LOC115631762|XP_030384457.1|SLEB
OG0010923	LOC117581569|XP_034124804.1|DGUA	LOC115629536|XP_030381875.1|SLEB
OG0010926	LOC117579038|XP_034120623.1|DGUA	LOC115632095|XP_030384937.1|SLEB
OG0010929	LOC117587828|XP_034134679.1|DGUA	LOC115626080|XP_030377193.1|SLEB
OG0010932	LOC117590898|XP_034139820.1|DGUA	LOC115629780|XP_030382195.1|SLEB
OG0010934	LOC117588013|XP_034134932.1|DGUA	LOC115622199|XP_030371953.1|SLEB
OG0010935	LOC117587633|XP_034134391.1|DGUA	LOC115622903|XP_030372886.1|SLEB
OG0010936	LOC117584091|XP_034128730.1|DGUA	LOC115620971|XP_030370352.1|SLEB
OG0010946	LOC117585898|XP_034131545.1|DGUA	LOC115623925|XP_030374344.1|SLEB
OG0010957	LOC117584965|XP_034130054.1|DGUA	LOC115625378|XP_030376275.1|SLEB
OG0010962	LOC117587533|XP_034134229.1|DGUA	LOC115625900|XP_030376989.1|SLEB
OG0010963	LOC117591148|XP_034140149.1|DGUA	LOC115626415|XP_030377642.1|SLEB
OG0010964	LOC117587661|XP_034134442.1|DGUA	LOC115625717|XP_030376723.1|SLEB
OG0010969	LOC117585399|XP_034130754.1|DGUA	LOC115621303|XP_030370775.1|SLEB
OG0010974	LOC117580052|XP_034122180.1|DGUA	LOC115622872|XP_030372821.1|SLEB
OG0010979	LOC117591028|XP_034140014.1|DGUA	LOC115629269|XP_030381553.1|SLEB
OG0010981	LOC117590781|XP_034139622.1|DGUA	LOC115629196|XP_030381456.1|SLEB
OG0010982	LOC117590532|XP_034139141.1|DGUA	LOC115626786|XP_030378112.1|SLEB
OG0010988	LOC117581274|XP_034124176.1|DGUA	LOC115629326|XP_030381634.1|SLEB
OG0010990	LOC117587652|XP_034134433.1|DGUA	LOC115626235|XP_030377399.1|SLEB
OG0010991	LOC117587724|XP_034134533.1|DGUA	LOC115626575|XP_030377814.1|SLEB
OG0010993	LOC117582186|XP_034125680.1|DGUA	LOC115630613|XP_030383098.1|SLEB
OG0010996	LOC117579347|XP_034121064.1|DGUA	LOC115623066|XP_030373120.1|SLEB
OG0010997	LOC117580579|XP_034123075.1|DGUA	LOC115622533|XP_030372356.1|SLEB
OG0010998	LOC117579062|XP_034120657.1|DGUA	LOC115623266|XP_030373397.1|SLEB
OG0011005	LOC117583562|XP_034127825.1|DGUA	LOC115634739|XP_030388487.1|SLEB
OG0011007	LOC117592559|XP_034142325.1|DGUA	LOC115634684|XP_030388407.1|SLEB
OG0011008	LOC117583246|XP_034127361.1|DGUA	LOC115621612|XP_030371165.1|SLEB
OG0011011	LOC117582921|XP_034126909.1|DGUA	LOC115621751|XP_030371345.1|SLEB
OG0011014	LOC117586565|XP_034132616.1|DGUA	LOC115623870|XP_030374275.1|SLEB
OG0011016	LOC117579255|XP_034120933.1|DGUA	LOC115620562|XP_030369710.1|SLEB
OG0011017	LOC117583594|XP_034127875.1|DGUA	LOC115625565|XP_030376520.1|SLEB
OG0011020	LOC117586119|XP_034131873.1|DGUA	LOC115624138|XP_030374593.1|SLEB
OG0011021	LOC117586244|XP_034132073.1|DGUA	LOC115625488|XP_030376398.1|SLEB
OG0011023	LOC117583069|XP_034127133.1|DGUA	LOC115620899|XP_030370248.1|SLEB
OG0011024	LOC117585237|XP_034130528.1|DGUA	LOC115621021|XP_030370400.1|SLEB
OG0011025	LOC117589635|XP_034137616.1|DGUA	LOC115621573|XP_030371120.1|SLEB
OG0011031	LOC117592323|XP_034141893.1|DGUA	LOC115634718|XP_030388462.1|SLEB
OG0011032	LOC117590882|XP_034139805.1|DGUA	LOC115626305|XP_030377498.1|SLEB
OG0011033	LOC117578721|XP_034120264.1|DGUA	LOC115627915|XP_030379669.1|SLEB
OG0011035	LOC117583908|XP_034128477.1|DGUA	LOC115622918|XP_030372902.1|SLEB, LOC115622886|XP_030372845.1|SLEB
OG0011036	LOC117582127|XP_034125600.1|DGUA	LOC115631520|XP_030384149.1|SLEB
OG0011039	LOC117582669|XP_034126492.1|DGUA	LOC115626618|XP_030377872.1|SLEB
OG0011040	LOC117581976|XP_034125353.1|DGUA	LOC115631554|XP_030384201.1|SLEB
OG0011048	LOC117585008|XP_034130138.1|DGUA	LOC115629234|XP_030381507.1|SLEB
OG0011050	LOC117581645|XP_034124910.1|DGUA	LOC115633366|XP_030386670.1|SLEB
OG0011053	LOC117589301|XP_034136985.1|DGUA	LOC115632778|XP_030385887.1|SLEB
OG0011054	LOC117589277|XP_034136958.1|DGUA	LOC115622372|XP_030372154.1|SLEB
OG0011055	LOC117580232|XP_034122545.1|DGUA, LOC117581151|XP_034123974.1|DGUA	LOC115623151|XP_030373221.1|SLEB
OG0011056	LOC117582040|XP_034125473.1|DGUA	LOC115631620|XP_030384286.1|SLEB
OG0011057	LOC117592624|XP_034142450.1|DGUA	LOC115624903|XP_030375612.1|SLEB
OG0011058	LOC117583920|XP_034128490.1|DGUA	LOC115626551|XP_030377789.1|SLEB
OG0011061	LOC117583690|XP_034128058.1|DGUA	LOC115620245|XP_030369254.1|SLEB
OG0011062	LOC117589094|XP_034136622.1|DGUA	LOC115632832|XP_030385946.1|SLEB
OG0011066	LOC117590675|XP_034139443.1|DGUA	LOC115627880|XP_030379624.1|SLEB
OG0011078	LOC117588867|XP_034136264.1|DGUA	LOC115632860|XP_030385982.1|SLEB
OG0011079	LOC117589571|XP_034137513.1|DGUA	LOC115621902|XP_030371592.1|SLEB
OG0011080	LOC117589816|XP_034137938.1|DGUA	LOC115620999|XP_030370379.1|SLEB
OG0011081	LOC117584601|XP_034129498.1|DGUA	LOC115628576|XP_030380619.1|SLEB
OG0011082	LOC117578674|XP_034120192.1|DGUA	LOC115623147|XP_030373219.1|SLEB
OG0011086	LOC117581102|XP_034123884.1|DGUA	LOC115627348|XP_030378856.1|SLEB
OG0011088	LOC117588718|XP_034136063.1|DGUA	LOC115629093|XP_030381267.1|SLEB
OG0011095	LOC117588038|XP_034134975.1|DGUA, LOC117588039|XP_034134977.1|DGUA	LOC115626404|XP_030377628.1|SLEB
OG0011099	LOC117579351|XP_034121068.1|DGUA	LOC115622923|XP_030372908.1|SLEB
OG0011100	LOC117580053|XP_034122181.1|DGUA	LOC115622924|XP_030372909.1|SLEB
OG0011101	LOC117579870|XP_034121882.1|DGUA	LOC115623133|XP_030373203.1|SLEB
OG0011106	LOC117583877|XP_034128424.1|DGUA	LOC115634148|XP_030387581.1|SLEB
OG0011109	LOC117586108|XP_034131861.1|DGUA	LOC115623850|XP_030374253.1|SLEB, LOC115624105|XP_030374557.1|SLEB
OG0011110	LOC117586544|XP_034132596.1|DGUA	LOC115623730|XP_030374100.1|SLEB
OG0011116	LOC117583482|XP_034127682.1|DGUA	LOC115621944|XP_030371651.1|SLEB
OG0011117	LOC117589693|XP_034137744.1|DGUA	LOC115621524|XP_030371050.1|SLEB
OG0011120	LOC117586236|XP_034132064.1|DGUA	LOC115624148|XP_030374604.1|SLEB, LOC115624186|XP_030374642.1|SLEB
OG0011121	LOC117586045|XP_034131780.1|DGUA	LOC115623912|XP_030374328.1|SLEB
OG0011123	LOC117582767|XP_034126622.1|DGUA	LOC115620251|XP_030369261.1|SLEB
OG0011125	LOC117585905|XP_034131553.1|DGUA	LOC115624260|XP_030374744.1|SLEB
OG0011129	LOC117590620|XP_034139318.1|DGUA	LOC115626989|XP_030378404.1|SLEB
OG0011130	LOC117587862|XP_034134722.1|DGUA	LOC115622561|XP_030372435.1|SLEB
OG0011131	LOC117591891|XP_034141166.1|DGUA	LOC115633801|XP_030387147.1|SLEB
OG0011133	LOC117584542|XP_034129384.1|DGUA	LOC115630707|XP_030383220.1|SLEB
OG0011134	LOC117581730|XP_034125001.1|DGUA	LOC115631791|XP_030384486.1|SLEB
OG0011140	LOC117588649|XP_034135972.1|DGUA	LOC115627537|XP_030379100.1|SLEB
OG0011141	LOC117590419|XP_034138917.1|DGUA	LOC115629776|XP_030382191.1|SLEB
OG0011142	LOC117580828|XP_034123440.1|DGUA	LOC115629695|XP_030382076.1|SLEB
OG0011149	LOC117580935|XP_034123607.1|DGUA	LOC115629290|XP_030381590.1|SLEB, LOC115628973|XP_030381111.1|SLEB
OG0011150	LOC117587158|XP_034133555.1|DGUA	LOC115622447|XP_030372248.1|SLEB
OG0011155	LOC117587672|XP_034134455.1|DGUA	LOC115626553|XP_030377791.1|SLEB
OG0011156	LOC117587552|XP_034134249.1|DGUA	LOC115626013|XP_030377120.1|SLEB
OG0011158	LOC117587996|XP_034134901.1|DGUA	LOC115626167|XP_030377301.1|SLEB
OG0011159	LOC117587539|XP_034134235.1|DGUA	LOC115626610|XP_030377863.1|SLEB
OG0011160	LOC117584373|XP_034129104.1|DGUA	LOC115625968|XP_030377072.1|SLEB
OG0011162	LOC117587895|XP_034134763.1|DGUA	LOC115626502|XP_030377747.1|SLEB
OG0011185	LOC117590104|XP_034138342.1|DGUA	LOC115621105|XP_030370503.1|SLEB
OG0011198	LOC117591016|XP_034139993.1|DGUA	LOC115627249|XP_030378735.1|SLEB
OG0011201	LOC117588078|XP_034135034.1|DGUA	LOC115626351|XP_030377560.1|SLEB
OG0011208	LOC117579558|XP_034121370.1|DGUA	LOC115628398|XP_030380347.1|SLEB
OG0011210	LOC117578853|XP_034120533.1|DGUA	LOC115634187|XP_030387634.1|SLEB
OG0011215	LOC117583363|XP_034127536.1|DGUA	LOC115634448|XP_030388018.1|SLEB
OG0011220	LOC117586077|XP_034131823.1|DGUA	LOC115625310|XP_030376189.1|SLEB
OG0011222	LOC117585050|XP_034130199.1|DGUA	LOC115621546|XP_030371074.1|SLEB
OG0011223	LOC117589818|XP_034137941.1|DGUA	LOC115621000|XP_030370381.1|SLEB
OG0011225	LOC117585731|XP_034131266.1|DGUA	LOC115624117|XP_030374572.1|SLEB
OG0011227	LOC117582990|XP_034127029.1|DGUA	LOC115620571|XP_030369731.1|SLEB
OG0011235	LOC117585295|XP_034130615.1|DGUA	LOC115625431|XP_030376331.1|SLEB
OG0011238	LOC117578709|XP_034120250.1|DGUA	LOC115625320|XP_030376205.1|SLEB
OG0011241	LOC117591337|XP_034140456.1|DGUA	LOC115620538|XP_030369682.1|SLEB
OG0011244	LOC117581364|XP_034124388.1|DGUA	LOC115634359|XP_030387880.1|SLEB
OG0011250	LOC117584713|XP_034129649.1|DGUA	LOC115627341|XP_030378846.1|SLEB
OG0011251	LOC117588023|XP_034134954.1|DGUA	LOC115626252|XP_030377406.1|SLEB
OG0011254	LOC117587747|XP_034134561.1|DGUA	LOC115626495|XP_030377740.1|SLEB
OG0011261	LOC117581881|XP_034125238.1|DGUA	LOC115631253|XP_030383825.1|SLEB
OG0011264	LOC117581044|XP_034123769.1|DGUA	LOC115626699|XP_030377988.1|SLEB
OG0011266	LOC117579484|XP_034121272.1|DGUA	LOC115623091|XP_030373158.1|SLEB
OG0011267	LOC117587463|XP_034134078.1|DGUA	LOC115623226|XP_030373328.1|SLEB
OG0011269	LOC117588961|XP_034136439.1|DGUA	LOC115632586|XP_030385670.1|SLEB
OG0011270	LOC117589279|XP_034136960.1|DGUA	LOC115632613|XP_030385700.1|SLEB
OG0011271	LOC117580014|XP_034122112.1|DGUA	LOC115627593|XP_030379214.1|SLEB
OG0011273	LOC117580181|XP_034122431.1|DGUA	LOC115622119|XP_030371824.1|SLEB
OG0011276	LOC117580566|XP_034123058.1|DGUA	LOC115622788|XP_030372708.1|SLEB
OG0011279	LOC117584034|XP_034128662.1|DGUA	LOC115630642|XP_030383142.1|SLEB
OG0011299	LOC117587829|XP_034134681.1|DGUA	LOC115631558|XP_030384209.1|SLEB
OG0011319	LOC117590509|XP_034139087.1|DGUA	LOC115629747|XP_030382142.1|SLEB
OG0011326	LOC117591382|XP_034140517.1|DGUA	LOC115629617|XP_030381976.1|SLEB
OG0011330	LOC117588077|XP_034135033.1|DGUA	LOC115626350|XP_030377558.1|SLEB
OG0011332	LOC117579540|XP_034121349.1|DGUA	LOC115622557|XP_030372386.1|SLEB
OG0011338	LOC117586232|XP_034132059.1|DGUA	LOC115623840|XP_030374244.1|SLEB
OG0011344	LOC117582981|XP_034126994.1|DGUA	LOC115621558|XP_030371091.1|SLEB
OG0011350	LOC117583483|XP_034127683.1|DGUA	LOC115621945|XP_030371652.1|SLEB
OG0011358	LOC117592234|XP_034141760.1|DGUA	LOC115634340|XP_030387856.1|SLEB
OG0011360	LOC117591949|XP_034141254.1|DGUA	LOC115633504|XP_030386829.1|SLEB
OG0011362	LOC117592454|XP_034142127.1|DGUA	LOC115622280|XP_030372042.1|SLEB
OG0011365	LOC117578664|XP_034120185.1|DGUA	LOC115634057|XP_030387460.1|SLEB
OG0011377	LOC117581292|XP_034124221.1|DGUA	LOC115627951|XP_030379705.1|SLEB
OG0011379	LOC117588734|XP_034136101.1|DGUA	LOC115629624|XP_030381984.1|SLEB
OG0011399	LOC117580244|XP_034122558.1|DGUA	LOC115622885|XP_030372844.1|SLEB
OG0011402	LOC117588042|XP_034134981.1|DGUA	LOC115626546|XP_030377783.1|SLEB, LOC115626547|XP_030377784.1|SLEB
OG0011407	LOC117581800|XP_034125131.1|DGUA	LOC115630802|XP_030383323.1|SLEB
OG0011419	LOC117588651|XP_034135973.1|DGUA	LOC115633273|XP_030386543.1|SLEB
OG0011424	LOC117578649|XP_034120156.1|DGUA	LOC115634449|XP_030388019.1|SLEB
OG0011442	LOC117579837|XP_034121826.1|DGUA	LOC115626125|XP_030377239.1|SLEB, LOC115625686|XP_030376683.1|SLEB, LOC115622320|XP_030372086.1|SLEB
OG0011458	LOC117579360|XP_034121086.1|DGUA	LOC115622979|XP_030372990.1|SLEB
OG0011483	LOC117588116|XP_034135081.1|DGUA	LOC115625932|XP_030377029.1|SLEB
OG0011484	LOC117587838|XP_034134693.1|DGUA	LOC115625788|XP_030376820.1|SLEB
OG0011486	LOC117584413|XP_034129168.1|DGUA	LOC115624496|XP_030375060.1|SLEB
OG0011489	LOC117580796|XP_034123383.1|DGUA	LOC115628048|XP_030379854.1|SLEB
OG0011496	LOC117579571|XP_034121389.1|DGUA	LOC115622704|XP_030372594.1|SLEB
OG0011506	LOC117587206|XP_034133646.1|DGUA	LOC115628320|XP_030380236.1|SLEB
OG0011516	LOC117588167|XP_034135168.1|DGUA	LOC115633471|XP_030386789.1|SLEB
OG0011525	LOC117579119|XP_034120739.1|DGUA	LOC115631271|XP_030383843.1|SLEB
OG0011538	LOC117579592|XP_034121415.1|DGUA	LOC115624978|XP_030375693.1|SLEB
OG0011539	LOC117587148|XP_034133546.1|DGUA	LOC115624928|XP_030375639.1|SLEB
OG0011543	LOC117582473|XP_034126107.1|DGUA	LOC115631133|XP_030383661.1|SLEB
OG0011545	LOC117579830|XP_034121814.1|DGUA	LOC115622777|XP_030372695.1|SLEB
OG0011546	LOC117587465|XP_034134081.1|DGUA	LOC115623187|XP_030373270.1|SLEB
OG0011547	LOC117587461|XP_034134076.1|DGUA	LOC115622964|XP_030372973.1|SLEB
OG0011562	LOC117592586|XP_034142364.1|DGUA	LOC115626390|XP_030377610.1|SLEB
OG0011566	LOC117592133|XP_034141570.1|DGUA	LOC115620147|XP_030369137.1|SLEB
OG0011574	LOC117582659|XP_034126463.1|DGUA	LOC115631514|XP_030384144.1|SLEB
OG0011575	LOC117588300|XP_034135374.1|DGUA	LOC115627597|XP_030379181.1|SLEB
OG0011578	LOC117580845|XP_034123482.1|DGUA	LOC115629468|XP_030381798.1|SLEB
OG0011585	LOC117587201|XP_034133636.1|DGUA	LOC115632968|XP_030386128.1|SLEB
OG0011586	LOC117589281|XP_034136962.1|DGUA	LOC115632619|XP_030385707.1|SLEB
OG0011611	LOC117582788|XP_034126661.1|DGUA	LOC115621424|XP_030370936.1|SLEB
OG0011617	LOC117587540|XP_034134237.1|DGUA	LOC115631383|XP_030383965.1|SLEB, LOC115626611|XP_030377864.1|SLEB
OG0011623	LOC117580356|XP_034122770.1|DGUA	LOC115627858|XP_030379584.1|SLEB
OG0011632	LOC117581608|XP_034124861.1|DGUA	LOC115626234|XP_030377397.1|SLEB
