Orthogroup	DGUA.longest_only	DSER.longest_only
OG0008461	LOC117581772|XP_034125077.1|DGUA	LOC110177099|XP_020799303.1|DSER
OG0008462	LOC117582163|XP_034125653.1|DGUA	LOC110178438|XP_020801231.1|DSER, LOC110182295|XP_020805973.1|DSER
OG0008463	LOC117584817|XP_034129829.1|DGUA	LOC110178094|XP_020800760.1|DSER
OG0008464	LOC117592205|XP_034141708.1|DGUA	LOC110184102|XP_020808152.1|DSER
OG0008465	LOC117590680|XP_034139463.1|DGUA	LOC110177718|XP_020800218.1|DSER
OG0008466	LOC117580674|XP_034123183.1|DGUA	LOC110182826|XP_020806622.1|DSER
OG0008467	LOC117592599|XP_034142376.1|DGUA	LOC110178479|XP_020801279.1|DSER
OG0008468	LOC117581822|XP_034125156.1|DGUA	LOC110182400|XP_020806101.1|DSER, LOC110187313|XP_020812361.1|DSER
OG0008469	LOC117582920|XP_034126912.1|DGUA	LOC110186966|XP_020811972.1|DSER
OG0008470	LOC117578884|XP_034120570.1|DGUA	LOC110190259|XP_020816323.1|DSER
OG0008472	LOC117592540|XP_034142302.1|DGUA	LOC110180051|XP_020803331.1|DSER
OG0008473	LOC117591030|XP_034140016.1|DGUA	LOC110181793|XP_020805332.1|DSER
OG0008474	LOC117586722|XP_034132906.1|DGUA	LOC110177282|XP_020799590.1|DSER
OG0008475	LOC117587892|XP_034134760.1|DGUA	LOC110185895|XP_020810566.1|DSER
OG0008476	LOC117586669|XP_034132808.1|DGUA	LOC110188686|XP_020814147.1|DSER
OG0008477	LOC117584877|XP_034129919.1|DGUA	LOC110178699|XP_020801756.1|DSER
OG0008478	LOC117585066|XP_034130219.1|DGUA	LOC110190989|XP_020817359.1|DSER
OG0008479	LOC117586829|XP_034133041.1|DGUA	LOC110179227|XP_020802323.1|DSER
OG0008480	LOC117591246|XP_034140316.1|DGUA	LOC110178710|XP_020801569.1|DSER
OG0008481	LOC117581616|XP_034124869.1|DGUA	LOC110181798|XP_020805339.1|DSER
OG0008482	LOC117589444|XP_034137277.1|DGUA	LOC110190175|XP_020816181.1|DSER
OG0008483	LOC117581754|XP_034125046.1|DGUA	LOC110187334|XP_020812381.1|DSER, LOC110179238|XP_020802351.1|DSER, LOC110179931|XP_020803188.1|DSER
OG0008484	LOC117585820|XP_034131440.1|DGUA	LOC110187884|XP_020813028.1|DSER
OG0008485	LOC117588095|XP_034135057.1|DGUA	LOC110185747|XP_020810403.1|DSER
OG0008486	LOC117590600|XP_034139258.1|DGUA	LOC110185397|XP_020809838.1|DSER
OG0008487	LOC117588342|XP_034135443.1|DGUA	LOC110182536|XP_020806243.1|DSER
OG0008488	LOC117585109|XP_034130280.1|DGUA	LOC110191012|XP_020817389.1|DSER
OG0008490	LOC117586489|XP_034132478.1|DGUA	LOC110186662|XP_020811586.1|DSER
OG0008491	LOC117589764|XP_034137844.1|DGUA	LOC110191009|XP_020817385.1|DSER
OG0008492	LOC117581724|XP_034124994.1|DGUA	LOC110176864|XP_020798998.1|DSER
OG0008493	LOC117584323|XP_034129042.1|DGUA	LOC110186120|XP_020810829.1|DSER, LOC110186118|XP_020810826.1|DSER
OG0008494	LOC117588464|XP_034135648.1|DGUA	LOC110191582|XP_020818127.1|DSER
OG0008495	LOC117579386|XP_034121152.1|DGUA	LOC110182837|XP_020806633.1|DSER
OG0008496	LOC117590676|XP_034139449.1|DGUA	LOC110177717|XP_020800217.1|DSER
OG0008497	LOC117582203|XP_034125705.1|DGUA	LOC110182902|XP_020806718.1|DSER
OG0008498	LOC117589358|XP_034137142.1|DGUA	LOC110180009|XP_020803260.1|DSER
OG0008499	LOC117591808|XP_034141009.1|DGUA, LOC117591809|XP_034141010.1|DGUA, LOC117591807|XP_034141008.1|DGUA	LOC110176813|XP_020798917.1|DSER
OG0008500	LOC117578781|XP_034120380.1|DGUA	LOC110178399|XP_020801196.1|DSER
OG0008501	LOC117588978|XP_034136458.1|DGUA	LOC110185194|XP_020809578.1|DSER
OG0008502	LOC117580948|XP_034123625.1|DGUA, LOC117590276|XP_034138652.1|DGUA	LOC110182041|XP_020805630.1|DSER
OG0008503	LOC117581027|XP_034123747.1|DGUA	LOC110184260|XP_020808382.1|DSER
OG0008504	LOC117587509|XP_034134191.1|DGUA	LOC110188823|XP_020814368.1|DSER
OG0008505	LOC117587305|XP_034133790.1|DGUA	LOC110189910|XP_020815834.1|DSER
OG0008506	LOC117580046|XP_034122175.1|DGUA	LOC110189998|XP_020815955.1|DSER
OG0008507	LOC117580367|XP_034122786.1|DGUA	LOC110178496|XP_020801306.1|DSER, LOC110178979|XP_020801950.1|DSER
OG0008509	LOC117590786|XP_034139626.1|DGUA	LOC110181823|XP_020805380.1|DSER
OG0008510	LOC117588378|XP_034135491.1|DGUA	LOC110176040|XP_020797909.1|DSER
OG0008511	LOC117588041|XP_034134980.1|DGUA, LOC117579821|XP_034121803.1|DGUA	LOC110181411|XP_020804807.1|DSER, LOC110181429|XP_020804831.1|DSER
OG0008512	LOC117582462|XP_034126079.1|DGUA	LOC110186004|XP_020810696.1|DSER
OG0008513	LOC117586966|XP_034133231.1|DGUA, LOC117588711|XP_034136051.1|DGUA, LOC117588321|XP_034135409.1|DGUA, LOC117588419|XP_034135583.1|DGUA	LOC110182270|XP_020805946.1|DSER
OG0008514	LOC117584347|XP_034129070.1|DGUA	LOC110184914|XP_020809218.1|DSER
OG0008515	LOC117584226|XP_034128899.1|DGUA	LOC110182362|XP_020806063.1|DSER, LOC110184155|XP_020808221.1|DSER
OG0008516	LOC117589174|XP_034136783.1|DGUA	LOC110189078|XP_020814708.1|DSER, LOC110189089|XP_020814721.1|DSER
OG0008517	LOC117587081|XP_034133440.1|DGUA	LOC110190513|XP_020816702.1|DSER, LOC110190820|XP_020817135.1|DSER
OG0008518	LOC117580378|XP_034122803.1|DGUA	LOC110185086|XP_020809429.1|DSER, LOC110185920|XP_020810592.1|DSER
OG0008519	LOC117592516|XP_034142270.1|DGUA, LOC117591654|XP_034140869.1|DGUA	LOC110180031|XP_020803297.1|DSER
OG0008520	LOC117586524|XP_034132549.1|DGUA	LOC110188614|XP_020814039.1|DSER
OG0008523	LOC117584186|XP_034128845.1|DGUA	LOC110185974|XP_020810655.1|DSER
OG0008524	LOC117581124|XP_034123940.1|DGUA	LOC110184807|XP_020809102.1|DSER
OG0008525	LOC117584811|XP_034129822.1|DGUA	LOC110183463|XP_020807403.1|DSER, LOC110183464|XP_020807404.1|DSER
OG0008527	LOC117588619|XP_034135922.1|DGUA	LOC110175951|XP_020797798.1|DSER
OG0008528	LOC117589005|XP_034136511.1|DGUA	LOC110178744|XP_020801633.1|DSER
OG0008529	LOC117588307|XP_034135386.1|DGUA	LOC110182451|XP_020806144.1|DSER
OG0008530	LOC117588278|XP_034135340.1|DGUA	LOC110179082|XP_020802127.1|DSER
OG0008531	LOC117581238|XP_034124115.1|DGUA	LOC110181505|XP_020804934.1|DSER
OG0008532	LOC117590940|XP_034139873.1|DGUA	LOC110181607|XP_020805063.1|DSER
OG0008535	LOC117588571|XP_034135858.1|DGUA	LOC110182021|XP_020805611.1|DSER
OG0008536	LOC117581217|XP_034124086.1|DGUA	LOC110180434|XP_020803764.1|DSER
OG0008537	LOC117589570|XP_034137512.1|DGUA	LOC110186445|XP_020811292.1|DSER
OG0008538	LOC117590304|XP_034138682.1|DGUA	LOC110184121|XP_020808186.1|DSER
OG0008540	LOC117583441|XP_034127633.1|DGUA	LOC110190934|XP_020817262.1|DSER
OG0008541	LOC117578845|XP_034120521.1|DGUA	LOC110191122|XP_020817536.1|DSER
OG0008544	LOC117592215|XP_034141732.1|DGUA	LOC110177083|XP_020799270.1|DSER
OG0008545	LOC117591467|XP_034140646.1|DGUA	LOC110191565|XP_020818100.1|DSER
OG0008546	LOC117589157|XP_034136751.1|DGUA	LOC110188839|XP_020814391.1|DSER
OG0008547	LOC117590819|XP_034139678.1|DGUA	LOC110187108|XP_020812176.1|DSER
OG0008549	LOC117582879|XP_034126844.1|DGUA	LOC110188996|XP_020814610.1|DSER
OG0008551	LOC117587143|XP_034133540.1|DGUA	LOC110177564|XP_020799996.1|DSER
OG0008552	LOC117579683|XP_034121562.1|DGUA	LOC110190155|XP_020816150.1|DSER
OG0008553	LOC117578823|XP_034120471.1|DGUA	LOC110188981|XP_020814588.1|DSER
OG0008554	LOC117588678|XP_034136016.1|DGUA	LOC110182485|XP_020806192.1|DSER
OG0008555	LOC117588797|XP_034136201.1|DGUA	LOC110182207|XP_020805893.1|DSER
OG0008556	LOC117578610|XP_034120095.1|DGUA	LOC110189301|XP_020814991.1|DSER
OG0008557	LOC117583634|XP_034127974.1|DGUA	LOC110191279|XP_020817735.1|DSER
OG0008558	LOC117587823|XP_034134672.1|DGUA	LOC110187360|XP_020812411.1|DSER
OG0008560	LOC117587547|XP_034134245.1|DGUA	LOC110183743|XP_020807758.1|DSER
OG0008561	LOC117582370|XP_034125921.1|DGUA	LOC110184949|XP_020809256.1|DSER
OG0008562	LOC117587915|XP_034134790.1|DGUA	LOC110183384|XP_020807312.1|DSER, LOC110185589|XP_020810182.1|DSER
OG0008563	LOC117583416|XP_034127598.1|DGUA	LOC110191444|XP_020817967.1|DSER
OG0008564	LOC117584153|XP_034128803.1|DGUA	LOC110183382|XP_020807306.1|DSER
OG0008565	LOC117588544|XP_034135815.1|DGUA	LOC110190190|XP_020816198.1|DSER
OG0008566	LOC117583882|XP_034128426.1|DGUA	LOC110185727|XP_020810370.1|DSER
OG0008567	LOC117582227|XP_034125725.1|DGUA	LOC110181180|XP_020804517.1|DSER
OG0008569	LOC117580715|XP_034123267.1|DGUA	LOC110180156|XP_020803469.1|DSER
OG0008570	LOC117580953|XP_034123630.1|DGUA	LOC110180430|XP_020803760.1|DSER
OG0008571	LOC117579350|XP_034121067.1|DGUA	LOC110190233|XP_020816253.1|DSER
OG0008572	LOC117586352|XP_034132259.1|DGUA	LOC110187802|XP_020812935.1|DSER
OG0008573	LOC117580969|XP_034123651.1|DGUA	LOC110183265|XP_020807151.1|DSER
OG0008576	LOC117591188|XP_034140213.1|DGUA	LOC110180322|XP_020803636.1|DSER
OG0008577	LOC117589387|XP_034137193.1|DGUA	LOC110176288|XP_020798267.1|DSER
OG0008578	LOC117586089|XP_034131835.1|DGUA	LOC110187733|XP_020812848.1|DSER
OG0008579	LOC117587085|XP_034133444.1|DGUA	LOC110190822|XP_020817137.1|DSER
OG0008581	LOC117579445|XP_034121224.1|DGUA	LOC110190227|XP_020816246.1|DSER
OG0008582	LOC117590843|XP_034139730.1|DGUA	LOC110187099|XP_020812164.1|DSER
OG0008584	LOC117581118|XP_034123932.1|DGUA	LOC110180415|XP_020803738.1|DSER
OG0008585	LOC117590463|XP_034138991.1|DGUA	LOC110181940|XP_020805535.1|DSER
OG0008586	LOC117590462|XP_034138990.1|DGUA	LOC110181794|XP_020805334.1|DSER
OG0008587	LOC117586148|XP_034131934.1|DGUA	LOC110188377|XP_020813751.1|DSER
OG0008588	LOC117585883|XP_034131525.1|DGUA	LOC110188677|XP_020814139.1|DSER
OG0008590	LOC117591130|XP_034140125.1|DGUA	LOC110186214|XP_020810936.1|DSER
OG0008592	LOC117584640|XP_034129557.1|DGUA	LOC110177779|XP_020800306.1|DSER
OG0008593	LOC117579293|XP_034120989.1|DGUA	LOC110184768|XP_020809062.1|DSER
OG0008594	LOC117585332|XP_034130662.1|DGUA	LOC110188403|XP_020813787.1|DSER
OG0008595	LOC117592672|XP_034142523.1|DGUA	LOC110178521|XP_020801334.1|DSER
OG0008596	LOC117592668|XP_034142519.1|DGUA	LOC110178528|XP_020801343.1|DSER
OG0008597	LOC117585774|XP_034131349.1|DGUA	LOC110186187|XP_020810905.1|DSER
OG0008598	LOC117581572|XP_034124812.1|DGUA	LOC110182096|XP_020805739.1|DSER
OG0008599	LOC117580644|XP_034123133.1|DGUA	LOC110183538|XP_020807497.1|DSER
OG0008600	LOC117585133|XP_034130352.1|DGUA	LOC110190081|XP_020816049.1|DSER
OG0008601	LOC117583968|XP_034128565.1|DGUA	LOC110181188|XP_020804524.1|DSER
OG0008602	LOC117583827|XP_034128306.1|DGUA	LOC110190874|XP_020817189.1|DSER
OG0008603	LOC117589525|XP_034137407.1|DGUA	LOC110185312|XP_020809731.1|DSER
OG0008604	LOC117592203|XP_034141706.1|DGUA	LOC110184118|XP_020808181.1|DSER
OG0008605	LOC117587650|XP_034134431.1|DGUA	LOC110181370|XP_020804757.1|DSER
OG0008606	LOC117581812|XP_034125144.1|DGUA	LOC110179176|XP_020802236.1|DSER
OG0008607	LOC117585746|XP_034131286.1|DGUA	LOC110187776|XP_020812899.1|DSER
OG0008608	LOC117580940|XP_034123614.1|DGUA	LOC110183259|XP_020807144.1|DSER
OG0008609	LOC117585131|XP_034130349.1|DGUA	LOC110189927|XP_020815870.1|DSER
OG0008610	LOC117588389|XP_034135518.1|DGUA	LOC110187395|XP_020812478.1|DSER
OG0008612	LOC117582640|XP_034126413.1|DGUA, LOC117590861|XP_034139767.1|DGUA	LOC110177080|XP_020799260.1|DSER
OG0008613	LOC117589642|XP_034137658.1|DGUA	LOC110188203|XP_020813490.1|DSER
OG0008614	LOC117590450|XP_034138962.1|DGUA	LOC110184159|XP_020808226.1|DSER
OG0008615	LOC117586705|XP_034132866.1|DGUA	LOC110188287|XP_020813643.1|DSER
OG0008616	LOC117583265|XP_034127383.1|DGUA	LOC110191270|XP_020817724.1|DSER
OG0008617	LOC117583104|XP_034127177.1|DGUA	LOC110185082|XP_020809425.1|DSER
OG0008619	LOC117591616|XP_034140819.1|DGUA, LOC117584238|XP_034128925.1|DGUA	LOC110183993|XP_020808008.1|DSER
OG0008620	LOC117578867|XP_034120552.1|DGUA	LOC110180744|XP_020804088.1|DSER
OG0008621	LOC117589505|XP_034137378.1|DGUA	LOC110188438|XP_020813824.1|DSER
OG0008622	LOC117578544|XP_034120006.1|DGUA	LOC110181350|XP_020804733.1|DSER
OG0008623	LOC117579281|XP_034120973.1|DGUA	LOC110189597|XP_020815389.1|DSER
OG0008624	LOC117592534|XP_034142285.1|DGUA	LOC110179281|XP_020802428.1|DSER
OG0008625	LOC117578814|XP_034120455.1|DGUA	LOC110188947|XP_020814546.1|DSER, LOC110180215|XP_020803527.1|DSER
OG0008626	LOC117591568|XP_034140769.1|DGUA	LOC110185372|XP_020809813.1|DSER
OG0008627	LOC117580198|XP_034122465.1|DGUA	LOC110190704|XP_020816975.1|DSER
OG0008629	LOC117591058|XP_034140049.1|DGUA	LOC110185027|XP_020809338.1|DSER
OG0008630	LOC117590598|XP_034139256.1|DGUA	LOC110185431|XP_020809911.1|DSER
OG0008631	LOC117585390|XP_034130743.1|DGUA	LOC110190775|XP_020817069.1|DSER
OG0008632	LOC117585659|XP_034131140.1|DGUA	LOC110176402|XP_020798399.1|DSER
OG0008633	LOC117583606|XP_034127957.1|DGUA	LOC110177704|XP_020800193.1|DSER
OG0008634	LOC117587580|XP_034134305.1|DGUA	LOC110189472|XP_020815212.1|DSER
OG0008635	LOC117578848|XP_034120525.1|DGUA	LOC110180691|XP_020804035.1|DSER
OG0008636	LOC117586285|XP_034132130.1|DGUA	LOC110176643|XP_020798729.1|DSER
OG0008637	LOC117580126|XP_034122310.1|DGUA	LOC110176753|XP_020798858.1|DSER
OG0008638	LOC117582922|XP_034126910.1|DGUA	LOC110183704|XP_020807713.1|DSER, LOC110188144|XP_020813399.1|DSER
OG0008639	LOC117583365|XP_034127534.1|DGUA	LOC110177381|XP_020799739.1|DSER
OG0008640	LOC117585698|XP_034131205.1|DGUA	LOC110186997|XP_020812016.1|DSER
OG0008641	LOC117590546|XP_034139166.1|DGUA, LOC117590547|XP_034139167.1|DGUA	LOC110186840|XP_020811789.1|DSER
OG0008642	LOC117582801|XP_034126720.1|DGUA, LOC117582848|XP_034126806.1|DGUA	LOC110188211|XP_020813508.1|DSER
OG0008643	LOC117585660|XP_034131143.1|DGUA	LOC110176501|XP_020798534.1|DSER
OG0008644	LOC117582970|XP_034126981.1|DGUA	LOC110186879|XP_020811835.1|DSER, LOC110186878|XP_020811834.1|DSER
OG0008645	LOC117581988|XP_034125374.1|DGUA	LOC110179139|XP_020802188.1|DSER, LOC110181161|XP_020804495.1|DSER
OG0008646	LOC117582392|XP_034125967.1|DGUA	LOC110184826|XP_020809129.1|DSER
OG0008647	LOC117582609|XP_034126373.1|DGUA	LOC110187575|XP_020812621.1|DSER
OG0008648	LOC117582437|XP_034126036.1|DGUA	LOC110179137|XP_020802187.1|DSER, LOC110181165|XP_020804498.1|DSER
OG0008649	LOC117591334|XP_034140450.1|DGUA	LOC110180333|XP_020803651.1|DSER
OG0008650	LOC117585585|XP_034131014.1|DGUA	LOC110191805|XP_020818416.1|DSER
OG0008651	LOC117585577|XP_034131009.1|DGUA	LOC110189196|XP_020814824.1|DSER
OG0008652	LOC117579454|XP_034121236.1|DGUA	LOC110191622|XP_020818169.1|DSER
OG0008653	LOC117592051|XP_034141428.1|DGUA	LOC110176353|XP_020798341.1|DSER
OG0008654	LOC117578423|XP_034119775.1|DGUA	LOC110191512|XP_020818038.1|DSER
OG0008655	LOC117591854|XP_034141113.1|DGUA	LOC110176164|XP_020798064.1|DSER
OG0008656	LOC117580982|XP_034123668.1|DGUA	LOC110187016|XP_020812037.1|DSER
OG0008657	LOC117581031|XP_034123752.1|DGUA	LOC110187125|XP_020812194.1|DSER
OG0008658	LOC117588695|XP_034136034.1|DGUA	LOC110179549|XP_020802790.1|DSER
OG0008659	LOC117579978|XP_034122047.1|DGUA	LOC110178892|XP_020801825.1|DSER
OG0008660	LOC117587383|XP_034133926.1|DGUA	LOC110185178|XP_020809555.1|DSER
OG0008661	LOC117589220|XP_034136857.1|DGUA	LOC110183658|XP_020807645.1|DSER
OG0008662	LOC117589092|XP_034136621.1|DGUA	LOC110190238|XP_020816257.1|DSER
OG0008663	LOC117579765|XP_034121709.1|DGUA	LOC110189957|XP_020815905.1|DSER
OG0008664	LOC117589196|XP_034136813.1|DGUA	LOC110177539|XP_020799967.1|DSER
OG0008665	LOC117584831|XP_034129852.1|DGUA	LOC110185960|XP_020810637.1|DSER
OG0008666	LOC117579228|XP_034120898.1|DGUA	LOC110177533|XP_020799961.1|DSER
OG0008667	LOC117587480|XP_034134100.1|DGUA	LOC110178883|XP_020801816.1|DSER
OG0008668	LOC117587059|XP_034133391.1|DGUA	LOC110178798|XP_020801710.1|DSER
OG0008669	LOC117584544|XP_034129388.1|DGUA	LOC110186046|XP_020810743.1|DSER
OG0008670	LOC117589778|XP_034137866.1|DGUA	LOC110186930|XP_020811915.1|DSER, LOC110186580|XP_020811452.1|DSER
OG0008671	LOC117587976|XP_034134875.1|DGUA	LOC110183796|XP_020807810.1|DSER
OG0008672	LOC117584248|XP_034128943.1|DGUA	LOC110184927|XP_020809232.1|DSER, LOC110179803|XP_020803067.1|DSER
OG0008673	LOC117581788|XP_034125109.1|DGUA, LOC117581783|XP_034125103.1|DGUA	LOC110176982|XP_020799149.1|DSER, LOC110177016|XP_020799188.1|DSER, LOC110177100|XP_020799304.1|DSER
OG0008675	LOC117579656|XP_034121530.1|DGUA	LOC110176160|XP_020798057.1|DSER
OG0008677	LOC117585644|XP_034131122.1|DGUA	LOC110177326|XP_020799658.1|DSER
OG0008679	LOC117580774|XP_034123359.1|DGUA	LOC110179048|XP_020802063.1|DSER
OG0008680	LOC117583579|XP_034127849.1|DGUA	LOC110175949|XP_020797796.1|DSER
OG0008681	LOC117588748|XP_034136117.1|DGUA	LOC110181857|XP_020805435.1|DSER
OG0008682	LOC117588735|XP_034136102.1|DGUA	LOC110181666|XP_020805149.1|DSER
OG0008683	LOC117580732|XP_034123293.1|DGUA	LOC110182493|XP_020806197.1|DSER
OG0008684	LOC117590225|XP_034138586.1|DGUA, LOC117590228|XP_034138588.1|DGUA, LOC117591764|XP_034140966.1|DGUA	LOC110180639|XP_020803991.1|DSER
OG0008685	LOC117578640|XP_034120138.1|DGUA	LOC110177762|XP_020800287.1|DSER
OG0008686	LOC117583070|XP_034127134.1|DGUA	LOC110191318|XP_020817798.1|DSER
OG0008687	LOC117578560|XP_034120024.1|DGUA	LOC110191656|XP_020818212.1|DSER
OG0008688	LOC117580936|XP_034123608.1|DGUA	LOC110180092|XP_020803373.1|DSER
OG0008689	LOC117590169|XP_034138455.1|DGUA	LOC110187932|XP_020813102.1|DSER
OG0008690	LOC117591557|XP_034140754.1|DGUA	LOC110186081|XP_020810776.1|DSER
OG0008691	LOC117587427|XP_034133989.1|DGUA	LOC110184725|XP_020809010.1|DSER
OG0008692	LOC117590541|XP_034139160.1|DGUA	LOC110179713|XP_020802986.1|DSER
OG0008694	LOC117581003|XP_034123701.1|DGUA	LOC110182033|XP_020805622.1|DSER
OG0008695	LOC117592345|XP_034141929.1|DGUA	LOC110189364|XP_020815070.1|DSER
OG0008696	LOC117585609|XP_034131054.1|DGUA	LOC110191788|XP_020818399.1|DSER
OG0008697	LOC117580577|XP_034123073.1|DGUA	LOC110183616|XP_020807593.1|DSER
OG0008698	LOC117581341|XP_034124356.1|DGUA	LOC110179074|XP_020802113.1|DSER
OG0008699	LOC117589265|XP_034136936.1|DGUA	LOC110189901|XP_020815821.1|DSER
OG0008700	LOC117586208|XP_034132037.1|DGUA	LOC110187800|XP_020812933.1|DSER
OG0008701	LOC117579737|XP_034121643.1|DGUA	LOC110177729|XP_020800238.1|DSER
OG0008702	LOC117586437|XP_034132366.1|DGUA	LOC110176590|XP_020798664.1|DSER
OG0008703	LOC117589088|XP_034136617.1|DGUA	LOC110183588|XP_020807560.1|DSER
OG0008704	LOC117581896|XP_034125255.1|DGUA	LOC110177032|XP_020799208.1|DSER
OG0008705	LOC117584264|XP_034128964.1|DGUA	LOC110185681|XP_020810307.1|DSER
OG0008706	LOC117583678|XP_034128040.1|DGUA	LOC110186262|XP_020811029.1|DSER
OG0008707	LOC117584615|XP_034129522.1|DGUA	LOC110184442|XP_020808642.1|DSER
OG0008708	LOC117591413|XP_034140558.1|DGUA	LOC110180102|XP_020803388.1|DSER
OG0008709	LOC117583614|XP_034127946.1|DGUA	LOC110177379|XP_020799736.1|DSER
OG0008710	LOC117589726|XP_034137789.1|DGUA	LOC110184051|XP_020808090.1|DSER
OG0008711	LOC117585097|XP_034130258.1|DGUA	LOC110190139|XP_020816130.1|DSER
OG0008712	LOC117587141|XP_034133542.1|DGUA	LOC110178522|XP_020801335.1|DSER
OG0008714	LOC117582164|XP_034125655.1|DGUA	LOC110182296|XP_020805974.1|DSER
OG0008715	LOC117583528|XP_034127765.1|DGUA	LOC110188357|XP_020813724.1|DSER
OG0008716	LOC117585778|XP_034131355.1|DGUA	LOC110184723|XP_020809012.1|DSER
OG0008717	LOC117589271|XP_034136953.1|DGUA	LOC110189064|XP_020814693.1|DSER
OG0008718	LOC117591966|XP_034141294.1|DGUA	LOC110177931|XP_020800569.1|DSER
OG0008719	LOC117583664|XP_034128020.1|DGUA	LOC110186248|XP_020810982.1|DSER
OG0008721	LOC117581640|XP_034124900.1|DGUA	LOC110184234|XP_020808350.1|DSER
OG0008722	LOC117586602|XP_034132676.1|DGUA	LOC110188368|XP_020813740.1|DSER
OG0008723	LOC117589313|XP_034137002.1|DGUA	LOC110189067|XP_020814696.1|DSER
OG0008724	LOC117587752|XP_034134567.1|DGUA	LOC110183206|XP_020807078.1|DSER
OG0008725	LOC117590865|XP_034139781.1|DGUA	LOC110182959|XP_020806808.1|DSER
OG0008726	LOC117586690|XP_034132841.1|DGUA	LOC110189670|XP_020815485.1|DSER
OG0008727	LOC117589781|XP_034137869.1|DGUA	LOC110187695|XP_020812789.1|DSER
OG0008728	LOC117582915|XP_034126902.1|DGUA	LOC110191173|XP_020817595.1|DSER
OG0008729	LOC117588452|XP_034135629.1|DGUA	LOC110175975|XP_020797829.1|DSER
OG0008730	LOC117581428|XP_034124489.1|DGUA, LOC117582875|XP_034126835.1|DGUA	LOC110178119|XP_020800797.1|DSER
OG0008731	LOC117583803|XP_034128275.1|DGUA	LOC110176512|XP_020798548.1|DSER
OG0008732	LOC117584355|XP_034129082.1|DGUA	LOC110182601|XP_020806318.1|DSER
OG0008734	LOC117585723|XP_034131252.1|DGUA	LOC110176403|XP_020798401.1|DSER
OG0008735	LOC117580238|XP_034122554.1|DGUA	LOC110182875|XP_020806677.1|DSER
OG0008736	LOC117578497|XP_034119925.1|DGUA	LOC110179329|XP_020802481.1|DSER
OG0008737	LOC117586592|XP_034132660.1|DGUA	LOC110188415|XP_020813799.1|DSER
OG0008738	LOC117587911|XP_034134783.1|DGUA	LOC110185750|XP_020810407.1|DSER
OG0008739	LOC117580015|XP_034122113.1|DGUA	LOC110179698|XP_020802968.1|DSER, LOC110184672|XP_020808941.1|DSER
OG0008740	LOC117590125|XP_034138388.1|DGUA	LOC110189414|XP_020815131.1|DSER
OG0008741	LOC117590351|XP_034138781.1|DGUA	LOC110177037|XP_020799216.1|DSER
OG0008742	LOC117579608|XP_034121433.1|DGUA	LOC110182770|XP_020806548.1|DSER
OG0008743	LOC117591882|XP_034141154.1|DGUA	LOC110179363|XP_020802535.1|DSER
OG0008744	LOC117592644|XP_034142477.1|DGUA	LOC110179614|XP_020802879.1|DSER
OG0008745	LOC117581347|XP_034124364.1|DGUA	LOC110184185|XP_020808255.1|DSER
OG0008746	LOC117586132|XP_034131914.1|DGUA	LOC110188249|XP_020813579.1|DSER
OG0008747	LOC117587181|XP_034133589.1|DGUA	LOC110190270|XP_020816302.1|DSER
OG0008748	LOC117582089|XP_034125542.1|DGUA	LOC110185713|XP_020810349.1|DSER
OG0008749	LOC117582667|XP_034126491.1|DGUA	LOC110183188|XP_020807045.1|DSER
OG0008750	LOC117587843|XP_034134698.1|DGUA	LOC110187337|XP_020812383.1|DSER
OG0008751	LOC117586161|XP_034131952.1|DGUA	LOC110188569|XP_020813989.1|DSER
OG0008752	LOC117586589|XP_034132648.1|DGUA	LOC110188444|XP_020813830.1|DSER
OG0008753	LOC117579378|XP_034121142.1|DGUA	LOC110178960|XP_020801922.1|DSER
OG0008754	LOC117579271|XP_034120961.1|DGUA	LOC110189333|XP_020815035.1|DSER, LOC110189335|XP_020815036.1|DSER
OG0008755	LOC117583162|XP_034127248.1|DGUA	LOC110177449|XP_020799842.1|DSER, LOC110177450|XP_020799843.1|DSER
OG0008756	LOC117583007|XP_034127049.1|DGUA	LOC110186313|XP_020811094.1|DSER
OG0008757	LOC117583315|XP_034127464.1|DGUA	LOC110188060|XP_020813269.1|DSER
OG0008758	LOC117582439|XP_034126037.1|DGUA	LOC110176891|XP_020799035.1|DSER
OG0008759	LOC117581974|XP_034125350.1|DGUA	LOC110184018|XP_020808042.1|DSER
OG0008760	LOC117584074|XP_034128710.1|DGUA	LOC110183346|XP_020807259.1|DSER
OG0008761	LOC117588220|XP_034135256.1|DGUA	LOC110181426|XP_020804826.1|DSER, LOC110179868|XP_020803127.1|DSER
OG0008762	LOC117591852|XP_034141112.1|DGUA	LOC110176142|XP_020798041.1|DSER
OG0008763	LOC117587701|XP_034134489.1|DGUA	LOC110186073|XP_020810767.1|DSER
OG0008764	LOC117584183|XP_034128842.1|DGUA	LOC110185942|XP_020810616.1|DSER
OG0008765	LOC117588736|XP_034136106.1|DGUA	LOC110181909|XP_020805505.1|DSER
OG0008766	LOC117591525|XP_034140710.1|DGUA, LOC117591528|XP_034140711.1|DGUA, LOC117582592|XP_034126339.1|DGUA	LOC110181296|XP_020804676.1|DSER
OG0008767	LOC117579465|XP_034121247.1|DGUA	LOC110191647|XP_020818202.1|DSER
