Orthogroup	DGUA.longest_only	DELE.longest_only
OG0008811	LOC117583816|XP_034128292.1|DGUA	LOC108140661|XP_017119082.1|DELE
OG0008813	LOC117589732|XP_034137798.1|DGUA	LOC108139339|XP_017117548.1|DELE
OG0008814	LOC117578559|XP_034120023.1|DGUA	LOC108144398|XP_017124666.1|DELE
OG0008816	LOC117586986|XP_034133274.1|DGUA	LOC108146995|XP_017128749.1|DELE
OG0008819	LOC117585805|XP_034131414.1|DGUA	LOC108143563|XP_017123561.1|DELE
OG0008820	LOC117587941|XP_034134825.1|DGUA	LOC108141670|XP_017120632.1|DELE
OG0008821	LOC117581201|XP_034124064.1|DGUA	LOC108140886|XP_017119408.1|DELE
OG0008822	LOC117584509|XP_034129336.1|DGUA	LOC108141676|XP_017120640.1|DELE
OG0008824	LOC117584336|XP_034129061.1|DGUA	LOC108146675|XP_017128217.1|DELE
OG0008825	LOC117579362|XP_034121087.1|DGUA	LOC108146753|XP_017128372.1|DELE
OG0008826	LOC117586514|XP_034132535.1|DGUA	LOC108140948|XP_017119505.1|DELE
OG0008829	LOC117591487|XP_034140666.1|DGUA	LOC108136292|XP_017112867.1|DELE
OG0008830	LOC117588560|XP_034135836.1|DGUA	LOC108136414|XP_017113009.1|DELE
OG0008831	LOC117581121|XP_034123937.1|DGUA	LOC108136303|XP_017112881.1|DELE
OG0008832	LOC117581119|XP_034123933.1|DGUA	LOC108136305|XP_017112885.1|DELE
OG0008833	LOC117590530|XP_034139139.1|DGUA	LOC108136614|XP_017113421.1|DELE
OG0008834	LOC117585674|XP_034131166.1|DGUA	LOC108143995|XP_017124103.1|DELE
OG0008835	LOC117585334|XP_034130665.1|DGUA	LOC108136724|XP_017113538.1|DELE
OG0008837	LOC117592094|XP_034141501.1|DGUA	LOC108137510|XP_017114713.1|DELE
OG0008838	LOC117587772|XP_034134599.1|DGUA	LOC108141954|XP_017121085.1|DELE
OG0008839	LOC117578757|XP_034120338.1|DGUA	LOC108149724|XP_017132978.1|DELE
OG0008840	LOC117584081|XP_034128720.1|DGUA	LOC108141846|XP_017120926.1|DELE
OG0008841	LOC117579301|XP_034121000.1|DGUA	LOC108146495|XP_017128017.1|DELE
OG0008842	LOC117592526|XP_034142276.1|DGUA	LOC108143296|XP_017123100.1|DELE
OG0008843	LOC117589402|XP_034137215.1|DGUA	LOC108146060|XP_017127363.1|DELE
OG0008845	LOC117584497|XP_034129319.1|DGUA	LOC108138020|XP_017115479.1|DELE
OG0008846	LOC117587717|XP_034134517.1|DGUA, LOC117587718|XP_034134518.1|DGUA	LOC108146314|XP_017127765.1|DELE
OG0008847	LOC117586583|XP_034132642.1|DGUA	LOC108148412|XP_017130941.1|DELE
OG0008848	LOC117592554|XP_034142319.1|DGUA	LOC108144657|XP_017125192.1|DELE
OG0008849	LOC117581520|XP_034124704.1|DGUA, LOC117580726|XP_034123285.1|DGUA	LOC108138533|XP_017116284.1|DELE
OG0008850	LOC117592483|XP_034142212.1|DGUA	LOC108145393|XP_017126279.1|DELE
OG0008851	LOC117584538|XP_034129381.1|DGUA	LOC108142067|XP_017121242.1|DELE, LOC108142066|XP_017121240.1|DELE
OG0008852	LOC117589415|XP_034137239.1|DGUA	LOC108145382|XP_017126265.1|DELE
OG0008854	LOC117582444|XP_034126049.1|DGUA	LOC108149340|XP_017132322.1|DELE
OG0008855	LOC117590868|XP_034139780.1|DGUA	LOC108140940|XP_017119499.1|DELE
OG0008856	LOC117590585|XP_034139232.1|DGUA	LOC108145318|XP_017126174.1|DELE
OG0008857	LOC117580114|XP_034122292.1|DGUA	LOC108142681|XP_017122175.1|DELE
OG0008858	LOC117585510|XP_034130901.1|DGUA	LOC108140586|XP_017118961.1|DELE
OG0008859	LOC117589377|XP_034137180.1|DGUA	LOC108150363|XP_017133989.1|DELE
OG0008860	LOC117582862|XP_034126822.1|DGUA	LOC108148880|XP_017131673.1|DELE
OG0008861	LOC117582725|XP_034126546.1|DGUA	LOC108149808|XP_017133168.1|DELE
OG0008862	LOC117584940|XP_034129990.1|DGUA	LOC108148271|XP_017130714.1|DELE
OG0008863	LOC117584332|XP_034129054.1|DGUA	LOC108150512|XP_017134221.1|DELE
OG0008864	LOC117581692|XP_034124964.1|DGUA	LOC108143663|XP_017123664.1|DELE
OG0008865	LOC117584662|XP_034129581.1|DGUA	LOC108138211|XP_017115819.1|DELE
OG0008866	LOC117582484|XP_034126128.1|DGUA	LOC108145381|XP_017126268.1|DELE
OG0008867	LOC117590533|XP_034139142.1|DGUA	LOC108136555|XP_017113351.1|DELE
OG0008868	LOC117578543|XP_034120008.1|DGUA	LOC108145437|XP_017126350.1|DELE
OG0008869	LOC117589418|XP_034137240.1|DGUA	LOC108150564|XP_017134290.1|DELE
OG0008870	LOC117579966|XP_034122031.1|DGUA	LOC108146196|XP_017127599.1|DELE
OG0008871	LOC117580106|XP_034122266.1|DGUA	LOC108146725|XP_017128309.1|DELE
OG0008872	LOC117584716|XP_034129653.1|DGUA	LOC108139005|XP_017117089.1|DELE
OG0008873	LOC117584793|XP_034129798.1|DGUA	LOC108135296|XP_017111469.1|DELE
OG0008874	LOC117592050|XP_034141427.1|DGUA	LOC108144276|XP_017124452.1|DELE
OG0008875	LOC117591971|XP_034141297.1|DGUA	LOC108145027|XP_017125698.1|DELE
OG0008876	LOC117590668|XP_034139425.1|DGUA	LOC108145331|XP_017126201.1|DELE
OG0008877	LOC117587061|XP_034133393.1|DGUA	LOC108146830|XP_017128514.1|DELE
OG0008878	LOC117587961|XP_034134855.1|DGUA	LOC108142054|XP_017121225.1|DELE
OG0008879	LOC117583839|XP_034128748.1|DGUA	LOC108144656|XP_017125190.1|DELE
OG0008880	LOC117583487|XP_034127717.1|DGUA, LOC117590808|XP_034139666.1|DGUA	LOC108140417|XP_017118626.1|DELE
OG0008881	LOC117584859|XP_034129898.1|DGUA	LOC108144258|XP_017124428.1|DELE
OG0008882	LOC117587554|XP_034134252.1|DGUA	LOC108141902|XP_017121005.1|DELE
OG0008883	LOC117586629|XP_034132739.1|DGUA	LOC108139224|XP_017117376.1|DELE
OG0008884	LOC117585428|XP_034130793.1|DGUA	LOC108148934|XP_017131742.1|DELE
OG0008885	LOC117587646|XP_034134423.1|DGUA	LOC108138931|XP_017116992.1|DELE
OG0008886	LOC117592241|XP_034141766.1|DGUA	LOC108144592|XP_017125084.1|DELE
OG0008887	LOC117592157|XP_034141623.1|DGUA	LOC108143454|XP_017123375.1|DELE
OG0008888	LOC117586833|XP_034133005.1|DGUA	LOC108150379|XP_017134007.1|DELE
OG0008889	LOC117579044|XP_034120634.1|DGUA	LOC108143682|XP_017123689.1|DELE
OG0008890	LOC117590123|XP_034138378.1|DGUA	LOC108135664|XP_017111990.1|DELE
OG0008891	LOC117579329|XP_034121044.1|DGUA	LOC108146123|XP_017127452.1|DELE
OG0008892	LOC117592134|XP_034141575.1|DGUA	LOC108144511|XP_017124936.1|DELE
OG0008893	LOC117588854|XP_034136245.1|DGUA	LOC108147457|XP_017129476.1|DELE
OG0008894	LOC117583460|XP_034127656.1|DGUA	LOC108148760|XP_017131450.1|DELE
OG0008895	LOC117590168|XP_034138454.1|DGUA	LOC108139321|XP_017117518.1|DELE
OG0008896	LOC117587316|XP_034133838.1|DGUA	LOC108136148|XP_017112631.1|DELE, LOC108136147|XP_017112630.1|DELE
OG0008897	LOC117590122|XP_034138377.1|DGUA	LOC108136778|XP_017113629.1|DELE
OG0008898	LOC117592332|XP_034141913.1|DGUA	LOC108136684|XP_017113495.1|DELE, LOC108149108|XP_017131996.1|DELE
OG0008899	LOC117582035|XP_034125465.1|DGUA	LOC108138852|XP_017116856.1|DELE
OG0008900	LOC117581905|XP_034125265.1|DGUA	LOC108149451|XP_017132532.1|DELE
OG0008901	LOC117579625|XP_034121469.1|DGUA	LOC108146860|XP_017128569.1|DELE
OG0008902	LOC117590682|XP_034139466.1|DGUA	LOC108145327|XP_017126197.1|DELE
OG0008903	LOC117582457|XP_034126073.1|DGUA	LOC108149349|XP_017132333.1|DELE
OG0008904	LOC117590835|XP_034139720.1|DGUA	LOC108144867|XP_017125507.1|DELE
OG0008905	LOC117590619|XP_034139311.1|DGUA	LOC108145307|XP_017126139.1|DELE
OG0008906	LOC117579476|XP_034121257.1|DGUA	LOC108150292|XP_017133883.1|DELE
OG0008907	LOC117585070|XP_034130226.1|DGUA	LOC108139171|XP_017117281.1|DELE
OG0008908	LOC117586356|XP_034132265.1|DGUA	LOC108141202|XP_017119936.1|DELE
OG0008909	LOC117583612|XP_034127940.1|DGUA	LOC108148930|XP_017131735.1|DELE
OG0008910	LOC117582807|XP_034126729.1|DGUA	LOC108143081|XP_017122786.1|DELE
OG0008911	LOC117583152|XP_034127234.1|DGUA	LOC108140385|XP_017118579.1|DELE
OG0008912	LOC117590084|XP_034138315.1|DGUA	LOC108140997|XP_017119560.1|DELE
OG0008913	LOC117589678|XP_034137723.1|DGUA	LOC108148900|XP_017131705.1|DELE
OG0008914	LOC117585784|XP_034131366.1|DGUA	LOC108139140|XP_017117244.1|DELE
OG0008915	LOC117586189|XP_034132006.1|DGUA	LOC108148220|XP_017130621.1|DELE
OG0008916	LOC117581689|XP_034124956.1|DGUA	LOC108138329|XP_017115981.1|DELE
OG0008917	LOC117582369|XP_034125919.1|DGUA	LOC108138242|XP_017115861.1|DELE
OG0008919	LOC117582629|XP_034126395.1|DGUA	LOC108137859|XP_017115278.1|DELE
OG0008920	LOC117591275|XP_034140365.1|DGUA	LOC108136157|XP_017112642.1|DELE
OG0008921	LOC117588091|XP_034135053.1|DGUA	LOC108141890|XP_017120989.1|DELE
OG0008922	LOC117587964|XP_034134863.1|DGUA	LOC108141808|XP_017120862.1|DELE
OG0008923	LOC117579227|XP_034120901.1|DGUA	LOC108145200|XP_017125932.1|DELE
OG0008924	LOC117592301|XP_034141865.1|DGUA	LOC108136806|XP_017113695.1|DELE, LOC108145472|XP_017126412.1|DELE
OG0008925	LOC117587609|XP_034134355.1|DGUA	LOC108138658|XP_017116491.1|DELE
OG0008926	LOC117590277|XP_034138657.1|DGUA, LOC117580186|XP_034122480.1|DGUA	LOC108143400|XP_017123269.1|DELE
OG0008927	LOC117588926|XP_034136396.1|DGUA	LOC108144625|XP_017125141.1|DELE
OG0008928	LOC117578482|XP_034119905.1|DGUA	LOC108147371|XP_017129295.1|DELE
OG0008929	LOC117578766|XP_034120362.1|DGUA	LOC108145168|XP_017125888.1|DELE
OG0008930	LOC117589690|XP_034137740.1|DGUA	LOC108139300|XP_017117487.1|DELE
OG0008931	LOC117578811|XP_034120452.1|DGUA	LOC108141273|XP_017120028.1|DELE
OG0008932	LOC117586673|XP_034132816.1|DGUA	LOC108144290|XP_017124467.1|DELE
OG0008933	LOC117591884|XP_034141158.1|DGUA	LOC108144167|XP_017124315.1|DELE
OG0008934	LOC117579470|XP_034121250.1|DGUA	LOC108142265|XP_017121476.1|DELE
OG0008935	LOC117578667|XP_034120184.1|DGUA	LOC108147353|XP_017129271.1|DELE
OG0008936	LOC117592404|XP_034142020.1|DGUA	LOC108136839|XP_017113754.1|DELE, LOC108141861|XP_017120942.1|DELE
OG0008937	LOC117592272|XP_034141824.1|DGUA	LOC108143285|XP_017123089.1|DELE
OG0008938	LOC117592520|XP_034142262.1|DGUA	LOC108149079|XP_017131941.1|DELE
OG0008939	LOC117581196|XP_034124052.1|DGUA	LOC108145021|XP_017125683.1|DELE
OG0008940	LOC117578974|XP_034120598.1|DGUA	LOC108137861|XP_017115287.1|DELE, LOC108143701|XP_017123718.1|DELE
OG0008941	LOC117581219|XP_034124088.1|DGUA	LOC108137188|XP_017114260.1|DELE
OG0008942	LOC117588630|XP_034135950.1|DGUA	LOC108142776|XP_017122307.1|DELE
OG0008943	LOC117590482|XP_034139029.1|DGUA	LOC108137585|XP_017114805.1|DELE
OG0008944	LOC117581076|XP_034123851.1|DGUA	LOC108148161|XP_017130547.1|DELE
OG0008945	LOC117581242|XP_034124123.1|DGUA	LOC108141447|XP_017120339.1|DELE
OG0008946	LOC117591022|XP_034140000.1|DGUA	LOC108144915|XP_017125571.1|DELE
OG0008947	LOC117590688|XP_034139479.1|DGUA	LOC108138393|XP_017116060.1|DELE
OG0008948	LOC117590758|XP_034139588.1|DGUA	LOC108137147|XP_017114202.1|DELE
OG0008949	LOC117587343|XP_034133874.1|DGUA	LOC108142229|XP_017121436.1|DELE
OG0008950	LOC117588288|XP_034135357.1|DGUA	LOC108140633|XP_017119046.1|DELE
OG0008951	LOC117589182|XP_034136796.1|DGUA	LOC108146640|XP_017128174.1|DELE
OG0008952	LOC117580637|XP_034123116.1|DGUA	LOC108136183|XP_017112671.1|DELE
OG0008955	LOC117579456|XP_034121234.1|DGUA	LOC108146603|XP_017128140.1|DELE
OG0008956	LOC117583748|XP_034128157.1|DGUA, LOC117583383|XP_034127559.1|DGUA	LOC108141470|XP_017120365.1|DELE
OG0008957	LOC117579971|XP_034122039.1|DGUA	LOC108146927|XP_017128661.1|DELE
OG0008958	LOC117580237|XP_034122550.1|DGUA	LOC108143229|XP_017123014.1|DELE
OG0008959	LOC117587223|XP_034133674.1|DGUA	LOC108142206|XP_017121384.1|DELE
OG0008960	LOC117587451|XP_034134061.1|DGUA	LOC108142513|XP_017121919.1|DELE
OG0008961	LOC117581893|XP_034125252.1|DGUA, LOC117581964|XP_034125340.1|DGUA	LOC108138950|XP_017117017.1|DELE
OG0008962	LOC117590562|XP_034139194.1|DGUA, LOC117583424|XP_034127612.1|DGUA	LOC108136399|XP_017112998.1|DELE
OG0008963	LOC117581355|XP_034124378.1|DGUA, LOC117580859|XP_034123498.1|DGUA	LOC108136182|XP_017112669.1|DELE
OG0008964	LOC117588680|XP_034136020.1|DGUA	LOC108138389|XP_017116057.1|DELE
OG0008965	LOC117587969|XP_034134869.1|DGUA	LOC108141655|XP_017120614.1|DELE
OG0008966	LOC117584470|XP_034129282.1|DGUA	LOC108138017|XP_017115476.1|DELE
OG0008968	LOC117581903|XP_034125262.1|DGUA	LOC108147868|XP_017130115.1|DELE
OG0008969	LOC117582307|XP_034125841.1|DGUA	LOC108147892|XP_017130142.1|DELE
OG0008970	LOC117582336|XP_034125879.1|DGUA	LOC108147877|XP_017130124.1|DELE
OG0008971	LOC117589216|XP_034136852.1|DGUA	LOC108147409|XP_017129337.1|DELE
OG0008972	LOC117589239|XP_034136894.1|DGUA	LOC108142248|XP_017121457.1|DELE
OG0008973	LOC117579285|XP_034120975.1|DGUA	LOC108136021|XP_017112437.1|DELE
OG0008974	LOC117583631|XP_034127971.1|DGUA	LOC108148695|XP_017131332.1|DELE
OG0008975	LOC117592491|XP_034142226.1|DGUA	LOC108141414|XP_017120275.1|DELE, LOC108141416|XP_017120277.1|DELE
OG0008976	LOC117579575|XP_034121393.1|DGUA	LOC108145723|XP_017126775.1|DELE, LOC108146317|XP_017127769.1|DELE
OG0008977	LOC117587795|XP_034134631.1|DGUA	LOC108149238|XP_017132162.1|DELE
OG0008978	LOC117584422|XP_034129200.1|DGUA	LOC108137844|XP_017115262.1|DELE, LOC108137853|XP_017115274.1|DELE
OG0008979	LOC117587807|XP_034134652.1|DGUA, LOC117587809|XP_034134654.1|DGUA	LOC108149355|XP_017132340.1|DELE
OG0008983	LOC117591367|XP_034140498.1|DGUA	LOC108144632|XP_017125151.1|DELE
OG0008985	LOC117589104|XP_034136647.1|DGUA	LOC108145707|XP_017126757.1|DELE
OG0008986	LOC117585886|XP_034131531.1|DGUA	LOC108148258|XP_017130680.1|DELE
OG0008987	LOC117584688|XP_034129608.1|DGUA	LOC108147812|XP_017130044.1|DELE
OG0008988	LOC117589665|XP_034137693.1|DGUA	LOC108139324|XP_017117522.1|DELE
OG0008989	LOC117588554|XP_034135827.1|DGUA	LOC108141526|XP_017120452.1|DELE
OG0008992	LOC117584992|XP_034130112.1|DGUA	LOC108148197|XP_017130591.1|DELE
OG0008993	LOC117579458|XP_034121237.1|DGUA	LOC108150314|XP_017133919.1|DELE
OG0008994	LOC117581779|XP_034125093.1|DGUA	LOC108149496|XP_017132607.1|DELE
OG0008995	LOC117587483|XP_034134111.1|DGUA	LOC108144827|XP_017125448.1|DELE
OG0008996	LOC117581541|XP_034124747.1|DGUA	LOC108136574|XP_017113372.1|DELE
OG0008997	LOC117590826|XP_034139691.1|DGUA	LOC108147649|XP_017129799.1|DELE
OG0008999	LOC117588298|XP_034135371.1|DGUA	LOC108134939|XP_017110953.1|DELE
OG0009001	LOC117587607|XP_034134349.1|DGUA	LOC108138897|XP_017116924.1|DELE
OG0009002	LOC117589661|XP_034137688.1|DGUA	LOC108135794|XP_017112151.1|DELE
OG0009003	LOC117590477|XP_034139026.1|DGUA	LOC108146987|XP_017128740.1|DELE
OG0009004	LOC117591869|XP_034141134.1|DGUA	LOC108144164|XP_017124310.1|DELE
OG0009005	LOC117584361|XP_034129090.1|DGUA	LOC108138163|XP_017115742.1|DELE
OG0009006	LOC117585325|XP_034130655.1|DGUA	LOC108137022|XP_017114011.1|DELE
OG0009007	LOC117587176|XP_034133584.1|DGUA	LOC108142810|XP_017122361.1|DELE
OG0009008	LOC117586693|XP_034132849.1|DGUA	LOC108136768|XP_017113618.1|DELE
OG0009009	LOC117587093|XP_034133457.1|DGUA	LOC108146282|XP_017127712.1|DELE
OG0009010	LOC117586812|XP_034132977.1|DGUA	LOC108147493|XP_017129539.1|DELE
OG0009011	LOC117579391|XP_034121155.1|DGUA	LOC108145913|XP_017127084.1|DELE
OG0009012	LOC117587712|XP_034134511.1|DGUA	LOC108143613|XP_017123626.1|DELE
OG0009013	LOC117580729|XP_034123284.1|DGUA	LOC108138538|XP_017116295.1|DELE
OG0009014	LOC117589256|XP_034136922.1|DGUA	LOC108146683|XP_017128229.1|DELE
OG0009015	LOC117579136|XP_034120768.1|DGUA	LOC108142808|XP_017122358.1|DELE
OG0009016	LOC117589436|XP_034137266.1|DGUA	LOC108135639|XP_017111949.1|DELE
OG0009017	LOC117584117|XP_034128758.1|DGUA	LOC108147924|XP_017130186.1|DELE
OG0009018	LOC117590684|XP_034139474.1|DGUA	LOC108145325|XP_017126192.1|DELE
OG0009019	LOC117590580|XP_034139219.1|DGUA	LOC108145281|XP_017126070.1|DELE
OG0009020	LOC117583704|XP_034128079.1|DGUA	LOC108140768|XP_017119244.1|DELE
OG0009021	LOC117585894|XP_034131540.1|DGUA	LOC108141160|XP_017119876.1|DELE
OG0009022	LOC117589802|XP_034137901.1|DGUA	LOC108136861|XP_017113789.1|DELE
OG0009023	LOC117582957|XP_034126957.1|DGUA	LOC108147113|XP_017128892.1|DELE
OG0009024	LOC117582794|XP_034126694.1|DGUA	LOC108143015|XP_017122695.1|DELE
OG0009025	LOC117583016|XP_034127058.1|DGUA	LOC108134778|XP_017110713.1|DELE
OG0009026	LOC117585274|XP_034130588.1|DGUA	LOC108136944|XP_017113911.1|DELE
OG0009027	LOC117590730|XP_034139572.1|DGUA	LOC108145164|XP_017125883.1|DELE
OG0009028	LOC117580343|XP_034122739.1|DGUA	LOC108150344|XP_017133962.1|DELE
OG0009029	LOC117587558|XP_034134262.1|DGUA	LOC108148331|XP_017130865.1|DELE
OG0009030	LOC117582191|XP_034125685.1|DGUA	LOC108148007|XP_017130326.1|DELE
OG0009031	LOC117586707|XP_034132868.1|DGUA	LOC108141232|XP_017119976.1|DELE
OG0009032	LOC117586708|XP_034132869.1|DGUA	LOC108141233|XP_017119977.1|DELE
OG0009033	LOC117584360|XP_034129089.1|DGUA	LOC108138120|XP_017115642.1|DELE
OG0009034	LOC117584429|XP_034129217.1|DGUA	LOC108138262|XP_017115895.1|DELE
OG0009035	LOC117588132|XP_034135113.1|DGUA	LOC108141718|XP_017120699.1|DELE
OG0009036	LOC117591894|XP_034141169.1|DGUA	LOC108141475|XP_017120372.1|DELE
OG0009037	LOC117582479|XP_034126120.1|DGUA	LOC108138768|XP_017116693.1|DELE
OG0009038	LOC117583689|XP_034128057.1|DGUA	LOC108148877|XP_017131667.1|DELE
OG0009039	LOC117586470|XP_034132448.1|DGUA	LOC108140536|XP_017118849.1|DELE
OG0009040	LOC117581525|XP_034124714.1|DGUA	LOC108149774|XP_017133111.1|DELE
OG0009041	LOC117589651|XP_034137675.1|DGUA	LOC108135775|XP_017112123.1|DELE
OG0009042	LOC117582602|XP_034126361.1|DGUA	LOC108139035|XP_017117133.1|DELE
OG0009043	LOC117587803|XP_034134646.1|DGUA	LOC108139010|XP_017117099.1|DELE
OG0009044	LOC117584675|XP_034129596.1|DGUA	LOC108147784|XP_017130013.1|DELE
OG0009045	LOC117586180|XP_034131983.1|DGUA	LOC108148327|XP_017130813.1|DELE
OG0009046	LOC117579363|XP_034121088.1|DGUA	LOC108143215|XP_017122998.1|DELE
OG0009047	LOC117578452|XP_034119866.1|DGUA	LOC108145123|XP_017125825.1|DELE
OG0009048	LOC117587541|XP_034134238.1|DGUA	LOC108149312|XP_017132254.1|DELE
OG0009049	LOC117586059|XP_034131796.1|DGUA	LOC108140702|XP_017119144.1|DELE
OG0009050	LOC117584695|XP_034129619.1|DGUA	LOC108149306|XP_017132245.1|DELE
OG0009051	LOC117589941|XP_034138125.1|DGUA	LOC108144960|XP_017125595.1|DELE
OG0009052	LOC117586521|XP_034132545.1|DGUA	LOC108140963|XP_017119520.1|DELE
OG0009053	LOC117585772|XP_034131345.1|DGUA	LOC108136920|XP_017113876.1|DELE
OG0009054	LOC117586640|XP_034132761.1|DGUA	LOC108135127|XP_017111220.1|DELE
OG0009055	LOC117588190|XP_034135202.1|DGUA	LOC108138740|XP_017116623.1|DELE
OG0009056	LOC117584303|XP_034129020.1|DGUA	LOC108135240|XP_017111391.1|DELE
OG0009057	LOC117589004|XP_034136510.1|DGUA	LOC108145841|XP_017126943.1|DELE
OG0009058	LOC117590574|XP_034139208.1|DGUA	LOC108148347|XP_017130851.1|DELE
OG0009059	LOC117588976|XP_034136456.1|DGUA	LOC108135589|XP_017111876.1|DELE
OG0009060	LOC117586251|XP_034132083.1|DGUA	LOC108139270|XP_017117446.1|DELE
OG0009061	LOC117585793|XP_034131385.1|DGUA	LOC108144537|XP_017124992.1|DELE
OG0009062	LOC117592486|XP_034142216.1|DGUA	LOC108137924|XP_017115355.1|DELE
OG0009063	LOC117582300|XP_034125832.1|DGUA	LOC108149428|XP_017132486.1|DELE
OG0009064	LOC117592710|XP_034119755.1|DGUA	LOC108144760|XP_017125354.1|DELE
OG0009065	LOC117583012|XP_034127053.1|DGUA	LOC108147287|XP_017129193.1|DELE
OG0009066	LOC117579590|XP_034121412.1|DGUA	LOC108150310|XP_017133914.1|DELE
OG0009067	LOC117580251|XP_034122563.1|DGUA	LOC108143212|XP_017122988.1|DELE
OG0009068	LOC117590933|XP_034139869.1|DGUA	LOC108149581|XP_017132705.1|DELE
OG0009069	LOC117584828|XP_034129845.1|DGUA	LOC108138327|XP_017115978.1|DELE
OG0009070	LOC117592277|XP_034141828.1|DGUA	LOC108141420|XP_017120285.1|DELE
OG0009071	LOC117585612|XP_034131058.1|DGUA	LOC108148620|XP_017131208.1|DELE
OG0009072	LOC117586145|XP_034131929.1|DGUA	LOC108141189|XP_017119916.1|DELE
OG0009073	LOC117586198|XP_034132019.1|DGUA	LOC108136909|XP_017113858.1|DELE
OG0009074	LOC117590179|XP_034138466.1|DGUA	LOC108140667|XP_017119099.1|DELE
OG0009075	LOC117585997|XP_034131715.1|DGUA	LOC108141129|XP_017119839.1|DELE
OG0009076	LOC117586600|XP_034132673.1|DGUA	LOC108143916|XP_017123985.1|DELE
OG0009077	LOC117584913|XP_034129951.1|DGUA	LOC108140969|XP_017119525.1|DELE
OG0009078	LOC117585140|XP_034130359.1|DGUA	LOC108136987|XP_017113970.1|DELE
OG0009079	LOC117586719|XP_034132899.1|DGUA	LOC108139210|XP_017117348.1|DELE
OG0009080	LOC117586385|XP_034132306.1|DGUA	LOC108140711|XP_017119161.1|DELE
OG0009081	LOC117591094|XP_034140086.1|DGUA	LOC108147137|XP_017128919.1|DELE
OG0009082	LOC117586230|XP_034132056.1|DGUA	LOC108140689|XP_017119127.1|DELE
OG0009083	LOC117581510|XP_034124678.1|DGUA	LOC108138583|XP_017116359.1|DELE
OG0009084	LOC117586671|XP_034132810.1|DGUA	LOC108135571|XP_017111833.1|DELE
OG0009085	LOC117585468|XP_034130850.1|DGUA	LOC108136883|XP_017113825.1|DELE
OG0009086	LOC117585726|XP_034131255.1|DGUA	LOC108141117|XP_017119822.1|DELE
OG0009087	LOC117583288|XP_034127415.1|DGUA	LOC108137385|XP_017114534.1|DELE
OG0009088	LOC117583293|XP_034127422.1|DGUA	LOC108148477|XP_017130998.1|DELE
OG0009089	LOC117581205|XP_034124069.1|DGUA	LOC108140927|XP_017119481.1|DELE
OG0009090	LOC117583421|XP_034127604.1|DGUA	LOC108149027|XP_017131864.1|DELE
OG0009091	LOC117590087|XP_034138320.1|DGUA	LOC108141247|XP_017119993.1|DELE
OG0009092	LOC117583581|XP_034127853.1|DGUA	LOC108135880|XP_017112273.1|DELE
OG0009093	LOC117589521|XP_034137403.1|DGUA	LOC108134687|XP_017110577.1|DELE
OG0009094	LOC117585371|XP_034130709.1|DGUA	LOC108148441|XP_017130964.1|DELE
OG0009095	LOC117585370|XP_034130708.1|DGUA	LOC108148440|XP_017130963.1|DELE
OG0009096	LOC117583000|XP_034127041.1|DGUA	LOC108148529|XP_017131056.1|DELE
OG0009097	LOC117582930|XP_034126921.1|DGUA	LOC108148567|XP_017131102.1|DELE
OG0009098	LOC117583560|XP_034127818.1|DGUA	LOC108148640|XP_017131251.1|DELE
OG0009099	LOC117583629|XP_034127968.1|DGUA	LOC108148832|XP_017131586.1|DELE
OG0009100	LOC117584107|XP_034128746.1|DGUA	LOC108138024|XP_017115484.1|DELE
OG0009101	LOC117581980|XP_034125360.1|DGUA	LOC108147873|XP_017130119.1|DELE
OG0009102	LOC117582125|XP_034125595.1|DGUA	LOC108134761|XP_017110695.1|DELE
OG0009103	LOC117582614|XP_034126379.1|DGUA	LOC108134700|XP_017110585.1|DELE
OG0009104	LOC117582610|XP_034126374.1|DGUA	LOC108134770|XP_017110705.1|DELE
OG0009105	LOC117584462|XP_034129270.1|DGUA	LOC108138345|XP_017116003.1|DELE
OG0009106	LOC117581743|XP_034125031.1|DGUA	LOC108148051|XP_017130390.1|DELE
OG0009107	LOC117584120|XP_034128762.1|DGUA	LOC108138227|XP_017115838.1|DELE
OG0009108	LOC117585476|XP_034130859.1|DGUA	LOC108140808|XP_017119296.1|DELE
OG0009109	LOC117582329|XP_034125870.1|DGUA	LOC108138332|XP_017115985.1|DELE
OG0009111	LOC117579867|XP_034121870.1|DGUA	LOC108146126|XP_017127460.1|DELE
OG0009112	LOC117582664|XP_034126470.1|DGUA	LOC108137839|XP_017115254.1|DELE
OG0009113	LOC117584464|XP_034129273.1|DGUA	LOC108135340|XP_017111521.1|DELE
OG0009114	LOC117584803|XP_034129813.1|DGUA	LOC108149070|XP_017131921.1|DELE
OG0009115	LOC117587613|XP_034134356.1|DGUA	LOC108148302|XP_017130776.1|DELE
OG0009116	LOC117584184|XP_034128843.1|DGUA	LOC108147867|XP_017130114.1|DELE
OG0009117	LOC117587750|XP_034134565.1|DGUA	LOC108137819|XP_017115228.1|DELE
OG0009118	LOC117590561|XP_034139193.1|DGUA	LOC108137154|XP_017114212.1|DELE
OG0009119	LOC117584322|XP_034129041.1|DGUA	LOC108149317|XP_017132264.1|DELE
OG0009120	LOC117580516|XP_034123000.1|DGUA	LOC108150096|XP_017133548.1|DELE
