Orthogroup	CPIP.longest_only	AALB.longest_only
OG0013128	LOC120431036|XP_039452123.1|CPIP	LOC118457757|XP_035775469.1|AALB
OG0013129	LOC120418172|XP_039436406.1|CPIP	LOC118459696|XP_035779230.1|AALB
OG0013130	LOC120414644|XP_039431820.1|CPIP	LOC118459733|XP_035779302.1|AALB
OG0013131	LOC120419714|XP_039438435.1|CPIP	LOC118461812|XP_035783456.1|AALB
OG0013132	LOC120419089|XP_039437607.1|CPIP	LOC118459692|XP_035779221.1|AALB
OG0013133	LOC120417130|XP_039435045.1|CPIP	LOC118461831|XP_035783485.1|AALB
OG0013134	LOC120415943|XP_039433520.1|CPIP, LOC120417124|XP_039435035.1|CPIP	LOC118459032|XP_035777942.1|AALB
OG0013135	LOC120415903|XP_039433478.1|CPIP	LOC118457189|XP_035774431.1|AALB
OG0013136	LOC120423377|XP_039443095.1|CPIP	LOC118466453|XP_035791685.1|AALB
OG0013137	LOC120428117|XP_039449035.1|CPIP	LOC118459930|XP_035779684.1|AALB
OG0013138	LOC120422485|XP_039441875.1|CPIP	LOC118456563|XP_035773325.1|AALB
OG0013140	LOC120414845|XP_039432104.1|CPIP	LOC118458703|XP_035777335.1|AALB
OG0013141	LOC120426584|XP_039447307.1|CPIP	LOC118462478|XP_035784071.1|AALB
OG0013141	LOC120424699|XP_039444815.1|CPIP	LOC118457132|XP_035774339.1|AALB
OG0013142	LOC120427521|XP_039448324.1|CPIP	LOC118469066|XP_035796440.1|AALB
OG0013143	LOC120412925|XP_039429491.1|CPIP	LOC118458520|XP_035776983.1|AALB
OG0013144	LOC120412983|XP_039429566.1|CPIP	LOC118458505|XP_035776965.1|AALB
OG0013145	LOC120413014|XP_039429600.1|CPIP	LOC118457776|XP_035775499.1|AALB
OG0013148	LOC120413988|XP_039430929.1|CPIP	LOC118460189|XP_035780187.1|AALB
OG0013149	LOC120429664|XP_039450628.1|CPIP	LOC118457224|XP_035774496.1|AALB
OG0013150	LOC120427436|XP_039448226.1|CPIP	LOC118468294|XP_035794914.1|AALB
OG0013153	LOC120418280|XP_039436534.1|CPIP	LOC118458765|XP_035777450.1|AALB
OG0013156	LOC120419427|XP_039438038.1|CPIP	LOC118467579|XP_035794121.1|AALB
OG0013157	LOC120417985|XP_039436163.1|CPIP	LOC118467449|XP_035793846.1|AALB
OG0013158	LOC120417996|XP_039436175.1|CPIP, LOC120417995|XP_039436174.1|CPIP	LOC118467912|XP_035794739.1|AALB
OG0013159	LOC120412563|XP_039429002.1|CPIP	LOC118465867|XP_035790393.1|AALB
OG0013161	LOC120424599|XP_039444697.1|CPIP, LOC120429591|XP_039450561.1|CPIP	LOC118465281|XP_035789214.1|AALB
OG0013162	LOC120422169|XP_039441480.1|CPIP	LOC118465551|XP_035789773.1|AALB
OG0013163	LOC120414241|XP_039431285.1|CPIP	LOC118467956|XP_035794820.1|AALB
OG0013164	LOC120426423|XP_039447115.1|CPIP, LOC120421696|XP_039440869.1|CPIP, LOC120421695|XP_039440868.1|CPIP	LOC118464434|XP_035787699.1|AALB
OG0013165	LOC120426400|XP_039447091.1|CPIP, LOC120421693|XP_039440864.1|CPIP	LOC118464934|XP_035788600.1|AALB
OG0013166	LOC120426408|XP_039447099.1|CPIP, LOC120421689|XP_039440860.1|CPIP	LOC118464935|XP_035788602.1|AALB
OG0013167	LOC120415226|XP_039432615.1|CPIP	LOC118467041|XP_035792919.1|AALB
OG0013168	LOC120415237|XP_039432634.1|CPIP	LOC118464136|XP_035787132.1|AALB
OG0013169	LOC120431246|XP_039452318.1|CPIP	LOC118464443|XP_035787715.1|AALB
OG0013170	LOC120419601|XP_039438274.1|CPIP	LOC118465516|XP_035789727.1|AALB
OG0013171	LOC120419592|XP_039438267.1|CPIP	LOC118467438|XP_035793836.1|AALB
OG0013172	LOC120425573|XP_039446079.1|CPIP	LOC118463232|XP_035785578.1|AALB
OG0013173	LOC120423628|XP_039443428.1|CPIP	LOC118466672|XP_035792168.1|AALB
OG0013174	LOC120431981|XP_039453051.1|CPIP, LOC120431267|XP_039452334.1|CPIP	LOC118467822|XP_035794604.1|AALB
OG0013175	LOC120427042|XP_039447807.1|CPIP	LOC118463388|XP_035785827.1|AALB
OG0013176	LOC120426876|XP_039447613.1|CPIP, LOC120431887|XP_039452950.1|CPIP	LOC118467540|XP_035794032.1|AALB
OG0013177	LOC120430233|XP_039451247.1|CPIP	LOC118467844|XP_035794641.1|AALB
OG0013178	LOC120412769|XP_039429298.1|CPIP	LOC118465464|XP_035789654.1|AALB
OG0013179	LOC120421061|XP_039440140.1|CPIP, LOC120421062|XP_039440141.1|CPIP, LOC120424468|XP_039444537.1|CPIP, LOC120424469|XP_039444538.1|CPIP	LOC118465462|XP_035789651.1|AALB
OG0013180	LOC120420324|XP_039439252.1|CPIP	LOC118463195|XP_035785521.1|AALB
OG0013181	LOC120419156|XP_039437734.1|CPIP	LOC118463920|XP_035786770.1|AALB
OG0013182	LOC120425515|XP_039445997.1|CPIP	LOC118466894|XP_035792642.1|AALB
OG0013183	LOC120426726|XP_039447431.1|CPIP	LOC118465139|XP_035788970.1|AALB, LOC118464245|XP_035787339.1|AALB
OG0013184	LOC120418151|XP_039436384.1|CPIP	LOC118467319|XP_035793550.1|AALB
OG0013185	LOC120418143|XP_039436374.1|CPIP	LOC118467463|XP_035793866.1|AALB
OG0013186	LOC120428807|XP_039449840.1|CPIP, LOC120432672|XP_039453861.1|CPIP	LOC118463143|XP_035785398.1|AALB
OG0013187	LOC120416849|XP_039434672.1|CPIP	LOC118462646|XP_035784388.1|AALB
OG0013188	LOC120415464|XP_039432949.1|CPIP	LOC118465490|XP_035789686.1|AALB
OG0013190	LOC120416992|XP_039434861.1|CPIP	LOC118465677|XP_035790001.1|AALB, LOC118462659|XP_035784439.1|AALB
OG0013191	LOC120415185|XP_039432576.1|CPIP	LOC118465202|XP_035789079.1|AALB
OG0013192	LOC120432544|XP_039453703.1|CPIP	LOC118462505|XP_035784123.1|AALB
OG0013195	LOC120416681|XP_039434434.1|CPIP, LOC120425828|XP_039446380.1|CPIP	LOC118465986|XP_035790660.1|AALB
OG0013196	LOC120423726|XP_039443565.1|CPIP	LOC118464261|XP_035787393.1|AALB
OG0013198	LOC120423758|XP_039443607.1|CPIP	LOC118456602|XP_035773395.1|AALB, LOC118463590|XP_035786143.1|AALB
OG0013199	LOC120423881|XP_039443776.1|CPIP	LOC118467571|XP_035794096.1|AALB
OG0013200	LOC120423885|XP_039443791.1|CPIP	LOC118467574|XP_035794105.1|AALB
OG0013201	LOC120423706|XP_039443544.1|CPIP, LOC120423898|XP_039443813.1|CPIP	LOC118463758|XP_035786458.1|AALB
OG0013202	LOC120417196|XP_039435098.1|CPIP	LOC118457733|XP_035775420.1|AALB
OG0013204	LOC120426160|XP_039446812.1|CPIP	LOC118456359|XP_035772922.1|AALB
OG0013205	LOC120424918|XP_039445146.1|CPIP	LOC118461769|XP_035783395.1|AALB, LOC118461764|XP_035783394.1|AALB, LOC118461299|XP_035782373.1|AALB
OG0013207	LOC120427137|XP_039447927.1|CPIP	LOC118464711|XP_035788138.1|AALB
OG0013208	LOC120427922|XP_039448795.1|CPIP, LOC120430471|XP_039451504.1|CPIP	LOC118463450|XP_035785928.1|AALB, LOC118464264|XP_035787402.1|AALB
OG0013209	LOC120417256|XP_039435146.1|CPIP	LOC118463473|XP_035785955.1|AALB, LOC118463691|XP_035786361.1|AALB, LOC118463802|XP_035786561.1|AALB
OG0013210	LOC120424494|XP_039444575.1|CPIP, LOC120424479|XP_039444551.1|CPIP	LOC118466722|XP_035792281.1|AALB
OG0013366	LOC120415077|XP_039432411.1|CPIP	LOC118465583|XP_035789845.1|AALB
OG0013367	LOC120415076|XP_039432410.1|CPIP	LOC118458995|XP_035777888.1|AALB
OG0013368	LOC120429937|XP_039450964.1|CPIP	LOC118468322|XP_035794998.1|AALB
OG0013369	LOC120415040|XP_039432347.1|CPIP	LOC118458778|XP_035777494.1|AALB
OG0013370	LOC120429964|XP_039450990.1|CPIP	LOC118458410|XP_035776723.1|AALB
OG0013371	LOC120413739|XP_039430599.1|CPIP	LOC118456813|XP_035773800.1|AALB
OG0013373	LOC120427876|XP_039448777.1|CPIP	LOC118460484|XP_035780725.1|AALB
OG0013375	LOC120429170|XP_039450316.1|CPIP	LOC118466344|XP_035791372.1|AALB
OG0013377	LOC120420248|XP_039439171.1|CPIP	LOC118464964|XP_035788666.1|AALB
OG0013379	LOC120413333|XP_039430043.1|CPIP	LOC118463763|XP_035786474.1|AALB
OG0013380	LOC120427343|XP_039448162.1|CPIP	LOC118457665|XP_035775316.1|AALB
OG0013381	LOC120413737|XP_039430596.1|CPIP	LOC118457354|XP_035774757.1|AALB
OG0013383	LOC120431687|XP_039452735.1|CPIP, LOC120431593|XP_039452633.1|CPIP	LOC118462734|XP_035784580.1|AALB
OG0013384	LOC120426033|XP_039446644.1|CPIP	LOC118462000|XP_035783832.1|AALB
OG0013385	LOC120426025|XP_039446638.1|CPIP	LOC118461990|XP_035783822.1|AALB
OG0013387	LOC120430729|XP_039451774.1|CPIP	LOC118460018|XP_035779845.1|AALB
OG0013388	LOC120430626|XP_039451654.1|CPIP	LOC118465878|XP_035790411.1|AALB
OG0013390	LOC120427026|XP_039447781.1|CPIP	LOC118458616|XP_035777192.1|AALB
OG0013391	LOC120417037|XP_039434918.1|CPIP	LOC118461132|XP_035781990.1|AALB
OG0013395	LOC120427720|XP_039448558.1|CPIP	LOC118460201|XP_035780202.1|AALB
OG0013396	LOC120431505|XP_039452541.1|CPIP	LOC118459057|XP_035777980.1|AALB
OG0013397	LOC120432142|XP_039453208.1|CPIP	LOC118457529|XP_035775068.1|AALB
OG0013398	LOC120416917|XP_039434761.1|CPIP	LOC118459628|XP_035779098.1|AALB
OG0013400	LOC120423307|XP_039443006.1|CPIP	LOC118456720|XP_035773650.1|AALB
OG0013401	LOC120415445|XP_039432930.1|CPIP	LOC118458469|XP_035776887.1|AALB
OG0013402	LOC120416481|XP_039434139.1|CPIP	LOC118458062|XP_035776095.1|AALB
OG0013403	LOC120416008|XP_039433601.1|CPIP	LOC118458092|XP_035776146.1|AALB
OG0013404	LOC120416597|XP_039434314.1|CPIP	LOC118461376|XP_035782520.1|AALB
OG0013405	LOC120421093|XP_039440169.1|CPIP, LOC120418751|XP_039437161.1|CPIP	LOC118459580|XP_035779001.1|AALB
OG0013407	LOC120425972|XP_039446560.1|CPIP, LOC120424057|XP_039444012.1|CPIP	LOC118459388|XP_035778582.1|AALB
OG0013409	LOC120427676|XP_039448491.1|CPIP	LOC118459552|XP_035778926.1|AALB
OG0013410	LOC120431701|XP_039452755.1|CPIP	LOC118456275|XP_035772781.1|AALB
OG0013411	LOC120426009|XP_039446615.1|CPIP	LOC118457720|XP_035775404.1|AALB
OG0013412	LOC120416428|XP_039434119.1|CPIP	LOC118460810|XP_035781313.1|AALB
OG0013413	LOC120416911|XP_039434747.1|CPIP	LOC118468556|XP_035795350.1|AALB
OG0013414	LOC120424266|XP_039444262.1|CPIP	LOC118461458|XP_035782687.1|AALB
OG0013416	LOC120420378|XP_039439327.1|CPIP	LOC118463605|XP_035786165.1|AALB
OG0013417	LOC120425410|XP_039445874.1|CPIP	LOC118461691|XP_035783201.1|AALB
OG0013418	LOC120430173|XP_039451187.1|CPIP	LOC118460900|XP_035781536.1|AALB
OG0013419	LOC120420266|XP_039439200.1|CPIP	LOC118467932|XP_035794786.1|AALB
OG0013420	LOC120424668|XP_039444777.1|CPIP, LOC120424612|XP_039444705.1|CPIP	LOC118459809|XP_035779444.1|AALB
OG0013421	LOC120432498|XP_039453644.1|CPIP	LOC118456990|XP_035774098.1|AALB
OG0013422	LOC120432497|XP_039453643.1|CPIP	LOC118456989|XP_035774095.1|AALB
OG0013423	LOC120428717|XP_039449723.1|CPIP	LOC118458992|XP_035777884.1|AALB
OG0013425	LOC120428400|XP_039449348.1|CPIP	LOC118465498|XP_035789696.1|AALB
OG0013426	LOC120428390|XP_039449327.1|CPIP	LOC118464591|XP_035787928.1|AALB
OG0013427	LOC120421753|XP_039440960.1|CPIP	LOC118463009|XP_035785134.1|AALB
OG0013428	LOC120425561|XP_039446059.1|CPIP	LOC118465104|XP_035788940.1|AALB
OG0013429	LOC120419761|XP_039438522.1|CPIP	LOC118463003|XP_035785126.1|AALB
OG0013430	LOC120426925|XP_039447666.1|CPIP	LOC118463076|XP_035785230.1|AALB
OG0013432	LOC120424809|XP_039444960.1|CPIP	LOC118465251|XP_035789165.1|AALB
OG0013433	LOC120427576|XP_039448391.1|CPIP	LOC118464011|XP_035786951.1|AALB, LOC118465699|XP_035790019.1|AALB
OG0013434	LOC120412865|XP_039429423.1|CPIP	LOC118462463|XP_035784039.1|AALB
OG0013435	LOC120426134|XP_039446775.1|CPIP	LOC118462839|XP_035784789.1|AALB, LOC118462840|XP_035784790.1|AALB
OG0013436	LOC120428980|XP_039450048.1|CPIP	LOC118463712|XP_035786399.1|AALB
OG0013438	LOC120420578|XP_039439592.1|CPIP	LOC118464379|XP_035787614.1|AALB
OG0013439	LOC120428339|XP_039449272.1|CPIP	LOC118465520|XP_035789736.1|AALB
OG0013440	LOC120421333|XP_039440437.1|CPIP	LOC118466266|XP_035791226.1|AALB
OG0013441	LOC120426808|XP_039447527.1|CPIP	LOC118464909|XP_035788566.1|AALB
OG0013442	LOC120431215|XP_039452293.1|CPIP	LOC118467342|XP_035793616.1|AALB, LOC118464606|XP_035787943.1|AALB
OG0013443	LOC120413193|XP_039429842.1|CPIP	LOC118464470|XP_035787772.1|AALB
OG0013445	LOC120420089|XP_039438955.1|CPIP	LOC118467158|XP_035793195.1|AALB
OG0013447	LOC120420667|XP_039439699.1|CPIP	LOC118463078|XP_035785232.1|AALB
OG0013448	LOC120412566|XP_039429005.1|CPIP	LOC118465595|XP_035789854.1|AALB
OG0013449	LOC120419973|XP_039438784.1|CPIP	LOC118463443|XP_035785920.1|AALB
OG0013450	LOC120418564|XP_039436931.1|CPIP	LOC118466188|XP_035791087.1|AALB
OG0013451	LOC120417613|XP_039435661.1|CPIP	LOC118466232|XP_035791165.1|AALB
OG0013452	LOC120417626|XP_039435672.1|CPIP	LOC118464820|XP_035788380.1|AALB
OG0013453	LOC120417627|XP_039435673.1|CPIP	LOC118464821|XP_035788381.1|AALB
OG0013454	LOC120413410|XP_039430149.1|CPIP	LOC118464147|XP_035787146.1|AALB
OG0013455	LOC120430207|XP_039451219.1|CPIP, LOC120427778|XP_039448633.1|CPIP	LOC118464303|XP_035787484.1|AALB
OG0013456	LOC120430132|XP_039451152.1|CPIP, LOC120430102|XP_039451122.1|CPIP	LOC118465608|XP_035789877.1|AALB
OG0013459	LOC120415799|XP_039433358.1|CPIP	LOC118465999|XP_035790686.1|AALB
OG0013460	LOC120427128|XP_039447915.1|CPIP	LOC118467718|XP_035794414.1|AALB
OG0013461	LOC120421901|XP_039441133.1|CPIP	LOC118468719|XP_035795742.1|AALB
OG0013465	LOC120414721|XP_039431957.1|CPIP	LOC118459100|XP_035778057.1|AALB
OG0013466	LOC120414665|XP_039431869.1|CPIP	LOC118467185|XP_035793277.1|AALB
OG0013467	LOC120414670|XP_039431881.1|CPIP	LOC118460862|XP_035781472.1|AALB
OG0013469	LOC120430188|XP_039451202.1|CPIP	LOC118457449|XP_035774938.1|AALB
OG0013470	LOC120422979|XP_039442521.1|CPIP	LOC118458373|XP_035776664.1|AALB
OG0013471	LOC120413523|XP_039430328.1|CPIP	LOC118456778|XP_035773746.1|AALB
OG0013472	LOC120413524|XP_039430329.1|CPIP	LOC118459794|XP_035779418.1|AALB
OG0013473	LOC120423208|XP_039442850.1|CPIP	LOC118456598|XP_035773391.1|AALB
OG0013474	LOC120413644|XP_039430494.1|CPIP, LOC120413648|XP_039430497.1|CPIP	LOC118461013|XP_035781755.1|AALB
OG0013475	LOC120430580|XP_039451621.1|CPIP, LOC120428022|XP_039448930.1|CPIP	LOC118456689|XP_035773571.1|AALB
OG0013476	LOC120422708|XP_039442160.1|CPIP	LOC118458569|XP_035777109.1|AALB
OG0013477	LOC120416086|XP_039433704.1|CPIP	LOC118459921|XP_035779659.1|AALB
OG0013478	LOC120424886|XP_039445107.1|CPIP	LOC118461762|XP_035783388.1|AALB
OG0013479	LOC120413141|XP_039429783.1|CPIP	LOC118456201|XP_035772657.1|AALB
OG0013480	LOC120428537|XP_039449502.1|CPIP	LOC118468782|XP_035795872.1|AALB
OG0013482	LOC120428153|XP_039449073.1|CPIP	LOC118461666|XP_035783147.1|AALB
OG0013483	LOC120420429|XP_039439390.1|CPIP	LOC118460749|XP_035781228.1|AALB
OG0013484	LOC120420096|XP_039438980.1|CPIP	LOC118456459|XP_035773127.1|AALB
OG0013485	LOC120420672|XP_039439706.1|CPIP	LOC118459298|XP_035778438.1|AALB, LOC118459304|XP_035778445.1|AALB
OG0013487	LOC120421962|XP_039441210.1|CPIP	LOC118468703|XP_035795720.1|AALB
OG0013488	LOC120431363|XP_039452429.1|CPIP	LOC118457522|XP_035775060.1|AALB
OG0013489	LOC120425185|XP_039445547.1|CPIP, LOC120431360|XP_039452422.1|CPIP	LOC118457523|XP_035775061.1|AALB
OG0013490	LOC120412809|XP_039429344.1|CPIP	LOC118468370|XP_035795023.1|AALB
OG0013491	LOC120412824|XP_039429365.1|CPIP	LOC118461735|XP_035783324.1|AALB
OG0013493	LOC120416020|XP_039433610.1|CPIP	LOC118456805|XP_035773784.1|AALB
OG0013494	LOC120416000|XP_039433589.1|CPIP	LOC118460337|XP_035780446.1|AALB
OG0013495	LOC120423473|XP_039443237.1|CPIP	LOC118456754|XP_035773710.1|AALB
OG0013496	LOC120423480|XP_039443249.1|CPIP	LOC118466749|XP_035792339.1|AALB
OG0013497	LOC120418608|XP_039436983.1|CPIP	LOC118456337|XP_035772888.1|AALB
OG0013498	LOC120412841|XP_039429397.1|CPIP	LOC118460232|XP_035780266.1|AALB
OG0013499	LOC120427819|XP_039448677.1|CPIP	LOC118459521|XP_035778865.1|AALB
OG0013500	LOC120423122|XP_039442735.1|CPIP	LOC118459266|XP_035778380.1|AALB
OG0013501	LOC120415583|XP_039433104.1|CPIP	LOC118460299|XP_035780388.1|AALB
OG0013502	LOC120425295|XP_039445695.1|CPIP	LOC118461973|XP_035783783.1|AALB
OG0013503	LOC120421126|XP_039440217.1|CPIP	LOC118457309|XP_035774685.1|AALB
OG0013504	LOC120422415|XP_039441763.1|CPIP	LOC118457435|XP_035774913.1|AALB
OG0013505	LOC120415550|XP_039433058.1|CPIP	LOC118468420|XP_035795076.1|AALB
OG0013506	LOC120413868|XP_039430771.1|CPIP	LOC118459244|XP_035778343.1|AALB
OG0013507	LOC120421288|XP_039440413.1|CPIP	LOC118458816|XP_035777579.1|AALB
OG0013508	LOC120420497|XP_039439484.1|CPIP, LOC120413870|XP_039430773.1|CPIP	LOC118460933|XP_035781589.1|AALB
OG0013509	LOC120413831|XP_039430720.1|CPIP, LOC120413830|XP_039430719.1|CPIP	LOC118457167|XP_035774389.1|AALB
OG0013511	LOC120426567|XP_039447278.1|CPIP	LOC118460638|XP_035780983.1|AALB
OG0013512	LOC120426563|XP_039447269.1|CPIP	LOC118468840|XP_035795974.1|AALB
OG0013513	LOC120423230|XP_039442872.1|CPIP	LOC118458851|XP_035777664.1|AALB
OG0013514	LOC120423203|XP_039442839.1|CPIP	LOC118456976|XP_035774067.1|AALB
OG0013515	LOC120423194|XP_039442828.1|CPIP	LOC118460292|XP_035780378.1|AALB
OG0013517	LOC120429267|XP_039450418.1|CPIP	LOC118458091|XP_035776145.1|AALB
OG0013518	LOC120414308|XP_039431380.1|CPIP	LOC118460033|XP_035779868.1|AALB
OG0013520	LOC120431463|XP_039452513.1|CPIP	LOC118461490|XP_035782765.1|AALB
OG0013521	LOC120431462|XP_039452512.1|CPIP	LOC118457231|XP_035774502.1|AALB
OG0013522	LOC120419289|XP_039437892.1|CPIP	LOC118456532|XP_035773267.1|AALB
OG0013524	LOC120413696|XP_039430556.1|CPIP	LOC118458829|XP_035777611.1|AALB
OG0013525	LOC120426343|XP_039447038.1|CPIP	LOC118458626|XP_035777207.1|AALB
OG0013526	LOC120416974|XP_039434833.1|CPIP	LOC118468830|XP_035795953.1|AALB
OG0013527	LOC120430260|XP_039451283.1|CPIP, LOC120418164|XP_039436395.1|CPIP	LOC118460253|XP_035780313.1|AALB
OG0013528	LOC120432162|XP_039453226.1|CPIP	LOC118469035|XP_035796389.1|AALB
OG0013529	LOC120414959|XP_039432228.1|CPIP	LOC118456660|XP_035773503.1|AALB
OG0013530	LOC120419720|XP_039438445.1|CPIP	LOC118461809|XP_035783450.1|AALB
OG0013531	LOC120428209|XP_039449119.1|CPIP	LOC118456343|XP_035772897.1|AALB
OG0013533	LOC120423434|XP_039443184.1|CPIP	LOC118459710|XP_035779261.1|AALB
OG0013534	LOC120417153|XP_039435071.1|CPIP	LOC118459359|XP_035778550.1|AALB
OG0013535	LOC120417107|XP_039435018.1|CPIP, LOC120415942|XP_039433519.1|CPIP	LOC118456786|XP_035773759.1|AALB
OG0013536	LOC120415960|XP_039433537.1|CPIP, LOC120417111|XP_039435021.1|CPIP	LOC118456997|XP_035774108.1|AALB
OG0013537	LOC120415926|XP_039433506.1|CPIP	LOC118460052|XP_035779925.1|AALB
OG0013538	LOC120420930|XP_039439993.1|CPIP	LOC118461147|XP_035782012.1|AALB
OG0013540	LOC120428862|XP_039449920.1|CPIP	LOC118460227|XP_035780247.1|AALB
OG0013541	LOC120422111|XP_039441412.1|CPIP	LOC118458999|XP_035777892.1|AALB
OG0013542	LOC120422605|XP_039442030.1|CPIP	LOC118460070|XP_035779962.1|AALB
OG0013544	LOC120413963|XP_039430903.1|CPIP	LOC118460041|XP_035779897.1|AALB
OG0013545	LOC120414416|XP_039431531.1|CPIP	LOC118458944|XP_035777815.1|AALB
OG0013546	LOC120417880|XP_039436036.1|CPIP, LOC120415144|XP_039432512.1|CPIP	LOC118461095|XP_035781896.1|AALB
OG0013547	LOC120417911|XP_039436079.1|CPIP	LOC118460402|XP_035780574.1|AALB
OG0013548	LOC120425707|XP_039446234.1|CPIP	LOC118456619|XP_035773422.1|AALB
OG0013549	LOC120419341|XP_039437947.1|CPIP	LOC118459273|XP_035778403.1|AALB
OG0013550	LOC120426308|XP_039446990.1|CPIP	LOC118469003|XP_035796331.1|AALB
OG0013551	LOC120429665|XP_039450630.1|CPIP	LOC118458224|XP_035776381.1|AALB
OG0013552	LOC120423448|XP_039443201.1|CPIP	LOC118460379|XP_035780527.1|AALB
OG0013553	LOC120422280|XP_039441602.1|CPIP	LOC118460494|XP_035780739.1|AALB
OG0013554	LOC120421399|XP_039440538.1|CPIP	LOC118456745|XP_035773693.1|AALB
OG0013555	LOC120421610|XP_039440774.1|CPIP	LOC118460616|XP_035780951.1|AALB
OG0013557	LOC120427938|XP_039448818.1|CPIP	LOC118461493|XP_035782768.1|AALB
OG0013558	LOC120418245|XP_039436493.1|CPIP	LOC118468758|XP_035795823.1|AALB
OG0013561	LOC120421359|XP_039440480.1|CPIP	LOC118464482|XP_035787798.1|AALB
OG0013563	LOC120421366|XP_039440489.1|CPIP	LOC118465107|XP_035788943.1|AALB
OG0013564	LOC120416646|XP_039434391.1|CPIP	LOC118466560|XP_035791996.1|AALB
OG0013566	LOC120415011|XP_039432310.1|CPIP	LOC118467950|XP_035794812.1|AALB
OG0013567	LOC120418008|XP_039436186.1|CPIP	LOC118466691|XP_035792214.1|AALB
OG0013568	LOC120417595|XP_039435642.1|CPIP	LOC118462891|XP_035784874.1|AALB
OG0013569	LOC120415309|XP_039432721.1|CPIP	LOC118465913|XP_035790499.1|AALB
OG0013570	LOC120425269|XP_039445648.1|CPIP	LOC118467382|XP_035793712.1|AALB
OG0013571	LOC120420381|XP_039439329.1|CPIP	LOC118466932|XP_035792714.1|AALB
OG0013572	LOC120414221|XP_039431263.1|CPIP, LOC120424755|XP_039444883.1|CPIP	LOC118467733|XP_035794431.1|AALB
OG0013573	LOC120426413|XP_039447104.1|CPIP, LOC120421703|XP_039440877.1|CPIP	LOC118463851|XP_035786649.1|AALB
OG0013574	LOC120426419|XP_039447111.1|CPIP, LOC120428773|XP_039449791.1|CPIP	LOC118462472|XP_035784063.1|AALB
OG0013575	LOC120420258|XP_039439188.1|CPIP	LOC118464804|XP_035788360.1|AALB
OG0013577	LOC120415227|XP_039432616.1|CPIP	LOC118467037|XP_035792916.1|AALB
OG0013578	LOC120415221|XP_039432610.1|CPIP	LOC118466615|XP_035792093.1|AALB
OG0013579	LOC120415234|XP_039432625.1|CPIP	LOC118466614|XP_035792091.1|AALB
OG0013580	LOC120415222|XP_039432611.1|CPIP	LOC118463384|XP_035785815.1|AALB
OG0013581	LOC120415260|XP_039432662.1|CPIP	LOC118463091|XP_035785264.1|AALB
OG0013582	LOC120415314|XP_039432730.1|CPIP	LOC118465885|XP_035790428.1|AALB
OG0013583	LOC120415307|XP_039432719.1|CPIP	LOC118463892|XP_035786716.1|AALB
OG0013584	LOC120420394|XP_039439341.1|CPIP	LOC118463824|XP_035786599.1|AALB
OG0013585	LOC120428353|XP_039449290.1|CPIP	LOC118465943|XP_035790559.1|AALB
OG0013586	LOC120414868|XP_039432119.1|CPIP	LOC118465574|XP_035789829.1|AALB
OG0013587	LOC120414873|XP_039432128.1|CPIP	LOC118467665|XP_035794310.1|AALB
OG0013588	LOC120414869|XP_039432120.1|CPIP	LOC118466329|XP_035791342.1|AALB
OG0013589	LOC120418436|XP_039436778.1|CPIP, LOC120416750|XP_039434517.1|CPIP	LOC118463658|XP_035786302.1|AALB, LOC118462541|XP_035784201.1|AALB
OG0013590	LOC120427049|XP_039447815.1|CPIP	LOC118466056|XP_035790798.1|AALB
OG0013591	LOC120421728|XP_039440910.1|CPIP	LOC118463386|XP_035785818.1|AALB
OG0013593	LOC120425083|XP_039445414.1|CPIP	LOC118465976|XP_035790629.1|AALB
OG0013594	LOC120424214|XP_039444207.1|CPIP	LOC118464132|XP_035787123.1|AALB
OG0013595	LOC120424518|XP_039444611.1|CPIP	LOC118464186|XP_035787229.1|AALB
OG0013596	LOC120421468|XP_039440620.1|CPIP	LOC118467744|XP_035794446.1|AALB
OG0013597	LOC120431886|XP_039452948.1|CPIP, LOC120426871|XP_039447609.1|CPIP	LOC118467544|XP_035794034.1|AALB
OG0013598	LOC120426862|XP_039447600.1|CPIP	LOC118465260|XP_035789174.1|AALB
OG0013600	LOC120428189|XP_039449103.1|CPIP	LOC118463196|XP_035785523.1|AALB
OG0013601	LOC120428609|XP_039449568.1|CPIP	LOC118465597|XP_035789859.1|AALB
OG0013602	LOC120429993|XP_039451020.1|CPIP, LOC120429992|XP_039451019.1|CPIP	LOC118467583|XP_035794125.1|AALB
OG0013604	LOC120419143|XP_039437711.1|CPIP	LOC118465365|XP_035789447.1|AALB
OG0013605	LOC120412742|XP_039429267.1|CPIP	LOC118466238|XP_035791173.1|AALB
OG0013607	LOC120415687|XP_039433206.1|CPIP, LOC120415377|XP_039432833.1|CPIP	LOC118466103|XP_035790914.1|AALB
OG0013608	LOC120415375|XP_039432832.1|CPIP	LOC118458895|XP_035777743.1|AALB
OG0013609	LOC120415130|XP_039432489.1|CPIP	LOC118467963|XP_035794838.1|AALB
OG0013610	LOC120425513|XP_039445994.1|CPIP	LOC118466890|XP_035792636.1|AALB
OG0013612	LOC120429792|XP_039450788.1|CPIP	LOC118463569|XP_035786102.1|AALB
OG0013613	LOC120429140|XP_039450275.1|CPIP	LOC118466105|XP_035790917.1|AALB
