Orthogroup	CPIP.longest_only	DELE.longest_only
OG0008053	LOC120414511|XP_039431655.1|CPIP	LOC108148572|XP_017131110.1|DELE
OG0008054	LOC120414530|XP_039431676.1|CPIP	LOC108137119|XP_017114135.1|DELE
OG0008055	LOC120414472|XP_039431602.1|CPIP	LOC108142756|XP_017122277.1|DELE
OG0008056	LOC120424003|XP_039443946.1|CPIP, LOC120419722|XP_039438448.1|CPIP	LOC108138436|XP_017116126.1|DELE
OG0008057	LOC120419257|XP_039437846.1|CPIP	LOC108137490|XP_017114695.1|DELE
OG0008058	LOC120417064|XP_039434955.1|CPIP	LOC108139212|XP_017117350.1|DELE
OG0008059	LOC120419106|XP_039437634.1|CPIP	LOC108137496|XP_017114701.1|DELE
OG0008060	LOC120417147|XP_039435066.1|CPIP	LOC108136980|XP_017113961.1|DELE
OG0008061	LOC120417126|XP_039435037.1|CPIP	LOC108138567|XP_017116336.1|DELE
OG0008062	LOC120417128|XP_039435038.1|CPIP	LOC108137727|XP_017115113.1|DELE
OG0008063	LOC120415920|XP_039433499.1|CPIP	LOC108134786|XP_017110723.1|DELE
OG0008064	LOC120429834|XP_039450832.1|CPIP	LOC108134985|XP_017111005.1|DELE
OG0008065	LOC120417535|XP_039435551.1|CPIP	LOC108134902|XP_017110899.1|DELE
OG0008066	LOC120417510|XP_039435522.1|CPIP	LOC108140876|XP_017119395.1|DELE
OG0008067	LOC120425863|XP_039446418.1|CPIP	LOC108148153|XP_017130537.1|DELE
OG0008068	LOC120417332|XP_039435252.1|CPIP	LOC108145594|XP_017126613.1|DELE
OG0008069	LOC120413797|XP_039430681.1|CPIP	LOC108140407|XP_017118612.1|DELE
OG0008070	LOC120413765|XP_039430636.1|CPIP	LOC108140694|XP_017119131.1|DELE
OG0008071	LOC120420872|XP_039439925.1|CPIP, LOC120417444|XP_039435422.1|CPIP	LOC108138565|XP_017116334.1|DELE
OG0008072	LOC120430873|XP_039451934.1|CPIP	LOC108134870|XP_017110849.1|DELE
OG0008074	LOC120414844|XP_039432103.1|CPIP	LOC108148116|XP_017130459.1|DELE
OG0008075	LOC120414824|XP_039432085.1|CPIP	LOC108143669|XP_017123669.1|DELE
OG0008076	LOC120414833|XP_039432093.1|CPIP	LOC108136264|XP_017112812.1|DELE
OG0008077	LOC120414837|XP_039432097.1|CPIP	LOC108141243|XP_017119989.1|DELE
OG0008078	LOC120414849|XP_039432107.1|CPIP	LOC108141066|XP_017119715.1|DELE
OG0008079	LOC120431495|XP_039452534.1|CPIP	LOC108137759|XP_017115150.1|DELE
OG0008080	LOC120413938|XP_039430871.1|CPIP	LOC108136285|XP_017112859.1|DELE
OG0008081	LOC120413950|XP_039430887.1|CPIP	LOC108136266|XP_017112814.1|DELE
OG0008082	LOC120413934|XP_039430865.1|CPIP	LOC108148537|XP_017131067.1|DELE
OG0008083	LOC120413939|XP_039430872.1|CPIP	LOC108148367|XP_017130879.1|DELE
OG0008084	LOC120413028|XP_039429636.1|CPIP	LOC108143997|XP_017124105.1|DELE
OG0008085	LOC120412993|XP_039429578.1|CPIP	LOC108148719|XP_017131376.1|DELE
OG0008086	LOC120412962|XP_039429540.1|CPIP	LOC108137476|XP_017114674.1|DELE
OG0008087	LOC120412978|XP_039429561.1|CPIP	LOC108137712|XP_017115084.1|DELE
OG0008088	LOC120414399|XP_039431510.1|CPIP	LOC108141031|XP_017119614.1|DELE
OG0008089	LOC120414391|XP_039431498.1|CPIP	LOC108146012|XP_017127276.1|DELE
OG0008090	LOC120417906|XP_039436069.1|CPIP	LOC108137347|XP_017114473.1|DELE
OG0008091	LOC120425713|XP_039446244.1|CPIP	LOC108136689|XP_017113500.1|DELE
OG0008092	LOC120413991|XP_039430935.1|CPIP	LOC108136842|XP_017113752.1|DELE
OG0008093	LOC120413996|XP_039430940.1|CPIP	LOC108142456|XP_017121821.1|DELE
OG0008094	LOC120413995|XP_039430938.1|CPIP	LOC108138189|XP_017115791.1|DELE
OG0008095	LOC120425930|XP_039446485.1|CPIP	LOC108140729|XP_017119192.1|DELE
OG0008096	LOC120425932|XP_039446487.1|CPIP	LOC108136287|XP_017112862.1|DELE
OG0008097	LOC120425928|XP_039446483.1|CPIP	LOC108136489|XP_017113193.1|DELE
OG0008098	LOC120425660|XP_039446174.1|CPIP	LOC108143264|XP_017123066.1|DELE
OG0008099	LOC120426304|XP_039446987.1|CPIP	LOC108142740|XP_017122252.1|DELE
OG0008100	LOC120422357|XP_039441694.1|CPIP	LOC108139237|XP_017117394.1|DELE
OG0008101	LOC120422378|XP_039441720.1|CPIP	LOC108147699|XP_017129907.1|DELE
OG0008102	LOC120423442|XP_039443193.1|CPIP	LOC108140410|XP_017118616.1|DELE
OG0008103	LOC120423440|XP_039443190.1|CPIP	LOC108134944|XP_017110956.1|DELE
OG0008104	LOC120421502|XP_039440657.1|CPIP	LOC108136151|XP_017112636.1|DELE
OG0008105	LOC120421503|XP_039440658.1|CPIP	LOC108135032|XP_017111061.1|DELE
OG0008106	LOC120422284|XP_039441612.1|CPIP	LOC108150568|XP_017134305.1|DELE
OG0008107	LOC120421813|XP_039441028.1|CPIP	LOC108140762|XP_017119237.1|DELE
OG0008108	LOC120421538|XP_039440701.1|CPIP	LOC108137118|XP_017114133.1|DELE
OG0008109	LOC120422062|XP_039441336.1|CPIP	LOC108137185|XP_017114257.1|DELE
OG0008110	LOC120418244|XP_039436491.1|CPIP	LOC108145106|XP_017125795.1|DELE
OG0008111	LOC120418249|XP_039436497.1|CPIP	LOC108147691|XP_017129894.1|DELE
OG0008112	LOC120418266|XP_039436517.1|CPIP	LOC108136201|XP_017112689.1|DELE
OG0008113	LOC120418257|XP_039436509.1|CPIP	LOC108149968|XP_017133377.1|DELE
OG0008114	LOC120418256|XP_039436507.1|CPIP	LOC108149963|XP_017133372.1|DELE
OG0008115	LOC120418282|XP_039436538.1|CPIP	LOC108136431|XP_017113059.1|DELE
OG0008116	LOC120418232|XP_039436466.1|CPIP	LOC108136503|XP_017113228.1|DELE
OG0008117	LOC120418230|XP_039436459.1|CPIP	LOC108147663|XP_017129834.1|DELE
OG0008120	LOC120431176|XP_039452244.1|CPIP	LOC108144906|XP_017125560.1|DELE
OG0008125	LOC120427458|XP_039448261.1|CPIP	LOC108137136|XP_017114178.1|DELE
OG0008135	LOC120424058|XP_039444013.1|CPIP	LOC108143980|XP_017124080.1|DELE
OG0008137	LOC120419399|XP_039438010.1|CPIP	LOC108137202|XP_017114281.1|DELE
OG0008138	LOC120419577|XP_039438235.1|CPIP	LOC108146320|XP_017127773.1|DELE
OG0008139	LOC120419582|XP_039438244.1|CPIP	LOC108149132|XP_017132025.1|DELE
OG0008140	LOC120419557|XP_039438204.1|CPIP	LOC108137137|XP_017114179.1|DELE
OG0008141	LOC120419552|XP_039438200.1|CPIP	LOC108142557|XP_017121985.1|DELE
OG0008142	LOC120419564|XP_039438227.1|CPIP	LOC108134867|XP_017110845.1|DELE
OG0008143	LOC120419554|XP_039438202.1|CPIP	LOC108134936|XP_017110948.1|DELE
OG0008144	LOC120419568|XP_039438231.1|CPIP	LOC108145009|XP_017125662.1|DELE
OG0008145	LOC120416634|XP_039434377.1|CPIP	LOC108137688|XP_017115048.1|DELE
OG0008146	LOC120416661|XP_039434403.1|CPIP	LOC108138572|XP_017116342.1|DELE
OG0008147	LOC120416633|XP_039434374.1|CPIP	LOC108138548|XP_017116307.1|DELE
OG0008148	LOC120416617|XP_039434348.1|CPIP	LOC108140890|XP_017119417.1|DELE
OG0008149	LOC120414990|XP_039432281.1|CPIP	LOC108138537|XP_017116291.1|DELE
OG0008150	LOC120415006|XP_039432299.1|CPIP	LOC108144926|XP_017125584.1|DELE
OG0008151	LOC120414981|XP_039432259.1|CPIP	LOC108148141|XP_017130484.1|DELE
OG0008152	LOC120414986|XP_039432274.1|CPIP	LOC108136256|XP_017112794.1|DELE
OG0008153	LOC120424960|XP_039445252.1|CPIP	LOC108144870|XP_017125510.1|DELE
OG0008154	LOC120425255|XP_039445635.1|CPIP	LOC108143179|XP_017122918.1|DELE
OG0008155	LOC120417989|XP_039436169.1|CPIP	LOC108135678|XP_017112005.1|DELE
OG0008156	LOC120417582|XP_039435627.1|CPIP	LOC108143036|XP_017122723.1|DELE
OG0008157	LOC120418461|XP_039436828.1|CPIP	LOC108135869|XP_017112261.1|DELE
OG0008158	LOC120429860|XP_039450865.1|CPIP	LOC108137701|XP_017115066.1|DELE
OG0008159	LOC120420433|XP_039439391.1|CPIP	LOC108135630|XP_017111939.1|DELE
OG0008161	LOC120419608|XP_039438282.1|CPIP	LOC108145692|XP_017126739.1|DELE
OG0008162	LOC120419606|XP_039438280.1|CPIP	LOC108137275|XP_017114361.1|DELE
OG0008163	LOC120415324|XP_039432743.1|CPIP	LOC108147477|XP_017129516.1|DELE
OG0008164	LOC120421463|XP_039440611.1|CPIP	LOC108140919|XP_017119469.1|DELE
OG0008165	LOC120428354|XP_039449291.1|CPIP	LOC108137182|XP_017114254.1|DELE
OG0008166	LOC120428355|XP_039449293.1|CPIP	LOC108136350|XP_017112947.1|DELE
OG0008167	LOC120423250|XP_039442905.1|CPIP	LOC108137618|XP_017114881.1|DELE
OG0008168	LOC120423249|XP_039442903.1|CPIP	LOC108137707|XP_017115074.1|DELE
OG0008169	LOC120423265|XP_039442933.1|CPIP	LOC108137260|XP_017114344.1|DELE
OG0008170	LOC120423259|XP_039442926.1|CPIP	LOC108149820|XP_017133181.1|DELE
OG0008171	LOC120414905|XP_039432168.1|CPIP	LOC108138524|XP_017116274.1|DELE
OG0008172	LOC120431259|XP_039452326.1|CPIP	LOC108140797|XP_017119284.1|DELE
OG0008173	LOC120428145|XP_039449063.1|CPIP	LOC108141897|XP_017121001.1|DELE
OG0008174	LOC120425075|XP_039445405.1|CPIP	LOC108147587|XP_017129715.1|DELE
OG0008175	LOC120424271|XP_039444269.1|CPIP	LOC108137433|XP_017114585.1|DELE
OG0008176	LOC120417982|XP_039436158.1|CPIP	LOC108136288|XP_017112863.1|DELE
OG0008177	LOC120421481|XP_039440632.1|CPIP	LOC108136250|XP_017112777.1|DELE
OG0008178	LOC120431969|XP_039453042.1|CPIP	LOC108144587|XP_017125077.1|DELE
OG0008179	LOC120427539|XP_039448342.1|CPIP	LOC108137578|XP_017114798.1|DELE
OG0008180	LOC120427530|XP_039448330.1|CPIP	LOC108137312|XP_017114427.1|DELE
OG0008181	LOC120427532|XP_039448332.1|CPIP	LOC108137313|XP_017114428.1|DELE
OG0008182	LOC120416741|XP_039434510.1|CPIP	LOC108149798|XP_017133156.1|DELE
OG0008183	LOC120422938|XP_039442450.1|CPIP	LOC108144715|XP_017125298.1|DELE
OG0008184	LOC120426096|XP_039446733.1|CPIP, LOC120426095|XP_039446732.1|CPIP	LOC108142079|XP_017121255.1|DELE
OG0008185	LOC120421841|XP_039441058.1|CPIP	LOC108140066|XP_017118259.1|DELE
OG0008186	LOC120425540|XP_039446035.1|CPIP	LOC108137970|XP_017115428.1|DELE
OG0008187	LOC120425544|XP_039446039.1|CPIP	LOC108137973|XP_017115430.1|DELE
OG0008188	LOC120415873|XP_039433443.1|CPIP	LOC108138789|XP_017116755.1|DELE
OG0008189	LOC120428242|XP_039449156.1|CPIP	LOC108149533|XP_017132654.1|DELE
OG0008190	LOC120419166|XP_039437752.1|CPIP	LOC108146518|XP_017128042.1|DELE
OG0008191	LOC120419149|XP_039437720.1|CPIP	LOC108138431|XP_017116122.1|DELE
OG0008192	LOC120419148|XP_039437715.1|CPIP	LOC108148167|XP_017130556.1|DELE
OG0008193	LOC120419174|XP_039437761.1|CPIP	LOC108145013|XP_017125671.1|DELE
OG0008194	LOC120419312|XP_039437915.1|CPIP	LOC108138980|XP_017117053.1|DELE
OG0008195	LOC120428721|XP_039449726.1|CPIP	LOC108149849|XP_017133214.1|DELE
OG0008196	LOC120425517|XP_039446000.1|CPIP	LOC108137519|XP_017114723.1|DELE, LOC108136346|XP_017112946.1|DELE
OG0008197	LOC120426748|XP_039447456.1|CPIP	LOC108146909|XP_017128640.1|DELE
OG0008198	LOC120426725|XP_039447430.1|CPIP	LOC108137307|XP_017114422.1|DELE
OG0008199	LOC120415867|XP_039433437.1|CPIP	LOC108137417|XP_017114565.1|DELE
OG0008200	LOC120418149|XP_039436382.1|CPIP	LOC108143282|XP_017123086.1|DELE
OG0008201	LOC120412356|XP_039428706.1|CPIP	LOC108135677|XP_017112004.1|DELE
OG0008202	LOC120412338|XP_039428675.1|CPIP	LOC108142755|XP_017122275.1|DELE
OG0008203	LOC120412348|XP_039428697.1|CPIP	LOC108146499|XP_017128024.1|DELE
OG0008204	LOC120412344|XP_039428679.1|CPIP	LOC108141409|XP_017120265.1|DELE
OG0008205	LOC120416824|XP_039434644.1|CPIP	LOC108142833|XP_017122387.1|DELE
OG0008206	LOC120416813|XP_039434622.1|CPIP	LOC108142532|XP_017121947.1|DELE
OG0008207	LOC120416860|XP_039434690.1|CPIP	LOC108142876|XP_017122439.1|DELE
OG0008208	LOC120421857|XP_039441081.1|CPIP	LOC108141328|XP_017120098.1|DELE
OG0008209	LOC120421878|XP_039441109.1|CPIP	LOC108146392|XP_017127877.1|DELE
OG0008210	LOC120420290|XP_039439222.1|CPIP	LOC108146634|XP_017128167.1|DELE
OG0008211	LOC120415208|XP_039432598.1|CPIP	LOC108142040|XP_017121204.1|DELE
OG0008212	LOC120424703|XP_039444817.1|CPIP	LOC108146291|XP_017127725.1|DELE
OG0008213	LOC120424715|XP_039444831.1|CPIP	LOC108137725|XP_017115110.1|DELE
OG0008214	LOC120431000|XP_039452094.1|CPIP	LOC108146906|XP_017128637.1|DELE
OG0008215	LOC120431046|XP_039452132.1|CPIP	LOC108149964|XP_017133373.1|DELE
OG0008216	LOC120421831|XP_039441043.1|CPIP	LOC108142492|XP_017121876.1|DELE
OG0008217	LOC120415837|XP_039433408.1|CPIP	LOC108148417|XP_017130949.1|DELE
OG0008218	LOC120427510|XP_039448306.1|CPIP	LOC108144578|XP_017125059.1|DELE
OG0008219	LOC120432588|XP_039453758.1|CPIP	LOC108136428|XP_017113057.1|DELE
OG0008220	LOC120432548|XP_039453707.1|CPIP	LOC108144611|XP_017125125.1|DELE
OG0008221	LOC120432537|XP_039453695.1|CPIP	LOC108149295|XP_017132227.1|DELE
OG0008222	LOC120422210|XP_039441526.1|CPIP	LOC108138372|XP_017116040.1|DELE
OG0008223	LOC120416675|XP_039434428.1|CPIP	LOC108136095|XP_017112555.1|DELE
OG0008224	LOC120423790|XP_039443641.1|CPIP	LOC108142552|XP_017121978.1|DELE
OG0008225	LOC120423694|XP_039443524.1|CPIP	LOC108150018|XP_017133465.1|DELE
OG0008226	LOC120429101|XP_039450198.1|CPIP	LOC108136301|XP_017112877.1|DELE
OG0008227	LOC120432313|XP_039453430.1|CPIP	LOC108148433|XP_017130957.1|DELE
OG0008228	LOC120424630|XP_039444730.1|CPIP	LOC108148817|XP_017131559.1|DELE
OG0008230	LOC120419231|XP_039437821.1|CPIP	LOC108136967|XP_017113947.1|DELE
OG0008232	LOC120414680|XP_039431898.1|CPIP	LOC108146288|XP_017127722.1|DELE
OG0008233	LOC120414075|XP_039431029.1|CPIP	LOC108139073|XP_017117185.1|DELE
OG0008235	LOC120424466|XP_039444534.1|CPIP	LOC108140853|XP_017119327.1|DELE
OG0008236	LOC120419583|XP_039438245.1|CPIP	LOC108147017|XP_017128763.1|DELE
OG0008237	LOC120416495|XP_039434144.1|CPIP	LOC108149652|XP_017132881.1|DELE
OG0008238	LOC120414441|XP_039431561.1|CPIP	LOC108145882|XP_017127017.1|DELE
OG0008239	LOC120413233|XP_039429896.1|CPIP	LOC108142822|XP_017122373.1|DELE
OG0008240	LOC120423617|XP_039443418.1|CPIP	LOC108138827|XP_017116822.1|DELE
OG0008243	LOC120414400|XP_039431511.1|CPIP	LOC108144920|XP_017125574.1|DELE
OG0008246	LOC120426142|XP_039446793.1|CPIP	LOC108144193|XP_017124347.1|DELE
OG0008266	LOC120415055|XP_039432370.1|CPIP	LOC108148348|XP_017130852.1|DELE
OG0008267	LOC120432217|XP_039453316.1|CPIP	LOC108148725|XP_017131388.1|DELE
OG0008268	LOC120415049|XP_039432357.1|CPIP	LOC108149454|XP_017132535.1|DELE
OG0008269	LOC120431077|XP_039452167.1|CPIP	LOC108142064|XP_017121238.1|DELE
OG0008270	LOC120418122|XP_039436334.1|CPIP	LOC108140937|XP_017119498.1|DELE
OG0008271	LOC120419288|XP_039437889.1|CPIP	LOC108145927|XP_017127105.1|DELE
OG0008272	LOC120421050|XP_039440127.1|CPIP	LOC108149870|XP_017133241.1|DELE
OG0008273	LOC120430978|XP_039452050.1|CPIP	LOC108140687|XP_017119125.1|DELE
OG0008274	LOC120429177|XP_039450324.1|CPIP	LOC108136191|XP_017112679.1|DELE
OG0008275	LOC120416397|XP_039434073.1|CPIP	LOC108136344|XP_017112941.1|DELE
OG0008278	LOC120422442|XP_039441818.1|CPIP	LOC108142091|XP_017121274.1|DELE
OG0008279	LOC120429658|XP_039450621.1|CPIP	LOC108135430|XP_017111654.1|DELE
OG0008280	LOC120429660|XP_039450625.1|CPIP	LOC108135440|XP_017111669.1|DELE
OG0008281	LOC120416919|XP_039434759.1|CPIP	LOC108134932|XP_017110941.1|DELE
OG0008282	LOC120412755|XP_039429284.1|CPIP	LOC108149966|XP_017133375.1|DELE
OG0008283	LOC120432411|XP_039453548.1|CPIP	LOC108147673|XP_017129858.1|DELE
OG0008284	LOC120424103|XP_039444092.1|CPIP	LOC108145300|XP_017126110.1|DELE
OG0008285	LOC120413559|XP_039430410.1|CPIP	LOC108137324|XP_017114441.1|DELE
OG0008286	LOC120417716|XP_039435801.1|CPIP	LOC108137716|XP_017115090.1|DELE
OG0008287	LOC120412520|XP_039428952.1|CPIP	LOC108136436|XP_017113082.1|DELE
OG0008288	LOC120414528|XP_039431670.1|CPIP	LOC108135793|XP_017112150.1|DELE
OG0008289	LOC120429020|XP_039450095.1|CPIP, LOC120427222|XP_039448019.1|CPIP	LOC108142938|XP_017122522.1|DELE
OG0008290	LOC120414181|XP_039431193.1|CPIP	LOC108137342|XP_017114468.1|DELE
OG0008291	LOC120414168|XP_039431157.1|CPIP	LOC108136495|XP_017113204.1|DELE
OG0008292	LOC120416243|XP_039433879.1|CPIP	LOC108136272|XP_017112830.1|DELE
OG0008293	LOC120416253|XP_039433890.1|CPIP	LOC108143006|XP_017122677.1|DELE
OG0008294	LOC120419895|XP_039438698.1|CPIP	LOC108136962|XP_017113941.1|DELE
OG0008295	LOC120424146|XP_039444122.1|CPIP	LOC108147744|XP_017129964.1|DELE
OG0008296	LOC120424141|XP_039444118.1|CPIP	LOC108141615|XP_017120570.1|DELE
OG0008298	LOC120429692|XP_039450661.1|CPIP	LOC108147700|XP_017129910.1|DELE
OG0008299	LOC120428779|XP_039449799.1|CPIP	LOC108148825|XP_017131572.1|DELE
OG0008303	LOC120431856|XP_039452923.1|CPIP	LOC108136548|XP_017113336.1|DELE
OG0008305	LOC120425473|XP_039445943.1|CPIP	LOC108134911|XP_017110913.1|DELE
OG0008306	LOC120416099|XP_039433720.1|CPIP	LOC108135940|XP_017112378.1|DELE
OG0008307	LOC120426234|XP_039446904.1|CPIP	LOC108139337|XP_017117545.1|DELE
OG0008308	LOC120423714|XP_039443552.1|CPIP	LOC108143942|XP_017124023.1|DELE
OG0008309	LOC120416018|XP_039433612.1|CPIP	LOC108149249|XP_017132178.1|DELE
OG0008310	LOC120416902|XP_039434736.1|CPIP	LOC108146524|XP_017128050.1|DELE
OG0008311	LOC120424031|XP_039443987.1|CPIP	LOC108135408|XP_017111594.1|DELE
OG0008312	LOC120422542|XP_039441940.1|CPIP	LOC108135759|XP_017112094.1|DELE
OG0008318	LOC120431084|XP_039452174.1|CPIP	LOC108141630|XP_017120590.1|DELE
OG0008319	LOC120424586|XP_039444683.1|CPIP	LOC108144835|XP_017125465.1|DELE
OG0008321	LOC120428714|XP_039449720.1|CPIP	LOC108139340|XP_017117550.1|DELE
OG0008322	LOC120423528|XP_039443309.1|CPIP	LOC108141967|XP_017121105.1|DELE
OG0008325	LOC120427396|XP_039448181.1|CPIP	LOC108137624|XP_017114886.1|DELE
OG0008326	LOC120417082|XP_039434984.1|CPIP	LOC108150517|XP_017134231.1|DELE
OG0008327	LOC120424179|XP_039444168.1|CPIP	LOC108144633|XP_017125152.1|DELE
OG0008328	LOC120422645|XP_039442082.1|CPIP	LOC108141472|XP_017120371.1|DELE
OG0008329	LOC120417425|XP_039435404.1|CPIP	LOC108137595|XP_017114816.1|DELE
OG0008330	LOC120427037|XP_039447805.1|CPIP	LOC108137905|XP_017115333.1|DELE
OG0008331	LOC120422885|XP_039442380.1|CPIP	LOC108150291|XP_017133882.1|DELE
OG0008332	LOC120421338|XP_039440454.1|CPIP	LOC108146710|XP_017128277.1|DELE
OG0008333	LOC120421334|XP_039440438.1|CPIP	LOC108146943|XP_017128685.1|DELE
OG0008334	LOC120421335|XP_039440442.1|CPIP	LOC108146855|XP_017128560.1|DELE
OG0008335	LOC120421539|XP_039440702.1|CPIP	LOC108145920|XP_017127095.1|DELE
OG0008336	LOC120413207|XP_039429856.1|CPIP	LOC108145746|XP_017126797.1|DELE
OG0008337	LOC120418482|XP_039436855.1|CPIP	LOC108145507|XP_017126458.1|DELE
OG0008338	LOC120413203|XP_039429853.1|CPIP	LOC108142615|XP_017122086.1|DELE
OG0008339	LOC120413199|XP_039429848.1|CPIP	LOC108136490|XP_017113195.1|DELE
OG0008340	LOC120420059|XP_039438904.1|CPIP	LOC108144387|XP_017124654.1|DELE
OG0008341	LOC120430784|XP_039451831.1|CPIP	LOC108150331|XP_017133942.1|DELE
OG0008342	LOC120413488|XP_039430279.1|CPIP	LOC108146139|XP_017127482.1|DELE
OG0008344	LOC120420665|XP_039439695.1|CPIP	LOC108146464|XP_017127967.1|DELE
OG0008346	LOC120412903|XP_039429469.1|CPIP	LOC108137709|XP_017115081.1|DELE
OG0008347	LOC120412916|XP_039429483.1|CPIP	LOC108147878|XP_017130125.1|DELE
OG0008348	LOC120414448|XP_039431569.1|CPIP	LOC108135646|XP_017111960.1|DELE
OG0008349	LOC120423771|XP_039443623.1|CPIP	LOC108146630|XP_017128164.1|DELE
OG0008350	LOC120423505|XP_039443280.1|CPIP	LOC108144404|XP_017124717.1|DELE
OG0008352	LOC120418674|XP_039437057.1|CPIP	LOC108146415|XP_017127907.1|DELE
OG0008353	LOC120422703|XP_039442149.1|CPIP	LOC108146542|XP_017128072.1|DELE
OG0008354	LOC120413722|XP_039430583.1|CPIP	LOC108142626|XP_017122105.1|DELE
OG0008356	LOC120418837|XP_039437291.1|CPIP	LOC108146767|XP_017128392.1|DELE
OG0008359	LOC120424228|XP_039444220.1|CPIP	LOC108141311|XP_017120067.1|DELE
OG0008367	LOC120431327|XP_039452392.1|CPIP	LOC108137344|XP_017114470.1|DELE
OG0008368	LOC120415691|XP_039433220.1|CPIP	LOC108134514|XP_017110341.1|DELE
OG0008369	LOC120429870|XP_039450882.1|CPIP, LOC120413633|XP_039430484.1|CPIP	LOC108150547|XP_017134267.1|DELE
OG0008370	LOC120420142|XP_039439035.1|CPIP	LOC108144061|XP_017124195.1|DELE
OG0008371	LOC120416090|XP_039433707.1|CPIP	LOC108147208|XP_017129053.1|DELE
OG0008372	LOC120417347|XP_039435283.1|CPIP	LOC108134542|XP_017110383.1|DELE
OG0008373	LOC120424109|XP_039444052.1|CPIP	LOC108142111|XP_017121295.1|DELE
OG0008374	LOC120425909|XP_039446463.1|CPIP	LOC108134653|XP_017110535.1|DELE
OG0008375	LOC120421710|XP_039440890.1|CPIP	LOC108149455|XP_017132536.1|DELE
OG0008376	LOC120415467|XP_039432960.1|CPIP	LOC108147809|XP_017130041.1|DELE
OG0008377	LOC120416023|XP_039433614.1|CPIP	LOC108149348|XP_017132328.1|DELE
OG0008378	LOC120419844|XP_039438614.1|CPIP	LOC108149347|XP_017132326.1|DELE
OG0008379	LOC120412807|XP_039429342.1|CPIP	LOC108139031|XP_017117129.1|DELE
OG0008380	LOC120419795|XP_039438565.1|CPIP	LOC108142103|XP_017121289.1|DELE
OG0008381	LOC120416280|XP_039433928.1|CPIP	LOC108138988|XP_017117063.1|DELE
OG0008383	LOC120412782|XP_039429303.1|CPIP	LOC108141850|XP_017120930.1|DELE
OG0008384	LOC120422592|XP_039442020.1|CPIP	LOC108138216|XP_017115828.1|DELE
OG0008385	LOC120427813|XP_039448671.1|CPIP	LOC108149333|XP_017132290.1|DELE
OG0008387	LOC120426278|XP_039446957.1|CPIP	LOC108148756|XP_017131441.1|DELE
OG0008388	LOC120423108|XP_039442721.1|CPIP	LOC108149234|XP_017132159.1|DELE
OG0008389	LOC120426268|XP_039446943.1|CPIP	LOC108142062|XP_017121237.1|DELE
OG0008390	LOC120418719|XP_039437126.1|CPIP	LOC108141976|XP_017121117.1|DELE
OG0008392	LOC120423223|XP_039442865.1|CPIP	LOC108142536|XP_017121951.1|DELE
OG0008393	LOC120423196|XP_039442830.1|CPIP	LOC108142524|XP_017121933.1|DELE
OG0008395	LOC120416157|XP_039433769.1|CPIP	LOC108137419|XP_017114570.1|DELE
OG0008396	LOC120416144|XP_039433755.1|CPIP	LOC108136433|XP_017113077.1|DELE
OG0008397	LOC120416173|XP_039433791.1|CPIP	LOC108138575|XP_017116346.1|DELE
OG0008398	LOC120423948|XP_039443867.1|CPIP	LOC108138598|XP_017116378.1|DELE
OG0008399	LOC120419317|XP_039437924.1|CPIP	LOC108138405|XP_017116079.1|DELE
OG0008400	LOC120426819|XP_039447536.1|CPIP	LOC108146398|XP_017127886.1|DELE
OG0008401	LOC120419116|XP_039437644.1|CPIP	LOC108149046|XP_017131881.1|DELE
OG0008402	LOC120432178|XP_039453251.1|CPIP	LOC108134790|XP_017110728.1|DELE
OG0008403	LOC120420011|XP_039438850.1|CPIP	LOC108142197|XP_017121371.1|DELE
OG0008404	LOC120432388|XP_039453517.1|CPIP	LOC108137479|XP_017114678.1|DELE
OG0008405	LOC120423750|XP_039443601.1|CPIP	LOC108137765|XP_017115157.1|DELE
OG0008406	LOC120414939|XP_039432206.1|CPIP	LOC108137751|XP_017115140.1|DELE
OG0008407	LOC120419222|XP_039437814.1|CPIP	LOC108140518|XP_017118815.1|DELE
OG0008409	LOC120415907|XP_039433484.1|CPIP	LOC108142653|XP_017122143.1|DELE
OG0008411	LOC120418765|XP_039437176.1|CPIP	LOC108140642|XP_017119054.1|DELE
OG0008412	LOC120422595|XP_039442023.1|CPIP	LOC108137689|XP_017115051.1|DELE
OG0008413	LOC120413016|XP_039429602.1|CPIP	LOC108142377|XP_017121698.1|DELE
OG0008414	LOC120417902|XP_039436065.1|CPIP	LOC108135915|XP_017112338.1|DELE
OG0008416	LOC120418246|XP_039436494.1|CPIP	LOC108136560|XP_017113356.1|DELE
OG0008420	LOC120424740|XP_039444867.1|CPIP	LOC108138421|XP_017116106.1|DELE
OG0008421	LOC120424730|XP_039444856.1|CPIP	LOC108145591|XP_017126611.1|DELE
OG0008422	LOC120426971|XP_039447725.1|CPIP	LOC108137589|XP_017114810.1|DELE
OG0008426	LOC120419393|XP_039437999.1|CPIP	LOC108144535|XP_017124990.1|DELE
OG0008427	LOC120419549|XP_039438194.1|CPIP	LOC108134897|XP_017110888.1|DELE
OG0008428	LOC120419551|XP_039438199.1|CPIP	LOC108137329|XP_017114448.1|DELE
OG0008429	LOC120419566|XP_039438230.1|CPIP	LOC108144044|XP_017124171.1|DELE
OG0008430	LOC120419562|XP_039438225.1|CPIP	LOC108137213|XP_017114293.1|DELE
