Orthogroup	CPIP.longest_only	CQUI.longest_only
OG0016871	LOC120416165|XP_039433784.1|CPIP	LOC119766533|XP_038107104.1|CQUI
OG0016872	LOC120417899|XP_039436060.1|CPIP, LOC120432062|XP_039453128.1|CPIP, LOC120418089|XP_039436292.1|CPIP	LOC6032116|XP_038110544.1|CQUI
OG0016873	LOC120421206|XP_039440344.1|CPIP, LOC120422392|XP_039441746.1|CPIP	LOC119769292|XP_038117197.1|CQUI, LOC119767647|XP_038112594.1|CQUI
OG0016874	LOC120425405|XP_039445869.1|CPIP	LOC119767668|XP_038112702.1|CQUI
OG0016874	LOC120424509|XP_039444599.1|CPIP	LOC6037746|XP_038107581.1|CQUI
OG0016875	LOC120426539|XP_039447245.1|CPIP	LOC119766874|XP_038109127.1|CQUI, LOC119765557|XP_038105598.1|CQUI, LOC119767215|XP_038111215.1|CQUI
OG0016876	LOC120428685|XP_039449688.1|CPIP	LOC119767743|XP_038113043.1|CQUI
OG0016876	LOC120428090|XP_039449012.1|CPIP	LOC6041549|XP_038106713.1|CQUI
OG0016878	LOC120429728|XP_039450714.1|CPIP	LOC6034702|XP_001844983.1|CQUI
OG0016878	LOC120428891|XP_039449965.1|CPIP	LOC119767303|XP_038111549.1|CQUI
OG0016879	LOC120419416|XP_039438028.1|CPIP, LOC120431066|XP_039452159.1|CPIP, LOC120422335|XP_039441663.1|CPIP	LOC119765326|XP_038104894.1|CQUI
OG0016880	LOC120424125|XP_039444099.1|CPIP, LOC120432156|XP_039453218.1|CPIP, LOC120417621|XP_039435669.1|CPIP	LOC119766646|XP_038107690.1|CQUI
OG0016881	LOC120425812|XP_039446363.1|CPIP, LOC120432207|XP_039453298.1|CPIP, LOC120426954|XP_039447713.1|CPIP	LOC119769031|XP_038116839.1|CQUI
OG0016883	LOC120417506|XP_039435518.1|CPIP, LOC120416737|XP_039434502.1|CPIP, LOC120432218|XP_039453319.1|CPIP	LOC119765137|XP_038104286.1|CQUI
OG0016885	LOC120432567|XP_039453728.1|CPIP	LOC6036703|XP_038112284.1|CQUI
OG0016885	LOC120432535|XP_039453693.1|CPIP	LOC6036702|XP_001846707.2|CQUI
OG0016887	LOC120412565|XP_039429004.1|CPIP	LOC6049540|XP_038114580.1|CQUI, LOC6042149|XP_038114106.1|CQUI, LOC119766803|XP_038108594.1|CQUI
OG0016888	LOC120412595|XP_039429063.1|CPIP	LOC119770068|XP_038120183.1|CQUI
OG0016888	LOC120412570|XP_039429018.1|CPIP	LOC119769306|XP_038117215.1|CQUI
OG0016889	LOC120422841|XP_039442319.1|CPIP, LOC120422831|XP_039442302.1|CPIP, LOC120412629|XP_039429119.1|CPIP	LOC119769512|XP_038118176.1|CQUI
OG0016890	LOC120412745|XP_039429271.1|CPIP	LOC6035899|XP_038114218.1|CQUI, LOC6035892|XP_038106136.1|CQUI, LOC119767147|XP_038110898.1|CQUI
OG0016891	LOC120430595|XP_039451635.1|CPIP, LOC120424123|XP_039444098.1|CPIP, LOC120412750|XP_039429277.1|CPIP	LOC6031708|XP_001842438.2|CQUI
OG0016892	LOC120429055|XP_039450132.1|CPIP, LOC120413027|XP_039429634.1|CPIP, LOC120412927|XP_039429493.1|CPIP	LOC6050905|XP_038106586.1|CQUI
OG0016894	LOC120413026|XP_039429633.1|CPIP	LOC119770648|XP_038121854.1|CQUI
OG0016895	LOC120419944|XP_039438742.1|CPIP, LOC120430701|XP_039451743.1|CPIP, LOC120413599|XP_039430440.1|CPIP	LOC119769173|XP_038117007.1|CQUI
OG0016896	LOC120413683|XP_039430545.1|CPIP	LOC119766858|XP_038108995.1|CQUI
OG0016896	LOC120431524|XP_039452554.1|CPIP	LOC119770393|XP_038121094.1|CQUI
OG0016897	LOC120413799|XP_039430683.1|CPIP	LOC119765655|XP_038105915.1|CQUI, LOC119767376|XP_038111775.1|CQUI, LOC119767377|XP_038111776.1|CQUI
OG0016898	LOC120414009|XP_039430956.1|CPIP	LOC119769438|XP_038117800.1|CQUI
OG0016898	LOC120414008|XP_039430955.1|CPIP	LOC119769437|XP_038117799.1|CQUI
OG0016899	LOC120418032|XP_039436213.1|CPIP, LOC120414047|XP_039431002.1|CPIP, LOC120415842|XP_039433412.1|CPIP	LOC119766873|XP_038109093.1|CQUI
OG0016900	LOC120415346|XP_039432769.1|CPIP	LOC6037860|XP_038106192.1|CQUI
OG0016900	LOC120415345|XP_039432768.1|CPIP	LOC6037862|XP_001847734.2|CQUI
OG0016901	LOC120415847|XP_039433416.1|CPIP	LOC6048675|XP_001865559.2|CQUI, LOC6043100|XP_001855849.2|CQUI
OG0016902	LOC120419811|XP_039438582.1|CPIP, LOC120416006|XP_039433595.1|CPIP, LOC120431331|XP_039452399.1|CPIP	LOC6033160|XP_001843648.2|CQUI
OG0016903	LOC120416045|XP_039433635.1|CPIP, LOC120416044|XP_039433634.1|CPIP	LOC119769466|XP_038117948.1|CQUI, LOC6047206|XP_001864291.2|CQUI
OG0016904	LOC120428431|XP_039449378.1|CPIP	LOC6049151|XP_038120733.1|CQUI
OG0016904	LOC120416035|XP_039433625.1|CPIP	LOC119770689|XP_038121951.1|CQUI
OG0016905	LOC120416073|XP_039433676.1|CPIP	LOC6048409|XP_001865332.2|CQUI
OG0016905	LOC120416074|XP_039433677.1|CPIP	LOC6048408|XP_038108120.1|CQUI
OG0016906	LOC120418562|XP_039436927.1|CPIP, LOC120432051|XP_039453117.1|CPIP, LOC120416246|XP_039433882.1|CPIP	LOC6033800|XP_001844199.2|CQUI
OG0016907	LOC120432060|XP_039453125.1|CPIP	LOC6046104|XP_038106486.1|CQUI
OG0016907	LOC120416290|XP_039433938.1|CPIP	LOC6032334|XP_038119503.1|CQUI
OG0016908	LOC120416433|XP_039434121.1|CPIP, LOC120416444|XP_039434132.1|CPIP, LOC120416442|XP_039434130.1|CPIP	LOC119765128|XP_038104230.1|CQUI
OG0016909	LOC120416531|XP_039434182.1|CPIP	LOC119769685|XP_038118986.1|CQUI
OG0016909	LOC120416530|XP_039434181.1|CPIP	LOC6045931|XP_001863208.2|CQUI
OG0016910	LOC120416589|XP_039434260.1|CPIP, LOC120416586|XP_039434258.1|CPIP, LOC120416588|XP_039434259.1|CPIP	LOC119768788|XP_038115885.1|CQUI
OG0016911	LOC120420101|XP_039438982.1|CPIP, LOC120424693|XP_039444806.1|CPIP, LOC120416927|XP_039434775.1|CPIP	LOC119766351|XP_038106769.1|CQUI
OG0016912	LOC120417413|XP_039435389.1|CPIP	LOC6052979|XP_038119482.1|CQUI, LOC119766856|XP_038108994.1|CQUI, LOC119769737|XP_038119172.1|CQUI
OG0016913	LOC120417764|XP_039435858.1|CPIP	LOC119765335|XP_038104912.1|CQUI
OG0016913	LOC120427077|XP_039447853.1|CPIP	LOC119769861|XP_038119520.1|CQUI
OG0016915	LOC120426328|XP_039447022.1|CPIP	LOC6046226|XP_038120471.1|CQUI
OG0016915	LOC120417900|XP_039436063.1|CPIP	LOC6051291|XP_038119308.1|CQUI
OG0016916	LOC120417936|XP_039436106.1|CPIP	LOC6041838|XP_038113679.1|CQUI, LOC6053973|XP_038105999.1|CQUI, LOC119765558|XP_038105602.1|CQUI
OG0016917	LOC120417968|XP_039436138.1|CPIP	LOC119771236|XP_038122973.1|CQUI
OG0016917	LOC120432107|XP_039453174.1|CPIP	LOC6049162|XP_038106421.1|CQUI
OG0016918	LOC120418042|XP_039436224.1|CPIP	LOC6048056|XP_001865027.2|CQUI
OG0016918	LOC120418040|XP_039436221.1|CPIP	LOC119769956|XP_038119771.1|CQUI
OG0016919	LOC120418109|XP_039436313.1|CPIP	LOC119765018|XP_038122196.1|CQUI
OG0016919	LOC120418110|XP_039436314.1|CPIP	LOC6045217|XP_038117275.1|CQUI
OG0016920	LOC120420301|XP_039439232.1|CPIP, LOC120431618|XP_039452661.1|CPIP, LOC120418192|XP_039436428.1|CPIP	LOC119767448|XP_038111998.1|CQUI
OG0016921	LOC120418593|XP_039436973.1|CPIP, LOC120431690|XP_039452739.1|CPIP, LOC120427805|XP_039448655.1|CPIP	LOC119766591|XP_038107375.1|CQUI
OG0016922	LOC120418655|XP_039437035.1|CPIP	LOC6052799|XP_038121788.1|CQUI
OG0016922	LOC120418656|XP_039437036.1|CPIP	LOC6046213|XP_038118410.1|CQUI
OG0016925	LOC120419507|XP_039438139.1|CPIP	LOC119768846|XP_038116211.1|CQUI
OG0016925	LOC120422060|XP_039441330.1|CPIP	LOC119767106|XP_038110684.1|CQUI
OG0016926	LOC120420091|XP_039438957.1|CPIP	LOC6036303|XP_001846369.2|CQUI
OG0016926	LOC120421545|XP_039440707.1|CPIP	LOC119770722|XP_038122026.1|CQUI
OG0016927	LOC120420225|XP_039439148.1|CPIP, LOC120420226|XP_039439149.1|CPIP, LOC120420238|XP_039439161.1|CPIP	LOC6051007|XP_001867502.2|CQUI
OG0016928	LOC120431616|XP_039452659.1|CPIP, LOC120420306|XP_039439237.1|CPIP, LOC120420294|XP_039439227.1|CPIP	LOC119767260|XP_038111369.1|CQUI
OG0016929	LOC120420384|XP_039439332.1|CPIP	LOC6045055|XP_038110750.1|CQUI
OG0016929	LOC120420382|XP_039439330.1|CPIP	LOC6045054|XP_038110615.1|CQUI
OG0016930	LOC120420549|XP_039439553.1|CPIP	LOC119770272|XP_038120754.1|CQUI, LOC119770323|XP_038120916.1|CQUI, LOC119768675|XP_038115065.1|CQUI
OG0016931	LOC120422118|XP_039441421.1|CPIP, LOC120420741|XP_039439767.1|CPIP	LOC119767898|XP_038113715.1|CQUI, LOC6035172|XP_038113726.1|CQUI
OG0016932	LOC120421088|XP_039440165.1|CPIP	LOC119768955|XP_038116726.1|CQUI, LOC119769885|XP_038119601.1|CQUI, LOC119768342|XP_038114482.1|CQUI
OG0016934	LOC120421574|XP_039440739.1|CPIP	LOC6032272|XP_001842908.2|CQUI
OG0016934	LOC120421577|XP_039440741.1|CPIP	LOC119767991|XP_038114094.1|CQUI
OG0016935	LOC120422003|XP_039441252.1|CPIP, LOC120431536|XP_039452579.1|CPIP, LOC120430241|XP_039451254.1|CPIP	LOC119767191|XP_038111126.1|CQUI
OG0016936	LOC120422028|XP_039441286.1|CPIP, LOC120423447|XP_039443200.1|CPIP, LOC120429674|XP_039450639.1|CPIP	LOC119766355|XP_038106773.1|CQUI
OG0016938	LOC120430483|XP_039451513.1|CPIP, LOC120422238|XP_039441562.1|CPIP, LOC120428480|XP_039449429.1|CPIP	LOC6052796|XP_038116078.1|CQUI
OG0016939	LOC120422926|XP_039442438.1|CPIP	LOC6045040|XP_038108833.1|CQUI
OG0016939	LOC120422928|XP_039442439.1|CPIP	LOC119766834|XP_038108829.1|CQUI
OG0016940	LOC120423633|XP_039443435.1|CPIP	LOC6048563|XP_038106394.1|CQUI
OG0016940	LOC120423372|XP_039443089.1|CPIP	LOC6039147|XP_001848804.2|CQUI
OG0016941	LOC120423409|XP_039443145.1|CPIP	LOC119767892|XP_038113689.1|CQUI
OG0016941	LOC120423385|XP_039443102.1|CPIP	LOC6032137|XP_001842791.2|CQUI
OG0016942	LOC120428166|XP_039449082.1|CPIP, LOC120429563|XP_039450549.1|CPIP, LOC120424037|XP_039443994.1|CPIP	LOC6054570|XP_038115831.1|CQUI
OG0016943	LOC120424344|XP_039444369.1|CPIP, LOC120430520|XP_039451568.1|CPIP, LOC120430646|XP_039451682.1|CPIP	LOC6050148|XP_038121911.1|CQUI
OG0016944	LOC120429508|XP_039450511.1|CPIP, LOC120431930|XP_039453004.1|CPIP, LOC120424697|XP_039444810.1|CPIP	LOC119767378|XP_038111781.1|CQUI
OG0016945	LOC120424866|XP_039445055.1|CPIP	LOC6037308|XP_001847234.2|CQUI
OG0016945	LOC120424836|XP_039444999.1|CPIP	LOC6037307|XP_001847233.2|CQUI
OG0016946	LOC120424873|XP_039445065.1|CPIP	LOC6038805|XP_038115790.1|CQUI
OG0016946	LOC120424874|XP_039445066.1|CPIP	LOC6038806|XP_038115791.1|CQUI
OG0016947	LOC120425833|XP_039446387.1|CPIP	LOC6050987|XP_001867484.2|CQUI
OG0016948	LOC120426212|XP_039446854.1|CPIP	LOC6035074|XP_001845310.2|CQUI
OG0016948	LOC120426213|XP_039446855.1|CPIP	LOC119765488|XP_038105377.1|CQUI
OG0016949	LOC120431788|XP_039452840.1|CPIP	LOC6042182|XP_001851328.2|CQUI
OG0016949	LOC120426628|XP_039447354.1|CPIP	LOC6048690|XP_001865552.2|CQUI
OG0016950	LOC120431792|XP_039452845.1|CPIP	LOC6043102|XP_001855823.2|CQUI
OG0016950	LOC120426632|XP_039447356.1|CPIP	LOC6042185|XP_038112873.1|CQUI
OG0016951	LOC120426919|XP_039447657.1|CPIP, LOC120426908|XP_039447647.1|CPIP, LOC120426909|XP_039447648.1|CPIP	LOC6049867|XP_038108036.1|CQUI
OG0016953	LOC120427145|XP_039447934.1|CPIP	LOC6031642|XP_038116272.1|CQUI, LOC119768817|XP_038116076.1|CQUI, LOC6054647|XP_038116066.1|CQUI
OG0016954	LOC120431865|XP_039452932.1|CPIP, LOC120430679|XP_039451711.1|CPIP, LOC120427204|XP_039447997.1|CPIP	LOC6052321|XP_038119962.1|CQUI
OG0016955	LOC120427462|XP_039448266.1|CPIP	LOC119766987|XP_038109859.1|CQUI, LOC119769004|XP_038116804.1|CQUI, LOC6034295|XP_038120248.1|CQUI
OG0016956	LOC120428423|XP_039449369.1|CPIP	LOC119767747|XP_038113045.1|CQUI, LOC119769082|XP_038116909.1|CQUI, LOC119770303|XP_038120857.1|CQUI
OG0016957	LOC120428578|XP_039449547.1|CPIP	LOC6054010|XP_001869996.2|CQUI, LOC119766321|XP_038106729.1|CQUI, LOC119766052|XP_038106347.1|CQUI
OG0016958	LOC120428775|XP_039449793.1|CPIP	LOC119769169|XP_038117001.1|CQUI, LOC119767442|XP_038111985.1|CQUI, LOC119770237|XP_038120623.1|CQUI
OG0016959	LOC120428818|XP_039449858.1|CPIP	LOC119769839|XP_038119465.1|CQUI, LOC119768583|XP_038114555.1|CQUI, LOC119767143|XP_038110840.1|CQUI
OG0016960	LOC120429245|XP_039450388.1|CPIP	LOC119766593|XP_038107378.1|CQUI, LOC6054432|XP_038116237.1|CQUI, LOC6054688|XP_038121629.1|CQUI
OG0016961	LOC120429505|XP_039450510.1|CPIP, LOC120431762|XP_039452816.1|CPIP	LOC6052040|XP_038121923.1|CQUI, LOC6045724|XP_038105031.1|CQUI
OG0016962	LOC120429561|XP_039450547.1|CPIP	LOC119768991|XP_038116788.1|CQUI, LOC119766356|XP_038106775.1|CQUI, LOC119767432|XP_038111956.1|CQUI
OG0016963	LOC120430467|XP_039451497.1|CPIP	LOC119766739|XP_038108262.1|CQUI
OG0016963	LOC120431580|XP_039452627.1|CPIP	LOC119770670|XP_038121916.1|CQUI
OG0016964	LOC120430843|XP_039451904.1|CPIP, LOC120430481|XP_039451511.1|CPIP	LOC6046944|XP_038116914.1|CQUI, LOC119770260|XP_038120729.1|CQUI
OG0016965	LOC120430590|XP_039451631.1|CPIP	LOC119770353|XP_038120987.1|CQUI, LOC6051017|XP_038116821.1|CQUI, LOC119765098|XP_038104161.1|CQUI
OG0016966	LOC120430658|XP_039451697.1|CPIP	LOC119769164|XP_038116996.1|CQUI
OG0016966	LOC120431560|XP_039452602.1|CPIP	LOC119766210|XP_038106572.1|CQUI
OG0016967	LOC120431025|XP_039452114.1|CPIP	LOC6034396|XP_038112328.1|CQUI, LOC119769933|XP_038119728.1|CQUI, LOC119770519|XP_038121460.1|CQUI
OG0017463	LOC120419266|XP_039437858.1|CPIP	LOC6045826|XP_001863119.2|CQUI
OG0017475	LOC120412859|XP_039429411.1|CPIP	LOC6039050|XP_038104883.1|CQUI
OG0017481	LOC120418058|XP_039436246.1|CPIP	LOC6041885|XP_001851081.2|CQUI
OG0017495	LOC120425051|XP_039445358.1|CPIP	LOC6032055|XP_001842721.2|CQUI
OG0017502	LOC120423539|XP_039443320.1|CPIP	LOC6033941|XP_001844330.2|CQUI
OG0017508	LOC120428406|XP_039449354.1|CPIP	LOC6032884|XP_001843409.2|CQUI
OG0017509	LOC120422864|XP_039442347.1|CPIP	LOC6042799|XP_001870802.2|CQUI
OG0017528	LOC120418917|XP_039437382.1|CPIP	LOC6043981|XP_001861561.2|CQUI
OG0017533	LOC120419992|XP_039438814.1|CPIP	LOC6036114|XP_038114628.1|CQUI
OG0017538	LOC120423511|XP_039443286.1|CPIP	LOC6034578|XP_038120140.1|CQUI
OG0017563	LOC120426951|XP_039447711.1|CPIP	LOC119767723|XP_038112963.1|CQUI
OG0017566	LOC120421169|XP_039440297.1|CPIP	LOC6034402|XP_001844720.1|CQUI
OG0017567	LOC120421134|XP_039440233.1|CPIP	LOC119767247|XP_038111342.1|CQUI
OG0017577	LOC120414571|XP_039431742.1|CPIP	LOC119768030|XP_038114245.1|CQUI
OG0017584	LOC120412672|XP_039429171.1|CPIP	LOC6036019|XP_038112494.1|CQUI
OG0017585	LOC120412673|XP_039429172.1|CPIP	LOC119766950|XP_038109558.1|CQUI
OG0017590	LOC120416131|XP_039433733.1|CPIP	LOC6044747|XP_001862210.2|CQUI
OG0017591	LOC120416151|XP_039433763.1|CPIP	LOC119769189|XP_038117030.1|CQUI
OG0017595	LOC120418186|XP_039436421.1|CPIP	LOC6047890|XP_001864879.2|CQUI
OG0017596	LOC120414016|XP_039430970.1|CPIP	LOC6035023|XP_038120307.1|CQUI
OG0017607	LOC120414825|XP_039432086.1|CPIP	LOC6039709|XP_038120441.1|CQUI
OG0017624	LOC120417581|XP_039435626.1|CPIP	LOC6042524|XP_038106392.1|CQUI
OG0017643	LOC120412337|XP_039428673.1|CPIP	LOC6032306|XP_038114186.1|CQUI
OG0017652	LOC120415189|XP_039432581.1|CPIP	LOC6036085|XP_038106155.1|CQUI
OG0017659	LOC120426612|XP_039447340.1|CPIP	LOC119766566|XP_038107280.1|CQUI
OG0017662	LOC120426257|XP_039446969.1|CPIP	LOC6044196|XP_001861741.2|CQUI
OG0017674	LOC120419294|XP_039437894.1|CPIP	LOC6040419|XP_001849813.1|CQUI
OG0017675	LOC120422100|XP_039441389.1|CPIP	LOC119770494|XP_038121419.1|CQUI
OG0017682	LOC120427264|XP_039448058.1|CPIP	LOC6039170|XP_001848825.1|CQUI
OG0017689	LOC120427140|XP_039447931.1|CPIP	LOC6046512|XP_038111559.1|CQUI
OG0017691	LOC120413646|XP_039430496.1|CPIP	LOC6031346|XP_001842159.2|CQUI
OG0017692	LOC120414712|XP_039431953.1|CPIP	LOC119767748|XP_038113047.1|CQUI
OG0017715	LOC120413670|XP_039430531.1|CPIP	LOC119770188|XP_038120558.1|CQUI
OG0017772	LOC120418972|XP_039437452.1|CPIP	LOC6049066|XP_001865882.2|CQUI
OG0017779	LOC120420507|XP_039439494.1|CPIP	LOC6033354|XP_001843817.2|CQUI
OG0017780	LOC120432452|XP_039453604.1|CPIP	LOC119767209|XP_038111189.1|CQUI
OG0017782	LOC120426286|XP_039446970.1|CPIP	LOC6033317|XP_001843782.2|CQUI
OG0017798	LOC120414440|XP_039431559.1|CPIP	LOC119770192|XP_038120565.1|CQUI
OG0017801	LOC120422567|XP_039441987.1|CPIP	LOC119765148|XP_038104326.1|CQUI
OG0017802	LOC120421875|XP_039441105.1|CPIP	LOC119767804|XP_038113268.1|CQUI
OG0017807	LOC120422904|XP_039442403.1|CPIP	LOC119766660|XP_038107739.1|CQUI
OG0017819	LOC120424183|XP_039444172.1|CPIP	LOC6041033|XP_001850344.2|CQUI
OG0017821	LOC120426933|XP_039447677.1|CPIP	LOC119770007|XP_038119957.1|CQUI
OG0017823	LOC120415525|XP_039433017.1|CPIP	LOC6046632|XP_001863802.1|CQUI
OG0017824	LOC120419472|XP_039438092.1|CPIP	LOC6051443|XP_038112248.1|CQUI
OG0017838	LOC120423788|XP_039443640.1|CPIP	LOC6035600|XP_038121744.1|CQUI
OG0017842	LOC120430000|XP_039451032.1|CPIP	LOC119765958|XP_038106177.1|CQUI
OG0017850	LOC120423733|XP_039443576.1|CPIP	LOC6051210|XP_001867686.2|CQUI
OG0017851	LOC120416706|XP_039434456.1|CPIP	LOC119766558|XP_038107242.1|CQUI
OG0017857	LOC120415764|XP_039433304.1|CPIP	LOC6046799|XP_038116503.1|CQUI
OG0017869	LOC120431417|XP_039452473.1|CPIP	LOC6050887|XP_001867409.2|CQUI
OG0017904	LOC120421890|XP_039441117.1|CPIP	LOC119768805|XP_038116007.1|CQUI
OG0017914	LOC120423241|XP_039442886.1|CPIP	LOC6052340|XP_038113224.1|CQUI
OG0017915	LOC120424432|XP_039444486.1|CPIP	LOC119766818|XP_038108709.1|CQUI
OG0017922	LOC120419295|XP_039437895.1|CPIP	LOC119770820|XP_038122296.1|CQUI
OG0017923	LOC120421592|XP_039440754.1|CPIP	LOC6049305|XP_001867565.2|CQUI
OG0017925	LOC120430771|XP_039451815.1|CPIP	LOC119769937|XP_038119739.1|CQUI
OG0017926	LOC120417388|XP_039435341.1|CPIP	LOC6040640|XP_001850002.1|CQUI
OG0017927	LOC120430024|XP_039451055.1|CPIP	LOC6044651|XP_001862131.2|CQUI
OG0017930	LOC120416781|XP_039434583.1|CPIP	LOC6033281|XP_001843751.2|CQUI
OG0017987	LOC120432451|XP_039453601.1|CPIP	LOC6043076|XP_001855491.2|CQUI
OG0018069	LOC120420767|XP_039439807.1|CPIP	LOC6035217|XP_001845446.2|CQUI
OG0018076	LOC120424554|XP_039444658.1|CPIP	LOC6048755|XP_038106398.1|CQUI
OG0018102	LOC120420791|XP_039439838.1|CPIP	LOC6035221|XP_038105271.1|CQUI
OG0018105	LOC120422878|XP_039442373.1|CPIP	LOC119770032|XP_038120055.1|CQUI
OG0018177	LOC120412376|XP_039428736.1|CPIP	LOC6051889|XP_038119617.1|CQUI
OG0018179	LOC120431925|XP_039452995.1|CPIP	LOC119767053|XP_038110329.1|CQUI
OG0018261	LOC120414337|XP_039431422.1|CPIP	LOC119765476|XP_038105324.1|CQUI
OG0018276	LOC120420095|XP_039438970.1|CPIP	LOC6036248|XP_001846317.1|CQUI
OG0018280	LOC120420355|XP_039439286.1|CPIP, LOC120426613|XP_039447368.1|CPIP	LOC6045018|XP_038116653.1|CQUI
OG0018281	LOC120432392|XP_039428656.1|CPIP	LOC6042954|XP_038115644.1|CQUI, LOC6045649|XP_038117792.1|CQUI
OG0018282	LOC120421981|XP_039441257.1|CPIP, LOC120423874|XP_039443756.1|CPIP	LOC119771203|XP_038122810.1|CQUI
OG0018283	LOC120413402|XP_039430139.1|CPIP, LOC120429062|XP_039450134.1|CPIP	LOC6049185|XP_001865989.2|CQUI
OG0018284	LOC120432660|XP_039453842.1|CPIP	LOC119765073|XP_038104117.1|CQUI, LOC6038503|XP_038122890.1|CQUI
OG0018285	LOC120415376|XP_039432836.1|CPIP, LOC120430487|XP_039451515.1|CPIP	LOC6039373|XP_038104592.1|CQUI
OG0018286	LOC120416276|XP_039433926.1|CPIP	LOC119765654|XP_038105913.1|CQUI, LOC6038212|XP_038117184.1|CQUI
OG0018287	LOC120417940|XP_039436111.1|CPIP, LOC120412490|XP_039428920.1|CPIP	LOC119767843|XP_038113434.1|CQUI
OG0018288	LOC120418460|XP_039436832.1|CPIP, LOC120412504|XP_039428937.1|CPIP	LOC119767256|XP_038111359.1|CQUI
OG0018289	LOC120417881|XP_039436039.1|CPIP	LOC119766504|XP_038107021.1|CQUI
OG0018291	LOC120430961|XP_039452027.1|CPIP, LOC120423993|XP_039443929.1|CPIP	LOC119765618|XP_038105814.1|CQUI
OG0018293	LOC120425274|XP_039445660.1|CPIP, LOC120426979|XP_039447731.1|CPIP	LOC119766308|XP_038106724.1|CQUI
OG0018295	LOC120426307|XP_039446992.1|CPIP, LOC120426412|XP_039447107.1|CPIP	LOC119769335|XP_038117281.1|CQUI
OG0018296	LOC120429188|XP_039450333.1|CPIP, LOC120426699|XP_039447414.1|CPIP	LOC6047601|XP_038106510.1|CQUI
OG0018297	LOC120427053|XP_039447822.1|CPIP	LOC119770655|XP_038121874.1|CQUI, LOC119770740|XP_038122086.1|CQUI
OG0018298	LOC120425264|XP_039445642.1|CPIP, LOC120427647|XP_039448462.1|CPIP	LOC6041545|XP_001850795.2|CQUI
OG0018300	LOC120429249|XP_039450397.1|CPIP, LOC120429240|XP_039450387.1|CPIP	LOC119767992|XP_038114097.1|CQUI
OG0018301	LOC120429264|XP_039450417.1|CPIP, LOC120429819|XP_039450815.1|CPIP	LOC119767942|XP_038113925.1|CQUI
OG0018302	LOC120431787|XP_039452839.1|CPIP, LOC120429555|XP_039450545.1|CPIP	LOC6042179|XP_038107662.1|CQUI
OG0018303	LOC120429892|XP_039450914.1|CPIP, LOC120429913|XP_039450944.1|CPIP	LOC119769327|XP_038117266.1|CQUI
OG0018304	LOC120431361|XP_039452428.1|CPIP	LOC119770252|XP_038120701.1|CQUI, LOC119768851|XP_038116233.1|CQUI
OG0018305	LOC120431149|XP_039452225.1|CPIP, LOC120431424|XP_039452482.1|CPIP	LOC6049751|XP_038104544.1|CQUI
OG0018306	LOC120430718|XP_039451767.1|CPIP	LOC6046425|XP_001863631.2|CQUI, LOC119771171|XP_038122590.1|CQUI
OG0018307	LOC120431952|XP_039453023.1|CPIP	LOC119765290|XP_038104778.1|CQUI, LOC119771221|XP_038122901.1|CQUI
OG0018308	LOC120432276|XP_039453397.1|CPIP, LOC120432283|XP_039453405.1|CPIP	LOC6053286|XP_038105668.1|CQUI
OG0018309	LOC120432316|XP_039453434.1|CPIP, LOC120432317|XP_039453435.1|CPIP	LOC6038182|XP_038105345.1|CQUI
OG0018310	LOC120432370|XP_039453497.1|CPIP	LOC6041733|XP_038114511.1|CQUI, LOC6041734|XP_038120679.1|CQUI
OG0018311	LOC120429162|XP_039450302.1|CPIP, LOC120412336|XP_039428672.1|CPIP	LOC6052013|XP_038117083.1|CQUI
OG0018313	LOC120412694|XP_039429204.1|CPIP, LOC120414215|XP_039431255.1|CPIP	LOC6046121|XP_001863370.2|CQUI
OG0018314	LOC120412749|XP_039429276.1|CPIP	LOC119766905|XP_038109281.1|CQUI, LOC6031707|XP_038109280.1|CQUI
OG0018315	LOC120424958|XP_039445245.1|CPIP, LOC120412850|XP_039429408.1|CPIP	LOC119767836|XP_038113404.1|CQUI
OG0018316	LOC120412882|XP_039429443.1|CPIP	LOC119769768|XP_038119272.1|CQUI, LOC119769754|XP_038119225.1|CQUI
OG0018317	LOC120412902|XP_039429468.1|CPIP, LOC120415711|XP_039433237.1|CPIP	LOC6034508|XP_038109764.1|CQUI
OG0018318	LOC120426306|XP_039446989.1|CPIP, LOC120413144|XP_039429786.1|CPIP	LOC119769713|XP_038119099.1|CQUI
OG0018319	LOC120413471|XP_039430242.1|CPIP, LOC120413452|XP_039430220.1|CPIP	LOC6039448|XP_001849058.2|CQUI
OG0018320	LOC120413642|XP_039430491.1|CPIP	LOC119769424|XP_038117748.1|CQUI, LOC119770197|XP_038120570.1|CQUI
OG0018321	LOC120413749|XP_039430615.1|CPIP	LOC119767558|XP_038112356.1|CQUI, LOC119770413|XP_038121189.1|CQUI
OG0018322	LOC120413962|XP_039430901.1|CPIP	LOC119766022|XP_038106283.1|CQUI, LOC119770198|XP_038120574.1|CQUI
OG0018323	LOC120414397|XP_039431507.1|CPIP, LOC120413944|XP_039430883.1|CPIP	LOC6044300|XP_001861830.2|CQUI
OG0018324	LOC120414087|XP_039431043.1|CPIP, LOC120414108|XP_039431066.1|CPIP	LOC6047776|XP_038106813.1|CQUI
OG0018325	LOC120425698|XP_039446218.1|CPIP, LOC120414183|XP_039431195.1|CPIP	LOC119770714|XP_038122007.1|CQUI
