Orthogroup	CPIP.longest_only	DSIM.longest_only
OG0006596	LOC120428682|XP_039449671.1|CPIP	LOC6735201|XP_016028482.1|DSIM
OG0006597	LOC120428696|XP_039449700.1|CPIP	LOC6736503|XP_002083373.1|DSIM
OG0006598	LOC120428691|XP_039449693.1|CPIP	LOC6731762|XP_002078897.1|DSIM
OG0006599	LOC120427604|XP_039448415.1|CPIP	LOC6737609|XP_016031388.1|DSIM
OG0006600	LOC120427602|XP_039448408.1|CPIP	LOC6737153|XP_039148990.1|DSIM
OG0006601	LOC120427611|XP_039448426.1|CPIP	LOC6737778|XP_002084606.1|DSIM
OG0006602	LOC120427612|XP_039448427.1|CPIP	LOC6737777|XP_002084605.1|DSIM
OG0006603	LOC120427620|XP_039448434.1|CPIP	LOC6737776|XP_002084604.1|DSIM
OG0006604	LOC120427616|XP_039448430.1|CPIP	LOC6738235|XP_002085047.2|DSIM
OG0006605	LOC120427622|XP_039448437.1|CPIP	LOC6725250|XP_016038260.1|DSIM
OG0006606	LOC120427605|XP_039448416.1|CPIP	LOC6737030|XP_016030664.1|DSIM
OG0006607	LOC120427606|XP_039448417.1|CPIP	LOC6737578|XP_016031370.1|DSIM
OG0006608	LOC120428398|XP_039449345.1|CPIP	LOC6726794|XP_016033295.1|DSIM
OG0006609	LOC120423012|XP_039442578.1|CPIP	LOC6728940|XP_002104268.2|DSIM
OG0006610	LOC120423007|XP_039442564.1|CPIP	LOC27208652|XP_016032122.1|DSIM
OG0006611	LOC120423016|XP_039442588.1|CPIP	LOC6736427|XP_016029934.1|DSIM
OG0006612	LOC120423024|XP_039442601.1|CPIP	LOC6736428|XP_002083300.1|DSIM
OG0006613	LOC120423022|XP_039442596.1|CPIP	LOC6736429|XP_016029941.1|DSIM
OG0006614	LOC120423010|XP_039442575.1|CPIP	LOC6736430|XP_016029942.1|DSIM
OG0006615	LOC120423001|XP_039442557.1|CPIP	LOC6736435|XP_016029945.1|DSIM
OG0006616	LOC120423004|XP_039442560.1|CPIP	LOC6737349|XP_016031074.1|DSIM
OG0006617	LOC120422999|XP_039442551.1|CPIP	LOC6738490|XP_016032336.1|DSIM
OG0006618	LOC120417825|XP_039435973.1|CPIP	LOC27207929|XP_016031291.1|DSIM
OG0006619	LOC120430251|XP_039451270.1|CPIP	LOC6736463|XP_002083334.1|DSIM
OG0006620	LOC120430252|XP_039451271.1|CPIP	LOC27206261|XP_016030014.1|DSIM
OG0006621	LOC120430256|XP_039451275.1|CPIP	LOC6737105|XP_016030731.1|DSIM
OG0006622	LOC120421741|XP_039440941.1|CPIP	LOC6736254|XP_016029750.1|DSIM
OG0006623	LOC120421747|XP_039440954.1|CPIP	LOC6736247|XP_002083140.1|DSIM
OG0006624	LOC120422869|XP_039442352.1|CPIP	LOC6733252|XP_016026128.1|DSIM
OG0006625	LOC120422862|XP_039442345.1|CPIP	LOC6733253|XP_016026125.1|DSIM
OG0006626	LOC120422860|XP_039442343.1|CPIP	LOC6733170|XP_002080246.2|DSIM
OG0006627	LOC120422849|XP_039442329.1|CPIP	LOC27206876|XP_016026448.1|DSIM
OG0006628	LOC120422826|XP_039442294.1|CPIP	LOC27206988|XP_016026451.1|DSIM
OG0006629	LOC120417405|XP_039435380.1|CPIP	LOC6735472|XP_002082411.2|DSIM
OG0006630	LOC120424202|XP_039444195.1|CPIP	LOC6733994|XP_002081038.2|DSIM
OG0006631	LOC120424170|XP_039444158.1|CPIP	LOC6737190|XP_002084036.1|DSIM
OG0006632	LOC120424188|XP_039444179.1|CPIP	LOC6734187|XP_002081216.2|DSIM
OG0006633	LOC120424193|XP_039444186.1|CPIP	LOC6736375|XP_002083251.1|DSIM
OG0006634	LOC120424199|XP_039444191.1|CPIP	LOC27208192|XP_016022951.1|DSIM
OG0006635	LOC120424201|XP_039444194.1|CPIP	LOC6730601|XP_002077780.2|DSIM
OG0006636	LOC120417824|XP_039435972.1|CPIP	LOC6725980|XP_016039354.1|DSIM
OG0006637	LOC120417797|XP_039435929.1|CPIP	LOC6737022|XP_016030646.1|DSIM
OG0006638	LOC120424425|XP_039444475.1|CPIP	LOC6733696|XP_016026667.2|DSIM
OG0006639	LOC120424424|XP_039444474.1|CPIP	LOC6733693|XP_039147783.1|DSIM
OG0006640	LOC120427196|XP_039447992.1|CPIP	LOC6733462|XP_002080519.2|DSIM
OG0006641	LOC120426918|XP_039447660.1|CPIP	LOC6733795|XP_039148328.1|DSIM
OG0006642	LOC120427452|XP_039448256.1|CPIP	LOC6735786|XP_016029160.1|DSIM
OG0006643	LOC120427168|XP_039447965.1|CPIP	LOC6736004|XP_016029367.1|DSIM
OG0006644	LOC120419752|XP_039438504.1|CPIP	LOC6737643|XP_016031410.2|DSIM
OG0006645	LOC120419734|XP_039438462.1|CPIP	LOC6732827|XP_016025548.1|DSIM
OG0006646	LOC120419754|XP_039438510.1|CPIP	LOC6734061|XP_002081096.1|DSIM
OG0006647	LOC120429770|XP_039450761.1|CPIP	LOC6735179|XP_016028463.1|DSIM
OG0006648	LOC120419768|XP_039438530.1|CPIP	LOC6736419|XP_016029922.1|DSIM
OG0006649	LOC120419496|XP_039438121.1|CPIP	LOC6735243|XP_002082216.2|DSIM
OG0006650	LOC120423495|XP_039443264.1|CPIP	LOC6733267|XP_016026159.1|DSIM
OG0006651	LOC120417406|XP_039435381.1|CPIP	LOC6738938|XP_039149990.1|DSIM
OG0006652	LOC120423186|XP_039442822.1|CPIP	LOC6737606|XP_002084438.1|DSIM
OG0006653	LOC120416544|XP_039434201.1|CPIP	LOC6736500|XP_039149665.1|DSIM
OG0006654	LOC120416550|XP_039434214.1|CPIP	LOC6736228|XP_016029738.1|DSIM
OG0006655	LOC120421330|XP_039440432.1|CPIP	LOC6736594|XP_039149437.1|DSIM
OG0006656	LOC120429275|XP_039450431.1|CPIP	LOC6736801|XP_016030458.1|DSIM
OG0006657	LOC120422637|XP_039442069.1|CPIP	LOC6735430|XP_002082370.1|DSIM
OG0006658	LOC120418865|XP_039437333.1|CPIP	LOC6736712|XP_002083568.1|DSIM
OG0006659	LOC120418868|XP_039437337.1|CPIP	LOC6736709|XP_002083565.1|DSIM
OG0006660	LOC120418901|XP_039437365.1|CPIP	LOC6736974|XP_039149122.1|DSIM
OG0006661	LOC120427559|XP_039448367.1|CPIP	LOC6736993|XP_016030618.1|DSIM
OG0006662	LOC120425589|XP_039446102.1|CPIP	LOC6730538|XP_002077717.1|DSIM
OG0006663	LOC120412867|XP_039429428.1|CPIP	LOC6737040|XP_002083887.2|DSIM
OG0006664	LOC120423653|XP_039443469.1|CPIP	LOC6729104|XP_016035748.1|DSIM
OG0006665	LOC120426040|XP_039446654.1|CPIP	LOC6734422|XP_016029715.1|DSIM
OG0006666	LOC120425583|XP_039446090.1|CPIP	LOC6735419|XP_002082361.1|DSIM
OG0006667	LOC120424186|XP_039444177.1|CPIP	LOC6738912|XP_002085707.2|DSIM
OG0006668	LOC120425489|XP_039445972.1|CPIP	LOC6733472|XP_002080529.2|DSIM
OG0006669	LOC120426258|XP_039446932.1|CPIP	LOC6737085|XP_002083932.1|DSIM
OG0006670	LOC120426394|XP_039447087.1|CPIP	LOC6737089|XP_016030718.1|DSIM
OG0006671	LOC120425899|XP_039446453.1|CPIP	LOC6737090|XP_016030720.1|DSIM
OG0006672	LOC120425745|XP_039446308.1|CPIP	LOC6737301|XP_039150039.1|DSIM
OG0006673	LOC120426351|XP_039447049.1|CPIP	LOC6736853|XP_002083709.1|DSIM
OG0006674	LOC120427485|XP_039448282.1|CPIP	LOC6736279|XP_002083163.1|DSIM
OG0006675	LOC120427045|XP_039447814.1|CPIP	LOC6736724|XP_002083580.1|DSIM
OG0006676	LOC120428977|XP_039450044.1|CPIP	LOC6736888|XP_016030535.1|DSIM
OG0006677	LOC120424373|XP_039444401.1|CPIP	LOC6737268|XP_016030974.1|DSIM
OG0006678	LOC120424384|XP_039444418.1|CPIP	LOC6738900|XP_016032722.1|DSIM
OG0006679	LOC120424375|XP_039444406.1|CPIP	LOC27208927|XP_016030097.1|DSIM
OG0006680	LOC120432611|XP_039453792.1|CPIP	LOC6730131|XP_002105422.1|DSIM
OG0006681	LOC120432596|XP_039453769.1|CPIP	LOC6737092|XP_016030723.1|DSIM
OG0006682	LOC120432600|XP_039453775.1|CPIP	LOC6739619|XP_016030572.1|DSIM
OG0006683	LOC120432602|XP_039453783.1|CPIP	LOC6739618|XP_016030573.1|DSIM
OG0006684	LOC120432599|XP_039453772.1|CPIP	LOC6737266|XP_016030973.1|DSIM
OG0006685	LOC120432604|XP_039453784.1|CPIP	LOC6733771|XP_002080815.2|DSIM
OG0006686	LOC120432616|XP_039453797.1|CPIP	LOC6737056|XP_039149959.1|DSIM
OG0006687	LOC120427283|XP_039448069.1|CPIP, LOC120427151|XP_039447944.1|CPIP	LOC6726370|XP_002107329.1|DSIM
OG0006688	LOC120426872|XP_039447612.1|CPIP	LOC6736971|XP_016030609.1|DSIM
OG0006689	LOC120422837|XP_039442312.1|CPIP	LOC6736387|XP_002083259.1|DSIM
OG0006690	LOC120425356|XP_039445797.1|CPIP	LOC6727769|XP_016034342.1|DSIM
OG0006691	LOC120428819|XP_039449859.1|CPIP	LOC27207749|XP_016031564.1|DSIM
OG0006692	LOC120428815|XP_039449851.1|CPIP	LOC6736376|XP_016029879.1|DSIM
OG0006693	LOC120425979|XP_039446567.1|CPIP	LOC6736550|XP_016030131.1|DSIM
OG0006694	LOC120422319|XP_039441640.1|CPIP	LOC27207174|XP_039152522.1|DSIM
OG0006695	LOC120420567|XP_039439578.1|CPIP	LOC6737280|XP_016030999.2|DSIM
OG0006696	LOC120420562|XP_039439565.1|CPIP	LOC27207128|XP_039148761.1|DSIM
OG0006697	LOC120420570|XP_039439582.1|CPIP	LOC6737427|XP_016031201.1|DSIM
OG0006698	LOC120430176|XP_039451194.1|CPIP	LOC6738350|XP_002085160.1|DSIM
OG0006699	LOC120415757|XP_039433299.1|CPIP	LOC6736559|XP_039149439.1|DSIM
OG0006700	LOC120415746|XP_039433286.1|CPIP	LOC27206288|XP_039149414.1|DSIM
OG0006701	LOC120415750|XP_039433292.1|CPIP	LOC6733893|XP_002080937.2|DSIM
OG0006702	LOC120424875|XP_039445067.1|CPIP	LOC6734405|XP_016029670.1|DSIM
OG0006703	LOC120424885|XP_039445105.1|CPIP	LOC6738389|XP_002085198.1|DSIM
OG0006704	LOC120424876|XP_039445069.1|CPIP	LOC6738390|XP_016032219.1|DSIM
OG0006705	LOC120418872|XP_039437341.1|CPIP	LOC6733642|XP_016026603.1|DSIM
OG0006706	LOC120418870|XP_039437339.1|CPIP	LOC6736134|XP_002083034.1|DSIM
OG0006707	LOC120418874|XP_039437342.1|CPIP	LOC6735921|XP_002082831.1|DSIM
OG0006708	LOC120418875|XP_039437343.1|CPIP	LOC6740239|XP_039152628.1|DSIM
OG0006709	LOC120426790|XP_039447501.1|CPIP	LOC6725789|XP_002106786.2|DSIM
OG0006711	LOC120430314|XP_039451346.1|CPIP	LOC6737028|XP_016030662.2|DSIM
OG0006712	LOC120430453|XP_039451495.1|CPIP	LOC6736501|XP_039149674.1|DSIM
OG0006713	LOC120430400|XP_039451440.1|CPIP	LOC6737579|XP_002084412.1|DSIM
OG0006714	LOC120430392|XP_039451433.1|CPIP	LOC6737580|XP_016031373.1|DSIM
OG0006715	LOC120422828|XP_039442299.1|CPIP	LOC6737032|XP_016030665.1|DSIM
OG0006716	LOC120422840|XP_039442315.1|CPIP	LOC27207921|XP_016023231.1|DSIM
OG0006717	LOC120422858|XP_039442341.1|CPIP	LOC6739640|XP_002076535.2|DSIM
OG0006718	LOC120426248|XP_039446923.1|CPIP	LOC6737834|XP_002084662.1|DSIM
OG0006719	LOC120430320|XP_039451354.1|CPIP	LOC27208473|XP_016032242.1|DSIM
OG0006720	LOC120430749|XP_039451789.1|CPIP	LOC6738554|XP_002085359.1|DSIM
OG0006721	LOC120421340|XP_039440456.1|CPIP	LOC6737824|XP_039149127.1|DSIM
OG0006722	LOC120428346|XP_039449281.1|CPIP	LOC6738307|XP_016032160.1|DSIM
OG0006723	LOC120428335|XP_039449268.1|CPIP	LOC6731300|XP_016023867.1|DSIM
OG0006724	LOC120420661|XP_039439689.1|CPIP	LOC6729474|XP_016036147.1|DSIM
OG0006725	LOC120420688|XP_039439718.1|CPIP	LOC6729469|XP_002104779.1|DSIM
OG0006726	LOC120420687|XP_039439717.1|CPIP	LOC27206442|XP_016034720.1|DSIM
OG0006727	LOC120420649|XP_039439665.1|CPIP	LOC6729467|XP_002104777.1|DSIM
OG0006728	LOC120427039|XP_039447802.1|CPIP	LOC6728834|XP_002104168.1|DSIM
OG0006729	LOC120421534|XP_039440687.1|CPIP	LOC6733900|XP_016026941.1|DSIM
OG0006730	LOC120421549|XP_039440710.1|CPIP	LOC6733899|XP_002080943.1|DSIM
OG0006731	LOC120421530|XP_039440684.1|CPIP	LOC6731294|XP_002078450.1|DSIM
OG0006732	LOC120420103|XP_039438984.1|CPIP	LOC6737223|XP_016030931.1|DSIM
OG0006733	LOC120413258|XP_039429921.1|CPIP	LOC6739002|XP_016032830.1|DSIM
OG0006734	LOC120413245|XP_039429908.1|CPIP	LOC6737067|XP_002083914.1|DSIM
OG0006735	LOC120413242|XP_039429904.1|CPIP	LOC6737230|XP_002084070.1|DSIM
OG0006736	LOC120413249|XP_039429912.1|CPIP	LOC6736851|XP_002083707.1|DSIM
OG0006737	LOC120413181|XP_039429828.1|CPIP	LOC6738485|XP_002085291.1|DSIM
OG0006738	LOC120413247|XP_039429910.1|CPIP	LOC6734372|XP_002081393.2|DSIM
OG0006739	LOC120413183|XP_039429831.1|CPIP	LOC6736908|XP_002083760.1|DSIM
OG0006740	LOC120413195|XP_039429844.1|CPIP	LOC6739623|XP_016030919.1|DSIM
OG0006741	LOC120413157|XP_039429800.1|CPIP	LOC6737212|XP_002084052.1|DSIM
OG0006742	LOC120428745|XP_039449757.1|CPIP	LOC6727912|XP_002103267.2|DSIM
OG0006743	LOC120413155|XP_039429794.1|CPIP	LOC6730442|XP_016022904.1|DSIM
OG0006744	LOC120413215|XP_039429867.1|CPIP	LOC6737500|XP_016031295.1|DSIM
OG0006745	LOC120418491|XP_039436863.1|CPIP	LOC6727840|XP_016034427.1|DSIM
OG0006746	LOC120413163|XP_039429805.1|CPIP	LOC6737299|XP_016031009.1|DSIM
OG0006747	LOC120413160|XP_039429803.1|CPIP	LOC6737224|XP_016030932.1|DSIM
OG0006748	LOC120412894|XP_039429458.1|CPIP	LOC6724812|XP_002105853.1|DSIM
OG0006749	LOC120420093|XP_039438960.1|CPIP	LOC6736400|XP_039150118.1|DSIM
OG0006750	LOC120420112|XP_039438994.1|CPIP	LOC6725749|XP_002106749.1|DSIM
OG0006752	LOC120416506|XP_039434157.1|CPIP	LOC6736697|XP_016030312.1|DSIM
OG0006753	LOC120416485|XP_039434138.1|CPIP	LOC6736698|XP_002083554.1|DSIM
OG0006754	LOC120428831|XP_039449879.1|CPIP	LOC6736205|XP_002083100.2|DSIM
OG0006755	LOC120430777|XP_039451825.1|CPIP	LOC27208892|XP_016029737.1|DSIM
OG0006756	LOC120416500|XP_039434150.1|CPIP	LOC6736967|XP_016030603.1|DSIM
OG0006757	LOC120413497|XP_039430288.1|CPIP	LOC6736965|XP_002083812.1|DSIM
OG0006758	LOC120413436|XP_039430183.1|CPIP	LOC6736512|XP_002083382.1|DSIM
OG0006759	LOC120413434|XP_039430179.1|CPIP	LOC6736511|XP_016030088.1|DSIM
OG0006760	LOC120413447|XP_039430214.1|CPIP	LOC6738946|XP_016032775.1|DSIM
OG0006761	LOC120425594|XP_039446110.1|CPIP	LOC6726883|XP_016033397.1|DSIM
OG0006762	LOC120418929|XP_039437397.1|CPIP	LOC27207460|XP_016040243.1|DSIM
OG0006767	LOC120420648|XP_039439664.1|CPIP	LOC6738966|XP_002085761.1|DSIM
OG0006768	LOC120420655|XP_039439673.1|CPIP	LOC6738965|XP_002085760.1|DSIM
OG0006769	LOC120420657|XP_039439681.1|CPIP	LOC6738967|XP_002085762.1|DSIM
OG0006770	LOC120412422|XP_039428817.1|CPIP	LOC6736927|XP_002083774.1|DSIM
OG0006771	LOC120412385|XP_039428755.1|CPIP	LOC27206334|XP_016040086.1|DSIM
OG0006772	LOC120412382|XP_039428744.1|CPIP	LOC6739306|XP_016026375.1|DSIM
OG0006773	LOC120413438|XP_039430187.1|CPIP	LOC6736574|XP_002083436.1|DSIM
OG0006774	LOC120413432|XP_039430177.1|CPIP	LOC6738718|XP_016032530.1|DSIM
OG0006775	LOC120413462|XP_039430231.1|CPIP	LOC6738421|XP_002085230.1|DSIM
OG0006776	LOC120413453|XP_039430221.1|CPIP	LOC6736700|XP_016030315.1|DSIM
OG0006777	LOC120413457|XP_039430227.1|CPIP	LOC6738423|XP_002085232.1|DSIM
OG0006778	LOC120413455|XP_039430224.1|CPIP	LOC6736475|XP_002083346.1|DSIM
OG0006779	LOC120413451|XP_039430219.1|CPIP	LOC6736348|XP_016029818.1|DSIM
OG0006780	LOC120413440|XP_039430191.1|CPIP	LOC6737152|XP_002083999.1|DSIM
OG0006781	LOC120413446|XP_039430213.1|CPIP	LOC120284200|XP_039149119.1|DSIM
OG0006782	LOC120413473|XP_039430245.1|CPIP	LOC6739597|XP_016029876.1|DSIM
OG0006783	LOC120414616|XP_039431772.1|CPIP	LOC6734657|XP_039147999.1|DSIM
OG0006784	LOC120412598|XP_039429065.1|CPIP	LOC6736770|XP_016030402.1|DSIM
OG0006785	LOC120412602|XP_039429083.1|CPIP	LOC6735682|XP_002082598.1|DSIM
OG0006786	LOC120412636|XP_039429124.1|CPIP, LOC120421551|XP_039440713.1|CPIP	LOC6735142|XP_039148783.1|DSIM
OG0006787	LOC120420356|XP_039439288.1|CPIP	LOC6737696|XP_016031464.1|DSIM
OG0006788	LOC120420357|XP_039439290.1|CPIP	LOC6737697|XP_016031466.1|DSIM
OG0006789	LOC120420359|XP_039439292.1|CPIP	LOC6726187|XP_002107163.2|DSIM
OG0006790	LOC120420361|XP_039439294.1|CPIP	LOC6730769|XP_002077937.1|DSIM
OG0006791	LOC120416570|XP_039434238.1|CPIP	LOC6737793|XP_016031571.1|DSIM
OG0006792	LOC120419995|XP_039438818.1|CPIP	LOC6737467|XP_016031252.1|DSIM
OG0006793	LOC120419984|XP_039438796.1|CPIP	LOC6737472|XP_002084308.1|DSIM
OG0006794	LOC120419979|XP_039438791.1|CPIP	LOC6733265|XP_002080328.1|DSIM
OG0006795	LOC120419982|XP_039438794.1|CPIP	LOC6736707|XP_039150331.1|DSIM
OG0006796	LOC120419981|XP_039438793.1|CPIP	LOC6739016|XP_016032857.1|DSIM
OG0006797	LOC120419989|XP_039438804.1|CPIP	LOC6731769|XP_002078904.2|DSIM
OG0006798	LOC120414128|XP_039431094.1|CPIP	LOC6737339|XP_002084177.1|DSIM
OG0006799	LOC120430335|XP_039451370.1|CPIP	LOC6737436|XP_016031209.1|DSIM
OG0006800	LOC120418520|XP_039436890.1|CPIP	LOC6737990|XP_016031787.1|DSIM
OG0006801	LOC120414475|XP_039431603.1|CPIP	LOC6740040|XP_002076925.2|DSIM
OG0006802	LOC120414468|XP_039431598.1|CPIP	LOC6734635|XP_016027803.1|DSIM
OG0006803	LOC120414467|XP_039431595.1|CPIP	LOC6733932|XP_002080976.2|DSIM
OG0006804	LOC120414442|XP_039431562.1|CPIP	LOC6737481|XP_016031265.1|DSIM
OG0006805	LOC120414443|XP_039431565.1|CPIP	LOC6734205|XP_016027251.1|DSIM
OG0006806	LOC120426143|XP_039446794.1|CPIP	LOC6738323|XP_016032166.1|DSIM
OG0006807	LOC120416057|XP_039433653.1|CPIP	LOC6739664|XP_039149696.1|DSIM
OG0006808	LOC120416051|XP_039433645.1|CPIP	LOC6733707|XP_002080754.1|DSIM
OG0006809	LOC120423600|XP_039443397.1|CPIP	LOC6736640|XP_002083496.1|DSIM
OG0006810	LOC120423598|XP_039443393.1|CPIP	LOC6738242|XP_016032110.1|DSIM
OG0006811	LOC120426788|XP_039447499.1|CPIP	LOC6729743|XP_002105049.1|DSIM
OG0006812	LOC120426783|XP_039447492.1|CPIP	LOC6737257|XP_016030967.1|DSIM
OG0006813	LOC120419544|XP_039438190.1|CPIP	LOC27208040|XP_016034156.1|DSIM
OG0006814	LOC120413403|XP_039430136.1|CPIP	LOC6737781|XP_002084609.1|DSIM
OG0006815	LOC120420045|XP_039438886.1|CPIP	LOC27207400|XP_016030236.1|DSIM
OG0006816	LOC120420057|XP_039438902.1|CPIP	LOC6736643|XP_016030237.1|DSIM
OG0006817	LOC120429199|XP_039450341.1|CPIP	LOC6736461|XP_016030001.1|DSIM
OG0006818	LOC120431501|XP_039452538.1|CPIP	LOC6736270|XP_039149936.1|DSIM
OG0006819	LOC120423765|XP_039443613.1|CPIP	LOC6738700|XP_016032518.1|DSIM
OG0006820	LOC120423776|XP_039443629.1|CPIP	LOC6738704|XP_002085505.1|DSIM
OG0006821	LOC120423777|XP_039443630.1|CPIP	LOC6731950|XP_016024613.1|DSIM
OG0006822	LOC120423769|XP_039443617.1|CPIP	LOC6735400|XP_016028717.1|DSIM
OG0006823	LOC120430340|XP_039451376.1|CPIP	LOC6738385|XP_002085194.1|DSIM
OG0006824	LOC120418548|XP_039436914.1|CPIP	LOC6736873|XP_016030519.1|DSIM
OG0006825	LOC120424492|XP_039444573.1|CPIP	LOC6737907|XP_002084734.1|DSIM
OG0006826	LOC120424489|XP_039444566.1|CPIP	LOC6738365|XP_039149616.1|DSIM
OG0006827	LOC120430135|XP_039451156.1|CPIP, LOC120430100|XP_039451121.1|CPIP	LOC6727056|XP_002102453.1|DSIM
OG0006828	LOC120424645|XP_039444748.1|CPIP	LOC6731763|XP_002078898.1|DSIM
OG0006829	LOC120416501|XP_039434151.1|CPIP	LOC6736933|XP_002083780.1|DSIM
OG0006830	LOC120416498|XP_039434149.1|CPIP	LOC6736404|XP_002083276.2|DSIM
OG0006831	LOC120415788|XP_039433351.1|CPIP	LOC27208660|XP_016030997.1|DSIM
OG0006832	LOC120415819|XP_039433377.1|CPIP	LOC6737323|XP_016031053.1|DSIM
OG0006833	LOC120415813|XP_039433373.1|CPIP	LOC6738994|XP_016032819.1|DSIM
OG0006834	LOC120418662|XP_039437043.1|CPIP	LOC6729046|XP_002104367.1|DSIM
OG0006835	LOC120418651|XP_039437028.1|CPIP	LOC6737219|XP_002084059.1|DSIM
OG0006836	LOC120418649|XP_039437027.1|CPIP	LOC6736535|XP_016030119.1|DSIM
OG0006837	LOC120418660|XP_039437041.1|CPIP	LOC6736758|XP_002083614.2|DSIM
OG0006838	LOC120418667|XP_039437052.1|CPIP	LOC6737508|XP_016031301.1|DSIM
OG0006839	LOC120418669|XP_039437053.1|CPIP	LOC6736754|XP_002083610.1|DSIM
OG0006840	LOC120418998|XP_039437500.1|CPIP	LOC6731223|XP_016023765.1|DSIM
OG0006841	LOC120427126|XP_039447912.1|CPIP	LOC6736780|XP_002083636.2|DSIM
OG0006842	LOC120419526|XP_039438172.1|CPIP	LOC27209329|XP_039149190.1|DSIM
OG0006843	LOC120419533|XP_039438178.1|CPIP	LOC6724896|XP_016037730.1|DSIM
OG0006844	LOC120419532|XP_039438177.1|CPIP	LOC6728654|XP_002103994.1|DSIM
OG0006845	LOC120429823|XP_039450814.1|CPIP	LOC6738413|XP_016032263.1|DSIM
OG0006846	LOC120429825|XP_039450819.1|CPIP	LOC6737045|XP_016030674.1|DSIM
OG0006847	LOC120424327|XP_039444357.1|CPIP	LOC27206284|XP_016030676.1|DSIM
OG0006848	LOC120421383|XP_039440513.1|CPIP	LOC6735556|XP_016028896.1|DSIM
OG0006849	LOC120421934|XP_039441174.1|CPIP	LOC6737311|XP_002084149.1|DSIM
OG0006850	LOC120421929|XP_039441162.1|CPIP	LOC6737312|XP_039149754.1|DSIM
OG0006851	LOC120421936|XP_039441176.1|CPIP	LOC6737317|XP_016031034.1|DSIM
OG0006852	LOC120431055|XP_039452143.1|CPIP	LOC6733871|XP_016026897.1|DSIM
OG0006853	LOC120418795|XP_039437211.1|CPIP	LOC6737249|XP_039149689.1|DSIM
OG0006854	LOC120418817|XP_039437262.1|CPIP	LOC6733791|XP_016026751.1|DSIM
OG0006855	LOC120418810|XP_039437254.1|CPIP	LOC6737842|XP_002084670.1|DSIM
OG0006856	LOC120418851|XP_039437308.1|CPIP	LOC6735113|XP_039147424.1|DSIM
OG0006858	LOC120429738|XP_039450726.1|CPIP	LOC6737189|XP_002084035.2|DSIM
OG0006863	LOC120418850|XP_039437307.1|CPIP	LOC27206339|XP_016039914.1|DSIM
OG0006867	LOC120413433|XP_039430178.1|CPIP	LOC6735004|XP_039148117.1|DSIM
OG0006870	LOC120424212|XP_039444200.1|CPIP	LOC6733895|XP_039147248.1|DSIM
OG0006871	LOC120424227|XP_039444218.1|CPIP	LOC6733496|XP_002080553.1|DSIM
OG0006872	LOC120426883|XP_039447654.1|CPIP	LOC6733414|XP_002080471.1|DSIM
OG0006881	LOC120430177|XP_039451192.1|CPIP, LOC120425444|XP_039445911.1|CPIP	LOC6739238|XP_016024988.1|DSIM
OG0006882	LOC120414674|XP_039431893.1|CPIP	LOC27206621|XP_016026943.1|DSIM
OG0006883	LOC120426348|XP_039447044.1|CPIP, LOC120426550|XP_039447252.1|CPIP	LOC6733120|XP_002080197.1|DSIM
OG0006884	LOC120431072|XP_039452160.1|CPIP, LOC120430915|XP_039451968.1|CPIP	LOC6739188|XP_002076091.1|DSIM
OG0006885	LOC120428156|XP_039449074.1|CPIP	LOC6731852|XP_016024533.1|DSIM
OG0006886	LOC120425087|XP_039445413.1|CPIP	LOC6729211|XP_016035865.1|DSIM
OG0006887	LOC120431276|XP_039452342.1|CPIP	LOC27206583|XP_016037742.1|DSIM
OG0006888	LOC120431279|XP_039452350.1|CPIP	LOC6731815|XP_016024504.1|DSIM
OG0006889	LOC120431286|XP_039452360.1|CPIP	LOC6733121|XP_002080198.1|DSIM
OG0006890	LOC120427689|XP_039448511.1|CPIP	LOC6731011|XP_016023496.1|DSIM
OG0006891	LOC120427690|XP_039448513.1|CPIP	LOC6732037|XP_002079169.1|DSIM
OG0006892	LOC120427692|XP_039448523.1|CPIP	LOC6739191|XP_016022970.1|DSIM
OG0006893	LOC120427686|XP_039448509.1|CPIP	LOC6730421|XP_002077602.1|DSIM
OG0006894	LOC120427695|XP_039448525.1|CPIP	LOC6730422|XP_016022890.1|DSIM
OG0006895	LOC120428089|XP_039449008.1|CPIP	LOC6725252|XP_039153456.1|DSIM
OG0006896	LOC120428088|XP_039449007.1|CPIP	LOC6732460|XP_016025101.1|DSIM
OG0006897	LOC120425849|XP_039446402.1|CPIP	LOC6731636|XP_016024316.1|DSIM
OG0006898	LOC120415482|XP_039432982.1|CPIP	LOC6732704|XP_002079818.1|DSIM
OG0006899	LOC120419195|XP_039437801.1|CPIP	LOC6730662|XP_002077832.1|DSIM
OG0006900	LOC120422802|XP_039442277.1|CPIP	LOC6725693|XP_002106696.1|DSIM
OG0006901	LOC120415677|XP_039433198.1|CPIP	LOC6730441|XP_002077622.1|DSIM
OG0006902	LOC120424565|XP_039444668.1|CPIP	LOC6724993|XP_002106028.2|DSIM
OG0006903	LOC120423658|XP_039443474.1|CPIP	LOC6730064|XP_016036837.1|DSIM
OG0006904	LOC120418286|XP_039436547.1|CPIP	LOC6732251|XP_002079380.1|DSIM
OG0006905	LOC120418320|XP_039436583.1|CPIP	LOC6732613|XP_002079732.3|DSIM
OG0006906	LOC120418289|XP_039436550.1|CPIP	LOC6732730|XP_002079844.1|DSIM
OG0006907	LOC120422970|XP_039442491.1|CPIP	LOC6733038|XP_039152237.1|DSIM
