Orthogroup	CPIP.longest_only	DSUB.longest_only
OG0006785	LOC120412602|XP_039429083.1|CPIP	LOC117889816|XP_034650187.1|DSUB
OG0006786	LOC120412636|XP_039429124.1|CPIP, LOC120421551|XP_039440713.1|CPIP	LOC117891632|XP_034653066.1|DSUB
OG0006787	LOC120420356|XP_039439288.1|CPIP	LOC117895067|XP_034658339.1|DSUB
OG0006788	LOC120420357|XP_039439290.1|CPIP	LOC117895075|XP_034658355.1|DSUB
OG0006789	LOC120420359|XP_039439292.1|CPIP	LOC117901197|XP_034667744.1|DSUB
OG0006790	LOC120420361|XP_039439294.1|CPIP	LOC117900815|XP_034667199.1|DSUB
OG0006791	LOC120416570|XP_039434238.1|CPIP	LOC117895636|XP_034659286.1|DSUB
OG0006792	LOC120419995|XP_039438818.1|CPIP	LOC117894213|XP_034657019.1|DSUB
OG0006793	LOC120419984|XP_039438796.1|CPIP	LOC117894479|XP_034657471.1|DSUB
OG0006794	LOC120419979|XP_039438791.1|CPIP	LOC117890301|XP_034650966.1|DSUB
OG0006795	LOC120419982|XP_039438794.1|CPIP	LOC117894191|XP_034656998.1|DSUB
OG0006796	LOC120419981|XP_039438793.1|CPIP	LOC117894784|XP_034657904.1|DSUB
OG0006797	LOC120419989|XP_039438804.1|CPIP	LOC117901839|XP_034668670.1|DSUB
OG0006798	LOC120414128|XP_039431094.1|CPIP	LOC117895390|XP_034658905.1|DSUB
OG0006799	LOC120430335|XP_039451370.1|CPIP	LOC117895200|XP_034658571.1|DSUB
OG0006800	LOC120418520|XP_039436890.1|CPIP	LOC117895333|XP_034658797.1|DSUB
OG0006801	LOC120414475|XP_039431603.1|CPIP	LOC117901207|XP_034667758.1|DSUB
OG0006802	LOC120414468|XP_039431598.1|CPIP	LOC117891074|XP_034652142.1|DSUB
OG0006803	LOC120414467|XP_039431595.1|CPIP	LOC117890848|XP_034651823.1|DSUB
OG0006804	LOC120414442|XP_039431562.1|CPIP	LOC117893746|XP_034656371.1|DSUB
OG0006805	LOC120414443|XP_039431565.1|CPIP	LOC117890691|XP_034651574.1|DSUB
OG0006806	LOC120426143|XP_039446794.1|CPIP	LOC117894800|XP_034657921.1|DSUB
OG0006807	LOC120416057|XP_039433653.1|CPIP	LOC117893825|XP_034656470.1|DSUB
OG0006808	LOC120416051|XP_039433645.1|CPIP	LOC117890646|XP_034651490.1|DSUB
OG0006809	LOC120423600|XP_039443397.1|CPIP	LOC117894909|XP_034658097.1|DSUB
OG0006810	LOC120423598|XP_039443393.1|CPIP	LOC117893315|XP_034655794.1|DSUB
OG0006811	LOC120426788|XP_039447499.1|CPIP	LOC117896750|XP_034661106.1|DSUB
OG0006812	LOC120426783|XP_039447492.1|CPIP	LOC117894618|XP_034657668.1|DSUB
OG0006813	LOC120419544|XP_039438190.1|CPIP	LOC117897057|XP_034661543.1|DSUB
OG0006814	LOC120413403|XP_039430136.1|CPIP	LOC117894940|XP_034658153.1|DSUB
OG0006815	LOC120420045|XP_039438886.1|CPIP	LOC117894908|XP_034658094.1|DSUB
OG0006816	LOC120420057|XP_039438902.1|CPIP	LOC117894905|XP_034658088.1|DSUB
OG0006817	LOC120429199|XP_039450341.1|CPIP	LOC117893119|XP_034655455.1|DSUB
OG0006818	LOC120431501|XP_039452538.1|CPIP	LOC117894187|XP_034656991.1|DSUB
OG0006819	LOC120423765|XP_039443613.1|CPIP	LOC117894261|XP_034657107.1|DSUB
OG0006820	LOC120423776|XP_039443629.1|CPIP	LOC117893826|XP_034656474.1|DSUB
OG0006821	LOC120423777|XP_039443630.1|CPIP	LOC117900455|XP_034666718.1|DSUB
OG0006822	LOC120423769|XP_039443617.1|CPIP	LOC117889795|XP_034650159.1|DSUB
OG0006823	LOC120430340|XP_039451376.1|CPIP	LOC117893796|XP_034656432.1|DSUB
OG0006824	LOC120418548|XP_039436914.1|CPIP	LOC117895372|XP_034658849.1|DSUB
OG0006825	LOC120424492|XP_039444573.1|CPIP	LOC117894857|XP_034658005.1|DSUB
OG0006826	LOC120424489|XP_039444566.1|CPIP	LOC117893978|XP_034656680.1|DSUB
OG0006827	LOC120430135|XP_039451156.1|CPIP, LOC120430100|XP_039451121.1|CPIP	LOC117898683|XP_034664177.1|DSUB
OG0006828	LOC120424645|XP_039444748.1|CPIP	LOC117902393|XP_034669609.1|DSUB
OG0006829	LOC120416501|XP_039434151.1|CPIP	LOC117895507|XP_034659097.1|DSUB
OG0006830	LOC120416498|XP_039434149.1|CPIP	LOC117893559|XP_034656112.1|DSUB
OG0006831	LOC120415788|XP_039433351.1|CPIP	LOC117895327|XP_034658788.1|DSUB
OG0006832	LOC120415819|XP_039433377.1|CPIP	LOC117895159|XP_034658505.1|DSUB
OG0006833	LOC120415813|XP_039433373.1|CPIP	LOC117895800|XP_034659611.1|DSUB
OG0006834	LOC120418662|XP_039437043.1|CPIP	LOC117896473|XP_034660699.1|DSUB
OG0006835	LOC120418651|XP_039437028.1|CPIP	LOC117895299|XP_034658748.1|DSUB
OG0006836	LOC120418649|XP_039437027.1|CPIP	LOC117893259|XP_034655717.1|DSUB
OG0006837	LOC120418660|XP_039437041.1|CPIP	LOC117893842|XP_034656499.1|DSUB
OG0006838	LOC120418667|XP_039437052.1|CPIP	LOC117895055|XP_034658325.1|DSUB
OG0006839	LOC120418669|XP_039437053.1|CPIP	LOC117895045|XP_034658314.1|DSUB
OG0006840	LOC120418998|XP_039437500.1|CPIP	LOC117900690|XP_034667031.1|DSUB
OG0006841	LOC120427126|XP_039447912.1|CPIP	LOC117893508|XP_034656037.1|DSUB
OG0006842	LOC120419526|XP_039438172.1|CPIP	LOC117894186|XP_034656990.1|DSUB
OG0006843	LOC120419533|XP_039438178.1|CPIP	LOC117903053|XP_034670686.1|DSUB
OG0006844	LOC120419532|XP_039438177.1|CPIP	LOC117898324|XP_034663539.1|DSUB
OG0006845	LOC120429823|XP_039450814.1|CPIP	LOC117894077|XP_034656829.1|DSUB
OG0006846	LOC120429825|XP_039450819.1|CPIP	LOC117893975|XP_034656672.1|DSUB
OG0006847	LOC120424327|XP_039444357.1|CPIP	LOC117893966|XP_034656657.1|DSUB
OG0006848	LOC120421383|XP_039440513.1|CPIP	LOC117891882|XP_034653567.1|DSUB
OG0006849	LOC120421934|XP_039441174.1|CPIP	LOC117895405|XP_034658929.1|DSUB
OG0006850	LOC120421929|XP_039441162.1|CPIP	LOC117895155|XP_034658484.1|DSUB
OG0006851	LOC120421936|XP_039441176.1|CPIP	LOC117895157|XP_034658500.1|DSUB
OG0006852	LOC120431055|XP_039452143.1|CPIP	LOC117892065|XP_034653942.1|DSUB
OG0006853	LOC120418795|XP_039437211.1|CPIP	LOC117893609|XP_034656177.1|DSUB
OG0006854	LOC120418817|XP_039437262.1|CPIP	LOC117891355|XP_034652680.1|DSUB
OG0006855	LOC120418810|XP_039437254.1|CPIP	LOC117895189|XP_034658557.1|DSUB
OG0006856	LOC120418851|XP_039437308.1|CPIP	LOC117892678|XP_034654967.1|DSUB
OG0006858	LOC120429738|XP_039450726.1|CPIP	LOC117894124|XP_034656901.1|DSUB
OG0006863	LOC120418850|XP_039437307.1|CPIP	LOC117901517|XP_034668184.1|DSUB
OG0006867	LOC120413433|XP_039430178.1|CPIP	LOC117891848|XP_034653490.1|DSUB
OG0006870	LOC120424212|XP_039444200.1|CPIP	LOC117891679|XP_034653145.1|DSUB
OG0006871	LOC120424227|XP_039444218.1|CPIP	LOC117892720|XP_034655030.1|DSUB
OG0006872	LOC120426883|XP_039447654.1|CPIP	LOC117892098|XP_034653985.1|DSUB
OG0006881	LOC120430177|XP_039451192.1|CPIP, LOC120425444|XP_039445911.1|CPIP	LOC117900306|XP_034666511.1|DSUB
OG0006882	LOC120414674|XP_039431893.1|CPIP	LOC117891682|XP_034653150.1|DSUB
OG0006883	LOC120426348|XP_039447044.1|CPIP, LOC120426550|XP_039447252.1|CPIP	LOC117902442|XP_034669724.1|DSUB
OG0006884	LOC120431072|XP_039452160.1|CPIP, LOC120430915|XP_039451968.1|CPIP	LOC117900943|XP_034667402.1|DSUB
OG0006885	LOC120428156|XP_039449074.1|CPIP	LOC117900279|XP_034666482.1|DSUB
OG0006886	LOC120425087|XP_039445413.1|CPIP	LOC117896342|XP_034660476.1|DSUB, LOC117896343|XP_034660477.1|DSUB
OG0006887	LOC120431276|XP_039452342.1|CPIP	LOC117894342|XP_034657222.1|DSUB
OG0006888	LOC120431279|XP_039452350.1|CPIP	LOC117902397|XP_034669615.1|DSUB
OG0006889	LOC120431286|XP_039452360.1|CPIP	LOC117902448|XP_034669734.1|DSUB
OG0006890	LOC120427689|XP_039448511.1|CPIP	LOC117900721|XP_034667080.1|DSUB
OG0006891	LOC120427690|XP_039448513.1|CPIP	LOC117901556|XP_034668245.1|DSUB
OG0006892	LOC120427692|XP_039448523.1|CPIP	LOC117900825|XP_034667223.1|DSUB
OG0006893	LOC120427686|XP_039448509.1|CPIP	LOC117902011|XP_034668950.1|DSUB
OG0006894	LOC120427695|XP_039448525.1|CPIP	LOC117902010|XP_034668949.1|DSUB
OG0006895	LOC120428089|XP_039449008.1|CPIP	LOC117903668|XP_034671885.1|DSUB
OG0006896	LOC120428088|XP_039449007.1|CPIP	LOC117901827|XP_034668648.1|DSUB
OG0006897	LOC120425849|XP_039446402.1|CPIP	LOC117902458|XP_034669746.1|DSUB
OG0006898	LOC120415482|XP_039432982.1|CPIP	LOC117900565|XP_034666864.1|DSUB
OG0006899	LOC120419195|XP_039437801.1|CPIP	LOC117900048|XP_034666132.1|DSUB
OG0006900	LOC120422802|XP_039442277.1|CPIP	LOC117903332|XP_034671168.1|DSUB
OG0006901	LOC120415677|XP_039433198.1|CPIP	LOC117901131|XP_034667662.1|DSUB
OG0006902	LOC120424565|XP_039444668.1|CPIP	LOC117889739|XP_034650057.1|DSUB
OG0006903	LOC120423658|XP_039443474.1|CPIP	LOC117896440|XP_034660659.1|DSUB
OG0006904	LOC120418286|XP_039436547.1|CPIP	LOC117902439|XP_034669712.1|DSUB
OG0006905	LOC120418320|XP_039436583.1|CPIP	LOC117900206|XP_034666371.1|DSUB
OG0006906	LOC120418289|XP_039436550.1|CPIP	LOC117900212|XP_034666383.1|DSUB
OG0006907	LOC120422970|XP_039442491.1|CPIP	LOC117902002|XP_034668907.1|DSUB
OG0006908	LOC120422983|XP_039442527.1|CPIP	LOC117900327|XP_034666548.1|DSUB
OG0006909	LOC120422988|XP_039442532.1|CPIP	LOC117901749|XP_034668526.1|DSUB
OG0006910	LOC120422992|XP_039442537.1|CPIP	LOC117901034|XP_034667529.1|DSUB
OG0006911	LOC120421108|XP_039440197.1|CPIP	LOC117903187|XP_034670935.1|DSUB
OG0006912	LOC120413589|XP_039430424.1|CPIP	LOC117900393|XP_034666638.1|DSUB
OG0006913	LOC120413621|XP_039430462.1|CPIP	LOC117900302|XP_034666508.1|DSUB
OG0006914	LOC120413607|XP_039430445.1|CPIP	LOC117895745|XP_034659507.1|DSUB
OG0006915	LOC120413605|XP_039430443.1|CPIP	LOC117901902|XP_034668757.1|DSUB
OG0006916	LOC120413590|XP_039430432.1|CPIP	LOC117902757|XP_034670239.1|DSUB
OG0006917	LOC120413616|XP_039430455.1|CPIP	LOC117900347|XP_034666579.1|DSUB
OG0006918	LOC120413618|XP_039430459.1|CPIP	LOC117900536|XP_034666826.1|DSUB
OG0006919	LOC120420427|XP_039439384.1|CPIP	LOC117902197|XP_034669289.1|DSUB
OG0006920	LOC120422371|XP_039441716.1|CPIP	LOC117901356|XP_034667956.1|DSUB
OG0006921	LOC120414069|XP_039431024.1|CPIP	LOC117902697|XP_034670129.1|DSUB
OG0006922	LOC120414076|XP_039431031.1|CPIP	LOC117902240|XP_034669376.1|DSUB
OG0006923	LOC120414101|XP_039431058.1|CPIP	LOC117900783|XP_034667155.1|DSUB
OG0006924	LOC120414107|XP_039431065.1|CPIP	LOC117900742|XP_034667111.1|DSUB
OG0006925	LOC120414109|XP_039431068.1|CPIP	LOC117898160|XP_034663259.1|DSUB
OG0006926	LOC120420590|XP_039439600.1|CPIP	LOC117900604|XP_034666907.1|DSUB
OG0006927	LOC120420624|XP_039439631.1|CPIP	LOC117901486|XP_034668144.1|DSUB
OG0006928	LOC120420619|XP_039439626.1|CPIP	LOC117900895|XP_034667317.1|DSUB
OG0006929	LOC120420131|XP_039439015.1|CPIP	LOC117901209|XP_034667755.1|DSUB
OG0006930	LOC120420144|XP_039439037.1|CPIP	LOC117900932|XP_034667387.1|DSUB
OG0006931	LOC120422727|XP_039442193.1|CPIP	LOC117900863|XP_034667276.1|DSUB
OG0006932	LOC120422492|XP_039441885.1|CPIP	LOC117901836|XP_034668660.1|DSUB
OG0006933	LOC120423268|XP_039442941.1|CPIP	LOC117900914|XP_034667366.1|DSUB
OG0006934	LOC120416083|XP_039433700.1|CPIP	LOC117899774|XP_034665937.1|DSUB
OG0006935	LOC120417360|XP_039435305.1|CPIP	LOC117900191|XP_034666332.1|DSUB
OG0006936	LOC120417363|XP_039435308.1|CPIP	LOC117902264|XP_034669414.1|DSUB
OG0006937	LOC120417352|XP_039435288.1|CPIP	LOC117902312|XP_034669488.1|DSUB
OG0006938	LOC120417348|XP_039435284.1|CPIP	LOC117902024|XP_034668974.1|DSUB
OG0006939	LOC120417350|XP_039435286.1|CPIP	LOC117890623|XP_034651466.1|DSUB
OG0006940	LOC120413135|XP_039429773.1|CPIP	LOC117900941|XP_034667397.1|DSUB
OG0006941	LOC120424966|XP_039445256.1|CPIP	LOC117901802|XP_034668606.1|DSUB
OG0006942	LOC120416296|XP_039433947.1|CPIP	LOC117892030|XP_034653842.1|DSUB
OG0006943	LOC120413149|XP_039429788.1|CPIP	LOC117901000|XP_034667488.1|DSUB
OG0006944	LOC120413089|XP_039429729.1|CPIP	LOC117901927|XP_034668787.1|DSUB
OG0006945	LOC120413103|XP_039429743.1|CPIP	LOC117900012|XP_034666088.1|DSUB
OG0006946	LOC120413118|XP_039429761.1|CPIP	LOC117896002|XP_034659889.1|DSUB
OG0006947	LOC120424101|XP_039444048.1|CPIP	LOC117900804|XP_034667182.1|DSUB
OG0006948	LOC120428540|XP_039449506.1|CPIP	LOC117902636|XP_034670049.1|DSUB
OG0006949	LOC120418950|XP_039437422.1|CPIP	LOC117902088|XP_034669072.1|DSUB
OG0006950	LOC120428613|XP_039449594.1|CPIP	LOC117901864|XP_034668710.1|DSUB
OG0006951	LOC120427877|XP_039448747.1|CPIP	LOC117901037|XP_034667533.1|DSUB
OG0006952	LOC120428397|XP_039449347.1|CPIP	LOC117897290|XP_034661922.1|DSUB
OG0006953	LOC120425907|XP_039446460.1|CPIP	LOC117894138|XP_034656923.1|DSUB
OG0006954	LOC120425903|XP_039446457.1|CPIP	LOC117900254|XP_034666444.1|DSUB
OG0006955	LOC120425916|XP_039446470.1|CPIP	LOC117899663|XP_034665737.1|DSUB
OG0006956	LOC120416322|XP_039433978.1|CPIP	LOC117900030|XP_034666108.1|DSUB
OG0006957	LOC120416331|XP_039433995.1|CPIP	LOC117902453|XP_034669738.1|DSUB
OG0006958	LOC120416316|XP_039433973.1|CPIP	LOC117892622|XP_034654864.1|DSUB
OG0006959	LOC120416310|XP_039433965.1|CPIP	LOC117895012|XP_034658253.1|DSUB
OG0006960	LOC120414771|XP_039432019.1|CPIP	LOC117902298|XP_034669469.1|DSUB
OG0006961	LOC120414744|XP_039431990.1|CPIP	LOC117901519|XP_034668181.1|DSUB
OG0006962	LOC120420890|XP_039439945.1|CPIP	LOC117900807|XP_034667185.1|DSUB
OG0006963	LOC120418405|XP_039436715.1|CPIP	LOC117900598|XP_034666899.1|DSUB
OG0006964	LOC120418423|XP_039436735.1|CPIP	LOC117901830|XP_034668652.1|DSUB
OG0006965	LOC120421721|XP_039440904.1|CPIP	LOC117900566|XP_034666865.1|DSUB
OG0006966	LOC120421720|XP_039440902.1|CPIP	LOC117901381|XP_034667999.1|DSUB
OG0006967	LOC120421717|XP_039440898.1|CPIP	LOC117892264|XP_034654272.1|DSUB
OG0006968	LOC120420821|XP_039439875.1|CPIP	LOC117890694|XP_034651578.1|DSUB
OG0006969	LOC120420808|XP_039439864.1|CPIP	LOC117894866|XP_034658017.1|DSUB
OG0006970	LOC120419382|XP_039437987.1|CPIP	LOC117896186|XP_034660165.1|DSUB
OG0006971	LOC120420145|XP_039439041.1|CPIP	LOC117901363|XP_034667964.1|DSUB
OG0006972	LOC120419902|XP_039438706.1|CPIP	LOC117900195|XP_034666341.1|DSUB
OG0006973	LOC120420278|XP_039439214.1|CPIP	LOC117901395|XP_034668020.1|DSUB
OG0006974	LOC120420510|XP_039439501.1|CPIP	LOC117900691|XP_034667034.1|DSUB
OG0006975	LOC120419756|XP_039438518.1|CPIP	LOC117902722|XP_034670179.1|DSUB
OG0006976	LOC120418791|XP_039437207.1|CPIP	LOC117902149|XP_034669177.1|DSUB
OG0006977	LOC120431287|XP_039452361.1|CPIP	LOC117889702|XP_034650010.1|DSUB
OG0006978	LOC120420603|XP_039439615.1|CPIP	LOC117900538|XP_034666828.1|DSUB
OG0006979	LOC120421951|XP_039441195.1|CPIP	LOC117902475|XP_034669774.1|DSUB
OG0006980	LOC120428323|XP_039449254.1|CPIP	LOC117901723|XP_034668492.1|DSUB
OG0006981	LOC120428319|XP_039449249.1|CPIP	LOC117901882|XP_034668730.1|DSUB
OG0006983	LOC120422514|XP_039441904.1|CPIP	LOC117901215|XP_034667773.1|DSUB
OG0006984	LOC120415468|XP_039432961.1|CPIP	LOC117900415|XP_034666665.1|DSUB
OG0006985	LOC120415477|XP_039432974.1|CPIP	LOC117902794|XP_034670303.1|DSUB
OG0006986	LOC120415478|XP_039432975.1|CPIP	LOC117901104|XP_034667626.1|DSUB
OG0006988	LOC120416266|XP_039433904.1|CPIP	LOC117900011|XP_034666086.1|DSUB
OG0006989	LOC120425340|XP_039445766.1|CPIP	LOC117900880|XP_034667298.1|DSUB
OG0006990	LOC120425339|XP_039445765.1|CPIP	LOC117900542|XP_034666831.1|DSUB
OG0006991	LOC120425338|XP_039445764.1|CPIP	LOC117898937|XP_034664544.1|DSUB
OG0006992	LOC120421104|XP_039440187.1|CPIP	LOC117900958|XP_034667422.1|DSUB
OG0006993	LOC120415458|XP_039432935.1|CPIP	LOC117900897|XP_034667321.1|DSUB
OG0006994	LOC120419175|XP_039437762.1|CPIP	LOC117900204|XP_034666367.1|DSUB
OG0006995	LOC120415974|XP_039433559.1|CPIP	LOC117902242|XP_034669378.1|DSUB
OG0006996	LOC120416017|XP_039433608.1|CPIP	LOC117902247|XP_034669382.1|DSUB
OG0006997	LOC120422511|XP_039441903.1|CPIP	LOC117891671|XP_034653134.1|DSUB
OG0006998	LOC120416110|XP_039433727.1|CPIP	LOC117898621|XP_034664067.1|DSUB
OG0006999	LOC120416281|XP_039433929.1|CPIP	LOC117901928|XP_034668788.1|DSUB
OG0007000	LOC120428679|XP_039449668.1|CPIP	LOC117902471|XP_034669768.1|DSUB
OG0007001	LOC120419855|XP_039438626.1|CPIP	LOC117891302|XP_034652599.1|DSUB
OG0007002	LOC120412803|XP_039429333.1|CPIP	LOC117901298|XP_034667885.1|DSUB
OG0007003	LOC120412837|XP_039429380.1|CPIP	LOC117889767|XP_034650120.1|DSUB
OG0007004	LOC120413538|XP_039430347.1|CPIP	LOC117902786|XP_034670283.1|DSUB
OG0007005	LOC120413575|XP_039430397.1|CPIP	LOC117901665|XP_034668396.1|DSUB
OG0007006	LOC120416606|XP_039434334.1|CPIP	LOC117901743|XP_034668522.1|DSUB
OG0007007	LOC120416605|XP_039434333.1|CPIP	LOC117900250|XP_034666440.1|DSUB
OG0007008	LOC120429037|XP_039450108.1|CPIP	LOC117900658|XP_034666984.1|DSUB
OG0007009	LOC120419793|XP_039438563.1|CPIP	LOC117901844|XP_034668679.1|DSUB
OG0007010	LOC120419985|XP_039438801.1|CPIP	LOC117900489|XP_034666767.1|DSUB
OG0007011	LOC120415999|XP_039433588.1|CPIP	LOC117899480|XP_034665402.1|DSUB
OG0007012	LOC120416021|XP_039433611.1|CPIP	LOC117902075|XP_034669057.1|DSUB
OG0007013	LOC120416783|XP_039434585.1|CPIP	LOC117901634|XP_034668355.1|DSUB
OG0007014	LOC120430668|XP_039451703.1|CPIP, LOC120416795|XP_039434602.1|CPIP	LOC117901268|XP_034667853.1|DSUB
OG0007015	LOC120423472|XP_039443233.1|CPIP	LOC117902686|XP_034670113.1|DSUB
OG0007016	LOC120423474|XP_039443238.1|CPIP	LOC117902094|XP_034669081.1|DSUB
OG0007017	LOC120418609|XP_039436984.1|CPIP	LOC117901018|XP_034667508.1|DSUB
OG0007018	LOC120419835|XP_039438603.1|CPIP	LOC117901886|XP_034668735.1|DSUB
OG0007019	LOC120419821|XP_039438593.1|CPIP	LOC117900738|XP_034667104.1|DSUB
OG0007020	LOC120422760|XP_039442239.1|CPIP	LOC117901456|XP_034668099.1|DSUB
OG0007021	LOC120412812|XP_039429348.1|CPIP	LOC117900728|XP_034667094.1|DSUB
OG0007022	LOC120412791|XP_039429314.1|CPIP	LOC117901083|XP_034667595.1|DSUB
OG0007023	LOC120412787|XP_039429311.1|CPIP	LOC117902383|XP_034669595.1|DSUB
OG0007024	LOC120422042|XP_039441301.1|CPIP	LOC117897351|XP_034662023.1|DSUB
OG0007025	LOC120415716|XP_039433245.1|CPIP	LOC117901891|XP_034668748.1|DSUB
OG0007026	LOC120415703|XP_039433230.1|CPIP	LOC117902469|XP_034669766.1|DSUB
OG0007027	LOC120427815|XP_039448673.1|CPIP	LOC117900035|XP_034666114.1|DSUB
OG0007028	LOC120422037|XP_039441296.1|CPIP	LOC117901149|XP_034667684.1|DSUB
OG0007029	LOC120423121|XP_039442734.1|CPIP	LOC117900021|XP_034666100.1|DSUB
OG0007030	LOC120432458|XP_039453609.1|CPIP	LOC117900786|XP_034667160.1|DSUB
OG0007031	LOC120415585|XP_039433107.1|CPIP	LOC117902331|XP_034669517.1|DSUB
OG0007032	LOC120415548|XP_039433052.1|CPIP	LOC117895762|XP_034659527.1|DSUB
OG0007033	LOC120415566|XP_039433075.1|CPIP	LOC117902043|XP_034668998.1|DSUB
OG0007034	LOC120415567|XP_039433078.1|CPIP	LOC117900227|XP_034666403.1|DSUB
OG0007035	LOC120415565|XP_039433074.1|CPIP	LOC117903662|XP_034671874.1|DSUB
OG0007036	LOC120415539|XP_039433039.1|CPIP	LOC117894773|XP_034657889.1|DSUB
OG0007037	LOC120415544|XP_039433049.1|CPIP	LOC117897230|XP_034661839.1|DSUB
OG0007038	LOC120425291|XP_039445676.1|CPIP	LOC117890705|XP_034651613.1|DSUB
OG0007041	LOC120422382|XP_039441725.1|CPIP	LOC117902465|XP_034669761.1|DSUB
OG0007042	LOC120422380|XP_039441722.1|CPIP	LOC117901324|XP_034667922.1|DSUB
OG0007043	LOC120422427|XP_039441777.1|CPIP	LOC117897912|XP_034662881.1|DSUB
OG0007044	LOC120423995|XP_039443938.1|CPIP	LOC117901616|XP_034668326.1|DSUB
OG0007045	LOC120424983|XP_039445285.1|CPIP	LOC117896717|XP_034661069.1|DSUB
OG0007046	LOC120423978|XP_039443903.1|CPIP	LOC117897844|XP_034662801.1|DSUB
OG0007047	LOC120413874|XP_039430780.1|CPIP	LOC117900555|XP_034666850.1|DSUB
OG0007048	LOC120412466|XP_039428875.1|CPIP, LOC120417565|XP_039435598.1|CPIP	LOC117902683|XP_034670107.1|DSUB
OG0007049	LOC120422410|XP_039441761.1|CPIP	LOC117900889|XP_034667311.1|DSUB
OG0007050	LOC120419470|XP_039438090.1|CPIP	LOC117901872|XP_034668720.1|DSUB
OG0007051	LOC120419474|XP_039438094.1|CPIP	LOC117901047|XP_034667545.1|DSUB
OG0007052	LOC120418711|XP_039437113.1|CPIP	LOC117903864|XP_034672242.1|DSUB
OG0007053	LOC120432430|XP_039453582.1|CPIP	LOC117897312|XP_034661955.1|DSUB
OG0007054	LOC120431920|XP_039452987.1|CPIP	LOC117892284|XP_034654294.1|DSUB
OG0007055	LOC120428876|XP_039449936.1|CPIP	LOC117891939|XP_034653675.1|DSUB
OG0007056	LOC120421137|XP_039440252.1|CPIP	LOC117893991|XP_034656692.1|DSUB
OG0007057	LOC120425304|XP_039445709.1|CPIP	LOC117903866|XP_034672247.1|DSUB
OG0007058	LOC120425298|XP_039445696.1|CPIP	LOC117903342|XP_034671181.1|DSUB
OG0007059	LOC120419650|XP_039438341.1|CPIP	LOC117900368|XP_034666609.1|DSUB
OG0007060	LOC120419667|XP_039438365.1|CPIP	LOC117902546|XP_034669874.1|DSUB
OG0007061	LOC120419664|XP_039438361.1|CPIP	LOC117902553|XP_034669882.1|DSUB
OG0007062	LOC120426890|XP_039447628.1|CPIP	LOC117902558|XP_034669891.1|DSUB
OG0007063	LOC120431557|XP_039452599.1|CPIP	LOC117901560|XP_034668249.1|DSUB
OG0007064	LOC120418716|XP_039437124.1|CPIP	LOC117891778|XP_034653335.1|DSUB
OG0007065	LOC120418701|XP_039437100.1|CPIP	LOC117894334|XP_034657208.1|DSUB
OG0007066	LOC120423111|XP_039442723.1|CPIP	LOC117893326|XP_034655807.1|DSUB
OG0007067	LOC120423106|XP_039442719.1|CPIP	LOC117899984|XP_034666040.1|DSUB
OG0007068	LOC120423117|XP_039442729.1|CPIP	LOC117900831|XP_034667230.1|DSUB
OG0007069	LOC120421296|XP_039440421.1|CPIP	LOC117902542|XP_034669868.1|DSUB
OG0007070	LOC120414564|XP_039431718.1|CPIP	LOC117892382|XP_034654484.1|DSUB
OG0007071	LOC120414573|XP_039431744.1|CPIP	LOC117891959|XP_034653722.1|DSUB
OG0007072	LOC120414570|XP_039431740.1|CPIP	LOC117899461|XP_034665366.1|DSUB
OG0007073	LOC120419463|XP_039438081.1|CPIP	LOC117902367|XP_034669574.1|DSUB
OG0007074	LOC120429788|XP_039450782.1|CPIP	LOC117890961|XP_034651991.1|DSUB
OG0007075	LOC120432419|XP_039453553.1|CPIP	LOC117901636|XP_034668358.1|DSUB
OG0007076	LOC120432435|XP_039453587.1|CPIP	LOC117891567|XP_034652981.1|DSUB
OG0007077	LOC120432441|XP_039453593.1|CPIP	LOC117901501|XP_034668162.1|DSUB
OG0007078	LOC120432456|XP_039453607.1|CPIP	LOC117900025|XP_034666103.1|DSUB
OG0007079	LOC120432424|XP_039453561.1|CPIP	LOC117900029|XP_034666106.1|DSUB
OG0007080	LOC120423398|XP_039443125.1|CPIP	LOC117901115|XP_034667640.1|DSUB
OG0007081	LOC120423406|XP_039443141.1|CPIP	LOC117902336|XP_034669526.1|DSUB
OG0007082	LOC120423400|XP_039443133.1|CPIP	LOC117901212|XP_034667766.1|DSUB
OG0007083	LOC120423403|XP_039443135.1|CPIP	LOC117900290|XP_034666493.1|DSUB
OG0007084	LOC120423395|XP_039443120.1|CPIP	LOC117902433|XP_034669702.1|DSUB
OG0007085	LOC120412668|XP_039429164.1|CPIP	LOC117901926|XP_034668786.1|DSUB
OG0007086	LOC120417289|XP_039435174.1|CPIP	LOC117902544|XP_034669871.1|DSUB
OG0007087	LOC120426284|XP_039446967.1|CPIP	LOC117894331|XP_034657206.1|DSUB
OG0007088	LOC120426283|XP_039446962.1|CPIP	LOC117901377|XP_034667978.1|DSUB
OG0007089	LOC120432461|XP_039453617.1|CPIP	LOC117900720|XP_034667079.1|DSUB
OG0007090	LOC120420532|XP_039439539.1|CPIP	LOC117902805|XP_034670317.1|DSUB
OG0007091	LOC120420523|XP_039439526.1|CPIP	LOC117901495|XP_034668155.1|DSUB
OG0007092	LOC120423972|XP_039443898.1|CPIP	LOC117898720|XP_034664228.1|DSUB
OG0007093	LOC120423985|XP_039443916.1|CPIP	LOC117900316|XP_034666536.1|DSUB
