Orthogroup	CPIP.longest_only	BCOP.longest_only
OG0008292	LOC120416243|XP_039433879.1|CPIP	LOC119076490|XP_037039170.1|BCOP
OG0008293	LOC120416253|XP_039433890.1|CPIP	LOC119068319|XP_037027768.1|BCOP
OG0008294	LOC120419895|XP_039438698.1|CPIP	LOC119067446|XP_037026322.1|BCOP
OG0008295	LOC120424146|XP_039444122.1|CPIP	LOC119081345|XP_037046073.1|BCOP
OG0008296	LOC120424141|XP_039444118.1|CPIP	LOC119066847|XP_037025410.1|BCOP
OG0008298	LOC120429692|XP_039450661.1|CPIP	LOC119067333|XP_037026133.1|BCOP
OG0008303	LOC120431856|XP_039452923.1|CPIP	LOC119068729|XP_037028317.1|BCOP
OG0008305	LOC120425473|XP_039445943.1|CPIP	LOC119066348|XP_037024659.1|BCOP
OG0008306	LOC120416099|XP_039433720.1|CPIP	LOC119069231|XP_037029165.1|BCOP
OG0008307	LOC120426234|XP_039446904.1|CPIP	LOC119067431|XP_037026298.1|BCOP
OG0008308	LOC120423714|XP_039443552.1|CPIP	LOC119069956|XP_037030082.1|BCOP
OG0008309	LOC120416018|XP_039433612.1|CPIP	LOC119069274|XP_037029228.1|BCOP
OG0008310	LOC120416902|XP_039434736.1|CPIP	LOC119066478|XP_037024878.1|BCOP
OG0008311	LOC120424031|XP_039443987.1|CPIP	LOC119068741|XP_037028339.1|BCOP
OG0008312	LOC120422542|XP_039441940.1|CPIP	LOC119068458|XP_037027938.1|BCOP
OG0008318	LOC120431084|XP_039452174.1|CPIP	LOC119068760|XP_037028392.1|BCOP
OG0008319	LOC120424586|XP_039444683.1|CPIP	LOC119069798|XP_037029848.1|BCOP
OG0008321	LOC120428714|XP_039449720.1|CPIP	LOC119070426|XP_037030662.1|BCOP
OG0008322	LOC120423528|XP_039443309.1|CPIP	LOC119069008|XP_037028778.1|BCOP, LOC119068660|XP_037028232.1|BCOP
OG0008325	LOC120427396|XP_039448181.1|CPIP	LOC119068562|XP_037028085.1|BCOP
OG0008326	LOC120417082|XP_039434984.1|CPIP	LOC119085744|XP_037052108.1|BCOP
OG0008327	LOC120424179|XP_039444168.1|CPIP	LOC119081555|XP_037046474.1|BCOP
OG0008328	LOC120422645|XP_039442082.1|CPIP	LOC119075915|XP_037038396.1|BCOP
OG0008329	LOC120417425|XP_039435404.1|CPIP	LOC119080609|XP_037044906.1|BCOP
OG0008330	LOC120427037|XP_039447805.1|CPIP	LOC119081787|XP_037046892.1|BCOP
OG0008332	LOC120421338|XP_039440454.1|CPIP	LOC119080768|XP_037045229.1|BCOP
OG0008333	LOC120421334|XP_039440438.1|CPIP	LOC119075217|XP_037037497.1|BCOP
OG0008334	LOC120421335|XP_039440442.1|CPIP	LOC119075216|XP_037037496.1|BCOP
OG0008335	LOC120421539|XP_039440702.1|CPIP	LOC119085587|XP_037051903.1|BCOP
OG0008336	LOC120413207|XP_039429856.1|CPIP	LOC119073749|XP_037035304.1|BCOP
OG0008337	LOC120418482|XP_039436855.1|CPIP	LOC119080936|XP_037045451.1|BCOP
OG0008338	LOC120413203|XP_039429853.1|CPIP	LOC119079345|XP_037043070.1|BCOP
OG0008339	LOC120413199|XP_039429848.1|CPIP	LOC119082078|XP_037047315.1|BCOP
OG0008341	LOC120430784|XP_039451831.1|CPIP	LOC119078140|XP_037041512.1|BCOP
OG0008342	LOC120413488|XP_039430279.1|CPIP	LOC119085489|XP_037051800.1|BCOP
OG0008344	LOC120420665|XP_039439695.1|CPIP	LOC119077307|XP_037040369.1|BCOP
OG0008345	LOC120413496|XP_039430287.1|CPIP	LOC119074314|XP_037036268.1|BCOP
OG0008346	LOC120412903|XP_039429469.1|CPIP	LOC119074036|XP_037035876.1|BCOP
OG0008347	LOC120412916|XP_039429483.1|CPIP	LOC119082661|XP_037048141.1|BCOP
OG0008349	LOC120423771|XP_039443623.1|CPIP	LOC119076081|XP_037038627.1|BCOP
OG0008350	LOC120423505|XP_039443280.1|CPIP	LOC119066261|XP_037024509.1|BCOP
OG0008352	LOC120418674|XP_039437057.1|CPIP	LOC119081067|XP_037045685.1|BCOP
OG0008354	LOC120413722|XP_039430583.1|CPIP	LOC119085317|XP_037051593.1|BCOP
OG0008356	LOC120418837|XP_039437291.1|CPIP	LOC119080708|XP_037045064.1|BCOP
OG0008359	LOC120424228|XP_039444220.1|CPIP	LOC119066753|XP_037025279.1|BCOP
OG0008367	LOC120431327|XP_039452392.1|CPIP	LOC119070837|XP_037031242.1|BCOP
OG0008369	LOC120429870|XP_039450882.1|CPIP, LOC120413633|XP_039430484.1|CPIP	LOC119076540|XP_037039230.1|BCOP
OG0008370	LOC120420142|XP_039439035.1|CPIP	LOC119068252|XP_037027685.1|BCOP
OG0008371	LOC120416090|XP_039433707.1|CPIP	LOC119072824|XP_037034021.1|BCOP
OG0008372	LOC120417347|XP_039435283.1|CPIP	LOC119081792|XP_037046897.1|BCOP
OG0008373	LOC120424109|XP_039444052.1|CPIP	LOC119075606|XP_037037971.1|BCOP
OG0008374	LOC120425909|XP_039446463.1|CPIP	LOC119078669|XP_037042221.1|BCOP
OG0008375	LOC120421710|XP_039440890.1|CPIP	LOC119068457|XP_037027932.1|BCOP
OG0008376	LOC120415467|XP_039432960.1|CPIP	LOC119072552|XP_037033684.1|BCOP
OG0008377	LOC120416023|XP_039433614.1|CPIP	LOC119080007|XP_037044076.1|BCOP
OG0008378	LOC120419844|XP_039438614.1|CPIP	LOC119066354|XP_037024667.1|BCOP
OG0008379	LOC120412807|XP_039429342.1|CPIP	LOC119078778|XP_037042383.1|BCOP
OG0008380	LOC120419795|XP_039438565.1|CPIP	LOC119082275|XP_037047644.1|BCOP
OG0008381	LOC120416280|XP_039433928.1|CPIP	LOC119084646|XP_037050609.1|BCOP
OG0008383	LOC120412782|XP_039429303.1|CPIP	LOC119085858|XP_037052265.1|BCOP
OG0008384	LOC120422592|XP_039442020.1|CPIP	LOC119066500|XP_037024907.1|BCOP
OG0008385	LOC120427813|XP_039448671.1|CPIP	LOC119066437|XP_037024827.1|BCOP
OG0008387	LOC120426278|XP_039446957.1|CPIP	LOC119075305|XP_037037611.1|BCOP
OG0008388	LOC120423108|XP_039442721.1|CPIP	LOC119070886|XP_037031303.1|BCOP
OG0008389	LOC120426268|XP_039446943.1|CPIP	LOC119083120|XP_037048648.1|BCOP
OG0008392	LOC120423223|XP_039442865.1|CPIP	LOC119084044|XP_037049772.1|BCOP
OG0008393	LOC120423196|XP_039442830.1|CPIP	LOC119070875|XP_037031290.1|BCOP
OG0008395	LOC120416157|XP_039433769.1|CPIP	LOC119076825|XP_037039718.1|BCOP
OG0008396	LOC120416144|XP_039433755.1|CPIP	LOC119076823|XP_037039712.1|BCOP
OG0008398	LOC120423948|XP_039443867.1|CPIP	LOC119075797|XP_037038259.1|BCOP
OG0008399	LOC120419317|XP_039437924.1|CPIP	LOC119074764|XP_037036928.1|BCOP
OG0008402	LOC120432178|XP_039453251.1|CPIP	LOC119084357|XP_037050197.1|BCOP
OG0008403	LOC120420011|XP_039438850.1|CPIP	LOC119077926|XP_037041201.1|BCOP
OG0008405	LOC120423750|XP_039443601.1|CPIP	LOC119074969|XP_037037265.1|BCOP
OG0008406	LOC120414939|XP_039432206.1|CPIP	LOC119077920|XP_037041196.1|BCOP
OG0008407	LOC120419222|XP_039437814.1|CPIP	LOC119078023|XP_037041322.1|BCOP
OG0008409	LOC120415907|XP_039433484.1|CPIP	LOC119079454|XP_037043262.1|BCOP
OG0008411	LOC120418765|XP_039437176.1|CPIP	LOC119077873|XP_037041120.1|BCOP
OG0008412	LOC120422595|XP_039442023.1|CPIP	LOC119074351|XP_037036341.1|BCOP
OG0008413	LOC120413016|XP_039429602.1|CPIP	LOC119066476|XP_037024880.1|BCOP
OG0008416	LOC120418246|XP_039436494.1|CPIP	LOC119076414|XP_037039044.1|BCOP
OG0008420	LOC120424740|XP_039444867.1|CPIP	LOC119074328|XP_037036303.1|BCOP
OG0008421	LOC120424730|XP_039444856.1|CPIP	LOC119069791|XP_037029833.1|BCOP
OG0008422	LOC120426971|XP_039447725.1|CPIP	LOC119070443|XP_037030692.1|BCOP
OG0008426	LOC120419393|XP_039437999.1|CPIP	LOC119072061|XP_037033091.1|BCOP
OG0008427	LOC120419549|XP_039438194.1|CPIP	LOC119069901|XP_037030008.1|BCOP
OG0008428	LOC120419551|XP_039438199.1|CPIP	LOC119066026|XP_037024139.1|BCOP, LOC119066081|XP_037024244.1|BCOP
OG0008429	LOC120419566|XP_039438230.1|CPIP	LOC119074234|XP_037036151.1|BCOP
OG0008430	LOC120419562|XP_039438225.1|CPIP	LOC119067093|XP_037025748.1|BCOP
OG0008431	LOC120419950|XP_039438744.1|CPIP	LOC119075287|XP_037037570.1|BCOP
OG0008432	LOC120415274|XP_039432679.1|CPIP	LOC119083144|XP_037048680.1|BCOP
OG0008434	LOC120423252|XP_039442906.1|CPIP	LOC119074950|XP_037037234.1|BCOP
OG0008435	LOC120424441|XP_039444508.1|CPIP, LOC120428135|XP_039449051.1|CPIP	LOC119086064|XP_037052535.1|BCOP
OG0008436	LOC120425548|XP_039446044.1|CPIP	LOC119076170|XP_037038751.1|BCOP
OG0008437	LOC120416820|XP_039434641.1|CPIP, LOC120430231|XP_039451245.1|CPIP, LOC120430234|XP_039451248.1|CPIP	LOC119079644|XP_037043564.1|BCOP
OG0008437	LOC120412335|XP_039428670.1|CPIP	LOC119071578|XP_037032415.1|BCOP
OG0008438	LOC120415421|XP_039432900.1|CPIP	LOC119074921|XP_037037207.1|BCOP
OG0008440	LOC120421832|XP_039441047.1|CPIP	LOC119072034|XP_037033046.1|BCOP
OG0008443	LOC120426384|XP_039447075.1|CPIP	LOC119071915|XP_037032931.1|BCOP
OG0008444	LOC120429120|XP_039450244.1|CPIP	LOC119071523|XP_037032292.1|BCOP
OG0008445	LOC120430022|XP_039451051.1|CPIP	LOC119078018|XP_037041305.1|BCOP
OG0008447	LOC120432236|XP_039453344.1|CPIP	LOC119069142|XP_037028943.1|BCOP
OG0008448	LOC120429837|XP_039450835.1|CPIP	LOC119068081|XP_037027383.1|BCOP
OG0008449	LOC120412864|XP_039429426.1|CPIP	LOC119070354|XP_037030542.1|BCOP
OG0008450	LOC120423040|XP_039442633.1|CPIP	LOC119069646|XP_037029664.1|BCOP
OG0008451	LOC120421210|XP_039440347.1|CPIP	LOC119081302|XP_037045961.1|BCOP
OG0008452	LOC120426452|XP_039447148.1|CPIP	LOC119079342|XP_037043065.1|BCOP
OG0008453	LOC120429609|XP_039450574.1|CPIP	LOC119077441|XP_037040552.1|BCOP
OG0008455	LOC120420912|XP_039439975.1|CPIP	LOC119067039|XP_037025673.1|BCOP
OG0008457	LOC120418179|XP_039436413.1|CPIP	LOC119067677|XP_037026689.1|BCOP
OG0008460	LOC120428384|XP_039449319.1|CPIP	LOC119085964|XP_037052416.1|BCOP
OG0008463	LOC120422216|XP_039441536.1|CPIP	LOC119078934|XP_037042573.1|BCOP
OG0008465	LOC120425266|XP_039445644.1|CPIP	LOC119071596|XP_037032446.1|BCOP
OG0008466	LOC120419534|XP_039438179.1|CPIP	LOC119081819|XP_037046949.1|BCOP
OG0008469	LOC120422289|XP_039441615.1|CPIP	LOC119080774|XP_037045237.1|BCOP
OG0008473	LOC120431091|XP_039452182.1|CPIP	LOC119068771|XP_037028421.1|BCOP
OG0008474	LOC120413994|XP_039430937.1|CPIP	LOC119078037|XP_037041343.1|BCOP
OG0008480	LOC120421560|XP_039440721.1|CPIP	LOC119072774|XP_037033959.1|BCOP
OG0008528	LOC120413740|XP_039430600.1|CPIP	LOC119067480|XP_037026378.1|BCOP
OG0008529	LOC120431335|XP_039452403.1|CPIP	LOC119068884|XP_037028644.1|BCOP
OG0008530	LOC120422536|XP_039441934.1|CPIP	LOC119068885|XP_037028646.1|BCOP
OG0008534	LOC120417682|XP_039435751.1|CPIP	LOC119066994|XP_037025614.1|BCOP
OG0008536	LOC120426429|XP_039447124.1|CPIP	LOC119068144|XP_037027502.1|BCOP
OG0008537	LOC120424152|XP_039444133.1|CPIP	LOC119069856|XP_037029926.1|BCOP
OG0008538	LOC120424154|XP_039444136.1|CPIP	LOC119081344|XP_037046057.1|BCOP
OG0008539	LOC120421561|XP_039440722.1|CPIP	LOC119072509|XP_037033647.1|BCOP
OG0008541	LOC120430269|XP_039451290.1|CPIP	LOC119073998|XP_037035822.1|BCOP
OG0008542	LOC120418349|XP_039436636.1|CPIP	LOC119068431|XP_037027896.1|BCOP
OG0008545	LOC120419748|XP_039438487.1|CPIP	LOC119079989|XP_037044041.1|BCOP
OG0008546	LOC120418869|XP_039437338.1|CPIP	LOC119080512|XP_037044817.1|BCOP
OG0008547	LOC120429637|XP_039450598.1|CPIP	LOC119078781|XP_037042388.1|BCOP
OG0008549	LOC120420650|XP_039439668.1|CPIP	LOC119080083|XP_037044199.1|BCOP
OG0008551	LOC120421633|XP_039440795.1|CPIP	LOC119080649|XP_037044958.1|BCOP
OG0008552	LOC120415777|XP_039433333.1|CPIP	LOC119080162|XP_037044278.1|BCOP
OG0008553	LOC120431188|XP_039452264.1|CPIP	LOC119073402|XP_037034731.1|BCOP
OG0008559	LOC120418789|XP_039437205.1|CPIP, LOC120418793|XP_039437209.1|CPIP, LOC120418794|XP_039437210.1|CPIP	LOC119072889|XP_037034107.1|BCOP, LOC119072884|XP_037034091.1|BCOP, LOC119072882|XP_037034090.1|BCOP
OG0008560	LOC120419674|XP_039438387.1|CPIP	LOC119078487|XP_037041939.1|BCOP
OG0008561	LOC120423198|XP_039442838.1|CPIP	LOC119071638|XP_037032494.1|BCOP
OG0008562	LOC120422761|XP_039442242.1|CPIP	LOC119085229|XP_037051436.1|BCOP
OG0008564	LOC120432468|XP_039453631.1|CPIP	LOC119071461|XP_037032213.1|BCOP
OG0008565	LOC120427060|XP_039447833.1|CPIP	LOC119081498|XP_037046399.1|BCOP
OG0008566	LOC120426646|XP_039447367.1|CPIP	LOC119076261|XP_037038826.1|BCOP
OG0008567	LOC120412491|XP_039428921.1|CPIP, LOC120418308|XP_039436573.1|CPIP	LOC119066790|XP_037025347.1|BCOP
OG0008568	LOC120417559|XP_039435583.1|CPIP, LOC120426835|XP_039447557.1|CPIP, LOC120426831|XP_039447551.1|CPIP, LOC120414984|XP_039432270.1|CPIP, LOC120415013|XP_039432311.1|CPIP	LOC119081627|XP_037046573.1|BCOP, LOC119073234|XP_037034443.1|BCOP, LOC119069206|XP_037029073.1|BCOP, LOC119070464|XP_037030714.1|BCOP
OG0008570	LOC120415303|XP_039432713.1|CPIP	LOC119075017|XP_037037319.1|BCOP
OG0008571	LOC120419099|XP_039437624.1|CPIP	LOC119084412|XP_037050275.1|BCOP
OG0008574	LOC120414806|XP_039432063.1|CPIP	LOC119084150|XP_037049892.1|BCOP
OG0008575	LOC120417143|XP_039435056.1|CPIP	LOC119074299|XP_037036213.1|BCOP
OG0008576	LOC120423376|XP_039443094.1|CPIP	LOC119068640|XP_037028209.1|BCOP
OG0008577	LOC120413047|XP_039429673.1|CPIP	LOC119070725|XP_037031087.1|BCOP
OG0008578	LOC120412966|XP_039429548.1|CPIP	LOC119080533|XP_037044840.1|BCOP
OG0008586	LOC120425957|XP_039446536.1|CPIP	LOC119070401|XP_037030624.1|BCOP
OG0008588	LOC120427678|XP_039448493.1|CPIP	LOC119075704|XP_037038123.1|BCOP
OG0008589	LOC120421371|XP_039440497.1|CPIP	LOC119084038|XP_037049765.1|BCOP
OG0008590	LOC120428811|XP_039449846.1|CPIP	LOC119072204|XP_037033267.1|BCOP
OG0008591	LOC120418197|XP_039436438.1|CPIP	LOC119080765|XP_037045223.1|BCOP
OG0008591	LOC120426968|XP_039447721.1|CPIP, LOC120420823|XP_039439878.1|CPIP, LOC120419574|XP_039438233.1|CPIP	LOC119078034|XP_037041340.1|BCOP
OG0008592	LOC120424723|XP_039444840.1|CPIP	LOC119066886|XP_037025470.1|BCOP
OG0008599	LOC120422846|XP_039442328.1|CPIP	LOC119078847|XP_037042451.1|BCOP
OG0008608	LOC120419401|XP_039438012.1|CPIP	LOC119076166|XP_037038746.1|BCOP
OG0008619	LOC120429076|XP_039450165.1|CPIP	LOC119078670|XP_037042224.1|BCOP
OG0008684	LOC120425627|XP_039446147.1|CPIP	LOC119081319|XP_037046002.1|BCOP
OG0008687	LOC120427115|XP_039447903.1|CPIP	LOC119080146|XP_037044258.1|BCOP
OG0008690	LOC120422789|XP_039442265.1|CPIP	LOC119081734|XP_037046798.1|BCOP, LOC119079275|XP_037042956.1|BCOP
OG0008696	LOC120432200|XP_039453287.1|CPIP	LOC119068875|XP_037028655.1|BCOP
OG0008698	LOC120426956|XP_039447714.1|CPIP	LOC119070053|XP_037030243.1|BCOP
OG0008699	LOC120412518|XP_039428947.1|CPIP	LOC119071918|XP_037032936.1|BCOP
OG0008701	LOC120427763|XP_039448607.1|CPIP	LOC119072650|XP_037033799.1|BCOP
OG0008708	LOC120421194|XP_039440333.1|CPIP	LOC119068786|XP_037028441.1|BCOP
OG0008718	LOC120415305|XP_039432712.1|CPIP	LOC119079552|XP_037043434.1|BCOP
OG0008721	LOC120420187|XP_039439103.1|CPIP	LOC119067402|XP_037026244.1|BCOP
OG0008733	LOC120430629|XP_039451658.1|CPIP	LOC119084765|XP_037050725.1|BCOP, LOC119070301|XP_037030462.1|BCOP
OG0008804	LOC120421369|XP_039440495.1|CPIP	LOC119084057|XP_037049789.1|BCOP, LOC119066730|XP_037025246.1|BCOP, LOC119066729|XP_037025244.1|BCOP, LOC119071952|XP_037032976.1|BCOP, LOC119066731|XP_037025247.1|BCOP, LOC119071949|XP_037032973.1|BCOP, LOC119084058|XP_037049790.1|BCOP
OG0008805	LOC120415637|XP_039433170.1|CPIP	LOC119083656|XP_037049331.1|BCOP
OG0008813	LOC120428706|XP_039449712.1|CPIP	LOC119070427|XP_037030663.1|BCOP
OG0008814	LOC120419764|XP_039438526.1|CPIP	LOC119079907|XP_037043892.1|BCOP
OG0008818	LOC120416583|XP_039434252.1|CPIP, LOC120416562|XP_039434228.1|CPIP, LOC120427112|XP_039447895.1|CPIP, LOC120431874|XP_039452939.1|CPIP	LOC119077661|XP_037040778.1|BCOP, LOC119078868|XP_037042478.1|BCOP
OG0008821	LOC120419182|XP_039437783.1|CPIP	LOC119075758|XP_037038194.1|BCOP
OG0008823	LOC120422258|XP_039441591.1|CPIP	LOC119075901|XP_037038372.1|BCOP, LOC119073787|XP_037035410.1|BCOP
OG0008827	LOC120416629|XP_039434370.1|CPIP	LOC119072837|XP_037034040.1|BCOP, LOC119084365|XP_037050208.1|BCOP
OG0008844	LOC120420048|XP_039438893.1|CPIP, LOC120429880|XP_039450895.1|CPIP, LOC120428765|XP_039449781.1|CPIP, LOC120432352|XP_039453472.1|CPIP, LOC120420056|XP_039438901.1|CPIP	LOC119072388|XP_037033491.1|BCOP
OG0008844	LOC120426938|XP_039447693.1|CPIP	LOC119070532|XP_037030801.1|BCOP, LOC119083167|XP_037048716.1|BCOP, LOC119067070|XP_037025702.1|BCOP, LOC119083198|XP_037048753.1|BCOP, LOC119084770|XP_037050730.1|BCOP, LOC119072007|XP_037033020.1|BCOP, LOC119082223|XP_037047572.1|BCOP, LOC119069393|XP_037029339.1|BCOP, LOC119075590|XP_037037954.1|BCOP, LOC119079733|XP_037043692.1|BCOP, LOC119069017|XP_037028786.1|BCOP, LOC119082248|XP_037047605.1|BCOP, LOC119071488|XP_037032235.1|BCOP, LOC119071276|XP_037032035.1|BCOP, LOC119082021|XP_037047234.1|BCOP
OG0008855	LOC120427541|XP_039448343.1|CPIP	LOC119069845|XP_037029913.1|BCOP
OG0008877	LOC120413514|XP_039430307.1|CPIP	LOC119073883|XP_037035658.1|BCOP
OG0008982	LOC120427713|XP_039448543.1|CPIP, LOC120422252|XP_039441585.1|CPIP, LOC120414066|XP_039431021.1|CPIP, LOC120414988|XP_039432278.1|CPIP, LOC120430417|XP_039451452.1|CPIP	LOC119073034|XP_037034246.1|BCOP
OG0008983	LOC120424163|XP_039444146.1|CPIP	LOC119081562|XP_037046487.1|BCOP
OG0008984	LOC120428813|XP_039449849.1|CPIP	LOC119076506|XP_037039183.1|BCOP
OG0008986	LOC120418295|XP_039436559.1|CPIP	LOC119078731|XP_037042309.1|BCOP
OG0008987	LOC120419765|XP_039438529.1|CPIP	LOC119085922|XP_037052370.1|BCOP
OG0008991	LOC120421135|XP_039440238.1|CPIP	LOC119083044|XP_037048561.1|BCOP
OG0008992	LOC120421079|XP_039440160.1|CPIP	LOC119073306|XP_037034583.1|BCOP
OG0008995	LOC120416856|XP_039434687.1|CPIP	LOC119066111|XP_037024283.1|BCOP
OG0009002	LOC120413720|XP_039430581.1|CPIP	LOC119068598|XP_037028148.1|BCOP
OG0009218	LOC120420022|XP_039438858.1|CPIP, LOC120419528|XP_039438174.1|CPIP, LOC120419519|XP_039438162.1|CPIP, LOC120430719|XP_039451765.1|CPIP, LOC120430720|XP_039451766.1|CPIP, LOC120422011|XP_039441266.1|CPIP, LOC120422015|XP_039441274.1|CPIP	LOC119073624|XP_037035105.1|BCOP
OG0009220	LOC120412501|XP_039428938.1|CPIP	LOC119078901|XP_037042525.1|BCOP
OG0009221	LOC120419893|XP_039438695.1|CPIP	LOC119068283|XP_037027712.1|BCOP
OG0009223	LOC120428726|XP_039449735.1|CPIP, LOC120414788|XP_039432034.1|CPIP, LOC120428728|XP_039449738.1|CPIP, LOC120424561|XP_039444664.1|CPIP, LOC120424560|XP_039444663.1|CPIP, LOC120425440|XP_039445904.1|CPIP	LOC119067526|XP_037026452.1|BCOP
OG0009225	LOC120432009|XP_039453075.1|CPIP	LOC119083607|XP_037049239.1|BCOP
OG0009226	LOC120428096|XP_039449014.1|CPIP	LOC119085148|XP_037051325.1|BCOP
OG0009230	LOC120412805|XP_039429339.1|CPIP	LOC119066316|XP_037024598.1|BCOP
OG0009232	LOC120423933|XP_039443851.1|CPIP	LOC119084313|XP_037050127.1|BCOP
OG0009233	LOC120418774|XP_039437187.1|CPIP, LOC120418771|XP_039437183.1|CPIP, LOC120415471|XP_039432965.1|CPIP, LOC120418770|XP_039437181.1|CPIP	LOC119074426|XP_037036449.1|BCOP, LOC119084092|XP_037049826.1|BCOP, LOC119080528|XP_037044834.1|BCOP
OG0009234	LOC120415120|XP_039432473.1|CPIP	LOC119084478|XP_037050361.1|BCOP
OG0009235	ND5|YP_004221855.1|CPIP	LOC119082524|XP_037047932.1|BCOP, LOC119081804|XP_037046968.1|BCOP
OG0009243	LOC120423618|XP_039443419.1|CPIP	LOC119079890|XP_037043871.1|BCOP
OG0009246	LOC120430920|XP_039451973.1|CPIP, LOC120427821|XP_039448678.1|CPIP, LOC120431029|XP_039452119.1|CPIP, LOC120417364|XP_039435312.1|CPIP, LOC120418204|XP_039436445.1|CPIP, LOC120431951|XP_039453022.1|CPIP, LOC120417000|XP_039434876.1|CPIP, LOC120424241|XP_039444238.1|CPIP, LOC120428494|XP_039449442.1|CPIP	LOC119082482|XP_037047894.1|BCOP, LOC119081116|XP_037045755.1|BCOP, LOC119066017|XP_037024130.1|BCOP
OG0009268	LOC120431789|XP_039452842.1|CPIP, LOC120431790|XP_039452843.1|CPIP	LOC119072926|XP_037034140.1|BCOP, LOC119066406|XP_037024771.1|BCOP
OG0009555	LOC120428372|XP_039449307.1|CPIP, LOC120426605|XP_039447332.1|CPIP, LOC120426604|XP_039447330.1|CPIP, LOC120419976|XP_039438789.1|CPIP	LOC119078883|XP_037042499.1|BCOP
OG0009556	LOC120430284|XP_039451310.1|CPIP	LOC119069266|XP_037029222.1|BCOP
OG0009557	LOC120427449|XP_039448251.1|CPIP	LOC119068337|XP_037027791.1|BCOP
OG0009559	LOC120412747|XP_039429273.1|CPIP, LOC120423900|XP_039443815.1|CPIP, LOC120415168|XP_039432547.1|CPIP, LOC120422659|XP_039442098.1|CPIP, LOC120429203|XP_039450346.1|CPIP, LOC120416541|XP_039434198.1|CPIP	LOC119084958|XP_037050999.1|BCOP
OG0009589	LOC120430751|XP_039451791.1|CPIP	LOC119083871|XP_037049575.1|BCOP
OG0009921	LOC120425911|XP_039446465.1|CPIP, LOC120418397|XP_039436702.1|CPIP, LOC120418396|XP_039436701.1|CPIP, LOC120424818|XP_039444971.1|CPIP, LOC120413822|XP_039430711.1|CPIP, LOC120428394|XP_039449335.1|CPIP	LOC119070250|XP_037030413.1|BCOP, LOC119071327|XP_037032107.1|BCOP
OG0009924	LOC120417491|XP_039435500.1|CPIP, LOC120425286|XP_039445672.1|CPIP, LOC120425280|XP_039445665.1|CPIP, LOC120425276|XP_039445661.1|CPIP	LOC119071387|XP_037032159.1|BCOP
OG0009926	LOC120423431|XP_039443170.1|CPIP	LOC119070007|XP_037030173.1|BCOP
OG0009927	LOC120431497|XP_039452536.1|CPIP, LOC120415340|XP_039432763.1|CPIP	LOC119080923|XP_037045437.1|BCOP
OG0009934	LOC120429602|XP_039450568.1|CPIP	LOC119081847|XP_037046984.1|BCOP
OG0010263	LOC120420166|XP_039439066.1|CPIP, LOC120419702|XP_039438423.1|CPIP, LOC120419703|XP_039438424.1|CPIP, LOC120419704|XP_039438425.1|CPIP	LOC119072057|XP_037033086.1|BCOP
OG0010265	LOC120413829|XP_039430718.1|CPIP, LOC120413827|XP_039430715.1|CPIP, LOC120413828|XP_039430716.1|CPIP, LOC120420462|XP_039439419.1|CPIP, LOC120413826|XP_039430714.1|CPIP, LOC120413832|XP_039430721.1|CPIP	LOC119069407|XP_037029354.1|BCOP
OG0010269	LOC120432465|XP_039453629.1|CPIP	LOC119070876|XP_037031286.1|BCOP
OG0010274	LOC120420347|XP_039439276.1|CPIP, LOC120425510|XP_039445991.1|CPIP, LOC120425509|XP_039445990.1|CPIP, LOC120425508|XP_039445989.1|CPIP, LOC120425552|XP_039446048.1|CPIP, LOC120430285|XP_039451312.1|CPIP, LOC120424322|XP_039444348.1|CPIP, LOC120416398|XP_039434077.1|CPIP, LOC120428437|XP_039449382.1|CPIP, LOC120430994|XP_039452091.1|CPIP, LOC120413312|XP_039430010.1|CPIP, LOC120428440|XP_039449385.1|CPIP, LOC120428438|XP_039449384.1|CPIP	LOC119075580|XP_037037942.1|BCOP, LOC119077461|XP_037040566.1|BCOP, LOC119082148|XP_037047444.1|BCOP, LOC119083436|XP_037049054.1|BCOP
OG0010606	LOC120428734|XP_039449744.1|CPIP, LOC120428733|XP_039449743.1|CPIP	LOC119068556|XP_037028077.1|BCOP, LOC119069208|XP_037029075.1|BCOP
OG0010608	LOC120412699|XP_039429213.1|CPIP	LOC119079072|XP_037042776.1|BCOP
OG0010609	LOC120421971|XP_039441215.1|CPIP, LOC120428657|XP_039449637.1|CPIP	LOC119075348|XP_037037673.1|BCOP, LOC119078541|XP_037042005.1|BCOP, LOC119066551|XP_037024985.1|BCOP, LOC119078775|XP_037042385.1|BCOP
OG0010610	ND6|YP_004221858.1|CPIP	LOC119082526|XP_037047934.1|BCOP
OG0010813	LOC120427903|XP_039448778.1|CPIP, LOC120428122|XP_039449041.1|CPIP	LOC119071727|XP_037032642.1|BCOP
OG0010814	LOC120412849|XP_039429406.1|CPIP, LOC120420503|XP_039439490.1|CPIP	LOC119075246|XP_037037540.1|BCOP
OG0010815	LOC120421595|XP_039440755.1|CPIP, LOC120421596|XP_039440756.1|CPIP, LOC120427298|XP_039448085.1|CPIP, LOC120421618|XP_039440781.1|CPIP	LOC119078139|XP_037041509.1|BCOP, LOC119077689|XP_037040848.1|BCOP, LOC119077618|XP_037040730.1|BCOP, LOC119077619|XP_037040731.1|BCOP
