Orthogroup	CPIP.longest_only	AEAL.longest_only
OG0011428	LOC120426405|XP_039447095.1|CPIP, LOC120432137|XP_039453201.1|CPIP, LOC120421677|XP_039440842.1|CPIP, LOC120426416|XP_039447108.1|CPIP, LOC120421705|XP_039440885.1|CPIP, LOC120432011|XP_039453080.1|CPIP, LOC120426418|XP_039447110.1|CPIP, LOC120421706|XP_039440886.1|CPIP	LOC109402336|XP_019530547.2|AEAL, LOC109420415|XP_029713652.1|AEAL
OG0011429	LOC120431884|XP_039452946.1|CPIP, LOC120431882|XP_039452944.1|CPIP, LOC120425791|XP_039446333.1|CPIP, LOC120431883|XP_039452945.1|CPIP, LOC120425804|XP_039446351.1|CPIP, LOC120425811|XP_039446362.1|CPIP	LOC109403431|XP_019531800.2|AEAL
OG0011431	LOC120415190|XP_039432582.1|CPIP	LOC115262662|XP_029721124.1|AEAL
OG0011431	LOC120415181|XP_039432573.1|CPIP	LOC109401575|XP_019529693.2|AEAL
OG0011432	LOC120421580|XP_039440746.1|CPIP, LOC120421559|XP_039440719.1|CPIP, LOC120420247|XP_039439169.1|CPIP, LOC120420246|XP_039439167.1|CPIP	LOC109621456|XP_029732234.1|AEAL, LOC109621457|XP_019931042.2|AEAL, LOC109621460|XP_019931045.2|AEAL, LOC115267993|XP_029731732.1|AEAL, LOC109621459|XP_029731741.1|AEAL, LOC115267994|XP_029731733.1|AEAL, LOC109621458|XP_029731740.1|AEAL, LOC115267995|XP_029731734.1|AEAL
OG0011433	COX1|YP_004221849.1|CPIP	COX1|YP_194912.1|AEAL
OG0011434	COX2|YP_004221850.1|CPIP	COX2|YP_194913.1|AEAL
OG0011435	ND4|YP_004221856.1|CPIP	ND4|YP_194919.1|AEAL
OG0011437	LOC120417946|XP_039436114.1|CPIP	LOC109404427|XP_029732869.1|AEAL
OG0011515	LOC120417780|XP_039435870.1|CPIP, LOC120428188|XP_039449102.1|CPIP	LOC115269876|XP_029734531.1|AEAL, LOC115261115|XP_029718350.1|AEAL, LOC115263240|XP_029722128.1|AEAL, LOC115257095|XP_029712305.1|AEAL, LOC109432490|XP_029722742.1|AEAL, LOC115261060|XP_029718291.1|AEAL, LOC115258496|XP_029714472.1|AEAL
OG0011517	LOC120430023|XP_039451077.1|CPIP, LOC120413317|XP_039430021.1|CPIP, LOC120429943|XP_039450999.1|CPIP	LOC109409467|XP_019538453.2|AEAL, LOC115253466|XP_029711305.1|AEAL, LOC109409507|XP_029734463.1|AEAL, LOC109413017|XP_029736286.1|AEAL, LOC115256661|XP_029711391.1|AEAL, LOC109412988|XP_019542191.2|AEAL, LOC109409534|XP_019538517.2|AEAL, LOC115271016|XP_029736285.1|AEAL, LOC109409468|XP_019538455.2|AEAL, LOC109412989|XP_019542192.1|AEAL
OG0011518	LOC120412577|XP_039429023.1|CPIP, LOC120412584|XP_039429035.1|CPIP	LOC109415637|XP_019545090.2|AEAL
OG0011519	LOC120430350|XP_039451383.1|CPIP, LOC120430686|XP_039451717.1|CPIP	LOC115264099|XP_029723286.1|AEAL, LOC109402455|XP_019530688.2|AEAL, LOC109423590|XP_019554117.2|AEAL
OG0011519	LOC120426492|XP_039447195.1|CPIP	LOC109415944|XP_019545448.2|AEAL
OG0011520	LOC120415778|XP_039433335.1|CPIP	LOC109422497|XP_029735963.1|AEAL, LOC115261756|XP_029719501.1|AEAL
OG0011521	LOC120422902|XP_039442401.1|CPIP	LOC109425182|XP_029724839.1|AEAL, LOC109400297|XP_019528334.2|AEAL
OG0011522	LOC120423331|XP_039443037.1|CPIP, LOC120416098|XP_039433716.1|CPIP, LOC120416096|XP_039433713.1|CPIP	LOC115255477|XP_029709460.1|AEAL, LOC109416098|XP_019545642.2|AEAL, LOC115254902|XP_029708442.1|AEAL
OG0011522	LOC120416114|XP_039433731.1|CPIP	LOC109416358|XP_019545974.2|AEAL, LOC115255234|XP_029709039.1|AEAL
OG0011523	LOC120427304|XP_039448091.1|CPIP, LOC120431068|XP_039452157.1|CPIP	LOC109411352|XP_029726089.1|AEAL, LOC115260677|XP_029717692.1|AEAL, LOC109427063|XP_029726658.1|AEAL, LOC109411351|XP_029728602.1|AEAL, LOC109411338|XP_029726810.1|AEAL, LOC109427062|XP_029728601.1|AEAL, LOC115253456|XP_029717793.1|AEAL
OG0011523	LOC120427305|XP_039448092.1|CPIP	LOC115265429|XP_029726401.1|AEAL
OG0011524	LOC120414798|XP_039432047.1|CPIP	LOC109408413|XP_029735629.1|AEAL, LOC115270101|XP_029734963.1|AEAL, LOC109401062|XP_019529093.2|AEAL, LOC115270108|XP_029734986.1|AEAL, LOC109408414|XP_029735616.1|AEAL, LOC109400213|XP_029718045.1|AEAL, LOC115270104|XP_029734968.1|AEAL, LOC115270276|XP_029735442.1|AEAL, LOC109401064|XP_019529095.2|AEAL
OG0011525	LOC120413971|XP_039430912.1|CPIP	LOC109424056|XP_019554678.2|AEAL
OG0011526	LOC120424080|XP_039444028.1|CPIP, LOC120424081|XP_039444029.1|CPIP, LOC120426753|XP_039447462.1|CPIP, LOC120426749|XP_039447457.1|CPIP, LOC120426754|XP_039447463.1|CPIP, LOC120426752|XP_039447461.1|CPIP, LOC120426751|XP_039447460.1|CPIP, LOC120426750|XP_039447458.1|CPIP	LOC115268309|XP_029732201.1|AEAL, LOC109421134|XP_029715936.1|AEAL, LOC115268303|XP_029732195.1|AEAL, LOC109410549|XP_019539626.2|AEAL, LOC115268304|XP_029732196.1|AEAL, LOC109421140|XP_019551176.2|AEAL, LOC109410548|XP_029730305.1|AEAL
OG0011527	LOC120426617|XP_039447343.1|CPIP	LOC109426453|XP_029731378.1|AEAL, LOC109402152|XP_029731358.1|AEAL
OG0011528	LOC120413032|XP_039429638.1|CPIP, LOC120421434|XP_039440576.1|CPIP, LOC120432369|XP_039453496.1|CPIP, LOC120432367|XP_039453494.1|CPIP, LOC120432368|XP_039453495.1|CPIP	LOC109402784|XP_029736371.1|AEAL
OG0011528	LOC120423293|XP_039442988.1|CPIP	LOC115271006|XP_029736243.1|AEAL
OG0011531	LOC120431929|XP_039453003.1|CPIP	LOC115255503|XP_029709493.1|AEAL, LOC115266195|XP_029728022.1|AEAL, LOC115261394|XP_029718861.1|AEAL, LOC115259209|XP_029715582.1|AEAL, LOC115264070|XP_029723235.1|AEAL, LOC115261405|XP_029718881.1|AEAL, LOC115255518|XP_029709506.1|AEAL, LOC115263809|XP_029723047.1|AEAL, LOC109431760|XP_029718007.1|AEAL, LOC109402759|XP_019531013.2|AEAL, LOC115266158|XP_029727985.1|AEAL
OG0011533	LOC120422479|XP_039441870.1|CPIP	LOC115262289|XP_029720548.1|AEAL
OG0011533	LOC120427312|XP_039448099.1|CPIP	LOC115260433|XP_029717249.1|AEAL, LOC115257802|XP_029713615.1|AEAL
OG0011534	LOC120426265|XP_039446941.1|CPIP, LOC120426264|XP_039446940.1|CPIP, LOC120426276|XP_039446955.1|CPIP, LOC120426280|XP_039446959.1|CPIP, LOC120427214|XP_039448007.1|CPIP, LOC120427213|XP_039448005.1|CPIP, LOC120427212|XP_039448004.1|CPIP	LOC109398265|XP_029720154.1|AEAL
OG0011601	LOC120427393|XP_039448176.1|CPIP, LOC120431798|XP_039452850.1|CPIP	LOC115260652|XP_029717644.1|AEAL, LOC109421891|XP_029717685.1|AEAL
OG0011602	LOC120428904|XP_039449972.1|CPIP	LOC109429072|XP_029726538.1|AEAL
OG0011603	LOC120415793|XP_039433355.1|CPIP, LOC120427732|XP_039448574.1|CPIP, LOC120429133|XP_039450265.1|CPIP, LOC120431214|XP_039452291.1|CPIP, LOC120428753|XP_039449769.1|CPIP, LOC120428757|XP_039449773.1|CPIP	LOC109417002|XP_029732371.1|AEAL, LOC115268507|XP_029732451.1|AEAL
OG0011604	LOC120424367|XP_039444397.1|CPIP, LOC120424366|XP_039444395.1|CPIP	LOC109622152|XP_019931929.2|AEAL, LOC109417660|XP_029709333.1|AEAL
OG0011604	LOC120424368|XP_039444398.1|CPIP	LOC109417662|XP_029708453.1|AEAL, LOC115255515|XP_029709504.1|AEAL, LOC109417656|XP_019547253.2|AEAL
OG0011605	LOC120416576|XP_039434246.1|CPIP	LOC115269949|XP_029734624.1|AEAL, LOC115262690|XP_029721190.1|AEAL, LOC115254963|XP_029708514.1|AEAL, LOC115262080|XP_029719893.1|AEAL, LOC115263775|XP_029722988.1|AEAL
OG0011606	LOC120418239|XP_039436477.1|CPIP, LOC120422709|XP_039442156.1|CPIP	LOC115260372|XP_029717176.1|AEAL, LOC109428129|XP_029718941.1|AEAL, LOC115253690|XP_029717190.1|AEAL, LOC109411639|XP_029717179.1|AEAL
OG0011607	LOC120416689|XP_039434440.1|CPIP	LOC115260007|XP_029716704.1|AEAL, LOC109621468|XP_019931056.2|AEAL, LOC115267986|XP_029731722.1|AEAL
OG0011608	ND1|YP_004221860.1|CPIP	ND1|YP_194923.1|AEAL
OG0011612	LOC120418563|XP_039436928.1|CPIP	LOC115258175|XP_029714090.1|AEAL
OG0011613	LOC120412568|XP_039429013.1|CPIP	LOC109412530|XP_019541704.2|AEAL
OG0011614	LOC120428179|XP_039449093.1|CPIP, LOC120413764|XP_039430635.1|CPIP	LOC115256788|XP_029711605.1|AEAL, LOC115257994|XP_029713838.1|AEAL, LOC115256791|XP_029711612.1|AEAL, LOC115260019|XP_029716712.1|AEAL, LOC115269110|XP_029733379.1|AEAL, LOC115260757|XP_029717934.1|AEAL, LOC115257203|XP_029712501.1|AEAL
OG0011685	LOC120415042|XP_039432349.1|CPIP	LOC109402176|XP_029729855.1|AEAL, LOC109413238|XP_029729854.1|AEAL
OG0011686	LOC120432141|XP_039453210.1|CPIP	LOC109417217|XP_029711188.1|AEAL, LOC109424755|XP_029710668.1|AEAL
OG0011687	LOC120432311|XP_039453432.1|CPIP	LOC115257245|XP_029712548.1|AEAL, LOC109419358|XP_019549138.2|AEAL
OG0011688	LOC120416058|XP_039433656.1|CPIP, LOC120420833|XP_039439888.1|CPIP, LOC120428316|XP_039449248.1|CPIP, LOC120422391|XP_039441776.1|CPIP	LOC115256801|XP_029711625.1|AEAL, LOC115256800|XP_029711624.1|AEAL, LOC115269146|XP_029733416.1|AEAL, LOC115256802|XP_029711626.1|AEAL, LOC109428408|XP_019559684.2|AEAL, LOC115269147|XP_029733417.1|AEAL
OG0011689	LOC120432371|XP_039453501.1|CPIP	LOC115269565|XP_029734237.1|AEAL, LOC109433008|XP_019564931.2|AEAL, LOC115254007|XP_029714324.1|AEAL, LOC109397725|XP_029734211.1|AEAL
OG0011690	LOC120427170|XP_039447962.1|CPIP, LOC120427167|XP_039447960.1|CPIP, LOC120427166|XP_039447959.1|CPIP, LOC120427165|XP_039447958.1|CPIP	LOC109425523|XP_019556318.2|AEAL, LOC109398979|XP_019526973.2|AEAL, LOC109398983|XP_019526979.2|AEAL, LOC109425522|XP_019556317.2|AEAL, LOC109415271|XP_019544694.2|AEAL
OG0011691	LOC120427909|XP_039448783.1|CPIP	LOC115258403|XP_029714356.1|AEAL, LOC109398980|XP_029715986.1|AEAL, LOC109425532|XP_029734722.1|AEAL, LOC115258402|XP_029714355.1|AEAL
OG0011691	LOC120420711|XP_039439740.1|CPIP	LOC109425529|XP_029716007.1|AEAL, LOC115259801|XP_029716466.1|AEAL, LOC109398974|XP_029714364.1|AEAL
OG0011692	LOC120431156|XP_039452230.1|CPIP	LOC115262742|XP_029721378.1|AEAL, LOC115262719|XP_029721268.1|AEAL, LOC115262823|XP_029721576.1|AEAL, LOC109401298|XP_019529341.2|AEAL
OG0011692	LOC120414969|XP_039432234.1|CPIP	LOC115266780|XP_029729212.1|AEAL, LOC109415917|XP_019545414.2|AEAL
OG0011693	LOC120421737|XP_039440932.1|CPIP, LOC120421738|XP_039440933.1|CPIP, LOC120422827|XP_039442298.1|CPIP	LOC115267119|XP_029729819.1|AEAL, LOC109407837|XP_019536547.2|AEAL, LOC115267121|XP_029729822.1|AEAL, LOC109410220|XP_019539293.2|AEAL, LOC109407836|XP_019536546.2|AEAL
OG0011694	LOC120427327|XP_039448111.1|CPIP	LOC109397522|XP_019525368.2|AEAL, LOC109622816|XP_019932818.2|AEAL, LOC115258564|XP_029714604.1|AEAL, LOC109622817|XP_029715014.1|AEAL, LOC109429836|XP_019561366.2|AEAL, LOC109416984|XP_019546645.2|AEAL, LOC109415743|XP_019545230.2|AEAL, LOC109416970|XP_019546628.2|AEAL, LOC109416972|XP_029725735.1|AEAL
OG0011696	LOC120421529|XP_039440683.1|CPIP	LOC109417628|XP_019547216.2|AEAL
OG0011697	LOC120419816|XP_039438587.1|CPIP, LOC120419815|XP_039438586.1|CPIP, LOC120413693|XP_039430555.1|CPIP	LOC115255550|XP_029709533.1|AEAL, LOC109417411|XP_019547049.2|AEAL, LOC109420572|XP_019550488.2|AEAL, LOC109417327|XP_019546967.2|AEAL
OG0011698	LOC120421160|XP_039440286.1|CPIP, LOC120421124|XP_039440214.1|CPIP, LOC120421125|XP_039440215.1|CPIP, LOC120421157|XP_039440283.1|CPIP, LOC120421138|XP_039440253.1|CPIP, LOC120421139|XP_039440254.1|CPIP	LOC109421406|XP_019551425.2|AEAL, LOC109421404|XP_019551423.2|AEAL, LOC109421402|XP_019551421.2|AEAL
OG0011700	LOC120423263|XP_039442931.1|CPIP, LOC120427533|XP_039448333.1|CPIP	LOC109401652|XP_019529770.2|AEAL, LOC109420337|XP_029713293.1|AEAL
OG0011700	LOC120431869|XP_039452935.1|CPIP, LOC120421480|XP_039440631.1|CPIP	LOC115262701|XP_029721231.1|AEAL, LOC109623301|XP_019933366.2|AEAL
OG0011701	LOC120418574|XP_039436953.1|CPIP	LOC109410546|XP_019539623.2|AEAL, LOC109414407|XP_019543758.2|AEAL, LOC115267865|XP_029731284.1|AEAL
OG0011701	LOC120414961|XP_039432227.1|CPIP	LOC109414408|XP_019543759.2|AEAL, LOC115267862|XP_029731280.1|AEAL, LOC109410547|XP_029732042.1|AEAL, LOC115268142|XP_029732035.1|AEAL, LOC109414411|XP_019543761.2|AEAL
OG0011702	LOC120416339|XP_039434000.1|CPIP	LOC115254204|XP_029731843.1|AEAL, LOC109426003|XP_019556974.2|AEAL
OG0011702	LOC120416340|XP_039434001.1|CPIP	LOC109426001|XP_019556973.2|AEAL, LOC115268037|XP_029731804.1|AEAL
OG0011704	LOC120412620|XP_039429105.1|CPIP	LOC115269958|XP_029734631.1|AEAL
OG0011705	LOC120426371|XP_039447062.1|CPIP, LOC120417604|XP_039435644.1|CPIP, LOC120429500|XP_039450506.1|CPIP, LOC120424980|XP_039445278.1|CPIP, LOC120418182|XP_039436415.1|CPIP, LOC120413361|XP_039430080.1|CPIP, LOC120419587|XP_039438248.1|CPIP, LOC120412862|XP_039429409.1|CPIP, LOC120430072|XP_039451098.1|CPIP, LOC120426381|XP_039447072.1|CPIP	LOC115269873|XP_029734528.1|AEAL
OG0011711	LOC120429052|XP_039450127.1|CPIP, LOC120431205|XP_039452282.1|CPIP	LOC109429284|XP_019560725.2|AEAL, LOC109415457|XP_019544879.2|AEAL, LOC115259430|XP_029715866.1|AEAL
OG0011789	LOC120415025|XP_039432324.1|CPIP	LOC109413236|XP_019542507.2|AEAL, LOC109402170|XP_019530346.2|AEAL, LOC115267157|XP_029729856.1|AEAL
OG0011791	LOC120422251|XP_039441581.1|CPIP	LOC109417047|XP_029731016.1|AEAL
OG0011791	LOC120430419|XP_039451453.1|CPIP, LOC120414989|XP_039432279.1|CPIP	LOC115267022|XP_029729657.1|AEAL, LOC109412948|XP_029708048.1|AEAL, LOC109408479|XP_029714070.1|AEAL
OG0011795	LOC120412743|XP_039429269.1|CPIP	LOC109430333|XP_019561934.1|AEAL, LOC109412436|XP_019541621.2|AEAL, LOC109412442|XP_019541626.2|AEAL, LOC109430334|XP_019561935.1|AEAL, LOC109412441|XP_029722939.1|AEAL, LOC109430335|XP_019561936.2|AEAL
OG0011795	LOC120428744|XP_039449756.1|CPIP	LOC109412440|XP_019541624.2|AEAL
OG0011796	LOC120416610|XP_039434344.1|CPIP	LOC115268138|XP_029732031.1|AEAL
OG0011797	LOC120431517|XP_039452547.1|CPIP	LOC115269936|XP_029734610.1|AEAL, LOC115264093|XP_029723275.1|AEAL
OG0011797	LOC120432057|XP_039453122.1|CPIP, LOC120428295|XP_039449235.1|CPIP	LOC115261379|XP_029718813.1|AEAL, LOC109400829|XP_029716401.1|AEAL, LOC115257213|XP_029712516.1|AEAL
OG0011798	LOC120424798|XP_039444944.1|CPIP	LOC109399162|XP_019527135.2|AEAL
OG0011799	LOC120424858|XP_039445045.1|CPIP	LOC109413847|XP_029732468.1|AEAL, LOC109408073|XP_019536841.2|AEAL
OG0011799	LOC120424857|XP_039445044.1|CPIP	LOC109408072|XP_019536840.2|AEAL, LOC115268540|XP_029732484.1|AEAL, LOC109413876|XP_019543145.2|AEAL
OG0011800	LOC120425127|XP_039445485.1|CPIP	LOC109426336|XP_019557341.2|AEAL, LOC115260603|XP_029717477.1|AEAL
OG0011801	LOC120412634|XP_039429123.1|CPIP	LOC115257995|XP_029713846.1|AEAL, LOC109412500|XP_019541664.2|AEAL
OG0011801	LOC120422699|XP_039442148.1|CPIP	LOC109621976|XP_019931731.2|AEAL, LOC109409004|XP_019537955.2|AEAL, LOC115264944|XP_029724973.1|AEAL
OG0011802	LOC120418942|XP_039437413.1|CPIP, LOC120425189|XP_039445554.1|CPIP	LOC115258759|XP_029715011.1|AEAL
OG0011802	LOC120418983|XP_039437464.1|CPIP	LOC109421050|XP_019551085.1|AEAL, LOC109429088|XP_029714902.1|AEAL
OG0011803	LOC120422002|XP_039441251.1|CPIP	LOC109621897|XP_019931645.2|AEAL
OG0011803	LOC120415592|XP_039433119.1|CPIP, LOC120415593|XP_039433120.1|CPIP, LOC120431274|XP_039452341.1|CPIP, LOC120421984|XP_039441228.1|CPIP, LOC120421996|XP_039441242.1|CPIP	LOC109427590|XP_019558719.2|AEAL
OG0011805	LOC120413838|XP_039430726.1|CPIP	LOC109429637|XP_019561184.2|AEAL, LOC109622648|XP_029733460.1|AEAL
OG0011805	LOC120413837|XP_039430725.1|CPIP	LOC115269185|XP_029733459.1|AEAL, LOC109429733|XP_029719815.1|AEAL
OG0011805	LOC120413855|XP_039430745.1|CPIP	LOC115262104|XP_029719978.1|AEAL
OG0011806	LOC120418768|XP_039437182.1|CPIP	LOC109418400|XP_029723134.1|AEAL, LOC109427327|XP_029732173.1|AEAL, LOC109418397|XP_019548120.2|AEAL, LOC115263970|XP_029723135.1|AEAL, LOC115262950|XP_029721710.1|AEAL, LOC115262953|XP_029721726.1|AEAL, LOC115263969|XP_029723127.1|AEAL, LOC109418398|XP_029721433.1|AEAL, LOC115262758|XP_029721443.1|AEAL, LOC109418399|XP_029723002.1|AEAL
OG0011813	LOC120427973|XP_039448864.1|CPIP, LOC120415910|XP_039433489.1|CPIP, LOC120418762|XP_039437172.1|CPIP, LOC120414205|XP_039431223.1|CPIP	LOC115260769|XP_029717950.1|AEAL
OG0011813	LOC120430815|XP_039451871.1|CPIP, LOC120424838|XP_039445002.1|CPIP	LOC115259240|XP_029715635.1|AEAL
OG0011813	LOC120428528|XP_039449496.1|CPIP	LOC115268856|XP_029732890.1|AEAL
OG0011814	LOC120431427|XP_039452481.1|CPIP, LOC120426288|XP_039446971.1|CPIP, LOC120417132|XP_039435046.1|CPIP, LOC120430808|XP_039451864.1|CPIP, LOC120418825|XP_039437273.1|CPIP	LOC115259667|XP_029716313.1|AEAL, LOC115266445|XP_029728533.1|AEAL, LOC109428770|XP_019560152.2|AEAL, LOC109408284|XP_029709653.1|AEAL, LOC115266326|XP_029728226.1|AEAL, LOC115260812|XP_029717993.1|AEAL, LOC109428325|XP_029731003.1|AEAL
OG0011918	LOC120421046|XP_039440193.1|CPIP	LOC109433631|XP_019565629.2|AEAL, LOC109408923|XP_019537856.2|AEAL, LOC115253968|XP_029710912.1|AEAL
OG0011919	LOC120417694|XP_039435768.1|CPIP	LOC115253509|XP_029729128.1|AEAL, LOC109402684|XP_019530934.2|AEAL, LOC109397910|XP_019525793.2|AEAL
OG0011919	LOC120417686|XP_039435756.1|CPIP	LOC109402685|XP_019530935.2|AEAL, LOC109397911|XP_019525795.2|AEAL
OG0011920	LOC120422959|XP_039442482.1|CPIP, LOC120422960|XP_039442483.1|CPIP, LOC120419210|XP_039437808.1|CPIP	LOC109406870|XP_029711234.1|AEAL, LOC115253883|XP_029710946.1|AEAL, LOC109406852|XP_029710820.1|AEAL, LOC109406853|XP_029724099.1|AEAL
OG0011921	LOC120424056|XP_039444011.1|CPIP	LOC115257654|XP_029713354.1|AEAL, LOC109430751|XP_019562376.1|AEAL, LOC109430032|XP_019561604.1|AEAL
OG0011922	LOC120427171|XP_039447964.1|CPIP	LOC115267038|XP_029729685.1|AEAL, LOC109425276|XP_029729690.1|AEAL, LOC109399823|XP_019527852.2|AEAL
OG0011922	LOC120427162|XP_039447954.1|CPIP	LOC109399968|XP_019527990.1|AEAL, LOC109408273|XP_019537081.2|AEAL
OG0011923	LOC120427263|XP_039448057.1|CPIP, LOC120427246|XP_039448035.1|CPIP	LOC115260908|XP_029718108.1|AEAL, LOC109412603|XP_019541777.2|AEAL, LOC109397309|XP_019525187.2|AEAL
OG0011924	LOC120428405|XP_039449353.1|CPIP	LOC109432166|XP_019564034.2|AEAL, LOC109409761|XP_019538809.2|AEAL, LOC109432177|XP_019564046.2|AEAL, LOC109409762|XP_019538810.2|AEAL, LOC109409757|XP_019538805.1|AEAL, LOC109432156|XP_019564023.2|AEAL
OG0011925	LOC120417317|XP_039435218.1|CPIP	LOC109418896|XP_029733467.1|AEAL, LOC109399324|XP_029733641.1|AEAL, LOC109433292|XP_019565266.2|AEAL, LOC109409193|XP_019538163.2|AEAL, LOC115269241|XP_029733643.1|AEAL, LOC109433326|XP_019565303.2|AEAL, LOC109433291|XP_019565264.2|AEAL
OG0011926	LOC120412918|XP_039429484.1|CPIP	LOC115261048|XP_029718272.1|AEAL, LOC109401345|XP_029708073.1|AEAL
OG0011927	LOC120421933|XP_039441172.1|CPIP	LOC109426250|XP_029728682.1|AEAL, LOC115266525|XP_029728674.1|AEAL
OG0011927	LOC120421922|XP_039441157.1|CPIP	LOC115266526|XP_029728675.1|AEAL, LOC109426249|XP_019557261.2|AEAL
OG0011930	LOC120428541|XP_039449507.1|CPIP	LOC109419079|XP_029729403.1|AEAL
OG0011930	LOC120428534|XP_039449500.1|CPIP	LOC109419082|XP_019548835.2|AEAL
OG0011931	LOC120420831|XP_039439886.1|CPIP	LOC109398641|XP_019526571.2|AEAL
OG0011932	LOC120420189|XP_039439110.1|CPIP	LOC115258540|XP_029714546.1|AEAL, LOC109405904|XP_019534513.2|AEAL
OG0011933	LOC120420600|XP_039439607.1|CPIP	LOC109420938|XP_029713843.1|AEAL, LOC115258149|XP_029714063.1|AEAL, LOC109412649|XP_019541819.2|AEAL
OG0011935	LOC120416001|XP_039433591.1|CPIP	LOC109420520|XP_019550433.2|AEAL, LOC115255052|XP_029708668.1|AEAL
OG0011935	LOC120415994|XP_039433581.1|CPIP	LOC115255068|XP_029708690.1|AEAL, LOC109407450|XP_019536046.2|AEAL, LOC109420521|XP_019550434.2|AEAL
OG0011936	LOC120422593|XP_039442021.1|CPIP, LOC120422594|XP_039442022.1|CPIP, LOC120415707|XP_039433235.1|CPIP	LOC109430774|XP_029729224.1|AEAL, LOC109428084|XP_029729225.1|AEAL
OG0011938	LOC120419062|XP_039437575.1|CPIP	LOC109418444|XP_019548178.2|AEAL, LOC109426172|XP_019557152.2|AEAL
OG0011939	LOC120429146|XP_039450278.1|CPIP, LOC120418996|XP_039437503.1|CPIP, LOC120429147|XP_039450281.1|CPIP, LOC120419141|XP_039437708.1|CPIP, LOC120429144|XP_039450276.1|CPIP	LOC109419160|XP_019548927.2|AEAL, LOC109416007|XP_019545524.2|AEAL, LOC109416005|XP_019545521.2|AEAL, LOC109419198|XP_019548949.2|AEAL
OG0011940	LOC120428208|XP_039449118.1|CPIP, LOC120428205|XP_039449116.1|CPIP	LOC109425563|XP_019556351.2|AEAL, LOC109412099|XP_019541288.2|AEAL, LOC115267130|XP_029729829.1|AEAL, LOC115267135|XP_029729839.1|AEAL, LOC115269169|XP_029733456.1|AEAL
OG0011941	LOC120422486|XP_039441876.1|CPIP, LOC120431496|XP_039452535.1|CPIP	LOC109405995|XP_029734616.1|AEAL
OG0011941	LOC120422494|XP_039441884.1|CPIP	LOC115261575|XP_029719334.1|AEAL
OG0011942	LOC120412936|XP_039429507.1|CPIP	LOC109431867|XP_019563678.1|AEAL, LOC109422753|XP_019553177.1|AEAL
OG0011943	LOC120424386|XP_039444420.1|CPIP	LOC115271078|XP_029736381.1|AEAL, LOC109402777|XP_019531028.2|AEAL
OG0011944	LOC120427758|XP_039448601.1|CPIP, LOC120423061|XP_039442668.1|CPIP	LOC109433299|XP_029721587.1|AEAL, LOC109433316|XP_029721590.1|AEAL, LOC109431010|XP_029721586.1|AEAL
OG0011944	LOC120423060|XP_039442667.1|CPIP, LOC120427743|XP_039448582.1|CPIP, LOC120423064|XP_039442670.1|CPIP, LOC120427757|XP_039448600.1|CPIP, LOC120423063|XP_039442669.1|CPIP	LOC109433351|XP_029721592.1|AEAL
OG0011945	LOC120423361|XP_039443072.1|CPIP	LOC109622599|XP_019932556.2|AEAL, LOC115262664|XP_029721126.1|AEAL, LOC109404291|XP_019532674.2|AEAL
OG0011945	LOC120423366|XP_039443076.1|CPIP	LOC109621915|XP_019931670.2|AEAL, LOC109397422|XP_019525287.2|AEAL
OG0011946	LOC120428884|XP_039449957.1|CPIP, LOC120428892|XP_039449968.1|CPIP	LOC109396993|XP_019524858.2|AEAL, LOC109397000|XP_029731024.1|AEAL, LOC109397003|XP_019524868.2|AEAL, LOC109397020|XP_019524887.2|AEAL, LOC109397051|XP_019524918.2|AEAL
OG0011947	LOC120428648|XP_039449628.1|CPIP	LOC109404460|XP_019532924.2|AEAL
OG0011947	LOC120428651|XP_039449631.1|CPIP, LOC120428652|XP_039449632.1|CPIP	LOC109418895|XP_029731259.1|AEAL
OG0011949	ATP6|YP_004221852.1|CPIP	ATP6|YP_194915.1|AEAL
OG0011950	COX3|YP_004221853.1|CPIP	COX3|YP_194916.1|AEAL
OG0011958	LOC120430111|XP_039451131.1|CPIP, LOC120429723|XP_039450703.1|CPIP	LOC115270898|XP_029736093.1|AEAL, LOC115266428|XP_029728521.1|AEAL, LOC109406186|XP_029724613.1|AEAL
OG0011958	LOC120420070|XP_039438927.1|CPIP	LOC115255965|XP_029710052.1|AEAL, LOC115265199|XP_029725335.1|AEAL, LOC115257565|XP_029713197.1|AEAL
OG0011961	LOC120430525|XP_039451576.1|CPIP, LOC120430057|XP_039451085.1|CPIP, LOC120420764|XP_039439800.1|CPIP, LOC120422077|XP_039441355.1|CPIP, LOC120422076|XP_039441353.1|CPIP, LOC120420783|XP_039439830.1|CPIP	LOC115265287|XP_029725633.1|AEAL, LOC109427039|XP_019558134.2|AEAL, LOC115265290|XP_029725635.1|AEAL, LOC109427028|XP_019558122.2|AEAL
OG0011962	LOC120422749|XP_039442226.1|CPIP	LOC115269954|XP_029734628.1|AEAL
OG0011963	LOC120431648|XP_039452688.1|CPIP	LOC109416361|XP_029712475.1|AEAL
OG0012062	LOC120422059|XP_039441367.1|CPIP	LOC115264419|XP_029723948.1|AEAL, LOC115256670|XP_029711419.1|AEAL, LOC109433642|XP_019565642.2|AEAL, LOC109403479|XP_019531852.2|AEAL, LOC115256712|XP_029711507.1|AEAL
OG0012064	LOC120430800|XP_039451853.1|CPIP	LOC109405586|XP_029709914.1|AEAL
