Orthogroup	CPIP.longest_only	DGUA.longest_only
OG0006761	LOC120425594|XP_039446110.1|CPIP	LOC117585684|XP_034131189.1|DGUA
OG0006762	LOC120418929|XP_039437397.1|CPIP	LOC117580795|XP_034123381.1|DGUA
OG0006767	LOC120420648|XP_039439664.1|CPIP	LOC117586857|XP_034133044.1|DGUA
OG0006768	LOC120420655|XP_039439673.1|CPIP	LOC117586845|XP_034133028.1|DGUA
OG0006769	LOC120420657|XP_039439681.1|CPIP	LOC117586850|XP_034133035.1|DGUA
OG0006770	LOC120412422|XP_039428817.1|CPIP	LOC117580427|XP_034122873.1|DGUA
OG0006771	LOC120412385|XP_039428755.1|CPIP	LOC117591414|XP_034140559.1|DGUA
OG0006772	LOC120412382|XP_039428744.1|CPIP	LOC117591559|XP_034140759.1|DGUA
OG0006773	LOC120413438|XP_039430187.1|CPIP	LOC117579831|XP_034121815.1|DGUA
OG0006774	LOC120413432|XP_039430177.1|CPIP	LOC117580139|XP_034122327.1|DGUA
OG0006775	LOC120413462|XP_039430231.1|CPIP	LOC117587252|XP_034133716.1|DGUA
OG0006776	LOC120413453|XP_039430221.1|CPIP	LOC117587256|XP_034133720.1|DGUA
OG0006777	LOC120413457|XP_039430227.1|CPIP	LOC117587262|XP_034133727.1|DGUA
OG0006778	LOC120413455|XP_039430224.1|CPIP	LOC117589159|XP_034136753.1|DGUA
OG0006779	LOC120413451|XP_039430219.1|CPIP	LOC117587392|XP_034133936.1|DGUA
OG0006780	LOC120413440|XP_039430191.1|CPIP	LOC117579440|XP_034121218.1|DGUA
OG0006781	LOC120413446|XP_039430213.1|CPIP	LOC117580225|XP_034122530.1|DGUA
OG0006782	LOC120413473|XP_039430245.1|CPIP	LOC117580167|XP_034122379.1|DGUA
OG0006783	LOC120414616|XP_039431772.1|CPIP	LOC117591811|XP_034141012.1|DGUA
OG0006784	LOC120412598|XP_039429065.1|CPIP	LOC117579326|XP_034121032.1|DGUA
OG0006785	LOC120412602|XP_039429083.1|CPIP	LOC117585557|XP_034130975.1|DGUA
OG0006786	LOC120412636|XP_039429124.1|CPIP, LOC120421551|XP_039440713.1|CPIP	LOC117582056|XP_034125498.1|DGUA
OG0006787	LOC120420356|XP_039439288.1|CPIP	LOC117580078|XP_034122214.1|DGUA
OG0006788	LOC120420357|XP_039439290.1|CPIP	LOC117580087|XP_034122231.1|DGUA
OG0006789	LOC120420359|XP_039439292.1|CPIP	LOC117590302|XP_034138680.1|DGUA
OG0006790	LOC120420361|XP_039439294.1|CPIP	LOC117584230|XP_034128903.1|DGUA
OG0006791	LOC120416570|XP_039434238.1|CPIP	LOC117580144|XP_034122340.1|DGUA
OG0006792	LOC120419995|XP_039438818.1|CPIP	LOC117580029|XP_034122147.1|DGUA
OG0006793	LOC120419984|XP_039438796.1|CPIP	LOC117580019|XP_034122130.1|DGUA
OG0006794	LOC120419979|XP_039438791.1|CPIP	LOC117578488|XP_034119912.1|DGUA
OG0006795	LOC120419982|XP_039438794.1|CPIP	LOC117587244|XP_034133707.1|DGUA
OG0006796	LOC120419981|XP_039438793.1|CPIP	LOC117589175|XP_034136785.1|DGUA
OG0006797	LOC120419989|XP_039438804.1|CPIP	LOC117584506|XP_034129332.1|DGUA
OG0006798	LOC120414128|XP_039431094.1|CPIP	LOC117579874|XP_034121885.1|DGUA
OG0006799	LOC120430335|XP_039451370.1|CPIP	LOC117580100|XP_034122253.1|DGUA
OG0006800	LOC120418520|XP_039436890.1|CPIP	LOC117580092|XP_034122235.1|DGUA
OG0006801	LOC120414475|XP_039431603.1|CPIP	LOC117590311|XP_034138689.1|DGUA
OG0006802	LOC120414468|XP_039431598.1|CPIP	LOC117587817|XP_034134669.1|DGUA
OG0006803	LOC120414467|XP_039431595.1|CPIP	LOC117583121|XP_034127206.1|DGUA
OG0006804	LOC120414442|XP_039431562.1|CPIP	LOC117589378|XP_034137181.1|DGUA
OG0006805	LOC120414443|XP_039431565.1|CPIP	LOC117578741|XP_034120297.1|DGUA
OG0006806	LOC120426143|XP_039446794.1|CPIP	LOC117589097|XP_034136631.1|DGUA
OG0006807	LOC120416057|XP_039433653.1|CPIP	LOC117579358|XP_034121082.1|DGUA
OG0006808	LOC120416051|XP_039433645.1|CPIP	LOC117591055|XP_034140050.1|DGUA
OG0006809	LOC120423600|XP_039443397.1|CPIP	LOC117589148|XP_034136734.1|DGUA
OG0006810	LOC120423598|XP_039443393.1|CPIP	LOC117587452|XP_034134064.1|DGUA
OG0006811	LOC120426788|XP_039447499.1|CPIP	LOC117585277|XP_034130591.1|DGUA
OG0006812	LOC120426783|XP_039447492.1|CPIP	LOC117589208|XP_034136838.1|DGUA
OG0006813	LOC120419544|XP_039438190.1|CPIP	LOC117589949|XP_034138132.1|DGUA
OG0006814	LOC120413403|XP_039430136.1|CPIP	LOC117579167|XP_034120819.1|DGUA
OG0006815	LOC120420045|XP_039438886.1|CPIP	LOC117589015|XP_034136529.1|DGUA
OG0006816	LOC120420057|XP_039438902.1|CPIP	LOC117588979|XP_034136459.1|DGUA
OG0006817	LOC120429199|XP_039450341.1|CPIP	LOC117589152|XP_034136739.1|DGUA
OG0006818	LOC120431501|XP_039452538.1|CPIP	LOC117587242|XP_034133702.1|DGUA
OG0006819	LOC120423765|XP_039443613.1|CPIP	LOC117579884|XP_034121911.1|DGUA
OG0006820	LOC120423776|XP_039443629.1|CPIP	LOC117579359|XP_034121085.1|DGUA
OG0006821	LOC120423777|XP_039443630.1|CPIP	LOC117581759|XP_034125052.1|DGUA
OG0006822	LOC120423769|XP_039443617.1|CPIP	LOC117578859|XP_034120543.1|DGUA
OG0006823	LOC120430340|XP_039451376.1|CPIP	LOC117589226|XP_034136869.1|DGUA
OG0006824	LOC120418548|XP_039436914.1|CPIP	LOC117580229|XP_034122535.1|DGUA
OG0006825	LOC120424492|XP_039444573.1|CPIP	LOC117579954|XP_034122018.1|DGUA
OG0006826	LOC120424489|XP_039444566.1|CPIP	LOC117588864|XP_034136261.1|DGUA
OG0006827	LOC120430135|XP_039451156.1|CPIP, LOC120430100|XP_039451121.1|CPIP	LOC117586501|XP_034132514.1|DGUA
OG0006828	LOC120424645|XP_039444748.1|CPIP	LOC117584242|XP_034128930.1|DGUA
OG0006829	LOC120416501|XP_039434151.1|CPIP	LOC117580428|XP_034122874.1|DGUA
OG0006830	LOC120416498|XP_039434149.1|CPIP	LOC117586909|XP_034133149.1|DGUA
OG0006831	LOC120415788|XP_039433351.1|CPIP	LOC117586922|XP_034133168.1|DGUA
OG0006832	LOC120415819|XP_039433377.1|CPIP	LOC117579992|XP_034122078.1|DGUA
OG0006833	LOC120415813|XP_039433373.1|CPIP	LOC117586809|XP_034132973.1|DGUA
OG0006834	LOC120418662|XP_039437043.1|CPIP	LOC117583068|XP_034127132.1|DGUA
OG0006835	LOC120418651|XP_039437028.1|CPIP	LOC117589310|XP_034136999.1|DGUA
OG0006836	LOC120418649|XP_039437027.1|CPIP	LOC117580362|XP_034122783.1|DGUA
OG0006837	LOC120418660|XP_039437041.1|CPIP	LOC117579404|XP_034121174.1|DGUA
OG0006838	LOC120418667|XP_039437052.1|CPIP	LOC117580394|XP_034122825.1|DGUA
OG0006839	LOC120418669|XP_039437053.1|CPIP	LOC117579441|XP_034121220.1|DGUA
OG0006840	LOC120418998|XP_039437500.1|CPIP	LOC117584141|XP_034128789.1|DGUA
OG0006841	LOC120427126|XP_039447912.1|CPIP	LOC117580580|XP_034123076.1|DGUA
OG0006842	LOC120419526|XP_039438172.1|CPIP	LOC117587194|XP_034133629.1|DGUA
OG0006843	LOC120419533|XP_039438178.1|CPIP	LOC117591497|XP_034140680.1|DGUA
OG0006844	LOC120419532|XP_039438177.1|CPIP	LOC117589606|XP_034137572.1|DGUA
OG0006846	LOC120429825|XP_039450819.1|CPIP	LOC117589233|XP_034136882.1|DGUA
OG0006847	LOC120424327|XP_039444357.1|CPIP	LOC117589024|XP_034136544.1|DGUA
OG0006848	LOC120421383|XP_039440513.1|CPIP	LOC117591014|XP_034139995.1|DGUA
OG0006849	LOC120421934|XP_039441174.1|CPIP	LOC117580207|XP_034122491.1|DGUA
OG0006850	LOC120421929|XP_039441162.1|CPIP	LOC117579985|XP_034122055.1|DGUA
OG0006851	LOC120421936|XP_039441176.1|CPIP	LOC117579988|XP_034122071.1|DGUA
OG0006852	LOC120431055|XP_039452143.1|CPIP	LOC117591836|XP_034141091.1|DGUA
OG0006853	LOC120418795|XP_039437211.1|CPIP	LOC117589214|XP_034136849.1|DGUA
OG0006854	LOC120418817|XP_039437262.1|CPIP	LOC117578810|XP_034120451.1|DGUA
OG0006855	LOC120418810|XP_039437254.1|CPIP	LOC117586892|XP_034133125.1|DGUA
OG0006856	LOC120418851|XP_039437308.1|CPIP	LOC117587498|XP_034134164.1|DGUA
OG0006858	LOC120429738|XP_039450726.1|CPIP	LOC117589268|XP_034136941.1|DGUA
OG0006863	LOC120418850|XP_039437307.1|CPIP	LOC117588567|XP_034135848.1|DGUA
OG0006867	LOC120413433|XP_039430178.1|CPIP	LOC117587029|XP_034133348.1|DGUA
OG0006870	LOC120424212|XP_039444200.1|CPIP	LOC117592348|XP_034141932.1|DGUA
OG0006871	LOC120424227|XP_039444218.1|CPIP	LOC117578860|XP_034120540.1|DGUA
OG0006872	LOC120426883|XP_039447654.1|CPIP	LOC117592645|XP_034142478.1|DGUA
OG0006881	LOC120430177|XP_039451192.1|CPIP, LOC120425444|XP_039445911.1|CPIP	LOC117590894|XP_034139818.1|DGUA
OG0006882	LOC120414674|XP_039431893.1|CPIP	LOC117592352|XP_034141937.1|DGUA
OG0006883	LOC120426348|XP_039447044.1|CPIP, LOC120426550|XP_039447252.1|CPIP	LOC117587913|XP_034134785.1|DGUA
OG0006884	LOC120431072|XP_039452160.1|CPIP, LOC120430915|XP_039451968.1|CPIP	LOC117584259|XP_034128955.1|DGUA
OG0006885	LOC120428156|XP_039449074.1|CPIP	LOC117584033|XP_034128660.1|DGUA
OG0006886	LOC120425087|XP_039445413.1|CPIP	LOC117583062|XP_034127125.1|DGUA
OG0006887	LOC120431276|XP_039452342.1|CPIP	LOC117591498|XP_034140683.1|DGUA
OG0006888	LOC120431279|XP_039452350.1|CPIP	LOC117584290|XP_034129000.1|DGUA
OG0006889	LOC120431286|XP_039452360.1|CPIP	LOC117587917|XP_034134793.1|DGUA
OG0006890	LOC120427689|XP_039448511.1|CPIP	LOC117582063|XP_034125509.1|DGUA
OG0006891	LOC120427690|XP_039448513.1|CPIP	LOC117582180|XP_034125675.1|DGUA
OG0006892	LOC120427692|XP_039448523.1|CPIP	LOC117582440|XP_034126038.1|DGUA
OG0006893	LOC120427686|XP_039448509.1|CPIP	LOC117584440|XP_034129244.1|DGUA
OG0006894	LOC120427695|XP_039448525.1|CPIP	LOC117584439|XP_034129243.1|DGUA
OG0006895	LOC120428089|XP_039449008.1|CPIP	LOC117581496|XP_034124636.1|DGUA
OG0006896	LOC120428088|XP_039449007.1|CPIP	LOC117584527|XP_034129367.1|DGUA
OG0006897	LOC120425849|XP_039446402.1|CPIP	LOC117587932|XP_034134810.1|DGUA
OG0006898	LOC120415482|XP_039432982.1|CPIP	LOC117582048|XP_034125482.1|DGUA
OG0006899	LOC120419195|XP_039437801.1|CPIP	LOC117582155|XP_034125637.1|DGUA
OG0006900	LOC120422802|XP_039442277.1|CPIP	LOC117591428|XP_034140579.1|DGUA
OG0006901	LOC120415677|XP_039433198.1|CPIP	LOC117584340|XP_034129062.1|DGUA
OG0006902	LOC120424565|XP_039444668.1|CPIP	LOC117590375|XP_034138810.1|DGUA
OG0006903	LOC120423658|XP_039443474.1|CPIP	LOC117585845|XP_034131479.1|DGUA
OG0006904	LOC120418286|XP_039436547.1|CPIP	LOC117587722|XP_034134521.1|DGUA
OG0006905	LOC120418320|XP_039436583.1|CPIP	LOC117582568|XP_034126299.1|DGUA
OG0006906	LOC120418289|XP_039436550.1|CPIP	LOC117582268|XP_034125785.1|DGUA
OG0006907	LOC120422970|XP_039442491.1|CPIP	LOC117584595|XP_034129460.1|DGUA
OG0006908	LOC120422983|XP_039442527.1|CPIP	LOC117591531|XP_034140714.1|DGUA
OG0006909	LOC120422988|XP_039442532.1|CPIP	LOC117584487|XP_034129302.1|DGUA
OG0006910	LOC120422992|XP_039442537.1|CPIP	LOC117587529|XP_034134222.1|DGUA
OG0006911	LOC120421108|XP_039440197.1|CPIP	LOC117580678|XP_034123187.1|DGUA
OG0006912	LOC120413589|XP_039430424.1|CPIP	LOC117584628|XP_034129542.1|DGUA
OG0006913	LOC120413621|XP_039430462.1|CPIP	LOC117584023|XP_034128651.1|DGUA
OG0006914	LOC120413607|XP_039430445.1|CPIP	LOC117579676|XP_034121554.1|DGUA
OG0006915	LOC120413605|XP_039430443.1|CPIP	LOC117581755|XP_034125047.1|DGUA
OG0006916	LOC120413590|XP_039430432.1|CPIP	LOC117587799|XP_034134636.1|DGUA
OG0006917	LOC120413616|XP_039430455.1|CPIP	LOC117584556|XP_034129401.1|DGUA
OG0006918	LOC120413618|XP_039430459.1|CPIP	LOC117584560|XP_034129409.1|DGUA
OG0006919	LOC120420427|XP_039439384.1|CPIP	LOC117588009|XP_034134924.1|DGUA
OG0006920	LOC120422371|XP_039441716.1|CPIP	LOC117582064|XP_034125511.1|DGUA
OG0006921	LOC120414069|XP_039431024.1|CPIP	LOC117582598|XP_034126348.1|DGUA
OG0006922	LOC120414076|XP_039431031.1|CPIP	LOC117587684|XP_034134468.1|DGUA
OG0006923	LOC120414101|XP_039431058.1|CPIP	LOC117581718|XP_034124987.1|DGUA
OG0006924	LOC120414107|XP_039431065.1|CPIP	LOC117587603|XP_034134345.1|DGUA
OG0006925	LOC120414109|XP_039431068.1|CPIP	LOC117585569|XP_034130993.1|DGUA
OG0006926	LOC120420590|XP_039439600.1|CPIP	LOC117584156|XP_034128808.1|DGUA
OG0006927	LOC120420624|XP_039439631.1|CPIP	LOC117584200|XP_034128860.1|DGUA
OG0006928	LOC120420619|XP_039439626.1|CPIP	LOC117584202|XP_034128863.1|DGUA
OG0006929	LOC120420131|XP_039439015.1|CPIP	LOC117581813|XP_034125146.1|DGUA
OG0006930	LOC120420144|XP_039439037.1|CPIP	LOC117581965|XP_034125341.1|DGUA
OG0006931	LOC120422727|XP_039442193.1|CPIP	LOC117584719|XP_034129662.1|DGUA
OG0006932	LOC120422492|XP_039441885.1|CPIP	LOC117584503|XP_034129325.1|DGUA
OG0006933	LOC120423268|XP_039442941.1|CPIP	LOC117584796|XP_034129804.1|DGUA
OG0006934	LOC120416083|XP_039433700.1|CPIP	LOC117585859|XP_034131501.1|DGUA
OG0006935	LOC120417360|XP_039435305.1|CPIP	LOC117584559|XP_034129408.1|DGUA
OG0006936	LOC120417363|XP_039435308.1|CPIP	LOC117588058|XP_034135006.1|DGUA
OG0006937	LOC120417352|XP_039435288.1|CPIP	LOC117584432|XP_034129220.1|DGUA
OG0006938	LOC120417348|XP_039435284.1|CPIP	LOC117588114|XP_034135078.1|DGUA
OG0006939	LOC120417350|XP_039435286.1|CPIP	LOC117581473|XP_034124601.1|DGUA
OG0006940	LOC120413135|XP_039429773.1|CPIP	LOC117584270|XP_034128973.1|DGUA
OG0006941	LOC120424966|XP_039445256.1|CPIP	LOC117581680|XP_034124945.1|DGUA
OG0006942	LOC120416296|XP_039433947.1|CPIP	LOC117591834|XP_034141088.1|DGUA
OG0006943	LOC120413149|XP_039429788.1|CPIP	LOC117584705|XP_034129637.1|DGUA
OG0006944	LOC120413089|XP_039429729.1|CPIP	LOC117582110|XP_034125573.1|DGUA
OG0006945	LOC120413103|XP_039429743.1|CPIP	LOC117581904|XP_034125263.1|DGUA
OG0006946	LOC120413118|XP_039429761.1|CPIP	LOC117589702|XP_034137756.1|DGUA
OG0006947	LOC120424101|XP_039444048.1|CPIP	LOC117591533|XP_034140716.1|DGUA
OG0006948	LOC120428540|XP_039449506.1|CPIP	LOC117588161|XP_034135160.1|DGUA
OG0006949	LOC120418950|XP_039437422.1|CPIP	LOC117582315|XP_034125851.1|DGUA
OG0006950	LOC120428613|XP_039449594.1|CPIP	LOC117587592|XP_034134326.1|DGUA
OG0006951	LOC120427877|XP_039448747.1|CPIP	LOC117587962|XP_034134857.1|DGUA
OG0006952	LOC120428397|XP_039449347.1|CPIP	LOC117585768|XP_034131340.1|DGUA
OG0006953	LOC120425907|XP_039446460.1|CPIP	LOC117589438|XP_034137269.1|DGUA
OG0006954	LOC120425903|XP_039446457.1|CPIP	LOC117583998|XP_034128617.1|DGUA
OG0006955	LOC120425916|XP_039446470.1|CPIP	LOC117585331|XP_034130661.1|DGUA
OG0006956	LOC120416322|XP_039433978.1|CPIP	LOC117581702|XP_034124972.1|DGUA
OG0006957	LOC120416331|XP_039433995.1|CPIP	LOC117583893|XP_034128446.1|DGUA
OG0006958	LOC120416316|XP_039433973.1|CPIP	LOC117578421|XP_034119773.1|DGUA
OG0006959	LOC120416310|XP_039433965.1|CPIP	LOC117587056|XP_034133385.1|DGUA
OG0006960	LOC120414771|XP_039432019.1|CPIP	LOC117588121|XP_034135089.1|DGUA
OG0006961	LOC120414744|XP_039431990.1|CPIP	LOC117582138|XP_034125611.1|DGUA
OG0006962	LOC120420890|XP_039439945.1|CPIP	LOC117584575|XP_034129437.1|DGUA
OG0006963	LOC120418405|XP_039436715.1|CPIP	LOC117587523|XP_034134214.1|DGUA
OG0006964	LOC120418423|XP_039436735.1|CPIP	LOC117587902|XP_034134771.1|DGUA
OG0006965	LOC120421721|XP_039440904.1|CPIP	LOC117582053|XP_034125488.1|DGUA
OG0006966	LOC120421720|XP_039440902.1|CPIP	LOC117584383|XP_034129128.1|DGUA
OG0006967	LOC120421717|XP_039440898.1|CPIP	LOC117592191|XP_034141694.1|DGUA
OG0006968	LOC120420821|XP_039439875.1|CPIP	LOC117578512|XP_034119942.1|DGUA
OG0006969	LOC120420808|XP_039439864.1|CPIP	LOC117586935|XP_034133190.1|DGUA
OG0006970	LOC120419382|XP_039437987.1|CPIP	LOC117582822|XP_034126758.1|DGUA
OG0006971	LOC120420145|XP_039439041.1|CPIP	LOC117582079|XP_034125530.1|DGUA
OG0006972	LOC120419902|XP_039438706.1|CPIP	LOC117583964|XP_034128556.1|DGUA
OG0006973	LOC120420278|XP_039439214.1|CPIP	LOC117582215|XP_034125713.1|DGUA
OG0006974	LOC120420510|XP_039439501.1|CPIP	LOC117584142|XP_034128792.1|DGUA
OG0006975	LOC120419756|XP_039438518.1|CPIP	LOC117584676|XP_034129597.1|DGUA
OG0006976	LOC120418791|XP_039437207.1|CPIP	LOC117588014|XP_034134933.1|DGUA
OG0006977	LOC120431287|XP_039452361.1|CPIP	LOC117592652|XP_034142488.1|DGUA
OG0006978	LOC120420603|XP_039439615.1|CPIP	LOC117581891|XP_034125250.1|DGUA
OG0006979	LOC120421951|XP_039441195.1|CPIP	LOC117582635|XP_034126405.1|DGUA
OG0006980	LOC120428323|XP_039449254.1|CPIP	LOC117588026|XP_034134958.1|DGUA
OG0006981	LOC120428319|XP_039449249.1|CPIP	LOC117588050|XP_034134992.1|DGUA
OG0006983	LOC120422514|XP_039441904.1|CPIP	LOC117582487|XP_034126141.1|DGUA
OG0006984	LOC120415468|XP_039432961.1|CPIP	LOC117582109|XP_034125570.1|DGUA
OG0006985	LOC120415477|XP_039432974.1|CPIP	LOC117582328|XP_034125868.1|DGUA
OG0006986	LOC120415478|XP_039432975.1|CPIP	LOC117582028|XP_034125447.1|DGUA
OG0006988	LOC120416266|XP_039433904.1|CPIP	LOC117581992|XP_034125378.1|DGUA
OG0006989	LOC120425340|XP_039445766.1|CPIP	LOC117584001|XP_034128621.1|DGUA
OG0006990	LOC120425339|XP_039445765.1|CPIP	LOC117584114|XP_034128757.1|DGUA
OG0006991	LOC120425338|XP_039445764.1|CPIP	LOC117585455|XP_034130833.1|DGUA
OG0006992	LOC120421104|XP_039440187.1|CPIP	LOC117584261|XP_034128959.1|DGUA
OG0006993	LOC120415458|XP_039432935.1|CPIP	LOC117582007|XP_034125394.1|DGUA
OG0006994	LOC120419175|XP_039437762.1|CPIP	LOC117583913|XP_034128482.1|DGUA
OG0006995	LOC120415974|XP_039433559.1|CPIP	LOC117588201|XP_034135225.1|DGUA
OG0006996	LOC120416017|XP_039433608.1|CPIP	LOC117588205|XP_034135230.1|DGUA
OG0006997	LOC120422511|XP_039441903.1|CPIP	LOC117592430|XP_034142073.1|DGUA
OG0006998	LOC120416110|XP_039433727.1|CPIP	LOC117585550|XP_034130962.1|DGUA
OG0006999	LOC120416281|XP_039433929.1|CPIP	LOC117582111|XP_034125574.1|DGUA
OG0007000	LOC120428679|XP_039449668.1|CPIP	LOC117582631|XP_034126399.1|DGUA
OG0007001	LOC120419855|XP_039438626.1|CPIP	LOC117592600|XP_034142373.1|DGUA
OG0007002	LOC120412803|XP_039429333.1|CPIP	LOC117587637|XP_034134399.1|DGUA
OG0007003	LOC120412837|XP_039429380.1|CPIP	LOC117592440|XP_034142086.1|DGUA
OG0007004	LOC120413538|XP_039430347.1|CPIP	LOC117582489|XP_034126152.1|DGUA
OG0007005	LOC120413575|XP_039430397.1|CPIP	LOC117582228|XP_034125726.1|DGUA
OG0007006	LOC120416606|XP_039434334.1|CPIP	LOC117588129|XP_034135099.1|DGUA
OG0007007	LOC120416605|XP_039434333.1|CPIP	LOC117584017|XP_034128639.1|DGUA
OG0007008	LOC120429037|XP_039450108.1|CPIP	LOC117581951|XP_034125325.1|DGUA
OG0007009	LOC120419793|XP_039438563.1|CPIP	LOC117584510|XP_034129337.1|DGUA
OG0007010	LOC120419985|XP_039438801.1|CPIP	LOC117582467|XP_034126087.1|DGUA
OG0007011	LOC120415999|XP_039433588.1|CPIP	LOC117585785|XP_034131367.1|DGUA
OG0007012	LOC120416021|XP_039433611.1|CPIP	LOC117581887|XP_034125245.1|DGUA
OG0007013	LOC120416783|XP_039434585.1|CPIP	LOC117587716|XP_034134516.1|DGUA
OG0007014	LOC120430668|XP_039451703.1|CPIP, LOC120416795|XP_039434602.1|CPIP	LOC117587715|XP_034134512.1|DGUA
OG0007015	LOC120423472|XP_039443233.1|CPIP	LOC117583875|XP_034128415.1|DGUA
OG0007016	LOC120423474|XP_039443238.1|CPIP	LOC117591562|XP_034140758.1|DGUA
OG0007017	LOC120418609|XP_039436984.1|CPIP	LOC117584577|XP_034129442.1|DGUA
OG0007018	LOC120419835|XP_039438603.1|CPIP	LOC117587631|XP_034134387.1|DGUA
OG0007019	LOC120419821|XP_039438593.1|CPIP	LOC117588236|XP_034135277.1|DGUA
OG0007020	LOC120422760|XP_039442239.1|CPIP	LOC117591075|XP_034140067.1|DGUA
OG0007021	LOC120412812|XP_039429348.1|CPIP	LOC117582456|XP_034126072.1|DGUA
OG0007022	LOC120412791|XP_039429314.1|CPIP	LOC117581719|XP_034124988.1|DGUA
OG0007023	LOC120412787|XP_039429311.1|CPIP	LOC117584738|XP_034129702.1|DGUA
OG0007024	LOC120422042|XP_039441301.1|CPIP	LOC117585221|XP_034130506.1|DGUA
OG0007025	LOC120415716|XP_039433245.1|CPIP	LOC117581266|XP_034124167.1|DGUA
OG0007026	LOC120415703|XP_039433230.1|CPIP	LOC117582630|XP_034126398.1|DGUA
OG0007027	LOC120427815|XP_039448673.1|CPIP	LOC117581707|XP_034124977.1|DGUA
OG0007028	LOC120422037|XP_039441296.1|CPIP	LOC117582508|XP_034126189.1|DGUA
OG0007029	LOC120423121|XP_039442734.1|CPIP	LOC117584703|XP_034129635.1|DGUA
OG0007030	LOC120432458|XP_039453609.1|CPIP	LOC117590335|XP_034138720.1|DGUA
OG0007031	LOC120415585|XP_039433107.1|CPIP	LOC117584752|XP_034129735.1|DGUA
OG0007032	LOC120415548|XP_039433052.1|CPIP	LOC117579419|XP_034121189.1|DGUA
OG0007033	LOC120415566|XP_039433075.1|CPIP	LOC117584616|XP_034129523.1|DGUA
OG0007034	LOC120415567|XP_039433078.1|CPIP	LOC117584646|XP_034129561.1|DGUA
OG0007035	LOC120415565|XP_039433074.1|CPIP	LOC117588441|XP_034135615.1|DGUA
OG0007036	LOC120415539|XP_039433039.1|CPIP	LOC117587228|XP_034133682.1|DGUA
OG0007037	LOC120415544|XP_039433049.1|CPIP	LOC117583391|XP_034127565.1|DGUA
OG0007038	LOC120425291|XP_039445676.1|CPIP	LOC117590163|XP_034138450.1|DGUA
OG0007041	LOC120422382|XP_039441725.1|CPIP	LOC117588140|XP_034135122.1|DGUA
OG0007042	LOC120422380|XP_039441722.1|CPIP	LOC117588044|XP_034134984.1|DGUA
OG0007043	LOC120422427|XP_039441777.1|CPIP	LOC117586572|XP_034132623.1|DGUA
OG0007044	LOC120423995|XP_039443938.1|CPIP	LOC117584430|XP_034129218.1|DGUA
OG0007045	LOC120424983|XP_039445285.1|CPIP	LOC117586046|XP_034131781.1|DGUA
OG0007046	LOC120423978|XP_039443903.1|CPIP	LOC117586262|XP_034132095.1|DGUA
OG0007047	LOC120413874|XP_039430780.1|CPIP	LOC117584778|XP_034129773.1|DGUA
OG0007048	LOC120412466|XP_039428875.1|CPIP, LOC120417565|XP_039435598.1|CPIP	LOC117581750|XP_034125037.1|DGUA
OG0007049	LOC120422410|XP_039441761.1|CPIP	LOC117582319|XP_034125857.1|DGUA
OG0007050	LOC120419470|XP_039438090.1|CPIP	LOC117584488|XP_034129303.1|DGUA
OG0007051	LOC120419474|XP_039438094.1|CPIP	LOC117582019|XP_034125431.1|DGUA
OG0007052	LOC120418711|XP_039437113.1|CPIP	LOC117581232|XP_034124106.1|DGUA
OG0007053	LOC120432430|XP_039453582.1|CPIP	LOC117585810|XP_034131421.1|DGUA
OG0007054	LOC120431920|XP_039452987.1|CPIP	LOC117586650|XP_034132780.1|DGUA
OG0007055	LOC120428876|XP_039449936.1|CPIP	LOC117592484|XP_034142213.1|DGUA
OG0007056	LOC120421137|XP_039440252.1|CPIP	LOC117579507|XP_034121301.1|DGUA
OG0007057	LOC120425304|XP_039445709.1|CPIP	LOC117581234|XP_034124109.1|DGUA
OG0007058	LOC120425298|XP_039445696.1|CPIP	LOC117588287|XP_034135355.1|DGUA
OG0007059	LOC120419650|XP_039438341.1|CPIP	LOC117581833|XP_034125172.1|DGUA
OG0007060	LOC120419667|XP_039438365.1|CPIP	LOC117582331|XP_034125871.1|DGUA
OG0007061	LOC120419664|XP_039438361.1|CPIP	LOC117582332|XP_034125872.1|DGUA
OG0007062	LOC120426890|XP_039447628.1|CPIP	LOC117584800|XP_034129810.1|DGUA
OG0007063	LOC120431557|XP_039452599.1|CPIP	LOC117587834|XP_034134686.1|DGUA
OG0007064	LOC120418716|XP_039437124.1|CPIP	LOC117583770|XP_034128218.1|DGUA
OG0007065	LOC120418701|XP_039437100.1|CPIP	LOC117579733|XP_034121622.1|DGUA
OG0007066	LOC120423111|XP_039442723.1|CPIP	LOC117580559|XP_034123053.1|DGUA
OG0007067	LOC120423106|XP_039442719.1|CPIP	LOC117584312|XP_034129030.1|DGUA
OG0007068	LOC120423117|XP_039442729.1|CPIP	LOC117587855|XP_034134713.1|DGUA
OG0007069	LOC120421296|XP_039440421.1|CPIP	LOC117584822|XP_034129837.1|DGUA
OG0007070	LOC120414564|XP_039431718.1|CPIP	LOC117588848|XP_034136242.1|DGUA
OG0007071	LOC120414573|XP_039431744.1|CPIP	LOC117592202|XP_034141705.1|DGUA
OG0007072	LOC120414570|XP_039431740.1|CPIP	LOC117590105|XP_034138343.1|DGUA
OG0007073	LOC120419463|XP_039438081.1|CPIP	LOC117582656|XP_034126452.1|DGUA
OG0007074	LOC120429788|XP_039450782.1|CPIP	LOC117581373|XP_034124403.1|DGUA
OG0007075	LOC120432419|XP_039453553.1|CPIP	LOC117581752|XP_034125042.1|DGUA
