Orthogroup	CPIP.longest_only	DEUG.longest_only
OG0006487	LOC120427897|XP_039448766.1|CPIP	LOC108108385|XP_017071923.1|DEUG
OG0006488	LOC120416953|XP_039434796.1|CPIP	LOC108104633|XP_017066297.1|DEUG
OG0006489	LOC120414264|XP_039431311.1|CPIP	LOC108115992|XP_017083150.1|DEUG
OG0006490	LOC120418383|XP_039436691.1|CPIP	LOC108110216|XP_017074687.1|DEUG
OG0006491	LOC120418362|XP_039436656.1|CPIP	LOC108105672|XP_017067860.1|DEUG
OG0006492	LOC120424279|XP_039444283.1|CPIP	LOC108115379|XP_017082304.1|DEUG
OG0006493	LOC120427399|XP_039448189.1|CPIP	LOC108105353|XP_017067356.1|DEUG
OG0006494	LOC120427397|XP_039448184.1|CPIP	LOC108110019|XP_017074349.1|DEUG
OG0006496	LOC120427146|XP_039447937.1|CPIP	LOC108116640|XP_017084111.1|DEUG
OG0006497	LOC120426698|XP_039447410.1|CPIP	LOC108116923|XP_017084552.1|DEUG
OG0006498	LOC120428906|XP_039449977.1|CPIP	LOC108116915|XP_017084538.1|DEUG
OG0006499	LOC120425695|XP_039446211.1|CPIP	LOC108104002|XP_017065281.1|DEUG
OG0006500	LOC120420730|XP_039439760.1|CPIP	LOC108110797|XP_017075511.1|DEUG
OG0006501	LOC120420716|XP_039439746.1|CPIP	LOC108111352|XP_017076273.1|DEUG
OG0006502	LOC120420719|XP_039439751.1|CPIP	LOC108111366|XP_017076288.1|DEUG
OG0006503	LOC120420715|XP_039439745.1|CPIP	LOC108111369|XP_017076290.1|DEUG
OG0006504	LOC120420729|XP_039439758.1|CPIP	LOC108111368|XP_017076289.1|DEUG
OG0006505	LOC120420720|XP_039439752.1|CPIP	LOC108111432|XP_017076388.1|DEUG
OG0006507	LOC120425720|XP_039446259.1|CPIP	LOC108111573|XP_017076585.1|DEUG
OG0006508	LOC120425725|XP_039446263.1|CPIP	LOC108111550|XP_017076557.1|DEUG
OG0006509	LOC120414289|XP_039431354.1|CPIP	LOC108105022|XP_017066909.1|DEUG
OG0006510	LOC120426702|XP_039447416.1|CPIP	LOC108113724|XP_017079896.1|DEUG
OG0006511	LOC120426682|XP_039447391.1|CPIP	LOC108116920|XP_017084548.1|DEUG
OG0006512	LOC120427257|XP_039448051.1|CPIP	LOC108117149|XP_017084898.1|DEUG
OG0006513	LOC120421022|XP_039440079.1|CPIP	LOC108116866|XP_017084423.1|DEUG
OG0006516	LOC120431643|XP_039452684.1|CPIP	LOC108117460|XP_017085370.1|DEUG, LOC108117461|XP_017085371.1|DEUG
OG0006517	LOC120425430|XP_039445893.1|CPIP	LOC108117551|XP_017085548.1|DEUG
OG0006518	LOC120425424|XP_039445883.1|CPIP	LOC108117478|XP_017085389.1|DEUG
OG0006519	LOC120425416|XP_039445880.1|CPIP	LOC108117552|XP_017085549.1|DEUG
OG0006520	LOC120430498|XP_039451528.1|CPIP	LOC108111341|XP_017076259.1|DEUG
OG0006521	LOC120427164|XP_039447957.1|CPIP	LOC108111687|XP_017076723.1|DEUG
OG0006522	LOC120421188|XP_039440323.1|CPIP	LOC108111338|XP_017076252.1|DEUG
OG0006523	LOC120421193|XP_039440331.1|CPIP	LOC108105635|XP_017067813.1|DEUG
OG0006524	LOC120421187|XP_039440322.1|CPIP	LOC108107086|XP_017069952.1|DEUG
OG0006525	LOC120421197|XP_039440334.1|CPIP	LOC108103763|XP_017064869.1|DEUG
OG0006526	LOC120430080|XP_039451104.1|CPIP	LOC108115271|XP_017082118.1|DEUG
OG0006527	LOC120430084|XP_039451107.1|CPIP	LOC108115256|XP_017082101.1|DEUG
OG0006528	LOC120430081|XP_039451105.1|CPIP	LOC108115258|XP_017082103.1|DEUG
OG0006529	LOC120430908|XP_039451964.1|CPIP	LOC108115260|XP_017082106.1|DEUG
OG0006530	LOC120430909|XP_039451965.1|CPIP	LOC108115261|XP_017082107.1|DEUG
OG0006531	LOC120429546|XP_039450537.1|CPIP	LOC108115274|XP_017082122.1|DEUG
OG0006532	LOC120429014|XP_039450085.1|CPIP, LOC120429011|XP_039450083.1|CPIP	LOC108115407|XP_017082334.1|DEUG
OG0006534	LOC120430272|XP_039451292.1|CPIP	LOC108105625|XP_017067799.1|DEUG
OG0006535	LOC120432518|XP_039453670.1|CPIP	LOC108116621|XP_017084087.1|DEUG
OG0006536	LOC120422554|XP_039441963.1|CPIP	LOC108115317|XP_017082211.1|DEUG
OG0006538	LOC120414274|XP_039431330.1|CPIP	LOC108115831|XP_017082912.1|DEUG
OG0006539	LOC120426158|XP_039446808.1|CPIP	LOC108116000|XP_017083165.1|DEUG
OG0006540	LOC120430171|XP_039451185.1|CPIP	LOC108109569|XP_017073634.1|DEUG
OG0006541	LOC120424234|XP_039444231.1|CPIP	LOC108116101|XP_017083312.1|DEUG
OG0006542	LOC120424235|XP_039444232.1|CPIP	LOC108116104|XP_017083313.1|DEUG
OG0006543	LOC120428724|XP_039449731.1|CPIP	LOC108115841|XP_017082939.1|DEUG
OG0006544	LOC120421005|XP_039440053.1|CPIP	LOC108110246|XP_017074723.1|DEUG
OG0006545	LOC120421011|XP_039440063.1|CPIP	LOC108105482|XP_017067588.1|DEUG
OG0006546	LOC120421004|XP_039440052.1|CPIP	LOC108115681|XP_017082738.1|DEUG
OG0006547	LOC120423818|XP_039443674.1|CPIP	LOC108117495|XP_017085461.1|DEUG
OG0006549	LOC120431860|XP_039452930.1|CPIP	LOC108111462|XP_017076422.1|DEUG
OG0006550	LOC120430430|XP_039451467.1|CPIP	LOC108109358|XP_017073314.1|DEUG
OG0006551	LOC120417093|XP_039435006.1|CPIP	LOC108109953|XP_017074255.1|DEUG
OG0006552	LOC120417096|XP_039435008.1|CPIP	LOC108109952|XP_017074254.1|DEUG
OG0006553	LOC120425055|XP_039445361.1|CPIP	LOC108115809|XP_017082887.1|DEUG
OG0006554	LOC120425081|XP_039445410.1|CPIP	LOC108115132|XP_017081899.1|DEUG
OG0006555	LOC120425041|XP_039445345.1|CPIP	LOC108117503|XP_017085514.1|DEUG
OG0006556	LOC120425067|XP_039445374.1|CPIP, LOC120425066|XP_039445373.1|CPIP	LOC108116992|XP_017084646.1|DEUG
OG0006557	LOC120415977|XP_039433561.1|CPIP	LOC108116441|XP_017083838.1|DEUG
OG0006558	LOC120420750|XP_039439784.1|CPIP	LOC108108844|XP_017072542.1|DEUG
OG0006559	LOC120420756|XP_039439793.1|CPIP	LOC108110137|XP_017074540.1|DEUG
OG0006560	LOC120420757|XP_039439794.1|CPIP	LOC108111291|XP_017076168.1|DEUG
OG0006561	LOC120420755|XP_039439792.1|CPIP	LOC108111435|XP_017076391.1|DEUG
OG0006562	LOC120423337|XP_039443042.1|CPIP	LOC108115871|XP_017082991.1|DEUG
OG0006563	LOC120423354|XP_039443063.1|CPIP	LOC108111758|XP_017076804.1|DEUG
OG0006564	LOC120423342|XP_039443046.1|CPIP	LOC108111809|XP_017076898.1|DEUG
OG0006565	LOC120423326|XP_039443021.1|CPIP	LOC108111508|XP_017076513.1|DEUG
OG0006566	LOC120425364|XP_039445802.1|CPIP	LOC108105225|XP_017067177.1|DEUG
OG0006574	LOC120427401|XP_039448191.1|CPIP	LOC108117514|XP_017085491.1|DEUG
OG0006575	LOC120425432|XP_039445895.1|CPIP	LOC108115931|XP_017083056.1|DEUG
OG0006576	LOC120422561|XP_039441977.1|CPIP	LOC108117543|XP_017085537.1|DEUG
OG0006577	LOC120422560|XP_039441976.1|CPIP	LOC108109576|XP_017073642.1|DEUG
OG0006578	LOC120422578|XP_039442000.1|CPIP	LOC108117542|XP_017085536.1|DEUG
OG0006579	LOC120422558|XP_039441975.1|CPIP	LOC108111052|XP_017075870.1|DEUG
OG0006580	LOC120425376|XP_039445822.1|CPIP	LOC108117247|XP_017085081.1|DEUG
OG0006581	LOC120425366|XP_039445808.1|CPIP	LOC108114980|XP_017081700.1|DEUG
OG0006582	LOC120425374|XP_039445816.1|CPIP	LOC108111567|XP_017076578.1|DEUG
OG0006583	LOC120425378|XP_039445825.1|CPIP	LOC108111590|XP_017076599.1|DEUG
OG0006584	LOC120425390|XP_039445841.1|CPIP	LOC108111085|XP_017075909.1|DEUG
OG0006585	LOC120430432|XP_039451472.1|CPIP	LOC108106116|XP_017068483.1|DEUG
OG0006586	LOC120417079|XP_039434983.1|CPIP	LOC108111348|XP_017076268.1|DEUG
OG0006587	LOC120417076|XP_039434978.1|CPIP	LOC108111342|XP_017076260.1|DEUG
OG0006588	LOC120417077|XP_039434979.1|CPIP	LOC108117234|XP_017085057.1|DEUG
OG0006590	LOC120427725|XP_039448562.1|CPIP	LOC108117570|XP_017085570.1|DEUG
OG0006591	LOC120428066|XP_039448959.1|CPIP	LOC108114177|XP_017080471.1|DEUG
OG0006592	LOC120428078|XP_039448989.1|CPIP	LOC108108378|XP_017071914.1|DEUG
OG0006593	LOC120428077|XP_039448987.1|CPIP	LOC108108379|XP_017071915.1|DEUG
OG0006594	LOC120428072|XP_039448980.1|CPIP	LOC108114718|XP_017081308.1|DEUG
OG0006595	LOC120428684|XP_039449676.1|CPIP	LOC108113098|XP_017079046.1|DEUG
OG0006596	LOC120428682|XP_039449671.1|CPIP	LOC108111928|XP_017077059.1|DEUG
OG0006597	LOC120428696|XP_039449700.1|CPIP	LOC108107835|XP_017071077.1|DEUG
OG0006598	LOC120428691|XP_039449693.1|CPIP	LOC108110856|XP_017075592.1|DEUG
OG0006599	LOC120427604|XP_039448415.1|CPIP	LOC108114157|XP_017080437.1|DEUG
OG0006600	LOC120427602|XP_039448408.1|CPIP	LOC108104911|XP_017066739.1|DEUG
OG0006601	LOC120427611|XP_039448426.1|CPIP	LOC108107904|XP_017071199.1|DEUG
OG0006602	LOC120427612|XP_039448427.1|CPIP	LOC108107906|XP_017071200.1|DEUG
OG0006603	LOC120427620|XP_039448434.1|CPIP	LOC108107900|XP_017071192.1|DEUG
OG0006604	LOC120427616|XP_039448430.1|CPIP	LOC108113957|XP_017080159.1|DEUG
OG0006605	LOC120427622|XP_039448437.1|CPIP	LOC108103198|XP_017064075.1|DEUG
OG0006606	LOC120427605|XP_039448416.1|CPIP	LOC108114229|XP_017080584.1|DEUG
OG0006607	LOC120427606|XP_039448417.1|CPIP	LOC108114318|XP_017080719.1|DEUG
OG0006608	LOC120428398|XP_039449345.1|CPIP	LOC108115389|XP_017082314.1|DEUG
OG0006609	LOC120423012|XP_039442578.1|CPIP	LOC108109544|XP_017073602.1|DEUG
OG0006610	LOC120423007|XP_039442564.1|CPIP	LOC108114308|XP_017080701.1|DEUG
OG0006611	LOC120423016|XP_039442588.1|CPIP	LOC108113966|XP_017080172.1|DEUG
OG0006612	LOC120423024|XP_039442601.1|CPIP	LOC108113986|XP_017080221.1|DEUG
OG0006613	LOC120423022|XP_039442596.1|CPIP	LOC108114159|XP_017080442.1|DEUG
OG0006614	LOC120423010|XP_039442575.1|CPIP	LOC108114098|XP_017080349.1|DEUG
OG0006615	LOC120423001|XP_039442557.1|CPIP	LOC108114126|XP_017080391.1|DEUG
OG0006616	LOC120423004|XP_039442560.1|CPIP	LOC108108295|XP_017071789.1|DEUG
OG0006617	LOC120422999|XP_039442551.1|CPIP	LOC108108512|XP_017072070.1|DEUG
OG0006618	LOC120417825|XP_039435973.1|CPIP	LOC108114226|XP_017080582.1|DEUG
OG0006619	LOC120430251|XP_039451270.1|CPIP	LOC108103604|XP_017064630.1|DEUG
OG0006620	LOC120430252|XP_039451271.1|CPIP	LOC108103606|XP_017064631.1|DEUG
OG0006621	LOC120430256|XP_039451275.1|CPIP	LOC108102753|XP_017063399.1|DEUG
OG0006622	LOC120421741|XP_039440941.1|CPIP	LOC108104702|XP_017066406.1|DEUG
OG0006623	LOC120421747|XP_039440954.1|CPIP	LOC108104708|XP_017066416.1|DEUG
OG0006624	LOC120422869|XP_039442352.1|CPIP	LOC108106393|XP_017068890.1|DEUG
OG0006625	LOC120422862|XP_039442345.1|CPIP	LOC108106402|XP_017068901.1|DEUG
OG0006626	LOC120422860|XP_039442343.1|CPIP	LOC108113664|XP_017079829.1|DEUG
OG0006627	LOC120422849|XP_039442329.1|CPIP	LOC108108996|XP_017072749.1|DEUG
OG0006628	LOC120422826|XP_039442294.1|CPIP	LOC108108992|XP_017072739.1|DEUG
OG0006629	LOC120417405|XP_039435380.1|CPIP	LOC108109159|XP_017073069.1|DEUG
OG0006630	LOC120424202|XP_039444195.1|CPIP	LOC108106789|XP_017069521.1|DEUG
OG0006631	LOC120424170|XP_039444158.1|CPIP	LOC108109772|XP_017073935.1|DEUG
OG0006632	LOC120424188|XP_039444179.1|CPIP	LOC108112601|XP_017078149.1|DEUG
OG0006633	LOC120424193|XP_039444186.1|CPIP	LOC108102854|XP_017063540.1|DEUG
OG0006634	LOC120424199|XP_039444191.1|CPIP	LOC108110993|XP_017075790.1|DEUG
OG0006635	LOC120424201|XP_039444194.1|CPIP	LOC108111146|XP_017076007.1|DEUG
OG0006636	LOC120417824|XP_039435972.1|CPIP	LOC108110102|XP_017074484.1|DEUG
OG0006637	LOC120417797|XP_039435929.1|CPIP	LOC108114338|XP_017080753.1|DEUG
OG0006638	LOC120424425|XP_039444475.1|CPIP	LOC108104492|XP_017066095.1|DEUG
OG0006639	LOC120424424|XP_039444474.1|CPIP	LOC108104482|XP_017066071.1|DEUG
OG0006640	LOC120427196|XP_039447992.1|CPIP	LOC108109245|XP_017073212.1|DEUG
OG0006641	LOC120426918|XP_039447660.1|CPIP	LOC108104781|XP_017066520.1|DEUG
OG0006642	LOC120427452|XP_039448256.1|CPIP	LOC108112660|XP_017078281.1|DEUG
OG0006643	LOC120427168|XP_039447965.1|CPIP	LOC108107269|XP_017070189.1|DEUG
OG0006644	LOC120419752|XP_039438504.1|CPIP	LOC108114645|XP_017081205.1|DEUG
OG0006645	LOC120419734|XP_039438462.1|CPIP	LOC108106957|XP_017069725.1|DEUG
OG0006646	LOC120419754|XP_039438510.1|CPIP	LOC108106590|XP_017069260.1|DEUG
OG0006647	LOC120429770|XP_039450761.1|CPIP	LOC108111981|XP_017077190.1|DEUG
OG0006648	LOC120419768|XP_039438530.1|CPIP	LOC108113633|XP_017079793.1|DEUG
OG0006649	LOC120419496|XP_039438121.1|CPIP	LOC108112936|XP_017078818.1|DEUG
OG0006650	LOC120423495|XP_039443264.1|CPIP	LOC108106561|XP_017069215.1|DEUG
OG0006651	LOC120417406|XP_039435381.1|CPIP	LOC108114215|XP_017080524.1|DEUG
OG0006652	LOC120423186|XP_039442822.1|CPIP	LOC108114151|XP_017080429.1|DEUG
OG0006653	LOC120416544|XP_039434201.1|CPIP	LOC108107723|XP_017070831.1|DEUG
OG0006654	LOC120416550|XP_039434214.1|CPIP	LOC108104622|XP_017066284.1|DEUG
OG0006655	LOC120421330|XP_039440432.1|CPIP	LOC108107876|XP_017071148.1|DEUG
OG0006656	LOC120429275|XP_039450431.1|CPIP	LOC108107736|XP_017070875.1|DEUG
OG0006657	LOC120422637|XP_039442069.1|CPIP	LOC108108902|XP_017072615.1|DEUG
OG0006658	LOC120418865|XP_039437333.1|CPIP	LOC108108036|XP_017071397.1|DEUG
OG0006659	LOC120418868|XP_039437337.1|CPIP	LOC108108170|XP_017071601.1|DEUG
OG0006660	LOC120418901|XP_039437365.1|CPIP	LOC108108112|XP_017071511.1|DEUG
OG0006661	LOC120427559|XP_039448367.1|CPIP	LOC108107808|XP_017071027.1|DEUG
OG0006662	LOC120425589|XP_039446102.1|CPIP	LOC108102640|XP_017063250.1|DEUG
OG0006663	LOC120412867|XP_039429428.1|CPIP	LOC108114490|XP_017080999.1|DEUG
OG0006664	LOC120423653|XP_039443469.1|CPIP	LOC108115671|XP_017082725.1|DEUG
OG0006665	LOC120426040|XP_039446654.1|CPIP	LOC108104727|XP_017066449.1|DEUG
OG0006666	LOC120425583|XP_039446090.1|CPIP	LOC108109250|XP_017073221.1|DEUG
OG0006667	LOC120424186|XP_039444177.1|CPIP	LOC108114560|XP_017081099.1|DEUG
OG0006668	LOC120425489|XP_039445972.1|CPIP	LOC108109129|XP_017073014.1|DEUG
OG0006669	LOC120426258|XP_039446932.1|CPIP	LOC108107899|XP_017071190.1|DEUG
OG0006670	LOC120426394|XP_039447087.1|CPIP	LOC108107580|XP_017070629.1|DEUG
OG0006671	LOC120425899|XP_039446453.1|CPIP	LOC108107958|XP_017071286.1|DEUG
OG0006672	LOC120425745|XP_039446308.1|CPIP	LOC108109821|XP_017074041.1|DEUG
OG0006673	LOC120426351|XP_039447049.1|CPIP	LOC108108008|XP_017071353.1|DEUG
OG0006674	LOC120427485|XP_039448282.1|CPIP	LOC108104677|XP_017066357.1|DEUG
OG0006675	LOC120427045|XP_039447814.1|CPIP	LOC108107908|XP_017071214.1|DEUG
OG0006676	LOC120428977|XP_039450044.1|CPIP	LOC108107864|XP_017071122.1|DEUG
OG0006677	LOC120424373|XP_039444401.1|CPIP	LOC108109806|XP_017074014.1|DEUG
OG0006678	LOC120424384|XP_039444418.1|CPIP	LOC108114203|XP_017080511.1|DEUG
OG0006679	LOC120424375|XP_039444406.1|CPIP	LOC108107874|XP_017071146.1|DEUG
OG0006680	LOC120432611|XP_039453792.1|CPIP	LOC108111293|XP_017076171.1|DEUG
OG0006681	LOC120432596|XP_039453769.1|CPIP	LOC108107957|XP_017071284.1|DEUG
OG0006682	LOC120432600|XP_039453775.1|CPIP	LOC108108109|XP_017071508.1|DEUG
OG0006683	LOC120432602|XP_039453783.1|CPIP	LOC108107608|XP_017070662.1|DEUG
OG0006684	LOC120432599|XP_039453772.1|CPIP	LOC108109805|XP_017074012.1|DEUG
OG0006685	LOC120432604|XP_039453784.1|CPIP	LOC108104885|XP_017066707.1|DEUG
OG0006686	LOC120432616|XP_039453797.1|CPIP	LOC108114105|XP_017080353.1|DEUG
OG0006687	LOC120427283|XP_039448069.1|CPIP, LOC120427151|XP_039447944.1|CPIP	LOC108106057|XP_017068404.1|DEUG
OG0006688	LOC120426872|XP_039447612.1|CPIP	LOC108107600|XP_017070653.1|DEUG
OG0006689	LOC120422837|XP_039442312.1|CPIP	LOC108102785|XP_017063435.1|DEUG
OG0006690	LOC120425356|XP_039445797.1|CPIP	LOC108117328|XP_017085191.1|DEUG
OG0006691	LOC120428819|XP_039449859.1|CPIP	LOC108107963|XP_017071292.1|DEUG
OG0006692	LOC120428815|XP_039449851.1|CPIP	LOC108102851|XP_017063537.1|DEUG
OG0006694	LOC120422319|XP_039441640.1|CPIP	LOC108103310|XP_017064222.1|DEUG
OG0006695	LOC120420567|XP_039439578.1|CPIP	LOC108109827|XP_017074052.1|DEUG
OG0006696	LOC120420562|XP_039439565.1|CPIP	LOC108113479|XP_017079551.1|DEUG
OG0006697	LOC120420570|XP_039439582.1|CPIP	LOC108117363|XP_017085232.1|DEUG
OG0006698	LOC120430176|XP_039451194.1|CPIP	LOC108114494|XP_017081001.1|DEUG
OG0006699	LOC120415757|XP_039433299.1|CPIP	LOC108108004|XP_017071347.1|DEUG
OG0006700	LOC120415746|XP_039433286.1|CPIP	LOC108117371|XP_017085245.1|DEUG
OG0006701	LOC120415750|XP_039433292.1|CPIP	LOC108113300|XP_017079340.1|DEUG
OG0006702	LOC120424875|XP_039445067.1|CPIP	LOC108104691|XP_017066386.1|DEUG
OG0006703	LOC120424885|XP_039445105.1|CPIP	LOC108114192|XP_017080492.1|DEUG
OG0006704	LOC120424876|XP_039445069.1|CPIP	LOC108114193|XP_017080493.1|DEUG
OG0006705	LOC120418872|XP_039437341.1|CPIP	LOC108104533|XP_017066152.1|DEUG
OG0006706	LOC120418870|XP_039437339.1|CPIP	LOC108107478|XP_017070513.1|DEUG
OG0006707	LOC120418874|XP_039437342.1|CPIP	LOC108109153|XP_017073059.1|DEUG
OG0006708	LOC120418875|XP_039437343.1|CPIP	LOC108105078|XP_017066991.1|DEUG
OG0006709	LOC120426790|XP_039447501.1|CPIP	LOC108103942|XP_017065191.1|DEUG
OG0006711	LOC120430314|XP_039451346.1|CPIP	LOC108114230|XP_017080585.1|DEUG
OG0006712	LOC120430453|XP_039451495.1|CPIP	LOC108107726|XP_017070852.1|DEUG
OG0006713	LOC120430400|XP_039451440.1|CPIP	LOC108114644|XP_017081204.1|DEUG
OG0006714	LOC120430392|XP_039451433.1|CPIP	LOC108114642|XP_017081200.1|DEUG
OG0006715	LOC120422828|XP_039442299.1|CPIP	LOC108114626|XP_017081182.1|DEUG
OG0006716	LOC120422840|XP_039442315.1|CPIP	LOC108110966|XP_017075754.1|DEUG
OG0006717	LOC120422858|XP_039442341.1|CPIP	LOC108108220|XP_017071676.1|DEUG
OG0006718	LOC120426248|XP_039446923.1|CPIP	LOC108107825|XP_017071064.1|DEUG
OG0006719	LOC120430320|XP_039451354.1|CPIP	LOC108113985|XP_017080217.1|DEUG
OG0006720	LOC120430749|XP_039451789.1|CPIP	LOC108108540|XP_017072103.1|DEUG
OG0006721	LOC120421340|XP_039440456.1|CPIP	LOC108107984|XP_017071316.1|DEUG
OG0006722	LOC120428346|XP_039449281.1|CPIP	LOC108114712|XP_017081303.1|DEUG
OG0006723	LOC120428335|XP_039449268.1|CPIP	LOC108106980|XP_017069804.1|DEUG
OG0006724	LOC120420661|XP_039439689.1|CPIP	LOC108117547|XP_017085545.1|DEUG
OG0006725	LOC120420688|XP_039439718.1|CPIP	LOC108117531|XP_017085519.1|DEUG
OG0006726	LOC120420687|XP_039439717.1|CPIP	LOC108111670|XP_017076692.1|DEUG
OG0006727	LOC120420649|XP_039439665.1|CPIP	LOC108117529|XP_017085515.1|DEUG
OG0006728	LOC120427039|XP_039447802.1|CPIP	LOC108108293|XP_017071786.1|DEUG
OG0006729	LOC120421534|XP_039440687.1|CPIP	LOC108112746|XP_017078472.1|DEUG
OG0006730	LOC120421549|XP_039440710.1|CPIP	LOC108112742|XP_017078469.1|DEUG
OG0006731	LOC120421530|XP_039440684.1|CPIP	LOC108107093|XP_017069962.1|DEUG
OG0006732	LOC120420103|XP_039438984.1|CPIP	LOC108109770|XP_017073933.1|DEUG
OG0006733	LOC120413258|XP_039429921.1|CPIP	LOC108113943|XP_017080142.1|DEUG
OG0006734	LOC120413245|XP_039429908.1|CPIP	LOC108114108|XP_017080360.1|DEUG
OG0006735	LOC120413242|XP_039429904.1|CPIP	LOC108109885|XP_017074176.1|DEUG
OG0006736	LOC120413249|XP_039429912.1|CPIP	LOC108108010|XP_017071355.1|DEUG
OG0006737	LOC120413181|XP_039429828.1|CPIP	LOC108108582|XP_017072166.1|DEUG
OG0006738	LOC120413247|XP_039429910.1|CPIP	LOC108106247|XP_017068702.1|DEUG
OG0006739	LOC120413183|XP_039429831.1|CPIP	LOC108107782|XP_017070967.1|DEUG
OG0006740	LOC120413195|XP_039429844.1|CPIP	LOC108109884|XP_017074175.1|DEUG
OG0006741	LOC120413157|XP_039429800.1|CPIP	LOC108109883|XP_017074173.1|DEUG
OG0006742	LOC120428745|XP_039449757.1|CPIP	LOC108116392|XP_017083743.1|DEUG
OG0006743	LOC120413155|XP_039429794.1|CPIP	LOC108110971|XP_017075761.1|DEUG
OG0006744	LOC120413215|XP_039429867.1|CPIP	LOC108114606|XP_017081156.1|DEUG
OG0006745	LOC120418491|XP_039436863.1|CPIP	LOC108111504|XP_017076506.1|DEUG
OG0006746	LOC120413163|XP_039429805.1|CPIP	LOC108109841|XP_017074081.1|DEUG
OG0006747	LOC120413160|XP_039429803.1|CPIP	LOC108109904|XP_017074199.1|DEUG
OG0006748	LOC120412894|XP_039429458.1|CPIP	LOC108105519|XP_017067634.1|DEUG
OG0006749	LOC120420093|XP_039438960.1|CPIP	LOC108113868|XP_017080074.1|DEUG
OG0006750	LOC120420112|XP_039438994.1|CPIP	LOC108103864|XP_017065065.1|DEUG
OG0006752	LOC120416506|XP_039434157.1|CPIP	LOC108107632|XP_017070691.1|DEUG
OG0006753	LOC120416485|XP_039434138.1|CPIP	LOC108107583|XP_017070633.1|DEUG
OG0006754	LOC120428831|XP_039449879.1|CPIP	LOC108104648|XP_017066317.1|DEUG
OG0006755	LOC120430777|XP_039451825.1|CPIP	LOC108104710|XP_017066418.1|DEUG
OG0006756	LOC120416500|XP_039434150.1|CPIP	LOC108108195|XP_017071636.1|DEUG
OG0006757	LOC120413497|XP_039430288.1|CPIP	LOC108107671|XP_017070748.1|DEUG
OG0006758	LOC120413436|XP_039430183.1|CPIP	LOC108107625|XP_017070683.1|DEUG
OG0006759	LOC120413434|XP_039430179.1|CPIP	LOC108108024|XP_017071377.1|DEUG
OG0006760	LOC120413447|XP_039430214.1|CPIP	LOC108114211|XP_017080519.1|DEUG
OG0006761	LOC120425594|XP_039446110.1|CPIP	LOC108115396|XP_017082320.1|DEUG
OG0006762	LOC120418929|XP_039437397.1|CPIP	LOC108117695|XP_017085721.1|DEUG
OG0006767	LOC120420648|XP_039439664.1|CPIP	LOC108114522|XP_017081040.1|DEUG
OG0006768	LOC120420655|XP_039439673.1|CPIP	LOC108114520|XP_017081033.1|DEUG
OG0006769	LOC120420657|XP_039439681.1|CPIP	LOC108114521|XP_017081039.1|DEUG
OG0006770	LOC120412422|XP_039428817.1|CPIP	LOC108107656|XP_017070731.1|DEUG
OG0006771	LOC120412385|XP_039428755.1|CPIP	LOC108105036|XP_017066923.1|DEUG
OG0006772	LOC120412382|XP_039428744.1|CPIP	LOC108112185|XP_017077486.1|DEUG
OG0006773	LOC120413438|XP_039430187.1|CPIP	LOC108107744|XP_017070895.1|DEUG
OG0006774	LOC120413432|XP_039430177.1|CPIP	LOC108108755|XP_017072403.1|DEUG
OG0006775	LOC120413462|XP_039430231.1|CPIP	LOC108114409|XP_017080873.1|DEUG
OG0006776	LOC120413453|XP_039430221.1|CPIP	LOC108108132|XP_017071541.1|DEUG
OG0006777	LOC120413457|XP_039430227.1|CPIP	LOC108114412|XP_017080876.1|DEUG
OG0006779	LOC120413451|XP_039430219.1|CPIP	LOC108102855|XP_017063541.1|DEUG
OG0006780	LOC120413440|XP_039430191.1|CPIP	LOC108104916|XP_017066753.1|DEUG
OG0006781	LOC120413446|XP_039430213.1|CPIP	LOC108108014|XP_017071358.1|DEUG
OG0006782	LOC120413473|XP_039430245.1|CPIP	LOC108102773|XP_017063422.1|DEUG
OG0006783	LOC120414616|XP_039431772.1|CPIP	LOC108112518|XP_017077900.1|DEUG
OG0006784	LOC120412598|XP_039429065.1|CPIP	LOC108107788|XP_017070980.1|DEUG
OG0006785	LOC120412602|XP_039429083.1|CPIP	LOC108113206|XP_017079228.1|DEUG
OG0006786	LOC120412636|XP_039429124.1|CPIP, LOC120421551|XP_039440713.1|CPIP	LOC108113151|XP_017079149.1|DEUG
OG0006787	LOC120420356|XP_039439288.1|CPIP	LOC108114567|XP_017081106.1|DEUG
OG0006788	LOC120420357|XP_039439290.1|CPIP	LOC108114569|XP_017081109.1|DEUG
OG0006789	LOC120420359|XP_039439292.1|CPIP	LOC108103479|XP_017064471.1|DEUG
OG0006790	LOC120420361|XP_039439294.1|CPIP	LOC108110871|XP_017075606.1|DEUG
OG0006791	LOC120416570|XP_039434238.1|CPIP	LOC108107729|XP_017070866.1|DEUG
OG0006792	LOC120419995|XP_039438818.1|CPIP	LOC108114118|XP_017080379.1|DEUG
OG0006793	LOC120419984|XP_039438796.1|CPIP	LOC108114312|XP_017080712.1|DEUG
OG0006794	LOC120419979|XP_039438791.1|CPIP	LOC108106641|XP_017069342.1|DEUG
OG0006795	LOC120419982|XP_039438794.1|CPIP	LOC108108215|XP_017071672.1|DEUG
OG0006796	LOC120419981|XP_039438793.1|CPIP	LOC108108807|XP_017072480.1|DEUG
OG0006797	LOC120419989|XP_039438804.1|CPIP	LOC108110899|XP_017075647.1|DEUG
