Orthogroup	CPIP.longest_only	DERE.longest_only
OG0006939	LOC120417350|XP_039435286.1|CPIP	LOC6550925|XP_001976980.1|DERE
OG0006940	LOC120413135|XP_039429773.1|CPIP	LOC6542519|XP_001970156.2|DERE
OG0006941	LOC120424966|XP_039445256.1|CPIP	LOC6542041|XP_026835254.1|DERE
OG0006942	LOC120416296|XP_039433947.1|CPIP	LOC6547459|XP_026836815.1|DERE
OG0006943	LOC120413149|XP_039429788.1|CPIP	LOC6547630|XP_001976265.2|DERE
OG0006944	LOC120413089|XP_039429729.1|CPIP	LOC6541703|XP_001968312.3|DERE
OG0006945	LOC120413103|XP_039429743.1|CPIP	LOC6549299|XP_001974373.1|DERE
OG0006946	LOC120413118|XP_039429761.1|CPIP	LOC6553570|XP_015009864.1|DERE
OG0006947	LOC120424101|XP_039444048.1|CPIP	LOC6541257|XP_001968926.1|DERE
OG0006948	LOC120428540|XP_039449506.1|CPIP	LOC6549112|XP_026836011.1|DERE
OG0006949	LOC120418950|XP_039437422.1|CPIP	LOC6541569|XP_001968677.1|DERE
OG0006950	LOC120428613|XP_039449594.1|CPIP	LOC6542353|XP_026835069.1|DERE
OG0006951	LOC120427877|XP_039448747.1|CPIP	LOC6540696|XP_015014542.1|DERE
OG0006952	LOC120428397|XP_039449347.1|CPIP	LOC6553680|XP_001980377.1|DERE
OG0006953	LOC120425907|XP_039446460.1|CPIP	LOC6543604|XP_001971390.1|DERE
OG0006954	LOC120425903|XP_039446457.1|CPIP	LOC6542458|XP_001969710.3|DERE
OG0006955	LOC120425916|XP_039446470.1|CPIP	LOC6553756|XP_001979416.1|DERE
OG0006956	LOC120416322|XP_039433978.1|CPIP	LOC6542127|XP_001968517.2|DERE
OG0006957	LOC120416331|XP_039433995.1|CPIP	LOC6542322|XP_001969576.1|DERE
OG0006958	LOC120416316|XP_039433973.1|CPIP	LOC6548209|XP_001976488.1|DERE
OG0006959	LOC120416310|XP_039433965.1|CPIP	LOC6545235|XP_026833314.1|DERE
OG0006960	LOC120414771|XP_039432019.1|CPIP	LOC6540968|XP_001970295.1|DERE
OG0006961	LOC120414744|XP_039431990.1|CPIP	LOC6549254|XP_026836452.1|DERE
OG0006962	LOC120420890|XP_039439945.1|CPIP	LOC6541369|XP_001968483.1|DERE
OG0006963	LOC120418405|XP_039436715.1|CPIP	LOC6541549|XP_001969400.2|DERE
OG0006964	LOC120418423|XP_039436735.1|CPIP	LOC6541663|XP_026835047.1|DERE
OG0006965	LOC120421721|XP_039440904.1|CPIP	LOC6549173|XP_001974362.2|DERE
OG0006966	LOC120421720|XP_039440902.1|CPIP	LOC6549040|XP_001974159.1|DERE
OG0006967	LOC120421717|XP_039440898.1|CPIP	LOC6547092|XP_001974931.1|DERE
OG0006968	LOC120420821|XP_039439875.1|CPIP	LOC6546938|XP_001976047.1|DERE
OG0006969	LOC120420808|XP_039439864.1|CPIP	LOC6543778|XP_001972313.1|DERE
OG0006970	LOC120419382|XP_039437987.1|CPIP	LOC6554355|XP_001981530.1|DERE
OG0006971	LOC120420145|XP_039439041.1|CPIP	LOC6542999|XP_001968251.1|DERE
OG0006972	LOC120419902|XP_039438706.1|CPIP	LOC6541548|XP_015014906.1|DERE
OG0006973	LOC120420278|XP_039439214.1|CPIP	LOC6542495|XP_001968110.2|DERE
OG0006974	LOC120420510|XP_039439501.1|CPIP	LOC6540908|XP_001970027.1|DERE
OG0006975	LOC120419756|XP_039438518.1|CPIP	LOC6540727|XP_001968763.1|DERE
OG0006976	LOC120418791|XP_039437207.1|CPIP	LOC6540742|XP_001968842.2|DERE
OG0006977	LOC120431287|XP_039452361.1|CPIP	LOC6547195|XP_001974742.3|DERE
OG0006978	LOC120420603|XP_039439615.1|CPIP	LOC6549635|XP_001974441.1|DERE
OG0006979	LOC120421951|XP_039441195.1|CPIP	LOC6540811|XP_026834218.1|DERE
OG0006980	LOC120428323|XP_039449254.1|CPIP	LOC6541273|XP_026834227.1|DERE
OG0006981	LOC120428319|XP_039449249.1|CPIP	LOC6542842|XP_026834030.1|DERE
OG0006983	LOC120422514|XP_039441904.1|CPIP	LOC6542314|XP_001968116.2|DERE
OG0006984	LOC120415468|XP_039432961.1|CPIP	LOC6547505|XP_026836975.1|DERE
OG0006985	LOC120415477|XP_039432974.1|CPIP	LOC6541706|XP_001970252.1|DERE
OG0006986	LOC120415478|XP_039432975.1|CPIP	LOC6543511|XP_001968709.1|DERE
OG0006988	LOC120416266|XP_039433904.1|CPIP	LOC6549301|XP_001974375.1|DERE
OG0006989	LOC120425340|XP_039445766.1|CPIP	LOC6543000|XP_001969716.2|DERE
OG0006990	LOC120425339|XP_039445765.1|CPIP	LOC6548958|XP_026835918.1|DERE
OG0006991	LOC120425338|XP_039445764.1|CPIP	LOC6555122|XP_001981043.1|DERE
OG0006992	LOC120421104|XP_039440187.1|CPIP	LOC6540725|XP_015015324.1|DERE
OG0006993	LOC120415458|XP_039432935.1|CPIP	LOC6549219|XP_026836905.1|DERE
OG0006994	LOC120419175|XP_039437762.1|CPIP	LOC6542784|XP_001970239.1|DERE
OG0006995	LOC120415974|XP_039433559.1|CPIP	LOC6541871|XP_001969635.1|DERE
OG0006996	LOC120416017|XP_039433608.1|CPIP	LOC6541156|XP_026835004.1|DERE
OG0006997	LOC120422511|XP_039441903.1|CPIP	LOC6542971|XP_001970381.1|DERE
OG0006998	LOC120416110|XP_039433727.1|CPIP	LOC6555322|XP_001981883.1|DERE
OG0006999	LOC120416281|XP_039433929.1|CPIP	LOC6542160|XP_001968317.1|DERE
OG0007000	LOC120428679|XP_039449668.1|CPIP	LOC6543427|XP_001968164.2|DERE
OG0007001	LOC120419855|XP_039438626.1|CPIP	LOC6546820|XP_001975930.1|DERE
OG0007002	LOC120412803|XP_039429333.1|CPIP	LOC6549490|XP_026836964.1|DERE
OG0007003	LOC120412837|XP_039429380.1|CPIP	LOC6549169|XP_015012384.1|DERE
OG0007004	LOC120413538|XP_039430347.1|CPIP	LOC6543152|XP_026834587.1|DERE
OG0007005	LOC120413575|XP_039430397.1|CPIP	LOC6549256|XP_026836451.1|DERE
OG0007006	LOC120416606|XP_039434334.1|CPIP	LOC6543530|XP_026834765.1|DERE
OG0007007	LOC120416605|XP_039434333.1|CPIP	LOC6542820|XP_001969475.1|DERE
OG0007008	LOC120429037|XP_039450108.1|CPIP	LOC6541792|XP_001968667.1|DERE
OG0007009	LOC120419793|XP_039438563.1|CPIP	LOC6542400|XP_001969460.1|DERE
OG0007010	LOC120419985|XP_039438801.1|CPIP	LOC6549294|XP_015012076.1|DERE
OG0007011	LOC120415999|XP_039433588.1|CPIP	LOC6552521|XP_026839792.1|DERE
OG0007012	LOC120416021|XP_039433611.1|CPIP	LOC6540804|XP_001968729.1|DERE
OG0007013	LOC120416783|XP_039434585.1|CPIP	LOC6542931|XP_026835095.1|DERE
OG0007014	LOC120430668|XP_039451703.1|CPIP, LOC120416795|XP_039434602.1|CPIP	LOC6542939|XP_026835050.1|DERE
OG0007015	LOC120423472|XP_039443233.1|CPIP	LOC113563684|XP_026835629.1|DERE, LOC6542029|XP_015015167.1|DERE
OG0007016	LOC120423474|XP_039443238.1|CPIP	LOC6541920|XP_026834324.1|DERE
OG0007017	LOC120418609|XP_039436984.1|CPIP	LOC6541376|XP_015015170.1|DERE
OG0007018	LOC120419835|XP_039438603.1|CPIP	LOC6542101|XP_015014943.1|DERE
OG0007019	LOC120419821|XP_039438593.1|CPIP	LOC6548607|XP_026838672.1|DERE
OG0007020	LOC120422760|XP_039442239.1|CPIP	LOC6548874|XP_026839457.1|DERE
OG0007021	LOC120412812|XP_039429348.1|CPIP	LOC6542718|XP_001968218.1|DERE
OG0007022	LOC120412791|XP_039429314.1|CPIP	LOC6541224|XP_001968622.1|DERE
OG0007023	LOC120412787|XP_039429311.1|CPIP	LOC6543017|XP_026834898.1|DERE
OG0007024	LOC120422042|XP_039441301.1|CPIP	LOC6551960|XP_001979686.1|DERE
OG0007025	LOC120415716|XP_039433245.1|CPIP	LOC6550935|XP_001976973.1|DERE
OG0007026	LOC120415703|XP_039433230.1|CPIP	LOC6540779|XP_001968173.1|DERE
OG0007027	LOC120427815|XP_039448673.1|CPIP	LOC6540985|XP_001968516.1|DERE
OG0007028	LOC120422037|XP_039441296.1|CPIP	LOC6543319|XP_026835323.1|DERE
OG0007029	LOC120423121|XP_039442734.1|CPIP	LOC6547634|XP_001976269.1|DERE
OG0007030	LOC120432458|XP_039453609.1|CPIP	LOC6549903|XP_001977379.1|DERE
OG0007031	LOC120415585|XP_039433107.1|CPIP	LOC6542847|XP_026838612.1|DERE
OG0007032	LOC120415548|XP_039433052.1|CPIP	LOC6544062|XP_001973691.1|DERE
OG0007033	LOC120415566|XP_039433075.1|CPIP	LOC6540653|XP_026834098.1|DERE
OG0007034	LOC120415567|XP_039433078.1|CPIP	LOC6543127|XP_001968457.1|DERE
OG0007035	LOC120415565|XP_039433074.1|CPIP	LOC6551133|XP_001978247.1|DERE
OG0007036	LOC120415539|XP_039433039.1|CPIP	LOC6545755|XP_026833101.1|DERE
OG0007037	LOC120415544|XP_039433049.1|CPIP	LOC6555114|XP_001982256.1|DERE
OG0007038	LOC120425291|XP_039445676.1|CPIP	LOC6547404|XP_026836022.1|DERE
OG0007041	LOC120422382|XP_039441725.1|CPIP	LOC6548790|XP_026839452.1|DERE
OG0007042	LOC120422380|XP_039441722.1|CPIP	LOC6541957|XP_015015018.1|DERE
OG0007043	LOC120422427|XP_039441777.1|CPIP	LOC6552203|XP_026832394.1|DERE
OG0007044	LOC120423995|XP_039443938.1|CPIP	LOC6542672|XP_001970144.2|DERE
OG0007045	LOC120424983|XP_039445285.1|CPIP	LOC6553934|XP_001979485.1|DERE
OG0007046	LOC120423978|XP_039443903.1|CPIP	LOC6552373|XP_001978884.1|DERE
OG0007047	LOC120413874|XP_039430780.1|CPIP	LOC6540606|XP_001968773.1|DERE
OG0007048	LOC120412466|XP_039428875.1|CPIP, LOC120417565|XP_039435598.1|CPIP	LOC6542319|XP_026834521.1|DERE
OG0007049	LOC120422410|XP_039441761.1|CPIP	LOC6541856|XP_001968668.1|DERE
OG0007050	LOC120419470|XP_039438090.1|CPIP	LOC6543292|XP_001970149.1|DERE
OG0007051	LOC120419474|XP_039438094.1|CPIP	LOC6541381|XP_026835086.1|DERE
OG0007052	LOC120418711|XP_039437113.1|CPIP	LOC6550110|XP_026837408.1|DERE
OG0007053	LOC120432430|XP_039453582.1|CPIP	LOC6552892|XP_001980000.1|DERE
OG0007054	LOC120431920|XP_039452987.1|CPIP	LOC6548404|XP_001976670.1|DERE
OG0007055	LOC120428876|XP_039449936.1|CPIP	LOC6548530|XP_015011712.1|DERE
OG0007056	LOC120421137|XP_039440252.1|CPIP	LOC26526422|XP_015014275.1|DERE
OG0007057	LOC120425304|XP_039445709.1|CPIP	LOC6550111|XP_001977602.1|DERE
OG0007058	LOC120425298|XP_039445696.1|CPIP	LOC6550585|XP_001976743.1|DERE
OG0007059	LOC120419650|XP_039438341.1|CPIP	LOC6541479|XP_001970194.1|DERE
OG0007060	LOC120419667|XP_039438365.1|CPIP	LOC6541295|XP_001970191.2|DERE
OG0007061	LOC120419664|XP_039438361.1|CPIP	LOC6541203|XP_026835030.1|DERE
OG0007062	LOC120426890|XP_039447628.1|CPIP	LOC6540955|XP_001968142.1|DERE
OG0007063	LOC120431557|XP_039452599.1|CPIP	LOC6540694|XP_001970305.1|DERE
OG0007064	LOC120418716|XP_039437124.1|CPIP	LOC6541042|XP_001970353.1|DERE
OG0007065	LOC120418701|XP_039437100.1|CPIP	LOC6546165|XP_001972862.1|DERE
OG0007066	LOC120423111|XP_039442723.1|CPIP	LOC6546063|XP_001972804.1|DERE
OG0007067	LOC120423106|XP_039442719.1|CPIP	LOC6543285|XP_001969903.1|DERE
OG0007068	LOC120423117|XP_039442729.1|CPIP	LOC6541522|XP_001969373.1|DERE
OG0007069	LOC120421296|XP_039440421.1|CPIP	LOC6540795|XP_001969597.2|DERE
OG0007070	LOC120414564|XP_039431718.1|CPIP	LOC6546724|XP_001975877.1|DERE
OG0007071	LOC120414573|XP_039431744.1|CPIP	LOC6548616|XP_001976702.1|DERE
OG0007072	LOC120414570|XP_039431740.1|CPIP	LOC6552016|XP_001978781.1|DERE
OG0007073	LOC120419463|XP_039438081.1|CPIP	LOC6542022|XP_001968665.1|DERE
OG0007074	LOC120429788|XP_039450782.1|CPIP	LOC6548385|XP_001976466.1|DERE
OG0007075	LOC120432419|XP_039453553.1|CPIP	LOC6541377|XP_015015190.1|DERE
OG0007076	LOC120432435|XP_039453587.1|CPIP	LOC6549414|XP_001975647.1|DERE
OG0007077	LOC120432441|XP_039453593.1|CPIP	LOC6542658|XP_001969919.1|DERE
OG0007078	LOC120432456|XP_039453607.1|CPIP	LOC6542464|XP_001968513.2|DERE
OG0007079	LOC120432424|XP_039453561.1|CPIP	LOC6541486|XP_001968512.1|DERE
OG0007080	LOC120423398|XP_039443125.1|CPIP	LOC6542128|XP_026835046.1|DERE
OG0007081	LOC120423406|XP_039443141.1|CPIP	LOC6540950|XP_001970020.1|DERE
OG0007082	LOC120423400|XP_039443133.1|CPIP	LOC6542327|XP_001968117.2|DERE
OG0007083	LOC120423403|XP_039443135.1|CPIP	LOC6541542|XP_001969757.1|DERE
OG0007084	LOC120423395|XP_039443120.1|CPIP	LOC6549999|XP_001977465.2|DERE
OG0007085	LOC120412668|XP_039429164.1|CPIP	LOC6543180|XP_026834887.1|DERE
OG0007086	LOC120417289|XP_039435174.1|CPIP	LOC6541466|XP_001969044.1|DERE
OG0007087	LOC120426284|XP_039446967.1|CPIP	LOC6545999|XP_001972811.2|DERE
OG0007088	LOC120426283|XP_039446962.1|CPIP	LOC6549038|XP_015011979.1|DERE
OG0007089	LOC120432461|XP_039453617.1|CPIP	LOC6542813|XP_001968214.1|DERE
OG0007090	LOC120420532|XP_039439539.1|CPIP	LOC6543141|XP_026835076.1|DERE
OG0007091	LOC120420523|XP_039439526.1|CPIP	LOC6541157|XP_001969030.1|DERE
OG0007092	LOC120423972|XP_039443898.1|CPIP	LOC6552173|XP_026835803.1|DERE
OG0007093	LOC120423985|XP_039443916.1|CPIP	LOC6542177|XP_001969332.1|DERE
OG0007094	LOC120423988|XP_039443919.1|CPIP	LOC6540856|XP_001969331.1|DERE
OG0007095	LOC120423973|XP_039443899.1|CPIP	LOC6549650|XP_001974255.1|DERE
OG0007096	LOC120423974|XP_039443900.1|CPIP	LOC6549096|XP_015012037.1|DERE
OG0007097	LOC120418720|XP_039437127.1|CPIP	LOC6548953|XP_001974076.1|DERE
OG0007098	LOC120418702|XP_039437101.1|CPIP	LOC6548957|XP_026836772.1|DERE
OG0007099	LOC120412679|XP_039429188.1|CPIP	LOC6553739|XP_001980325.1|DERE
OG0007100	LOC120412671|XP_039429166.1|CPIP	LOC6540861|XP_026834539.1|DERE
OG0007101	LOC120417313|XP_039435210.1|CPIP	LOC6547611|XP_001976248.1|DERE
OG0007102	LOC120417287|XP_039435171.1|CPIP	LOC6542867|XP_001968128.2|DERE
OG0007103	LOC120419045|XP_039437545.1|CPIP	LOC6542633|XP_001969357.1|DERE
OG0007104	LOC120419037|XP_039437535.1|CPIP	LOC6542164|XP_001969883.1|DERE
OG0007105	LOC120419078|XP_039437597.1|CPIP	LOC6542444|XP_001969473.1|DERE
OG0007106	LOC120419059|XP_039437566.1|CPIP	LOC6543253|XP_001968205.1|DERE
OG0007107	LOC120419034|XP_039437528.1|CPIP	LOC6541981|XP_015015266.1|DERE
OG0007108	LOC120419065|XP_039437578.1|CPIP	LOC6543419|XP_001968706.1|DERE
OG0007109	LOC120419073|XP_039437591.1|CPIP	LOC6549342|XP_001974322.1|DERE
OG0007110	LOC120419063|XP_039437577.1|CPIP	LOC6541338|XP_026835586.1|DERE
OG0007111	LOC120419061|XP_039437568.1|CPIP	LOC6542437|XP_015014839.1|DERE
OG0007112	LOC120419048|XP_039437547.1|CPIP	LOC6543053|XP_001968165.1|DERE
OG0007113	LOC120429069|XP_039450148.1|CPIP	LOC6554264|XP_001981894.1|DERE
OG0007114	LOC120429070|XP_039450149.1|CPIP	LOC6541328|XP_001969779.1|DERE
OG0007115	LOC120429077|XP_039450166.1|CPIP	LOC6541959|XP_001969711.1|DERE
OG0007116	LOC120429843|XP_039450851.1|CPIP	LOC6543370|XP_026834245.1|DERE
OG0007117	LOC120429845|XP_039450854.1|CPIP	LOC6540834|XP_001968258.1|DERE
OG0007118	LOC120429842|XP_039450845.1|CPIP	LOC6543103|XP_001969833.1|DERE
OG0007119	LOC120426576|XP_039447295.1|CPIP	LOC6551635|XP_001978583.1|DERE
OG0007120	LOC120426580|XP_039447298.1|CPIP	LOC6551068|XP_026838179.1|DERE
OG0007121	LOC120426562|XP_039447268.1|CPIP	LOC6550731|XP_001978154.1|DERE
OG0007122	LOC120426571|XP_039447286.1|CPIP	LOC6550351|XP_015011145.1|DERE
OG0007123	LOC120426582|XP_039447305.1|CPIP, LOC120423209|XP_039442847.1|CPIP	LOC6550353|XP_026837748.1|DERE
OG0007124	LOC120423206|XP_039442845.1|CPIP	LOC6545244|XP_015013933.1|DERE
OG0007125	LOC120423215|XP_039442855.1|CPIP	LOC6544935|XP_026832510.1|DERE
OG0007126	LOC120423213|XP_039442853.1|CPIP	LOC6544520|XP_001973060.1|DERE
OG0007127	LOC120423229|XP_039442871.1|CPIP	LOC6545230|XP_001973464.1|DERE
OG0007128	LOC120423228|XP_039442870.1|CPIP	LOC6544933|XP_001972647.1|DERE
OG0007129	LOC120423192|XP_039442825.1|CPIP	LOC6544934|XP_001972648.1|DERE
OG0007130	LOC120423195|XP_039442829.1|CPIP	LOC6544737|XP_001973459.1|DERE
OG0007131	LOC120423207|XP_039442846.1|CPIP	LOC6544029|XP_001973710.1|DERE
OG0007132	LOC120431829|XP_039452887.1|CPIP	LOC6544285|XP_001973713.1|DERE
OG0007137	LOC120414335|XP_039431410.1|CPIP	LOC6555766|XP_026838913.1|DERE
OG0007138	LOC120414366|XP_039431467.1|CPIP	LOC6551005|XP_026837387.1|DERE
OG0007139	LOC120414348|XP_039431437.1|CPIP	LOC6550415|XP_026837812.1|DERE
OG0007140	LOC120414350|XP_039431441.1|CPIP	LOC6555506|XP_026838380.1|DERE
OG0007141	LOC120414351|XP_039431442.1|CPIP	LOC6555603|XP_001982655.1|DERE
OG0007142	LOC120415253|XP_039432653.1|CPIP	LOC6545406|XP_001973375.1|DERE
OG0007143	LOC120416162|XP_039433777.1|CPIP	LOC6554534|XP_001981319.1|DERE
OG0007144	LOC120416161|XP_039433775.1|CPIP	LOC6552464|XP_026839542.1|DERE
OG0007145	LOC120416174|XP_039433792.1|CPIP	LOC6554652|XP_001981976.1|DERE
OG0007146	LOC120416176|XP_039433795.1|CPIP	LOC6554405|XP_001981701.1|DERE
OG0007147	LOC120416153|XP_039433765.1|CPIP	LOC6553636|XP_001980367.1|DERE
OG0007148	LOC120416167|XP_039433781.1|CPIP	LOC6551625|XP_015011395.1|DERE
OG0007149	LOC120423947|XP_039443866.1|CPIP	LOC6541832|XP_026835278.1|DERE
OG0007150	LOC120421435|XP_039440577.1|CPIP	LOC6544028|XP_001973709.1|DERE
OG0007152	LOC120428001|XP_039448903.1|CPIP	LOC6550475|XP_001977819.1|DERE
OG0007153	LOC120427997|XP_039448895.1|CPIP	LOC6550500|XP_001977815.1|DERE
OG0007154	LOC120427009|XP_039447763.1|CPIP	LOC6547996|XP_001975275.1|DERE
OG0007155	LOC120427011|XP_039447765.1|CPIP	LOC6549027|XP_001975536.1|DERE
OG0007156	LOC120427003|XP_039447754.1|CPIP	LOC6553449|XP_001979376.1|DERE
OG0007157	LOC120427017|XP_039447774.1|CPIP	LOC6552740|XP_001978984.3|DERE
OG0007158	LOC120427018|XP_039447775.1|CPIP	LOC6545413|XP_001971712.2|DERE
OG0007159	LOC120432356|XP_039453479.1|CPIP	LOC6555567|XP_001982484.3|DERE
OG0007160	LOC120423875|XP_039443761.1|CPIP	LOC6553858|XP_001980562.1|DERE
OG0007161	LOC120415334|XP_039432759.1|CPIP	LOC6555645|XP_026838907.1|DERE
OG0007162	LOC120415325|XP_039432748.1|CPIP	LOC6551499|XP_015011033.1|DERE
OG0007163	LOC120414373|XP_039431475.1|CPIP	LOC6554292|XP_001981060.1|DERE
OG0007164	LOC120415115|XP_039432470.1|CPIP	LOC6554293|XP_001981061.1|DERE
OG0007165	LOC120420459|XP_039439411.1|CPIP	LOC6551326|XP_026838732.1|DERE
OG0007166	LOC120431731|XP_039452789.1|CPIP, LOC120420464|XP_039439421.1|CPIP	LOC6545813|XP_026833003.1|DERE
OG0007167	LOC120431732|XP_039452790.1|CPIP, LOC120420483|XP_039439459.1|CPIP	LOC6550740|XP_001978055.1|DERE
OG0007168	LOC120418831|XP_039437287.1|CPIP	LOC6550501|XP_001977816.1|DERE
OG0007169	LOC120418849|XP_039437310.1|CPIP	LOC6555590|XP_001982615.1|DERE
OG0007170	LOC120418761|XP_039437173.1|CPIP	LOC6552110|XP_001978806.2|DERE
OG0007171	LOC120419179|XP_039437778.1|CPIP	LOC6551231|XP_026838194.1|DERE
OG0007172	LOC120418607|XP_039436987.1|CPIP	LOC6555575|XP_001982492.1|DERE
OG0007173	LOC120418597|XP_039436977.1|CPIP	LOC6555578|XP_001982495.1|DERE
OG0007174	LOC120419090|XP_039437616.1|CPIP	LOC6554911|XP_026839786.1|DERE
OG0007175	LOC120419198|XP_039437805.1|CPIP	LOC6545245|XP_001972569.1|DERE
OG0007176	LOC120425599|XP_039446114.1|CPIP	LOC6555267|XP_001981832.1|DERE
OG0007177	LOC120425605|XP_039446120.1|CPIP	LOC6552202|XP_001978932.1|DERE
OG0007178	LOC120425609|XP_039446125.1|CPIP	LOC6552591|XP_001980920.2|DERE
OG0007179	LOC120431565|XP_039452607.1|CPIP	LOC6553012|XP_001979153.1|DERE
OG0007180	LOC120431564|XP_039452606.1|CPIP	LOC6552403|XP_015009554.1|DERE
OG0007181	LOC120415093|XP_039432449.1|CPIP	LOC6555760|XP_001982666.1|DERE
OG0007182	LOC120415236|XP_039432637.1|CPIP	LOC6554001|XP_026839796.1|DERE
OG0007183	LOC120414134|XP_039431104.1|CPIP	LOC6554109|XP_026834340.1|DERE
OG0007184	LOC120413936|XP_039430870.1|CPIP	LOC6554003|XP_026839780.1|DERE
OG0007185	LOC120414322|XP_039431397.1|CPIP	LOC6541363|XP_001968678.1|DERE
OG0007186	LOC120413658|XP_039430511.1|CPIP	LOC6553296|XP_001980166.3|DERE
OG0007187	LOC120413660|XP_039430512.1|CPIP	LOC6554463|XP_026831880.1|DERE
OG0007188	LOC120413668|XP_039430528.1|CPIP	LOC6554156|XP_001981913.2|DERE
OG0007189	LOC120413663|XP_039430520.1|CPIP	LOC6551999|XP_001980807.1|DERE
OG0007190	LOC120413665|XP_039430521.1|CPIP	LOC6553972|XP_015009912.1|DERE
OG0007191	LOC120413679|XP_039430540.1|CPIP	LOC6546443|XP_001972929.1|DERE
OG0007192	LOC120426344|XP_039447040.1|CPIP	LOC6551032|XP_001978251.2|DERE
OG0007193	LOC120426333|XP_039447027.1|CPIP	LOC6551031|XP_001978250.3|DERE
OG0007194	LOC120426836|XP_039447559.1|CPIP	LOC6551085|XP_001976953.1|DERE
OG0007195	LOC120421213|XP_039440349.1|CPIP	LOC6552096|XP_001978866.1|DERE
OG0007196	LOC120417650|XP_039435702.1|CPIP	LOC6554606|XP_001981558.1|DERE
OG0007197	LOC120426336|XP_039447030.1|CPIP	LOC6545918|XP_001972731.1|DERE
OG0007198	LOC120425226|XP_039445592.1|CPIP	LOC6554004|XP_001979509.1|DERE
OG0007199	LOC120425211|XP_039445576.1|CPIP	LOC6551930|XP_001979674.1|DERE
OG0007200	LOC120425220|XP_039445585.1|CPIP	LOC6554037|XP_001980510.1|DERE
OG0007201	LOC120425918|XP_039446472.1|CPIP	LOC6545181|XP_001972529.1|DERE
OG0007202	LOC120425919|XP_039446473.1|CPIP	LOC6544514|XP_026833328.1|DERE
OG0007203	LOC120429899|XP_039450927.1|CPIP	LOC6544515|XP_001973055.1|DERE
OG0007204	LOC120431965|XP_039453037.1|CPIP	LOC6550516|XP_001977991.1|DERE
OG0007205	LOC120429898|XP_039450926.1|CPIP	LOC6545269|XP_001973267.1|DERE
OG0007206	LOC120429896|XP_039450925.1|CPIP	LOC6554023|XP_026839584.1|DERE
OG0007207	LOC120420481|XP_039439455.1|CPIP	LOC6555270|XP_001981835.1|DERE
OG0007208	LOC120420482|XP_039439456.1|CPIP	LOC6551997|XP_015009777.1|DERE
OG0007209	LOC120420480|XP_039439454.1|CPIP	LOC6551996|XP_001980804.2|DERE
OG0007210	LOC120420479|XP_039439453.1|CPIP	LOC6554008|XP_001979513.1|DERE
OG0007211	LOC120420460|XP_039439416.1|CPIP	LOC6554021|XP_001980535.3|DERE
OG0007212	LOC120420461|XP_039439418.1|CPIP	LOC6554233|XP_001981250.1|DERE
OG0007213	LOC120416972|XP_039434827.1|CPIP	LOC26526783|XP_015012853.2|DERE
OG0007214	LOC120416956|XP_039434794.1|CPIP	LOC6543812|XP_026832601.1|DERE
OG0007215	LOC120416962|XP_039434814.1|CPIP	LOC6553861|XP_001980565.1|DERE
OG0007216	LOC120416969|XP_039434821.1|CPIP	LOC6555153|XP_001981164.1|DERE
OG0007217	LOC120416977|XP_039434835.1|CPIP	LOC26526274|XP_015012772.1|DERE
OG0007218	LOC120418173|XP_039436407.1|CPIP	LOC6555484|XP_001981045.3|DERE
OG0007219	LOC120418165|XP_039436396.1|CPIP	LOC6552873|XP_001979991.1|DERE
OG0007220	LOC120426771|XP_039447478.1|CPIP	LOC6553879|XP_001979590.1|DERE
OG0007221	LOC120426765|XP_039447474.1|CPIP	LOC6554409|XP_001981705.2|DERE
OG0007222	LOC120414071|XP_039431028.1|CPIP	LOC6553158|XP_001980066.1|DERE
OG0007223	LOC120414438|XP_039431560.1|CPIP	LOC6554113|XP_001981054.2|DERE
OG0007224	LOC120414429|XP_039431550.1|CPIP	LOC6553962|XP_001979557.1|DERE
OG0007225	LOC120414336|XP_039431424.1|CPIP	LOC6553168|XP_001980028.1|DERE
OG0007226	LOC120414332|XP_039431409.1|CPIP	LOC6552513|XP_001980938.1|DERE
OG0007227	LOC120414863|XP_039432118.1|CPIP	LOC6544697|XP_001972020.1|DERE
OG0007228	LOC120415386|XP_039432847.1|CPIP	LOC6543890|XP_026833908.1|DERE
OG0007229	LOC120423950|XP_039443871.1|CPIP	LOC6553338|XP_001979311.1|DERE
OG0007230	LOC120419108|XP_039437636.1|CPIP	LOC6551743|XP_001979693.2|DERE
OG0007231	LOC120419093|XP_039437614.1|CPIP	LOC6554099|XP_001980456.1|DERE
OG0007232	LOC120419118|XP_039437647.1|CPIP	LOC6543735|XP_015013288.1|DERE
OG0007233	LOC120419095|XP_039437621.1|CPIP	LOC6543737|XP_026833511.1|DERE
OG0007234	LOC120419112|XP_039437642.1|CPIP	LOC6544193|XP_001971951.1|DERE
OG0007235	LOC120419100|XP_039437625.1|CPIP	LOC6544190|XP_001971948.2|DERE
OG0007236	LOC120432169|XP_039453239.1|CPIP	LOC6553410|XP_001979263.1|DERE
OG0007237	LOC120432171|XP_039453242.1|CPIP	LOC6552515|XP_001980940.1|DERE
OG0007238	LOC120420315|XP_039439241.1|CPIP	LOC6555825|XP_001982691.1|DERE
OG0007239	LOC120432384|XP_039453511.1|CPIP	LOC6551914|XP_026832096.1|DERE
OG0007240	LOC120432404|XP_039453541.1|CPIP	LOC6551906|XP_001979667.1|DERE
OG0007241	LOC120423976|XP_039443905.1|CPIP	LOC6550170|XP_001977608.1|DERE
