Orthogroup	CPIP.longest_only	DALB.longest_only
OG0007852	LOC120423341|XP_039443045.1|CPIP	LOC117576246|XP_034116758.1|DALB
OG0007853	LOC120418336|XP_039436609.1|CPIP	LOC117573394|XP_034112488.1|DALB
OG0007854	LOC120418337|XP_039436610.1|CPIP	LOC117576975|XP_034118045.1|DALB
OG0007855	LOC120423527|XP_039443307.1|CPIP	LOC117574903|XP_034114832.1|DALB
OG0007856	LOC120423533|XP_039443314.1|CPIP	LOC117573485|XP_034112603.1|DALB
OG0007857	LOC120431748|XP_039452808.1|CPIP	LOC117575069|XP_034115048.1|DALB
OG0007858	LOC120431826|XP_039452886.1|CPIP	LOC117565958|XP_034101244.1|DALB
OG0007865	LOC120422580|XP_039442003.1|CPIP	LOC117568942|XP_034105771.1|DALB
OG0007866	LOC120425371|XP_039445814.1|CPIP	LOC117575102|XP_034115096.1|DALB
OG0007868	LOC120423558|XP_039443344.1|CPIP	LOC117575363|XP_034115417.1|DALB
OG0007869	LOC120428080|XP_039448991.1|CPIP	LOC117567096|XP_034102770.1|DALB
OG0007870	LOC120427621|XP_039448435.1|CPIP	LOC117566847|XP_034102329.1|DALB
OG0007871	LOC120423015|XP_039442587.1|CPIP	LOC117577752|XP_034118554.1|DALB
OG0007872	LOC120421742|XP_039440943.1|CPIP	LOC117572702|XP_034111649.1|DALB
OG0007873	LOC120417842|XP_039435996.1|CPIP	LOC117572354|XP_034111006.1|DALB
OG0007874	LOC120419493|XP_039438116.1|CPIP	LOC117576957|XP_034118018.1|DALB
OG0007875	LOC120419498|XP_039438122.1|CPIP	LOC117568421|XP_034104957.1|DALB
OG0007876	LOC120422633|XP_039442065.1|CPIP	LOC117569855|XP_034107083.1|DALB
OG0007877	LOC120412890|XP_039429451.1|CPIP	LOC117570644|XP_034108306.1|DALB
OG0007878	LOC120425584|XP_039446092.1|CPIP	LOC117568334|XP_034104809.1|DALB
OG0007879	LOC120432628|XP_039453812.1|CPIP	LOC117567933|XP_034104112.1|DALB
OG0007880	LOC120426012|XP_039446622.1|CPIP	LOC117570308|XP_034107771.1|DALB
OG0007881	LOC120420565|XP_039439572.1|CPIP	LOC117570998|XP_034108838.1|DALB
OG0007882	LOC120424871|XP_039445063.1|CPIP	LOC117568595|XP_034105234.1|DALB
OG0007883	LOC120424784|XP_039444919.1|CPIP	LOC117567446|XP_034103344.1|DALB
OG0007884	LOC120430318|XP_039451353.1|CPIP	LOC117566802|XP_034102240.1|DALB
OG0007885	LOC120412394|XP_039428778.1|CPIP	LOC117568233|XP_034104598.1|DALB
OG0007886	LOC120426796|XP_039447507.1|CPIP	LOC117563694|XP_034098029.1|DALB
OG0007887	LOC120413192|XP_039429840.1|CPIP	LOC117568594|XP_034105233.1|DALB
OG0007888	LOC120413186|XP_039429834.1|CPIP	LOC117567658|XP_034103667.1|DALB
OG0007889	LOC120413205|XP_039429855.1|CPIP	LOC117570177|XP_034107544.1|DALB
OG0007890	LOC120413268|XP_039429929.1|CPIP	LOC117572556|XP_034111319.1|DALB
OG0007891	LOC120418480|XP_039436853.1|CPIP	LOC117573756|XP_034113031.1|DALB
OG0007892	LOC120420078|XP_039438937.1|CPIP	LOC117566978|XP_034102531.1|DALB
OG0007893	LOC120420084|XP_039438947.1|CPIP	LOC117572169|XP_034110710.1|DALB
OG0007894	LOC120428829|XP_039449873.1|CPIP	LOC117568878|XP_034105659.1|DALB
OG0007895	LOC120428828|XP_039449871.1|CPIP	LOC117569739|XP_034106913.1|DALB
OG0007896	LOC120430782|XP_039451830.1|CPIP	LOC117566372|XP_034101761.1|DALB
OG0007897	LOC120413448|XP_039430215.1|CPIP	LOC117568822|XP_034105588.1|DALB
OG0007898	LOC120413454|XP_039430223.1|CPIP	LOC117568900|XP_034105694.1|DALB
OG0007899	LOC120414636|XP_039431802.1|CPIP	LOC117572311|XP_034110933.1|DALB
OG0007900	LOC120412900|XP_039429466.1|CPIP	LOC117567135|XP_034102836.1|DALB
OG0007901	LOC120430336|XP_039451371.1|CPIP, LOC120429809|XP_039450793.1|CPIP	LOC117567596|XP_034103571.1|DALB
OG0007902	LOC120426141|XP_039446792.1|CPIP	LOC117576557|XP_034117289.1|DALB
OG0007903	LOC120417624|XP_039435671.1|CPIP	LOC117568727|XP_034105437.1|DALB
OG0007904	LOC120417611|XP_039435659.1|CPIP	LOC117572300|XP_034110903.1|DALB
OG0007905	LOC120423601|XP_039443399.1|CPIP	LOC117564724|XP_034099497.1|DALB
OG0007906	LOC120413404|XP_039430137.1|CPIP	LOC117572509|XP_034111253.1|DALB
OG0007907	LOC120430384|XP_039451421.1|CPIP	LOC117572361|XP_034111015.1|DALB
OG0007908	LOC120430385|XP_039451424.1|CPIP	LOC117572362|XP_034111016.1|DALB
OG0007909	LOC120430390|XP_039451428.1|CPIP, LOC120430838|XP_039451888.1|CPIP	LOC117566300|XP_034101701.1|DALB
OG0007910	LOC120427935|XP_039448814.1|CPIP	LOC117569864|XP_034107090.1|DALB
OG0007911	LOC120415805|XP_039433363.1|CPIP	LOC117568987|XP_034105850.1|DALB
OG0007912	LOC120415789|XP_039433352.1|CPIP	LOC117568991|XP_034105853.1|DALB
OG0007913	LOC120415790|XP_039433353.1|CPIP	LOC117568993|XP_034105856.1|DALB
OG0007914	LOC120419000|XP_039437505.1|CPIP	LOC117570915|XP_034108714.1|DALB
OG0007915	LOC120419540|XP_039438183.1|CPIP	LOC117567684|XP_034103699.1|DALB
OG0007917	LOC120430640|XP_039451675.1|CPIP	LOC117568575|XP_034105195.1|DALB
OG0007918	LOC120418835|XP_039437288.1|CPIP	LOC117570066|XP_034107392.1|DALB
OG0007922	LOC120426166|XP_039446819.1|CPIP	LOC117574700|XP_034114503.1|DALB
OG0007926	LOC120431736|XP_039452795.1|CPIP	LOC117566401|XP_034101805.1|DALB
OG0007931	LOC120414657|XP_039431850.1|CPIP	LOC117563397|XP_034097621.1|DALB
OG0007932	LOC120414661|XP_039431863.1|CPIP	LOC117576074|XP_034116507.1|DALB
OG0007933	LOC120414723|XP_039431960.1|CPIP	LOC117575350|XP_034115407.1|DALB
OG0007934	LOC120430914|XP_039451967.1|CPIP	LOC117564843|XP_034099667.1|DALB
OG0007936	LOC120431281|XP_039452353.1|CPIP	LOC117563666|XP_034097975.1|DALB
OG0007937	LOC120419177|XP_039437770.1|CPIP	LOC117564002|XP_034098483.1|DALB
OG0007941	LOC120430183|XP_039451197.1|CPIP	LOC117567197|XP_034102917.1|DALB
OG0007942	LOC120423660|XP_039443476.1|CPIP	LOC117578008|XP_034119037.1|DALB
OG0007944	LOC120418313|XP_039436575.1|CPIP	LOC117568983|XP_034105840.1|DALB
OG0007945	LOC120422981|XP_039442525.1|CPIP	LOC117563603|XP_034097888.1|DALB
OG0007946	LOC120413563|XP_039430376.1|CPIP	LOC117564560|XP_034099284.1|DALB
OG0007948	LOC120413625|XP_039430468.1|CPIP	LOC117563572|XP_034097846.1|DALB
OG0007949	LOC120414097|XP_039431054.1|CPIP	LOC117565592|XP_034100686.1|DALB
OG0007950	LOC120413637|XP_039430487.1|CPIP	LOC117565741|XP_034100878.1|DALB
OG0007951	LOC120413632|XP_039430482.1|CPIP	LOC117563267|XP_034097385.1|DALB
OG0007952	LOC120420132|XP_039439016.1|CPIP	LOC117566130|XP_034101502.1|DALB
OG0007953	LOC120428850|XP_039449907.1|CPIP	LOC117563621|XP_034097912.1|DALB
OG0007954	LOC120414747|XP_039431997.1|CPIP	LOC117565617|XP_034100714.1|DALB
OG0007955	LOC120424894|XP_039445116.1|CPIP	LOC117565895|XP_034101128.1|DALB
OG0007956	LOC120424904|XP_039445129.1|CPIP	LOC117565935|XP_034101211.1|DALB
OG0007957	LOC120416306|XP_039433962.1|CPIP	LOC117564848|XP_034099673.1|DALB
OG0007958	LOC120413086|XP_039429727.1|CPIP	LOC117574349|XP_034114065.1|DALB
OG0007959	LOC120413128|XP_039429767.1|CPIP	LOC117564979|XP_034099816.1|DALB
OG0007961	LOC120416308|XP_039433964.1|CPIP	LOC117575655|XP_034115832.1|DALB
OG0007962	LOC120421719|XP_039440900.1|CPIP	LOC117564446|XP_034099106.1|DALB
OG0007965	LOC120428320|XP_039449250.1|CPIP	LOC117563855|XP_034098275.1|DALB
OG0007966	LOC120416263|XP_039433900.1|CPIP	LOC117566147|XP_034101525.1|DALB
OG0007967	LOC120425341|XP_039445768.1|CPIP	LOC117565389|XP_034100360.1|DALB
OG0007968	LOC120425333|XP_039445742.1|CPIP	LOC117563800|XP_034098223.1|DALB
OG0007969	LOC120423127|XP_039442739.1|CPIP	LOC117564085|XP_034098605.1|DALB
OG0007970	LOC120415968|XP_039433546.1|CPIP	LOC117568978|XP_034105829.1|DALB
OG0007971	LOC120428678|XP_039449662.1|CPIP	LOC117569455|XP_034106514.1|DALB
OG0007973	LOC120412796|XP_039429321.1|CPIP	LOC117565342|XP_034100287.1|DALB
OG0007974	LOC120412816|XP_039429354.1|CPIP	LOC117565547|XP_034100638.1|DALB
OG0007975	LOC120416613|XP_039434346.1|CPIP	LOC117575719|XP_034115948.1|DALB
OG0007976	LOC120415983|XP_039433573.1|CPIP	LOC117565141|XP_034100047.1|DALB
OG0007977	LOC120416261|XP_039433898.1|CPIP	LOC117563410|XP_034097633.1|DALB
OG0007978	LOC120420008|XP_039438848.1|CPIP	LOC117563608|XP_034097896.1|DALB
OG0007979	LOC120422616|XP_039442044.1|CPIP	LOC117564028|XP_034098521.1|DALB
OG0007980	LOC120412826|XP_039429366.1|CPIP	LOC117565787|XP_034100955.1|DALB
OG0007981	LOC120412821|XP_039429362.1|CPIP	LOC117578172|XP_034119353.1|DALB
OG0007982	LOC120412789|XP_039429312.1|CPIP	LOC117565864|XP_034101087.1|DALB
OG0007983	LOC120415532|XP_039433025.1|CPIP	LOC117565262|XP_034100176.1|DALB
OG0007984	LOC120421133|XP_039440230.1|CPIP	LOC117563441|XP_034097668.1|DALB
OG0007985	LOC120421149|XP_039440273.1|CPIP	LOC117566046|XP_034101387.1|DALB
OG0007987	LOC120415568|XP_039433080.1|CPIP	LOC117564376|XP_034098986.1|DALB
OG0007988	LOC120431688|XP_039452736.1|CPIP	LOC117564455|XP_034099128.1|DALB
OG0007989	LOC120413859|XP_039430750.1|CPIP	LOC117565377|XP_034100342.1|DALB
OG0007991	LOC120419469|XP_039438089.1|CPIP	LOC117566232|XP_034101670.1|DALB
OG0007992	LOC120426274|XP_039446951.1|CPIP	LOC117565949|XP_034101227.1|DALB
OG0007994	LOC120423109|XP_039442722.1|CPIP	LOC117565979|XP_034101273.1|DALB
OG0007996	LOC120419460|XP_039438076.1|CPIP	LOC117578195|XP_034119404.1|DALB
OG0007997	LOC120426285|XP_039446968.1|CPIP	LOC117568489|XP_034105067.1|DALB
OG0007998	LOC120426269|XP_039446944.1|CPIP	LOC117563936|XP_034098400.1|DALB
OG0008001	LOC120419044|XP_039437544.1|CPIP	LOC117564006|XP_034098489.1|DALB
OG0008003	LOC120429072|XP_039450153.1|CPIP	LOC117564007|XP_034098490.1|DALB
OG0008004	LOC120426565|XP_039447271.1|CPIP	LOC117572301|XP_034110907.1|DALB
OG0008005	LOC120426560|XP_039447260.1|CPIP	LOC117573684|XP_034112925.1|DALB
OG0008006	LOC120423202|XP_039442837.1|CPIP	LOC117571836|XP_034110116.1|DALB
OG0008007	LOC120423204|XP_039442842.1|CPIP	LOC117564127|XP_034098682.1|DALB
OG0008009	LOC120426573|XP_039447292.1|CPIP	LOC117572647|XP_034111521.1|DALB
OG0008010	LOC120420629|XP_039439636.1|CPIP	LOC117570111|XP_034107466.1|DALB
OG0008011	LOC120420641|XP_039439653.1|CPIP	LOC117568422|XP_034104962.1|DALB
OG0008012	LOC120420639|XP_039439651.1|CPIP	LOC117569770|XP_034106955.1|DALB
OG0008013	LOC120416170|XP_039433789.1|CPIP	LOC117570144|XP_034107499.1|DALB
OG0008014	LOC120416158|XP_039433771.1|CPIP	LOC117575266|XP_034115292.1|DALB
OG0008015	LOC120416141|XP_039433751.1|CPIP	LOC117567184|XP_034102900.1|DALB
OG0008016	LOC120416143|XP_039433753.1|CPIP	LOC117567186|XP_034102902.1|DALB
OG0008017	LOC120416194|XP_039433812.1|CPIP	LOC117578012|XP_034119001.1|DALB
OG0008018	LOC120423936|XP_039443854.1|CPIP	LOC117576645|XP_034117472.1|DALB
OG0008019	LOC120427999|XP_039448898.1|CPIP	LOC117573635|XP_034112838.1|DALB
OG0008020	LOC120427002|XP_039447752.1|CPIP	LOC117575189|XP_034115192.1|DALB
OG0008021	LOC120414840|XP_039432101.1|CPIP	LOC117567977|XP_034104222.1|DALB
OG0008023	LOC120418887|XP_039437356.1|CPIP	LOC117571688|XP_034109832.1|DALB
OG0008024	LOC120418982|XP_039437466.1|CPIP	LOC117577814|XP_034118636.1|DALB
OG0008025	LOC120419135|XP_039437660.1|CPIP	LOC117572952|XP_034111819.1|DALB
OG0008026	LOC120419146|XP_039437718.1|CPIP	LOC117569464|XP_034106526.1|DALB
OG0008027	LOC120418587|XP_039436969.1|CPIP	LOC117578130|XP_034119227.1|DALB
OG0008028	LOC120425614|XP_039446131.1|CPIP	LOC117574756|XP_034114590.1|DALB
OG0008029	LOC120431566|XP_039452608.1|CPIP	LOC117576759|XP_034117695.1|DALB
OG0008030	LOC120423913|XP_039443831.1|CPIP	LOC117575067|XP_034115046.1|DALB
OG0008031	LOC120423471|XP_039443236.1|CPIP	LOC117564104|XP_034098641.1|DALB
OG0008033	LOC120420471|XP_039439433.1|CPIP	LOC117576502|XP_034117187.1|DALB
OG0008034	LOC120420003|XP_039438831.1|CPIP	LOC117566743|XP_034102181.1|DALB
OG0008035	LOC120421617|XP_039440780.1|CPIP	LOC117574590|XP_034114367.1|DALB
OG0008036	LOC120418175|XP_039436409.1|CPIP	LOC117576796|XP_034117747.1|DALB
OG0008037	LOC120418183|XP_039436417.1|CPIP	LOC117574052|XP_034113554.1|DALB
OG0008038	LOC120426767|XP_039447476.1|CPIP	LOC117572218|XP_034110789.1|DALB
OG0008042	LOC120432177|XP_039453250.1|CPIP	LOC117576012|XP_034116410.1|DALB
OG0008044	LOC120422257|XP_039441588.1|CPIP	LOC117568601|XP_034105248.1|DALB
OG0008045	LOC120432391|XP_039453521.1|CPIP	LOC117573806|XP_034113112.1|DALB
OG0008047	LOC120432389|XP_039453518.1|CPIP	LOC117575727|XP_034115961.1|DALB
OG0008049	LOC120432353|XP_039453473.1|CPIP	LOC117575722|XP_034115953.1|DALB
OG0008050	LOC120432403|XP_039453538.1|CPIP	LOC117574312|XP_034114012.1|DALB
OG0008051	LOC120432405|XP_039453542.1|CPIP	LOC117574241|XP_034113846.1|DALB
OG0008052	LOC120413664|XP_039430526.1|CPIP	LOC117575157|XP_034115151.1|DALB
OG0008053	LOC120414511|XP_039431655.1|CPIP	LOC117573117|XP_034111934.1|DALB
OG0008054	LOC120414530|XP_039431676.1|CPIP	LOC117568318|XP_034104786.1|DALB
OG0008055	LOC120414472|XP_039431602.1|CPIP	LOC117573373|XP_034112405.1|DALB
OG0008056	LOC120424003|XP_039443946.1|CPIP, LOC120419722|XP_039438448.1|CPIP	LOC117577696|XP_034118487.1|DALB
OG0008057	LOC120419257|XP_039437846.1|CPIP	LOC117574820|XP_034114680.1|DALB
OG0008058	LOC120417064|XP_039434955.1|CPIP	LOC117574332|XP_034114036.1|DALB
OG0008059	LOC120419106|XP_039437634.1|CPIP	LOC117576706|XP_034117612.1|DALB
OG0008060	LOC120417147|XP_039435066.1|CPIP	LOC117575013|XP_034114981.1|DALB
OG0008061	LOC120417126|XP_039435037.1|CPIP	LOC117577771|XP_034118578.1|DALB
OG0008062	LOC120417128|XP_039435038.1|CPIP	LOC117564381|XP_034098995.1|DALB
OG0008063	LOC120415920|XP_039433499.1|CPIP	LOC117576014|XP_034116411.1|DALB
OG0008064	LOC120429834|XP_039450832.1|CPIP	LOC117571737|XP_034109949.1|DALB
OG0008065	LOC120417535|XP_039435551.1|CPIP	LOC117573740|XP_034113013.1|DALB
OG0008066	LOC120417510|XP_039435522.1|CPIP	LOC117578185|XP_034119389.1|DALB
OG0008067	LOC120425863|XP_039446418.1|CPIP	LOC117578401|XP_034119750.1|DALB
OG0008068	LOC120417332|XP_039435252.1|CPIP	LOC117577639|XP_034118399.1|DALB
OG0008069	LOC120413797|XP_039430681.1|CPIP	LOC117574030|XP_034113515.1|DALB
OG0008071	LOC120420872|XP_039439925.1|CPIP, LOC120417444|XP_039435422.1|CPIP	LOC117565610|XP_034100709.1|DALB
OG0008072	LOC120430873|XP_039451934.1|CPIP	LOC117578313|XP_034119657.1|DALB
OG0008073	LOC120414835|XP_039432095.1|CPIP	LOC117570667|XP_034108350.1|DALB
OG0008074	LOC120414844|XP_039432103.1|CPIP	LOC117577671|XP_034118450.1|DALB
OG0008075	LOC120414824|XP_039432085.1|CPIP	LOC117569185|XP_034106145.1|DALB
OG0008076	LOC120414833|XP_039432093.1|CPIP	LOC117578317|XP_034119663.1|DALB
OG0008077	LOC120414837|XP_039432097.1|CPIP	LOC117575637|XP_034115808.1|DALB
OG0008078	LOC120414849|XP_039432107.1|CPIP	LOC117563618|XP_034097913.1|DALB
OG0008079	LOC120431495|XP_039452534.1|CPIP	LOC117577707|XP_034118500.1|DALB
OG0008080	LOC120413938|XP_039430871.1|CPIP	LOC117566506|XP_034101974.1|DALB
OG0008081	LOC120413950|XP_039430887.1|CPIP	LOC117575169|XP_034115172.1|DALB
OG0008082	LOC120413934|XP_039430865.1|CPIP	LOC117576617|XP_034117418.1|DALB
OG0008083	LOC120413939|XP_039430872.1|CPIP	LOC117575405|XP_034115476.1|DALB
OG0008084	LOC120413028|XP_039429636.1|CPIP	LOC117573477|XP_034112597.1|DALB
OG0008085	LOC120412993|XP_039429578.1|CPIP	LOC117575121|XP_034115111.1|DALB
OG0008086	LOC120412962|XP_039429540.1|CPIP	LOC117575399|XP_034115465.1|DALB
OG0008087	LOC120412978|XP_039429561.1|CPIP	LOC117577989|XP_034118978.1|DALB
OG0008088	LOC120414399|XP_039431510.1|CPIP	LOC117565325|XP_034100259.1|DALB
OG0008089	LOC120414391|XP_039431498.1|CPIP	LOC117569822|XP_034107037.1|DALB
OG0008090	LOC120417906|XP_039436069.1|CPIP	LOC117577632|XP_034118390.1|DALB
OG0008091	LOC120425713|XP_039446244.1|CPIP	LOC117574178|XP_034113762.1|DALB
OG0008092	LOC120413991|XP_039430935.1|CPIP	LOC117576295|XP_034116838.1|DALB
OG0008093	LOC120413996|XP_039430940.1|CPIP	LOC117575911|XP_034116257.1|DALB
OG0008094	LOC120413995|XP_039430938.1|CPIP	LOC117565940|XP_034101217.1|DALB
OG0008095	LOC120425930|XP_039446485.1|CPIP	LOC117576905|XP_034117933.1|DALB
OG0008096	LOC120425932|XP_039446487.1|CPIP	LOC117578227|XP_034119496.1|DALB
OG0008097	LOC120425928|XP_039446483.1|CPIP	LOC117571375|XP_034109420.1|DALB
OG0008098	LOC120425660|XP_039446174.1|CPIP	LOC117571039|XP_034108898.1|DALB
OG0008099	LOC120426304|XP_039446987.1|CPIP	LOC117571271|XP_034109224.1|DALB
OG0008100	LOC120422357|XP_039441694.1|CPIP	LOC117573678|XP_034112902.1|DALB
OG0008101	LOC120422378|XP_039441720.1|CPIP	LOC117573784|XP_034113085.1|DALB
OG0008102	LOC120423442|XP_039443193.1|CPIP	LOC117575162|XP_034115155.1|DALB
OG0008103	LOC120423440|XP_039443190.1|CPIP	LOC117578194|XP_034119403.1|DALB
OG0008104	LOC120421502|XP_039440657.1|CPIP	LOC117572644|XP_034111513.1|DALB
OG0008106	LOC120422284|XP_039441612.1|CPIP	LOC117569992|XP_034107263.1|DALB
OG0008107	LOC120421813|XP_039441028.1|CPIP	LOC117575779|XP_034116037.1|DALB
OG0008108	LOC120421538|XP_039440701.1|CPIP	LOC117568317|XP_034104773.1|DALB
OG0008109	LOC120422062|XP_039441336.1|CPIP	LOC117565677|XP_034100840.1|DALB
OG0008110	LOC120418244|XP_039436491.1|CPIP	LOC117568877|XP_034105663.1|DALB
OG0008111	LOC120418249|XP_039436497.1|CPIP	LOC117577054|XP_034118090.1|DALB
OG0008112	LOC120418266|XP_039436517.1|CPIP	LOC117578053|XP_034119068.1|DALB
OG0008113	LOC120418257|XP_039436509.1|CPIP	LOC117565976|XP_034101274.1|DALB
OG0008114	LOC120418256|XP_039436507.1|CPIP	LOC117565959|XP_034101249.1|DALB
OG0008115	LOC120418282|XP_039436538.1|CPIP	LOC117570434|XP_034107986.1|DALB
OG0008116	LOC120418232|XP_039436466.1|CPIP	LOC117570482|XP_034108060.1|DALB
OG0008117	LOC120418230|XP_039436459.1|CPIP	LOC117577627|XP_034118387.1|DALB
OG0008120	LOC120431176|XP_039452244.1|CPIP	LOC117575116|XP_034115108.1|DALB
OG0008125	LOC120427458|XP_039448261.1|CPIP	LOC117567605|XP_034103587.1|DALB
OG0008135	LOC120424058|XP_039444013.1|CPIP	LOC117573876|XP_034113244.1|DALB
OG0008137	LOC120419399|XP_039438010.1|CPIP	LOC117578125|XP_034119213.1|DALB
OG0008138	LOC120419577|XP_039438235.1|CPIP	LOC117567392|XP_034103234.1|DALB
OG0008139	LOC120419582|XP_039438244.1|CPIP	LOC117577626|XP_034118383.1|DALB
OG0008140	LOC120419557|XP_039438204.1|CPIP	LOC117571844|XP_034110129.1|DALB
OG0008141	LOC120419552|XP_039438200.1|CPIP	LOC117566407|XP_034101816.1|DALB
OG0008142	LOC120419564|XP_039438227.1|CPIP	LOC117577541|XP_034118260.1|DALB
OG0008143	LOC120419554|XP_039438202.1|CPIP	LOC117575904|XP_034116244.1|DALB
OG0008144	LOC120419568|XP_039438231.1|CPIP	LOC117571085|XP_034108958.1|DALB
OG0008145	LOC120416634|XP_039434377.1|CPIP	LOC117563623|XP_034097956.1|DALB
OG0008146	LOC120416661|XP_039434403.1|CPIP	LOC117577777|XP_034118587.1|DALB
OG0008147	LOC120416633|XP_039434374.1|CPIP	LOC117577815|XP_034118640.1|DALB
OG0008148	LOC120416617|XP_039434348.1|CPIP	LOC117563597|XP_034097880.1|DALB
OG0008149	LOC120414990|XP_039432281.1|CPIP	LOC117574608|XP_034114790.1|DALB
OG0008150	LOC120415006|XP_039432299.1|CPIP	LOC117568701|XP_034105409.1|DALB
OG0008151	LOC120414981|XP_039432259.1|CPIP	LOC117578076|XP_034119112.1|DALB
OG0008152	LOC120414986|XP_039432274.1|CPIP	LOC117578214|XP_034119477.1|DALB
OG0008153	LOC120424960|XP_039445252.1|CPIP	LOC117571719|XP_034109911.1|DALB
OG0008154	LOC120425255|XP_039445635.1|CPIP	LOC117567478|XP_034103399.1|DALB
OG0008155	LOC120417989|XP_039436169.1|CPIP	LOC117569498|XP_034106573.1|DALB
OG0008157	LOC120418461|XP_039436828.1|CPIP	LOC117574326|XP_034114027.1|DALB
OG0008158	LOC120429860|XP_039450865.1|CPIP	LOC117567680|XP_034103697.1|DALB
OG0008159	LOC120420433|XP_039439391.1|CPIP	LOC117569487|XP_034106558.1|DALB
OG0008161	LOC120419608|XP_039438282.1|CPIP	LOC117565836|XP_034101041.1|DALB
OG0008162	LOC120419606|XP_039438280.1|CPIP	LOC117578094|XP_034119152.1|DALB
OG0008163	LOC120415324|XP_039432743.1|CPIP	LOC117568098|XP_034104369.1|DALB
OG0008164	LOC120421463|XP_039440611.1|CPIP	LOC117568781|XP_034105513.1|DALB
OG0008165	LOC120428354|XP_039449291.1|CPIP	LOC117570275|XP_034107689.1|DALB
OG0008166	LOC120428355|XP_039449293.1|CPIP	LOC117577553|XP_034118274.1|DALB
OG0008167	LOC120423250|XP_039442905.1|CPIP	LOC117564321|XP_034098916.1|DALB
OG0008168	LOC120423249|XP_039442903.1|CPIP	LOC117564329|XP_034098929.1|DALB
OG0008169	LOC120423265|XP_039442933.1|CPIP	LOC117566948|XP_034102475.1|DALB
OG0008170	LOC120423259|XP_039442926.1|CPIP	LOC117570726|XP_034108439.1|DALB
OG0008171	LOC120414905|XP_039432168.1|CPIP	LOC117578073|XP_034119108.1|DALB
OG0008172	LOC120431259|XP_039452326.1|CPIP	LOC117575720|XP_034115950.1|DALB
OG0008173	LOC120428145|XP_039449063.1|CPIP	LOC117563850|XP_034098270.1|DALB
OG0008174	LOC120425075|XP_039445405.1|CPIP	LOC117572086|XP_034110573.1|DALB
OG0008175	LOC120424271|XP_039444269.1|CPIP	LOC117568172|XP_034104499.1|DALB
OG0008176	LOC120417982|XP_039436158.1|CPIP	LOC117578228|XP_034119497.1|DALB
OG0008177	LOC120421481|XP_039440632.1|CPIP	LOC117569103|XP_034106015.1|DALB
OG0008178	LOC120431969|XP_039453042.1|CPIP	LOC117565783|XP_034100954.1|DALB
OG0008179	LOC120427539|XP_039448342.1|CPIP	LOC117578286|XP_034119613.1|DALB
OG0008180	LOC120427530|XP_039448330.1|CPIP	LOC117577592|XP_034118330.1|DALB
OG0008181	LOC120427532|XP_039448332.1|CPIP	LOC117577795|XP_034118613.1|DALB
OG0008182	LOC120416741|XP_039434510.1|CPIP	LOC117568807|XP_034105559.1|DALB
OG0008183	LOC120422938|XP_039442450.1|CPIP	LOC117569867|XP_034107092.1|DALB
OG0008185	LOC120421841|XP_039441058.1|CPIP	LOC117573781|XP_034113078.1|DALB
OG0008186	LOC120425540|XP_039446035.1|CPIP	LOC117569174|XP_034106134.1|DALB
OG0008187	LOC120425544|XP_039446039.1|CPIP	LOC117569177|XP_034106137.1|DALB
OG0008188	LOC120415873|XP_039433443.1|CPIP	LOC117563478|XP_034097730.1|DALB
OG0008190	LOC120419166|XP_039437752.1|CPIP	LOC117569021|XP_034105901.1|DALB
OG0008191	LOC120419149|XP_039437720.1|CPIP	LOC117573080|XP_034111864.1|DALB
OG0008192	LOC120419148|XP_039437715.1|CPIP	LOC117565058|XP_034099900.1|DALB
OG0008193	LOC120419174|XP_039437761.1|CPIP	LOC117575334|XP_034115385.1|DALB
OG0008194	LOC120419312|XP_039437915.1|CPIP	LOC117564160|XP_034098718.1|DALB
OG0008195	LOC120428721|XP_039449726.1|CPIP	LOC117571856|XP_034110142.1|DALB
OG0008196	LOC120425517|XP_039446000.1|CPIP	LOC117567946|XP_034104135.1|DALB
OG0008197	LOC120426748|XP_039447456.1|CPIP	LOC117570218|XP_034107607.1|DALB
OG0008198	LOC120426725|XP_039447430.1|CPIP	LOC117571025|XP_034108880.1|DALB
OG0008199	LOC120415867|XP_039433437.1|CPIP	LOC117574641|XP_034114434.1|DALB
OG0008200	LOC120418149|XP_039436382.1|CPIP	LOC117568948|XP_034105779.1|DALB
OG0008201	LOC120412356|XP_039428706.1|CPIP	LOC117569497|XP_034106572.1|DALB
OG0008202	LOC120412338|XP_039428675.1|CPIP	LOC117571694|XP_034109879.1|DALB
OG0008203	LOC120412348|XP_039428697.1|CPIP	LOC117572503|XP_034111246.1|DALB
OG0008204	LOC120412344|XP_039428679.1|CPIP	LOC117564651|XP_034099404.1|DALB
OG0008205	LOC120416824|XP_039434644.1|CPIP	LOC117574669|XP_034114469.1|DALB
OG0008206	LOC120416813|XP_039434622.1|CPIP	LOC117571807|XP_034110068.1|DALB
OG0008207	LOC120416860|XP_039434690.1|CPIP	LOC117571802|XP_034110060.1|DALB
OG0008208	LOC120421857|XP_039441081.1|CPIP	LOC117570166|XP_034107532.1|DALB
OG0008209	LOC120421878|XP_039441109.1|CPIP	LOC117565337|XP_034100278.1|DALB
OG0008210	LOC120420290|XP_039439222.1|CPIP	LOC117569167|XP_034106123.1|DALB
OG0008212	LOC120424703|XP_039444817.1|CPIP	LOC117568885|XP_034105676.1|DALB
