Orthogroup	DSEC.longest_only	DSUB.longest_only
OG0007901	LOC6604931|XP_032573500.1|DSEC	LOC117895869|XP_034659733.1|DSUB
OG0007902	LOC6619585|XP_002043800.1|DSEC	LOC117903871|XP_034672252.1|DSUB
OG0007903	LOC6605876|XP_002030690.1|DSEC	LOC117893097|XP_034655420.1|DSUB
OG0007904	LOC6616361|XP_002040721.1|DSEC	LOC117895416|XP_034658941.1|DSUB
OG0007905	LOC6611599|XP_002036136.1|DSEC	LOC117901193|XP_034667737.1|DSUB
OG0007906	LOC6610877|XP_002035440.2|DSEC	LOC117893491|XP_034656015.1|DSUB
OG0007907	LOC6610859|XP_002035425.1|DSEC	LOC117893018|XP_034655265.1|DSUB
OG0007908	LOC6610858|XP_002035424.1|DSEC	LOC117893019|XP_034655266.1|DSUB
OG0007909	LOC6616080|XP_002040446.1|DSEC	LOC117903377|XP_034671238.1|DSUB
OG0007910	LOC6618381|XP_002042651.1|DSEC	LOC117892932|XP_034655139.1|DSUB
OG0007911	LOC6610675|XP_002035241.2|DSEC	LOC117893576|XP_034656139.1|DSUB
OG0007912	LOC6610399|XP_002034981.1|DSEC	LOC117893570|XP_034656132.1|DSUB
OG0007913	LOC6610674|XP_002035240.1|DSEC	LOC117893577|XP_034656140.1|DSUB
OG0007914	LOC6621954|XP_032576077.1|DSEC	LOC117894749|XP_034657851.1|DSUB
OG0007915	LOC6605987|XP_002030799.1|DSEC	LOC117894036|XP_034656774.1|DSUB
OG0007916	LOC6613539|XP_002038007.1|DSEC	LOC117900985|XP_034667473.1|DSUB
OG0007917	LOC6608347|XP_002033084.1|DSEC	LOC117891433|XP_034652796.1|DSUB
OG0007918	LOC6607921|XP_002032671.1|DSEC	LOC117890100|XP_034650655.1|DSUB
OG0007919	LOC6609289|XP_032572337.1|DSEC	LOC117890688|XP_034651566.1|DSUB
OG0007920	LOC6615402|XP_032570491.1|DSEC	LOC117891481|XP_034652851.1|DSUB
OG0007921	LOC6608663|XP_032571103.1|DSEC	LOC117890341|XP_034651023.1|DSUB
OG0007922	LOC6606729|XP_032578392.1|DSEC	LOC117896681|XP_034661020.1|DSUB
OG0007923	LOC6617611|XP_032580102.1|DSEC	LOC117903701|XP_034671930.1|DSUB
OG0007924	LOC6608885|XP_002033599.1|DSEC	LOC117890764|XP_034651719.1|DSUB
OG0007925	LOC6618917|XP_002043165.1|DSEC	LOC117891642|XP_034653080.1|DSUB
OG0007926	LOC6609354|XP_002034043.1|DSEC	LOC117890468|XP_034651214.1|DSUB
OG0007927	LOC6611433|XP_032572616.1|DSEC	LOC117900008|XP_034666082.1|DSUB
OG0007928	LOC6611738|XP_032583543.1|DSEC	LOC117902415|XP_034669653.1|DSUB
OG0007929	LOC6611456|XP_032580062.1|DSEC	LOC117899964|XP_034666010.1|DSUB
OG0007930	LOC6618933|XP_032572240.1|DSEC	LOC117890419|XP_034651128.1|DSUB
OG0007931	LOC6613625|XP_032583634.1|DSEC	LOC117902444|XP_034669725.1|DSUB
OG0007932	LOC116802232|XP_032581929.1|DSEC	LOC117894064|XP_034656811.1|DSUB
OG0007933	LOC6616842|XP_002041178.1|DSEC	LOC117896284|XP_034660379.1|DSUB
OG0007934	LOC6613834|XP_032577546.1|DSEC	LOC117901712|XP_034668477.1|DSUB
OG0007935	LOC6617812|XP_002042124.1|DSEC	LOC117901883|XP_034668731.1|DSUB
OG0007936	LOC6611992|XP_002036509.1|DSEC	LOC117902399|XP_034669621.1|DSUB
OG0007937	LOC6611581|XP_002036119.1|DSEC	LOC117902589|XP_034669979.1|DSUB
OG0007938	LOC6612057|XP_032574539.1|DSEC	LOC117900362|XP_034666602.1|DSUB
OG0007939	LOC6613296|XP_032574937.1|DSEC	LOC117901088|XP_034667604.1|DSUB
OG0007940	LOC6613298|XP_032570060.1|DSEC	LOC117900518|XP_034666804.1|DSUB
OG0007941	LOC6620142|XP_002044355.1|DSEC	LOC117889782|XP_034650139.1|DSUB
OG0007942	LOC6619993|XP_002044205.1|DSEC	LOC117903284|XP_034671098.1|DSUB
OG0007943	LOC6617847|XP_032570955.1|DSEC	LOC117901116|XP_034667642.1|DSUB
OG0007944	LOC6610401|XP_002034983.1|DSEC	LOC117893553|XP_034656099.1|DSUB
OG0007945	LOC6612019|XP_002036536.1|DSEC	LOC117900004|XP_034666069.1|DSUB
OG0007947	LOC6617840|XP_002042148.1|DSEC	LOC117901449|XP_034668085.1|DSUB
OG0007948	LOC6611388|XP_032573894.1|DSEC	LOC117902775|XP_034670259.1|DSUB
OG0007949	LOC6618967|XP_032580262.1|DSEC	LOC117903562|XP_034671658.1|DSUB
OG0007950	LOC6618206|XP_002042481.1|DSEC	LOC117901894|XP_034668747.1|DSUB
OG0007951	LOC6613433|XP_032583187.1|DSEC	LOC117900837|XP_034667239.1|DSUB
OG0007952	LOC6613377|XP_002037851.1|DSEC	LOC117900933|XP_034667390.1|DSUB
OG0007953	LOC6613622|XP_002038092.1|DSEC	LOC117902450|XP_034669736.1|DSUB
OG0007954	LOC6611436|XP_002035980.1|DSEC	LOC117901601|XP_034668304.1|DSUB
OG0007955	LOC6611883|XP_032576288.1|DSEC	LOC117902016|XP_034668954.1|DSUB
OG0007956	LOC6614729|XP_002039153.1|DSEC	LOC117902158|XP_034669188.1|DSUB
OG0007957	LOC6611926|XP_032582535.1|DSEC	LOC117902330|XP_034669514.1|DSUB
OG0007958	LOC6618524|XP_002042784.2|DSEC	LOC117891238|XP_034652519.1|DSUB
OG0007959	LOC6614560|XP_002038988.1|DSEC	LOC117900944|XP_034667404.1|DSUB
OG0007960	LOC6611998|XP_002036515.1|DSEC	LOC117901310|XP_034667910.1|DSUB
OG0007961	LOC6616931|XP_002041261.1|DSEC	LOC117897752|XP_034662684.1|DSUB
OG0007962	LOC6616165|XP_002040530.1|DSEC	LOC117903504|XP_034671475.1|DSUB
OG0007963	LOC6617819|XP_002042129.1|DSEC	LOC117901885|XP_034668734.1|DSUB
OG0007964	LOC6611404|XP_002035948.1|DSEC	LOC117901678|XP_034668411.1|DSUB
OG0007965	LOC6613590|XP_032575033.1|DSEC	LOC117901725|XP_034668494.1|DSUB
OG0007966	LOC6617400|XP_002041725.1|DSEC	LOC117901932|XP_034668791.1|DSUB
OG0007967	LOC6618226|XP_002042501.1|DSEC	LOC117900541|XP_034666830.1|DSUB
OG0007968	LOC6617390|XP_032577198.1|DSEC	LOC117900169|XP_034666301.1|DSUB
OG0007969	LOC6611945|XP_002036462.1|DSEC	LOC117901846|XP_034668680.1|DSUB
OG0007970	LOC116800636|XP_032572542.1|DSEC	LOC117891299|XP_034652597.1|DSUB
OG0007971	LOC6617663|XP_002041976.2|DSEC	LOC117894707|XP_034657783.1|DSUB
OG0007972	LOC6608838|XP_002033552.1|DSEC	LOC117892380|XP_034654482.1|DSUB
OG0007973	LOC6617735|XP_032572046.1|DSEC	LOC117900902|XP_034667350.1|DSUB
OG0007974	LOC6618624|XP_002042883.1|DSEC	LOC117896078|XP_034660009.1|DSUB
OG0007975	LOC6614014|XP_002038468.1|DSEC	LOC117899521|XP_034665469.1|DSUB
OG0007976	LOC6619834|XP_002044047.2|DSEC	LOC117891194|XP_034652424.1|DSUB
OG0007977	LOC6611615|XP_002036151.1|DSEC	LOC117901689|XP_034668423.1|DSUB
OG0007978	LOC6613401|XP_002037875.1|DSEC	LOC117902079|XP_034669063.1|DSUB
OG0007979	LOC6621795|XP_032570254.1|DSEC	LOC117901255|XP_034667839.1|DSUB
OG0007980	LOC6618132|XP_002042429.1|DSEC	LOC117901027|XP_034667521.1|DSUB
OG0007981	LOC6619955|XP_002044167.1|DSEC	LOC117889579|XP_034649876.1|DSUB
OG0007982	LOC6612097|XP_032583563.1|DSEC	LOC117902302|XP_034669474.1|DSUB
OG0007983	LOC6614534|XP_002038965.1|DSEC	LOC117900910|XP_034667361.1|DSUB
OG0007984	LOC6614703|XP_032578429.1|DSEC	LOC117900800|XP_034667176.1|DSUB
OG0007985	LOC116801817|XP_032579528.1|DSEC	LOC117900076|XP_034666171.1|DSUB
OG0007986	LOC6617738|XP_002042050.1|DSEC	LOC117901708|XP_034668470.1|DSUB
OG0007987	LOC6613144|XP_002037625.1|DSEC	LOC117900224|XP_034666398.1|DSUB
OG0007988	LOC6614780|XP_002039199.1|DSEC	LOC117902634|XP_034670044.1|DSUB
OG0007989	LOC6611932|XP_032569747.1|DSEC	LOC117901559|XP_034668248.1|DSUB
OG0007990	LOC6611997|XP_002036514.1|DSEC	LOC117901578|XP_034668270.1|DSUB
OG0007991	LOC6613286|XP_032569852.1|DSEC	LOC117902401|XP_034669628.1|DSUB
OG0007992	LOC6611718|XP_002036251.1|DSEC	LOC117900272|XP_034666474.1|DSUB
OG0007993	LOC6619497|XP_032578318.1|DSEC	LOC117899336|XP_034665165.1|DSUB
OG0007994	LOC6611888|XP_002036406.1|DSEC	LOC117900702|XP_034667045.1|DSUB
OG0007995	LOC6617900|XP_002042208.1|DSEC	LOC117900710|XP_034667059.1|DSUB
OG0007996	LOC6614932|XP_032581122.1|DSEC	LOC117903734|XP_034671979.1|DSUB
OG0007997	LOC6618341|XP_002042613.2|DSEC	LOC117894333|XP_034657207.1|DSUB
OG0007998	LOC6614612|XP_002039040.1|DSEC	LOC117900419|XP_034666672.1|DSUB
OG0007999	LOC6612058|XP_032580387.1|DSEC	LOC117901443|XP_034668077.1|DSUB
OG0008000	LOC6612059|XP_002036576.1|DSEC	LOC117900960|XP_034667426.1|DSUB
OG0008001	LOC6617760|XP_002042072.1|DSEC	LOC117901050|XP_034667553.1|DSUB
OG0008002	LOC6617248|XP_002041575.1|DSEC	LOC117902473|XP_034669772.1|DSUB
OG0008003	LOC6617762|XP_032583354.1|DSEC	LOC117900878|XP_034667297.1|DSUB
OG0008004	LOC6615844|XP_032580234.1|DSEC	LOC117903382|XP_034671255.1|DSUB
OG0008005	LOC6617562|XP_032581854.1|DSEC	LOC117903463|XP_034671394.1|DSUB
OG0008006	LOC6615045|XP_002039462.1|DSEC	LOC117903696|XP_034671926.1|DSUB
OG0008007	LOC6612499|XP_002037007.1|DSEC	LOC117900406|XP_034666656.1|DSUB
OG0008008	LOC6618354|XP_002042625.2|DSEC	LOC117894066|XP_034656809.1|DSUB
OG0008009	LOC6612537|XP_032581340.1|DSEC	LOC117895615|XP_034659259.1|DSUB
OG0008010	LOC6617906|XP_032581626.1|DSEC	LOC117892657|XP_034654928.1|DSUB
OG0008011	LOC6615542|XP_002039921.1|DSEC	LOC117892504|XP_034654671.1|DSUB
OG0008012	LOC6608575|XP_032571330.1|DSEC	LOC117892528|XP_034654720.1|DSUB
OG0008013	LOC6609983|XP_032570709.1|DSEC	LOC117891232|XP_034652468.1|DSUB
OG0008014	LOC6613835|XP_002038304.2|DSEC	LOC117896478|XP_034660709.1|DSUB
OG0008015	LOC6605245|XP_002030083.1|DSEC	LOC117893752|XP_034656377.1|DSUB
OG0008016	LOC6605247|XP_002030085.1|DSEC	LOC117893753|XP_034656378.1|DSUB
OG0008017	LOC6618610|XP_032580670.1|DSEC	LOC117890078|XP_034650628.1|DSUB
OG0008018	LOC6615983|XP_032581784.1|DSEC	LOC117894677|XP_034657749.1|DSUB
OG0008019	LOC6615050|XP_032580453.1|DSEC	LOC117903693|XP_034671923.1|DSUB
OG0008020	LOC6620386|XP_002044595.2|DSEC	LOC117896728|XP_034661084.1|DSUB
OG0008021	LOC6616222|XP_002040587.2|DSEC	LOC117890828|XP_034651801.1|DSUB
OG0008022	LOC6617124|XP_032579339.1|DSEC	LOC117899377|XP_034665250.1|DSUB
OG0008023	LOC6615964|XP_032581070.1|DSEC	LOC117889576|XP_034649869.1|DSUB
OG0008024	LOC6615966|XP_032581072.1|DSEC	LOC117894648|XP_034657716.1|DSUB
OG0008025	LOC6615986|XP_032582117.1|DSEC	LOC117903779|XP_034672095.1|DSUB
OG0008026	LOC6617661|XP_002041974.1|DSEC	LOC117890205|XP_034650828.1|DSUB
OG0008027	LOC6612487|XP_002036995.1|DSEC	LOC117902848|XP_034670343.1|DSUB
OG0008028	LOC6616635|XP_002040992.1|DSEC	LOC117898356|XP_034663580.1|DSUB
OG0008029	LOC6607725|XP_002032488.1|DSEC	LOC117897675|XP_034662574.1|DSUB
OG0008030	LOC6613864|XP_002038333.1|DSEC	LOC117897258|XP_034661873.1|DSUB
OG0008031	LOC6613173|XP_002037654.1|DSEC	LOC117900631|XP_034666951.1|DSUB
OG0008032	LOC6619503|XP_032578325.1|DSEC	LOC117899367|XP_034665237.1|DSUB
OG0008033	LOC6606794|XP_032577374.1|DSEC	LOC117896753|XP_034661114.1|DSUB
OG0008034	LOC6606731|XP_032576603.1|DSEC	LOC117896512|XP_034660757.1|DSUB
OG0008035	LOC6618539|XP_002042799.1|DSEC	LOC117896444|XP_034660668.1|DSUB
OG0008036	LOC6616930|XP_002041255.1|DSEC	LOC117899233|XP_034664997.1|DSUB
OG0008037	LOC6619724|XP_032578117.1|DSEC	LOC117899225|XP_034664990.1|DSUB
OG0008038	LOC6612468|XP_032581493.1|DSEC	LOC117894427|XP_034657380.1|DSUB
OG0008039	LOC6619241|XP_032579293.1|DSEC	LOC117897287|XP_034661920.1|DSUB
OG0008040	LOC6619520|XP_002043735.1|DSEC	LOC117899411|XP_034665289.1|DSUB
OG0008041	LOC6620303|XP_002044511.1|DSEC	LOC117899201|XP_034664968.1|DSUB
OG0008042	LOC6606665|XP_002031465.1|DSEC	LOC117897747|XP_034662678.1|DSUB
OG0008043	LOC6616132|XP_002040497.1|DSEC	LOC117903510|XP_034671485.1|DSUB
OG0008044	LOC6616175|XP_032580200.1|DSEC	LOC117902591|XP_034670022.1|DSUB
OG0008045	LOC6612578|XP_002037083.1|DSEC	LOC117899042|XP_034664696.1|DSUB
OG0008046	LOC6619248|XP_002043466.2|DSEC	LOC117897291|XP_034661923.1|DSUB
OG0008047	LOC6620052|XP_032576291.1|DSEC	LOC117899279|XP_034665075.1|DSUB
OG0008048	LOC6619246|XP_002043464.1|DSEC	LOC117897288|XP_034661921.1|DSUB
OG0008049	LOC6620053|XP_002044265.1|DSEC	LOC117899277|XP_034665072.1|DSUB
OG0008050	LOC6616950|XP_002041278.2|DSEC	LOC117896344|XP_034660478.1|DSUB
OG0008051	LOC6606625|XP_002031426.1|DSEC	LOC117898306|XP_034663473.1|DSUB
OG0008052	LOC6606180|XP_002030988.1|DSEC	LOC117895975|XP_034659825.1|DSUB
OG0008053	LOC6620132|XP_002044344.1|DSEC	LOC117899538|XP_034665503.1|DSUB
OG0008054	LOC6615841|XP_032580244.1|DSEC	LOC117903843|XP_034672194.1|DSUB
OG0008055	LOC6617660|XP_032581351.1|DSEC	LOC117903085|XP_034670779.1|DSUB
OG0008056	LOC6615993|XP_002040360.1|DSEC	LOC117901919|XP_034668782.1|DSUB
OG0008057	LOC6613983|XP_032576675.1|DSEC	LOC117898811|XP_034664356.1|DSUB
OG0008058	LOC6606403|XP_032579468.1|DSEC	LOC117898200|XP_034663311.1|DSUB
OG0008059	LOC6621349|XP_002045518.2|DSEC	LOC117898229|XP_034663355.1|DSUB
OG0008060	LOC6606853|XP_002031650.1|DSEC	LOC117897612|XP_034662467.1|DSUB
OG0008061	LOC6620251|XP_032581376.1|DSEC	LOC117897429|XP_034662162.1|DSUB
OG0008062	LOC6620485|XP_002044688.2|DSEC	LOC117898048|XP_034663102.1|DSUB
OG0008063	LOC6606666|XP_002031466.1|DSEC	LOC117897749|XP_034662679.1|DSUB
OG0008064	LOC6620214|XP_032581157.1|DSEC	LOC117903519|XP_034671524.1|DSUB
OG0008065	LOC6612263|XP_032580339.1|DSEC	LOC117897345|XP_034662014.1|DSUB
OG0008066	LOC6620343|XP_002044551.1|DSEC	LOC117901806|XP_034668614.1|DSUB
OG0008067	LOC6620294|XP_032582191.1|DSEC	LOC117903884|XP_034672274.1|DSUB
OG0008068	LOC6620299|XP_002044507.1|DSEC	LOC117903076|XP_034670762.1|DSUB
OG0008069	LOC6606262|XP_032577499.1|DSEC	LOC117898041|XP_034663089.1|DSUB
OG0008070	LOC6619245|XP_032579295.1|DSEC	LOC117897293|XP_034661926.1|DSUB
OG0008071	LOC6618966|XP_002043211.2|DSEC	LOC117903566|XP_034671665.1|DSUB
OG0008072	LOC6621071|XP_032581415.1|DSEC	LOC117889582|XP_034649879.1|DSUB
OG0008073	LOC6619808|XP_002044021.1|DSEC	LOC117902694|XP_034670130.1|DSUB
OG0008074	LOC6619811|XP_002044024.1|DSEC	LOC117898238|XP_034663372.1|DSUB
OG0008075	LOC6615458|XP_032571352.1|DSEC	LOC117890449|XP_034651178.1|DSUB
OG0008076	LOC6616120|XP_002040485.2|DSEC	LOC117903459|XP_034671387.1|DSUB
OG0008077	LOC6613858|XP_002038327.1|DSEC	LOC117898650|XP_034664112.1|DSUB
OG0008078	LOC6612295|XP_002036805.1|DSEC	LOC117903242|XP_034671039.1|DSUB
OG0008079	LOC6620372|XP_002044580.1|DSEC	LOC117891313|XP_034652621.1|DSUB
OG0008080	LOC6616123|XP_002040488.2|DSEC	LOC117903810|XP_034672141.1|DSUB
OG0008081	LOC6616094|XP_002040459.1|DSEC	LOC117903557|XP_034671652.1|DSUB
OG0008082	LOC6617148|XP_002041475.1|DSEC	LOC117896880|XP_034661300.1|DSUB
OG0008083	LOC6613987|XP_032576679.1|DSEC	LOC117899633|XP_034665681.1|DSUB
OG0008084	LOC6607330|XP_002032103.1|DSEC	LOC117896993|XP_034661441.1|DSUB
OG0008085	LOC6617053|XP_032578884.1|DSEC	LOC117896025|XP_034659924.1|DSUB
OG0008086	LOC6613985|XP_032576673.1|DSEC	LOC117898810|XP_034664353.1|DSUB
OG0008087	LOC6620496|XP_032582299.1|DSEC	LOC117903325|XP_034671159.1|DSUB
OG0008088	LOC6616189|XP_032581799.1|DSEC	LOC117903335|XP_034671173.1|DSUB
OG0008089	LOC6610297|XP_002034892.1|DSEC	LOC117894687|XP_034657757.1|DSUB
OG0008090	LOC6615938|XP_002040305.1|DSEC	LOC117903621|XP_034671770.1|DSUB
OG0008091	LOC6607672|XP_032577666.1|DSEC	LOC117897033|XP_034661503.1|DSUB
OG0008092	LOC6619013|XP_032576528.1|DSEC	LOC117896733|XP_034661088.1|DSUB
OG0008093	LOC6614815|XP_032581827.1|DSEC	LOC117889592|XP_034649894.1|DSUB
OG0008094	LOC6617687|XP_032573119.1|DSEC	LOC117902645|XP_034670061.1|DSUB
OG0008095	LOC6606778|XP_032577177.1|DSEC	LOC117899321|XP_034665143.1|DSUB
OG0008096	LOC6615882|XP_032582554.1|DSEC	LOC117903106|XP_034670820.1|DSUB
OG0008097	LOC6619848|XP_032580097.1|DSEC	LOC117892190|XP_034654173.1|DSUB
OG0008098	LOC6605673|XP_032575116.1|DSEC	LOC117894854|XP_034658000.1|DSUB
OG0008099	LOC6616282|XP_002040646.1|DSEC	LOC117894690|XP_034657759.1|DSUB
OG0008100	LOC6607770|XP_032576140.1|DSEC	LOC117896838|XP_034661248.1|DSUB
OG0008101	LOC6618525|XP_032580355.1|DSEC	LOC117891393|XP_034652769.1|DSUB
OG0008102	LOC116801788|XP_032579230.1|DSEC	LOC117895986|XP_034659862.1|DSUB
OG0008103	LOC6614971|XP_032581449.1|DSEC	LOC117891141|XP_034652296.1|DSUB
OG0008104	LOC6605793|XP_032573132.1|DSEC	LOC117895836|XP_034659669.1|DSUB
OG0008105	LOC6606342|XP_032576374.1|DSEC	LOC117899188|XP_034664941.1|DSUB
OG0008106	LOC6616602|XP_002040960.1|DSEC	LOC117894314|XP_034657176.1|DSUB
OG0008107	LOC6606779|XP_032578202.1|DSEC	LOC117898129|XP_034663214.1|DSUB
OG0008108	LOC6615840|XP_002040211.1|DSEC	LOC117903842|XP_034672193.1|DSUB
OG0008109	LOC6612496|XP_002037004.1|DSEC	LOC117903174|XP_034670910.1|DSUB
OG0008110	LOC6617605|XP_002041918.1|DSEC	LOC117901615|XP_034668339.1|DSUB
OG0008111	LOC6615865|XP_032582588.1|DSEC	LOC117900038|XP_034666159.1|DSUB
OG0008112	LOC6620922|XP_032581240.1|DSEC	LOC117903745|XP_034672026.1|DSUB
OG0008113	LOC6618605|XP_002042864.1|DSEC	LOC117903593|XP_034671708.1|DSUB
OG0008114	LOC6618606|XP_032580261.1|DSEC	LOC117903592|XP_034671707.1|DSUB
OG0008115	LOC6620189|XP_032582517.1|DSEC	LOC117903381|XP_034671253.1|DSUB
OG0008116	LOC6620185|XP_032582519.1|DSEC	LOC117896133|XP_034660092.1|DSUB
OG0008117	LOC6615065|XP_032581884.1|DSEC	LOC117903134|XP_034670865.1|DSUB
OG0008118	LOC6615867|XP_002040237.2|DSEC	LOC117901352|XP_034667995.1|DSUB
OG0008119	LOC6615039|XP_002039456.1|DSEC	LOC117897727|XP_034662648.1|DSUB
OG0008120	LOC6617630|XP_002041943.1|DSEC	LOC117903133|XP_034670857.1|DSUB
OG0008121	LOC6608863|XP_002033577.1|DSEC	LOC117890167|XP_034650756.1|DSUB
OG0008122	LOC6612239|XP_032581532.1|DSEC	LOC117893703|XP_034656489.1|DSUB
OG0008123	LOC6612288|XP_032580763.1|DSEC	LOC117903685|XP_034671914.1|DSUB
OG0008124	LOC6616158|XP_032581353.1|DSEC	LOC117890908|XP_034651916.1|DSUB
OG0008125	LOC6612502|XP_002037010.1|DSEC	LOC117889622|XP_034649961.1|DSUB
OG0008126	LOC6612282|XP_002036792.1|DSEC	LOC117903867|XP_034672248.1|DSUB
OG0008127	LOC6612249|XP_032581529.1|DSEC	LOC117903404|XP_034671289.1|DSUB
OG0008128	LOC6619963|XP_002044175.1|DSEC	LOC117900499|XP_034666783.1|DSUB
OG0008129	LOC6612284|XP_002036794.1|DSEC	LOC117890325|XP_034651016.1|DSUB
OG0008130	LOC6615091|XP_002039507.1|DSEC	LOC117903207|XP_034670985.1|DSUB
OG0008131	LOC6620585|XP_032582236.1|DSEC	LOC117897487|XP_034662267.1|DSUB
OG0008132	LOC6607729|XP_002032492.1|DSEC	LOC117897832|XP_034662785.1|DSUB
OG0008133	LOC6618635|XP_002042894.1|DSEC	LOC117892413|XP_034654538.1|DSUB
OG0008134	LOC6612281|XP_032581420.1|DSEC	LOC117903848|XP_034672197.1|DSUB
OG0008135	LOC6607210|XP_002031994.2|DSEC	LOC117898369|XP_034663598.1|DSUB
OG0008136	LOC6613383|XP_002037857.2|DSEC	LOC117902426|XP_034669677.1|DSUB
OG0008137	LOC6612486|XP_002036994.2|DSEC	LOC117896474|XP_034660704.1|DSUB
OG0008138	LOC6605894|XP_002030707.2|DSEC	LOC117894511|XP_034657511.1|DSUB
OG0008139	LOC6608992|XP_002033705.1|DSEC	LOC117889929|XP_034650348.1|DSUB
OG0008140	LOC6612503|XP_002037011.1|DSEC	LOC117889623|XP_034649962.1|DSUB
OG0008141	LOC6617639|XP_002041952.2|DSEC	LOC117889596|XP_034649897.1|DSUB
OG0008142	LOC6615019|XP_002039436.1|DSEC	LOC117898580|XP_034664013.1|DSUB
OG0008143	LOC6619989|XP_002044201.1|DSEC	LOC117893346|XP_034655830.1|DSUB
OG0008144	LOC6608898|XP_002033612.1|DSEC	LOC117890806|XP_034651772.1|DSUB
OG0008145	LOC6618572|XP_032580376.1|DSEC	LOC117898093|XP_034663167.1|DSUB
OG0008146	LOC6618973|XP_002043218.1|DSEC	LOC117903674|XP_034649854.1|DSUB
OG0008147	LOC6618971|XP_032580073.1|DSEC	LOC117889569|XP_034654003.1|DSUB
OG0008148	LOC6612299|XP_032582411.1|DSEC	LOC117903831|XP_034672177.1|DSUB
OG0008149	LOC6612224|XP_032582053.1|DSEC	LOC117903113|XP_034670830.1|DSUB
OG0008150	LOC6617628|XP_032580866.1|DSEC	LOC117898426|XP_034663709.1|DSUB
OG0008151	LOC6618106|XP_032581644.1|DSEC	LOC117903740|XP_034671994.1|DSUB
OG0008152	LOC6616066|XP_032582549.1|DSEC	LOC117903747|XP_034672038.1|DSUB
OG0008153	LOC6618863|XP_002043111.2|DSEC	LOC117891172|XP_034652385.1|DSUB
OG0008154	LOC6605692|XP_002030508.1|DSEC	LOC117895084|XP_034658371.1|DSUB
OG0008155	LOC6605322|XP_032574193.1|DSEC	LOC117895079|XP_034658360.1|DSUB
OG0008156	LOC6619498|XP_032578317.1|DSEC	LOC117899334|XP_034665162.1|DSUB
OG0008157	LOC6606949|XP_002031743.1|DSEC	LOC117896216|XP_034660241.1|DSUB
OG0008158	LOC6617942|XP_002042250.2|DSEC	LOC117903546|XP_034671628.1|DSUB
OG0008159	LOC116801273|XP_032575598.1|DSEC	LOC117895879|XP_034659772.1|DSUB
OG0008160	LOC6609940|XP_032572383.1|DSEC	LOC117890482|XP_034651241.1|DSUB
OG0008161	LOC6610178|XP_002034786.2|DSEC	LOC117903518|XP_034671523.1|DSUB
OG0008162	LOC6617470|XP_032582309.1|DSEC	LOC117903391|XP_034671268.1|DSUB
OG0008163	LOC6610922|XP_002035479.1|DSEC	LOC117895492|XP_034659079.1|DSUB
OG0008164	LOC6620598|XP_032581428.1|DSEC	LOC117903605|XP_034671747.1|DSUB
OG0008165	LOC6616144|XP_002040509.1|DSEC	LOC117903042|XP_034670670.1|DSUB
OG0008166	LOC6618657|XP_032581658.1|DSEC	LOC117903046|XP_034670674.1|DSUB
OG0008167	LOC6618577|XP_032581164.1|DSEC	LOC117903135|XP_034670862.1|DSUB
OG0008168	LOC6618575|XP_032581319.1|DSEC	LOC117903127|XP_034670847.1|DSUB
OG0008169	LOC6615909|XP_002040277.1|DSEC	LOC117903821|XP_034672162.1|DSUB
OG0008170	LOC6609217|XP_002033908.1|DSEC	LOC117891345|XP_034652667.1|DSUB
OG0008171	LOC6620257|XP_002044465.1|DSEC	LOC117903440|XP_034671363.1|DSUB
OG0008172	LOC6620050|XP_002044262.1|DSEC	LOC117896688|XP_034661030.1|DSUB
OG0008173	LOC116801012|XP_032574045.1|DSEC	LOC117901982|XP_034668882.1|DSUB
OG0008174	LOC6621147|XP_002045325.1|DSEC	LOC117891153|XP_034652299.1|DSUB
OG0008175	LOC6620457|XP_032580645.1|DSEC	LOC117893835|XP_034656493.1|DSUB
OG0008176	LOC6615883|XP_002040253.1|DSEC	LOC117903120|XP_034670838.1|DSUB
OG0008177	LOC6612382|XP_032579988.1|DSEC	LOC117903083|XP_034670778.1|DSUB
OG0008178	LOC6617959|XP_002042267.1|DSEC	LOC117892142|XP_034654075.1|DSUB
OG0008179	LOC6621044|XP_002045234.2|DSEC	LOC117900338|XP_034666571.1|DSUB
OG0008180	LOC6615937|XP_002040304.1|DSEC	LOC117903616|XP_034671763.1|DSUB
OG0008181	LOC6615936|XP_002040303.1|DSEC	LOC117903618|XP_034671765.1|DSUB
OG0008182	LOC6608244|XP_002032988.1|DSEC	LOC117892300|XP_034654336.1|DSUB
OG0008183	LOC6618788|XP_032571580.1|DSEC	LOC117890947|XP_034651973.1|DSUB
OG0008184	LOC6611969|XP_002036486.2|DSEC	LOC117899033|XP_034664682.1|DSUB
OG0008185	LOC6619544|XP_002043759.1|DSEC	LOC117896180|XP_034660155.1|DSUB
OG0008186	LOC6609425|XP_032570907.1|DSEC	LOC117892391|XP_034654498.1|DSUB
OG0008187	LOC6609424|XP_002034109.1|DSEC	LOC117892398|XP_034654505.1|DSUB
OG0008188	LOC6613350|XP_002037825.1|DSEC	LOC117902090|XP_034669077.1|DSUB
OG0008189	LOC6617822|XP_002042132.1|DSEC	LOC117901888|XP_034668741.1|DSUB
OG0008190	LOC6610290|XP_002034885.1|DSEC	LOC117895634|XP_034659280.1|DSUB
OG0008191	LOC6615988|XP_002040355.1|DSEC	LOC117903780|XP_034672096.1|DSUB
OG0008192	LOC6615041|XP_002039458.1|DSEC	LOC117897845|XP_034662806.1|DSUB
