Orthogroup	DSEC.longest_only	DELE.longest_only
OG0010774	LOC6613826|XP_002038295.1|DSEC	LOC108141122|XP_017119826.1|DELE
OG0010775	LOC6606518|XP_032578996.1|DSEC	LOC108139112|XP_017117213.1|DELE
OG0010776	LOC6619303|XP_002043520.1|DSEC	LOC108135280|XP_017111450.1|DELE
OG0010777	LOC6606701|XP_002031501.1|DSEC	LOC108141563|XP_017120498.1|DELE
OG0010778	LOC6620992|XP_032577347.1|DSEC	LOC108135058|XP_017111090.1|DELE
OG0010779	LOC116801714|XP_032578750.1|DSEC	LOC108135062|XP_017111093.1|DELE
OG0010780	LOC6621888|XP_032578932.1|DSEC	LOC108137401|XP_017114549.1|DELE
OG0010781	LOC6607270|XP_002032049.1|DSEC	LOC108143979|XP_017124079.1|DELE
OG0010782	LOC6619068|XP_002043308.2|DSEC	LOC108135753|XP_017112084.1|DELE
OG0010783	LOC6606188|XP_002030996.1|DSEC	LOC108140705|XP_017119150.1|DELE
OG0010784	LOC6609538|XP_032571494.1|DSEC	LOC108144450|XP_017124830.1|DELE
OG0010785	LOC6608718|XP_032570258.1|DSEC	LOC108144446|XP_017124821.1|DELE
OG0010786	LOC116800548|XP_032572001.1|DSEC	LOC108134626|XP_017110499.1|DELE
OG0010787	LOC6608837|XP_002033551.1|DSEC	LOC108137880|XP_017115308.1|DELE
OG0010788	LOC6615353|XP_002039751.1|DSEC	LOC108145216|XP_017125948.1|DELE
OG0010790	LOC6609248|XP_002033938.1|DSEC	LOC108144222|XP_017124386.1|DELE
OG0010791	LOC6612162|XP_002036679.1|DSEC	LOC108138158|XP_017115739.1|DELE
OG0010792	LOC6614882|XP_002039300.1|DSEC	LOC108136427|XP_017113052.1|DELE
OG0010793	LOC6620590|XP_032581438.1|DSEC	LOC108140903|XP_017119437.1|DELE
OG0010794	LOC6610807|XP_032574469.1|DSEC	LOC108146117|XP_017127437.1|DELE
OG0010795	LOC116800931|XP_032573535.1|DSEC	LOC108150206|XP_017133707.1|DELE
OG0010796	LOC6616364|XP_002040724.1|DSEC	LOC108142245|XP_017121453.1|DELE, LOC108142402|XP_017121736.1|DELE
OG0010797	LOC6605932|XP_002030745.1|DSEC	LOC108145699|XP_017126748.1|DELE
OG0010798	LOC6610205|XP_032574984.1|DSEC	LOC108146260|XP_017127688.1|DELE
OG0010799	LOC6605551|XP_002030375.1|DSEC	LOC108146686|XP_017128231.1|DELE
OG0010800	LOC6605214|XP_002030052.1|DSEC	LOC108150355|XP_017133978.1|DELE
OG0010801	LOC6617846|XP_002042154.1|DSEC	LOC108149452|XP_017132533.1|DELE
OG0010802	LOC6613371|XP_002037845.1|DSEC	LOC108139082|XP_017117195.1|DELE
OG0010803	LOC6617419|XP_002041744.1|DSEC	LOC108147950|XP_017130227.1|DELE
OG0010804	LOC6612086|XP_002036603.1|DSEC	LOC108134524|XP_017110355.1|DELE
OG0010805	LOC6617750|XP_002042062.1|DSEC	LOC108138101|XP_017115584.1|DELE
OG0010806	LOC6612105|XP_002036622.1|DSEC	LOC108134500|XP_017110315.1|DELE
OG0010807	LOC6613552|XP_002038020.1|DSEC	LOC108137781|XP_017115176.1|DELE
OG0010808	LOC6619977|XP_032580707.1|DSEC	LOC108134811|XP_017110755.1|DELE
OG0010809	LOC116801492|XP_032577345.1|DSEC	LOC108148490|XP_017131013.1|DELE
OG0010809	LOC6618750|XP_032578357.1|DSEC	LOC108148489|XP_017131011.1|DELE
OG0010810	LOC116800431|XP_032571252.1|DSEC	LOC108144683|XP_017125236.1|DELE
OG0010820	LOC6604992|XP_002029835.1|DSEC	LOC108142824|XP_017122377.1|DELE
OG0010821	LOC6618278|XP_032581982.1|DSEC	LOC108134561|XP_017110403.1|DELE
OG0010823	LOC6614680|XP_002039107.2|DSEC	LOC108138775|XP_017116723.1|DELE
OG0010824	LOC6610933|XP_002035490.1|DSEC	LOC108147403|XP_017129329.1|DELE
OG0010825	LOC6609054|XP_002033757.2|DSEC	LOC108134669|XP_017110553.1|DELE
OG0010827	LOC6607143|XP_002031929.1|DSEC	LOC108142912|XP_017122489.1|DELE
OG0010828	LOC6621158|XP_002045336.1|DSEC	LOC108137436|XP_017114590.1|DELE
OG0010829	LOC6613792|XP_032578823.1|DSEC	LOC108141063|XP_017119706.1|DELE
OG0010830	LOC6611950|XP_032570015.1|DSEC	LOC108141672|XP_017120635.1|DELE
OG0010832	LOC6618862|XP_002043110.1|DSEC	LOC108144216|XP_017124379.1|DELE
OG0010834	LOC6617967|XP_002042275.1|DSEC	LOC108147723|XP_017129941.1|DELE
OG0010835	LOC6615085|XP_032581048.1|DSEC	LOC108147643|XP_017129788.1|DELE
OG0010836	LOC6610127|XP_002034737.1|DSEC	LOC108145703|XP_017126753.1|DELE
OG0010837	LOC6616346|XP_032574247.1|DSEC	LOC108142668|XP_017122161.1|DELE
OG0010838	LOC6618391|XP_032573218.1|DSEC	LOC108145816|XP_017126894.1|DELE
OG0010839	LOC6616258|XP_002040622.1|DSEC	LOC108142491|XP_017121875.1|DELE
OG0010841	LOC6611194|XP_002035750.2|DSEC	LOC108149404|XP_017132430.1|DELE
OG0010843	LOC116800440|XP_032571291.1|DSEC	LOC108144768|XP_017125367.1|DELE
OG0010844	LOC6607432|XP_002032201.1|DSEC	LOC108148533|XP_017131063.1|DELE
OG0010845	LOC6612485|XP_002036993.1|DSEC	LOC108137203|XP_017114282.1|DELE
OG0010846	LOC116801469|XP_032577142.1|DSEC	LOC108147239|XP_017129127.1|DELE
OG0010847	LOC6617598|XP_032582200.1|DSEC	LOC108144521|XP_017124956.1|DELE
OG0010848	LOC6619558|XP_002043773.1|DSEC	LOC108148186|XP_017130580.1|DELE
OG0010849	LOC6612521|XP_032582087.1|DSEC	LOC108149914|XP_017133316.1|DELE
OG0010850	LOC6618578|XP_002042837.1|DSEC	LOC108137764|XP_017115156.1|DELE
OG0010851	LOC6615168|XP_032581290.1|DSEC	LOC108143817|XP_017123840.1|DELE
OG0010852	LOC116800333|XP_032570326.1|DSEC	LOC108141373|XP_017120198.1|DELE
OG0010853	LOC6616110|XP_002040475.1|DSEC	LOC108136177|XP_017112663.1|DELE
OG0010854	LOC6618504|XP_032581740.1|DSEC	LOC108137193|XP_017114268.1|DELE
OG0010855	LOC6616212|XP_002040577.1|DSEC	LOC108140589|XP_017118970.1|DELE
OG0010856	LOC6617492|XP_002041809.1|DSEC	LOC108137252|XP_017114324.1|DELE
OG0010857	LOC116801974|XP_032580364.1|DSEC, LOC116802294|XP_032582195.1|DSEC, LOC6616030|XP_032582058.1|DSEC, LOC116802292|XP_032582175.1|DSEC	LOC108136164|XP_017112650.1|DELE
OG0010858	LOC6618061|XP_002042359.1|DSEC	LOC108136194|XP_017112682.1|DELE
OG0010859	LOC6611224|XP_032583744.1|DSEC	LOC108149420|XP_017132475.1|DELE
OG0010860	LOC6621534|XP_032570307.1|DSEC	LOC108139065|XP_017117175.1|DELE
OG0010861	LOC6613341|XP_032577662.1|DSEC	LOC108134587|XP_017110434.1|DELE
OG0010862	LOC116801988|XP_032580526.1|DSEC	LOC108147880|XP_017130127.1|DELE
OG0010863	LOC6611881|XP_002036399.1|DSEC	LOC108141985|XP_017121131.1|DELE
OG0010864	LOC116803468|XP_032583065.1|DSEC	LOC108150461|XP_017134125.1|DELE
OG0010865	LOC6611351|XP_002035897.1|DSEC	LOC108138076|XP_017115541.1|DELE
OG0010866	LOC6610301|XP_032574677.1|DSEC	LOC108146226|XP_017127638.1|DELE
OG0010867	LOC6610594|XP_002035167.2|DSEC	LOC108145893|XP_017127033.1|DELE
OG0010868	LOC6610828|XP_002035394.1|DSEC	LOC108145827|XP_017126921.1|DELE
OG0010869	LOC116801132|XP_032574823.1|DSEC	LOC108135490|XP_017111721.1|DELE
OG0010870	LOC116801250|XP_032575409.1|DSEC	LOC108145610|XP_017126634.1|DELE
OG0010871	LOC116801238|XP_032575370.1|DSEC	LOC108145747|XP_017126798.1|DELE
OG0010872	LOC116801018|XP_032574108.1|DSEC	LOC108150325|XP_017133935.1|DELE
OG0010873	LOC6606034|XP_032574797.1|DSEC	LOC108146928|XP_017128662.1|DELE
OG0010875	LOC6611151|XP_002035708.1|DSEC	LOC108142526|XP_017121940.1|DELE
OG0010876	LOC6606019|XP_002030830.1|DSEC	LOC108146736|XP_017128329.1|DELE
OG0010877	LOC6606117|XP_032575207.1|DSEC	LOC108135527|XP_017111762.1|DELE
OG0010878	LOC6605686|XP_032575741.1|DSEC	LOC108143180|XP_017122919.1|DELE
OG0010879	LOC6605666|XP_002030484.1|DSEC	LOC108143202|XP_017122948.1|DELE
OG0010880	LOC6618297|XP_032575188.1|DSEC	LOC108135482|XP_017111714.1|DELE
OG0010881	LOC6608907|XP_032570633.1|DSEC	LOC108145015|XP_017125670.1|DELE
OG0010882	LOC6609442|XP_002034127.1|DSEC	LOC108137906|XP_017115334.1|DELE
OG0010883	LOC6618338|XP_002042610.1|DSEC	LOC108135538|XP_017111774.1|DELE
OG0010884	LOC116801128|XP_032574789.1|DSEC	LOC108146412|XP_017127904.1|DELE
OG0010885	LOC6605565|XP_002030387.1|DSEC	LOC108146573|XP_017128085.1|DELE
OG0010886	LOC6605725|XP_002030541.1|DSEC	LOC108136073|XP_017112527.1|DELE
OG0010887	LOC116801080|XP_032574533.1|DSEC	LOC108136003|XP_017112419.1|DELE
OG0010888	LOC6608633|XP_002033367.1|DSEC	LOC108144378|XP_017124642.1|DELE
OG0010889	LOC6608765|XP_002033488.1|DSEC	LOC108144928|XP_017125582.1|DELE
OG0010890	LOC6608282|XP_032571572.1|DSEC	LOC108145554|XP_017126543.1|DELE
OG0010891	LOC6605999|XP_002030810.1|DSEC	LOC108146762|XP_017128387.1|DELE
OG0010892	LOC6609487|XP_032572822.1|DSEC	LOC108144358|XP_017124610.1|DELE
OG0010893	LOC6608160|XP_002032905.1|DSEC	LOC108145422|XP_017126319.1|DELE
OG0010894	LOC116800378|XP_032570849.1|DSEC	LOC108143692|XP_017123707.1|DELE
OG0010895	LOC6615487|XP_002039867.1|DSEC	LOC108143693|XP_017123708.1|DELE
OG0010897	LOC6606196|XP_032576497.1|DSEC	LOC108140651|XP_017119068.1|DELE
OG0010898	LOC6613902|XP_002038368.1|DSEC	LOC108141182|XP_017119908.1|DELE
OG0010899	LOC6613730|XP_032578547.1|DSEC	LOC108135729|XP_017112052.1|DELE
OG0010900	LOC6606488|XP_002031289.1|DSEC	LOC108139347|XP_017117560.1|DELE
OG0010901	LOC6606573|XP_032578287.1|DSEC	LOC108150217|XP_017133742.1|DELE
OG0010902	LOC6612704|XP_002037207.1|DSEC	LOC108148479|XP_017131002.1|DELE
OG0010903	LOC6612947|XP_002037439.1|DSEC	LOC108142922|XP_017122500.1|DELE
OG0010904	LOC6606873|XP_002031667.1|DSEC	LOC108136698|XP_017113510.1|DELE
OG0010905	LOC6617164|XP_032578914.1|DSEC	LOC108147087|XP_017128864.1|DELE
OG0010907	LOC6614281|XP_002038721.1|DSEC	LOC108141015|XP_017119581.1|DELE
OG0010908	LOC6606808|XP_002031605.1|DSEC	LOC108140361|XP_017118544.1|DELE
OG0010909	LOC116801386|XP_032576290.1|DSEC	LOC108140974|XP_017119531.1|DELE
OG0010910	LOC6612605|XP_002037110.1|DSEC	LOC108148555|XP_017131094.1|DELE
OG0010911	LOC6613876|XP_002038345.1|DSEC	LOC108141021|XP_017119591.1|DELE
OG0010912	LOC6606293|XP_002031098.2|DSEC	LOC108148275|XP_017130721.1|DELE
OG0010913	LOC6617132|XP_032577593.1|DSEC	LOC108148979|XP_017131809.1|DELE
OG0010914	LOC6615571|XP_002039945.2|DSEC	LOC108137564|XP_017114779.1|DELE, LOC108136268|XP_017112821.1|DELE
OG0010915	LOC6609528|XP_002034211.1|DSEC	LOC108144440|XP_017124813.1|DELE
OG0010916	LOC6609559|XP_002034242.1|DSEC	LOC108144737|XP_017125323.1|DELE
OG0010917	LOC116800362|XP_032570698.1|DSEC	LOC108143387|XP_017123247.1|DELE
OG0010919	LOC6617447|XP_032571680.1|DSEC	LOC108147846|XP_017130093.1|DELE
OG0010920	LOC6614626|XP_032583351.1|DSEC, LOC6614644|XP_002039071.1|DSEC	LOC108138710|XP_017116549.1|DELE
OG0010921	LOC116802096|XP_032581113.1|DSEC	LOC108138901|XP_017116937.1|DELE
OG0010922	LOC6621416|XP_002045573.2|DSEC	LOC108147884|XP_017130130.1|DELE
OG0010923	LOC6617547|XP_002041861.1|DSEC	LOC108140882|XP_017119401.1|DELE
OG0010924	LOC6613134|XP_002037615.2|DSEC	LOC108148009|XP_017130330.1|DELE
OG0010925	LOC6604839|XP_032574172.1|DSEC	LOC108147399|XP_017129323.1|DELE
OG0010926	LOC6605652|XP_002030470.1|DSEC	LOC108143206|XP_017122962.1|DELE
OG0010927	LOC6605996|XP_032573610.1|DSEC	LOC108146763|XP_017128388.1|DELE
OG0010928	LOC6610981|XP_002035538.1|DSEC	LOC108142481|XP_017121853.1|DELE
OG0010929	LOC6617824|XP_002042134.1|DSEC	LOC108149527|XP_017132648.1|DELE
OG0010930	LOC6617837|XP_002042145.1|DSEC	LOC108149381|XP_017132396.1|DELE
OG0010931	LOC6617845|XP_002042153.1|DSEC	LOC108149453|XP_017132534.1|DELE
OG0010932	LOC6611920|XP_002036437.2|DSEC	LOC108141782|XP_017120780.1|DELE
OG0010933	LOC6612112|XP_002036629.1|DSEC	LOC108134488|XP_017110295.1|DELE
OG0010934	LOC6613518|XP_032583245.1|DSEC	LOC108137797|XP_017115190.1|DELE
OG0010935	LOC6617815|XP_002042127.1|DSEC	LOC108149442|XP_017132522.1|DELE
OG0010936	LOC6619986|XP_002044198.2|DSEC	LOC108146628|XP_017128162.1|DELE
OG0010956	LOC116800711|XP_032573110.1|DSEC	LOC108149068|XP_017131914.1|DELE
OG0010957	LOC6607291|XP_032577172.1|DSEC	LOC108143809|XP_017123821.1|DELE
OG0010958	LOC6614316|XP_002038756.1|DSEC	LOC108140972|XP_017119529.1|DELE
OG0010959	LOC6606993|XP_032578106.1|DSEC	LOC108135037|XP_017111064.1|DELE
OG0010960	LOC6612043|XP_032570586.1|DSEC	LOC108135304|XP_017111478.1|DELE
OG0010963	LOC6611342|XP_002035888.1|DSEC	LOC108138304|XP_017115949.1|DELE
OG0010964	LOC6613621|XP_002038091.1|DSEC	LOC108135352|XP_017111533.1|DELE
OG0010965	LOC6615608|XP_002039982.2|DSEC	LOC108149184|XP_017132090.1|DELE
OG0010967	LOC6616215|XP_002040580.1|DSEC	LOC108140581|XP_017118957.1|DELE
OG0010968	LOC6610483|XP_002035063.1|DSEC	LOC108145653|XP_017126696.1|DELE
OG0010969	LOC6607347|XP_002032120.1|DSEC	LOC108143929|XP_017124002.1|DELE
OG0010971	LOC6616807|XP_002041144.2|DSEC	LOC108148393|XP_017130908.1|DELE
OG0010972	LOC116801735|XP_032578837.1|DSEC	LOC108135734|XP_017112056.1|DELE
OG0010975	LOC116801642|XP_032578371.1|DSEC	LOC108140440|XP_017118658.1|DELE
OG0010977	LOC6606908|XP_002031702.1|DSEC	LOC108148212|XP_017130610.1|DELE
OG0010978	LOC6618611|XP_032581364.1|DSEC	LOC108149958|XP_017133363.1|DELE
OG0010980	LOC6620352|XP_002044562.1|DSEC	LOC108143927|XP_017124003.1|DELE
OG0010981	LOC6615955|XP_002040322.1|DSEC	LOC108138386|XP_017116053.1|DELE
OG0010982	LOC6620181|XP_002044392.2|DSEC	LOC108136400|XP_017112999.1|DELE
OG0010983	LOC6614848|XP_032581811.1|DSEC	LOC108136396|XP_017112995.1|DELE, LOC108136367|XP_017112969.1|DELE
OG0010984	LOC6615933|XP_002040300.1|DSEC	LOC108137256|XP_017114329.1|DELE
OG0010985	LOC6614011|XP_002038465.2|DSEC	LOC108148281|XP_017130731.1|DELE
OG0010986	LOC6618064|XP_032581834.1|DSEC	LOC108136159|XP_017112644.1|DELE
OG0010988	LOC6618986|XP_002043231.1|DSEC	LOC108138484|XP_017116176.1|DELE
OG0010989	LOC116801634|XP_032578355.1|DSEC	LOC108140473|XP_017118702.1|DELE
OG0010990	LOC6614669|XP_002039096.1|DSEC	LOC108138885|XP_017116906.1|DELE
OG0010991	LOC6613563|XP_002038031.1|DSEC	LOC108148144|XP_017130494.1|DELE
OG0010992	LOC6611916|XP_002036433.1|DSEC	LOC108141786|XP_017120784.1|DELE
OG0010993	LOC6617449|XP_032581484.1|DSEC	LOC108148026|XP_017130350.1|DELE
OG0010994	LOC6619318|XP_002043535.1|DSEC	LOC108135215|XP_017111329.1|DELE
OG0010995	LOC6604836|XP_002029681.1|DSEC	LOC108147408|XP_017129336.1|DELE
OG0010996	LOC6610537|XP_002035117.2|DSEC	LOC108145753|XP_017126806.1|DELE
OG0010997	LOC6610791|XP_032574283.1|DSEC	LOC108146296|XP_017127731.1|DELE
OG0010998	LOC116801255|XP_032575456.1|DSEC	LOC108146049|XP_017127342.1|DELE
OG0010999	LOC6605899|XP_032575095.1|DSEC	LOC108145810|XP_017126889.1|DELE
OG0011000	LOC116801033|XP_032574231.1|DSEC	LOC108145883|XP_017127018.1|DELE
OG0011001	LOC6619429|XP_002043644.2|DSEC	LOC108142192|XP_017121366.1|DELE
OG0011002	LOC6605787|XP_032573250.1|DSEC	LOC108136156|XP_017112641.1|DELE
OG0011003	LOC6605781|XP_002030596.1|DSEC	LOC108136100|XP_017112564.1|DELE
OG0011004	LOC116800620|XP_032572436.1|DSEC	LOC108145411|XP_017126302.1|DELE
OG0011005	LOC6609133|XP_002033835.1|DSEC	LOC108149704|XP_017132958.1|DELE
OG0011006	LOC6609281|XP_002033971.1|DSEC	LOC108144310|XP_017124491.1|DELE
OG0011007	LOC116800493|XP_032571702.1|DSEC	LOC108136887|XP_017113834.1|DELE
OG0011008	LOC6616744|XP_002041081.1|DSEC	LOC108140466|XP_017118688.1|DELE
OG0011010	LOC6616895|XP_002041229.2|DSEC	LOC108135060|XP_017111092.1|DELE
OG0011011	LOC6616754|XP_002041091.1|DSEC	LOC108140370|XP_017118553.1|DELE
OG0011012	LOC116801566|XP_032577874.1|DSEC	LOC108135746|XP_017112068.1|DELE
OG0011013	LOC6616841|XP_002041177.2|DSEC	LOC108150116|XP_017133573.1|DELE
OG0011014	LOC6606930|XP_002031724.1|DSEC	LOC108150156|XP_017133618.1|DELE
OG0011015	LOC6607034|XP_002031823.1|DSEC	LOC108139202|XP_017117332.1|DELE
OG0011016	LOC6605540|XP_002030368.1|DSEC	LOC108146637|XP_017128170.1|DELE
OG0011018	LOC6606512|XP_002031313.1|DSEC	LOC108139137|XP_017117241.1|DELE
OG0011019	LOC6606509|XP_002031310.1|DSEC	LOC108139168|XP_017117276.1|DELE
OG0011020	LOC6614217|XP_002038662.1|DSEC	LOC108140980|XP_017119538.1|DELE
OG0011021	LOC6607253|XP_032577228.1|DSEC	LOC108143956|XP_017124043.1|DELE
OG0011022	LOC6613724|XP_002038194.1|DSEC	LOC108135762|XP_017112099.1|DELE
OG0011023	LOC116801611|XP_032578104.1|DSEC	LOC108143952|XP_017124038.1|DELE
OG0011024	LOC6607282|XP_002032061.1|DSEC	LOC108143804|XP_017123816.1|DELE
OG0011025	LOC6606467|XP_002031270.2|DSEC	LOC108139173|XP_017117284.1|DELE
OG0011026	LOC6612878|XP_032578398.1|DSEC	LOC108148451|XP_017130974.1|DELE
OG0011027	LOC116801799|XP_032579360.1|DSEC	LOC108148671|XP_017131294.1|DELE
OG0011028	LOC6609421|XP_002034106.1|DSEC	LOC108136784|XP_017113639.1|DELE, LOC108137883|XP_017115311.1|DELE
OG0011029	LOC6609167|XP_002033869.1|DSEC	LOC108149730|XP_017132988.1|DELE
OG0011030	LOC116800597|XP_032572299.1|DSEC	LOC108141286|XP_017120043.1|DELE
OG0011031	LOC6615522|XP_002039901.1|DSEC	LOC108134641|XP_017110519.1|DELE
OG0011032	LOC6618856|XP_002043104.2|DSEC	LOC108144795|XP_017125403.1|DELE
OG0011033	LOC6615828|XP_002040198.1|DSEC	LOC108144635|XP_017125155.1|DELE
OG0011034	LOC6608835|XP_032572332.1|DSEC	LOC108137917|XP_017115346.1|DELE
OG0011035	LOC6611412|XP_032583149.1|DSEC	LOC108135184|XP_017111294.1|DELE
OG0011036	LOC6614592|XP_032583458.1|DSEC	LOC108138652|XP_017116481.1|DELE
OG0011037	LOC6617372|XP_032583613.1|DSEC	LOC108147875|XP_017130122.1|DELE
OG0011038	LOC116800223|XP_032569982.1|DSEC	LOC108134531|XP_017110366.1|DELE
OG0011039	LOC6612135|XP_002036652.1|DSEC	LOC108134510|XP_017110329.1|DELE
OG0011040	LOC6612147|XP_002036664.1|DSEC	LOC108134483|XP_017110289.1|DELE
OG0011041	LOC6614518|XP_002038949.1|DSEC	LOC108149252|XP_017132182.1|DELE
OG0011042	LOC6611314|XP_032580769.1|DSEC	LOC108138701|XP_017116536.1|DELE
OG0011043	LOC116801499|XP_032577422.1|DSEC	LOC108138169|XP_017115749.1|DELE
OG0011044	LOC116801228|XP_032575337.1|DSEC	LOC108145806|XP_017126884.1|DELE
OG0011045	LOC6616213|XP_002040578.1|DSEC	LOC108140846|XP_017119323.1|DELE
OG0011047	LOC6619574|XP_002043789.1|DSEC	LOC108148117|XP_017130456.1|DELE
OG0011048	LOC6615080|XP_002039496.1|DSEC	LOC108147680|XP_017129866.1|DELE
OG0011049	LOC6615017|XP_002039434.1|DSEC	LOC108134864|XP_017110837.1|DELE
OG0011050	LOC6616079|XP_002040445.1|DSEC	LOC108136236|XP_017112754.1|DELE
OG0011051	LOC6611088|XP_002035645.1|DSEC	LOC108146740|XP_017128353.1|DELE
OG0011052	LOC6605268|XP_002030106.1|DSEC	LOC108150140|XP_017133598.1|DELE
OG0011053	LOC6606001|XP_032573928.1|DSEC	LOC108146789|XP_017128445.1|DELE
OG0011054	LOC6611041|XP_002035598.2|DSEC	LOC108142337|XP_017121580.1|DELE
OG0011055	LOC6616552|XP_002040911.1|DSEC	LOC108143132|XP_017122865.1|DELE
OG0011056	LOC6613694|XP_002038164.2|DSEC	LOC108150421|XP_017134067.1|DELE
OG0011058	LOC6611751|XP_002036274.1|DSEC	LOC108141747|XP_017120730.1|DELE
OG0011059	LOC6607848|XP_032572956.1|DSEC	LOC108145130|XP_017125835.1|DELE
OG0011060	LOC6609439|XP_032571248.1|DSEC, LOC6609452|XP_032572975.1|DSEC	LOC108137881|XP_017115309.1|DELE
OG0011061	LOC6618741|XP_002042999.1|DSEC	LOC108148562|XP_017131097.1|DELE
OG0011062	LOC6616601|XP_002040959.1|DSEC	LOC108138362|XP_017116021.1|DELE
OG0011063	LOC116803641|XP_032583749.1|DSEC	LOC108149421|XP_017132476.1|DELE
OG0011067	LOC6604775|XP_002029626.2|DSEC	LOC108142212|XP_017121412.1|DELE, LOC108142215|XP_017121419.1|DELE
OG0011077	LOC116800430|XP_032571226.1|DSEC	LOC108144812|XP_017125430.1|DELE
OG0011078	LOC6606003|XP_002030814.1|DSEC	LOC108146788|XP_017128444.1|DELE
OG0011080	LOC6606579|XP_032578807.1|DSEC	LOC108149928|XP_017133337.1|DELE
OG0011084	LOC6616561|XP_002040920.2|DSEC	LOC108143126|XP_017122856.1|DELE
OG0011085	LOC6608404|XP_032570702.1|DSEC	LOC108141429|XP_017120301.1|DELE
OG0011086	LOC6619906|XP_002044118.1|DSEC	LOC108137733|XP_017115121.1|DELE
OG0011087	LOC6620593|XP_032580893.1|DSEC, LOC116802160|XP_032581444.1|DSEC	LOC108140907|XP_017119449.1|DELE
OG0011090	LOC6608709|XP_002033433.2|DSEC	LOC108144106|XP_017124239.1|DELE
OG0011091	LOC6614833|XP_002039251.2|DSEC	LOC108136538|XP_017113318.1|DELE
OG0011092	LOC6612431|XP_002036939.1|DSEC	LOC108147705|XP_017129917.1|DELE
OG0011093	LOC6619878|XP_002044091.1|DSEC	LOC108142305|XP_017121545.1|DELE
OG0011094	LOC6619904|XP_002044116.1|DSEC	LOC108137568|XP_017114784.1|DELE
OG0011096	LOC6618301|XP_032575285.1|DSEC	LOC108135522|XP_017111757.1|DELE
OG0011098	LOC116800945|XP_032573642.1|DSEC	LOC108146173|XP_017127567.1|DELE
OG0011102	LOC6619431|XP_002043646.1|DSEC	LOC108142280|XP_017121498.1|DELE
OG0011103	LOC116801011|XP_032574022.1|DSEC	LOC108143211|XP_017122987.1|DELE
OG0011104	LOC6616821|XP_002041158.2|DSEC	LOC108149969|XP_017133381.1|DELE
OG0011106	LOC6609560|XP_002034243.1|DSEC	LOC108144738|XP_017125324.1|DELE
OG0011107	LOC6612591|XP_002037096.1|DSEC	LOC108135906|XP_017112312.1|DELE
OG0011110	LOC6613923|XP_002038388.1|DSEC	LOC108137447|XP_017114625.1|DELE
OG0011111	LOC6606190|XP_002030998.1|DSEC	LOC108140706|XP_017119151.1|DELE
OG0011112	LOC116801495|XP_032577372.1|DSEC	LOC108148919|XP_017131723.1|DELE
OG0011113	LOC6612944|XP_032576464.1|DSEC	LOC108142918|XP_017122496.1|DELE
OG0011114	LOC6620044|XP_032577365.1|DSEC	LOC108140471|XP_017118700.1|DELE
OG0011115	LOC6607399|XP_002032172.1|DSEC	LOC108148600|XP_017131167.1|DELE
OG0011116	LOC6612607|XP_002037112.1|DSEC	LOC108148456|XP_017130978.1|DELE
OG0011117	LOC6606565|XP_032577614.1|DSEC	LOC108150188|XP_017133683.1|DELE
OG0011118	LOC6606510|XP_002031311.1|DSEC	LOC108139138|XP_017117242.1|DELE
OG0011119	LOC6619029|XP_002043274.2|DSEC, LOC116801501|XP_032577426.1|DSEC, LOC6621005|XP_002045200.2|DSEC	LOC108136711|XP_017113525.1|DELE
OG0011120	LOC6614202|XP_032577072.1|DSEC	LOC108140954|XP_017119511.1|DELE
OG0011121	LOC6606706|XP_002031505.1|DSEC	LOC108141564|XP_017120499.1|DELE
OG0011122	LOC6606352|XP_002031157.1|DSEC	LOC108136045|XP_017112468.1|DELE
OG0011123	LOC6606258|XP_002031063.1|DSEC	LOC108140547|XP_017118885.1|DELE
OG0011124	LOC6619228|XP_032578635.1|DSEC	LOC108140430|XP_017118645.1|DELE
OG0011125	LOC116801767|XP_032579073.1|DSEC	LOC108140741|XP_017119206.1|DELE
OG0011126	LOC6616756|XP_002041093.1|DSEC	LOC108140408|XP_017118613.1|DELE
OG0011127	LOC6609320|XP_002034009.1|DSEC	LOC108141460|XP_017120354.1|DELE
OG0011128	LOC6609731|XP_002034388.1|DSEC	LOC108144107|XP_017124240.1|DELE
OG0011129	LOC6608045|XP_032571247.1|DSEC	LOC108149588|XP_017132711.1|DELE
OG0011130	LOC116800427|XP_032571217.1|DSEC	LOC108144529|XP_017124973.1|DELE
OG0011131	LOC6608611|XP_002033345.1|DSEC	LOC108144123|XP_017124255.1|DELE
OG0011132	LOC6611348|XP_002035894.1|DSEC	LOC108138037|XP_017115499.1|DELE
OG0011133	LOC6612176|XP_002036693.1|DSEC	LOC108138177|XP_017115764.1|DELE
OG0011134	LOC6613081|XP_002037564.1|DSEC	LOC108147763|XP_017129982.1|DELE, LOC108138380|XP_017116051.1|DELE, LOC108135402|XP_017111589.1|DELE, LOC108136879|XP_017113822.1|DELE
OG0011135	LOC6617382|XP_002041707.1|DSEC	LOC108147889|XP_017130137.1|DELE
OG0011136	LOC6617381|XP_002041706.1|DSEC	LOC108147850|XP_017130096.1|DELE
OG0011137	LOC6613646|XP_002038116.2|DSEC	LOC108138015|XP_017115473.1|DELE
OG0011138	LOC6613651|XP_002038121.1|DSEC	LOC108138344|XP_017116002.1|DELE
OG0011139	LOC6613656|XP_002038126.1|DSEC, LOC116801231|XP_032575347.1|DSEC	LOC108138215|XP_017115824.1|DELE
