Orthogroup	DSEC.longest_only	BTRY.longest_only
OG0008493	LOC6611242|XP_002035797.1|DSEC	LOC120768344|XP_039950932.1|BTRY, LOC120769704|XP_039952770.1|BTRY, LOC120768544|XP_039951220.1|BTRY
OG0008494	LOC6615606|XP_032572230.1|DSEC	LOC120771704|XP_039955773.1|BTRY, LOC120773086|XP_039957984.1|BTRY
OG0008495	LOC6609168|XP_032571973.1|DSEC	LOC120770718|XP_039954232.1|BTRY, LOC120772904|XP_039957726.1|BTRY
OG0008496	LOC6615417|XP_032571812.1|DSEC	LOC120770010|XP_039953037.1|BTRY
OG0008497	LOC6610069|XP_002034685.1|DSEC	LOC120770435|XP_039953837.1|BTRY
OG0008498	LOC6609614|XP_002034291.1|DSEC	LOC120771688|XP_039955754.1|BTRY
OG0008499	LOC6610007|XP_002034628.1|DSEC	LOC120771671|XP_039955720.1|BTRY
OG0008500	LOC6608252|XP_002032996.2|DSEC	LOC120770288|XP_039953559.1|BTRY
OG0008501	LOC6606095|XP_002030904.1|DSEC	LOC120776570|XP_039963266.1|BTRY, LOC120776569|XP_039963265.1|BTRY
OG0008502	LOC6619753|XP_002043967.1|DSEC	LOC120774983|XP_039960823.1|BTRY, LOC120774982|XP_039960820.1|BTRY
OG0008503	LOC6619898|XP_002044110.1|DSEC	LOC120773528|XP_039958418.1|BTRY
OG0008504	LOC116801269|XP_032575585.1|DSEC	LOC120776383|XP_039962928.1|BTRY, LOC120776382|XP_039962927.1|BTRY
OG0008505	LOC6616406|XP_002040766.2|DSEC	LOC120776515|XP_039963168.1|BTRY
OG0008506	LOC6616376|XP_002040736.1|DSEC	LOC120777188|XP_039964290.1|BTRY, LOC120777149|XP_039964228.1|BTRY, LOC120777189|XP_039964291.1|BTRY, LOC120777190|XP_039964292.1|BTRY
OG0008527	LOC6614838|XP_002039256.1|DSEC	LOC120775571|XP_039961736.1|BTRY
OG0008528	LOC6610151|XP_002034760.1|DSEC	LOC120777314|XP_039964487.1|BTRY
OG0008529	LOC6615995|XP_002040362.2|DSEC	LOC120774433|XP_039960005.1|BTRY
OG0008530	LOC6618433|XP_002042703.2|DSEC	LOC120775518|XP_039961665.1|BTRY
OG0008531	LOC6614794|XP_002039213.1|DSEC	LOC120775289|XP_039961337.1|BTRY
OG0008532	LOC6617982|XP_002042290.1|DSEC	LOC120774289|XP_039959728.1|BTRY
OG0008534	LOC6619883|XP_032581494.1|DSEC	LOC120776165|XP_039962705.1|BTRY
OG0008535	LOC6618957|XP_032581612.1|DSEC	LOC120773375|XP_039958138.1|BTRY
OG0008536	LOC6612200|XP_002036717.2|DSEC	LOC120773713|XP_039958688.1|BTRY
OG0008538	LOC6619841|XP_002044054.2|DSEC	LOC120774972|XP_039960797.1|BTRY
OG0008540	LOC6607107|XP_002031895.1|DSEC	LOC120774323|XP_039959800.1|BTRY
OG0008541	LOC6608113|XP_002032861.2|DSEC	LOC120770937|XP_039954579.1|BTRY
OG0008542	LOC6610585|XP_032573598.1|DSEC	LOC120778001|XP_039965598.1|BTRY
OG0008544	LOC116800654|XP_032572688.1|DSEC	LOC120770956|XP_039954615.1|BTRY
OG0008545	LOC6613006|XP_002037496.1|DSEC	LOC120771136|XP_039954936.1|BTRY
OG0008547	LOC6612255|XP_002036767.1|DSEC	LOC120775219|XP_039961220.1|BTRY
OG0008550	LOC6612459|XP_002036967.1|DSEC	LOC120773450|XP_039958274.1|BTRY
OG0008551	LOC6610410|XP_032574547.1|DSEC	LOC120776733|XP_039963594.1|BTRY
OG0008552	LOC6604923|XP_002029766.1|DSEC	LOC120776352|XP_039962841.1|BTRY
OG0008554	LOC6615980|XP_002040347.2|DSEC	LOC120775411|XP_039961513.1|BTRY
OG0008555	LOC6616017|XP_002040383.1|DSEC	LOC120774880|XP_039960670.1|BTRY
OG0008556	LOC6608225|XP_032571135.1|DSEC	LOC120770883|XP_039954459.1|BTRY
OG0008557	LOC6612780|XP_002037281.1|DSEC	LOC120777524|XP_039964842.1|BTRY
OG0008558	LOC6611919|XP_032569874.1|DSEC	LOC120769163|XP_039951979.1|BTRY
OG0008562	LOC6613626|XP_032583649.1|DSEC	LOC120767943|XP_039950254.1|BTRY
OG0008563	LOC6607538|XP_002032307.1|DSEC	LOC120766981|XP_039948715.1|BTRY
OG0008566	LOC6611222|XP_002035778.1|DSEC	LOC120767927|XP_039950222.1|BTRY
OG0008567	LOC6613696|XP_002038166.1|DSEC	LOC120769596|XP_039952588.1|BTRY
OG0008569	LOC6616100|XP_032582251.1|DSEC	LOC120773586|XP_039958508.1|BTRY
OG0008570	LOC6618941|XP_032580775.1|DSEC	LOC120775803|XP_039962084.1|BTRY
OG0008571	LOC6604925|XP_002029768.1|DSEC	LOC120777474|XP_039964741.1|BTRY
OG0008572	LOC6613889|XP_002038355.1|DSEC	LOC120770369|XP_039953722.1|BTRY
OG0008573	LOC6616137|XP_002040502.2|DSEC	LOC120774197|XP_039959569.1|BTRY
OG0008574	LOC6605873|XP_002030687.2|DSEC	LOC120776953|XP_039963977.1|BTRY
OG0008575	LOC6607483|XP_032579520.1|DSEC	LOC120767070|XP_039948857.1|BTRY
OG0008576	LOC6620591|XP_002044796.2|DSEC	LOC120774131|XP_039959441.1|BTRY
OG0008577	LOC6605433|XP_002030266.1|DSEC	LOC120778500|XP_039966260.1|BTRY
OG0008582	LOC6612264|XP_002036775.1|DSEC	LOC120774839|XP_039960590.1|BTRY
OG0008583	LOC6620587|XP_032582235.1|DSEC	LOC120774844|XP_039960594.1|BTRY
OG0008584	LOC6616077|XP_032581249.1|DSEC	LOC120775482|XP_039961616.1|BTRY
OG0008585	LOC6618951|XP_002043196.1|DSEC	LOC120773369|XP_039958130.1|BTRY
OG0008586	LOC6618950|XP_002043195.1|DSEC	LOC120773368|XP_039958129.1|BTRY
OG0008587	LOC6619056|XP_032576123.1|DSEC	LOC120766722|XP_039948323.1|BTRY
OG0008588	LOC116801461|XP_032577092.1|DSEC	LOC120780912|XP_039969080.1|BTRY
OG0008589	LOC6618588|XP_032581458.1|DSEC	LOC120773781|XP_039958804.1|BTRY
OG0008590	LOC116801737|XP_032578847.1|DSEC	LOC120782619|XP_039970924.1|BTRY
OG0008592	LOC6615426|XP_002039808.1|DSEC	LOC120771444|XP_039955383.1|BTRY
OG0008593	LOC6605134|XP_032573467.1|DSEC	LOC120777731|XP_039965155.1|BTRY
OG0008594	LOC6619257|XP_002043474.1|DSEC	LOC120782597|XP_039970886.1|BTRY
OG0008595	LOC6609352|XP_002034041.1|DSEC	LOC120772498|XP_039957078.1|BTRY
OG0008596	LOC6609347|XP_002034036.2|DSEC	LOC120772868|XP_039957636.1|BTRY
OG0008597	LOC6607730|XP_002032493.1|DSEC	LOC120780243|XP_039968436.1|BTRY
OG0008598	LOC6617540|XP_032581962.1|DSEC	LOC120774113|XP_039959407.1|BTRY
OG0008599	LOC6612237|XP_032581538.1|DSEC	LOC120773485|XP_039958356.1|BTRY
OG0008600	LOC6620054|XP_002044266.1|DSEC	LOC120782572|XP_039970844.1|BTRY
OG0008601	LOC6611496|XP_002036037.1|DSEC	LOC120768362|XP_039950959.1|BTRY
OG0008602	LOC6607781|XP_002032540.2|DSEC	LOC120780328|XP_039968559.1|BTRY
OG0008603	LOC6606560|XP_002031361.1|DSEC	LOC120771492|XP_039955477.1|BTRY
OG0008604	LOC6618910|XP_002043158.1|DSEC	LOC120770366|XP_039953714.1|BTRY
OG0008605	LOC6614681|XP_032576047.1|DSEC	LOC120768984|XP_039951736.1|BTRY
OG0008606	LOC6613364|XP_002037838.1|DSEC	LOC120768509|XP_039951169.1|BTRY
OG0008607	LOC6614022|XP_002038476.1|DSEC	LOC120782561|XP_039970829.1|BTRY
OG0008608	LOC6612484|XP_002036992.1|DSEC	LOC120775492|XP_039961631.1|BTRY
OG0008609	LOC6606851|XP_002031648.1|DSEC	LOC120782681|XP_039971004.1|BTRY
OG0008610	LOC6609464|XP_002034149.2|DSEC	LOC120772926|XP_039957760.1|BTRY
OG0008612	LOC6608364|XP_002033101.1|DSEC	LOC120771210|XP_039955046.1|BTRY
OG0008613	LOC6614360|XP_032576727.1|DSEC	LOC120766422|XP_039947857.1|BTRY
OG0008614	LOC6614977|XP_002039394.1|DSEC	LOC120773965|XP_039959135.1|BTRY
OG0008615	LOC6614222|XP_002038667.1|DSEC	LOC120782475|XP_039970703.1|BTRY
OG0008616	LOC6612963|XP_032576536.1|DSEC	LOC120766454|XP_039947909.1|BTRY
OG0008619	LOC6612184|XP_002036701.1|DSEC	LOC120769628|XP_039952667.1|BTRY
OG0008620	LOC6608124|XP_002032872.1|DSEC	LOC120772350|XP_039956849.1|BTRY
OG0008621	LOC6607032|XP_032577032.1|DSEC	LOC120771111|XP_039954898.1|BTRY
OG0008622	LOC6609519|XP_002034203.1|DSEC	LOC120772254|XP_039956691.1|BTRY
OG0008623	LOC6609032|XP_032571719.1|DSEC	LOC120766381|XP_039947748.1|BTRY
OG0008624	LOC6609103|XP_032571185.1|DSEC	LOC120772963|XP_039957801.1|BTRY
OG0008625	LOC6608428|XP_002033162.1|DSEC	LOC120770280|XP_039953533.1|BTRY
OG0008626	LOC6619112|XP_002043352.2|DSEC	LOC120772723|XP_039957417.1|BTRY
OG0008627	LOC6604952|XP_032575261.1|DSEC	LOC120778461|XP_039966195.1|BTRY
OG0008629	LOC116803540|XP_032583155.1|DSEC	LOC120771590|XP_039955595.1|BTRY
OG0008630	LOC6619484|XP_032579962.1|DSEC	LOC120779479|XP_039967691.1|BTRY
OG0008631	LOC6607351|XP_002032124.1|DSEC	LOC120776742|XP_039963617.1|BTRY
OG0008632	LOC6619546|XP_032579364.1|DSEC	LOC120766513|XP_039948009.1|BTRY
OG0008633	LOC6609231|XP_032570272.1|DSEC	LOC120770852|XP_039954390.1|BTRY
OG0008634	LOC6620144|XP_002044352.1|DSEC	LOC120768093|XP_039950566.1|BTRY
OG0008635	LOC6608119|XP_002032867.1|DSEC	LOC120771499|XP_039955485.1|BTRY
OG0008636	LOC6606712|XP_002031511.1|DSEC	LOC120782418|XP_039970603.1|BTRY
OG0008637	LOC116801130|XP_032574806.1|DSEC	LOC120782854|XP_039971319.1|BTRY, LOC120777022|XP_039964068.1|BTRY
OG0008638	LOC6613744|XP_002038213.1|DSEC	LOC120778950|XP_039966953.1|BTRY, LOC120766265|XP_039947586.1|BTRY
OG0008639	LOC6617158|XP_032577791.1|DSEC	LOC120768551|XP_039951229.1|BTRY, LOC120774962|XP_039960783.1|BTRY, LOC120766407|XP_039947789.1|BTRY
OG0008640	LOC6613705|XP_002038175.1|DSEC	LOC120770645|XP_039954178.1|BTRY
OG0008641	LOC6612818|XP_032579158.1|DSEC	LOC120772444|XP_039957041.1|BTRY
OG0008642	LOC6616794|XP_032578182.1|DSEC	LOC120766896|XP_039948579.1|BTRY
OG0008643	LOC6619545|XP_002043760.1|DSEC	LOC120782499|XP_039970740.1|BTRY
OG0008644	LOC6612900|XP_032578537.1|DSEC	LOC120766274|XP_039947610.1|BTRY, LOC120769805|XP_039952936.1|BTRY
OG0008645	LOC6614389|XP_002038826.1|DSEC	LOC120769563|XP_039952552.1|BTRY
OG0008646	LOC6614480|XP_002038913.1|DSEC	LOC120769601|XP_039952609.1|BTRY, LOC120769603|XP_039952617.1|BTRY
OG0008647	LOC6613272|XP_002037749.1|DSEC	LOC120769793|XP_039952915.1|BTRY
OG0008648	LOC6614390|XP_002038827.1|DSEC	LOC120767947|XP_039950267.1|BTRY
OG0008649	LOC6615686|XP_002040057.1|DSEC	LOC120770249|XP_039953480.1|BTRY
OG0008650	LOC6606215|XP_002031023.1|DSEC	LOC120772853|XP_039957603.1|BTRY
OG0008651	LOC6609141|XP_002033843.2|DSEC	LOC120772644|XP_039957302.1|BTRY
OG0008652	LOC6609780|XP_002034434.1|DSEC	LOC120772759|XP_039957463.1|BTRY, LOC120772800|XP_039957517.1|BTRY
OG0008653	LOC6609406|XP_002034091.2|DSEC	LOC120772941|XP_039957777.1|BTRY
OG0008654	LOC6615795|XP_002040165.1|DSEC	LOC120771335|XP_039955214.1|BTRY
OG0008655	LOC6608182|XP_002032927.1|DSEC	LOC120772854|XP_039957604.1|BTRY
OG0008656	LOC6612402|XP_002036910.1|DSEC	LOC120773532|XP_039958422.1|BTRY, LOC120774741|XP_039960430.1|BTRY
OG0008657	LOC6619573|XP_002043788.1|DSEC	LOC120779406|XP_039967538.1|BTRY, LOC120774647|XP_039960306.1|BTRY, LOC120779399|XP_039967530.1|BTRY, LOC120773353|XP_039958107.1|BTRY
OG0008658	LOC6612213|XP_032582407.1|DSEC	LOC120773501|XP_039958384.1|BTRY
OG0008659	LOC6605327|XP_032574381.1|DSEC	LOC120773384|XP_039958152.1|BTRY
OG0008660	LOC6606126|XP_032574512.1|DSEC	LOC120777086|XP_039964153.1|BTRY, LOC120777083|XP_039964149.1|BTRY
OG0008661	LOC6610218|XP_002034825.1|DSEC	LOC120777492|XP_039964769.1|BTRY
OG0008662	LOC6616615|XP_032574544.1|DSEC	LOC120778164|XP_039965832.1|BTRY, LOC120777988|XP_039965566.1|BTRY
OG0008663	LOC6619388|XP_002043604.1|DSEC	LOC120776761|XP_039963658.1|BTRY
OG0008664	LOC6610308|XP_032574675.1|DSEC	LOC120776804|XP_039963732.1|BTRY
OG0008665	LOC6611260|XP_002035815.2|DSEC	LOC120776323|XP_039962786.1|BTRY
OG0008666	LOC6616503|XP_032575228.1|DSEC	LOC120779024|XP_039967080.1|BTRY, LOC120779017|XP_039967071.1|BTRY, LOC120779018|XP_039967072.1|BTRY, LOC120779016|XP_039967070.1|BTRY
OG0008667	LOC6605381|XP_002030214.2|DSEC	LOC120776418|XP_039962986.1|BTRY
OG0008668	LOC6610324|XP_002034911.1|DSEC	LOC120779411|XP_039967545.1|BTRY
OG0008669	LOC6613643|XP_002038113.1|DSEC	LOC120781494|XP_039969652.1|BTRY
OG0008677	LOC6607492|XP_032578935.1|DSEC	LOC120766867|XP_039948531.1|BTRY
OG0008679	LOC6617493|XP_002041810.1|DSEC	LOC120775981|XP_039962337.1|BTRY
OG0008680	LOC6612583|XP_002037088.1|DSEC	LOC120776031|XP_039962408.1|BTRY
OG0008681	LOC6618678|XP_002042937.2|DSEC	LOC120776167|XP_039962709.1|BTRY
OG0008682	LOC6614907|XP_002039324.1|DSEC	LOC120773687|XP_039958652.1|BTRY
OG0008683	LOC6616035|XP_032581937.1|DSEC	LOC120774461|XP_039960050.1|BTRY
OG0008684	LOC6618520|XP_002042780.1|DSEC	LOC120775228|XP_039961234.1|BTRY
OG0008686	LOC6607529|XP_032579384.1|DSEC	LOC120782164|XP_039970234.1|BTRY
OG0008688	LOC6616118|XP_032581981.1|DSEC	LOC120774700|XP_039960363.1|BTRY
OG0008689	LOC6607067|XP_032576919.1|DSEC	LOC120768644|XP_039951351.1|BTRY
OG0008691	LOC6610957|XP_002035514.2|DSEC	LOC120778907|XP_039966888.1|BTRY
OG0008694	LOC6614894|XP_002039311.1|DSEC	LOC120775313|XP_039961383.1|BTRY
OG0008696	LOC6616941|XP_032577300.1|DSEC	LOC120775608|XP_039961787.1|BTRY
OG0008697	LOC6610731|XP_032573803.1|DSEC	LOC120776971|XP_039963998.1|BTRY
OG0008698	LOC6617652|XP_002041965.1|DSEC	LOC120773980|XP_039959169.1|BTRY
OG0008699	LOC6616479|XP_032575950.1|DSEC	LOC120776939|XP_039963949.1|BTRY
OG0008700	LOC6620391|XP_002044599.2|DSEC	LOC120770729|XP_039954252.1|BTRY
OG0008701	LOC6615492|XP_032570352.1|DSEC	LOC120771183|XP_039955007.1|BTRY
OG0008703	LOC6605988|XP_002030800.1|DSEC	LOC120778769|XP_039966683.1|BTRY
OG0008704	LOC6613254|XP_002037731.2|DSEC	LOC120769633|XP_039952672.1|BTRY
OG0008705	LOC6611489|XP_032569993.1|DSEC	LOC120767777|XP_039949952.1|BTRY
OG0008706	LOC6619519|XP_002043734.1|DSEC	LOC120778603|XP_039966414.1|BTRY
OG0008707	LOC6620022|XP_032581967.1|DSEC	LOC120775270|XP_039961299.1|BTRY
OG0008708	LOC6615057|XP_002039474.1|DSEC	LOC120775480|XP_039961613.1|BTRY
OG0008709	LOC6617169|XP_002041496.1|DSEC	LOC120782201|XP_039970282.1|BTRY
OG0008710	LOC6606556|XP_002031357.1|DSEC	LOC120776921|XP_039963928.1|BTRY
OG0008711	LOC6620068|XP_032578060.1|DSEC	LOC120767007|XP_039948749.1|BTRY
OG0008712	LOC6609353|XP_002034042.2|DSEC	LOC120771057|XP_039954797.1|BTRY
OG0008714	LOC6613056|XP_002037539.1|DSEC	LOC120767195|XP_039948929.1|BTRY
OG0008715	LOC6607226|XP_002032010.1|DSEC	LOC120777690|XP_039965101.1|BTRY
OG0008716	LOC6607759|XP_002032522.2|DSEC	LOC120766234|XP_039947546.1|BTRY
OG0008717	LOC6604786|XP_002029637.1|DSEC	LOC120777526|XP_039964841.1|BTRY, LOC120779305|XP_039967449.1|BTRY
OG0008718	LOC6609693|XP_002034351.1|DSEC	LOC120781214|XP_039969271.1|BTRY
OG0008719	LOC6619513|XP_032578730.1|DSEC	LOC120768024|XP_039950433.1|BTRY
OG0008721	LOC6618667|XP_002042926.2|DSEC	LOC120774571|XP_039960238.1|BTRY
OG0008722	LOC6607196|XP_002031980.1|DSEC	LOC120779415|XP_039967549.1|BTRY
OG0008723	LOC6604819|XP_002029664.1|DSEC	LOC120772790|XP_039957507.1|BTRY
OG0008724	LOC6611884|XP_032576391.1|DSEC	LOC120767551|XP_039949610.1|BTRY
OG0008725	LOC6610118|XP_002034727.1|DSEC	LOC120773027|XP_039957891.1|BTRY
OG0008726	LOC6608932|XP_002033646.2|DSEC	LOC120771284|XP_039955145.1|BTRY
OG0008727	LOC6606597|XP_002031398.1|DSEC	LOC120766510|XP_039948007.1|BTRY
OG0008728	LOC6616856|XP_002041192.2|DSEC	LOC120782351|XP_039970517.1|BTRY, LOC120782650|XP_039970958.1|BTRY
OG0008729	LOC6614846|XP_032581983.1|DSEC	LOC120775572|XP_039961738.1|BTRY, LOC120773817|XP_039958859.1|BTRY, LOC120773816|XP_039958858.1|BTRY
OG0008730	LOC6618109|XP_002042407.1|DSEC	LOC120774934|XP_039960746.1|BTRY
OG0008731	LOC6606397|XP_032579141.1|DSEC	LOC120782724|XP_039971088.1|BTRY
OG0008732	LOC6617804|XP_002042116.1|DSEC	LOC120768138|XP_039950630.1|BTRY
OG0008734	LOC6613818|XP_002038287.1|DSEC	LOC120782623|XP_039970925.1|BTRY
OG0008736	LOC6608641|XP_002033375.1|DSEC	LOC120781220|XP_039969283.1|BTRY
OG0008738	LOC6613623|XP_032575260.1|DSEC	LOC120769502|XP_039952468.1|BTRY
OG0008739	LOC6616329|XP_002040689.1|DSEC	LOC120776467|XP_039963069.1|BTRY
OG0008740	LOC6621154|XP_032571411.1|DSEC	LOC120770071|XP_039953134.1|BTRY
OG0008741	LOC6608370|XP_032570796.1|DSEC	LOC120779443|XP_039967625.1|BTRY
OG0008742	LOC6610576|XP_002035149.1|DSEC	LOC120778793|XP_039966727.1|BTRY
OG0008743	LOC6608626|XP_002033360.1|DSEC	LOC120770199|XP_039953375.1|BTRY
OG0008744	LOC6608036|XP_002032784.1|DSEC	LOC120773122|XP_039958052.1|BTRY, LOC120772296|XP_039956738.1|BTRY
OG0008745	LOC6620444|XP_002044648.1|DSEC	LOC120775185|XP_039961174.1|BTRY, LOC120773633|XP_039958575.1|BTRY
OG0008746	LOC6619057|XP_032576127.1|DSEC	LOC120773696|XP_039958666.1|BTRY
OG0008747	LOC6616432|XP_002040793.2|DSEC	LOC120776556|XP_039963243.1|BTRY
OG0008748	LOC6617354|XP_002041679.1|DSEC	LOC120767430|XP_039949411.1|BTRY
OG0008749	LOC6612136|XP_002036653.1|DSEC	LOC120773782|XP_039958805.1|BTRY
OG0008750	LOC6611897|XP_002036414.1|DSEC	LOC120768945|XP_039951667.1|BTRY
OG0008751	LOC6614279|XP_002038719.1|DSEC	LOC120766310|XP_039947661.1|BTRY
OG0008752	LOC6607203|XP_032578782.1|DSEC	LOC120782218|XP_039970313.1|BTRY
OG0008753	LOC6605229|XP_002030067.1|DSEC	LOC120766198|XP_039947492.1|BTRY
OG0008754	LOC6609031|XP_002033734.1|DSEC	LOC120780335|XP_039968569.1|BTRY, LOC120774313|XP_039959822.1|BTRY, LOC120766380|XP_039947747.1|BTRY
OG0008755	LOC6617183|XP_002041510.2|DSEC	LOC120776157|XP_039962704.1|BTRY
OG0008756	LOC6613728|XP_002038198.1|DSEC	LOC120766316|XP_039947671.1|BTRY
OG0008757	LOC6607392|XP_002032165.2|DSEC	LOC120766399|XP_039947780.1|BTRY
OG0008758	LOC6617315|XP_002041641.2|DSEC	LOC120767615|XP_039949704.1|BTRY
OG0008759	LOC6612148|XP_032581606.1|DSEC	LOC120769096|XP_039951888.1|BTRY
OG0008760	LOC6612031|XP_032583416.1|DSEC	LOC120768540|XP_039951211.1|BTRY
OG0008761	LOC6611771|XP_002036294.1|DSEC	LOC120768936|XP_039951653.1|BTRY
OG0008762	LOC6608183|XP_002032928.1|DSEC	LOC120768143|XP_039950634.1|BTRY, LOC120768204|XP_039950710.1|BTRY
OG0008763	LOC6613617|XP_002038087.1|DSEC	LOC120767910|XP_039950202.1|BTRY
OG0008764	LOC6611220|XP_002035776.1|DSEC	LOC120769145|XP_039951953.1|BTRY
OG0008765	LOC6608868|XP_002033582.1|DSEC	LOC120771583|XP_039955590.1|BTRY
OG0008766	LOC6617425|XP_032579986.1|DSEC	LOC120772267|XP_039956704.1|BTRY
OG0008767	LOC6609781|XP_002034435.1|DSEC	LOC120772396|XP_039956920.1|BTRY
OG0008768	LOC6618825|XP_002043074.1|DSEC	LOC120771126|XP_039954916.1|BTRY
OG0008769	LOC6615380|XP_002039762.2|DSEC	LOC120771045|XP_039954780.1|BTRY
OG0008770	LOC6607991|XP_002032739.2|DSEC	LOC120772044|XP_039956350.1|BTRY
OG0008771	LOC6608659|XP_032573061.1|DSEC	LOC120772014|XP_039956314.1|BTRY
OG0008772	LOC6608625|XP_002033359.1|DSEC	LOC120771950|XP_039956194.1|BTRY
OG0008773	LOC6609632|XP_002034309.1|DSEC	LOC120772256|XP_039956693.1|BTRY, LOC120772243|XP_039956671.1|BTRY
OG0008774	LOC6610064|XP_002034680.1|DSEC	LOC120770782|XP_039954295.1|BTRY, LOC120772040|XP_039956345.1|BTRY
OG0008775	LOC6609544|XP_002034227.1|DSEC	LOC120770470|XP_039953899.1|BTRY
OG0008776	LOC6609213|XP_002033904.1|DSEC	LOC120770354|XP_039953691.1|BTRY, LOC120781382|XP_039969522.1|BTRY, LOC120781851|XP_039970003.1|BTRY, LOC120781105|XP_039969181.1|BTRY
OG0008777	LOC6615543|XP_032570700.1|DSEC	LOC120770829|XP_039954352.1|BTRY
OG0008778	LOC6607860|XP_002032614.1|DSEC	LOC120772385|XP_039956909.1|BTRY, LOC120772480|XP_039957058.1|BTRY, LOC120772700|XP_039957377.1|BTRY
OG0008779	LOC6616183|XP_002040548.1|DSEC	LOC120773667|XP_039958624.1|BTRY, LOC120773666|XP_039958622.1|BTRY, LOC120773671|XP_039958630.1|BTRY, LOC120773668|XP_039958625.1|BTRY, LOC120773670|XP_039958628.1|BTRY, LOC120773669|XP_039958626.1|BTRY
OG0008780	LOC6613842|XP_002038311.1|DSEC	LOC120775845|XP_039962146.1|BTRY
OG0008781	LOC6612279|XP_002036789.1|DSEC	LOC120775250|XP_039961265.1|BTRY, LOC120774456|XP_039960042.1|BTRY, LOC120774703|XP_039960366.1|BTRY
OG0008782	LOC6604999|XP_032575791.1|DSEC	LOC120776486|XP_039963102.1|BTRY, LOC120776485|XP_039963101.1|BTRY, LOC120776484|XP_039963096.1|BTRY
OG0008783	LOC6615671|XP_002040042.1|DSEC	LOC120778297|XP_039966018.1|BTRY
OG0008784	LOC6616306|XP_032573986.1|DSEC	LOC120777858|XP_039965336.1|BTRY
OG0008805	LOC6618094|XP_032581057.1|DSEC	LOC120775009|XP_039960878.1|BTRY
OG0008806	LOC6619985|XP_002044197.2|DSEC	LOC120773536|XP_039958427.1|BTRY
OG0008807	LOC6617939|XP_032581838.1|DSEC	LOC120773697|XP_039958663.1|BTRY
OG0008808	LOC6618653|XP_002042912.2|DSEC	LOC120773431|XP_039958245.1|BTRY
OG0008809	LOC6607795|XP_032578045.1|DSEC	LOC120766697|XP_039948279.1|BTRY
OG0008811	LOC6606272|XP_032577856.1|DSEC	LOC120779477|XP_039967692.1|BTRY
OG0008813	LOC6607052|XP_032579222.1|DSEC	LOC120782502|XP_039970744.1|BTRY
OG0008814	LOC6615832|XP_032572496.1|DSEC	LOC120772277|XP_039956714.1|BTRY
OG0008819	LOC6610085|XP_002034701.1|DSEC	LOC120771932|XP_039956163.1|BTRY
OG0008820	LOC6611820|XP_002036342.1|DSEC	LOC120769654|XP_039952693.1|BTRY
OG0008821	LOC6615230|XP_002039636.2|DSEC	LOC120774101|XP_039959389.1|BTRY
OG0008823	LOC6619844|XP_002044057.2|DSEC	LOC120775333|XP_039961408.1|BTRY
OG0008824	LOC6605544|XP_002030372.2|DSEC	LOC120773118|XP_039958047.1|BTRY
OG0008825	LOC6605537|XP_002030365.1|DSEC	LOC120779105|XP_039967210.1|BTRY
OG0008829	LOC6616044|XP_002040410.1|DSEC	LOC120773349|XP_039958103.1|BTRY
OG0008830	LOC6614858|XP_032580119.1|DSEC	LOC120775850|XP_039962154.1|BTRY
OG0008831	LOC6616075|XP_002040441.1|DSEC	LOC120774141|XP_039959468.1|BTRY
OG0008832	LOC6616074|XP_032581250.1|DSEC	LOC120774079|XP_039959339.1|BTRY
OG0008833	LOC6620179|XP_032580868.1|DSEC	LOC120774905|XP_039960708.1|BTRY
OG0008834	LOC6619663|XP_002043878.1|DSEC	LOC120768033|XP_039950458.1|BTRY
OG0008838	LOC6611848|XP_002036370.1|DSEC	LOC120768000|XP_039950356.1|BTRY
OG0008839	LOC6608775|XP_002033496.1|DSEC	LOC120772004|XP_039956296.1|BTRY
OG0008840	LOC6618131|XP_002042428.1|DSEC	LOC120779671|XP_039967962.1|BTRY, LOC120771110|XP_039954894.1|BTRY, LOC120769524|XP_039952494.1|BTRY
OG0008841	LOC6610610|XP_002035177.1|DSEC	LOC120778663|XP_039966522.1|BTRY
OG0008842	LOC6615731|XP_002040102.1|DSEC	LOC120773121|XP_039958051.1|BTRY
OG0008843	LOC6610621|XP_002035188.1|DSEC	LOC120778022|XP_039965627.1|BTRY
OG0008845	LOC6611357|XP_032583100.1|DSEC	LOC120768363|XP_039950960.1|BTRY
OG0008847	LOC6614142|XP_002038595.1|DSEC	LOC120779274|XP_039967436.1|BTRY
OG0008848	LOC6609496|XP_002034181.2|DSEC	LOC120770604|XP_039954142.1|BTRY, LOC120770603|XP_039954141.1|BTRY
OG0008849	LOC116802211|XP_032581817.1|DSEC	LOC120774553|XP_039960218.1|BTRY
OG0008852	LOC6608145|XP_002032891.1|DSEC	LOC120770813|XP_039954324.1|BTRY
OG0008854	LOC6617310|XP_002041637.1|DSEC	LOC120779483|XP_039967698.1|BTRY
OG0008855	LOC6617557|XP_002041870.1|DSEC	LOC120775169|XP_039961154.1|BTRY
OG0008856	LOC6620287|XP_002044495.1|DSEC	LOC120779694|XP_039967988.1|BTRY
OG0008857	LOC6611140|XP_032575862.1|DSEC	LOC120777571|XP_039964909.1|BTRY
OG0008858	LOC6616699|XP_002041054.1|DSEC	LOC120778320|XP_039966049.1|BTRY
OG0008859	LOC6605111|XP_002029952.1|DSEC	LOC120777537|XP_039964859.1|BTRY
OG0008860	LOC6612807|XP_002037308.1|DSEC	LOC120766822|XP_039948468.1|BTRY, LOC120766820|XP_039948464.1|BTRY
