Orthogroup	DSEC.longest_only	DBUS.longest_only
OG0008852	LOC6608145|XP_002032891.1|DSEC	LOC108594689|XP_017835318.1|DBUS
OG0008854	LOC6617310|XP_002041637.1|DSEC	LOC108594393|XP_017835045.1|DBUS
OG0008855	LOC6617557|XP_002041870.1|DSEC	LOC108605147|XP_017850210.1|DBUS
OG0008856	LOC6620287|XP_002044495.1|DSEC	LOC108607346|XP_017853519.1|DBUS
OG0008857	LOC6611140|XP_032575862.1|DSEC	LOC108599943|XP_017842656.1|DBUS
OG0008858	LOC6616699|XP_002041054.1|DSEC	LOC108598768|XP_017840997.2|DBUS
OG0008859	LOC6605111|XP_002029952.1|DSEC	LOC108598813|XP_017841047.1|DBUS
OG0008860	LOC6612807|XP_002037308.1|DSEC	LOC108604391|XP_017849338.1|DBUS
OG0008861	LOC6608243|XP_002032987.1|DSEC	LOC108595481|XP_017836220.1|DBUS
OG0008862	LOC6616800|XP_032577118.1|DSEC	LOC108603940|XP_017848623.1|DBUS
OG0008863	LOC6613662|XP_032582957.1|DSEC	LOC108608481|XP_017855365.2|DBUS
OG0008864	LOC6615453|XP_002039833.1|DSEC	LOC108595006|XP_017835630.1|DBUS
OG0008865	LOC6617700|XP_032569692.1|DSEC	LOC108597253|XP_017839198.2|DBUS
OG0008866	LOC6617201|XP_032576520.1|DSEC	LOC108596405|XP_017837587.2|DBUS
OG0008867	LOC6620170|XP_032582557.1|DSEC	LOC108605021|XP_017850077.1|DBUS
OG0008868	LOC6608279|XP_002033023.1|DSEC	LOC108597331|XP_017839315.1|DBUS
OG0008869	LOC6616607|XP_002040964.1|DSEC	LOC108600899|XP_017844213.2|DBUS
OG0008870	LOC6618387|XP_002042657.1|DSEC	LOC108598972|XP_017841234.1|DBUS
OG0008871	LOC6605594|XP_002030413.1|DSEC	LOC108600945|XP_017844277.1|DBUS
OG0008872	LOC6611503|XP_032572886.1|DSEC	LOC108596422|XP_017837635.1|DBUS
OG0008873	LOC6611452|XP_002035994.1|DSEC	LOC108603942|XP_017848666.1|DBUS
OG0008874	LOC6609405|XP_032571941.1|DSEC	LOC108594888|XP_017835514.1|DBUS
OG0008875	LOC6608888|XP_032572293.1|DSEC	LOC108596435|XP_017837653.1|DBUS
OG0008876	LOC6619468|XP_032579743.1|DSEC	LOC108607421|XP_017853709.1|DBUS
OG0008877	LOC6605482|XP_002030315.1|DSEC	LOC108600681|XP_017843877.1|DBUS
OG0008878	LOC6611693|XP_002036227.1|DSEC	LOC108598158|XP_017840267.1|DBUS
OG0008879	LOC6609497|XP_002034182.1|DSEC	LOC108605897|XP_017851201.1|DBUS
OG0008880	LOC6606366|XP_002031171.1|DSEC	LOC108597448|XP_017839502.2|DBUS
OG0008881	LOC6618820|XP_002043069.1|DSEC	LOC108597483|XP_017839549.1|DBUS
OG0008882	LOC6611851|XP_002036373.2|DSEC	LOC108607715|XP_033149961.1|DBUS
OG0008883	LOC6607102|XP_002031890.1|DSEC	LOC108603437|XP_017847748.1|DBUS
OG0008884	LOC6616952|XP_002041280.1|DSEC	LOC108602590|XP_017846218.1|DBUS
OG0008885	LOC6614671|XP_002039098.1|DSEC	LOC108594513|XP_017835205.2|DBUS
OG0008886	LOC6609469|XP_032571706.1|DSEC	LOC108596466|XP_017837712.1|DBUS
OG0008887	LOC6610101|XP_032570028.1|DSEC	LOC108597116|XP_017838982.1|DBUS
OG0008888	LOC6605186|XP_002030025.1|DSEC	LOC108598851|XP_017841098.1|DBUS
OG0008889	LOC6615479|XP_002039859.1|DSEC	LOC108595264|XP_017836002.1|DBUS
OG0008891	LOC6610780|XP_032575701.1|DSEC	LOC108600942|XP_017844270.1|DBUS
OG0008892	LOC6613034|XP_032572041.1|DSEC	LOC108597184|XP_017839099.1|DBUS
OG0008893	LOC6610856|XP_002035422.1|DSEC	LOC108598588|XP_017840771.1|DBUS
OG0008894	LOC6607445|XP_002032214.1|DSEC	LOC108604593|XP_017849616.1|DBUS
OG0008895	LOC6607066|XP_002031854.1|DSEC	LOC108602783|XP_017846484.1|DBUS
OG0008897	LOC6616621|XP_002040979.1|DSEC	LOC108602867|XP_017846645.1|DBUS
OG0008898	LOC6608962|XP_032571603.1|DSEC	LOC108596594|XP_017838012.1|DBUS
OG0008899	LOC6614611|XP_032583095.1|DSEC	LOC108607451|XP_017853777.2|DBUS
OG0008900	LOC6614564|XP_002038992.2|DSEC	LOC108607581|XP_017853966.1|DBUS
OG0008901	LOC6611089|XP_032574296.1|DSEC	LOC108601009|XP_017844368.1|DBUS
OG0008902	LOC6619446|XP_032579808.1|DSEC	LOC108607356|XP_017853539.1|DBUS
OG0008903	LOC6617309|XP_002041636.1|DSEC	LOC108603400|XP_017847677.2|DBUS
OG0008904	LOC6609727|XP_002034384.2|DSEC	LOC108594879|XP_017835506.1|DBUS
OG0008905	LOC6619464|XP_032579715.1|DSEC	LOC108607335|XP_033150530.1|DBUS
OG0008906	LOC6605142|XP_032574682.1|DSEC	LOC108600127|XP_017842998.1|DBUS
OG0008907	LOC6607748|XP_002032511.2|DSEC	LOC108601528|XP_017844917.1|DBUS
OG0008908	LOC6614221|XP_002038666.2|DSEC	LOC108603737|XP_017848281.1|DBUS
OG0008909	LOC6612603|XP_032577985.1|DSEC	LOC108601976|XP_017845459.1|DBUS
OG0008910	LOC6607136|XP_032578099.1|DSEC	LOC108603756|XP_017848323.1|DBUS
OG0008911	LOC6616796|XP_002041133.2|DSEC	LOC108603317|XP_017847519.1|DBUS
OG0008912	LOC6613796|XP_002038265.1|DSEC	LOC108602224|XP_017845760.1|DBUS
OG0008913	LOC6607438|XP_002032207.1|DSEC	LOC108603278|XP_017847427.1|DBUS
OG0008914	LOC6606409|XP_002031213.1|DSEC	LOC108602649|XP_017846284.1|DBUS
OG0008915	LOC6614159|XP_032578034.1|DSEC	LOC108602413|XP_017846015.1|DBUS
OG0008916	LOC6611561|XP_032579602.1|DSEC	LOC108608515|XP_033150028.1|DBUS
OG0008917	LOC6611586|XP_002036124.1|DSEC	LOC108600039|XP_017842664.2|DBUS
OG0008918	LOC6614599|XP_032583461.1|DSEC	LOC108607279|XP_017853463.1|DBUS, LOC108594512|XP_017835203.1|DBUS
OG0008919	LOC6617259|XP_032574482.1|DSEC	LOC108603166|XP_033150829.1|DBUS
OG0008920	LOC116800903|XP_032573252.1|DSEC	LOC108598749|XP_017840974.2|DBUS
OG0008921	LOC6611717|XP_002036250.1|DSEC	LOC108608192|XP_017854951.1|DBUS
OG0008922	LOC6611692|XP_032575520.1|DSEC	LOC108601081|XP_017844474.1|DBUS
OG0008923	LOC116800530|XP_032571885.1|DSEC	LOC108595243|XP_017835931.1|DBUS
OG0008924	LOC6610109|XP_002034720.1|DSEC	LOC108597105|XP_017838966.1|DBUS
OG0008925	LOC6609791|XP_002034445.1|DSEC	LOC108596660|XP_017838136.1|DBUS
OG0008926	LOC6608307|XP_002033044.1|DSEC	LOC108595310|XP_033148948.1|DBUS
OG0008927	LOC6618826|XP_032571382.1|DSEC	LOC108595199|XP_017835875.1|DBUS
OG0008928	LOC6607937|XP_032571008.1|DSEC	LOC108595826|XP_017836605.1|DBUS
OG0008929	LOC6609864|XP_002034515.1|DSEC	LOC108594941|XP_017835564.1|DBUS, LOC108595811|XP_017836591.1|DBUS
OG0008930	LOC6606442|XP_002031246.2|DSEC	LOC108601434|XP_017844820.1|DBUS, LOC108601435|XP_017844822.1|DBUS
OG0008931	LOC6608431|XP_002033165.1|DSEC	LOC108595531|XP_017836274.1|DBUS
OG0008932	LOC6618878|XP_002043126.1|DSEC	LOC108595974|XP_017836750.1|DBUS
OG0008933	LOC6608619|XP_002033353.1|DSEC	LOC108595916|XP_017836696.1|DBUS
OG0008935	LOC6607956|XP_002032704.1|DSEC	LOC108595216|XP_017835893.1|DBUS
OG0008936	LOC6615424|XP_032571009.1|DSEC	LOC108597477|XP_017839541.1|DBUS
OG0008937	LOC6608578|XP_002033312.1|DSEC	LOC108596193|XP_017837198.1|DBUS
OG0008939	LOC6610024|XP_002034642.1|DSEC	LOC108597141|XP_017839022.1|DBUS
OG0008940	LOC6615478|XP_032571090.1|DSEC	LOC108596985|XP_017838730.2|DBUS
OG0008941	LOC6612489|XP_032580167.1|DSEC, LOC6612488|XP_032580166.1|DSEC	LOC108606867|XP_017852867.1|DBUS
OG0008942	LOC6619864|XP_002044077.1|DSEC	LOC108605530|XP_017850770.1|DBUS
OG0008943	LOC6618955|XP_002043200.1|DSEC	LOC108607008|XP_017853077.1|DBUS
OG0008944	LOC6619595|XP_032580220.1|DSEC	LOC108606849|XP_017852835.1|DBUS
OG0008945	LOC6612286|XP_002036796.2|DSEC	LOC108607045|XP_017853140.1|DBUS
OG0008946	LOC6617631|XP_002041944.1|DSEC	LOC108606126|XP_017851470.1|DBUS
OG0008947	LOC6615947|XP_002040314.1|DSEC	LOC108605008|XP_017850063.1|DBUS, LOC108605009|XP_017850064.1|DBUS
OG0008948	LOC6616154|XP_002040519.1|DSEC	LOC108604910|XP_033150174.1|DBUS
OG0008949	LOC116801212|XP_032575259.1|DSEC	LOC108599367|XP_017841661.1|DBUS
OG0008950	LOC6616190|XP_002040555.1|DSEC	LOC108605621|XP_017850892.1|DBUS
OG0008951	LOC6605971|XP_002030783.1|DSEC	LOC108599364|XP_017841654.2|DBUS
OG0008952	LOC6618073|XP_002042371.1|DSEC	LOC108606079|XP_017851412.1|DBUS
OG0008953	LOC6616599|XP_032573973.1|DSEC	LOC108599883|XP_017842553.1|DBUS
OG0008954	LOC116800193|XP_032569727.1|DSEC, LOC116800210|XP_032569872.1|DSEC	LOC117134721|XP_033149196.1|DBUS
OG0008955	LOC6611093|XP_002035650.1|DSEC	LOC108598312|XP_017840417.1|DBUS
OG0008956	LOC6608065|XP_002032813.1|DSEC	LOC108598186|XP_017840291.2|DBUS
OG0008957	LOC6605643|XP_032574803.1|DSEC	LOC108600104|XP_033149721.1|DBUS
OG0008958	LOC6616491|XP_002040851.2|DSEC	LOC108598586|XP_017840769.1|DBUS
OG0008959	LOC6616253|XP_002040617.1|DSEC	LOC108599136|XP_017841414.1|DBUS
OG0008960	LOC6605359|XP_032576079.1|DSEC	LOC108601059|XP_033149669.1|DBUS
OG0008961	LOC6614483|XP_032583266.1|DSEC	LOC108600293|XP_017843266.2|DBUS
OG0008962	LOC6620182|XP_002044393.1|DSEC	LOC108606965|XP_017853016.1|DBUS
OG0008963	LOC6618059|XP_002042357.2|DSEC	LOC108604980|XP_017850039.1|DBUS
OG0008964	LOC6615985|XP_032582118.1|DSEC	LOC108605776|XP_017851068.1|DBUS
OG0008965	LOC116800187|XP_032572541.1|DSEC, LOC116802122|XP_032581235.1|DSEC, LOC6611905|XP_032581256.1|DSEC, LOC116800633|XP_032572508.1|DSEC, LOC6620825|XP_032572557.1|DSEC	LOC108607511|XP_017853867.2|DBUS, LOC117134868|XP_033150094.1|DBUS
OG0008966	LOC6613650|XP_002038120.1|DSEC	LOC108603243|XP_017848644.2|DBUS
OG0008967	LOC6605394|XP_002030227.1|DSEC	LOC108599163|XP_017841439.1|DBUS
OG0008968	LOC6617379|XP_002041704.2|DSEC	LOC108602977|XP_017846854.1|DBUS
OG0008969	LOC6617374|XP_032583097.1|DSEC	LOC108605685|XP_017850969.1|DBUS, LOC108604862|XP_017849965.1|DBUS
OG0008970	LOC6617373|XP_002041698.1|DSEC	LOC108603208|XP_017847287.1|DBUS
OG0008971	LOC6604843|XP_002029688.1|DSEC	LOC108599007|XP_017841272.1|DBUS
OG0008972	LOC6611068|XP_002035625.1|DSEC	LOC108599116|XP_017841394.1|DBUS
OG0008973	LOC6605763|XP_002030578.1|DSEC	LOC108599016|XP_017841284.2|DBUS
OG0008975	LOC6608355|XP_002033092.1|DSEC, LOC6608356|XP_002033093.1|DSEC	LOC117134848|XP_033149918.1|DBUS
OG0008978	LOC6619132|XP_002043372.1|DSEC	LOC108595754|XP_017836533.1|DBUS
OG0008979	LOC6617890|XP_002042198.1|DSEC	LOC108600095|XP_017842950.1|DBUS
OG0008985	LOC6605949|XP_002030761.1|DSEC	LOC108598105|XP_017840211.2|DBUS
OG0008987	LOC6613439|XP_002037913.1|DSEC	LOC108607485|XP_017853816.1|DBUS
OG0008989	LOC6616191|XP_032581801.1|DSEC	LOC108605620|XP_017850890.1|DBUS
OG0008990	LOC6605046|XP_002029888.1|DSEC	LOC108598189|XP_033149564.1|DBUS
OG0008992	LOC6606907|XP_032577850.1|DSEC	LOC108601592|XP_017844980.1|DBUS
OG0008993	LOC6605254|XP_002030092.1|DSEC	LOC108600777|XP_033149508.1|DBUS
OG0008994	LOC6611640|XP_002036176.1|DSEC	LOC108607543|XP_017853917.1|DBUS
OG0008995	LOC6618783|XP_002043034.2|DSEC	LOC108595607|XP_017836362.1|DBUS
OG0008997	LOC6615872|XP_032582594.1|DSEC	LOC108606395|XP_017851962.1|DBUS
OG0008999	LOC6614948|XP_002039365.1|DSEC	LOC108605412|XP_017850570.2|DBUS
OG0009001	LOC6614641|XP_002039068.2|DSEC	LOC108594396|XP_017835051.2|DBUS
OG0009002	LOC6619102|XP_032579301.1|DSEC	LOC108604031|XP_017848772.1|DBUS
OG0009003	LOC6605506|XP_002030339.1|DSEC	LOC108598940|XP_017841195.2|DBUS
OG0009005	LOC6617810|XP_002042122.1|DSEC	LOC108608535|XP_017855438.2|DBUS
OG0009006	LOC6619258|XP_032578039.1|DSEC	LOC108603495|XP_017847842.1|DBUS
OG0009007	LOC6604967|XP_032574690.1|DSEC	LOC108598451|XP_017840582.1|DBUS
OG0009008	LOC6619026|XP_002043271.1|DSEC	LOC108602927|XP_017846757.1|DBUS
OG0009009	LOC6610346|XP_002034932.1|DSEC	LOC108598124|XP_017840230.1|DBUS
OG0009010	LOC6604865|XP_002029710.1|DSEC	LOC108600584|XP_017843747.1|DBUS
OG0009011	LOC6610732|XP_002035298.1|DSEC	LOC108599744|XP_017842243.1|DBUS
OG0009012	LOC6615385|XP_002039767.1|DSEC	LOC108596572|XP_017837970.1|DBUS
OG0009013	LOC6612228|XP_032581525.1|DSEC	LOC108606656|XP_017852462.1|DBUS
OG0009014	LOC6605965|XP_002030777.1|DSEC	LOC108599755|XP_017842258.1|DBUS
OG0009015	LOC6611141|XP_002035698.2|DSEC	LOC108600998|XP_017844352.1|DBUS
OG0009016	LOC6604794|XP_002029645.1|DSEC	LOC108599909|XP_017842595.1|DBUS
OG0009017	LOC6613152|XP_032583323.1|DSEC	LOC108596538|XP_017837919.1|DBUS
OG0009018	LOC6619450|XP_002043665.2|DSEC	LOC108607365|XP_017853569.1|DBUS
OG0009019	LOC6619496|XP_032579814.1|DSEC	LOC108607395|XP_017853652.1|DBUS
OG0009020	LOC6606264|XP_032577496.1|DSEC	LOC108601695|XP_017845094.1|DBUS
OG0009021	LOC6613847|XP_002038316.2|DSEC	LOC108604638|XP_017849676.1|DBUS
OG0009022	LOC6606608|XP_002031409.1|DSEC	LOC108602118|XP_017845632.2|DBUS
OG0009023	LOC6617159|XP_002041486.1|DSEC	LOC108602505|XP_033149978.1|DBUS
OG0009024	LOC6607794|XP_002032552.1|DSEC	LOC108603177|XP_017847226.1|DBUS
OG0009025	LOC6606675|XP_002031475.2|DSEC, LOC116800177|XP_032577183.1|DSEC	LOC108602944|XP_017846781.1|DBUS
OG0009026	LOC6607720|XP_032576144.1|DSEC	LOC108601490|XP_017844876.1|DBUS
OG0009027	LOC116800347|XP_032570526.1|DSEC	LOC108596368|XP_017837523.1|DBUS
OG0009028	LOC6605034|XP_002029876.1|DSEC	LOC108598916|XP_017841169.2|DBUS
OG0009029	LOC6613559|XP_032571325.1|DSEC	LOC108608401|XP_017855248.1|DBUS
OG0009030	LOC6617342|XP_002041667.1|DSEC	LOC108607635|XP_017854048.1|DBUS
OG0009031	LOC6614225|XP_002038670.1|DSEC	LOC108604410|XP_017849366.1|DBUS
OG0009032	LOC6614224|XP_002038669.1|DSEC	LOC108604411|XP_017849367.1|DBUS
OG0009033	LOC6617803|XP_002042115.1|DSEC	LOC108594225|XP_017834824.2|DBUS
OG0009034	LOC6611374|XP_032582655.1|DSEC	LOC108594500|XP_017835099.1|DBUS
OG0009035	LOC6611859|XP_002036381.1|DSEC	LOC108602895|XP_017850788.1|DBUS
OG0009036	LOC6608402|XP_032571304.1|DSEC	LOC108594633|XP_033150954.1|DBUS
OG0009037	LOC6613235|XP_032583290.1|DSEC	LOC108596920|XP_017838627.2|DBUS
OG0009038	LOC6618740|XP_002042998.1|DSEC	LOC108602766|XP_017846427.1|DBUS
OG0009039	LOC6606184|XP_032579228.1|DSEC	LOC108602268|XP_017845812.1|DBUS
OG0009040	LOC6609190|XP_032570884.1|DSEC	LOC108595439|XP_017836160.1|DBUS
OG0009041	LOC6619110|XP_032579396.1|DSEC	LOC108603733|XP_017848271.1|DBUS
OG0009043	LOC6614720|XP_002039144.1|DSEC	LOC108607823|XP_017854360.1|DBUS
OG0009044	LOC6613436|XP_002037910.1|DSEC	LOC108607480|XP_017853810.2|DBUS
OG0009045	LOC6614119|XP_032577566.1|DSEC	LOC108604284|XP_017849176.1|DBUS
OG0009046	LOC6616525|XP_002040884.1|DSEC	LOC108600640|XP_033149454.1|DBUS
OG0009047	LOC6607924|XP_032570997.1|DSEC	LOC108595318|XP_017836027.1|DBUS
OG0009048	LOC6617873|XP_002042181.1|DSEC	LOC108600047|XP_017842885.1|DBUS
OG0009049	LOC6606173|XP_002030981.2|DSEC	LOC108602103|XP_017845616.1|DBUS
OG0009050	LOC6611216|XP_002035772.1|DSEC	LOC108603311|XP_017847501.2|DBUS
OG0009051	LOC6610044|XP_002034660.1|DSEC	LOC108596579|XP_017837992.1|DBUS
OG0009052	LOC6614304|XP_002038744.2|DSEC	LOC108604570|XP_017849589.1|DBUS
OG0009053	LOC6607731|XP_032577047.1|DSEC	LOC108603377|XP_017847634.1|DBUS
OG0009054	LOC6606742|XP_032577626.1|DSEC	LOC108603851|XP_017848493.1|DBUS
OG0009055	LOC6614649|XP_002039076.2|DSEC	LOC108598937|XP_017841191.1|DBUS
OG0009056	LOC6611474|XP_002036015.1|DSEC	LOC108608468|XP_017855344.2|DBUS
OG0009057	LOC6610157|XP_002034766.1|DSEC	LOC108599697|XP_017842183.1|DBUS
OG0009058	LOC6620116|XP_032579767.1|DSEC	LOC108607348|XP_017853521.1|DBUS
OG0009059	LOC6606096|XP_032574169.1|DSEC	LOC108601026|XP_017844392.1|DBUS
OG0009060	LOC6607089|XP_002031877.1|DSEC	LOC108601472|XP_017844860.1|DBUS
OG0009061	LOC6609402|XP_032571929.1|DSEC	LOC108596928|XP_017838638.1|DBUS
OG0009062	LOC6609432|XP_002034117.1|DSEC	LOC108595236|XP_017835924.1|DBUS
OG0009064	LOC6609233|XP_032572769.1|DSEC	LOC108595053|XP_017835685.1|DBUS
OG0009065	LOC6607573|XP_002032342.1|DSEC	LOC108604505|XP_017849492.1|DBUS
OG0009066	LOC6605089|XP_002029930.1|DSEC	LOC108599019|XP_017841288.2|DBUS
OG0009067	LOC6616548|XP_032574886.1|DSEC	LOC108599986|XP_017842747.1|DBUS
OG0009068	LOC6608024|XP_002032772.1|DSEC	LOC108596265|XP_017837313.1|DBUS
OG0009069	LOC6617707|XP_032583114.1|DSEC	LOC108594379|XP_017835028.1|DBUS
OG0009070	LOC6608410|XP_032571409.1|DSEC	LOC108597566|XP_017839664.1|DBUS
OG0009071	LOC6616938|XP_032577314.1|DSEC	LOC108602884|XP_017846675.1|DBUS
OG0009072	LOC6614290|XP_002038730.1|DSEC	LOC108602266|XP_017845810.1|DBUS
OG0009073	LOC6619015|XP_002043260.1|DSEC	LOC108604322|XP_017849234.1|DBUS
OG0009074	LOC6606806|XP_032576563.1|DSEC	LOC108604626|XP_017849663.1|DBUS
OG0009075	LOC6613873|XP_002038342.1|DSEC	LOC108601932|XP_017845399.1|DBUS
OG0009076	LOC6607191|XP_002031975.2|DSEC	LOC108604596|XP_017849618.1|DBUS
OG0009077	LOC6613851|XP_032576150.1|DSEC	LOC108598138|XP_017840244.1|DBUS, LOC108605362|XP_017850520.1|DBUS
OG0009078	LOC6606850|XP_002031647.1|DSEC	LOC108603588|XP_017848018.1|DBUS
OG0009079	LOC6607773|XP_032579417.1|DSEC	LOC108603498|XP_017847850.1|DBUS
OG0009081	LOC6617006|XP_002041334.1|DSEC	LOC108602661|XP_017846296.1|DBUS
OG0009082	LOC6616923|XP_002041253.1|DSEC	LOC108602148|XP_017845669.1|DBUS
OG0009083	LOC6620240|XP_032581742.1|DSEC	LOC108605374|XP_033150268.1|DBUS
OG0009084	LOC6606924|XP_032579203.1|DSEC	LOC108604805|XP_017849896.1|DBUS
OG0009086	LOC6613820|XP_032576944.1|DSEC	LOC108604420|XP_017849375.1|DBUS
OG0009087	LOC6618724|XP_032577316.1|DSEC	LOC108604075|XP_017848833.1|DBUS
OG0009088	LOC6612872|XP_032578043.1|DSEC	LOC108601577|XP_033149787.1|DBUS
OG0009089	LOC6620105|XP_002044317.2|DSEC	LOC108607075|XP_017853184.1|DBUS
OG0009090	LOC6612762|XP_002037265.1|DSEC	LOC108602991|XP_017846874.1|DBUS
OG0009091	LOC6613794|XP_002038263.2|DSEC	LOC108602223|XP_017845759.1|DBUS
OG0009092	LOC6614344|XP_002038783.1|DSEC	LOC108602190|XP_017845726.2|DBUS
OG0009093	LOC6606558|XP_002031359.1|DSEC	LOC108603334|XP_017847548.1|DBUS
OG0009094	LOC6612713|XP_032579269.1|DSEC	LOC108601382|XP_017844771.1|DBUS
OG0009095	LOC6612711|XP_032579271.1|DSEC	LOC108601381|XP_033149909.1|DBUS
OG0009096	LOC6617082|XP_032578225.1|DSEC	LOC108602612|XP_017846238.1|DBUS
OG0009097	LOC6617083|XP_032578224.1|DSEC	LOC108602651|XP_017846286.1|DBUS
OG0009098	LOC6617094|XP_032576386.1|DSEC	LOC108604386|XP_017849331.1|DBUS
OG0009099	LOC6612791|XP_002037292.2|DSEC	LOC108604609|XP_017849637.1|DBUS
OG0009100	LOC6611368|XP_002035913.1|DSEC	LOC108600459|XP_033149877.1|DBUS
OG0009101	LOC6617367|XP_002041692.1|DSEC	LOC108607525|XP_017853931.1|DBUS
OG0009102	LOC6613295|XP_032574923.1|DSEC	LOC108608526|XP_017855425.1|DBUS
OG0009103	LOC6613274|XP_032578207.1|DSEC	LOC108608205|XP_017854967.1|DBUS
OG0009104	LOC6613273|XP_002037750.1|DSEC	LOC108603764|XP_017848342.1|DBUS
OG0009105	LOC6617790|XP_002042102.1|DSEC	LOC108601893|XP_017845361.1|DBUS
OG0009106	LOC6617434|XP_002041757.2|DSEC	LOC108608319|XP_017855179.2|DBUS
OG0009107	LOC6611524|XP_002036065.1|DSEC	LOC108597936|XP_017840044.1|DBUS
OG0009108	LOC6606222|XP_002031030.1|DSEC	LOC108602001|XP_017845491.1|DBUS
OG0009109	LOC6617727|XP_002042039.1|DSEC	LOC108607867|XP_017854444.1|DBUS
OG0009110	LOC6617240|XP_002041567.1|DSEC	LOC108607534|XP_017853903.1|DBUS
OG0009111	LOC6610783|XP_032575070.1|DSEC	LOC108598670|XP_017840875.1|DBUS
OG0009112	LOC6617261|XP_002041588.1|DSEC	LOC108607927|XP_017854530.1|DBUS
OG0009113	LOC6612037|XP_002036554.1|DSEC	LOC108596470|XP_033149904.1|DBUS
OG0009114	LOC6617226|XP_002041553.1|DSEC	LOC108600905|XP_017844224.1|DBUS
OG0009115	LOC6613573|XP_032578994.1|DSEC	LOC108606099|XP_017851434.2|DBUS
OG0009116	LOC6613158|XP_002037639.2|DSEC	LOC108594797|XP_017835428.1|DBUS
OG0009117	LOC6613516|XP_032580577.1|DSEC	LOC108603487|XP_017847554.2|DBUS
OG0009119	LOC6611236|XP_002035792.1|DSEC	LOC108607748|XP_017854265.1|DBUS
OG0009120	LOC6605056|XP_032573858.1|DSEC	LOC108598062|XP_033149586.1|DBUS
OG0009121	LOC6609869|XP_002034520.1|DSEC	LOC108597079|XP_017838903.1|DBUS
OG0009122	LOC6615724|XP_002040095.1|DSEC	LOC108595756|XP_017836535.1|DBUS
OG0009123	LOC6610114|XP_002034723.1|DSEC	LOC108595877|XP_017836656.1|DBUS
OG0009124	LOC6611270|XP_002035825.1|DSEC	LOC108594848|XP_017835475.1|DBUS
OG0009125	LOC6607934|XP_002032684.1|DSEC	LOC108595550|XP_017836297.1|DBUS
OG0009127	LOC6618839|XP_002043088.1|DSEC	LOC108596278|XP_017837339.1|DBUS
OG0009128	LOC6607978|XP_002032726.1|DSEC	LOC108595788|XP_017836569.1|DBUS
OG0009129	LOC6608199|XP_002032944.1|DSEC	LOC108595784|XP_017836565.1|DBUS
OG0009130	LOC6608078|XP_032571623.1|DSEC	LOC108595246|XP_017835936.1|DBUS
OG0009131	LOC6608074|XP_002032822.1|DSEC	LOC108596790|XP_017838382.1|DBUS
OG0009132	LOC6618900|XP_002043148.1|DSEC	LOC108596810|XP_017838414.1|DBUS
OG0009133	LOC6608984|XP_002033698.1|DSEC	LOC108594714|XP_017835342.1|DBUS
OG0009134	LOC6609323|XP_002034012.1|DSEC	LOC108594827|XP_017835454.1|DBUS, LOC108594826|XP_017835453.1|DBUS
OG0009135	LOC6608283|XP_032571567.1|DSEC	LOC108594646|XP_017835277.1|DBUS
OG0009136	LOC6608731|XP_002033454.1|DSEC	LOC108596068|XP_017836951.1|DBUS
OG0009137	LOC6608828|XP_002033542.1|DSEC	LOC108597740|XP_017839930.1|DBUS
OG0009138	LOC6608826|XP_002033540.1|DSEC	LOC108595835|XP_017836614.1|DBUS
OG0009139	LOC6618844|XP_002043093.1|DSEC	LOC108596276|XP_017837337.1|DBUS
OG0009140	LOC6608621|XP_002033355.1|DSEC	LOC108595502|XP_017836244.1|DBUS
OG0009141	LOC6607939|XP_002032689.1|DSEC	LOC108595495|XP_017836237.1|DBUS
OG0009142	LOC6621289|XP_002045466.1|DSEC	LOC108596135|XP_017837091.1|DBUS
OG0009143	LOC6615563|XP_002039937.2|DSEC	LOC108594932|XP_017835555.1|DBUS
OG0009144	LOC116800182|XP_032570051.1|DSEC	LOC108595783|XP_017836564.1|DBUS
OG0009145	LOC6615470|XP_002039850.1|DSEC	LOC108595500|XP_017836241.1|DBUS
OG0009146	LOC6609051|XP_032571354.1|DSEC	LOC108597422|XP_017839463.1|DBUS
OG0009147	LOC116800696|XP_032572992.1|DSEC	LOC108594996|XP_017835618.1|DBUS
OG0009148	LOC6608203|XP_002032948.1|DSEC	LOC108597434|XP_017839481.1|DBUS
OG0009149	LOC6609961|XP_002034606.1|DSEC	LOC108595641|XP_033149012.1|DBUS
OG0009150	LOC6609015|XP_002033720.2|DSEC	LOC108600034|XP_017842861.1|DBUS
OG0009151	LOC6608645|XP_002033379.1|DSEC	LOC108596607|XP_017838027.1|DBUS
OG0009152	LOC6608377|XP_002033113.1|DSEC	LOC108596530|XP_017838211.1|DBUS
OG0009153	LOC6612997|XP_002037488.1|DSEC	LOC108595603|XP_017836358.1|DBUS
OG0009154	LOC6618719|XP_002042978.2|DSEC	LOC108604273|XP_017849161.1|DBUS
OG0009155	LOC6608248|XP_002032992.2|DSEC	LOC108595479|XP_017836217.1|DBUS
OG0009156	LOC6611797|XP_002036319.1|DSEC	LOC108601269|XP_017844320.1|DBUS
OG0009157	LOC6614675|XP_002039102.1|DSEC	LOC108598610|XP_017840797.2|DBUS
OG0009158	LOC6610133|XP_032575238.1|DSEC	LOC108598714|XP_017840932.1|DBUS
OG0009159	LOC6620487|XP_002044694.1|DSEC	LOC108606438|XP_017852039.1|DBUS
OG0009160	LOC6617363|XP_032583437.1|DSEC	LOC108607014|XP_017853086.1|DBUS
OG0009161	LOC6615897|XP_002040267.2|DSEC	LOC108606775|XP_017852683.1|DBUS
