Orthogroup	DSEC.longest_only	CPIP.longest_only
OG0006535	LOC6607671|XP_002032436.1|DSEC	LOC120432518|XP_039453670.1|CPIP
OG0006536	LOC6614042|XP_002038496.1|DSEC	LOC120422554|XP_039441963.1|CPIP
OG0006538	LOC6617180|XP_032577351.1|DSEC	LOC120414274|XP_039431330.1|CPIP
OG0006539	LOC6618763|XP_032578304.1|DSEC	LOC120426158|XP_039446808.1|CPIP
OG0006540	LOC6607346|XP_032576471.1|DSEC	LOC120430171|XP_039451185.1|CPIP
OG0006541	LOC6612670|XP_002037174.1|DSEC	LOC120424234|XP_039444231.1|CPIP
OG0006542	LOC6612671|XP_002037175.1|DSEC	LOC120424235|XP_039444232.1|CPIP
OG0006543	LOC6617106|XP_032579180.1|DSEC	LOC120428724|XP_039449731.1|CPIP
OG0006544	LOC6620067|XP_032578064.1|DSEC	LOC120421005|XP_039440053.1|CPIP
OG0006545	LOC6615876|XP_002040246.1|DSEC	LOC120421011|XP_039440063.1|CPIP
OG0006546	LOC6607527|XP_032579387.1|DSEC	LOC120421004|XP_039440052.1|CPIP
OG0006547	LOC6607778|XP_032579414.1|DSEC	LOC120423818|XP_039443674.1|CPIP
OG0006549	LOC6616886|XP_002041222.1|DSEC	LOC120431860|XP_039452930.1|CPIP
OG0006550	LOC6619504|XP_032578322.1|DSEC	LOC120430430|XP_039451467.1|CPIP
OG0006551	LOC116802150|XP_032581365.1|DSEC	LOC120417093|XP_039435006.1|CPIP
OG0006552	LOC6614893|XP_002039310.1|DSEC	LOC120417096|XP_039435008.1|CPIP
OG0006553	LOC6617138|XP_002041465.1|DSEC	LOC120425055|XP_039445361.1|CPIP
OG0006554	LOC6614375|XP_032576691.1|DSEC	LOC120425081|XP_039445410.1|CPIP
OG0006555	LOC6613787|XP_002038256.1|DSEC	LOC120425041|XP_039445345.1|CPIP
OG0006556	LOC6606490|XP_002031291.2|DSEC	LOC120425067|XP_039445374.1|CPIP, LOC120425066|XP_039445373.1|CPIP
OG0006557	LOC6606827|XP_002031624.1|DSEC	LOC120415977|XP_039433561.1|CPIP
OG0006558	LOC6607550|XP_032577243.1|DSEC	LOC120420750|XP_039439784.1|CPIP
OG0006559	LOC6607033|XP_032577034.1|DSEC	LOC120420756|XP_039439793.1|CPIP
OG0006560	LOC6612747|XP_002037250.1|DSEC	LOC120420757|XP_039439794.1|CPIP
OG0006561	LOC6612748|XP_002037251.1|DSEC	LOC120420755|XP_039439792.1|CPIP
OG0006562	LOC6617149|XP_002041476.1|DSEC	LOC120423337|XP_039443042.1|CPIP
OG0006563	LOC6621947|XP_032577194.1|DSEC	LOC120423354|XP_039443063.1|CPIP
OG0006564	LOC6606682|XP_002031482.2|DSEC	LOC120423342|XP_039443046.1|CPIP
OG0006565	LOC6616868|XP_032579512.1|DSEC	LOC120423326|XP_039443021.1|CPIP
OG0006566	LOC6606370|XP_032579306.1|DSEC	LOC120425364|XP_039445802.1|CPIP
OG0006574	LOC6606957|XP_032579045.1|DSEC	LOC120427401|XP_039448191.1|CPIP
OG0006575	LOC6612694|XP_002037197.1|DSEC	LOC120425432|XP_039445895.1|CPIP
OG0006576	LOC6607817|XP_002032575.1|DSEC	LOC120422561|XP_039441977.1|CPIP
OG0006577	LOC6607288|XP_002032067.1|DSEC	LOC120422560|XP_039441976.1|CPIP
OG0006578	LOC6607816|XP_032576364.1|DSEC	LOC120422578|XP_039442000.1|CPIP
OG0006579	LOC6611714|XP_002036247.1|DSEC	LOC120422558|XP_039441975.1|CPIP
OG0006580	LOC6616777|XP_002041114.1|DSEC	LOC120425376|XP_039445822.1|CPIP
OG0006581	LOC6613916|XP_032579081.1|DSEC	LOC120425366|XP_039445808.1|CPIP
OG0006582	LOC6616701|XP_032576672.1|DSEC	LOC120425374|XP_039445816.1|CPIP
OG0006583	LOC6616762|XP_032578350.1|DSEC	LOC120425378|XP_039445825.1|CPIP
OG0006584	LOC6621135|XP_002045311.1|DSEC	LOC120425390|XP_039445841.1|CPIP
OG0006585	LOC6611623|XP_002036159.2|DSEC	LOC120430432|XP_039451472.1|CPIP
OG0006586	LOC6612789|XP_002037290.1|DSEC	LOC120417079|XP_039434983.1|CPIP
OG0006587	LOC6612788|XP_032577455.1|DSEC	LOC120417076|XP_039434978.1|CPIP
OG0006588	LOC6616824|XP_002041161.1|DSEC	LOC120417077|XP_039434979.1|CPIP
OG0006590	LOC6614160|XP_002038613.1|DSEC	LOC120427725|XP_039448562.1|CPIP
OG0006591	LOC6616402|XP_002040762.2|DSEC	LOC120428066|XP_039448959.1|CPIP
OG0006592	LOC6607007|XP_002031796.1|DSEC	LOC120428078|XP_039448989.1|CPIP
OG0006593	LOC6607008|XP_002031797.1|DSEC	LOC120428077|XP_039448987.1|CPIP
OG0006594	LOC6605048|XP_002029890.1|DSEC	LOC120428072|XP_039448980.1|CPIP
OG0006595	LOC6609374|XP_002034063.1|DSEC	LOC120428684|XP_039449676.1|CPIP
OG0006596	LOC6609878|XP_002034528.1|DSEC	LOC120428682|XP_039449671.1|CPIP
OG0006597	LOC6610496|XP_002035076.1|DSEC	LOC120428696|XP_039449700.1|CPIP
OG0006598	LOC6611939|XP_002036456.1|DSEC	LOC120428691|XP_039449693.1|CPIP
OG0006599	LOC6605216|XP_002030054.1|DSEC	LOC120427604|XP_039448415.1|CPIP
OG0006600	LOC6611164|XP_032573513.1|DSEC	LOC120427602|XP_039448408.1|CPIP
OG0006601	LOC6605403|XP_002030236.1|DSEC	LOC120427611|XP_039448426.1|CPIP
OG0006602	LOC6605402|XP_002030235.1|DSEC	LOC120427612|XP_039448427.1|CPIP
OG0006603	LOC6605401|XP_002030234.1|DSEC	LOC120427620|XP_039448434.1|CPIP
OG0006604	LOC6605861|XP_002030675.1|DSEC	LOC120427616|XP_039448430.1|CPIP
OG0006605	LOC6612313|XP_002036823.1|DSEC	LOC120427622|XP_039448437.1|CPIP
OG0006606	LOC6611034|XP_002035591.2|DSEC	LOC120427605|XP_039448416.1|CPIP
OG0006607	LOC6605183|XP_002030022.2|DSEC	LOC120427606|XP_039448417.1|CPIP
OG0006608	LOC6613929|XP_032579331.1|DSEC	LOC120428398|XP_039449345.1|CPIP
OG0006609	LOC6607269|XP_002032048.1|DSEC	LOC120423012|XP_039442578.1|CPIP
OG0006610	LOC6605875|XP_032575353.1|DSEC	LOC120423007|XP_039442564.1|CPIP
OG0006611	LOC6610420|XP_032574013.1|DSEC	LOC120423016|XP_039442588.1|CPIP
OG0006612	LOC6610421|XP_002035003.1|DSEC	LOC120423024|XP_039442601.1|CPIP
OG0006613	LOC6610422|XP_002035004.1|DSEC	LOC120423022|XP_039442596.1|CPIP
OG0006614	LOC6610423|XP_002035005.1|DSEC	LOC120423010|XP_039442575.1|CPIP
OG0006615	LOC6610427|XP_002035008.1|DSEC	LOC120423001|XP_039442557.1|CPIP
OG0006616	LOC6604947|XP_002029790.1|DSEC	LOC120423004|XP_039442560.1|CPIP
OG0006617	LOC6606112|XP_032573957.1|DSEC	LOC120422999|XP_039442551.1|CPIP
OG0006618	LOC6605108|XP_002029949.1|DSEC	LOC120417825|XP_039435973.1|CPIP
OG0006619	LOC6610463|XP_002035044.1|DSEC	LOC120430251|XP_039451270.1|CPIP
OG0006620	LOC6610466|XP_002035047.1|DSEC	LOC120430252|XP_039451271.1|CPIP
OG0006621	LOC6611117|XP_032573465.1|DSEC	LOC120430256|XP_039451275.1|CPIP
OG0006622	LOC6610229|XP_032573767.1|DSEC	LOC120421741|XP_039440941.1|CPIP
OG0006623	LOC6610220|XP_002034826.1|DSEC	LOC120421747|XP_039440954.1|CPIP
OG0006624	LOC6607876|XP_002032630.1|DSEC	LOC120422869|XP_039442352.1|CPIP
OG0006625	LOC6607877|XP_002032631.2|DSEC	LOC120422862|XP_039442345.1|CPIP
OG0006626	LOC6619128|XP_002043368.1|DSEC	LOC120422860|XP_039442343.1|CPIP
OG0006627	LOC6608114|XP_032570467.1|DSEC	LOC120422849|XP_039442329.1|CPIP
OG0006628	LOC6608117|XP_032570462.1|DSEC	LOC120422826|XP_039442294.1|CPIP
OG0006629	LOC6615285|XP_002039689.1|DSEC	LOC120417405|XP_039435380.1|CPIP
OG0006630	LOC6608662|XP_032571101.1|DSEC	LOC120424202|XP_039444195.1|CPIP
OG0006631	LOC6604791|XP_002029642.1|DSEC	LOC120424170|XP_039444158.1|CPIP
OG0006632	LOC6608869|XP_032571318.1|DSEC	LOC120424188|XP_039444179.1|CPIP
OG0006633	LOC6610365|XP_002034951.1|DSEC	LOC120424193|XP_039444186.1|CPIP
OG0006634	LOC6617304|XP_032583500.1|DSEC	LOC120424199|XP_039444191.1|CPIP
OG0006635	LOC6617396|XP_002041721.1|DSEC	LOC120424201|XP_039444194.1|CPIP
OG0006636	LOC116802042|XP_032580952.1|DSEC	LOC120417824|XP_039435972.1|CPIP
OG0006637	LOC6611026|XP_002035583.2|DSEC	LOC120417797|XP_039435929.1|CPIP
OG0006638	LOC6608333|XP_002033070.1|DSEC	LOC120424425|XP_039444475.1|CPIP
OG0006639	LOC6608331|XP_032572670.1|DSEC	LOC120424424|XP_039444474.1|CPIP
OG0006640	LOC6608088|XP_002032836.1|DSEC	LOC120427196|XP_039447992.1|CPIP
OG0006641	LOC6608433|XP_032571956.1|DSEC	LOC120426918|XP_039447660.1|CPIP
OG0006642	LOC6615622|XP_032570819.1|DSEC	LOC120427452|XP_039448256.1|CPIP
OG0006643	LOC6612996|XP_002037487.1|DSEC	LOC120427168|XP_039447965.1|CPIP
OG0006644	LOC6605249|XP_002030087.1|DSEC	LOC120419752|XP_039438504.1|CPIP
OG0006645	LOC6614699|XP_032583347.1|DSEC	LOC120419734|XP_039438462.1|CPIP
OG0006646	LOC6608730|XP_002033453.1|DSEC	LOC120419754|XP_039438510.1|CPIP
OG0006647	LOC6609856|XP_032570443.1|DSEC	LOC120429770|XP_039450761.1|CPIP
OG0006648	LOC6610413|XP_032575155.1|DSEC	LOC120419768|XP_039438530.1|CPIP
OG0006649	LOC6609921|XP_032571037.1|DSEC	LOC120419496|XP_039438121.1|CPIP
OG0006650	LOC6607891|XP_032571652.1|DSEC	LOC120423495|XP_039443264.1|CPIP
OG0006651	LOC6616388|XP_032575922.1|DSEC	LOC120417406|XP_039435381.1|CPIP
OG0006652	LOC6605213|XP_002030051.1|DSEC	LOC120423186|XP_039442822.1|CPIP
OG0006653	LOC6610492|XP_032575566.1|DSEC	LOC120416544|XP_039434201.1|CPIP
OG0006654	LOC6610203|XP_032573502.1|DSEC	LOC120416550|XP_039434214.1|CPIP
OG0006655	LOC6610589|XP_032573617.1|DSEC	LOC120421330|XP_039440432.1|CPIP
OG0006656	LOC6610805|XP_032574470.1|DSEC	LOC120429275|XP_039450431.1|CPIP
OG0006657	LOC6610117|XP_002034726.1|DSEC	LOC120422637|XP_039442069.1|CPIP
OG0006658	LOC6610708|XP_002035274.1|DSEC	LOC120418865|XP_039437333.1|CPIP
OG0006659	LOC6610705|XP_002035271.1|DSEC	LOC120418868|XP_039437337.1|CPIP
OG0006660	LOC6610975|XP_002035532.1|DSEC	LOC120418901|XP_039437365.1|CPIP
OG0006661	LOC6610994|XP_002035551.1|DSEC	LOC120427559|XP_039448367.1|CPIP
OG0006662	LOC6617346|XP_002041671.1|DSEC	LOC120425589|XP_039446102.1|CPIP
OG0006663	LOC6611046|XP_002035603.2|DSEC	LOC120412867|XP_039429428.1|CPIP
OG0006664	LOC6607436|XP_002032205.1|DSEC	LOC120423653|XP_039443469.1|CPIP
OG0006665	LOC6610181|XP_002034789.1|DSEC	LOC120426040|XP_039446654.1|CPIP
OG0006666	LOC116800487|XP_032571648.1|DSEC	LOC120425583|XP_039446090.1|CPIP
OG0006667	LOC6616360|XP_002040720.1|DSEC	LOC120424186|XP_039444177.1|CPIP
OG0006668	LOC6608099|XP_002032847.2|DSEC	LOC120425489|XP_039445972.1|CPIP
OG0006669	LOC6611099|XP_002035656.1|DSEC	LOC120426258|XP_039446932.1|CPIP
OG0006670	LOC6611103|XP_032574910.1|DSEC	LOC120426394|XP_039447087.1|CPIP
OG0006671	LOC6611104|XP_032573444.1|DSEC	LOC120425899|XP_039446453.1|CPIP
OG0006672	LOC6604897|XP_032574865.1|DSEC	LOC120425745|XP_039446308.1|CPIP
OG0006673	LOC6610855|XP_002035421.1|DSEC	LOC120426351|XP_039447049.1|CPIP
OG0006674	LOC6610253|XP_002034848.1|DSEC	LOC120427485|XP_039448282.1|CPIP
OG0006675	LOC6610721|XP_002035287.1|DSEC	LOC120427045|XP_039447814.1|CPIP
OG0006676	LOC6610887|XP_032575390.1|DSEC	LOC120428977|XP_039450044.1|CPIP
OG0006677	LOC6604867|XP_032574936.1|DSEC	LOC120424373|XP_039444401.1|CPIP
OG0006678	LOC6616349|XP_002040709.1|DSEC	LOC120424384|XP_039444418.1|CPIP
OG0006679	LOC116800957|XP_032573738.1|DSEC	LOC120424375|XP_039444406.1|CPIP
OG0006680	LOC6612772|XP_032577173.1|DSEC	LOC120432611|XP_039453792.1|CPIP
OG0006681	LOC116800919|XP_032573442.1|DSEC	LOC120432596|XP_039453769.1|CPIP
OG0006682	LOC6610919|XP_002035476.2|DSEC	LOC120432600|XP_039453775.1|CPIP
OG0006683	LOC6610920|XP_032575137.1|DSEC	LOC120432602|XP_039453783.1|CPIP
OG0006684	LOC6604866|XP_002029711.1|DSEC	LOC120432599|XP_039453772.1|CPIP
OG0006685	LOC6608412|XP_002033146.2|DSEC	LOC120432604|XP_039453784.1|CPIP
OG0006686	LOC6611071|XP_032575267.1|DSEC	LOC120432616|XP_039453797.1|CPIP
OG0006687	LOC6614897|XP_032581549.1|DSEC	LOC120427283|XP_039448069.1|CPIP, LOC120427151|XP_039447944.1|CPIP
OG0006688	LOC6610970|XP_032575004.1|DSEC	LOC120426872|XP_039447612.1|CPIP
OG0006689	LOC6610378|XP_002034960.2|DSEC	LOC120422837|XP_039442312.1|CPIP
OG0006690	LOC6616819|XP_032578708.1|DSEC	LOC120425356|XP_039445797.1|CPIP
OG0006691	LOC116800914|XP_032573418.1|DSEC	LOC120428819|XP_039449859.1|CPIP
OG0006692	LOC6610367|XP_002034953.2|DSEC	LOC120428815|XP_039449851.1|CPIP
OG0006693	LOC6610543|XP_032576052.1|DSEC	LOC120425979|XP_039446567.1|CPIP
OG0006694	LOC6616117|XP_032581975.1|DSEC	LOC120422319|XP_039441640.1|CPIP
OG0006695	LOC6604878|XP_002029723.1|DSEC	LOC120420567|XP_039439578.1|CPIP
OG0006696	LOC6613593|XP_032583250.1|DSEC	LOC120420562|XP_039439565.1|CPIP
OG0006697	LOC6605033|XP_032576020.1|DSEC	LOC120420570|XP_039439582.1|CPIP
OG0006698	LOC6605978|XP_002030790.1|DSEC	LOC120430176|XP_039451194.1|CPIP
OG0006699	LOC6610552|XP_032575881.1|DSEC	LOC120415757|XP_039433299.1|CPIP
OG0006700	LOC6605003|XP_002029846.1|DSEC	LOC120415746|XP_039433286.1|CPIP
OG0006701	LOC6608543|XP_002033277.2|DSEC	LOC120415750|XP_039433292.1|CPIP
OG0006702	LOC6610161|XP_002034769.1|DSEC	LOC120424875|XP_039445067.1|CPIP
OG0006703	LOC6606016|XP_002030827.1|DSEC	LOC120424885|XP_039445105.1|CPIP
OG0006704	LOC6606017|XP_002030828.1|DSEC	LOC120424876|XP_039445069.1|CPIP
OG0006705	LOC6608278|XP_002033022.1|DSEC	LOC120418872|XP_039437341.1|CPIP
OG0006706	LOC6618883|XP_002043131.1|DSEC	LOC120418870|XP_039437339.1|CPIP
OG0006707	LOC6615760|XP_002040131.2|DSEC	LOC120418874|XP_039437342.1|CPIP
OG0006708	LOC6615020|XP_002039437.1|DSEC	LOC120418875|XP_039437343.1|CPIP
OG0006709	LOC6618573|XP_002042832.1|DSEC	LOC120426790|XP_039447501.1|CPIP
OG0006711	LOC6611033|XP_032573787.1|DSEC	LOC120430314|XP_039451346.1|CPIP
OG0006712	LOC6610494|XP_032575913.1|DSEC	LOC120430453|XP_039451495.1|CPIP
OG0006713	LOC6605187|XP_002030026.1|DSEC	LOC120430400|XP_039451440.1|CPIP
OG0006714	LOC6605188|XP_002030027.1|DSEC	LOC120430392|XP_039451433.1|CPIP
OG0006715	LOC6611036|XP_002035593.2|DSEC	LOC120422828|XP_039442299.1|CPIP
OG0006716	LOC6613191|XP_032583428.1|DSEC	LOC120422840|XP_039442315.1|CPIP
OG0006717	LOC6605451|XP_002030284.1|DSEC	LOC120422858|XP_039442341.1|CPIP
OG0006718	LOC6605452|XP_002030285.1|DSEC	LOC120426248|XP_039446923.1|CPIP
OG0006719	LOC6606036|XP_002030847.2|DSEC	LOC120430320|XP_039451354.1|CPIP
OG0006720	LOC6618295|XP_002042568.2|DSEC	LOC120430749|XP_039451789.1|CPIP
OG0006721	LOC6605443|XP_032575271.1|DSEC	LOC120421340|XP_039440456.1|CPIP
OG0006722	LOC6605939|XP_002030752.1|DSEC	LOC120428346|XP_039449281.1|CPIP
OG0006723	LOC6611479|XP_032578165.1|DSEC	LOC120428335|XP_039449268.1|CPIP
OG0006724	LOC6619622|XP_002043837.1|DSEC	LOC120420661|XP_039439689.1|CPIP
OG0006725	LOC6607805|XP_002032563.1|DSEC	LOC120420688|XP_039439718.1|CPIP
OG0006726	LOC6606406|XP_032579472.1|DSEC	LOC120420687|XP_039439717.1|CPIP
OG0006727	LOC6607803|XP_002032561.1|DSEC	LOC120420649|XP_039439665.1|CPIP
OG0006728	LOC6607157|XP_002031943.1|DSEC	LOC120427039|XP_039447802.1|CPIP
OG0006729	LOC6608553|XP_032570921.1|DSEC	LOC120421534|XP_039440687.1|CPIP
OG0006730	LOC6608552|XP_032570918.1|DSEC	LOC120421549|XP_039440710.1|CPIP
OG0006731	LOC6611471|XP_002036012.2|DSEC	LOC120421530|XP_039440684.1|CPIP
OG0006732	LOC6604826|XP_032575244.1|DSEC	LOC120420103|XP_039438984.1|CPIP
OG0006733	LOC6616448|XP_002040809.1|DSEC	LOC120413258|XP_039429921.1|CPIP
OG0006734	LOC6611081|XP_002035638.1|DSEC	LOC120413245|XP_039429908.1|CPIP
OG0006735	LOC6604832|XP_002029677.1|DSEC	LOC120413242|XP_039429904.1|CPIP
OG0006736	LOC6610853|XP_002035419.1|DSEC	LOC120413249|XP_039429912.1|CPIP
OG0006737	LOC6606108|XP_032575003.1|DSEC	LOC120413181|XP_039429828.1|CPIP
OG0006738	LOC6609061|XP_002033764.1|DSEC	LOC120413247|XP_039429910.1|CPIP
OG0006739	LOC6610905|XP_002035467.1|DSEC	LOC120413183|XP_039429831.1|CPIP
OG0006740	LOC6604816|XP_002029660.1|DSEC	LOC120413195|XP_039429844.1|CPIP
OG0006741	LOC6604815|XP_002029659.1|DSEC	LOC120413157|XP_039429800.1|CPIP
OG0006742	LOC6606206|XP_002031014.1|DSEC	LOC120428745|XP_039449757.1|CPIP
OG0006743	LOC6621105|XP_032575133.1|DSEC	LOC120413155|XP_039429794.1|CPIP
OG0006744	LOC6605112|XP_002029953.1|DSEC	LOC120413215|XP_039429867.1|CPIP
OG0006745	LOC6616900|XP_032577923.1|DSEC	LOC120418491|XP_039436863.1|CPIP
OG0006746	LOC6604894|XP_032573698.1|DSEC	LOC120413163|XP_039429805.1|CPIP
OG0006747	LOC116801092|XP_032574574.1|DSEC	LOC120413160|XP_039429803.1|CPIP
OG0006748	LOC6615906|XP_032580931.1|DSEC	LOC120412894|XP_039429458.1|CPIP
OG0006749	LOC6610392|XP_032575527.1|DSEC	LOC120420093|XP_039438960.1|CPIP
OG0006750	LOC6620312|XP_002044520.2|DSEC	LOC120420112|XP_039438994.1|CPIP
OG0006752	LOC6610692|XP_032575050.1|DSEC	LOC120416506|XP_039434157.1|CPIP
OG0006753	LOC6610694|XP_002035260.1|DSEC	LOC120416485|XP_039434138.1|CPIP
OG0006754	LOC6610141|XP_002034750.2|DSEC	LOC120428831|XP_039449879.1|CPIP
OG0006755	LOC6610201|XP_002034808.1|DSEC	LOC120430777|XP_039451825.1|CPIP
OG0006756	LOC6610966|XP_002035523.1|DSEC	LOC120416500|XP_039434150.1|CPIP
OG0006757	LOC6610965|XP_002035522.1|DSEC	LOC120413497|XP_039430288.1|CPIP
OG0006758	LOC6610503|XP_002035083.1|DSEC	LOC120413436|XP_039430183.1|CPIP
OG0006759	LOC6610502|XP_002035082.1|DSEC	LOC120413434|XP_039430179.1|CPIP
OG0006760	LOC6616395|XP_032575366.1|DSEC	LOC120413447|XP_039430214.1|CPIP
OG0006761	LOC6614028|XP_002038482.1|DSEC	LOC120425594|XP_039446110.1|CPIP
OG0006762	LOC6615206|XP_032581895.1|DSEC	LOC120418929|XP_039437397.1|CPIP
OG0006767	LOC6616412|XP_002040772.1|DSEC	LOC120420648|XP_039439664.1|CPIP
OG0006768	LOC6616411|XP_002040771.1|DSEC	LOC120420655|XP_039439673.1|CPIP
OG0006769	LOC6616413|XP_002040773.1|DSEC	LOC120420657|XP_039439681.1|CPIP
OG0006770	LOC6610929|XP_002035486.1|DSEC	LOC120412422|XP_039428817.1|CPIP
OG0006771	LOC6615054|XP_032580392.1|DSEC	LOC120412385|XP_039428755.1|CPIP
OG0006772	LOC6608053|XP_002032801.1|DSEC	LOC120412382|XP_039428744.1|CPIP
OG0006773	LOC6610570|XP_002035143.1|DSEC	LOC120413438|XP_039430187.1|CPIP
OG0006774	LOC6619382|XP_032574027.1|DSEC	LOC120413432|XP_039430177.1|CPIP
OG0006775	LOC116800906|XP_032573257.1|DSEC	LOC120413462|XP_039430231.1|CPIP
OG0006776	LOC6610696|XP_002035262.1|DSEC	LOC120413453|XP_039430221.1|CPIP
OG0006777	LOC6606051|XP_002030862.1|DSEC	LOC120413457|XP_039430227.1|CPIP
OG0006778	LOC6610470|XP_002035051.1|DSEC	LOC120413455|XP_039430224.1|CPIP
OG0006779	LOC6610333|XP_002034919.1|DSEC	LOC120413451|XP_039430219.1|CPIP
OG0006780	LOC6611163|XP_002035720.1|DSEC	LOC120413440|XP_039430191.1|CPIP
OG0006781	LOC6610866|XP_032574070.1|DSEC	LOC120413446|XP_039430213.1|CPIP
OG0006782	LOC6610359|XP_032573128.1|DSEC	LOC120413473|XP_039430245.1|CPIP
OG0006783	LOC6609327|XP_032572076.1|DSEC	LOC120414616|XP_039431772.1|CPIP
OG0006784	LOC6610771|XP_032573739.1|DSEC	LOC120412598|XP_039429065.1|CPIP
OG0006785	LOC6615502|XP_002039881.1|DSEC	LOC120412602|XP_039429083.1|CPIP
OG0006786	LOC6609821|XP_002034475.1|DSEC	LOC120412636|XP_039429124.1|CPIP, LOC120421551|XP_039440713.1|CPIP
OG0006787	LOC6605316|XP_002030153.1|DSEC	LOC120420356|XP_039439288.1|CPIP
OG0006788	LOC6605317|XP_002030154.2|DSEC	LOC120420357|XP_039439290.1|CPIP
OG0006789	LOC6617997|XP_002042305.1|DSEC	LOC120420359|XP_039439292.1|CPIP
OG0006790	LOC6613149|XP_002037630.1|DSEC	LOC120420361|XP_039439294.1|CPIP
OG0006791	LOC6605417|XP_032575392.1|DSEC	LOC120416570|XP_039434238.1|CPIP
OG0006792	LOC6605080|XP_002029921.1|DSEC	LOC120419995|XP_039438818.1|CPIP
OG0006793	LOC6605085|XP_002029926.1|DSEC	LOC120419984|XP_039438796.1|CPIP
OG0006794	LOC6607889|XP_002032643.1|DSEC	LOC120419979|XP_039438791.1|CPIP
OG0006795	LOC6610703|XP_002035269.1|DSEC	LOC120419982|XP_039438794.1|CPIP
OG0006796	LOC6616464|XP_002040825.1|DSEC	LOC120419981|XP_039438793.1|CPIP
OG0006797	LOC6611946|XP_002036463.1|DSEC	LOC120419989|XP_039438804.1|CPIP
OG0006798	LOC6604937|XP_002029780.1|DSEC	LOC120414128|XP_039431094.1|CPIP
OG0006799	LOC6605043|XP_002029885.1|DSEC	LOC120430335|XP_039451370.1|CPIP
OG0006800	LOC6605617|XP_032575692.1|DSEC	LOC120418520|XP_039436890.1|CPIP
OG0006801	LOC6620446|XP_002044653.2|DSEC	LOC120414475|XP_039431603.1|CPIP
OG0006802	LOC6609303|XP_002033993.1|DSEC	LOC120414468|XP_039431598.1|CPIP
OG0006803	LOC6608592|XP_002033326.1|DSEC	LOC120414467|XP_039431595.1|CPIP
OG0006804	LOC6605093|XP_032574733.1|DSEC	LOC120414442|XP_039431562.1|CPIP
OG0006805	LOC6608887|XP_032570471.1|DSEC	LOC120414443|XP_039431565.1|CPIP
OG0006806	LOC6605952|XP_032574929.1|DSEC	LOC120426143|XP_039446794.1|CPIP
OG0006807	LOC6619368|XP_032576035.1|DSEC	LOC120416057|XP_039433653.1|CPIP
OG0006808	LOC6608345|XP_002033082.1|DSEC	LOC120416051|XP_039433645.1|CPIP
OG0006809	LOC6610634|XP_002035201.1|DSEC	LOC120423600|XP_039443397.1|CPIP
OG0006810	LOC6605868|XP_032573721.1|DSEC	LOC120423598|XP_039443393.1|CPIP
OG0006811	LOC6617051|XP_032577095.1|DSEC	LOC120426788|XP_039447499.1|CPIP
OG0006812	LOC6604856|XP_002029701.1|DSEC	LOC120426783|XP_039447492.1|CPIP
OG0006813	LOC116801652|XP_032578423.1|DSEC	LOC120419544|XP_039438190.1|CPIP
OG0006814	LOC6605405|XP_002030238.1|DSEC	LOC120413403|XP_039430136.1|CPIP
OG0006815	LOC6610636|XP_032573945.1|DSEC	LOC120420045|XP_039438886.1|CPIP
OG0006816	LOC6610637|XP_032573824.1|DSEC	LOC120420057|XP_039438902.1|CPIP
OG0006817	LOC6610455|XP_032573918.1|DSEC	LOC120429199|XP_039450341.1|CPIP
OG0006818	LOC6610243|XP_032575025.1|DSEC	LOC120431501|XP_039452538.1|CPIP
OG0006819	LOC6619364|XP_002043581.1|DSEC	LOC120423765|XP_039443613.1|CPIP
OG0006820	LOC6619369|XP_002043585.1|DSEC	LOC120423776|XP_039443629.1|CPIP
OG0006821	LOC6612127|XP_032583485.1|DSEC	LOC120423777|XP_039443630.1|CPIP
OG0006822	LOC6610089|XP_002034705.1|DSEC	LOC120423769|XP_039443617.1|CPIP
OG0006823	LOC6606011|XP_032574999.1|DSEC	LOC120430340|XP_039451376.1|CPIP
OG0006824	LOC6610874|XP_002035437.1|DSEC	LOC120418548|XP_039436914.1|CPIP
OG0006825	LOC6605529|XP_002030360.1|DSEC	LOC120424492|XP_039444573.1|CPIP
OG0006826	LOC6605993|XP_032573319.1|DSEC	LOC120424489|XP_039444566.1|CPIP
OG0006827	LOC6614214|XP_002038659.1|DSEC	LOC120430135|XP_039451156.1|CPIP, LOC120430100|XP_039451121.1|CPIP
OG0006828	LOC6611940|XP_002036457.1|DSEC	LOC120424645|XP_039444748.1|CPIP
OG0006829	LOC6610935|XP_002035492.1|DSEC	LOC120416501|XP_039434151.1|CPIP
OG0006830	LOC6610396|XP_002034978.1|DSEC	LOC120416498|XP_039434149.1|CPIP
OG0006831	LOC6604877|XP_032574167.1|DSEC	LOC120415788|XP_039433351.1|CPIP
OG0006832	LOC6604920|XP_002029763.1|DSEC	LOC120415819|XP_039433377.1|CPIP
OG0006833	LOC6616441|XP_032574598.1|DSEC	LOC120415813|XP_039433373.1|CPIP
OG0006834	LOC6607373|XP_002032146.1|DSEC	LOC120418662|XP_039437043.1|CPIP
OG0006835	LOC6604821|XP_002029666.1|DSEC	LOC120418651|XP_039437028.1|CPIP
OG0006836	LOC6610529|XP_002035109.1|DSEC	LOC120418649|XP_039437027.1|CPIP
OG0006837	LOC6610758|XP_002035324.1|DSEC	LOC120418660|XP_039437041.1|CPIP
OG0006838	LOC6605120|XP_032575217.1|DSEC	LOC120418667|XP_039437052.1|CPIP
OG0006839	LOC6610752|XP_002035318.1|DSEC	LOC120418669|XP_039437053.1|CPIP
