Orthogroup	DSEC.longest_only	DKIK.longest_only
OG0010230	LOC6620800|XP_002044998.1|DSEC	LOC108082832|XP_017033882.1|DKIK, LOC108084331|XP_017035981.1|DKIK
OG0010231	LOC6612853|XP_002037345.1|DSEC	LOC108073701|XP_017020924.1|DKIK
OG0010232	LOC116801419|XP_032576668.1|DSEC	LOC108074089|XP_017021464.1|DKIK
OG0010233	LOC6607437|XP_002032206.1|DSEC	LOC108084284|XP_017035930.1|DKIK
OG0010234	LOC116801586|XP_032578008.1|DSEC	LOC108085653|XP_017037832.1|DKIK
OG0010235	LOC6612724|XP_002037227.1|DSEC	LOC108077626|XP_017026528.1|DKIK
OG0010236	LOC6612770|XP_002037271.2|DSEC	LOC108073409|XP_017020500.1|DKIK
OG0010237	LOC6619541|XP_032578624.1|DSEC	LOC108077620|XP_017026515.1|DKIK
OG0010238	LOC6616966|XP_002041294.1|DSEC	LOC108077667|XP_017026576.1|DKIK
OG0010239	LOC6607378|XP_002032151.1|DSEC	LOC108075413|XP_017023327.1|DKIK
OG0010240	LOC6611221|XP_002035777.1|DSEC	LOC108085277|XP_017037317.1|DKIK
OG0010241	LOC116801466|XP_032577127.1|DSEC	LOC108085716|XP_017037927.1|DKIK
OG0010242	LOC6607823|XP_002032581.1|DSEC	LOC108075421|XP_017023334.1|DKIK
OG0010243	LOC6612987|XP_002037478.1|DSEC	LOC108086024|XP_017038325.1|DKIK
OG0010244	LOC6616791|XP_002041128.1|DSEC	LOC108084087|XP_017035599.1|DKIK
OG0010245	LOC6616716|XP_002041061.1|DSEC	LOC108075446|XP_017023389.1|DKIK
OG0010246	LOC6606516|XP_002031317.1|DSEC	LOC108074064|XP_017021424.1|DKIK
OG0010247	LOC6607588|XP_032578675.1|DSEC	LOC108080938|XP_017031331.1|DKIK
OG0010248	LOC6616760|XP_032578352.1|DSEC	LOC108075566|XP_017023570.1|DKIK
OG0010249	LOC6606783|XP_002031580.1|DSEC	LOC108082739|XP_017033738.1|DKIK
OG0010251	LOC6619223|XP_002043442.1|DSEC	LOC108071352|XP_017017582.1|DKIK
OG0010252	LOC6606800|XP_002031597.1|DSEC	LOC108072033|XP_017018505.1|DKIK
OG0010253	LOC6615740|XP_002040111.1|DSEC	LOC108076305|XP_017024565.1|DKIK
OG0010254	LOC6615718|XP_002040089.1|DSEC	LOC108076534|XP_017024934.1|DKIK
OG0010255	LOC6617641|XP_002041954.2|DSEC	LOC108074122|XP_017021512.1|DKIK
OG0010258	LOC6605393|XP_002030226.1|DSEC	LOC108073899|XP_017021177.1|DKIK
OG0010259	LOC116801206|XP_032575225.1|DSEC	LOC108071904|XP_017018325.1|DKIK
OG0010260	LOC6611750|XP_002036273.1|DSEC	LOC108075882|XP_017023980.1|DKIK
OG0010272	LOC6609039|XP_002033742.1|DSEC	LOC108080838|XP_017031230.1|DKIK
OG0010275	LOC6614062|XP_002038516.1|DSEC	LOC108070693|XP_017016765.1|DKIK
OG0010276	LOC6620454|XP_032581470.1|DSEC	LOC108083592|XP_017034943.1|DKIK
OG0010277	LOC6607646|XP_002032411.1|DSEC	LOC108084582|XP_017036345.1|DKIK
OG0010279	LOC6607832|XP_002032590.2|DSEC	LOC108075403|XP_017023316.1|DKIK
OG0010280	LOC6619816|XP_002044029.1|DSEC	LOC108071204|XP_017017369.1|DKIK
OG0010281	LOC6610532|XP_032575731.1|DSEC	LOC108075217|XP_017023047.1|DKIK
OG0010283	LOC6606183|XP_002030991.1|DSEC	LOC108081059|XP_017031527.1|DKIK
OG0010284	LOC6617133|XP_002041460.1|DSEC	LOC108085048|XP_017036996.1|DKIK
OG0010285	LOC6607498|XP_002032267.1|DSEC	LOC108083674|XP_017035040.1|DKIK
OG0010286	LOC6612722|XP_002037225.1|DSEC	LOC108073328|XP_017020377.1|DKIK, LOC108077593|XP_017026479.1|DKIK
OG0010287	LOC116801452|XP_032577017.1|DSEC	LOC108075546|XP_017023540.1|DKIK
OG0010288	LOC6613726|XP_002038196.1|DSEC	LOC108085701|XP_017037901.1|DKIK
OG0010289	LOC6617071|XP_002041399.1|DSEC	LOC108085558|XP_017037686.1|DKIK
OG0010290	LOC6607777|XP_002032536.1|DSEC	LOC108073394|XP_017020471.1|DKIK
OG0010291	LOC6612876|XP_002037368.1|DSEC	LOC108073666|XP_017020881.1|DKIK
OG0010292	LOC6612619|XP_032578723.1|DSEC	LOC108081002|XP_017031425.1|DKIK
OG0010293	LOC6613087|XP_032573023.1|DSEC	LOC108074572|XP_017022163.1|DKIK
OG0010294	LOC6618270|XP_002042543.1|DSEC	LOC108070519|XP_017016508.1|DKIK
OG0010295	LOC6613502|XP_002037971.2|DSEC	LOC108073618|XP_017020803.1|DKIK
OG0010296	LOC6608109|XP_002032857.1|DSEC	LOC108076598|XP_017025000.1|DKIK
OG0010297	LOC116800337|XP_032570382.1|DSEC	LOC108078085|XP_017027162.1|DKIK
OG0010298	LOC6609716|XP_002034373.1|DSEC	LOC108072901|XP_017019713.1|DKIK
OG0010299	LOC6608085|XP_032571630.1|DSEC	LOC108076744|XP_017025228.1|DKIK
OG0010300	LOC6608606|XP_002033340.1|DSEC	LOC108072203|XP_017018753.1|DKIK
OG0010302	LOC116800614|XP_032572413.1|DSEC	LOC108070823|XP_017016924.1|DKIK
OG0010303	LOC6615811|XP_002040181.1|DSEC	LOC108072118|XP_017018631.1|DKIK
OG0010304	LOC6618010|XP_002042318.1|DSEC	LOC108076586|XP_017024990.1|DKIK
OG0010305	LOC6617977|XP_002042285.1|DSEC	LOC108085945|XP_017038221.1|DKIK
OG0010306	LOC6617986|XP_002042294.1|DSEC	LOC108085929|XP_017038198.1|DKIK
OG0010307	LOC6612337|XP_002036847.1|DSEC	LOC108084483|XP_017036198.1|DKIK
OG0010308	LOC6619819|XP_002044032.2|DSEC	LOC108071203|XP_017017368.1|DKIK
OG0010309	LOC116801227|XP_032575336.1|DSEC	LOC108079695|XP_017029588.1|DKIK
OG0010310	LOC6615991|XP_002040358.1|DSEC	LOC108076080|XP_017024281.1|DKIK
OG0010311	LOC6614982|XP_032581317.1|DSEC	LOC108084655|XP_017036462.1|DKIK
OG0010312	LOC6614967|XP_002039384.1|DSEC	LOC108084649|XP_017036429.1|DKIK
OG0010313	LOC6616462|XP_032573660.1|DSEC	LOC108083283|XP_017034501.1|DKIK
OG0010314	LOC6618418|XP_002042691.1|DSEC	LOC108071682|XP_017017975.1|DKIK
OG0010315	LOC6617497|XP_002041814.1|DSEC	LOC108080041|XP_017030107.1|DKIK
OG0010316	LOC6609414|XP_032572224.1|DSEC	LOC108076134|XP_017024351.1|DKIK
OG0010317	LOC6616177|XP_002040542.1|DSEC	LOC108071715|XP_017018025.1|DKIK
OG0010318	LOC6618596|XP_002042855.1|DSEC	LOC108079910|XP_017029933.1|DKIK
OG0010319	LOC6616109|XP_002040474.2|DSEC	LOC108083392|XP_017034632.1|DKIK
OG0010320	LOC6617620|XP_002041933.1|DSEC	LOC108084454|XP_017036153.1|DKIK
OG0010321	LOC6610789|XP_032575105.1|DSEC	LOC108078574|XP_017027983.1|DKIK
OG0010322	LOC6610795|XP_002035361.1|DSEC	LOC108078687|XP_017028124.1|DKIK
OG0010323	LOC6610171|XP_032575468.1|DSEC	LOC108079052|XP_017028748.1|DKIK
OG0010324	LOC6610738|XP_002035304.1|DSEC	LOC108072723|XP_017019472.1|DKIK
OG0010325	LOC6611158|XP_002035715.1|DSEC	LOC108078408|XP_017027757.1|DKIK
OG0010326	LOC6610686|XP_002035252.1|DSEC	LOC108072707|XP_017019432.1|DKIK
OG0010328	LOC6605938|XP_002030751.1|DSEC	LOC108084404|XP_017036091.1|DKIK
OG0010329	LOC6605917|XP_002030730.1|DSEC	LOC108078567|XP_017027975.1|DKIK
OG0010330	LOC6618302|XP_032575341.1|DSEC	LOC108080602|XP_017030911.1|DKIK
OG0010331	LOC6606144|XP_002030952.1|DSEC	LOC108080683|XP_017031005.1|DKIK
OG0010332	LOC6619576|XP_002043791.1|DSEC	LOC108079190|XP_017028936.1|DKIK
OG0010333	LOC6611403|XP_002035947.1|DSEC	LOC108082826|XP_017033874.1|DKIK
OG0010334	LOC6612185|XP_002036702.1|DSEC	LOC108081990|XP_017032720.1|DKIK
OG0010335	LOC6617984|XP_002042292.1|DSEC	LOC108085971|XP_017038258.1|DKIK
OG0010337	LOC6618615|XP_032582320.1|DSEC	LOC108075103|XP_017022874.1|DKIK
OG0010338	LOC6619959|XP_002044171.2|DSEC	LOC108080507|XP_017030765.1|DKIK
OG0010339	LOC6606890|XP_002031684.1|DSEC	LOC108080728|XP_017031075.1|DKIK
OG0010340	LOC6618959|XP_002043204.1|DSEC	LOC108074954|XP_017022675.1|DKIK
OG0010341	LOC6618958|XP_002043203.1|DSEC	LOC108074953|XP_017022674.1|DKIK
OG0010342	LOC6619918|XP_002044130.2|DSEC	LOC108083364|XP_017034595.1|DKIK
OG0010343	LOC6606348|XP_002031153.1|DSEC	LOC108075801|XP_017023861.1|DKIK
OG0010344	LOC6618557|XP_002042817.1|DSEC	LOC108076093|XP_017024306.1|DKIK
OG0010345	LOC6615025|XP_002039442.1|DSEC	LOC108083450|XP_017034707.1|DKIK
OG0010346	LOC6615954|XP_002040321.1|DSEC	LOC108076014|XP_017024160.1|DKIK
OG0010347	LOC6618107|XP_002042405.2|DSEC	LOC108079939|XP_017029972.1|DKIK
OG0010348	LOC6608213|XP_002032958.1|DSEC	LOC108072329|XP_017018904.1|DKIK
OG0010349	LOC6612526|XP_032581302.1|DSEC	LOC108080270|XP_017030424.1|DKIK
OG0010350	LOC6612534|XP_032581339.1|DSEC	LOC108084652|XP_017036455.1|DKIK
OG0010351	LOC6619877|XP_002044090.1|DSEC	LOC108080300|XP_017030462.1|DKIK
OG0010352	LOC6616174|XP_002040539.1|DSEC	LOC108074268|XP_017021727.1|DKIK
OG0010353	LOC6617526|XP_032582735.1|DSEC	LOC108080181|XP_017030318.1|DKIK
OG0010354	LOC6616223|XP_032582619.1|DSEC	LOC108071702|XP_017018007.1|DKIK
OG0010355	LOC6612354|XP_002036863.1|DSEC	LOC108071271|XP_017017454.1|DKIK
OG0010356	LOC6614844|XP_032582016.1|DSEC	LOC108083379|XP_017034615.1|DKIK
OG0010357	LOC6617465|XP_002041782.1|DSEC	LOC108085780|XP_017038019.1|DKIK
OG0010358	LOC6618056|XP_002042354.1|DSEC	LOC108071221|XP_017017394.1|DKIK
OG0010359	LOC6615951|XP_032582017.1|DSEC	LOC108076036|XP_017024185.1|DKIK
OG0010360	LOC6615950|XP_032581370.1|DSEC	LOC108080969|XP_017031371.1|DKIK
OG0010361	LOC6615949|XP_002040316.1|DSEC	LOC108079973|XP_017030029.1|DKIK
OG0010362	LOC6615942|XP_002040309.1|DSEC	LOC108080126|XP_017030249.1|DKIK
OG0010363	LOC6620440|XP_002044647.1|DSEC	LOC108071725|XP_017018038.1|DKIK
OG0010364	LOC6617935|XP_002042243.1|DSEC	LOC108083799|XP_017035215.1|DKIK
OG0010365	LOC6615213|XP_032581894.1|DSEC	LOC108083999|XP_017035501.1|DKIK
OG0010366	LOC6617966|XP_002042274.1|DSEC	LOC108085969|XP_017038255.1|DKIK
OG0010367	LOC6618500|XP_002042760.2|DSEC	LOC108079141|XP_017028878.1|DKIK
OG0010368	LOC6618506|XP_002042766.1|DSEC	LOC108079138|XP_017028874.1|DKIK
OG0010369	LOC6616199|XP_002040564.1|DSEC	LOC108080062|XP_017030134.1|DKIK
OG0010370	LOC6617494|XP_002041811.1|DSEC	LOC108080051|XP_017030119.1|DKIK
OG0010371	LOC6617509|XP_032580814.1|DSEC	LOC108080113|XP_017030233.1|DKIK
OG0010372	LOC6618424|XP_002042694.1|DSEC	LOC108071731|XP_017018045.1|DKIK
OG0010373	LOC6618422|XP_002042690.1|DSEC	LOC108071683|XP_017017976.1|DKIK
OG0010374	LOC6617979|XP_002042287.1|DSEC	LOC108085946|XP_017038222.1|DKIK
OG0010375	LOC6617980|XP_032581714.1|DSEC	LOC108085944|XP_017038220.1|DKIK
OG0010376	LOC6619940|XP_032580440.1|DSEC	LOC108079259|XP_017029037.1|DKIK
OG0010377	LOC6620098|XP_002044297.1|DSEC	LOC108074213|XP_017021644.1|DKIK
OG0010378	LOC6612407|XP_002036915.1|DSEC	LOC108076072|XP_017024268.1|DKIK
OG0010379	LOC6614939|XP_032581026.1|DSEC	LOC108085223|XP_017037246.1|DKIK
OG0010380	LOC6618995|XP_032582114.1|DSEC	LOC108074912|XP_017022629.1|DKIK
OG0010381	LOC116802275|XP_032582089.1|DSEC	LOC108074931|XP_017022649.1|DKIK
OG0010382	LOC6618985|XP_002043230.1|DSEC	LOC108074930|XP_017022648.1|DKIK
OG0010383	LOC6618981|XP_002043226.1|DSEC	LOC108074918|XP_017022637.1|DKIK
OG0010384	LOC6612283|XP_002036793.1|DSEC	LOC108084688|XP_017036513.1|DKIK
OG0010385	LOC6611303|XP_002035850.1|DSEC	LOC108077361|XP_017026144.1|DKIK
OG0010386	LOC6613673|XP_002038143.1|DSEC	LOC108075948|XP_017024083.1|DKIK
OG0010387	LOC6611284|XP_002035834.1|DSEC	LOC108077356|XP_017026137.1|DKIK
OG0010388	LOC6611902|XP_032583144.1|DSEC	LOC108082080|XP_017032862.1|DKIK
OG0010389	LOC6611812|XP_002036334.1|DSEC	LOC108082212|XP_017033031.1|DKIK
OG0010390	LOC116801462|XP_032577094.1|DSEC	LOC108072607|XP_017019319.1|DKIK
OG0010391	LOC6614709|XP_002039136.1|DSEC	LOC108072583|XP_017019280.1|DKIK
OG0010392	LOC6611781|XP_002036304.1|DSEC	LOC108082662|XP_017033649.1|DKIK
OG0010393	LOC6613159|XP_032583335.1|DSEC	LOC108075775|XP_017023823.1|DKIK
OG0010394	LOC6613639|XP_002038109.1|DSEC	LOC108082776|XP_017033798.1|DKIK
OG0010395	LOC116800589|XP_032572266.1|DSEC	LOC108082734|XP_017033729.1|DKIK
OG0010396	LOC6611754|XP_002036277.1|DSEC	LOC108075872|XP_017023968.1|DKIK
OG0010397	LOC6612190|XP_002035741.1|DSEC	LOC108085276|XP_017037315.1|DKIK
OG0010398	LOC6617868|XP_002042176.1|DSEC	LOC108077362|XP_017026145.1|DKIK
OG0010399	LOC6617872|XP_002042180.1|DSEC	LOC108070434|XP_017016396.1|DKIK
OG0010400	LOC6617883|XP_002042191.1|DSEC	LOC108070422|XP_017016369.1|DKIK
OG0010401	LOC6617891|XP_002042199.1|DSEC	LOC108070412|XP_017016357.1|DKIK
OG0010402	LOC6611842|XP_032571415.1|DSEC	LOC108077243|XP_017025992.1|DKIK
OG0010403	LOC6611846|XP_002036368.1|DSEC	LOC108077200|XP_017025937.1|DKIK
OG0010404	LOC6614756|XP_002039175.1|DSEC	LOC108072494|XP_017019149.1|DKIK
OG0010405	LOC6614757|XP_002039176.1|DSEC	LOC108072613|XP_017019325.1|DKIK
OG0010406	LOC6614759|XP_002039178.1|DSEC	LOC108072614|XP_017019327.1|DKIK
OG0010407	LOC6613614|XP_002038084.2|DSEC	LOC108082670|XP_017033657.1|DKIK
OG0010409	LOC116802272|XP_032582083.1|DSEC	LOC108075903|XP_017024011.1|DKIK
OG0010410	LOC6611397|XP_002035941.1|DSEC	LOC108075774|XP_017023822.1|DKIK
OG0010411	LOC6610436|XP_002035017.1|DSEC	LOC108075934|XP_017024065.1|DKIK
OG0010412	LOC6618157|XP_002042437.1|DSEC	LOC108074518|XP_017022085.1|DKIK
OG0010413	LOC6613078|XP_002037561.2|DSEC	LOC108074544|XP_017022127.1|DKIK
OG0010414	LOC6613079|XP_002037562.1|DSEC	LOC108074546|XP_017022130.1|DKIK
OG0010415	LOC6611498|XP_002036039.1|DSEC	LOC108072500|XP_017019156.1|DKIK
OG0010416	LOC6612082|XP_002036599.2|DSEC	LOC108076975|XP_017025517.1|DKIK
OG0010417	LOC6612079|XP_032574737.1|DSEC	LOC108076976|XP_017025518.1|DKIK
OG0010418	LOC6612072|XP_002036589.1|DSEC	LOC108077196|XP_017025930.1|DKIK
OG0010419	LOC6612036|XP_002036553.1|DSEC	LOC108076908|XP_017025437.1|DKIK
OG0010420	LOC6613683|XP_002038153.1|DSEC	LOC108072629|XP_017019348.1|DKIK, LOC108073074|XP_017020030.1|DKIK
OG0010421	LOC6617386|XP_032583477.1|DSEC	LOC108074305|XP_017021791.1|DKIK
OG0010422	LOC6617781|XP_002042093.1|DSEC	LOC108076998|XP_017025557.1|DKIK
OG0010423	LOC116801591|XP_032578040.1|DSEC	LOC108082726|XP_017033723.1|DKIK
OG0010424	LOC6617796|XP_032583136.1|DSEC	LOC108076973|XP_017025514.1|DKIK
OG0010425	LOC6614523|XP_002038954.2|DSEC	LOC108082706|XP_017033703.1|DKIK
OG0010426	LOC6614524|XP_002038955.1|DSEC	LOC108082717|XP_017033714.1|DKIK
OG0010427	LOC6613496|XP_002037965.1|DSEC	LOC108081369|XP_017032011.1|DKIK
OG0010428	LOC6618253|XP_002042527.1|DSEC	LOC108081401|XP_017032050.1|DKIK
OG0010429	LOC6611564|XP_002036102.1|DSEC	LOC108079590|XP_017029424.1|DKIK
OG0010430	LOC6617405|XP_002041730.1|DSEC	LOC108075824|XP_017023884.1|DKIK
OG0010431	LOC6613260|XP_002037737.1|DSEC	LOC108086172|XP_017038522.1|DKIK
OG0010432	LOC6613261|XP_002037738.1|DSEC	LOC108086167|XP_017038518.1|DKIK
OG0010433	LOC6613268|XP_002037745.1|DSEC	LOC108086083|XP_017038390.1|DKIK
OG0010434	LOC6620612|XP_032583370.1|DSEC	LOC108074535|XP_017022110.1|DKIK
OG0010435	LOC6613413|XP_002037887.1|DSEC	LOC108086232|XP_017038590.1|DKIK
OG0010436	LOC6612113|XP_002036630.1|DSEC	LOC108081999|XP_017032731.1|DKIK
OG0010437	LOC6611469|XP_002036010.1|DSEC	LOC108075874|XP_017023966.1|DKIK
OG0010438	LOC6619328|XP_002043545.1|DSEC	LOC108081859|XP_017032587.1|DKIK
OG0010439	LOC6619316|XP_002043533.1|DSEC	LOC108081854|XP_017032584.1|DKIK
OG0010440	LOC6614456|XP_032578759.1|DSEC	LOC108076964|XP_017025504.1|DKIK
OG0010441	LOC116802666|XP_032582926.1|DSEC	LOC108076921|XP_017025454.1|DKIK
OG0010442	LOC6606707|XP_002031506.1|DSEC	LOC108080438|XP_017030662.1|DKIK
OG0010443	LOC6611360|XP_002035905.1|DSEC	LOC108086202|XP_017038553.1|DKIK
OG0010444	LOC6611355|XP_032581820.1|DSEC	LOC108086200|XP_017038551.1|DKIK
OG0010445	LOC6613131|XP_002037612.1|DSEC	LOC108077365|XP_017026149.1|DKIK
OG0010446	LOC116801576|XP_032577944.1|DSEC	LOC108074269|XP_017021728.1|DKIK
OG0010447	LOC6604841|XP_032573458.1|DSEC	LOC108072637|XP_017019356.1|DKIK
OG0010448	LOC6605141|XP_002029982.1|DSEC	LOC108071640|XP_017017920.1|DKIK
OG0010449	LOC6611106|XP_002035663.1|DSEC	LOC108073890|XP_017021164.1|DKIK
OG0010450	LOC6610248|XP_002034843.1|DSEC	LOC108071490|XP_017017742.1|DKIK
OG0010451	LOC6610707|XP_002035273.1|DSEC	LOC108073301|XP_017020347.1|DKIK
OG0010452	LOC6605006|XP_002029849.1|DSEC	LOC108078811|XP_017028379.1|DKIK
OG0010453	LOC6605013|XP_002029856.1|DSEC	LOC108078732|XP_017028223.1|DKIK
OG0010454	LOC6606002|XP_002030813.1|DSEC	LOC108079749|XP_017029653.1|DKIK
OG0010455	LOC6605036|XP_002029878.1|DSEC	LOC108078758|XP_017028281.1|DKIK
OG0010456	LOC6606092|XP_002030901.2|DSEC	LOC108071889|XP_017018306.1|DKIK
OG0010457	LOC6610785|XP_002035351.1|DSEC	LOC108078674|XP_017028096.1|DKIK
OG0010458	LOC6610786|XP_002035352.2|DSEC	LOC108078644|XP_017028062.1|DKIK
OG0010459	LOC6610788|XP_002035354.1|DSEC	LOC108078576|XP_017027984.1|DKIK
OG0010460	LOC6610792|XP_002035358.2|DSEC	LOC108078572|XP_017027981.1|DKIK
OG0010461	LOC6610845|XP_002035411.1|DSEC	LOC108071928|XP_017018381.1|DKIK
OG0010462	LOC6610163|XP_002034771.1|DSEC	LOC108079092|XP_017028807.1|DKIK
OG0010463	LOC6605902|XP_002030715.1|DSEC	LOC108078686|XP_017028123.1|DKIK
OG0010464	LOC6605913|XP_032573435.1|DSEC	LOC108078608|XP_017028018.1|DKIK
OG0010465	LOC116800917|XP_032573438.1|DSEC	LOC108084437|XP_017036134.1|DKIK
OG0010466	LOC6605935|XP_002030748.1|DSEC	LOC108084397|XP_017036081.1|DKIK
OG0010467	LOC6605936|XP_032574700.1|DSEC	LOC108084401|XP_017036087.1|DKIK
OG0010468	LOC6616368|XP_032575255.1|DSEC	LOC108083691|XP_017035065.1|DKIK
OG0010469	LOC6610364|XP_002034950.1|DSEC	LOC108079849|XP_017029846.1|DKIK
OG0010470	LOC6604784|XP_002029635.1|DSEC	LOC108070590|XP_017016638.1|DKIK
OG0010471	LOC6604795|XP_032574069.1|DSEC	LOC108070554|XP_017016569.1|DKIK
OG0010472	LOC6610453|XP_002035034.1|DSEC	LOC108075046|XP_017022803.1|DKIK
OG0010473	LOC6610893|XP_002035456.1|DSEC	LOC108085989|XP_017038279.1|DKIK
OG0010474	LOC116801142|XP_032574840.1|DSEC	LOC108071621|XP_017017890.1|DKIK
OG0010475	LOC6616440|XP_002040801.2|DSEC	LOC108078840|XP_017028421.1|DKIK
OG0010476	LOC6621479|XP_002045626.2|DSEC	LOC108078566|XP_017027974.1|DKIK
OG0010477	LOC6610657|XP_002035224.1|DSEC	LOC108079771|XP_017029697.1|DKIK
OG0010478	LOC6611159|XP_002035716.2|DSEC	LOC108078415|XP_017027771.1|DKIK
OG0010479	LOC6611173|XP_002035730.1|DSEC	LOC108078029|XP_017027082.1|DKIK
OG0010480	LOC6606065|XP_002030875.1|DSEC	LOC108077488|XP_017026300.1|DKIK
OG0010481	LOC6606124|XP_032574514.1|DSEC	LOC108071936|XP_017018390.1|DKIK
OG0010482	LOC6605453|XP_002030286.2|DSEC	LOC108070478|XP_017016453.1|DKIK
OG0010483	LOC6605687|XP_002030503.1|DSEC	LOC108072750|XP_017019508.1|DKIK
OG0010484	LOC6616600|XP_002040958.1|DSEC	LOC108083310|XP_017034537.1|DKIK
OG0010485	LOC6619432|XP_002043647.1|DSEC	LOC108082999|XP_017034112.1|DKIK
OG0010486	LOC6616501|XP_002040861.1|DSEC	LOC108070409|XP_017016351.1|DKIK
OG0010487	LOC6605335|XP_002030171.1|DSEC	LOC108073799|XP_017021060.1|DKIK
OG0010488	LOC6606137|XP_002030945.1|DSEC	LOC108080669|XP_017030989.1|DKIK
OG0010489	LOC6605657|XP_002030475.1|DSEC	LOC108075136|XP_017022909.1|DKIK
OG0010490	LOC6608473|XP_032572420.1|DSEC	LOC108085141|XP_017037149.1|DKIK
OG0010491	LOC6615452|XP_032571619.1|DSEC	LOC108072276|XP_017018831.1|DKIK
OG0010492	LOC6618337|XP_032575220.1|DSEC	LOC108080613|XP_017030926.1|DKIK, LOC108085504|XP_017037614.1|DKIK
OG0010493	LOC6618283|XP_032574316.1|DSEC	LOC108080633|XP_017030946.1|DKIK
OG0010494	LOC116800908|XP_032573274.1|DSEC	LOC108084762|XP_017036566.1|DKIK
OG0010495	LOC6605589|XP_002030408.2|DSEC	LOC108084786|XP_017036611.1|DKIK
OG0010496	LOC6605554|XP_032573461.1|DSEC	LOC108075197|XP_017023022.1|DKIK
OG0010497	LOC6605566|XP_032574177.1|DSEC	LOC108075338|XP_017023242.1|DKIK
OG0010498	LOC6608314|XP_032570377.1|DSEC	LOC108078019|XP_017027068.1|DKIK
OG0010499	LOC6615271|XP_002039675.1|DSEC	LOC108078056|XP_017027109.1|DKIK
OG0010500	LOC6610122|XP_032571537.1|DSEC	LOC108076558|XP_017024958.1|DKIK
OG0010501	LOC6609136|XP_002033838.1|DSEC	LOC108074688|XP_017022303.1|DKIK
OG0010503	LOC6608583|XP_002033317.1|DSEC	LOC108085101|XP_017037062.1|DKIK
OG0010505	LOC6608083|XP_032571628.1|DSEC	LOC108076743|XP_017025227.1|DKIK
OG0010507	LOC6618887|XP_032572493.1|DSEC	LOC108072264|XP_017018821.1|DKIK
OG0010508	LOC6615702|XP_002040073.1|DSEC	LOC108074220|XP_017021654.1|DKIK
OG0010509	LOC6608696|XP_002033421.1|DSEC	LOC108073066|XP_017020021.1|DKIK
OG0010510	LOC6609556|XP_002034239.1|DSEC	LOC108078053|XP_017027106.1|DKIK
OG0010511	LOC6609681|XP_002034339.2|DSEC	LOC108072870|XP_017019678.1|DKIK
OG0010512	LOC6618813|XP_002043062.1|DSEC	LOC108070812|XP_017016900.1|DKIK
OG0010513	LOC6618807|XP_002043056.2|DSEC	LOC108070797|XP_017016886.1|DKIK
OG0010514	LOC6618803|XP_002043052.1|DSEC	LOC108070865|XP_017016986.1|DKIK
OG0010515	LOC116800577|XP_032572218.1|DSEC	LOC108072411|XP_017019004.1|DKIK
OG0010516	LOC6608150|XP_002032896.1|DSEC	LOC108074666|XP_017022274.1|DKIK
OG0010517	LOC6610076|XP_002034692.1|DSEC	LOC108076634|XP_017025049.1|DKIK
OG0010518	LOC6609622|XP_002034299.2|DSEC	LOC108078278|XP_017027519.1|DKIK
OG0010519	LOC6608200|XP_002032945.1|DSEC	LOC108082352|XP_017033178.1|DKIK
OG0010520	LOC6609188|XP_002033879.1|DSEC	LOC108076218|XP_017024449.1|DKIK
OG0010521	LOC6608812|XP_002033526.1|DSEC	LOC108082390|XP_017033224.1|DKIK
OG0010522	LOC6608218|XP_002032962.1|DSEC	LOC108078508|XP_017027900.1|DKIK
OG0010523	LOC6608217|XP_002032961.1|DSEC	LOC108078505|XP_017027896.1|DKIK
OG0010524	LOC6615474|XP_002039854.1|DSEC	LOC108085093|XP_017037056.1|DKIK
OG0010525	LOC6609967|XP_002034611.1|DSEC	LOC108082163|XP_017032955.1|DKIK
OG0010526	LOC6609968|XP_002034612.1|DSEC	LOC108082133|XP_017032924.1|DKIK
OG0010528	LOC6615672|XP_032571517.1|DSEC	LOC108072226|XP_017018778.1|DKIK
OG0010529	LOC116800550|XP_032572011.1|DSEC	LOC108072282|XP_017018837.1|DKIK
OG0010530	LOC6609512|XP_002034196.1|DSEC	LOC108076170|XP_017024390.1|DKIK
OG0010531	LOC6619634|XP_002043849.1|DSEC	LOC108073412|XP_017020506.1|DKIK
OG0010532	LOC6607200|XP_002031984.1|DSEC	LOC108085423|XP_017037495.1|DKIK
OG0010533	LOC6618290|XP_002042563.1|DSEC	LOC108080644|XP_017030957.1|DKIK
OG0010534	LOC6620070|XP_002044282.1|DSEC	LOC108084827|XP_017036678.1|DKIK
OG0010535	LOC6619111|XP_032576529.1|DSEC	LOC108076401|XP_017024770.1|DKIK
OG0010536	LOC6619018|XP_032578438.1|DSEC	LOC108076667|XP_017025130.1|DKIK
OG0010537	LOC116801724|XP_032578785.1|DSEC	LOC108085413|XP_017037470.1|DKIK
OG0010538	LOC6606179|XP_032576446.1|DSEC	LOC108081076|XP_017031545.1|DKIK
OG0010539	LOC6607262|XP_032578335.1|DSEC	LOC108080861|XP_017031254.1|DKIK
OG0010540	LOC6612859|XP_002037351.1|DSEC	LOC108073745|XP_017020997.1|DKIK
OG0010541	LOC6605257|XP_002030095.1|DSEC	LOC108073789|XP_017021045.1|DKIK
OG0010542	LOC6614097|XP_002038551.2|DSEC	LOC108085645|XP_017037824.1|DKIK
OG0010543	LOC6612830|XP_002037331.1|DSEC	LOC108085852|XP_017038099.1|DKIK
OG0010544	LOC6606562|XP_002031363.1|DSEC	LOC108073260|XP_017020307.1|DKIK
