Orthogroup	DSEC.longest_only	DBIA.longest_only
OG0008741	LOC6608370|XP_032570796.1|DSEC	LOC108036332|XP_016967856.1|DBIA
OG0008742	LOC6610576|XP_002035149.1|DSEC	LOC108035660|XP_016966857.1|DBIA
OG0008743	LOC6608626|XP_002033360.1|DSEC	LOC108022854|XP_016947517.1|DBIA
OG0008744	LOC6608036|XP_002032784.1|DSEC	LOC108029986|XP_016957984.1|DBIA
OG0008745	LOC6620444|XP_002044648.1|DSEC	LOC108023635|XP_016948740.1|DBIA
OG0008746	LOC6619057|XP_032576127.1|DSEC	LOC108031921|XP_016961182.1|DBIA
OG0008747	LOC6616432|XP_002040793.2|DSEC	LOC108028314|XP_016955526.1|DBIA
OG0008748	LOC6617354|XP_002041679.1|DSEC	LOC108027943|XP_016955060.1|DBIA
OG0008749	LOC6612136|XP_002036653.1|DSEC	LOC108033723|XP_016963749.1|DBIA
OG0008750	LOC6611897|XP_002036414.1|DSEC	LOC108034644|XP_016965075.1|DBIA
OG0008751	LOC6614279|XP_002038719.1|DSEC	LOC108027120|XP_016953825.1|DBIA
OG0008752	LOC6607203|XP_032578782.1|DSEC	LOC108031424|XP_016960314.1|DBIA
OG0008753	LOC6605229|XP_002030067.1|DSEC	LOC108028077|XP_016955206.1|DBIA
OG0008754	LOC6609031|XP_002033734.1|DSEC	LOC108029798|XP_016957802.1|DBIA
OG0008755	LOC6617183|XP_002041510.2|DSEC	LOC108024298|XP_016949688.1|DBIA
OG0008756	LOC6613728|XP_002038198.1|DSEC	LOC108030954|XP_016959642.1|DBIA
OG0008757	LOC6607392|XP_002032165.2|DSEC	LOC108031319|XP_016960055.1|DBIA
OG0008758	LOC6617315|XP_002041641.2|DSEC	LOC108029238|XP_016956921.1|DBIA
OG0008759	LOC6612148|XP_032581606.1|DSEC	LOC108034048|XP_016964286.1|DBIA
OG0008760	LOC6612031|XP_032583416.1|DSEC	LOC108033365|XP_016963164.1|DBIA
OG0008761	LOC6611771|XP_002036294.1|DSEC	LOC108032765|XP_016962250.1|DBIA
OG0008762	LOC6608183|XP_002032928.1|DSEC	LOC108029363|XP_016957080.1|DBIA
OG0008763	LOC6613617|XP_002038087.1|DSEC	LOC108035744|XP_016966929.1|DBIA
OG0008764	LOC6611220|XP_002035776.1|DSEC	LOC108033576|XP_016963411.1|DBIA
OG0008765	LOC6608868|XP_002033582.1|DSEC	LOC108029340|XP_016957022.1|DBIA
OG0008766	LOC6617425|XP_032579986.1|DSEC	LOC108032389|XP_016961700.1|DBIA
OG0008767	LOC6609781|XP_002034435.1|DSEC	LOC108029936|XP_016957920.1|DBIA
OG0008768	LOC6618825|XP_002043074.1|DSEC	LOC108022872|XP_016947551.1|DBIA
OG0008769	LOC6615380|XP_002039762.2|DSEC	LOC108026673|XP_016953231.1|DBIA
OG0008770	LOC6607991|XP_002032739.2|DSEC	LOC108030381|XP_016958739.1|DBIA
OG0008771	LOC6608659|XP_032573061.1|DSEC	LOC108022801|XP_016947423.1|DBIA
OG0008772	LOC6608625|XP_002033359.1|DSEC	LOC108022855|XP_016947518.1|DBIA
OG0008773	LOC6609632|XP_002034309.1|DSEC	LOC108022515|XP_016946973.1|DBIA
OG0008774	LOC6610064|XP_002034680.1|DSEC	LOC108029400|XP_016957120.1|DBIA
OG0008775	LOC6609544|XP_002034227.1|DSEC	LOC108022575|XP_016947082.1|DBIA
OG0008776	LOC6609213|XP_002033904.1|DSEC	LOC108023091|XP_016947840.1|DBIA
OG0008777	LOC6615543|XP_032570700.1|DSEC	LOC108026749|XP_016953364.1|DBIA
OG0008778	LOC6607860|XP_002032614.1|DSEC	LOC108030413|XP_016958787.1|DBIA
OG0008779	LOC6616183|XP_002040548.1|DSEC	LOC108025812|XP_016951949.1|DBIA
OG0008780	LOC6613842|XP_002038311.1|DSEC	LOC108032928|XP_016962487.1|DBIA
OG0008781	LOC6612279|XP_002036789.1|DSEC	LOC108023705|XP_016948822.1|DBIA
OG0008782	LOC6604999|XP_032575791.1|DSEC	LOC108030538|XP_016958923.1|DBIA
OG0008783	LOC6615671|XP_002040042.1|DSEC	LOC108022276|XP_016946623.1|DBIA
OG0008784	LOC6616306|XP_032573986.1|DSEC	LOC108028693|XP_016956126.1|DBIA
OG0008785	LOC6605171|XP_002030010.2|DSEC	LOC108035239|XP_016966260.1|DBIA
OG0008786	LOC6613511|XP_032582981.1|DSEC	LOC108033531|XP_016963365.1|DBIA
OG0008787	LOC6605102|XP_002029943.1|DSEC	LOC108035348|XP_016966428.1|DBIA
OG0008788	LOC6610936|XP_032574971.1|DSEC	LOC108028207|XP_016955361.1|DBIA
OG0008789	LOC6610322|XP_032575379.1|DSEC	LOC108028369|XP_016955650.1|DBIA
OG0008790	LOC6608204|XP_002032949.2|DSEC	LOC108029662|XP_016957578.1|DBIA
OG0008791	LOC6609725|XP_032570811.1|DSEC	LOC108022196|XP_016946537.1|DBIA
OG0008792	LOC6615483|XP_032572613.1|DSEC	LOC108022844|XP_016947505.1|DBIA
OG0008793	LOC6619174|XP_002043401.2|DSEC	LOC108029758|XP_016957747.1|DBIA
OG0008794	LOC6614398|XP_002038835.1|DSEC	LOC108033653|XP_016963581.1|DBIA
OG0008795	LOC6606322|XP_032576441.1|DSEC	LOC108031100|XP_016959799.1|DBIA
OG0008796	LOC6616987|XP_002041315.1|DSEC	LOC108025186|XP_016950983.1|DBIA
OG0008797	LOC6606354|XP_032578336.1|DSEC	LOC108031122|XP_016959823.1|DBIA
OG0008798	LOC6612896|XP_002037388.1|DSEC	LOC108025071|XP_016950818.1|DBIA
OG0008799	LOC6608055|XP_002032803.1|DSEC	LOC108036558|XP_016968286.1|DBIA
OG0008800	LOC6613441|XP_032583185.1|DSEC	LOC108029141|XP_016956754.1|DBIA
OG0008805	LOC6618094|XP_032581057.1|DSEC	LOC108023562|XP_016948637.1|DBIA
OG0008806	LOC6619985|XP_002044197.2|DSEC	LOC108025905|XP_016952079.1|DBIA
OG0008807	LOC6617939|XP_032581838.1|DSEC	LOC108024614|XP_016950128.1|DBIA
OG0008808	LOC6618653|XP_002042912.2|DSEC	LOC108035977|XP_016967295.1|DBIA
OG0008809	LOC6607795|XP_032578045.1|DSEC	LOC108032225|XP_016961576.1|DBIA
OG0008811	LOC6606272|XP_032577856.1|DSEC	LOC108026195|XP_016952475.1|DBIA
OG0008813	LOC6607052|XP_032579222.1|DSEC	LOC108030989|XP_016959678.1|DBIA
OG0008814	LOC6615832|XP_032572496.1|DSEC	LOC108026565|XP_016953005.1|DBIA
OG0008815	LOC6610482|XP_032575595.1|DSEC	LOC108034508|XP_016964918.1|DBIA
OG0008816	LOC6606035|XP_002030846.1|DSEC	LOC108034412|XP_016964784.1|DBIA
OG0008819	LOC6610085|XP_002034701.1|DSEC	LOC108029765|XP_016957760.1|DBIA
OG0008820	LOC6611820|XP_002036342.1|DSEC	LOC108032396|XP_016961705.1|DBIA
OG0008822	LOC6611977|XP_032582560.1|DSEC	LOC108033309|XP_016963071.1|DBIA
OG0008823	LOC6619844|XP_002044057.2|DSEC	LOC108023176|XP_016947907.1|DBIA
OG0008824	LOC6605544|XP_002030372.2|DSEC	LOC108028237|XP_016955391.1|DBIA
OG0008825	LOC6605537|XP_002030365.1|DSEC	LOC108028195|XP_016955344.1|DBIA
OG0008826	LOC6614306|XP_032579476.1|DSEC	LOC108027056|XP_016953754.1|DBIA
OG0008829	LOC6616044|XP_002040410.1|DSEC	LOC108023438|XP_016948417.1|DBIA
OG0008830	LOC6614858|XP_032580119.1|DSEC	LOC108035764|XP_016966953.1|DBIA
OG0008831	LOC6616075|XP_002040441.1|DSEC	LOC108023533|XP_016948588.1|DBIA
OG0008832	LOC6616074|XP_032581250.1|DSEC	LOC108023279|XP_016948057.1|DBIA
OG0008833	LOC6620179|XP_032580868.1|DSEC	LOC108024015|XP_016949263.1|DBIA
OG0008834	LOC6619663|XP_002043878.1|DSEC	LOC108026340|XP_016952733.1|DBIA
OG0008835	LOC116801779|XP_032579151.1|DSEC	LOC108031511|XP_016960515.1|DBIA
OG0008836	LOC6608263|XP_002033007.1|DSEC	LOC108030354|XP_016958710.1|DBIA
OG0008837	LOC6615572|XP_002039946.1|DSEC	LOC108026724|XP_016953323.1|DBIA
OG0008838	LOC6611848|XP_002036370.1|DSEC	LOC108032710|XP_016962178.1|DBIA
OG0008839	LOC6608775|XP_002033496.1|DSEC	LOC108023029|XP_016947758.1|DBIA
OG0008840	LOC6618131|XP_002042428.1|DSEC	LOC108033925|XP_016964087.1|DBIA
OG0008841	LOC6610610|XP_002035177.1|DSEC	LOC108035584|XP_016966744.1|DBIA
OG0008842	LOC6615731|XP_002040102.1|DSEC	LOC108022129|XP_016946459.1|DBIA
OG0008843	LOC6610621|XP_002035188.1|DSEC	LOC108035511|XP_016966662.1|DBIA
OG0008845	LOC6611357|XP_032583100.1|DSEC	LOC108028958|XP_016956486.1|DBIA
OG0008846	LOC6618367|XP_002042637.2|DSEC	LOC108035880|XP_016967119.1|DBIA
OG0008847	LOC6614142|XP_002038595.1|DSEC	LOC108027440|XP_016954378.1|DBIA
OG0008848	LOC6609496|XP_002034181.2|DSEC	LOC108036197|XP_016967677.1|DBIA
OG0008849	LOC116802211|XP_032581817.1|DSEC	LOC108023790|XP_016948917.1|DBIA
OG0008850	LOC6615259|XP_032571350.1|DSEC	LOC108022364|XP_016946734.1|DBIA
OG0008851	LOC6612024|XP_032583180.1|DSEC	LOC108033369|XP_016963173.1|DBIA
OG0008852	LOC6608145|XP_002032891.1|DSEC	LOC108029433|XP_016957168.1|DBIA
OG0008854	LOC6617310|XP_002041637.1|DSEC	LOC108029184|XP_016956843.1|DBIA
OG0008855	LOC6617557|XP_002041870.1|DSEC	LOC108025935|XP_016952122.1|DBIA
OG0008856	LOC6620287|XP_002044495.1|DSEC	LOC108024893|XP_016950524.1|DBIA, LOC108024904|XP_016950559.1|DBIA
OG0008857	LOC6611140|XP_032575862.1|DSEC	LOC108028509|XP_016955881.1|DBIA
OG0008858	LOC6616699|XP_002041054.1|DSEC	LOC108025536|XP_016951554.1|DBIA
OG0008859	LOC6605111|XP_002029952.1|DSEC	LOC108035629|XP_016966814.1|DBIA
OG0008860	LOC6612807|XP_002037308.1|DSEC	LOC108025525|XP_016951539.1|DBIA
OG0008861	LOC6608243|XP_002032987.1|DSEC	LOC108029550|XP_016957357.1|DBIA
OG0008862	LOC6616800|XP_032577118.1|DSEC	LOC108031461|XP_016960389.1|DBIA
OG0008863	LOC6613662|XP_032582957.1|DSEC	LOC108032718|XP_016962188.1|DBIA
OG0008864	LOC6615453|XP_002039833.1|DSEC	LOC108022259|XP_016946607.1|DBIA
OG0008865	LOC6617700|XP_032569692.1|DSEC	LOC108034306|XP_016964665.1|DBIA
OG0008866	LOC6617201|XP_032576520.1|DSEC	LOC108036859|XP_016968721.1|DBIA
OG0008867	LOC6620170|XP_032582557.1|DSEC	LOC108023995|XP_016949220.1|DBIA
OG0008868	LOC6608279|XP_002033023.1|DSEC	LOC108036280|XP_016967780.1|DBIA
OG0008869	LOC6616607|XP_002040964.1|DSEC	LOC108030740|XP_016959276.1|DBIA
OG0008870	LOC6618387|XP_002042657.1|DSEC	LOC108035954|XP_016967246.1|DBIA
OG0008871	LOC6605594|XP_002030413.1|DSEC	LOC108035312|XP_016966374.1|DBIA
OG0008872	LOC6611503|XP_032572886.1|DSEC	LOC108034116|XP_016964385.1|DBIA
OG0008873	LOC6611452|XP_002035994.1|DSEC	LOC108034294|XP_016964644.1|DBIA
OG0008874	LOC6609405|XP_032571941.1|DSEC	LOC108022427|XP_016946802.1|DBIA
OG0008875	LOC6608888|XP_032572293.1|DSEC	LOC108029386|XP_016957103.1|DBIA
OG0008876	LOC6619468|XP_032579743.1|DSEC	LOC108036015|XP_016967423.1|DBIA
OG0008877	LOC6605482|XP_002030315.1|DSEC	LOC108035897|XP_016967144.1|DBIA
OG0008878	LOC6611693|XP_002036227.1|DSEC	LOC108036130|XP_016967603.1|DBIA
OG0008879	LOC6609497|XP_002034182.1|DSEC	LOC108036234|XP_016967731.1|DBIA
OG0008880	LOC6606366|XP_002031171.1|DSEC	LOC108024652|XP_016950201.1|DBIA
OG0008881	LOC6618820|XP_002043069.1|DSEC	LOC108022334|XP_016946686.1|DBIA
OG0008882	LOC6611851|XP_002036373.2|DSEC	LOC108032354|XP_016961654.1|DBIA
OG0008883	LOC6607102|XP_002031890.1|DSEC	LOC108024578|XP_016950066.1|DBIA
OG0008884	LOC6616952|XP_002041280.1|DSEC	LOC108026003|XP_016952182.1|DBIA
OG0008885	LOC6614671|XP_002039098.1|DSEC	LOC108034082|XP_016964337.1|DBIA
OG0008886	LOC6609469|XP_032571706.1|DSEC	LOC108036533|XP_016968246.1|DBIA
OG0008887	LOC6610101|XP_032570028.1|DSEC	LOC108030194|XP_016958438.1|DBIA
OG0008888	LOC6605186|XP_002030025.1|DSEC	LOC108035558|XP_016966715.1|DBIA
OG0008889	LOC6615479|XP_002039859.1|DSEC	LOC108022557|XP_016947040.1|DBIA
OG0008890	LOC6606338|XP_002031143.1|DSEC	LOC108032071|XP_016961380.1|DBIA
OG0008891	LOC6610780|XP_032575701.1|DSEC	LOC108035217|XP_016966231.1|DBIA
OG0008892	LOC6613034|XP_032572041.1|DSEC	LOC108026747|XP_016953361.1|DBIA
OG0008893	LOC6610856|XP_002035422.1|DSEC	LOC108035301|XP_016966359.1|DBIA
OG0008894	LOC6607445|XP_002032214.1|DSEC	LOC108031562|XP_016960597.1|DBIA
OG0008895	LOC6607066|XP_002031854.1|DSEC	LOC108031627|XP_016960721.1|DBIA
OG0008896	LOC6605828|XP_002030643.1|DSEC	LOC108030598|XP_016959068.1|DBIA
OG0008897	LOC6616621|XP_002040979.1|DSEC	LOC108024531|XP_016949991.1|DBIA
OG0008898	LOC6608962|XP_032571603.1|DSEC	LOC108029671|XP_016957602.1|DBIA
OG0008899	LOC6614611|XP_032583095.1|DSEC	LOC108033720|XP_016963741.1|DBIA
OG0008900	LOC6614564|XP_002038992.2|DSEC	LOC108033993|XP_016964207.1|DBIA
OG0008901	LOC6611089|XP_032574296.1|DSEC	LOC108028662|XP_016956079.1|DBIA
OG0008902	LOC6619446|XP_032579808.1|DSEC	LOC108035990|XP_016967332.1|DBIA
OG0008903	LOC6617309|XP_002041636.1|DSEC	LOC108029273|XP_016956961.1|DBIA
OG0008904	LOC6609727|XP_002034384.2|DSEC	LOC108023101|XP_016947854.1|DBIA
OG0008905	LOC6619464|XP_032579715.1|DSEC	LOC108035826|XP_016967066.1|DBIA
OG0008906	LOC6605142|XP_032574682.1|DSEC	LOC108035457|XP_016966585.1|DBIA
OG0008907	LOC6607748|XP_002032511.2|DSEC	LOC108025972|XP_016952154.1|DBIA
OG0008908	LOC6614221|XP_002038666.2|DSEC	LOC108027420|XP_016954351.1|DBIA
OG0008909	LOC6612603|XP_032577985.1|DSEC	LOC108024851|XP_016950481.1|DBIA
OG0008910	LOC6607136|XP_032578099.1|DSEC	LOC108032051|XP_016961352.1|DBIA
OG0008911	LOC6616796|XP_002041133.2|DSEC	LOC108024362|XP_016949754.1|DBIA, LOC108024791|XP_016950399.1|DBIA
OG0008912	LOC6613796|XP_002038265.1|DSEC	LOC108024933|XP_016950620.1|DBIA
OG0008913	LOC6607438|XP_002032207.1|DSEC	LOC108031929|XP_016961195.1|DBIA
OG0008914	LOC6606409|XP_002031213.1|DSEC	LOC108031256|XP_016959984.1|DBIA
OG0008915	LOC6614159|XP_032578034.1|DSEC	LOC108027041|XP_016953729.1|DBIA
OG0008916	LOC6611561|XP_032579602.1|DSEC	LOC108034226|XP_016964560.1|DBIA
OG0008917	LOC6611586|XP_002036124.1|DSEC	LOC108036803|XP_016968639.1|DBIA
OG0008918	LOC6614599|XP_032583461.1|DSEC	LOC108033463|XP_016963288.1|DBIA
OG0008919	LOC6617259|XP_032574482.1|DSEC	LOC108029157|XP_016956785.1|DBIA
OG0008920	LOC116800903|XP_032573252.1|DSEC	LOC108030707|XP_016959236.1|DBIA
OG0008921	LOC6611717|XP_002036250.1|DSEC	LOC108036786|XP_016968621.1|DBIA
OG0008922	LOC6611692|XP_032575520.1|DSEC	LOC108036090|XP_016967530.1|DBIA
OG0008923	LOC116800530|XP_032571885.1|DSEC	LOC108030434|XP_016958809.1|DBIA
OG0008924	LOC6610109|XP_002034720.1|DSEC	LOC108022846|XP_016947507.1|DBIA
OG0008925	LOC6609791|XP_002034445.1|DSEC	LOC108030437|XP_016958815.1|DBIA
OG0008926	LOC6608307|XP_002033044.1|DSEC	LOC108036421|XP_016968037.1|DBIA
OG0008927	LOC6618826|XP_032571382.1|DSEC	LOC108022108|XP_016946440.1|DBIA
OG0008928	LOC6607937|XP_032571008.1|DSEC	LOC108029993|XP_016957996.1|DBIA
OG0008929	LOC6609864|XP_002034515.1|DSEC	LOC108030120|XP_016958310.1|DBIA
OG0008930	LOC6606442|XP_002031246.2|DSEC	LOC108031316|XP_016960052.1|DBIA
OG0008931	LOC6608431|XP_002033165.1|DSEC	LOC108036236|XP_016967733.1|DBIA
OG0008932	LOC6618878|XP_002043126.1|DSEC	LOC108022403|XP_016946778.1|DBIA
OG0008933	LOC6608619|XP_002033353.1|DSEC	LOC108022380|XP_016946751.1|DBIA
OG0008934	LOC6611154|XP_032574309.1|DSEC	LOC108028087|XP_016955218.1|DBIA
OG0008935	LOC6607956|XP_002032704.1|DSEC	LOC108029923|XP_016957907.1|DBIA
OG0008936	LOC6615424|XP_032571009.1|DSEC	LOC108023012|XP_016947734.1|DBIA
OG0008937	LOC6608578|XP_002033312.1|DSEC	LOC108036515|XP_016968209.1|DBIA
OG0008938	LOC6609017|XP_032572717.1|DSEC	LOC108029472|XP_016957215.1|DBIA
OG0008939	LOC6610024|XP_002034642.1|DSEC	LOC108029652|XP_016957565.1|DBIA
OG0008940	LOC6615478|XP_032571090.1|DSEC	LOC108022713|XP_016947278.1|DBIA
OG0008941	LOC6612489|XP_032580167.1|DSEC, LOC6612488|XP_032580166.1|DSEC	LOC108021956|XP_016946275.1|DBIA
OG0008942	LOC6619864|XP_002044077.1|DSEC	LOC108023608|XP_016948704.1|DBIA
OG0008943	LOC6618955|XP_002043200.1|DSEC	LOC108023755|XP_016948882.1|DBIA
OG0008944	LOC6619595|XP_032580220.1|DSEC	LOC108026223|XP_016952540.1|DBIA
OG0008945	LOC6612286|XP_002036796.2|DSEC	LOC108023744|XP_016948871.1|DBIA
OG0008946	LOC6617631|XP_002041944.1|DSEC	LOC108025894|XP_016952065.1|DBIA
OG0008947	LOC6615947|XP_002040314.1|DSEC	LOC108024084|XP_016949347.1|DBIA
OG0008948	LOC6616154|XP_002040519.1|DSEC	LOC108023555|XP_016948627.1|DBIA
OG0008949	LOC116801212|XP_032575259.1|DSEC	LOC108028538|XP_016955924.1|DBIA
OG0008950	LOC6616190|XP_002040555.1|DSEC	LOC108025674|XP_016951700.1|DBIA
OG0008951	LOC6605971|XP_002030783.1|DSEC	LOC108034669|XP_016965096.1|DBIA
OG0008952	LOC6618073|XP_002042371.1|DSEC	LOC108033018|XP_016962634.1|DBIA
OG0008953	LOC6616599|XP_032573973.1|DSEC	LOC108030762|XP_016959302.1|DBIA
OG0008954	LOC116800193|XP_032569727.1|DSEC	LOC108029007|XP_016956540.1|DBIA
OG0008955	LOC6611093|XP_002035650.1|DSEC	LOC108028177|XP_016955328.1|DBIA
OG0008956	LOC6608065|XP_002032813.1|DSEC	LOC108036312|XP_016967811.1|DBIA
OG0008957	LOC6605643|XP_032574803.1|DSEC	LOC108035540|XP_016966696.1|DBIA, LOC108034450|XP_016964823.1|DBIA
OG0008958	LOC6616491|XP_002040851.2|DSEC	LOC108030848|XP_016959475.1|DBIA
OG0008959	LOC6616253|XP_002040617.1|DSEC	LOC108028097|XP_016955231.1|DBIA
OG0008960	LOC6605359|XP_032576079.1|DSEC	LOC108035085|XP_016965990.1|DBIA
OG0008961	LOC6614483|XP_032583266.1|DSEC	LOC108033745|XP_016963793.1|DBIA
OG0008962	LOC6620182|XP_002044393.1|DSEC	LOC108023900|XP_016949075.1|DBIA
OG0008963	LOC6618059|XP_002042357.2|DSEC	LOC108032957|XP_016962517.1|DBIA
OG0008964	LOC6615985|XP_032582118.1|DSEC	LOC108023198|XP_016947945.1|DBIA
OG0008965	LOC116800187|XP_032572541.1|DSEC, LOC116802122|XP_032581235.1|DSEC, LOC6611905|XP_032581256.1|DSEC, LOC116800633|XP_032572508.1|DSEC, LOC6620825|XP_032572557.1|DSEC	LOC108034727|XP_016965159.1|DBIA
OG0008966	LOC6613650|XP_002038120.1|DSEC	LOC108032416|XP_016961724.1|DBIA
OG0008967	LOC6605394|XP_002030227.1|DSEC	LOC108035586|XP_016966746.1|DBIA
OG0008968	LOC6617379|XP_002041704.2|DSEC	LOC108027720|XP_016954762.1|DBIA
OG0008969	LOC6617374|XP_032583097.1|DSEC	LOC108027719|XP_016954758.1|DBIA
OG0008970	LOC6617373|XP_002041698.1|DSEC	LOC108027692|XP_016954728.1|DBIA
OG0008971	LOC6604843|XP_002029688.1|DSEC	LOC108034749|XP_016965186.1|DBIA
OG0008972	LOC6611068|XP_002035625.1|DSEC	LOC108028053|XP_016955181.1|DBIA
OG0008973	LOC6605763|XP_002030578.1|DSEC	LOC108030528|XP_016958907.1|DBIA
OG0008974	LOC6612776|XP_002037277.2|DSEC	LOC108025077|XP_016950824.1|DBIA
OG0008975	LOC6608356|XP_002033093.1|DSEC	LOC108036311|XP_016967810.1|DBIA
OG0008976	LOC6618390|XP_032574736.1|DSEC	LOC108035940|XP_016967225.1|DBIA
OG0008977	LOC6617826|XP_002042136.1|DSEC	LOC108032351|XP_016961651.1|DBIA
OG0008978	LOC6619132|XP_002043372.1|DSEC	LOC108029992|XP_016957995.1|DBIA
OG0008979	LOC6617890|XP_002042198.1|DSEC	LOC108032326|XP_016961624.1|DBIA
OG0008980	LOC116800680|XP_032572906.1|DSEC	LOC108022677|XP_016947237.1|DBIA
OG0008980	LOC6609330|XP_002034019.2|DSEC	LOC108029954|XP_016957946.1|DBIA
OG0008983	LOC6615829|XP_002040199.1|DSEC	LOC108026841|XP_016953506.1|DBIA
OG0008985	LOC6605949|XP_002030761.1|DSEC	LOC108034785|XP_016965233.1|DBIA
OG0008986	LOC6614107|XP_002038561.1|DSEC	LOC108027176|XP_016953953.1|DBIA
OG0008987	LOC6613439|XP_002037913.1|DSEC	LOC108029092|XP_016956671.1|DBIA
OG0008988	LOC6606456|XP_032577594.1|DSEC	LOC108031893|XP_016961150.1|DBIA
OG0008989	LOC6616191|XP_032581801.1|DSEC	LOC108025862|XP_016952019.1|DBIA
OG0008990	LOC6605046|XP_002029888.1|DSEC	LOC108034595|XP_016965016.1|DBIA
OG0008992	LOC6606907|XP_032577850.1|DSEC	LOC108032253|XP_016961607.1|DBIA
OG0008993	LOC6605254|XP_002030092.1|DSEC	LOC108028573|XP_016955968.1|DBIA
OG0008994	LOC6611640|XP_002036176.1|DSEC	LOC108036106|XP_016967569.1|DBIA
OG0008995	LOC6618783|XP_002043034.2|DSEC	LOC108026939|XP_016953641.1|DBIA
OG0008996	LOC6619960|XP_002044172.2|DSEC	LOC108033226|XP_016962979.1|DBIA
OG0008997	LOC6615872|XP_032582594.1|DSEC	LOC108023379|XP_016948273.1|DBIA
OG0008999	LOC6614948|XP_002039365.1|DSEC	LOC108027482|XP_016954416.1|DBIA
OG0009000	LOC6612423|XP_002036931.1|DSEC	LOC108032057|XP_016961365.1|DBIA
OG0009001	LOC6614641|XP_002039068.2|DSEC	LOC108033908|XP_016964063.1|DBIA
OG0009002	LOC6619102|XP_032579301.1|DSEC	LOC108031554|XP_016960585.1|DBIA
OG0009003	LOC6605506|XP_002030339.1|DSEC	LOC108028136|XP_016955281.1|DBIA
OG0009004	LOC6608618|XP_002033352.1|DSEC	LOC108022311|XP_016946660.1|DBIA
OG0009005	LOC6617810|XP_002042122.1|DSEC	LOC108036747|XP_016968545.1|DBIA
OG0009006	LOC6619258|XP_032578039.1|DSEC	LOC108032227|XP_016961579.1|DBIA
OG0009007	LOC6604967|XP_032574690.1|DSEC	LOC108030998|XP_016959691.1|DBIA
OG0009008	LOC6619026|XP_002043271.1|DSEC	LOC108031350|XP_016960104.1|DBIA
OG0009009	LOC6610346|XP_002034932.1|DSEC	LOC108028931|XP_016956442.1|DBIA
OG0009010	LOC6604865|XP_002029710.1|DSEC	LOC108035230|XP_016966248.1|DBIA
OG0009011	LOC6610732|XP_002035298.1|DSEC	LOC108034838|XP_016965449.1|DBIA
OG0009012	LOC6615385|XP_002039767.1|DSEC	LOC108026902|XP_016953600.1|DBIA
OG0009013	LOC6612228|XP_032581525.1|DSEC	LOC108023530|XP_016948583.1|DBIA
OG0009014	LOC6605965|XP_002030777.1|DSEC	LOC108034868|XP_016965540.1|DBIA
OG0009015	LOC6611141|XP_002035698.2|DSEC	LOC108028510|XP_016955882.1|DBIA
OG0009016	LOC6604794|XP_002029645.1|DSEC	LOC108035411|XP_016966520.1|DBIA
OG0009017	LOC6613152|XP_032583323.1|DSEC	LOC108027872|XP_016954975.1|DBIA
OG0009018	LOC6619450|XP_002043665.2|DSEC	LOC108036017|XP_016967427.1|DBIA
OG0009019	LOC6619496|XP_032579814.1|DSEC	LOC108024910|XP_016950571.1|DBIA
OG0009020	LOC6606264|XP_032577496.1|DSEC	LOC108026426|XP_016952847.1|DBIA
OG0009021	LOC6613847|XP_002038316.2|DSEC	LOC108032926|XP_016962484.1|DBIA
OG0009022	LOC6606608|XP_002031409.1|DSEC	LOC108023488|XP_016948506.1|DBIA
OG0009023	LOC6617159|XP_002041486.1|DSEC	LOC108024417|XP_016949822.1|DBIA
OG0009024	LOC6607794|XP_002032552.1|DSEC	LOC108031598|XP_016960665.1|DBIA
OG0009025	LOC6606675|XP_002031475.2|DSEC, LOC116800177|XP_032577183.1|DSEC	LOC108027232|XP_016954054.1|DBIA
OG0009026	LOC6607720|XP_032576144.1|DSEC	LOC108026425|XP_016952846.1|DBIA
OG0009027	LOC116800347|XP_032570526.1|DSEC	LOC108029491|XP_016957249.1|DBIA
OG0009028	LOC6605034|XP_002029876.1|DSEC	LOC108035506|XP_016966655.1|DBIA
OG0009029	LOC6613559|XP_032571325.1|DSEC	LOC108023832|XP_016948967.1|DBIA
OG0009030	LOC6617342|XP_002041667.1|DSEC	LOC108027815|XP_016954882.1|DBIA
OG0009031	LOC6614225|XP_002038670.1|DSEC	LOC108027361|XP_016954272.1|DBIA
OG0009032	LOC6614224|XP_002038669.1|DSEC	LOC108027362|XP_016954273.1|DBIA
OG0009033	LOC6617803|XP_002042115.1|DSEC	LOC108036793|XP_016968629.1|DBIA
OG0009034	LOC6611374|XP_032582655.1|DSEC	LOC108032755|XP_016962234.1|DBIA
OG0009035	LOC6611859|XP_002036381.1|DSEC	LOC108032815|XP_016962318.1|DBIA
OG0009036	LOC6608402|XP_032571304.1|DSEC	LOC108036577|XP_016968318.1|DBIA
OG0009037	LOC6613235|XP_032583290.1|DSEC	LOC108034842|XP_016965466.1|DBIA
OG0009038	LOC6618740|XP_002042998.1|DSEC	LOC108024739|XP_016950325.1|DBIA
OG0009039	LOC6606184|XP_032579228.1|DSEC	LOC108026173|XP_016952435.1|DBIA
OG0009040	LOC6609190|XP_032570884.1|DSEC	LOC108022175|XP_016946508.1|DBIA
OG0009041	LOC6619110|XP_032579396.1|DSEC	LOC108031673|XP_016960802.1|DBIA
OG0009042	LOC6613398|XP_002037872.1|DSEC	LOC108027920|XP_016955032.1|DBIA
OG0009043	LOC6614720|XP_002039144.1|DSEC	LOC108032748|XP_016962225.1|DBIA
OG0009044	LOC6613436|XP_002037910.1|DSEC	LOC108029085|XP_016956661.1|DBIA
