Orthogroup	DSEC.longest_only	DSUP.longest_only
OG0007952	LOC6613377|XP_002037851.1|DSEC	LOC119546903|XP_037709457.1|DSUP
OG0007954	LOC6611436|XP_002035980.1|DSEC	LOC119547877|XP_037710841.1|DSUP
OG0007955	LOC6611883|XP_032576288.1|DSEC	LOC119547029|XP_037709627.1|DSUP
OG0007956	LOC6614729|XP_002039153.1|DSEC	LOC119546434|XP_037708631.1|DSUP
OG0007957	LOC6611926|XP_032582535.1|DSEC	LOC119548396|XP_037711550.1|DSUP
OG0007958	LOC6618524|XP_002042784.2|DSEC	LOC119558283|XP_037727586.1|DSUP
OG0007959	LOC6614560|XP_002038988.1|DSEC	LOC119547580|XP_037710414.1|DSUP
OG0007960	LOC6611998|XP_002036515.1|DSEC	LOC119548136|XP_037711161.1|DSUP
OG0007961	LOC6616931|XP_002041261.1|DSEC	LOC119558593|XP_037727954.1|DSUP
OG0007962	LOC6616165|XP_002040530.1|DSEC	LOC119556060|XP_037723795.1|DSUP
OG0007963	LOC6617819|XP_002042129.1|DSEC	LOC119546191|XP_037708245.1|DSUP
OG0007964	LOC6611404|XP_002035948.1|DSEC	LOC119547703|XP_037710606.1|DSUP
OG0007966	LOC6617400|XP_002041725.1|DSEC	LOC119547872|XP_037710836.1|DSUP
OG0007967	LOC6618226|XP_002042501.1|DSEC	LOC119547608|XP_037710460.1|DSUP
OG0007968	LOC6617390|XP_032577198.1|DSEC	LOC119545997|XP_037707921.1|DSUP
OG0007969	LOC6611945|XP_002036462.1|DSEC	LOC119548438|XP_037711625.1|DSUP
OG0007970	LOC116800636|XP_032572542.1|DSEC	LOC119551791|XP_037717266.1|DSUP
OG0007971	LOC6617663|XP_002041976.2|DSEC	LOC119556200|XP_037724081.1|DSUP
OG0007972	LOC6608838|XP_002033552.1|DSEC	LOC119550114|XP_037714522.1|DSUP
OG0007973	LOC6617735|XP_032572046.1|DSEC	LOC119546117|XP_037708136.1|DSUP
OG0007974	LOC6618624|XP_002042883.1|DSEC	LOC119556882|XP_037725286.1|DSUP
OG0007975	LOC6614014|XP_002038468.1|DSEC	LOC119560376|XP_037729711.1|DSUP
OG0007976	LOC6619834|XP_002044047.2|DSEC	LOC119557590|XP_037726320.1|DSUP
OG0007977	LOC6611615|XP_002036151.1|DSEC	LOC119546305|XP_037708425.1|DSUP
OG0007978	LOC6613401|XP_002037875.1|DSEC	LOC119546733|XP_037709153.1|DSUP
OG0007979	LOC6621795|XP_032570254.1|DSEC	LOC119547071|XP_037709684.1|DSUP
OG0007980	LOC6618132|XP_002042429.1|DSEC	LOC119547669|XP_037710555.1|DSUP
OG0007981	LOC6619955|XP_002044167.1|DSEC	LOC119556214|XP_037724122.1|DSUP
OG0007982	LOC6612097|XP_032583563.1|DSEC	LOC119546499|XP_037708736.1|DSUP
OG0007983	LOC6614534|XP_002038965.1|DSEC	LOC119548002|XP_037710992.1|DSUP
OG0007984	LOC6614703|XP_032578429.1|DSEC	LOC119548497|XP_037711704.1|DSUP
OG0007985	LOC116801817|XP_032579528.1|DSEC	LOC119561981|XP_037731300.1|DSUP
OG0007986	LOC6617738|XP_002042050.1|DSEC	LOC119546820|XP_037709334.1|DSUP
OG0007987	LOC6613144|XP_002037625.1|DSEC	LOC119546858|XP_037709386.1|DSUP
OG0007988	LOC6614780|XP_002039199.1|DSEC	LOC119547627|XP_037710482.1|DSUP
OG0007989	LOC6611932|XP_032569747.1|DSEC	LOC119547997|XP_037710984.1|DSUP
OG0007990	LOC6611997|XP_002036514.1|DSEC	LOC119548135|XP_037711159.1|DSUP
OG0007991	LOC6613286|XP_032569852.1|DSEC	LOC119547233|XP_037709927.1|DSUP
OG0007992	LOC6611718|XP_002036251.1|DSEC	LOC119547681|XP_037710568.1|DSUP
OG0007993	LOC6619497|XP_032578318.1|DSEC	LOC119560518|XP_037729924.1|DSUP
OG0007994	LOC6611888|XP_002036406.1|DSEC	LOC119546636|XP_037709010.1|DSUP
OG0007995	LOC6617900|XP_002042208.1|DSEC	LOC119546015|XP_037707950.1|DSUP
OG0007996	LOC6614932|XP_032581122.1|DSEC	LOC119556773|XP_037725127.1|DSUP
OG0007997	LOC6618341|XP_002042613.2|DSEC	LOC119554878|XP_037721892.1|DSUP
OG0007998	LOC6614612|XP_002039040.1|DSEC	LOC119546184|XP_037708237.1|DSUP
OG0007999	LOC6612058|XP_032580387.1|DSEC	LOC119547399|XP_037710176.1|DSUP
OG0008000	LOC6612059|XP_002036576.1|DSEC	LOC119547395|XP_037710172.1|DSUP
OG0008001	LOC6617760|XP_002042072.1|DSEC	LOC119547754|XP_037710684.1|DSUP
OG0008002	LOC6617248|XP_002041575.1|DSEC	LOC119546505|XP_037708752.1|DSUP
OG0008003	LOC6617762|XP_032583354.1|DSEC	LOC119546853|XP_037709378.1|DSUP
OG0008004	LOC6615844|XP_032580234.1|DSEC	LOC119555911|XP_037723530.1|DSUP
OG0008005	LOC6617562|XP_032581854.1|DSEC	LOC119556234|XP_037724191.1|DSUP
OG0008006	LOC6615045|XP_002039462.1|DSEC	LOC119556270|XP_037724248.1|DSUP
OG0008007	LOC6612499|XP_002037007.1|DSEC	LOC119556586|XP_037724815.1|DSUP
OG0008008	LOC6618354|XP_002042625.2|DSEC	LOC119554979|XP_037722038.1|DSUP
OG0008009	LOC6612537|XP_032581340.1|DSEC	LOC119556623|XP_037724871.1|DSUP
OG0008010	LOC6617906|XP_032581626.1|DSEC	LOC119558070|XP_037727166.1|DSUP
OG0008011	LOC6615542|XP_002039921.1|DSEC	LOC119549293|XP_037713170.1|DSUP
OG0008012	LOC6608575|XP_032571330.1|DSEC	LOC119550506|XP_037715137.1|DSUP
OG0008013	LOC6609983|XP_032570709.1|DSEC	LOC119551657|XP_037717023.1|DSUP
OG0008014	LOC6613835|XP_002038304.2|DSEC	LOC119560711|XP_037730250.1|DSUP
OG0008015	LOC6605245|XP_002030083.1|DSEC	LOC119553722|XP_037720235.1|DSUP
OG0008016	LOC6605247|XP_002030085.1|DSEC	LOC119553724|XP_037720238.1|DSUP
OG0008017	LOC6618610|XP_032580670.1|DSEC	LOC119558346|XP_037727752.1|DSUP
OG0008018	LOC6615983|XP_032581784.1|DSEC	LOC119557216|XP_037725802.1|DSUP
OG0008019	LOC6615050|XP_032580453.1|DSEC	LOC119558147|XP_037727307.1|DSUP
OG0008020	LOC6620386|XP_002044595.2|DSEC	LOC119560643|XP_037730125.1|DSUP
OG0008021	LOC6616222|XP_002040587.2|DSEC	LOC119556880|XP_037725283.1|DSUP
OG0008022	LOC6617124|XP_032579339.1|DSEC	LOC119545694|XP_037707374.1|DSUP
OG0008023	LOC6615964|XP_032581070.1|DSEC	LOC119557081|XP_037725561.1|DSUP
OG0008024	LOC6615966|XP_032581072.1|DSEC	LOC119557855|XP_037726770.1|DSUP
OG0008025	LOC6615986|XP_032582117.1|DSEC	LOC119557220|XP_037725817.1|DSUP
OG0008026	LOC6617661|XP_002041974.1|DSEC	LOC119556201|XP_037724082.1|DSUP
OG0008027	LOC6612487|XP_002036995.1|DSEC	LOC119556785|XP_037725146.1|DSUP
OG0008028	LOC6616635|XP_002040992.1|DSEC	LOC119545791|XP_037707594.1|DSUP
OG0008029	LOC6607725|XP_002032488.1|DSEC	LOC119545647|XP_037707300.1|DSUP
OG0008030	LOC6613864|XP_002038333.1|DSEC	LOC119560171|XP_037729458.1|DSUP
OG0008031	LOC6613173|XP_002037654.1|DSEC	LOC119545954|XP_037707843.1|DSUP
OG0008032	LOC6619503|XP_032578325.1|DSEC	LOC119548742|XP_037712189.1|DSUP
OG0008033	LOC6606794|XP_032577374.1|DSEC	LOC119549136|XP_037712839.1|DSUP
OG0008034	LOC6606731|XP_032576603.1|DSEC	LOC119548290|XP_037711387.1|DSUP
OG0008035	LOC6618539|XP_002042799.1|DSEC	LOC119556609|XP_037724850.1|DSUP
OG0008036	LOC6616930|XP_002041255.1|DSEC	LOC119562351|XP_037731441.1|DSUP
OG0008037	LOC6619724|XP_032578117.1|DSEC	LOC119550036|XP_037714404.1|DSUP
OG0008038	LOC6612468|XP_032581493.1|DSEC	LOC119557726|XP_037726538.1|DSUP
OG0008039	LOC6619241|XP_032579293.1|DSEC	LOC119548112|XP_037711137.1|DSUP
OG0008040	LOC6619520|XP_002043735.1|DSEC	LOC119563274|XP_037732524.1|DSUP
OG0008041	LOC6620303|XP_002044511.1|DSEC	LOC119556228|XP_037724174.1|DSUP
OG0008042	LOC6606665|XP_002031465.1|DSEC	LOC119560850|XP_037730437.1|DSUP
OG0008043	LOC6616132|XP_002040497.1|DSEC	LOC119556669|XP_037724954.1|DSUP
OG0008044	LOC6616175|XP_032580200.1|DSEC	LOC119558049|XP_037727126.1|DSUP
OG0008045	LOC6612578|XP_002037083.1|DSEC	LOC119557916|XP_037726852.1|DSUP
OG0008046	LOC6619248|XP_002043466.2|DSEC	LOC119547763|XP_037710703.1|DSUP
OG0008047	LOC6620052|XP_032576291.1|DSEC	LOC119560097|XP_037729347.1|DSUP
OG0008048	LOC6619246|XP_002043464.1|DSEC	LOC119560105|XP_037729383.1|DSUP
OG0008049	LOC6620053|XP_002044265.1|DSEC	LOC119560459|XP_037729846.1|DSUP
OG0008050	LOC6616950|XP_002041278.2|DSEC	LOC119551033|XP_037716044.1|DSUP
OG0008051	LOC6606625|XP_002031426.1|DSEC	LOC119561030|XP_037730784.1|DSUP
OG0008052	LOC6606180|XP_002030988.1|DSEC	LOC119547622|XP_037710480.1|DSUP
OG0008053	LOC6620132|XP_002044344.1|DSEC	LOC119554822|XP_037721824.1|DSUP, LOC119554262|XP_037721033.1|DSUP
OG0008054	LOC6615841|XP_032580244.1|DSEC	LOC119556709|XP_037725033.1|DSUP
OG0008055	LOC6617660|XP_032581351.1|DSEC	LOC119557299|XP_037725936.1|DSUP
OG0008056	LOC6615993|XP_002040360.1|DSEC	LOC119557240|XP_037725852.1|DSUP
OG0008057	LOC6613983|XP_032576675.1|DSEC	LOC119560492|XP_037729886.1|DSUP
OG0008058	LOC6606403|XP_032579468.1|DSEC	LOC119549307|XP_037713196.1|DSUP
OG0008059	LOC6621349|XP_002045518.2|DSEC	LOC119560702|XP_037730218.1|DSUP
OG0008060	LOC6606853|XP_002031650.1|DSEC	LOC119550393|XP_037714975.1|DSUP
OG0008061	LOC6620251|XP_032581376.1|DSEC	LOC119557169|XP_037725703.1|DSUP
OG0008062	LOC6620485|XP_002044688.2|DSEC	LOC119557376|XP_037726048.1|DSUP
OG0008063	LOC6606666|XP_002031466.1|DSEC	LOC119560851|XP_037730438.1|DSUP
OG0008064	LOC6620214|XP_032581157.1|DSEC	LOC119557363|XP_037726032.1|DSUP
OG0008065	LOC6612263|XP_032580339.1|DSEC	LOC119557974|XP_037726969.1|DSUP
OG0008066	LOC6620343|XP_002044551.1|DSEC	LOC119558093|XP_037727232.1|DSUP
OG0008067	LOC6620294|XP_032582191.1|DSEC	LOC119558354|XP_037727782.1|DSUP
OG0008068	LOC6620299|XP_002044507.1|DSEC	LOC119557531|XP_037726232.1|DSUP
OG0008069	LOC6606262|XP_032577499.1|DSEC	LOC119563219|XP_037732445.1|DSUP
OG0008070	LOC6619245|XP_032579295.1|DSEC	LOC119560114|XP_037729394.1|DSUP
OG0008071	LOC6618966|XP_002043211.2|DSEC	LOC119556936|XP_037725356.1|DSUP
OG0008072	LOC6621071|XP_032581415.1|DSEC	LOC119557329|XP_037725978.1|DSUP
OG0008073	LOC6619808|XP_002044021.1|DSEC	LOC119557902|XP_037726836.1|DSUP
OG0008074	LOC6619811|XP_002044024.1|DSEC	LOC119557932|XP_037726870.1|DSUP
OG0008075	LOC6615458|XP_032571352.1|DSEC	LOC119551351|XP_037716599.1|DSUP
OG0008076	LOC6616120|XP_002040485.2|DSEC	LOC119557778|XP_037726606.1|DSUP
OG0008077	LOC6613858|XP_002038327.1|DSEC	LOC119560560|XP_037730006.1|DSUP
OG0008078	LOC6612295|XP_002036805.1|DSEC	LOC119557076|XP_037725557.1|DSUP
OG0008079	LOC6620372|XP_002044580.1|DSEC	LOC119557943|XP_037726890.1|DSUP
OG0008080	LOC6616123|XP_002040488.2|DSEC	LOC119557893|XP_037726825.1|DSUP
OG0008081	LOC6616094|XP_002040459.1|DSEC	LOC119558413|XP_037727874.1|DSUP
OG0008082	LOC6617148|XP_002041475.1|DSEC	LOC119556429|XP_037724583.1|DSUP
OG0008083	LOC6613987|XP_032576679.1|DSEC	LOC119560598|XP_037730051.1|DSUP
OG0008084	LOC6607330|XP_002032103.1|DSEC	LOC119560034|XP_037729262.1|DSUP
OG0008085	LOC6617053|XP_032578884.1|DSEC	LOC119563273|XP_037732523.1|DSUP
OG0008086	LOC6613985|XP_032576673.1|DSEC	LOC119560558|XP_037729996.1|DSUP
OG0008087	LOC6620496|XP_032582299.1|DSEC	LOC119556715|XP_037725041.1|DSUP
OG0008088	LOC6616189|XP_032581799.1|DSEC	LOC119557874|XP_037726803.1|DSUP
OG0008089	LOC6610297|XP_002034892.1|DSEC	LOC119554684|XP_037721614.1|DSUP
OG0008090	LOC6615938|XP_002040305.1|DSEC	LOC119556276|XP_037724253.1|DSUP
OG0008091	LOC6607672|XP_032577666.1|DSEC	LOC119558715|XP_037727985.1|DSUP
OG0008092	LOC6619013|XP_032576528.1|DSEC	LOC119559820|XP_037728840.1|DSUP
OG0008093	LOC6614815|XP_032581827.1|DSEC	LOC119558310|XP_037727640.1|DSUP
OG0008094	LOC6617687|XP_032573119.1|DSEC	LOC119547539|XP_037710364.1|DSUP
OG0008095	LOC6606778|XP_032577177.1|DSEC	LOC119556058|XP_037723797.1|DSUP
OG0008096	LOC6615882|XP_032582554.1|DSEC	LOC119556336|XP_037724354.1|DSUP
OG0008097	LOC6619848|XP_032580097.1|DSEC	LOC119558253|XP_037727508.1|DSUP
OG0008098	LOC6605673|XP_032575116.1|DSEC	LOC119553654|XP_037720068.1|DSUP
OG0008099	LOC6616282|XP_002040646.1|DSEC	LOC119553315|XP_037719569.1|DSUP
OG0008100	LOC6607770|XP_032576140.1|DSEC	LOC119547101|XP_037709735.1|DSUP
OG0008101	LOC6618525|XP_032580355.1|DSEC	LOC119558280|XP_037727583.1|DSUP
OG0008102	LOC116801788|XP_032579230.1|DSEC	LOC119562950|XP_037732051.1|DSUP
OG0008103	LOC6614971|XP_032581449.1|DSEC	LOC119558298|XP_037727618.1|DSUP
OG0008104	LOC6605793|XP_032573132.1|DSEC	LOC119554960|XP_037722015.1|DSUP
OG0008105	LOC6606342|XP_032576374.1|DSEC	LOC119560919|XP_037730551.1|DSUP
OG0008106	LOC6616602|XP_002040960.1|DSEC	LOC119552850|XP_037718652.1|DSUP
OG0008107	LOC6606779|XP_032578202.1|DSEC	LOC119563328|XP_037732599.1|DSUP
OG0008108	LOC6615840|XP_002040211.1|DSEC	LOC119556708|XP_037725032.1|DSUP
OG0008109	LOC6612496|XP_002037004.1|DSEC	LOC119556863|XP_037725263.1|DSUP
OG0008110	LOC6617605|XP_002041918.1|DSEC	LOC119556406|XP_037724519.1|DSUP
OG0008111	LOC6615865|XP_032582588.1|DSEC	LOC119557087|XP_037725569.1|DSUP
OG0008112	LOC6620922|XP_032581240.1|DSEC	LOC119556968|XP_037725406.1|DSUP
OG0008113	LOC6618605|XP_002042864.1|DSEC	LOC119557716|XP_037726526.1|DSUP
OG0008114	LOC6618606|XP_032580261.1|DSEC	LOC119557715|XP_037726525.1|DSUP
OG0008115	LOC6620189|XP_032582517.1|DSEC	LOC119558285|XP_037727589.1|DSUP
OG0008116	LOC6620185|XP_032582519.1|DSEC	LOC119558307|XP_037727637.1|DSUP
OG0008117	LOC6615065|XP_032581884.1|DSEC	LOC119556032|XP_037723741.1|DSUP
OG0008118	LOC6615867|XP_002040237.2|DSEC	LOC119557093|XP_037725583.1|DSUP
OG0008119	LOC6615039|XP_002039456.1|DSEC	LOC119558279|XP_037727582.1|DSUP
OG0008120	LOC6617630|XP_002041943.1|DSEC	LOC119556494|XP_037724681.1|DSUP
OG0008121	LOC6608863|XP_002033577.1|DSEC	LOC119551704|XP_037717105.1|DSUP
OG0008122	LOC6612239|XP_032581532.1|DSEC	LOC119557953|XP_037726916.1|DSUP
OG0008123	LOC6612288|XP_032580763.1|DSEC	LOC119557198|XP_037725779.1|DSUP
OG0008124	LOC6616158|XP_032581353.1|DSEC	LOC119555970|XP_037723623.1|DSUP
OG0008125	LOC6612502|XP_002037010.1|DSEC	LOC119558405|XP_037727865.1|DSUP
OG0008126	LOC6612282|XP_002036792.1|DSEC	LOC119555936|XP_037723568.1|DSUP
OG0008127	LOC6612249|XP_032581529.1|DSEC	LOC119558196|XP_037727410.1|DSUP
OG0008128	LOC6619963|XP_002044175.1|DSEC	LOC119556937|XP_037725357.1|DSUP
OG0008129	LOC6612284|XP_002036794.1|DSEC	LOC119556331|XP_037724350.1|DSUP
OG0008130	LOC6615091|XP_002039507.1|DSEC	LOC119557287|XP_037725905.1|DSUP
OG0008131	LOC6620585|XP_032582236.1|DSEC	LOC119557674|XP_037726470.1|DSUP
OG0008132	LOC6607729|XP_002032492.1|DSEC	LOC119553076|XP_037719137.1|DSUP
OG0008133	LOC6618635|XP_002042894.1|DSEC	LOC119556645|XP_037724905.1|DSUP
OG0008134	LOC6612281|XP_032581420.1|DSEC	LOC119555934|XP_037723562.1|DSUP
OG0008135	LOC6607210|XP_002031994.2|DSEC	LOC119550771|XP_037715632.1|DSUP
OG0008136	LOC6613383|XP_002037857.2|DSEC	LOC119546441|XP_037708644.1|DSUP
OG0008137	LOC6612486|XP_002036994.2|DSEC	LOC119557121|XP_037725632.1|DSUP
OG0008138	LOC6605894|XP_002030707.2|DSEC	LOC119552955|XP_037718866.1|DSUP
OG0008139	LOC6608992|XP_002033705.1|DSEC	LOC119551297|XP_037716504.1|DSUP
OG0008140	LOC6612503|XP_002037011.1|DSEC	LOC119558406|XP_037727866.1|DSUP
OG0008141	LOC6617639|XP_002041952.2|DSEC	LOC119556341|XP_037724368.1|DSUP
OG0008142	LOC6615019|XP_002039436.1|DSEC	LOC119556110|XP_037723909.1|DSUP
OG0008143	LOC6619989|XP_002044201.1|DSEC	LOC119557729|XP_037726540.1|DSUP
OG0008144	LOC6608898|XP_002033612.1|DSEC	LOC119551294|XP_037716501.1|DSUP
OG0008145	LOC6618572|XP_032580376.1|DSEC	LOC119556471|XP_037724647.1|DSUP
OG0008146	LOC6618973|XP_002043218.1|DSEC	LOC119557759|XP_037726582.1|DSUP
OG0008147	LOC6618971|XP_032580073.1|DSEC	LOC119556430|XP_037724584.1|DSUP
OG0008148	LOC6612299|XP_032582411.1|DSEC	LOC119557962|XP_037726933.1|DSUP
OG0008149	LOC6612224|XP_032582053.1|DSEC	LOC119558091|XP_037727228.1|DSUP
OG0008150	LOC6617628|XP_032580866.1|DSEC	LOC119557637|XP_037726399.1|DSUP
OG0008151	LOC6618106|XP_032581644.1|DSEC	LOC119556883|XP_037725288.1|DSUP
OG0008152	LOC6616066|XP_032582549.1|DSEC	LOC119557046|XP_037725519.1|DSUP
OG0008153	LOC6618863|XP_002043111.2|DSEC	LOC119550395|XP_037714973.1|DSUP
OG0008154	LOC6605692|XP_002030508.1|DSEC	LOC119553859|XP_037720440.1|DSUP
OG0008155	LOC6605322|XP_032574193.1|DSEC	LOC119554635|XP_037721560.1|DSUP
OG0008156	LOC6619498|XP_032578317.1|DSEC	LOC119546193|XP_037708250.1|DSUP
OG0008157	LOC6606949|XP_002031743.1|DSEC	LOC119560398|XP_037729758.1|DSUP
OG0008158	LOC6617942|XP_002042250.2|DSEC	LOC119556712|XP_037725038.1|DSUP
OG0008159	LOC116801273|XP_032575598.1|DSEC	LOC119554071|XP_037720743.1|DSUP
OG0008160	LOC6609940|XP_032572383.1|DSEC	LOC119549131|XP_037712825.1|DSUP
OG0008161	LOC6610178|XP_002034786.2|DSEC	LOC119552710|XP_037718388.1|DSUP
OG0008162	LOC6617470|XP_032582309.1|DSEC	LOC119556120|XP_037723934.1|DSUP
OG0008163	LOC6610922|XP_002035479.1|DSEC	LOC119552833|XP_037718616.1|DSUP
OG0008164	LOC6620598|XP_032581428.1|DSEC	LOC119556205|XP_037724090.1|DSUP
OG0008165	LOC6616144|XP_002040509.1|DSEC	LOC119557119|XP_037725628.1|DSUP
OG0008166	LOC6618657|XP_032581658.1|DSEC	LOC119558033|XP_037727102.1|DSUP
OG0008167	LOC6618577|XP_032581164.1|DSEC	LOC119557023|XP_037725491.1|DSUP
OG0008168	LOC6618575|XP_032581319.1|DSEC	LOC119556808|XP_037725188.1|DSUP
OG0008169	LOC6615909|XP_002040277.1|DSEC	LOC119557836|XP_037726740.1|DSUP
OG0008170	LOC6609217|XP_002033908.1|DSEC	LOC119551224|XP_037716389.1|DSUP
OG0008171	LOC6620257|XP_002044465.1|DSEC	LOC119558325|XP_037727669.1|DSUP
OG0008172	LOC6620050|XP_002044262.1|DSEC	LOC119559930|XP_037729065.1|DSUP
OG0008173	LOC116801012|XP_032574045.1|DSEC	LOC119546108|XP_037708122.1|DSUP
OG0008174	LOC6621147|XP_002045325.1|DSEC	LOC119559406|XP_037728403.1|DSUP
OG0008175	LOC6620457|XP_032580645.1|DSEC	LOC119558124|XP_037727284.1|DSUP
OG0008176	LOC6615883|XP_002040253.1|DSEC	LOC119556337|XP_037724355.1|DSUP
OG0008177	LOC6612382|XP_032579988.1|DSEC	LOC119556176|XP_037724026.1|DSUP
OG0008178	LOC6617959|XP_002042267.1|DSEC	LOC119556256|XP_037724229.1|DSUP
OG0008179	LOC6621044|XP_002045234.2|DSEC	LOC119557429|XP_037726109.1|DSUP
OG0008180	LOC6615937|XP_002040304.1|DSEC	LOC119556274|XP_037724251.1|DSUP
OG0008181	LOC6615936|XP_002040303.1|DSEC	LOC119556277|XP_037724255.1|DSUP
OG0008182	LOC6608244|XP_002032988.1|DSEC	LOC119549072|XP_037712708.1|DSUP
OG0008183	LOC6618788|XP_032571580.1|DSEC	LOC119551320|XP_037716544.1|DSUP
OG0008184	LOC6611969|XP_002036486.2|DSEC	LOC119546729|XP_037709147.1|DSUP
OG0008185	LOC6619544|XP_002043759.1|DSEC	LOC119546271|XP_037708375.1|DSUP
OG0008186	LOC6609425|XP_032570907.1|DSEC	LOC119551669|XP_037717050.1|DSUP
OG0008187	LOC6609424|XP_002034109.1|DSEC	LOC119551670|XP_037717051.1|DSUP
OG0008188	LOC6613350|XP_002037825.1|DSEC	LOC119548460|XP_037711656.1|DSUP
OG0008189	LOC6617822|XP_002042132.1|DSEC	LOC119546195|XP_037708248.1|DSUP
OG0008190	LOC6610290|XP_002034885.1|DSEC	LOC119555346|XP_037722612.1|DSUP
OG0008191	LOC6615988|XP_002040355.1|DSEC	LOC119557225|XP_037725833.1|DSUP
OG0008192	LOC6615041|XP_002039458.1|DSEC	LOC119557331|XP_037725980.1|DSUP
OG0008193	LOC6615194|XP_032580779.1|DSEC	LOC119556602|XP_037724842.1|DSUP
OG0008194	LOC6611321|XP_002035868.1|DSEC	LOC119548467|XP_037711662.1|DSUP
OG0008195	LOC6609043|XP_002033746.1|DSEC	LOC119559470|XP_037728509.1|DSUP
OG0008196	LOC6615582|XP_002039956.1|DSEC	LOC119550367|XP_037714937.1|DSUP
OG0008197	LOC6605647|XP_002030465.1|DSEC	LOC119554205|XP_037720933.1|DSUP
OG0008198	LOC6615917|XP_002040285.1|DSEC	LOC119556563|XP_037724785.1|DSUP
OG0008199	LOC6620449|XP_002044656.2|DSEC	LOC119558126|XP_037727286.1|DSUP
OG0008200	LOC6608573|XP_002033307.1|DSEC	LOC119550576|XP_037715295.1|DSUP
OG0008201	LOC6605323|XP_002030160.1|DSEC	LOC119554634|XP_037721559.1|DSUP
OG0008202	LOC6605345|XP_032576101.1|DSEC	LOC119555635|XP_037723084.1|DSUP
OG0008203	LOC6610362|XP_002034948.1|DSEC	LOC119554238|XP_037721000.1|DSUP
OG0008204	LOC6612344|XP_002036854.1|DSEC	LOC119557615|XP_037726351.1|DSUP
OG0008205	LOC6619869|XP_032581112.1|DSEC	LOC119557267|XP_037725881.1|DSUP
OG0008206	LOC6605854|XP_032573316.1|DSEC	LOC119555465|XP_037722798.1|DSUP
OG0008208	LOC6609387|XP_002034076.2|DSEC	LOC119551389|XP_037716642.1|DSUP
OG0008209	LOC6610632|XP_002035199.2|DSEC	LOC119555095|XP_037722241.1|DSUP
OG0008210	LOC6605605|XP_002030423.1|DSEC	LOC119554625|XP_037721549.1|DSUP
OG0008211	LOC6611925|XP_002036442.1|DSEC	LOC119548049|XP_037711057.1|DSUP
OG0008212	LOC6619370|XP_002043586.1|DSEC	LOC119554086|XP_037720757.1|DSUP
OG0008213	LOC6615874|XP_002040244.2|DSEC	LOC119556138|XP_037723961.1|DSUP
OG0008214	LOC6605462|XP_002030295.1|DSEC	LOC119553625|XP_037720023.1|DSUP
OG0008215	LOC6618016|XP_002042324.1|DSEC	LOC119557944|XP_037726892.1|DSUP
OG0008216	LOC6616261|XP_002040625.1|DSEC	LOC119555643|XP_037723106.1|DSUP
OG0008217	LOC6615031|XP_032582531.1|DSEC	LOC119556426|XP_037724573.1|DSUP
OG0008218	LOC6609393|XP_032571945.1|DSEC	LOC119549268|XP_037713107.1|DSUP
OG0008219	LOC6619749|XP_032580608.1|DSEC	LOC119557806|XP_037726664.1|DSUP
OG0008220	LOC6617597|XP_032582196.1|DSEC	LOC119555877|XP_037723459.1|DSUP
OG0008221	LOC6614543|XP_032569779.1|DSEC	LOC119545947|XP_037707824.1|DSUP
OG0008222	LOC116800927|XP_032573508.1|DSEC	LOC119555679|XP_037723229.1|DSUP
OG0008223	LOC6605744|XP_032573477.1|DSEC	LOC119552776|XP_037718514.1|DSUP
OG0008224	LOC6616351|XP_032575198.1|DSEC	LOC119554055|XP_037720722.1|DSUP
OG0008225	LOC6619890|XP_002044102.1|DSEC	LOC119558152|XP_037727319.1|DSUP
OG0008226	LOC6612405|XP_032581297.1|DSEC	LOC119556947|XP_037725368.1|DSUP
OG0008227	LOC6617146|XP_032578913.1|DSEC	LOC119553803|XP_037720353.1|DSUP
OG0008228	LOC6612731|XP_002037234.2|DSEC	LOC119563099|XP_037732262.1|DSUP
OG0008229	LOC6606972|XP_032579241.1|DSEC	LOC119545820|XP_037707643.1|DSUP
OG0008230	LOC6616644|XP_002041001.1|DSEC	LOC119563490|XP_037732853.1|DSUP
OG0008232	LOC6610406|XP_032576046.1|DSEC	LOC119553608|XP_037719994.1|DSUP
OG0008233	LOC6614734|XP_002039158.1|DSEC	LOC119547195|XP_037709862.1|DSUP
OG0008234	LOC6618907|XP_002043155.1|DSEC	LOC119550729|XP_037715560.1|DSUP
OG0008235	LOC116802217|XP_032581863.1|DSEC	LOC119556811|XP_037725192.1|DSUP
OG0008236	LOC6619127|XP_002043367.1|DSEC	LOC119559663|XP_037728640.1|DSUP
OG0008237	LOC6608044|XP_002032792.2|DSEC	LOC119550787|XP_037715647.1|DSUP
OG0008238	LOC6610335|XP_002034921.1|DSEC	LOC119553502|XP_037719850.1|DSUP
OG0008239	LOC6616392|XP_002040752.1|DSEC	LOC119554900|XP_037721930.1|DSUP
OG0008240	LOC6609816|XP_002034470.1|DSEC	LOC119551100|XP_037716207.1|DSUP
OG0008243	LOC6608740|XP_002033463.1|DSEC	LOC119549549|XP_037713627.1|DSUP
OG0008244	LOC6607363|XP_002032136.1|DSEC	LOC119560433|XP_037729800.1|DSUP
OG0008245	LOC6610009|XP_002034629.1|DSEC	LOC119550061|XP_037714451.1|DSUP
OG0008246	LOC6609557|XP_002034240.1|DSEC	LOC119550571|XP_037715289.1|DSUP
OG0008247	LOC6613187|XP_002037668.1|DSEC	LOC119563199|XP_037732416.1|DSUP, LOC119563198|XP_037732415.1|DSUP
