Orthogroup	DSEC.longest_only	AAEG.longest_only
OG0007126	LOC6605754|XP_002030569.1|DSEC	LOC5575374|XP_001661901.2|AAEG
OG0007127	LOC6616274|XP_002040638.1|DSEC	LOC5575372|XP_001661903.1|AAEG
OG0007128	LOC6605573|XP_002030395.1|DSEC	LOC5575376|XP_001661906.1|AAEG
OG0007129	LOC6605574|XP_002030396.1|DSEC	LOC5575377|XP_001661907.1|AAEG
OG0007130	LOC6616269|XP_002040633.1|DSEC	LOC5568419|XP_001652245.1|AAEG
OG0007131	LOC6616530|XP_002040889.1|DSEC	LOC5568426|XP_001652254.1|AAEG
OG0007132	LOC6616533|XP_002040892.1|DSEC	LOC5568427|XP_001652255.3|AAEG
OG0007133	LOC6605980|XP_002030792.1|DSEC	LOC5568435|XP_001652267.1|AAEG
OG0007134	LOC6605866|XP_002030680.1|DSEC	LOC5570307|XP_001653128.1|AAEG
OG0007135	LOC6605879|XP_002030693.1|DSEC	LOC5570309|XP_021708394.1|AAEG
OG0007136	LOC6619410|XP_032573462.1|DSEC	LOC5570315|XP_021708637.1|AAEG
OG0007137	LOC6615908|XP_032580918.1|DSEC	LOC5571891|XP_021704737.1|AAEG
OG0007138	LOC6612511|XP_032582123.1|DSEC	LOC5571895|XP_021706110.1|AAEG
OG0007139	LOC6615026|XP_032582530.1|DSEC	LOC5571898|XP_021705906.1|AAEG
OG0007140	LOC6616125|XP_002040490.1|DSEC	LOC5571899|XP_001653815.1|AAEG
OG0007141	LOC6616151|XP_002040516.1|DSEC	LOC5571901|XP_001653816.1|AAEG
OG0007142	LOC6619389|XP_002043605.1|DSEC	LOC5570133|XP_001653114.1|AAEG
OG0007143	LOC6612735|XP_002037238.1|DSEC	LOC5568063|XP_021706338.1|AAEG
OG0007144	LOC6607173|XP_032576415.1|DSEC	LOC5568062|XP_021706333.1|AAEG
OG0007145	LOC6607756|XP_002032519.1|DSEC	LOC110679831|XP_021711285.1|AAEG
OG0007146	LOC6617020|XP_002041348.1|DSEC	LOC5568059|XP_001651995.1|AAEG
OG0007147	LOC6606628|XP_002031429.1|DSEC	LOC5568050|XP_021710032.1|AAEG
OG0007148	LOC6618996|XP_002043241.1|DSEC	LOC5569395|XP_021707871.1|AAEG
OG0007149	LOC6608059|XP_002032807.1|DSEC	LOC5572510|XP_021709936.1|AAEG
OG0007150	LOC6616529|XP_032574852.1|DSEC	LOC5566760|XP_001651163.1|AAEG
OG0007151	LOC6605045|XP_002029887.1|DSEC	LOC5566759|XP_001651161.1|AAEG
OG0007152	LOC6615046|XP_002039463.2|DSEC	LOC5575113|XP_021709386.1|AAEG
OG0007153	LOC6615042|XP_032582452.1|DSEC	LOC5575108|XP_001661830.1|AAEG
OG0007154	LOC6609532|XP_002034215.1|DSEC	LOC5575102|XP_001661824.1|AAEG
OG0007155	LOC6609259|XP_002033949.1|DSEC	LOC5575100|XP_001661823.1|AAEG
OG0007156	LOC6619206|XP_002043427.2|DSEC	LOC5575099|XP_001661820.1|AAEG
OG0007157	LOC6614018|XP_002038472.2|DSEC	LOC5572232|XP_001653924.1|AAEG
OG0007158	LOC6610587|XP_002035160.2|DSEC	LOC5572236|XP_001653923.1|AAEG
OG0007159	LOC6615961|XP_002040328.1|DSEC	LOC5571956|XP_021709182.1|AAEG
OG0007160	LOC6606823|XP_002031620.1|DSEC	LOC5576666|XP_001656205.1|AAEG
OG0007161	LOC6616235|XP_032580240.1|DSEC	LOC5567645|XP_021710629.1|AAEG
OG0007162	LOC6617599|XP_032582197.1|DSEC	LOC5567646|XP_001651840.1|AAEG
OG0007163	LOC6619516|XP_002043731.1|DSEC	LOC5563791|XP_001648060.1|AAEG
OG0007164	LOC6619515|XP_002043730.1|DSEC	LOC5563784|XP_001648071.1|AAEG
OG0007165	LOC6619897|XP_032580554.1|DSEC	LOC5578562|XP_021708688.1|AAEG
OG0007166	LOC6604882|XP_032574952.1|DSEC	LOC5563810|XP_021710831.1|AAEG
OG0007167	LOC6619954|XP_002044166.1|DSEC	LOC5563812|XP_001648095.1|AAEG
OG0007168	LOC6615043|XP_032582451.1|DSEC	LOC5570780|XP_021708848.1|AAEG
OG0007169	LOC6616108|XP_002040473.1|DSEC	LOC5570779|XP_001659370.1|AAEG
OG0007170	LOC6613809|XP_002038278.2|DSEC	LOC5579219|XP_021708060.1|AAEG
OG0007171	LOC6618593|XP_032580543.1|DSEC	LOC5567820|XP_021704643.1|AAEG
OG0007172	LOC6615969|XP_032580701.1|DSEC	LOC5567824|XP_001657730.2|AAEG
OG0007173	LOC6615972|XP_002040339.2|DSEC	LOC5567826|XP_021711081.1|AAEG
OG0007174	LOC6607480|XP_032576832.1|DSEC	LOC5577686|XP_021705453.1|AAEG
OG0007175	LOC6605481|XP_032573326.1|DSEC	LOC5566392|XP_021710584.1|AAEG
OG0007176	LOC6619693|XP_002043908.1|DSEC	LOC5574394|XP_001655107.1|AAEG
OG0007177	LOC6613951|XP_002038415.1|DSEC	LOC5574401|XP_001655108.1|AAEG
OG0007178	LOC6607212|XP_032576836.1|DSEC	LOC5574406|XP_001655113.1|AAEG
OG0007179	LOC6614208|XP_002038653.1|DSEC	LOC5574409|XP_001655116.1|AAEG
OG0007180	LOC6613948|XP_032577610.1|DSEC	LOC5574410|XP_001655117.1|AAEG
OG0007181	LOC6616161|XP_002040526.1|DSEC	LOC5580266|XP_001662893.1|AAEG
OG0007182	LOC6619047|XP_032577564.1|DSEC	LOC5580264|XP_021711480.1|AAEG
OG0007183	LOC6619045|XP_032576863.1|DSEC	LOC5580270|XP_021704264.1|AAEG
OG0007184	LOC6619049|XP_002043290.1|DSEC	LOC5580271|XP_021707734.1|AAEG
OG0007185	LOC6613348|XP_032583726.1|DSEC	LOC5580278|XP_001662904.1|AAEG
OG0007186	LOC6616910|XP_002041240.1|DSEC	LOC5570551|XP_021710343.1|AAEG
OG0007187	LOC6617001|XP_032576423.1|DSEC	LOC5570549|XP_021706869.1|AAEG
OG0007188	LOC6607826|XP_032579284.1|DSEC	LOC5570556|XP_021710715.1|AAEG
OG0007189	LOC6607094|XP_002031882.2|DSEC	LOC5570559|XP_001653215.1|AAEG
OG0007190	LOC6606791|XP_032577395.1|DSEC	LOC5570550|XP_021706979.1|AAEG
OG0007191	LOC6606099|XP_002030908.1|DSEC	LOC5570555|XP_021705253.1|AAEG
OG0007192	LOC6618434|XP_032582692.1|DSEC	LOC5575629|XP_021707063.1|AAEG
OG0007193	LOC6618435|XP_032582691.1|DSEC	LOC5575632|XP_001655773.1|AAEG
OG0007194	LOC6612422|XP_002036930.2|DSEC	LOC5575628|XP_021706178.1|AAEG
OG0007195	LOC6613872|XP_032576860.1|DSEC	LOC5570066|XP_001653052.1|AAEG
OG0007196	LOC6617168|XP_032577797.1|DSEC	LOC5571237|XP_021710952.1|AAEG
OG0007197	LOC6605669|XP_002030487.2|DSEC	LOC5574517|XP_001661490.1|AAEG
OG0007198	LOC6619050|XP_002043291.1|DSEC	LOC5576018|XP_021708175.1|AAEG
OG0007199	LOC6616636|XP_032577539.1|DSEC	LOC5570240|XP_021710073.1|AAEG
OG0007200	LOC6606771|XP_032577315.1|DSEC	LOC5576751|XP_021708355.1|AAEG
OG0007201	LOC6605434|XP_002030267.1|DSEC	LOC5579918|XP_001657892.1|AAEG
OG0007202	LOC6605967|XP_032575412.1|DSEC	LOC5579911|XP_001657891.1|AAEG
OG0007203	LOC6605963|XP_032575411.1|DSEC	LOC5579907|XP_021709805.1|AAEG
OG0007204	LOC6620725|XP_002044929.1|DSEC	LOC5579906|XP_001657887.1|AAEG
OG0007205	LOC6605962|XP_032574704.1|DSEC	LOC5579902|XP_001657882.2|AAEG
OG0007206	LOC6606797|XP_032577378.1|DSEC	LOC5579898|XP_021708390.1|AAEG
OG0007207	LOC6619690|XP_002043905.1|DSEC	LOC5579897|XP_001657877.2|AAEG
OG0007208	LOC6607092|XP_032576547.1|DSEC	LOC5579896|XP_021710250.1|AAEG
OG0007209	LOC6607091|XP_002031879.1|DSEC	LOC5579894|XP_021710248.1|AAEG
OG0007210	LOC6619054|XP_002043295.1|DSEC	LOC5579893|XP_001657871.2|AAEG
OG0007211	LOC6606796|XP_032577377.1|DSEC	LOC5579891|XP_001657869.2|AAEG
OG0007212	LOC6612809|XP_002037310.1|DSEC	LOC5579887|XP_021705483.1|AAEG
OG0007213	LOC116800417|XP_032571132.1|DSEC	LOC5567684|XP_001657613.1|AAEG
OG0007214	LOC6605244|XP_002030082.1|DSEC	LOC5567681|XP_021704958.1|AAEG
OG0007215	LOC6606826|XP_002031623.1|DSEC	LOC5564520|XP_021707222.1|AAEG
OG0007216	LOC6612899|XP_002037391.1|DSEC	LOC5578739|XP_021707388.1|AAEG
OG0007217	LOC116800316|XP_032570292.1|DSEC	LOC5578734|XP_001657106.1|AAEG
OG0007218	LOC6619530|XP_002043745.1|DSEC	LOC5578749|XP_001657116.1|AAEG
OG0007219	LOC6606326|XP_032579017.1|DSEC	LOC5574464|XP_021704646.1|AAEG
OG0007220	LOC6613707|XP_002038177.1|DSEC	LOC5573339|XP_021709525.1|AAEG
OG0007221	LOC6617016|XP_002041344.1|DSEC	LOC5573343|XP_001660822.1|AAEG
OG0007222	LOC6606245|XP_002031053.1|DSEC	LOC5567517|XP_021708406.1|AAEG
OG0007223	LOC6619522|XP_002043737.1|DSEC	LOC5567528|XP_001657523.1|AAEG
OG0007224	LOC6619099|XP_002043339.1|DSEC	LOC5567529|XP_001657524.1|AAEG
OG0007225	LOC6606288|XP_002031093.1|DSEC	LOC5567531|XP_021710585.1|AAEG
OG0007226	LOC6607235|XP_002032016.1|DSEC	LOC5567532|XP_001657527.2|AAEG
OG0007227	LOC6610915|XP_032575141.1|DSEC	LOC5567533|XP_001657528.2|AAEG
OG0007228	LOC6610766|XP_032576062.1|DSEC	LOC5567534|XP_021705905.1|AAEG
OG0007229	LOC6620027|XP_002044239.1|DSEC	LOC5567538|XP_001657533.1|AAEG
OG0007230	LOC6616656|XP_002041013.1|DSEC	LOC5568784|XP_001658149.1|AAEG
OG0007231	LOC6606717|XP_002031516.1|DSEC	LOC5568787|XP_021704811.1|AAEG
OG0007232	LOC6610830|XP_002035396.2|DSEC	LOC5568788|XP_021709249.1|AAEG
OG0007233	LOC6610832|XP_032574792.1|DSEC	LOC5568791|XP_021705790.1|AAEG
OG0007234	LOC6610839|XP_002035405.1|DSEC	LOC5569950|XP_001658850.1|AAEG
OG0007235	LOC6610836|XP_032574084.1|DSEC	LOC5569948|XP_021704129.1|AAEG
OG0007236	LOC6614331|XP_002038771.1|DSEC	LOC5576837|XP_001662944.2|AAEG
OG0007237	LOC6607238|XP_002032019.1|DSEC	LOC5576836|XP_001662943.2|AAEG
OG0007238	LOC6620109|XP_002044321.2|DSEC	LOC5572681|XP_021707150.1|AAEG
OG0007239	LOC6613853|XP_032576147.1|DSEC	LOC5578005|XP_001656743.2|AAEG
OG0007240	LOC6616629|XP_002040986.1|DSEC	LOC5578002|XP_021708497.1|AAEG
OG0007241	LOC6614796|XP_002039215.1|DSEC	LOC5577997|XP_001656735.1|AAEG
OG0007242	LOC6614797|XP_032582177.1|DSEC	LOC5577988|XP_021706142.1|AAEG
OG0007243	LOC6618638|XP_002042897.2|DSEC	LOC5565984|XP_021706674.1|AAEG
OG0007244	LOC6606216|XP_002031024.1|DSEC	LOC5577457|XP_001663383.1|AAEG
OG0007245	LOC6612891|XP_002037383.2|DSEC	LOC5577454|XP_021710132.1|AAEG
OG0007246	LOC116801407|XP_032576554.1|DSEC, LOC6606654|XP_002031454.1|DSEC	LOC5579169|XP_001664263.1|AAEG
OG0007247	LOC6609112|XP_002033814.1|DSEC	LOC5579180|XP_001664275.2|AAEG
OG0007248	LOC6615839|XP_002040210.1|DSEC	LOC110678610|XP_021707413.1|AAEG
OG0007249	LOC6621070|XP_032582686.1|DSEC	LOC5566168|XP_021710310.1|AAEG
OG0007250	LOC6617560|XP_002041873.1|DSEC	LOC5566166|XP_021710285.1|AAEG
OG0007251	LOC6607220|XP_002032004.1|DSEC	LOC5566161|XP_021705624.1|AAEG
OG0007252	LOC6607019|XP_002031808.1|DSEC	LOC110678681|XP_021707579.1|AAEG
OG0007253	LOC6605869|XP_002030683.1|DSEC	LOC5566152|XP_021709420.1|AAEG
OG0007254	LOC6616645|XP_032579177.1|DSEC	LOC5564630|XP_021707585.1|AAEG
OG0007255	LOC6614961|XP_002039378.1|DSEC	LOC5564666|XP_021705426.1|AAEG
OG0007256	LOC6613950|XP_002038414.1|DSEC	LOC5564648|XP_021707148.1|AAEG
OG0007257	LOC6616913|XP_002041243.2|DSEC	LOC5564643|XP_001648991.2|AAEG
OG0007258	LOC6616912|XP_032578559.1|DSEC	LOC5564645|XP_021709010.1|AAEG
OG0007259	LOC6615940|XP_032580617.1|DSEC	LOC5570973|XP_001659442.2|AAEG
OG0007260	LOC6605411|XP_002030244.1|DSEC	LOC5570982|XP_021706632.1|AAEG
OG0007261	LOC6609603|XP_032573052.1|DSEC	LOC5576190|XP_001662527.2|AAEG
OG0007262	LOC6616072|XP_002040438.1|DSEC	LOC5576337|XP_001656078.2|AAEG
OG0007263	LOC6616302|XP_002040666.1|DSEC	LOC5576335|XP_001656073.1|AAEG, LOC110681311|XP_021712761.1|AAEG
OG0007264	LOC6616550|XP_032574779.1|DSEC	LOC5576333|XP_001656071.2|AAEG
OG0007265	LOC6612248|XP_002036760.1|DSEC	LOC5577678|XP_001663461.1|AAEG
OG0007266	LOC6619243|XP_032579287.1|DSEC	LOC5569287|XP_021707892.1|AAEG
OG0007267	LOC6616650|XP_002041007.1|DSEC	LOC5563625|XP_001647946.2|AAEG
OG0007268	LOC6609743|XP_002034397.1|DSEC	LOC5563582|XP_021704841.1|AAEG
OG0007269	LOC6615952|XP_002040319.1|DSEC	LOC5563562|XP_021707408.1|AAEG
OG0007270	LOC6606415|XP_002031219.2|DSEC	LOC5573555|XP_021704600.1|AAEG
OG0007271	LOC6606213|XP_002031021.2|DSEC	LOC5563639|XP_001647891.2|AAEG
OG0007272	LOC6610914|XP_002035471.1|DSEC	LOC5563647|XP_001647890.2|AAEG
OG0007273	LOC6606866|XP_032578270.1|DSEC	LOC5563644|XP_021705396.1|AAEG
OG0007274	LOC6607012|XP_032577644.1|DSEC	LOC5563563|XP_001647885.1|AAEG
OG0007275	LOC6610663|XP_032574919.1|DSEC	LOC5563659|XP_001647883.2|AAEG
OG0007276	LOC6610660|XP_032574917.1|DSEC	LOC5563652|XP_001647882.2|AAEG
OG0007277	LOC6616470|XP_002040831.1|DSEC	LOC23687755|XP_021706437.1|AAEG
OG0007278	LOC6604963|XP_002029806.1|DSEC	LOC5563572|XP_001647861.1|AAEG
OG0007279	LOC6605110|XP_032573499.1|DSEC	LOC5563620|XP_021709402.1|AAEG
OG0007280	LOC6616399|XP_032573812.1|DSEC	LOC5563558|XP_021705604.1|AAEG
OG0007281	LOC6616927|XP_002041258.1|DSEC	LOC5570157|XP_001658959.1|AAEG
OG0007282	LOC6616928|XP_002041259.1|DSEC	LOC5570158|XP_021709430.1|AAEG
OG0007283	LOC6617023|XP_002041351.1|DSEC	LOC5570161|XP_001658963.1|AAEG
OG0007284	LOC6613735|XP_002038205.1|DSEC	LOC5570002|XP_001658891.1|AAEG
OG0007285	LOC6615005|XP_002039422.1|DSEC	LOC5570059|XP_001658892.1|AAEG
OG0007286	LOC6615006|XP_032582682.1|DSEC	LOC5570058|XP_021711449.1|AAEG
OG0007287	LOC6617298|XP_002041625.1|DSEC	LOC5564869|XP_001649227.1|AAEG
OG0007288	LOC6612272|XP_032582171.1|DSEC	LOC5564882|XP_021710112.1|AAEG, LOC110680370|XP_021711868.1|AAEG
OG0007289	LOC6612292|XP_032580761.1|DSEC	LOC110678485|XP_021707130.1|AAEG, LOC5564862|XP_001649220.1|AAEG
OG0007290	LOC6616640|XP_002040997.1|DSEC	LOC5564872|XP_001649208.2|AAEG
OG0007291	LOC6612420|XP_002036928.2|DSEC	LOC5575417|XP_001661938.2|AAEG
OG0007292	LOC6619980|XP_032580726.1|DSEC	LOC5575410|XP_001661930.2|AAEG
OG0007293	LOC6617036|XP_002041364.1|DSEC	LOC5566932|XP_001651346.2|AAEG
OG0007294	LOC6606320|XP_002031125.1|DSEC	LOC5564353|XP_001648704.1|AAEG
OG0007295	LOC6606219|XP_002031027.1|DSEC	LOC5572146|XP_001660223.2|AAEG
OG0007296	LOC6612641|XP_032577711.1|DSEC	LOC5566886|XP_021709054.1|AAEG
OG0007297	LOC6616715|XP_032577109.1|DSEC	LOC5566884|XP_001651259.2|AAEG
OG0007298	LOC6613947|XP_002038411.1|DSEC	LOC5566843|XP_001651256.1|AAEG
OG0007299	LOC6607180|XP_032578166.1|DSEC	LOC5566842|XP_001651252.1|AAEG
OG0007300	LOC6616916|XP_002041246.1|DSEC	LOC5572552|XP_001654071.1|AAEG
OG0007301	LOC6614008|XP_032578192.1|DSEC	LOC5572565|XP_021710773.1|AAEG
OG0007302	LOC6613934|XP_032576207.1|DSEC	LOC5575776|XP_021704892.1|AAEG
OG0007303	LOC6617658|XP_002041971.1|DSEC	LOC5576103|XP_001662448.1|AAEG
OG0007304	LOC6611268|XP_032583745.1|DSEC	LOC5569943|XP_001658839.2|AAEG
OG0007305	LOC6618286|XP_002042559.1|DSEC	LOC5571079|XP_001659519.2|AAEG
OG0007306	LOC6618287|XP_002042560.1|DSEC	LOC5571078|XP_001659518.1|AAEG
OG0007307	LOC6606164|XP_002030972.1|DSEC	LOC5571066|XP_021707164.1|AAEG
OG0007308	LOC6617186|XP_002041513.1|DSEC	LOC5571058|XP_001659500.2|AAEG
OG0007309	LOC6617046|XP_032577093.1|DSEC	LOC5569636|XP_001658663.1|AAEG
OG0007310	LOC6607721|XP_032577641.1|DSEC	LOC5571454|XP_021709505.1|AAEG
OG0007311	LOC6607724|XP_032579113.1|DSEC	LOC5571458|XP_021706793.1|AAEG
OG0007312	LOC6609426|XP_002034111.1|DSEC	LOC5571463|XP_021711494.1|AAEG
OG0007313	LOC6620166|XP_002044377.1|DSEC	LOC5568750|XP_001658130.2|AAEG
OG0007314	LOC6616092|XP_032580394.1|DSEC	LOC5567262|XP_001651707.1|AAEG
OG0007315	LOC6617604|XP_032581228.1|DSEC	LOC5567265|XP_021705170.1|AAEG
OG0007316	LOC6619033|XP_002043278.1|DSEC	LOC5574663|XP_001655238.1|AAEG
OG0007317	LOC6614027|XP_002038481.1|DSEC	LOC5567592|XP_001651817.1|AAEG
OG0007318	LOC6614026|XP_032576375.1|DSEC	LOC5567591|XP_021707607.1|AAEG
OG0007319	LOC6605432|XP_002030265.1|DSEC	LOC5567585|XP_001651828.2|AAEG
OG0007320	LOC6606969|XP_002031761.1|DSEC	LOC5574867|XP_001655393.1|AAEG
OG0007321	LOC6616128|XP_032581977.1|DSEC	LOC5574868|XP_021707835.1|AAEG
OG0007322	LOC6615934|XP_032580622.1|DSEC	LOC5568504|XP_021705846.1|AAEG
OG0007323	LOC6615877|XP_032582595.1|DSEC	LOC5568507|XP_001652330.2|AAEG
OG0007324	LOC6613973|XP_002038437.1|DSEC	LOC5575718|XP_001655825.1|AAEG
OG0007325	LOC6607466|XP_002032235.1|DSEC	LOC5575717|XP_001655824.1|AAEG
OG0007326	LOC6613974|XP_032576676.1|DSEC	LOC5575715|XP_001655819.1|AAEG
OG0007327	LOC6610565|XP_002035138.1|DSEC	LOC5575716|XP_001655818.2|AAEG
OG0007328	LOC6606261|XP_002031066.1|DSEC	LOC5579222|XP_001664302.1|AAEG
OG0007329	LOC6619704|XP_002043919.1|DSEC	LOC5564429|XP_021704855.1|AAEG
OG0007330	LOC6614822|XP_032581828.1|DSEC	LOC5577945|XP_021704427.1|AAEG
OG0007331	LOC6615869|XP_032582562.1|DSEC	LOC23687919|XP_011493731.1|AAEG
OG0007332	LOC6615233|XP_032580104.1|DSEC	LOC5577947|XP_021704416.1|AAEG
OG0007333	LOC6616882|XP_002041218.1|DSEC	LOC5572309|XP_021705539.1|AAEG
OG0007334	LOC6613115|XP_002037596.2|DSEC	LOC110674004|XP_021705985.1|AAEG, LOC5572313|XP_021712239.1|AAEG
OG0007335	LOC6605002|XP_032575788.1|DSEC	LOC5566725|XP_021709649.1|AAEG
OG0007336	LOC6618580|XP_002042839.2|DSEC	LOC5575800|XP_001662226.1|AAEG
OG0007337	LOC6606084|XP_002030893.1|DSEC	LOC5575804|XP_021705389.1|AAEG
OG0007338	LOC6610625|XP_002035192.1|DSEC	LOC110679216|XP_021709049.1|AAEG
OG0007339	LOC6607181|XP_002031967.1|DSEC	LOC5578457|XP_001656979.1|AAEG
OG0007340	LOC6616671|XP_032578431.1|DSEC	LOC110679566|XP_021710257.1|AAEG
OG0007341	LOC6613954|XP_032578389.1|DSEC	LOC5578440|XP_001656957.2|AAEG
OG0007342	LOC6612627|XP_032578169.1|DSEC	LOC5578435|XP_021705068.1|AAEG
OG0007343	LOC6607753|XP_002032516.1|DSEC	LOC5563970|XP_001648279.1|AAEG
OG0007344	LOC6617365|XP_002041690.1|DSEC	LOC5563952|XP_001648280.1|AAEG
OG0007345	LOC6607755|XP_002032518.2|DSEC	LOC5563989|XP_021708266.1|AAEG
OG0007346	LOC6610772|XP_002035338.1|DSEC	LOC5563984|XP_001648287.1|AAEG
OG0007347	LOC6619561|XP_032582073.1|DSEC	LOC5563951|XP_021710660.1|AAEG
OG0007348	LOC6619572|XP_002043787.1|DSEC	LOC5563966|XP_021710641.1|AAEG
OG0007349	LOC6619570|XP_002043785.1|DSEC	LOC5563975|XP_001648300.1|AAEG
OG0007350	LOC6612384|XP_002036893.1|DSEC	LOC5563967|XP_001648309.2|AAEG
OG0007351	LOC6605675|XP_032573560.1|DSEC	LOC5574129|XP_021709848.1|AAEG
OG0007352	LOC6608889|XP_002033603.1|DSEC	LOC110679294|XP_021709301.1|AAEG
OG0007353	LOC6613911|XP_002038376.1|DSEC	LOC5574138|XP_001661208.1|AAEG
OG0007354	LOC6614787|XP_032582185.1|DSEC	LOC5579952|XP_001652243.1|AAEG
OG0007355	LOC6614013|XP_032578185.1|DSEC	LOC5579950|XP_021710015.1|AAEG
OG0007356	LOC6608295|XP_002033032.1|DSEC	LOC5579945|XP_021704391.1|AAEG
OG0007357	LOC6614114|XP_032577866.1|DSEC	LOC5579940|XP_021707837.1|AAEG
OG0007358	LOC6606195|XP_002031003.2|DSEC	LOC5579939|XP_021706060.1|AAEG
OG0007359	LOC6617162|XP_032577789.1|DSEC	LOC5568668|XP_021708806.1|AAEG
OG0007360	LOC6606343|XP_002031148.1|DSEC	LOC5577818|XP_001663588.1|AAEG
OG0007361	LOC6615873|XP_032582572.1|DSEC	LOC5567168|XP_021709738.1|AAEG
OG0007362	LOC6614640|XP_002039067.2|DSEC	LOC5567166|XP_021707169.1|AAEG
OG0007363	LOC6612533|XP_002037041.2|DSEC	LOC5571591|XP_001659794.1|AAEG
OG0007364	LOC6612531|XP_002037039.1|DSEC	LOC5571586|XP_021704149.1|AAEG
OG0007365	LOC116802028|XP_032580819.1|DSEC	LOC5573608|XP_021706205.1|AAEG
OG0007366	LOC116801565|XP_032577865.1|DSEC, LOC6619098|XP_032582818.1|DSEC	LOC5573601|XP_001654735.1|AAEG
OG0007367	LOC6610725|XP_002035291.1|DSEC	LOC5573599|XP_001654733.2|AAEG
OG0007368	LOC6620076|XP_002044288.1|DSEC	LOC5573578|XP_001654712.2|AAEG
OG0007369	LOC6616688|XP_032576987.1|DSEC	LOC5573569|XP_021707171.1|AAEG
OG0007370	LOC6608121|XP_002032869.1|DSEC	LOC5573565|XP_001654697.2|AAEG
OG0007371	LOC6612678|XP_002037181.1|DSEC	LOC5578548|XP_021706024.1|AAEG
OG0007372	LOC6607169|XP_002031955.2|DSEC	LOC5577339|XP_001656416.2|AAEG
OG0007373	LOC6619591|XP_002043806.1|DSEC	LOC5577341|XP_001656418.2|AAEG
OG0007374	LOC6619777|XP_002043990.1|DSEC	LOC5577355|XP_021707870.1|AAEG
OG0007375	LOC6619734|XP_002043949.1|DSEC	LOC5577374|XP_021711576.1|AAEG
OG0007376	LOC6619579|XP_032582072.1|DSEC	LOC5577380|XP_021704597.1|AAEG
OG0007377	LOC6617964|XP_002042272.1|DSEC	LOC5570989|XP_001659450.1|AAEG
OG0007378	LOC6615062|XP_032580853.1|DSEC	LOC5570991|XP_021706843.1|AAEG
OG0007379	LOC6619956|XP_002044168.1|DSEC	LOC5574167|XP_021709052.1|AAEG
OG0007380	LOC6615977|XP_032581731.1|DSEC	LOC5568845|XP_001652572.1|AAEG
OG0007381	LOC6619952|XP_002044164.1|DSEC	LOC5566951|XP_021705976.1|AAEG
OG0007382	LOC6616106|XP_002040471.1|DSEC	LOC5575048|XP_001655485.2|AAEG
OG0007383	LOC6616156|XP_032580035.1|DSEC	LOC5575043|XP_021705130.1|AAEG
OG0007384	LOC6616101|XP_002040466.1|DSEC	LOC5574429|XP_001661446.1|AAEG
OG0007385	LOC6618103|XP_002042401.1|DSEC	LOC110677883|XP_021705349.1|AAEG, LOC5574443|XP_021711347.1|AAEG
OG0007386	LOC6612394|XP_002036903.1|DSEC	LOC5578298|XP_001656880.1|AAEG
OG0007387	LOC6620003|XP_002044215.1|DSEC	LOC5578294|XP_001656879.1|AAEG
OG0007388	LOC6619988|XP_002044200.2|DSEC	LOC5578293|XP_021710115.1|AAEG
OG0007389	LOC6619305|XP_032583452.1|DSEC	LOC5568516|XP_001652340.2|AAEG
OG0007390	LOC6616084|XP_002040450.2|DSEC	LOC5569012|XP_021705484.1|AAEG
OG0007391	LOC6619679|XP_002043894.1|DSEC	LOC5569009|XP_021712417.1|AAEG, LOC110679381|XP_021709530.1|AAEG
OG0007392	LOC6615843|XP_032580233.1|DSEC	LOC5569017|XP_021704299.1|AAEG
OG0007393	LOC6607732|XP_032576343.1|DSEC	LOC5568995|XP_021704770.1|AAEG
OG0007394	LOC6620921|XP_032581243.1|DSEC	LOC5568986|XP_021708469.1|AAEG
OG0007395	LOC6615159|XP_032582241.1|DSEC	LOC5579528|XP_021709661.1|AAEG
OG0007396	LOC6613953|XP_032578388.1|DSEC	LOC5570800|XP_021705516.1|AAEG
OG0007397	LOC6611933|XP_032569741.1|DSEC	LOC5570798|XP_021705518.1|AAEG
OG0007398	LOC6609601|XP_002034278.1|DSEC	LOC5571749|XP_021705050.1|AAEG
OG0007399	LOC6619787|XP_032581426.1|DSEC	LOC110677735|XP_021704644.1|AAEG
OG0007400	LOC6616061|XP_002040427.1|DSEC	LOC5571753|XP_021705202.1|AAEG
OG0007401	LOC6617531|XP_002041846.2|DSEC	LOC5568207|XP_021709882.1|AAEG
OG0007402	LOC6619070|XP_002043310.1|DSEC	LOC5576157|XP_001662506.1|AAEG
OG0007403	LOC6619075|XP_002043315.2|DSEC	LOC5576158|XP_021709328.1|AAEG
OG0007404	LOC6619092|XP_032577088.1|DSEC	LOC5580158|XP_021706441.1|AAEG
OG0007405	LOC6619692|XP_002043907.1|DSEC	LOC5580157|XP_021709392.1|AAEG
OG0007406	LOC6621162|XP_032578743.1|DSEC	LOC5578821|XP_021705169.1|AAEG
OG0007407	LOC6613538|XP_002038006.2|DSEC	LOC5572473|XP_021705138.1|AAEG
OG0007408	LOC6618382|XP_002042652.1|DSEC	LOC5572474|XP_021706089.1|AAEG
OG0007409	LOC6613381|XP_032575065.1|DSEC	LOC5572472|XP_021706926.1|AAEG
OG0007410	LOC116801966|XP_032580329.1|DSEC	LOC5564766|XP_021710614.1|AAEG
OG0007411	LOC6616145|XP_002040510.1|DSEC	LOC5564791|XP_001649135.1|AAEG
OG0007412	LOC6615234|XP_002039640.2|DSEC	LOC5564792|XP_021704882.1|AAEG
