Orthogroup	DSEC.longest_only	DPSE.longest_only
OG0009146	LOC6609051|XP_032571354.1|DSEC	LOC4805155|XP_001361605.1|DPSE
OG0009147	LOC116800696|XP_032572992.1|DSEC	LOC6899101|XP_002139018.3|DPSE
OG0009148	LOC6608203|XP_002032948.1|DSEC	LOC4804005|XP_001360636.4|DPSE
OG0009149	LOC6609961|XP_002034606.1|DSEC	LOC4804942|XP_001361423.3|DPSE
OG0009150	LOC6609015|XP_002033720.2|DSEC	LOC6898467|XP_002138510.2|DPSE
OG0009151	LOC6608645|XP_002033379.1|DSEC	LOC4805102|XP_001361560.2|DPSE
OG0009152	LOC6608377|XP_002033113.1|DSEC	LOC4805116|XP_001361574.3|DPSE
OG0009153	LOC6612997|XP_002037488.1|DSEC	LOC4804302|XP_001360882.2|DPSE
OG0009154	LOC6618719|XP_002042978.2|DSEC	LOC6900811|XP_002135170.3|DPSE, LOC6896872|XP_033240084.1|DPSE
OG0009155	LOC6608248|XP_002032992.2|DSEC	LOC4805045|XP_001361510.3|DPSE
OG0009156	LOC6611797|XP_002036319.1|DSEC	LOC4816268|XP_001355845.4|DPSE
OG0009157	LOC6614675|XP_002039102.1|DSEC	LOC4816469|XP_001356271.3|DPSE
OG0009158	LOC6610133|XP_032575238.1|DSEC	LOC4812069|XP_001352474.3|DPSE
OG0009159	LOC6620487|XP_002044694.1|DSEC	LOC6901873|XP_002133411.2|DPSE
OG0009160	LOC6617363|XP_032583437.1|DSEC	LOC6898357|XP_002138410.2|DPSE
OG0009161	LOC6615897|XP_002040267.2|DSEC	LOC4814855|XP_015041836.1|DPSE
OG0009162	LOC6606071|XP_002030880.1|DSEC	LOC4813415|XP_001353804.3|DPSE
OG0009163	LOC6605115|XP_032575213.1|DSEC	LOC4812759|XP_015043085.2|DPSE
OG0009164	LOC6610407|XP_032576044.1|DSEC	LOC6900551|XP_015042910.2|DPSE
OG0009165	LOC116801219|XP_032575300.1|DSEC	LOC4813706|XP_001353848.4|DPSE
OG0009166	LOC6605397|XP_002030230.1|DSEC	LOC4813409|XP_001353617.4|DPSE
OG0009167	LOC6616435|XP_032574536.1|DSEC	LOC4813921|XP_001354084.2|DPSE
OG0009168	LOC6616436|XP_032574538.1|DSEC	LOC4813922|XP_001354085.2|DPSE
OG0009169	LOC6605041|XP_032576019.1|DSEC	LOC4812468|XP_033240828.1|DPSE
OG0009170	LOC6605896|XP_002030709.1|DSEC	LOC4812393|XP_033238772.1|DPSE
OG0009171	LOC6606048|XP_032575911.1|DSEC	LOC4812108|XP_001352435.3|DPSE
OG0009172	LOC6605342|XP_002030177.2|DSEC	LOC6900125|XP_002135476.3|DPSE
OG0009173	LOC116800976|XP_032573855.1|DSEC	LOC4814119|XP_001354291.2|DPSE
OG0009174	LOC6616231|XP_002040596.1|DSEC	LOC6902823|XP_002132560.2|DPSE
OG0009175	LOC6611726|XP_002036255.1|DSEC	LOC6902376|XP_033236629.1|DPSE
OG0009176	LOC6605640|XP_002030458.1|DSEC	LOC4813784|XP_001353540.2|DPSE
OG0009178	LOC6605825|XP_002030640.1|DSEC	LOC4812772|XP_001353128.2|DPSE
OG0009179	LOC6616611|XP_002040968.1|DSEC	LOC4813645|XP_033238790.1|DPSE
OG0009180	LOC6605655|XP_002030473.2|DSEC	LOC4813281|XP_001353686.3|DPSE
OG0009181	LOC6616284|XP_032573211.1|DSEC	LOC4813915|XP_001353324.4|DPSE
OG0009182	LOC6605748|XP_002030564.1|DSEC	LOC4812774|XP_015042579.2|DPSE
OG0009183	LOC6605576|XP_002030398.1|DSEC	LOC6900217|XP_002135547.2|DPSE
OG0009184	LOC6616573|XP_032575709.1|DSEC	LOC6899914|XP_002135282.3|DPSE
OG0009185	LOC6616493|XP_032574639.1|DSEC	LOC4813324|XP_001353521.2|DPSE
OG0009186	LOC6616344|XP_002040704.2|DSEC	LOC6900290|XP_033239464.1|DPSE
OG0009187	LOC6616805|XP_002041142.1|DSEC	LOC4802097|XP_001359082.2|DPSE
OG0009188	LOC6609689|XP_002034347.1|DSEC	LOC6898902|XP_002138872.1|DPSE
OG0009189	LOC6605957|XP_002030769.1|DSEC	LOC4812015|XP_001352576.2|DPSE
OG0009190	LOC6610469|XP_002035050.1|DSEC	LOC4813651|XP_001354043.3|DPSE
OG0009191	LOC6608493|XP_002033227.1|DSEC	LOC4804234|XP_001360825.2|DPSE
OG0009192	LOC6617461|XP_002041778.1|DSEC	LOC117183773|XP_033234924.1|DPSE
OG0009193	LOC116803640|XP_032583746.1|DSEC	LOC4816328|XP_033235578.1|DPSE
OG0009194	LOC6608031|XP_002032779.2|DSEC	LOC6902423|XP_002133357.2|DPSE
OG0009195	LOC6605157|XP_002029996.1|DSEC	LOC6900678|XP_002135042.2|DPSE, LOC6902746|XP_002133260.2|DPSE
OG0009196	LOC6605147|XP_002029988.1|DSEC	LOC6903399|XP_015035335.2|DPSE, LOC6901264|XP_002133965.3|DPSE, LOC6896840|XP_002137043.2|DPSE
OG0009197	LOC6616379|XP_032575223.1|DSEC	LOC6902129|XP_002133660.2|DPSE, LOC6902933|XP_033235724.1|DPSE
OG0009198	LOC6605824|XP_032575281.1|DSEC	LOC6900338|XP_002134733.3|DPSE
OG0009199	LOC6618321|XP_002042594.1|DSEC	LOC4813005|XP_015043372.2|DPSE
OG0009200	LOC6608478|XP_032570912.1|DSEC	LOC4804205|XP_001360802.3|DPSE
OG0009201	LOC6609777|XP_002034431.1|DSEC	LOC6898655|XP_002138660.3|DPSE
OG0009202	LOC6618805|XP_002043054.1|DSEC	LOC6899059|XP_015040734.1|DPSE
OG0009203	LOC6619182|XP_002043406.1|DSEC	LOC6899050|XP_002138975.2|DPSE
OG0009204	LOC6610074|XP_002034690.1|DSEC	LOC4804634|XP_001361165.3|DPSE
OG0009205	LOC6610079|XP_002034695.1|DSEC	LOC4804639|XP_001361169.2|DPSE
OG0009206	LOC6609165|XP_002033867.2|DSEC	LOC117183162|XP_015039517.1|DPSE, LOC4803969|XP_033234184.1|DPSE
OG0009207	LOC6606221|XP_032577630.1|DSEC	LOC4803315|XP_001360079.2|DPSE
OG0009209	LOC6606872|XP_002031666.2|DSEC	LOC4803131|XP_001359924.3|DPSE
OG0009210	LOC6609772|XP_002034426.1|DSEC	LOC6898653|XP_002138658.3|DPSE
OG0009211	LOC6618245|XP_032574567.1|DSEC	LOC6903584|XP_033235739.1|DPSE
OG0009213	LOC116803386|XP_032583019.1|DSEC	LOC6902252|XP_002133779.3|DPSE
OG0009214	LOC6610540|XP_002035120.1|DSEC	LOC4812525|XP_001352722.2|DPSE
OG0009219	LOC6612962|XP_032576538.1|DSEC	LOC117183202|XP_033232700.1|DPSE
OG0009221	LOC6611990|XP_002036507.1|DSEC	LOC26533094|XP_033236541.1|DPSE
OG0009222	LOC6619992|XP_032580728.1|DSEC	LOC26532244|XP_033239896.1|DPSE
OG0009224	LOC6614153|XP_002038606.1|DSEC	LOC4802263|XP_001359218.2|DPSE
OG0009228	LOC6620178|XP_002044389.1|DSEC	LOC6901388|XP_002134076.2|DPSE
OG0009229	LOC6620051|XP_002044263.1|DSEC	LOC4802242|XP_001359203.2|DPSE
OG0009231	LOC6619957|XP_032581276.1|DSEC	LOC4815528|XP_001355686.3|DPSE
OG0009232	LOC6612481|XP_032580033.1|DSEC	LOC4815351|XP_015042133.2|DPSE
OG0009236	LOC6605979|XP_032574024.1|DSEC	LOC4811791|XP_001352359.4|DPSE
OG0009237	LOC6611965|XP_002036482.2|DSEC	LOC26532178|XP_033235758.1|DPSE
OG0009238	LOC6605349|XP_002030183.2|DSEC	LOC4812493|XP_001352780.2|DPSE
OG0009239	LOC6616465|XP_002040826.1|DSEC	LOC4813955|XP_001354114.1|DPSE
OG0009241	LOC6613169|XP_002037650.1|DSEC	LOC4816278|XP_001356158.2|DPSE
OG0009243	LOC116800657|XP_032572706.1|DSEC	LOC117183605|XP_033233989.1|DPSE
OG0009245	LOC6616648|XP_002041005.1|DSEC	LOC4803180|XP_001359963.1|DPSE
OG0009247	LOC6616833|XP_002041169.1|DSEC	LOC4802076|XP_033232322.1|DPSE
OG0009248	LOC6618452|XP_032581414.1|DSEC	LOC4814740|XP_001354600.1|DPSE
OG0009249	LOC6612046|XP_002036563.1|DSEC	LOC6902579|XP_002133107.2|DPSE
OG0009251	LOC6620595|XP_002044799.1|DSEC	LOC6901177|XP_002133878.2|DPSE
OG0009252	LOC6615921|XP_002040289.2|DSEC	LOC6901151|XP_002134627.3|DPSE
OG0009253	LOC6619785|XP_032580270.1|DSEC	LOC4815163|XP_001354750.1|DPSE
OG0009254	LOC6615850|XP_032581313.1|DSEC	LOC6901398|XP_033239192.1|DPSE
OG0009255	LOC6616045|XP_002040411.1|DSEC	LOC4815152|XP_001354515.3|DPSE
OG0009256	LOC6614892|XP_002039309.1|DSEC	LOC6901048|XP_015042229.1|DPSE
OG0009257	LOC6617995|XP_002042303.1|DSEC	LOC4815614|XP_015041276.1|DPSE
OG0009258	LOC6619603|XP_032581407.1|DSEC	LOC6901921|XP_002133455.2|DPSE
OG0009259	LOC6619793|XP_032582719.1|DSEC	LOC4815086|XP_001354632.2|DPSE
OG0009260	LOC6620096|XP_002044308.1|DSEC	LOC6902274|XP_002133801.1|DPSE
OG0009261	LOC6615049|XP_032582449.1|DSEC	LOC4814709|XP_015041469.2|DPSE
OG0009262	LOC6617960|XP_002042268.1|DSEC	LOC4815492|XP_001355508.2|DPSE
OG0009263	LOC6614972|XP_002039389.2|DSEC	LOC4814763|XP_001355015.1|DPSE
OG0009264	LOC6614969|XP_032581178.1|DSEC	LOC6901621|XP_033239169.1|DPSE
OG0009265	LOC6614965|XP_002039382.2|DSEC	LOC4815213|XP_001355003.2|DPSE
OG0009266	LOC6617792|XP_002042104.2|DSEC	LOC4816587|XP_033236890.1|DPSE
OG0009267	LOC6613570|XP_002038038.1|DSEC	LOC4818125|XP_001357194.4|DPSE
OG0009268	LOC6608411|XP_002033145.2|DSEC	LOC4804360|XP_001360934.2|DPSE
OG0009269	LOC6616631|XP_032579322.1|DSEC	LOC4802237|XP_001359199.4|DPSE
OG0009270	LOC6620931|XP_002045129.2|DSEC	LOC6898296|XP_002138358.3|DPSE
OG0009271	LOC6618036|XP_002042344.2|DSEC	LOC4814775|XP_033240010.1|DPSE
OG0009272	LOC6616339|XP_002040699.1|DSEC	LOC4811855|XP_001353000.3|DPSE
OG0009273	LOC6621142|XP_032576200.1|DSEC	LOC4817476|XP_001356705.2|DPSE
OG0009274	LOC6610567|XP_032574253.1|DSEC	LOC4811963|XP_015043793.2|DPSE
OG0009275	LOC6615895|XP_002040265.2|DSEC	LOC4815399|XP_001354496.4|DPSE
OG0009276	LOC6609269|XP_002033959.1|DSEC	LOC4803357|XP_001360109.2|DPSE
OG0009277	LOC116802070|XP_032581020.1|DSEC	LOC4815454|XP_001355467.3|DPSE
OG0009278	LOC6615979|XP_002040346.2|DSEC	LOC6902086|XP_002133617.3|DPSE
OG0009279	LOC6611449|XP_032583273.1|DSEC	LOC6902347|XP_002133293.2|DPSE
OG0009280	LOC6612472|XP_002036980.1|DSEC	LOC4815746|XP_033237846.1|DPSE
OG0009281	LOC6617581|XP_002041894.1|DSEC	LOC4815985|XP_001355545.2|DPSE
OG0009282	LOC6617220|XP_002041547.2|DSEC	LOC4817960|XP_001357466.3|DPSE
OG0009284	LOC6618352|XP_002042623.1|DSEC	LOC4813549|XP_001353484.2|DPSE
OG0009285	LOC6619477|XP_002043692.1|DSEC	LOC4811805|XP_001352369.3|DPSE
OG0009286	LOC6610989|XP_002035546.1|DSEC	LOC4813244|XP_001353831.3|DPSE
OG0009287	LOC6611073|XP_002035630.1|DSEC	LOC4814031|XP_001354180.2|DPSE
OG0009288	LOC6612328|XP_032581985.1|DSEC	LOC4814993|XP_001354851.3|DPSE
OG0009289	LOC6620119|XP_032579911.1|DSEC	LOC26533860|XP_033237214.1|DPSE
OG0009290	LOC6608620|XP_002033354.1|DSEC	LOC4804736|XP_033233473.1|DPSE
OG0009291	LOC6620120|XP_032579925.1|DSEC	LOC117184341|XP_033237179.1|DPSE
OG0009292	LOC6620174|XP_002044385.1|DSEC	LOC4815384|XP_001354765.3|DPSE
OG0009293	LOC6620167|XP_002044378.1|DSEC	LOC4815171|XP_015041656.2|DPSE
OG0009294	LOC6609477|XP_002034162.1|DSEC	LOC4805686|XP_001362045.4|DPSE
OG0009295	LOC6619958|XP_032581269.1|DSEC	LOC6902257|XP_015041340.2|DPSE
OG0009296	LOC6616992|XP_002041320.2|DSEC	LOC4802222|XP_001359187.3|DPSE
OG0009297	LOC6616996|XP_002041324.2|DSEC	LOC4802219|XP_033241552.1|DPSE
OG0009298	LOC6606698|XP_002031498.2|DSEC	LOC4802619|XP_001359505.2|DPSE
OG0009299	LOC6620396|XP_002044604.2|DSEC	LOC4803076|XP_001359875.4|DPSE
OG0009300	LOC6620394|XP_032576489.1|DSEC	LOC6897909|XP_002138011.2|DPSE
OG0009301	LOC6616937|XP_002041267.2|DSEC	LOC4802418|XP_001359340.3|DPSE
OG0009302	LOC6614288|XP_002038728.1|DSEC	LOC4802975|XP_001359785.3|DPSE
OG0009303	LOC6616731|XP_002041068.1|DSEC	LOC6897734|XP_002137840.3|DPSE
OG0009304	LOC6619012|XP_002043259.1|DSEC	LOC4803081|XP_001359880.3|DPSE
OG0009305	LOC6616887|XP_032577538.1|DSEC	LOC4802554|XP_001359452.3|DPSE
OG0009306	LOC6617622|XP_002041935.1|DSEC	LOC4814495|XP_015041464.1|DPSE
OG0009307	LOC6606891|XP_002031685.1|DSEC	LOC4803120|XP_015038299.2|DPSE
OG0009308	LOC6614109|XP_002038563.1|DSEC	LOC4802296|XP_001359241.3|DPSE
OG0009309	LOC6616875|XP_032579487.1|DSEC	LOC6897607|XP_002137752.2|DPSE
OG0009310	LOC6616667|XP_002041022.1|DSEC	LOC4803165|XP_001359951.2|DPSE
OG0009311	LOC6606817|XP_032578059.1|DSEC	LOC4802820|XP_003736832.1|DPSE
OG0009312	LOC6616893|XP_002041227.1|DSEC	LOC4802556|XP_001359454.3|DPSE
OG0009313	LOC6616899|XP_032577926.1|DSEC	LOC4802561|XP_003736762.1|DPSE
OG0009314	LOC6606178|XP_032576451.1|DSEC	LOC4802893|XP_033232463.1|DPSE
OG0009315	LOC6607151|XP_032576847.1|DSEC	LOC4802726|XP_001359590.2|DPSE
OG0009316	LOC6607219|XP_002032003.1|DSEC	LOC6897887|XP_002137989.2|DPSE
OG0009317	LOC6617187|XP_002041514.1|DSEC	LOC4801185|XP_015037068.2|DPSE
OG0009318	LOC6620045|XP_002044257.1|DSEC	LOC4802812|XP_001359655.2|DPSE
OG0009319	LOC6606199|XP_002031007.1|DSEC	LOC4802321|XP_001359261.1|DPSE
OG0009320	LOC6617010|XP_002041338.1|DSEC	LOC4802211|XP_001359179.1|DPSE
OG0009321	LOC6617003|XP_002041331.1|DSEC	LOC4802204|XP_001359172.1|DPSE
OG0009322	LOC6606332|XP_002031137.1|DSEC	LOC4802392|XP_001359319.3|DPSE
OG0009323	LOC6614117|XP_002038571.1|DSEC	LOC4802290|XP_001359236.3|DPSE
OG0009324	LOC6614312|XP_032576287.1|DSEC	LOC6897423|XP_002137575.1|DPSE
OG0009325	LOC6616812|XP_032578055.1|DSEC	LOC4802090|XP_001359077.2|DPSE
OG0009326	LOC6606389|XP_032576161.1|DSEC	LOC4801724|XP_001358769.2|DPSE
OG0009327	LOC6612794|XP_002037295.1|DSEC	LOC4800235|XP_001357629.2|DPSE
OG0009328	LOC6612777|XP_032579058.1|DSEC	LOC4800276|XP_001357616.2|DPSE
OG0009329	LOC6607632|XP_002032400.1|DSEC	LOC6897256|XP_033233137.1|DPSE
OG0009330	LOC6606492|XP_002031293.1|DSEC	LOC4801298|XP_001358417.3|DPSE
OG0009331	LOC6613709|XP_002038179.1|DSEC	LOC4801829|XP_001358862.2|DPSE
OG0009332	LOC6606587|XP_002031388.1|DSEC	LOC4801408|XP_001358508.2|DPSE
OG0009333	LOC6607325|XP_002032098.1|DSEC	LOC4800955|XP_001358137.2|DPSE
OG0009334	LOC6612918|XP_002037410.1|DSEC	LOC4800318|XP_001357590.3|DPSE
OG0009335	LOC6607272|XP_002032051.2|DSEC	LOC4801819|XP_001358852.3|DPSE
OG0009336	LOC6612985|XP_032578311.1|DSEC	LOC4800728|XP_001357948.3|DPSE
OG0009337	LOC6620206|XP_032581959.1|DSEC	LOC6901991|XP_033239575.1|DPSE
OG0009338	LOC6613798|XP_002038267.1|DSEC	LOC4802761|XP_001359622.3|DPSE
OG0009339	LOC6613793|XP_002038262.1|DSEC	LOC4802764|XP_001359625.3|DPSE
OG0009340	LOC6606529|XP_002031330.1|DSEC	LOC4801989|XP_001359000.3|DPSE
OG0009341	LOC6619280|XP_002043497.2|DSEC, LOC116801380|XP_032576177.1|DSEC	LOC4801853|XP_001358884.2|DPSE
OG0009342	LOC6606633|XP_032578358.1|DSEC	LOC4800876|XP_001358073.2|DPSE
OG0009343	LOC6606632|XP_002031433.1|DSEC	LOC4800875|XP_001358072.3|DPSE
OG0009344	LOC6607338|XP_002032111.1|DSEC	LOC4800967|XP_001358149.3|DPSE
OG0009345	LOC6618690|XP_002042949.1|DSEC	LOC4800656|XP_001357889.3|DPSE
OG0009346	LOC6620767|XP_002044969.1|DSEC	LOC4801175|XP_001358310.4|DPSE
OG0009347	LOC6617069|XP_002041397.1|DSEC	LOC5687544|XP_001358433.2|DPSE
OG0009348	LOC6607403|XP_032577903.1|DSEC	LOC6897329|XP_002137481.3|DPSE
OG0009349	LOC6616855|XP_002041191.2|DSEC	LOC4800794|XP_001358006.4|DPSE
OG0009350	LOC6612903|XP_002037395.2|DSEC	LOC4800306|XP_001357600.3|DPSE
OG0009351	LOC6612897|XP_002037389.2|DSEC	LOC4800295|XP_001357604.4|DPSE
OG0009352	LOC6614068|XP_002038522.1|DSEC	LOC4801910|XP_001358929.2|DPSE
OG0009353	LOC6607421|XP_002032190.1|DSEC	LOC4801678|XP_015037353.2|DPSE
OG0009354	LOC6612015|XP_002036532.1|DSEC	LOC4816957|XP_001356775.2|DPSE
OG0009355	LOC6617759|XP_032581970.1|DSEC	LOC4817423|XP_001356562.3|DPSE
OG0009356	LOC6613229|XP_032569883.1|DSEC	LOC4817381|XP_001356771.1|DPSE
OG0009357	LOC6617685|XP_002041997.1|DSEC	LOC6903069|XP_002132788.1|DPSE
OG0009358	LOC6613264|XP_002037741.1|DSEC	LOC4817253|XP_001356692.2|DPSE
OG0009359	LOC6613263|XP_002037740.1|DSEC	LOC4817186|XP_001356693.3|DPSE
OG0009360	LOC6611663|XP_032583376.1|DSEC	LOC6903110|XP_015036282.2|DPSE
OG0009361	LOC116801217|XP_032575297.1|DSEC	LOC6903109|XP_002132819.2|DPSE
OG0009362	LOC6611662|XP_002036197.1|DSEC	LOC6903108|XP_002132818.2|DPSE
OG0009363	LOC116800474|XP_032571610.1|DSEC	LOC6902512|XP_002133054.1|DPSE
OG0009364	LOC6613095|XP_032583195.1|DSEC	LOC4816392|XP_001355972.4|DPSE
OG0009365	LOC6613392|XP_032583754.1|DSEC	LOC4817135|XP_015036126.2|DPSE
OG0009366	LOC6612167|XP_032575119.1|DSEC	LOC4817167|XP_001356501.3|DPSE
OG0009367	LOC6617724|XP_002042036.2|DSEC	LOC6903496|XP_002132375.3|DPSE
OG0009368	LOC116803621|XP_032583582.1|DSEC	LOC4817389|XP_003736144.2|DPSE
OG0009369	LOC6617225|XP_032583101.1|DSEC	LOC4818114|XP_001357462.3|DPSE
OG0009370	LOC6618215|XP_032583207.1|DSEC	LOC6903079|XP_002132797.2|DPSE
OG0009371	LOC6618214|XP_002042489.1|DSEC	LOC4817216|XP_001356845.3|DPSE
OG0009372	LOC6617230|XP_002041557.1|DSEC	LOC4817849|XP_001357457.3|DPSE
OG0009373	LOC6614522|XP_002038953.1|DSEC	LOC4817656|XP_001357048.3|DPSE
OG0009374	LOC6614444|XP_002038877.2|DSEC	LOC6903277|XP_002132976.3|DPSE
OG0009376	LOC6613199|XP_032583528.1|DSEC	LOC4817024|XP_001356823.4|DPSE
OG0009377	LOC6613672|XP_032573952.1|DSEC	LOC4818172|XP_001357384.1|DPSE
OG0009378	LOC6611829|XP_002036351.1|DSEC	LOC4817082|XP_001356374.3|DPSE
OG0009379	LOC6613520|XP_002037988.1|DSEC	LOC4817841|XP_001357228.2|DPSE
OG0009380	LOC6611927|XP_002036444.1|DSEC	LOC4811667|XP_001352256.4|DPSE
OG0009381	LOC6613527|XP_002037995.1|DSEC	LOC4817903|XP_001357222.4|DPSE
OG0009382	LOC6611486|XP_032569994.1|DSEC	LOC4817814|XP_033235281.1|DPSE
OG0009383	LOC6613619|XP_002038089.1|DSEC	LOC4816239|XP_001355859.3|DPSE
OG0009384	LOC6611246|XP_002035801.1|DSEC	LOC4816416|XP_001356211.2|DPSE
OG0009385	LOC6611240|XP_002035795.2|DSEC	LOC4816396|XP_001356215.3|DPSE
OG0009386	LOC6611211|XP_002035767.1|DSEC	LOC6902711|XP_002133225.1|DPSE
OG0009387	LOC6609876|XP_002034526.1|DSEC	LOC4804061|XP_001360682.3|DPSE
OG0009388	LOC6609872|XP_002034523.1|DSEC	LOC4804057|XP_001360678.2|DPSE
OG0009389	LOC6615710|XP_002040081.2|DSEC	LOC4804485|XP_001361041.1|DPSE
OG0009390	LOC6615256|XP_032570354.1|DSEC	LOC4804409|XP_001360978.2|DPSE
OG0009391	LOC6613118|XP_002037599.1|DSEC	LOC4816771|XP_001355983.2|DPSE
OG0009392	LOC6607931|XP_002032681.1|DSEC	LOC4803458|XP_015039090.1|DPSE
OG0009393	LOC6613893|XP_002038359.1|DSEC	LOC4802504|XP_001359413.5|DPSE
OG0009394	LOC6609211|XP_002033902.1|DSEC	LOC4803946|XP_001360585.3|DPSE
OG0009395	LOC6615585|XP_002039959.1|DSEC	LOC4803844|XP_033233949.1|DPSE
OG0009396	LOC6608638|XP_002033372.1|DSEC	LOC4805094|XP_001361555.2|DPSE
OG0009397	LOC6615342|XP_002039740.1|DSEC	LOC6898235|XP_002138301.1|DPSE
OG0009398	LOC6615694|XP_002040065.2|DSEC	LOC4803953|XP_001360591.3|DPSE
OG0009399	LOC6608594|XP_002033328.1|DSEC	LOC4805647|XP_001362014.2|DPSE
OG0009400	LOC6608273|XP_002033017.1|DSEC	LOC4804565|XP_001361106.2|DPSE
OG0009401	LOC6612125|XP_002036642.1|DSEC	LOC4817288|XP_001356790.1|DPSE
OG0009402	LOC6607080|XP_032579518.1|DSEC	LOC4802455|XP_001359372.3|DPSE
OG0009403	LOC6609418|XP_002034103.1|DSEC	LOC6898253|XP_002138319.1|DPSE
OG0009404	LOC6607920|XP_002032670.1|DSEC	LOC6898095|XP_033233931.1|DPSE
OG0009405	LOC6608276|XP_002033020.1|DSEC	LOC4804566|XP_033233471.1|DPSE
OG0009406	LOC6608350|XP_002033087.1|DSEC	LOC4804522|XP_001361072.2|DPSE
OG0009407	LOC6608349|XP_002033086.1|DSEC	LOC6898511|XP_002138552.2|DPSE
OG0009408	LOC6618909|XP_002043157.1|DSEC	LOC4803557|XP_001360264.1|DPSE
OG0009409	LOC6608829|XP_002033543.1|DSEC	LOC4804273|XP_001360855.3|DPSE
OG0009410	LOC6608610|XP_032571796.1|DSEC	LOC6898629|XP_002138634.2|DPSE
OG0009411	LOC6608909|XP_032570634.1|DSEC	LOC4805192|XP_004444417.2|DPSE
OG0009412	LOC6609302|XP_032571109.1|DSEC	LOC4804872|XP_004444329.2|DPSE
OG0009413	LOC6607940|XP_002032690.1|DSEC	LOC4803466|XP_001360184.2|DPSE
OG0009414	LOC6607944|XP_002032694.1|DSEC	LOC4803470|XP_001360188.1|DPSE
OG0009415	LOC6607973|XP_002032721.1|DSEC	LOC4803484|XP_033234472.1|DPSE
OG0009416	LOC6615561|XP_002039935.1|DSEC	LOC4803825|XP_001360480.4|DPSE
OG0009417	LOC6615562|XP_002039936.1|DSEC	LOC117183518|XP_033233397.1|DPSE
OG0009418	LOC6615564|XP_002039938.1|DSEC	LOC4803828|XP_033233393.1|DPSE
OG0009419	LOC6615568|XP_002039942.1|DSEC	LOC6898257|XP_002138323.1|DPSE
OG0009420	LOC6615569|XP_032570053.1|DSEC	LOC4803830|XP_015039374.2|DPSE
OG0009421	LOC6609552|XP_002034235.1|DSEC	LOC4805390|XP_001361799.4|DPSE
OG0009422	LOC6609075|XP_002033778.2|DSEC	LOC6898685|XP_002138690.3|DPSE
OG0009423	LOC116800335|XP_032570350.1|DSEC	LOC4804246|XP_001360834.2|DPSE
OG0009424	LOC6615413|XP_002039795.1|DSEC	LOC4803698|XP_001360374.1|DPSE
OG0009425	LOC6619183|XP_002043407.1|DSEC	LOC4805573|XP_001361956.3|DPSE
OG0009426	LOC6609052|XP_002033755.1|DSEC	LOC4805156|XP_001361604.2|DPSE
OG0009427	LOC6609843|XP_032572492.1|DSEC	LOC6898221|XP_002138287.2|DPSE
OG0009428	LOC6609963|XP_002034608.1|DSEC	LOC4804944|XP_001361425.3|DPSE
OG0009429	LOC6610066|XP_002034682.1|DSEC	LOC4804629|XP_001361161.2|DPSE
OG0009430	LOC6609540|XP_002034223.1|DSEC	LOC4804465|XP_001361024.2|DPSE
OG0009431	LOC6615785|XP_032570287.1|DSEC	LOC4803505|XP_015039133.1|DPSE
OG0009432	LOC6618795|XP_002043044.2|DSEC	LOC4805616|XP_001361990.2|DPSE
OG0009433	LOC6615521|XP_002039900.1|DSEC	LOC4805206|XP_001361647.2|DPSE
OG0009434	LOC6615526|XP_002039905.1|DSEC	LOC4804457|XP_001361016.3|DPSE
OG0009435	LOC6615525|XP_002039904.1|DSEC	LOC4805199|XP_001361644.1|DPSE
OG0009436	LOC6609018|XP_002033723.1|DSEC	LOC4804392|XP_001360962.3|DPSE
OG0009437	LOC6608383|XP_032571024.1|DSEC	LOC4805123|XP_001361580.1|DPSE
OG0009438	LOC6608151|XP_002032897.1|DSEC	LOC4803584|XP_001360288.2|DPSE
OG0009439	LOC6608141|XP_002032887.1|DSEC	LOC6898134|XP_002138213.2|DPSE
OG0009440	LOC6615801|XP_002040171.2|DSEC	LOC4803519|XP_001360232.3|DPSE
OG0009441	LOC6620323|XP_002044531.2|DSEC	LOC6901985|XP_033238859.1|DPSE
OG0009442	LOC6619937|XP_002044149.1|DSEC	LOC6902296|XP_033240040.1|DPSE, LOC4815791|XP_001355704.4|DPSE
OG0009443	LOC6615722|XP_032571814.1|DSEC	LOC4804472|XP_001361030.1|DPSE
OG0009444	LOC6617971|XP_032581750.1|DSEC	LOC4815345|XP_001354973.4|DPSE
OG0009445	LOC6619928|XP_032580188.1|DSEC	LOC6901420|XP_002134106.3|DPSE
OG0009446	LOC6612443|XP_002036951.1|DSEC	LOC6901545|XP_002134220.3|DPSE
OG0009447	LOC6618502|XP_032581934.1|DSEC	LOC6901506|XP_002134192.1|DPSE
OG0009448	LOC6618028|XP_032581614.1|DSEC	LOC4815310|XP_001354578.3|DPSE, LOC6903229|XP_002132930.2|DPSE
OG0009449	LOC6620443|XP_032581469.1|DSEC	LOC4814545|XP_033240660.1|DPSE
OG0009450	LOC6616206|XP_032581225.1|DSEC	LOC6901277|XP_033239505.1|DPSE
OG0009451	LOC6613530|XP_002037998.1|DSEC	LOC4817899|XP_001357219.2|DPSE
OG0009452	LOC6612401|XP_002036909.1|DSEC	LOC4815708|XP_001355708.2|DPSE, LOC6902284|XP_002133811.2|DPSE
OG0009453	LOC6607463|XP_002032232.1|DSEC	LOC4800704|XP_001357929.2|DPSE
OG0009454	LOC6618340|XP_002042612.1|DSEC	LOC4812847|XP_001353492.3|DPSE
