Orthogroup	DSEC.longest_only	ASTE.longest_only
OG0006492	LOC6614032|XP_002038486.2|DSEC	LOC118506937|XP_035900648.1|ASTE
OG0006493	LOC6618074|XP_002042372.1|DSEC	LOC118506900|XP_035900573.1|ASTE
OG0006494	LOC6620361|XP_032582206.1|DSEC	LOC118506893|XP_035900564.1|ASTE
OG0006495	LOC6619976|XP_032580711.1|DSEC	LOC118508255|XP_035903767.1|ASTE
OG0006496	LOC6607685|XP_002032449.1|DSEC	LOC118508574|XP_035904370.1|ASTE
OG0006497	LOC6606596|XP_002031397.1|DSEC	LOC118505252|XP_035896698.1|ASTE
OG0006498	LOC6606598|XP_002031399.1|DSEC	LOC118505193|XP_035896558.1|ASTE
OG0006499	LOC6612974|XP_032576258.1|DSEC	LOC118505150|XP_035896421.1|ASTE
OG0006500	LOC6611947|XP_002036464.2|DSEC	LOC118505239|XP_035896682.1|ASTE
OG0006501	LOC6612821|XP_002037322.1|DSEC	LOC118505241|XP_035896684.1|ASTE
OG0006502	LOC6612826|XP_032577590.1|DSEC	LOC118505630|XP_035897596.1|ASTE
OG0006503	LOC6612828|XP_032576849.1|DSEC	LOC118505631|XP_035897597.1|ASTE
OG0006504	LOC6612829|XP_002037330.1|DSEC	LOC118505628|XP_035897594.1|ASTE
OG0006505	LOC6612745|XP_002037248.1|DSEC	LOC118505622|XP_035897578.1|ASTE
OG0006506	LOC6604924|XP_002029767.1|DSEC	LOC118506953|XP_035900665.1|ASTE
OG0006507	LOC6616693|XP_032577888.1|DSEC	LOC118507431|XP_035901796.1|ASTE
OG0006508	LOC6616691|XP_032577003.1|DSEC	LOC118508389|XP_035904025.1|ASTE
OG0006509	LOC6615107|XP_002039523.1|DSEC	LOC118502539|XP_035890703.1|ASTE
OG0006510	LOC6606956|XP_002031749.2|DSEC	LOC118508380|XP_035904009.1|ASTE
OG0006511	LOC6606594|XP_032576227.1|DSEC	LOC118502823|XP_035891392.1|ASTE
OG0006512	LOC6619233|XP_002043452.1|DSEC	LOC118505407|XP_035897048.1|ASTE
OG0006513	LOC6606585|XP_032578793.1|DSEC	LOC118502549|XP_035890723.1|ASTE
OG0006514	LOC6619630|XP_002043845.1|DSEC	LOC118507873|XP_035902973.1|ASTE
OG0006515	LOC6620516|XP_002044720.1|DSEC	LOC118507867|XP_035902966.1|ASTE
OG0006516	LOC6607788|XP_002032547.1|DSEC	LOC118507851|XP_035902875.1|ASTE
OG0006517	LOC6607784|XP_002032543.1|DSEC	LOC118507853|XP_035902880.1|ASTE
OG0006518	LOC6607786|XP_032578491.1|DSEC	LOC118507856|XP_035902897.1|ASTE
OG0006519	LOC6607783|XP_002032542.2|DSEC	LOC118507854|XP_035902881.1|ASTE
OG0006520	LOC6612797|XP_032577454.1|DSEC	LOC118517615|XP_035919804.1|ASTE
OG0006521	LOC6606419|XP_002031223.1|DSEC	LOC118502855|XP_035891453.1|ASTE
OG0006522	LOC6612793|XP_002037294.1|DSEC	LOC118502845|XP_035891434.1|ASTE
OG0006523	LOC6606271|XP_002031076.1|DSEC	LOC118502895|XP_035891509.1|ASTE
OG0006524	LOC6611418|XP_002035962.1|DSEC	LOC118505161|XP_035896450.1|ASTE
OG0006525	LOC6614987|XP_032581416.1|DSEC	LOC118504688|XP_035895395.1|ASTE
OG0006526	LOC6614091|XP_002038545.2|DSEC	LOC118502458|XP_035890581.1|ASTE
OG0006527	LOC6614089|XP_002038543.1|DSEC	LOC118508557|XP_035904344.1|ASTE
OG0006528	LOC6614088|XP_002038542.1|DSEC	LOC118504265|XP_035894387.1|ASTE
OG0006529	LOC6614086|XP_002038540.1|DSEC	LOC118504292|XP_035894481.1|ASTE
OG0006530	LOC6614084|XP_002038538.1|DSEC	LOC118502946|XP_035891589.1|ASTE
OG0006531	LOC6614080|XP_002038534.1|DSEC	LOC118502941|XP_035891585.1|ASTE
OG0006532	LOC6614073|XP_002038527.2|DSEC	LOC118502934|XP_035891576.1|ASTE
OG0006533	LOC6615440|XP_002039822.1|DSEC	LOC118502928|XP_035891559.1|ASTE
OG0006534	LOC6606266|XP_002031071.1|DSEC	LOC118507506|XP_035901936.1|ASTE
OG0006535	LOC6607671|XP_002032436.1|DSEC	LOC118502518|XP_035890671.1|ASTE
OG0006536	LOC6614042|XP_002038496.1|DSEC	LOC118502950|XP_035891595.1|ASTE
OG0006537	LOC6617090|XP_002041417.1|DSEC	LOC118507909|XP_035903094.1|ASTE
OG0006538	LOC6617180|XP_032577351.1|DSEC	LOC118505166|XP_035896459.1|ASTE
OG0006539	LOC6618763|XP_032578304.1|DSEC	LOC118505234|XP_035896660.1|ASTE
OG0006540	LOC6607346|XP_032576471.1|DSEC	LOC118506360|XP_035899267.1|ASTE
OG0006541	LOC6612670|XP_002037174.1|DSEC	LOC118507517|XP_035901970.1|ASTE
OG0006542	LOC6612671|XP_002037175.1|DSEC	LOC118507519|XP_035901972.1|ASTE
OG0006543	LOC6617106|XP_032579180.1|DSEC	LOC118502948|XP_035891592.1|ASTE
OG0006544	LOC6620067|XP_032578064.1|DSEC	LOC118507810|XP_035902767.1|ASTE
OG0006545	LOC6615876|XP_002040246.1|DSEC	LOC118507818|XP_035902789.1|ASTE
OG0006546	LOC6607527|XP_032579387.1|DSEC	LOC118507803|XP_035902754.1|ASTE
OG0006547	LOC6607778|XP_032579414.1|DSEC	LOC118503460|XP_035892636.1|ASTE
OG0006548	LOC6606530|XP_002031331.1|DSEC	LOC118507468|XP_035901861.1|ASTE
OG0006549	LOC6616886|XP_002041222.1|DSEC	LOC118505069|XP_035896245.1|ASTE
OG0006550	LOC6619504|XP_032578322.1|DSEC	LOC118505061|XP_035896230.1|ASTE
OG0006551	LOC116802150|XP_032581365.1|DSEC	LOC118507733|XP_035902586.1|ASTE
OG0006552	LOC6614893|XP_002039310.1|DSEC	LOC118507732|XP_035902583.1|ASTE
OG0006553	LOC6617138|XP_002041465.1|DSEC	LOC118512275|XP_035912357.1|ASTE
OG0006554	LOC6614375|XP_032576691.1|DSEC	LOC118511925|XP_035911471.1|ASTE
OG0006555	LOC6613787|XP_002038256.1|DSEC	LOC118511930|XP_035911504.1|ASTE
OG0006556	LOC6606490|XP_002031291.2|DSEC	LOC118514630|XP_035917524.1|ASTE
OG0006557	LOC6606827|XP_002031624.1|DSEC	LOC118511935|XP_035911515.1|ASTE
OG0006558	LOC6607550|XP_032577243.1|DSEC	LOC118511941|XP_035911534.1|ASTE
OG0006559	LOC6607033|XP_032577034.1|DSEC	LOC118511978|XP_035911610.1|ASTE
OG0006560	LOC6612747|XP_002037250.1|DSEC	LOC118507785|XP_035902713.1|ASTE
OG0006561	LOC6612748|XP_002037251.1|DSEC	LOC118507784|XP_035902712.1|ASTE
OG0006562	LOC6617149|XP_002041476.1|DSEC	LOC118502949|XP_035891594.1|ASTE
OG0006563	LOC6621947|XP_032577194.1|DSEC	LOC118503007|XP_035891710.1|ASTE
OG0006564	LOC6606682|XP_002031482.2|DSEC	LOC118503001|XP_035891704.1|ASTE
OG0006565	LOC6616868|XP_032579512.1|DSEC	LOC118502979|XP_035891651.1|ASTE
OG0006566	LOC6606370|XP_032579306.1|DSEC	LOC118504420|XP_035894747.1|ASTE
OG0006567	LOC6607567|XP_002032336.1|DSEC	LOC118507831|XP_035902830.1|ASTE
OG0006568	LOC6607565|XP_002032334.2|DSEC	LOC118507826|XP_035902816.1|ASTE
OG0006569	LOC6610932|XP_002035489.1|DSEC	LOC118507828|XP_035902818.1|ASTE
OG0006570	LOC6613920|XP_032576809.1|DSEC	LOC118504296|XP_035894485.1|ASTE
OG0006571	LOC6607456|XP_002032225.1|DSEC	LOC118503179|XP_035892047.1|ASTE
OG0006572	LOC6606920|XP_032578899.1|DSEC	LOC118506930|XP_035900630.1|ASTE
OG0006573	LOC6614118|XP_002038572.1|DSEC	LOC118517613|XP_035919802.1|ASTE
OG0006574	LOC6606957|XP_032579045.1|DSEC	LOC118502687|XP_035891093.1|ASTE
OG0006575	LOC6612694|XP_002037197.1|DSEC	LOC118504663|XP_035895339.1|ASTE
OG0006576	LOC6607817|XP_002032575.1|DSEC	LOC118505085|XP_035896269.1|ASTE
OG0006577	LOC6607288|XP_002032067.1|DSEC	LOC118505084|XP_035896268.1|ASTE
OG0006578	LOC6607816|XP_032576364.1|DSEC	LOC118505049|XP_035896216.1|ASTE
OG0006579	LOC6611714|XP_002036247.1|DSEC	LOC118505072|XP_035896249.1|ASTE
OG0006580	LOC6616777|XP_002041114.1|DSEC	LOC118504424|XP_035894754.1|ASTE
OG0006581	LOC6613916|XP_032579081.1|DSEC	LOC118505418|XP_035897066.1|ASTE
OG0006582	LOC6616701|XP_032576672.1|DSEC	LOC118505421|XP_035897069.1|ASTE
OG0006583	LOC6616762|XP_032578350.1|DSEC	LOC118503270|XP_035892229.1|ASTE
OG0006584	LOC6621135|XP_002045311.1|DSEC	LOC118504686|XP_035895393.1|ASTE
OG0006585	LOC6611623|XP_002036159.2|DSEC	LOC118502840|XP_035891415.1|ASTE
OG0006586	LOC6612789|XP_002037290.1|DSEC	LOC118507739|XP_035902605.1|ASTE
OG0006587	LOC6612788|XP_032577455.1|DSEC	LOC118507738|XP_035902602.1|ASTE
OG0006588	LOC6616824|XP_002041161.1|DSEC	LOC118507740|XP_035902606.1|ASTE
OG0006589	LOC6614169|XP_032577152.1|DSEC	LOC118507771|XP_035902685.1|ASTE
OG0006590	LOC6614160|XP_002038613.1|DSEC	LOC118507769|XP_035902680.1|ASTE
OG0006591	LOC6616402|XP_002040762.2|DSEC	LOC118512048|XP_035911775.1|ASTE
OG0006592	LOC6607007|XP_002031796.1|DSEC	LOC118512110|XP_035911977.1|ASTE
OG0006593	LOC6607008|XP_002031797.1|DSEC	LOC118512097|XP_035911956.1|ASTE
OG0006594	LOC6605048|XP_002029890.1|DSEC	LOC118512101|XP_035911966.1|ASTE
OG0006595	LOC6609374|XP_002034063.1|DSEC	LOC118511474|XP_035910494.1|ASTE
OG0006596	LOC6609878|XP_002034528.1|DSEC	LOC118511481|XP_035910511.1|ASTE
OG0006597	LOC6610496|XP_002035076.1|DSEC	LOC118511484|XP_035910527.1|ASTE
OG0006598	LOC6611939|XP_002036456.1|DSEC	LOC118511486|XP_035910531.1|ASTE
OG0006599	LOC6605216|XP_002030054.1|DSEC	LOC118511496|XP_035910548.1|ASTE
OG0006600	LOC6611164|XP_032573513.1|DSEC	LOC118512952|XP_035914063.1|ASTE
OG0006601	LOC6605403|XP_002030236.1|DSEC	LOC118510179|XP_035907593.1|ASTE
OG0006602	LOC6605402|XP_002030235.1|DSEC	LOC118510180|XP_035907594.1|ASTE
OG0006603	LOC6605401|XP_002030234.1|DSEC	LOC118510170|XP_035907578.1|ASTE
OG0006604	LOC6605861|XP_002030675.1|DSEC	LOC118510183|XP_035907598.1|ASTE
OG0006605	LOC6612313|XP_002036823.1|DSEC	LOC118510174|XP_035907587.1|ASTE
OG0006606	LOC6611034|XP_002035591.2|DSEC	LOC118510181|XP_035907595.1|ASTE
OG0006607	LOC6605183|XP_002030022.2|DSEC	LOC118510188|XP_035907602.1|ASTE
OG0006608	LOC6613929|XP_032579331.1|DSEC	LOC118510208|XP_035907638.1|ASTE
OG0006609	LOC6607269|XP_002032048.1|DSEC	LOC118513123|XP_035914424.1|ASTE
OG0006610	LOC6605875|XP_032575353.1|DSEC	LOC118513125|XP_035914425.1|ASTE
OG0006611	LOC6610420|XP_032574013.1|DSEC	LOC118513131|XP_035914443.1|ASTE
OG0006612	LOC6610421|XP_002035003.1|DSEC	LOC118513133|XP_035914452.1|ASTE
OG0006613	LOC6610422|XP_002035004.1|DSEC	LOC118513132|XP_035914447.1|ASTE
OG0006614	LOC6610423|XP_002035005.1|DSEC	LOC118513134|XP_035914453.1|ASTE
OG0006615	LOC6610427|XP_002035008.1|DSEC	LOC118514417|XP_035917193.1|ASTE
OG0006616	LOC6604947|XP_002029790.1|DSEC	LOC118514420|XP_035917202.1|ASTE
OG0006617	LOC6606112|XP_032573957.1|DSEC	LOC118514427|XP_035917222.1|ASTE
OG0006618	LOC6605108|XP_002029949.1|DSEC	LOC118509839|XP_035906924.1|ASTE
OG0006619	LOC6610463|XP_002035044.1|DSEC	LOC118509840|XP_035906925.1|ASTE
OG0006620	LOC6610466|XP_002035047.1|DSEC	LOC118511497|XP_035910549.1|ASTE
OG0006621	LOC6611117|XP_032573465.1|DSEC	LOC118511498|XP_035910550.1|ASTE
OG0006622	LOC6610229|XP_032573767.1|DSEC	LOC118512865|XP_035913842.1|ASTE
OG0006623	LOC6610220|XP_002034826.1|DSEC	LOC118508924|XP_035904700.1|ASTE
OG0006624	LOC6607876|XP_002032630.1|DSEC	LOC118510594|XP_035908489.1|ASTE
OG0006625	LOC6607877|XP_002032631.2|DSEC	LOC118510597|XP_035908496.1|ASTE
OG0006626	LOC6619128|XP_002043368.1|DSEC	LOC118510146|XP_035907530.1|ASTE
OG0006627	LOC6608114|XP_032570467.1|DSEC	LOC118510145|XP_035907526.1|ASTE
OG0006628	LOC6608117|XP_032570462.1|DSEC	LOC118512057|XP_035911801.1|ASTE
OG0006629	LOC6615285|XP_002039689.1|DSEC	LOC118509638|XP_035906438.1|ASTE
OG0006630	LOC6608662|XP_032571101.1|DSEC	LOC118512200|XP_035912198.1|ASTE
OG0006631	LOC6604791|XP_002029642.1|DSEC	LOC118512197|XP_035912193.1|ASTE
OG0006632	LOC6608869|XP_032571318.1|DSEC	LOC118512189|XP_035912173.1|ASTE
OG0006633	LOC6610365|XP_002034951.1|DSEC	LOC118512196|XP_035912191.1|ASTE
OG0006634	LOC6617304|XP_032583500.1|DSEC	LOC118512186|XP_035912170.1|ASTE
OG0006635	LOC6617396|XP_002041721.1|DSEC	LOC118512187|XP_035912171.1|ASTE
OG0006636	LOC116802042|XP_032580952.1|DSEC	LOC118512117|XP_035911986.1|ASTE
OG0006638	LOC6608333|XP_002033070.1|DSEC	LOC118512078|XP_035911910.1|ASTE
OG0006639	LOC6608331|XP_032572670.1|DSEC	LOC118512051|XP_035911787.1|ASTE
OG0006640	LOC6608088|XP_002032836.1|DSEC	LOC118512088|XP_035911944.1|ASTE
OG0006641	LOC6608433|XP_032571956.1|DSEC	LOC118512081|XP_035911930.1|ASTE
OG0006642	LOC6615622|XP_032570819.1|DSEC	LOC118512055|XP_035911799.1|ASTE
OG0006643	LOC6612996|XP_002037487.1|DSEC	LOC118512118|XP_035911987.1|ASTE
OG0006644	LOC6605249|XP_002030087.1|DSEC	LOC118504421|XP_035894750.1|ASTE
OG0006645	LOC6614699|XP_032583347.1|DSEC	LOC118513602|XP_035915532.1|ASTE
OG0006646	LOC6608730|XP_002033453.1|DSEC	LOC118513607|XP_035915541.1|ASTE
OG0006647	LOC6609856|XP_032570443.1|DSEC	LOC118508868|XP_035904549.1|ASTE
OG0006648	LOC6610413|XP_032575155.1|DSEC	LOC118512216|XP_035912224.1|ASTE
OG0006649	LOC6609921|XP_032571037.1|DSEC	LOC118508909|XP_035904663.1|ASTE
OG0006650	LOC6607891|XP_032571652.1|DSEC	LOC118514493|XP_035917309.1|ASTE
OG0006651	LOC6616388|XP_032575922.1|DSEC	LOC118509596|XP_035906271.1|ASTE
OG0006652	LOC6605213|XP_002030051.1|DSEC	LOC118509597|XP_035906280.1|ASTE
OG0006653	LOC6610492|XP_032575566.1|DSEC	LOC118513075|XP_035914318.1|ASTE
OG0006654	LOC6610203|XP_032573502.1|DSEC	LOC118513086|XP_035914348.1|ASTE
OG0006655	LOC6610589|XP_032573617.1|DSEC	LOC118509820|XP_035906874.1|ASTE
OG0006656	LOC6610805|XP_032574470.1|DSEC	LOC118509835|XP_035906919.1|ASTE
OG0006657	LOC6610117|XP_002034726.1|DSEC	LOC118509105|XP_035905165.1|ASTE
OG0006658	LOC6610708|XP_002035274.1|DSEC	LOC118513031|XP_035914201.1|ASTE
OG0006659	LOC6610705|XP_002035271.1|DSEC	LOC118513035|XP_035914205.1|ASTE
OG0006660	LOC6610975|XP_002035532.1|DSEC	LOC118514461|XP_035917271.1|ASTE
OG0006661	LOC6610994|XP_002035551.1|DSEC	LOC118513009|XP_035914172.1|ASTE
OG0006662	LOC6617346|XP_002041671.1|DSEC	LOC118504687|XP_035895394.1|ASTE
OG0006663	LOC6611046|XP_002035603.2|DSEC	LOC118510885|XP_035909158.1|ASTE
OG0006664	LOC6607436|XP_002032205.1|DSEC	LOC118511373|XP_035910260.1|ASTE
OG0006665	LOC6610181|XP_002034789.1|DSEC	LOC118511370|XP_035910257.1|ASTE
OG0006666	LOC116800487|XP_032571648.1|DSEC	LOC118512960|XP_035914079.1|ASTE
OG0006667	LOC6616360|XP_002040720.1|DSEC	LOC118512176|XP_035912155.1|ASTE
OG0006668	LOC6608099|XP_002032847.2|DSEC	LOC118512988|XP_035914136.1|ASTE
OG0006669	LOC6611099|XP_002035656.1|DSEC	LOC118512981|XP_035914127.1|ASTE
OG0006670	LOC6611103|XP_032574910.1|DSEC	LOC118512992|XP_035914141.1|ASTE
OG0006671	LOC6611104|XP_032573444.1|DSEC	LOC118512979|XP_035914117.1|ASTE
OG0006672	LOC6604897|XP_032574865.1|DSEC	LOC118512977|XP_035914103.1|ASTE
OG0006673	LOC6610855|XP_002035421.1|DSEC	LOC118513241|XP_035914690.1|ASTE
OG0006674	LOC6610253|XP_002034848.1|DSEC	LOC118516855|XP_035918609.1|ASTE, LOC118510503|XP_035908301.1|ASTE
OG0006675	LOC6610721|XP_002035287.1|DSEC	LOC118513239|XP_035914687.1|ASTE
OG0006676	LOC6610887|XP_032575390.1|DSEC	LOC118510492|XP_035908277.1|ASTE
OG0006677	LOC6604867|XP_032574936.1|DSEC	LOC118510486|XP_035908260.1|ASTE
OG0006678	LOC6616349|XP_002040709.1|DSEC	LOC118503767|XP_035893329.1|ASTE
OG0006679	LOC116800957|XP_032573738.1|DSEC	LOC118514266|XP_035916878.1|ASTE
OG0006680	LOC6612772|XP_032577173.1|DSEC	LOC118514462|XP_035917272.1|ASTE
OG0006681	LOC116800919|XP_032573442.1|DSEC	LOC118510570|XP_035908452.1|ASTE
OG0006682	LOC6610919|XP_002035476.2|DSEC	LOC118510539|XP_035908389.1|ASTE
OG0006683	LOC6610920|XP_032575137.1|DSEC	LOC118510541|XP_035908394.1|ASTE
OG0006684	LOC6604866|XP_002029711.1|DSEC	LOC118512027|XP_035911708.1|ASTE
OG0006685	LOC6608412|XP_002033146.2|DSEC	LOC118510138|XP_035907512.1|ASTE
OG0006686	LOC6611071|XP_032575267.1|DSEC	LOC118514490|XP_035917306.1|ASTE
OG0006687	LOC6614897|XP_032581549.1|DSEC	LOC118512203|XP_035912206.1|ASTE
OG0006688	LOC6610970|XP_032575004.1|DSEC	LOC118510519|XP_035908346.1|ASTE
OG0006689	LOC6610378|XP_002034960.2|DSEC	LOC118510528|XP_035908365.1|ASTE
OG0006690	LOC6616819|XP_032578708.1|DSEC	LOC118512136|XP_035912039.1|ASTE
OG0006691	LOC116800914|XP_032573418.1|DSEC	LOC118512153|XP_035912086.1|ASTE
OG0006692	LOC6610367|XP_002034953.2|DSEC	LOC118512152|XP_035912085.1|ASTE
OG0006693	LOC6610543|XP_032576052.1|DSEC	LOC118512149|XP_035912078.1|ASTE
OG0006694	LOC6616117|XP_032581975.1|DSEC	LOC118512161|XP_035912109.1|ASTE
OG0006695	LOC6604878|XP_002029723.1|DSEC	LOC118514322|XP_035916999.1|ASTE
OG0006696	LOC6613593|XP_032583250.1|DSEC	LOC118509123|XP_035905203.1|ASTE
OG0006697	LOC6605033|XP_032576020.1|DSEC	LOC118510453|XP_035908163.1|ASTE
OG0006698	LOC6605978|XP_002030790.1|DSEC	LOC118510458|XP_035908182.1|ASTE
OG0006699	LOC6610552|XP_032575881.1|DSEC	LOC118512678|XP_035913353.1|ASTE
OG0006700	LOC6605003|XP_002029846.1|DSEC	LOC118512688|XP_035913372.1|ASTE
OG0006701	LOC6608543|XP_002033277.2|DSEC	LOC118513479|XP_035915170.1|ASTE
OG0006702	LOC6610161|XP_002034769.1|DSEC	LOC118512751|XP_035913531.1|ASTE
OG0006703	LOC6606016|XP_002030827.1|DSEC	LOC118513095|XP_035914389.1|ASTE
OG0006704	LOC6606017|XP_002030828.1|DSEC	LOC118513109|XP_035914402.1|ASTE
OG0006705	LOC6608278|XP_002033022.1|DSEC	LOC118513041|XP_035914226.1|ASTE
OG0006706	LOC6618883|XP_002043131.1|DSEC	LOC118513043|XP_035914228.1|ASTE
OG0006707	LOC6615760|XP_002040131.2|DSEC	LOC118510275|XP_035907782.1|ASTE
OG0006708	LOC6615020|XP_002039437.1|DSEC	LOC118510276|XP_035907783.1|ASTE
OG0006709	LOC6618573|XP_002042832.1|DSEC	LOC118509483|XP_035906028.1|ASTE
OG0006710	LOC6611031|XP_032575632.1|DSEC	LOC118509505|XP_035906055.1|ASTE
OG0006711	LOC6611033|XP_032573787.1|DSEC	LOC118509506|XP_035906066.1|ASTE
OG0006712	LOC6610494|XP_032575913.1|DSEC	LOC118509509|XP_035906068.1|ASTE
OG0006713	LOC6605187|XP_002030026.1|DSEC	LOC118509927|XP_035907149.1|ASTE
OG0006714	LOC6605188|XP_002030027.1|DSEC	LOC118509925|XP_035907147.1|ASTE
OG0006715	LOC6611036|XP_002035593.2|DSEC	LOC118509937|XP_035907161.1|ASTE
OG0006716	LOC6613191|XP_032583428.1|DSEC	LOC118509936|XP_035907160.1|ASTE
OG0006717	LOC6605451|XP_002030284.1|DSEC	LOC118509941|XP_035907166.1|ASTE
OG0006718	LOC6605452|XP_002030285.1|DSEC	LOC118509944|XP_035907169.1|ASTE
OG0006719	LOC6606036|XP_002030847.2|DSEC	LOC118509533|XP_035906146.1|ASTE
OG0006720	LOC6618295|XP_002042568.2|DSEC	LOC118509530|XP_035906143.1|ASTE
OG0006721	LOC6605443|XP_032575271.1|DSEC	LOC118510321|XP_035907858.1|ASTE
OG0006722	LOC6605939|XP_002030752.1|DSEC	LOC118514246|XP_035916852.1|ASTE
OG0006723	LOC6611479|XP_032578165.1|DSEC	LOC118511214|XP_035909901.1|ASTE
OG0006724	LOC6619622|XP_002043837.1|DSEC	LOC118510162|XP_035907563.1|ASTE
OG0006725	LOC6607805|XP_002032563.1|DSEC	LOC118510159|XP_035907560.1|ASTE
OG0006726	LOC6606406|XP_032579472.1|DSEC	LOC118510160|XP_035907561.1|ASTE
OG0006727	LOC6607803|XP_002032561.1|DSEC	LOC118510154|XP_035907551.1|ASTE
OG0006728	LOC6607157|XP_002031943.1|DSEC	LOC118511547|XP_035910648.1|ASTE
OG0006729	LOC6608553|XP_032570921.1|DSEC	LOC118509767|XP_035906795.1|ASTE
OG0006730	LOC6608552|XP_032570918.1|DSEC	LOC118509731|XP_035906748.1|ASTE
OG0006731	LOC6611471|XP_002036012.2|DSEC	LOC118510407|XP_035908053.1|ASTE
OG0006732	LOC6604826|XP_032575244.1|DSEC	LOC118509595|XP_035906270.1|ASTE
OG0006733	LOC6616448|XP_002040809.1|DSEC	LOC118510363|XP_035907964.1|ASTE
OG0006734	LOC6611081|XP_002035638.1|DSEC	LOC118510377|XP_035907999.1|ASTE
OG0006735	LOC6604832|XP_002029677.1|DSEC	LOC118510342|XP_035907905.1|ASTE
OG0006736	LOC6610853|XP_002035419.1|DSEC	LOC118510421|XP_035908087.1|ASTE
OG0006737	LOC6606108|XP_032575003.1|DSEC	LOC118509760|XP_035906784.1|ASTE
OG0006738	LOC6609061|XP_002033764.1|DSEC	LOC118509703|XP_035906674.1|ASTE
OG0006739	LOC6610905|XP_002035467.1|DSEC	LOC118509712|XP_035906689.1|ASTE
OG0006740	LOC6604816|XP_002029660.1|DSEC	LOC118509710|XP_035906687.1|ASTE
OG0006741	LOC6604815|XP_002029659.1|DSEC	LOC118512874|XP_035913860.1|ASTE
OG0006742	LOC6606206|XP_002031014.1|DSEC	LOC118511434|XP_035910418.1|ASTE
OG0006743	LOC6621105|XP_032575133.1|DSEC	LOC118512835|XP_035913779.1|ASTE
OG0006744	LOC6605112|XP_002029953.1|DSEC	LOC118512316|XP_035912462.1|ASTE
OG0006745	LOC6616900|XP_032577923.1|DSEC	LOC118512635|XP_035913224.1|ASTE
OG0006746	LOC6604894|XP_032573698.1|DSEC	LOC118509444|XP_035905945.1|ASTE
OG0006747	LOC116801092|XP_032574574.1|DSEC	LOC118510330|XP_035907877.1|ASTE
OG0006748	LOC6615906|XP_032580931.1|DSEC	LOC118509639|XP_035906439.1|ASTE
OG0006749	LOC6610392|XP_032575527.1|DSEC	LOC118512792|XP_035913605.1|ASTE
OG0006750	LOC6620312|XP_002044520.2|DSEC	LOC118512795|XP_035913611.1|ASTE
OG0006752	LOC6610692|XP_032575050.1|DSEC	LOC118509205|XP_035905371.1|ASTE
OG0006753	LOC6610694|XP_002035260.1|DSEC	LOC118509852|XP_035906946.1|ASTE
OG0006754	LOC6610141|XP_002034750.2|DSEC	LOC118514450|XP_035917259.1|ASTE
OG0006755	LOC6610201|XP_002034808.1|DSEC	LOC118512804|XP_035913637.1|ASTE
OG0006756	LOC6610966|XP_002035523.1|DSEC	LOC118514371|XP_035917121.1|ASTE
OG0006757	LOC6610965|XP_002035522.1|DSEC	LOC118514410|XP_035917184.1|ASTE
OG0006758	LOC6610503|XP_002035083.1|DSEC	LOC118514397|XP_035917171.1|ASTE
OG0006759	LOC6610502|XP_002035082.1|DSEC	LOC118514363|XP_035917093.1|ASTE
OG0006760	LOC6616395|XP_032575366.1|DSEC	LOC118514368|XP_035917116.1|ASTE
OG0006761	LOC6614028|XP_002038482.1|DSEC	LOC118512883|XP_035913878.1|ASTE
OG0006762	LOC6615206|XP_032581895.1|DSEC	LOC118514254|XP_035916861.1|ASTE
OG0006763	LOC6609802|XP_002034456.1|DSEC	LOC118510234|XP_035907692.1|ASTE
OG0006764	LOC6609090|XP_002033793.1|DSEC	LOC118510230|XP_035907689.1|ASTE
OG0006765	LOC6609799|XP_002034453.1|DSEC	LOC118510232|XP_035907691.1|ASTE
OG0006766	LOC6610345|XP_002034931.2|DSEC	LOC118510227|XP_035907686.1|ASTE
OG0006767	LOC6616412|XP_002040772.1|DSEC	LOC118514404|XP_035917178.1|ASTE
OG0006768	LOC6616411|XP_002040771.1|DSEC	LOC118514375|XP_035917130.1|ASTE
OG0006769	LOC6616413|XP_002040773.1|DSEC	LOC118514386|XP_035917157.1|ASTE
OG0006770	LOC6610929|XP_002035486.1|DSEC	LOC118511392|XP_035910315.1|ASTE
OG0006771	LOC6615054|XP_032580392.1|DSEC	LOC118509788|XP_035906825.1|ASTE
OG0006772	LOC6608053|XP_002032801.1|DSEC	LOC118513077|XP_035914333.1|ASTE
OG0006773	LOC6610570|XP_002035143.1|DSEC	LOC118509616|XP_035906335.1|ASTE
OG0006774	LOC6619382|XP_032574027.1|DSEC	LOC118509635|XP_035906427.1|ASTE
OG0006775	LOC116800906|XP_032573257.1|DSEC	LOC118513072|XP_035914315.1|ASTE
OG0006776	LOC6610696|XP_002035262.1|DSEC	LOC118513066|XP_035914307.1|ASTE
OG0006777	LOC6606051|XP_002030862.1|DSEC	LOC118513070|XP_035914313.1|ASTE
OG0006778	LOC6610470|XP_002035051.1|DSEC	LOC118513067|XP_035914308.1|ASTE
OG0006779	LOC6610333|XP_002034919.1|DSEC	LOC118513056|XP_035914271.1|ASTE
OG0006780	LOC6611163|XP_002035720.1|DSEC	LOC118513055|XP_035914262.1|ASTE
OG0006781	LOC6610866|XP_032574070.1|DSEC	LOC118513051|XP_035914247.1|ASTE
OG0006782	LOC6610359|XP_032573128.1|DSEC	LOC118513052|XP_035914252.1|ASTE
OG0006783	LOC6609327|XP_032572076.1|DSEC	LOC118512675|XP_035913336.1|ASTE
