Orthogroup	DSEC.longest_only	SLEB.longest_only
OG0007520	LOC6620354|XP_002044564.2|DSEC	LOC115627135|XP_030378567.1|SLEB
OG0007521	LOC6619805|XP_002044018.1|DSEC	LOC115627117|XP_030378543.1|SLEB
OG0007522	LOC6615035|XP_002039452.1|DSEC	LOC115631767|XP_030384463.1|SLEB, LOC115627176|XP_030378635.1|SLEB
OG0007523	LOC6608712|XP_002033436.1|DSEC	LOC115624713|XP_030375396.1|SLEB
OG0007524	LOC6613382|XP_002037856.1|DSEC	LOC115630432|XP_030382847.1|SLEB
OG0007525	LOC6611208|XP_002035764.1|DSEC	LOC115625857|XP_030376926.1|SLEB
OG0007526	LOC6606240|XP_032577803.1|DSEC	LOC115621792|XP_030371423.1|SLEB
OG0007527	LOC6605184|XP_002030023.1|DSEC	LOC115632289|XP_030385242.1|SLEB
OG0007528	LOC6619158|XP_002043398.1|DSEC	LOC115624874|XP_030375579.1|SLEB
OG0007529	LOC6609161|XP_032571979.1|DSEC	LOC115634168|XP_030387616.1|SLEB
OG0007530	LOC6619645|XP_002043860.1|DSEC	LOC115630041|XP_030382534.1|SLEB
OG0007531	LOC6619184|XP_002043408.1|DSEC	LOC115624877|XP_030375582.1|SLEB
OG0007532	LOC6618800|XP_002043049.1|DSEC	LOC115631568|XP_030384259.1|SLEB
OG0007533	LOC6616455|XP_002040816.1|DSEC	LOC115633862|XP_030387214.1|SLEB
OG0007534	LOC6605649|XP_002030467.1|DSEC	LOC115622133|XP_030371850.1|SLEB
OG0007535	LOC6605572|XP_002030394.1|DSEC	LOC115623152|XP_030373222.1|SLEB
OG0007536	LOC6606151|XP_032579062.1|DSEC	LOC115625177|XP_030376001.1|SLEB
OG0007537	LOC6605609|XP_032573849.1|DSEC	LOC115622147|XP_030371873.1|SLEB
OG0007538	LOC6605612|XP_032575858.1|DSEC	LOC115622796|XP_030372721.1|SLEB
OG0007539	LOC6614513|XP_032574249.1|DSEC	LOC115630484|XP_030382925.1|SLEB
OG0007540	LOC6612983|XP_032578307.1|DSEC	LOC115620906|XP_030370259.1|SLEB
OG0007541	LOC6609035|XP_002033738.2|DSEC	LOC115627704|XP_030379311.1|SLEB
OG0007542	LOC6615491|XP_002039871.1|DSEC	LOC115626441|XP_030377678.1|SLEB
OG0007543	LOC6620282|XP_032579867.1|DSEC	LOC115627718|XP_030379322.1|SLEB
OG0007544	LOC6605387|XP_032575043.1|DSEC	LOC115623222|XP_030373321.1|SLEB
OG0007545	LOC6614737|XP_002039161.1|DSEC	LOC115626004|XP_030377112.1|SLEB
OG0007546	LOC6617021|XP_002041349.2|DSEC	LOC115625511|XP_030376435.1|SLEB
OG0007547	LOC6609741|XP_002034395.1|DSEC	LOC115633944|XP_030387321.1|SLEB
OG0007548	LOC6610339|XP_032574354.1|DSEC	LOC115632482|XP_030385516.1|SLEB
OG0007549	LOC6616472|XP_002040833.1|DSEC	LOC115631681|XP_030384356.1|SLEB
OG0007550	LOC6605597|XP_002030416.2|DSEC	LOC115623185|XP_030373267.1|SLEB
OG0007551	LOC6608104|XP_032571765.1|DSEC	LOC115634416|XP_030387980.1|SLEB
OG0007552	LOC116801939|XP_032579942.1|DSEC	LOC115631960|XP_030384685.1|SLEB
OG0007553	LOC6613196|XP_002037677.1|DSEC	LOC115631457|XP_030384065.1|SLEB
OG0007554	LOC6605087|XP_002029928.1|DSEC	LOC115622691|XP_030372576.1|SLEB
OG0007555	LOC6609542|XP_002034225.1|DSEC	LOC115625082|XP_030375837.1|SLEB
OG0007556	LOC6618940|XP_032571758.1|DSEC	LOC115624711|XP_030375393.1|SLEB
OG0007557	LOC6618785|XP_032571220.1|DSEC	LOC115624529|XP_030375110.1|SLEB
OG0007558	LOC6609207|XP_032571436.1|DSEC	LOC115632528|XP_030385588.1|SLEB
OG0007559	LOC6611736|XP_002036259.1|DSEC	LOC115625955|XP_030377054.1|SLEB
OG0007560	LOC6616314|XP_002040674.1|DSEC	LOC115627335|XP_030378878.1|SLEB
OG0007561	LOC6618389|XP_032574734.1|DSEC	LOC115633701|XP_030387020.1|SLEB
OG0007562	LOC6605367|XP_032576083.1|DSEC	LOC115623224|XP_030373326.1|SLEB
OG0007563	LOC6606140|XP_002030948.1|DSEC	LOC115633117|XP_030386366.1|SLEB
OG0007564	LOC6605536|XP_002030364.1|DSEC	LOC115634080|XP_030387494.1|SLEB
OG0007565	LOC6619674|XP_002043889.1|DSEC	LOC115630050|XP_030382541.1|SLEB
OG0007566	LOC6609153|XP_002033855.1|DSEC	LOC115628159|XP_030379989.1|SLEB
OG0007567	LOC6612652|XP_002037156.1|DSEC	LOC115620524|XP_030369650.1|SLEB
OG0007568	LOC6608954|XP_002033668.1|DSEC	LOC115624578|XP_030375173.1|SLEB
OG0007569	LOC6609955|XP_002034601.1|DSEC	LOC115631003|XP_030383465.1|SLEB
OG0007570	LOC6608953|XP_032570882.1|DSEC	LOC115624577|XP_030375171.1|SLEB
OG0007571	LOC6608956|XP_032571601.1|DSEC	LOC115624600|XP_030375201.1|SLEB
OG0007572	LOC6613487|XP_002037956.2|DSEC	LOC115629019|XP_030381179.1|SLEB
OG0007573	LOC6609381|XP_002034070.1|DSEC	LOC115633880|XP_030387244.1|SLEB
OG0007574	LOC6618851|XP_002043100.2|DSEC	LOC115626457|XP_030377702.1|SLEB
OG0007575	LOC6609341|XP_032572615.1|DSEC	LOC115624594|XP_030375193.1|SLEB
OG0007576	LOC6617589|XP_032582494.1|DSEC	LOC115627198|XP_030378672.1|SLEB
OG0007577	LOC6614824|XP_002039243.1|DSEC	LOC115626671|XP_030377957.1|SLEB
OG0007578	LOC6613697|XP_032583599.1|DSEC	LOC115631617|XP_030384282.1|SLEB
OG0007579	LOC6608208|XP_002032953.2|DSEC	LOC115620807|XP_030370092.1|SLEB
OG0007580	LOC6605803|XP_002030618.1|DSEC	LOC115622256|XP_030372016.1|SLEB
OG0007581	LOC6614417|XP_002038850.2|DSEC	LOC115631140|XP_030383670.1|SLEB
OG0007582	LOC6619689|XP_002043904.1|DSEC	LOC115623592|XP_030373852.1|SLEB
OG0007583	LOC6615427|XP_002039809.1|DSEC	LOC115627603|XP_030379185.1|SLEB
OG0007584	LOC6615120|XP_002039536.2|DSEC	LOC115629289|XP_030381589.1|SLEB
OG0007585	LOC6622009|XP_032575038.1|DSEC	LOC115623001|XP_030373025.1|SLEB
OG0007586	LOC6611192|XP_002035748.1|DSEC	LOC115621360|XP_030370844.1|SLEB
OG0007587	LOC6615314|XP_032571105.1|DSEC	LOC115624705|XP_030375380.1|SLEB
OG0007588	LOC6620275|XP_032582775.1|DSEC	LOC115630415|XP_030382809.1|SLEB
OG0007589	LOC6620165|XP_002044376.1|DSEC	LOC115626761|XP_030378078.1|SLEB
OG0007590	LOC6605691|XP_032575736.1|DSEC	LOC115633122|XP_030386372.1|SLEB
OG0007591	LOC6608380|XP_002033116.1|DSEC	LOC115634439|XP_030388006.1|SLEB
OG0007592	LOC6615554|XP_002039928.1|DSEC	LOC115630287|XP_030382686.1|SLEB
OG0007593	LOC116802035|XP_032580881.1|DSEC	LOC115627121|XP_030378551.1|SLEB
OG0007594	LOC6608373|XP_002033109.1|DSEC	LOC115625775|XP_030376808.1|SLEB
OG0007595	LOC6609958|XP_002034604.1|DSEC	LOC115632499|XP_030385542.1|SLEB
OG0007596	LOC6604862|XP_002029707.1|DSEC	LOC115622951|XP_030372946.1|SLEB
OG0007597	LOC6618334|XP_002042606.1|DSEC	LOC115625423|XP_030376326.1|SLEB
OG0007598	LOC6609343|XP_002034032.1|DSEC	LOC115633808|XP_030387153.1|SLEB
OG0007599	LOC6605570|XP_032574176.1|DSEC	LOC115624671|XP_030375332.1|SLEB
OG0007600	LOC6618398|XP_002042668.1|DSEC	LOC115621040|XP_030370425.1|SLEB
OG0007601	LOC6605771|XP_032575148.1|DSEC	LOC115624692|XP_030375362.1|SLEB
OG0007602	LOC6616497|XP_002040857.1|DSEC	LOC115624740|XP_030375427.1|SLEB
OG0007603	LOC6616496|XP_032574627.1|DSEC	LOC115624786|XP_030375478.1|SLEB
OG0007604	LOC6610137|XP_032575084.1|DSEC	LOC115632600|XP_030385685.1|SLEB
OG0007605	LOC6616551|XP_032574774.1|DSEC	LOC115623150|XP_030373220.1|SLEB
OG0007606	LOC6605334|XP_032576075.1|DSEC	LOC115623286|XP_030373429.1|SLEB
OG0007607	LOC6617054|XP_032576166.1|DSEC	LOC115620527|XP_030369656.1|SLEB
OG0007608	LOC6616350|XP_002040710.1|DSEC	LOC115634378|XP_030387922.1|SLEB
OG0007609	LOC6618544|XP_002042804.1|DSEC	LOC115627226|XP_030378709.1|SLEB
OG0007610	LOC6608409|XP_002033143.2|DSEC	LOC115629227|XP_030381502.1|SLEB
OG0007611	LOC6619454|XP_032579934.1|DSEC	LOC115627862|XP_030379585.1|SLEB
OG0007612	LOC6608400|XP_032571575.1|DSEC	LOC115634743|XP_030388495.1|SLEB
OG0007613	LOC6615310|XP_002039714.2|DSEC	LOC115633376|XP_030386683.1|SLEB
OG0007614	LOC6610566|XP_002035139.1|DSEC	LOC115632427|XP_030385428.1|SLEB
OG0007615	LOC6605027|XP_002029870.1|DSEC	LOC115633032|XP_030386236.1|SLEB
OG0007616	LOC6612653|XP_032576999.1|DSEC	LOC115620666|XP_030369880.1|SLEB
OG0007617	LOC6605837|XP_032574593.1|DSEC	LOC115630373|XP_030382768.1|SLEB
OG0007618	LOC6605650|XP_002030468.1|DSEC	LOC115622296|XP_030372059.1|SLEB
OG0007619	LOC6605593|XP_002030412.1|DSEC	LOC115622541|XP_030372367.1|SLEB
OG0007620	LOC6605629|XP_002030447.2|DSEC	LOC115623197|XP_030373281.1|SLEB
OG0007621	LOC6608323|XP_002033060.1|DSEC	LOC115632800|XP_030385915.1|SLEB
OG0007622	LOC6620533|XP_032575342.1|DSEC	LOC115623219|XP_030373318.1|SLEB
OG0007623	LOC6616259|XP_032573166.1|DSEC	LOC115623248|XP_030373371.1|SLEB
OG0007624	LOC6616356|XP_032575319.1|DSEC	LOC115633758|XP_030387093.1|SLEB
OG0007625	LOC6605250|XP_032573396.1|DSEC	LOC115622121|XP_030371829.1|SLEB
OG0007626	LOC6610306|XP_002034901.1|DSEC	LOC115632530|XP_030385586.1|SLEB
OG0007627	LOC6610307|XP_002034902.1|DSEC	LOC115632529|XP_030385585.1|SLEB
OG0007628	LOC6619487|XP_002043702.1|DSEC	LOC115627977|XP_030379733.1|SLEB
OG0007629	LOC6604875|XP_002029720.1|DSEC	LOC115622881|XP_030372834.1|SLEB
OG0007630	LOC6619089|XP_002043329.1|DSEC	LOC115623811|XP_030374215.1|SLEB
OG0007631	LOC6618708|XP_032578765.1|DSEC	LOC115620496|XP_030369607.1|SLEB
OG0007632	LOC116801170|XP_032575091.1|DSEC	LOC115624556|XP_030375144.1|SLEB
OG0007633	LOC6614574|XP_002039002.1|DSEC	LOC115631881|XP_030384590.1|SLEB
OG0007634	LOC6612781|XP_002037282.1|DSEC	LOC115632045|XP_030384876.1|SLEB, LOC115620715|XP_030369952.1|SLEB
OG0007635	LOC6611197|XP_002035753.1|DSEC	LOC115626039|XP_030377150.1|SLEB
OG0007636	LOC6618362|XP_002042632.1|DSEC	LOC115633812|XP_030387156.1|SLEB
OG0007637	LOC116801374|XP_032576131.1|DSEC	LOC115632671|XP_030385765.1|SLEB
OG0007638	LOC6616007|XP_032581753.1|DSEC	LOC115631948|XP_030384665.1|SLEB
OG0007639	LOC6615021|XP_002039438.1|DSEC	LOC115623446|XP_030373656.1|SLEB
OG0007640	LOC6608470|XP_002033204.1|DSEC	LOC115631215|XP_030383783.1|SLEB
OG0007641	LOC6607192|XP_002031976.1|DSEC	LOC115624475|XP_030375038.1|SLEB, LOC115624162|XP_030374619.1|SLEB
OG0007642	LOC6609115|XP_002033817.1|DSEC	LOC115634440|XP_030388009.1|SLEB
OG0007643	LOC6606193|XP_032576498.1|DSEC	LOC115623774|XP_030374170.1|SLEB
OG0007644	LOC6619523|XP_002043738.2|DSEC	LOC115620413|XP_030369496.1|SLEB
OG0007645	LOC6606224|XP_002031032.1|DSEC	LOC115623507|XP_030373747.1|SLEB, LOC115623505|XP_030373743.1|SLEB, LOC115623962|XP_030374389.1|SLEB, LOC115623506|XP_030373744.1|SLEB
OG0007646	LOC6612182|XP_002036699.2|DSEC	LOC115630590|XP_030383069.1|SLEB
OG0007647	LOC6614731|XP_032569748.1|DSEC	LOC115629073|XP_030381249.1|SLEB
OG0007648	LOC6608112|XP_002032860.2|DSEC	LOC115627600|XP_030379187.1|SLEB
OG0007649	LOC6605061|XP_032573184.1|DSEC	LOC115632434|XP_030385437.1|SLEB, LOC115632770|XP_030385878.1|SLEB, LOC115632748|XP_030385856.1|SLEB
OG0007650	LOC6609962|XP_002034607.1|DSEC	LOC115620199|XP_030369192.1|SLEB, LOC115620202|XP_030369197.1|SLEB
OG0007651	LOC6618604|XP_032580256.1|DSEC	LOC115629259|XP_030381540.1|SLEB
OG0007652	LOC116800419|XP_032571141.1|DSEC	LOC115625798|XP_030376839.1|SLEB
OG0007653	LOC6616359|XP_032574012.1|DSEC	LOC115620883|XP_030370221.1|SLEB
OG0007654	LOC6610539|XP_002035119.1|DSEC	LOC115622992|XP_030373012.1|SLEB
OG0007655	LOC6609906|XP_002034556.1|DSEC	LOC115627159|XP_030378644.1|SLEB
OG0007656	LOC6620071|XP_002044283.1|DSEC	LOC115624306|XP_030374788.1|SLEB
OG0007658	LOC6608958|XP_032571608.1|DSEC, LOC6608957|XP_032571609.1|DSEC	LOC115623099|XP_030373165.1|SLEB, LOC115623098|XP_030373164.1|SLEB
OG0007659	LOC6608407|XP_002033141.1|DSEC	LOC115634455|XP_030388037.1|SLEB, LOC115634267|XP_030387756.1|SLEB, LOC115634458|XP_030388043.1|SLEB
OG0007660	LOC6606870|XP_002031664.2|DSEC	LOC115623983|XP_030374414.1|SLEB
OG0007664	LOC6606440|XP_032577729.1|DSEC	LOC115620215|XP_030369213.1|SLEB
OG0007665	LOC6616230|XP_032580439.1|DSEC	LOC115633285|XP_030386554.1|SLEB
OG0007667	LOC6620333|XP_032581605.1|DSEC	LOC115626933|XP_030378302.1|SLEB
OG0007668	LOC6611674|XP_002036209.1|DSEC	LOC115625983|XP_030377089.1|SLEB
OG0007669	LOC6620094|XP_032580442.1|DSEC	LOC115628820|XP_030380908.1|SLEB
OG0007670	LOC6620093|XP_032580441.1|DSEC	LOC115628819|XP_030380907.1|SLEB
OG0007671	LOC6619842|XP_002044055.1|DSEC	LOC115630193|XP_030382620.1|SLEB
OG0007672	LOC6615989|XP_002040356.1|DSEC	LOC115627817|XP_030379507.1|SLEB
OG0007673	LOC6617137|XP_002041464.1|DSEC	LOC115621091|XP_030370485.1|SLEB
OG0007674	LOC6618436|XP_002042706.1|DSEC	LOC115627552|XP_030379129.1|SLEB
OG0007675	LOC6618453|XP_002042723.2|DSEC	LOC115627073|XP_030378480.1|SLEB
OG0007676	LOC6614856|XP_002039274.1|DSEC	LOC115627502|XP_030379051.1|SLEB
OG0007677	LOC6612191|XP_032582464.1|DSEC	LOC115626730|XP_030378036.1|SLEB
OG0007678	LOC6617919|XP_032582160.1|DSEC	LOC115627992|XP_030379747.1|SLEB
OG0007679	LOC6617923|XP_032582152.1|DSEC	LOC115628026|XP_030379822.1|SLEB
OG0007680	LOC6613168|XP_002037649.1|DSEC	LOC115629051|XP_030381218.1|SLEB
OG0007681	LOC6620397|XP_002044605.1|DSEC	LOC115625295|XP_030376169.1|SLEB
OG0007682	LOC6620007|XP_002044219.2|DSEC	LOC115627289|XP_030378780.1|SLEB
OG0007683	LOC6615016|XP_002039433.1|DSEC	LOC115627414|XP_030378936.1|SLEB
OG0007684	LOC6618456|XP_002042726.1|DSEC	LOC115627278|XP_030378768.1|SLEB
OG0007685	LOC6619987|XP_032580715.1|DSEC	LOC115628748|XP_030380815.1|SLEB
OG0007686	LOC6617936|XP_032580334.1|DSEC	LOC115627789|XP_030379470.1|SLEB
OG0007687	LOC6612491|XP_002036999.2|DSEC	LOC115626865|XP_030378231.1|SLEB
OG0007688	LOC6607670|XP_002032435.1|DSEC	LOC115621920|XP_030371623.1|SLEB
OG0007689	LOC6615169|XP_032581288.1|DSEC	LOC115627507|XP_030379061.1|SLEB
OG0007690	LOC6618472|XP_032580285.1|DSEC	LOC115627416|XP_030378938.1|SLEB
OG0007691	LOC6618739|XP_002042997.1|DSEC	LOC115621381|XP_030370870.1|SLEB
OG0007692	LOC6618440|XP_032581131.1|DSEC	LOC115629678|XP_030382058.1|SLEB
OG0007693	LOC6614955|XP_002039372.1|DSEC	LOC115627424|XP_030378957.1|SLEB
OG0007694	LOC6605774|XP_002030589.1|DSEC	LOC115628680|XP_030380713.1|SLEB
OG0007695	LOC6612318|XP_032581295.1|DSEC	LOC115628900|XP_030381019.1|SLEB
OG0007696	LOC6618351|XP_002042622.2|DSEC	LOC115633916|XP_030387284.1|SLEB
OG0007697	LOC6610782|XP_032574608.1|DSEC	LOC115624999|XP_030375734.1|SLEB
OG0007698	LOC6618623|XP_032580817.1|DSEC	LOC115629243|XP_030381519.1|SLEB
OG0007699	LOC6620271|XP_002044446.1|DSEC	LOC115627602|XP_030379184.1|SLEB
OG0007700	LOC6616112|XP_032580379.1|DSEC	LOC115628865|XP_030380977.1|SLEB
OG0007701	LOC6612348|XP_032581221.1|DSEC	LOC115629578|XP_030381930.1|SLEB
OG0007702	LOC6615901|XP_032581348.1|DSEC	LOC115629811|XP_030382238.1|SLEB
OG0007703	LOC6612497|XP_002037005.1|DSEC	LOC115633260|XP_030386525.1|SLEB
OG0007704	LOC6612942|XP_002037434.1|DSEC	LOC115620316|XP_030369368.1|SLEB
OG0007705	LOC6614905|XP_002039322.1|DSEC	LOC115629602|XP_030381956.1|SLEB
OG0007706	LOC6614887|XP_002039304.1|DSEC	LOC115627527|XP_030379087.1|SLEB
OG0007707	LOC6619554|XP_032582751.1|DSEC	LOC115633305|XP_030386584.1|SLEB
OG0007708	LOC6620492|XP_032582046.1|DSEC	LOC115627529|XP_030379089.1|SLEB
OG0007709	LOC6618675|XP_002042934.1|DSEC	LOC115629112|XP_030381301.1|SLEB
OG0007710	LOC6620306|XP_032581034.1|DSEC	LOC115627855|XP_030379576.1|SLEB
OG0007711	LOC6618006|XP_002042314.2|DSEC	LOC115627255|XP_030378742.1|SLEB
OG0007712	LOC6619599|XP_032581399.1|DSEC	LOC115629867|XP_030382319.1|SLEB
OG0007713	LOC6612435|XP_032580514.1|DSEC	LOC115629716|XP_030382097.1|SLEB
OG0007714	LOC6615189|XP_032582353.1|DSEC	LOC115627451|XP_030378977.1|SLEB
OG0007715	LOC6618469|XP_002042739.1|DSEC	LOC115627129|XP_030378561.1|SLEB
OG0007716	LOC6617579|XP_002041892.1|DSEC	LOC115629491|XP_030381825.1|SLEB
OG0007717	LOC6612951|XP_032576279.1|DSEC	LOC115620517|XP_030369643.1|SLEB
OG0007718	LOC6615237|XP_032581774.1|DSEC	LOC115626801|XP_030378129.1|SLEB
OG0007719	LOC6612389|XP_032581167.1|DSEC	LOC115628807|XP_030380883.1|SLEB
OG0007720	LOC6612387|XP_032579984.1|DSEC	LOC115628938|XP_030381071.1|SLEB
OG0007721	LOC6620642|XP_032581104.1|DSEC	LOC115627793|XP_030379473.1|SLEB
OG0007722	LOC6620639|XP_032581350.1|DSEC	LOC115627971|XP_030379726.1|SLEB
OG0007723	LOC6617500|XP_002041817.2|DSEC	LOC115628001|XP_030379767.1|SLEB
OG0007724	LOC6617268|XP_032574058.1|DSEC	LOC115631899|XP_030384608.1|SLEB
OG0007725	LOC6618430|XP_032581099.1|DSEC	LOC115629788|XP_030382203.1|SLEB
OG0007726	LOC6619911|XP_002044123.1|DSEC	LOC115627315|XP_030378819.1|SLEB
OG0007727	LOC6618673|XP_002042932.1|DSEC	LOC115625929|XP_030377025.1|SLEB
OG0007728	LOC6612336|XP_032582002.1|DSEC	LOC115628808|XP_030380888.1|SLEB
OG0007729	LOC6619901|XP_002044113.1|DSEC	LOC115627101|XP_030378517.1|SLEB
OG0007730	LOC6612335|XP_032581986.1|DSEC	LOC115628897|XP_030381016.1|SLEB
OG0007731	LOC6604962|XP_032573496.1|DSEC	LOC115623236|XP_030373345.1|SLEB
OG0007732	LOC6615140|XP_002039556.1|DSEC	LOC115627485|XP_030379024.1|SLEB
OG0007733	LOC6617973|XP_002042281.1|DSEC	LOC115627340|XP_030378845.1|SLEB
OG0007735	LOC6620256|XP_002044464.1|DSEC	LOC115626823|XP_030378163.1|SLEB
OG0007736	LOC6616012|XP_002040378.2|DSEC	LOC115626854|XP_030378216.1|SLEB
OG0007737	LOC6619237|XP_002043456.1|DSEC	LOC115621263|XP_030370722.1|SLEB
OG0007738	LOC6607537|XP_032576855.1|DSEC	LOC115620889|XP_030370231.1|SLEB
OG0007739	LOC6612575|XP_032581039.1|DSEC	LOC115628696|XP_030380735.1|SLEB
OG0007740	LOC6612259|XP_002036771.1|DSEC	LOC115628816|XP_030380902.1|SLEB
OG0007741	LOC6619915|XP_032582269.1|DSEC	LOC115629749|XP_030382145.1|SLEB
OG0007742	LOC6620230|XP_032581927.1|DSEC	LOC115627731|XP_030379353.1|SLEB
OG0007743	LOC6612710|XP_032577835.1|DSEC	LOC115621047|XP_030370429.1|SLEB
OG0007744	LOC116800220|XP_032569959.1|DSEC	LOC115629127|XP_030381325.1|SLEB
OG0007745	LOC6613746|XP_032578952.1|DSEC	LOC115621865|XP_030371546.1|SLEB
OG0007746	LOC6607303|XP_032579536.1|DSEC	LOC115620411|XP_030369491.1|SLEB
OG0007747	LOC6618070|XP_032581522.1|DSEC	LOC115627680|XP_030379283.1|SLEB
OG0007748	LOC6615146|XP_032581062.1|DSEC	LOC115627570|XP_030379154.1|SLEB
OG0007749	LOC6616107|XP_032582249.1|DSEC	LOC115626906|XP_030378276.1|SLEB
OG0007750	LOC6612921|XP_002037413.1|DSEC	LOC115620581|XP_030369744.1|SLEB
OG0007751	LOC6617273|XP_002041600.1|DSEC	LOC115631722|XP_030384417.1|SLEB
OG0007752	LOC6620336|XP_002044540.1|DSEC	LOC115626841|XP_030378188.1|SLEB
OG0007753	LOC6620458|XP_002044665.1|DSEC	LOC115627572|XP_030379155.1|SLEB
OG0007754	LOC6619868|XP_002044081.1|DSEC	LOC115629121|XP_030381318.1|SLEB
OG0007755	LOC6619865|XP_032580850.1|DSEC	LOC115629207|XP_030381467.1|SLEB
OG0007756	LOC6614803|XP_032581524.1|DSEC	LOC115626947|XP_030378323.1|SLEB
OG0007757	LOC6612380|XP_032580405.1|DSEC	LOC115627448|XP_030378973.1|SLEB
OG0007758	LOC6613630|XP_002038100.1|DSEC	LOC115625665|XP_030376659.1|SLEB
OG0007759	LOC6612862|XP_002037354.1|DSEC	LOC115620708|XP_030369943.1|SLEB
OG0007760	LOC6619932|XP_032581466.1|DSEC	LOC115628818|XP_030380906.1|SLEB
OG0007761	LOC6615223|XP_002039629.2|DSEC	LOC115629107|XP_030381292.1|SLEB
OG0007762	LOC6615224|XP_032582558.1|DSEC	LOC115629129|XP_030381329.1|SLEB
OG0007763	LOC6617277|XP_002041604.1|DSEC	LOC115631708|XP_030384395.1|SLEB
OG0007764	LOC6620266|XP_002044474.2|DSEC	LOC115626751|XP_030378064.1|SLEB
OG0007765	LOC6620267|XP_032580156.1|DSEC	LOC115626882|XP_030378252.1|SLEB
OG0007766	LOC6606538|XP_032576432.1|DSEC	LOC115620568|XP_030369719.1|SLEB
OG0007767	LOC6620110|XP_002044322.1|DSEC	LOC115627984|XP_030379740.1|SLEB
OG0007768	LOC6619936|XP_002044148.1|DSEC	LOC115626764|XP_030378081.1|SLEB
OG0007769	LOC6619973|XP_002044185.2|DSEC	LOC115629132|XP_030381334.1|SLEB
OG0007770	LOC6611619|XP_002036155.1|DSEC	LOC115624071|XP_030374517.1|SLEB
OG0007771	LOC6611322|XP_002035869.2|DSEC	LOC115626410|XP_030377636.1|SLEB
OG0007772	LOC6616043|XP_002040409.1|DSEC	LOC115628824|XP_030380916.1|SLEB
OG0007773	LOC6613560|XP_002038028.1|DSEC	LOC115626424|XP_030377652.1|SLEB
OG0007774	LOC6611172|XP_002035729.2|DSEC	LOC115628328|XP_030380245.1|SLEB
OG0007775	LOC6618519|XP_002042779.1|DSEC	LOC115629782|XP_030382196.1|SLEB
OG0007776	LOC6614849|XP_002039267.1|DSEC	LOC115627684|XP_030379287.1|SLEB
OG0007777	LOC6618451|XP_002042721.1|DSEC	LOC115633349|XP_030386644.1|SLEB
OG0007778	LOC6615117|XP_032581304.1|DSEC	LOC115627116|XP_030378541.1|SLEB
OG0007779	LOC6605942|XP_002030755.1|DSEC	LOC115632221|XP_030385139.1|SLEB
OG0007780	LOC6616196|XP_032581031.1|DSEC	LOC115633218|XP_030386465.1|SLEB
OG0007781	LOC6615228|XP_032580570.1|DSEC	LOC115629858|XP_030382303.1|SLEB
OG0007782	LOC6612543|XP_002037051.1|DSEC	LOC115629216|XP_030381482.1|SLEB
OG0007783	LOC6612294|XP_002036804.2|DSEC	LOC115629337|XP_030381643.1|SLEB
OG0007784	LOC6613817|XP_032576620.1|DSEC	LOC115621801|XP_030371440.1|SLEB
OG0007785	LOC6614783|XP_002039203.1|DSEC	LOC115629904|XP_030382369.1|SLEB
OG0007786	LOC6617279|XP_002041606.1|DSEC	LOC115631252|XP_030383824.1|SLEB
OG0007787	LOC6612784|XP_032578274.1|DSEC	LOC115620725|XP_030369965.1|SLEB
OG0007788	LOC6607427|XP_002032196.1|DSEC	LOC115621116|XP_030370520.1|SLEB
OG0007789	LOC6620081|XP_002044293.2|DSEC	LOC115620984|XP_030370364.1|SLEB
OG0007790	LOC6612650|XP_032576902.1|DSEC	LOC115621784|XP_030371402.1|SLEB
OG0007791	LOC6617154|XP_032577785.1|DSEC	LOC115620728|XP_030369968.1|SLEB
OG0007792	LOC6615103|XP_002039519.2|DSEC	LOC115627184|XP_030378647.1|SLEB
OG0007793	LOC116801768|XP_032579077.1|DSEC	LOC115623443|XP_030373653.1|SLEB
OG0007794	LOC6614990|XP_032581419.1|DSEC	LOC115629135|XP_030381338.1|SLEB
OG0007795	LOC6618943|XP_002043192.1|DSEC	LOC115627518|XP_030379073.1|SLEB
OG0007796	LOC6619676|XP_002043891.1|DSEC	LOC115629032|XP_030381194.1|SLEB
OG0007797	LOC6612834|XP_002037335.1|DSEC	LOC115620526|XP_030369653.1|SLEB
OG0007798	LOC6612833|XP_002037334.1|DSEC	LOC115621689|XP_030371259.1|SLEB
OG0007799	LOC6607441|XP_002032210.1|DSEC	LOC115621150|XP_030370568.1|SLEB
OG0007800	LOC6607400|XP_002032173.1|DSEC	LOC115621131|XP_030370542.1|SLEB
OG0007801	LOC6619648|XP_002043863.2|DSEC	LOC115628649|XP_030380678.1|SLEB
OG0007802	LOC6620886|XP_002045089.1|DSEC	LOC115625521|XP_030376446.1|SLEB
OG0007803	LOC6613725|XP_032578546.1|DSEC	LOC115621934|XP_030371641.1|SLEB
OG0007804	LOC6619861|XP_032581496.1|DSEC	LOC115628670|XP_030380699.1|SLEB
OG0007805	LOC6615226|XP_002039632.1|DSEC	LOC115628733|XP_030380796.1|SLEB
OG0007806	LOC6615227|XP_002039633.1|DSEC	LOC115628694|XP_030380731.1|SLEB
OG0007808	LOC6619657|XP_002043872.1|DSEC	LOC115629998|XP_030382486.1|SLEB
OG0007809	LOC6615093|XP_002039509.1|DSEC	LOC115627267|XP_030378755.1|SLEB
OG0007810	LOC6617863|XP_002042171.1|DSEC	LOC115626606|XP_030377859.1|SLEB
OG0007811	LOC6621674|XP_032576392.1|DSEC	LOC115620925|XP_030370288.1|SLEB
