Orthogroup	DSEC.longest_only	CQUI.longest_only
OG0007747	LOC6618070|XP_032581522.1|DSEC	LOC6050775|XP_038107338.1|CQUI
OG0007748	LOC6615146|XP_032581062.1|DSEC	LOC6038330|XP_038122467.1|CQUI
OG0007750	LOC6612921|XP_002037413.1|DSEC	LOC6047654|XP_001864690.2|CQUI
OG0007752	LOC6620336|XP_002044540.1|DSEC	LOC6053536|XP_001869600.2|CQUI
OG0007755	LOC6619865|XP_032580850.1|DSEC	LOC6052578|XP_038121672.1|CQUI
OG0007756	LOC6614803|XP_032581524.1|DSEC	LOC6034417|XP_038122766.1|CQUI
OG0007757	LOC6612380|XP_032580405.1|DSEC	LOC6034428|XP_038108334.1|CQUI
OG0007760	LOC6619932|XP_032581466.1|DSEC	LOC6034457|XP_001844770.2|CQUI
OG0007761	LOC6615223|XP_002039629.2|DSEC	LOC6034471|XP_038122821.1|CQUI
OG0007762	LOC6615224|XP_032582558.1|DSEC	LOC6034472|XP_038115983.1|CQUI
OG0007763	LOC6617277|XP_002041604.1|DSEC	LOC6034474|XP_001844784.1|CQUI
OG0007764	LOC6620266|XP_002044474.2|DSEC	LOC6034476|XP_038122923.1|CQUI
OG0007765	LOC6620267|XP_032580156.1|DSEC	LOC6034480|XP_038104014.1|CQUI
OG0007766	LOC6606538|XP_032576432.1|DSEC	LOC6034483|XP_038104015.1|CQUI
OG0007768	LOC6619936|XP_002044148.1|DSEC	LOC6052779|XP_038113508.1|CQUI
OG0007769	LOC6619973|XP_002044185.2|DSEC	LOC6051179|XP_001867661.1|CQUI
OG0007770	LOC6611619|XP_002036155.1|DSEC	LOC6049167|XP_038122974.1|CQUI
OG0007771	LOC6611322|XP_002035869.2|DSEC	LOC6031445|XP_001842249.2|CQUI
OG0007772	LOC6616043|XP_002040409.1|DSEC	LOC6042570|XP_038105036.1|CQUI
OG0007773	LOC6613560|XP_002038028.1|DSEC	LOC6034791|XP_038112738.1|CQUI
OG0007774	LOC6611172|XP_002035729.2|DSEC	LOC6031438|XP_038105652.1|CQUI
OG0007775	LOC6618519|XP_002042779.1|DSEC	LOC6052605|XP_038105818.1|CQUI
OG0007776	LOC6614849|XP_002039267.1|DSEC	LOC6053471|XP_038122686.1|CQUI
OG0007777	LOC6618451|XP_002042721.1|DSEC	LOC6043994|XP_038116333.1|CQUI
OG0007779	LOC6605942|XP_002030755.1|DSEC	LOC119765085|XP_038104145.1|CQUI
OG0007780	LOC6616196|XP_032581031.1|DSEC	LOC6052646|XP_038105404.1|CQUI
OG0007781	LOC6615228|XP_032580570.1|DSEC	LOC119769479|XP_038118005.1|CQUI
OG0007782	LOC6612543|XP_002037051.1|DSEC	LOC6039069|XP_038104568.1|CQUI
OG0007784	LOC6613817|XP_032576620.1|DSEC	LOC6051726|XP_001868120.2|CQUI
OG0007786	LOC6617279|XP_002041606.1|DSEC	LOC6053054|XP_038105741.1|CQUI
OG0007787	LOC6612784|XP_032578274.1|DSEC	LOC119765323|XP_038104889.1|CQUI
OG0007788	LOC6607427|XP_002032196.1|DSEC	LOC6034808|XP_001845080.2|CQUI
OG0007789	LOC6620081|XP_002044293.2|DSEC	LOC6046774|XP_038104944.1|CQUI
OG0007790	LOC6612650|XP_032576902.1|DSEC	LOC6036488|XP_038105712.1|CQUI
OG0007792	LOC6615103|XP_002039519.2|DSEC	LOC6042419|XP_038113154.1|CQUI
OG0007793	LOC116801768|XP_032579077.1|DSEC	LOC119769520|XP_038118274.1|CQUI
OG0007794	LOC6614990|XP_032581419.1|DSEC	LOC6034931|XP_038113474.1|CQUI
OG0007795	LOC6618943|XP_002043192.1|DSEC	LOC6048844|XP_001865691.2|CQUI
OG0007796	LOC6619676|XP_002043891.1|DSEC	LOC6032710|XP_001843262.2|CQUI
OG0007797	LOC6612834|XP_002037335.1|DSEC	LOC6047473|XP_038122879.1|CQUI
OG0007798	LOC6612833|XP_002037334.1|DSEC	LOC6054407|XP_038112909.1|CQUI
OG0007799	LOC6607441|XP_002032210.1|DSEC	LOC6052080|XP_001868407.1|CQUI
OG0007800	LOC6607400|XP_002032173.1|DSEC	LOC6044840|XP_001862290.2|CQUI
OG0007801	LOC6619648|XP_002043863.2|DSEC	LOC6035567|XP_038107035.1|CQUI
OG0007802	LOC6620886|XP_002045089.1|DSEC	LOC119771186|XP_038122713.1|CQUI
OG0007803	LOC6613725|XP_032578546.1|DSEC	LOC6032576|XP_038104221.1|CQUI
OG0007804	LOC6619861|XP_032581496.1|DSEC	LOC6035085|XP_038122773.1|CQUI
OG0007805	LOC6615226|XP_002039632.1|DSEC	LOC6048399|XP_001865322.2|CQUI
OG0007806	LOC6615227|XP_002039633.1|DSEC	LOC6048398|XP_038122542.1|CQUI
OG0007808	LOC6619657|XP_002043872.1|DSEC	LOC6046418|XP_038122936.1|CQUI
OG0007811	LOC6621674|XP_032576392.1|DSEC	LOC6032633|XP_038105259.1|CQUI
OG0007812	LOC6619851|XP_002044064.1|DSEC	LOC6032652|XP_001843219.2|CQUI
OG0007814	LOC6614784|XP_032582189.1|DSEC	LOC6037468|XP_038104007.1|CQUI
OG0007815	LOC6619766|XP_032581405.1|DSEC	LOC6039935|XP_001849432.2|CQUI
OG0007816	LOC6616300|XP_002040664.1|DSEC	LOC6035392|XP_001845592.2|CQUI
OG0007817	LOC6614034|XP_002038488.1|DSEC	LOC6035391|XP_038104697.1|CQUI
OG0007818	LOC6607688|XP_002032452.1|DSEC	LOC6031659|XP_038104431.1|CQUI
OG0007819	LOC6615056|XP_002039473.2|DSEC	LOC6037472|XP_001847381.2|CQUI
OG0007820	LOC6612978|XP_032577236.1|DSEC	LOC6033670|XP_038113389.1|CQUI
OG0007821	LOC6612824|XP_002037325.1|DSEC	LOC6033667|XP_001844093.2|CQUI
OG0007822	LOC6612825|XP_002037326.2|DSEC	LOC6033666|XP_038104214.1|CQUI
OG0007823	LOC6612827|XP_002037328.2|DSEC	LOC6051326|XP_038105826.1|CQUI
OG0007824	LOC6612692|XP_032576257.1|DSEC	LOC6041355|XP_038107049.1|CQUI
OG0007825	LOC6606584|XP_032578791.1|DSEC	LOC6037412|XP_001847327.2|CQUI
OG0007826	LOC6618780|XP_032577255.1|DSEC	LOC6040884|XP_001850213.1|CQUI
OG0007827	LOC6612246|XP_002036758.1|DSEC	LOC6037321|XP_001847246.1|CQUI
OG0007828	LOC6610912|XP_002035469.1|DSEC	LOC6041458|XP_001850715.2|CQUI
OG0007829	LOC6613828|XP_002038297.1|DSEC	LOC6035345|XP_038104353.1|CQUI
OG0007831	LOC6619953|XP_002044165.1|DSEC	LOC6032186|XP_001842833.1|CQUI
OG0007832	LOC6617516|XP_002041832.2|DSEC	LOC6035415|XP_038122502.1|CQUI
OG0007833	LOC6616083|XP_002040449.1|DSEC	LOC6035410|XP_001845603.2|CQUI
OG0007834	LOC6619638|XP_002043853.1|DSEC	LOC6035539|XP_038110831.1|CQUI
OG0007835	LOC6619655|XP_032576985.1|DSEC	LOC6046139|XP_001863382.2|CQUI
OG0007836	LOC6606479|XP_002031280.1|DSEC	LOC6046151|XP_001863390.2|CQUI
OG0007837	LOC6614083|XP_002038537.1|DSEC	LOC6040252|XP_001849689.2|CQUI
OG0007838	LOC6614074|XP_002038528.2|DSEC	LOC6040269|XP_038104570.1|CQUI
OG0007841	LOC6607344|XP_002032117.1|DSEC	LOC6033728|XP_001844148.2|CQUI
OG0007842	LOC6612668|XP_032579407.1|DSEC	LOC6039898|XP_038113940.1|CQUI
OG0007843	LOC6612669|XP_002037173.1|DSEC	LOC6039904|XP_001849402.1|CQUI
OG0007844	LOC6609754|XP_002034408.1|DSEC	LOC6052629|XP_038122933.1|CQUI
OG0007845	LOC6606534|XP_032577979.1|DSEC	LOC119765509|XP_038105422.1|CQUI
OG0007846	LOC6612383|XP_032579985.1|DSEC	LOC6040938|XP_001850266.2|CQUI
OG0007847	LOC6607678|XP_002032443.1|DSEC	LOC6031652|XP_001842400.2|CQUI
OG0007855	LOC6606994|XP_032578105.1|DSEC	LOC6033943|XP_038105454.1|CQUI
OG0007856	LOC6607687|XP_002032451.1|DSEC	LOC6033930|XP_001844319.2|CQUI
OG0007857	LOC6607615|XP_032577007.1|DSEC	LOC6036794|XP_001846788.2|CQUI
OG0007859	LOC6619778|XP_032581381.1|DSEC	LOC6040911|XP_001850239.2|CQUI
OG0007860	LOC6606917|XP_002031711.1|DSEC	LOC6040918|XP_001850246.1|CQUI
OG0007861	LOC6606921|XP_002031715.1|DSEC	LOC6040926|XP_001850254.1|CQUI
OG0007862	LOC116801782|XP_032579155.1|DSEC	LOC6040925|XP_038123040.1|CQUI
OG0007863	LOC6614446|XP_002038879.1|DSEC	LOC6040935|XP_001850263.2|CQUI
OG0007864	LOC6607289|XP_032577169.1|DSEC	LOC6036806|XP_038116777.1|CQUI
OG0007866	LOC6616778|XP_002041115.1|DSEC	LOC6033962|XP_001844350.2|CQUI
OG0007867	LOC6607451|XP_032578478.1|DSEC	LOC6033974|XP_001844362.1|CQUI
OG0007869	LOC6612311|XP_032580643.1|DSEC	LOC6032780|XP_001843319.2|CQUI
OG0007870	LOC6605215|XP_002030053.1|DSEC	LOC6032822|XP_038120396.1|CQUI
OG0007871	LOC6620363|XP_002044571.1|DSEC	LOC6032912|XP_038116283.1|CQUI
OG0007872	LOC6611118|XP_002035675.1|DSEC	LOC6038676|XP_038115877.1|CQUI
OG0007874	LOC6612419|XP_002036927.1|DSEC	LOC6053032|XP_038115021.1|CQUI
OG0007875	LOC6608541|XP_002033275.2|DSEC	LOC6046848|XP_038118512.1|CQUI
OG0007876	LOC6612315|XP_032581790.1|DSEC	LOC6043343|XP_001870941.1|CQUI
OG0007877	LOC6620360|XP_002044568.2|DSEC	LOC6047532|XP_038114601.1|CQUI
OG0007878	LOC6610107|XP_032571649.1|DSEC	LOC6049346|XP_001866125.1|CQUI
OG0007879	LOC6606105|XP_002030914.1|DSEC	LOC6034081|XP_038120157.1|CQUI
OG0007880	LOC6612540|XP_002037048.1|DSEC	LOC6039271|XP_001848907.2|CQUI
OG0007881	LOC6610685|XP_032575022.1|DSEC	LOC6044954|XP_038116490.1|CQUI
OG0007882	LOC6610679|XP_032576061.1|DSEC	LOC6038799|XP_038115014.1|CQUI
OG0007883	LOC6610680|XP_002035246.1|DSEC	LOC6049317|XP_038119973.1|CQUI
OG0007884	LOC6606037|XP_002030848.1|DSEC	LOC6051409|XP_038118934.1|CQUI
OG0007885	LOC6608542|XP_032570845.1|DSEC	LOC6036576|XP_038118795.1|CQUI
OG0007886	LOC6617867|XP_032579088.1|DSEC	LOC6041123|XP_038115925.1|CQUI
OG0007887	LOC6610678|XP_002035244.2|DSEC	LOC6053688|XP_038118638.1|CQUI
OG0007888	LOC6605224|XP_002030062.1|DSEC	LOC6048919|XP_001865759.1|CQUI
OG0007889	LOC6616447|XP_032574715.1|DSEC	LOC6050245|XP_038121269.1|CQUI
OG0007891	LOC6606244|XP_002031052.1|DSEC	LOC6038607|XP_001848383.1|CQUI
OG0007892	LOC6619126|XP_002043366.1|DSEC	LOC6050484|XP_001867087.1|CQUI
OG0007893	LOC6615726|XP_032571694.1|DSEC	LOC6036285|XP_038120891.1|CQUI
OG0007896	LOC6605178|XP_002030017.1|DSEC	LOC6040211|XP_001849657.1|CQUI
OG0007897	LOC6605436|XP_002030269.1|DSEC	LOC6041246|XP_038117905.1|CQUI
OG0007898	LOC6610472|XP_002035052.1|DSEC	LOC6041253|XP_001850543.1|CQUI
OG0007900	LOC116800491|XP_032571691.1|DSEC	LOC6048328|XP_001865264.2|CQUI
OG0007901	LOC6604931|XP_032573500.1|DSEC	LOC6035616|XP_001845765.2|CQUI
OG0007902	LOC6619585|XP_002043800.1|DSEC	LOC6040601|XP_038121775.1|CQUI
OG0007903	LOC6605876|XP_002030690.1|DSEC	LOC6040625|XP_038118997.1|CQUI
OG0007904	LOC6616361|XP_002040721.1|DSEC	LOC6040631|XP_038118240.1|CQUI
OG0007905	LOC6611599|XP_002036136.1|DSEC	LOC6036407|XP_001846460.2|CQUI
OG0007906	LOC6610877|XP_002035440.2|DSEC	LOC6044194|XP_038116507.1|CQUI
OG0007907	LOC6610859|XP_002035425.1|DSEC	LOC6041976|XP_001851151.1|CQUI
OG0007908	LOC6610858|XP_002035424.1|DSEC	LOC6041975|XP_038118179.1|CQUI
OG0007909	LOC6616080|XP_002040446.1|DSEC	LOC6041970|XP_001851144.2|CQUI
OG0007910	LOC6618381|XP_002042651.1|DSEC	LOC6043157|XP_001870893.2|CQUI
OG0007911	LOC6610675|XP_002035241.2|DSEC	LOC6048152|XP_001865114.2|CQUI
OG0007912	LOC6610399|XP_002034981.1|DSEC	LOC6048144|XP_001865107.2|CQUI
OG0007913	LOC6610674|XP_002035240.1|DSEC	LOC6048146|XP_001865108.1|CQUI
OG0007914	LOC6621954|XP_032576077.1|DSEC	LOC6037181|XP_038118242.1|CQUI
OG0007915	LOC6605987|XP_002030799.1|DSEC	LOC6035489|XP_001845670.2|CQUI
OG0007916	LOC6613539|XP_002038007.1|DSEC	LOC119770305|XP_038120863.1|CQUI
OG0007917	LOC6608347|XP_002033084.1|DSEC	LOC119770730|XP_038122061.1|CQUI
OG0007920	LOC6615402|XP_032570491.1|DSEC	LOC6036142|XP_038110797.1|CQUI
OG0007921	LOC6608663|XP_032571103.1|DSEC	LOC6030957|XP_038121867.1|CQUI
OG0007922	LOC6606729|XP_032578392.1|DSEC	LOC6052063|XP_038119760.1|CQUI
OG0007923	LOC6617611|XP_032580102.1|DSEC	LOC6053863|XP_038116111.1|CQUI
OG0007927	LOC6611433|XP_032572616.1|DSEC	LOC6050100|XP_038107685.1|CQUI
OG0007928	LOC6611738|XP_032583543.1|DSEC	LOC6042610|XP_001852944.2|CQUI
OG0007929	LOC6611456|XP_032580062.1|DSEC	LOC6042604|XP_038109733.1|CQUI
OG0007930	LOC6618933|XP_032572240.1|DSEC	LOC6054296|XP_038113999.1|CQUI
OG0007931	LOC6613625|XP_032583634.1|DSEC	LOC6032443|XP_038111279.1|CQUI
OG0007932	LOC116802232|XP_032581929.1|DSEC	LOC6032467|XP_001843060.1|CQUI
OG0007933	LOC6616842|XP_002041178.1|DSEC	LOC6032469|XP_038112410.1|CQUI
OG0007934	LOC6613834|XP_032577546.1|DSEC	LOC6043623|XP_038111348.1|CQUI
OG0007935	LOC6617812|XP_002042124.1|DSEC	LOC6038600|XP_038108223.1|CQUI
OG0007936	LOC6611992|XP_002036509.1|DSEC	LOC6034117|XP_001844485.1|CQUI
OG0007937	LOC6611581|XP_002036119.1|DSEC	LOC6046043|XP_038109540.1|CQUI
OG0007938	LOC6612057|XP_032574539.1|DSEC	LOC6034156|XP_001844514.2|CQUI
OG0007939	LOC6613296|XP_032574937.1|DSEC	LOC6034163|XP_001844519.2|CQUI
OG0007940	LOC6613298|XP_032570060.1|DSEC	LOC6034164|XP_038108636.1|CQUI
OG0007941	LOC6620142|XP_002044355.1|DSEC	LOC6048891|XP_038110338.1|CQUI
OG0007942	LOC6619993|XP_002044205.1|DSEC	LOC6032935|XP_001843455.2|CQUI
OG0007943	LOC6617847|XP_032570955.1|DSEC	LOC6032945|XP_038108155.1|CQUI
OG0007944	LOC6610401|XP_002034983.1|DSEC	LOC6050451|XP_038106065.1|CQUI
OG0007945	LOC6612019|XP_002036536.1|DSEC	LOC6041620|XP_001850853.2|CQUI
OG0007946	LOC6615799|XP_002040169.1|DSEC	LOC6036144|XP_001846235.2|CQUI
OG0007947	LOC6617840|XP_002042148.1|DSEC	LOC6031331|XP_038112363.1|CQUI
OG0007948	LOC6611388|XP_032573894.1|DSEC	LOC6031340|XP_038111689.1|CQUI
OG0007949	LOC6618967|XP_032580262.1|DSEC	LOC6053570|XP_038110150.1|CQUI
OG0007950	LOC6618206|XP_002042481.1|DSEC	LOC6049612|XP_001866340.2|CQUI
OG0007951	LOC6613433|XP_032583187.1|DSEC	LOC6049613|XP_001866341.2|CQUI
OG0007952	LOC6613377|XP_002037851.1|DSEC	LOC6037377|XP_001847297.1|CQUI
OG0007953	LOC6613622|XP_002038092.1|DSEC	LOC6039578|XP_038113523.1|CQUI
OG0007954	LOC6611436|XP_002035980.1|DSEC	LOC6047192|XP_038111329.1|CQUI
OG0007955	LOC6611883|XP_032576288.1|DSEC	LOC6046731|XP_038107136.1|CQUI
OG0007956	LOC6614729|XP_002039153.1|DSEC	LOC6044545|XP_001862047.2|CQUI
OG0007957	LOC6611926|XP_032582535.1|DSEC	LOC6037104|XP_038114374.1|CQUI
OG0007958	LOC6618524|XP_002042784.2|DSEC	LOC6031942|XP_038107792.1|CQUI
OG0007959	LOC6614560|XP_002038988.1|DSEC	LOC6031944|XP_001842623.2|CQUI
OG0007960	LOC6611998|XP_002036515.1|DSEC	LOC6038267|XP_001848091.2|CQUI
OG0007962	LOC6616165|XP_002040530.1|DSEC	LOC6050857|XP_001867383.2|CQUI
OG0007963	LOC6617819|XP_002042129.1|DSEC	LOC6050870|XP_001867395.2|CQUI
OG0007964	LOC6611404|XP_002035948.1|DSEC	LOC6043906|XP_038109110.1|CQUI
OG0007965	LOC6613590|XP_032575033.1|DSEC	LOC6037001|XP_038114193.1|CQUI
OG0007967	LOC6618226|XP_002042501.1|DSEC	LOC6035248|XP_038112313.1|CQUI
OG0007968	LOC6617390|XP_032577198.1|DSEC	LOC6035256|XP_038107348.1|CQUI
OG0007969	LOC6611945|XP_002036462.1|DSEC	LOC6042127|XP_001851276.2|CQUI
OG0007970	LOC116800636|XP_032572542.1|DSEC	LOC6033188|XP_001843668.1|CQUI
OG0007971	LOC6617663|XP_002041976.2|DSEC	LOC6033134|XP_038109208.1|CQUI
OG0007972	LOC6608838|XP_002033552.1|DSEC	LOC6042108|XP_038113524.1|CQUI
OG0007973	LOC6617735|XP_032572046.1|DSEC	LOC6044258|XP_038113110.1|CQUI
OG0007974	LOC6618624|XP_002042883.1|DSEC	LOC6035273|XP_001845494.2|CQUI
OG0007975	LOC6614014|XP_002038468.1|DSEC	LOC6038621|XP_038113294.1|CQUI
OG0007976	LOC6619834|XP_002044047.2|DSEC	LOC6033140|XP_001843630.2|CQUI
OG0007978	LOC6613401|XP_002037875.1|DSEC	LOC6046363|XP_001863580.1|CQUI
OG0007979	LOC6621795|XP_032570254.1|DSEC	LOC6038927|XP_038109016.1|CQUI
OG0007980	LOC6618132|XP_002042429.1|DSEC	LOC6044234|XP_038109535.1|CQUI
OG0007981	LOC6619955|XP_002044167.1|DSEC	LOC6044232|XP_038112894.1|CQUI
OG0007982	LOC6612097|XP_032583563.1|DSEC	LOC6054392|XP_038107203.1|CQUI
OG0007983	LOC6614534|XP_002038965.1|DSEC	LOC6036446|XP_038107979.1|CQUI
OG0007984	LOC6614703|XP_032578429.1|DSEC	LOC6034404|XP_038111335.1|CQUI
OG0007985	LOC116801817|XP_032579528.1|DSEC	LOC119767549|XP_038112319.1|CQUI
OG0007986	LOC6617738|XP_002042050.1|DSEC	LOC6038879|XP_001848578.1|CQUI
OG0007987	LOC6613144|XP_002037625.1|DSEC	LOC6046635|XP_038112393.1|CQUI
OG0007989	LOC6611932|XP_032569747.1|DSEC	LOC6037900|XP_038114338.1|CQUI
OG0007990	LOC6611997|XP_002036514.1|DSEC	LOC6035778|XP_001845903.1|CQUI
OG0007991	LOC6613286|XP_032569852.1|DSEC	LOC6050920|XP_038111847.1|CQUI
OG0007992	LOC6611718|XP_002036251.1|DSEC	LOC6033303|XP_001843769.1|CQUI
OG0007993	LOC6619497|XP_032578318.1|DSEC	LOC6045774|XP_038110349.1|CQUI
OG0007994	LOC6611888|XP_002036406.1|DSEC	LOC6034885|XP_001845153.2|CQUI
OG0007995	LOC6617900|XP_002042208.1|DSEC	LOC6053417|XP_038107383.1|CQUI
OG0007996	LOC6614932|XP_032581122.1|DSEC	LOC6041782|XP_038108196.1|CQUI
OG0007997	LOC6618341|XP_002042613.2|DSEC	LOC6033314|XP_001843780.1|CQUI
OG0007998	LOC6614612|XP_002039040.1|DSEC	LOC6033321|XP_001843786.2|CQUI
OG0007999	LOC6612058|XP_032580387.1|DSEC	LOC6036011|XP_038113483.1|CQUI
OG0008000	LOC6612059|XP_002036576.1|DSEC	LOC6036012|XP_001846116.2|CQUI
OG0008001	LOC6617760|XP_002042072.1|DSEC	LOC6033632|XP_001844059.1|CQUI
OG0008002	LOC6617248|XP_002041575.1|DSEC	LOC6051686|XP_038108712.1|CQUI
OG0008003	LOC6617762|XP_032583354.1|DSEC	LOC119767122|XP_038110742.1|CQUI
OG0008004	LOC6615844|XP_032580234.1|DSEC	LOC6042667|XP_038118165.1|CQUI
OG0008005	LOC6617562|XP_032581854.1|DSEC	LOC6042666|XP_038116527.1|CQUI
OG0008006	LOC6615045|XP_002039462.1|DSEC	LOC6054098|XP_038120134.1|CQUI
OG0008007	LOC6612499|XP_002037007.1|DSEC	LOC6046099|XP_038115720.1|CQUI
OG0008008	LOC6618354|XP_002042625.2|DSEC	LOC6046094|XP_001863346.1|CQUI
OG0008009	LOC6612537|XP_032581340.1|DSEC	LOC6042671|XP_001853367.2|CQUI
OG0008010	LOC6617906|XP_032581626.1|DSEC	LOC6038998|XP_038114729.1|CQUI
OG0008011	LOC6615542|XP_002039921.1|DSEC	LOC6038989|XP_001848673.1|CQUI
OG0008012	LOC6608575|XP_032571330.1|DSEC	LOC6038988|XP_038120511.1|CQUI
OG0008013	LOC6609983|XP_032570709.1|DSEC	LOC6044755|XP_001862218.2|CQUI
OG0008014	LOC6613835|XP_002038304.2|DSEC	LOC6044751|XP_038120563.1|CQUI
OG0008015	LOC6605245|XP_002030083.1|DSEC	LOC6044746|XP_038117027.1|CQUI
OG0008016	LOC6605247|XP_002030085.1|DSEC	LOC6044745|XP_001862208.1|CQUI
OG0008017	LOC6618610|XP_032580670.1|DSEC	LOC6044724|XP_038119574.1|CQUI
OG0008018	LOC6615983|XP_032581784.1|DSEC	LOC6046262|XP_038118392.1|CQUI
OG0008019	LOC6615050|XP_032580453.1|DSEC	LOC6032202|XP_038119334.1|CQUI
OG0008020	LOC6620386|XP_002044595.2|DSEC	LOC6032219|XP_038117588.1|CQUI
OG0008021	LOC6616222|XP_002040587.2|DSEC	LOC6042209|XP_001851350.2|CQUI
OG0008022	LOC6617124|XP_032579339.1|DSEC	LOC6048309|XP_038120796.1|CQUI
OG0008023	LOC6615964|XP_032581070.1|DSEC	LOC6033044|XP_038118853.1|CQUI
OG0008024	LOC6615966|XP_032581072.1|DSEC	LOC6033051|XP_001843555.2|CQUI
OG0008025	LOC6615986|XP_032582117.1|DSEC	LOC6033059|XP_001843561.2|CQUI
OG0008026	LOC6617661|XP_002041974.1|DSEC	LOC6048223|XP_001865173.2|CQUI
OG0008027	LOC6612487|XP_002036995.1|DSEC	LOC6048229|XP_038121864.1|CQUI
OG0008028	LOC6616635|XP_002040992.1|DSEC	LOC6046350|XP_038114573.1|CQUI
OG0008029	LOC6607725|XP_002032488.1|DSEC	LOC6046357|XP_038118636.1|CQUI
OG0008030	LOC6613864|XP_002038333.1|DSEC	LOC6046066|XP_001863321.2|CQUI
OG0008031	LOC6613173|XP_002037654.1|DSEC	LOC6046064|XP_001863319.1|CQUI
OG0008032	LOC6619503|XP_032578325.1|DSEC	LOC6047437|XP_001864492.1|CQUI
OG0008033	LOC6606794|XP_032577374.1|DSEC	LOC6052405|XP_038114919.1|CQUI
OG0008034	LOC6606731|XP_032576603.1|DSEC	LOC6041793|XP_038115494.1|CQUI
OG0008035	LOC6618539|XP_002042799.1|DSEC	LOC6049307|XP_038116661.1|CQUI
OG0008036	LOC6616930|XP_002041255.1|DSEC	LOC6045172|XP_001862570.2|CQUI
OG0008037	LOC6619724|XP_032578117.1|DSEC	LOC6045170|XP_038119848.1|CQUI
OG0008038	LOC6612468|XP_032581493.1|DSEC	LOC6043263|XP_001870909.2|CQUI
OG0008039	LOC6619241|XP_032579293.1|DSEC	LOC6034965|XP_038120008.1|CQUI
OG0008040	LOC6619520|XP_002043735.1|DSEC	LOC6034972|XP_001845228.2|CQUI
OG0008041	LOC6620303|XP_002044511.1|DSEC	LOC119768626|XP_038114749.1|CQUI
OG0008042	LOC6606665|XP_002031465.1|DSEC	LOC6039375|XP_038119277.1|CQUI
OG0008043	LOC6616132|XP_002040497.1|DSEC	LOC6039780|XP_038117949.1|CQUI
OG0008044	LOC6616175|XP_032580200.1|DSEC	LOC6039750|XP_038114650.1|CQUI
OG0008045	LOC6612578|XP_002037083.1|DSEC	LOC6053009|XP_001869171.1|CQUI
OG0008046	LOC6619248|XP_002043466.2|DSEC	LOC6053010|XP_038118033.1|CQUI
OG0008047	LOC6620052|XP_032576291.1|DSEC	LOC6051115|XP_001867599.2|CQUI
OG0008048	LOC6619246|XP_002043464.1|DSEC	LOC6052041|XP_001868374.1|CQUI
OG0008049	LOC6620053|XP_002044265.1|DSEC	LOC6051106|XP_038116096.1|CQUI
OG0008050	LOC6616950|XP_002041278.2|DSEC	LOC6052050|XP_038116029.1|CQUI
OG0008051	LOC6606625|XP_002031426.1|DSEC	LOC6032261|XP_001842898.2|CQUI
OG0008052	LOC6606180|XP_002030988.1|DSEC	LOC6035005|XP_038116646.1|CQUI
OG0008053	LOC6620132|XP_002044344.1|DSEC	LOC6035028|XP_001845273.2|CQUI
OG0008054	LOC6615841|XP_032580244.1|DSEC	LOC6051464|XP_038118609.1|CQUI
OG0008055	LOC6617660|XP_032581351.1|DSEC	LOC6050291|XP_038118625.1|CQUI
OG0008056	LOC6615993|XP_002040360.1|DSEC	LOC6043885|XP_001861467.1|CQUI
OG0008057	LOC6613983|XP_032576675.1|DSEC	LOC6041238|XP_038119483.1|CQUI
OG0008058	LOC6606403|XP_032579468.1|DSEC	LOC6052873|XP_038119490.1|CQUI
OG0008059	LOC6621349|XP_002045518.2|DSEC	LOC6040340|XP_001849744.1|CQUI
OG0008060	LOC6606853|XP_002031650.1|DSEC	LOC6040297|XP_001849725.2|CQUI
OG0008061	LOC6620251|XP_032581376.1|DSEC	LOC6043480|XP_038115764.1|CQUI
OG0008062	LOC6620485|XP_002044688.2|DSEC	LOC6043492|XP_038115765.1|CQUI
OG0008063	LOC6606666|XP_002031466.1|DSEC	LOC6047730|XP_001864749.2|CQUI
OG0008064	LOC6620214|XP_032581157.1|DSEC	LOC6046879|XP_001864008.1|CQUI
OG0008065	LOC6612263|XP_032580339.1|DSEC	LOC119769800|XP_038119379.1|CQUI
OG0008066	LOC6620343|XP_002044551.1|DSEC	LOC6047586|XP_038117585.1|CQUI
OG0008067	LOC6620294|XP_032582191.1|DSEC	LOC6045141|XP_038115156.1|CQUI
OG0008068	LOC6620299|XP_002044507.1|DSEC	LOC6036940|XP_038118171.1|CQUI
OG0008069	LOC6606262|XP_032577499.1|DSEC	LOC6039802|XP_038121863.1|CQUI
OG0008070	LOC6619245|XP_032579295.1|DSEC	LOC6054149|XP_001870114.2|CQUI
OG0008072	LOC6621071|XP_032581415.1|DSEC	LOC6051691|XP_038115837.1|CQUI
OG0008073	LOC6619808|XP_002044021.1|DSEC	LOC6039735|XP_038119216.1|CQUI
OG0008074	LOC6619811|XP_002044024.1|DSEC	LOC6039731|XP_001849283.1|CQUI
OG0008076	LOC6616120|XP_002040485.2|DSEC	LOC6046672|XP_038118071.1|CQUI
OG0008077	LOC6613858|XP_002038327.1|DSEC	LOC6046664|XP_001863832.1|CQUI
OG0008078	LOC6612295|XP_002036805.1|DSEC	LOC6046662|XP_038118082.1|CQUI
OG0008079	LOC6620372|XP_002044580.1|DSEC	LOC6048017|XP_038118080.1|CQUI
OG0008080	LOC6616123|XP_002040488.2|DSEC	LOC6032504|XP_038116217.1|CQUI
OG0008081	LOC6616094|XP_002040459.1|DSEC	LOC6032507|XP_001843095.2|CQUI
