Orthogroup	DSEC.longest_only	DNOV.longest_only
OG0008997	LOC6615872|XP_032582594.1|DSEC	LOC115768351|XP_030568774.1|DNOV
OG0008999	LOC6614948|XP_002039365.1|DSEC	LOC115767104|XP_030567111.1|DNOV
OG0009000	LOC6612423|XP_002036931.1|DSEC	LOC115768282|XP_030568680.1|DNOV
OG0009001	LOC6614641|XP_002039068.2|DSEC	LOC115763457|XP_030561889.1|DNOV
OG0009002	LOC6619102|XP_032579301.1|DSEC	LOC115761968|XP_030559870.1|DNOV
OG0009003	LOC6605506|XP_002030339.1|DSEC	LOC115768895|XP_030569473.1|DNOV
OG0009004	LOC6608618|XP_002033352.1|DSEC	LOC115758918|XP_030555576.1|DNOV
OG0009005	LOC6617810|XP_002042122.1|DSEC	LOC115758447|XP_030554972.1|DNOV
OG0009006	LOC6619258|XP_032578039.1|DSEC	LOC115771925|XP_030573684.1|DNOV
OG0009007	LOC6604967|XP_032574690.1|DSEC	LOC115770215|XP_030571271.1|DNOV
OG0009008	LOC6619026|XP_002043271.1|DSEC	LOC115763693|XP_030562238.1|DNOV
OG0009009	LOC6610346|XP_002034932.1|DSEC	LOC115769978|XP_030570899.1|DNOV
OG0009010	LOC6604865|XP_002029710.1|DSEC	LOC115767156|XP_030567189.1|DNOV
OG0009011	LOC6610732|XP_002035298.1|DSEC	LOC115762772|XP_030560982.1|DNOV
OG0009012	LOC6615385|XP_002039767.1|DSEC	LOC115761049|XP_030558524.1|DNOV
OG0009013	LOC6612228|XP_032581525.1|DSEC	LOC115767967|XP_030568226.1|DNOV
OG0009014	LOC6605965|XP_002030777.1|DSEC	LOC115762929|XP_030561169.1|DNOV
OG0009015	LOC6611141|XP_002035698.2|DSEC	LOC115771173|XP_030572616.1|DNOV
OG0009016	LOC6604794|XP_002029645.1|DSEC	LOC115769617|XP_030570380.1|DNOV
OG0009017	LOC6613152|XP_032583323.1|DSEC	LOC115763507|XP_030561964.1|DNOV
OG0009018	LOC6619450|XP_002043665.2|DSEC	LOC115766790|XP_030566669.1|DNOV
OG0009019	LOC6619496|XP_032579814.1|DSEC	LOC115766743|XP_030566568.1|DNOV
OG0009020	LOC6606264|XP_032577496.1|DSEC	LOC115761382|XP_030558994.1|DNOV
OG0009021	LOC6613847|XP_002038316.2|DSEC	LOC115759444|XP_030556225.1|DNOV
OG0009022	LOC6606608|XP_002031409.1|DSEC	LOC115761484|XP_030559110.1|DNOV
OG0009023	LOC6617159|XP_002041486.1|DSEC	LOC115764934|XP_030564104.1|DNOV
OG0009024	LOC6607794|XP_002032552.1|DSEC	LOC115761886|XP_030559749.1|DNOV
OG0009025	LOC6606675|XP_002031475.2|DSEC, LOC116800177|XP_032577183.1|DSEC	LOC115771834|XP_030573575.1|DNOV
OG0009026	LOC6607720|XP_032576144.1|DSEC	LOC115757660|XP_030553835.1|DNOV
OG0009027	LOC116800347|XP_032570526.1|DSEC	LOC115757763|XP_030554051.1|DNOV
OG0009028	LOC6605034|XP_002029876.1|DSEC	LOC115769672|XP_030570447.1|DNOV
OG0009029	LOC6613559|XP_032571325.1|DSEC	LOC115759201|XP_030555946.1|DNOV
OG0009030	LOC6617342|XP_002041667.1|DSEC	LOC115765996|XP_030565623.1|DNOV
OG0009031	LOC6614225|XP_002038670.1|DSEC	LOC115761756|XP_030559521.1|DNOV
OG0009032	LOC6614224|XP_002038669.1|DSEC	LOC115761757|XP_030559522.1|DNOV
OG0009033	LOC6617803|XP_002042115.1|DSEC	LOC115759071|XP_030555761.1|DNOV
OG0009034	LOC6611374|XP_032582655.1|DSEC	LOC115763089|XP_030561387.1|DNOV
OG0009035	LOC6611859|XP_002036381.1|DSEC	LOC115759335|XP_030556113.1|DNOV
OG0009036	LOC6608402|XP_032571304.1|DSEC	LOC115758199|XP_030554604.1|DNOV
OG0009037	LOC6613235|XP_032583290.1|DSEC	LOC115759256|XP_030556016.1|DNOV
OG0009038	LOC6618740|XP_002042998.1|DSEC	LOC115761608|XP_030559270.1|DNOV
OG0009039	LOC6606184|XP_032579228.1|DSEC	LOC115770702|XP_030571956.1|DNOV
OG0009040	LOC6609190|XP_032570884.1|DSEC	LOC115758262|XP_030554680.1|DNOV
OG0009041	LOC6619110|XP_032579396.1|DSEC	LOC115764731|XP_030563802.1|DNOV
OG0009042	LOC6613398|XP_002037872.1|DSEC	LOC115765511|XP_030564989.1|DNOV
OG0009043	LOC6614720|XP_002039144.1|DSEC	LOC115763375|XP_030561769.1|DNOV
OG0009044	LOC6613436|XP_002037910.1|DSEC	LOC115758429|XP_030554945.1|DNOV
OG0009045	LOC6614119|XP_032577566.1|DSEC	LOC115763810|XP_030562421.1|DNOV
OG0009046	LOC6616525|XP_002040884.1|DSEC	LOC115770348|XP_030571449.1|DNOV
OG0009047	LOC6607924|XP_032570997.1|DSEC	LOC115762136|XP_030560105.1|DNOV
OG0009048	LOC6617873|XP_002042181.1|DSEC	LOC115769204|XP_030569771.1|DNOV
OG0009049	LOC6606173|XP_002030981.2|DSEC	LOC115770805|XP_030572088.1|DNOV
OG0009050	LOC6611216|XP_002035772.1|DSEC	LOC115769306|XP_030569895.1|DNOV
OG0009051	LOC6610044|XP_002034660.1|DSEC	LOC115766539|XP_030566367.1|DNOV
OG0009052	LOC6614304|XP_002038744.2|DSEC	LOC115764633|XP_030563662.1|DNOV
OG0009053	LOC6607731|XP_032577047.1|DSEC	LOC115770851|XP_030572148.1|DNOV
OG0009054	LOC6606742|XP_032577626.1|DSEC	LOC115761924|XP_030559802.1|DNOV
OG0009055	LOC6614649|XP_002039076.2|DSEC	LOC115763613|XP_030562101.1|DNOV
OG0009056	LOC6611474|XP_002036015.1|DSEC	LOC115759970|XP_030556981.1|DNOV
OG0009057	LOC6610157|XP_002034766.1|DSEC	LOC115768101|XP_030568454.1|DNOV
OG0009058	LOC6620116|XP_032579767.1|DSEC	LOC115766724|XP_030566539.1|DNOV
OG0009059	LOC6606096|XP_032574169.1|DSEC	LOC115769896|XP_030570772.1|DNOV
OG0009060	LOC6607089|XP_002031877.1|DSEC	LOC115761573|XP_030559220.1|DNOV
OG0009061	LOC6609402|XP_032571929.1|DSEC	LOC115757794|XP_030554067.1|DNOV
OG0009062	LOC6609432|XP_002034117.1|DSEC	LOC115762509|XP_030560612.1|DNOV
OG0009063	LOC6614554|XP_032574157.1|DSEC	LOC115767701|XP_030567854.1|DNOV
OG0009064	LOC6609233|XP_032572769.1|DSEC	LOC115769036|XP_030569638.1|DNOV
OG0009065	LOC6607573|XP_002032342.1|DSEC	LOC115761357|XP_030558964.1|DNOV
OG0009066	LOC6605089|XP_002029930.1|DSEC	LOC115762596|XP_030560748.1|DNOV
OG0009067	LOC6616548|XP_032574886.1|DSEC	LOC115770026|XP_030570942.1|DNOV
OG0009068	LOC6608024|XP_002032772.1|DSEC	LOC115760193|XP_030557287.1|DNOV
OG0009069	LOC6617707|XP_032583114.1|DSEC	LOC115758583|XP_030555161.1|DNOV
OG0009070	LOC6608410|XP_032571409.1|DSEC	LOC115758282|XP_030554705.1|DNOV
OG0009071	LOC6616938|XP_032577314.1|DSEC	LOC115763632|XP_030562120.1|DNOV
OG0009072	LOC6614290|XP_002038730.1|DSEC	LOC115761475|XP_030559102.1|DNOV
OG0009073	LOC6619015|XP_002043260.1|DSEC	LOC115763837|XP_030562456.1|DNOV
OG0009074	LOC6606806|XP_032576563.1|DSEC	LOC115767932|XP_030568164.1|DNOV
OG0009075	LOC6613873|XP_002038342.1|DSEC	LOC115763833|XP_030562453.1|DNOV
OG0009076	LOC6607191|XP_002031975.2|DSEC	LOC115770687|XP_030571937.1|DNOV
OG0009077	LOC6613851|XP_032576150.1|DSEC	LOC115767849|XP_030568062.1|DNOV
OG0009078	LOC6606850|XP_002031647.1|DSEC	LOC115765783|XP_030565317.1|DNOV
OG0009079	LOC6607773|XP_032579417.1|DSEC	LOC115770776|XP_030572055.1|DNOV
OG0009080	LOC6606192|XP_002031000.1|DSEC	LOC115770653|XP_030571878.1|DNOV
OG0009081	LOC6617006|XP_002041334.1|DSEC	LOC115765772|XP_030565303.1|DNOV
OG0009082	LOC6616923|XP_002041253.1|DSEC	LOC115770621|XP_030571818.1|DNOV
OG0009083	LOC6620240|XP_032581742.1|DSEC	LOC115768504|XP_030568949.1|DNOV
OG0009084	LOC6606924|XP_032579203.1|DSEC	LOC115766184|XP_030565886.1|DNOV
OG0009085	LOC6606879|XP_002031673.1|DSEC	LOC115770547|XP_030571709.1|DNOV
OG0009086	LOC6613820|XP_032576944.1|DSEC	LOC115771737|XP_030573424.1|DNOV
OG0009087	LOC6618724|XP_032577316.1|DSEC	LOC115765056|XP_030564289.1|DNOV
OG0009088	LOC6612872|XP_032578043.1|DSEC	LOC115759636|XP_030556485.1|DNOV
OG0009089	LOC6620105|XP_002044317.2|DSEC	LOC115768305|XP_030568710.1|DNOV
OG0009090	LOC6612762|XP_002037265.1|DSEC	LOC115764862|XP_030563998.1|DNOV
OG0009091	LOC6613794|XP_002038263.2|DSEC	LOC115764182|XP_030562929.1|DNOV
OG0009092	LOC6614344|XP_002038783.1|DSEC	LOC115764174|XP_030562921.1|DNOV, LOC115759658|XP_030556507.1|DNOV
OG0009093	LOC6606558|XP_002031359.1|DSEC	LOC115761246|XP_030558804.1|DNOV
OG0009094	LOC6612713|XP_032579269.1|DSEC	LOC115764946|XP_030564127.1|DNOV, LOC115765070|XP_030564305.1|DNOV
OG0009095	LOC6612711|XP_032579271.1|DSEC	LOC115765072|XP_030564308.1|DNOV
OG0009096	LOC6617082|XP_032578225.1|DSEC	LOC115771674|XP_030573348.1|DNOV
OG0009097	LOC6617083|XP_032578224.1|DSEC	LOC115772022|XP_030573815.1|DNOV
OG0009098	LOC6617094|XP_032576386.1|DSEC	LOC115764779|XP_030563878.1|DNOV
OG0009099	LOC6612791|XP_002037292.2|DSEC	LOC115759405|XP_030556155.1|DNOV
OG0009100	LOC6611368|XP_002035913.1|DSEC	LOC115763262|XP_030561601.1|DNOV
OG0009101	LOC6617367|XP_002041692.1|DSEC	LOC115758686|XP_030555289.1|DNOV
OG0009102	LOC6613295|XP_032574923.1|DSEC	LOC115766012|XP_030565646.1|DNOV
OG0009103	LOC6613274|XP_032578207.1|DSEC	LOC115760213|XP_030557323.1|DNOV
OG0009104	LOC6613273|XP_002037750.1|DSEC	LOC115760016|XP_030557037.1|DNOV
OG0009105	LOC6617790|XP_002042102.1|DSEC	LOC115759063|XP_030555751.1|DNOV
OG0009106	LOC6617434|XP_002041757.2|DSEC	LOC115759918|XP_030556913.1|DNOV
OG0009107	LOC6611524|XP_002036065.1|DSEC	LOC115760069|XP_030557109.1|DNOV
OG0009108	LOC6606222|XP_002031030.1|DSEC	LOC115766201|XP_030565911.1|DNOV
OG0009109	LOC6617727|XP_002042039.1|DSEC	LOC115760271|XP_030557401.1|DNOV
OG0009110	LOC6617240|XP_002041567.1|DSEC	LOC115759167|XP_030555897.1|DNOV, LOC115759166|XP_030555895.1|DNOV
OG0009111	LOC6610783|XP_032575070.1|DSEC	LOC115762765|XP_030560969.1|DNOV
OG0009112	LOC6617261|XP_002041588.1|DSEC	LOC115766000|XP_030565628.1|DNOV
OG0009113	LOC6612037|XP_002036554.1|DSEC	LOC115758752|XP_030555370.1|DNOV
OG0009114	LOC6617226|XP_002041553.1|DSEC	LOC115758385|XP_030554847.1|DNOV
OG0009115	LOC6613573|XP_032578994.1|DSEC	LOC115759211|XP_030555962.1|DNOV
OG0009116	LOC6613158|XP_002037639.2|DSEC	LOC115763271|XP_030561609.1|DNOV
OG0009117	LOC6613516|XP_032580577.1|DSEC	LOC115758665|XP_030555263.1|DNOV
OG0009118	LOC6615847|XP_002040217.1|DSEC	LOC115771330|XP_030572856.1|DNOV
OG0009119	LOC6611236|XP_002035792.1|DSEC	LOC115769187|XP_030569751.1|DNOV
OG0009120	LOC6605056|XP_032573858.1|DSEC	LOC115769482|XP_030570159.1|DNOV
OG0009121	LOC6609869|XP_002034520.1|DSEC	LOC115760633|XP_030557945.1|DNOV
OG0009122	LOC6615724|XP_002040095.1|DSEC	LOC115760945|XP_030558387.1|DNOV
OG0009123	LOC6610114|XP_002034723.1|DSEC	LOC115762221|XP_030560215.1|DNOV
OG0009124	LOC6611270|XP_002035825.1|DSEC	LOC115758078|XP_030554452.1|DNOV
OG0009125	LOC6607934|XP_002032684.1|DSEC	LOC115762411|XP_030560459.1|DNOV
OG0009126	LOC6609724|XP_002034381.1|DSEC	LOC115762461|XP_030560533.1|DNOV
OG0009127	LOC6618839|XP_002043088.1|DSEC	LOC115771112|XP_030572539.1|DNOV
OG0009128	LOC6607978|XP_002032726.1|DSEC	LOC115762377|XP_030560417.1|DNOV
OG0009129	LOC6608199|XP_002032944.1|DSEC	LOC115761078|XP_030558556.1|DNOV
OG0009130	LOC6608078|XP_032571623.1|DSEC	LOC115762291|XP_030560316.1|DNOV
OG0009131	LOC6608074|XP_002032822.1|DSEC	LOC115762430|XP_030560487.1|DNOV
OG0009132	LOC6618900|XP_002043148.1|DSEC	LOC115762394|XP_030560434.1|DNOV
OG0009133	LOC6608984|XP_002033698.1|DSEC	LOC115760728|XP_030558062.1|DNOV
OG0009134	LOC6609323|XP_002034012.1|DSEC	LOC115760840|XP_030558244.1|DNOV
OG0009135	LOC6608283|XP_032571567.1|DSEC	LOC115760750|XP_030558088.1|DNOV
OG0009136	LOC6608731|XP_002033454.1|DSEC	LOC115762206|XP_030560191.1|DNOV
OG0009137	LOC6608828|XP_002033542.1|DSEC	LOC115760919|XP_030558352.1|DNOV
OG0009138	LOC6608826|XP_002033540.1|DSEC	LOC115760892|XP_030558318.1|DNOV
OG0009139	LOC6618844|XP_002043093.1|DSEC	LOC115759674|XP_030556523.1|DNOV
OG0009140	LOC6608621|XP_002033355.1|DSEC	LOC115762191|XP_030560174.1|DNOV
OG0009141	LOC6607939|XP_002032689.1|DSEC	LOC115762499|XP_030560595.1|DNOV
OG0009142	LOC6621289|XP_002045466.1|DSEC	LOC115762038|XP_030559964.1|DNOV
OG0009143	LOC6615563|XP_002039937.2|DSEC	LOC115760854|XP_030558303.1|DNOV
OG0009144	LOC116800182|XP_032570051.1|DSEC	LOC115758162|XP_030554564.1|DNOV
OG0009145	LOC6615470|XP_002039850.1|DSEC	LOC115764141|XP_030562878.1|DNOV
OG0009146	LOC6609051|XP_032571354.1|DSEC	LOC115757886|XP_030554185.1|DNOV
OG0009147	LOC116800696|XP_032572992.1|DSEC	LOC115766622|XP_030566474.1|DNOV
OG0009148	LOC6608203|XP_002032948.1|DSEC	LOC115761691|XP_030559417.1|DNOV
OG0009149	LOC6609961|XP_002034606.1|DSEC	LOC115767421|XP_030567556.1|DNOV
OG0009150	LOC6609015|XP_002033720.2|DSEC	LOC115764553|XP_030563534.1|DNOV, LOC115760451|XP_030557624.1|DNOV
OG0009151	LOC6608645|XP_002033379.1|DSEC	LOC115758210|XP_030554620.1|DNOV
OG0009152	LOC6608377|XP_002033113.1|DSEC	LOC115758294|XP_030554721.1|DNOV
OG0009153	LOC6612997|XP_002037488.1|DSEC	LOC115771824|XP_030573566.1|DNOV
OG0009154	LOC6618719|XP_002042978.2|DSEC	LOC115764936|XP_030564107.1|DNOV
OG0009155	LOC6608248|XP_002032992.2|DSEC	LOC115764512|XP_030563469.1|DNOV
OG0009156	LOC6611797|XP_002036319.1|DSEC	LOC115763219|XP_030561552.1|DNOV
OG0009157	LOC6614675|XP_002039102.1|DSEC	LOC115770451|XP_030571589.1|DNOV
OG0009158	LOC6610133|XP_032575238.1|DSEC	LOC115762969|XP_030561206.1|DNOV, LOC115762788|XP_030561001.1|DNOV
OG0009159	LOC6620487|XP_002044694.1|DSEC	LOC115767393|XP_030567517.1|DNOV, LOC115767966|XP_030568225.1|DNOV
OG0009160	LOC6617363|XP_032583437.1|DSEC	LOC115768127|XP_030568481.1|DNOV
OG0009161	LOC6615897|XP_002040267.2|DSEC	LOC115768359|XP_030568786.1|DNOV
OG0009162	LOC6606071|XP_002030880.1|DSEC	LOC115771110|XP_030572530.1|DNOV
OG0009163	LOC6605115|XP_032575213.1|DSEC	LOC115769662|XP_030570435.1|DNOV
OG0009164	LOC6610407|XP_032576044.1|DSEC	LOC115767159|XP_030567194.1|DNOV
OG0009165	LOC116801219|XP_032575300.1|DSEC	LOC115767653|XP_030567799.1|DNOV
OG0009166	LOC6605397|XP_002030230.1|DSEC	LOC115768103|XP_030568455.1|DNOV
OG0009167	LOC6616435|XP_032574536.1|DSEC	LOC115769541|XP_030570242.1|DNOV
OG0009168	LOC6616436|XP_032574538.1|DSEC	LOC115769544|XP_030570245.1|DNOV
OG0009169	LOC6605041|XP_032576019.1|DSEC	LOC115769981|XP_030570902.1|DNOV
OG0009170	LOC6605896|XP_002030709.1|DSEC	LOC115762633|XP_030560797.1|DNOV
OG0009171	LOC6606048|XP_032575911.1|DSEC	LOC115762703|XP_030560887.1|DNOV
OG0009172	LOC6605342|XP_002030177.2|DSEC	LOC115769049|XP_030569623.1|DNOV
OG0009173	LOC116800976|XP_032573855.1|DSEC	LOC115771278|XP_030572758.1|DNOV
OG0009174	LOC6616231|XP_002040596.1|DSEC	LOC115765300|XP_030564652.1|DNOV
OG0009175	LOC6611726|XP_002036255.1|DSEC	LOC115758527|XP_030555078.1|DNOV
OG0009176	LOC6605640|XP_002030458.1|DSEC	LOC115770087|XP_030571056.1|DNOV
OG0009178	LOC6605825|XP_002030640.1|DSEC	LOC115767091|XP_030567102.1|DNOV
OG0009179	LOC6616611|XP_002040968.1|DSEC	LOC115771378|XP_030572923.1|DNOV
OG0009180	LOC6605655|XP_002030473.2|DSEC	LOC115768291|XP_030568699.1|DNOV
OG0009181	LOC6616284|XP_032573211.1|DSEC	LOC115770231|XP_030571297.1|DNOV, LOC115770307|XP_030571402.1|DNOV
OG0009182	LOC6605748|XP_002030564.1|DSEC	LOC115770235|XP_030571299.1|DNOV, LOC115759383|XP_030556525.1|DNOV
OG0009183	LOC6605576|XP_002030398.1|DSEC	LOC115771372|XP_030572915.1|DNOV
OG0009184	LOC6616573|XP_032575709.1|DSEC	LOC115770323|XP_030571420.1|DNOV
OG0009185	LOC6616493|XP_032574639.1|DSEC	LOC115768512|XP_030568961.1|DNOV, LOC115770773|XP_030572054.1|DNOV
OG0009186	LOC6616344|XP_002040704.2|DSEC	LOC115770251|XP_030571323.1|DNOV
OG0009187	LOC6616805|XP_002041142.1|DSEC	LOC115764921|XP_030564086.1|DNOV
OG0009188	LOC6609689|XP_002034347.1|DSEC	LOC115761133|XP_030558653.1|DNOV
OG0009189	LOC6605957|XP_002030769.1|DSEC	LOC115762801|XP_030561017.1|DNOV
OG0009190	LOC6610469|XP_002035050.1|DSEC	LOC115769452|XP_030570125.1|DNOV
OG0009191	LOC6608493|XP_002033227.1|DSEC	LOC115767452|XP_030567648.1|DNOV
OG0009192	LOC6617461|XP_002041778.1|DSEC	LOC115762165|XP_030560142.1|DNOV
OG0009193	LOC116803640|XP_032583746.1|DSEC	LOC115769168|XP_030569729.1|DNOV
OG0009194	LOC6608031|XP_002032779.2|DSEC	LOC115758932|XP_030555592.1|DNOV
OG0009195	LOC6605157|XP_002029996.1|DSEC	LOC115770462|XP_030571598.1|DNOV
OG0009196	LOC6605147|XP_002029988.1|DSEC	LOC115770338|XP_030571435.1|DNOV
OG0009197	LOC6616379|XP_032575223.1|DSEC	LOC115769778|XP_030570603.1|DNOV
OG0009198	LOC6605824|XP_032575281.1|DSEC	LOC115767041|XP_030567033.1|DNOV
OG0009199	LOC6618321|XP_002042594.1|DSEC	LOC115766135|XP_030565827.1|DNOV
OG0009200	LOC6608478|XP_032570912.1|DSEC	LOC115765079|XP_030564318.1|DNOV
OG0009201	LOC6609777|XP_002034431.1|DSEC	LOC115760812|XP_030558189.1|DNOV
OG0009202	LOC6618805|XP_002043054.1|DSEC	LOC115760621|XP_030557930.1|DNOV
OG0009203	LOC6619182|XP_002043406.1|DSEC	LOC115762487|XP_030560584.1|DNOV
OG0009204	LOC6610074|XP_002034690.1|DSEC	LOC115758047|XP_030554421.1|DNOV, LOC115758151|XP_030554545.1|DNOV
OG0009205	LOC6610079|XP_002034695.1|DSEC	LOC115758149|XP_030554543.1|DNOV
OG0009206	LOC6609165|XP_002033867.2|DSEC	LOC115764219|XP_030562994.1|DNOV
OG0009207	LOC6606221|XP_032577630.1|DSEC	LOC115766155|XP_030565851.1|DNOV, LOC115766140|XP_030565833.1|DNOV
OG0009209	LOC6606872|XP_002031666.2|DSEC	LOC115770560|XP_030571732.1|DNOV
OG0009211	LOC6618245|XP_032574567.1|DSEC, LOC6617992|XP_002042300.1|DSEC	LOC115768565|XP_030569040.1|DNOV
OG0009213	LOC116803386|XP_032583019.1|DSEC	LOC115769145|XP_030569704.1|DNOV
OG0009214	LOC6610540|XP_002035120.1|DSEC	LOC115770162|XP_030571181.1|DNOV
OG0009219	LOC6612962|XP_032576538.1|DSEC	LOC115761958|XP_030559856.1|DNOV
OG0009220	LOC6618038|XP_032582543.1|DSEC	LOC115766353|XP_030566112.1|DNOV
OG0009221	LOC6611990|XP_002036507.1|DSEC	LOC115763190|XP_030561511.1|DNOV
OG0009224	LOC6614153|XP_002038606.1|DSEC	LOC115765609|XP_030565120.1|DNOV
OG0009225	LOC6615997|XP_002040364.1|DSEC	LOC115768457|XP_030568883.1|DNOV
OG0009226	LOC116802330|XP_032582487.1|DSEC	LOC115771308|XP_030572807.1|DNOV
OG0009228	LOC6620178|XP_002044389.1|DSEC	LOC115765278|XP_030564627.1|DNOV
OG0009229	LOC6620051|XP_002044263.1|DSEC	LOC115765683|XP_030565201.1|DNOV
OG0009231	LOC6619957|XP_032581276.1|DSEC	LOC115767358|XP_030567475.1|DNOV
OG0009232	LOC6612481|XP_032580033.1|DSEC	LOC115765329|XP_030564691.1|DNOV
OG0009234	LOC6612312|XP_002036822.1|DSEC	LOC115767612|XP_030567770.1|DNOV
OG0009238	LOC6605349|XP_002030183.2|DSEC	LOC115771538|XP_030573135.1|DNOV
OG0009239	LOC6616465|XP_002040826.1|DSEC	LOC115771422|XP_030572984.1|DNOV
OG0009241	LOC6613169|XP_002037650.1|DSEC	LOC115763338|XP_030561705.1|DNOV
OG0009243	LOC116800657|XP_032572706.1|DSEC	LOC115771069|XP_030572484.1|DNOV
OG0009245	LOC6616648|XP_002041005.1|DSEC	LOC115765617|XP_030565128.1|DNOV
OG0009247	LOC6616833|XP_002041169.1|DSEC	LOC115765763|XP_030565287.1|DNOV
OG0009248	LOC6618452|XP_032581414.1|DSEC	LOC115765259|XP_030564598.1|DNOV
OG0009249	LOC6612046|XP_002036563.1|DSEC	LOC115759240|XP_030555998.1|DNOV
OG0009251	LOC6620595|XP_002044799.1|DSEC	LOC115767573|XP_030567719.1|DNOV
OG0009252	LOC6615921|XP_002040289.2|DSEC	LOC115767038|XP_030567027.1|DNOV
OG0009253	LOC6619785|XP_032580270.1|DSEC	LOC115764384|XP_030563210.1|DNOV
OG0009254	LOC6615850|XP_032581313.1|DSEC	LOC115768152|XP_030568507.1|DNOV
OG0009255	LOC6616045|XP_002040411.1|DSEC	LOC115765154|XP_030564427.1|DNOV
OG0009256	LOC6614892|XP_002039309.1|DSEC	LOC115766265|XP_030565988.1|DNOV
OG0009257	LOC6617995|XP_002042303.1|DSEC	LOC115765371|XP_030564754.1|DNOV
OG0009258	LOC6619603|XP_032581407.1|DSEC	LOC115767760|XP_030567942.1|DNOV
OG0009259	LOC6619793|XP_032582719.1|DSEC	LOC115767856|XP_030568072.1|DNOV
OG0009260	LOC6620096|XP_002044308.1|DSEC	LOC115764335|XP_030563150.1|DNOV
OG0009261	LOC6615049|XP_032582449.1|DSEC	LOC115769016|XP_030569586.1|DNOV
OG0009262	LOC6617960|XP_002042268.1|DSEC	LOC115769018|XP_030569589.1|DNOV
OG0009263	LOC6614972|XP_002039389.2|DSEC	LOC115768051|XP_030568350.1|DNOV
OG0009264	LOC6614969|XP_032581178.1|DSEC	LOC115766473|XP_030566278.1|DNOV
OG0009265	LOC6614965|XP_002039382.2|DSEC	LOC115766424|XP_030566208.1|DNOV
OG0009266	LOC6617792|XP_002042104.2|DSEC	LOC115759332|XP_030556107.1|DNOV
OG0009267	LOC6613570|XP_002038038.1|DSEC	LOC115759182|XP_030555917.1|DNOV
OG0009268	LOC6608411|XP_002033145.2|DSEC	LOC115758186|XP_030554587.1|DNOV
OG0009271	LOC6618036|XP_002042344.2|DSEC	LOC115766448|XP_030566236.1|DNOV
OG0009272	LOC6616339|XP_002040699.1|DSEC	LOC115770143|XP_030571151.1|DNOV
OG0009273	LOC6621142|XP_032576200.1|DSEC	LOC115759880|XP_030556853.1|DNOV
OG0009274	LOC6610567|XP_032574253.1|DSEC	LOC115771015|XP_030572393.1|DNOV
OG0009275	LOC6615895|XP_002040265.2|DSEC	LOC115765095|XP_030564339.1|DNOV
OG0009276	LOC6609269|XP_002033959.1|DSEC	LOC115762199|XP_030560183.1|DNOV
OG0009277	LOC116802070|XP_032581020.1|DSEC	LOC115767003|XP_030566985.1|DNOV
OG0009278	LOC6615979|XP_002040346.2|DSEC	LOC115764424|XP_030563282.1|DNOV
OG0009279	LOC6611449|XP_032583273.1|DSEC	LOC115759700|XP_030556559.1|DNOV
OG0009280	LOC6612472|XP_002036980.1|DSEC	LOC115764302|XP_030563097.1|DNOV
OG0009281	LOC6617581|XP_002041894.1|DSEC	LOC115768358|XP_030568785.1|DNOV
OG0009282	LOC6617220|XP_002041547.2|DSEC	LOC115758373|XP_030554825.1|DNOV
OG0009283	LOC6611935|XP_032581118.1|DSEC	LOC115763950|XP_030562603.1|DNOV
OG0009284	LOC6618352|XP_002042623.1|DSEC	LOC115770174|XP_030571194.1|DNOV
OG0009286	LOC6610989|XP_002035546.1|DSEC	LOC115762770|XP_030560979.1|DNOV
OG0009287	LOC6611073|XP_002035630.1|DSEC	LOC115771036|XP_030572432.1|DNOV
OG0009288	LOC6612328|XP_032581985.1|DSEC	LOC115768680|XP_030569223.1|DNOV
OG0009289	LOC6620119|XP_032579911.1|DSEC	LOC115766710|XP_030566492.1|DNOV
OG0009290	LOC6608620|XP_002033354.1|DSEC	LOC115762235|XP_030560237.1|DNOV
OG0009291	LOC6620120|XP_032579925.1|DSEC	LOC115766711|XP_030566494.1|DNOV
OG0009292	LOC6620174|XP_002044385.1|DSEC	LOC115765301|XP_030564656.1|DNOV
OG0009293	LOC6620167|XP_002044378.1|DSEC	LOC115765335|XP_030564699.1|DNOV
OG0009294	LOC6609477|XP_002034162.1|DSEC	LOC115766528|XP_030566354.1|DNOV
OG0009295	LOC6619958|XP_032581269.1|DSEC	LOC115767405|XP_030567531.1|DNOV
OG0009296	LOC6616992|XP_002041320.2|DSEC	LOC115765635|XP_030565148.1|DNOV
OG0009297	LOC6616996|XP_002041324.2|DSEC	LOC115765733|XP_030565259.1|DNOV
OG0009298	LOC6606698|XP_002031498.2|DSEC	LOC115767896|XP_030568127.1|DNOV
OG0009299	LOC6620396|XP_002044604.2|DSEC	LOC115763820|XP_030562430.1|DNOV
OG0009300	LOC6620394|XP_032576489.1|DSEC	LOC115763709|XP_030562261.1|DNOV
OG0009301	LOC6616937|XP_002041267.2|DSEC	LOC115763631|XP_030562119.1|DNOV
OG0009302	LOC6614288|XP_002038728.1|DSEC	LOC115761447|XP_030559074.1|DNOV
OG0009303	LOC6616731|XP_002041068.1|DSEC	LOC115759608|XP_030556440.1|DNOV
OG0009304	LOC6619012|XP_002043259.1|DSEC	LOC115763893|XP_030562531.1|DNOV
OG0009305	LOC6616887|XP_032577538.1|DSEC	LOC115770725|XP_030571984.1|DNOV
OG0009306	LOC6617622|XP_002041935.1|DSEC	LOC115768190|XP_030568560.1|DNOV
