Orthogroup	DSEC.longest_only	DSUZ.longest_only
OG0009564	LOC6620219|XP_032580508.1|DSEC	LOC108006306|XP_016925283.1|DSUZ
OG0009565	LOC6604932|XP_032574503.1|DSEC	LOC108012750|XP_016933672.1|DSUZ
OG0009567	LOC6614354|XP_032576726.1|DSEC	LOC108017160|XP_016939644.2|DSUZ
OG0009568	LOC6619329|XP_002043546.1|DSEC	LOC108010224|XP_016930560.1|DSUZ
OG0009569	LOC6614902|XP_002039319.1|DSEC	LOC108004839|XP_016923404.1|DSUZ
OG0009570	LOC6620390|XP_002044598.1|DSEC	LOC108005033|XP_036672594.1|DSUZ
OG0009571	LOC6606848|XP_002031645.1|DSEC	LOC108006038|XP_016924969.2|DSUZ
OG0009572	LOC6620247|XP_002044456.1|DSEC	LOC108021820|XP_016946113.1|DSUZ
OG0009573	LOC6618630|XP_032582503.1|DSEC	LOC108005497|XP_016924290.1|DSUZ
OG0009575	LOC6608617|XP_002033351.1|DSEC	LOC108008903|XP_016928297.1|DSUZ
OG0009576	LOC6614087|XP_002038541.1|DSEC	LOC108016042|XP_016938126.1|DSUZ
OG0009577	LOC6613537|XP_002038005.1|DSEC	LOC108012172|XP_016932958.1|DSUZ
OG0009578	LOC6614704|XP_002039131.1|DSEC	LOC108016869|XP_016939239.1|DSUZ
OG0009579	LOC6615177|XP_002039593.2|DSEC	LOC108015016|XP_016936732.1|DSUZ
OG0009580	LOC6608303|XP_032570381.1|DSEC	LOC108009510|XP_016929417.1|DSUZ
OG0009581	LOC6613665|XP_032579859.1|DSEC	LOC108012197|XP_016933016.1|DSUZ
OG0009582	LOC6606030|XP_032574613.1|DSEC	LOC108014036|XP_036671905.1|DSUZ
OG0009583	LOC6619815|XP_002044028.1|DSEC	LOC108004573|XP_016922998.1|DSUZ
OG0009584	LOC6620229|XP_002044438.2|DSEC	LOC108006297|XP_016925246.1|DSUZ
OG0009585	LOC6619659|XP_002043874.1|DSEC	LOC108005043|XP_016923670.2|DSUZ
OG0009586	LOC6606031|XP_002030842.1|DSEC	LOC108014037|XP_016935543.2|DSUZ
OG0009587	LOC6615575|XP_002039949.2|DSEC	LOC108008551|XP_016927911.1|DSUZ
OG0009588	LOC6619666|XP_002043881.2|DSEC	LOC108017663|XP_016940260.2|DSUZ
OG0009589	LOC116800929|XP_032573527.1|DSEC	LOC108012825|XP_016933763.1|DSUZ
OG0009590	LOC6611090|XP_002035647.1|DSEC	LOC108005894|XP_016924775.1|DSUZ
OG0009591	LOC6607176|XP_002031962.1|DSEC	LOC108018447|XP_036672954.1|DSUZ
OG0009592	LOC116801372|XP_032576129.1|DSEC	LOC108014200|XP_036672678.1|DSUZ
OG0009593	LOC6619061|XP_032577983.1|DSEC	LOC108014196|XP_016935721.1|DSUZ
OG0009594	LOC6619726|XP_002043941.1|DSEC	LOC108007896|XP_016927154.2|DSUZ
OG0009595	LOC6614251|XP_002038696.1|DSEC	LOC108011268|XP_016931865.2|DSUZ
OG0009596	LOC6614286|XP_002038726.1|DSEC	LOC108013807|XP_036674901.1|DSUZ
OG0009597	LOC6614289|XP_002038729.1|DSEC	LOC108013808|XP_036675194.1|DSUZ
OG0009598	LOC6614292|XP_002038732.2|DSEC	LOC108013816|XP_016935282.1|DSUZ
OG0009599	LOC6606894|XP_002031688.1|DSEC	LOC108012068|XP_036674740.1|DSUZ
OG0009600	LOC6606166|XP_002030974.1|DSEC	LOC108014567|XP_036673297.1|DSUZ
OG0009601	LOC6607758|XP_002032521.1|DSEC	LOC108006424|XP_016925437.2|DSUZ
OG0009602	LOC6616985|XP_002041313.2|DSEC	LOC108015480|XP_016937399.2|DSUZ
OG0009603	LOC6607221|XP_032578760.1|DSEC	LOC108007975|XP_016927235.1|DSUZ
OG0009604	LOC6614793|XP_002039212.2|DSEC	LOC108016789|XP_016939044.1|DSUZ
OG0009605	LOC6617013|XP_002041341.1|DSEC	LOC108014065|XP_016935573.1|DSUZ
OG0009606	LOC6617009|XP_002041337.1|DSEC	LOC108014058|XP_016935565.1|DSUZ
OG0009607	LOC6617008|XP_002041336.1|DSEC	LOC108020692|XP_016944549.1|DSUZ
OG0009608	LOC6607744|XP_002032507.1|DSEC	LOC108005708|XP_016924525.2|DSUZ
OG0009609	LOC6616914|XP_002041244.2|DSEC	LOC108007358|XP_016926499.2|DSUZ
OG0009610	LOC6619071|XP_002043311.1|DSEC	LOC108013755|XP_016935202.2|DSUZ
OG0009611	LOC6619072|XP_032577799.1|DSEC	LOC108014195|XP_016935719.2|DSUZ
OG0009612	LOC6620073|XP_002044285.1|DSEC	LOC118877548|XP_036672537.1|DSUZ
OG0009613	LOC6614438|XP_002038871.1|DSEC	LOC108018512|XP_016941558.1|DSUZ
OG0009614	LOC6606435|XP_002031239.1|DSEC	LOC108015930|XP_016937999.2|DSUZ
OG0009615	LOC6617130|XP_002041457.1|DSEC	LOC108016150|XP_016938254.2|DSUZ
OG0009616	LOC6617110|XP_002041437.1|DSEC	LOC108017599|XP_036675663.1|DSUZ
OG0009617	LOC6613753|XP_032579197.1|DSEC	LOC108020297|XP_036677914.1|DSUZ
OG0009619	LOC6607414|XP_002032187.2|DSEC	LOC108020515|XP_016944338.2|DSUZ
OG0009620	LOC6607290|XP_002032069.1|DSEC	LOC108006093|XP_016925029.2|DSUZ
OG0009621	LOC6607292|XP_032578021.1|DSEC	LOC108006469|XP_036673147.1|DSUZ
OG0009622	LOC6613714|XP_002038184.1|DSEC	LOC108020115|XP_016943705.1|DSUZ
OG0009623	LOC116801408|XP_032576556.1|DSEC	LOC108018675|XP_016941734.2|DSUZ
OG0009624	LOC6619537|XP_032578628.1|DSEC	LOC108010820|XP_016931256.2|DSUZ
OG0009625	LOC6612873|XP_002037365.1|DSEC	LOC108017262|XP_016939764.2|DSUZ
OG0009626	LOC6607504|XP_002032273.1|DSEC	LOC108010542|XP_036672959.1|DSUZ
OG0009627	LOC6607505|XP_002032274.2|DSEC	LOC108010541|XP_016930909.2|DSUZ
OG0009628	LOC6607499|XP_002032268.1|DSEC	LOC108005963|XP_036672990.1|DSUZ
OG0009629	LOC6616781|XP_002041118.1|DSEC	LOC108020811|XP_016944679.1|DSUZ
OG0009630	LOC6616785|XP_002041122.1|DSEC	LOC108020797|XP_016944664.1|DSUZ
OG0009631	LOC6606601|XP_032576341.1|DSEC	LOC108011584|XP_016932241.1|DSUZ
OG0009632	LOC6617650|XP_002041963.1|DSEC	LOC108004645|XP_016923085.1|DSUZ
OG0009633	LOC6609209|XP_032572040.1|DSEC	LOC108008663|XP_016928042.1|DSUZ
OG0009634	LOC6612979|XP_002037470.1|DSEC	LOC108010852|XP_016931313.2|DSUZ
OG0009635	LOC6606443|XP_002031247.2|DSEC	LOC108015944|XP_016938015.2|DSUZ
OG0009636	LOC6616315|XP_032573990.1|DSEC	LOC108012552|XP_016933453.1|DSUZ
OG0009637	LOC6619611|XP_032578946.1|DSEC	LOC108016439|XP_016938582.2|DSUZ
OG0009638	LOC6613729|XP_002038199.1|DSEC	LOC108014892|XP_016936599.1|DSUZ
OG0009639	LOC6614155|XP_002038608.1|DSEC	LOC108014246|XP_016935773.2|DSUZ
OG0009640	LOC6617075|XP_002041403.1|DSEC	LOC108006367|XP_016925377.2|DSUZ
OG0009641	LOC6607397|XP_002032170.2|DSEC	LOC108014166|XP_036673044.1|DSUZ
OG0009642	LOC6607395|XP_002032168.1|DSEC	LOC108020506|XP_016944325.2|DSUZ
OG0009643	LOC6616867|XP_002041203.1|DSEC	LOC108004933|XP_036673742.1|DSUZ
OG0009644	LOC6620989|XP_032578054.1|DSEC	LOC108007843|XP_036674682.1|DSUZ
OG0009645	LOC6607611|XP_002032379.2|DSEC	LOC108007850|XP_016927101.1|DSUZ
OG0009646	LOC6612882|XP_032577682.1|DSEC	LOC108017243|XP_016939731.2|DSUZ
OG0009647	LOC6612874|XP_002037366.1|DSEC	LOC108016504|XP_036675524.1|DSUZ
OG0009648	LOC6614061|XP_002038515.1|DSEC	LOC108015822|XP_016937877.2|DSUZ
OG0009649	LOC6612620|XP_002037124.1|DSEC	LOC108007630|XP_036673486.1|DSUZ
OG0009650	LOC6614387|XP_002038825.2|DSEC	LOC108021304|XP_036668830.1|DSUZ
OG0009651	LOC6617672|XP_002041980.1|DSEC	LOC108011491|XP_016932132.1|DSUZ
OG0009652	LOC6613252|XP_032576181.1|DSEC	LOC108021619|XP_016945910.1|DSUZ
OG0009653	LOC6613276|XP_002037753.1|DSEC	LOC108009798|XP_016929955.1|DSUZ
OG0009654	LOC6613275|XP_002037752.1|DSEC	LOC108006209|XP_016925138.1|DSUZ
OG0009655	LOC6611596|XP_032583127.1|DSEC	LOC108018901|XP_016941981.1|DSUZ
OG0009656	LOC6611628|XP_002036164.1|DSEC	LOC108020644|XP_016944492.1|DSUZ
OG0009657	LOC6613099|XP_002037582.1|DSEC	LOC108005490|XP_016924312.1|DSUZ
OG0009658	LOC6617708|XP_032575815.1|DSEC	LOC108021723|XP_016946048.1|DSUZ
OG0009659	LOC6613387|XP_002037861.1|DSEC	LOC108021196|XP_016945278.1|DSUZ
OG0009660	LOC6613064|XP_002037547.2|DSEC	LOC108008983|XP_016928418.1|DSUZ
OG0009661	LOC6611571|XP_002036109.1|DSEC	LOC108005935|XP_016924851.1|DSUZ
OG0009662	LOC6612166|XP_002036683.2|DSEC	LOC108021402|XP_036676184.1|DSUZ
OG0009663	LOC6613090|XP_002037573.1|DSEC	LOC108021332|XP_016945492.1|DSUZ
OG0009664	LOC6613140|XP_032583767.1|DSEC	LOC108021652|XP_036677827.1|DSUZ
OG0009665	LOC6617320|XP_002041645.2|DSEC	LOC108007365|XP_016926510.1|DSUZ
OG0009666	LOC6614410|XP_002038843.1|DSEC	LOC108014680|XP_016936343.1|DSUZ
OG0009667	LOC6618176|XP_002042451.1|DSEC	LOC108021024|XP_016944993.1|DSUZ
OG0009668	LOC6618209|XP_002042484.1|DSEC	LOC108006078|XP_016925016.1|DSUZ
OG0009669	LOC6614566|XP_032574171.1|DSEC	LOC108021541|XP_016945796.1|DSUZ
OG0009670	LOC6613431|XP_002037905.1|DSEC	LOC108021210|XP_016945298.1|DSUZ
OG0009671	LOC6614591|XP_002039019.1|DSEC	LOC108009394|XP_016929198.1|DSUZ
OG0009672	LOC6611819|XP_032583311.1|DSEC	LOC108008974|XP_016928408.1|DSUZ
OG0009673	LOC6611821|XP_002036343.2|DSEC	LOC108016786|XP_016939085.1|DSUZ
OG0009674	LOC6614728|XP_002039152.1|DSEC	LOC108014749|XP_036672991.1|DSUZ
OG0009675	LOC6611343|XP_002035889.1|DSEC	LOC108007722|XP_016926966.1|DSUZ
OG0009676	LOC6619313|XP_002043530.1|DSEC	LOC108021563|XP_016945826.1|DSUZ
OG0009677	LOC6611699|XP_002036233.2|DSEC	LOC108006760|XP_016925803.1|DSUZ
OG0009678	LOC116802199|XP_032581739.1|DSEC	LOC108017524|XP_016940088.1|DSUZ
OG0009679	LOC6613528|XP_002037996.2|DSEC	LOC108005680|XP_016924496.1|DSUZ
OG0009680	LOC6617892|XP_002042200.1|DSEC	LOC108017155|XP_016939642.1|DSUZ
OG0009681	LOC6615711|XP_032571946.1|DSEC	LOC108008492|XP_016927841.1|DSUZ
OG0009682	LOC6610123|XP_002034732.1|DSEC	LOC108008999|XP_036668998.1|DSUZ
OG0009683	LOC6607932|XP_002032682.1|DSEC	LOC108017761|XP_016940365.1|DSUZ
OG0009684	LOC6607933|XP_002032683.1|DSEC	LOC108017750|XP_016940351.1|DSUZ
OG0009685	LOC6607936|XP_002032686.1|DSEC	LOC108017754|XP_016940355.1|DSUZ
OG0009686	LOC6609717|XP_032571952.1|DSEC	LOC108008573|XP_016927936.2|DSUZ
OG0009687	LOC6609722|XP_002034379.1|DSEC	LOC108008400|XP_016927734.1|DSUZ
OG0009688	LOC6609858|XP_002034509.1|DSEC	LOC108018215|XP_016941222.1|DSUZ
OG0009689	LOC6609800|XP_032571396.1|DSEC	LOC108018234|XP_036669938.1|DSUZ
OG0009690	LOC6609128|XP_002033830.1|DSEC	LOC108008455|XP_016927797.1|DSUZ
OG0009691	LOC6615331|XP_002039729.1|DSEC	LOC108009352|XP_016929139.1|DSUZ
OG0009692	LOC6609417|XP_002034102.1|DSEC	LOC108008923|XP_016928319.1|DSUZ
OG0009693	LOC6608855|XP_002033569.1|DSEC	LOC108009349|XP_016929129.1|DSUZ
OG0009694	LOC116800311|XP_032570262.1|DSEC	LOC108010007|XP_016930286.1|DSUZ
OG0009695	LOC6618902|XP_002043150.1|DSEC	LOC108008973|XP_016928406.1|DSUZ
OG0009696	LOC116800519|XP_032571825.1|DSEC	LOC108018190|XP_016941189.1|DSUZ
OG0009697	LOC6605398|XP_032574390.1|DSEC	LOC108012772|XP_016933695.1|DSUZ
OG0009698	LOC6621834|XP_032572191.1|DSEC	LOC108018033|XP_016940897.1|DSUZ
OG0009699	LOC6608635|XP_032571287.1|DSEC	LOC108010301|XP_016930668.1|DSUZ
OG0009700	LOC6618847|XP_002043096.1|DSEC	LOC108010188|XP_016930520.1|DSUZ
OG0009701	LOC6612792|XP_002037293.1|DSEC	LOC108015463|XP_016937383.2|DSUZ
OG0009702	LOC6607908|XP_032572192.1|DSEC	LOC108017868|XP_016940517.1|DSUZ
OG0009703	LOC6617227|XP_002041554.1|DSEC	LOC108014220|XP_016935744.1|DSUZ
OG0009704	LOC6608101|XP_002032849.2|DSEC	LOC108019643|XP_016943016.1|DSUZ
OG0009705	LOC6608844|XP_032571414.1|DSEC	LOC108008172|XP_036669119.1|DSUZ
OG0009706	LOC6608839|XP_002033553.1|DSEC	LOC108008171|XP_016927451.1|DSUZ
OG0009707	LOC6607039|XP_002031827.1|DSEC	LOC108016217|XP_016938336.2|DSUZ
OG0009708	LOC6607938|XP_002032688.1|DSEC	LOC108017763|XP_016940369.1|DSUZ
OG0009709	LOC6607941|XP_002032691.1|DSEC	LOC108017760|XP_016940362.1|DSUZ
OG0009710	LOC6607942|XP_002032692.1|DSEC	LOC108017746|XP_016940346.1|DSUZ
OG0009711	LOC6607958|XP_002032706.2|DSEC	LOC108018080|XP_016940971.1|DSUZ
OG0009712	LOC6605927|XP_032573436.1|DSEC	LOC108016489|XP_016938644.2|DSUZ
OG0009713	LOC6608242|XP_032572513.1|DSEC	LOC108019852|XP_016943383.1|DSUZ
OG0009714	LOC6609074|XP_002033777.1|DSEC	LOC108017851|XP_016940496.1|DSUZ
OG0009715	LOC6615771|XP_032570296.1|DSEC	LOC108010067|XP_016930370.1|DSUZ
OG0009716	LOC6608227|XP_002032971.2|DSEC	LOC108019812|XP_016943312.1|DSUZ
OG0009717	LOC6620805|XP_002045004.2|DSEC	LOC108017787|XP_016940418.1|DSUZ
OG0009718	LOC6609053|XP_002033756.1|DSEC	LOC108019639|XP_016943011.1|DSUZ
OG0009719	LOC6618811|XP_002043060.1|DSEC	LOC108010051|XP_016930351.1|DSUZ
OG0009720	LOC6609481|XP_032572991.1|DSEC	LOC108009387|XP_016929186.1|DSUZ
OG0009721	LOC6608802|XP_032572063.1|DSEC	LOC108008660|XP_016928038.1|DSUZ
OG0009723	LOC6610784|XP_002035350.1|DSEC	LOC108020195|XP_036671566.1|DSUZ
OG0009724	LOC6615304|XP_002039708.1|DSEC	LOC108009931|XP_016930162.1|DSUZ
OG0009725	LOC6615530|XP_002039909.1|DSEC	LOC108008114|XP_016927393.2|DSUZ
OG0009726	LOC6616834|XP_002041170.1|DSEC	LOC108007418|XP_016926563.1|DSUZ
OG0009727	LOC6609027|XP_002033731.1|DSEC	LOC108019559|XP_016942885.1|DSUZ
OG0009728	LOC6609989|XP_032571029.1|DSEC	LOC108008959|XP_016928359.1|DSUZ
OG0009729	LOC6609988|XP_002034624.1|DSEC	LOC108008859|XP_016928252.1|DSUZ
OG0009730	LOC6617634|XP_002041947.1|DSEC	LOC108004599|XP_016923028.1|DSUZ
OG0009731	LOC6608706|XP_002033430.2|DSEC	LOC108008156|XP_016927433.1|DSUZ
OG0009732	LOC6608177|XP_002032922.1|DSEC	LOC108019644|XP_016943017.1|DSUZ
OG0009733	LOC6619858|XP_002044071.1|DSEC	LOC108016739|XP_016938970.1|DSUZ
OG0009734	LOC6620239|XP_032582604.1|DSEC	LOC108021805|XP_016946097.1|DSUZ
OG0009735	LOC6611078|XP_002035635.1|DSEC	LOC108012731|XP_016933651.1|DSUZ
OG0009736	LOC6612225|XP_032582049.1|DSEC	LOC108015314|XP_016937183.1|DSUZ
OG0009737	LOC6606566|XP_032577636.1|DSEC	LOC108018776|XP_016941848.1|DSUZ
OG0009738	LOC6614867|XP_032581720.1|DSEC	LOC108010430|XP_036675980.1|DSUZ
OG0009739	LOC6614870|XP_032581025.1|DSEC	LOC108010439|XP_016930788.1|DSUZ
OG0009740	LOC6617567|XP_032581858.1|DSEC	LOC108019157|XP_016942397.1|DSUZ
OG0009741	LOC6611802|XP_002036324.1|DSEC	LOC108012144|XP_016932928.1|DSUZ
OG0009742	LOC6618473|XP_002042743.2|DSEC	LOC108006519|XP_036676650.1|DSUZ
OG0009743	LOC6618030|XP_032580449.1|DSEC	LOC108005398|XP_016924149.1|DSUZ
OG0009744	LOC6612366|XP_002036875.1|DSEC	LOC108011153|XP_016931728.1|DSUZ
OG0009745	LOC6619789|XP_002044002.1|DSEC	LOC108019109|XP_016942319.1|DSUZ
OG0009746	LOC6605603|XP_002030421.1|DSEC	LOC108012683|XP_016933598.1|DSUZ
OG0009747	LOC6617424|XP_002041748.1|DSEC	LOC108008776|XP_016928166.1|DSUZ
OG0009748	LOC6614978|XP_002039395.1|DSEC	LOC108015227|XP_016937060.1|DSUZ
OG0009749	LOC6606130|XP_002030938.1|DSEC	LOC108017649|XP_016940248.2|DSUZ
OG0009750	LOC6610451|XP_032573920.1|DSEC	LOC108012654|XP_016933570.1|DSUZ
OG0009751	LOC6617459|XP_002041776.1|DSEC	LOC108014962|XP_036676830.1|DSUZ
OG0009752	LOC6616127|XP_002040492.1|DSEC	LOC108016654|XP_016938851.1|DSUZ
OG0009753	LOC6616126|XP_002040491.1|DSEC	LOC108016660|XP_016938859.2|DSUZ
OG0009754	LOC116800283|XP_032570050.1|DSEC	LOC108008975|XP_016928407.1|DSUZ
OG0009755	LOC6617910|XP_002042218.2|DSEC	LOC108006328|XP_016925319.1|DSUZ
OG0009756	LOC6617510|XP_002041826.1|DSEC	LOC108014989|XP_016936700.1|DSUZ
OG0009757	LOC6618938|XP_002043183.1|DSEC, LOC6617452|XP_002041516.1|DSEC	LOC108008511|XP_016927867.1|DSUZ
OG0009758	LOC6612667|XP_032579405.1|DSEC	LOC108007233|XP_036674590.1|DSUZ
OG0009759	LOC6620599|XP_032580892.1|DSEC	LOC108005654|XP_016924458.1|DSUZ
OG0009760	LOC6615953|XP_002040320.2|DSEC	LOC108015154|XP_016936919.1|DSUZ
OG0009761	LOC6615948|XP_002040315.1|DSEC	LOC108015160|XP_016936928.1|DSUZ
OG0009762	LOC6616149|XP_002040514.1|DSEC	LOC108016744|XP_016938974.1|DSUZ
OG0009763	LOC6610353|XP_002034939.2|DSEC	LOC108012819|XP_016933751.1|DSUZ
OG0009764	LOC6606032|XP_002030843.1|DSEC	LOC108006848|XP_016925886.1|DSUZ
OG0009765	LOC6610267|XP_002034862.1|DSEC	LOC108013571|XP_016934981.1|DSUZ
OG0009766	LOC6610977|XP_002035534.1|DSEC	LOC108013581|XP_016934998.1|DSUZ
OG0009767	LOC6610991|XP_002035548.1|DSEC	LOC108012442|XP_016933299.1|DSUZ
OG0009768	LOC6610609|XP_002035176.1|DSEC	LOC108007145|XP_016926237.1|DSUZ
OG0009769	LOC6604984|XP_002029827.1|DSEC	LOC108012995|XP_016934057.1|DSUZ
OG0009770	LOC6611169|XP_032575073.1|DSEC	LOC108005811|XP_016924629.2|DSUZ
OG0009771	LOC6610149|XP_002034758.1|DSEC	LOC108013051|XP_016934150.1|DSUZ
OG0009772	LOC6610314|XP_032574988.1|DSEC	LOC108012484|XP_016933375.1|DSUZ
OG0009773	LOC6606004|XP_002030815.1|DSEC	LOC108006672|XP_016925699.2|DSUZ
OG0009774	LOC6606064|XP_002030874.1|DSEC	LOC108012812|XP_016933740.1|DSUZ
OG0009775	LOC6611182|XP_002035738.1|DSEC	LOC108006866|XP_016925924.1|DSUZ
OG0009776	LOC6605125|XP_032574393.1|DSEC	LOC108013242|XP_016934477.1|DSUZ
OG0009777	LOC6605139|XP_002029980.2|DSEC	LOC108013434|XP_016934794.1|DSUZ
OG0009778	LOC6610504|XP_002035084.1|DSEC	LOC108012495|XP_016933393.1|DSUZ
OG0009779	LOC6610946|XP_032575031.1|DSEC	LOC108012479|XP_016933365.1|DSUZ
OG0009780	LOC6610948|XP_002035505.1|DSEC	LOC108013608|XP_036671775.1|DSUZ
OG0009781	LOC6611016|XP_002035573.1|DSEC	LOC108012294|XP_036671752.1|DSUZ
OG0009782	LOC6610584|XP_002035157.1|DSEC	LOC108007089|XP_016926182.1|DSUZ
OG0009783	LOC116800948|XP_032573697.1|DSEC	LOC108012401|XP_016933250.1|DSUZ
OG0009784	LOC6610488|XP_032575592.1|DSEC	LOC108012456|XP_016933332.2|DSUZ
OG0009785	LOC6616437|XP_032573956.1|DSEC	LOC108012302|XP_016933092.1|DSUZ
OG0009786	LOC6605011|XP_002029854.1|DSEC	LOC108012601|XP_016933510.1|DSUZ
OG0009787	LOC6605014|XP_002029857.1|DSEC	LOC108013330|XP_016934618.1|DSUZ
OG0009788	LOC6610452|XP_032573922.1|DSEC	LOC108012398|XP_016933246.1|DSUZ
OG0009789	LOC6610577|XP_002035150.1|DSEC	LOC118877254|XP_036670865.1|DSUZ
OG0009790	LOC6615442|XP_002039824.1|DSEC	LOC108008909|XP_016928305.1|DSUZ
OG0009791	LOC6604918|XP_002029761.1|DSEC	LOC108012586|XP_016933492.1|DSUZ
OG0009792	LOC6604887|XP_002029732.1|DSEC	LOC108013311|XP_016934592.1|DSUZ
OG0009793	LOC6610174|XP_002034782.1|DSEC	LOC108013292|XP_016934559.1|DSUZ
OG0009794	LOC6619727|XP_002043942.1|DSEC	LOC108012103|XP_016932871.1|DSUZ
OG0009795	LOC116801990|XP_032580536.1|DSEC	LOC108018441|XP_016941487.1|DSUZ
OG0009796	LOC6605197|XP_002030036.1|DSEC	LOC108018741|XP_016941805.2|DSUZ
OG0009797	LOC6604772|XP_002029625.1|DSEC	LOC108006877|XP_016925945.1|DSUZ
OG0009798	LOC6604771|XP_032573430.1|DSEC	LOC108006872|XP_036672334.1|DSUZ
OG0009799	LOC6616367|XP_002040727.1|DSEC	LOC108012885|XP_016933872.1|DSUZ
OG0009800	LOC6616469|XP_002040830.1|DSEC	LOC108006898|XP_016925976.2|DSUZ
OG0009801	LOC6610645|XP_002035212.1|DSEC	LOC108018790|XP_016941864.2|DSUZ
OG0009802	LOC6610647|XP_032574641.1|DSEC	LOC108011799|XP_036671968.1|DSUZ
OG0009803	LOC6605937|XP_002030750.1|DSEC	LOC108011322|XP_016931920.2|DSUZ
OG0009804	LOC6605922|XP_002030735.2|DSEC	LOC108007322|XP_016942694.1|DSUZ
OG0009805	LOC6605921|XP_002030734.1|DSEC	LOC118877425|XP_036672093.1|DSUZ
OG0009806	LOC6605919|XP_002030732.1|DSEC	LOC108019377|XP_016942689.2|DSUZ
OG0009807	LOC6605898|XP_002030711.2|DSEC	LOC108019375|XP_016942687.2|DSUZ
OG0009808	LOC6610583|XP_032573599.1|DSEC	LOC108007090|XP_036670521.1|DSUZ
OG0009809	LOC6611101|XP_002035658.1|DSEC	LOC108005812|XP_016924630.1|DSUZ
OG0009810	LOC6616423|XP_002040783.1|DSEC	LOC108012303|XP_036671359.1|DSUZ
OG0009811	LOC6616422|XP_002040782.2|DSEC	LOC108012749|XP_016933671.1|DSUZ
OG0009812	LOC6611080|XP_002035637.1|DSEC	LOC108013288|XP_016934548.1|DSUZ
OG0009813	LOC6619361|XP_032573459.1|DSEC	LOC108010671|XP_036670651.1|DSUZ
OG0009814	LOC6610864|XP_002035430.1|DSEC	LOC108012575|XP_016933478.1|DSUZ
OG0009815	LOC6618373|XP_002042643.1|DSEC	LOC118877520|XP_036672449.1|DSUZ, LOC118877324|XP_036671489.1|DSUZ
OG0009816	LOC6605645|XP_002030463.1|DSEC	LOC108013345|XP_016934638.1|DSUZ
OG0009817	LOC6605644|XP_002030462.2|DSEC	LOC108012626|XP_016933537.1|DSUZ
OG0009818	LOC6605567|XP_002030389.1|DSEC	LOC108005545|XP_016924328.2|DSUZ
OG0009819	LOC6605568|XP_002030390.1|DSEC	LOC108005544|XP_016924327.2|DSUZ
OG0009820	LOC6605569|XP_002030391.1|DSEC	LOC108005532|XP_036671353.1|DSUZ
OG0009821	LOC6616342|XP_032574990.1|DSEC	LOC108012500|XP_016933397.1|DSUZ
OG0009822	LOC6618296|XP_002042569.1|DSEC	LOC108019416|XP_036671600.1|DSUZ
OG0009823	LOC116801025|XP_032574168.1|DSEC	LOC108012355|XP_016933196.1|DSUZ
OG0009824	LOC6605246|XP_002030084.1|DSEC	LOC108015912|XP_016937974.2|DSUZ
OG0009825	LOC6605586|XP_002030405.1|DSEC	LOC108012570|XP_016933473.1|DSUZ
OG0009826	LOC6616557|XP_002040916.1|DSEC	LOC108007424|XP_036672151.1|DSUZ
OG0009827	LOC6616556|XP_002040915.1|DSEC	LOC108007423|XP_036672152.1|DSUZ
OG0009828	LOC6605260|XP_002030098.1|DSEC	LOC108015890|XP_036671698.1|DSUZ
OG0009829	LOC6605840|XP_002030654.2|DSEC	LOC108013776|XP_036672343.1|DSUZ
OG0009830	LOC6616500|XP_002040860.1|DSEC	LOC108015881|XP_016937938.2|DSUZ
OG0009831	LOC6616504|XP_002040864.2|DSEC	LOC108015877|XP_016937933.2|DSUZ
OG0009832	LOC6616505|XP_002040865.1|DSEC	LOC108015880|XP_016937937.2|DSUZ
OG0009833	LOC6605820|XP_002030635.2|DSEC	LOC108007521|XP_016926696.2|DSUZ
OG0009834	LOC6609206|XP_002033897.1|DSEC	LOC108010095|XP_016930403.1|DSUZ
OG0009835	LOC6609613|XP_002034290.1|DSEC	LOC108008920|XP_016928316.1|DSUZ
OG0009836	LOC6619100|XP_002043340.1|DSEC	LOC108017557|XP_016940129.2|DSUZ
OG0009837	LOC6616808|XP_032577756.1|DSEC	LOC108007725|XP_016926965.2|DSUZ
OG0009838	LOC6614526|XP_002038957.1|DSEC	LOC108010628|XP_016931012.1|DSUZ
OG0009839	LOC116800676|XP_032572868.1|DSEC	LOC108017931|XP_016940613.1|DSUZ
OG0009840	LOC6614695|XP_002039122.1|DSEC	LOC108021064|XP_016945062.1|DSUZ
OG0009841	LOC6613547|XP_002038015.1|DSEC	LOC108014282|XP_016935818.1|DSUZ
OG0009842	LOC6605685|XP_002030501.2|DSEC	LOC108013167|XP_016934353.1|DSUZ
OG0009843	LOC6610595|XP_002035168.2|DSEC	LOC118877290|XP_036671216.1|DSUZ
OG0009844	LOC6605662|XP_002030480.2|DSEC	LOC108013319|XP_016934600.1|DSUZ
OG0009845	LOC6609230|XP_002033921.2|DSEC	LOC108009521|XP_016929439.1|DSUZ
OG0009846	LOC6611299|XP_002035846.1|DSEC	LOC108009853|XP_016930043.1|DSUZ
OG0009847	LOC6612370|XP_002036879.2|DSEC	LOC108019068|XP_016942198.1|DSUZ
OG0009848	LOC6612429|XP_002036937.1|DSEC	LOC108004766|XP_016923298.1|DSUZ
OG0009849	LOC6607824|XP_032576366.1|DSEC	LOC108017319|XP_036673995.1|DSUZ
OG0009850	LOC6620597|XP_002044801.2|DSEC	LOC108020464|XP_016944277.1|DSUZ
OG0009851	LOC116802242|XP_032581965.1|DSEC	LOC108019087|XP_016942250.1|DSUZ
