Orthogroup	DHYD.longest_only	DSAN.longest_only
OG0009494	LOC111597615|XP_023168182.1|DHYD	LOC120448829|XP_039486963.1|DSAN
OG0009495	LOC111605721|XP_023180178.2|DHYD	LOC120447955|XP_039485578.1|DSAN
OG0009496	LOC111600986|XP_023173145.1|DHYD	LOC120448881|XP_039487029.1|DSAN
OG0009497	LOC111593266|XP_023161701.1|DHYD	LOC120451873|XP_039491814.1|DSAN
OG0009498	LOC111605720|XP_023180176.2|DHYD	LOC120449166|XP_039487442.1|DSAN
OG0009499	LOC111605716|XP_023180169.2|DHYD	LOC120449310|XP_039487636.1|DSAN
OG0009500	LOC111605700|XP_023180143.2|DHYD	LOC120449335|XP_039487673.1|DSAN
OG0009501	LOC111595064|XP_023164388.2|DHYD	LOC120449249|XP_039487558.1|DSAN
OG0009502	LOC111602972|XP_030078705.1|DHYD	LOC120452909|XP_039493305.1|DSAN
OG0009503	LOC111602256|XP_023175017.2|DHYD	LOC120458801|XP_039502528.1|DSAN
OG0009504	LOC111602620|XP_023175550.2|DHYD	LOC120454429|XP_039495653.1|DSAN
OG0009505	LOC111601420|XP_023173767.1|DHYD	LOC120458194|XP_039501698.1|DSAN
OG0009506	LOC111592746|XP_023160911.2|DHYD	LOC120449755|XP_039488324.1|DSAN
OG0009507	LOC111598772|XP_023169956.2|DHYD	LOC120449807|XP_039488386.1|DSAN
OG0009508	LOC111601379|XP_023173685.1|DHYD	LOC120455712|XP_039498063.1|DSAN
OG0009509	LOC111594120|XP_023163048.2|DHYD	LOC120446566|XP_039483520.1|DSAN
OG0009510	LOC111598191|XP_023169085.1|DHYD	LOC120454955|XP_039496668.1|DSAN
OG0009511	LOC111595998|XP_023165810.1|DHYD	LOC120452897|XP_039493289.1|DSAN
OG0009512	LOC111605226|XP_023179425.2|DHYD	LOC120456935|XP_039500009.1|DSAN
OG0009513	LOC111603136|XP_023176379.2|DHYD	LOC120456970|XP_039500051.1|DSAN
OG0009514	LOC111602854|XP_023175937.1|DHYD	LOC120445995|XP_039482662.1|DSAN
OG0009515	LOC111595777|XP_023165429.2|DHYD	LOC120446437|XP_039483342.1|DSAN
OG0009516	LOC111594208|XP_023163174.1|DHYD	LOC120445212|XP_039481397.1|DSAN
OG0009517	LOC111601817|XP_023174409.2|DHYD	LOC120444019|XP_039479452.1|DSAN
OG0009518	LOC111599773|XP_023171299.1|DHYD, LOC115482743|XP_030081526.1|DHYD	LOC120447710|XP_039485175.1|DSAN
OG0009519	LOC111603204|XP_023176461.1|DHYD, LOC111601052|XP_023173237.2|DHYD	LOC120450124|XP_039488878.1|DSAN
OG0009520	LOC111594546|XP_023163666.2|DHYD	LOC120453989|XP_039494878.1|DSAN
OG0009521	LOC111592794|XP_030079603.1|DHYD	LOC120448467|XP_039486420.1|DSAN
OG0009522	LOC111601239|XP_023173505.2|DHYD	LOC120444677|XP_039480471.1|DSAN
OG0009523	LOC111595251|XP_023164664.2|DHYD, LOC115483435|XP_030081264.1|DHYD, LOC115482849|XP_030078949.1|DHYD	LOC120444659|XP_039480435.1|DSAN
OG0009524	LOC111600722|XP_023172763.1|DHYD	LOC120446382|XP_039483249.1|DSAN
OG0009525	LOC111605254|XP_023179459.2|DHYD	LOC120457751|XP_039501184.1|DSAN
OG0009526	LOC111605252|XP_030081071.1|DHYD	LOC120457785|XP_039501214.1|DSAN
OG0009527	LOC111597677|XP_023168271.2|DHYD	LOC120444879|XP_039480795.1|DSAN, LOC120446660|XP_039483666.1|DSAN
OG0009528	LOC111603812|XP_023177336.2|DHYD	LOC120445720|XP_039482223.1|DSAN
OG0009529	LOC111600581|XP_030082033.1|DHYD	LOC120446187|XP_039482963.1|DSAN
OG0009530	LOC111595427|XP_023164918.2|DHYD	LOC120446373|XP_039483238.1|DSAN
OG0009531	LOC111592241|XP_023160093.1|DHYD	LOC120445332|XP_039481592.1|DSAN
OG0009532	LOC111597132|XP_023167460.2|DHYD	LOC120445940|XP_039482538.1|DSAN
OG0009533	LOC111593102|XP_023161473.2|DHYD	LOC120446717|XP_039483762.1|DSAN
OG0009534	LOC111593708|XP_023162443.1|DHYD	LOC120445303|XP_039481546.1|DSAN
OG0009535	LOC111594871|XP_023164121.2|DHYD	LOC120445786|XP_039482324.1|DSAN
OG0009536	LOC111592023|XP_023159784.1|DHYD	LOC120453751|XP_039494518.1|DSAN
OG0009537	LOC111601787|XP_023174322.2|DHYD	LOC120451311|XP_039490814.1|DSAN
OG0009538	LOC111598568|XP_023169637.2|DHYD, LOC111598563|XP_023169629.2|DHYD	LOC120452227|XP_039492287.1|DSAN
OG0009539	LOC111596432|XP_023166414.2|DHYD	LOC120453058|XP_039493516.1|DSAN
OG0009540	LOC111599421|XP_023170840.2|DHYD	LOC120453729|XP_039494491.1|DSAN
OG0009541	LOC111596914|XP_023167135.2|DHYD	LOC120452431|XP_039492594.1|DSAN
OG0009542	LOC111601975|XP_023174621.1|DHYD	LOC120452937|XP_039493352.1|DSAN
OG0009543	LOC111604237|XP_023177983.2|DHYD	LOC120451883|XP_039491824.1|DSAN
OG0009545	LOC111598437|XP_023169446.1|DHYD	LOC120450994|XP_039490233.1|DSAN
OG0009546	LOC111602696|XP_023175696.2|DHYD	LOC120453667|XP_039494411.1|DSAN
OG0009557	LOC115483698|XP_030081617.1|DHYD	LOC120451214|XP_039490623.1|DSAN
OG0009560	LOC111594986|XP_023164253.2|DHYD	LOC120456207|XP_039498820.1|DSAN
OG0009562	LOC111594690|XP_023163877.2|DHYD	LOC120446785|XP_039483863.1|DSAN
OG0009563	LOC111597291|XP_023167674.2|DHYD	LOC120449240|XP_039487549.1|DSAN
OG0009564	LOC111592711|XP_023160866.2|DHYD	LOC120455255|XP_039497188.1|DSAN
OG0009565	LOC111592758|XP_023160926.2|DHYD	LOC120448926|XP_039487095.1|DSAN
OG0009567	LOC111602677|XP_023175664.1|DHYD	LOC120454004|XP_039494927.1|DSAN
OG0009568	LOC111603904|XP_030080264.1|DHYD	LOC120444780|XP_039480654.1|DSAN
OG0009569	LOC111595962|XP_023165704.1|DHYD	LOC120457078|XP_039500190.1|DSAN
OG0009570	LOC111602081|XP_023174782.1|DHYD	LOC120454440|XP_039495669.1|DSAN
OG0009571	LOC111604208|XP_023177937.2|DHYD	LOC120450932|XP_039490133.1|DSAN
OG0009572	LOC111598826|XP_023170026.2|DHYD	LOC120456182|XP_039498787.1|DSAN
OG0009573	LOC111596474|XP_023166495.2|DHYD	LOC120455808|XP_039498202.1|DSAN
OG0009574	LOC111593986|XP_023162843.2|DHYD	LOC120457094|XP_039500213.1|DSAN
OG0009575	LOC111605219|XP_023179410.2|DHYD	LOC120457717|XP_039501150.1|DSAN
OG0009576	LOC111594573|XP_023163699.2|DHYD	LOC120452553|XP_039492760.1|DSAN
OG0009577	LOC111596365|XP_023166330.2|DHYD	LOC120456491|XP_039499293.1|DSAN
OG0009578	LOC111594112|XP_023163038.2|DHYD	LOC120445497|XP_039481880.1|DSAN
OG0009579	LOC111600194|XP_023171975.2|DHYD	LOC120455668|XP_039497997.1|DSAN
OG0009580	LOC111593830|XP_023162635.2|DHYD	LOC120458625|XP_039502282.1|DSAN
OG0009581	LOC111594144|XP_023163081.2|DHYD	LOC120452341|XP_039492447.1|DSAN
OG0009583	LOC111600197|XP_023171980.2|DHYD	LOC120455264|XP_039497199.1|DSAN
OG0009584	LOC111598855|XP_023170058.2|DHYD	LOC120456934|XP_039500008.1|DSAN
OG0009585	LOC111600851|XP_023172927.2|DHYD	LOC120450977|XP_039490207.1|DSAN
OG0009586	LOC111603702|XP_023177170.2|DHYD	LOC120449419|XP_039487811.1|DSAN
OG0009587	LOC111600744|XP_023172791.2|DHYD	LOC120445410|XP_039481759.1|DSAN
OG0009588	LOC111601339|XP_023173636.2|DHYD	LOC120454038|XP_039494964.1|DSAN
OG0009589	LOC111602888|XP_023175991.2|DHYD	LOC120450420|XP_039489360.1|DSAN
OG0009590	LOC111597381|XP_030081488.1|DHYD	LOC120448573|XP_039486570.1|DSAN
OG0009591	LOC111604835|XP_023178832.2|DHYD	LOC120453334|XP_039493934.1|DSAN
OG0009592	LOC111604219|XP_023177956.1|DHYD	LOC120451520|XP_039491222.1|DSAN
OG0009593	LOC111604265|XP_023178030.2|DHYD	LOC120453940|XP_039494819.1|DSAN
OG0009594	LOC111604802|XP_023178790.2|DHYD	LOC120453530|XP_039494215.1|DSAN
OG0009595	LOC111603456|XP_023176812.2|DHYD	LOC120452838|XP_039493200.1|DSAN
OG0009596	LOC111602712|XP_023175720.2|DHYD	LOC120452169|XP_039492208.1|DSAN
OG0009597	LOC111602757|XP_023175779.2|DHYD	LOC120452359|XP_039492468.1|DSAN
OG0009598	LOC111602711|XP_023175717.1|DHYD	LOC120452358|XP_039492465.1|DSAN
OG0009599	LOC111600281|XP_023172099.2|DHYD	LOC120451674|XP_039491489.1|DSAN
OG0009600	LOC111604630|XP_023178529.2|DHYD	LOC120453606|XP_039494317.1|DSAN
OG0009601	LOC111593362|XP_023161843.2|DHYD	LOC120450749|XP_039489805.1|DSAN
OG0009602	LOC111604245|XP_023177998.1|DHYD	LOC120453580|XP_039494273.1|DSAN
OG0009603	LOC111603650|XP_023177097.1|DHYD	LOC120454575|XP_039495909.1|DSAN
OG0009604	LOC111596722|XP_023166819.1|DHYD	LOC120455022|XP_039496786.1|DSAN
OG0009605	LOC111595168|XP_023164517.2|DHYD	LOC120453954|XP_039494835.1|DSAN
OG0009606	LOC111595164|XP_023164512.1|DHYD	LOC120451760|XP_039491622.1|DSAN
OG0009607	LOC111595171|XP_023164519.2|DHYD	LOC120451849|XP_039491765.1|DSAN
OG0009608	LOC111593379|XP_023161866.2|DHYD	LOC120453926|XP_039494794.1|DSAN
OG0009609	LOC111602994|XP_023176159.2|DHYD	LOC120451489|XP_039491169.1|DSAN
OG0009610	LOC111597892|XP_023168595.2|DHYD	LOC120452142|XP_039492166.1|DSAN
OG0009611	LOC111596213|XP_023166095.2|DHYD	LOC120453671|XP_039494415.1|DSAN
OG0009612	LOC111596450|XP_023166444.2|DHYD	LOC120453061|XP_039493520.1|DSAN
OG0009613	LOC111601167|XP_023173413.2|DHYD	LOC120444511|XP_039480162.1|DSAN
OG0009614	LOC111593261|XP_023161696.1|DHYD	LOC120452156|XP_039492186.1|DSAN
OG0009615	LOC111603280|XP_030079667.1|DHYD	LOC120452194|XP_039492241.1|DSAN
OG0009616	LOC111597767|XP_023168393.2|DHYD	LOC120452212|XP_039492266.1|DSAN
OG0009617	LOC111592945|XP_023161183.2|DHYD	LOC120452969|XP_039493396.1|DSAN
OG0009619	LOC111603627|XP_023177063.2|DHYD	LOC120452281|XP_039492346.1|DSAN
OG0009620	LOC111596251|XP_023166152.2|DHYD	LOC120450784|XP_039489880.1|DSAN
OG0009621	LOC111596254|XP_023166157.2|DHYD	LOC120453970|XP_039494855.1|DSAN
OG0009622	LOC111604240|XP_023177991.1|DHYD	LOC120453503|XP_039494184.1|DSAN
OG0009623	LOC111599246|XP_023170615.2|DHYD	LOC120452703|XP_039492994.1|DSAN
OG0009624	LOC111601515|XP_023173889.2|DHYD	LOC120452370|XP_039492495.1|DSAN
OG0009625	LOC111592466|XP_023160435.2|DHYD	LOC120454076|XP_039495019.1|DSAN
OG0009626	LOC111600068|XP_023171770.2|DHYD	LOC120453760|XP_039494527.1|DSAN
OG0009627	LOC111599864|XP_023171453.2|DHYD	LOC120454012|XP_039494936.1|DSAN
OG0009628	LOC111599961|XP_023171624.2|DHYD	LOC120451461|XP_039491077.1|DSAN
OG0009629	LOC111594608|XP_023163752.2|DHYD	LOC120454473|XP_039495739.1|DSAN
OG0009630	LOC111594500|XP_023163579.2|DHYD	LOC120454477|XP_039495744.1|DSAN
OG0009631	LOC111594457|XP_023163521.2|DHYD	LOC120451078|XP_039490373.1|DSAN
OG0009632	LOC111600211|XP_023172000.2|DHYD	LOC120455957|XP_039498433.1|DSAN
OG0009633	LOC111600591|XP_023172551.1|DHYD	LOC120447087|XP_039484423.1|DSAN
OG0009634	LOC111597909|XP_023168617.2|DHYD	LOC120452696|XP_039492986.1|DSAN
OG0009635	LOC111593257|XP_023161689.2|DHYD	LOC120452312|XP_039492396.1|DSAN
OG0009636	LOC111605708|XP_023180162.2|DHYD	LOC120448675|XP_039486746.1|DSAN
OG0009637	LOC111594525|XP_023163623.2|DHYD	LOC120451528|XP_039491233.1|DSAN
OG0009638	LOC111598088|XP_023168905.1|DHYD	LOC120453148|XP_039493638.1|DSAN
OG0009639	LOC111595461|XP_023164975.2|DHYD	LOC120452672|XP_039492948.1|DSAN
OG0009640	LOC111595630|XP_023165211.2|DHYD	LOC120453554|XP_039494241.1|DSAN
OG0009641	LOC111597869|XP_023168562.1|DHYD	LOC120452379|XP_039492506.1|DSAN
OG0009642	LOC111597879|XP_023168572.2|DHYD	LOC120453536|XP_039494221.1|DSAN
OG0009643	LOC111598903|XP_023170144.2|DHYD	LOC120453654|XP_039494382.1|DSAN
OG0009644	LOC111601437|XP_023173781.2|DHYD	LOC120453477|XP_039494143.1|DSAN
OG0009645	LOC111601517|XP_023173891.1|DHYD	LOC120453552|XP_039494239.1|DSAN
OG0009646	LOC111592489|XP_023160477.2|DHYD	LOC120452290|XP_039492359.1|DSAN
OG0009647	LOC111592474|XP_023160459.1|DHYD	LOC120453736|XP_039494500.1|DSAN
OG0009648	LOC111594418|XP_023163473.1|DHYD	LOC120451764|XP_039491628.1|DSAN
OG0009649	LOC111598571|XP_023169643.2|DHYD	LOC120454175|XP_039495189.1|DSAN
OG0009650	LOC111594187|XP_023163139.2|DHYD	LOC120445666|XP_039482146.1|DSAN
OG0009651	LOC111603781|XP_023177291.2|DHYD	LOC120447444|XP_039484738.1|DSAN
OG0009652	LOC115483196|XP_030080255.1|DHYD, LOC111600862|XP_030079013.1|DHYD	LOC120446304|XP_039483151.1|DSAN
OG0009653	LOC111601953|XP_023174589.1|DHYD	LOC120455530|XP_039497757.1|DSAN
OG0009654	LOC111601070|XP_023173267.1|DHYD	LOC120455536|XP_039497771.1|DSAN
OG0009655	LOC111603776|XP_023177279.2|DHYD	LOC120444765|XP_039480632.1|DSAN
OG0009656	LOC111599342|XP_023170740.2|DHYD	LOC120443974|XP_039479383.1|DSAN
OG0009657	LOC111599313|XP_023170691.2|DHYD	LOC120458458|XP_039502040.1|DSAN
OG0009658	LOC111602510|XP_023175358.2|DHYD	LOC120455674|XP_039498015.1|DSAN
OG0009659	LOC111605557|XP_023179893.1|DHYD	LOC120458200|XP_039501712.1|DSAN
OG0009660	LOC111594235|XP_030080301.1|DHYD	LOC120458604|XP_039502243.1|DSAN
OG0009661	LOC111595841|XP_023165519.2|DHYD	LOC120449364|XP_039487730.1|DSAN
OG0009662	LOC111599493|XP_023170928.2|DHYD	LOC120454497|XP_039495785.1|DSAN
OG0009663	LOC111601961|XP_023174604.2|DHYD	LOC120443752|XP_039478949.1|DSAN
OG0009664	LOC111596116|XP_023165949.1|DHYD	LOC120449275|XP_039487595.1|DSAN
OG0009665	LOC111599115|XP_023170444.2|DHYD	LOC120458643|XP_039502306.1|DSAN
OG0009666	LOC111592892|XP_023161101.1|DHYD	LOC120445662|XP_039482141.1|DSAN
OG0009667	LOC111594740|XP_023163947.2|DHYD	LOC120447065|XP_039484389.1|DSAN
OG0009668	LOC111596114|XP_023165947.1|DHYD	LOC120457770|XP_039501201.1|DSAN
OG0009669	LOC111594232|XP_023163206.2|DHYD	LOC120445324|XP_039481580.1|DSAN
OG0009670	LOC111599394|XP_023170800.1|DHYD	LOC120453395|XP_039494021.1|DSAN
OG0009671	LOC111605536|XP_023179867.1|DHYD	LOC120445304|XP_039481547.1|DSAN
OG0009672	LOC111598474|XP_023169501.2|DHYD	LOC120449867|XP_039488464.1|DSAN
OG0009673	LOC111598481|XP_023169507.2|DHYD	LOC120444096|XP_039479557.1|DSAN
OG0009674	LOC111594346|XP_023163369.2|DHYD	LOC120445530|XP_039481926.1|DSAN
OG0009675	LOC111602241|XP_023174998.2|DHYD	LOC120456856|XP_039499868.1|DSAN
OG0009676	LOC111603625|XP_030080318.1|DHYD	LOC120445743|XP_039482252.1|DSAN
OG0009677	LOC111603896|XP_023177482.2|DHYD	LOC120458410|XP_039501978.1|DSAN
OG0009678	LOC111594279|XP_023163278.2|DHYD	LOC120456436|XP_039499203.1|DSAN
OG0009679	LOC111596292|XP_023166216.1|DHYD	LOC120458434|XP_039502011.1|DSAN
OG0009680	LOC111594770|XP_023163988.2|DHYD	LOC120444026|XP_039479466.1|DSAN
OG0009681	LOC111603818|XP_023177345.2|DHYD	LOC120446705|XP_039483739.1|DSAN
OG0009682	LOC111602133|XP_030081066.1|DHYD	LOC120446713|XP_039483758.1|DSAN
OG0009683	LOC111593979|XP_023162840.1|DHYD	LOC120452455|XP_039492622.1|DSAN
OG0009684	LOC111593975|XP_023162834.1|DHYD	LOC120452420|XP_039492580.1|DSAN
OG0009685	LOC111593889|XP_023162724.1|DHYD	LOC120452444|XP_039492611.1|DSAN
OG0009686	LOC111600662|XP_030080930.1|DHYD	LOC120446296|XP_039483125.1|DSAN
OG0009687	LOC111600658|XP_023172652.2|DHYD	LOC120445197|XP_039481354.1|DSAN
OG0009688	LOC111604139|XP_023177830.1|DHYD	LOC120445744|XP_039482253.1|DSAN
OG0009689	LOC111602366|XP_023175146.2|DHYD	LOC120444909|XP_039480835.1|DSAN
OG0009690	LOC111593292|XP_023161738.1|DHYD	LOC120446470|XP_039483407.1|DSAN
OG0009691	LOC111604099|XP_023177767.2|DHYD	LOC120445048|XP_039481097.1|DSAN
OG0009692	LOC111600725|XP_030080977.1|DHYD	LOC120446383|XP_039483250.1|DSAN
OG0009693	LOC111593191|XP_023161579.1|DHYD	LOC120446866|XP_039484002.1|DSAN
OG0009695	LOC111604610|XP_023178492.1|DHYD	LOC120445156|XP_039481265.1|DSAN
OG0009696	LOC111597688|XP_023168288.2|DHYD	LOC120455273|XP_039497217.1|DSAN
OG0009697	LOC111602165|XP_023174890.2|DHYD	LOC120448995|XP_039487195.1|DSAN
OG0009698	LOC111599902|XP_023171491.2|DHYD	LOC120458828|XP_039502583.1|DSAN
OG0009699	LOC111605267|XP_023179475.1|DHYD	LOC120457721|XP_039501154.1|DSAN
OG0009700	LOC111595318|XP_023164743.2|DHYD	LOC120444500|XP_039480146.1|DSAN
OG0009701	LOC111596426|XP_023166406.1|DHYD	LOC120453653|XP_039494381.1|DSAN
OG0009703	LOC111602467|XP_023175297.2|DHYD	LOC120454249|XP_039495312.1|DSAN
OG0009704	LOC111604144|XP_023177834.2|DHYD	LOC120458844|XP_039502603.1|DSAN
OG0009705	LOC111593579|XP_023162212.2|DHYD	LOC120444770|XP_039480635.1|DSAN
OG0009706	LOC111593563|XP_023162192.2|DHYD	LOC120445306|XP_039481550.1|DSAN
OG0009707	LOC111602754|XP_023175774.2|DHYD	LOC120450917|XP_039490113.1|DSAN
OG0009708	LOC111593890|XP_023162725.1|DHYD	LOC120449672|XP_039488208.1|DSAN
OG0009709	LOC111593906|XP_023162745.1|DHYD	LOC120458489|XP_039502087.1|DSAN
OG0009710	LOC111593967|XP_023162826.2|DHYD	LOC120444148|XP_039479649.1|DSAN
OG0009711	LOC111593816|XP_023162612.2|DHYD	LOC120443751|XP_039478948.1|DSAN
OG0009712	LOC111604706|XP_023178647.1|DHYD	LOC120447863|XP_039485405.1|DSAN
OG0009713	LOC111597964|XP_023168705.2|DHYD	LOC120458668|XP_039502335.1|DSAN
OG0009714	LOC111592161|XP_023159981.1|DHYD	LOC120444636|XP_039480378.1|DSAN
OG0009715	LOC111601240|XP_023173506.2|DHYD	LOC120444679|XP_039480473.1|DSAN
OG0009717	LOC111597977|XP_023168720.1|DHYD	LOC120445592|XP_039482020.1|DSAN
OG0009718	LOC111595553|XP_023165114.2|DHYD	LOC120445802|XP_039482348.1|DSAN
OG0009719	LOC111594321|XP_023163333.1|DHYD	LOC120445710|XP_039482204.1|DSAN
OG0009720	LOC111594751|XP_023163971.2|DHYD	LOC120447253|XP_039484715.1|DSAN
OG0009721	LOC111597976|XP_023168719.2|DHYD	LOC120446820|XP_039483932.1|DSAN
OG0009723	LOC111591929|XP_023159627.1|DHYD	LOC120448908|XP_039487066.1|DSAN
OG0009724	LOC111597068|XP_023167362.2|DHYD	LOC120445027|XP_039481036.1|DSAN
OG0009725	LOC111595263|XP_030081256.1|DHYD	LOC120444595|XP_039480303.1|DSAN
OG0009726	LOC111595884|XP_023165584.1|DHYD	LOC120452817|XP_039493157.1|DSAN
OG0009727	LOC111599712|XP_023171213.2|DHYD	LOC120446069|XP_039482782.1|DSAN
OG0009728	LOC111594817|XP_030082000.1|DHYD	LOC120445697|XP_039482189.1|DSAN
OG0009729	LOC111594806|XP_023164040.2|DHYD	LOC120445823|XP_039482374.1|DSAN
OG0009730	LOC111597265|XP_023167646.1|DHYD	LOC120455128|XP_039496954.1|DSAN
OG0009731	LOC111592236|XP_030081988.1|DHYD	LOC120444558|XP_039480247.1|DSAN
OG0009732	LOC111596392|XP_023166366.1|DHYD	LOC120458376|XP_039501930.1|DSAN
OG0009733	LOC111601843|XP_023174445.1|DHYD	LOC120455727|XP_039498075.1|DSAN
OG0009734	LOC111605138|XP_023179284.2|DHYD	LOC120455683|XP_039498026.1|DSAN
OG0009735	LOC111599167|XP_023170514.2|DHYD	LOC120448042|XP_039485720.1|DSAN
OG0009736	LOC111597244|XP_030080077.1|DHYD	LOC120457043|XP_039500148.1|DSAN
OG0009737	LOC111594577|XP_023163703.1|DHYD	LOC120451980|XP_039491941.1|DSAN
OG0009738	LOC111603220|XP_023176485.2|DHYD, LOC111603110|XP_023176347.2|DHYD	LOC120457034|XP_039500135.1|DSAN
OG0009739	LOC111603149|XP_023176392.1|DHYD	LOC120455972|XP_039498456.1|DSAN
OG0009740	LOC111603083|XP_023176309.2|DHYD	LOC120455955|XP_039498432.1|DSAN
OG0009741	LOC111600411|XP_023172259.2|DHYD	LOC120453000|XP_039493441.1|DSAN
OG0009742	LOC111605050|XP_023179154.2|DHYD	LOC120455884|XP_039498307.1|DSAN
OG0009743	LOC111598291|XP_023169242.2|DHYD	LOC120455477|XP_039497643.1|DSAN
OG0009744	LOC111593684|XP_023162397.2|DHYD	LOC120455777|XP_039498167.1|DSAN
OG0009745	LOC111605298|XP_023179519.2|DHYD	LOC120457119|XP_039500270.1|DSAN
OG0009746	LOC111604844|XP_023178848.2|DHYD	LOC120449967|XP_039488604.1|DSAN
OG0009747	LOC111605159|XP_023179313.1|DHYD	LOC120456603|XP_039499451.1|DSAN
OG0009748	LOC111595943|XP_023165677.2|DHYD	LOC120457283|XP_039500658.1|DSAN
OG0009749	LOC111597240|XP_023167602.2|DHYD	LOC120449468|XP_039487874.1|DSAN
OG0009750	LOC111596143|XP_023165994.2|DHYD	LOC120450114|XP_039488870.1|DSAN
OG0009751	LOC111596556|XP_023166597.1|DHYD	LOC120456653|XP_039499519.1|DSAN
OG0009752	LOC111596810|XP_023166942.2|DHYD	LOC120456634|XP_039499491.1|DSAN
OG0009753	LOC111596797|XP_023166926.1|DHYD	LOC120456633|XP_039499490.1|DSAN
OG0009754	LOC111604479|XP_030081080.1|DHYD	LOC120445157|XP_039481266.1|DSAN
OG0009755	LOC111595366|XP_023164820.2|DHYD	LOC120455774|XP_039498163.1|DSAN
OG0009756	LOC111603348|XP_023176658.2|DHYD	LOC120456786|XP_039499737.1|DSAN
OG0009757	LOC111593693|XP_023162370.2|DHYD	LOC120445365|XP_039481672.1|DSAN
OG0009758	LOC111594445|XP_023163500.2|DHYD	LOC120451307|XP_039490806.1|DSAN
OG0009759	LOC111597287|XP_023167671.2|DHYD	LOC120456744|XP_039499668.1|DSAN
OG0009760	LOC111601880|XP_030079322.1|DHYD	LOC120457157|XP_039500364.1|DSAN
OG0009761	LOC111601894|XP_023174505.1|DHYD	LOC120457164|XP_039500376.1|DSAN
OG0009762	LOC111602431|XP_023175238.2|DHYD	LOC120456845|XP_039499834.1|DSAN
OG0009763	LOC111602884|XP_023175984.2|DHYD	LOC120450409|XP_039489339.1|DSAN
OG0009764	LOC111603708|XP_023177177.2|DHYD	LOC120447782|XP_039485270.1|DSAN
OG0009765	LOC111600459|XP_023172328.1|DHYD	LOC120449727|XP_039488290.1|DSAN
OG0009766	LOC111600491|XP_023172387.1|DHYD	LOC120448950|XP_039487133.1|DSAN
OG0009767	LOC111600501|XP_023172396.1|DHYD	LOC120449273|XP_039487590.1|DSAN
OG0009768	LOC111604498|XP_023178357.2|DHYD	LOC120449225|XP_039487531.1|DSAN
OG0009769	LOC111597776|XP_023168403.1|DHYD	LOC120450297|XP_039489168.1|DSAN
OG0009770	LOC111593222|XP_023161641.2|DHYD	LOC120448778|XP_039486900.1|DSAN
OG0009771	LOC111601720|XP_023174213.2|DHYD	LOC120447991|XP_039485623.1|DSAN
OG0009772	LOC111601027|XP_023173204.2|DHYD	LOC120447902|XP_039485479.1|DSAN
OG0009773	LOC111605657|XP_023180088.1|DHYD	LOC120448149|XP_039485917.1|DSAN
OG0009774	LOC111605179|XP_023179343.2|DHYD	LOC120449960|XP_039488596.1|DSAN
OG0009775	LOC111595090|XP_023164418.2|DHYD	LOC120448067|XP_039485766.1|DSAN
OG0009776	LOC111598734|XP_023169895.1|DHYD	LOC120447965|XP_039485590.1|DSAN
OG0009777	LOC111597506|XP_023168039.1|DHYD	LOC120449139|XP_039487387.1|DSAN
OG0009778	LOC111602905|XP_023176014.1|DHYD	LOC120449855|XP_039488449.1|DSAN
OG0009779	LOC111592428|XP_023160379.1|DHYD	LOC120449164|XP_039487440.1|DSAN
OG0009780	LOC111592427|XP_023160378.2|DHYD	LOC120449487|XP_039487899.1|DSAN
OG0009781	LOC111592301|XP_023160176.1|DHYD	LOC120449492|XP_039487907.1|DSAN
OG0009782	LOC111596330|XP_023166263.2|DHYD	LOC120450001|XP_039488645.1|DSAN
OG0009783	LOC111598692|XP_023169825.1|DHYD	LOC120449021|XP_039487235.1|DSAN
OG0009784	LOC111597785|XP_023168426.1|DHYD	LOC120447839|XP_039485378.1|DSAN
OG0009785	LOC111601718|XP_023174207.2|DHYD	LOC120449345|XP_039487688.1|DSAN
OG0009786	LOC111595144|XP_023164485.1|DHYD	LOC120447492|XP_039484822.1|DSAN
OG0009787	LOC111595143|XP_023164484.1|DHYD	LOC120447491|XP_039484821.1|DSAN
OG0009788	LOC111596141|XP_023165992.2|DHYD	LOC120450117|XP_039488873.1|DSAN
OG0009789	LOC111601708|XP_023174195.1|DHYD	LOC120447567|XP_039484959.1|DSAN
OG0009790	LOC111601257|XP_023173530.1|DHYD	LOC120445773|XP_039482306.1|DSAN
OG0009791	LOC111605183|XP_023179348.2|DHYD	LOC120449157|XP_039487431.1|DSAN
OG0009792	LOC111601726|XP_023174217.1|DHYD	LOC120448455|XP_039486407.1|DSAN
OG0009793	LOC111601050|XP_023173234.2|DHYD	LOC120447519|XP_039484882.1|DSAN
OG0009794	LOC111604819|XP_023178809.1|DHYD	LOC120453532|XP_039494218.1|DSAN
OG0009795	LOC111603198|XP_023176454.2|DHYD	LOC120456964|XP_039500043.1|DSAN
OG0009796	LOC111597572|XP_023168139.1|DHYD	LOC120447705|XP_039485167.1|DSAN
OG0009797	LOC111601696|XP_023174180.1|DHYD	LOC120448073|XP_039485779.1|DSAN
OG0009798	LOC111601673|XP_023174136.2|DHYD	LOC120448071|XP_039485777.1|DSAN
OG0009799	LOC111592959|XP_023161217.1|DHYD	LOC120448404|XP_039486334.1|DSAN
OG0009800	LOC111591865|XP_023159515.2|DHYD	LOC120449378|XP_039487746.1|DSAN
OG0009801	LOC111601587|XP_023174010.2|DHYD	LOC120448291|XP_039486163.1|DSAN
