Orthogroup	DHYD.longest_only	DMEL.longest_only
OG0010101	LOC111594914|XP_030079429.1|DHYD	CG7148|NP_649366.1|DMEL
OG0010102	LOC111601000|XP_023173164.2|DHYD	CG14564|NP_649361.1|DMEL
OG0010103	LOC111600946|XP_023173084.2|DHYD	CG14570|NP_649353.1|DMEL
OG0010104	LOC111595268|XP_023164682.1|DHYD	Bet3|NP_648312.3|DMEL
OG0010105	LOC115483704|XP_030081644.1|DHYD	CG31898|NP_723390.1|DMEL
OG0010106	LOC111597968|XP_023168709.2|DHYD	CG30046|NP_725129.1|DMEL
OG0010107	LOC111605284|XP_023179496.2|DHYD	Gr59e|NP_788431.1|DMEL
OG0010108	LOC111600765|XP_023172812.2|DHYD	CG5756|NP_611292.2|DMEL
OG0010110	LOC111600461|XP_023172331.2|DHYD	CG10469|NP_648025.1|DMEL
OG0010111	LOC111598072|XP_023168876.2|DHYD	CG11828|NP_651648.5|DMEL
OG0010112	LOC111603244|XP_023176519.2|DHYD	wntD|NP_650272.1|DMEL
OG0010113	LOC111604672|XP_023178605.1|DHYD	rux|NP_511053.2|DMEL
OG0010114	LOC111594172|XP_023163125.1|DHYD	CG12680|NP_572201.2|DMEL
OG0010115	LOC111597364|XP_023167788.2|DHYD	CG5062|NP_572207.1|DMEL
OG0010116	LOC111605149|XP_023179300.2|DHYD	Ir7d|NP_001138175.1|DMEL
OG0010117	LOC111593630|XP_023162268.1|DHYD	CG15458|NP_652293.1|DMEL
OG0010118	LOC111605289|XP_030079959.1|DHYD	CG2901|NP_570077.1|DMEL
OG0010119	LOC111595000|XP_030081764.1|DHYD	Ipod|NP_572614.1|DMEL
OG0010120	LOC111603096|XP_023176324.1|DHYD	Dlip1|NP_001259375.1|DMEL
OG0010121	LOC111593017|XP_023161324.2|DHYD	upd2|NP_001356882.1|DMEL
OG0010122	LOC111596757|XP_023166866.1|DHYD	CG10996|NP_572924.1|DMEL
OG0010123	LOC111594904|XP_030078878.1|DHYD, LOC111594903|XP_030078850.1|DHYD	CG13403|NP_572944.1|DMEL
OG0010125	LOC111596531|XP_030079552.1|DHYD	Ser7|NP_572582.1|DMEL
OG0010126	LOC111603963|XP_023177568.2|DHYD	Adhr|NP_477495.1|DMEL
OG0010127	LOC115482920|XP_030079082.1|DHYD, LOC111598799|XP_023169984.2|DHYD	CG33299|NP_995671.2|DMEL
OG0010128	LOC111603978|XP_023177591.2|DHYD	gcm2|NP_609302.1|DMEL
OG0010129	LOC111592627|XP_030079061.1|DHYD	CG16826|NP_609638.1|DMEL
OG0010130	LOC111593762|XP_023162548.1|DHYD	CG18662|NP_652561.1|DMEL
OG0010131	LOC111600354|XP_023172194.1|DHYD	CG43052|NP_001246030.1|DMEL
OG0010132	LOC111594754|XP_023163970.2|DHYD	CG13084|NP_609971.1|DMEL
OG0010133	LOC111594719|XP_023163915.2|DHYD	CG10195|NP_609970.4|DMEL
OG0010134	LOC111594795|XP_023164030.1|DHYD	CG13116|NP_609306.2|DMEL
OG0010135	LOC111602211|XP_023174955.2|DHYD	CG18266|NP_608945.1|DMEL
OG0010136	LOC111602255|XP_023175016.1|DHYD	CG14011|NP_608943.1|DMEL
OG0010137	LOC111602305|XP_030079080.1|DHYD	CG13983|NP_609006.1|DMEL
OG0010138	LOC111592053|XP_023159821.2|DHYD	dunk|NP_001036384.1|DMEL
OG0010139	LOC111594792|XP_023164016.2|DHYD	CG17470|NP_610041.1|DMEL
OG0010140	LOC111595577|XP_023165146.1|DHYD	CG42658|NP_001188682.1|DMEL
OG0010141	LOC111603534|XP_023176935.1|DHYD	CG14071|NP_609466.1|DMEL
OG0010142	LOC111595853|XP_023165534.1|DHYD	CG14346|NP_608599.1|DMEL
OG0010143	LOC111599462|XP_023170900.1|DHYD	CG14932|NP_001162956.1|DMEL
OG0010144	LOC111594943|XP_023164205.2|DHYD	CG15142|NP_609846.1|DMEL
OG0010145	LOC111599201|XP_023170560.1|DHYD	CG14014|NP_608939.2|DMEL
OG0010146	LOC111599211|XP_023170576.1|DHYD	CG31627|NP_724314.2|DMEL
OG0010147	LOC111602167|XP_023174893.1|DHYD	CG15422|NP_608814.1|DMEL
OG0010148	LOC111594176|XP_030080526.1|DHYD	CG5888|NP_609794.1|DMEL
OG0010149	LOC111596322|XP_023166256.2|DHYD	c-cup|NP_608623.2|DMEL
OG0010150	LOC111600590|XP_023172549.1|DHYD	CG31787|NP_724105.1|DMEL
OG0010151	LOC111603860|XP_023177435.1|DHYD	CG34173|NP_001097187.1|DMEL
OG0010152	LOC111591963|XP_023159674.2|DHYD	CG5421|NP_609569.1|DMEL
OG0010153	LOC111601156|XP_023173400.1|DHYD	CG4161|NP_609753.1|DMEL
OG0010154	LOC111601146|XP_023173381.1|DHYD	CG15262|NP_609750.1|DMEL
OG0010155	LOC115483207|XP_030080331.1|DHYD	CG12617|NP_652589.1|DMEL
OG0010156	LOC111599820|XP_023171376.2|DHYD	CG5194|NP_648281.1|DMEL
OG0010157	LOC111599805|XP_023171355.2|DHYD, LOC115483182|XP_030080200.1|DHYD	CG14151|NP_648399.2|DMEL
OG0010158	LOC111597510|XP_023168046.1|DHYD	CG8072|NP_648384.1|DMEL
OG0010159	LOC111599602|XP_023171060.1|DHYD	CG15876|NP_647925.1|DMEL
OG0010160	LOC111604497|XP_030081150.1|DHYD	CG12078|NP_647795.2|DMEL
OG0010161	LOC111604702|XP_023178643.1|DHYD	CG13040|NP_648875.1|DMEL
OG0010163	LOC111596020|XP_023165813.2|DHYD	CG12984|NP_649276.2|DMEL
OG0010164	LOC111604768|XP_023178734.1|DHYD	Irbp18|NP_648434.1|DMEL
OG0010165	LOC111598065|XP_023168866.2|DHYD	CG13299|NP_648039.1|DMEL
OG0010166	LOC111598884|XP_023170118.2|DHYD	Or67b|NP_524007.2|DMEL
OG0010167	LOC111595670|XP_023165262.2|DHYD	CG33703|NP_001027119.1|DMEL
OG0010169	LOC115483725|XP_030081768.1|DHYD	Muc68Ca|NP_996054.1|DMEL
OG0010170	LOC111599247|XP_023170616.2|DHYD	skl|NP_524139.1|DMEL
OG0010171	LOC111599251|XP_023170619.1|DHYD	rpr|NP_524138.1|DMEL
OG0010172	LOC111595067|XP_023164392.2|DHYD	CG7276|NP_996092.1|DMEL
OG0010173	LOC111592468|XP_023160443.2|DHYD	CG12374|NP_610819.1|DMEL
OG0010174	LOC111601255|XP_023173528.1|DHYD	CG30398|NP_726113.1|DMEL
OG0010175	LOC111601241|XP_023173507.2|DHYD	CG13488|NP_001286699.1|DMEL
OG0010176	LOC111601263|XP_023173538.1|DHYD	CG34029|NP_001033964.1|DMEL
OG0010177	LOC111593721|XP_023162460.2|DHYD	Gpo2|NP_610295.1|DMEL
OG0010178	LOC111594126|XP_023163052.2|DHYD	CG7848|NP_611127.1|DMEL
OG0010179	LOC111604464|XP_023178314.2|DHYD	CG14102|NP_649147.2|DMEL
OG0010180	LOC111592282|XP_023160152.2|DHYD	CG34256|NP_001097642.2|DMEL
OG0010181	LOC111599230|XP_023170596.2|DHYD	CG7140|NP_649376.3|DMEL
OG0010182	LOC111602088|XP_023174790.2|DHYD	IM14|NP_001033962.1|DMEL
OG0010183	LOC111602089|XP_023174791.1|DHYD	IM4|NP_652295.1|DMEL
OG0010184	LOC111600771|XP_023172817.1|DHYD	CG34444|NP_001097313.1|DMEL
OG0010185	LOC111600772|XP_023172820.2|DHYD	Obp50a|NP_995832.1|DMEL
OG0010186	LOC111604324|XP_023178146.1|DHYD	gnu|NP_648726.1|DMEL
OG0010187	LOC111593186|XP_023161566.2|DHYD	Spn47C|NP_610633.1|DMEL
OG0010188	LOC111605218|XP_023179408.1|DHYD	CG30096|NP_725563.2|DMEL
OG0010189	LOC111605212|XP_023179404.1|DHYD	wuc|NP_001097291.1|DMEL
OG0010190	LOC111605268|XP_023179479.1|DHYD	CG18336|NP_652387.1|DMEL
OG0010191	LOC111605276|XP_023179488.1|DHYD	Listericin|NP_610650.1|DMEL
OG0010192	LOC111597719|XP_023168326.1|DHYD	BomT1|NP_001246405.1|DMEL
OG0010193	LOC111599914|XP_023171510.1|DHYD	Coop|NP_610286.2|DMEL
OG0010194	LOC111593120|XP_023161489.1|DHYD	CG7551|NP_648466.1|DMEL
OG0010195	LOC111593129|XP_023161499.2|DHYD	CG6149|NP_648463.2|DMEL
OG0010196	LOC111593901|XP_023162739.2|DHYD	CG4741|NP_611948.1|DMEL
OG0010197	LOC111595724|XP_023165343.2|DHYD	CG44251|NP_725246.1|DMEL
OG0010198	LOC111600566|XP_023172518.1|DHYD	CG4853|NP_611222.2|DMEL
OG0010199	LOC111597021|XP_023167298.1|DHYD	CG9406|NP_611552.1|DMEL
OG0010200	LOC111595411|XP_023164891.2|DHYD	Gbp2|NP_611195.1|DMEL
OG0010201	LOC111594322|XP_023163334.1|DHYD	CG3494|NP_611915.1|DMEL
OG0010202	LOC111597040|XP_030081972.1|DHYD	CkIIbeta2|NP_477407.1|DMEL
OG0010203	LOC111592515|XP_023160527.2|DHYD	CG10494|NP_726079.1|DMEL
OG0010204	LOC111602571|XP_023175495.2|DHYD	hbs|NP_788355.1|DMEL
OG0010205	LOC111596990|XP_023167249.1|DHYD	gom|NP_524659.1|DMEL
OG0010206	LOC111597106|XP_023167416.1|DHYD	CG34205|NP_001097407.1|DMEL
OG0010207	LOC111592192|XP_023160026.2|DHYD	Had2|NP_610974.1|DMEL
OG0010208	LOC115483801|XP_030081974.1|DHYD	lectin-46Cb|NP_001163102.1|DMEL
OG0010209	LOC111592205|XP_023160040.2|DHYD	lectin-46Ca|NP_652633.1|DMEL
OG0010210	LOC111592117|XP_023159916.1|DHYD	CG12942|NP_610628.2|DMEL
OG0010211	LOC111592108|XP_023159907.1|DHYD	ste24b|NP_611174.1|DMEL
OG0010212	LOC111597076|XP_023167374.1|DHYD	dany|NP_726138.1|DMEL
OG0010213	LOC111597086|XP_023167389.2|DHYD	CG9308|NP_611629.1|DMEL
OG0010214	LOC111597010|XP_023167282.1|DHYD	CG11475|NP_611633.2|DMEL
OG0010215	LOC115482763|XP_030078552.1|DHYD	CG15127|NP_663310.1|DMEL
OG0010216	LOC111593353|XP_023161837.1|DHYD	Vha36-2|NP_610753.1|DMEL
OG0010217	LOC111593716|XP_023162455.2|DHYD	CG30412|NP_726305.1|DMEL
OG0010218	LOC111593182|XP_030082014.1|DHYD	CG3124|NP_611774.1|DMEL
OG0010219	LOC111594290|XP_023163302.1|DHYD	CG30192|NP_726294.1|DMEL
OG0010220	LOC111593971|XP_023162833.2|DHYD	CG6421|NP_652048.2|DMEL
OG0010221	LOC111594000|XP_023162865.2|DHYD	CG6435|NP_611165.2|DMEL
OG0010222	LOC111595040|XP_023164337.1|DHYD	CG18371|NP_610923.1|DMEL
OG0010223	LOC111594631|XP_023163795.1|DHYD	CG42288|NP_610926.2|DMEL
OG0010224	LOC111595407|XP_023164888.2|DHYD	otk2|NP_612571.1|DMEL
OG0010225	LOC111604573|XP_023178443.2|DHYD	CG3809|NP_731676.2|DMEL
OG0010226	LOC111603442|XP_023176797.2|DHYD	CG31496|NP_731155.2|DMEL
OG0010227	LOC111604934|XP_023178973.1|DHYD	CG33293|NP_996150.1|DMEL
OG0010228	LOC111601389|XP_023173699.2|DHYD	CG17199|NP_650868.1|DMEL
OG0010229	LOC111603642|XP_023177088.2|DHYD	CG11703|NP_650792.1|DMEL
OG0010230	LOC111603599|XP_023177026.2|DHYD	CG5217|NP_650796.1|DMEL
OG0010231	LOC111603269|XP_023176549.2|DHYD	CG18404|NP_651786.1|DMEL
OG0010232	LOC111605591|XP_023179963.1|DHYD	CG43208|NP_001247085.1|DMEL
OG0010233	LOC111600039|XP_023171734.2|DHYD	CG7054|NP_651050.1|DMEL
OG0010234	LOC111594547|XP_023163667.1|DHYD	tal-AA|NP_001138049.1|DMEL
OG0010235	LOC111592688|XP_023160823.2|DHYD	Obp99b|NP_651713.1|DMEL
OG0010236	LOC111597819|XP_023168476.1|DHYD	CG15517|NP_651745.1|DMEL
OG0010237	LOC111601523|XP_023173907.1|DHYD	CG2003|NP_651903.2|DMEL
OG0010238	LOC111604986|XP_023179050.2|DHYD	CG4956|NP_651428.2|DMEL
OG0010239	LOC111597866|XP_023168557.1|DHYD	BomBc3|NP_652235.1|DMEL
OG0010240	LOC111597860|XP_023168550.1|DHYD	Acyp|NP_523563.1|DMEL
OG0010241	LOC111598318|XP_023169283.1|DHYD	CG43630|NP_001247079.1|DMEL
OG0010242	LOC111596402|XP_023166376.2|DHYD	CG13641|NP_651302.1|DMEL
OG0010243	LOC111597157|XP_023167480.2|DHYD	CG11333|NP_651869.1|DMEL
OG0010244	LOC111594496|XP_023163575.2|DHYD	CG17477|NP_650598.1|DMEL
OG0010245	LOC111599603|XP_023171057.1|DHYD	AttD|NP_524391.2|DMEL
OG0010246	LOC111605566|XP_023179908.1|DHYD	CG31337|NP_731817.1|DMEL
OG0010247	LOC111605497|XP_023179815.2|DHYD	CG10164|NP_651155.1|DMEL
OG0010248	LOC111601440|XP_023173784.1|DHYD	CG34279|NP_001097820.2|DMEL
OG0010249	LOC111592011|XP_023159767.1|DHYD	CG14718|NP_650107.1|DMEL
OG0010250	LOC111594532|XP_023163637.2|DHYD	CG14383|NP_650245.1|DMEL
OG0010251	LOC111600671|XP_023172687.2|DHYD	CG31200|NP_650909.1|DMEL
OG0010253	LOC111603833|XP_023177365.1|DHYD	CG30184|NP_726341.1|DMEL
OG0010254	LOC111603811|XP_023177335.2|DHYD	CG13557|NP_611798.1|DMEL
OG0010256	LOC111605500|XP_023179817.1|DHYD	CG10177|NP_651150.1|DMEL
OG0010258	LOC111604407|XP_023178229.1|DHYD	CG17154|NP_648544.2|DMEL
OG0010259	LOC115483184|XP_030080213.1|DHYD, LOC111599804|XP_023171354.2|DHYD, LOC115483179|XP_030080197.1|DHYD	CG34238|NP_001097576.1|DMEL
OG0010260	LOC111600355|XP_023172195.2|DHYD	CG32986|NP_788006.1|DMEL
OG0010267	LOC111596140|XP_023165991.2|DHYD	CG15822|NP_001137872.2|DMEL
OG0010275	LOC111594419|XP_023163475.2|DHYD	Obp83ef|NP_731042.1|DMEL
OG0010277	LOC111603661|XP_023177112.1|DHYD	CG43999|NP_001036749.2|DMEL
OG0010279	LOC111594537|XP_023163646.2|DHYD	CG10845|NP_651309.2|DMEL
OG0010280	LOC111600186|XP_023171960.1|DHYD	Cp7Fb|NP_572484.1|DMEL
OG0010281	LOC111597455|XP_023167970.2|DHYD	CG32846|NP_001189040.1|DMEL
OG0010282	LOC111595900|XP_023165608.2|DHYD	CG14260|NP_651551.1|DMEL
OG0010283	LOC111602956|XP_023176096.1|DHYD	CG32856|NP_732096.1|DMEL
OG0010284	LOC111603242|XP_023176516.1|DHYD	CG17189|NP_651534.2|DMEL
OG0010285	LOC111599960|XP_023171609.2|DHYD	Nepl14|NP_651097.1|DMEL
OG0010287	LOC111603623|XP_023177061.1|DHYD	CG34149|NP_001036745.1|DMEL
OG0010288	LOC111602663|XP_023175615.1|DHYD	CG7715|NP_650748.2|DMEL
OG0010289	LOC111595930|XP_023165660.2|DHYD	Tb|NP_651494.1|DMEL
OG0010290	LOC111593677|XP_023162337.1|DHYD	CG43222|NP_001247291.1|DMEL
OG0010292	LOC115483350|XP_030080766.1|DHYD	Nepl17|NP_651641.1|DMEL
OG0010293	LOC111595504|XP_023165044.2|DHYD	CG3597|NP_001259930.1|DMEL
OG0010294	LOC111594298|XP_030081062.1|DHYD	Gr39a|NP_724330.1|DMEL
OG0010295	LOC111602290|XP_023175058.2|DHYD	GluRIIB|NP_523485.3|DMEL
OG0010296	LOC111593308|XP_023161769.2|DHYD	sut2|NP_524732.1|DMEL
OG0010298	LOC111600701|XP_023172723.2|DHYD	CG5084|NP_611279.1|DMEL
OG0010299	LOC111599926|XP_023171541.1|DHYD	CG34430|NP_001097222.1|DMEL
OG0010300	LOC111605277|XP_023179489.1|DHYD	CG34224|NP_001097266.1|DMEL
OG0010301	LOC111592390|XP_023160334.2|DHYD	CG1138|NP_649667.1|DMEL
OG0010302	LOC111598020|XP_023168800.2|DHYD	CG30062|NP_725299.2|DMEL
OG0010303	LOC111600015|XP_023171688.2|DHYD	Orcokinin|NP_611852.2|DMEL
OG0010304	LOC111604746|XP_023178690.2|DHYD	CG13002|NP_573178.1|DMEL
OG0010305	LOC111605333|XP_023179569.1|DHYD	sphe|NP_573148.2|DMEL
OG0010306	LOC111596537|XP_023166576.1|DHYD	TwdlX|NP_728016.1|DMEL
OG0010308	LOC111597434|XP_023167910.1|DHYD	Cp38|NP_511088.1|DMEL
OG0010309	LOC111601556|XP_023173966.2|DHYD	ppk27|NP_647826.2|DMEL
OG0010310	LOC111600336|XP_023172209.2|DHYD	CG32808|NP_726740.1|DMEL
OG0010311	LOC111595951|XP_023165689.2|DHYD	CG8051|NP_573377.1|DMEL
OG0010312	LOC111595363|XP_030079939.1|DHYD	Muc18B|NP_573365.1|DMEL
OG0010313	LOC111593127|XP_023161497.2|DHYD	ppk5|NP_996138.2|DMEL
OG0010314	LOC111597599|XP_023168171.2|DHYD	CG15756|NP_572895.1|DMEL
OG0010315	LOC111596577|XP_023166618.2|DHYD	CG9689|NP_572587.1|DMEL
OG0010317	LOC111593495|XP_030079408.1|DHYD	dyw|NP_570016.1|DMEL
OG0010318	LOC111593429|XP_023161941.2|DHYD	Nep6|NP_572831.2|DMEL
OG0010320	LOC111605490|XP_023179808.2|DHYD	CG15203|NP_572679.1|DMEL
OG0010321	LOC111591939|XP_030079620.1|DHYD	CG32241|NP_729000.2|DMEL
OG0010323	LOC111601465|XP_023173815.1|DHYD	ddbt|NP_001137864.1|DMEL
OG0010325	LOC115483419|XP_030081182.1|DHYD, LOC111593208|XP_030079281.1|DHYD	Cyp316a1|NP_648129.2|DMEL
OG0010326	LOC111596863|XP_023167072.2|DHYD	CG10853|NP_647842.1|DMEL
OG0010327	LOC111601677|XP_023174144.2|DHYD	CG4597|NP_647952.2|DMEL
OG0010328	LOC111604709|XP_023178650.1|DHYD	CG13056|NP_652414.2|DMEL
OG0010329	LOC111604695|XP_023178634.2|DHYD	CG13048|NP_648861.1|DMEL
OG0010330	LOC111599269|XP_023170636.1|DHYD	grim|NP_524137.2|DMEL
OG0010332	LOC111591882|XP_023159551.2|DHYD	Eo|NP_572986.1|DMEL
OG0010333	LOC111592638|XP_023160750.1|DHYD	COX5BL|NP_609047.1|DMEL
OG0010334	LOC111603790|XP_023177309.1|DHYD	CG14937|NP_609518.1|DMEL
OG0010335	LOC111596541|XP_023166581.2|DHYD	CG32572|NP_728015.1|DMEL
OG0010337	LOC111593512|XP_023162067.1|DHYD	CG15719|NP_572846.2|DMEL
OG0010338	LOC111596726|XP_023166823.1|DHYD	CG8191|NP_573060.1|DMEL
OG0010339	LOC111594168|XP_023163122.1|DHYD	Tengl4|NP_650038.2|DMEL
OG0010340	LOC111592982|XP_023161247.1|DHYD	nullo|NP_511067.3|DMEL
OG0010341	LOC111592981|XP_023161245.1|DHYD	CG14427|NP_572379.1|DMEL
OG0010342	LOC111591904|XP_030079557.1|DHYD	CG15740|NP_572753.2|DMEL
OG0010343	LOC111596714|XP_023166803.1|DHYD	CG3610|NP_650396.1|DMEL
OG0010344	LOC111598858|XP_023170067.2|DHYD	CG15927|NP_572798.1|DMEL
OG0010345	LOC111598187|XP_023169054.2|DHYD	CG14212|NP_608333.1|DMEL
OG0010346	LOC111605148|XP_023179299.2|DHYD	CG11381|NP_569894.2|DMEL
OG0010347	LOC115482973|XP_030079430.1|DHYD, LOC111593398|XP_030079423.1|DHYD	CG12990|NP_573233.1|DMEL
OG0010349	LOC111593813|XP_023162650.2|DHYD	Femcoat|NP_525067.2|DMEL
OG0010350	LOC111605653|XP_030079675.1|DHYD	tyf|NP_572152.2|DMEL
OG0010351	LOC111605457|XP_023179747.1|DHYD	Kmn1|NP_572729.1|DMEL
OG0010352	LOC111594247|XP_023163226.1|DHYD	CG2652|NP_570015.1|DMEL
OG0010353	LOC115483724|XP_030081767.1|DHYD	CG2962|NP_572612.2|DMEL
OG0010354	LOC111601644|XP_023174091.1|DHYD	CG3939|NP_570048.1|DMEL
OG0010355	LOC111591898|XP_023159574.2|DHYD	CG12239|NP_572265.1|DMEL
OG0010356	LOC111593018|XP_023161326.2|DHYD	upd3|NP_001097014.1|DMEL
OG0010357	LOC111594256|XP_023163245.2|DHYD	CG15317|NP_572569.1|DMEL
OG0010358	LOC111603216|XP_023176482.2|DHYD	CG32564|NP_728056.1|DMEL
OG0010359	LOC111601881|XP_023174491.2|DHYD	CG14626|NP_569890.1|DMEL
OG0010360	LOC111601918|XP_023174534.1|DHYD	CG11379|NP_569888.1|DMEL
OG0010361	LOC111601897|XP_023174508.2|DHYD	CG11384|NP_569887.1|DMEL
OG0010362	LOC111601899|XP_023174509.1|DHYD	CG14629|NP_569881.1|DMEL
OG0010363	LOC111594067|XP_023162967.1|DHYD	CG15370|NP_572544.1|DMEL
OG0010364	LOC111594054|XP_023162940.2|DHYD	CG9981|NP_573124.1|DMEL
OG0010365	LOC111598347|XP_023169324.1|DHYD	CG1494|NP_608444.2|DMEL
OG0010366	LOC111594999|XP_023164267.1|DHYD	CG42512|NP_001162776.1|DMEL
OG0010367	LOC111605048|XP_030078904.1|DHYD	CG12480|NP_572937.1|DMEL
OG0010369	LOC111601621|XP_023174057.1|DHYD	CG12498|NP_570030.1|DMEL
OG0010370	LOC111596568|XP_023166610.2|DHYD	CG1468|NP_572585.3|DMEL
OG0010371	LOC111603353|XP_023176668.1|DHYD	Yp2|NP_511102.3|DMEL
OG0010372	LOC111597566|XP_023168136.2|DHYD	CG32631|NP_727714.1|DMEL
OG0010373	LOC111597610|XP_023168180.2|DHYD	CG15754|NP_572894.1|DMEL
OG0010374	LOC111605334|XP_023179570.1|DHYD	CG4653|NP_573150.2|DMEL
OG0010375	LOC111605335|XP_023179572.2|DHYD	CG9672|NP_573151.1|DMEL
OG0010376	LOC111601952|XP_023174585.2|DHYD	Alp11|NP_573047.1|DMEL
OG0010377	LOC111598442|XP_023169451.1|DHYD	CG12446|NP_608475.1|DMEL
OG0010378	LOC111597463|XP_023167983.2|DHYD	CG16756|NP_572222.2|DMEL
OG0010379	LOC111596040|XP_023165844.1|DHYD	CG34330|NP_001097029.1|DMEL
OG0010380	LOC111598414|XP_030079363.1|DHYD	CG11369|NP_572398.1|DMEL
OG0010381	LOC111598438|XP_023169448.1|DHYD	CG42781|NP_001188555.1|DMEL
OG0010382	LOC111598433|XP_023169443.1|DHYD	CG42246|NP_001138173.1|DMEL
OG0010383	LOC111598435|XP_023169444.1|DHYD	CG1999|NP_572394.2|DMEL
OG0010384	LOC111603186|XP_023176437.2|DHYD	CG12219|NP_572312.1|DMEL
OG0010385	LOC111598966|XP_023170226.2|DHYD	CSN1a|NP_609720.1|DMEL
OG0010386	LOC111594092|XP_030079056.1|DHYD	twe|NP_476633.1|DMEL
OG0010387	LOC111603933|XP_023177528.2|DHYD	CG4218|NP_609714.1|DMEL
OG0010388	LOC111603866|XP_023177442.2|DHYD	SoYb|NP_609335.3|DMEL
OG0010389	LOC111603861|XP_023177434.1|DHYD	RpS28-like|NP_001097132.1|DMEL
OG0010390	LOC111594113|XP_023163039.2|DHYD	CG31697|NP_724209.1|DMEL
OG0010391	LOC111594087|XP_023163002.2|DHYD	CG10337|NP_609986.1|DMEL
OG0010392	LOC111593771|XP_023162559.2|DHYD	CG12439|NP_609274.2|DMEL
OG0010393	LOC111597208|XP_023167544.2|DHYD	Cpr23B|NP_608718.1|DMEL
OG0010394	LOC111596308|XP_023166235.1|DHYD	CG9550|NP_609042.1|DMEL
OG0010395	LOC111600422|XP_023172272.2|DHYD	CG13970|NP_610027.1|DMEL
OG0010396	LOC111600356|XP_023172196.2|DHYD	CG9483|NP_609255.1|DMEL
OG0010397	LOC111600437|XP_023172298.2|DHYD	nur|NP_723832.1|DMEL
OG0010398	LOC111594737|XP_023163942.1|DHYD	Vm34Ca|NP_476785.1|DMEL
OG0010399	LOC111594784|XP_023164005.2|DHYD	Tehao|NP_477438.1|DMEL
OG0010400	LOC111594752|XP_023163968.1|DHYD	CG33640|NP_001027255.2|DMEL
OG0010401	LOC111594774|XP_023163991.2|DHYD	CG9263|NP_609662.1|DMEL
OG0010402	LOC111594660|XP_023163830.2|DHYD	CG31710|NP_001260294.1|DMEL
OG0010403	LOC111594796|XP_023164031.2|DHYD	CG13117|NP_609307.1|DMEL
OG0010404	LOC111592574|XP_023160653.1|DHYD	CG16772|NP_610015.2|DMEL
OG0010405	LOC111592575|XP_023160654.2|DHYD	CG10680|NP_610016.1|DMEL
OG0010406	LOC111592579|XP_023160658.2|DHYD	Hf|NP_788078.1|DMEL
OG0010407	LOC111602306|XP_023175075.2|DHYD	ppk14|NP_609017.2|DMEL
OG0010408	LOC111592092|XP_023159885.2|DHYD	CG31862|NP_723741.1|DMEL
OG0010409	LOC111593665|XP_030080519.1|DHYD	CG45084|NP_001285973.1|DMEL
OG0010410	LOC111598973|XP_023170235.2|DHYD	CG18109|NP_723933.1|DMEL
OG0010411	LOC111603768|XP_023177270.2|DHYD	CG11815|NP_647685.1|DMEL
OG0010412	LOC111594243|XP_023163222.1|DHYD	CG34007|NP_001286104.1|DMEL
OG0010413	LOC111595579|XP_023165153.1|DHYD	CG17237|NP_608666.1|DMEL
OG0010414	LOC111595581|XP_023165155.1|DHYD	robl22E|NP_608667.1|DMEL
OG0010415	LOC111591964|XP_023159675.2|DHYD	Ugt307A1|NP_609097.2|DMEL
OG0010416	LOC111603531|XP_023176932.2|DHYD	CG14070|NP_609467.1|DMEL
OG0010417	LOC111603536|XP_023176940.1|DHYD	CG12517|NP_609465.1|DMEL
OG0010418	LOC111601123|XP_023173349.1|DHYD	Porin2|NP_609462.1|DMEL
OG0010419	LOC111600779|XP_023172831.2|DHYD	dbf|NP_609430.1|DMEL
OG0010420	LOC111602477|XP_030079198.1|DHYD	c_2_M|NP_609788.1|DMEL
OG0010421	LOC111595797|XP_023165455.1|DHYD	halo|NP_001137765.1|DMEL
OG0010422	LOC111592896|XP_023161106.1|DHYD	CG16800|NP_609594.2|DMEL
OG0010423	LOC111592914|XP_023161131.1|DHYD	CG42688|NP_001188843.1|DMEL
OG0010424	LOC111597268|XP_030080337.1|DHYD	CG43050|NP_001246017.1|DMEL
OG0010425	LOC111594224|XP_023163192.2|DHYD	CG31741|NP_724088.2|DMEL
OG0010426	LOC111594223|XP_023163191.2|DHYD	CG15153|NP_609863.1|DMEL
OG0010427	LOC111599160|XP_023170500.1|DHYD	CG18269|NP_608940.1|DMEL
OG0010428	LOC111599209|XP_023170574.2|DHYD	CG43345|NP_610096.1|DMEL
OG0010429	LOC111599170|XP_023170519.1|DHYD	ATPsynGL|NP_609142.1|DMEL
OG0010430	LOC111596270|XP_023166177.2|DHYD	CG17648|NP_608620.1|DMEL
OG0010431	LOC111601012|XP_023173181.2|DHYD	sob|NP_476882.1|DMEL
OG0010432	LOC111601913|XP_023174532.2|DHYD	odd|NP_722922.1|DMEL
OG0010433	LOC111602010|XP_023174676.1|DHYD	CG3513|NP_608798.1|DMEL
OG0010434	LOC111599382|XP_023170787.2|DHYD	CG15382|NP_608650.1|DMEL
OG0010435	LOC111601875|XP_023174485.1|DHYD	l_2_05714|NP_723031.1|DMEL
OG0010436	LOC111595204|XP_023164570.1|DHYD	CG43725|NP_001260374.1|DMEL
OG0010437	LOC111605016|XP_023179113.2|DHYD	ihog|NP_609085.1|DMEL
OG0010438	LOC115483221|XP_030080422.1|DHYD	CG42597|NP_001163043.1|DMEL
OG0010439	LOC111603803|XP_023177326.1|DHYD	CG1421|NP_610126.1|DMEL
