Orthogroup	DHYD.longest_only	DKIK.longest_only
OG0009326	LOC111597192|XP_023167534.1|DHYD	LOC108077672|XP_017026582.1|DKIK
OG0009327	LOC111596414|XP_023166394.1|DHYD	LOC108084954|XP_017036842.1|DKIK
OG0009328	LOC111597862|XP_023168554.1|DHYD	LOC108077822|XP_017026835.1|DKIK
OG0009329	LOC111602837|XP_023175921.2|DHYD	LOC108075538|XP_017023524.1|DKIK
OG0009330	LOC111594413|XP_023163465.1|DHYD	LOC108084154|XP_017035699.1|DKIK
OG0009331	LOC111604232|XP_023177977.2|DHYD	LOC108085706|XP_017037910.1|DKIK
OG0009332	LOC111594590|XP_023163718.1|DHYD	LOC108080792|XP_017031167.1|DKIK
OG0009333	LOC111605456|XP_023179743.2|DHYD	LOC108073286|XP_017020330.1|DKIK
OG0009334	LOC111602024|XP_023174692.2|DHYD	LOC108073706|XP_017020930.1|DKIK
OG0009335	LOC111602775|XP_023175808.1|DHYD	LOC108085019|XP_017036952.1|DKIK
OG0009336	LOC111597158|XP_023167482.1|DHYD	LOC108086029|XP_017038329.1|DKIK
OG0009337	LOC111598825|XP_030079333.1|DHYD	LOC108075995|XP_017024137.1|DKIK
OG0009338	LOC111602605|XP_023175533.1|DHYD	LOC108084324|XP_017035975.1|DKIK
OG0009339	LOC111602631|XP_030081689.1|DHYD	LOC108084329|XP_017035979.1|DKIK
OG0009340	LOC111605578|XP_023179950.2|DHYD	LOC108074047|XP_017021407.1|DKIK
OG0009341	LOC111595981|XP_023165734.2|DHYD	LOC108084133|XP_017035664.1|DKIK
OG0009342	LOC111596078|XP_023165907.2|DHYD	LOC108085730|XP_017037947.1|DKIK
OG0009343	LOC111595421|XP_023164930.2|DHYD	LOC108085731|XP_017037948.1|DKIK
OG0009344	LOC111596427|XP_030078657.1|DHYD	LOC108073284|XP_017020328.1|DKIK
OG0009345	LOC111603512|XP_023176896.2|DHYD	LOC108083731|XP_017035128.1|DKIK
OG0009346	LOC111599545|XP_023170972.2|DHYD	LOC108083969|XP_017035465.1|DKIK
OG0009347	LOC111595922|XP_023165647.2|DHYD	LOC108085560|XP_017037688.1|DKIK
OG0009348	LOC111598360|XP_023169341.1|DHYD	LOC108075596|XP_017023606.1|DKIK
OG0009350	LOC111602006|XP_023174661.2|DHYD	LOC108073688|XP_017020909.1|DKIK
OG0009351	LOC111602013|XP_023174675.2|DHYD	LOC108073694|XP_017020916.1|DKIK
OG0009352	LOC111594570|XP_023163695.2|DHYD	LOC108070676|XP_017016738.1|DKIK
OG0009353	LOC111603612|XP_030080718.1|DHYD	LOC108075469|XP_017023413.1|DKIK
OG0009354	LOC111596126|XP_023165964.1|DHYD	LOC108077077|XP_017025734.1|DKIK
OG0009355	LOC111595809|XP_023165469.2|DHYD	LOC108077216|XP_017025960.1|DKIK
OG0009356	LOC111596132|XP_023165973.1|DHYD	LOC108082195|XP_017033006.1|DKIK
OG0009357	LOC111603767|XP_023177269.1|DHYD	LOC108076162|XP_017024380.1|DKIK
OG0009358	LOC111601404|XP_023173726.1|DHYD	LOC108086092|XP_017038404.1|DKIK
OG0009359	LOC111601397|XP_023173712.2|DHYD	LOC108086090|XP_017038402.1|DKIK
OG0009360	LOC111595782|XP_023165434.2|DHYD	LOC108079557|XP_017029385.1|DKIK
OG0009361	LOC111595769|XP_023165419.2|DHYD	LOC108079565|XP_017029396.1|DKIK
OG0009362	LOC111595771|XP_023165421.2|DHYD	LOC108079584|XP_017029417.1|DKIK
OG0009363	LOC111601866|XP_023174475.1|DHYD	LOC108086236|XP_017038594.1|DKIK
OG0009364	LOC111599360|XP_023170760.2|DHYD	LOC108077430|XP_017026224.1|DKIK
OG0009365	LOC111605472|XP_023179759.2|DHYD	LOC108080168|XP_017030306.1|DKIK
OG0009366	LOC111599477|XP_023170915.2|DHYD	LOC108081985|XP_017032712.1|DKIK
OG0009367	LOC111599389|XP_023170793.1|DHYD	LOC108074493|XP_017022056.1|DKIK
OG0009368	LOC111596122|XP_023165959.1|DHYD	LOC108086097|XP_017038413.1|DKIK
OG0009369	LOC111602531|XP_023175424.1|DHYD	LOC108074290|XP_017021765.1|DKIK
OG0009370	LOC111596115|XP_023165948.2|DHYD	LOC108074805|XP_017022488.1|DKIK
OG0009371	LOC111596113|XP_023165946.2|DHYD	LOC108074785|XP_017022452.1|DKIK
OG0009372	LOC111601965|XP_023174607.2|DHYD	LOC108074300|XP_017021777.1|DKIK, LOC108085461|XP_017037568.1|DKIK
OG0009373	LOC111594206|XP_023163172.2|DHYD	LOC108082690|XP_017033684.1|DKIK
OG0009374	LOC111601140|XP_023173376.2|DHYD	LOC108077265|XP_017026021.1|DKIK
OG0009376	LOC111604009|XP_023177634.1|DHYD	LOC108085340|XP_017037386.1|DKIK
OG0009377	LOC111594088|XP_023163003.2|DHYD	LOC108075970|XP_017024108.1|DKIK
OG0009378	LOC111603897|XP_023177483.2|DHYD	LOC108077290|XP_017026058.1|DKIK
OG0009379	LOC111602286|XP_023175055.2|DHYD, LOC111602315|XP_023175086.2|DHYD	LOC108074452|XP_017021986.1|DKIK
OG0009380	LOC111597789|XP_023168432.1|DHYD	LOC108076943|XP_017025479.1|DKIK
OG0009381	LOC111596310|XP_023166239.2|DHYD	LOC108074176|XP_017021604.1|DKIK
OG0009382	LOC111593160|XP_030079165.1|DHYD	LOC108075866|XP_017023950.1|DKIK
OG0009383	LOC111602357|XP_023175134.2|DHYD	LOC108082815|XP_017033862.1|DKIK
OG0009384	LOC111600382|XP_030081052.1|DHYD	LOC108075351|XP_017023252.1|DKIK
OG0009385	LOC111600432|XP_023172293.2|DHYD	LOC108075436|XP_017023379.1|DKIK
OG0009386	LOC111600408|XP_023172257.1|DHYD	LOC108085282|XP_017037323.1|DKIK
OG0009387	LOC111592418|XP_023160362.2|DHYD	LOC108082523|XP_017033441.1|DKIK
OG0009388	LOC111592410|XP_023160353.2|DHYD	LOC108082615|XP_017033584.1|DKIK
OG0009389	LOC111603816|XP_023177342.2|DHYD	LOC108074224|XP_017021657.1|DKIK
OG0009390	LOC111602092|XP_023174794.2|DHYD	LOC108076688|XP_017025126.1|DKIK
OG0009391	LOC111596062|XP_023165879.2|DHYD	LOC108077456|XP_017026267.1|DKIK
OG0009392	LOC111593978|XP_023162839.2|DHYD	LOC108080702|XP_017031029.1|DKIK
OG0009393	LOC111600137|XP_030081249.1|DHYD	LOC108080750|XP_017031093.1|DKIK
OG0009394	LOC111600587|XP_023172545.1|DHYD	LOC108072894|XP_017019706.1|DKIK
OG0009395	LOC111600156|XP_030080938.1|DHYD	LOC108076241|XP_017024478.1|DKIK
OG0009396	LOC111604615|XP_023178497.2|DHYD	LOC108078234|XP_017027425.1|DKIK
OG0009397	LOC111604149|XP_023177841.2|DHYD	LOC108082392|XP_017033226.1|DKIK
OG0009398	LOC111593822|XP_023162621.1|DHYD	LOC108074222|XP_017021656.1|DKIK
OG0009399	LOC111599956|XP_030079784.1|DHYD	LOC108072149|XP_017018682.1|DKIK
OG0009400	LOC111597698|XP_023168301.1|DHYD	LOC108078428|XP_017027784.1|DKIK
OG0009401	LOC111592617|XP_023160720.1|DHYD	LOC108082051|XP_017032817.1|DKIK
OG0009402	LOC111603434|XP_023176787.1|DHYD	LOC108073245|XP_017020287.1|DKIK
OG0009403	LOC111600721|XP_023172762.1|DHYD	LOC108076190|XP_017024409.1|DKIK
OG0009404	LOC111599937|XP_023171554.2|DHYD	LOC108080721|XP_017031062.1|DKIK
OG0009405	LOC111597732|XP_023168345.2|DHYD	LOC108077967|XP_017026997.1|DKIK
OG0009406	LOC111605256|XP_023179461.2|DHYD	LOC108076273|XP_017024509.1|DKIK
OG0009407	LOC111599923|XP_023171533.1|DHYD	LOC108076525|XP_017024926.1|DKIK
OG0009408	LOC111605382|XP_023179639.2|DHYD	LOC108072337|XP_017018913.1|DKIK
OG0009409	LOC111597896|XP_030081374.1|DHYD	LOC108082586|XP_017033537.1|DKIK
OG0009410	LOC111605255|XP_023179460.2|DHYD	LOC108078075|XP_017027135.1|DKIK
OG0009411	LOC111605150|XP_023179304.2|DHYD	LOC108078429|XP_017027786.1|DKIK
OG0009412	LOC111600719|XP_023172744.1|DHYD	LOC108076440|XP_017024784.1|DKIK
OG0009413	LOC111593915|XP_023162756.2|DHYD	LOC108081310|XP_017031891.1|DKIK
OG0009414	LOC111593888|XP_023162723.2|DHYD	LOC108081308|XP_017031888.1|DKIK
OG0009415	LOC111593956|XP_023162815.2|DHYD	LOC108081315|XP_017031894.1|DKIK
OG0009416	LOC111600705|XP_023172730.2|DHYD	LOC108076220|XP_017024451.1|DKIK
OG0009417	LOC111600752|XP_023172798.1|DHYD	LOC108076267|XP_017024504.1|DKIK
OG0009418	LOC111600656|XP_023172648.2|DHYD	LOC108076133|XP_017024350.1|DKIK
OG0009419	LOC111600685|XP_023172707.2|DHYD	LOC108076257|XP_017024496.1|DKIK
OG0009420	LOC111600683|XP_023172705.1|DHYD	LOC108076228|XP_017024460.1|DKIK
OG0009421	LOC111595435|XP_023164927.2|DHYD	LOC108077964|XP_017026993.1|DKIK
OG0009422	LOC111592226|XP_023160073.2|DHYD	LOC108085152|XP_017037164.1|DKIK
OG0009423	LOC111592920|XP_023161144.1|DHYD	LOC108076375|XP_017024674.1|DKIK
OG0009424	LOC111592943|XP_023161182.1|DHYD	LOC108072320|XP_017018884.1|DKIK
OG0009425	LOC111604345|XP_023178177.2|DHYD	LOC108085167|XP_017037187.1|DKIK
OG0009426	LOC111595529|XP_023165079.2|DHYD	LOC108079929|XP_017029956.1|DKIK
OG0009427	LOC111604257|XP_023178020.2|DHYD	LOC108082557|XP_017033494.1|DKIK
OG0009428	LOC111594794|XP_023164032.2|DHYD	LOC108076679|XP_017025098.1|DKIK
OG0009429	LOC111595432|XP_023164923.1|DHYD	LOC108076585|XP_017024986.1|DKIK
OG0009430	LOC111592158|XP_023159978.2|DHYD	LOC108076181|XP_017024399.1|DKIK
OG0009431	LOC111600073|XP_023171778.2|DHYD	LOC108072070|XP_017018562.1|DKIK
OG0009432	LOC111599720|XP_023171231.2|DHYD	LOC108070752|XP_017016838.1|DKIK
OG0009433	LOC111595262|XP_023164676.1|DHYD	LOC108078004|XP_017027047.1|DKIK
OG0009434	LOC111595242|XP_023164648.1|DHYD	LOC108078341|XP_017027634.1|DKIK
OG0009435	LOC111595248|XP_023164658.1|DHYD	LOC108078292|XP_017027556.1|DKIK
OG0009437	LOC111592169|XP_023159991.1|DHYD	LOC108078093|XP_017027174.1|DKIK
OG0009438	LOC111594152|XP_023163098.2|DHYD	LOC108074674|XP_017022281.1|DKIK
OG0009439	LOC111594165|XP_023163117.1|DHYD	LOC108074636|XP_017022241.1|DKIK
OG0009440	LOC111600111|XP_023171841.2|DHYD	LOC108072065|XP_017018551.1|DKIK
OG0009441	LOC111598853|XP_030079335.1|DHYD	LOC108076120|XP_017024337.1|DKIK
OG0009442	LOC111601956|XP_023174588.2|DHYD	LOC108079429|XP_017029250.1|DKIK
OG0009443	LOC111603821|XP_023177350.1|DHYD	LOC108076159|XP_017024374.1|DKIK
OG0009444	LOC111598283|XP_023169233.2|DHYD	LOC108071852|XP_017018256.1|DKIK
OG0009445	LOC111595373|XP_023164835.1|DHYD	LOC108071700|XP_017018003.1|DKIK
OG0009446	LOC111592992|XP_030078910.1|DHYD	LOC108076067|XP_017024259.1|DKIK
OG0009448	LOC111598279|XP_023169225.1|DHYD	LOC108083079|XP_017034209.1|DKIK
OG0009449	LOC111594048|XP_023162931.1|DHYD	LOC108083954|XP_017035449.1|DKIK
OG0009450	LOC111601615|XP_023174049.2|DHYD	LOC108080186|XP_017030328.1|DKIK
OG0009451	LOC111596317|XP_023166251.1|DHYD	LOC108074285|XP_017021752.1|DKIK
OG0009452	LOC111598444|XP_023169453.1|DHYD	LOC108075984|XP_017024126.1|DKIK
OG0009453	LOC111595905|XP_023165616.2|DHYD	LOC108084196|XP_017035788.1|DKIK
OG0009454	LOC111592335|XP_023160230.1|DHYD	LOC108085524|XP_017037645.1|DKIK
OG0009455	LOC111602040|XP_023174714.1|DHYD	LOC108080239|XP_017030386.1|DKIK
OG0009456	LOC111604335|XP_023178202.2|DHYD	LOC108070800|XP_017016892.1|DKIK
OG0009457	LOC111593952|XP_023162846.1|DHYD	LOC108084634|XP_017036411.1|DKIK, LOC108083901|XP_017035385.1|DKIK
OG0009458	LOC111598103|XP_023168923.2|DHYD	LOC108071083|XP_017017254.1|DKIK, LOC108076047|XP_017024210.1|DKIK
OG0009459	LOC111600486|XP_023172380.1|DHYD	LOC108071526|XP_017017784.1|DKIK
OG0009460	LOC111604488|XP_023178345.1|DHYD	LOC108073891|XP_017021167.1|DKIK
OG0009461	LOC111604500|XP_030081177.1|DHYD	LOC108074024|XP_017021383.1|DKIK
OG0009462	LOC111592443|XP_023160395.2|DHYD	LOC108079121|XP_017028853.1|DKIK
OG0009463	LOC111605630|XP_023180051.2|DHYD	LOC108079796|XP_017029764.1|DKIK
OG0009464	LOC111605181|XP_023179346.1|DHYD	LOC108077496|XP_017026310.1|DKIK
OG0009465	LOC111598486|XP_030081462.1|DHYD	LOC108077474|XP_017026282.1|DKIK
OG0009466	LOC111595092|XP_023164419.1|DHYD	LOC108078337|XP_017027633.1|DKIK
OG0009467	LOC111591924|XP_023159618.1|DHYD	LOC108078666|XP_017028086.1|DKIK
OG0009468	LOC111602928|XP_023176045.2|DHYD	LOC108075302|XP_017023188.1|DKIK
OG0009469	LOC111596935|XP_023167152.1|DHYD	LOC108071570|XP_017017839.1|DKIK
OG0009470	LOC111592312|XP_023160189.1|DHYD	LOC108071606|XP_017017877.1|DKIK
OG0009471	LOC115483011|XP_030079561.1|DHYD, LOC111600381|XP_023172225.2|DHYD	LOC108077112|XP_017025794.1|DKIK
OG0009472	LOC111597784|XP_023168423.2|DHYD	LOC108075053|XP_017022820.1|DKIK
OG0009473	LOC111601703|XP_023174187.1|DHYD	LOC108078669|XP_017028089.1|DKIK
OG0009474	LOC111598794|XP_023169978.2|DHYD	LOC108071531|XP_017017792.1|DKIK
OG0009475	LOC111592761|XP_023160929.2|DHYD	LOC108077469|XP_017026276.1|DKIK
OG0009476	LOC111594869|XP_023164117.1|DHYD, LOC115483476|XP_030081465.1|DHYD	LOC108078738|XP_017028243.1|DKIK
OG0009477	LOC111604717|XP_023178658.2|DHYD	LOC108084400|XP_017036086.1|DKIK
OG0009478	LOC111604712|XP_023178652.1|DHYD	LOC108078676|XP_017028098.1|DKIK
OG0009479	LOC111593364|XP_023161848.1|DHYD	LOC108081967|XP_017032691.1|DKIK
OG0009480	LOC115483761|XP_030081866.1|DHYD, LOC111603057|XP_023176282.2|DHYD	LOC108070565|XP_017016592.1|DKIK
OG0009481	LOC111599457|XP_023170898.2|DHYD	LOC108078651|XP_017028067.1|DKIK
OG0009482	LOC111592252|XP_023160098.2|DHYD	LOC108085542|XP_017037665.1|DKIK
OG0009483	LOC111592294|XP_023160165.2|DHYD	LOC108085538|XP_017037660.1|DKIK
OG0009484	LOC111603444|XP_023176799.1|DHYD	LOC108070660|XP_017016718.1|DKIK
OG0009485	LOC111605636|XP_023180061.1|DHYD	LOC108075066|XP_017022837.1|DKIK
OG0009486	LOC111594839|XP_023164071.1|DHYD	LOC108075067|XP_017022838.1|DKIK
OG0009487	LOC111600988|XP_023173148.1|DHYD, LOC115483753|XP_030081861.1|DHYD	LOC108083036|XP_017034155.1|DKIK
OG0009488	LOC111604316|XP_023178137.2|DHYD	LOC108072672|XP_017019397.1|DKIK
OG0009489	LOC111597270|XP_023167652.2|DHYD	LOC108080673|XP_017030995.1|DKIK
OG0009490	LOC111595399|XP_023164874.2|DHYD	LOC108079794|XP_017029763.1|DKIK
OG0009491	LOC111605739|XP_023180208.1|DHYD	LOC108083241|XP_017034436.1|DKIK
OG0009492	LOC111597528|XP_023168072.1|DHYD	LOC108072667|XP_017019395.1|DKIK
OG0009493	LOC111597614|XP_023168181.2|DHYD	LOC108084792|XP_017036624.1|DKIK
OG0009494	LOC111597615|XP_023168182.1|DHYD	LOC108084795|XP_017036630.1|DKIK
OG0009495	LOC111605721|XP_023180178.2|DHYD	LOC108075299|XP_017023182.1|DKIK
OG0009496	LOC111600986|XP_023173145.1|DHYD	LOC108070403|XP_017016343.1|DKIK
OG0009497	LOC111593266|XP_023161701.1|DHYD	LOC108075710|XP_017023730.1|DKIK
OG0009498	LOC111605720|XP_023180176.2|DHYD	LOC108075310|XP_017023203.1|DKIK
OG0009499	LOC111605716|XP_023180169.2|DHYD	LOC108075334|XP_017023233.1|DKIK
OG0009500	LOC111605700|XP_023180143.2|DHYD	LOC108075128|XP_017022900.1|DKIK
OG0009501	LOC111595064|XP_023164388.2|DHYD	LOC108083023|XP_017034144.1|DKIK
OG0009502	LOC111602972|XP_030078705.1|DHYD	LOC108084231|XP_017035844.1|DKIK
OG0009503	LOC111602256|XP_023175017.2|DHYD	LOC108075804|XP_017023864.1|DKIK
OG0009504	LOC111602620|XP_023175550.2|DHYD	LOC108075541|XP_017023533.1|DKIK
OG0009505	LOC111601420|XP_023173767.1|DHYD	LOC108072842|XP_017019627.1|DKIK
OG0009506	LOC111592746|XP_023160911.2|DHYD	LOC108077477|XP_017026286.1|DKIK
OG0009507	LOC111598772|XP_023169956.2|DHYD	LOC108080720|XP_017031063.1|DKIK, LOC108080390|XP_017030606.1|DKIK, LOC108072811|XP_017019594.1|DKIK
OG0009508	LOC111601379|XP_023173685.1|DHYD	LOC108075798|XP_017023858.1|DKIK
OG0009509	LOC111594120|XP_023163048.2|DHYD	LOC108076198|XP_017024421.1|DKIK
OG0009510	LOC111598191|XP_023169085.1|DHYD	LOC108071071|XP_017017238.1|DKIK
OG0009511	LOC111595998|XP_023165810.1|DHYD	LOC108085925|XP_017038188.1|DKIK, LOC108081416|XP_017032087.1|DKIK
OG0009512	LOC111605226|XP_023179425.2|DHYD	LOC108080269|XP_017030422.1|DKIK
OG0009513	LOC111603136|XP_023176379.2|DHYD	LOC108071216|XP_017017389.1|DKIK
OG0009514	LOC111602854|XP_023175937.1|DHYD	LOC108080362|XP_017030566.1|DKIK
OG0009515	LOC111595777|XP_023165429.2|DHYD	LOC108079545|XP_017029372.1|DKIK
OG0009516	LOC111594208|XP_023163174.1|DHYD	LOC108082800|XP_017033840.1|DKIK
OG0009517	LOC111601817|XP_023174409.2|DHYD	LOC108082577|XP_017033527.1|DKIK
OG0009518	LOC111599773|XP_023171299.1|DHYD, LOC115482743|XP_030081526.1|DHYD	LOC108071871|XP_017018287.1|DKIK
OG0009519	LOC111603204|XP_023176461.1|DHYD, LOC111601052|XP_023173237.2|DHYD	LOC108079022|XP_017028690.1|DKIK
OG0009520	LOC111594546|XP_023163666.2|DHYD	LOC108075449|XP_017023393.1|DKIK
OG0009521	LOC111592794|XP_030079603.1|DHYD	LOC108075127|XP_017022899.1|DKIK, LOC108074968|XP_017022690.1|DKIK
OG0009522	LOC111601239|XP_023173505.2|DHYD	LOC108078368|XP_017027683.1|DKIK
OG0009523	LOC111595251|XP_023164664.2|DHYD, LOC115483435|XP_030081264.1|DHYD, LOC115482849|XP_030078949.1|DHYD	LOC108078253|XP_017027475.1|DKIK
OG0009524	LOC111600722|XP_023172763.1|DHYD	LOC108076245|XP_017024482.1|DKIK
OG0009525	LOC111605254|XP_023179459.2|DHYD	LOC108078052|XP_017027104.1|DKIK
OG0009526	LOC111605252|XP_030081071.1|DHYD	LOC108072202|XP_017018751.1|DKIK
OG0009527	LOC111597677|XP_023168271.2|DHYD	LOC108076819|XP_017025339.1|DKIK
OG0009528	LOC111603812|XP_023177336.2|DHYD	LOC108076605|XP_017025008.1|DKIK
OG0009529	LOC111600581|XP_030082033.1|DHYD	LOC108074723|XP_017022355.1|DKIK
OG0009530	LOC111595427|XP_023164918.2|DHYD	LOC108078764|XP_017028296.1|DKIK
OG0009531	LOC111592241|XP_023160093.1|DHYD	LOC108082353|XP_017033181.1|DKIK
OG0009532	LOC111597132|XP_023167460.2|DHYD	LOC108072297|XP_017018853.1|DKIK
OG0009533	LOC111593102|XP_023161473.2|DHYD	LOC108082113|XP_017032902.1|DKIK
OG0009534	LOC111593708|XP_023162443.1|DHYD	LOC108084047|XP_017035558.1|DKIK
OG0009535	LOC111594871|XP_023164121.2|DHYD	LOC108072390|XP_017018987.1|DKIK
OG0009536	LOC111592023|XP_023159784.1|DHYD	LOC108085594|XP_017037750.1|DKIK
OG0009537	LOC111601787|XP_023174322.2|DHYD	LOC108085007|XP_017036929.1|DKIK
OG0009538	LOC111598568|XP_023169637.2|DHYD, LOC111598563|XP_023169629.2|DHYD	LOC108086022|XP_017038322.1|DKIK
OG0009539	LOC111596432|XP_023166414.2|DHYD	LOC108084823|XP_017036675.1|DKIK
OG0009540	LOC111599421|XP_023170840.2|DHYD	LOC108074356|XP_017021871.1|DKIK
OG0009541	LOC111596914|XP_023167135.2|DHYD	LOC108077684|XP_017026602.1|DKIK, LOC108077590|XP_017026473.1|DKIK
OG0009542	LOC111601975|XP_023174621.1|DHYD	LOC108073736|XP_017020984.1|DKIK, LOC108073739|XP_017020988.1|DKIK
OG0009543	LOC111604237|XP_023177983.2|DHYD	LOC108077595|XP_017026477.1|DKIK, LOC108077596|XP_017026478.1|DKIK
OG0009545	LOC111598437|XP_023169446.1|DHYD	LOC108073712|XP_017020937.1|DKIK
OG0009546	LOC111602696|XP_023175696.2|DHYD	LOC108084932|XP_017036818.1|DKIK, LOC108084896|XP_017036781.1|DKIK
OG0009557	LOC115483698|XP_030081617.1|DHYD	LOC108073413|XP_017020507.1|DKIK
OG0009560	LOC111594986|XP_023164253.2|DHYD	LOC108083891|XP_017035373.1|DKIK
OG0009562	LOC111594690|XP_023163877.2|DHYD	LOC108082123|XP_017032914.1|DKIK
OG0009563	LOC111597291|XP_023167674.2|DHYD	LOC108070481|XP_017016456.1|DKIK
OG0009564	LOC111592711|XP_023160866.2|DHYD	LOC108071779|XP_017018124.1|DKIK
OG0009565	LOC111592758|XP_023160926.2|DHYD	LOC108077498|XP_017026315.1|DKIK
OG0009567	LOC111602677|XP_023175664.1|DHYD	LOC108075439|XP_017023381.1|DKIK
OG0009568	LOC111603904|XP_030080264.1|DHYD	LOC108081853|XP_017032583.1|DKIK
OG0009569	LOC111595962|XP_023165704.1|DHYD	LOC108082912|XP_017033985.1|DKIK
OG0009570	LOC111602081|XP_023174782.1|DHYD	LOC108073306|XP_017020357.1|DKIK
OG0009571	LOC111604208|XP_023177937.2|DHYD	LOC108070711|XP_017016794.1|DKIK
OG0009572	LOC111598826|XP_023170026.2|DHYD	LOC108071809|XP_017018197.1|DKIK
OG0009573	LOC111596474|XP_023166495.2|DHYD	LOC108083616|XP_017034979.1|DKIK
OG0009574	LOC111593986|XP_023162843.2|DHYD	LOC108076052|XP_017024220.1|DKIK
OG0009575	LOC111605219|XP_023179410.2|DHYD	LOC108078070|XP_017027124.1|DKIK
OG0009576	LOC111594573|XP_023163699.2|DHYD	LOC108085622|XP_017037783.1|DKIK
OG0009577	LOC111596365|XP_023166330.2|DHYD	LOC108074424|XP_017021950.1|DKIK
OG0009578	LOC111594112|XP_023163038.2|DHYD	LOC108072590|XP_017019291.1|DKIK
OG0009579	LOC111600194|XP_023171975.2|DHYD	LOC108074196|XP_017021626.1|DKIK
OG0009580	LOC111593830|XP_023162635.2|DHYD	LOC108078083|XP_017027160.1|DKIK
OG0009582	LOC115482727|XP_023161609.2|DHYD	LOC108078736|XP_017028232.1|DKIK
OG0009583	LOC111600197|XP_023171980.2|DHYD	LOC108071209|XP_017017379.1|DKIK
OG0009584	LOC111598855|XP_023170058.2|DHYD	LOC108071724|XP_017018037.1|DKIK
OG0009585	LOC111600851|XP_023172927.2|DHYD	LOC108073425|XP_017020533.1|DKIK
OG0009586	LOC111603702|XP_023177170.2|DHYD	LOC108078665|XP_017028085.1|DKIK
OG0009587	LOC111600744|XP_023172791.2|DHYD	LOC108076184|XP_017024405.1|DKIK
OG0009588	LOC111601339|XP_023173636.2|DHYD	LOC108073316|XP_017020365.1|DKIK
OG0009589	LOC111602888|XP_023175991.2|DHYD	LOC108079755|XP_017029664.1|DKIK
OG0009590	LOC111597381|XP_030081488.1|DHYD	LOC108073845|XP_017021115.1|DKIK
OG0009591	LOC111604835|XP_023178832.2|DHYD	LOC108072104|XP_017018607.1|DKIK
OG0009592	LOC111604219|XP_023177956.1|DHYD	LOC108081774|XP_017032477.1|DKIK
OG0009593	LOC111604265|XP_023178030.2|DHYD	LOC108081766|XP_017032457.1|DKIK
OG0009594	LOC111604802|XP_023178790.2|DHYD	LOC108072053|XP_017018535.1|DKIK
OG0009595	LOC111603456|XP_023176812.2|DHYD	LOC108084129|XP_017035656.1|DKIK
OG0009596	LOC111602712|XP_023175720.2|DHYD	LOC108084044|XP_017035551.1|DKIK
OG0009597	LOC111602757|XP_023175779.2|DHYD	LOC108083997|XP_017035499.1|DKIK
OG0009598	LOC111602711|XP_023175717.1|DHYD	LOC108084310|XP_017035963.1|DKIK
OG0009599	LOC111600281|XP_023172099.2|DHYD	LOC108081494|XP_017032194.1|DKIK
OG0009600	LOC111604630|XP_023178529.2|DHYD	LOC108081025|XP_017031476.1|DKIK
OG0009601	LOC111593362|XP_023161843.2|DHYD	LOC108073171|XP_017020166.1|DKIK
OG0009602	LOC111604245|XP_023177998.1|DHYD	LOC108077668|XP_017026577.1|DKIK
OG0009603	LOC111603650|XP_023177097.1|DHYD	LOC108085430|XP_017037508.1|DKIK
OG0009604	LOC111596722|XP_023166819.1|DHYD	LOC108083468|XP_017034744.1|DKIK
OG0009605	LOC111595168|XP_023164517.2|DHYD	LOC108085850|XP_017038096.1|DKIK
OG0009606	LOC111595164|XP_023164512.1|DHYD	LOC108085839|XP_017038085.1|DKIK
OG0009607	LOC111595171|XP_023164519.2|DHYD	LOC108085854|XP_017038101.1|DKIK
OG0009608	LOC111593379|XP_023161866.2|DHYD	LOC108073177|XP_017020172.1|DKIK
OG0009609	LOC111602994|XP_023176159.2|DHYD	LOC108085627|XP_017037797.1|DKIK
OG0009610	LOC111597892|XP_023168595.2|DHYD	LOC108084374|XP_017036050.1|DKIK
OG0009611	LOC111596213|XP_023166095.2|DHYD	LOC108084376|XP_017036051.1|DKIK
OG0009612	LOC111596450|XP_023166444.2|DHYD	LOC108084809|XP_017036658.1|DKIK
OG0009613	LOC111601167|XP_023173413.2|DHYD	LOC108077131|XP_017025831.1|DKIK
OG0009614	LOC111593261|XP_023161696.1|DHYD	LOC108073040|XP_017020029.1|DKIK
OG0009615	LOC111603280|XP_030079667.1|DHYD	LOC108084937|XP_017036825.1|DKIK
OG0009616	LOC111597767|XP_023168393.2|DHYD	LOC108084925|XP_017036811.1|DKIK
OG0009617	LOC111592945|XP_023161183.2|DHYD	LOC108074094|XP_017021474.1|DKIK
OG0009618	LOC111600525|XP_023172426.1|DHYD	LOC108083683|XP_017035053.1|DKIK
OG0009619	LOC111603627|XP_023177063.2|DHYD	LOC108075547|XP_017023541.1|DKIK
OG0009620	LOC111596251|XP_023166152.2|DHYD	LOC108084915|XP_017036801.1|DKIK
OG0009621	LOC111596254|XP_023166157.2|DHYD	LOC108084918|XP_017036804.1|DKIK
OG0009622	LOC111604240|XP_023177991.1|DHYD	LOC108085675|XP_017037858.1|DKIK
OG0009623	LOC111599246|XP_023170615.2|DHYD	LOC108077577|XP_017026461.1|DKIK, LOC108078802|XP_017028363.1|DKIK
OG0009624	LOC111601515|XP_023173889.2|DHYD	LOC108070664|XP_017016724.1|DKIK
OG0009625	LOC111592466|XP_023160435.2|DHYD	LOC108073702|XP_017020926.1|DKIK
OG0009626	LOC111600068|XP_023171770.2|DHYD	LOC108083667|XP_017035028.1|DKIK
