Orthogroup	DHYD.longest_only	DFIC.longest_only
OG0009480	LOC115483761|XP_030081866.1|DHYD, LOC111603057|XP_023176282.2|DHYD	LOC108096232|XP_017053114.1|DFIC
OG0009481	LOC111599457|XP_023170898.2|DHYD	LOC108096198|XP_017053071.1|DFIC
OG0009482	LOC111592252|XP_023160098.2|DHYD	LOC108088277|XP_017041487.1|DFIC
OG0009483	LOC111592294|XP_023160165.2|DHYD	LOC108088348|XP_017041583.1|DFIC
OG0009484	LOC111603444|XP_023176799.1|DHYD	LOC108087017|XP_017039673.1|DFIC
OG0009485	LOC111605636|XP_023180061.1|DHYD	LOC108100485|XP_017059908.1|DFIC
OG0009486	LOC111594839|XP_023164071.1|DHYD	LOC108100486|XP_017059909.1|DFIC
OG0009487	LOC111600988|XP_023173148.1|DHYD, LOC115483753|XP_030081861.1|DHYD	LOC108100240|XP_017059506.1|DFIC
OG0009488	LOC111604316|XP_023178137.2|DHYD	LOC108087478|XP_017040345.1|DFIC
OG0009489	LOC111597270|XP_023167652.2|DHYD	LOC108099777|XP_017058895.1|DFIC
OG0009490	LOC111595399|XP_023164874.2|DHYD	LOC108094788|XP_017051049.1|DFIC
OG0009491	LOC111605739|XP_023180208.1|DHYD	LOC108088934|XP_017042447.1|DFIC
OG0009492	LOC111597528|XP_023168072.1|DHYD	LOC108088763|XP_017042202.1|DFIC
OG0009493	LOC111597614|XP_023168181.2|DHYD	LOC108088789|XP_017042243.1|DFIC
OG0009494	LOC111597615|XP_023168182.1|DHYD	LOC108088792|XP_017042247.1|DFIC
OG0009495	LOC111605721|XP_023180178.2|DHYD	LOC108100437|XP_017059847.1|DFIC
OG0009496	LOC111600986|XP_023173145.1|DHYD	LOC108088910|XP_017042408.1|DFIC
OG0009497	LOC111593266|XP_023161701.1|DHYD	LOC108092132|XP_017047124.1|DFIC
OG0009498	LOC111605720|XP_023180176.2|DHYD	LOC108100570|XP_017060037.1|DFIC
OG0009499	LOC111605716|XP_023180169.2|DHYD	LOC108100675|XP_017060180.1|DFIC
OG0009500	LOC111605700|XP_023180143.2|DHYD	LOC108096199|XP_017053072.1|DFIC
OG0009501	LOC111595064|XP_023164388.2|DHYD	LOC108096175|XP_017053048.1|DFIC
OG0009502	LOC111602972|XP_030078705.1|DHYD	LOC108097402|XP_017055149.1|DFIC
OG0009503	LOC111602256|XP_023175017.2|DHYD	LOC108088125|XP_017041272.1|DFIC
OG0009504	LOC111602620|XP_023175550.2|DHYD	LOC108098826|XP_017057471.1|DFIC
OG0009505	LOC111601420|XP_023173767.1|DHYD	LOC108102045|XP_017062160.1|DFIC, LOC108100845|XP_017060414.1|DFIC
OG0009506	LOC111592746|XP_023160911.2|DHYD	LOC108095961|XP_017052795.1|DFIC
OG0009507	LOC111598772|XP_023169956.2|DHYD	LOC108099868|XP_017059008.1|DFIC
OG0009508	LOC111601379|XP_023173685.1|DHYD	LOC108092564|XP_017047693.1|DFIC
OG0009509	LOC111594120|XP_023163048.2|DHYD	LOC108090583|XP_017044822.1|DFIC
OG0009510	LOC111598191|XP_023169085.1|DHYD	LOC108094614|XP_017050777.1|DFIC
OG0009511	LOC111595998|XP_023165810.1|DHYD	LOC108087366|XP_017040195.1|DFIC
OG0009512	LOC111605226|XP_023179425.2|DHYD	LOC108091293|XP_017045905.1|DFIC
OG0009513	LOC111603136|XP_023176379.2|DHYD	LOC108097873|XP_017055898.1|DFIC
OG0009514	LOC111602854|XP_023175937.1|DHYD	LOC108099080|XP_017057868.1|DFIC
OG0009515	LOC111595777|XP_023165429.2|DHYD	LOC108101153|XP_017060865.1|DFIC
OG0009516	LOC111594208|XP_023163174.1|DHYD	LOC108094902|XP_017051240.1|DFIC, LOC108095084|XP_017051502.1|DFIC
OG0009517	LOC111601817|XP_023174409.2|DHYD	LOC108100864|XP_017060435.1|DFIC
OG0009518	LOC111599773|XP_023171299.1|DHYD, LOC115482743|XP_030081526.1|DHYD	LOC108089696|XP_017043532.1|DFIC
OG0009519	LOC111603204|XP_023176461.1|DHYD, LOC111601052|XP_023173237.2|DHYD	LOC108100197|XP_017059460.1|DFIC
OG0009520	LOC111594546|XP_023163666.2|DHYD	LOC108095672|XP_017052327.1|DFIC
OG0009521	LOC111592794|XP_030079603.1|DHYD	LOC108099019|XP_017057744.1|DFIC
OG0009522	LOC111601239|XP_023173505.2|DHYD	LOC108090992|XP_017045438.1|DFIC
OG0009523	LOC111595251|XP_023164664.2|DHYD, LOC115483435|XP_030081264.1|DHYD, LOC115482849|XP_030078949.1|DHYD	LOC108096707|XP_017054029.1|DFIC
OG0009524	LOC111600722|XP_023172763.1|DHYD	LOC108090275|XP_017044374.1|DFIC
OG0009525	LOC111605254|XP_023179459.2|DHYD	LOC108086392|XP_017038783.1|DFIC
OG0009526	LOC111605252|XP_030081071.1|DHYD	LOC108086395|XP_017038786.1|DFIC
OG0009527	LOC111597677|XP_023168271.2|DHYD	LOC108090505|XP_017044710.1|DFIC
OG0009528	LOC111603812|XP_023177336.2|DHYD	LOC108096577|XP_017053763.1|DFIC
OG0009529	LOC111600581|XP_030082033.1|DHYD	LOC108093871|XP_017049702.1|DFIC
OG0009530	LOC111595427|XP_023164918.2|DHYD	LOC108094730|XP_017050966.1|DFIC
OG0009531	LOC111592241|XP_023160093.1|DHYD	LOC108093645|XP_017049293.1|DFIC
OG0009532	LOC111597132|XP_023167460.2|DHYD	LOC108090932|XP_017045357.1|DFIC
OG0009533	LOC111593102|XP_023161473.2|DHYD	LOC108094964|XP_017051316.1|DFIC
OG0009534	LOC111593708|XP_023162443.1|DHYD	LOC108094776|XP_017051038.1|DFIC
OG0009535	LOC111594871|XP_023164121.2|DHYD	LOC108096888|XP_017054319.1|DFIC
OG0009536	LOC111592023|XP_023159784.1|DHYD	LOC108087897|XP_017040964.1|DFIC, LOC108088085|XP_017041229.1|DFIC
OG0009537	LOC111601787|XP_023174322.2|DHYD	LOC108087296|XP_017040097.1|DFIC
OG0009538	LOC111598568|XP_023169637.2|DHYD, LOC111598563|XP_023169629.2|DHYD	LOC108086792|XP_017039321.1|DFIC
OG0009539	LOC111596432|XP_023166414.2|DHYD	LOC108098487|XP_017056888.1|DFIC
OG0009540	LOC111599421|XP_023170840.2|DHYD	LOC108088362|XP_017041598.1|DFIC, LOC108088361|XP_017041597.1|DFIC
OG0009541	LOC111596914|XP_023167135.2|DHYD	LOC108091938|XP_017046815.1|DFIC
OG0009542	LOC111601975|XP_023174621.1|DHYD	LOC108086850|XP_017039390.1|DFIC
OG0009543	LOC111604237|XP_023177983.2|DHYD	LOC108096018|XP_017052857.1|DFIC, LOC108095726|XP_017052390.1|DFIC
OG0009545	LOC111598437|XP_023169446.1|DHYD	LOC108099381|XP_017058363.1|DFIC
OG0009546	LOC111602696|XP_023175696.2|DHYD	LOC108091904|XP_017046776.1|DFIC
OG0009557	LOC115483698|XP_030081617.1|DHYD	LOC108095788|XP_017052535.1|DFIC
OG0009560	LOC111594986|XP_023164253.2|DHYD	LOC108098071|XP_017056252.1|DFIC
OG0009562	LOC111594690|XP_023163877.2|DHYD	LOC108090000|XP_017043992.1|DFIC
OG0009563	LOC111597291|XP_023167674.2|DHYD	LOC108089610|XP_017043460.1|DFIC
OG0009564	LOC111592711|XP_023160866.2|DHYD	LOC108102155|XP_017062334.1|DFIC
OG0009567	LOC111602677|XP_023175664.1|DHYD	LOC108098511|XP_017056953.1|DFIC
OG0009568	LOC111603904|XP_030080264.1|DHYD	LOC108094361|XP_017050389.1|DFIC
OG0009569	LOC111595962|XP_023165704.1|DHYD	LOC108088577|XP_017041916.1|DFIC
OG0009570	LOC111602081|XP_023174782.1|DHYD	LOC108101081|XP_017060769.1|DFIC
OG0009571	LOC111604208|XP_023177937.2|DHYD	LOC108092156|XP_017047164.1|DFIC
OG0009572	LOC111598826|XP_023170026.2|DHYD	LOC108095371|XP_017051939.1|DFIC
OG0009573	LOC111596474|XP_023166495.2|DHYD	LOC108095589|XP_017052240.1|DFIC
OG0009574	LOC111593986|XP_023162843.2|DHYD	LOC108101772|XP_017061734.1|DFIC
OG0009575	LOC111605219|XP_023179410.2|DHYD	LOC108086394|XP_017038785.1|DFIC
OG0009576	LOC111594573|XP_023163699.2|DHYD	LOC108091752|XP_017046586.1|DFIC
OG0009577	LOC111596365|XP_023166330.2|DHYD	LOC108088097|XP_017041239.1|DFIC
OG0009578	LOC111594112|XP_023163038.2|DHYD	LOC108094455|XP_017050522.1|DFIC
OG0009579	LOC111600194|XP_023171975.2|DHYD	LOC108098141|XP_017056354.1|DFIC
OG0009580	LOC111593830|XP_023162635.2|DHYD	LOC108090452|XP_017044633.1|DFIC
OG0009581	LOC111594144|XP_023163081.2|DHYD	LOC108098182|XP_017056405.1|DFIC
OG0009582	LOC115482727|XP_023161609.2|DHYD	LOC108089529|XP_017043352.1|DFIC
OG0009584	LOC111598855|XP_023170058.2|DHYD	LOC108102116|XP_017062268.1|DFIC
OG0009585	LOC111600851|XP_023172927.2|DHYD	LOC108095836|XP_017052615.1|DFIC
OG0009586	LOC111603702|XP_023177170.2|DHYD	LOC108100247|XP_017059514.1|DFIC
OG0009587	LOC111600744|XP_023172791.2|DHYD	LOC108096784|XP_017054149.1|DFIC
OG0009588	LOC111601339|XP_023173636.2|DHYD	LOC108096029|XP_017052869.1|DFIC
OG0009590	LOC111597381|XP_030081488.1|DHYD	LOC108089568|XP_017043407.1|DFIC
OG0009591	LOC111604835|XP_023178832.2|DHYD	LOC108099447|XP_017058473.1|DFIC
OG0009592	LOC111604219|XP_023177956.1|DHYD	LOC108101113|XP_017060821.1|DFIC
OG0009593	LOC111604265|XP_023178030.2|DHYD	LOC108101020|XP_017060675.1|DFIC
OG0009594	LOC111604802|XP_023178790.2|DHYD	LOC108095742|XP_017052412.1|DFIC
OG0009595	LOC111603456|XP_023176812.2|DHYD	LOC108093536|XP_017049117.1|DFIC
OG0009596	LOC111602712|XP_023175720.2|DHYD	LOC108096136|XP_017053004.1|DFIC
OG0009597	LOC111602757|XP_023175779.2|DHYD	LOC108098488|XP_017056890.1|DFIC
OG0009598	LOC111602711|XP_023175717.1|DHYD	LOC108098623|XP_017057183.1|DFIC
OG0009599	LOC111600281|XP_023172099.2|DHYD	LOC108092219|XP_017047241.1|DFIC
OG0009600	LOC111604630|XP_023178529.2|DHYD	LOC108096635|XP_017053884.1|DFIC
OG0009601	LOC111593362|XP_023161843.2|DHYD	LOC108091980|XP_017046878.1|DFIC
OG0009602	LOC111604245|XP_023177998.1|DHYD	LOC108096017|XP_017052856.1|DFIC
OG0009603	LOC111603650|XP_023177097.1|DHYD	LOC108099451|XP_017058478.1|DFIC
OG0009604	LOC111596722|XP_023166819.1|DHYD	LOC108091037|XP_017045477.1|DFIC
OG0009605	LOC111595168|XP_023164517.2|DHYD	LOC108095691|XP_017052351.1|DFIC
OG0009606	LOC111595164|XP_023164512.1|DHYD	LOC108096012|XP_017052850.1|DFIC
OG0009607	LOC111595171|XP_023164519.2|DHYD	LOC108095701|XP_017052362.1|DFIC
OG0009608	LOC111593379|XP_023161866.2|DHYD	LOC108091843|XP_017046713.1|DFIC
OG0009609	LOC111602994|XP_023176159.2|DHYD	LOC108102243|XP_017062471.1|DFIC
OG0009610	LOC111597892|XP_023168595.2|DHYD	LOC108101100|XP_017060800.1|DFIC
OG0009612	LOC111596450|XP_023166444.2|DHYD	LOC108098486|XP_017056887.1|DFIC
OG0009613	LOC111601167|XP_023173413.2|DHYD	LOC108098178|XP_017056400.1|DFIC
OG0009614	LOC111593261|XP_023161696.1|DHYD	LOC108091916|XP_017046790.1|DFIC
OG0009615	LOC111603280|XP_030079667.1|DHYD	LOC108086522|XP_017038940.1|DFIC
OG0009616	LOC111597767|XP_023168393.2|DHYD	LOC108095698|XP_017052358.1|DFIC
OG0009617	LOC111592945|XP_023161183.2|DHYD	LOC108087238|XP_017040018.1|DFIC
OG0009619	LOC111603627|XP_023177063.2|DHYD	LOC108099540|XP_017058604.1|DFIC
OG0009620	LOC111596251|XP_023166152.2|DHYD	LOC108097705|XP_017055681.1|DFIC
OG0009621	LOC111596254|XP_023166157.2|DHYD	LOC108097443|XP_017055202.1|DFIC
OG0009622	LOC111604240|XP_023177991.1|DHYD	LOC108087908|XP_017040979.1|DFIC
OG0009623	LOC111599246|XP_023170615.2|DHYD	LOC108087952|XP_017041030.1|DFIC
OG0009624	LOC111601515|XP_023173889.2|DHYD	LOC108098684|XP_017057282.1|DFIC
OG0009625	LOC111592466|XP_023160435.2|DHYD	LOC108099677|XP_017058804.1|DFIC
OG0009626	LOC111600068|XP_023171770.2|DHYD	LOC108095734|XP_017052399.1|DFIC
OG0009627	LOC111599864|XP_023171453.2|DHYD	LOC108095733|XP_017052398.1|DFIC
OG0009628	LOC111599961|XP_023171624.2|DHYD	LOC108095756|XP_017052438.1|DFIC
OG0009629	LOC111594608|XP_023163752.2|DHYD	LOC108091909|XP_017046782.1|DFIC
OG0009630	LOC111594500|XP_023163579.2|DHYD	LOC108091865|XP_017046734.1|DFIC
OG0009631	LOC111594457|XP_023163521.2|DHYD	LOC108087251|XP_017040044.1|DFIC
OG0009632	LOC111600211|XP_023172000.2|DHYD	LOC108091144|XP_017045669.1|DFIC
OG0009633	LOC111600591|XP_023172551.1|DHYD	LOC108086651|XP_017039124.1|DFIC
OG0009634	LOC111597909|XP_023168617.2|DHYD	LOC108086833|XP_017039369.1|DFIC
OG0009635	LOC111593257|XP_023161689.2|DHYD	LOC108092196|XP_017047212.1|DFIC
OG0009636	LOC111605708|XP_023180162.2|DHYD	LOC108100634|XP_017060125.1|DFIC
OG0009637	LOC111594525|XP_023163623.2|DHYD	LOC108095770|XP_017052502.1|DFIC
OG0009638	LOC111598088|XP_023168905.1|DHYD	LOC108087925|XP_017041000.1|DFIC
OG0009639	LOC111595461|XP_023164975.2|DHYD	LOC108089081|XP_017042675.1|DFIC
OG0009640	LOC111595630|XP_023165211.2|DHYD	LOC108095988|XP_017052822.1|DFIC
OG0009641	LOC111597869|XP_023168562.1|DHYD	LOC108099242|XP_017058102.1|DFIC
OG0009642	LOC111597879|XP_023168572.2|DHYD	LOC108099289|XP_017058170.1|DFIC
OG0009643	LOC111598903|XP_023170144.2|DHYD	LOC108087000|XP_017039626.1|DFIC
OG0009644	LOC111601437|XP_023173781.2|DHYD	LOC108087391|XP_017040222.1|DFIC
OG0009645	LOC111601517|XP_023173891.1|DHYD	LOC108087357|XP_017040186.1|DFIC
OG0009646	LOC111592489|XP_023160477.2|DHYD	LOC108099415|XP_017058430.1|DFIC
OG0009647	LOC111592474|XP_023160459.1|DHYD	LOC108099281|XP_017058159.1|DFIC
OG0009648	LOC111594418|XP_023163473.1|DHYD	LOC108091809|XP_017046667.1|DFIC
OG0009649	LOC111598571|XP_023169643.2|DHYD	LOC108097608|XP_017055505.1|DFIC
OG0009650	LOC111594187|XP_023163139.2|DHYD	LOC108098254|XP_017056537.1|DFIC
OG0009651	LOC111603781|XP_023177291.2|DHYD	LOC108102105|XP_017062257.1|DFIC
OG0009652	LOC115483196|XP_030080255.1|DHYD, LOC111600862|XP_030079013.1|DHYD	LOC108092563|XP_017047691.1|DFIC
OG0009653	LOC111601953|XP_023174589.1|DHYD	LOC108092470|XP_017047549.1|DFIC
OG0009654	LOC111601070|XP_023173267.1|DHYD	LOC108092471|XP_017047550.1|DFIC
OG0009655	LOC111603776|XP_023177279.2|DHYD	LOC108100787|XP_017060317.1|DFIC
OG0009656	LOC111599342|XP_023170740.2|DHYD	LOC108092700|XP_017047903.1|DFIC
OG0009657	LOC111599313|XP_023170691.2|DHYD	LOC108092350|XP_017047373.1|DFIC
OG0009658	LOC111602510|XP_023175358.2|DHYD	LOC108093511|XP_017049091.1|DFIC
OG0009659	LOC111605557|XP_023179893.1|DHYD	LOC108089956|XP_017043937.1|DFIC
OG0009660	LOC111594235|XP_030080301.1|DHYD	LOC108092574|XP_017047705.1|DFIC
OG0009661	LOC111595841|XP_023165519.2|DHYD	LOC108100815|XP_017060371.1|DFIC
OG0009662	LOC111599493|XP_023170928.2|DHYD	LOC108089679|XP_017043551.1|DFIC
OG0009663	LOC111601961|XP_023174604.2|DHYD	LOC108092377|XP_017047408.1|DFIC
OG0009664	LOC111596116|XP_023165949.1|DHYD	LOC108092363|XP_017047388.1|DFIC
OG0009665	LOC111599115|XP_023170444.2|DHYD	LOC108091567|XP_017046329.1|DFIC
OG0009666	LOC111592892|XP_023161101.1|DHYD	LOC108098227|XP_017056497.1|DFIC
OG0009667	LOC111594740|XP_023163947.2|DHYD	LOC108089900|XP_017043863.1|DFIC
OG0009668	LOC111596114|XP_023165947.1|DHYD	LOC108089793|XP_017043678.1|DFIC
OG0009669	LOC111594232|XP_023163206.2|DHYD	LOC108096064|XP_017052912.1|DFIC
OG0009670	LOC111599394|XP_023170800.1|DHYD	LOC108089863|XP_017043800.1|DFIC
OG0009671	LOC111605536|XP_023179867.1|DHYD	LOC108096040|XP_017052876.1|DFIC
OG0009672	LOC111598474|XP_023169501.2|DHYD	LOC108097824|XP_017055832.1|DFIC, LOC108101086|XP_017060812.1|DFIC
OG0009673	LOC111598481|XP_023169507.2|DHYD	LOC108100768|XP_017060335.1|DFIC, LOC108097831|XP_017055844.1|DFIC
OG0009674	LOC111594346|XP_023163369.2|DHYD	LOC108092753|XP_017047973.1|DFIC
OG0009675	LOC111602241|XP_023174998.2|DHYD	LOC108098448|XP_017056841.1|DFIC
OG0009676	LOC111603625|XP_030080318.1|DHYD	LOC108094385|XP_017050435.1|DFIC
OG0009677	LOC111603896|XP_023177482.2|DHYD	LOC108100981|XP_017060626.1|DFIC
OG0009678	LOC111594279|XP_023163278.2|DHYD	LOC108093399|XP_017048915.1|DFIC
OG0009679	LOC111596292|XP_023166216.1|DHYD	LOC108102219|XP_017062430.1|DFIC
OG0009680	LOC111594770|XP_023163988.2|DHYD	LOC108092657|XP_017047807.1|DFIC
OG0009681	LOC111603818|XP_023177345.2|DHYD	LOC108087611|XP_017040539.1|DFIC
OG0009682	LOC111602133|XP_030081066.1|DHYD	LOC108095142|XP_017051568.1|DFIC
OG0009683	LOC111593979|XP_023162840.1|DHYD	LOC108094223|XP_017050170.1|DFIC
OG0009684	LOC111593975|XP_023162834.1|DHYD	LOC108094210|XP_017050157.1|DFIC
OG0009685	LOC111593889|XP_023162724.1|DHYD	LOC108094217|XP_017050164.1|DFIC
OG0009686	LOC111600662|XP_030080930.1|DHYD	LOC108094065|XP_017049995.1|DFIC
OG0009687	LOC111600658|XP_023172652.2|DHYD	LOC108093974|XP_017049870.1|DFIC
OG0009688	LOC111604139|XP_023177830.1|DHYD	LOC108087845|XP_017040914.1|DFIC
OG0009689	LOC111602366|XP_023175146.2|DHYD	LOC108096892|XP_017054323.1|DFIC
OG0009690	LOC111593292|XP_023161738.1|DHYD	LOC108101445|XP_017061271.1|DFIC
OG0009691	LOC111604099|XP_023177767.2|DHYD	LOC108087810|XP_017040859.1|DFIC
OG0009692	LOC111600725|XP_030080977.1|DHYD	LOC108090585|XP_017044824.1|DFIC
OG0009693	LOC111593191|XP_023161579.1|DHYD	LOC108086703|XP_017039191.1|DFIC
OG0009694	LOC111599896|XP_023171486.1|DHYD	LOC108101617|XP_017061520.1|DFIC
OG0009695	LOC111604610|XP_023178492.1|DHYD	LOC108090718|XP_017045010.1|DFIC
OG0009696	LOC111597688|XP_023168288.2|DHYD	LOC108090518|XP_017044726.1|DFIC
OG0009697	LOC111602165|XP_023174890.2|DHYD	LOC108100243|XP_017059508.1|DFIC
OG0009698	LOC111599902|XP_023171491.2|DHYD	LOC108094319|XP_017050347.1|DFIC
OG0009699	LOC111605267|XP_023179475.1|DHYD	LOC108086435|XP_017038832.1|DFIC
OG0009700	LOC111595318|XP_023164743.2|DHYD	LOC108101847|XP_017061854.1|DFIC
OG0009701	LOC111596426|XP_023166406.1|DHYD	LOC108088424|XP_017041674.1|DFIC
OG0009703	LOC111602467|XP_023175297.2|DHYD	LOC108091476|XP_017046186.1|DFIC
OG0009704	LOC111604144|XP_023177834.2|DHYD	LOC108101456|XP_017061288.1|DFIC
OG0009705	LOC111593579|XP_023162212.2|DHYD	LOC108086748|XP_017039277.1|DFIC
OG0009706	LOC111593563|XP_023162192.2|DHYD	LOC108086659|XP_017039131.1|DFIC
OG0009707	LOC111602754|XP_023175774.2|DHYD	LOC108098876|XP_017057550.1|DFIC
OG0009708	LOC111593890|XP_023162725.1|DHYD	LOC108094226|XP_017050172.1|DFIC
OG0009709	LOC111593906|XP_023162745.1|DHYD	LOC108094222|XP_017050169.1|DFIC
OG0009710	LOC111593967|XP_023162826.2|DHYD	LOC108094208|XP_017050153.1|DFIC
OG0009711	LOC111593816|XP_023162612.2|DHYD	LOC108094270|XP_017050231.1|DFIC
OG0009712	LOC111604706|XP_023178647.1|DHYD	LOC108089541|XP_017043367.1|DFIC
OG0009713	LOC111597964|XP_023168705.2|DHYD	LOC108090441|XP_017044611.1|DFIC
OG0009714	LOC111592161|XP_023159981.1|DHYD	LOC108096975|XP_017054442.1|DFIC
OG0009715	LOC111601240|XP_023173506.2|DHYD	LOC108090993|XP_017045439.1|DFIC
OG0009717	LOC111597977|XP_023168720.1|DHYD	LOC108095207|XP_017051703.1|DFIC
OG0009718	LOC111595553|XP_023165114.2|DHYD	LOC108094754|XP_017051000.1|DFIC
OG0009719	LOC111594321|XP_023163333.1|DHYD	LOC108101933|XP_017062005.1|DFIC
OG0009720	LOC111594751|XP_023163971.2|DHYD	LOC108090378|XP_017044499.1|DFIC
OG0009721	LOC111597976|XP_023168719.2|DHYD	LOC108086646|XP_017039113.1|DFIC
OG0009723	LOC111591929|XP_023159627.1|DHYD	LOC108096210|XP_017053087.1|DFIC
OG0009724	LOC111597068|XP_023167362.2|DHYD	LOC108095209|XP_017051708.1|DFIC
OG0009725	LOC111595263|XP_030081256.1|DHYD	LOC108096499|XP_017053597.1|DFIC
OG0009726	LOC111595884|XP_023165584.1|DHYD	LOC108098059|XP_017056239.1|DFIC
OG0009727	LOC111599712|XP_023171213.2|DHYD	LOC108094910|XP_017051245.1|DFIC
OG0009728	LOC111594817|XP_030082000.1|DHYD	LOC108094926|XP_017051272.1|DFIC
OG0009729	LOC111594806|XP_023164040.2|DHYD	LOC108094817|XP_017051078.1|DFIC
OG0009730	LOC111597265|XP_023167646.1|DHYD	LOC108091201|XP_017045772.1|DFIC
OG0009731	LOC111592236|XP_030081988.1|DHYD	LOC108093603|XP_017049218.1|DFIC
OG0009732	LOC111596392|XP_023166366.1|DHYD	LOC108090262|XP_017044359.1|DFIC
OG0009733	LOC111601843|XP_023174445.1|DHYD	LOC108091053|XP_017045492.1|DFIC
OG0009734	LOC111605138|XP_023179284.2|DHYD	LOC108095264|XP_017051778.1|DFIC
OG0009735	LOC111599167|XP_023170514.2|DHYD	LOC108093239|XP_017048703.1|DFIC
OG0009736	LOC111597244|XP_030080077.1|DHYD	LOC108097246|XP_017054912.1|DFIC
OG0009737	LOC111594577|XP_023163703.1|DHYD	LOC108087105|XP_017039776.1|DFIC
OG0009738	LOC111603220|XP_023176485.2|DHYD, LOC111603110|XP_023176347.2|DHYD	LOC108088684|XP_017042114.1|DFIC
OG0009739	LOC111603149|XP_023176392.1|DHYD	LOC108088580|XP_017041918.1|DFIC
OG0009740	LOC111603083|XP_023176309.2|DHYD	LOC108095587|XP_017052239.1|DFIC
OG0009741	LOC111600411|XP_023172259.2|DHYD	LOC108097827|XP_017055838.1|DFIC
OG0009742	LOC111605050|XP_023179154.2|DHYD	LOC108097502|XP_017055302.1|DFIC
OG0009743	LOC111598291|XP_023169242.2|DHYD	LOC108098046|XP_017056201.1|DFIC
OG0009744	LOC111593684|XP_023162397.2|DHYD	LOC108092987|XP_017048368.1|DFIC, LOC108097330|XP_017055048.1|DFIC
OG0009745	LOC111605298|XP_023179519.2|DHYD	LOC108098075|XP_017056257.1|DFIC
OG0009746	LOC111604844|XP_023178848.2|DHYD	LOC108086895|XP_017039445.1|DFIC
OG0009747	LOC111605159|XP_023179313.1|DHYD	LOC108094180|XP_017050129.1|DFIC
OG0009748	LOC111595943|XP_023165677.2|DHYD	LOC108094325|XP_017050362.1|DFIC
OG0009749	LOC111597240|XP_023167602.2|DHYD	LOC108099931|XP_017059090.1|DFIC
OG0009750	LOC111596143|XP_023165994.2|DHYD	LOC108100172|XP_017059432.1|DFIC
OG0009751	LOC111596556|XP_023166597.1|DHYD	LOC108097743|XP_017055740.1|DFIC
OG0009752	LOC111596810|XP_023166942.2|DHYD	LOC108091332|XP_017045964.1|DFIC
OG0009753	LOC111596797|XP_023166926.1|DHYD	LOC108091333|XP_017045965.1|DFIC
OG0009754	LOC111604479|XP_030081080.1|DHYD	LOC108090719|XP_017045011.1|DFIC
OG0009755	LOC111595366|XP_023164820.2|DHYD	LOC108102169|XP_017062358.1|DFIC
OG0009756	LOC111603348|XP_023176658.2|DHYD	LOC108097553|XP_017055407.1|DFIC
OG0009757	LOC111593693|XP_023162370.2|DHYD	LOC108095247|XP_017051763.1|DFIC
OG0009758	LOC111594445|XP_023163500.2|DHYD	LOC108086557|XP_017038996.1|DFIC
OG0009759	LOC111597287|XP_023167671.2|DHYD	LOC108091115|XP_017045628.1|DFIC
OG0009760	LOC111601880|XP_030079322.1|DHYD	LOC108097039|XP_017054557.1|DFIC
OG0009761	LOC111601894|XP_023174505.1|DHYD	LOC108097049|XP_017054572.1|DFIC
OG0009762	LOC111602431|XP_023175238.2|DHYD	LOC108092877|XP_017048207.1|DFIC
OG0009763	LOC111602884|XP_023175984.2|DHYD	LOC108100259|XP_017059525.1|DFIC
OG0009764	LOC111603708|XP_023177177.2|DHYD	LOC108100234|XP_017059500.1|DFIC
OG0009765	LOC111600459|XP_023172328.1|DHYD	LOC108100662|XP_017060162.1|DFIC
OG0009766	LOC111600491|XP_023172387.1|DHYD	LOC108093270|XP_017048738.1|DFIC
OG0009767	LOC111600501|XP_023172396.1|DHYD	LOC108093129|XP_017048563.1|DFIC
OG0009768	LOC111604498|XP_023178357.2|DHYD	LOC108099217|XP_017058085.1|DFIC
OG0009769	LOC111597776|XP_023168403.1|DHYD	LOC108093848|XP_017049675.1|DFIC
OG0009770	LOC111593222|XP_023161641.2|DHYD	LOC108086970|XP_017039571.1|DFIC
OG0009771	LOC111601720|XP_023174213.2|DHYD	LOC108099147|XP_017057982.1|DFIC
OG0009772	LOC111601027|XP_023173204.2|DHYD	LOC108100208|XP_017059471.1|DFIC
OG0009773	LOC111605657|XP_023180088.1|DHYD	LOC108089402|XP_017043080.1|DFIC
OG0009774	LOC111605179|XP_023179343.2|DHYD	LOC108099707|XP_017058818.1|DFIC
OG0009775	LOC111595090|XP_023164418.2|DHYD	LOC108086982|XP_017039599.1|DFIC
OG0009776	LOC111598734|XP_023169895.1|DHYD	LOC108087555|XP_017040470.1|DFIC
OG0009777	LOC111597506|XP_023168039.1|DHYD	LOC108089753|XP_017043628.1|DFIC
OG0009778	LOC111602905|XP_023176014.1|DHYD	LOC108099133|XP_017057961.1|DFIC
OG0009779	LOC111592428|XP_023160379.1|DHYD	LOC108093218|XP_017048673.1|DFIC
OG0009780	LOC111592427|XP_023160378.2|DHYD	LOC108093204|XP_017048655.1|DFIC
OG0009781	LOC111592301|XP_023160176.1|DHYD	LOC108093117|XP_017048549.1|DFIC
OG0009782	LOC111596330|XP_023166263.2|DHYD	LOC108099200|XP_017058064.1|DFIC
OG0009783	LOC111598692|XP_023169825.1|DHYD	LOC108100117|XP_017059360.1|DFIC
OG0009784	LOC111597785|XP_023168426.1|DHYD	LOC108099006|XP_017057730.1|DFIC
OG0009785	LOC111601718|XP_023174207.2|DHYD	LOC108093027|XP_017048419.1|DFIC
