Orthogroup	DHYD.longest_only	DNOV.longest_only
OG0010046	LOC111593627|XP_023162264.1|DHYD	LOC115768202|XP_030568575.1|DNOV
OG0010047	LOC111602874|XP_023175969.1|DHYD	LOC115767213|XP_030567268.1|DNOV
OG0010048	LOC111598121|XP_023168946.1|DHYD	LOC115767742|XP_030567913.1|DNOV
OG0010049	LOC111602870|XP_023175963.1|DHYD	LOC115767187|XP_030567238.1|DNOV
OG0010050	LOC111602877|XP_023175972.2|DHYD	LOC115767250|XP_030567316.1|DNOV
OG0010051	LOC111605643|XP_030079676.1|DHYD	LOC115768377|XP_030568808.1|DNOV
OG0010052	LOC111598137|XP_023168966.1|DHYD	LOC115767559|XP_030567702.1|DNOV
OG0010053	LOC111602057|XP_023174738.2|DHYD	LOC115769095|XP_030569665.1|DNOV
OG0010054	LOC111594980|XP_023164248.2|DHYD	LOC115765256|XP_030564595.1|DNOV
OG0010055	LOC111595006|XP_023164273.1|DHYD	LOC115765290|XP_030564641.1|DNOV
OG0010056	LOC111602843|XP_023175923.2|DHYD	LOC115771364|XP_030572907.1|DNOV
OG0010057	LOC111601890|XP_023174500.2|DHYD	LOC115767022|XP_030567006.1|DNOV
OG0010058	LOC111596473|XP_030079444.1|DHYD	LOC115767552|XP_030567694.1|DNOV
OG0010059	LOC111602848|XP_023175929.2|DHYD	LOC115771371|XP_030572914.1|DNOV
OG0010060	LOC111599853|XP_023171466.2|DHYD	LOC115768600|XP_030569111.1|DNOV
OG0010061	LOC111599498|XP_023170937.2|DHYD	LOC115766937|XP_030566885.1|DNOV
OG0010063	LOC111598488|XP_023169513.2|DHYD	LOC115771212|XP_030572671.1|DNOV
OG0010064	LOC111594863|XP_023164109.1|DHYD	LOC115770944|XP_030572266.1|DNOV
OG0010065	LOC111593085|XP_023161447.2|DHYD	LOC115769595|XP_030570339.1|DNOV
OG0010066	LOC111595274|XP_023164689.1|DHYD	LOC115762724|XP_030560913.1|DNOV
OG0010067	LOC111596970|XP_023167214.1|DHYD	LOC115768088|XP_030568423.1|DNOV
OG0010068	LOC111594381|XP_023163415.2|DHYD	LOC115767510|XP_030567675.1|DNOV
OG0010069	LOC111592749|XP_023160913.1|DHYD	LOC115767664|XP_030567811.1|DNOV
OG0010070	LOC111597462|XP_023167979.2|DHYD	LOC115770047|XP_030570990.1|DNOV
OG0010071	LOC111601712|XP_023174198.1|DHYD	LOC115769922|XP_030570807.1|DNOV
OG0010072	LOC111601740|XP_023174232.2|DHYD	LOC115771168|XP_030572610.1|DNOV
OG0010073	LOC111601692|XP_023174170.2|DHYD	LOC115771031|XP_030572426.1|DNOV
OG0010074	LOC111593395|XP_030079431.1|DHYD	LOC115768274|XP_030568671.1|DNOV
OG0010075	LOC111598468|XP_023169493.1|DHYD	LOC115769424|XP_030570092.1|DNOV
OG0010076	LOC111595076|XP_023164400.1|DHYD	LOC115770370|XP_030571476.1|DNOV
OG0010077	LOC111604675|XP_023178604.2|DHYD	LOC115762849|XP_030561085.1|DNOV
OG0010078	LOC111604691|XP_023178627.1|DHYD	LOC115762860|XP_030561096.1|DNOV
OG0010079	LOC111604696|XP_023178635.2|DHYD	LOC115762887|XP_030561121.1|DNOV
OG0010080	LOC111592832|XP_023161024.2|DHYD	LOC115762678|XP_030560852.1|DNOV
OG0010081	LOC111603739|XP_023177224.2|DHYD	LOC115769609|XP_030570364.1|DNOV
OG0010082	LOC111594859|XP_023164106.1|DHYD	LOC115769402|XP_030570065.1|DNOV
OG0010083	LOC111603339|XP_030081636.1|DHYD	LOC115768762|XP_030569315.1|DNOV
OG0010084	LOC111599850|XP_023171416.2|DHYD	LOC115770474|XP_030571618.1|DNOV
OG0010085	LOC111597556|XP_030081815.1|DHYD	LOC115770321|XP_030571418.1|DNOV
OG0010087	LOC111605733|XP_023180200.1|DHYD	LOC115771547|XP_030573147.1|DNOV
OG0010088	LOC111600947|XP_023173086.2|DHYD	LOC115767702|XP_030567857.1|DNOV
OG0010089	LOC111593121|XP_023161490.2|DHYD	LOC115766338|XP_030566094.1|DNOV
OG0010090	LOC111594134|XP_023163065.2|DHYD	LOC115766771|XP_030566641.1|DNOV
OG0010091	LOC111595927|XP_023165653.1|DHYD	LOC115761402|XP_030559020.1|DNOV
OG0010092	LOC111598610|XP_030081616.1|DHYD	LOC115760362|XP_030557512.1|DNOV
OG0010093	LOC111593918|XP_023162758.2|DHYD	LOC115762371|XP_030560406.1|DNOV
OG0010094	LOC111599950|XP_023171595.2|DHYD	LOC115761201|XP_030558746.1|DNOV
OG0010095	LOC111597167|XP_030080837.1|DHYD	LOC115764173|XP_030562920.1|DNOV
OG0010096	LOC111604619|XP_023178512.2|DHYD	LOC115767604|XP_030567759.1|DNOV
OG0010097	LOC111596562|XP_023166604.2|DHYD	LOC115767203|XP_030567253.1|DNOV
OG0010098	LOC111602264|XP_023175027.2|DHYD	LOC115759317|XP_030556088.1|DNOV
OG0010099	LOC111595770|XP_023165420.2|DHYD	LOC115759765|XP_030556682.1|DNOV
OG0010100	LOC111593108|XP_023161476.2|DHYD	LOC115769722|XP_030570514.1|DNOV
OG0010101	LOC111594914|XP_030079429.1|DHYD	LOC115769413|XP_030570081.1|DNOV
OG0010102	LOC111601000|XP_023173164.2|DHYD	LOC115768588|XP_030569098.1|DNOV
OG0010103	LOC111600946|XP_023173084.2|DHYD	LOC115769068|XP_030569644.1|DNOV
OG0010104	LOC111595268|XP_023164682.1|DHYD	LOC115762750|XP_030560948.1|DNOV
OG0010105	LOC115483704|XP_030081644.1|DHYD	LOC115765828|XP_030565412.1|DNOV
OG0010106	LOC111597968|XP_023168709.2|DHYD	LOC115757963|XP_030554303.1|DNOV
OG0010107	LOC111605284|XP_023179496.2|DHYD	LOC115762153|XP_030560125.1|DNOV
OG0010108	LOC111600765|XP_023172812.2|DHYD	LOC115760762|XP_030558107.1|DNOV
OG0010110	LOC111600461|XP_023172331.2|DHYD	LOC115762720|XP_030560906.1|DNOV
OG0010111	LOC111598072|XP_023168876.2|DHYD	LOC115764760|XP_030563855.1|DNOV
OG0010112	LOC111603244|XP_023176519.2|DHYD	LOC115761582|XP_030559231.1|DNOV
OG0010113	LOC111604672|XP_023178605.1|DHYD	LOC115768451|XP_030568872.1|DNOV
OG0010114	LOC111594172|XP_023163125.1|DHYD	LOC115768227|XP_030568614.1|DNOV
OG0010115	LOC111597364|XP_023167788.2|DHYD	LOC115768284|XP_030568683.1|DNOV
OG0010116	LOC111605149|XP_023179300.2|DHYD	LOC115768511|XP_030568958.1|DNOV
OG0010117	LOC111593630|XP_023162268.1|DHYD	LOC115768191|XP_030568561.1|DNOV
OG0010118	LOC111605289|XP_030079959.1|DHYD	LOC115768197|XP_030568570.1|DNOV
OG0010119	LOC111595000|XP_030081764.1|DHYD	LOC115765425|XP_030564831.1|DNOV
OG0010120	LOC111603096|XP_023176324.1|DHYD	LOC115764284|XP_030563075.1|DNOV
OG0010121	LOC111593017|XP_023161324.2|DHYD	LOC115768707|XP_030569255.1|DNOV
OG0010122	LOC111596757|XP_023166866.1|DHYD	LOC115765087|XP_030564327.1|DNOV
OG0010123	LOC111594904|XP_030078878.1|DHYD, LOC111594903|XP_030078850.1|DHYD	LOC115765170|XP_030564450.1|DNOV
OG0010125	LOC111596531|XP_030079552.1|DHYD	LOC115765417|XP_030564822.1|DNOV, LOC115765331|XP_030564693.1|DNOV
OG0010126	LOC111603963|XP_023177568.2|DHYD	LOC115763495|XP_030561948.1|DNOV
OG0010127	LOC115482920|XP_030079082.1|DHYD, LOC111598799|XP_023169984.2|DHYD	LOC115763552|XP_030562030.1|DNOV
OG0010128	LOC111603978|XP_023177591.2|DHYD	LOC115763553|XP_030562031.1|DNOV
OG0010129	LOC111592627|XP_030079061.1|DHYD	LOC115763388|XP_030561788.1|DNOV
OG0010130	LOC111593762|XP_023162548.1|DHYD	LOC115763037|XP_030561311.1|DNOV
OG0010131	LOC111600354|XP_023172194.1|DHYD	LOC115769282|XP_030569867.1|DNOV
OG0010132	LOC111594754|XP_023163970.2|DHYD	LOC115769257|XP_030569826.1|DNOV
OG0010133	LOC111594719|XP_023163915.2|DHYD	LOC115769237|XP_030569813.1|DNOV
OG0010134	LOC111594795|XP_023164030.1|DHYD	LOC115758360|XP_030554808.1|DNOV
OG0010135	LOC111602211|XP_023174955.2|DHYD	LOC115758926|XP_030555583.1|DNOV
OG0010136	LOC111602255|XP_023175016.1|DHYD	LOC115759067|XP_030555755.1|DNOV
OG0010137	LOC111602305|XP_030079080.1|DHYD	LOC115759337|XP_030556115.1|DNOV
OG0010138	LOC111592053|XP_023159821.2|DHYD	LOC115759030|XP_030555706.1|DNOV
OG0010139	LOC111594792|XP_023164016.2|DHYD	LOC115763244|XP_030561583.1|DNOV
OG0010140	LOC111595577|XP_023165146.1|DHYD	LOC115760135|XP_030557195.1|DNOV
OG0010141	LOC111603534|XP_023176935.1|DHYD	LOC115765512|XP_030564990.1|DNOV
OG0010142	LOC111595853|XP_023165534.1|DHYD	LOC115758734|XP_030555344.1|DNOV
OG0010143	LOC111599462|XP_023170900.1|DHYD	LOC115759013|XP_030555684.1|DNOV
OG0010144	LOC111594943|XP_023164205.2|DHYD	LOC115760035|XP_030557062.1|DNOV
OG0010145	LOC111599201|XP_023170560.1|DHYD	LOC115765953|XP_030565562.1|DNOV
OG0010146	LOC111599211|XP_023170576.1|DHYD	LOC115765847|XP_030565433.1|DNOV
OG0010147	LOC111602167|XP_023174893.1|DHYD	LOC115758988|XP_030555649.1|DNOV
OG0010148	LOC111594176|XP_030080526.1|DHYD	LOC115760145|XP_030557213.1|DNOV
OG0010149	LOC111596322|XP_023166256.2|DHYD	LOC115760030|XP_030557057.1|DNOV
OG0010150	LOC111600590|XP_023172549.1|DHYD	LOC115767711|XP_030567867.1|DNOV
OG0010151	LOC111603860|XP_023177435.1|DHYD	LOC115759107|XP_030555806.1|DNOV
OG0010152	LOC111591963|XP_023159674.2|DHYD	LOC115765495|XP_030564964.1|DNOV
OG0010153	LOC111601156|XP_023173400.1|DHYD	LOC115763151|XP_030561459.1|DNOV
OG0010154	LOC111601146|XP_023173381.1|DHYD	LOC115763233|XP_030561569.1|DNOV
OG0010155	LOC115483207|XP_030080331.1|DHYD	LOC115763113|XP_030561416.1|DNOV
OG0010156	LOC111599820|XP_023171376.2|DHYD	LOC115770209|XP_030571264.1|DNOV
OG0010157	LOC111599805|XP_023171355.2|DHYD, LOC115483182|XP_030080200.1|DHYD	LOC115770384|XP_030571492.1|DNOV
OG0010158	LOC111597510|XP_023168046.1|DHYD	LOC115770256|XP_030571331.1|DNOV
OG0010159	LOC111599602|XP_023171060.1|DHYD	LOC115766981|XP_030566937.1|DNOV
OG0010160	LOC111604497|XP_030081150.1|DHYD	LOC115766958|XP_030566905.1|DNOV
OG0010161	LOC111604702|XP_023178643.1|DHYD	LOC115762846|XP_030561082.1|DNOV
OG0010163	LOC111596020|XP_023165813.2|DHYD	LOC115762667|XP_030560840.1|DNOV
OG0010164	LOC111604768|XP_023178734.1|DHYD	LOC115769875|XP_030570737.1|DNOV
OG0010165	LOC111598065|XP_023168866.2|DHYD	LOC115769473|XP_030570151.1|DNOV
OG0010166	LOC111598884|XP_023170118.2|DHYD	LOC115769714|XP_030570503.1|DNOV
OG0010167	LOC111595670|XP_023165262.2|DHYD	LOC115769477|XP_030570155.1|DNOV, LOC115769478|XP_030570156.1|DNOV
OG0010169	LOC115483725|XP_030081768.1|DHYD	LOC115769024|XP_030569594.1|DNOV
OG0010170	LOC111599247|XP_023170616.2|DHYD	LOC115768136|XP_030568494.1|DNOV
OG0010171	LOC111599251|XP_023170619.1|DHYD	LOC115768081|XP_030568411.1|DNOV
OG0010172	LOC111595067|XP_023164392.2|DHYD	LOC115769444|XP_030570118.1|DNOV
OG0010173	LOC111592468|XP_023160443.2|DHYD	LOC115766278|XP_030566045.1|DNOV
OG0010174	LOC111601255|XP_023173528.1|DHYD	LOC115772073|XP_030573888.1|DNOV
OG0010175	LOC111601241|XP_023173507.2|DHYD	LOC115762544|XP_030560681.1|DNOV
OG0010176	LOC111601263|XP_023173538.1|DHYD	LOC115761196|XP_030558739.1|DNOV
OG0010177	LOC111593721|XP_023162460.2|DHYD	LOC115760939|XP_030558379.1|DNOV
OG0010178	LOC111594126|XP_023163052.2|DHYD	LOC115761059|XP_030558536.1|DNOV
OG0010179	LOC111604464|XP_023178314.2|DHYD	LOC115769253|XP_030569827.1|DNOV
OG0010180	LOC111592282|XP_023160152.2|DHYD	LOC115771587|XP_030573210.1|DNOV
OG0010181	LOC111599230|XP_023170596.2|DHYD	LOC115769377|XP_030570028.1|DNOV
OG0010182	LOC111602088|XP_023174790.2|DHYD	LOC115762226|XP_030560221.1|DNOV
OG0010183	LOC111602089|XP_023174791.1|DHYD	LOC115762294|XP_030560320.1|DNOV
OG0010184	LOC111600771|XP_023172817.1|DHYD	LOC115763158|XP_030561473.1|DNOV
OG0010185	LOC111600772|XP_023172820.2|DHYD	LOC115763176|XP_030561495.1|DNOV
OG0010186	LOC111604324|XP_023178146.1|DHYD	LOC115770407|XP_030571526.1|DNOV
OG0010187	LOC111593186|XP_023161566.2|DHYD	LOC115762403|XP_030560451.1|DNOV
OG0010188	LOC111605218|XP_023179408.1|DHYD	LOC115762516|XP_030560629.1|DNOV
OG0010189	LOC111605212|XP_023179404.1|DHYD	LOC115762268|XP_030560288.1|DNOV
OG0010190	LOC111605268|XP_023179479.1|DHYD	LOC115762264|XP_030560285.1|DNOV
OG0010191	LOC111605276|XP_023179488.1|DHYD	LOC115762237|XP_030560239.1|DNOV
OG0010192	LOC111597719|XP_023168326.1|DHYD	LOC115761005|XP_030558476.1|DNOV
OG0010193	LOC111599914|XP_023171510.1|DHYD	LOC115762424|XP_030560480.1|DNOV
OG0010194	LOC111593120|XP_023161489.1|DHYD	LOC115769683|XP_030570466.1|DNOV
OG0010195	LOC111593129|XP_023161499.2|DHYD	LOC115769674|XP_030570453.1|DNOV
OG0010196	LOC111593901|XP_023162739.2|DHYD	LOC115760575|XP_030557852.1|DNOV
OG0010197	LOC111595724|XP_023165343.2|DHYD	LOC115760646|XP_030557968.1|DNOV
OG0010198	LOC111600566|XP_023172518.1|DHYD	LOC115760882|XP_030558308.1|DNOV
OG0010199	LOC111597021|XP_023167298.1|DHYD	LOC115771140|XP_030572574.1|DNOV
OG0010200	LOC111595411|XP_023164891.2|DHYD	LOC115758033|XP_030554402.1|DNOV
OG0010201	LOC111594322|XP_023163334.1|DHYD	LOC115758059|XP_030554433.1|DNOV
OG0010202	LOC111597040|XP_030081972.1|DHYD	LOC115758400|XP_030554906.1|DNOV
OG0010203	LOC111592515|XP_023160527.2|DHYD	LOC115760739|XP_030558076.1|DNOV
OG0010204	LOC111602571|XP_023175495.2|DHYD	LOC115762399|XP_030560448.1|DNOV
OG0010205	LOC111596990|XP_023167249.1|DHYD	LOC115762886|XP_030561124.1|DNOV
OG0010206	LOC111597106|XP_023167416.1|DHYD	LOC115762670|XP_030560848.1|DNOV
OG0010207	LOC111592192|XP_023160026.2|DHYD	LOC115758219|XP_030554628.1|DNOV
OG0010208	LOC115483801|XP_030081974.1|DHYD	LOC115758307|XP_030554735.1|DNOV
OG0010209	LOC111592205|XP_023160040.2|DHYD	LOC115758306|XP_030554734.1|DNOV
OG0010210	LOC111592117|XP_023159916.1|DHYD	LOC115758281|XP_030554703.1|DNOV
OG0010211	LOC111592108|XP_023159907.1|DHYD	LOC115758165|XP_030554566.1|DNOV, LOC115757802|XP_030554080.1|DNOV
OG0010212	LOC111597076|XP_023167374.1|DHYD	LOC115758895|XP_030555555.1|DNOV
OG0010213	LOC111597086|XP_023167389.2|DHYD	LOC115760269|XP_030557403.1|DNOV
OG0010214	LOC111597010|XP_023167282.1|DHYD	LOC115771355|XP_030572892.1|DNOV
OG0010215	LOC115482763|XP_030078552.1|DHYD	LOC115767478|XP_030567642.1|DNOV
OG0010216	LOC111593353|XP_023161837.1|DHYD	LOC115766611|XP_030566460.1|DNOV
OG0010217	LOC111593716|XP_023162455.2|DHYD	LOC115766598|XP_030566445.1|DNOV
OG0010218	LOC111593182|XP_030082014.1|DHYD	LOC115766591|XP_030566437.1|DNOV
OG0010219	LOC111594290|XP_023163302.1|DHYD	LOC115766595|XP_030566442.1|DNOV
OG0010220	LOC111593971|XP_023162833.2|DHYD	LOC115764495|XP_030563443.1|DNOV
OG0010221	LOC111594000|XP_023162865.2|DHYD	LOC115764468|XP_030563370.1|DNOV
OG0010222	LOC111595040|XP_023164337.1|DHYD	LOC115764509|XP_030563464.1|DNOV
OG0010223	LOC111594631|XP_023163795.1|DHYD	LOC115764458|XP_030563355.1|DNOV
OG0010224	LOC111595407|XP_023164888.2|DHYD	LOC115758035|XP_030554406.1|DNOV
OG0010225	LOC111604573|XP_023178443.2|DHYD	LOC115763830|XP_030562442.1|DNOV
OG0010226	LOC111603442|XP_023176797.2|DHYD	LOC115761737|XP_030559483.1|DNOV
OG0010227	LOC111604934|XP_023178973.1|DHYD	LOC115763671|XP_030562201.1|DNOV
OG0010228	LOC111601389|XP_023173699.2|DHYD	LOC115770717|XP_030571977.1|DNOV
OG0010229	LOC111603642|XP_023177088.2|DHYD	LOC115759589|XP_030556418.1|DNOV
OG0010230	LOC111603599|XP_023177026.2|DHYD	LOC115759607|XP_030556438.1|DNOV
OG0010231	LOC111603269|XP_023176549.2|DHYD	LOC115761409|XP_030559029.1|DNOV
OG0010232	LOC111605591|XP_023179963.1|DHYD	LOC115761231|XP_030558783.1|DNOV
OG0010233	LOC111600039|XP_023171734.2|DHYD	LOC115761185|XP_030558708.1|DNOV
OG0010234	LOC111594547|XP_023163667.1|DHYD	LOC115764046|XP_030562746.1|DNOV
OG0010235	LOC111592688|XP_023160823.2|DHYD	LOC115765014|XP_030564227.1|DNOV
OG0010236	LOC111597819|XP_023168476.1|DHYD	LOC115765062|XP_030564296.1|DNOV
OG0010237	LOC111601523|XP_023173907.1|DHYD	LOC115772081|XP_030573894.1|DNOV
OG0010238	LOC111604986|XP_023179050.2|DHYD	LOC115763866|XP_030562502.1|DNOV
OG0010239	LOC111597866|XP_023168557.1|DHYD	LOC115761417|XP_030559033.1|DNOV
OG0010240	LOC111597860|XP_023168550.1|DHYD	LOC115761789|XP_030559583.1|DNOV
OG0010241	LOC111598318|XP_023169283.1|DHYD	LOC115761446|XP_030559073.1|DNOV
OG0010242	LOC111596402|XP_023166376.2|DHYD	LOC115771688|XP_030573365.1|DNOV
OG0010243	LOC111597157|XP_023167480.2|DHYD	LOC115771664|XP_030573338.1|DNOV
OG0010244	LOC111594496|XP_023163575.2|DHYD	LOC115761456|XP_030559082.1|DNOV
OG0010245	LOC111599603|XP_023171057.1|DHYD	LOC115759530|XP_030556340.1|DNOV
OG0010246	LOC111605566|XP_023179908.1|DHYD	LOC115761497|XP_030559125.1|DNOV
OG0010247	LOC111605497|XP_023179815.2|DHYD	LOC115761679|XP_030559395.1|DNOV
OG0010248	LOC111601440|XP_023173784.1|DHYD	LOC115771601|XP_030573219.1|DNOV
OG0010249	LOC111592011|XP_023159767.1|DHYD	LOC115766157|XP_030565857.1|DNOV
OG0010250	LOC111594532|XP_023163637.2|DHYD	LOC115761305|XP_030558892.1|DNOV
OG0010251	LOC111600671|XP_023172687.2|DHYD	LOC115757736|XP_030553981.1|DNOV, LOC115757735|XP_030553980.1|DNOV
OG0010253	LOC111603833|XP_023177365.1|DHYD	LOC115760560|XP_030557825.1|DNOV
OG0010254	LOC111603811|XP_023177335.2|DHYD	LOC115760949|XP_030558394.1|DNOV
OG0010256	LOC111605500|XP_023179817.1|DHYD	LOC115761293|XP_030558880.1|DNOV
OG0010258	LOC111604407|XP_023178229.1|DHYD	LOC115769350|XP_030569984.1|DNOV
OG0010259	LOC115483184|XP_030080213.1|DHYD, LOC111599804|XP_023171354.2|DHYD, LOC115483179|XP_030080197.1|DHYD	LOC115770383|XP_030571491.1|DNOV
OG0010260	LOC111600355|XP_023172195.2|DHYD	LOC115763116|XP_030561420.1|DNOV
OG0010267	LOC111596140|XP_023165991.2|DHYD	LOC115769716|XP_030570505.1|DNOV
OG0010275	LOC111594419|XP_023163475.2|DHYD	LOC115764012|XP_030562699.1|DNOV
OG0010279	LOC111594537|XP_023163646.2|DHYD	LOC115761566|XP_030559214.1|DNOV
OG0010280	LOC111600186|XP_023171960.1|DHYD	LOC115771359|XP_030572902.1|DNOV
OG0010282	LOC111595900|XP_023165608.2|DHYD	LOC115761655|XP_030559357.1|DNOV
OG0010283	LOC111602956|XP_023176096.1|DHYD	LOC115770704|XP_030571959.1|DNOV
OG0010284	LOC111603242|XP_023176516.1|DHYD	LOC115772006|XP_030573798.1|DNOV
OG0010285	LOC111599960|XP_023171609.2|DHYD	LOC115761202|XP_030558747.1|DNOV
OG0010288	LOC111602663|XP_023175615.1|DHYD	LOC115759479|XP_030556272.1|DNOV
OG0010289	LOC111595930|XP_023165660.2|DHYD	LOC115764146|XP_030562882.1|DNOV
OG0010290	LOC111593677|XP_023162337.1|DHYD	LOC115762011|XP_030559940.1|DNOV
OG0010292	LOC115483350|XP_030080766.1|DHYD	LOC115757711|XP_030553929.1|DNOV
OG0010293	LOC111595504|XP_023165044.2|DHYD	LOC115760022|XP_030557044.1|DNOV
OG0010294	LOC111594298|XP_030081062.1|DHYD	LOC115763093|XP_030561391.1|DNOV
OG0010295	LOC111602290|XP_023175058.2|DHYD	LOC115758578|XP_030555154.1|DNOV
OG0010296	LOC111593308|XP_023161769.2|DHYD	LOC115764337|XP_030563155.1|DNOV
OG0010298	LOC111600701|XP_023172723.2|DHYD	LOC115764059|XP_030562769.1|DNOV
OG0010299	LOC111599926|XP_023171541.1|DHYD	LOC115762301|XP_030560328.1|DNOV
OG0010300	LOC111605277|XP_023179489.1|DHYD	LOC115762344|XP_030560370.1|DNOV
OG0010301	LOC111592390|XP_023160334.2|DHYD	LOC115763840|XP_030562460.1|DNOV
OG0010302	LOC111598020|XP_023168800.2|DHYD	LOC115764574|XP_030563572.1|DNOV
OG0010303	LOC111600015|XP_023171688.2|DHYD	LOC115764830|XP_030563942.1|DNOV
OG0010304	LOC111604746|XP_023178690.2|DHYD	LOC115767197|XP_030567247.1|DNOV
OG0010305	LOC111605333|XP_023179569.1|DHYD	LOC115766380|XP_030566144.1|DNOV
OG0010306	LOC111596537|XP_023166576.1|DHYD	LOC115767191|XP_030567242.1|DNOV
OG0010308	LOC111597434|XP_023167910.1|DHYD	LOC115771342|XP_030572873.1|DNOV
OG0010310	LOC111600336|XP_023172209.2|DHYD	LOC115768448|XP_030568867.1|DNOV
OG0010311	LOC111595951|XP_023165689.2|DHYD	LOC115766440|XP_030566229.1|DNOV
OG0010312	LOC111595363|XP_030079939.1|DHYD	LOC115766357|XP_030566117.1|DNOV
OG0010313	LOC111593127|XP_023161497.2|DHYD	LOC115768909|XP_030569500.1|DNOV
OG0010314	LOC111597599|XP_023168171.2|DHYD	LOC115771327|XP_030572852.1|DNOV
OG0010315	LOC111596577|XP_023166618.2|DHYD	LOC115765309|XP_030564667.1|DNOV
OG0010317	LOC111593495|XP_030079408.1|DHYD	LOC115767599|XP_030567752.1|DNOV
OG0010318	LOC111593429|XP_023161941.2|DHYD	LOC115768473|XP_030568908.1|DNOV
OG0010320	LOC111605490|XP_023179808.2|DHYD	LOC115768196|XP_030568569.1|DNOV
OG0010323	LOC111601465|XP_023173815.1|DHYD	LOC115770604|XP_030571801.1|DNOV
OG0010325	LOC115483419|XP_030081182.1|DHYD, LOC111593208|XP_030079281.1|DHYD	LOC115771177|XP_030572622.1|DNOV
OG0010327	LOC111601677|XP_023174144.2|DHYD	LOC115771247|XP_030572708.1|DNOV
OG0010329	LOC111604695|XP_023178634.2|DHYD	LOC115762885|XP_030561120.1|DNOV
OG0010330	LOC111599269|XP_023170636.1|DHYD	LOC115768713|XP_030569272.1|DNOV
OG0010332	LOC111591882|XP_023159551.2|DHYD	LOC115766815|XP_030566710.1|DNOV
OG0010333	LOC111592638|XP_023160750.1|DHYD	LOC115763046|XP_030561329.1|DNOV
OG0010334	LOC111603790|XP_023177309.1|DHYD	LOC115759868|XP_030556838.1|DNOV
OG0010335	LOC111596541|XP_023166581.2|DHYD	LOC115767211|XP_030567265.1|DNOV
OG0010337	LOC111593512|XP_023162067.1|DHYD	LOC115767368|XP_030567487.1|DNOV
OG0010338	LOC111596726|XP_023166823.1|DHYD	LOC115767349|XP_030567460.1|DNOV
OG0010339	LOC111594168|XP_023163122.1|DHYD	LOC115768241|XP_030568627.1|DNOV
OG0010340	LOC111592982|XP_023161247.1|DHYD	LOC115768975|XP_030569551.1|DNOV
OG0010341	LOC111592981|XP_023161245.1|DHYD	LOC115768980|XP_030569556.1|DNOV
OG0010342	LOC111591904|XP_030079557.1|DHYD	LOC115766823|XP_030566719.1|DNOV
OG0010343	LOC111596714|XP_023166803.1|DHYD	LOC115768810|XP_030569367.1|DNOV
OG0010344	LOC111598858|XP_023170067.2|DHYD	LOC115767361|XP_030567479.1|DNOV
OG0010345	LOC111598187|XP_023169054.2|DHYD	LOC115768296|XP_030568701.1|DNOV
OG0010346	LOC111605148|XP_023179299.2|DHYD	LOC115768507|XP_030568953.1|DNOV
OG0010347	LOC115482973|XP_030079430.1|DHYD, LOC111593398|XP_030079423.1|DHYD	LOC115768787|XP_030569344.1|DNOV
OG0010349	LOC111593813|XP_023162650.2|DHYD	LOC115768378|XP_030568809.1|DNOV
OG0010350	LOC111605653|XP_030079675.1|DHYD	LOC115768374|XP_030568806.1|DNOV
OG0010351	LOC111605457|XP_023179747.1|DHYD	LOC115768183|XP_030568551.1|DNOV
OG0010352	LOC111594247|XP_023163226.1|DHYD	LOC115765377|XP_030564761.1|DNOV
OG0010353	LOC115483724|XP_030081767.1|DHYD	LOC115765427|XP_030564833.1|DNOV
OG0010354	LOC111601644|XP_023174091.1|DHYD	LOC115768067|XP_030568378.1|DNOV
OG0010355	LOC111591898|XP_023159574.2|DHYD	LOC115766876|XP_030566802.1|DNOV
OG0010356	LOC111593018|XP_023161326.2|DHYD	LOC115764257|XP_030563036.1|DNOV
OG0010357	LOC111594256|XP_023163245.2|DHYD	LOC115765439|XP_030564864.1|DNOV
OG0010358	LOC111603216|XP_023176482.2|DHYD	LOC115767306|XP_030567403.1|DNOV
OG0010359	LOC111601881|XP_023174491.2|DHYD	LOC115767002|XP_030566984.1|DNOV
OG0010360	LOC111601918|XP_023174534.1|DHYD	LOC115767042|XP_030567031.1|DNOV
OG0010361	LOC111601897|XP_023174508.2|DHYD	LOC115767046|XP_030567037.1|DNOV
OG0010362	LOC111601899|XP_023174509.1|DHYD	LOC115767099|XP_030567107.1|DNOV
OG0010363	LOC111594067|XP_023162967.1|DHYD	LOC115765313|XP_030564671.1|DNOV
OG0010364	LOC111594054|XP_023162940.2|DHYD	LOC115765294|XP_030564646.1|DNOV
OG0010365	LOC111598347|XP_023169324.1|DHYD	LOC115765366|XP_030564749.1|DNOV
OG0010366	LOC111594999|XP_023164267.1|DHYD	LOC115765302|XP_030564657.1|DNOV
OG0010367	LOC111605048|XP_030078904.1|DHYD	LOC115765101|XP_030564346.1|DNOV
OG0010369	LOC111601621|XP_023174057.1|DHYD	LOC115767873|XP_030568093.1|DNOV
OG0010370	LOC111596568|XP_023166610.2|DHYD	LOC115765325|XP_030564686.1|DNOV
OG0010371	LOC111603353|XP_023176668.1|DHYD	LOC115765317|XP_030564677.1|DNOV
OG0010372	LOC111597566|XP_023168136.2|DHYD	LOC115771325|XP_030572850.1|DNOV
OG0010373	LOC111597610|XP_023168180.2|DHYD	LOC115771328|XP_030572853.1|DNOV
OG0010374	LOC111605334|XP_023179570.1|DHYD	LOC115766381|XP_030566145.1|DNOV
