Orthogroup	DHYD.longest_only	SLEB.longest_only
OG0008028	LOC111595773|XP_023165426.1|DHYD	LOC115624286|XP_030374768.1|SLEB
OG0008029	LOC111593596|XP_023162221.2|DHYD	LOC115625347|XP_030376238.1|SLEB
OG0008030	LOC111604877|XP_023178882.2|DHYD	LOC115623490|XP_030373723.1|SLEB
OG0008031	LOC111602229|XP_023174978.1|DHYD	LOC115629013|XP_030381166.1|SLEB
OG0008032	LOC111594572|XP_023163698.1|DHYD	LOC115620847|XP_030370150.1|SLEB
OG0008033	LOC111592005|XP_023159753.2|DHYD	LOC115623574|XP_030373832.1|SLEB
OG0008034	LOC111594979|XP_023164247.2|DHYD	LOC115633304|XP_030386579.1|SLEB
OG0008036	LOC111604810|XP_023178798.2|DHYD	LOC115625137|XP_030375916.1|SLEB
OG0008037	LOC111604800|XP_030078780.1|DHYD	LOC115625534|XP_030376473.1|SLEB
OG0008038	LOC111601851|XP_023174454.2|DHYD	LOC115629563|XP_030381914.1|SLEB
OG0008039	LOC111600754|XP_023172801.2|DHYD	LOC115621900|XP_030371589.1|SLEB
OG0008040	LOC111594472|XP_023163541.2|DHYD	LOC115620435|XP_030369523.1|SLEB
OG0008041	LOC111592352|XP_023160277.2|DHYD	LOC115627845|XP_030379561.1|SLEB
OG0008042	LOC111601413|XP_023173743.2|DHYD	LOC115620828|XP_030370118.1|SLEB
OG0008043	LOC111596812|XP_023166946.2|DHYD	LOC115627798|XP_030379485.1|SLEB
OG0008044	LOC111593496|XP_030079407.1|DHYD	LOC115626794|XP_030378120.1|SLEB
OG0008045	LOC111601846|XP_023174449.2|DHYD	LOC115628743|XP_030380808.1|SLEB
OG0008046	LOC111600734|XP_023172778.2|DHYD	LOC115620791|XP_030370071.1|SLEB
OG0008047	LOC111601310|XP_023173599.1|DHYD	LOC115623468|XP_030373690.1|SLEB
OG0008048	LOC111600733|XP_023172777.1|DHYD	LOC115620724|XP_030369963.1|SLEB
OG0008049	LOC111601297|XP_023173579.2|DHYD	LOC115623466|XP_030373687.1|SLEB
OG0008050	LOC111596678|XP_023166750.2|DHYD	LOC115624409|XP_030375004.1|SLEB
OG0008051	LOC111598340|XP_023169314.1|DHYD	LOC115625109|XP_030375875.1|SLEB
OG0008052	LOC111601525|XP_023173912.2|DHYD	LOC115623335|XP_030373466.1|SLEB
OG0008053	LOC111600820|XP_023172888.2|DHYD	LOC115628084|XP_030379921.1|SLEB
OG0008054	LOC111597273|XP_023167655.1|DHYD	LOC115629666|XP_030382041.1|SLEB
OG0008055	LOC111601819|XP_023174407.1|DHYD	LOC115628673|XP_030380706.1|SLEB
OG0008056	LOC111600578|XP_023172571.1|DHYD	LOC115626828|XP_030378169.1|SLEB
OG0008057	LOC111604948|XP_023178987.2|DHYD	LOC115624079|XP_030374529.1|SLEB
OG0008058	LOC111601497|XP_023173853.2|DHYD	LOC115621854|XP_030371532.1|SLEB
OG0008059	LOC111598582|XP_023169656.2|DHYD	LOC115625043|XP_030375752.1|SLEB
OG0008060	LOC111601368|XP_023173674.1|DHYD	LOC115624109|XP_030374562.1|SLEB
OG0008061	LOC111591995|XP_023159724.2|DHYD	LOC115626826|XP_030378167.1|SLEB
OG0008062	LOC111604036|XP_023177661.1|DHYD	LOC115629926|XP_030382391.1|SLEB
OG0008063	LOC111601415|XP_023173746.2|DHYD	LOC115620829|XP_030370119.1|SLEB
OG0008064	LOC111592717|XP_023160873.1|DHYD	LOC115627849|XP_030379568.1|SLEB
OG0008065	LOC111596789|XP_023166910.1|DHYD	LOC115629321|XP_030381630.1|SLEB
OG0008066	LOC111597436|XP_023167909.1|DHYD	LOC115627711|XP_030379319.1|SLEB
OG0008067	LOC111605317|XP_023179548.1|DHYD	LOC115633307|XP_030386590.1|SLEB
OG0008068	LOC111592360|XP_023160286.2|DHYD	LOC115627869|XP_030379612.1|SLEB
OG0008069	LOC111603255|XP_023176530.2|DHYD	LOC115621137|XP_030370550.1|SLEB
OG0008070	LOC111600735|XP_023172779.1|DHYD	LOC115621094|XP_030370488.1|SLEB
OG0008071	LOC111593417|XP_023161927.2|DHYD	LOC115629672|XP_030382050.1|SLEB
OG0008072	LOC111595559|XP_023165163.2|DHYD	LOC115629118|XP_030381306.1|SLEB
OG0008073	LOC111600191|XP_023171968.1|DHYD	LOC115633380|XP_030386684.1|SLEB
OG0008074	LOC111600188|XP_023171964.2|DHYD	LOC115629786|XP_030382201.1|SLEB
OG0008075	LOC111601229|XP_030082011.1|DHYD	LOC115624898|XP_030375605.1|SLEB
OG0008076	LOC111605608|XP_030079682.1|DHYD	LOC115628058|XP_030379879.1|SLEB
OG0008077	LOC111600830|XP_023172901.1|DHYD	LOC115625254|XP_030376108.1|SLEB
OG0008078	LOC111598102|XP_023168922.2|DHYD	LOC115629342|XP_030381651.1|SLEB
OG0008079	LOC111604044|XP_023177668.1|DHYD	LOC115629945|XP_030382414.1|SLEB
OG0008080	LOC111596800|XP_023166928.1|DHYD	LOC115627903|XP_030379658.1|SLEB
OG0008081	LOC111593507|XP_023162060.1|DHYD	LOC115630038|XP_030382532.1|SLEB
OG0008082	LOC111595870|XP_023165969.1|DHYD	LOC115622052|XP_030371787.1|SLEB
OG0008083	LOC111604846|XP_023178846.1|DHYD	LOC115623449|XP_030373660.1|SLEB
OG0008084	LOC111598227|XP_023169155.1|DHYD	LOC115620753|XP_030370007.1|SLEB
OG0008085	LOC111601392|XP_023173704.1|DHYD	LOC115621609|XP_030371162.1|SLEB
OG0008086	LOC111604821|XP_023178811.1|DHYD	LOC115623429|XP_030373618.1|SLEB
OG0008087	LOC111598457|XP_023169481.2|DHYD	LOC115627461|XP_030378992.1|SLEB
OG0008088	LOC111605309|XP_023179536.2|DHYD	LOC115627134|XP_030378566.1|SLEB
OG0008089	LOC111595389|XP_023164859.1|DHYD	LOC115633055|XP_030386260.1|SLEB
OG0008090	LOC111601891|XP_023174502.2|DHYD	LOC115628721|XP_030380777.1|SLEB
OG0008091	LOC111604195|XP_023177919.2|DHYD	LOC115620525|XP_030369652.1|SLEB
OG0008092	LOC111602042|XP_023174718.2|DHYD	LOC115623833|XP_030374238.1|SLEB
OG0008093	LOC111602396|XP_023175179.2|DHYD	LOC115626952|XP_030378328.1|SLEB
OG0008094	LOC111603765|XP_023177266.2|DHYD	LOC115631819|XP_030384516.1|SLEB
OG0008095	LOC111596452|XP_023166445.2|DHYD	LOC115624375|XP_030374936.1|SLEB
OG0008096	LOC111592993|XP_023161264.2|DHYD	LOC115627282|XP_030378773.1|SLEB
OG0008097	LOC111603116|XP_023176355.1|DHYD	LOC115627143|XP_030378580.1|SLEB
OG0008098	LOC111599824|XP_023171381.2|DHYD	LOC115632111|XP_030384964.1|SLEB
OG0008099	LOC111605686|XP_023180125.2|DHYD	LOC115632569|XP_030385649.1|SLEB
OG0008100	LOC111593330|XP_023161808.2|DHYD	LOC115623737|XP_030374108.1|SLEB
OG0008101	LOC111593053|XP_023161394.2|DHYD	LOC115629775|XP_030382190.1|SLEB
OG0008102	LOC111602954|XP_023176095.1|DHYD	LOC115624081|XP_030374531.1|SLEB
OG0008103	LOC111600210|XP_023171998.2|DHYD	LOC115629657|XP_030382031.1|SLEB
OG0008104	LOC111595100|XP_023164434.1|DHYD	LOC115624725|XP_030375408.1|SLEB
OG0008105	LOC111605446|XP_023179731.2|DHYD	LOC115621590|XP_030371140.1|SLEB
OG0008106	LOC111592862|XP_023161076.1|DHYD	LOC115632373|XP_030385353.1|SLEB
OG0008107	LOC111592045|XP_023159809.1|DHYD	LOC115624077|XP_030374527.1|SLEB
OG0008108	LOC111597358|XP_023167780.2|DHYD	LOC115629662|XP_030382037.1|SLEB
OG0008109	LOC111604046|XP_023177672.1|DHYD	LOC115626705|XP_030377999.1|SLEB
OG0008110	LOC111593447|XP_023161970.2|DHYD	LOC115626788|XP_030378114.1|SLEB
OG0008111	LOC111593650|XP_023162303.1|DHYD	LOC115626867|XP_030378233.1|SLEB
OG0008112	LOC111604071|XP_023177717.2|DHYD	LOC115627344|XP_030378850.1|SLEB
OG0008113	LOC111593421|XP_023161933.1|DHYD	LOC115629262|XP_030381544.1|SLEB
OG0008114	LOC111593420|XP_023161932.1|DHYD	LOC115629309|XP_030381615.1|SLEB
OG0008115	LOC111594244|XP_030081748.1|DHYD	LOC115629762|XP_030382173.1|SLEB
OG0008116	LOC111595007|XP_030081746.1|DHYD	LOC115627707|XP_030379310.1|SLEB
OG0008117	LOC111598282|XP_023169230.2|DHYD	LOC115629595|XP_030381947.1|SLEB
OG0008118	LOC111603180|XP_023176431.1|DHYD	LOC115627009|XP_030378389.1|SLEB
OG0008119	LOC111593422|XP_030079926.1|DHYD	LOC115627186|XP_030378649.1|SLEB
OG0008121	LOC111592911|XP_023161132.2|DHYD	LOC115630951|XP_030383386.1|SLEB
OG0008122	LOC111597360|XP_023167782.2|DHYD	LOC115633206|XP_030386447.1|SLEB
OG0008123	LOC111605119|XP_023179240.1|DHYD	LOC115629339|XP_030381647.1|SLEB
OG0008124	LOC111605315|XP_030080101.1|DHYD	LOC115626684|XP_030377972.1|SLEB
OG0008125	LOC111596816|XP_023166952.2|DHYD	LOC115629348|XP_030381657.1|SLEB
OG0008126	LOC111596763|XP_023166880.1|DHYD	LOC115628678|XP_030380712.1|SLEB
OG0008127	LOC111597234|XP_030080072.1|DHYD	LOC115633210|XP_030386456.1|SLEB
OG0008128	LOC111596779|XP_023166898.1|DHYD	LOC115633284|XP_030386553.1|SLEB
OG0008129	LOC111603182|XP_023176434.2|DHYD	LOC115626790|XP_030378116.1|SLEB
OG0008130	LOC111598266|XP_023169210.1|DHYD	LOC115627183|XP_030378646.1|SLEB
OG0008131	LOC111602871|XP_023175964.2|DHYD	LOC115629700|XP_030382078.1|SLEB
OG0008132	LOC111593356|XP_023161836.2|DHYD	LOC115625175|XP_030375997.1|SLEB
OG0008133	LOC111599933|XP_023171594.2|DHYD, LOC115482978|XP_030079452.1|DHYD	LOC115627196|XP_030378670.1|SLEB
OG0008134	LOC111604059|XP_030079559.1|DHYD	LOC115628768|XP_030380843.1|SLEB
OG0008135	LOC111603666|XP_023177118.2|DHYD	LOC115623427|XP_030373614.1|SLEB
OG0008136	LOC111605554|XP_023179885.2|DHYD	LOC115630761|XP_030383276.1|SLEB
OG0008137	LOC111605057|XP_023179161.2|DHYD	LOC115627296|XP_030378789.1|SLEB
OG0008138	LOC111600469|XP_023172344.2|DHYD	LOC115632368|XP_030385345.1|SLEB
OG0008139	LOC111596960|XP_023167188.1|DHYD	LOC115633762|XP_030387097.1|SLEB
OG0008140	LOC111596835|XP_023166977.2|DHYD	LOC115629320|XP_030381629.1|SLEB
OG0008141	LOC111600177|XP_023171940.2|DHYD	LOC115627350|XP_030378858.1|SLEB
OG0008142	LOC111592000|XP_023159733.1|DHYD	LOC115627321|XP_030378823.1|SLEB
OG0008143	LOC111598231|XP_023169159.1|DHYD	LOC115627152|XP_030378591.1|SLEB
OG0008144	LOC111605270|XP_023179481.1|DHYD	LOC115625528|XP_030376466.1|SLEB
OG0008145	LOC111605056|XP_023179196.2|DHYD	LOC115626755|XP_030378070.1|SLEB
OG0008146	LOC111602850|XP_023175931.1|DHYD	LOC115629674|XP_030382053.1|SLEB
OG0008147	LOC111602864|XP_023175949.2|DHYD	LOC115629677|XP_030382055.1|SLEB
OG0008148	LOC111605157|XP_023179308.2|DHYD	LOC115629384|XP_030381697.1|SLEB
OG0008149	LOC111602036|XP_023174708.1|DHYD	LOC115621762|XP_030371354.1|SLEB, LOC115629874|XP_030382331.1|SLEB
OG0008150	LOC111598153|XP_023169006.1|DHYD	LOC115626806|XP_030378136.1|SLEB
OG0008151	LOC111593635|XP_023162276.1|DHYD	LOC115627643|XP_030379237.1|SLEB
OG0008152	LOC111604019|XP_030079982.1|DHYD	LOC115627374|XP_030378886.1|SLEB
OG0008153	LOC111593838|XP_023162643.2|DHYD	LOC115628679|XP_030380716.1|SLEB
OG0008154	LOC111599849|XP_023171415.2|DHYD	LOC115633124|XP_030386376.1|SLEB
OG0008155	LOC111592776|XP_023160948.1|DHYD	LOC115622331|XP_030372101.1|SLEB
OG0008156	LOC111594636|XP_023163799.2|DHYD	LOC115621201|XP_030370640.1|SLEB
OG0008157	LOC111601762|XP_023174270.1|DHYD	LOC115620821|XP_030370111.1|SLEB
OG0008158	LOC111596814|XP_023166950.2|DHYD	LOC115626871|XP_030378239.1|SLEB
OG0008159	LOC111597446|XP_023167933.2|DHYD	LOC115623280|XP_030373423.1|SLEB
OG0008160	LOC111600150|XP_030081234.1|DHYD	LOC115634266|XP_030387752.1|SLEB
OG0008161	LOC111592709|XP_023160863.1|DHYD	LOC115627838|XP_030379543.1|SLEB
OG0008162	LOC111598277|XP_023169222.2|DHYD	LOC115627145|XP_030378583.1|SLEB
OG0008163	LOC111594832|XP_030079052.1|DHYD	LOC115632105|XP_030384948.1|SLEB
OG0008164	LOC111593639|XP_023162284.2|DHYD	LOC115627563|XP_030379144.1|SLEB
OG0008165	LOC111602415|XP_023175216.1|DHYD	LOC115629941|XP_030382410.1|SLEB
OG0008166	LOC111602408|XP_023175204.1|DHYD	LOC115629940|XP_030382407.1|SLEB
OG0008167	LOC111593601|XP_023162266.2|DHYD	LOC115628010|XP_030379793.1|SLEB
OG0008168	LOC111592931|XP_023161202.1|DHYD	LOC115627893|XP_030379645.1|SLEB
OG0008169	LOC111601904|XP_023174518.1|DHYD	LOC115626774|XP_030378097.1|SLEB
OG0008170	LOC111597941|XP_023168666.1|DHYD	LOC115624541|XP_030375126.1|SLEB
OG0008171	LOC111602836|XP_023175917.1|DHYD	LOC115626722|XP_030378025.1|SLEB
OG0008172	LOC111601353|XP_023173653.2|DHYD	LOC115623861|XP_030374266.1|SLEB
OG0008173	LOC111602310|XP_023175078.2|DHYD	LOC115628549|XP_030380570.1|SLEB
OG0008174	LOC111592225|XP_023160072.1|DHYD	LOC115633678|XP_030386992.1|SLEB
OG0008175	LOC111598240|XP_030078952.1|DHYD	LOC115627256|XP_030378743.1|SLEB
OG0008176	LOC111592986|XP_023161251.1|DHYD	LOC115627154|XP_030378593.1|SLEB
OG0008177	LOC111593657|XP_023162310.2|DHYD	LOC115627575|XP_030379157.1|SLEB
OG0008178	LOC111593492|XP_023162024.2|DHYD	LOC115626667|XP_030377949.1|SLEB
OG0008179	LOC111593489|XP_023162022.2|DHYD	LOC115627195|XP_030378669.1|SLEB
OG0008180	LOC111601927|XP_023174548.1|DHYD	LOC115628709|XP_030380764.1|SLEB
OG0008181	LOC111601928|XP_023174549.2|DHYD	LOC115628726|XP_030380786.1|SLEB
OG0008182	LOC111598004|XP_023168764.1|DHYD	LOC115634402|XP_030387955.1|SLEB
OG0008183	LOC111599721|XP_023171232.1|DHYD	LOC115624507|XP_030375080.1|SLEB
OG0008184	LOC111592611|XP_023160711.1|DHYD	LOC115631528|XP_030384158.1|SLEB
OG0008185	LOC111601386|XP_023173694.1|DHYD	LOC115621282|XP_030370745.1|SLEB
OG0008186	LOC111600688|XP_023172709.2|DHYD	LOC115626929|XP_030378297.1|SLEB
OG0008187	LOC111600690|XP_023172711.1|DHYD	LOC115626935|XP_030378311.1|SLEB
OG0008188	LOC111599048|XP_023170333.1|DHYD	LOC115630411|XP_030382807.1|SLEB
OG0008189	LOC111603901|XP_023177486.1|DHYD	LOC115626166|XP_030377300.1|SLEB
OG0008190	LOC111595379|XP_030081454.1|DHYD	LOC115624681|XP_030375344.1|SLEB
OG0008191	LOC111598425|XP_023169436.2|DHYD	LOC115627800|XP_030379489.1|SLEB
OG0008192	LOC111593419|XP_023161930.2|DHYD	LOC115627094|XP_030378507.1|SLEB
OG0008193	LOC111596869|XP_030080035.1|DHYD	LOC115627852|XP_030379573.1|SLEB
OG0008194	LOC111598942|XP_023170188.1|DHYD	LOC115626436|XP_030377671.1|SLEB
OG0008195	LOC111595426|XP_023164917.2|DHYD	LOC115634577|XP_030388268.1|SLEB
OG0008196	LOC111599982|XP_023171645.2|DHYD	LOC115634042|XP_030387446.1|SLEB
OG0008197	LOC111600970|XP_030080409.1|DHYD	LOC115623285|XP_030373428.1|SLEB
OG0008198	LOC111601930|XP_023174551.2|DHYD	LOC115627022|XP_030378407.1|SLEB
OG0008199	LOC111598278|XP_023169224.2|DHYD	LOC115627189|XP_030378652.1|SLEB
OG0008200	LOC111597060|XP_023167354.2|DHYD	LOC115629166|XP_030381403.1|SLEB
OG0008201	LOC111592775|XP_023160947.2|DHYD	LOC115622330|XP_030372099.1|SLEB
OG0008202	LOC111605735|XP_023180204.1|DHYD	LOC115632109|XP_030384960.1|SLEB
OG0008203	LOC111595296|XP_023164719.1|DHYD	LOC115628290|XP_030380197.1|SLEB
OG0008204	LOC111604733|XP_023178672.1|DHYD	LOC115629597|XP_030381948.1|SLEB
OG0008205	LOC111596637|XP_023166694.1|DHYD	LOC115629120|XP_030381317.1|SLEB
OG0008206	LOC111598091|XP_023168909.2|DHYD	LOC115632244|XP_030385169.1|SLEB
OG0008207	LOC111605710|XP_023180164.1|DHYD	LOC115633721|XP_030387046.1|SLEB
OG0008208	LOC111597949|XP_023168679.2|DHYD	LOC115624383|XP_030374954.1|SLEB
OG0008209	LOC111595567|XP_023165131.2|DHYD	LOC115632916|XP_030386067.1|SLEB
OG0008210	LOC111593655|XP_023162312.2|DHYD	LOC115630677|XP_030383185.1|SLEB
OG0008211	LOC111603877|XP_023177456.2|DHYD	LOC115625988|XP_030377094.1|SLEB
OG0008212	LOC111605089|XP_023179194.2|DHYD	LOC115633738|XP_030387071.1|SLEB
OG0008213	LOC111597411|XP_023167876.1|DHYD	LOC115629742|XP_030382136.1|SLEB
OG0008214	LOC111595103|XP_023164437.1|DHYD	LOC115624855|XP_030375560.1|SLEB
OG0008215	LOC111604736|XP_023178678.1|DHYD	LOC115627281|XP_030378772.1|SLEB
OG0008216	LOC111600954|XP_023173100.1|DHYD	LOC115623249|XP_030373376.1|SLEB
OG0008217	LOC111593498|XP_023162033.2|DHYD	LOC115627187|XP_030378650.1|SLEB
OG0008219	LOC111593009|XP_023161306.2|DHYD	LOC115627174|XP_030378630.1|SLEB
OG0008220	LOC111592216|XP_023160060.2|DHYD	LOC115627408|XP_030378923.1|SLEB
OG0008221	LOC111595419|XP_030080238.1|DHYD	LOC115631513|XP_030384140.1|SLEB
OG0008222	LOC111595341|XP_023164783.2|DHYD	LOC115632225|XP_030385143.1|SLEB
OG0008223	LOC111604286|XP_023178070.2|DHYD	LOC115632544|XP_030385619.1|SLEB
OG0008224	LOC111600920|XP_030081836.1|DHYD	LOC115634375|XP_030387913.1|SLEB
OG0008225	LOC111602842|XP_023175922.1|DHYD	LOC115626866|XP_030378232.1|SLEB
OG0008226	LOC111597439|XP_030079383.1|DHYD	LOC115629823|XP_030382254.1|SLEB
OG0008227	LOC111598311|XP_023169273.1|DHYD	LOC115622051|XP_030371786.1|SLEB
OG0008228	LOC111592702|XP_023160850.2|DHYD	LOC115620206|XP_030369201.1|SLEB
OG0008229	LOC111601797|XP_023174342.1|DHYD	LOC115621542|XP_030371067.1|SLEB
OG0008230	LOC111601357|XP_023173656.2|DHYD	LOC115623435|XP_030373641.1|SLEB
OG0008232	LOC111601601|XP_023174033.1|DHYD	LOC115632583|XP_030385663.1|SLEB
OG0008233	LOC111597195|XP_023167533.2|DHYD	LOC115628978|XP_030381117.1|SLEB
OG0008234	LOC111605352|XP_023179596.2|DHYD	LOC115624256|XP_030374743.1|SLEB
OG0008235	LOC111602070|XP_023174762.1|DHYD	LOC115629505|XP_030381846.1|SLEB
OG0008236	LOC111597725|XP_023168334.1|DHYD	LOC115621144|XP_030370564.1|SLEB
OG0008237	LOC111604165|XP_023177871.1|DHYD	LOC115632884|XP_030386026.1|SLEB
OG0008238	LOC111592448|XP_023160400.2|DHYD	LOC115628311|XP_030380225.1|SLEB
OG0008239	LOC111597459|XP_023167976.1|DHYD	LOC115622678|XP_030372555.1|SLEB
OG0008240	LOC111603359|XP_023176677.1|DHYD	LOC115629980|XP_030382465.1|SLEB
OG0008243	LOC111603146|XP_023176393.1|DHYD	LOC115620831|XP_030370123.1|SLEB
OG0008244	LOC111594961|XP_023164228.2|DHYD	LOC115629612|XP_030381968.1|SLEB, LOC115621462|XP_030370979.1|SLEB, LOC115633239|XP_030386495.1|SLEB
OG0008245	LOC115483814|XP_030082017.1|DHYD, LOC111592805|XP_023160985.1|DHYD	LOC115627232|XP_030378718.1|SLEB
OG0008246	LOC111595536|XP_023165088.1|DHYD	LOC115634611|XP_030388321.1|SLEB
OG0008247	LOC111596174|XP_023166041.1|DHYD	LOC115625230|XP_030376075.1|SLEB
OG0008248	LOC111598264|XP_023169208.2|DHYD	LOC115621165|XP_030370587.1|SLEB
OG0008249	LOC111592924|XP_023161145.2|DHYD, LOC111592491|XP_023160478.2|DHYD	LOC115621077|XP_030370467.1|SLEB
OG0008250	LOC111595329|XP_023164757.2|DHYD	LOC115623122|XP_030373226.1|SLEB
OG0008251	LOC111593884|XP_023162718.1|DHYD	LOC115634099|XP_030387516.1|SLEB, LOC115632308|XP_030385273.1|SLEB
OG0008252	LOC111597884|XP_023168585.2|DHYD, LOC111602094|XP_023174796.1|DHYD	LOC115632572|XP_030385657.1|SLEB
OG0008253	LOC111596385|XP_023166359.2|DHYD	LOC115634514|XP_030388140.1|SLEB
OG0008254	LOC111598718|XP_023169878.2|DHYD	LOC115622806|XP_030372734.1|SLEB
OG0008255	LOC111595343|XP_023164785.2|DHYD	LOC115627322|XP_030378825.1|SLEB
OG0008255	LOC111601582|XP_023174005.1|DHYD	LOC115632945|XP_030386101.1|SLEB
OG0008256	LOC115482834|XP_030078928.1|DHYD, LOC111593811|XP_023162608.2|DHYD	LOC115633770|XP_030387105.1|SLEB
OG0008257	LOC111604954|XP_023179402.2|DHYD	LOC115620518|XP_030369644.1|SLEB
OG0008258	LOC111603526|XP_023176926.2|DHYD	LOC115630541|XP_030383007.1|SLEB
OG0008259	LOC111596072|XP_023165892.2|DHYD	LOC115630560|XP_030383034.1|SLEB, LOC115630634|XP_030383130.1|SLEB
OG0008261	LOC111605372|XP_023179622.2|DHYD	LOC115633568|XP_030386906.1|SLEB
OG0008262	LOC111600891|XP_023172998.1|DHYD	LOC115632423|XP_030385427.1|SLEB, LOC115629212|XP_030381477.1|SLEB
OG0008264	LOC111595456|XP_023164958.2|DHYD	LOC115624981|XP_030375701.1|SLEB
OG0008266	LOC111594633|XP_023163796.1|DHYD	LOC115621809|XP_030371454.1|SLEB
OG0008267	LOC111594516|XP_023163610.2|DHYD	LOC115625081|XP_030375832.1|SLEB
OG0008268	LOC111595811|XP_023165470.2|DHYD	LOC115630426|XP_030382838.1|SLEB
OG0008269	LOC111599458|XP_023170894.2|DHYD	LOC115630478|XP_030382918.1|SLEB
OG0008270	LOC111605344|XP_023179586.2|DHYD	LOC115627077|XP_030378484.1|SLEB
OG0008271	LOC111597586|XP_023168153.1|DHYD	LOC115632407|XP_030385402.1|SLEB
OG0008272	LOC111605603|XP_030079875.1|DHYD	LOC115627194|XP_030378664.1|SLEB
OG0008273	LOC111604230|XP_023177975.1|DHYD	LOC115624265|XP_030374749.1|SLEB
OG0008274	LOC111596827|XP_023166965.1|DHYD	LOC115628769|XP_030380844.1|SLEB
OG0008275	LOC111593437|XP_023161952.1|DHYD	LOC115626797|XP_030378124.1|SLEB
OG0008276	LOC111598142|XP_023168972.2|DHYD	LOC115626659|XP_030377931.1|SLEB
OG0008277	LOC111596165|XP_023166025.1|DHYD	LOC115629598|XP_030381949.1|SLEB
OG0008278	LOC111592628|XP_023160732.1|DHYD	LOC115631723|XP_030384418.1|SLEB
OG0008279	LOC111600171|XP_023171931.1|DHYD	LOC115633309|XP_030386597.1|SLEB
OG0008280	LOC111602859|XP_023175942.1|DHYD	LOC115633312|XP_030386601.1|SLEB
OG0008281	LOC111600201|XP_030079393.1|DHYD	LOC115627483|XP_030379022.1|SLEB
OG0008282	LOC111605263|XP_023179473.1|DHYD	LOC115626996|XP_030378370.1|SLEB
OG0008283	LOC111596536|XP_023166573.2|DHYD	LOC115629210|XP_030381470.1|SLEB
OG0008284	LOC111597961|XP_023168697.2|DHYD	LOC115628014|XP_030379803.1|SLEB
OG0008285	LOC111603363|XP_023176678.1|DHYD	LOC115627833|XP_030379536.1|SLEB
OG0008286	LOC111596707|XP_030078963.1|DHYD	LOC115627161|XP_030378604.1|SLEB
OG0008287	LOC111605294|XP_023179513.2|DHYD	LOC115627212|XP_030378692.1|SLEB
OG0008288	LOC111601756|XP_023174263.1|DHYD	LOC115621315|XP_030370792.1|SLEB
OG0008289	LOC111596406|XP_023166383.2|DHYD	LOC115621008|XP_030370387.1|SLEB
OG0008290	LOC111596552|XP_023166595.1|DHYD	LOC115628713|XP_030380766.1|SLEB
OG0008291	LOC111605607|XP_023179991.1|DHYD	LOC115626656|XP_030377925.1|SLEB
OG0008292	LOC111596825|XP_023166964.1|DHYD	LOC115628736|XP_030380800.1|SLEB
OG0008293	LOC111594458|XP_023163522.2|DHYD	LOC115621025|XP_030370405.1|SLEB
OG0008294	LOC111598250|XP_023169182.1|DHYD	LOC115620923|XP_030370285.1|SLEB
OG0008295	LOC111596547|XP_023166588.2|DHYD	LOC115629783|XP_030382197.1|SLEB
OG0008296	LOC111596821|XP_023166957.2|DHYD	LOC115627837|XP_030379542.1|SLEB
OG0008297	LOC111605295|XP_023179517.1|DHYD	LOC115627213|XP_030378693.1|SLEB
OG0008298	LOC111593426|XP_023161938.1|DHYD	LOC115627086|XP_030378496.1|SLEB
OG0008299	LOC111597764|XP_023168388.2|DHYD	LOC115621058|XP_030370440.1|SLEB
OG0008300	LOC111598308|XP_030080145.1|DHYD	LOC115627089|XP_030378499.1|SLEB
OG0008301	LOC111602709|XP_023175714.2|DHYD	LOC115620693|XP_030369923.1|SLEB
OG0008302	LOC111596544|XP_023166584.1|DHYD	LOC115627191|XP_030378653.1|SLEB
OG0008303	LOC111594121|XP_023163086.1|DHYD	LOC115629721|XP_030382105.1|SLEB
OG0008304	LOC111602815|XP_030079365.1|DHYD	LOC115629833|XP_030382270.1|SLEB
OG0008305	LOC111595970|XP_023165716.1|DHYD	LOC115629231|XP_030381501.1|SLEB
OG0008306	LOC111598454|XP_023169480.1|DHYD	LOC115630086|XP_030382573.1|SLEB
OG0008307	LOC111593258|XP_023161691.2|DHYD	LOC115620711|XP_030369946.1|SLEB
OG0008308	LOC111600852|XP_023172928.2|DHYD	LOC115628197|XP_030380051.1|SLEB
OG0008309	LOC111592566|XP_023160631.2|DHYD	LOC115625749|XP_030376765.1|SLEB
OG0008310	LOC111592287|XP_023160157.1|DHYD	LOC115626450|XP_030377689.1|SLEB
OG0008311	LOC111605133|XP_023179271.2|DHYD	LOC115629779|XP_030382194.1|SLEB
OG0008312	LOC111602662|XP_023175613.1|DHYD	LOC115621209|XP_030370651.1|SLEB
OG0008313	LOC111603157|XP_023176402.2|DHYD	LOC115627695|XP_030379297.1|SLEB
OG0008314	LOC111597934|XP_023168656.1|DHYD	LOC115621503|XP_030371032.1|SLEB
OG0008315	LOC111593089|XP_023161452.2|DHYD	LOC115622850|XP_030372792.1|SLEB
OG0008317	LOC111603638|XP_023177075.2|DHYD	LOC115621354|XP_030370837.1|SLEB
OG0008318	LOC111598834|XP_023170038.1|DHYD	LOC115627802|XP_030379492.1|SLEB
OG0008319	LOC111605356|XP_023179601.2|DHYD	LOC115633888|XP_030387252.1|SLEB
OG0008320	LOC111596749|XP_023166848.1|DHYD	LOC115627178|XP_030378638.1|SLEB
OG0008322	LOC111604001|XP_023177623.1|DHYD	LOC115631420|XP_030384005.1|SLEB
OG0008324	LOC111592843|XP_023161085.2|DHYD	LOC115627075|XP_030378482.1|SLEB
