Orthogroup	DHYD.longest_only	DEUG.longest_only
OG0008125	LOC111596816|XP_023166952.2|DHYD	LOC108110301|XP_017074798.1|DEUG
OG0008126	LOC111596763|XP_023166880.1|DHYD	LOC108103201|XP_017064079.1|DEUG
OG0008127	LOC111597234|XP_030080072.1|DHYD	LOC108109726|XP_017073861.1|DEUG
OG0008128	LOC111596779|XP_023166898.1|DHYD	LOC108110113|XP_017074499.1|DEUG
OG0008129	LOC111603182|XP_023176434.2|DHYD	LOC108103252|XP_017064146.1|DEUG
OG0008130	LOC111598266|XP_023169210.1|DHYD	LOC108105060|XP_017066968.1|DEUG
OG0008131	LOC111602871|XP_023175964.2|DHYD	LOC108105505|XP_017067616.1|DEUG
OG0008132	LOC111593356|XP_023161836.2|DHYD	LOC108116681|XP_017084171.1|DEUG
OG0008133	LOC111599933|XP_023171594.2|DHYD, LOC115482978|XP_030079452.1|DHYD	LOC108103881|XP_017065098.1|DEUG
OG0008134	LOC111604059|XP_030079559.1|DHYD	LOC108103254|XP_017064148.1|DEUG
OG0008135	LOC111603666|XP_023177118.2|DHYD	LOC108109497|XP_017073524.1|DEUG
OG0008136	LOC111605554|XP_023179885.2|DHYD	LOC108102582|XP_017063162.1|DEUG
OG0008137	LOC111605057|XP_023179161.2|DHYD	LOC108110285|XP_017074769.1|DEUG
OG0008138	LOC111600469|XP_023172344.2|DHYD	LOC108114439|XP_017080921.1|DEUG
OG0008139	LOC111596960|XP_023167188.1|DHYD	LOC108112040|XP_017077281.1|DEUG
OG0008140	LOC111596835|XP_023166977.2|DHYD	LOC108110302|XP_017074799.1|DEUG
OG0008141	LOC111600177|XP_023171940.2|DHYD	LOC108111871|XP_017076984.1|DEUG
OG0008142	LOC111592000|XP_023159733.1|DHYD	LOC108105081|XP_017066993.1|DEUG
OG0008143	LOC111598231|XP_023169159.1|DHYD	LOC108115224|XP_017082068.1|DEUG
OG0008144	LOC111605270|XP_023179481.1|DHYD	LOC108112549|XP_017077974.1|DEUG
OG0008145	LOC111605056|XP_023179196.2|DHYD	LOC108103931|XP_017065174.1|DEUG
OG0008146	LOC111602850|XP_023175931.1|DHYD	LOC108104924|XP_017066765.1|DEUG
OG0008147	LOC111602864|XP_023175949.2|DHYD	LOC108104922|XP_017066761.1|DEUG
OG0008148	LOC111605157|XP_023179308.2|DHYD	LOC108103216|XP_017064100.1|DEUG
OG0008149	LOC111602036|XP_023174708.1|DHYD	LOC108109742|XP_017073891.1|DEUG
OG0008150	LOC111598153|XP_023169006.1|DHYD	LOC108111880|XP_017076999.1|DEUG
OG0008151	LOC111593635|XP_023162276.1|DHYD	LOC108105351|XP_017067352.1|DEUG
OG0008152	LOC111604019|XP_030079982.1|DHYD	LOC108104398|XP_017065930.1|DEUG
OG0008153	LOC111593838|XP_023162643.2|DHYD	LOC108107377|XP_017070376.1|DEUG
OG0008154	LOC111599849|XP_023171415.2|DHYD	LOC108105939|XP_017068223.1|DEUG
OG0008155	LOC111592776|XP_023160948.1|DHYD	LOC108114545|XP_017081079.1|DEUG
OG0008156	LOC111594636|XP_023163799.2|DHYD	LOC108109368|XP_017073334.1|DEUG
OG0008157	LOC111601762|XP_023174270.1|DHYD	LOC108113802|XP_017079999.1|DEUG
OG0008158	LOC111596814|XP_023166950.2|DHYD	LOC108103925|XP_017065166.1|DEUG
OG0008159	LOC111597446|XP_023167933.2|DHYD	LOC108108506|XP_017072064.1|DEUG
OG0008160	LOC111600150|XP_030081234.1|DHYD	LOC108109080|XP_017072931.1|DEUG
OG0008161	LOC111592709|XP_023160863.1|DHYD	LOC108104717|XP_017066427.1|DEUG
OG0008162	LOC111598277|XP_023169222.2|DHYD	LOC108103168|XP_017064043.1|DEUG
OG0008163	LOC111594832|XP_030079052.1|DHYD	LOC108107747|XP_017070897.1|DEUG
OG0008164	LOC111593639|XP_023162284.2|DHYD	LOC108102420|XP_017062884.1|DEUG
OG0008165	LOC111602415|XP_023175216.1|DHYD	LOC108103298|XP_017064209.1|DEUG
OG0008166	LOC111602408|XP_023175204.1|DHYD	LOC108103946|XP_017065197.1|DEUG
OG0008167	LOC111593601|XP_023162266.2|DHYD	LOC108103935|XP_017065180.1|DEUG
OG0008168	LOC111592931|XP_023161202.1|DHYD	LOC108103933|XP_017065179.1|DEUG
OG0008169	LOC111601904|XP_023174518.1|DHYD	LOC108105473|XP_017067574.1|DEUG
OG0008170	LOC111597941|XP_023168666.1|DHYD	LOC108106613|XP_017069302.1|DEUG
OG0008171	LOC111602836|XP_023175917.1|DHYD	LOC108117425|XP_017085327.1|DEUG
OG0008172	LOC111601353|XP_023173653.2|DHYD	LOC108110243|XP_017074719.1|DEUG
OG0008173	LOC111602310|XP_023175078.2|DHYD	LOC108103405|XP_017064352.1|DEUG
OG0008174	LOC111592225|XP_023160072.1|DHYD	LOC108106418|XP_017068930.1|DEUG
OG0008175	LOC111598240|XP_030078952.1|DHYD	LOC108103187|XP_017064063.1|DEUG
OG0008176	LOC111592986|XP_023161251.1|DHYD	LOC108118522|XP_017086757.1|DEUG
OG0008177	LOC111593657|XP_023162310.2|DHYD	LOC108103698|XP_017064783.1|DEUG
OG0008178	LOC111593492|XP_023162024.2|DHYD	LOC108103936|XP_017065182.1|DEUG
OG0008179	LOC111593489|XP_023162022.2|DHYD	LOC108110111|XP_017074497.1|DEUG
OG0008180	LOC111601927|XP_023174548.1|DHYD	LOC108105523|XP_017067638.1|DEUG
OG0008181	LOC111601928|XP_023174549.2|DHYD	LOC108105524|XP_017067639.1|DEUG
OG0008182	LOC111598004|XP_023168764.1|DHYD	LOC108104549|XP_017066179.1|DEUG
OG0008183	LOC111599721|XP_023171232.1|DHYD	LOC108107454|XP_017070492.1|DEUG
OG0008184	LOC111592611|XP_023160711.1|DHYD	LOC108110943|XP_017075726.1|DEUG
OG0008185	LOC111601386|XP_023173694.1|DHYD	LOC108109363|XP_017073321.1|DEUG
OG0008186	LOC111600688|XP_023172709.2|DHYD	LOC108112988|XP_017078888.1|DEUG
OG0008187	LOC111600690|XP_023172711.1|DHYD	LOC108112996|XP_017078895.1|DEUG
OG0008188	LOC111599048|XP_023170333.1|DHYD	LOC108102621|XP_017063218.1|DEUG
OG0008189	LOC111603901|XP_023177486.1|DHYD	LOC108110888|XP_017075634.1|DEUG
OG0008190	LOC111595379|XP_030081454.1|DHYD	LOC108102875|XP_017063572.1|DEUG
OG0008191	LOC111598425|XP_023169436.2|DHYD	LOC108118520|XP_017086755.1|DEUG
OG0008192	LOC111593419|XP_023161930.2|DHYD	LOC108105007|XP_017066874.1|DEUG
OG0008193	LOC111596869|XP_030080035.1|DHYD	LOC108117680|XP_017085697.1|DEUG
OG0008194	LOC111598942|XP_023170188.1|DHYD	LOC108105860|XP_017068123.1|DEUG
OG0008195	LOC111595426|XP_023164917.2|DHYD	LOC108106239|XP_017068654.1|DEUG
OG0008196	LOC111599982|XP_023171645.2|DHYD	LOC108112941|XP_017078826.1|DEUG
OG0008197	LOC111600970|XP_030080409.1|DHYD	LOC108106004|XP_017068335.1|DEUG
OG0008198	LOC111601930|XP_023174551.2|DHYD	LOC108105458|XP_017067546.1|DEUG
OG0008199	LOC111598278|XP_023169224.2|DHYD	LOC108103166|XP_017064039.1|DEUG
OG0008200	LOC111597060|XP_023167354.2|DHYD	LOC108113137|XP_017079133.1|DEUG
OG0008201	LOC111592775|XP_023160947.2|DHYD	LOC108114544|XP_017081078.1|DEUG
OG0008202	LOC111605735|XP_023180204.1|DHYD	LOC108114434|XP_017080914.1|DEUG
OG0008203	LOC111595296|XP_023164719.1|DHYD	LOC108102819|XP_017063490.1|DEUG
OG0008204	LOC111604733|XP_023178672.1|DHYD	LOC108103263|XP_017064164.1|DEUG
OG0008205	LOC111596637|XP_023166694.1|DHYD	LOC108117264|XP_017085110.1|DEUG
OG0008206	LOC111598091|XP_023168909.2|DHYD	LOC108117353|XP_017085217.1|DEUG
OG0008207	LOC111605710|XP_023180164.1|DHYD	LOC108114198|XP_017080505.1|DEUG
OG0008208	LOC111597949|XP_023168679.2|DHYD	LOC108113379|XP_017079438.1|DEUG
OG0008209	LOC111595567|XP_023165131.2|DHYD	LOC108107579|XP_017070628.1|DEUG
OG0008210	LOC111593655|XP_023162312.2|DHYD	LOC108105928|XP_017068198.1|DEUG
OG0008211	LOC111603877|XP_023177456.2|DHYD	LOC108111153|XP_017076013.1|DEUG
OG0008212	LOC111605089|XP_023179194.2|DHYD	LOC108108774|XP_017072433.1|DEUG
OG0008213	LOC111597411|XP_023167876.1|DHYD	LOC108105433|XP_017067504.1|DEUG
OG0008214	LOC111595103|XP_023164437.1|DHYD	LOC108107772|XP_017070951.1|DEUG
OG0008215	LOC111604736|XP_023178678.1|DHYD	LOC108103503|XP_017064504.1|DEUG
OG0008216	LOC111600954|XP_023173100.1|DHYD	LOC108114359|XP_017080795.1|DEUG
OG0008217	LOC111593498|XP_023162033.2|DHYD	LOC108105096|XP_017067018.1|DEUG
OG0008218	LOC111597972|XP_023168714.1|DHYD	LOC108112658|XP_017078279.1|DEUG
OG0008219	LOC111593009|XP_023161306.2|DHYD	LOC108116448|XP_017083887.1|DEUG
OG0008220	LOC111592216|XP_023160060.2|DHYD	LOC108117603|XP_017085612.1|DEUG
OG0008221	LOC111595419|XP_030080238.1|DHYD	LOC108105660|XP_017067835.1|DEUG
OG0008222	LOC111595341|XP_023164783.2|DHYD	LOC108116777|XP_017084299.1|DEUG
OG0008223	LOC111604286|XP_023178070.2|DHYD	LOC108104289|XP_017065749.1|DEUG
OG0008224	LOC111600920|XP_030081836.1|DHYD	LOC108114196|XP_017080500.1|DEUG
OG0008225	LOC111602842|XP_023175922.1|DHYD	LOC108109971|XP_017074280.1|DEUG
OG0008226	LOC111597439|XP_030079383.1|DHYD	LOC108103695|XP_017064778.1|DEUG
OG0008227	LOC111598311|XP_023169273.1|DHYD	LOC108115742|XP_017082802.1|DEUG
OG0008228	LOC111592702|XP_023160850.2|DHYD	LOC108111374|XP_017076295.1|DEUG
OG0008229	LOC111601797|XP_023174342.1|DHYD	LOC108117493|XP_017085457.1|DEUG
OG0008230	LOC111601357|XP_023173656.2|DHYD	LOC108105284|XP_017067262.1|DEUG
OG0008232	LOC111601601|XP_023174033.1|DHYD	LOC108114005|XP_017080244.1|DEUG
OG0008233	LOC111597195|XP_023167533.2|DHYD	LOC108114877|XP_017081523.1|DEUG
OG0008234	LOC111605352|XP_023179596.2|DHYD	LOC108107408|XP_017070424.1|DEUG
OG0008235	LOC111602070|XP_023174762.1|DHYD	LOC108110138|XP_017074541.1|DEUG
OG0008236	LOC111597725|XP_023168334.1|DHYD	LOC108117584|XP_017085577.1|DEUG
OG0008237	LOC111604165|XP_023177871.1|DHYD	LOC108112691|XP_017078381.1|DEUG
OG0008238	LOC111592448|XP_023160400.2|DHYD	LOC108102791|XP_017063449.1|DEUG
OG0008239	LOC111597459|XP_023167976.1|DHYD	LOC108114564|XP_017081103.1|DEUG
OG0008240	LOC111603359|XP_023176677.1|DHYD	LOC108113150|XP_017079148.1|DEUG
OG0008243	LOC111603146|XP_023176393.1|DHYD	LOC108106705|XP_017069426.1|DEUG
OG0008244	LOC111594961|XP_023164228.2|DHYD	LOC108109456|XP_017073444.1|DEUG
OG0008245	LOC115483814|XP_030082017.1|DHYD, LOC111592805|XP_023160985.1|DHYD	LOC108108888|XP_017072595.1|DEUG
OG0008246	LOC111595536|XP_023165088.1|DHYD	LOC108112928|XP_017078809.1|DEUG
OG0008247	LOC111596174|XP_023166041.1|DHYD	LOC108115762|XP_017082818.1|DEUG
OG0008248	LOC111598264|XP_023169208.2|DHYD	LOC108115765|XP_017082822.1|DEUG
OG0008249	LOC111592924|XP_023161145.2|DHYD, LOC111592491|XP_023160478.2|DHYD	LOC108111321|XP_017076206.1|DEUG
OG0008250	LOC111595329|XP_023164757.2|DHYD	LOC108112264|XP_017077576.1|DEUG
OG0008251	LOC111593884|XP_023162718.1|DHYD	LOC108112728|XP_017078456.1|DEUG
OG0008252	LOC111597884|XP_023168585.2|DHYD, LOC111602094|XP_023174796.1|DHYD	LOC108104604|XP_017066264.1|DEUG
OG0008253	LOC111596385|XP_023166359.2|DHYD	LOC108113375|XP_017079437.1|DEUG
OG0008254	LOC111598718|XP_023169878.2|DHYD	LOC108104739|XP_017066465.1|DEUG
OG0008255	LOC111595343|XP_023164785.2|DHYD	LOC108116770|XP_017084288.1|DEUG
OG0008257	LOC111604954|XP_023179402.2|DHYD	LOC108110410|XP_017074967.1|DEUG
OG0008258	LOC111603526|XP_023176926.2|DHYD	LOC108118412|XP_017086577.1|DEUG, LOC108103894|XP_017065128.1|DEUG
OG0008259	LOC111596072|XP_023165892.2|DHYD	LOC108102592|XP_017063183.1|DEUG
OG0008260	LOC111604751|XP_023178703.1|DHYD, LOC111604771|XP_023178738.1|DHYD	LOC108107872|XP_017071143.1|DEUG
OG0008261	LOC111605372|XP_023179622.2|DHYD	LOC108112920|XP_017078798.1|DEUG
OG0008262	LOC111600891|XP_023172998.1|DHYD	LOC108110360|XP_017074888.1|DEUG
OG0008264	LOC111595456|XP_023164958.2|DHYD	LOC108108915|XP_017072654.1|DEUG
OG0008265	LOC111604254|XP_023178012.2|DHYD	LOC108116033|XP_017083212.1|DEUG, LOC108115962|XP_017083088.1|DEUG
OG0008266	LOC111594633|XP_023163796.1|DHYD	LOC108115357|XP_017082272.1|DEUG
OG0008267	LOC111594516|XP_023163610.2|DHYD	LOC108115862|XP_017082976.1|DEUG
OG0008268	LOC111595811|XP_023165470.2|DHYD	LOC108115520|XP_017082510.1|DEUG
OG0008269	LOC111599458|XP_023170894.2|DHYD	LOC108115530|XP_017082521.1|DEUG
OG0008270	LOC111605344|XP_023179586.2|DHYD	LOC108103343|XP_017064270.1|DEUG
OG0008271	LOC111597586|XP_023168153.1|DHYD	LOC108108000|XP_017071340.1|DEUG
OG0008272	LOC111605603|XP_030079875.1|DHYD	LOC108103350|XP_017064279.1|DEUG
OG0008273	LOC111604230|XP_023177975.1|DHYD	LOC108116450|XP_017083852.1|DEUG
OG0008274	LOC111596827|XP_023166965.1|DHYD	LOC108104411|XP_017065949.1|DEUG
OG0008275	LOC111593437|XP_023161952.1|DHYD	LOC108103712|XP_017064798.1|DEUG
OG0008276	LOC111598142|XP_023168972.2|DHYD	LOC108110032|XP_017074371.1|DEUG
OG0008277	LOC111596165|XP_023166025.1|DHYD	LOC108109682|XP_017073766.1|DEUG
OG0008278	LOC111592628|XP_023160732.1|DHYD	LOC108111168|XP_017076035.1|DEUG
OG0008279	LOC111600171|XP_023171931.1|DHYD	LOC108103008|XP_017063820.1|DEUG
OG0008280	LOC111602859|XP_023175942.1|DHYD	LOC108103018|XP_017063832.1|DEUG
OG0008281	LOC111600201|XP_030079393.1|DHYD	LOC108103579|XP_017064592.1|DEUG
OG0008282	LOC111605263|XP_023179473.1|DHYD	LOC108103921|XP_017065160.1|DEUG
OG0008283	LOC111596536|XP_023166573.2|DHYD	LOC108103493|XP_017064491.1|DEUG
OG0008284	LOC111597961|XP_023168697.2|DHYD	LOC108102370|XP_017062778.1|DEUG
OG0008285	LOC111603363|XP_023176678.1|DHYD	LOC108109702|XP_017073818.1|DEUG
OG0008286	LOC111596707|XP_030078963.1|DHYD	LOC108103584|XP_017064598.1|DEUG
OG0008287	LOC111605294|XP_023179513.2|DHYD	LOC108103423|XP_017064379.1|DEUG
OG0008288	LOC111601756|XP_023174263.1|DHYD	LOC108117313|XP_017085171.1|DEUG
OG0008289	LOC111596406|XP_023166383.2|DHYD	LOC108117473|XP_017085385.1|DEUG
OG0008290	LOC111596552|XP_023166595.1|DHYD	LOC108103106|XP_017063963.1|DEUG
OG0008291	LOC111605607|XP_023179991.1|DHYD	LOC108103428|XP_017064387.1|DEUG
OG0008292	LOC111596825|XP_023166964.1|DHYD	LOC108104409|XP_017065948.1|DEUG
OG0008293	LOC111594458|XP_023163522.2|DHYD	LOC108109386|XP_017073371.1|DEUG
OG0008294	LOC111598250|XP_023169182.1|DHYD	LOC108116633|XP_017084102.1|DEUG
OG0008295	LOC111596547|XP_023166588.2|DHYD	LOC108102929|XP_017063676.1|DEUG
OG0008296	LOC111596821|XP_023166957.2|DHYD	LOC108103000|XP_017063806.1|DEUG
OG0008297	LOC111605295|XP_023179517.1|DHYD	LOC108103427|XP_017064386.1|DEUG
OG0008298	LOC111593426|XP_023161938.1|DHYD	LOC108105054|XP_017066959.1|DEUG
OG0008299	LOC111597764|XP_023168388.2|DHYD	LOC108115867|XP_017082983.1|DEUG
OG0008300	LOC111598308|XP_030080145.1|DHYD	LOC108118088|XP_017086124.1|DEUG
OG0008301	LOC111602709|XP_023175714.2|DHYD	LOC108110342|XP_017074866.1|DEUG
OG0008302	LOC111596544|XP_023166584.1|DHYD	LOC108105392|XP_017067424.1|DEUG
OG0008303	LOC111594121|XP_023163086.1|DHYD	LOC108110407|XP_017074964.1|DEUG
OG0008304	LOC111602815|XP_030079365.1|DHYD	LOC108105525|XP_017067640.1|DEUG
OG0008305	LOC111595970|XP_023165716.1|DHYD	LOC108103955|XP_017065207.1|DEUG
OG0008306	LOC111598454|XP_023169480.1|DHYD	LOC108104310|XP_017065783.1|DEUG
OG0008307	LOC111593258|XP_023161691.2|DHYD	LOC108116983|XP_017084633.1|DEUG
OG0008308	LOC111600852|XP_023172928.2|DHYD	LOC108113741|XP_017079919.1|DEUG
OG0008309	LOC111592566|XP_023160631.2|DHYD	LOC108110815|XP_017075535.1|DEUG
OG0008310	LOC111592287|XP_023160157.1|DHYD	LOC108108538|XP_017072100.1|DEUG
OG0008311	LOC111605133|XP_023179271.2|DHYD	LOC108102896|XP_017063590.1|DEUG
OG0008312	LOC111602662|XP_023175613.1|DHYD	LOC108117142|XP_017084890.1|DEUG
OG0008313	LOC111603157|XP_023176402.2|DHYD	LOC108109696|XP_017073811.1|DEUG
OG0008314	LOC111597934|XP_023168656.1|DHYD	LOC108106758|XP_017069486.1|DEUG
OG0008315	LOC111593089|XP_023161452.2|DHYD	LOC108107863|XP_017071120.1|DEUG
OG0008317	LOC111603638|XP_023177075.2|DHYD	LOC108115572|XP_017082568.1|DEUG
OG0008318	LOC111598834|XP_023170038.1|DHYD	LOC108102989|XP_017063791.1|DEUG
OG0008319	LOC111605356|XP_023179601.2|DHYD	LOC108112255|XP_017077566.1|DEUG
OG0008320	LOC111596749|XP_023166848.1|DHYD	LOC108102902|XP_017063609.1|DEUG
OG0008321	LOC111602794|XP_023175835.1|DHYD	LOC108109374|XP_017073351.1|DEUG
OG0008322	LOC111604001|XP_023177623.1|DHYD	LOC108110798|XP_017075512.1|DEUG
OG0008323	LOC111601349|XP_023173649.1|DHYD	LOC108116490|XP_017083912.1|DEUG
OG0008324	LOC111592843|XP_023161085.2|DHYD	LOC108103358|XP_017064293.1|DEUG
OG0008325	LOC111596739|XP_030079895.1|DHYD	LOC108110027|XP_017074360.1|DEUG
OG0008326	LOC111602489|XP_023175324.1|DHYD	LOC108117227|XP_017085047.1|DEUG
OG0008327	LOC111600077|XP_023171784.2|DHYD	LOC108107314|XP_017070275.1|DEUG
OG0008329	LOC111592990|XP_023161260.1|DHYD	LOC108103663|XP_017064709.1|DEUG
OG0008330	LOC111594122|XP_023163049.2|DHYD	LOC108113055|XP_017078974.1|DEUG
OG0008331	LOC111598736|XP_023169897.1|DHYD	LOC108114589|XP_017081134.1|DEUG
OG0008332	LOC111605671|XP_023180103.1|DHYD	LOC108114508|XP_017081017.1|DEUG
OG0008333	LOC111598704|XP_023169857.2|DHYD	LOC108107985|XP_017071317.1|DEUG
OG0008334	LOC111598738|XP_023169900.2|DHYD	LOC108107983|XP_017071315.1|DEUG
OG0008335	LOC111597587|XP_023168154.2|DHYD	LOC108107998|XP_017071338.1|DEUG
OG0008336	LOC111604529|XP_023178395.2|DHYD	LOC108108470|XP_017072017.1|DEUG
OG0008337	LOC111593926|XP_023162768.2|DHYD	LOC108104570|XP_017066208.1|DEUG
OG0008338	LOC111604442|XP_023178280.1|DHYD	LOC108108056|XP_017071420.1|DEUG
OG0008339	LOC111603107|XP_023176341.2|DHYD	LOC108103145|XP_017064007.1|DEUG
OG0008340	LOC111605371|XP_023179621.2|DHYD	LOC108112527|XP_017077942.1|DEUG
OG0008341	LOC111592974|XP_023161237.1|DHYD	LOC108114667|XP_017081234.1|DEUG
OG0008342	LOC111602883|XP_023175983.2|DHYD	LOC108108025|XP_017071378.1|DEUG
OG0008343	LOC111602912|XP_023176027.1|DHYD	LOC108115835|XP_017082918.1|DEUG
OG0008344	LOC111601600|XP_023174032.1|DHYD	LOC108113626|XP_017079781.1|DEUG
OG0008345	LOC111597383|XP_023167813.2|DHYD	LOC108107742|XP_017070893.1|DEUG
OG0008346	LOC111602810|XP_023175873.1|DHYD	LOC108105506|XP_017067619.1|DEUG
OG0008347	LOC111595836|XP_023165512.2|DHYD	LOC108110924|XP_017075697.1|DEUG
OG0008348	LOC111594887|XP_023164141.2|DHYD	LOC108108593|XP_017072178.1|DEUG
OG0008349	LOC111604527|XP_023178393.2|DHYD	LOC108113844|XP_017080043.1|DEUG
OG0008350	LOC111593032|XP_023161366.2|DHYD	LOC108109677|XP_017073756.1|DEUG
OG0008351	LOC111596958|XP_023167185.1|DHYD	LOC108114059|XP_017080305.1|DEUG
OG0008352	LOC111604660|XP_023178584.1|DHYD	LOC108114670|XP_017081239.1|DEUG
OG0008353	LOC111594867|XP_023164115.2|DHYD	LOC108104621|XP_017066283.1|DEUG
OG0008354	LOC111603188|XP_023176439.1|DHYD	LOC108111877|XP_017076996.1|DEUG
OG0008355	LOC111605396|XP_023179664.1|DHYD	LOC108106681|XP_017069401.1|DEUG
OG0008356	LOC111592378|XP_023160351.2|DHYD	LOC108107765|XP_017070944.1|DEUG
OG0008357	LOC111604909|XP_023178920.2|DHYD	LOC108108327|XP_017071843.1|DEUG
OG0008358	LOC111602326|XP_023175095.2|DHYD	LOC108113435|XP_017079488.1|DEUG
OG0008359	LOC111605386|XP_023179645.2|DHYD	LOC108107271|XP_017070192.1|DEUG
OG0008360	LOC111593747|XP_023162509.1|DHYD	LOC108113207|XP_017079229.1|DEUG
OG0008361	LOC111603948|XP_023177546.2|DHYD	LOC108106182|XP_017068593.1|DEUG
OG0008362	LOC111604989|XP_023179076.2|DHYD	LOC108105465|XP_017067554.1|DEUG
OG0008363	LOC111601274|XP_023173555.2|DHYD	LOC108112574|XP_017078081.1|DEUG
OG0008364	LOC111597290|XP_023167673.1|DHYD	LOC108118207|XP_017086263.1|DEUG
OG0008365	LOC111597022|XP_023167299.2|DHYD	LOC108111984|XP_017077193.1|DEUG
OG0008366	LOC111603463|XP_023176820.2|DHYD	LOC108111513|XP_017076518.1|DEUG
OG0008367	LOC111601896|XP_023174507.2|DHYD	LOC108105459|XP_017067547.1|DEUG
OG0008368	LOC111592646|XP_023160760.2|DHYD	LOC108111817|XP_017076914.1|DEUG
OG0008370	LOC111598557|XP_023169620.1|DHYD	LOC108113765|XP_017079950.1|DEUG
OG0008371	LOC111600247|XP_023172054.1|DHYD	LOC108116425|XP_017083804.1|DEUG
OG0008372	LOC111603065|XP_023176291.2|DHYD	LOC108117450|XP_017085356.1|DEUG
OG0008373	LOC111603959|XP_023177561.2|DHYD	LOC108110783|XP_017075491.1|DEUG
OG0008374	LOC111592079|XP_023159867.2|DHYD	LOC108118311|XP_017086415.1|DEUG
OG0008375	LOC111595818|XP_023165492.2|DHYD	LOC108115521|XP_017082511.1|DEUG
OG0008376	LOC111599396|XP_023170802.1|DHYD	LOC108102577|XP_017063147.1|DEUG
OG0008377	LOC111600557|XP_023172475.1|DHYD	LOC108105667|XP_017067855.1|DEUG
OG0008378	LOC111600556|XP_030080323.1|DHYD	LOC108105666|XP_017067854.1|DEUG
OG0008379	LOC111600380|XP_030081051.1|DHYD	LOC108103414|XP_017064361.1|DEUG
OG0008380	LOC111592668|XP_023160799.1|DHYD	LOC108110822|XP_017075546.1|DEUG
OG0008381	LOC111601471|XP_023173828.1|DHYD	LOC108102664|XP_017063291.1|DEUG
OG0008383	LOC111599188|XP_023170542.1|DHYD	LOC108115517|XP_017082505.1|DEUG
OG0008384	LOC111599455|XP_030080284.1|DHYD	LOC108104127|XP_017065518.1|DEUG
OG0008385	LOC111603934|XP_023177531.1|DHYD	LOC108102694|XP_017063327.1|DEUG
OG0008386	LOC111598267|XP_023169211.1|DHYD	LOC108103990|XP_017065267.1|DEUG
OG0008387	LOC111597800|XP_023168449.2|DHYD	LOC108111402|XP_017076328.1|DEUG
OG0008388	LOC111598948|XP_023170197.1|DHYD	LOC108106140|XP_017068521.1|DEUG
OG0008389	LOC111599131|XP_023170462.2|DHYD	LOC108115553|XP_017082548.1|DEUG
OG0008390	LOC111601463|XP_023173817.1|DHYD	LOC108115507|XP_017082488.1|DEUG
OG0008391	LOC111599375|XP_023170779.1|DHYD	LOC108111127|XP_017075974.1|DEUG
OG0008392	LOC111601005|XP_023173172.2|DHYD	LOC108114486|XP_017080993.1|DEUG
OG0008393	LOC111592345|XP_023160242.1|DHYD	LOC108114423|XP_017080899.1|DEUG
OG0008394	LOC111594917|XP_023164172.1|DHYD	LOC108108780|XP_017072439.1|DEUG
OG0008395	LOC111598352|XP_023169327.2|DHYD	LOC108103167|XP_017064040.1|DEUG
OG0008396	LOC111591888|XP_023159560.2|DHYD	LOC108103450|XP_017064425.1|DEUG
OG0008397	LOC111598409|XP_023169416.2|DHYD	LOC108104930|XP_017066772.1|DEUG
OG0008399	LOC111596769|XP_030079883.1|DHYD	LOC108118531|XP_017086769.1|DEUG
OG0008400	LOC111599284|XP_023170650.2|DHYD	LOC108103607|XP_017064632.1|DEUG
OG0008401	LOC111602471|XP_023175300.1|DHYD	LOC108110745|XP_017075441.1|DEUG
OG0008402	LOC111601541|XP_023173944.1|DHYD	LOC108111769|XP_017076823.1|DEUG
OG0008403	LOC111601848|XP_023174451.1|DHYD	LOC108111836|XP_017076930.1|DEUG
OG0008404	LOC111603592|XP_023177016.1|DHYD	LOC108115369|XP_017082284.1|DEUG
OG0008405	LOC111593372|XP_023161895.1|DHYD	LOC108103945|XP_017065194.1|DEUG
OG0008406	LOC111605144|XP_023179292.1|DHYD	LOC108109957|XP_017074261.1|DEUG
OG0008407	LOC111596428|XP_023166409.2|DHYD	LOC108116387|XP_017083734.1|DEUG
OG0008408	LOC111597327|XP_023167734.1|DHYD	LOC108109739|XP_017073881.1|DEUG
OG0008409	LOC111592298|XP_030079894.1|DHYD	LOC108114454|XP_017080943.1|DEUG
OG0008410	LOC111604204|XP_023177929.2|DHYD	LOC108116451|XP_017083854.1|DEUG
OG0008411	LOC111604936|XP_023178974.2|DHYD	LOC108116394|XP_017083747.1|DEUG
OG0008412	LOC111593446|XP_023161967.2|DHYD	LOC108103862|XP_017065058.1|DEUG
OG0008413	LOC111604472|XP_023178321.2|DHYD	LOC108107555|XP_017070598.1|DEUG
OG0008414	LOC111605142|XP_023179290.1|DHYD	LOC108118543|XP_017086786.1|DEUG
OG0008415	LOC111603103|XP_023176332.2|DHYD	LOC108105363|XP_017067378.1|DEUG
OG0008416	LOC111594896|XP_023164151.1|DHYD	LOC108106031|XP_017068367.1|DEUG
OG0008417	LOC111595348|XP_023164831.2|DHYD	LOC108103319|XP_017064238.1|DEUG
OG0008418	LOC111601838|XP_030079395.1|DHYD	LOC108110322|XP_017074836.1|DEUG
OG0008419	LOC111593435|XP_023161950.2|DHYD	LOC108105063|XP_017066970.1|DEUG
OG0008420	LOC111604871|XP_023178879.2|DHYD	LOC108103880|XP_017065097.1|DEUG
OG0008421	LOC111592369|XP_023160302.2|DHYD	LOC108103002|XP_017063809.1|DEUG
OG0008422	LOC111592994|XP_023161265.1|DHYD	LOC108103708|XP_017064793.1|DEUG
