Orthogroup	DHYD.longest_only	DSER.longest_only
OG0007967	LOC111600868|XP_023172966.1|DHYD	LOC110187463|XP_020812510.1|DSER
OG0007968	LOC111595794|XP_023165448.2|DHYD	LOC110179929|XP_020803186.1|DSER
OG0007969	LOC111592619|XP_023160723.1|DHYD	LOC110183361|XP_020807282.1|DSER
OG0007970	LOC111599726|XP_023171238.1|DHYD	LOC110177700|XP_020800188.1|DSER
OG0007971	LOC111601813|XP_023174401.2|DHYD	LOC110182018|XP_020805608.1|DSER
OG0007972	LOC111593564|XP_023162193.1|DHYD	LOC110178329|XP_020801098.1|DSER
OG0007973	LOC111599083|XP_030080273.1|DHYD	LOC110183962|XP_020807977.1|DSER
OG0007974	LOC111593462|XP_023161990.1|DHYD	LOC110183521|XP_020807468.1|DSER
OG0007975	LOC111600838|XP_023172911.2|DHYD	LOC110188037|XP_020813239.1|DSER
OG0007976	LOC111603167|XP_023176414.1|DHYD	LOC110181500|XP_020804929.1|DSER
OG0007977	LOC111594930|XP_023164191.2|DHYD	LOC110176844|XP_020798964.1|DSER
OG0007978	LOC111601521|XP_023173899.1|DHYD	LOC110182317|XP_020806006.1|DSER
OG0007979	LOC111592578|XP_023160657.1|DHYD	LOC110185842|XP_020810509.1|DSER
OG0007980	LOC111599156|XP_023170495.1|DHYD	LOC110176840|XP_020798955.1|DSER
OG0007981	LOC111605087|XP_023179197.1|DHYD	LOC110187094|XP_020812158.1|DSER
OG0007982	LOC111592604|XP_023160699.2|DHYD	LOC110183483|XP_020807420.1|DSER
OG0007983	LOC111600537|XP_023172443.2|DHYD	LOC110178153|XP_020800841.1|DSER
OG0007984	LOC111594109|XP_023163034.2|DHYD	LOC110185673|XP_020810295.1|DSER
OG0007985	LOC111594735|XP_023163937.2|DHYD	LOC110188775|XP_020814275.1|DSER
OG0007986	LOC111591951|XP_023159653.1|DHYD	LOC110184829|XP_020809133.1|DSER
OG0007987	LOC111596056|XP_023165872.1|DHYD	LOC110182321|XP_020806010.1|DSER
OG0007988	LOC111600428|XP_023172284.1|DHYD	LOC110185755|XP_020810413.1|DSER
OG0007989	LOC111599643|XP_030080063.1|DHYD	LOC110183348|XP_020807261.1|DSER
OG0007990	LOC111592599|XP_023160691.1|DHYD	LOC110183313|XP_020807216.1|DSER
OG0007991	LOC111597796|XP_023168440.2|DHYD	LOC110178211|XP_020800910.1|DSER
OG0007992	LOC111603924|XP_023177517.1|DHYD	LOC110183877|XP_020807889.1|DSER
OG0007993	LOC111594501|XP_023163581.1|DHYD	LOC110186783|XP_020811715.1|DSER
OG0007994	LOC111603927|XP_023177522.2|DHYD	LOC110183215|XP_020807089.1|DSER
OG0007995	LOC111600324|XP_030081029.1|DHYD	LOC110185973|XP_020810654.1|DSER
OG0007996	LOC111600207|XP_023171992.1|DHYD	LOC110181947|XP_020805542.1|DSER
OG0007997	LOC111592338|XP_023160234.1|DHYD	LOC110185207|XP_020809591.1|DSER
OG0007998	LOC111595761|XP_030080253.1|DHYD	LOC110176890|XP_020799034.1|DSER
OG0007999	LOC111601741|XP_023174237.1|DHYD	LOC110183430|XP_020807370.1|DSER
OG0008000	LOC111601095|XP_023173304.2|DHYD	LOC110183404|XP_020807338.1|DSER
OG0008001	LOC111595817|XP_023165491.1|DHYD	LOC110183916|XP_020807919.1|DSER
OG0008002	LOC111599042|XP_023170326.2|DHYD	LOC110187564|XP_020812612.1|DSER
OG0008003	LOC111595859|XP_023165543.1|DHYD	LOC110183924|XP_020807945.1|DSER
OG0008004	LOC111602813|XP_023175881.2|DHYD	LOC110183502|XP_020807447.1|DSER
OG0008005	LOC111603207|XP_023176465.2|DHYD	LOC110182119|XP_020805787.1|DSER
OG0008006	LOC111593478|XP_023162008.1|DHYD	LOC110191978|XP_020818663.1|DSER
OG0008007	LOC111593405|XP_023161893.1|DHYD	LOC110181755|XP_020805277.1|DSER
OG0008008	LOC111592266|XP_023160132.1|DHYD	LOC110185212|XP_020809601.1|DSER
OG0008009	LOC111591881|XP_023159583.1|DHYD	LOC110181687|XP_020805188.1|DSER
OG0008010	LOC111598856|XP_023170059.2|DHYD	LOC110184248|XP_020808364.1|DSER
OG0008011	LOC111600593|XP_023172554.1|DHYD	LOC110179679|XP_020802953.1|DSER
OG0008012	LOC111597053|XP_023167339.2|DHYD	LOC110189314|XP_020815014.1|DSER
OG0008013	LOC111592844|XP_023161048.2|DHYD	LOC110191709|XP_020818286.1|DSER
OG0008014	LOC111599563|XP_023170999.2|DHYD	LOC110187711|XP_020812805.1|DSER
OG0008015	LOC111593137|XP_023161506.2|DHYD	LOC110190243|XP_020816266.1|DSER
OG0008016	LOC111593138|XP_023161507.1|DHYD	LOC110190246|XP_020816268.1|DSER
OG0008017	LOC111593461|XP_023161989.1|DHYD	LOC110181568|XP_020805017.1|DSER
OG0008018	LOC111601839|XP_030079394.1|DHYD	LOC110182486|XP_020806193.1|DSER
OG0008019	LOC111593456|XP_023161981.2|DHYD	LOC110176022|XP_020797892.1|DSER
OG0008020	LOC111602056|XP_023174737.2|DHYD	LOC110187788|XP_020812919.1|DSER
OG0008021	LOC111601623|XP_023174060.2|DHYD	LOC110184348|XP_020808503.1|DSER
OG0008022	LOC111603282|XP_023176563.2|DHYD	LOC110186759|XP_020811680.1|DSER
OG0008023	LOC111601907|XP_023174523.2|DHYD	LOC110179517|XP_020802753.1|DSER
OG0008024	LOC111601945|XP_023174569.2|DHYD	LOC110179529|XP_020802768.1|DSER
OG0008025	LOC111601841|XP_023174442.2|DHYD	LOC110182455|XP_020806148.1|DSER
OG0008026	LOC111601850|XP_023174453.1|DHYD	LOC110181822|XP_020805379.1|DSER
OG0008027	LOC111598558|XP_023169665.2|DHYD	LOC110184313|XP_020808460.1|DSER
OG0008028	LOC111595773|XP_023165426.1|DHYD	LOC110188116|XP_020813349.1|DSER
OG0008029	LOC111593596|XP_023162221.2|DHYD	LOC110186139|XP_020810848.1|DSER
OG0008030	LOC111604877|XP_023178882.2|DHYD	LOC110187747|XP_020812864.1|DSER
OG0008031	LOC111602229|XP_023174978.1|DHYD	LOC110185731|XP_020810375.1|DSER
OG0008032	LOC111594572|XP_023163698.1|DHYD	LOC110186996|XP_020812015.1|DSER
OG0008033	LOC111592005|XP_023159753.2|DHYD	LOC110186512|XP_020811368.1|DSER
OG0008034	LOC111594979|XP_023164247.2|DHYD	LOC110176576|XP_020798647.1|DSER
OG0008035	LOC111605131|XP_023179267.2|DHYD	LOC110176114|XP_020798010.1|DSER
OG0008036	LOC111604810|XP_023178798.2|DHYD	LOC110186432|XP_020811274.1|DSER
OG0008037	LOC111604800|XP_030078780.1|DHYD	LOC110186787|XP_020811724.1|DSER
OG0008038	LOC111601851|XP_023174454.2|DHYD	LOC110180541|XP_020803890.1|DSER
OG0008039	LOC111600754|XP_023172801.2|DHYD	LOC110177258|XP_020799568.1|DSER
OG0008040	LOC111594472|XP_023163541.2|DHYD	LOC110186260|XP_020811026.1|DSER
OG0008041	LOC111592352|XP_023160277.2|DHYD	LOC110181865|XP_020805444.1|DSER
OG0008042	LOC111601413|XP_023173743.2|DHYD	LOC110190441|XP_020816592.1|DSER
OG0008043	LOC111596812|XP_023166946.2|DHYD	LOC110183260|XP_020807145.1|DSER
OG0008044	LOC111593496|XP_030079407.1|DHYD	LOC110182592|XP_020806305.1|DSER
OG0008045	LOC111601846|XP_023174449.2|DHYD	LOC110175944|XP_020797789.1|DSER
OG0008046	LOC111600734|XP_023172778.2|DHYD	LOC110177115|XP_020799319.1|DSER
OG0008047	LOC111601310|XP_023173599.1|DHYD	LOC110190866|XP_020817175.1|DSER
OG0008048	LOC111600733|XP_023172777.1|DHYD	LOC110177236|XP_020799530.1|DSER
OG0008049	LOC111601297|XP_023173579.2|DHYD	LOC110190865|XP_020817173.1|DSER
OG0008050	LOC111596678|XP_023166750.2|DHYD	LOC110186596|XP_020811483.1|DSER
OG0008051	LOC111598340|XP_023169314.1|DHYD	LOC110186606|XP_020811497.1|DSER
OG0008052	LOC111601525|XP_023173912.2|DHYD	LOC110191745|XP_020818340.1|DSER
OG0008053	LOC111600820|XP_023172888.2|DHYD	LOC110179903|XP_020803159.1|DSER
OG0008054	LOC111597273|XP_023167655.1|DHYD	LOC110183504|XP_020807449.1|DSER
OG0008055	LOC111601819|XP_023174407.1|DHYD	LOC110181748|XP_020805267.1|DSER
OG0008056	LOC111600578|XP_023172571.1|DHYD	LOC110182450|XP_020806143.1|DSER
OG0008057	LOC111604948|XP_023178987.2|DHYD	LOC110187768|XP_020812888.1|DSER
OG0008058	LOC111601497|XP_023173853.2|DHYD	LOC110176411|XP_020798409.1|DSER
OG0008059	LOC111598582|XP_023169656.2|DHYD	LOC110177121|XP_020799327.1|DSER
OG0008060	LOC111601368|XP_023173674.1|DHYD	LOC110189938|XP_020815886.1|DSER
OG0008061	LOC111591995|XP_023159724.2|DHYD	LOC110184334|XP_020808489.1|DSER
OG0008062	LOC111604036|XP_023177661.1|DHYD	LOC110187019|XP_020812043.1|DSER
OG0008063	LOC111601415|XP_023173746.2|DHYD	LOC110190443|XP_020816605.1|DSER
OG0008064	LOC111592717|XP_023160873.1|DHYD	LOC110179476|XP_020802708.1|DSER
OG0008065	LOC111596789|XP_023166910.1|DHYD	LOC110187098|XP_020812161.1|DSER
OG0008066	LOC111597436|XP_023167909.1|DHYD	LOC110180374|XP_020803700.1|DSER
OG0008067	LOC111605317|XP_023179548.1|DHYD	LOC110181835|XP_020805398.1|DSER
OG0008068	LOC111592360|XP_023160286.2|DHYD	LOC110181829|XP_020805392.1|DSER
OG0008069	LOC111603255|XP_023176530.2|DHYD	LOC110191714|XP_020818290.1|DSER
OG0008070	LOC111600735|XP_023172779.1|DHYD	LOC110177238|XP_020799531.1|DSER
OG0008071	LOC111593417|XP_023161927.2|DHYD	LOC110183527|XP_020807480.1|DSER
OG0008072	LOC111595559|XP_023165163.2|DHYD	LOC110180117|XP_020803415.1|DSER
OG0008073	LOC111600191|XP_023171968.1|DHYD	LOC110176020|XP_020797890.1|DSER
OG0008074	LOC111600188|XP_023171964.2|DHYD	LOC110175916|XP_020797751.1|DSER
OG0008075	LOC111601229|XP_030082011.1|DHYD	LOC110177819|XP_020800368.1|DSER
OG0008076	LOC111605608|XP_030079682.1|DHYD	LOC110180205|XP_020803521.1|DSER
OG0008077	LOC111600830|XP_023172901.1|DHYD	LOC110187793|XP_020812924.1|DSER
OG0008078	LOC111598102|XP_023168922.2|DHYD	LOC110181935|XP_020805531.1|DSER
OG0008079	LOC111604044|XP_023177668.1|DHYD	LOC110187026|XP_020812050.1|DSER
OG0008080	LOC111596800|XP_023166928.1|DHYD	LOC110180191|XP_020803507.1|DSER
OG0008081	LOC111593507|XP_023162060.1|DHYD	LOC110180202|XP_020803515.1|DSER
OG0008082	LOC111595870|XP_023165969.1|DHYD	LOC110187003|XP_020812022.1|DSER
OG0008083	LOC111604846|XP_023178846.1|DHYD	LOC110188026|XP_020813223.1|DSER
OG0008084	LOC111598227|XP_023169155.1|DHYD	LOC110190059|XP_020816027.1|DSER
OG0008085	LOC111601392|XP_023173704.1|DHYD	LOC110176523|XP_020798559.1|DSER
OG0008086	LOC111604821|XP_023178811.1|DHYD	LOC110187667|XP_020812745.1|DSER
OG0008087	LOC111598457|XP_023169481.2|DHYD	LOC110184276|XP_020808405.1|DSER
OG0008088	LOC111605309|XP_023179536.2|DHYD	LOC110181786|XP_020805325.1|DSER
OG0008089	LOC111595389|XP_023164859.1|DHYD	LOC110186967|XP_020811977.1|DSER
OG0008090	LOC111601891|XP_023174502.2|DHYD	LOC110179633|XP_020802903.1|DSER
OG0008091	LOC111604195|XP_023177919.2|DHYD	LOC110191424|XP_020817940.1|DSER
OG0008092	LOC111602042|XP_023174718.2|DHYD	LOC110188425|XP_020813809.1|DSER
OG0008093	LOC111602396|XP_023175179.2|DHYD	LOC110184326|XP_020808481.1|DSER
OG0008094	LOC111603765|XP_023177266.2|DHYD	LOC110183994|XP_020808009.1|DSER
OG0008095	LOC111596452|XP_023166445.2|DHYD	LOC110186434|XP_020811276.1|DSER
OG0008096	LOC111592993|XP_023161264.2|DHYD	LOC110183403|XP_020807337.1|DSER
OG0008097	LOC111603116|XP_023176355.1|DHYD	LOC110184345|XP_020808499.1|DSER
OG0008098	LOC111599824|XP_023171381.2|DHYD	LOC110182780|XP_020806564.1|DSER
OG0008099	LOC111605686|XP_023180125.2|DHYD	LOC110184640|XP_020808897.1|DSER
OG0008100	LOC111593330|XP_023161808.2|DHYD	LOC110184495|XP_020808713.1|DSER
OG0008101	LOC111593053|XP_023161394.2|DHYD	LOC110180640|XP_020803992.1|DSER
OG0008102	LOC111602954|XP_023176095.1|DHYD	LOC110191927|XP_020818587.1|DSER
OG0008103	LOC111600210|XP_023171998.2|DHYD	LOC110180634|XP_020803984.1|DSER
OG0008104	LOC111595100|XP_023164434.1|DHYD	LOC110176263|XP_020798236.1|DSER
OG0008105	LOC111605446|XP_023179731.2|DHYD	LOC110188091|XP_020813306.1|DSER
OG0008106	LOC111592862|XP_023161076.1|DHYD	LOC110190417|XP_020816546.1|DSER
OG0008107	LOC111592045|XP_023159809.1|DHYD	LOC110186584|XP_020811461.1|DSER
OG0008108	LOC111597358|XP_023167780.2|DHYD	LOC110176166|XP_020798062.1|DSER
OG0008109	LOC111604046|XP_023177672.1|DHYD	LOC110181576|XP_020805027.1|DSER
OG0008110	LOC111593447|XP_023161970.2|DHYD	LOC110181541|XP_020804982.1|DSER
OG0008111	LOC111593650|XP_023162303.1|DHYD	LOC110185510|XP_020810063.1|DSER
OG0008112	LOC111604071|XP_023177717.2|DHYD	LOC110180472|XP_020803813.1|DSER
OG0008113	LOC111593421|XP_023161933.1|DHYD	LOC110187115|XP_020812183.1|DSER
OG0008114	LOC111593420|XP_023161932.1|DHYD	LOC110187100|XP_020812165.1|DSER
OG0008115	LOC111594244|XP_030081748.1|DHYD	LOC110184205|XP_020808311.1|DSER
OG0008116	LOC111595007|XP_030081746.1|DHYD	LOC110179720|XP_020802993.1|DSER
OG0008117	LOC111598282|XP_023169230.2|DHYD	LOC110182113|XP_020805777.1|DSER
OG0008118	LOC111603180|XP_023176431.1|DHYD	LOC110183070|XP_020806915.1|DSER
OG0008119	LOC111593422|XP_030079926.1|DHYD	LOC110180204|XP_020803518.1|DSER
OG0008120	LOC111597372|XP_023167797.1|DHYD	LOC110181548|XP_020804990.1|DSER
OG0008121	LOC111592911|XP_023161132.2|DHYD	LOC110177306|XP_020799634.1|DSER
OG0008122	LOC111597360|XP_023167782.2|DHYD	LOC110183537|XP_020807496.1|DSER
OG0008123	LOC111605119|XP_023179240.1|DHYD	LOC110179432|XP_020802624.1|DSER
OG0008124	LOC111605315|XP_030080101.1|DHYD	LOC110179546|XP_020802784.1|DSER
OG0008125	LOC111596816|XP_023166952.2|DHYD	LOC110181849|XP_020805416.1|DSER
OG0008126	LOC111596763|XP_023166880.1|DHYD	LOC110178853|XP_020801772.1|DSER
OG0008127	LOC111597234|XP_030080072.1|DHYD	LOC110187152|XP_020812228.1|DSER
OG0008128	LOC111596779|XP_023166898.1|DHYD	LOC110187096|XP_020812159.1|DSER
OG0008129	LOC111603182|XP_023176434.2|DHYD	LOC110179457|XP_020802672.1|DSER
OG0008130	LOC111598266|XP_023169210.1|DHYD	LOC110184125|XP_020808190.1|DSER
OG0008131	LOC111602871|XP_023175964.2|DHYD	LOC110180435|XP_020803765.1|DSER
OG0008132	LOC111593356|XP_023161836.2|DHYD	LOC110186171|XP_020810884.1|DSER
OG0008133	LOC111599933|XP_023171594.2|DHYD, LOC115482978|XP_030079452.1|DHYD	LOC110180326|XP_020803642.1|DSER
OG0008134	LOC111604059|XP_030079559.1|DHYD	LOC110179422|XP_020802609.1|DSER
OG0008135	LOC111603666|XP_023177118.2|DHYD	LOC110188224|XP_020813530.1|DSER
OG0008136	LOC111605554|XP_023179885.2|DHYD	LOC110179151|XP_020802199.1|DSER
OG0008137	LOC111605057|XP_023179161.2|DHYD	LOC110183256|XP_020807140.1|DSER
OG0008138	LOC111600469|XP_023172344.2|DHYD	LOC110190655|XP_020816914.1|DSER
OG0008139	LOC111596960|XP_023167188.1|DHYD	LOC110191322|XP_020817809.1|DSER
OG0008140	LOC111596835|XP_023166977.2|DHYD	LOC110181658|XP_020805123.1|DSER
OG0008141	LOC111600177|XP_023171940.2|DHYD	LOC110176035|XP_020797906.1|DSER
OG0008142	LOC111592000|XP_023159733.1|DHYD	LOC110180109|XP_020803402.1|DSER
OG0008143	LOC111598231|XP_023169159.1|DHYD	LOC110184388|XP_020808553.1|DSER
OG0008144	LOC111605270|XP_023179481.1|DHYD	LOC110182269|XP_020805949.1|DSER
OG0008145	LOC111605056|XP_023179196.2|DHYD	LOC110178202|XP_020800896.1|DSER
OG0008146	LOC111602850|XP_023175931.1|DHYD	LOC110183514|XP_020807459.1|DSER
OG0008147	LOC111602864|XP_023175949.2|DHYD	LOC110183533|XP_020807489.1|DSER
OG0008148	LOC111605157|XP_023179308.2|DHYD	LOC110182062|XP_020805683.1|DSER
OG0008149	LOC111602036|XP_023174708.1|DHYD	LOC110182456|XP_020806150.1|DSER
OG0008150	LOC111598153|XP_023169006.1|DHYD	LOC110181564|XP_020805012.1|DSER
OG0008151	LOC111593635|XP_023162276.1|DHYD	LOC110182084|XP_020805723.1|DSER
OG0008152	LOC111604019|XP_030079982.1|DHYD	LOC110180407|XP_020803720.1|DSER
OG0008153	LOC111593838|XP_023162643.2|DHYD	LOC110176297|XP_020798280.1|DSER
OG0008154	LOC111599849|XP_023171415.2|DHYD	LOC110176249|XP_020798212.1|DSER
OG0008155	LOC111592776|XP_023160948.1|DHYD	LOC110178912|XP_020801850.1|DSER
OG0008156	LOC111594636|XP_023163799.2|DHYD	LOC110186582|XP_020811454.1|DSER
OG0008157	LOC111601762|XP_023174270.1|DHYD	LOC110189873|XP_020815776.1|DSER
OG0008158	LOC111596814|XP_023166950.2|DHYD	LOC110181647|XP_020805120.1|DSER
OG0008159	LOC111597446|XP_023167933.2|DHYD	LOC110185238|XP_020809633.1|DSER
OG0008160	LOC111600150|XP_030081234.1|DHYD	LOC110176395|XP_020798391.1|DSER
OG0008161	LOC111592709|XP_023160863.1|DHYD	LOC110179516|XP_020802752.1|DSER
OG0008162	LOC111598277|XP_023169222.2|DHYD	LOC110181578|XP_020805030.1|DSER
OG0008163	LOC111594832|XP_030079052.1|DHYD	LOC110190824|XP_020817139.1|DSER
OG0008164	LOC111593639|XP_023162284.2|DHYD	LOC110180337|XP_020803655.1|DSER
OG0008165	LOC111602415|XP_023175216.1|DHYD	LOC110179440|XP_020802644.1|DSER
OG0008166	LOC111602408|XP_023175204.1|DHYD	LOC110182527|XP_020806235.1|DSER
OG0008167	LOC111593601|XP_023162266.2|DHYD	LOC110179544|XP_020802783.1|DSER
OG0008168	LOC111592931|XP_023161202.1|DHYD	LOC110179475|XP_020802707.1|DSER
OG0008169	LOC111601904|XP_023174518.1|DHYD	LOC110179468|XP_020802697.1|DSER
OG0008170	LOC111597941|XP_023168666.1|DHYD	LOC110189375|XP_020815082.1|DSER
OG0008171	LOC111602836|XP_023175917.1|DHYD	LOC110184336|XP_020808491.1|DSER
OG0008172	LOC111601353|XP_023173653.2|DHYD	LOC110190287|XP_020816327.1|DSER
OG0008173	LOC111602310|XP_023175078.2|DHYD	LOC110182732|XP_020806491.1|DSER
OG0008174	LOC111592225|XP_023160072.1|DHYD	LOC110189724|XP_020815574.1|DSER
OG0008175	LOC111598240|XP_030078952.1|DHYD	LOC110184302|XP_020808450.1|DSER
OG0008176	LOC111592986|XP_023161251.1|DHYD	LOC110182574|XP_020806282.1|DSER
OG0008177	LOC111593657|XP_023162310.2|DHYD	LOC110187027|XP_020812051.1|DSER
OG0008178	LOC111593492|XP_023162024.2|DHYD	LOC110181507|XP_020804935.1|DSER
OG0008179	LOC111593489|XP_023162022.2|DHYD	LOC110175970|XP_020797823.1|DSER
OG0008180	LOC111601927|XP_023174548.1|DHYD	LOC110179446|XP_020802653.1|DSER
OG0008181	LOC111601928|XP_023174549.2|DHYD	LOC110179447|XP_020802654.1|DSER
OG0008182	LOC111598004|XP_023168764.1|DHYD	LOC110178405|XP_020801205.1|DSER
OG0008183	LOC111599721|XP_023171232.1|DHYD	LOC110190958|XP_020817308.1|DSER
OG0008184	LOC111592611|XP_023160711.1|DHYD	LOC110183350|XP_020807264.1|DSER
OG0008185	LOC111601386|XP_023173694.1|DHYD	LOC110176490|XP_020798523.1|DSER
OG0008186	LOC111600688|XP_023172709.2|DHYD	LOC110179719|XP_020802998.1|DSER
OG0008187	LOC111600690|XP_023172711.1|DHYD	LOC110179801|XP_020803069.1|DSER
OG0008188	LOC111599048|XP_023170333.1|DHYD	LOC110183026|XP_020806872.1|DSER
OG0008189	LOC111603901|XP_023177486.1|DHYD	LOC110185893|XP_020810563.1|DSER
OG0008190	LOC111595379|XP_030081454.1|DHYD	LOC110187324|XP_020812374.1|DSER
OG0008191	LOC111598425|XP_023169436.2|DHYD	LOC110179434|XP_020802630.1|DSER
OG0008192	LOC111593419|XP_023161930.2|DHYD	LOC110180116|XP_020803414.1|DSER
OG0008193	LOC111596869|XP_030080035.1|DHYD	LOC110175925|XP_020797762.1|DSER
OG0008194	LOC111598942|XP_023170188.1|DHYD	LOC110185781|XP_020810443.1|DSER
OG0008195	LOC111595426|XP_023164917.2|DHYD	LOC110189331|XP_020815033.1|DSER
OG0008196	LOC111599982|XP_023171645.2|DHYD	LOC110177280|XP_020799592.1|DSER
OG0008197	LOC111600970|XP_030080409.1|DHYD	LOC110190277|XP_020816310.1|DSER
OG0008198	LOC111601930|XP_023174551.2|DHYD	LOC110179608|XP_020802864.1|DSER
OG0008199	LOC111598278|XP_023169224.2|DHYD	LOC110184294|XP_020808440.1|DSER
OG0008200	LOC111597060|XP_023167354.2|DHYD	LOC110189619|XP_020815417.1|DSER
OG0008201	LOC111592775|XP_023160947.2|DHYD	LOC110178911|XP_020801849.1|DSER
OG0008202	LOC111605735|XP_023180204.1|DHYD	LOC110179027|XP_020802035.1|DSER
OG0008203	LOC111595296|XP_023164719.1|DHYD	LOC110177558|XP_020799990.1|DSER
OG0008204	LOC111604733|XP_023178672.1|DHYD	LOC110182838|XP_020806630.1|DSER
OG0008205	LOC111596637|XP_023166694.1|DHYD	LOC110183223|XP_020807096.1|DSER
OG0008206	LOC111598091|XP_023168909.2|DHYD	LOC110189995|XP_020815952.1|DSER
OG0008207	LOC111605710|XP_023180164.1|DHYD	LOC110176710|XP_020798809.1|DSER
OG0008208	LOC111597949|XP_023168679.2|DHYD	LOC110176331|XP_020798309.1|DSER
OG0008209	LOC111595567|XP_023165131.2|DHYD	LOC110177588|XP_020800031.1|DSER
OG0008210	LOC111593655|XP_023162312.2|DHYD	LOC110190045|XP_020816011.1|DSER
OG0008211	LOC111603877|XP_023177456.2|DHYD	LOC110187298|XP_020812346.1|DSER
OG0008212	LOC111605089|XP_023179194.2|DHYD	LOC110190226|XP_020816245.1|DSER
OG0008213	LOC111597411|XP_023167876.1|DHYD	LOC110179662|XP_020802932.1|DSER
OG0008214	LOC111595103|XP_023164437.1|DHYD	LOC110190699|XP_020816969.1|DSER
OG0008215	LOC111604736|XP_023178678.1|DHYD	LOC110175959|XP_020797807.1|DSER
OG0008216	LOC111600954|XP_023173100.1|DHYD	LOC110178578|XP_020801415.1|DSER
OG0008217	LOC111593498|XP_023162033.2|DHYD	LOC110176051|XP_020797924.1|DSER
OG0008218	LOC111597972|XP_023168714.1|DHYD	LOC110176340|XP_020798321.1|DSER
OG0008219	LOC111593009|XP_023161306.2|DHYD	LOC110182107|XP_020805772.1|DSER
OG0008220	LOC111592216|XP_023160060.2|DHYD	LOC110181513|XP_020804946.1|DSER
OG0008221	LOC111595419|XP_030080238.1|DHYD	LOC110178104|XP_020800773.1|DSER
OG0008222	LOC111595341|XP_023164783.2|DHYD	LOC110190424|XP_020816561.1|DSER
OG0008224	LOC111600920|XP_030081836.1|DHYD	LOC110176700|XP_020798794.1|DSER
OG0008225	LOC111602842|XP_023175922.1|DHYD	LOC110187142|XP_020812215.1|DSER
OG0008226	LOC111597439|XP_030079383.1|DHYD	LOC110182462|XP_020806158.1|DSER
OG0008227	LOC111598311|XP_023169273.1|DHYD	LOC110186361|XP_020811169.1|DSER
OG0008228	LOC111592702|XP_023160850.2|DHYD	LOC110189010|XP_020814622.1|DSER
OG0008229	LOC111601797|XP_023174342.1|DHYD	LOC110186205|XP_020810927.1|DSER
OG0008230	LOC111601357|XP_023173656.2|DHYD	LOC110190304|XP_020816351.1|DSER
OG0008232	LOC111601601|XP_023174033.1|DHYD	LOC110177552|XP_020799983.1|DSER
OG0008233	LOC111597195|XP_023167533.2|DHYD	LOC110181383|XP_020804773.1|DSER, LOC110178703|XP_020801562.1|DSER
OG0008234	LOC111605352|XP_023179596.2|DHYD	LOC110184101|XP_020808151.1|DSER
OG0008235	LOC111602070|XP_023174762.1|DHYD	LOC110181901|XP_020805491.1|DSER
OG0008236	LOC111597725|XP_023168334.1|DHYD	LOC110188343|XP_020813710.1|DSER, LOC110189358|XP_020815059.1|DSER
OG0008237	LOC111604165|XP_023177871.1|DHYD	LOC110188683|XP_020814185.1|DSER
OG0008238	LOC111592448|XP_023160400.2|DHYD	LOC110178728|XP_020801608.1|DSER
OG0008239	LOC111597459|XP_023167976.1|DHYD	LOC110190232|XP_020816252.1|DSER
OG0008240	LOC111603359|XP_023176677.1|DHYD	LOC110189469|XP_020815206.1|DSER
OG0008243	LOC111603146|XP_023176393.1|DHYD	LOC110178473|XP_020801274.1|DSER
OG0008244	LOC111594961|XP_023164228.2|DHYD	LOC110191020|XP_020817395.1|DSER
OG0008245	LOC115483814|XP_030082017.1|DHYD, LOC111592805|XP_023160985.1|DHYD	LOC110178251|XP_020800965.1|DSER
OG0008246	LOC111595536|XP_023165088.1|DHYD	LOC110180066|XP_020803351.1|DSER
OG0008247	LOC111596174|XP_023166041.1|DHYD	LOC110190913|XP_020817233.1|DSER
OG0008248	LOC111598264|XP_023169208.2|DHYD	LOC110186509|XP_020811363.1|DSER
OG0008249	LOC111592924|XP_023161145.2|DHYD, LOC111592491|XP_023160478.2|DHYD	LOC110186617|XP_020811511.1|DSER
OG0008250	LOC111595329|XP_023164757.2|DHYD	LOC110189442|XP_020815171.1|DSER
OG0008251	LOC111593884|XP_023162718.1|DHYD	LOC110189361|XP_020815062.1|DSER, LOC110189360|XP_020815061.1|DSER, LOC110189764|XP_020815643.1|DSER
OG0008252	LOC111597884|XP_023168585.2|DHYD, LOC111602094|XP_023174796.1|DHYD	LOC110188978|XP_020814586.1|DSER
OG0008253	LOC111596385|XP_023166359.2|DHYD	LOC110176173|XP_020798076.1|DSER
OG0008254	LOC111598718|XP_023169878.2|DHYD	LOC110183667|XP_020807660.1|DSER
OG0008255	LOC111595343|XP_023164785.2|DHYD	LOC110190237|XP_020816256.1|DSER
OG0008257	LOC111604954|XP_023179402.2|DHYD	LOC110184607|XP_020808859.1|DSER
OG0008258	LOC111603526|XP_023176926.2|DHYD	LOC110184917|XP_020809221.1|DSER, LOC110178019|XP_020800693.1|DSER
OG0008259	LOC111596072|XP_023165892.2|DHYD	LOC110179163|XP_020802216.1|DSER
OG0008260	LOC111604751|XP_023178703.1|DHYD, LOC111604771|XP_023178738.1|DHYD	LOC110188864|XP_020814433.1|DSER
OG0008261	LOC111605372|XP_023179622.2|DHYD	LOC110177921|XP_020800560.1|DSER
OG0008262	LOC111600891|XP_023172998.1|DHYD	LOC110189696|XP_020815530.1|DSER
