Orthogroup	DHYD.longest_only	DANA.longest_only
OG0008287	LOC111605294|XP_023179513.2|DHYD	LOC6505150|XP_001965445.2|DANA
OG0008288	LOC111601756|XP_023174263.1|DHYD	LOC6501706|XP_001955806.1|DANA
OG0008289	LOC111596406|XP_023166383.2|DHYD	LOC26514426|XP_014767286.1|DANA
OG0008290	LOC111596552|XP_023166595.1|DHYD	LOC6504452|XP_001966962.1|DANA
OG0008291	LOC111605607|XP_023179991.1|DHYD	LOC6502277|XP_001966149.1|DANA
OG0008292	LOC111596825|XP_023166964.1|DHYD	LOC6502230|XP_001966027.2|DANA
OG0008293	LOC111594458|XP_023163522.2|DHYD	LOC6505625|XP_001964579.1|DANA
OG0008294	LOC111598250|XP_023169182.1|DHYD	LOC6500757|XP_001953860.1|DANA
OG0008295	LOC111596547|XP_023166588.2|DHYD	LOC6498760|XP_001967258.2|DANA
OG0008296	LOC111596821|XP_023166957.2|DHYD	LOC6502708|XP_032311961.1|DANA
OG0008297	LOC111605295|XP_023179517.1|DHYD	LOC6505151|XP_001965448.1|DANA
OG0008298	LOC111593426|XP_023161938.1|DHYD	LOC6503153|XP_032308890.1|DANA
OG0008299	LOC111597764|XP_023168388.2|DHYD	LOC6505907|XP_001964593.1|DANA
OG0008300	LOC111598308|XP_030080145.1|DHYD	LOC6504505|XP_001967037.1|DANA
OG0008301	LOC111602709|XP_023175714.2|DHYD	LOC6500624|XP_001953591.1|DANA
OG0008302	LOC111596544|XP_023166584.1|DHYD	LOC6504998|XP_001965664.1|DANA
OG0008303	LOC111594121|XP_023163086.1|DHYD	LOC6503468|XP_001964322.1|DANA
OG0008304	LOC111602815|XP_030079365.1|DHYD	LOC6503508|XP_032308799.1|DANA
OG0008306	LOC111598454|XP_023169480.1|DHYD	LOC6504463|XP_001966951.1|DANA
OG0008307	LOC111593258|XP_023161691.2|DHYD	LOC6501564|XP_001955478.1|DANA
OG0008309	LOC111592566|XP_023160631.2|DHYD	LOC6505767|XP_001965018.1|DANA
OG0008310	LOC111592287|XP_023160157.1|DHYD	LOC6506290|XP_032310171.1|DANA
OG0008311	LOC111605133|XP_023179271.2|DHYD	LOC6505219|XP_001965565.1|DANA
OG0008312	LOC111602662|XP_023175613.1|DHYD	LOC26513882|XP_014767224.1|DANA
OG0008313	LOC111603157|XP_023176402.2|DHYD	LOC6501963|XP_001966769.2|DANA
OG0008314	LOC111597934|XP_023168656.1|DHYD	LOC6494939|XP_001959360.1|DANA
OG0008315	LOC111593089|XP_023161452.2|DHYD	LOC6506617|XP_001957533.1|DANA
OG0008317	LOC111603638|XP_023177075.2|DHYD	LOC6501218|XP_014766949.1|DANA
OG0008318	LOC111598834|XP_023170038.1|DHYD	LOC6501796|XP_001967179.1|DANA
OG0008319	LOC111605356|XP_023179601.2|DHYD	LOC6496066|XP_001960147.1|DANA
OG0008320	LOC111596749|XP_023166848.1|DHYD	LOC6501852|XP_014759625.1|DANA
OG0008321	LOC111602794|XP_023175835.1|DHYD	LOC6505841|XP_001964469.1|DANA
OG0008322	LOC111604001|XP_023177623.1|DHYD	LOC26514442|XP_032311423.1|DANA
OG0008323	LOC111601349|XP_023173649.1|DHYD	LOC6500685|XP_001953722.1|DANA
OG0008324	LOC111592843|XP_023161085.2|DHYD	LOC6503496|XP_014760956.1|DANA
OG0008325	LOC111596739|XP_030079895.1|DHYD	LOC6504580|XP_001966590.1|DANA
OG0008326	LOC111602489|XP_023175324.1|DHYD	LOC6500703|XP_032308892.1|DANA
OG0008327	LOC111600077|XP_023171784.2|DHYD	LOC6494902|XP_001959461.1|DANA
OG0008329	LOC111592990|XP_023161260.1|DHYD	LOC6503064|XP_001963359.1|DANA
OG0008330	LOC111594122|XP_023163049.2|DHYD	LOC6496438|XP_001960914.1|DANA
OG0008331	LOC111598736|XP_023169897.1|DHYD	LOC6493454|XP_001957784.1|DANA
OG0008332	LOC111605671|XP_023180103.1|DHYD	LOC6493371|XP_014764351.1|DANA
OG0008333	LOC111598704|XP_023169857.2|DHYD	LOC6506652|XP_001957472.1|DANA
OG0008334	LOC111598738|XP_023169900.2|DHYD	LOC6506653|XP_001957471.1|DANA
OG0008335	LOC111597587|XP_023168154.2|DHYD	LOC6506895|XP_001957044.1|DANA
OG0008336	LOC111604529|XP_023178395.2|DHYD	LOC26514663|XP_032309753.1|DANA
OG0008337	LOC111593926|XP_023162768.2|DHYD	LOC6495559|XP_032306002.1|DANA
OG0008338	LOC111604442|XP_023178280.1|DHYD	LOC6506234|XP_001958294.1|DANA
OG0008339	LOC111603107|XP_023176341.2|DHYD	LOC6501893|XP_001966718.1|DANA
OG0008340	LOC111605371|XP_023179621.2|DHYD	LOC6494544|XP_001960136.1|DANA
OG0008341	LOC111592974|XP_023161237.1|DHYD	LOC6506461|XP_001957834.2|DANA
OG0008342	LOC111602883|XP_023175983.2|DHYD	LOC6506872|XP_001957084.1|DANA
OG0008343	LOC111602912|XP_023176027.1|DHYD	LOC6499257|XP_001955013.1|DANA
OG0008344	LOC111601600|XP_023174032.1|DHYD	LOC6507466|XP_001955956.1|DANA
OG0008345	LOC111597383|XP_023167813.2|DHYD	LOC6506904|XP_001957027.1|DANA
OG0008346	LOC111602810|XP_023175873.1|DHYD	LOC6504773|XP_001966318.1|DANA
OG0008347	LOC111595836|XP_023165512.2|DHYD	LOC6497990|XP_001961850.1|DANA
OG0008348	LOC111594887|XP_023164141.2|DHYD	LOC6506942|XP_001956942.1|DANA
OG0008349	LOC111604527|XP_023178393.2|DHYD	LOC6506668|XP_001957446.2|DANA
OG0008350	LOC111593032|XP_023161366.2|DHYD	LOC6501855|XP_001966792.1|DANA
OG0008351	LOC111596958|XP_023167185.1|DHYD	LOC6507473|XP_001955943.3|DANA
OG0008352	LOC111604660|XP_023178584.1|DHYD	LOC6492989|XP_001956803.1|DANA
OG0008353	LOC111594867|XP_023164115.2|DHYD	LOC6492935|XP_001956685.1|DANA
OG0008354	LOC111603188|XP_023176439.1|DHYD	LOC6504477|XP_001966982.1|DANA
OG0008355	LOC111605396|XP_023179664.1|DHYD	LOC6495245|XP_001958768.2|DANA
OG0008356	LOC111592378|XP_023160351.2|DHYD	LOC6507743|XP_001956255.1|DANA
OG0008357	LOC111604909|XP_023178920.2|DHYD	LOC6499368|XP_001954775.1|DANA
OG0008358	LOC111602326|XP_023175095.2|DHYD	LOC6497114|XP_001962728.1|DANA
OG0008359	LOC111605386|XP_023179645.2|DHYD	LOC6496199|XP_001960433.1|DANA
OG0008360	LOC111593747|XP_023162509.1|DHYD	LOC6494188|XP_001960802.1|DANA
OG0008361	LOC111603948|XP_023177546.2|DHYD	LOC6497196|XP_032307751.1|DANA
OG0008362	LOC111604989|XP_023179076.2|DHYD	LOC6504883|XP_001966526.1|DANA
OG0008363	LOC111601274|XP_023173555.2|DHYD	LOC6494527|XP_001960171.1|DANA
OG0008364	LOC111597290|XP_023167673.1|DHYD	LOC6493260|XP_001957371.1|DANA
OG0008365	LOC111597022|XP_023167299.2|DHYD	LOC6494801|XP_001959640.1|DANA
OG0008366	LOC111603463|XP_023176820.2|DHYD	LOC6499307|XP_001954902.1|DANA
OG0008367	LOC111601896|XP_023174507.2|DHYD	LOC6504719|XP_001966337.1|DANA
OG0008368	LOC111592646|XP_023160760.2|DHYD	LOC6496872|XP_032311031.1|DANA
OG0008369	LOC111600190|XP_023171967.2|DHYD	LOC6505238|XP_001965603.1|DANA
OG0008370	LOC111598557|XP_023169620.1|DHYD	LOC6499892|XP_001953687.2|DANA
OG0008371	LOC111600247|XP_023172054.1|DHYD	LOC6501044|XP_032305786.1|DANA
OG0008373	LOC111603959|XP_023177561.2|DHYD	LOC6498589|XP_001963121.1|DANA
OG0008374	LOC111592079|XP_023159867.2|DHYD	LOC6502488|XP_001966912.1|DANA
OG0008375	LOC111595818|XP_023165492.2|DHYD	LOC6497561|XP_001961813.1|DANA
OG0008376	LOC111599396|XP_023170802.1|DHYD	LOC6498522|XP_001962989.1|DANA
OG0008377	LOC111600557|XP_023172475.1|DHYD	LOC26514513|XP_014762339.1|DANA
OG0008378	LOC111600556|XP_030080323.1|DHYD	LOC6497671|XP_014761774.1|DANA
OG0008379	LOC111600380|XP_030081051.1|DHYD	LOC6497155|XP_001962655.1|DANA
OG0008380	LOC111592668|XP_023160799.1|DHYD	LOC6498594|XP_001963126.1|DANA
OG0008381	LOC111601471|XP_023173828.1|DHYD	LOC6506232|XP_001965135.1|DANA
OG0008383	LOC111599188|XP_023170542.1|DHYD	LOC6497594|XP_032307785.1|DANA
OG0008384	LOC111599455|XP_030080284.1|DHYD	LOC26514736|XP_032307358.1|DANA
OG0008385	LOC111603934|XP_023177531.1|DHYD	LOC6498325|XP_001962546.1|DANA
OG0008386	LOC111598267|XP_023169211.1|DHYD	LOC6504400|XP_001967042.1|DANA
OG0008387	LOC111597800|XP_023168449.2|DHYD	LOC6501571|XP_032311535.1|DANA
OG0008388	LOC111598948|XP_023170197.1|DHYD	LOC6497503|XP_001961948.1|DANA
OG0008389	LOC111599131|XP_023170462.2|DHYD	LOC6498185|XP_001962252.1|DANA
OG0008390	LOC111601463|XP_023173817.1|DHYD	LOC26515237|XP_014760674.1|DANA
OG0008391	LOC111599375|XP_023170779.1|DHYD	LOC6498115|XP_001962105.1|DANA
OG0008392	LOC111601005|XP_023173172.2|DHYD	LOC6507118|XP_001956637.1|DANA
OG0008393	LOC111592345|XP_023160242.1|DHYD	LOC6492924|XP_001956661.1|DANA
OG0008394	LOC111594917|XP_023164172.1|DHYD	LOC6506146|XP_001958460.1|DANA
OG0008395	LOC111598352|XP_023169327.2|DHYD	LOC6501850|XP_032308227.1|DANA
OG0008396	LOC111591888|XP_023159560.2|DHYD	LOC6502253|XP_032309359.1|DANA
OG0008397	LOC111598409|XP_023169416.2|DHYD	LOC6492916|XP_001963677.2|DANA
OG0008399	LOC111596769|XP_030079883.1|DHYD	LOC6504817|XP_001966390.2|DANA
OG0008400	LOC111599284|XP_023170650.2|DHYD	LOC6507535|XP_001955875.1|DANA
OG0008401	LOC111602471|XP_023175300.1|DHYD	LOC6503332|XP_001965392.1|DANA
OG0008402	LOC111601541|XP_023173944.1|DHYD	LOC6499834|XP_001953815.1|DANA
OG0008403	LOC111601848|XP_023174451.1|DHYD	LOC6504436|XP_001966980.1|DANA
OG0008404	LOC111603592|XP_023177016.1|DHYD	LOC6494469|XP_014760081.1|DANA
OG0008405	LOC111593372|XP_023161895.1|DHYD	LOC6503587|XP_001964108.1|DANA
OG0008406	LOC111605144|XP_023179292.1|DHYD	LOC6504123|XP_001964232.1|DANA
OG0008407	LOC111596428|XP_023166409.2|DHYD	LOC6499414|XP_001954691.3|DANA
OG0008408	LOC111597327|XP_023167734.1|DHYD	LOC6504936|XP_032309289.1|DANA
OG0008409	LOC111592298|XP_030079894.1|DHYD	LOC6507942|XP_001957268.1|DANA
OG0008410	LOC111604204|XP_023177929.2|DHYD	LOC6499428|XP_001954658.1|DANA
OG0008411	LOC111604936|XP_023178974.2|DHYD	LOC6501303|XP_001954959.1|DANA
OG0008412	LOC111593446|XP_023161967.2|DHYD	LOC6503582|XP_001964120.2|DANA
OG0008413	LOC111604472|XP_023178321.2|DHYD	LOC6506240|XP_014764690.1|DANA
OG0008414	LOC111605142|XP_023179290.1|DHYD	LOC6503947|XP_001963896.1|DANA
OG0008415	LOC111603103|XP_023176332.2|DHYD	LOC6505276|XP_001965671.1|DANA
OG0008416	LOC111594896|XP_023164151.1|DHYD	LOC6501821|XP_014759585.1|DANA
OG0008417	LOC111595348|XP_023164831.2|DHYD	LOC6504641|XP_001966487.1|DANA
OG0008418	LOC111601838|XP_030079395.1|DHYD	LOC6503541|XP_001964186.2|DANA
OG0008419	LOC111593435|XP_023161950.2|DHYD	LOC6502983|XP_032308944.1|DANA
OG0008420	LOC111604871|XP_023178879.2|DHYD	LOC6504006|XP_001963992.1|DANA
OG0008421	LOC111592369|XP_023160302.2|DHYD	LOC6504260|XP_032308835.1|DANA
OG0008422	LOC111592994|XP_023161265.1|DHYD	LOC6503040|XP_032308941.1|DANA
OG0008423	LOC111594058|XP_023162950.1|DHYD	LOC6496165|XP_001960356.1|DANA
OG0008424	LOC111605079|XP_030079701.1|DHYD	LOC6502241|XP_001966050.1|DANA
OG0008425	LOC111598619|XP_023169721.2|DHYD	LOC6499314|XP_001954885.2|DANA
OG0008426	LOC111595429|XP_023164920.2|DHYD	LOC6495125|XP_001958999.1|DANA
OG0008427	LOC111602038|XP_030079528.1|DHYD	LOC6502290|XP_001966180.2|DANA
OG0008429	LOC111601419|XP_023173763.1|DHYD	LOC6500972|XP_001954277.1|DANA
OG0008430	LOC111602059|XP_023174740.1|DHYD	LOC6502115|XP_001966179.1|DANA
OG0008432	LOC111593239|XP_030081694.1|DHYD	LOC6499097|XP_032310375.1|DANA
OG0008433	LOC111604294|XP_023178089.2|DHYD	LOC6493832|XP_032310627.1|DANA
OG0008434	LOC111602004|XP_023174660.2|DHYD	LOC6505570|XP_001964678.1|DANA
OG0008435	LOC111592671|XP_023160803.1|DHYD	LOC6498596|XP_001963130.1|DANA
OG0008436	LOC111600691|XP_023172713.1|DHYD	LOC26514899|XP_014764060.1|DANA
OG0008438	LOC111595662|XP_023165256.2|DHYD	LOC6507966|XP_032311829.1|DANA
OG0008439	LOC111595533|XP_023165084.2|DHYD	LOC6495499|XP_001958982.1|DANA
OG0008440	LOC111604845|XP_023178844.1|DHYD	LOC6501429|XP_014767040.1|DANA
OG0008441	LOC111592861|XP_023161074.1|DHYD	LOC6493869|XP_001958590.2|DANA
OG0008442	LOC111594309|XP_023168673.2|DHYD	LOC6494355|XP_032307205.1|DANA
OG0008444	LOC111597447|XP_023167937.2|DHYD	LOC6493679|XP_001958217.1|DANA
OG0008445	LOC111592984|XP_023161249.1|DHYD	LOC6503068|XP_001963364.1|DANA
OG0008446	LOC111598272|XP_030080140.1|DHYD	LOC6504503|XP_032308093.1|DANA
OG0008447	LOC111596466|XP_023166486.1|DHYD	LOC6504602|XP_001966548.1|DANA
OG0008448	LOC111598861|XP_023170073.2|DHYD	LOC6502149|XP_014759950.2|DANA
OG0008449	LOC111595956|XP_023165696.2|DHYD	LOC6503485|XP_001964288.1|DANA
OG0008450	LOC111598653|XP_023169769.1|DHYD	LOC26514226|XP_014759703.1|DANA
OG0008451	LOC111596700|XP_023166786.1|DHYD	LOC6500133|XP_032312293.1|DANA
OG0008452	LOC111599118|XP_023170447.1|DHYD	LOC6497841|XP_032307494.1|DANA
OG0008453	LOC111599907|XP_023171499.1|DHYD	LOC6494093|XP_001960991.1|DANA
OG0008454	LOC111604052|XP_023177679.2|DHYD	LOC6504652|XP_032309293.1|DANA
OG0008455	LOC111596027|XP_023165823.2|DHYD	LOC6493430|XP_001957734.1|DANA
OG0008456	LOC111596438|XP_023166428.1|DHYD	LOC6501175|XP_001954695.1|DANA
OG0008457	LOC111593334|XP_023161813.2|DHYD	LOC6498855|XP_001955793.1|DANA
OG0008459	LOC111602835|XP_023175916.2|DHYD	LOC6502933|XP_001963564.1|DANA
OG0008460	LOC111593155|XP_023161525.2|DHYD	LOC6497760|XP_001961409.1|DANA
OG0008461	LOC111596214|XP_030080418.1|DHYD	LOC6498082|XP_014761973.1|DANA
OG0008462	LOC111599330|XP_023170719.1|DHYD	LOC6498110|XP_001962098.1|DANA
OG0008463	LOC111602501|XP_023175340.2|DHYD	LOC26514214|XP_014760640.1|DANA
OG0008464	LOC111605362|XP_023179609.1|DHYD	LOC6494388|XP_001960419.1|DANA
OG0008465	LOC111599707|XP_023171205.1|DHYD	LOC26515200|XP_014764100.1|DANA
OG0008466	LOC111593843|XP_023162655.2|DHYD	LOC6494771|XP_001959698.1|DANA
OG0008467	LOC111604134|XP_023177820.1|DHYD	LOC6495644|XP_001959292.1|DANA
OG0008468	LOC111599385|XP_023170790.2|DHYD	LOC6497016|XP_001962923.1|DANA
OG0008469	LOC111597979|XP_023168722.2|DHYD	LOC6494448|XP_032307164.1|DANA
OG0008470	LOC111593900|XP_023162738.1|DHYD	LOC6495838|XP_001959684.2|DANA
OG0008472	LOC115483817|XP_030082029.1|DHYD, LOC111600575|XP_023172531.1|DHYD	LOC6495966|XP_032307294.1|DANA
OG0008473	LOC111594051|XP_023162933.2|DHYD	LOC6501928|XP_001967160.2|DANA, LOC116656200|XP_032311540.1|DANA
OG0008474	LOC111604884|XP_023178892.1|DHYD	LOC6499310|XP_001954893.3|DANA
OG0008475	LOC111603986|XP_023177599.2|DHYD	LOC6504359|XP_001964996.1|DANA
OG0008476	LOC111603011|XP_023176185.2|DHYD	LOC6494230|XP_001965952.1|DANA
OG0008477	LOC111593831|XP_023162637.2|DHYD	LOC6496523|XP_014763867.1|DANA
OG0008479	LOC111597092|XP_023167399.1|DHYD	LOC6494798|XP_001959645.3|DANA
OG0008480	LOC111597220|XP_023167568.2|DHYD	LOC6493258|XP_014764290.2|DANA
OG0008481	LOC111597325|XP_023167731.2|DHYD	LOC6504934|XP_001966613.2|DANA, LOC26513668|XP_014759878.1|DANA
OG0008482	LOC111605178|XP_023179340.2|DHYD	LOC6493042|XP_001956932.1|DANA
OG0008483	LOC111596124|XP_023165962.1|DHYD	LOC6496866|XP_001963247.1|DANA
OG0008484	LOC111602744|XP_023175767.2|DHYD, LOC115483795|XP_030081910.1|DHYD	LOC6499943|XP_001953584.1|DANA
OG0008485	LOC111596344|XP_023166297.2|DHYD	LOC6497322|XP_001962321.1|DANA
OG0008486	LOC111595873|XP_023165556.1|DHYD	LOC6501769|XP_014759325.1|DANA
OG0008487	LOC111603090|XP_023176318.1|DHYD	LOC6505116|XP_001965430.1|DANA
OG0008488	LOC111602058|XP_023174739.1|DHYD	LOC6501301|XP_001954947.1|DANA
OG0008489	LOC111603401|XP_023176736.1|DHYD	LOC26514988|XP_014767367.1|DANA
OG0008490	LOC111598599|XP_023169683.2|DHYD	LOC6500218|XP_001953002.1|DANA
OG0008491	LOC111601776|XP_023174290.2|DHYD	LOC6500252|XP_001952935.1|DANA
OG0008492	LOC111595778|XP_023165430.2|DHYD	LOC6498074|XP_001962027.1|DANA
OG0008493	LOC111600415|XP_023172263.2|DHYD	LOC6497105|XP_001962745.1|DANA
OG0008494	LOC111604095|XP_023177764.2|DHYD	LOC6496385|XP_001960798.2|DANA
OG0008495	LOC111597115|XP_023167439.2|DHYD	LOC6496364|XP_001960768.1|DANA
OG0008496	LOC111599706|XP_023171204.1|DHYD	LOC6494492|XP_001960227.1|DANA
OG0008497	LOC111595431|XP_023164922.1|DHYD, LOC111595528|XP_023165078.2|DHYD	LOC26515339|XP_014764121.1|DANA
OG0008498	LOC111600547|XP_023172460.2|DHYD	LOC6495975|XP_001959958.1|DANA
OG0008499	LOC111593865|XP_023162696.2|DHYD	LOC6496006|XP_001960030.1|DANA
OG0008500	LOC111598037|XP_023168834.2|DHYD	LOC6495835|XP_014763508.2|DANA
OG0008501	LOC111601695|XP_023174179.2|DHYD	LOC6493405|XP_001957681.1|DANA
OG0008502	LOC111593064|XP_023161408.1|DHYD	LOC6501879|XP_001966750.1|DANA
OG0008503	LOC111605145|XP_023179294.1|DHYD	LOC6504122|XP_001964229.1|DANA
OG0008504	LOC111597181|XP_023167511.1|DHYD	LOC26514485|XP_014765630.1|DANA
OG0008505	LOC111594383|XP_023163418.1|DHYD	LOC6506932|XP_001956964.1|DANA
OG0008506	LOC111592968|XP_023161228.2|DHYD	LOC6506923|XP_001956989.1|DANA
OG0008507	LOC111599266|XP_023170632.2|DHYD	LOC6497989|XP_001961848.1|DANA, LOC6506256|XP_001958255.2|DANA
OG0008509	LOC111593732|XP_023162530.1|DHYD	LOC6504172|XP_001964317.2|DANA
OG0008510	LOC111600227|XP_023172021.1|DHYD	LOC6505027|XP_001965606.1|DANA
OG0008511	LOC111593784|XP_023162570.2|DHYD, LOC111593783|XP_023162569.2|DHYD, LOC111593782|XP_023162568.2|DHYD	LOC6505334|XP_001964836.1|DANA
OG0008512	LOC111602292|XP_023175061.1|DHYD, LOC111602340|XP_023175118.2|DHYD	LOC6503021|XP_001963392.1|DANA
OG0008513	LOC111594234|XP_023163208.2|DHYD	LOC6498107|XP_001962091.1|DANA
OG0008514	LOC111601137|XP_023173372.2|DHYD	LOC6497361|XP_001962247.1|DANA, LOC6497362|XP_001962246.1|DANA
OG0008516	LOC111603054|XP_023176279.1|DHYD	LOC6506592|XP_001957583.2|DANA
OG0008517	LOC111604755|XP_023178713.2|DHYD	LOC6493549|XP_001957979.1|DANA
OG0008518	LOC111596664|XP_023166739.2|DHYD	LOC6493579|XP_001958034.2|DANA
OG0008519	LOC111593198|XP_023161590.2|DHYD, LOC115483074|XP_030079790.1|DHYD	LOC6495366|XP_001958673.3|DANA
OG0008520	LOC111596200|XP_023166080.2|DHYD, LOC111596205|XP_023166085.2|DHYD	LOC6499345|XP_001954823.3|DANA, LOC6499344|XP_001954824.2|DANA
OG0008521	LOC111600269|XP_023172085.2|DHYD	LOC6498837|XP_001955839.2|DANA, LOC26514875|XP_014767355.2|DANA, LOC26514301|XP_014767270.1|DANA
OG0008523	LOC111594145|XP_023163082.2|DHYD	LOC6497753|XP_001961423.3|DANA
OG0008524	LOC111594276|XP_030078912.1|DHYD	LOC6503681|XP_014761026.1|DANA
OG0008527	LOC111593049|XP_030080121.1|DHYD	LOC6505179|XP_014760309.1|DANA
OG0008528	LOC111596369|XP_023166334.1|DHYD	LOC6507378|XP_001956132.1|DANA
OG0008530	LOC111593024|XP_023161335.2|DHYD	LOC6504484|XP_001966992.1|DANA
OG0008531	LOC111596728|XP_023166825.2|DHYD	LOC6503799|XP_014761084.1|DANA
OG0008532	LOC111596560|XP_030079919.1|DHYD	LOC6505311|XP_001965739.1|DANA
OG0008534	LOC111603374|XP_030079554.1|DHYD	LOC6505183|XP_001965497.1|DANA
OG0008535	LOC111592980|XP_023161243.2|DHYD	LOC6504000|XP_001963983.2|DANA
OG0008536	LOC111598844|XP_030078913.1|DHYD	LOC6503851|XP_001963715.2|DANA
OG0008537	LOC111594628|XP_023163787.2|DHYD	LOC6502647|XP_032305781.1|DANA
OG0008538	LOC111596804|XP_023166933.2|DHYD	LOC6504966|XP_001965721.1|DANA
OG0008540	LOC111593691|XP_023162358.2|DHYD	LOC6500002|XP_001953426.3|DANA
OG0008541	LOC111600643|XP_023172626.2|DHYD	LOC6496499|XP_032306209.1|DANA
OG0008542	LOC111601705|XP_023174192.2|DHYD	LOC6493881|XP_001967851.1|DANA
OG0008544	LOC111604184|XP_023177907.2|DHYD	LOC26515562|XP_014764139.1|DANA
OG0008546	LOC111596144|XP_023165995.1|DHYD	LOC6507557|XP_001955911.1|DANA
OG0008547	LOC111596464|XP_023166484.2|DHYD	LOC6504930|XP_014759871.1|DANA
OG0008548	LOC111603617|XP_023177055.2|DHYD	LOC6498278|XP_001962446.1|DANA
OG0008549	LOC111601760|XP_023174266.1|DHYD	LOC6499038|XP_001955452.1|DANA
OG0008550	LOC111597288|XP_023167672.1|DHYD, LOC111597344|XP_023167757.2|DHYD	LOC6503056|XP_001963342.1|DANA
OG0008552	LOC111598371|XP_023169347.2|DHYD	LOC6493025|XP_001956887.3|DANA
OG0008553	LOC111602109|XP_023174820.2|DHYD	LOC6494003|XP_001961161.1|DANA
OG0008554	LOC111601826|XP_023174420.1|DHYD	LOC6503704|XP_001963894.2|DANA
OG0008555	LOC111592170|XP_023159996.2|DHYD	LOC6504836|XP_001966423.1|DANA
OG0008556	LOC111597080|XP_023167379.2|DHYD	LOC6495417|XP_014763304.1|DANA
OG0008557	LOC111598237|XP_023169169.2|DHYD	LOC6501577|XP_001955509.1|DANA
OG0008558	LOC111603971|XP_030079166.1|DHYD	LOC6498550|XP_001963043.2|DANA
OG0008560	LOC111593149|XP_023161521.1|DHYD	LOC6505367|XP_014760481.2|DANA
OG0008561	LOC111594744|XP_023163955.1|DHYD	LOC6498162|XP_001962210.1|DANA
OG0008562	LOC111592076|XP_023159864.1|DHYD	LOC6498197|XP_001962278.3|DANA
OG0008563	LOC111599573|XP_023171012.2|DHYD	LOC6500810|XP_001953957.1|DANA
OG0008564	LOC111592660|XP_023160780.2|DHYD	LOC6496936|XP_001963098.2|DANA
OG0008565	LOC111600213|XP_023172003.1|DHYD	LOC26515423|XP_014761372.1|DANA
OG0008566	LOC111600312|XP_023172134.2|DHYD	LOC6497098|XP_001962761.3|DANA
OG0008569	LOC111600956|XP_023173143.1|DHYD	LOC6503761|XP_001963787.1|DANA
OG0008570	LOC111592996|XP_030078909.1|DHYD	LOC6503558|XP_014760986.2|DANA
OG0008571	LOC111598370|XP_023169346.2|DHYD	LOC6506979|XP_001956885.1|DANA
OG0008572	LOC111593619|XP_023162256.1|DHYD	LOC6498876|XP_001955760.1|DANA
OG0008573	LOC111596751|XP_023166851.2|DHYD	LOC26514270|XP_032309294.1|DANA
OG0008574	LOC111595043|XP_023164336.1|DHYD	LOC6506407|XP_001957932.2|DANA
OG0008575	LOC111595207|XP_023164579.2|DHYD	LOC6499488|XP_014766105.1|DANA
OG0008576	LOC111598111|XP_023168932.1|DHYD	LOC6504695|XP_001966387.2|DANA
OG0008577	LOC111598727|XP_023169887.2|DHYD	LOC6507447|XP_001955999.1|DANA
OG0008578	LOC111595386|XP_023164857.1|DHYD	LOC26514275|XP_014760916.1|DANA
OG0008579	LOC111604764|XP_023178730.1|DHYD	LOC6493551|XP_001957982.1|DANA
OG0008581	LOC111605090|XP_023179195.2|DHYD	LOC6493592|XP_001958057.2|DANA
OG0008582	LOC111596803|XP_023166932.1|DHYD	LOC26514029|XP_014759885.1|DANA
OG0008583	LOC111602860|XP_023175943.2|DHYD	LOC6504848|XP_032309042.1|DANA
OG0008584	LOC111604021|XP_023177642.1|DHYD	LOC6504650|XP_001966469.2|DANA
OG0008585	LOC111592985|XP_023161250.1|DHYD	LOC6503065|XP_001963361.1|DANA
OG0008586	LOC111592989|XP_023161259.1|DHYD	LOC6503039|XP_001963360.1|DANA
OG0008587	LOC111604216|XP_023177952.2|DHYD	LOC6501229|XP_032308255.1|DANA
OG0008588	LOC111603640|XP_023177087.2|DHYD	LOC6499338|XP_001954838.1|DANA
OG0008590	LOC111595159|XP_023164508.2|DHYD	LOC26515112|XP_014767383.1|DANA
OG0008593	LOC111597465|XP_023167981.2|DHYD	LOC6506484|XP_032309878.1|DANA
OG0008594	LOC111595032|XP_023164324.1|DHYD	LOC6505846|XP_001964476.1|DANA
OG0008595	LOC111594036|XP_023162918.1|DHYD	LOC6496173|XP_001960372.1|DANA
OG0008596	LOC111605393|XP_030081349.1|DHYD	LOC6494413|XP_001960377.2|DANA
OG0008597	LOC111593365|XP_030078754.1|DHYD	LOC6503435|XP_001967472.1|DANA
OG0008598	LOC111602049|XP_023174727.1|DHYD	LOC6502093|XP_001966230.3|DANA
OG0008599	LOC111597355|XP_023167772.2|DHYD	LOC6503539|XP_032308771.1|DANA
OG0008600	LOC111598595|XP_023169678.1|DHYD	LOC6501288|XP_001954927.1|DANA
OG0008601	LOC111595933|XP_023165661.1|DHYD	LOC6503461|XP_001965312.1|DANA
OG0008602	LOC111593685|XP_023162349.2|DHYD	LOC6500541|XP_001953421.1|DANA
OG0008603	LOC111594591|XP_023163720.2|DHYD	LOC6500370|XP_014766516.1|DANA
OG0008604	LOC111605380|XP_023179635.1|DHYD	LOC6496196|XP_001960422.1|DANA
OG0008605	LOC111592666|XP_023160793.1|DHYD	LOC6502434|XP_001961879.1|DANA
OG0008606	LOC111596054|XP_023165870.1|DHYD	LOC6504038|XP_001965205.1|DANA
OG0008607	LOC111603030|XP_023176227.1|DHYD	LOC6501420|XP_001955217.1|DANA
OG0008608	LOC111605722|XP_023180184.1|DHYD	LOC6503548|XP_001964178.3|DANA
