Orthogroup	DHYD.longest_only	DELE.longest_only
OG0009721	LOC111597976|XP_023168719.2|DHYD	LOC108137887|XP_017115314.1|DELE
OG0009723	LOC111591929|XP_023159627.1|DHYD	LOC108145697|XP_017126744.1|DELE
OG0009724	LOC111597068|XP_023167362.2|DHYD	LOC108145447|XP_017126367.1|DELE
OG0009725	LOC111595263|XP_030081256.1|DHYD	LOC108134621|XP_017110495.1|DELE
OG0009726	LOC111595884|XP_023165584.1|DHYD	LOC108135895|XP_017112304.1|DELE
OG0009727	LOC111599712|XP_023171213.2|DHYD	LOC108149057|XP_017131891.1|DELE
OG0009728	LOC111594817|XP_030082000.1|DHYD	LOC108143359|XP_017123170.1|DELE
OG0009729	LOC111594806|XP_023164040.2|DHYD	LOC108143603|XP_017123615.1|DELE
OG0009730	LOC111597265|XP_023167646.1|DHYD	LOC108144731|XP_017125320.1|DELE
OG0009731	LOC111592236|XP_030081988.1|DHYD	LOC108144127|XP_017124259.1|DELE
OG0009732	LOC111596392|XP_023166366.1|DHYD	LOC108145369|XP_017126253.1|DELE
OG0009733	LOC111601843|XP_023174445.1|DHYD	LOC108142331|XP_017121574.1|DELE
OG0009734	LOC111605138|XP_023179284.2|DHYD	LOC108138445|XP_017116134.1|DELE
OG0009735	LOC111599167|XP_023170514.2|DHYD	LOC108142301|XP_017121542.1|DELE
OG0009736	LOC111597244|XP_030080077.1|DHYD	LOC108138545|XP_017116303.1|DELE
OG0009737	LOC111594577|XP_023163703.1|DHYD	LOC108150230|XP_017133769.1|DELE
OG0009738	LOC111603220|XP_023176485.2|DHYD, LOC111603110|XP_023176347.2|DHYD	LOC108136654|XP_017113467.1|DELE
OG0009739	LOC111603149|XP_023176392.1|DHYD	LOC108136368|XP_017112970.1|DELE
OG0009740	LOC111603083|XP_023176309.2|DHYD	LOC108140922|XP_017119473.1|DELE
OG0009741	LOC111600411|XP_023172259.2|DHYD	LOC108141745|XP_017120728.1|DELE
OG0009742	LOC111605050|XP_023179154.2|DHYD	LOC108137189|XP_017114261.1|DELE
OG0009743	LOC111598291|XP_023169242.2|DHYD	LOC108137292|XP_017114399.1|DELE
OG0009744	LOC111593684|XP_023162397.2|DHYD	LOC108149880|XP_017133263.1|DELE
OG0009745	LOC111605298|XP_023179519.2|DHYD	LOC108136439|XP_017113087.1|DELE
OG0009746	LOC111604844|XP_023178848.2|DHYD	LOC108146644|XP_017128179.1|DELE
OG0009747	LOC111605159|XP_023179313.1|DHYD	LOC108147837|XP_017130081.1|DELE
OG0009748	LOC111595943|XP_023165677.2|DHYD	LOC108134847|XP_017110800.1|DELE
OG0009749	LOC111597240|XP_023167602.2|DHYD	LOC108135685|XP_017112015.1|DELE
OG0009750	LOC111596143|XP_023165994.2|DHYD	LOC108145684|XP_017126730.1|DELE
OG0009751	LOC111596556|XP_023166597.1|DHYD	LOC108137296|XP_017114406.1|DELE
OG0009752	LOC111596810|XP_023166942.2|DHYD	LOC108136169|XP_017112656.1|DELE
OG0009753	LOC111596797|XP_023166926.1|DHYD	LOC108136174|XP_017112661.1|DELE
OG0009754	LOC111604479|XP_030081080.1|DHYD	LOC108144304|XP_017124485.1|DELE
OG0009755	LOC111595366|XP_023164820.2|DHYD	LOC108141622|XP_017120578.1|DELE
OG0009756	LOC111603348|XP_023176658.2|DHYD	LOC108137266|XP_017114350.1|DELE
OG0009757	LOC111593693|XP_023162370.2|DHYD	LOC108141296|XP_017120052.1|DELE
OG0009758	LOC111594445|XP_023163500.2|DHYD	LOC108148682|XP_017131311.1|DELE
OG0009759	LOC111597287|XP_023167671.2|DHYD	LOC108140938|XP_017119495.1|DELE
OG0009760	LOC111601880|XP_030079322.1|DHYD	LOC108138396|XP_017116064.1|DELE
OG0009761	LOC111601894|XP_023174505.1|DHYD	LOC108138416|XP_017116099.1|DELE
OG0009762	LOC111602431|XP_023175238.2|DHYD	LOC108137102|XP_017114116.1|DELE
OG0009763	LOC111602884|XP_023175984.2|DHYD	LOC108145855|XP_017126964.1|DELE
OG0009764	LOC111603708|XP_023177177.2|DHYD	LOC108146639|XP_017128172.1|DELE
OG0009765	LOC111600459|XP_023172328.1|DHYD	LOC108146403|XP_017127893.1|DELE
OG0009766	LOC111600491|XP_023172387.1|DHYD	LOC108142477|XP_017121850.1|DELE
OG0009767	LOC111600501|XP_023172396.1|DHYD	LOC108142332|XP_017121575.1|DELE
OG0009768	LOC111604498|XP_023178357.2|DHYD	LOC108146408|XP_017127899.1|DELE
OG0009769	LOC111597776|XP_023168403.1|DHYD	LOC108142763|XP_017122286.1|DELE
OG0009770	LOC111593222|XP_023161641.2|DHYD	LOC108142260|XP_017121469.1|DELE
OG0009771	LOC111601720|XP_023174213.2|DHYD	LOC108146044|XP_017127329.1|DELE
OG0009772	LOC111601027|XP_023173204.2|DHYD	LOC108145678|XP_017126721.1|DELE
OG0009773	LOC111605657|XP_023180088.1|DHYD	LOC108146913|XP_017128644.1|DELE
OG0009774	LOC111605179|XP_023179343.2|DHYD	LOC108135471|XP_017111701.1|DELE
OG0009775	LOC111595090|XP_023164418.2|DHYD	LOC108142729|XP_017122242.1|DELE
OG0009776	LOC111598734|XP_023169895.1|DHYD	LOC108150258|XP_017133825.1|DELE
OG0009777	LOC111597506|XP_023168039.1|DHYD	LOC108150275|XP_017133851.1|DELE
OG0009778	LOC111602905|XP_023176014.1|DHYD	LOC108146503|XP_017128029.1|DELE
OG0009779	LOC111592428|XP_023160379.1|DHYD	LOC108142752|XP_017122269.1|DELE
OG0009780	LOC111592427|XP_023160378.2|DHYD	LOC108142751|XP_017122266.1|DELE
OG0009781	LOC111592301|XP_023160176.1|DHYD	LOC108142641|XP_017122126.1|DELE
OG0009782	LOC111596330|XP_023166263.2|DHYD	LOC108146077|XP_017127382.1|DELE
OG0009783	LOC111598692|XP_023169825.1|DHYD	LOC108146259|XP_017127687.1|DELE
OG0009784	LOC111597785|XP_023168426.1|DHYD	LOC108145650|XP_017126694.1|DELE
OG0009785	LOC111601718|XP_023174207.2|DHYD	LOC108142181|XP_017121355.1|DELE
OG0009786	LOC111595144|XP_023164485.1|DHYD	LOC108142725|XP_017122238.1|DELE
OG0009787	LOC111595143|XP_023164484.1|DHYD	LOC108142540|XP_017121954.1|DELE
OG0009788	LOC111596141|XP_023165992.2|DHYD	LOC108146473|XP_017127981.1|DELE
OG0009789	LOC111601708|XP_023174195.1|DHYD	LOC108146106|XP_017127426.1|DELE
OG0009790	LOC111601257|XP_023173530.1|DHYD	LOC108143666|XP_017123666.1|DELE
OG0009791	LOC111605183|XP_023179348.2|DHYD	LOC108147400|XP_017129324.1|DELE
OG0009792	LOC111601726|XP_023174217.1|DHYD	LOC108147463|XP_017129484.1|DELE
OG0009793	LOC111601050|XP_023173234.2|DHYD	LOC108146540|XP_017128070.1|DELE
OG0009794	LOC111604819|XP_023178809.1|DHYD	LOC108143823|XP_017123849.1|DELE
OG0009795	LOC111603198|XP_023176454.2|DHYD	LOC108136459|XP_017113137.1|DELE
OG0009796	LOC111597572|XP_023168139.1|DHYD	LOC108150168|XP_017133627.1|DELE
OG0009797	LOC111601696|XP_023174180.1|DHYD	LOC108142218|XP_017121423.1|DELE
OG0009798	LOC111601673|XP_023174136.2|DHYD	LOC108142217|XP_017121422.1|DELE
OG0009799	LOC111592959|XP_023161217.1|DHYD	LOC108142401|XP_017121735.1|DELE
OG0009800	LOC111591865|XP_023159515.2|DHYD	LOC108146938|XP_017128679.1|DELE
OG0009801	LOC111601587|XP_023174010.2|DHYD	LOC108145682|XP_017126728.1|DELE
OG0009802	LOC111601562|XP_023173975.2|DHYD	LOC108146350|XP_017127812.1|DELE
OG0009803	LOC111604678|XP_023178608.2|DHYD	LOC108145718|XP_017126768.1|DELE
OG0009804	LOC111604716|XP_023178657.1|DHYD	LOC108146212|XP_017127620.1|DELE
OG0009805	LOC111604677|XP_023178607.1|DHYD	LOC108146210|XP_017127618.1|DELE
OG0009806	LOC115483024|XP_030079623.1|DHYD	LOC108146204|XP_017127612.1|DELE
OG0009807	LOC111604710|XP_023178651.1|DHYD	LOC108145759|XP_017126815.1|DELE
OG0009808	LOC111601704|XP_030081600.1|DHYD	LOC108146076|XP_017127381.1|DELE
OG0009809	LOC111603709|XP_023177178.1|DHYD	LOC108146949|XP_017128693.1|DELE
OG0009810	LOC111603047|XP_023176259.2|DHYD	LOC108142233|XP_017121441.1|DELE
OG0009811	LOC111594377|XP_023163409.2|DHYD	LOC108142320|XP_017121562.1|DELE
OG0009812	LOC111601031|XP_023173209.2|DHYD	LOC108142707|XP_017122213.1|DELE
OG0009813	LOC111605100|XP_023179210.2|DHYD	LOC108146004|XP_017127247.1|DELE
OG0009814	LOC111601743|XP_023174251.2|DHYD	LOC108147429|XP_017129392.1|DELE
OG0009815	LOC111592281|XP_023160150.2|DHYD	LOC108145717|XP_017126767.1|DELE
OG0009816	LOC111600944|XP_023173082.2|DHYD	LOC108146625|XP_017128159.1|DELE
OG0009817	LOC111600945|XP_023173083.2|DHYD	LOC108146653|XP_017128186.1|DELE
OG0009818	LOC111604546|XP_023178413.2|DHYD	LOC108146985|XP_017128731.1|DELE
OG0009819	LOC111604522|XP_023178386.1|DHYD	LOC108146983|XP_017128729.1|DELE
OG0009820	LOC111604547|XP_023178414.2|DHYD	LOC108146636|XP_017128169.1|DELE
OG0009821	LOC111605707|XP_023180160.2|DHYD	LOC108142866|XP_017122429.1|DELE
OG0009822	LOC111599228|XP_023170594.1|DHYD	LOC108135648|XP_017111965.1|DELE
OG0009823	LOC111601555|XP_023173965.1|DHYD	LOC108147505|XP_017129561.1|DELE
OG0009824	LOC111593139|XP_023161508.1|DHYD	LOC108150308|XP_017133911.1|DELE
OG0009825	LOC111599821|XP_023171377.2|DHYD	LOC108146758|XP_017128381.1|DELE
OG0009826	LOC111597613|XP_023168179.2|DHYD	LOC108143222|XP_017123007.1|DELE
OG0009827	LOC111597612|XP_023168178.2|DHYD	LOC108143224|XP_017123010.1|DELE
OG0009828	LOC111592783|XP_023160954.2|DHYD	LOC108150349|XP_017133969.1|DELE
OG0009829	LOC111595347|XP_023164789.2|DHYD	LOC108142869|XP_017122431.1|DELE
OG0009830	LOC111600990|XP_023173150.1|DHYD	LOC108143163|XP_017122898.1|DELE
OG0009831	LOC111600989|XP_023173149.2|DHYD	LOC108143148|XP_017122884.1|DELE
OG0009832	LOC111600948|XP_023173087.2|DHYD	LOC108143158|XP_017122894.1|DELE
OG0009833	LOC111597338|XP_023167751.1|DHYD	LOC108136104|XP_017112571.1|DELE
OG0009834	LOC111600592|XP_023172552.1|DHYD	LOC108149772|XP_017133107.1|DELE
OG0009836	LOC111597188|XP_023167526.2|DHYD	LOC108135844|XP_017112217.1|DELE
OG0009837	LOC111602468|XP_023175301.1|DHYD	LOC108148394|XP_017130910.1|DELE
OG0009838	LOC111594202|XP_023163167.1|DHYD	LOC108149254|XP_017132185.1|DELE
OG0009839	LOC111604182|XP_023177898.2|DHYD	LOC108149602|XP_017132785.1|DELE
OG0009840	LOC111594778|XP_023163999.2|DHYD	LOC108138943|XP_017117011.1|DELE
OG0009841	LOC111602257|XP_023175019.2|DHYD	LOC108141586|XP_017120523.1|DELE
OG0009842	LOC111599831|XP_023171392.1|DHYD	LOC108143185|XP_017122923.1|DELE
OG0009843	LOC111598462|XP_023169486.1|DHYD	LOC108145894|XP_017127034.1|DELE
OG0009844	LOC111603332|XP_023176636.2|DHYD	LOC108143252|XP_017123050.1|DELE
OG0009845	LOC111602597|XP_023175524.2|DHYD	LOC108144428|XP_017124781.1|DELE
OG0009846	LOC111598957|XP_023170210.1|DHYD	LOC108138689|XP_017116525.1|DELE
OG0009847	LOC111605616|XP_030079870.1|DHYD	LOC108149877|XP_017133260.1|DELE
OG0009848	LOC111597301|XP_023167692.1|DHYD	LOC108147708|XP_017129921.1|DELE
OG0009849	LOC111596400|XP_023166373.2|DHYD	LOC108143114|XP_017122827.1|DELE
OG0009850	LOC111593647|XP_023162295.2|DHYD	LOC108140921|XP_017119472.1|DELE
OG0009851	LOC111602069|XP_023174759.1|DHYD	LOC108135271|XP_017111438.1|DELE
OG0009852	LOC111601593|XP_023174021.2|DHYD, LOC111598428|XP_030079323.1|DHYD	LOC108146588|XP_017128098.1|DELE
OG0009853	LOC111605051|XP_023179156.2|DHYD	LOC108137085|XP_017114098.1|DELE
OG0009855	LOC111600416|XP_023172264.2|DHYD	LOC108141751|XP_017120735.1|DELE
OG0009857	LOC111594780|XP_023164002.2|DHYD	LOC108138945|XP_017117013.1|DELE
OG0009858	LOC111594750|XP_023163966.2|DHYD	LOC108141903|XP_017121006.1|DELE
OG0009859	LOC111592581|XP_023160659.1|DHYD	LOC108139079|XP_017117192.1|DELE
OG0009860	LOC111603523|XP_023176922.2|DHYD	LOC108134479|XP_017110284.1|DELE
OG0009861	LOC111595826|XP_023165500.2|DHYD	LOC108148067|XP_017130409.1|DELE
OG0009862	LOC111599473|XP_030080395.1|DHYD	LOC108138144|XP_017115702.1|DELE
OG0009863	LOC111602466|XP_023175296.2|DHYD	LOC108149008|XP_017131844.1|DELE
OG0009864	LOC111596096|XP_023165925.1|DHYD	LOC108141877|XP_017120971.1|DELE
OG0009865	LOC111596094|XP_030080402.1|DHYD	LOC108138621|XP_017116399.1|DELE
OG0009866	LOC115483181|XP_030080199.1|DHYD, LOC111599822|XP_023171378.1|DHYD, LOC115483340|XP_030080681.1|DHYD	LOC108150173|XP_017133633.1|DELE
OG0009867	LOC111599636|XP_023171084.1|DHYD	LOC108145949|XP_017127147.1|DELE
OG0009868	LOC111604460|XP_023178308.2|DHYD	LOC108142875|XP_017122438.1|DELE
OG0009869	LOC111597341|XP_023167754.2|DHYD	LOC108138130|XP_017115660.1|DELE
OG0009870	LOC111599270|XP_023170637.2|DHYD	LOC108135699|XP_017112029.1|DELE
OG0009871	LOC111605136|XP_023179293.2|DHYD	LOC108137177|XP_017114283.1|DELE, LOC108145014|XP_017125668.1|DELE
OG0009872	LOC111597094|XP_023167403.1|DHYD	LOC108145249|XP_017126015.1|DELE
OG0009873	LOC111593757|XP_023162534.1|DHYD	LOC108149136|XP_017132031.1|DELE
OG0009874	LOC111600973|XP_023173124.2|DHYD	LOC108135528|XP_017111764.1|DELE
OG0009875	LOC111597543|XP_030079672.1|DHYD	LOC108143137|XP_017122873.1|DELE
OG0009876	LOC111600775|XP_023172823.2|DHYD	LOC108137879|XP_017115307.1|DELE
OG0009877	LOC111604151|XP_023177843.2|DHYD	LOC108143417|XP_017123310.1|DELE
OG0009878	LOC111605374|XP_023179625.1|DHYD	LOC108143491|XP_017123430.1|DELE
OG0009879	LOC111595637|XP_023165219.1|DHYD	LOC108144247|XP_017124415.1|DELE
OG0009880	LOC111605244|XP_023179448.1|DHYD	LOC108149142|XP_017132037.1|DELE
OG0009881	LOC111595751|XP_023165380.1|DHYD	LOC108136696|XP_017113512.1|DELE, LOC108149122|XP_017132011.1|DELE
OG0009882	LOC111603808|XP_023177328.1|DHYD	LOC108143317|XP_017123124.1|DELE
OG0009883	LOC111595496|XP_023165034.2|DHYD	LOC108143338|XP_017123147.1|DELE
OG0009884	LOC111595527|XP_023165076.2|DHYD	LOC108143354|XP_017123163.1|DELE
OG0009885	LOC111592111|XP_023159909.1|DHYD	LOC108141500|XP_017120417.1|DELE
OG0009886	LOC111592106|XP_023159903.1|DHYD	LOC108144434|XP_017124807.1|DELE
OG0009887	LOC111597027|XP_023167304.2|DHYD	LOC108145535|XP_017126523.1|DELE
OG0009888	LOC111594578|XP_023163707.1|DHYD	LOC108143357|XP_017123168.1|DELE
OG0009889	LOC111593373|XP_023161861.1|DHYD	LOC108135372|XP_017111550.1|DELE
OG0009890	LOC111593526|XP_023162091.1|DHYD	LOC108144594|XP_017125087.1|DELE
OG0009891	LOC111594188|XP_023163145.1|DHYD	LOC108144833|XP_017125459.1|DELE
OG0009892	LOC111595428|XP_023164919.2|DHYD	LOC108135727|XP_017112050.1|DELE
OG0009893	LOC111595539|XP_023165091.1|DHYD	LOC108144913|XP_017125566.1|DELE
OG0009895	LOC111603395|XP_023176729.2|DHYD	LOC108141199|XP_017119932.1|DELE
OG0009896	LOC111604817|XP_023178805.2|DHYD, LOC111604818|XP_023178807.2|DHYD	LOC108143761|XP_017123779.1|DELE
OG0009897	LOC111604941|XP_023178979.2|DHYD	LOC108140802|XP_017119289.1|DELE
OG0009898	LOC111598542|XP_023169600.2|DHYD	LOC108134907|XP_017110912.1|DELE
OG0009899	LOC111601489|XP_023173844.1|DHYD	LOC108139155|XP_017117262.1|DELE
OG0009900	LOC111594592|XP_023163721.1|DHYD	LOC108149960|XP_017133370.1|DELE
OG0009901	LOC111600287|XP_023172107.1|DHYD, LOC115482804|XP_030078773.1|DHYD, LOC111600286|XP_030078637.1|DHYD	LOC108147111|XP_017128890.1|DELE
OG0009902	LOC111601313|XP_023173605.2|DHYD	LOC108135764|XP_017112107.1|DELE
OG0009903	LOC111603602|XP_023177032.1|DHYD	LOC108141035|XP_017119624.1|DELE
OG0009904	LOC111601988|XP_023174643.2|DHYD	LOC108150473|XP_017134159.1|DELE
OG0009905	LOC111605571|XP_023179921.1|DHYD	LOC108139338|XP_017117546.1|DELE
OG0009906	LOC111605580|XP_023179952.2|DHYD	LOC108139152|XP_017117258.1|DELE
OG0009907	LOC111600670|XP_023172686.2|DHYD	LOC108140496|XP_017118761.1|DELE, LOC108140495|XP_017118760.1|DELE
OG0009909	LOC111598228|XP_023169156.2|DHYD	LOC108148685|XP_017131319.1|DELE
OG0009910	LOC111597399|XP_030080741.1|DHYD	LOC108144028|XP_017124148.1|DELE
OG0009911	LOC111593663|XP_023162323.2|DHYD	LOC108141765|XP_017120753.1|DELE
OG0009912	LOC111592572|XP_023160647.2|DHYD, LOC111592573|XP_023160652.2|DHYD	LOC108138730|XP_017116596.1|DELE
OG0009913	LOC111597210|XP_023167546.2|DHYD	LOC108147757|XP_017129977.1|DELE
OG0009922	LOC111604443|XP_023178281.1|DHYD	LOC108142617|XP_017122089.1|DELE
OG0009925	LOC111604205|XP_023177930.1|DHYD	LOC108140685|XP_017119122.1|DELE
OG0009931	LOC111594236|XP_023163216.1|DHYD	LOC108141801|XP_017120851.1|DELE
OG0009932	LOC111594028|XP_023162909.2|DHYD	LOC108141453|XP_017120346.1|DELE
OG0009933	LOC111605394|XP_023179661.2|DHYD	LOC108141323|XP_017120090.1|DELE
OG0009940	LOC111596675|XP_023166747.2|DHYD	LOC108148935|XP_017131745.1|DELE
OG0009941	LOC111599205|XP_023170569.1|DHYD	LOC108149390|XP_017132409.1|DELE
OG0009942	LOC111594045|XP_023162927.2|DHYD	LOC108141443|XP_017120331.1|DELE
OG0009943	LOC111592607|XP_023160705.2|DHYD	LOC108134477|XP_017110280.1|DELE
OG0009944	LOC111605152|XP_030079442.1|DHYD	LOC108138394|XP_017116062.1|DELE
OG0009945	LOC111602812|XP_023175878.2|DHYD	LOC108144848|XP_017125484.1|DELE
OG0009946	LOC111604644|XP_023178558.1|DHYD	LOC108140598|XP_017118993.1|DELE
OG0009947	LOC111594842|XP_023164076.2|DHYD	LOC108147405|XP_017129330.1|DELE
OG0009948	LOC111601916|XP_023174531.1|DHYD	LOC108137341|XP_017114467.1|DELE
OG0009949	LOC111604892|XP_030078772.1|DHYD	LOC108141181|XP_017119904.1|DELE
OG0009950	LOC111592032|XP_023159794.2|DHYD	LOC108140819|XP_017119314.1|DELE
OG0009951	LOC111596701|XP_023166788.1|DHYD	LOC108136716|XP_017113530.1|DELE
OG0009952	LOC111595947|XP_023165686.1|DHYD	LOC108136802|XP_017113687.1|DELE
OG0009953	LOC111596684|XP_023166756.1|DHYD	LOC108148938|XP_017131748.1|DELE
OG0009954	LOC111592016|XP_023159775.2|DHYD	LOC108135069|XP_017111101.1|DELE
OG0009955	LOC111593936|XP_023162783.1|DHYD	LOC108141401|XP_017120247.1|DELE
OG0009956	LOC111593640|XP_030079439.1|DHYD	LOC108136161|XP_017112646.1|DELE
OG0009957	LOC111594465|XP_023163533.1|DHYD	LOC108148843|XP_017131612.1|DELE
OG0009958	LOC111603270|XP_023176550.1|DHYD	LOC108148978|XP_017131808.1|DELE
OG0009960	LOC111602658|XP_023175598.2|DHYD	LOC108141045|XP_017119671.1|DELE
OG0009961	LOC111602633|XP_023175563.2|DHYD	LOC108141062|XP_017119705.1|DELE
OG0009962	LOC111605501|XP_023179818.1|DHYD	LOC108149951|XP_017133357.1|DELE
OG0009963	LOC111603626|XP_023177062.1|DHYD	LOC108148886|XP_017131678.1|DELE
OG0009964	LOC111601422|XP_023173765.2|DHYD	LOC108135632|XP_017111945.1|DELE
OG0009965	LOC111592487|XP_023160475.2|DHYD	LOC108149004|XP_017131837.1|DELE
OG0009966	LOC111595198|XP_023164563.2|DHYD	LOC108138826|XP_017116817.1|DELE
OG0009967	LOC111595767|XP_023165417.2|DHYD	LOC108139040|XP_017117146.1|DELE
OG0009969	LOC111592894|XP_023161102.1|DHYD	LOC108150500|XP_017134201.1|DELE
OG0009970	LOC111605518|XP_023179844.1|DHYD	LOC108139071|XP_017117183.1|DELE
OG0009971	LOC111603521|XP_023176917.2|DHYD	LOC108150459|XP_017134123.1|DELE
OG0009972	LOC111594668|XP_023163843.2|DHYD	LOC108141703|XP_017120676.1|DELE
OG0009974	LOC111600436|XP_023172297.2|DHYD	LOC108138720|XP_017116560.1|DELE
OG0009975	LOC111602216|XP_023174960.2|DHYD	LOC108140106|XP_017118299.1|DELE
OG0009976	LOC111592623|XP_023160726.1|DHYD	LOC108135261|XP_017111419.1|DELE
OG0009977	LOC111604006|XP_023177631.2|DHYD	LOC108141783|XP_017120781.1|DELE
OG0009978	LOC111603974|XP_023177588.1|DHYD	LOC108141785|XP_017120783.1|DELE
OG0009979	LOC111603915|XP_023177507.1|DHYD	LOC108149549|XP_017132675.1|DELE
OG0009980	LOC111593841|XP_023162654.2|DHYD	LOC108144896|XP_017125545.1|DELE
OG0009981	LOC111600659|XP_023172653.2|DHYD	LOC108144929|XP_017125583.1|DELE
OG0009982	LOC111600763|XP_023172809.2|DHYD	LOC108144232|XP_017124398.1|DELE
OG0009983	LOC111593758|XP_023162536.1|DHYD	LOC108149089|XP_017131973.1|DELE
OG0009984	LOC111593189|XP_023161574.2|DHYD	LOC108144785|XP_017125385.1|DELE
OG0009985	LOC111592409|XP_023160356.1|DHYD	LOC108140326|XP_017118499.1|DELE
OG0009986	LOC111593885|XP_023162719.1|DHYD	LOC108147334|XP_017129250.1|DELE
OG0009987	LOC111600742|XP_023172788.2|DHYD	LOC108137540|XP_017114752.1|DELE
OG0009988	LOC111600743|XP_023172790.1|DHYD	LOC108137539|XP_017114751.1|DELE
OG0009989	LOC111593313|XP_023161781.2|DHYD	LOC108142074|XP_017121249.1|DELE
OG0009990	LOC111595541|XP_023165094.1|DHYD	LOC108143351|XP_017123161.1|DELE
OG0009991	LOC111601223|XP_030081968.1|DHYD	LOC108149739|XP_017133007.1|DELE
OG0009992	LOC111598164|XP_023169021.1|DHYD	LOC108143998|XP_017124109.1|DELE
OG0009993	LOC111592718|XP_030079341.1|DHYD	LOC108141578|XP_017120513.1|DELE
OG0009994	LOC111604910|XP_023178924.1|DHYD	LOC108149926|XP_017133332.1|DELE
OG0009995	LOC111598862|XP_023170076.2|DHYD	LOC108137574|XP_017114789.1|DELE
OG0009996	LOC111605609|XP_023179992.1|DHYD	LOC108136497|XP_017113206.1|DELE
OG0009997	LOC111596041|XP_023165845.1|DHYD	LOC108136644|XP_017113456.1|DELE
OG0009998	LOC111591895|XP_030079558.1|DHYD	LOC108148184|XP_017130578.1|DELE
OG0009999	LOC111593992|XP_030079405.1|DHYD	LOC108138581|XP_017116356.1|DELE
OG0010000	LOC111603126|XP_023176368.1|DHYD	LOC108136419|XP_017113038.1|DELE
OG0010001	LOC111598859|XP_023170069.2|DHYD	LOC108137607|XP_017114871.1|DELE
OG0010002	LOC111596520|XP_023166552.2|DHYD	LOC108145843|XP_017126946.1|DELE
OG0010003	LOC111592605|XP_023160702.1|DHYD	LOC108134504|XP_017110317.1|DELE
OG0010004	LOC111597334|XP_030080075.1|DHYD	LOC108138589|XP_017116368.1|DELE
OG0010005	LOC111596634|XP_023166689.1|DHYD	LOC108141840|XP_017120918.1|DELE
OG0010006	LOC111603135|XP_023176378.2|DHYD	LOC108136196|XP_017112683.1|DELE
OG0010007	LOC111597277|XP_023167661.1|DHYD	LOC108141498|XP_017120409.1|DELE
OG0010008	LOC111603121|XP_023176363.1|DHYD	LOC108136606|XP_017113413.1|DELE
OG0010009	LOC111594354|XP_023163382.2|DHYD	LOC108138724|XP_017116579.1|DELE
OG0010010	LOC111593023|XP_023161333.2|DHYD	LOC108144638|XP_017125166.1|DELE
OG0010011	LOC111605153|XP_030079441.1|DHYD	LOC108137109|XP_017114123.1|DELE
OG0010012	LOC111594906|XP_030078882.1|DHYD	LOC108137194|XP_017114269.1|DELE
OG0010013	LOC111605486|XP_023179795.1|DHYD	LOC108143989|XP_017124097.1|DELE
OG0010014	LOC111593057|XP_023161399.1|DHYD	LOC108137598|XP_017114820.1|DELE
OG0010015	LOC111605468|XP_023179757.1|DHYD	LOC108143836|XP_017123878.1|DELE
OG0010016	LOC111592353|XP_023160278.1|DHYD	LOC108145561|XP_017126549.1|DELE
OG0010017	LOC111605499|XP_023179820.1|DHYD	LOC108143959|XP_017124048.1|DELE
OG0010018	LOC111596772|XP_023166890.2|DHYD	LOC108136262|XP_017112807.1|DELE
OG0010019	LOC111600218|XP_023172007.1|DHYD	LOC108135413|XP_017111609.1|DELE
OG0010020	LOC111593063|XP_023161407.1|DHYD	LOC108136600|XP_017113407.1|DELE
OG0010021	LOC111605330|XP_023179567.1|DHYD	LOC108147657|XP_017129829.1|DELE
OG0010022	LOC111598324|XP_023169294.1|DHYD	LOC108144491|XP_017124914.1|DELE
OG0010023	LOC111591991|XP_023159720.1|DHYD	LOC108137095|XP_017114108.1|DELE
OG0010024	LOC111591992|XP_023159721.2|DHYD	LOC108137100|XP_017114114.1|DELE
OG0010025	LOC111592180|XP_023160018.1|DHYD	LOC108150398|XP_017134041.1|DELE
OG0010026	LOC111603370|XP_023176690.2|DHYD	LOC108137750|XP_017115139.1|DELE
OG0010027	LOC111603368|XP_023176687.2|DHYD	LOC108147645|XP_017129791.1|DELE
OG0010028	LOC111601810|XP_023174376.1|DHYD	LOC108142489|XP_017121864.1|DELE
OG0010029	LOC111598299|XP_023169254.1|DHYD	LOC108147752|XP_017129971.1|DELE
OG0010030	LOC111597588|XP_023168159.2|DHYD	LOC108136413|XP_017113008.1|DELE
OG0010031	LOC111597577|XP_023168147.2|DHYD	LOC108136415|XP_017113011.1|DELE
OG0010032	LOC111601187|XP_023173436.1|DHYD	LOC108138091|XP_017115565.1|DELE
OG0010033	LOC111601640|XP_023174077.1|DHYD	LOC108136192|XP_017112680.1|DELE
OG0010034	LOC115483082|XP_030079925.1|DHYD	LOC108140863|XP_017119346.1|DELE
OG0010035	LOC111601636|XP_023174074.1|DHYD	LOC108140869|XP_017119362.1|DELE
OG0010036	LOC111601620|XP_023174055.2|DHYD	LOC108140666|XP_017119097.1|DELE
OG0010037	LOC111601627|XP_023174064.2|DHYD	LOC108140857|XP_017119333.1|DELE
OG0010038	LOC111597368|XP_030079946.1|DHYD	LOC108147621|XP_017129766.1|DELE
OG0010039	LOC111598023|XP_023168803.2|DHYD	LOC108137920|XP_017115350.1|DELE
OG0010040	LOC111596357|XP_023166320.1|DHYD	LOC108150727|XP_017134513.1|DELE
