Orthogroup	DHYD.longest_only	DSIM.longest_only
OG0008874	LOC111595545|XP_023165099.2|DHYD	LOC6739454|XP_002076355.1|DSIM
OG0008875	LOC111605206|XP_023179392.2|DHYD	LOC6734207|XP_016027252.1|DSIM
OG0008876	LOC111593715|XP_030079836.1|DHYD	LOC6724714|XP_039152045.1|DSIM, LOC120285206|XP_039152031.1|DSIM
OG0008877	LOC111605623|XP_023180043.2|DHYD	LOC6737859|XP_002084687.1|DSIM
OG0008878	LOC111603873|XP_023177448.2|DHYD	LOC6731518|XP_002078666.1|DSIM
OG0008879	LOC111593874|XP_023162706.2|DHYD	LOC6734820|XP_016028053.1|DSIM
OG0008880	LOC111595765|XP_023165415.1|DHYD	LOC6728068|XP_002103420.1|DSIM
OG0008881	LOC111594324|XP_023163336.2|DHYD	LOC6736074|XP_002082975.1|DSIM
OG0008882	LOC111594693|XP_023163881.2|DHYD	LOC6731670|XP_016024360.2|DSIM
OG0008883	LOC111593344|XP_023161824.1|DHYD	LOC6728782|XP_002104117.1|DSIM
OG0008884	LOC111596674|XP_023166746.1|DHYD	LOC6729647|XP_002104953.1|DSIM
OG0008885	LOC111592622|XP_023160725.2|DHYD	LOC6732799|XP_002079912.1|DSIM
OG0008886	LOC111593519|XP_023162079.1|DHYD	LOC27208703|XP_016027996.1|DSIM
OG0008887	LOC111602112|XP_023174825.2|DHYD	LOC6735412|XP_016028727.1|DSIM
OG0008888	LOC111603683|XP_023177135.2|DHYD	LOC27208214|XP_016031372.1|DSIM
OG0008889	LOC111597025|XP_023167303.2|DHYD	LOC6735663|XP_002082581.1|DSIM
OG0008891	LOC111591925|XP_023159619.2|DHYD	LOC6736779|XP_016030414.1|DSIM
OG0008892	LOC111600636|XP_023172610.2|DHYD, LOC115483361|XP_030080905.1|DHYD	LOC6736018|XP_016029421.1|DSIM
OG0008893	LOC111601659|XP_023174111.1|DHYD	LOC27206283|XP_016030498.1|DSIM
OG0008894	LOC111602710|XP_023175715.1|DHYD	LOC6729114|XP_016035759.1|DSIM
OG0008895	LOC111593320|XP_023161793.2|DHYD	LOC6728746|XP_016035419.1|DSIM
OG0008897	LOC111603616|XP_023177052.1|DHYD	LOC6727583|XP_002102962.2|DSIM
OG0008898	LOC111592101|XP_023159895.2|DHYD	LOC6734279|XP_016027346.1|DSIM
OG0008899	LOC111595760|XP_023165401.2|DHYD	LOC6732737|XP_002079851.2|DSIM
OG0008900	LOC111595438|XP_023164931.2|DHYD	LOC6732689|XP_002079803.2|DSIM
OG0008901	LOC111601082|XP_030081487.1|DHYD	LOC6737077|XP_016030703.1|DSIM
OG0008902	LOC111598104|XP_023168928.1|DHYD	LOC6739828|XP_016037252.1|DSIM
OG0008903	LOC111599116|XP_023170445.1|DHYD	LOC27209406|XP_016022958.1|DSIM
OG0008904	LOC111600764|XP_030080943.1|DHYD	LOC6735041|XP_016028328.1|DSIM
OG0008905	LOC111593706|XP_023162432.2|DHYD	LOC6724713|XP_016037290.1|DSIM
OG0008906	LOC111597533|XP_023168079.2|DHYD	LOC6737531|XP_039149918.1|DSIM
OG0008907	LOC111593378|XP_023161865.2|DHYD	LOC6729411|XP_016036058.2|DSIM
OG0008908	LOC111603413|XP_030081733.1|DHYD	LOC6727063|XP_016033561.1|DSIM
OG0008909	LOC111596153|XP_023166010.1|DHYD	LOC6729950|XP_002105245.1|DSIM
OG0008910	LOC111595702|XP_030081556.1|DHYD	LOC6728812|XP_016035502.1|DSIM
OG0008911	LOC111604207|XP_023177936.2|DHYD	LOC27206445|XP_016034322.1|DSIM
OG0008912	LOC111602673|XP_023175634.1|DHYD	LOC6726658|XP_002102069.1|DSIM
OG0008913	LOC111600049|XP_023171746.1|DHYD	LOC6729106|XP_002104427.1|DSIM
OG0008914	LOC111602656|XP_023175596.2|DHYD, LOC115483716|XP_030081662.1|DHYD	LOC6728108|XP_002103459.1|DSIM
OG0008915	LOC111595819|XP_023165496.2|DHYD	LOC6727010|XP_016033500.1|DSIM
OG0008916	LOC111599067|XP_023170356.2|DHYD	LOC6731382|XP_016024004.1|DSIM
OG0008917	LOC111602485|XP_023175316.1|DHYD	LOC6731407|XP_016024025.1|DSIM
OG0008918	LOC111602172|XP_023174901.2|DHYD	LOC6732725|XP_016025456.1|DSIM
OG0008919	LOC111599176|XP_030080393.1|DHYD	LOC6730465|XP_016022923.1|DSIM
OG0008920	LOC111595120|XP_023164458.1|DHYD	LOC6739650|XP_002076544.1|DSIM
OG0008921	LOC111603922|XP_023177515.2|DHYD	LOC27206516|XP_016024212.1|DSIM
OG0008922	LOC111600607|XP_030079090.1|DHYD	LOC6731517|XP_016024196.1|DSIM
OG0008923	LOC111592403|XP_023160346.1|DHYD	LOC6735202|XP_002082175.1|DSIM
OG0008924	LOC111602119|XP_023174836.1|DHYD	LOC6735422|XP_002082364.1|DSIM
OG0008925	LOC111602225|XP_023174973.1|DHYD	LOC6735111|XP_002082088.1|DSIM
OG0008926	LOC111593882|XP_023162720.1|DHYD	LOC6733670|XP_016026646.1|DSIM
OG0008927	LOC111604086|XP_023177745.2|DHYD	LOC6736079|XP_016029472.1|DSIM
OG0008928	LOC111593905|XP_023162744.1|DHYD	LOC6733318|XP_002080377.1|DSIM
OG0008929	LOC111593293|XP_030081016.1|DHYD	LOC6735185|XP_002082159.1|DSIM
OG0008930	LOC111596564|XP_023166609.2|DHYD	LOC6728142|XP_002103493.1|DSIM
OG0008931	LOC111597685|XP_023168283.2|DHYD	LOC6733792|XP_016026752.1|DSIM
OG0008932	LOC111593837|XP_023162642.1|DHYD	LOC27207546|XP_016029522.1|DSIM
OG0008933	LOC111605221|XP_023179412.2|DHYD	LOC6733958|XP_002081002.3|DSIM
OG0008934	LOC111593203|XP_023161603.2|DHYD	LOC6737145|XP_016030778.2|DSIM
OG0008935	LOC115482738|XP_030078929.1|DHYD, LOC111593817|XP_023162614.2|DHYD	LOC6733333|XP_002080390.1|DSIM
OG0008936	LOC111598019|XP_023168799.2|DHYD	LOC6735608|XP_016028968.1|DSIM
OG0008937	LOC111592190|XP_023160025.2|DHYD	LOC27206950|XP_039147982.1|DSIM
OG0008938	LOC111599733|XP_030078582.1|DHYD	LOC6734333|XP_039148742.1|DSIM
OG0008939	LOC111593836|XP_023162645.2|DHYD	LOC27206184|XP_016028675.1|DSIM
OG0008940	LOC111596992|XP_023167251.2|DHYD	LOC6735662|XP_039148816.1|DSIM
OG0008941	LOC111598140|XP_023168970.2|DHYD	LOC120285317|XP_039153142.1|DSIM, LOC6725110|XP_039153141.1|DSIM
OG0008942	LOC111596635|XP_023166690.2|DHYD	LOC6725678|XP_016038939.1|DSIM
OG0008943	LOC111592978|XP_023161241.2|DHYD	LOC6725335|XP_002106352.1|DSIM
OG0008944	LOC111598138|XP_023168968.2|DHYD	LOC27207267|XP_016039361.1|DSIM
OG0008945	LOC111603170|XP_023176418.1|DHYD	LOC6725275|XP_002106297.1|DSIM
OG0008946	LOC111597373|XP_030079954.1|DHYD	LOC6725653|XP_002106660.1|DSIM
OG0008947	LOC115482959|XP_030079325.1|DHYD, LOC111601912|XP_023174528.2|DHYD	LOC6724844|XP_002105884.1|DSIM
OG0008948	LOC111605602|XP_023179982.2|DHYD	LOC6724962|XP_002105998.3|DSIM
OG0008949	LOC111598066|XP_030080057.1|DHYD	LOC27207640|XP_039150335.1|DSIM
OG0008951	LOC111604723|XP_030079625.1|DHYD	LOC6738342|XP_002085152.1|DSIM
OG0008952	LOC111603164|XP_023176410.2|DHYD	LOC6726264|XP_002107226.2|DSIM
OG0008953	LOC111601719|XP_023174208.2|DHYD, LOC111592879|XP_023161097.2|DHYD	LOC6739151|XP_039149832.1|DSIM
OG0008955	LOC111597378|XP_023167803.2|DHYD	LOC6739621|XP_002076516.1|DSIM
OG0008956	LOC111591871|XP_023159522.2|DHYD	LOC27209276|XP_016026386.1|DSIM
OG0008957	LOC111600927|XP_030082035.1|DHYD	LOC6738015|XP_016031816.1|DSIM
OG0008958	LOC111600999|XP_023173162.2|DHYD	LOC6739044|XP_002085838.2|DSIM
OG0008959	LOC111600952|XP_023173097.2|DHYD	LOC6738807|XP_002085607.1|DSIM
OG0008960	LOC115483738|XP_030081796.1|DHYD	LOC6737731|XP_016031505.1|DSIM
OG0008961	LOC111595183|XP_023164530.2|DHYD	LOC6732610|XP_002079729.1|DSIM
OG0008962	LOC111594993|XP_023164261.1|DHYD	LOC6740021|XP_002076906.1|DSIM
OG0008963	LOC111603143|XP_023176387.2|DHYD	LOC6726251|XP_002107214.1|DSIM
OG0008964	LOC111601827|XP_023174421.1|DHYD, LOC111601824|XP_023174416.1|DHYD	LOC27206893|XP_016037659.1|DSIM
OG0008965	LOC111603956|XP_023177559.2|DHYD	LOC6731722|XP_002078857.2|DSIM
OG0008966	LOC111596196|XP_023166075.1|DHYD	LOC6732469|XP_016025105.1|DSIM
OG0008967	LOC111604454|XP_023178300.2|DHYD	LOC6737767|XP_016031553.1|DSIM
OG0008968	LOC111595835|XP_023165511.2|DHYD	LOC6730576|XP_002077755.1|DSIM
OG0008969	LOC111595868|XP_023165552.1|DHYD	LOC6730571|XP_002077750.1|DSIM
OG0008970	LOC111595845|XP_023165523.2|DHYD	LOC6730570|XP_002077749.1|DSIM
OG0008971	LOC111592849|XP_030079474.1|DHYD	LOC6737241|XP_002084081.1|DSIM
OG0008972	LOC111601087|XP_023173282.2|DHYD, LOC111601064|XP_023173255.2|DHYD	LOC6737053|XP_016030678.1|DSIM
OG0008973	LOC111595073|XP_023164397.1|DHYD	LOC6738132|XP_002084945.1|DSIM
OG0008977	LOC111603985|XP_023177598.1|DHYD	LOC6732171|XP_002079302.1|DSIM
OG0008978	LOC111600905|XP_023173029.1|DHYD	LOC6733174|XP_002080250.1|DSIM
OG0008979	LOC111594772|XP_023163990.2|DHYD	LOC6732228|XP_002079357.1|DSIM
OG0008985	LOC111604720|XP_030079624.1|DHYD	LOC6738318|XP_002085128.1|DSIM
OG0008987	LOC111599366|XP_023170767.1|DHYD	LOC6731041|XP_002078202.1|DSIM
OG0008988	LOC111602786|XP_023175826.1|DHYD	LOC6728156|XP_002103506.2|DSIM
OG0008989	LOC111603091|XP_023176320.1|DHYD	LOC6724975|XP_016037924.1|DSIM
OG0008990	LOC111595653|XP_023165244.2|DHYD	LOC6737439|XP_002084276.1|DSIM
OG0008991	LOC111598554|XP_023169615.2|DHYD	LOC27208669|XP_039154250.1|DSIM, LOC120285677|XP_039154254.1|DSIM
OG0008993	LOC111592812|XP_030080595.1|DHYD	LOC6739633|XP_039149093.1|DSIM
OG0008994	LOC111601876|XP_023174486.1|DHYD	LOC6731461|XP_002078612.1|DSIM
OG0008995	LOC111599667|XP_023171140.2|DHYD	LOC6737526|XP_039148045.1|DSIM
OG0008996	LOC111596727|XP_023166824.2|DHYD	LOC6726056|XP_016039443.1|DSIM
OG0008997	LOC111593039|XP_023161374.2|DHYD	LOC6724783|XP_002105825.1|DSIM
OG0008999	LOC111596042|XP_023165846.1|DHYD	LOC6740222|XP_002077103.1|DSIM
OG0009000	LOC111593517|XP_023162074.2|DHYD	LOC6739987|XP_016038146.1|DSIM
OG0009001	LOC111603894|XP_023177480.1|DHYD	LOC6732767|XP_016025485.1|DSIM
OG0009002	LOC111601775|XP_023174289.1|DHYD	LOC27207651|XP_039150454.1|DSIM
OG0009003	LOC111597347|XP_030081680.1|DHYD, LOC111597345|XP_030081678.1|DHYD	LOC6737885|XP_002084713.1|DSIM
OG0009004	LOC111603875|XP_023177454.1|DHYD	LOC6733957|XP_002081001.1|DSIM
OG0009005	LOC111605529|XP_023179858.1|DHYD	LOC6732160|XP_002079292.1|DSIM
OG0009006	LOC115483787|XP_030081905.1|DHYD, LOC111595031|XP_023164323.1|DHYD	LOC6727333|XP_002102718.3|DSIM
OG0009007	LOC111599837|XP_023171399.2|DHYD	LOC6737368|XP_016031105.1|DSIM
OG0009008	LOC111596706|XP_023166794.1|DHYD	LOC6727403|XP_002102788.1|DSIM
OG0009009	LOC111603716|XP_030081519.1|DHYD	LOC27206269|XP_016029853.2|DSIM
OG0009010	LOC111601604|XP_023174037.2|DHYD	LOC6737265|XP_002084105.2|DSIM
OG0009011	LOC111596025|XP_030079501.1|DHYD	LOC6736733|XP_039149638.1|DSIM
OG0009012	LOC111592524|XP_023160547.2|DHYD	LOC6735570|XP_016028914.1|DSIM
OG0009013	LOC111597354|XP_023167770.2|DHYD	LOC27206574|XP_039152411.1|DSIM
OG0009014	LOC111604686|XP_023178622.2|DHYD	LOC6738336|XP_016032182.1|DSIM
OG0009015	LOC111602897|XP_023176002.2|DHYD	LOC6737134|XP_002083981.2|DSIM
OG0009016	LOC111603040|XP_023176238.2|DHYD	LOC6737193|XP_002084039.1|DSIM
OG0009017	LOC111596329|XP_023166262.2|DHYD	LOC6730772|XP_016023189.1|DSIM
OG0009018	LOC111597780|XP_030081715.1|DHYD	LOC6724699|XP_016037267.1|DSIM
OG0009019	LOC111597814|XP_030081707.1|DHYD	LOC6724693|XP_016037230.1|DSIM
OG0009020	LOC111603299|XP_023176592.2|DHYD	LOC6727969|XP_039150764.1|DSIM
OG0009021	LOC111599572|XP_023171011.1|DHYD	LOC6726715|XP_016033194.2|DSIM
OG0009022	LOC111596623|XP_023166681.1|DHYD	LOC6728302|XP_016034937.1|DSIM
OG0009023	LOC111597865|XP_023168556.2|DHYD	LOC6739777|XP_002076669.1|DSIM
OG0009024	LOC111593672|XP_030081548.1|DHYD	LOC6729457|XP_016036133.1|DSIM
OG0009025	LOC111598530|XP_023169587.2|DHYD	LOC6728368|XP_016034986.1|DSIM
OG0009026	LOC111597026|XP_023167308.2|DHYD	LOC6729383|XP_016036026.2|DSIM
OG0009027	LOC111603980|XP_023177596.2|DHYD	LOC27209236|XP_016028448.1|DSIM
OG0009028	LOC111605682|XP_023180117.2|DHYD	LOC6737428|XP_002084265.1|DSIM
OG0009029	LOC111602258|XP_023175021.1|DHYD	LOC6731147|XP_002078305.1|DSIM
OG0009030	LOC111599086|XP_023170390.2|DHYD	LOC6730533|XP_002077712.3|DSIM
OG0009031	LOC111603390|XP_023176721.1|DHYD	LOC6727067|XP_002102464.1|DSIM
OG0009032	LOC111603392|XP_023176724.2|DHYD	LOC6727066|XP_002102463.1|DSIM
OG0009033	LOC111605493|XP_023179809.2|DHYD	LOC6732154|XP_002079286.3|DSIM
OG0009034	LOC111601155|XP_023173399.2|DHYD	LOC6732436|XP_016025083.1|DSIM
OG0009035	LOC111594682|XP_023163870.2|DHYD	LOC6731679|XP_002078819.1|DSIM
OG0009036	LOC111592135|XP_023159943.2|DHYD	LOC6733760|XP_016026717.1|DSIM
OG0009037	LOC111599361|XP_023170761.2|DHYD	LOC6730852|XP_016023270.1|DSIM
OG0009038	LOC111603292|XP_023176580.2|DHYD	LOC27207021|XP_016036662.2|DSIM
OG0009039	LOC111602953|XP_023176093.2|DHYD	LOC6727890|XP_016034499.1|DSIM
OG0009040	LOC111592122|XP_023159923.2|DHYD	LOC6734524|XP_016027639.1|DSIM
OG0009041	LOC111599555|XP_023170990.2|DHYD	LOC6727492|XP_016034077.1|DSIM
OG0009042	LOC111591952|XP_023159654.1|DHYD	LOC6739210|XP_002076120.3|DSIM
OG0009043	LOC111600516|XP_023172416.2|DHYD	LOC6732849|XP_002079959.1|DSIM
OG0009044	LOC111599309|XP_023170686.2|DHYD	LOC6738945|XP_002085740.1|DSIM
OG0009045	LOC111592374|XP_023160310.2|DHYD	LOC6726974|XP_016033473.1|DSIM
OG0009046	LOC111599221|XP_030081818.1|DHYD	LOC6739084|XP_016032927.1|DSIM
OG0009047	LOC111593848|XP_023162662.1|DHYD	LOC6733304|XP_016026229.1|DSIM
OG0009048	LOC111594788|XP_023164012.1|DHYD	LOC6732215|XP_002079344.1|DSIM
OG0009049	LOC111604632|XP_023178537.2|DHYD	LOC6727878|XP_039151737.1|DSIM
OG0009050	LOC111600406|XP_023172255.2|DHYD	LOC6732272|XP_002079401.1|DSIM
OG0009051	LOC111594860|XP_023164110.2|DHYD	LOC6735354|XP_002082301.1|DSIM
OG0009052	LOC111595283|XP_023164707.1|DHYD	LOC6727142|XP_016033624.1|DSIM
OG0009053	LOC111593376|XP_023161862.2|DHYD	LOC6729395|XP_039150447.1|DSIM
OG0009054	LOC111592029|XP_023159792.1|DHYD	LOC6728440|XP_016035040.1|DSIM
OG0009055	LOC111600400|XP_023172251.2|DHYD	LOC6732776|XP_016025489.1|DSIM
OG0009056	LOC111598780|XP_023169961.2|DHYD	LOC27208426|XP_016023860.1|DSIM
OG0009057	LOC111596511|XP_023166544.1|DHYD	LOC6734401|XP_016029668.1|DSIM
OG0009058	LOC111594137|XP_030080179.1|DHYD	LOC27207240|XP_016037441.1|DSIM
OG0009059	LOC111601694|XP_023174173.2|DHYD	LOC6738471|XP_016032299.1|DSIM
OG0009060	LOC111603448|XP_023176802.2|DHYD	LOC6728769|XP_016035448.1|DSIM
OG0009061	LOC111595584|XP_023165159.2|DHYD	LOC6734734|XP_016027942.1|DSIM
OG0009062	LOC111605217|XP_023179407.2|DHYD	LOC6734757|XP_002081760.1|DSIM
OG0009063	LOC111595506|XP_023165046.2|DHYD	LOC6732678|XP_016025400.1|DSIM
OG0009064	LOC111602580|XP_023175504.2|DHYD	LOC6734566|XP_016027677.1|DSIM
OG0009065	LOC111594823|XP_023164056.2|DHYD	LOC6729230|XP_016035881.1|DSIM
OG0009066	LOC111595272|XP_023164687.2|DHYD	LOC6737477|XP_002084313.1|DSIM
OG0009067	LOC111597631|XP_023168200.2|DHYD	LOC6739105|XP_016032950.1|DSIM
OG0009068	LOC111604119|XP_023177795.2|DHYD	LOC6733399|XP_016026321.2|DSIM
OG0009069	LOC111602508|XP_023175354.2|DHYD	LOC6732054|XP_016024737.1|DSIM
OG0009070	LOC111592206|XP_023160041.2|DHYD	LOC27206976|XP_039147284.1|DSIM
OG0009071	LOC111603027|XP_023176228.1|DHYD	LOC6729634|XP_016036275.1|DSIM
OG0009072	LOC111602753|XP_023175773.2|DHYD	LOC6727127|XP_002102520.1|DSIM
OG0009073	LOC111596691|XP_023166773.2|DHYD	LOC6727394|XP_016033943.1|DSIM
OG0009074	LOC111596453|XP_023166446.2|DHYD	LOC6728505|XP_016035143.1|DSIM
OG0009075	LOC111595730|XP_023165347.2|DHYD	LOC6726741|XP_002102152.2|DSIM
OG0009076	LOC111598575|XP_023169647.2|DHYD	LOC6728868|XP_002104201.1|DSIM
OG0009077	LOC111592362|XP_023160290.1|DHYD	LOC6726719|XP_002102130.1|DSIM
OG0009078	LOC111601370|XP_030081634.1|DHYD	LOC6728546|XP_002103891.1|DSIM
OG0009079	LOC111593346|XP_023161827.2|DHYD	LOC6729433|XP_016036070.1|DSIM
OG0009080	LOC111602976|XP_023176135.2|DHYD	LOC27207335|XP_016034508.1|DSIM
OG0009081	LOC111595173|XP_023164521.2|DHYD	LOC6729699|XP_002105005.1|DSIM
OG0009082	LOC111604633|XP_023178538.2|DHYD	LOC6727860|XP_002103215.1|DSIM
OG0009083	LOC115482972|XP_030079421.1|DHYD, LOC111605137|XP_023179282.2|DHYD	LOC6725392|XP_016038444.1|DSIM
OG0009084	LOC111598584|XP_030081606.1|DHYD	LOC6728615|XP_016035249.1|DSIM
OG0009085	LOC111600275|XP_023172091.2|DHYD	LOC6728569|XP_002103910.1|DSIM
OG0009086	LOC111601990|XP_023174647.1|DHYD	LOC6726683|XP_016033175.1|DSIM
OG0009087	LOC111594965|XP_023164231.2|DHYD	LOC6729893|XP_016036651.1|DSIM
OG0009088	LOC111592486|XP_023160474.2|DHYD	LOC6730232|XP_002105515.1|DSIM
OG0009089	LOC111594274|XP_023163273.1|DHYD	LOC6724737|XP_002105780.2|DSIM
OG0009090	LOC111592683|XP_023160816.1|DHYD	LOC6730120|XP_002105413.1|DSIM
OG0009091	LOC111602630|XP_023175560.2|DHYD	LOC6726655|XP_016033143.1|DSIM
OG0009092	LOC111602642|XP_023175575.2|DHYD	LOC6727185|XP_002102577.1|DSIM
OG0009093	LOC111603271|XP_023176551.2|DHYD	LOC6728246|XP_016034885.1|DSIM
OG0009094	LOC111599422|XP_023170841.2|DHYD	LOC6730071|XP_016036842.1|DSIM
OG0009095	LOC111599427|XP_030080824.1|DHYD	LOC6730069|XP_016036839.1|DSIM
OG0009096	LOC111601968|XP_023174610.1|DHYD	LOC6729775|XP_002105081.1|DSIM
OG0009097	LOC111602023|XP_023174691.1|DHYD	LOC27206488|XP_016036459.1|DSIM
OG0009098	LOC111602898|XP_023176007.1|DHYD	LOC6729788|XP_039151062.1|DSIM
OG0009099	LOC111596422|XP_023166402.1|DHYD	LOC6730152|XP_016036917.1|DSIM
OG0009100	LOC111601196|XP_023173451.2|DHYD	LOC6732429|XP_002079550.1|DSIM
OG0009101	LOC111595863|XP_023165546.2|DHYD	LOC6730563|XP_002077742.1|DSIM
OG0009102	LOC111605519|XP_023179845.1|DHYD	LOC6730924|XP_016023372.1|DSIM
OG0009103	LOC111601080|XP_023173278.1|DHYD	LOC6730904|XP_016023338.1|DSIM
OG0009104	LOC111601189|XP_023173440.1|DHYD	LOC6730903|XP_002078067.1|DSIM
OG0009105	LOC111592912|XP_023161128.1|DHYD	LOC6732144|XP_039153823.1|DSIM
OG0009106	LOC111594706|XP_023163896.2|DHYD	LOC6730630|XP_016023074.1|DSIM
OG0009107	LOC111600968|XP_023173123.1|DHYD	LOC6731347|XP_002078503.1|DSIM
OG0009108	LOC111604937|XP_023178975.1|DHYD	LOC6727928|XP_002103283.1|DSIM
OG0009109	LOC111594220|XP_023163186.1|DHYD	LOC6732076|XP_002079208.2|DSIM
OG0009110	LOC111596123|XP_030080384.1|DHYD	LOC6730445|XP_002077626.1|DSIM
OG0009111	LOC111591912|XP_023159602.1|DHYD	LOC27207481|XP_039150000.1|DSIM
OG0009112	LOC111599076|XP_023170375.2|DHYD	LOC6730467|XP_002077648.1|DSIM
OG0009113	LOC111602268|XP_023175035.2|DHYD	LOC6731860|XP_002078995.1|DSIM
OG0009114	LOC111602486|XP_023175317.2|DHYD	LOC6730431|XP_002077612.1|DSIM
OG0009115	LOC111596356|XP_023166319.1|DHYD	LOC6731160|XP_039147409.1|DSIM
OG0009116	LOC111597209|XP_023167545.2|DHYD	LOC6730777|XP_002077945.2|DSIM
OG0009117	LOC111602245|XP_023175005.2|DHYD	LOC6738955|XP_016023644.1|DSIM
OG0009118	LOC111602816|XP_023175886.2|DHYD	LOC6724765|XP_002105808.2|DSIM
OG0009119	LOC115483394|XP_030081033.1|DHYD, LOC111600337|XP_023172168.2|DHYD	LOC120285371|XP_039154004.1|DSIM
OG0009120	LOC111595661|XP_023165252.2|DHYD	LOC6737450|XP_016031218.1|DSIM
OG0009121	LOC111592408|XP_023160352.2|DHYD	LOC6735190|XP_002082164.1|DSIM
OG0009122	LOC111603820|XP_023177349.1|DHYD	LOC6735887|XP_002082797.1|DSIM
OG0009123	LOC111602141|XP_023174858.2|DHYD	LOC6735427|XP_002082367.1|DSIM
OG0009124	LOC111594332|XP_023163345.2|DHYD	LOC6732324|XP_002079452.1|DSIM
OG0009125	LOC111593977|XP_023162836.1|DHYD	LOC6733314|XP_002080373.1|DSIM
OG0009126	LOC111600672|XP_023172690.1|DHYD	LOC6735038|XP_002082019.1|DSIM
OG0009127	LOC111604094|XP_023177759.2|DHYD	LOC6736091|XP_002082992.1|DSIM
OG0009128	LOC111593902|XP_023162741.1|DHYD	LOC6739285|XP_002076193.1|DSIM
OG0009129	LOC111602335|XP_023175108.2|DHYD	LOC6733559|XP_002080614.1|DSIM
OG0009130	LOC111599886|XP_023171474.2|DHYD	LOC6733447|XP_016026395.1|DSIM
OG0009131	LOC111599934|XP_023171549.2|DHYD	LOC6733443|XP_002080500.2|DSIM
OG0009132	LOC111604554|XP_023178419.2|DHYD	LOC6736150|XP_002083050.1|DSIM
OG0009133	LOC111595748|XP_023165376.2|DHYD	LOC6734301|XP_039147826.1|DSIM
OG0009134	LOC111603325|XP_023176621.2|DHYD	LOC6734654|XP_002081661.1|DSIM
OG0009135	LOC111597730|XP_023168340.2|DHYD	LOC6733648|XP_016026614.1|DSIM
OG0009136	LOC111603465|XP_023176825.1|DHYD	LOC6734062|XP_016027065.1|DSIM
OG0009137	LOC111597900|XP_023168604.2|DHYD	LOC6734142|XP_016027151.1|DSIM
OG0009138	LOC111597902|XP_023168606.1|DHYD	LOC6734140|XP_002081169.1|DSIM
OG0009139	LOC111604153|XP_023177845.2|DHYD	LOC6736096|XP_016029491.2|DSIM
OG0009140	LOC111605240|XP_023179443.1|DHYD	LOC6733960|XP_002081004.1|DSIM
OG0009141	LOC111593886|XP_023162721.2|DHYD	LOC6739279|XP_016026239.1|DSIM
OG0009142	LOC111593815|XP_023162610.2|DHYD, LOC115482836|XP_030078930.1|DHYD	LOC6733336|XP_016026247.1|DSIM
OG0009143	LOC111600657|XP_023172650.1|DHYD	LOC27209059|XP_016029102.1|DSIM
OG0009144	LOC111600684|XP_023172706.1|DHYD	LOC27209252|XP_016029108.1|DSIM
OG0009145	LOC111597063|XP_023167358.1|DHYD	LOC6735654|XP_002082572.1|DSIM
OG0009146	LOC111595400|XP_023164875.1|DHYD	LOC6734361|XP_016027440.1|DSIM
OG0009147	LOC111594935|XP_023164198.2|DHYD	LOC27208193|XP_016028014.1|DSIM
OG0009148	LOC111597103|XP_023167414.2|DHYD	LOC6733564|XP_016026510.1|DSIM
OG0009149	LOC111594773|XP_030082001.1|DHYD	LOC6735275|XP_016028622.1|DSIM
OG0009150	LOC111599689|XP_023171163.2|DHYD	LOC6734331|XP_016027409.1|DSIM
OG0009151	LOC111592143|XP_023159957.1|DHYD	LOC6733985|XP_002081029.2|DSIM
OG0009152	LOC111592167|XP_023159989.1|DHYD	LOC6733735|XP_002080781.1|DSIM
OG0009153	LOC111600078|XP_023171786.1|DHYD	LOC27208798|XP_039147592.1|DSIM
OG0009154	LOC111594969|XP_023164237.1|DHYD	LOC6729888|XP_016036649.1|DSIM
OG0009155	LOC111598042|XP_023168847.1|DHYD	LOC6733616|XP_039147573.1|DSIM
OG0009156	LOC111593148|XP_023161520.1|DHYD	LOC6731616|XP_002078756.1|DSIM
OG0009157	LOC111599799|XP_023171345.2|DHYD	LOC6732803|XP_016025517.1|DSIM
OG0009158	LOC111596889|XP_023167107.1|DHYD	LOC6736196|XP_002083091.1|DSIM
OG0009159	LOC111598863|XP_023170078.1|DHYD, LOC111596834|XP_023166976.2|DHYD	LOC6740138|XP_002077023.2|DSIM
OG0009160	LOC111593400|XP_023161889.2|DHYD	LOC6730559|XP_002077738.2|DSIM
OG0009161	LOC111604029|XP_030079985.1|DHYD	LOC27206378|XP_016037588.1|DSIM
OG0009162	LOC111605173|XP_023179330.2|DHYD	LOC6738446|XP_016032280.1|DSIM
OG0009163	LOC111598715|XP_023169872.2|DHYD	LOC6737503|XP_016031298.1|DSIM
OG0009164	LOC111601560|XP_023173970.2|DHYD	LOC6736414|XP_039150127.1|DSIM
OG0009165	LOC111592446|XP_023160397.2|DHYD	LOC6736954|XP_016030596.1|DSIM
OG0009166	LOC111597180|XP_023167510.2|DHYD	LOC6737771|XP_002084599.2|DSIM
OG0009167	LOC111601661|XP_023174113.2|DHYD	LOC6738988|XP_002085783.2|DSIM
OG0009168	LOC111601663|XP_023174114.1|DHYD	LOC6738989|XP_016032815.1|DSIM
OG0009169	LOC111605660|XP_023180091.2|DHYD	LOC6739629|XP_016031208.1|DSIM
OG0009170	LOC111600478|XP_023172357.2|DHYD	LOC6738266|XP_002085077.1|DSIM
OG0009171	LOC111595310|XP_023164736.2|DHYD	LOC6738419|XP_002085228.2|DSIM
OG0009172	LOC111603468|XP_030081145.1|DHYD	LOC6737718|XP_016031493.1|DSIM
